"Time","loadInertia.phi","multiSensor.i[2]","multiSensor.v[2]","loadInertia.w","multiSensor.i[3]","currentQuasiRMSSensor.i[2]","rootMeanSquare.mean.x","multiSensor.v[1]","currentQuasiRMSSensor.i[1]","harmonic.mean1.x","rootMeanSquare.y","multiSensor.i[1]","multiSensor.v[3]","multiSensor.power[1]","harmonic.mean2.x","multiSensor.powerTotal","multiSensor.power[3]","voltageSensor.v[1]","voltageSensor.v[3]","voltageSensor.v[2]","currentQuasiRMSSensor.i[3]","softStartControl.vRef","multiSensor.power[2]"
2.5562639,94.333382,499.27988,10.299325,113.81985,4.0202127e-07,499.27988,43.463364,-75.292488,-499.27988,-0.03359405,51.056984,-499.27988,64.973061,37592.023,0.53166139,42734.27,2.6120551e-05,-75.297478,64.993156,10.304318,4.0202127e-07,0.65966505,5142.2456
2.5564001,94.348877,508.60165,6.8271813,113.83085,0.002085773,508.60165,44.220711,-73.873734,-508.60373,-0.039428819,51.056984,-508.60373,-37.242096,37572.457,0.5447799,41044.695,-0.077678554,-73.878822,67.046555,6.8322673,0.002085773,0.65968889,3472.3157
2.5566001,94.371643,519.13226,1.7047501,113.8482,0.0021350423,519.13226,45.278828,-71.544952,-519.1344,-0.048763715,51.056984,-519.1344,-36.911919,37141.445,0.56310833,38026.355,-0.078808509,-71.55014,69.840202,1.7099414,0.0021350423,0.65972388,884.99078
2.5566666,94.379234,521.79968,-0.0052179969,113.85423,0.0021487405,521.79968,45.616108,-70.70546,-521.80182,-0.052055519,51.056984,-521.80182,-36.726345,36894.238,0.56895059,36891.438,-0.07891538,-70.710678,70.710678,-7.6029296e-12,0.0021487405,0.65973556,-2.7227492
2.5566666,94.379234,521.79968,-0.0052179969,113.85423,0.0021487405,521.79968,45.616108,-70.70546,-521.80182,-0.052055519,51.056984,-521.80182,-36.726345,36894.238,0.56895059,36891.438,-0.07891538,-70.710678,70.710678,-7.6029296e-12,0.0021487405,0.65973556,-2.7227492
2.5567999,94.394417,525.85931,-3.4243915,113.86652,0.0021751695,525.85931,46.266132,-68.93383,-525.86151,-0.058876406,51.056984,-525.86151,-36.400257,36249.645,0.58021015,34448.82,-0.079176731,-68.939087,72.358223,-3.4191327,0.0021751695,0.65975887,-1800.7482
2.5569999,94.417191,528.7951,-8.5400009,113.88532,0.0022082233,528.7951,47.17791,-66.050674,-528.7973,-0.069604494,51.056984,-528.7973,-35.820492,34927.418,0.59600389,30411.43,-0.079099648,-66.055962,74.590675,-8.5347137,0.0022082233,0.65979385,-4515.9111
2.5572,94.439972,527.94043,-13.621891,113.90408,0.0022290586,527.94043,48.010124,-62.906864,-527.94269,-0.080780417,51.056984,-527.94269,-34.924179,33211.219,0.61041939,26019.592,-0.077848047,-62.912144,76.528755,-13.616611,0.0022290586,0.6598289,-7191.5469
2.5574,94.462753,523.31952,-18.650003,113.92228,0.0022437191,523.31952,48.760162,-59.514805,-523.32178,-0.092227869,51.056984,-523.32178,-34.021145,31145.393,0.6234116,21385.406,-0.076333888,-59.520039,78.16481,-18.64477,0.0022437191,0.65986389,-9759.9111
2.5576,94.485542,514.97113,-23.604498,113.93944,0.0022489722,514.97113,49.426708,-55.887886,-514.97339,-0.10376626,51.056984,-514.97339,-32.956226,28780.773,0.63495755,16625.064,-0.074117638,-55.893036,79.492386,-23.599348,0.0022489722,0.65989888,-12155.635
2.5578001,94.508331,502.94833,-28.465818,113.95509,0.0022456327,502.94833,50.009762,-52.040421,-502.95059,-0.11521358,51.056984,-502.95059,-31.7754,26173.762,0.64505732,11856.854,-0.071355879,-52.045452,80.506241,-28.460789,0.0022456327,0.65993387,-14316.836
2.5579255,94.522621,493.56189,-31.45878,113.96392,0.0022385286,493.56189,50.333393,-49.521431,-493.56412,-0.12226626,51.056984,-493.56412,-30.946218,24442.002,0.65066326,8915.0781,-0.069273993,-49.526367,80.980209,-31.453844,0.0022385286,0.65995586,-15526.854
2.5579255,94.522621,493.56189,-31.45878,113.96392,0.0022385286,493.56189,50.333393,-49.521431,-493.56412,-0.12226626,51.056984,-493.56412,80.980209,24442.002,0.65066326,8915.3291,0.18127652,-49.526367,80.980209,-31.453844,0.0022385286,0.65995586,-15526.854
2.5580001,94.53112,474.28503,-33.214649,113.96889,26.06963,474.28503,50.510647,-47.987461,-500.35468,-0.12638918,51.056984,-500.35468,81.20211,24010.75,0.65373373,10374.447,2116.9089,-47.992466,81.20237,-33.209908,26.06963,0.65996885,-15753.212
2.5581999,94.553917,420.88297,-37.832172,113.98211,94.588875,420.88297,50.931976,-43.744919,-515.47186,-0.13711673,51.056984,-515.47186,81.577095,22549.275,0.66103214,14342.644,7716.2852,-43.750076,81.578041,-37.827961,94.588875,0.6600039,-15922.917
2.5583999,94.576714,365.20667,-42.300381,113.99522,160.87906,365.20667,51.277599,-39.329762,-526.08575,-0.14722753,51.056984,-526.08575,81.630142,20690.826,0.66701925,18375.025,13132.58,-39.335022,81.631752,-42.29673,160.87906,0.66003889,-15448.381
2.5585999,94.599518,307.50241,-46.601643,114.00836,224.72107,307.50241,51.552589,-34.759411,-532.22351,-0.15656176,51.056984,-532.22351,81.361053,18499.775,0.67178291,22453.201,18283.543,-34.764732,81.363304,-46.598568,224.72107,0.66007388,-14330.118
2.5588,94.622314,248.02179,-50.718983,114.02168,285.90686,248.02179,51.763119,-30.051905,-533.92865,-0.16497226,51.056984,-533.92865,80.770889,16045.573,0.67543,26559.111,23092.951,-30.057243,80.77375,-50.716503,285.90686,0.66010886,-12579.413
2.559,94.645126,187.02103,-54.636154,114.03529,344.23944,187.02103,51.916389,-25.225819,-531.26044,-0.17232636,51.056984,-531.26044,79.861977,13401.48,0.67808527,30675.012,27491.641,-25.231133,79.865417,-54.634285,344.23944,0.66014385,-10218.11
2.5592,94.667931,124.75999,-58.337696,114.04933,399.53366,124.75999,52.020493,-20.300201,-524.29364,-0.17850803,51.056984,-524.29364,78.637901,10643.267,0.67988878,34783.543,31418.486,-20.305445,78.641891,-58.336449,399.53366,0.6601789,-7278.2109
2.5594001,94.690742,61.501255,-61.809002,114.06391,451.61688,61.501255,52.084301,-15.294489,-513.1181,-0.18341984,51.056984,-513.1181,77.103493,7847.8799,0.68099427,38867.785,34821.238,-15.299621,77.108009,-61.808388,451.61688,0.66021389,-3801.3313
2.5595922,94.712669,-5.3394587e-07,-64.915977,114.07854,498.50592,-5.3394587e-07,52.116493,-10.425689,-498.50592,-0.18687198,51.056984,-498.50592,75.34166,5197.2676,0.68155211,42755.531,37558.266,-10.430674,75.346649,-64.915977,498.50592,0.6602475,3.4661614e-05
2.5595922,94.712669,-5.3394587e-07,-64.889275,114.07854,498.50592,-5.3394587e-07,52.116493,-10.425689,-498.50592,-0.18687198,51.056984,-498.50592,75.34166,5197.2676,0.68155211,42755.531,37558.266,-10.430674,75.346649,-64.915977,498.50592,0.6602475,3.4647361e-05
2.5596001,94.713554,-0.0020607794,38.002575,114.07915,499.08414,-0.0020607794,52.117313,-10.228425,-499.08206,-0.18698391,51.056984,-499.08206,75.264824,5104.8232,0.68156636,42668.223,37563.477,-10.233416,75.269814,-65.036392,499.08414,0.66024888,-0.078314923
2.5597999,94.736374,-0.0021025345,37.118988,114.0956,512.04211,-0.0021025345,52.129536,-5.1217041,-512.04004,-0.1891439,51.056984,-512.04004,73.12944,2622.5173,0.68177813,40067.793,37445.352,-5.1268244,73.13456,-68.007736,512.04211,0.66028386,-0.078043945
2.5599999,94.759193,-0.0021452119,36.549923,114.11335,521.22144,-0.0021452119,52.131283,0.0052121929,-521.2193,-0.18986714,51.056984,-521.2193,70.705467,-2.7166955,0.68180841,36850.41,36853.203,-2.559795e-12,70.710678,-70.710678,521.22144,0.66031885,-0.078407332
2.5599999,94.759193,-0.0021452119,36.549923,114.11335,521.22144,-0.0021452119,0,0.0052121929,-521.2193,0,51.05452,-521.2193,70.705467,-2.7166955,0,36850.41,36853.203,-2.559795e-12,70.710678,-70.710678,521.22144,0.66031885,-0.078407332
2.5599999,94.759193,-0.0021452121,36.549931,114.11335,521.22144,-0.0021452121,4.2936897e-17,0.005212226,-521.2193,1.0483216e-14,51.05452,-521.2193,70.705467,-2.7167125,7.4480596e-20,36850.41,36853.203,3.2829611e-08,70.710678,-70.710678,521.22144,0.66031885,-0.078407355
2.5599999,94.759193,-0.0021452121,36.549931,114.11335,521.22144,-0.0021452121,4.2936897e-17,0.005212226,-521.2193,1.0483216e-14,51.05452,-521.2193,70.705467,-2.7167125,7.4480596e-20,36850.41,36853.203,3.2829611e-08,70.710678,-70.710678,521.22144,0.66031885,-0.078407355
2.5602,94.782021,-0.0021847747,36.104176,114.1319,526.59863,-0.0021847747,0.0017624998,5.1320906,-526.59644,0.0007285371,51.05452,-526.59644,68.002472,-2702.5405,3.0480493e-05,33107.387,35810.008,5.1268244,68.007736,-73.13456,526.59863,0.6603539,-0.07887949
2.5604,94.804848,-0.0022141037,35.435368,114.15075,528.18695,-0.0022141037,0.014017218,10.238697,-528.18475,0.0028922292,51.05452,-528.18475,65.031113,-5407.9238,0.00024259789,28940.584,34348.586,10.233416,65.036392,-75.269814,528.18695,0.66038889,-0.078457579
2.5606,94.827682,-0.0022339155,34.587772,114.16936,525.99463,-0.0022339155,0.047088929,15.30488,-525.99237,0.0064595649,51.05452,-525.99237,61.803127,-8050.2505,0.00081518339,24457.785,32508.113,15.299621,61.808388,-77.108009,525.99463,0.66042387,-0.077266164
2.5608001,94.850517,-0.0022449163,33.60392,114.18726,520.05096,-0.0022449163,0.11097016,20.310644,-520.04871,0.011374263,51.05452,-520.04871,58.331249,-10562.525,0.0019213159,19772.623,30335.223,20.305445,58.336449,-78.641891,520.05096,0.66045886,-0.075437985
2.5610001,94.873352,-0.0022469091,32.480042,114.20393,510.3999,-0.0022469091,0.2151677,25.236237,-510.39764,0.017558796,51.05452,-510.39764,54.629181,-12880.516,0.0037256635,15002.14,27882.729,25.231133,54.634285,-79.865417,510.3999,0.66049385,-0.072979704
2.5611999,94.896194,-0.0022400934,31.230928,114.2189,497.09949,-0.0022400934,0.3685526,30.062214,-497.09726,0.024915636,51.05452,-497.09726,50.711533,-14943.845,0.0063818851,10264.763,25208.678,30.057243,50.716503,-80.77375,497.09949,0.6605289,-0.069960199
2.5612552,94.902496,-0.0022366699,30.865141,114.22268,492.79721,-0.0022366699,0.42062691,31.373529,-492.79498,0.027136507,51.05452,-492.79498,49.59483,-15460.718,0.0072836932,8979.4062,24440.193,31.368603,49.599754,-80.968361,492.79721,0.66053855,-0.069035135
2.5612552,94.902496,-0.0022366699,-80.968361,114.22268,492.79721,-0.0022366699,0.42062691,31.373529,-492.79498,0.027136507,51.05452,-492.79498,49.59483,-15460.718,0.0072836932,8979.6562,24440.193,31.368603,49.599754,-80.968361,492.79721,0.66053855,0.1810995
2.5613999,94.919044,-50.340851,-81.362801,114.2323,505.39331,-50.340851,0.57922775,34.769283,-455.05246,0.033328541,51.05452,-455.05246,46.593513,-15821.849,0.010030348,11822.074,23548.051,34.764732,46.598568,-81.363304,505.39331,0.66056389,4095.8723
2.5616,94.941887,-118.04507,-81.630569,114.24543,518.90173,-118.04507,0.85435796,39.339031,-400.85666,0.042665176,51.05452,-400.85666,42.291538,-15769.312,0.014795193,15811.926,21945.152,39.335022,42.29673,-81.631752,518.90173,0.66059887,9636.0859
2.5618,94.964737,-183.44214,-81.576202,114.25851,527.9176,-183.44214,1.2001293,43.753521,-344.47549,0.052778136,51.05452,-344.47549,37.822685,-15072.015,0.020783592,19859.76,19967.262,43.750076,37.827961,-81.578041,527.9176,0.66063386,14964.514
2.562,94.987595,-246.31741,-81.199913,114.27166,532.47437,-246.31741,1.6215985,47.995327,-286.15695,0.063507959,51.05452,-286.15695,33.204582,-13734.196,0.028083153,23947.344,17680.59,47.992466,33.209908,-81.20237,532.47437,0.66066885,20000.951
2.5622001,95.010452,-306.46677,-80.503174,114.28504,532.62103,-306.46677,2.122633,52.047714,-226.15428,0.074685402,51.05452,-226.15428,28.455462,-11770.812,0.036760882,28056.713,15155.979,52.045452,28.460789,-80.506241,532.62103,0.6607039,24671.549
2.5624001,95.03331,-363.69763,-79.488747,114.29877,528.42255,-363.69763,2.705842,55.894684,-164.72488,0.08613424,51.05452,-164.72488,23.594063,-9207.2461,0.046861995,32170.26,12467.635,55.893036,23.599348,-79.492386,528.42255,0.66073889,28909.871
2.5625999,95.056168,-417.82947,-78.160629,114.31297,519.95905,-417.82947,3.37254,59.521061,-102.12956,0.097673923,51.05452,-102.12956,18.63957,-6078.8599,0.058409274,36270.766,9691.8125,59.520039,18.64477,-78.16481,519.95905,0.66077387,32657.814
2.5627999,95.079033,-468.69431,-76.524071,114.32775,507.32571,-468.69431,4.122725,62.912529,-38.631401,0.10912247,51.05452,-38.631401,13.611538,-2430.3992,0.071402714,40341.477,6905.4829,62.912144,13.616611,-76.528755,507.32571,0.66080886,35866.395
2.5629206,95.092827,-497.73358,-75.390297,114.337,497.73358,-497.73358,4.6151543,64.839203,1.247713e-11,0.11590893,51.05452,1.247713e-11,10.551092,8.0900719e-10,0.07993181,42775.914,5251.6328,64.839203,10.556069,-75.395271,497.73358,0.66083002,37524.281
2.5629206,95.092827,-497.73358,-75.390297,114.337,497.73358,-497.73358,4.6151543,64.839203,1.247713e-11,0.11590893,51.05452,1.247713e-11,10.551092,8.0900719e-10,0.07993181,42775.914,5251.6328,64.839203,10.556069,-75.395271,497.73358,0.66083002,37524.281
2.563,95.101898,-503.38568,-74.58564,114.34331,503.38361,-503.38568,4.7257957,-37.297947,0.0020670781,0.11340429,51.05452,0.0020670781,8.5296793,-0.077097766,0.076573327,41838.969,4293.7007,66.055962,8.5347137,-74.590675,503.38361,0.66084385,37545.344
2.5632,95.124771,-514.99823,-72.353065,114.36028,514.99609,-514.99823,5.0017643,-36.969715,0.0021181761,0.10749931,51.05452,0.0021181761,3.4139829,-0.078308366,0.067885272,39019.812,1758.1879,68.939087,3.4191327,-72.358223,514.99609,0.6608789,37261.703
2.5633333,95.140022,-520.638,-70.705475,114.37224,520.63586,-520.638,5.1825686,-36.66814,0.0021475763,0.10390239,51.05452,0.0021475763,-0.0052063591,-0.07874763,0.061946448,36809.168,-2.7106173,70.710678,-4.8101001e-10,-70.710678,520.63586,0.6609022,36811.957
2.5633333,95.140022,-520.638,-70.705475,114.37224,520.63586,-520.638,5.1825686,-36.66814,0.0021475763,0.10390239,51.05452,0.0021475763,-0.0052063591,-0.07874763,0.061946448,36809.168,-2.7106173,70.710678,-4.8101001e-10,-70.710678,520.63586,0.6609022,36811.957
2.5634,95.147644,-522.82581,-69.834969,114.37836,522.82361,-522.82581,5.2717834,-36.492851,0.0021608598,0.10220929,51.05452,0.0021608598,-1.7151697,-0.078855932,0.058941733,35614.715,-896.7312,71.55014,-1.7099414,-69.840202,522.82361,0.66091388,36511.523
2.5636001,95.170525,-526.85907,-67.041283,114.39709,526.85687,-526.85907,5.5337787,-35.869659,0.0021949697,0.097561732,51.05452,0.0021949697,-6.8375359,-0.078732811,0.049822439,31718.826,-3602.4026,73.878822,-6.8322673,-67.046555,526.85687,0.66094887,35321.309
2.5638001,95.193405,-527.10339,-63.983032,114.41591,527.1012,-527.10339,5.78581,-35.102901,0.0022203766,0.093573838,51.05452,0.0022203766,-11.9329,-0.077941671,0.04060984,27435.75,-6289.8457,75.915932,-11.927629,-63.988304,527.1012,0.66098386,33725.672
2.5639999,95.216286,-523.57874,-60.672287,114.43433,523.57654,-523.57874,6.0261006,-34.194775,0.0022369642,0.090252258,51.05452,0.0022369642,-16.981153,-0.076492488,0.031387776,22875.709,-8890.9336,77.653442,-16.975918,-60.677521,523.57654,0.66101885,31766.719
2.5641999,95.239174,-516.3197,-57.122108,114.45183,516.31744,-516.3197,6.2530675,-33.146069,0.002244611,0.087593004,51.05452,0.002244611,-21.962374,-0.07440003,0.022240274,18153.639,-11339.558,79.08448,-21.957211,-57.127274,516.31744,0.6610539,29493.271
2.5644,95.26207,-505.37515,-53.346516,114.46794,505.37289,-505.37515,6.4653454,-31.97814,0.0022436313,0.085581563,51.05452,0.0022436313,-26.856903,-0.071747154,0.013249906,13387.18,-13572.751,80.203415,-26.851849,-53.35157,505.37289,0.66108888,26960.002
2.564585,95.283234,-492.03201,-49.668159,114.48119,492.02979,-492.03201,6.6475573,-30.748026,0.0022340885,0.084276915,51.05452,0.0022340885,-31.28824,-0.068693809,0.0051471214,9043.5107,-15394.746,80.956398,-31.283319,-49.67308,492.02979,0.66112125,24438.326
2.564585,95.283234,-492.03201,-49.668159,114.48119,492.02979,-492.03201,6.6475573,80.956398,0.0022340885,0.084276915,51.05452,0.0022340885,-31.28824,0.18086377,0.0051471214,9043.7598,-15394.746,80.956398,-31.283319,-49.67308,492.02979,0.66112125,24438.326
2.5646,95.284966,-493.45279,-49.360378,114.4822,488.16135,-493.45279,6.7465205,81.005775,5.2914295,0.084497586,51.05452,5.2914295,-31.645397,428.63632,0.0068612089,9337.5918,-15448.06,81.005829,-31.640514,-49.365311,488.16135,0.66112387,24357.016
2.5648,95.307861,-509.85788,-45.179131,114.49541,435.54474,-509.85788,8.0675917,81.487801,74.313141,0.086659819,51.05452,74.313141,-36.308666,6055.6143,0.029742954,13276.503,-15814.048,81.488541,-36.30431,-45.184231,435.54474,0.66115886,23034.936
2.5650001,95.330765,-521.76093,-40.819611,114.50847,380.58807,-521.76093,9.3991356,81.648247,141.17288,0.087384373,51.05452,141.17288,-40.828636,11526.518,0.052806273,17285.705,-15538.891,81.649658,-40.824829,-40.824829,380.58807,0.66119391,21298.078
2.5652001,95.353668,-529.18488,-36.299019,114.52153,323.53543,-529.18488,10.730659,81.486488,205.64943,0.086659826,51.05452,205.64943,-45.187466,16757.648,0.075869434,21346.793,-14619.746,81.488541,-45.184231,-36.30431,323.53543,0.6612289,19208.891
2.5653999,95.376572,-532.16858,-31.635193,114.53472,264.63666,-532.16858,12.051677,81.003151,267.53192,0.084497608,51.05452,267.53192,-49.367958,21670.93,0.098750785,25441.613,-13064.571,81.005829,-49.365311,-31.640514,264.63666,0.66126388,16835.256
2.5655999,95.399475,-530.76697,-26.846542,114.54819,204.14639,-530.76697,13.351868,80.20015,326.62054,0.080931857,51.05452,326.62054,-53.353611,26195.018,0.12127159,29552.326,-10891.947,80.203415,-53.35157,-26.851849,204.14639,0.66129887,14249.257
2.5658,95.422386,-525.05029,-21.951962,114.56204,142.32321,-525.05029,14.621243,79.080658,382.72708,0.076018833,51.05452,382.72708,-57.128696,30266.309,0.14325878,33661.453,-8130.7397,79.08448,-57.127274,-21.957211,142.32321,0.66133386,11525.884
2.566,95.445305,-515.10419,-16.970768,114.57642,79.428635,-515.10419,15.850295,77.649086,435.6756,0.06983602,51.05452,435.6756,-60.678314,33829.809,0.16454771,37751.93,-4819.5957,77.653442,-60.677521,-16.975918,79.428635,0.66136891,8741.7139
2.5662,95.468224,-501.02917,-11.922619,114.59142,15.726164,-501.02917,17.030157,75.911079,485.30301,0.06248096,51.05452,485.30301,-63.988461,36839.875,0.18498476,41807.16,-1006.293,75.915932,-63.988304,-11.927629,15.726164,0.66140389,5973.5796
2.5662491,95.473846,-496.95694,-10.675817,114.59521,-4.1158964e-07,-496.95694,17.311241,75.438492,496.95694,0.060509745,51.05452,496.95694,-64.76268,37489.684,0.18985359,42795.105,2.6655647e-05,75.443466,-64.76268,-10.680786,-4.1158964e-07,0.66141248,5305.4209
2.5662491,95.473846,-496.95694,-10.675817,114.59521,-4.1158964e-07,-496.95694,17.311241,75.438492,496.95694,0.060509745,51.05452,496.95694,-64.742096,37489.684,0.18985359,42795.105,2.6647178e-05,75.443466,-64.76268,-10.680786,-4.1158964e-07,0.66141248,5305.4209
2.5664001,95.491142,-507.19513,-6.8271952,114.60741,-0.0020843253,-507.19513,18.152702,73.873749,507.1972,0.054069497,51.05452,507.1972,37.169712,37468.559,0.2044291,40931.203,-0.077473767,73.878822,-67.046555,-6.8322673,-0.0020843253,0.66143888,3462.7202
2.5666001,95.514061,-517.4585,-1.7047669,114.62484,-0.002134108,-517.4585,19.210821,71.544968,517.46057,0.044734601,51.05452,517.46057,36.865196,37021.703,0.22275753,37903.77,-0.078674309,71.55014,-69.840202,-1.7099414,-0.002134108,0.66147387,882.14606
2.5666666,95.521706,-520.03851,0.0052004182,114.63088,-0.0021468815,-520.03851,19.548101,70.705475,520.04065,0.041442797,51.05452,520.04065,36.633396,36769.723,0.22859985,36766.941,-0.078647561,70.710678,-70.710678,3.2922436e-08,-0.0021468815,0.66148555,-2.7044177
2.5666666,95.521706,-520.03851,0.0052004182,114.63088,-0.0021468815,-520.03851,19.548101,70.705475,520.04065,0.041442797,51.05452,520.04065,36.633396,36769.723,0.22859985,36766.941,-0.078647561,70.710678,-70.710678,3.2922436e-08,-0.0021468815,0.66148555,-2.7044177
2.5668001,95.536987,-523.93225,3.4243722,114.64321,-0.0021735036,-523.93225,20.19824,68.933846,523.93445,0.034623206,51.05452,523.93445,36.316967,36116.816,0.2398614,34322.598,-0.078935064,68.939087,-72.358223,3.4191327,-0.0021735036,0.66150886,-1794.139
2.5669999,95.559921,-526.61761,8.5399799,114.66203,-0.0022062138,-526.61761,21.110014,66.050697,526.61981,0.023895307,51.05452,526.61981,35.720013,34783.602,0.25565502,30286.221,-0.078805983,66.055962,-74.590675,8.5347137,-0.0022062138,0.66154391,-4497.3032
2.5671999,95.582855,-525.52246,13.621866,114.68076,-0.0022270796,-525.52246,21.942232,62.906887,525.52466,0.012719365,51.05452,525.52466,34.82523,33059.121,0.27007064,25900.447,-0.077558562,62.912144,-76.528755,13.616611,-0.0022270796,0.66157889,-7158.5962
2.5674,95.605797,-520.67188,18.649977,114.69891,-0.0022396417,-520.67188,22.692268,59.514832,520.67407,0.0012719515,51.05452,520.67407,33.81728,30987.83,0.28306276,21277.236,-0.075738594,59.520039,-78.16481,18.64477,-0.0022396417,0.66161388,-9710.5176
2.5676,95.628738,-512.10553,23.604469,114.71597,-0.0022435805,-512.10553,23.358816,55.887917,512.10779,-0.010266465,51.05452,512.10779,32.686638,28620.637,0.29460874,16532.584,-0.073335096,55.893036,-79.492386,23.599348,-0.0022435805,0.66164887,-12087.979
2.5678,95.65168,-499.87744,28.465788,114.73145,-0.0022393914,-499.87744,23.941874,52.040451,499.8797,-0.021713842,51.05452,499.8797,31.463331,26013.965,0.30470854,11784.489,-0.07045871,52.045452,-80.506241,28.460789,-0.0022393914,0.66168386,-14229.405
2.5679147,95.664833,-491.24283,31.202909,114.73945,-0.0022328258,-491.24283,24.238899,49.741432,491.24506,-0.028164607,51.05452,491.24506,30.696955,24435.232,0.30985367,9106.958,-0.068540953,49.746342,-80.944344,31.197998,-0.0022328258,0.66170394,-15328.206
2.5679147,95.664833,-491.24283,31.202909,114.73945,-0.0022328258,-491.24283,24.238899,49.741432,491.24506,-0.028164607,51.05452,491.24506,-80.944344,24435.232,0.30985367,9107.207,0.18073462,49.746342,-80.944344,31.197998,-0.0022328258,0.66170394,-15328.206
2.5680001,95.674629,-469.18362,33.2146,114.7451,-29.747091,-469.18362,24.44276,47.987476,498.93073,-0.032889437,51.05452,498.93073,-81.202072,23942.426,0.31338501,10774.205,2415.5256,47.992466,-81.20237,33.209908,-29.747091,0.6617189,-15583.746
2.5682001,95.697578,-415.75134,37.832119,114.75822,-97.974251,-415.75134,24.864082,43.744938,513.72559,-0.0436172,51.05452,513.72559,-81.577057,22472.895,0.32068333,14736.591,7992.4512,43.750076,-81.578041,37.827961,-97.974251,0.66175389,-15728.756
2.5683999,95.720528,-360.06711,42.300327,114.77122,-163.96097,-360.06711,25.209705,39.329784,524.02808,-0.05372797,51.05452,524.02808,-81.630112,20609.91,0.32667044,18763.105,13384.152,39.335022,-81.631752,42.29673,-163.96097,0.66178888,-15230.958
2.5685999,95.743484,-302.37698,46.601593,114.78429,-227.48987,-302.37698,25.484695,34.759434,529.86682,-0.063062228,51.05452,529.86682,-81.361023,18417.873,0.33143407,22835.434,18508.809,34.764732,-81.363304,46.598568,-227.48987,0.66182387,-14091.249
2.5688,95.766441,-242.93246,50.718933,114.79753,-288.35413,-242.93246,25.695229,30.051931,531.28656,-0.071472727,51.05452,531.28656,-80.770866,15966.188,0.33508122,26935.523,23290.611,30.057243,-80.77375,50.716503,-288.35413,0.66185886,-12321.275
2.569,95.789406,-181.98955,54.636105,114.81109,-346.35809,-181.98955,25.848497,25.225849,528.34766,-0.078826807,51.05452,528.34766,-79.861954,13328.018,0.33773643,31045.652,27660.834,25.231133,-79.865417,54.634285,-346.35809,0.6618939,-9943.1992
2.5692,95.81237,-119.80778,58.337646,114.82509,-401.31815,-119.80778,25.9526,20.300234,521.12592,-0.085008502,51.05452,521.12592,-78.637878,10578.978,0.33953997,35148.48,31558.809,20.305445,-78.641891,58.336449,-401.31815,0.66192889,-6989.3037
2.5694001,95.835335,-56.649326,61.808952,114.83965,-453.06299,-56.649326,26.016409,15.294523,509.71231,-0.08992032,51.05452,509.71231,-77.103477,7795.8066,0.34064549,39227.102,34932.73,15.299621,-77.108009,61.808388,-453.06299,0.66196388,-3501.4355
2.5695775,95.855721,4.1167371e-07,64.685379,114.85314,-496.159,4.1167371e-07,26.046938,10.801522,496.159,-0.09315256,51.05452,496.159,-75.4869,5359.2725,0.34117445,42812.777,37453.504,10.806484,-75.491867,64.685379,-496.159,0.66199493,2.662927e-05
2.5695775,95.855721,4.1167371e-07,64.664795,114.85314,-496.159,4.1167371e-07,26.046938,10.801522,496.159,-0.09315256,51.05452,496.159,-75.4869,5359.2725,0.34117445,42812.777,37453.504,10.806484,-75.491867,64.685379,-496.159,0.66199493,2.6620797e-05
2.5696001,95.858307,0.0020475101,-37.339104,114.8549,-497.82211,0.0020475101,26.049416,10.228437,497.82004,-0.093483865,51.05452,497.82004,-75.264832,5091.9214,0.3412174,42560.344,37468.496,10.233416,-75.269814,65.036392,-497.82211,0.66199887,-0.076452188
2.5697999,95.881279,0.0020996151,-36.973015,114.87144,-510.50879,0.0020996151,26.061644,5.1217194,510.50668,-0.095644638,51.05452,510.50668,-73.129456,2614.6721,0.34142932,39947.824,37333.23,5.1268244,-73.13456,68.007736,-510.50879,0.66203386,-0.077629097
2.5699999,95.904251,0.0021437733,-36.477985,114.88925,-519.42224,0.0021437733,26.063393,-0.0051942007,519.4201,-0.096367851,51.05452,519.4201,-70.705482,-2.6979723,0.34145963,36723.223,36726,-5.8424637e-12,-70.710678,70.710678,-519.42224,0.6620689,-0.078200534
2.5699999,95.904251,0.0021437733,-36.477985,114.88925,-519.42224,0.0021437733,26.063393,-0.0051942007,519.4201,-0.096367851,51.05452,519.4201,-70.705482,-2.6979723,0.34145963,36723.223,36726,-5.8424637e-12,-70.710678,70.710678,-519.42224,0.6620689,-0.078200534
2.5702,95.927231,0.0021829463,-36.012753,114.90784,-524.54163,0.0021829463,26.06518,-5.1320701,524.53943,-0.095639169,51.05452,524.53943,-68.002487,-2691.9729,0.34149054,32978.082,35670.133,-5.1268244,-68.007736,73.13456,-524.54163,0.66210389,-0.078613907
2.5704,95.950218,0.0022123638,-35.348381,114.92669,-525.88214,0.0022123638,26.077435,-10.238674,525.87988,-0.093475468,51.05452,525.87988,-65.031136,-5384.313,0.34170267,28814.32,34198.711,-10.233416,-65.036392,75.269814,-525.88214,0.66213888,-0.078203477
2.5706,95.973206,0.0022298153,-34.382755,114.94527,-523.45239,0.0022298153,26.110508,-15.304854,523.45013,-0.08990813,51.05452,523.45013,-61.803154,-8011.3286,0.34227532,24339.602,32351.008,-15.299621,-61.808388,77.108009,-523.45239,0.66217387,-0.076667197
