"Time","rectifier.thyristor_p1.off","rectifier.thyristor_p2.off","rectifier.thyristor_n1.off","rectifier.thyristor_n2.off","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2.twoPulse.timerPositive[1].entryTime","pulse2.twoPulse.timerNegative[1].entryTime","pulse2.twoPulse.filter[1].firstOrder.y","pulse2.twoPulse.filter[1].transferFunction[1].x_scaled[1]","pulse2.twoPulse.filter[1].transferFunction[2].x_scaled[1]","inductor.i","dcpm.inertiaRotor.phi","dcpm.inertiaRotor.w","lMains.i"
2.4984,1,0,0,1,96.428223,0.90238208,12079.116,117.64111,99.851288,0.83206958,2.480042,2.490042,-114.74973,-10.135621,12.712533,106.21973,356.49155,143.64813,-106.22124
2.4986,1,0,0,1,96.428223,0.91658592,12079.116,118.6511,99.851288,0.85328406,2.480042,2.490042,-109.57513,-10.879547,13.284435,105.90779,356.52029,143.65329,-105.90913
2.4988,1,0,0,1,96.428223,0.92902142,12079.116,119.42562,99.851288,0.87442553,2.480042,2.490042,-103.96715,-11.578737,13.802335,105.48885,356.54901,143.65814,-105.49001
2.4990001,1,0,0,1,96.428223,0.93963981,12079.116,119.99076,99.851288,0.89547229,2.480042,2.490042,-97.94825,-12.230441,14.264218,104.96004,356.57776,143.66258,-104.96101
2.4992001,1,0,0,1,96.428223,0.9483996,12079.116,120.37588,99.851288,0.91640204,2.480042,2.490042,-91.542511,-12.832096,14.6683,104.31892,356.60648,143.66652,-104.3197
2.4993999,1,0,0,1,96.428223,0.95526677,12079.116,120.61317,99.851288,0.9371922,2.480042,2.490042,-84.77549,-13.381339,15.013017,103.56348,356.63522,143.66988,-103.56407
2.4995999,1,0,0,1,96.428223,0.96021444,12079.116,120.73711,99.851288,0.95781976,2.480042,2.490042,-77.674126,-13.876017,15.297049,102.69218,356.66394,143.67255,-102.69257
2.4998,1,0,0,1,96.428223,0.96322364,12079.116,120.78395,99.851288,0.97826129,2.480042,2.490042,-70.266678,-14.314192,15.519313,101.70393,356.69269,143.67442,-101.70414
2.5,1,0,0,1,96.428223,0.96428293,12079.116,120.79116,99.851288,0.99849349,2.480042,2.490042,-62.582569,-14.694153,15.67897,100.59814,356.72141,143.6754,-100.59815
2.5,1,0,0,1,96.428291,0,12079.116,0,99.84935,0,2.480042,2.490042,-62.582569,-14.694153,15.67897,100.59814,356.72141,143.6754,-100.59815
2.5000083,1,0,0,1,96.428291,1.7357808e-06,12079.116,6.0114843e-07,99.84935,0.00084983511,2.480042,2.490042,-62.252285,-14.708901,15.684327,100.54883,356.72263,143.67543,-100.54883
2.500042,1,0,0,1,96.428291,-2.5601759e-05,12079.116,3.3056906e-05,99.84935,0.004208087,2.480042,2.490042,-60.941246,-14.766206,15.704416,100.35167,356.72745,143.67549,-100.35164
2.500042,1,0,0,1,96.428291,-2.5601759e-05,12079.116,3.3056906e-05,99.84935,0.004208087,2.500042,2.490042,-60.941246,-14.766206,15.704416,100.35167,356.72745,143.67549,-100.35164
2.500042,1,0,0,1,96.428291,-2.5601761e-05,12079.116,3.3056909e-05,99.84935,0.004208087,2.500042,2.490042,-60.941242,-14.766206,15.704416,100.35167,356.72745,143.67549,-100.35164
2.500042,0,0,0,0,96.428291,-2.5601761e-05,12079.116,3.3056909e-05,99.84935,0.004208087,2.500042,2.490042,-60.941242,-14.766206,15.704416,100.35167,356.72745,143.67549,-100.35164
2.5002,0,0,0,0,96.428291,-2.5759706e-05,12079.116,3.3057066e-05,99.84935,0.020002425,2.500042,2.490042,-55.17778,-15.0156,15.776613,99.427277,356.75015,143.67542,-93.826988
2.5004001,0,0,0,0,96.428291,-2.5957392e-05,12079.116,3.3057262e-05,99.84935,0.039771009,2.500042,2.490042,-48.662022,-15.284071,15.818618,98.258682,356.7789,143.67442,-74.374939
2.5006001,0,0,0,0,96.428291,-2.615274e-05,12079.116,3.3057455e-05,99.84935,0.059305944,2.500042,2.490042,-42.915638,-15.50596,15.812125,97.090797,356.80762,143.67245,-42.559181
2.5007999,0,0,0,0,96.428291,-2.6345755e-05,12079.116,3.305764e-05,99.84935,0.078607373,2.500042,2.490042,-37.847809,-15.686872,15.763391,95.923645,356.83636,143.66949,1.4185648
2.5009999,0,0,0,0,96.428291,-2.6536436e-05,12079.116,3.3057822e-05,99.84935,0.09767545,2.500042,2.490042,-33.37838,-15.831755,15.677933,94.757225,356.86508,143.66554,57.309071
2.5011132,0,0,0,0,96.428291,-2.6643287e-05,12079.116,3.3057924e-05,99.84935,0.10836056,2.500042,2.490042,-31.087574,-15.899442,15.61518,94.09761,356.88135,143.66286,94.09761
2.5011132,0,1,1,0,96.428291,-2.6643287e-05,12079.116,3.3057924e-05,99.84935,0.10836056,2.500042,2.490042,-31.087574,-15.899442,15.61518,94.09761,356.88135,143.66286,94.09761
2.5012,0,1,1,0,96.428291,0.0048140748,12079.116,0.26998535,99.84935,0.11652291,2.500042,2.490042,-26.475666,-15.940284,15.555934,93.884888,356.89383,143.66064,93.886047
2.5014,0,1,1,0,96.428291,0.017260171,12079.116,1.0458494,99.84935,0.13525696,2.500042,2.490042,-15.989164,-15.978697,15.364395,93.473877,356.92255,143.65527,93.475212
2.5016,0,1,1,0,96.428291,0.031475298,12079.116,2.0574613,99.84935,0.15391962,2.500042,2.490042,-5.6968117,-15.941095,15.098516,93.170341,356.95129,143.6496,93.171844
2.5018001,0,1,1,0,96.428291,0.047403608,12079.116,3.3271964,99.84935,0.17253204,2.500042,2.490042,4.3913021,-15.829486,14.761382,92.970825,356.98001,143.64371,92.972504
2.5020001,0,1,1,0,96.428291,0.064982504,12079.116,4.873373,99.84935,0.19111463,2.500042,2.490042,14.262291,-15.64594,14.356112,92.871483,357.00873,143.6377,92.873322
2.5021999,0,1,1,0,96.428291,0.084142864,12079.116,6.7099667,99.84935,0.20968702,2.500042,2.490042,23.900948,-15.39262,13.88587,92.868065,357.03748,143.63164,92.870056
2.5023999,0,1,1,0,96.428291,0.10480934,12079.116,8.8463821,99.84935,0.22826794,2.500042,2.490042,33.290184,-15.071789,13.353887,92.955948,357.06619,143.62561,92.958092
2.5026,0,1,1,0,96.428291,0.12690066,12079.116,11.287312,99.84935,0.24687515,2.500042,2.490042,42.411419,-14.685823,12.763464,93.13015,357.09491,143.61971,93.132431
2.5028,0,1,1,0,96.428291,0.1503299,12079.116,14.032657,99.84935,0.2655254,2.500042,2.490042,51.244957,-14.237224,12.117985,93.385353,357.12366,143.61397,93.387764
2.503,0,1,1,0,96.428291,0.17500488,12079.116,17.07753,99.84935,0.28423432,2.500042,2.490042,59.770309,-13.728619,11.420915,93.715927,357.15237,143.60849,93.718452
2.5032001,0,1,1,0,96.428291,0.20082852,12079.116,20.412334,99.84935,0.30301639,2.500042,2.490042,67.966507,-13.162766,10.675808,94.115929,357.18109,143.60332,94.118568
2.5034001,0,1,1,0,96.428291,0.22769918,12079.116,24.022909,99.84935,0.3218849,2.500042,2.490042,75.812401,-12.542562,9.8863049,94.579163,357.20981,143.59853,94.581902
2.5035999,0,1,1,0,96.428291,0.25551111,12079.116,27.890755,99.84935,0.34085184,2.500042,2.490042,83.28688,-11.871031,9.0561295,95.099182,357.23853,143.59413,95.102013
2.5037999,0,1,1,0,96.428291,0.28415483,12079.116,31.993322,99.84935,0.35992792,2.500042,2.490042,90.369164,-11.151332,8.189086,95.669319,357.26724,143.59021,95.672218
2.5039999,0,1,1,0,96.428291,0.31351763,12079.116,36.304375,99.84935,0.37912247,2.500042,2.490042,97.038963,-10.386748,7.2890573,96.2827,357.29596,143.58679,96.285667
2.5042,0,1,1,0,96.428291,0.3434839,12079.116,40.794392,99.84935,0.39844343,2.500042,2.490042,103.27675,-9.5806866,6.3599896,96.932304,357.32468,143.58391,96.935326
2.5044,0,1,1,0,96.428291,0.37393573,12079.116,45.431038,99.84935,0.41789731,2.500042,2.490042,109.06387,-8.7366657,5.4058919,97.610947,357.35339,143.58159,97.614006
2.5046,0,1,1,0,96.428291,0.40475321,12079.116,50.17968,99.84935,0.43748924,2.500042,2.490042,114.38275,-7.8583126,4.4308233,98.311348,357.38211,143.57986,98.314445
2.5048001,0,1,1,0,96.428291,0.43581507,12079.116,55.003906,99.84935,0.45722282,2.500042,2.490042,119.21707,-6.9493504,3.438884,99.026138,357.41083,143.57874,99.029251
2.5050001,0,1,1,0,96.428291,0.46699905,12079.116,59.866123,99.84935,0.47710019,2.500042,2.490042,123.55184,-6.0135903,2.4342024,99.747902,357.43954,143.57822,99.751022
2.5051999,0,1,1,0,96.428291,0.49818236,12079.116,64.728127,99.84935,0.49712196,2.500042,2.490042,127.3736,-5.0549192,1.4209256,100.46919,357.46826,143.57831,100.47231
2.5053999,0,1,1,0,96.428291,0.52924234,12079.116,69.55175,99.84935,0.51728731,2.500042,2.490042,130.67044,-4.0772872,0.40320528,101.18257,357.49698,143.57901,101.18567
2.5056,0,1,1,0,96.428291,0.56005663,12079.116,74.2994,99.84935,0.53759396,2.500042,2.490042,133.43221,-3.0846977,-0.6148147,101.88062,357.5257,143.58031,101.88369
2.5058,0,1,1,0,96.428291,0.59050405,12079.116,78.9347,99.84935,0.55803806,2.500042,2.490042,135.65045,-2.0811913,-1.6290115,102.55602,357.55441,143.5822,102.55904
2.506,0,1,1,0,96.428291,0.6204648,12079.116,83.423042,99.84935,0.57861441,2.500042,2.490042,137.31863,-1.0708343,-2.6352968,103.20148,357.58313,143.58464,103.20445
2.5062001,0,1,1,0,96.428291,0.64982092,12079.116,87.732124,99.84935,0.59931624,2.500042,2.490042,138.43213,-0.057704099,-3.6296303,103.80991,357.61185,143.58762,103.81281
2.5064001,0,1,1,0,96.428291,0.6784569,12079.116,91.832466,99.84935,0.62013543,2.500042,2.490042,138.98824,0.95412469,-4.6080346,104.37432,357.64056,143.59109,104.37714
2.5065999,0,1,1,0,96.428291,0.70626014,12079.116,95.697876,99.84935,0.64106256,2.500042,2.490042,138.9863,1.9605951,-5.566608,104.88789,357.66928,143.59503,104.89063
2.5067999,0,1,1,0,96.428291,0.73312128,12079.116,99.30587,99.84935,0.66208678,2.500042,2.490042,138.42764,2.9576821,-6.5015383,105.34405,357.698,143.59938,105.34669
2.507,0,1,1,0,96.428291,0.75893462,12079.116,102.63798,99.84935,0.68319595,2.500042,2.490042,137.31566,3.9414077,-7.4091172,105.73641,357.72672,143.60408,105.73894
2.5072,0,1,1,0,96.428291,0.7835986,12079.116,105.68013,99.84935,0.7043767,2.500042,2.490042,135.65579,4.9078541,-8.2857523,106.05886,357.75543,143.6091,106.06126
2.5074,0,1,1,0,96.428291,0.80701643,12079.116,108.42276,99.84935,0.72561443,2.500042,2.490042,133.45551,5.8531804,-9.1279831,106.30557,357.78415,143.61435,106.30785
2.5076001,0,1,1,0,96.428291,0.8290959,12079.116,110.86105,99.84935,0.74689347,2.500042,2.490042,130.72432,6.773634,-9.9324884,106.471,357.8129,143.61978,106.47314
2.5078001,0,1,1,0,96.428291,0.84975034,12079.116,112.99494,99.84935,0.76819706,2.500042,2.490042,127.47371,7.6655679,-10.696104,106.54995,357.84161,143.62531,106.55194
2.5079999,0,1,1,0,96.428291,0.86889857,12079.116,114.82918,99.84935,0.78950739,2.500042,2.490042,123.71716,8.5254517,-11.415832,106.53755,357.87033,143.63087,106.53939
2.5081999,0,1,1,0,96.428291,0.88646543,12079.116,116.37321,99.84935,0.81080568,2.500042,2.490042,119.47006,9.3498859,-12.088851,106.42931,357.89905,143.63638,106.43098
2.5084,0,1,1,0,96.428291,0.90238196,12079.116,117.64105,99.84935,0.83207244,2.500042,2.490042,114.74968,10.135615,-12.712529,106.2211,357.9278,143.64175,106.2226
2.5086,0,1,1,0,96.428291,0.9165858,12079.116,118.65104,99.84935,0.85328722,2.500042,2.490042,109.57509,10.87954,-13.284431,105.9092,357.95651,143.64691,105.91053
2.5088,0,1,1,0,96.428291,0.92902124,12079.116,119.42556,99.84935,0.87442899,2.500042,2.490042,103.96711,11.578732,-13.80233,105.49031,357.98526,143.65176,105.49147
2.5090001,0,1,1,0,96.428291,0.93963963,12079.116,119.99069,99.84935,0.89547604,2.500042,2.490042,97.948212,12.230435,-14.264215,104.96156,358.01398,143.6562,104.96252
2.5092001,0,1,1,0,96.428291,0.94839948,12079.116,120.37581,99.84935,0.9164061,2.500042,2.490042,91.542473,12.832089,-14.668295,104.32047,358.04269,143.66016,104.32125
2.5093999,0,1,1,0,96.428291,0.95526659,12079.116,120.6131,99.84935,0.93719661,2.500042,2.490042,84.775444,13.381332,-15.013012,103.56508,358.07144,143.6635,103.56567
2.5095999,0,1,1,0,96.428291,0.96021426,12079.116,120.73704,99.84935,0.95782441,2.500042,2.490042,77.67408,13.87601,-15.297044,102.69382,358.10019,143.66617,102.69422
2.5098,0,1,1,0,96.428291,0.96322346,12079.116,120.78388,99.84935,0.97826636,2.500042,2.490042,70.266632,14.314185,-15.519307,101.70564,358.12891,143.66805,101.70583
2.51,0,1,1,0,96.428291,0.96428269,12079.116,120.79109,99.84935,0.99849886,2.500042,2.490042,62.582527,14.694145,-15.678965,100.59988,358.15765,143.66904,100.59989
2.51,0,1,1,0,96.428268,0,12079.109,0,99.849884,0,2.500042,2.490042,62.582527,14.694145,-15.678965,100.59988,358.15765,143.66904,100.59989
2.5100083,0,1,1,0,96.428268,1.7353947e-06,12079.109,6.0096255e-07,99.849884,0.0008497556,2.500042,2.490042,62.252277,14.708892,-15.684321,100.55058,358.15884,143.66905,100.55058
2.510042,0,1,1,0,96.428268,-2.5603023e-05,12079.109,3.3058172e-05,99.849884,0.0042081201,2.500042,2.490042,60.941216,14.766197,-15.704411,100.35342,358.16367,143.66911,100.35339
2.510042,0,1,1,0,96.428268,-2.5603023e-05,12079.109,3.3058172e-05,99.849884,0.0042081201,2.500042,2.510042,60.941216,14.766197,-15.704411,100.35342,358.16367,143.66911,100.35339
2.510042,0,1,1,0,96.428268,-2.5603025e-05,12079.109,3.3058175e-05,99.849884,0.0042081201,2.500042,2.510042,60.941216,14.766197,-15.704411,100.35342,358.16367,143.66911,100.35339
2.510042,0,0,0,0,96.428268,-2.5603025e-05,12079.109,3.3058175e-05,99.849884,0.0042081201,2.500042,2.510042,60.941216,14.766197,-15.704411,100.35342,358.16367,143.66911,100.35339
2.5102,0,0,0,0,96.428268,-2.5760972e-05,12079.109,3.3058335e-05,99.849884,0.020002779,2.500042,2.510042,55.177742,15.015593,-15.776608,99.42907,358.18637,143.66904,93.828735
2.5104001,0,0,0,0,96.428268,-2.5958661e-05,12079.109,3.3058528e-05,99.849884,0.039771724,2.500042,2.510042,48.661987,15.284063,-15.818613,98.260521,358.21512,143.66806,74.376671
2.5106001,0,0,0,0,96.428268,-2.6154014e-05,12079.109,3.3058721e-05,99.849884,0.059307035,2.500042,2.510042,42.915607,15.505952,-15.812119,97.09269,358.24384,143.66609,42.560902
2.5107999,0,0,0,0,96.428268,-2.6347032e-05,12079.109,3.3058906e-05,99.849884,0.078608848,2.500042,2.510042,37.847782,15.686863,-15.763386,95.925583,358.27258,143.66313,-1.4168566
2.5109999,0,0,0,0,96.428268,-2.6537717e-05,12079.109,3.3059088e-05,99.849884,0.097677313,2.500042,2.510042,33.378353,15.831746,-15.677927,94.759209,358.3013,143.65918,-57.307373
2.5111132,0,0,0,0,96.428268,-2.664458e-05,12079.109,3.305919e-05,99.849884,0.10836365,2.500042,2.510042,31.087343,15.899439,-15.615168,94.099564,358.31757,143.65649,-94.099564
2.5111132,1,0,0,1,96.428268,-2.664458e-05,12079.109,3.305919e-05,99.849884,0.10836365,2.500042,2.510042,31.087343,15.899439,-15.615168,94.099564,358.31757,143.65649,-94.099564
2.5112,1,0,0,1,96.428268,0.004813496,12079.109,0.26995409,99.849884,0.11652517,2.500042,2.510042,26.475988,15.940276,-15.555929,93.886887,358.33005,143.65428,-93.888046
2.5114,1,0,0,1,96.428268,0.017259583,12079.109,1.045817,99.849884,0.13525963,2.500042,2.510042,15.989454,15.978691,-15.364392,93.475922,358.35876,143.64891,-93.477257
2.5116,1,0,0,1,96.428268,0.031474698,12079.109,2.0574274,99.849884,0.15392271,2.500042,2.510042,5.697073,15.941092,-15.098516,93.172432,358.38751,143.64323,-93.173935
2.5118001,1,0,0,1,96.428268,0.047403,12079.109,3.3271611,99.849884,0.17253554,2.500042,2.510042,-4.3910661,15.829484,-14.761384,92.972961,358.41623,143.63734,-92.97464
2.5120001,1,0,0,1,96.428268,0.064981885,12079.109,4.8733363,99.849884,0.19111857,2.500042,2.510042,-14.262076,15.64594,-14.356114,92.873672,358.44495,143.63133,-92.875504
2.5122001,1,0,0,1,96.428268,0.084142238,12079.109,6.709928,99.849884,0.20969141,2.500042,2.510042,-23.900753,15.392622,-13.885875,92.8703,358.47369,143.62527,-92.872292
2.5123999,1,0,0,1,96.428268,0.10480871,12079.109,8.8463411,99.849884,0.22827277,2.500042,2.510042,-33.290005,15.071792,-13.353892,92.958229,358.50241,143.61926,-92.960365
2.5125999,1,0,0,1,96.428268,0.12690002,12079.109,11.287269,99.849884,0.24688044,2.500042,2.510042,-42.411259,14.685828,-12.763472,93.132477,358.53113,143.61336,-93.134758
2.5128,1,0,0,1,96.428268,0.15032925,12079.109,14.032611,99.849884,0.26553115,2.500042,2.510042,-51.244808,14.237229,-12.117992,93.387733,358.55984,143.60762,-93.390137
2.513,1,0,0,1,96.428268,0.17500423,12079.109,17.077482,99.849884,0.28424057,2.500042,2.510042,-59.770172,13.728624,-11.420924,93.718346,358.58856,143.60214,-93.720871
2.5132,1,0,0,1,96.428268,0.20082784,12079.109,20.412285,99.849884,0.30302313,2.500042,2.510042,-67.966385,13.162773,-10.675817,94.118401,358.61728,143.59698,-94.121033
2.5134001,1,0,0,1,96.428268,0.22769849,12079.109,24.022856,99.849884,0.32189214,2.500042,2.510042,-75.812286,12.54257,-9.8863153,94.58168,358.646,143.59218,-94.584419
2.5136001,1,0,0,1,96.428268,0.25551039,12079.109,27.890697,99.849884,0.34085959,2.500042,2.510042,-83.286774,11.871039,-9.0561399,95.101746,358.67471,143.5878,-95.104568
2.5137999,1,0,0,1,96.428268,0.28415412,12079.109,31.993265,99.849884,0.35993618,2.500042,2.510042,-90.369057,11.151341,-8.1890984,95.671928,358.70343,143.58388,-95.674828
2.5139999,1,0,0,1,96.428268,0.31351691,12079.109,36.304314,99.849884,0.37913126,2.500042,2.510042,-97.038872,10.386759,-7.2890692,96.285355,358.73215,143.58046,-96.288322
2.5142,1,0,0,1,96.428268,0.34348318,12079.109,40.794327,99.849884,0.39845273,2.500042,2.510042,-103.27666,9.5806971,-6.360002,96.935005,358.76086,143.57758,-96.938026
2.5144,1,0,0,1,96.428268,0.37393498,12079.109,45.430969,99.849884,0.41790718,2.500042,2.510042,-109.06378,8.7366772,-5.4059052,97.613693,358.78958,143.57527,-97.61676
2.5146,1,0,0,1,96.428268,0.40475246,12079.109,50.179607,99.849884,0.43749967,2.500042,2.510042,-114.38267,7.8583245,-4.4308372,98.31414,358.8183,143.57353,-98.317238
2.5148001,1,0,0,1,96.428268,0.43581432,12079.109,55.003834,99.849884,0.45723382,2.500042,2.510042,-119.21699,6.9493628,-3.4388976,99.028984,358.84702,143.5724,-99.032097
2.5150001,1,0,0,1,96.428268,0.46699828,12079.109,59.866047,99.849884,0.47711173,2.500042,2.510042,-123.55177,6.0136032,-2.4342165,99.750793,358.87573,143.57188,-99.753914
2.5151999,1,0,0,1,96.428268,0.49818158,12079.109,64.72805,99.849884,0.49713409,2.500042,2.510042,-127.37353,5.0549326,-1.4209398,100.47213,358.90445,143.57199,-100.47524
2.5153999,1,0,0,1,96.428268,0.5292415,12079.109,69.551666,99.849884,0.51730007,2.500042,2.510042,-130.67038,4.077301,-0.40321973,101.18555,358.93317,143.57269,-101.18864
2.5156,1,0,0,1,96.428268,0.56005585,12079.109,74.299316,99.849884,0.53760731,2.500042,2.510042,-133.43213,3.084712,0.61480004,101.88365,358.96188,143.57399,-101.88671
2.5158,1,0,0,1,96.428268,0.59050328,12079.109,78.934616,99.849884,0.558052,2.500042,2.510042,-135.65038,2.0812058,1.6289967,102.55908,358.9906,143.57588,-102.5621
2.516,1,0,0,1,96.428268,0.62046397,12079.109,83.422951,99.849884,0.57862896,2.500042,2.510042,-137.31857,1.0708491,2.6352818,103.20461,359.01932,143.57832,-103.20757
2.5162001,1,0,0,1,96.428268,0.64982009,12079.109,87.732025,99.849884,0.59933138,2.500042,2.510042,-138.43207,0.057719339,3.6296153,103.81308,359.04803,143.58131,-103.81598
2.5164001,1,0,0,1,96.428268,0.67845607,12079.109,91.832367,99.849884,0.62015122,2.500042,2.510042,-138.98817,-0.95410907,4.6080198,104.37753,359.07675,143.58479,-104.38036
2.5165999,1,0,0,1,96.428268,0.70625931,12079.109,95.697777,99.849884,0.64107901,2.500042,2.510042,-138.98624,-1.9605792,5.5665927,104.89115,359.10547,143.58873,-104.89389
2.5167999,1,0,0,1,96.428268,0.73312038,12079.109,99.305763,99.849884,0.66210389,2.500042,2.510042,-138.42758,-2.9576659,6.501523,105.34735,359.13419,143.59308,-105.34999
2.517,1,0,0,1,96.428268,0.75893372,12079.109,102.63787,99.849884,0.68321371,2.500042,2.510042,-137.3156,-3.9413912,7.4091015,105.73976,359.1629,143.59779,-105.74229
2.5172,1,0,0,1,96.428268,0.78359777,12079.109,105.68002,99.849884,0.70439512,2.500042,2.510042,-135.65573,-4.9078374,8.285737,106.06226,359.19162,143.6028,-106.06466
2.5174,1,0,0,1,96.428268,0.80701554,12079.109,108.42265,99.849884,0.72563356,2.500042,2.510042,-133.45544,-5.8531632,9.1279669,106.30901,359.22034,143.60806,-106.31129
2.5176001,1,0,0,1,96.428268,0.82909501,12079.109,110.86093,99.849884,0.74691331,2.500042,2.510042,-130.72426,-6.7736168,9.9324722,106.47449,359.24905,143.61349,-106.47662
2.5178001,1,0,0,1,96.428268,0.84974939,12079.109,112.99483,99.849884,0.76821762,2.500042,2.510042,-127.47365,-7.6655502,10.696088,106.55348,359.27777,143.61902,-106.55547
2.5179999,1,0,0,1,96.428268,0.86889762,12079.109,114.82906,99.849884,0.78952861,2.500042,2.510042,-123.7171,-8.5254335,11.415815,106.54113,359.30652,143.62459,-106.54297
2.5181999,1,0,0,1,96.428268,0.88646448,12079.109,116.37309,99.849884,0.81082767,2.500042,2.510042,-119.47001,-9.3498678,12.088835,106.43293,359.33524,143.6301,-106.43461
2.5184,1,0,0,1,96.428268,0.90238106,12079.109,117.64093,99.849884,0.83209515,2.500042,2.510042,-114.74963,-10.135596,12.712513,106.22476,359.36395,143.63548,-106.22627
2.5186,1,0,0,1,96.428268,0.91658485,12079.109,118.65092,99.849884,0.85331064,2.500042,2.510042,-109.57504,-10.879522,13.284415,105.91292,359.3927,143.64064,-105.91425
2.5188,1,0,0,1,96.428268,0.92902029,12079.109,119.42543,99.849884,0.87445319,2.500042,2.510042,-103.96705,-11.578712,13.802315,105.49407,359.42142,143.64549,-105.49522
2.5190001,1,0,0,1,96.428268,0.93963867,12079.109,119.99056,99.849884,0.89550096,2.500042,2.510042,-97.948158,-12.230415,14.264198,104.96535,359.45013,143.64993,-104.96632
2.5192001,1,0,0,1,96.428268,0.94839847,12079.109,120.37569,99.849884,0.91643184,2.500042,2.510042,-91.542419,-12.83207,14.668279,104.32433,359.47888,143.65388,-104.3251
2.5193999,1,0,0,1,96.428268,0.95526558,12079.109,120.61297,99.849884,0.93722308,2.500042,2.510042,-84.775391,-13.381312,15.012997,103.56898,359.5076,143.65724,-103.56956
2.5195999,1,0,0,1,96.428268,0.9602133,12079.109,120.73691,99.849884,0.95785171,2.500042,2.510042,-77.674026,-13.87599,15.297029,102.69777,359.53635,143.65991,-102.69817
2.5197999,1,0,0,1,96.428268,0.96322244,12079.109,120.78375,99.849884,0.97829437,2.500042,2.510042,-70.266579,-14.314164,15.519292,101.70962,359.56506,143.66179,-101.70982
2.52,1,0,0,1,96.428268,0.96428168,12079.109,120.79096,99.849884,0.99852771,2.500042,2.510042,-62.582474,-14.694124,15.678949,100.60391,359.59381,143.66278,-100.60393
2.52,1,0,0,1,96.428169,0,12079.096,0,99.852768,0,2.500042,2.510042,-62.582474,-14.694124,15.678949,100.60391,359.59381,143.66278,-100.60393
2.5200086,1,0,0,1,96.428169,1.7349292e-06,12079.096,6.007383e-07,99.852768,0.00084967585,2.500042,2.510042,-62.252266,-14.708869,15.684305,100.55462,359.595,143.6628,-100.55462
2.5200419,1,0,0,1,96.428169,-2.5606007e-05,12079.096,3.3062108e-05,99.852768,0.0042083301,2.500042,2.510042,-60.941147,-14.766177,15.704395,100.35746,359.59982,143.66287,-100.35743
2.5200419,1,0,0,1,96.428169,-2.5606007e-05,12079.096,3.3062108e-05,99.852768,0.0042083301,2.5200419,2.510042,-60.941147,-14.766177,15.704395,100.35746,359.59982,143.66287,-100.35743
2.5200419,1,0,0,1,96.428169,-2.5606008e-05,12079.096,3.3062111e-05,99.852768,0.0042083305,2.5200419,2.510042,-60.941147,-14.766177,15.704395,100.35746,359.59982,143.66287,-100.35743
2.5200419,0,0,0,0,96.428169,-2.5606008e-05,12079.096,3.3062111e-05,99.852768,0.0042083305,2.5200419,2.510042,-60.941147,-14.766177,15.704395,100.35746,359.59982,143.66287,-100.35743
2.5202,0,0,0,0,96.428169,-2.576396e-05,12079.096,3.3062268e-05,99.852768,0.020003589,2.5200419,2.510042,-55.177692,-15.015572,15.776592,99.433151,359.62253,143.6628,-93.832756
2.5204,0,0,0,0,96.428169,-2.5961659e-05,12079.096,3.3062464e-05,99.852768,0.039773356,2.5200419,2.510042,-48.661945,-15.284042,15.818597,98.264641,359.65128,143.66182,-74.380669
2.5206001,0,0,0,0,96.428169,-2.615702e-05,12079.096,3.3062654e-05,99.852768,0.059309494,2.5200419,2.510042,-42.915565,-15.505931,15.812104,97.096855,359.67999,143.65985,-42.564877
2.5208001,0,0,0,0,96.428169,-2.6350046e-05,12079.096,3.3062839e-05,99.852768,0.078612149,2.5200419,2.510042,-37.847748,-15.686842,15.76337,95.929794,359.70874,143.65689,1.412907
2.5209999,0,0,0,0,96.428169,-2.654074e-05,12079.096,3.3063021e-05,99.852768,0.097681463,2.5200419,2.510042,-33.378326,-15.831724,15.677912,94.763466,359.73746,143.65294,57.303448
2.5211132,0,0,0,0,96.428169,-2.6647629e-05,12079.096,3.3063123e-05,99.852768,0.10837051,2.5200419,2.510042,-31.086853,-15.89943,15.615139,94.103706,359.75372,143.65027,94.103706
2.5211132,0,1,1,0,96.428169,-2.6647629e-05,12079.096,3.3063123e-05,99.852768,0.10837051,2.5200419,2.510042,-31.086853,-15.89943,15.615139,94.103706,359.75372,143.65027,94.103706
2.5211999,0,1,1,0,96.428169,0.0048122192,12079.096,0.26988533,99.852768,0.11653017,2.5200419,2.510042,-26.476719,-15.940258,15.555917,93.891113,359.7662,143.64806,93.892273
2.5214,0,1,1,0,96.428169,0.017258294,12079.096,1.0457468,99.852768,0.13526547,2.5200419,2.510042,-15.990106,-15.978678,15.364386,93.480194,359.79492,143.64268,93.481529
2.5216,0,1,1,0,96.428169,0.031473398,12079.096,2.0573556,99.852768,0.1539294,2.5200419,2.510042,-5.6976542,-15.941083,15.098514,93.17675,359.82364,143.63702,93.178253
2.5218,0,1,1,0,96.428169,0.047401689,12079.096,3.3270874,99.852768,0.17254311,2.5200419,2.510042,4.3905468,-15.829479,14.761386,92.977325,359.85239,143.63113,92.979004
2.5220001,0,1,1,0,96.428169,0.064980559,12079.096,4.8732605,99.852768,0.19112702,2.5200419,2.510042,14.261612,-15.645939,14.35612,92.878075,359.8811,143.62512,92.879913
