"Time","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpm3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","vfController3.x","smpm3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpm3.is[1]","smpm3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaM.phi","vfController.x","smpmM.is[2]","smpm3.is[2]","smpm3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.is[3]","smpmM.is[1]","loadInertia3.w","loadInertiaM.w","smpmM.is[4]","loadInertia3.phi"
1.277,0.34918675,-0.14751336,-0.14751336,244.10175,0.34918675,0.25368455,-0.41282114,121.11208,-0.41282114,121.02129,244.10175,-64.186401,-192.04842,0.25368455,-112.33662,72.667252,157.99796,157.99796,-5.2414541,121.02129
1.2771,0.34106609,-0.14755671,-0.14755671,244.13316,0.34106609,0.26454392,-0.41281569,125.67318,-0.41281569,121.03709,244.13316,-61.010311,-190.79221,0.26454392,-113.11035,75.403908,158.00998,158.00998,-8.8957329,121.03709
1.2772,0.33260787,-0.14759918,-0.14759918,244.16458,0.33260787,0.27514347,-0.41281074,130.09734,-0.41281074,121.0529,244.16458,-57.781353,-189.34875,0.27514347,-113.76924,78.058403,158.02193,158.02193,-12.531907,121.0529
1.2773,0.32382038,-0.14764078,-0.14764078,244.196,0.32382038,0.28547269,-0.4128063,134.38046,-0.4128063,121.0687,244.196,-54.502895,-187.71996,0.28547269,-114.31291,80.628273,158.03384,158.03384,-16.146372,121.0687
1.2774,0.31471232,-0.14768152,-0.14768152,244.22742,0.31471232,0.29552138,-0.41280237,138.51852,-0.41280237,121.0845,244.22742,-51.178368,-185.90791,0.29552138,-114.74109,83.111115,158.04568,158.04568,-19.735525,121.0845
1.2775,0.30529258,-0.14772139,-0.14772139,244.25883,0.30529258,0.30527958,-0.41279894,142.50774,-0.41279894,121.10031,244.25883,-47.811222,-183.91489,0.30527958,-115.0536,85.504646,158.05748,158.05748,-23.295816,121.10031
1.2776,0.29557046,-0.14776039,-0.14776039,244.29024,0.29557046,0.31473765,-0.41279599,146.34447,-0.41279599,121.11612,244.29024,-44.404945,-181.7433,0.31473765,-115.25044,87.806679,158.06923,158.06923,-26.823748,121.11612
1.2776999,0.28555551,-0.14779854,-0.14779854,244.32166,0.28555551,0.32388619,-0.41279358,150.02518,-0.41279358,121.13193,244.32166,-40.963074,-179.3958,0.32388619,-115.33168,90.015106,158.08092,158.08092,-30.315825,121.13193
1.2778,0.27525756,-0.14783582,-0.14783582,244.35307,0.27525756,0.3327162,-0.41279164,153.54657,-0.41279164,121.14774,244.35307,-37.489159,-176.87517,0.3327162,-115.29752,92.127937,158.09254,158.09254,-33.768623,121.14774
1.2779,0.26468676,-0.14787224,-0.14787224,244.38449,0.26468676,0.34121886,-0.41279021,156.90547,-0.41279021,121.16354,244.38449,-33.986763,-174.18436,0.34121886,-115.14826,94.143288,158.10413,158.10413,-37.178776,121.16354
1.278,0.25385353,-0.14790781,-0.14790781,244.41591,0.25385353,0.3493858,-0.41278929,160.09892,-0.41278929,121.17935,244.41591,-30.459499,-171.32651,0.3493858,-114.88436,96.059349,158.11565,158.11565,-40.542938,121.17935
1.2781,0.24276848,-0.14794251,-0.14794251,244.44733,0.24276848,0.35720888,-0.41278884,163.12407,-0.41278884,121.19517,244.44733,-26.910982,-168.3049,0.35720888,-114.50635,97.874443,158.12712,158.12712,-43.85783,121.19517
1.2782,0.23144254,-0.14797637,-0.14797637,244.47874,0.23144254,0.36468038,-0.4127889,165.97833,-0.4127889,121.21098,244.47874,-23.34482,-165.12299,0.36468038,-114.01489,99.586998,158.13853,158.13853,-47.120258,121.21098
1.2783,0.21988687,-0.14800937,-0.14800937,244.51016,0.21988687,0.37179288,-0.41278946,168.65923,-0.41278946,121.22679,244.51016,-19.764666,-161.78436,0.37179288,-113.41077,101.19553,158.14989,158.14989,-50.327045,121.22679
1.2783999,0.20811285,-0.14804152,-0.14804152,244.54156,0.20811285,0.37853929,-0.41279051,171.16447,-0.41279051,121.24261,244.54156,-16.174166,-158.2928,0.37853929,-112.69487,102.69868,158.16119,158.16119,-53.475094,121.24261
1.2785,0.19613205,-0.14807281,-0.14807281,244.57298,0.19613205,0.38491297,-0.41279203,173.49203,-0.41279203,121.25842,244.57298,-12.576941,-154.65218,0.38491297,-111.86819,104.09521,158.17244,158.17244,-56.561405,121.25842
1.2786,0.18395627,-0.14810327,-0.14810327,244.6044,0.18395627,0.39090756,-0.41279408,175.63995,-0.41279408,121.27425,244.6044,-8.9766512,-150.86655,0.39090756,-110.93185,105.38397,158.18362,158.18362,-59.583004,121.27425
1.2787,0.17159753,-0.14813288,-0.14813288,244.63582,0.17159753,0.39651707,-0.41279659,177.60654,-0.41279659,121.29006,244.63582,-5.3769379,-146.94008,0.39651707,-109.88705,106.56393,158.19476,158.19476,-62.536999,121.29006
1.2788,0.15906796,-0.14816163,-0.14816163,244.66724,0.15906796,0.40173599,-0.4127996,179.39029,-0.4127996,121.30589,244.66724,-1.7814023,-142.87711,0.40173599,-108.73514,107.63417,158.20584,158.20584,-65.420609,121.30589
1.2789,0.14637993,-0.14818954,-0.14818954,244.69865,0.14637993,0.40655905,-0.41280308,180.98984,-0.41280308,121.3217,244.69865,1.8063232,-138.68204,0.40655905,-107.47753,108.5939,158.21687,158.21687,-68.231094,121.3217
1.279,0.13354594,-0.14821662,-0.14821662,244.73007,0.13354594,0.41098151,-0.41280708,182.40404,-0.41280708,121.33752,244.73007,5.3826332,-134.35948,0.41098151,-106.11577,109.44242,158.22784,158.22784,-70.96579,121.33752
1.2790999,0.12057863,-0.14824286,-0.14824286,244.76149,0.12057863,0.41499895,-0.41281155,183.63196,-0.41281155,121.35335,244.76149,8.9439793,-129.91406,0.41499895,-104.65149,110.17918,158.23875,158.23875,-73.622162,121.35335
1.2792,0.10749079,-0.14826825,-0.14826825,244.79289,0.10749079,0.41860732,-0.41281649,184.67282,-0.41281649,121.36917,244.79289,12.486792,-125.35062,0.41860732,-103.08643,110.8037,158.24962,158.24962,-76.197708,121.36917
1.2793,0.094295308,-0.14829281,-0.14829281,244.82431,0.094295308,0.42180306,-0.41282192,185.52605,-0.41282192,121.385,244.82431,16.007534,-120.67405,0.42180306,-101.42243,111.31563,158.26041,158.26041,-78.690041,121.385
1.2794,0.081005186,-0.14831655,-0.14831655,244.85573,0.081005186,0.42458293,-0.41282785,186.19128,-0.41282785,121.40083,244.85573,19.502741,-115.88934,0.42458293,-99.661415,111.71478,158.27116,158.27116,-81.096886,121.40083
1.2795,0.067633539,-0.14833944,-0.14833944,244.88715,0.067633539,0.4269442,-0.41283423,186.66833,-0.41283423,121.41666,244.88715,22.968939,-111.0016,0.4269442,-97.805412,112.001,158.28185,158.28185,-83.416008,121.41666
1.2796,0.054193545,-0.1483615,-0.1483615,244.91856,0.054193545,0.42888442,-0.41284111,186.95718,-0.41284111,121.43248,244.91856,26.402691,-106.01606,0.42888442,-95.856552,112.17431,158.29248,158.29248,-85.645294,121.43248
1.2797,0.040698458,-0.14838274,-0.14838274,244.94998,0.040698458,0.43040165,-0.41284844,187.05806,-0.41284844,121.44831,244.94998,29.80065,-100.93795,0.43040165,-93.817017,112.23483,158.30305,158.30305,-87.782753,121.44831
1.2798001,0.027161581,-0.14840315,-0.14840315,244.9814,0.027161581,0.43149439,-0.41285628,186.97133,-0.41285628,121.46414,244.9814,33.159466,-95.772652,0.43149439,-91.689117,112.18279,158.31357,158.31357,-89.826454,121.46414
1.2799,0.013596273,-0.14842273,-0.14842273,245.01282,0.013596273,0.43216145,-0.41286457,186.69756,-0.41286457,121.47997,245.01282,36.475838,-90.525635,0.43216145,-89.475227,112.01854,158.32404,158.32404,-91.774567,121.47997
1.28,1.5908337e-05,-0.14844149,-0.14844149,245.04422,1.5908337e-05,0.43240216,-0.41287333,186.23755,-0.41287333,121.49581,245.04422,39.746555,-85.202354,0.43240216,-87.177803,111.74252,158.33444,158.33444,-93.625404,121.49581
1.2801,-0.013566115,-0.14845943,-0.14845943,245.07564,-0.013566115,0.43221626,-0.41288257,185.59222,-0.41288257,121.51164,245.07564,42.96843,-79.808411,0.43221626,-84.799377,111.35533,158.34479,158.34479,-95.377327,121.51164
1.2802,-0.027136393,-0.14847656,-0.14847656,245.10706,-0.027136393,0.43160382,-0.41289228,184.76273,-0.41289228,121.52747,245.10706,46.138325,-74.349442,0.43160382,-82.342583,110.85764,158.35509,158.35509,-97.028839,121.52747
1.2803,-0.040681541,-0.14849286,-0.14849286,245.13847,-0.040681541,0.43056542,-0.41290247,183.75038,-0.41290247,121.54331,245.13847,49.253201,-68.831108,0.43056542,-79.810074,110.25023,158.36531,158.36531,-98.578537,121.54331
1.2804,-0.054188192,-0.14850834,-0.14850834,245.16989,-0.054188192,0.42910203,-0.41291311,182.5567,-0.41291311,121.55915,245.16989,52.310051,-63.259132,0.42910203,-77.204628,109.53402,158.37549,158.37549,-100.02514,121.55915
1.2805001,-0.067643009,-0.14852302,-0.14852302,245.20131,-0.067643009,0.42721507,-0.41292423,181.18336,-0.41292423,121.57499,245.20131,55.305931,-57.639313,0.42721507,-74.529068,108.71001,158.38562,158.38562,-101.36743,121.57499
1.2806,-0.081032716,-0.14853688,-0.14853688,245.23273,-0.081032716,0.42490634,-0.41293579,179.63223,-0.41293579,121.59083,245.23273,58.237995,-51.977413,0.42490634,-71.786278,107.77934,158.39568,158.39568,-102.60435,121.59083
1.2807,-0.094344102,-0.14854993,-0.14854993,245.26414,-0.094344102,0.42217806,-0.41294783,177.90535,-0.41294783,121.60667,245.26414,61.103455,-46.279274,0.42217806,-68.979202,106.74322,158.40569,158.40569,-103.73495,121.60667
1.2808,-0.10756402,-0.14856216,-0.14856216,245.29555,-0.10756402,0.41903287,-0.41296035,176.00494,-0.41296035,121.62251,245.29555,63.899582,-40.550755,0.41903287,-66.110855,105.60297,158.41563,158.41563,-104.75834,121.62251
1.2809,-0.1206794,-0.14857359,-0.14857359,245.32697,-0.1206794,0.41547385,-0.41297331,173.93338,-0.41297331,121.63835,245.32697,66.623749,-34.797714,0.41547385,-63.184288,104.36002,158.42552,158.42552,-105.67378,121.63835
1.281,-0.13367732,-0.14858423,-0.14858423,245.35838,-0.13367732,0.41150445,-0.41298673,171.69321,-0.41298673,121.65419,245.35838,69.273399,-29.026012,0.41150445,-60.20261,103.01593,158.43536,158.43536,-106.48066,121.65419
1.2811,-0.14654492,-0.14859405,-0.14859405,245.3898,-0.14654492,0.40712851,-0.41300061,169.28717,-0.41300061,121.67004,245.3898,71.846054,-23.241554,0.40712851,-57.168995,101.5723,158.44513,158.44513,-107.17844,121.67004
1.2812001,-0.1592695,-0.14860308,-0.14860308,245.42122,-0.1592695,0.40235034,-0.41301495,166.71811,-0.41301495,121.68588,245.42122,74.339325,-17.450205,0.40235034,-54.086639,100.03087,158.45485,158.45485,-107.7667,121.68588
1.2812999,-0.17183849,-0.14861131,-0.14861131,245.45264,-0.17183849,0.3971746,-0.41302973,163.98909,-0.41302973,121.70173,245.45264,76.750916,-11.657815,0.3971746,-50.958778,98.393456,158.46451,158.46451,-108.24517,121.70173
1.2814,-0.18423948,-0.14861874,-0.14861874,245.48405,-0.18423948,0.39160633,-0.41304496,161.10329,-0.41304496,121.71758,245.48405,79.078598,-5.8702664,0.39160633,-47.788715,96.661972,158.47412,158.47412,-108.61365,121.71758
1.2815,-0.19646019,-0.14862539,-0.14862539,245.51547,-0.19646019,0.38565099,-0.41306067,158.06406,-0.41306067,121.73342,245.51547,81.320251,-0.093383417,0.38565099,-44.579758,94.83844,158.48366,158.48366,-108.87206,121.73342
1.2816,-0.20848855,-0.14863123,-0.14863123,245.54688,-0.20848855,0.37931439,-0.41307679,154.87488,-0.41307679,121.74928,245.54688,83.473869,5.6670494,0.37931439,-41.335239,92.924927,158.49315,158.49315,-109.02045,121.74928
1.2817,-0.22031268,-0.14863628,-0.14863628,245.57829,-0.22031268,0.37260279,-0.41309339,151.5394,-0.41309339,121.76512,245.57829,85.537491,11.405229,0.37260279,-38.058559,90.923637,158.50258,158.50258,-109.05898,121.76512
1.2818,-0.2319209,-0.14864054,-0.14864054,245.60971,-0.2319209,0.36552274,-0.41311044,148.06137,-0.41311044,121.78098,245.60971,87.509285,17.115419,0.36552274,-34.753109,88.836823,158.51195,158.51195,-108.98788,121.78098
1.2819,-0.24330172,-0.14864403,-0.14864403,245.64113,-0.24330172,0.35808113,-0.4131279,144.4447,-0.4131279,121.79682,245.64113,89.38752,22.791958,0.35808113,-31.422297,86.666824,158.52127,158.52127,-108.80757,121.79682
1.2819999,-0.25444388,-0.14864673,-0.14864673,245.67255,-0.25444388,0.35028535,-0.41314581,140.69345,-0.41314581,121.81268,245.67255,91.170555,28.429173,0.35028535,-28.069571,84.416069,158.53052,158.53052,-108.5185,121.81268
1.2821,-0.26533636,-0.14864863,-0.14864863,245.70396,-0.26533636,0.34214297,-0.4131642,136.81177,-0.4131642,121.82853,245.70396,92.856834,34.021469,0.34214297,-24.698381,82.087059,158.53972,158.53972,-108.12128,121.82853
1.2822,-0.2759684,-0.14864977,-0.14864977,245.73538,-0.2759684,0.33366203,-0.41318297,132.80392,-0.41318297,121.84438,245.73538,94.444954,39.563358,0.33366203,-21.31217,79.682358,158.54886,158.54886,-107.61659,121.84438
1.2823,-0.28632948,-0.14865012,-0.14865012,245.7668,-0.28632948,0.32485086,-0.41320223,128.67435,-0.41320223,121.86024,245.7668,95.933548,45.049347,0.32485086,-17.914417,77.204613,158.55794,158.55794,-107.00527,121.86024
1.2824,-0.29640931,-0.14864969,-0.14864969,245.7982,-0.29640931,0.31571808,-0.4132219,124.42755,-0.4132219,121.8761,245.7982,97.321411,50.474037,0.31571808,-14.508594,74.656532,158.56696,158.56696,-106.28821,121.8761
1.2825,-0.30619794,-0.1486485,-0.1486485,245.82962,-0.30619794,0.30627269,-0.41324201,120.06813,-0.41324201,121.89195,245.82962,98.607414,55.832153,0.30627269,-11.098144,72.040878,158.57593,158.57593,-105.46645,121.89195
1.2826,-0.31568569,-0.14864653,-0.14864653,245.86104,-0.31568569,0.29652393,-0.41326258,115.60082,-0.41326258,121.90781,245.86104,99.790543,61.118439,0.29652393,-7.6865449,69.360489,158.58482,158.58482,-104.54109,121.90781
1.2826999,-0.32486317,-0.14864379,-0.14864379,245.89246,-0.32486317,0.28648144,-0.41328356,111.03046,-0.41328356,121.92367,245.89246,100.86988,66.327736,0.28648144,-4.277257,66.618271,158.59367,158.59367,-103.51337,121.92367
1.2828,-0.33372125,-0.14864028,-0.14864028,245.92387,-0.33372125,0.27615505,-0.41330495,106.36192,-0.41330495,121.93953,245.92387,101.84465,71.45504,0.27615505,-0.87369472,63.817154,158.60246,158.60246,-102.38463,121.93953
1.2829,-0.34225115,-0.148636,-0.148636,245.95529,-0.34225115,0.26555493,-0.4133268,101.60023,-0.4133268,121.95539,245.95529,102.71415,76.495369,0.26555493,2.5206971,60.960136,158.61119,158.61119,-101.15627,121.95539
1.283,-0.3504445,-0.14863096,-0.14863096,245.98671,-0.3504445,0.25469151,-0.41334906,96.750473,-0.41334906,121.97125,245.98671,103.47778,81.443848,0.25469151,5.9025035,58.050285,158.61986,158.61986,-99.829834,121.97125
1.2831,-0.35829306,-0.14862517,-0.14862517,246.01813,-0.35829306,0.24357547,-0.41337174,91.817772,-0.41337174,121.98711,246.01813,104.1351,86.295784,0.24357547,9.2683668,55.090664,158.62848,158.62848,-98.406937,121.98711
1.2832,-0.36578912,-0.14861861,-0.14861861,246.04953,-0.36578912,0.23221774,-0.41339484,86.807381,-0.41339484,122.00298,246.04953,104.68573,91.046516,0.23221774,12.614911,52.084427,158.63702,158.63702,-96.889282,122.00298
1.2833,-0.37292525,-0.14861129,-0.14861129,246.08095,-0.37292525,0.22062951,-0.41341838,81.724586,-0.41341838,122.01884,246.08095,105.12941,95.691498,0.22062951,15.938793,49.034756,158.64552,158.64552,-95.278694,122.01884
1.2834001,-0.37969431,-0.14860322,-0.14860322,246.11237,-0.37969431,0.20882216,-0.41344234,76.574715,-0.41344234,122.03471,246.11237,105.46601,100.22639,0.20882216,19.236748,45.944832,158.65396,158.65396,-93.577042,122.03471
1.2835,-0.38608962,-0.14859438,-0.14859438,246.14378,-0.38608962,0.19680734,-0.41346672,71.36319,-0.41346672,122.05058,246.14378,105.69549,104.6469,0.19680734,22.505491,42.817913,158.66234,158.66234,-91.786331,122.05058
1.2836,-0.39210483,-0.14858481,-0.14858481,246.1752,-0.39210483,0.18459688,-0.41349149,66.095467,-0.41349149,122.06644,246.1752,105.81792,108.94884,0.18459688,25.741787,39.65728,158.67065,158.67065,-89.908615,122.06644
1.2837,-0.39773396,-0.14857449,-0.14857449,246.20662,-0.39773396,0.17220277,-0.4135167,60.777,-0.4135167,122.08231,246.20662,105.83348,113.12825,0.17220277,28.94249,36.466202,158.67891,158.67891,-87.946045,122.08231
1.2838,-0.40297139,-0.1485634,-0.1485634,246.23804,-0.40297139,0.15963724,-0.4135423,55.413345,-0.4135423,122.09818,246.23804,105.74249,117.18124,0.15963724,32.104439,33.248009,158.68712,158.68712,-85.900848,122.09818
1.2839,-0.40781191,-0.14855158,-0.14855158,246.26945,-0.40781191,0.14691266,-0.41356835,50.010078,-0.41356835,122.11404,246.26945,105.5453,121.10405,0.14691266,35.224541,30.006046,158.69525,158.69525,-83.775345,122.11404
1.284,-0.4122507,-0.14853902,-0.14853902,246.30086,-0.4122507,0.13404158,-0.41359478,44.572739,-0.41359478,122.12991,246.30086,105.24246,124.89312,0.13404158,38.299778,26.743643,158.70334,158.70334,-81.571899,122.12991
1.2841001,-0.41628334,-0.14852573,-0.14852573,246.33228,-0.41628334,0.12103664,-0.4136216,39.106949,-0.4136216,122.14578,246.33228,104.83457,128.54498,0.12103664,41.32716,23.46417,158.71136,158.71136,-79.292984,122.14578
1.2842,-0.41990581,-0.14851168,-0.14851168,246.36369,-0.41990581,0.10791069,-0.41364887,33.618347,-0.41364887,122.16166,246.36369,104.32234,132.05634,0.10791069,44.303745,20.171007,158.71933,158.71933,-76.941124,122.16166
1.2843,-0.42311448,-0.14849691,-0.14849691,246.39511,-0.42311448,0.094676659,-0.41367653,28.112514,-0.41367653,122.17753,246.39511,103.7066,135.42404,0.094676659,47.226696,16.867508,158.72723,158.72723,-74.518898,122.17753
1.2844,-0.42590612,-0.1484814,-0.1484814,246.42653,-0.42590612,0.081347577,-0.41370457,22.595091,-0.41370457,122.19341,246.42653,102.98827,138.64511,0.081347577,50.093193,13.557055,158.73508,158.73508,-72.028969,122.19341
1.2845,-0.42827797,-0.14846516,-0.14846516,246.45795,-0.42827797,0.067936592,-0.41373304,17.071716,-0.41373304,122.20927,246.45795,102.16837,141.71669,0.067936592,52.900494,10.24303,158.74287,158.74287,-69.474068,122.20927
1.2846,-0.43022758,-0.14844818,-0.14844818,246.48936,-0.43022758,0.054456919,-0.41376188,11.547975,-0.41376188,122.22515,246.48936,101.24804,144.63614,0.054456919,55.645943,6.9287844,158.7506,158.7506,-66.856956,122.22515
1.2847,-0.43175301,-0.1484305,-0.1484305,246.52078,-0.43175301,0.040921852,-0.41379112,6.029459,-0.41379112,122.24103,246.52078,100.22849,147.40092,0.040921852,58.326942,3.6176755,158.75827,158.75827,-64.180466,122.24103
1.2848001,-0.43285269,-0.14841206,-0.14841206,246.55219,-0.43285269,0.027344732,-0.41382077,0.52176952,-0.41382077,122.2569,246.55219,99.111069,150.0087,0.027344732,60.940945,0.31306171,158.76587,158.76587,-61.447491,122.2569
1.2849,-0.4335255,-0.14839293,-0.14839293,246.5836,-0.4335255,0.01373895,-0.41385081,-4.9695711,-0.41385081,122.27278,246.5836,97.897171,152.45729,0.01373895,63.485519,-2.9817426,158.77342,158.77342,-58.660961,122.27278
1.285,-0.43377075,-0.14837305,-0.14837305,246.61502,-0.43377075,0.00011792382,-0.41388124,-10.439055,-0.41388124,122.28866,246.61502,96.588318,154.74471,0.00011792382,65.958298,-6.263433,158.78091,158.78091,-55.823849,122.28866
1.2851,-0.43358809,-0.14835247,-0.14835247,246.64644,-0.43358809,-0.013504909,-0.41391206,-15.881182,-0.41391206,122.30453,246.64644,95.186119,156.86906,-0.013504909,68.356964,-9.5287085,158.78835,158.78835,-52.939194,122.30453
1.2852,-0.43297768,-0.14833118,-0.14833118,246.67786,-0.43297768,-0.027116111,-0.41394326,-21.290533,-0.41394326,122.32041,246.67786,93.692268,158.82872,-0.027116111,70.679329,-12.77432,158.79572,158.79572,-50.010044,122.32041
1.2853,-0.43194005,-0.14830917,-0.14830917,246.70927,-0.43194005,-0.040702254,-0.41397485,-26.661743,-0.41397485,122.3363,246.70927,92.108551,160.62219,-0.040702254,72.923264,-15.997046,158.80304,158.80304,-47.039497,122.3363
1.2854,-0.43047622,-0.14828645,-0.14828645,246.74069,-0.43047622,-0.054249931,-0.41400683,-31.989454,-0.41400683,122.35217,246.74069,90.436836,162.24811,-0.054249931,75.086708,-19.193672,158.81029,158.81029,-44.030697,122.35217
1.2855,-0.42858753,-0.14826301,-0.14826301,246.77211,-0.42858753,-0.067745775,-0.41403919,-37.268406,-0.41403919,122.36806,246.77211,88.679077,163.70535,-0.067745775,77.167732,-22.361044,158.81749,158.81749,-40.986801,122.36806
1.2855999,-0.42627582,-0.14823887,-0.14823887,246.80351,-0.42627582,-0.081176467,-0.41407192,-42.493423,-0.41407192,122.38394,246.80351,86.837318,164.99297,-0.081176467,79.164467,-25.496054,158.82462,158.82462,-37.910984,122.38394
1.2857,-0.42354333,-0.14821403,-0.14821403,246.83493,-0.42354333,-0.09452875,-0.41410503,-47.659332,-0.41410503,122.39982,246.83493,84.913666,166.11011,-0.09452875,81.075134,-28.5956,158.8317,158.8317,-34.806477,122.39982
1.2858,-0.42039269,-0.14818849,-0.14818849,246.86635,-0.42039269,-0.10778943,-0.41413853,-52.761089,-0.41413853,122.4157,246.86635,82.910324,167.05618,-0.10778943,82.898048,-31.656652,158.83871,158.83871,-31.67651,122.4157
1.2859,-0.41682693,-0.14816225,-0.14816225,246.89777,-0.41682693,-0.12094544,-0.41417238,-57.793736,-0.41417238,122.43159,246.89777,80.829544,167.83073,-0.12094544,84.631653,-34.676243,158.84567,158.84567,-28.524311,122.43159
1.286,-0.41284958,-0.14813529,-0.14813529,246.92918,-0.41284958,-0.13398376,-0.41420662,-62.752354,-0.41420662,122.44747,246.92918,78.673691,168.4335,-0.13398376,86.274429,-37.651413,158.85257,158.85257,-25.353163,122.44747
1.2861,-0.40846446,-0.14810766,-0.14810766,246.9606,-0.40846446,-0.14689153,-0.41424122,-67.632133,-0.41424122,122.46336,246.9606,76.44516,168.86436,-0.14689153,87.824989,-40.579281,158.85941,158.85941,-22.166332,122.46336
1.2862,-0.40367585,-0.14807934,-0.14807934,246.99202,-0.40367585,-0.15965602,-0.41427621,-72.428406,-0.41427621,122.47925,246.99202,74.146431,169.12344,-0.15965602,89.282059,-43.457047,158.86618,158.86618,-18.967081,122.47925
1.2862999,-0.39848846,-0.14805031,-0.14805031,247.02344,-0.39848846,-0.17226458,-0.41431156,-77.136528,-0.41431156,122.49513,247.02344,71.780037,169.21095,-0.17226458,90.644424,-46.281918,158.87291,158.87291,-15.758707,122.49513
1.2864,-0.39290735,-0.14802061,-0.14802061,247.05484,-0.39290735,-0.18470478,-0.41434726,-81.751984,-0.41434726,122.51102,247.05484,69.348602,169.12733,-0.18470478,91.910988,-49.051189,158.87956,158.87956,-12.544491,122.51102
1.2865,-0.38693798,-0.14799021,-0.14799021,247.08626,-0.38693798,-0.19696432,-0.41438332,-86.270416,-0.41438332,122.52691,247.08626,66.854767,168.8732,-0.19696432,93.080765,-51.762249,158.88617,158.88617,-9.3276873,122.52691
1.2866,-0.38058618,-0.14795913,-0.14795913,247.11768,-0.38058618,-0.20903111,-0.41441974,-90.6875,-0.41441974,122.5428,247.11768,64.301254,168.44931,-0.20903111,94.152863,-54.412502,158.8927,158.8927,-6.1115851,122.5428
1.2867,-0.37385815,-0.14792737,-0.14792737,247.14909,-0.37385815,-0.22089317,-0.41445655,-94.999062,-0.41445655,122.55869,247.14909,61.690842,167.85661,-0.22089317,95.126472,-56.999439,158.89919,158.89919,-2.8994472,122.55869
1.2868,-0.36676052,-0.14789495,-0.14789495,247.18051,-0.36676052,-0.23253882,-0.41449368,-99.201088,-0.41449368,122.57458,247.18051,59.026333,167.09622,-0.23253882,96.000931,-59.520653,158.90561,158.90561,0.30550596,122.57458
1.2869,-0.35930023,-0.14786182,-0.14786182,247.21193,-0.35930023,-0.24395652,-0.41453117,-103.28962,-0.41453117,122.59047,247.21193,56.310608,166.16942,-0.24395652,96.775642,-61.973774,158.91197,158.91197,3.5000279,122.59047
1.2869999,-0.3514846,-0.14782804,-0.14782804,247.24335,-0.3514846,-0.255135,-0.41456902,-107.26085,-0.41456902,122.60636,247.24335,53.546577,165.07765,-0.255135,97.450111,-64.356506,158.91827,158.91827,6.6809034,122.60636
1.2871,-0.34332129,-0.14779359,-0.14779359,247.27477,-0.34332129,-0.26606318,-0.41460723,-111.11114,-0.41460723,122.62225,247.27477,50.737179,163.82251,-0.26606318,98.023979,-66.666679,158.92453,158.92453,9.8449745,122.62225
1.2872,-0.33481833,-0.14775847,-0.14775847,247.30617,-0.33481833,-0.27673027,-0.41464576,-114.83692,-0.41464576,122.63815,247.30617,47.885403,162.40579,-0.27673027,98.496964,-68.902153,158.93071,158.93071,12.989066,122.63815
1.2873,-0.32598406,-0.14772268,-0.14772268,247.33759,-0.32598406,-0.28712574,-0.41468465,-118.4348,-0.41468465,122.65404,247.33759,44.994289,160.82942,-0.28712574,98.868881,-71.060883,158.93684,158.93684,16.110041,122.65404
1.2874,-0.31682712,-0.14768621,-0.14768621,247.369,-0.31682712,-0.29723924,-0.4147239,-121.90155,-0.4147239,122.66993,247.369,42.066864,159.09547,-0.29723924,99.139679,-73.14093,158.9429,158.9429,19.20483,122.66993
1.2875,-0.30735657,-0.14764909,-0.14764909,247.40042,-0.30735657,-0.30706081,-0.41476348,-125.23403,-0.41476348,122.68583,247.40042,39.10622,157.20621,-0.30706081,99.309395,-75.140419,158.94891,158.94891,22.270359,122.68583
1.2876,-0.29758167,-0.14761132,-0.14761132,247.43184,-0.29758167,-0.31658068,-0.41480342,-128.42926,-0.41480342,122.70172,247.43184,36.115475,155.164,-0.31658068,99.378143,-77.057549,158.95486,158.95486,25.303595,122.70172
1.2877001,-0.287512,-0.14757289,-0.14757289,247.46326,-0.287512,-0.32578948,-0.41484365,-131.48444,-0.41484365,122.71762,247.46326,33.097729,152.97139,-0.32578948,99.346191,-78.890663,158.96075,158.96075,28.30159,122.71762
1.2878,-0.27715755,-0.1475338,-0.1475338,247.49467,-0.27715755,-0.33467805,-0.41488427,-134.39691,-0.41488427,122.73351,247.49467,30.056145,150.63109,-0.33467805,99.21386,-80.638145,158.96658,158.96658,31.261395,122.73351
1.2879,-0.2665284,-0.14749408,-0.14749408,247.52609,-0.2665284,-0.34323761,-0.41492519,-137.16411,-0.41492519,122.74941,247.52609,26.993887,148.14589,-0.34323761,98.981606,-82.29847,158.97235,158.97235,34.180111,122.74941
1.288,-0.25563505,-0.14745368,-0.14745368,247.5575,-0.25563505,-0.35145965,-0.41496643,-139.78374,-0.41496643,122.76531,247.5575,23.914104,145.5188,-0.35145965,98.649971,-83.870239,158.97806,158.97806,37.054928,122.76531
