"Time","smeeM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smeeM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.74199998,0.25706393,0.36651701
0.74299997,0.35773987,0.26913893
0.74400002,0.42339632,0.14541718
0.745,0.44760689,0.0074628359
0.74599999,0.4280023,-0.13121997
0.74699998,0.3665022,-0.257056
0.74800003,0.26912731,-0.35772777
0.74900001,0.14540985,-0.42338124
0.75,0.0074605267,-0.44759026
0.75099999,-0.13121703,-0.42798576
0.75199997,-0.2570481,-0.36648738
0.75300002,-0.35771567,-0.26911566
0.75400001,-0.42336613,-0.14540251
0.755,-0.44757363,-0.0074582067
0.75599998,-0.42796922,0.1312141
0.75700003,-0.36647254,0.2570402
0.75800002,-0.26910397,0.3577036
0.759,-0.14539513,0.42335102
0.75999999,-0.0074558645,0.44755697
0.76099998,0.13121118,0.42795265
0.76200002,0.25703231,0.3664577
0.76300001,0.3576915,0.26909229
0.764,0.42333591,0.14538775
0.76499999,0.44754034,0.0074534994
0.76599997,0.42793611,-0.1312083
0.76700002,0.36644286,-0.25702447
0.76800001,0.26908061,-0.35767946
0.76899999,0.14538035,-0.42332083
0.76999998,0.0074511208,-0.44752371
0.77100003,-0.13120542,-0.42791957
0.77200001,-0.25701663,-0.36642802
0.773,-0.35766739,-0.2690689
0.77399999,-0.42330575,-0.14537294
0.77499998,-0.44750708,-0.007448731
0.77600002,-0.427903,0.13120256
0.77700001,-0.36641315,0.25700879
0.778,-0.26905718,0.35765535
0.77899998,-0.14536551,0.42329067
0.77999997,-0.0074463193,0.44749045
0.78100002,0.13119972,0.42788643
0.78200001,0.25700095,0.36639825
0.78299999,0.35764334,0.26904544
0.78399998,0.42327562,0.14535806
0.78500003,0.44747382,0.0074438844
0.78600001,0.42786986,-0.1311969
0.787,0.36638337,-0.25699317
0.78799999,0.2690337,-0.35763133
0.78899997,0.14535061,-0.42326057
0.79000002,0.0074414364,-0.44745719
0.79100001,-0.1311941,-0.42785332
0.792,-0.2569854,-0.3663685
0.79299998,-0.35761932,-0.26902196
0.79400003,-0.42324552,-0.14534312
0.79500002,-0.44744059,-0.0074389772
0.796,-0.42783675,0.1311913
0.79699999,-0.3663536,0.25697762
0.79799998,-0.26901019,0.35760733
0.79900002,-0.14533563,0.42323047
0.80000001,-0.0074364967,0.44742396
0.801,0.13118853,0.42782015
0.80199999,0.25696984,0.36633867
0.80299997,0.35759532,0.26899838
0.80400002,0.42321545,0.14532812
0.80500001,0.44740734,0.0074339919
0.80599999,0.42780358,-0.13118578
0.80699998,0.36632377,-0.25696212
0.80800003,0.26898658,-0.35758337
0.80900002,0.14532059,-0.42320043
0.81,0.007431474,-0.44739074
0.81099999,-0.13118304,-0.42778701
0.81199998,-0.2569544,-0.36630887
0.81300002,-0.35757142,-0.26897478
0.81400001,-0.42318541,-0.14531307
0.815,-0.44737414,-0.007428945
0.81599998,-0.42777044,0.13118032
0.81699997,-0.36629394,0.25694668
0.81800002,-0.26896295,0.35755947
0.81900001,-0.14530551,0.42317039
0.81999999,-0.0074263941,0.44735751
0.82099998,0.13117762,0.42775384
0.82200003,0.25693899,0.36627898
0.82300001,0.35754755,0.26895112
0.824,0.4231554,0.14529793
0.82499999,0.44734091,0.00742382
0.82599998,0.42773727,-0.13117494
0.82700002,0.36626405,-0.25693133
0.82800001,0.26893929,-0.35753563
0.829,0.14529034,-0.42314041
0.82999998,0.0074212323,-0.44732431
0.83099997,-0.13117227,-0.42772067
0.83200002,-0.25692368,-0.36624908
0.833,-0.35752374,-0.26892743
0.83399999,-0.42312545,-0.14528275
0.83499998,-0.44730771,-0.0074186334
0.83600003,-0.4277041,0.13116962
0.83700001,-0.36623412,0.25691602
0.838,-0.26891556,0.35751185
0.83899999,-0.14527513,0.42311046
0.83999997,-0.0074160132,0.44729111
0.84100002,0.13116698,0.42768747
0.84200001,0.25690839,0.36621913
0.84299999,0.35749996,0.26890367
0.84399998,0.42309549,0.14526749
0.84500003,0.44727451,0.0074133696
0.84600002,0.4276709,-0.13116437
0.847,0.36620417,-0.25690079
0.84799999,0.26889178,-0.3574881
0.84899998,0.14525984,-0.42308053
0.85000002,0.0074107125,-0.44725794
0.85100001,-0.13116178,-0.4276543
0.852,-0.25689319,-0.36618918
0.85299999,-0.35747626,-0.26887986
0.85399997,-0.42306557,-0.14525218
0.85500002,-0.44724134,-0.0074080438
0.85600001,-0.4276377,0.1311592
0.85699999,-0.36617419,0.25688559
0.85799998,-0.26886794,0.3574644
0.85900003,-0.14524449,0.42305064
0.86000001,-0.0074053542,0.44722477
0.861,0.13115662,0.42762107
0.86199999,0.25687805,0.36615917
0.86299998,0.35745257,0.26885602
0.86400002,0.42303568,0.14523681
0.86500001,0.44720817,0.0074026412
0.866,0.42760447,-0.13115409
0.86699998,0.36614418,-0.25687048
0.86799997,0.26884407,-0.35744077
0.86900002,0.14522909,-0.42302078
0.87,0.0073999148,-0.4471916
0.87099999,-0.13115156,-0.42758787
0.87199998,-0.25686297,-0.36612916
0.87300003,-0.35742897,-0.26883212
0.87400001,-0.42300585,-0.14522137
0.875,-0.44717503,-0.0073971772
0.87599999,-0.42757127,0.13114905
0.87699997,-0.36611414,0.25685543
0.87800002,-0.26882014,0.35741717
0.87900001,-0.14521362,0.42299095
0.88,-0.0073944181,0.44715846
0.88099998,0.13114655,0.42755464
0.88200003,0.25684792,0.36609909
0.88300002,0.35740539,0.26880816
0.884,0.42297602,0.14520586
0.88499999,0.44714186,0.0073916358
0.88599998,0.42753801,-0.13114408
0.88700002,0.36608404,-0.25684044
0.88800001,0.26879618,-0.35739362
0.889,0.14519808,-0.42296115
0.88999999,0.00738884,-0.44712532
0.89099997,-0.13114162,-0.42752141
0.89200002,-0.25683299,-0.36606902
0.89300001,-0.35738188,-0.26878417
0.89399999,-0.42294624,-0.1451903
0.89499998,-0.44710875,-0.0073860334
0.89600003,-0.42750478,0.13113917
0.89700001,-0.36605394,0.25682551
0.898,-0.26877216,0.35737014
0.89899999,-0.14518249,0.42293137
0.89999998,-0.007383205,0.44709218
0.90100002,0.13113676,0.42748815
0.90200001,0.25681809,0.36603889
0.903,0.3573584,0.26876011
0.90399998,0.4229165,0.14517467
0.90499997,0.44707561,0.0073803528
0.90600002,0.42747152,-0.13113435
0.90700001,0.36602381,-0.25681067
0.90799999,0.26874804,-0.35734668
0.90899998,0.14516683,-0.42290163
0.91000003,0.0073774876,-0.44705907
0.91100001,-0.13113196,-0.42745489
0.912,-0.25680324,-0.36600873
0.91299999,-0.357335,-0.268736
0.91399997,-0.42288679,-0.14515898
0.91500002,-0.44704252,-0.0073746112
0.91600001,-0.42743826,0.13112959
0.917,-0.36599365,0.25679585
0.91799998,-0.26872393,0.35732329
0.91900003,-0.14515111,0.42287195
0.92000002,-0.0073717129,0.44702595
0.921,0.13112724,0.4274216
0.92199999,0.25678849,0.36597854
0.92299998,0.35731161,0.26871186
0.92400002,0.42285711,0.14514323
0.92500001,0.44700941,0.0073687918
0.926,0.42740497,-0.1311249
0.92699999,0.36596343,-0.25678113
0.92799997,0.26869977,-0.35729995
0.92900002,0.14513533,-0.42284226
0.93000001,0.0073658568,-0.44699287
0.93099999,-0.13112259,-0.42738834
0.93199998,-0.25677377,-0.36594832
0.93300003,-0.3572883,-0.26868767
0.93400002,-0.42282745,-0.14512742
0.935,-0.44697633,-0.007362911
0.93599999,-0.42737168,0.13112028
0.93699998,-0.36593321,0.25676644
0.93800002,-0.26867554,0.35727665
0.93900001,-0.14511949,0.42281264
0.94,-0.0073599438,0.44695979
0.94099998,0.131118,0.42735505
0.94199997,0.25675914,0.36591807
0.94300002,0.35726503,0.26866341
0.94400001,0.42279783,0.14511153
0.94499999,0.44694325,0.0073569533
0.94599998,0.42733839,-0.13111573
0.94700003,0.36590293,-0.25675184
0.94800001,0.26865128,-0.3572534
0.949,0.14510357,-0.42278305
0.94999999,0.0073539494,-0.44692671
0.95099998,-0.13111348,-0.42732176
0.95200002,-0.25674456,-0.36588782
0.95300001,-0.35724181,-0.26863912
0.954,-0.42276827,-0.1450956
0.95499998,-0.4469102,-0.0073509342
0.95599997,-0.4273051,0.13111125
0.95700002,-0.36587265,0.25673729
0.958,-0.26862696,0.35723022
0.95899999,-0.14508761,0.42275348
0.95999998,-0.0073478976,0.44689366
0.96100003,0.13110903,0.42728844
0.96200001,0.25673005,0.36585748
0.963,0.35721865,0.26861477
0.96399999,0.4227387,0.1450796
0.96499997,0.44687715,0.0073448378
0.96600002,0.42727178,-0.13110684
0.96700001,0.36584231,-0.25672281
0.96799999,0.26860258,-0.35720709
0.96899998,0.14507157,-0.42272395
0.97000003,0.0073417649,-0.44686064
0.97100002,-0.13110466,-0.42725512
0.972,-0.2567156,-0.36582717
0.97299999,-0.35719556,-0.26859039
0.97399998,-0.4227092,-0.14506353
0.97500002,-0.44684413,-0.0073386803
0.97600001,-0.42723846,0.1311025
0.977,-0.36581197,0.25670838
0.97799999,-0.26857817,0.35718399
0.97899997,-0.14505549,0.42269444
0.98000002,-0.0073355753,0.44682759
0.98100001,0.13110034,0.42722178
0.98199999,0.2567012,0.36579677
0.98299998,0.35717246,0.26856595
0.98400003,0.42267969,0.14504741
0.98500001,0.44681108,0.0073324465
0.986,0.42720512,-0.13109823
0.98699999,0.36578158,-0.25669402
0.98799998,0.2685537,-0.35716096
0.98900002,0.14503932,-0.42266497
0.99000001,0.0073293042,-0.4467946
0.991,-0.13109612,-0.42718846
0.99199998,-0.25668687,-0.36576641
0.99299997,-0.35714945,-0.26854146
0.99400002,-0.42265025,-0.14503123
0.995,-0.44677809,-0.0073261512
0.99599999,-0.4271718,0.13109402
0.99699998,-0.36575118,0.25667974
0.99800003,-0.26852921,0.35713798
0.99900001,-0.14502311,0.42263553
1,-0.0073229768,0.44676158
1.001,0.13109194,0.42715511
1.002,0.25667262,0.36573595
1.003,0.3571265,0.26851693
1.0039999,0.42262083,0.14501497
1.005,0.4467451,0.0073197787
1.006,0.42713842,-0.1310899
1.007,0.36572075,-0.2566655
1.008,0.26850462,-0.35711503
1.0089999,0.14500682,-0.42260614
1.01,0.007316567,-0.44672862
1.011,-0.13108785,-0.42712176
1.012,-0.25665843,-0.36570552
1.013,-0.35710359,-0.26849234
1.0140001,-0.42259145,-0.14499867
1.015,-0.44671211,-0.0073133442
1.016,-0.42710507,0.13108583
1.017,-0.36569026,0.25665134
1.018,-0.26848003,0.35709214
1.0190001,-0.14499049,0.42257679
1.02,-0.0073101004,0.44669563
1.021,0.13108382,0.42708838
1.022,0.25664428,0.36567503
1.023,0.35708073,0.26846769
1.024,0.42256209,0.14498229
1.025,0.44667915,0.0073068333
1.026,0.42707169,-0.13108183
1.027,0.36565977,-0.25663725
1.028,0.26845536,-0.35706931
1.029,0.14497408,-0.42254746
1.03,0.0073035527,-0.44666266
1.031,-0.13107987,-0.42705503
1.0319999,-0.25663021,-0.36564451
1.033,-0.35705793,-0.26844302
1.034,-0.4225328,-0.14496587
1.035,-0.44664618,-0.0073002609
1.036,-0.42703834,0.13107792
1.0369999,-0.36562923,0.25662321
1.038,-0.26843065,0.35704654
1.039,-0.14495763,0.42251816
1.04,-0.0072969482,0.4466297
1.041,0.13107598,0.42702165
1.0420001,0.2566162,0.36561397
1.043,0.35703516,0.26841828
1.044,0.4225035,0.14494938
1.045,0.44661325,0.0072936118
1.046,0.42700493,-0.13107406
1.0470001,0.36559868,-0.25660923
1.048,0.26840591,-0.35702381
1.049,0.14494111,-0.4224889
1.05,0.0072902623,-0.44659677
1.051,-0.13107216,-0.42698827
1.052,-0.25660229,-0.36558339
1.053,-0.35701248,-0.26839352
1.054,-0.42247427,-0.14493282
1.0549999,-0.44658032,-0.0072869016
1.056,-0.42697158,0.13107029
1.057,-0.36556807,0.25659531
1.058,-0.26838112,0.35700113
1.059,-0.14492452,0.42245966
1.0599999,-0.00728352,0.44656387
1.061,0.13106841,0.42695487
1.062,0.2565884,0.36555278
1.063,0.3569898,0.26836869
1.064,0.42244506,0.14491621
1.0650001,0.44654739,0.0072801146
1.066,0.42693815,-0.13106658
1.067,0.36553746,-0.25658149
1.068,0.26835626,-0.35697851
1.069,0.14490788,-0.42243049
1.0700001,0.0072766962,-0.44653097
1.071,-0.13106474,-0.42692146
1.072,-0.25657457,-0.36552215
1.073,-0.35696724,-0.26834384
1.074,-0.42241588,-0.14489953
1.075,-0.44651452,-0.007273267
1.076,-0.42690477,0.13106292
1.077,-0.36550683,0.25656769
1.0779999,-0.26833138,0.35695595
1.079,-0.14489117,0.42240131
1.08,-0.0072698165,0.44649807
1.081,0.13106112,0.42688805
1.082,0.25656083,0.36549148
1.0829999,0.35694468,0.26831889
1.084,0.42238674,0.14488278
1.085,0.44648162,0.0072663426
1.086,0.42687133,-0.13105935
1.087,0.36547613,-0.25655398
1.0880001,0.26830643,-0.35693341
1.089,0.14487439,-0.42237219
1.09,0.0072628558,-0.44646519
1.091,-0.13105759,-0.42685464
1.092,-0.25654715,-0.36546078
1.0930001,-0.35692218,-0.26829395
1.094,-0.42235765,-0.14486599
1.095,-0.44644877,-0.0072593577
1.096,-0.42683792,0.13105585
1.097,-0.36544544,0.25654033
1.098,-0.26828143,0.35691094
1.099,-0.14485757,0.42234311
1.1,-0.0072558383,0.44643232
1.101,0.13105412,0.4268212
1.102,0.25653353,0.36543006
1.103,0.35689974,0.26826891
1.104,0.42232856,0.14484914
1.105,0.4464159,0.007252295
1.1059999,0.42680448,-0.13105242
1.107,0.36541468,-0.25652674
1.108,0.2682564,-0.35688853
1.109,0.14484067,-0.42231405
1.11,0.0072487388,-0.44639948
1.1109999,-0.13105074,-0.42678776
1.112,-0.25651997,-0.36539933
1.113,-0.35687736,-0.26824388
1.114,-0.42229953,-0.14483221
1.115,-0.44638306,-0.0072451713
1.1160001,-0.42677107,0.13104905
1.117,-0.36538395,0.25651321
1.118,-0.26823133,0.35686618
1.119,-0.14482373,0.42228505
1.12,-0.0072415834,0.44636664
1.1210001,0.1310474,0.42675433
1.122,0.25650647,0.36536855
1.123,0.35685501,0.26821876
1.124,0.42227054,0.14481524
1.125,0.44635025,0.0072379718
1.126,0.42673761,-0.13104576
1.127,0.36535314,-0.25649977
1.128,0.26820618,-0.35684386
1.1289999,0.14480671,-0.42225605
1.13,0.0072343466,-0.44633383
1.131,-0.13104415,-0.42672089
1.132,-0.25649306,-0.36533773
1.133,-0.35683274,-0.2681936
1.1339999,-0.4222416,-0.14479819
1.135,-0.44631743,-0.0072307102
1.136,-0.42670417,0.13104254
1.137,-0.36532232,0.25648636
1.138,-0.26818103,0.3568216
1.1390001,-0.14478965,0.42222711
1.14,-0.0072270534,0.44630101
1.141,0.13104095,0.42668745
1.142,0.25647968,0.36530691
1.143,0.35681048,0.26816839
1.1440001,0.42221266,0.14478108
1.145,0.44628462,0.0072233733
1.146,0.4266707,-0.13103938
1.147,0.36529148,-0.25647303
1.148,0.26815578,-0.35679939
1.149,0.14477251,-0.42219821
1.15,0.0072196792,-0.44626823
1.151,-0.13103785,-0.42665398
1.152,-0.25646639,-0.36527604
1.153,-0.35678834,-0.26814318
1.154,-0.42218378,-0.14476393
1.155,-0.44625187,-0.0072159749
1.156,-0.42663726,0.1310363
1.1569999,-0.3652606,0.25645977
1.158,-0.26813051,0.35677725
1.159,-0.14475532,0.42216933
1.16,-0.0072122491,0.44623548
1.161,0.13103479,0.42662051
1.1619999,0.25645316,0.36524516
1.163,0.35676619,0.26811787
1.164,0.4221549,0.14474671
1.165,0.44621909,0.0072085001
1.166,0.42660376,-0.13103329
1.1670001,0.3652297,-0.25644657
1.168,0.26810521,-0.35675517
1.169,0.14473806,-0.42214051
1.17,0.007204738,-0.44620273
1.171,-0.13103181,-0.42658705
1.1720001,-0.25643998,-0.36521423
1.173,-0.35674414,-0.26809254
1.174,-0.42212608,-0.14472942
1.175,-0.44618636,-0.0072009647
1.176,-0.42657033,0.13103035
1.177,-0.36519876,0.25643343
1.178,-0.26807985,0.35673311
1.179,-0.14472076,0.42211169
1.1799999,-0.007197171,0.44616997
1.181,0.13102891,0.42655358
1.182,0.25642687,0.36518329
1.183,0.35672212,0.26806715
1.184,0.4220973,0.14471208
1.1849999,0.44615361,0.0071933535
1.186,0.42653683,-0.13102747
1.187,0.3651678,-0.25642034
1.188,0.26805443,-0.35671112
1.189,0.14470337,-0.42208293
1.1900001,0.007189523,-0.44613725
1.191,-0.13102607,-0.42652008
1.192,-0.25641385,-0.36515233
1.193,-0.35670015,-0.26804173
1.194,-0.42206857,-0.14469467
1.1950001,-0.44612092,-0.0071856813
1.196,-0.42650333,0.13102467
1.197,-0.36513683,0.25640735
1.198,-0.26802897,0.35668918
1.199,-0.14468595,0.4220542
1.2,-0.0071818191,0.44610456
1.201,0.1310233,0.42648658
1.202,0.25640088,0.36512133
1.2029999,0.35667822,0.26801622
1.204,0.42203984,0.14467721
1.205,0.44608819,0.0071779327
1.206,0.42646983,-0.13102195
1.207,0.36510581,-0.25639442
1.2079999,0.26800346,-0.35666728
1.209,0.14466844,-0.4220255
1.21,0.0071740332,-0.44607186
1.211,-0.13102061,-0.42645308
1.212,-0.25638798,-0.36509031
1.2130001,-0.35665637,-0.26799071
1.214,-0.4220112,-0.14465968
1.215,-0.44605553,-0.0071701226
1.216,-0.42643633,0.13101928
1.217,-0.36507478,0.25638154
1.2180001,-0.26797795,0.35664546
1.219,-0.14465091,0.42199686
1.22,-0.0071661919,0.44603917
1.221,0.13101797,0.42641959
1.222,0.2563751,0.36505926
1.223,0.35663456,0.26796514
1.224,0.42198253,0.1446421
1.225,0.44602284,0.0071622371
1.226,0.42640284,-0.13101669
1.227,0.3650437,-0.25636873
1.228,0.26795235,-0.35662368
1.229,0.14463328,-0.42196825
1.23,0.0071582692,-0.44600654
1.2309999,-0.13101542,-0.42638609
1.232,-0.25636235,-0.36502817
1.233,-0.3566128,-0.26793954
1.234,-0.42195395,-0.14462446
1.235,-0.4459902,-0.0071542901
1.2359999,-0.42636934,0.13101417
1.237,-0.36501262,0.25635597
1.238,-0.26792672,0.35660195
1.239,-0.14461561,0.42193967
1.24,-0.007150291,0.44597387
1.2410001,0.13101293,0.42635256
1.242,0.25634962,0.36499706
1.243,0.35659111,0.26791388
1.244,0.4219254,0.14460674
1.245,0.44595757,0.0071462682
1.2460001,0.42633581,-0.13101172
1.247,0.3649815,-0.25634331
1.248,0.26790103,-0.35658029
1.249,0.14459787,-0.42191112
1.25,0.0071422313,-0.44594127
1.251,-0.13101052,-0.42631906
1.252,-0.25633699,-0.36496592
1.253,-0.35656947,-0.26788816
1.2539999,-0.42189687,-0.14458899
1.255,-0.44592497,-0.0071381843
1.256,-0.42630231,0.13100934
1.257,-0.36495036,0.25633067
1.258,-0.26787531,0.35655865
1.2589999,-0.14458008,0.4218826
1.26,-0.0071341167,0.44590864
1.261,0.13100816,0.42628554
1.262,0.25632438,0.36493477
1.263,0.35654786,0.26786241
1.2640001,0.42186835,0.14457116
1.265,0.44589233,0.0071300259
1.266,0.42626876,-0.13100703
1.267,0.36491919,-0.25631812
1.268,0.26784953,-0.3565371
1.2690001,0.14456221,-0.42185414
1.27,0.0071259211,-0.44587606
1.271,-0.1310059,-0.42625201
1.272,-0.25631189,-0.36490357
1.273,-0.35652635,-0.26783663
1.274,-0.42183992,-0.14455327
1.275,-0.44585976,-0.007121806
1.276,-0.42623526,0.13100478
1.277,-0.36488798,0.25630563
1.278,-0.26782373,0.35651559
1.279,-0.14454432,0.42182571
1.28,-0.0071176705,0.44584349
1.281,0.13100369,0.42621848
1.2819999,0.25629941,0.36487237
1.283,0.35650486,0.26781079
1.284,0.42181149,0.14453533
1.285,0.44582719,0.0071135112
1.286,0.4262017,-0.13100262
1.2869999,0.36485675,-0.25629324
1.288,0.26779783,-0.35649413
1.289,0.14452633,-0.42179731
1.29,0.0071093389,-0.44581094
1.291,-0.13100156,-0.42618495
1.2920001,-0.25628704,-0.36484113
1.293,-0.35648343,-0.26778489
1.294,-0.42178315,-0.14451733
1.295,-0.44579467,-0.0071051554
1.296,-0.42616817,0.13100052
1.2970001,-0.36482552,0.25628087
1.298,-0.26777193,0.35647273
1.299,-0.1445083,0.42176896
1.3,-0.0071009514,0.4457784
1.301,0.13099949,0.42615139
1.302,0.2562747,0.36480987
1.303,0.35646206,0.26775897
1.304,0.42175478,0.14449926
1.3049999,0.44576213,0.0070967237
1.306,0.42613462,-0.13099849
1.307,0.36479422,-0.25626859
1.308,0.26774597,-0.35645139
1.309,0.14449021,-0.42174065
1.3099999,0.0070924824,-0.44574589
1.311,-0.13099749,-0.42611787
1.312,-0.25626248,-0.36477858
1.313,-0.35644075,-0.26773301
1.314,-0.4217265,-0.14448115
1.3150001,-0.44572961,-0.0070882309
1.316,-0.42610109,0.13099653
1.317,-0.36476293,0.25625637
1.318,-0.26771998,0.35643008
1.319,-0.14447206,0.42171237
1.3200001,-0.0070839585,0.44571337
1.321,0.13099557,0.42608431
1.322,0.25625026,0.36474726
1.323,0.35641947,0.26770696
1.324,0.42169824,0.14446296
1.325,0.4456971,0.0070796628
1.326,0.42606753,-0.13099463
1.327,0.36473161,-0.25624421
1.3279999,0.26769394,-0.35640886
1.329,0.14445385,-0.42168412
1.33,0.0070753535,-0.44568089
1.331,-0.13099372,-0.42605075
1.332,-0.25623816,-0.36471593
1.3329999,-0.35639825,-0.26768091
1.334,-0.42167002,-0.14444473
1.335,-0.44566464,-0.0070710341
1.336,-0.42603397,0.13099281
1.337,-0.36470026,0.25623211
1.3380001,-0.26766786,0.35638767
1.339,-0.14443558,0.42165592
1.34,-0.0070666936,0.4456484
1.341,0.13099194,0.42601719
1.342,0.25622609,0.36468455
1.3430001,0.35637709,0.26765481
1.344,0.42164183,0.14442642
1.345,0.44563219,0.0070623299
1.346,0.42600042,-0.13099107
1.347,0.36466888,-0.25622007
1.348,0.26764172,-0.35636654
1.349,0.14441726,-0.42162776
1.35,0.0070579527,-0.44561598
1.351,-0.13099022,-0.42598364
1.352,-0.25621408,-0.36465317
1.353,-0.35635599,-0.26762864
1.354,-0.42161369,-0.14440808
1.355,-0.44559973,-0.0070535652
1.3559999,-0.42596686,0.13098939
1.357,-0.36463746,0.25620812
1.358,-0.26761556,0.35634547
1.359,-0.14439887,0.42159963
1.36,-0.0070491573,0.44558352
1.3609999,0.13098857,0.42595008
1.362,0.25620216,0.36462176
1.363,0.35633495,0.26760244
1.364,0.42158556,0.14438964
1.365,0.44556731,0.0070447256
1.3660001,0.42593327,-0.13098778
1.367,0.36460602,-0.25619623
1.368,0.26758933,-0.35632446
1.369,0.14438042,-0.42157152
1.37,0.0070402808,-0.44555113
1.3710001,-0.130987,-0.42591652
1.372,-0.2561903,-0.36459032
1.373,-0.35631397,-0.26757622
1.374,-0.42155752,-0.14437118
1.375,-0.44553491,-0.0070358254
1.376,-0.42589971,0.13098624
1.377,-0.36457458,0.2561844
1.378,-0.26756307,0.35630348
1.3789999,-0.14436193,0.42154348
1.38,-0.0070313499,0.44551873
1.381,0.1309855,0.42588294
1.382,0.2561785,0.36455885
1.383,0.35629302,0.26754993
1.3839999,0.42152947,0.14435264
1.385,0.44550252,0.0070268507
1.386,0.42586616,-0.13098478
1.387,0.36454311,-0.25617263
1.388,0.26753676,-0.35628259
1.3890001,0.14434335,-0.42151546
1.39,0.007022338,-0.44548637
1.391,-0.13098407,-0.42584938
1.392,-0.25616679,-0.36452737
1.393,-0.35627216,-0.26752359
1.3940001,-0.42150149,-0.14433405
1.395,-0.44547018,-0.0070178146
1.396,-0.42583257,0.13098338
1.397,-0.36451161,0.25616094
1.398,-0.26751041,0.35626173
1.399,-0.14432473,0.42148751
1.4,-0.0070132706,0.445454
1.401,0.1309827,0.42581579
1.402,0.2561551,0.36449584
1.403,0.3562513,0.26749721
1.404,0.42147353,0.14431539
1.405,0.44543782,0.0070087039
1.406,0.42579898,-0.13098206
