"Time","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmE.idq_sr[1]","loadInertiaM.phi","loadInertiaE.phi","loadInertiaM.w","smpmE.is[2]","vfController.x","smpmE.idq_sr[2]","smpmM.is[2]","smpmE.is[1]","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.is[1]","smpmE.idq_dr[1]","smpmE.idq_rr[2]","loadInertiaE.w"
1.2115,0.19800614,-0.46387374,-0.4021717,-47.807941,110.95535,110.95535,153.60863,-45.040768,223.52432,26.835062,-45.043499,-4.5496511,-0.00097336416,-4.556375,3.5902309,-22.128311,153.60858
1.2115999,0.21049222,-0.4638592,-0.39571884,-47.917141,110.9707,110.9707,153.58395,-46.059158,223.55574,27.291327,-46.062065,-3.2300336,-0.0010625286,-3.2366743,3.6707952,-22.439386,153.58391
1.2117,0.22276829,-0.46384436,-0.38887793,-48.027618,110.98606,110.98606,153.55939,-47.063526,223.58714,27.750351,-47.066505,-1.8910415,-0.00115294,-1.8976212,3.7521636,-22.751711,153.55934
1.2118,0.23482227,-0.46382916,-0.38165575,-48.139359,111.00142,111.00141,153.53494,-48.05302,223.61856,28.21212,-48.056019,-0.53303993,-0.0012446033,-0.5395667,3.834322,-23.065262,153.5349
1.2119,0.24664228,-0.46381366,-0.37405947,-48.252346,111.01677,111.01677,153.5106,-49.026772,223.64998,28.676619,-49.02998,0.84357667,-0.0013375235,0.83716393,3.9172552,-23.380026,153.51056
1.212,0.25821674,-0.46379781,-0.36609668,-48.366573,111.03212,111.03212,153.48639,-49.983887,223.6814,29.143829,-49.987297,2.2383842,-0.0014317051,2.2320879,4.000948,-23.695982,153.48634
1.2121,0.26953426,-0.46378163,-0.35777536,-48.482018,111.04746,111.04746,153.4623,-50.923454,223.71281,29.613735,-50.927006,3.6509278,-0.0015271531,3.6447284,4.0853853,-24.013111,153.46223
1.2122,0.2805838,-0.46376511,-0.34910387,-48.598671,111.06281,111.06281,153.43831,-51.844547,223.74423,30.086321,-51.848091,5.0807209,-0.001623872,5.0745635,4.1705518,-24.331398,153.43825
1.2122999,0.29135448,-0.46374825,-0.34009066,-48.716515,111.07816,111.07815,153.41443,-52.74622,223.77565,30.561569,-52.749886,6.527245,-0.0017218663,6.5211921,4.2564321,-24.65082,153.41437
1.2124,0.30183566,-0.46373105,-0.33074477,-48.835529,111.09349,111.09349,153.39069,-53.627506,223.80707,31.039459,-53.631382,7.9899492,-0.0018211408,7.9840403,4.3430099,-24.971359,153.39061
1.2125,0.31201717,-0.4637135,-0.3210755,-48.955708,111.10883,111.10883,153.36705,-54.487434,223.83847,31.519974,-54.491489,9.4682484,-0.0019216995,9.4624739,4.4302697,-25.292995,153.36697
1.2126,0.32188904,-0.46369562,-0.3110925,-49.07703,111.12417,111.12417,153.34354,-55.325005,223.86989,32.003094,-55.329144,10.961523,-0.002023547,10.955838,4.5181952,-25.615707,153.34346
1.2127,0.33144155,-0.46367735,-0.30080572,-49.199478,111.1395,111.1395,153.32013,-56.13921,223.90131,32.4888,-56.143314,12.469121,-0.0021266872,12.463471,4.606771,-25.939474,153.32007
1.2128,0.34066534,-0.46365875,-0.29022521,-49.32304,111.15483,111.15483,153.29686,-56.929031,223.93272,32.97707,-56.933334,13.990354,-0.0022311248,13.984867,4.6959805,-26.264278,153.29678
1.2129,0.34955138,-0.46363977,-0.27936155,-49.447697,111.17016,111.17016,153.27371,-57.693436,223.96414,33.467888,-57.697929,15.524498,-0.0023368634,15.519176,4.7858076,-26.590096,153.27364
1.2130001,0.35809106,-0.46362045,-0.26822558,-49.573433,111.18549,111.18549,153.25067,-58.431377,223.99556,33.961231,-58.436012,17.070793,-0.0024439073,17.065609,4.876236,-26.916904,153.2506
1.2131,0.366276,-0.46360075,-0.25682837,-49.70023,111.20081,111.20081,153.22777,-59.141808,224.02698,34.457077,-59.146446,18.628447,-0.0025522604,18.623316,4.9672494,-27.244684,153.22769
1.2132,0.37409815,-0.4635807,-0.24518113,-49.828075,111.21613,111.21613,153.20499,-59.823658,224.0584,34.955402,-59.828358,20.196627,-0.0026619262,20.191589,5.0588317,-27.57341,153.2049
1.2133,0.38154992,-0.46356028,-0.23329538,-49.956947,111.23145,111.23145,153.18231,-60.475868,224.0898,35.456184,-60.480751,21.774464,-0.0027729089,21.769611,5.1509657,-27.903063,153.18224
1.2134,0.38862404,-0.46353951,-0.22118299,-50.086834,111.24677,111.24677,153.15977,-61.097359,224.12122,35.959404,-61.102406,23.361053,-0.0028852115,23.356377,5.2436361,-28.233618,153.1597
1.2135,0.39531365,-0.46351835,-0.20885593,-50.217716,111.26208,111.26208,153.13736,-61.68705,224.15263,36.465034,-61.692177,24.95546,-0.0029988382,24.950897,5.3368263,-28.565052,153.13727
1.2136,0.40161228,-0.4634968,-0.19632646,-50.349575,111.2774,111.27739,153.11508,-62.243858,224.18405,36.973053,-62.248917,26.556704,-0.003113792,26.552139,5.4305196,-28.897341,153.11499
1.2137001,0.40751368,-0.4634749,-0.18360686,-50.482395,111.2927,111.2927,153.09291,-62.766708,224.21547,37.483437,-62.771927,28.163771,-0.0032300765,28.159399,5.5246997,-29.230461,153.09282
1.2138,0.41301218,-0.46345261,-0.17070979,-50.616161,111.30801,111.30801,153.07088,-63.254505,224.24689,37.996159,-63.259888,29.775616,-0.0033476949,29.771441,5.6193504,-29.56439,153.07079
1.2139,0.41810247,-0.46342996,-0.15764803,-50.750854,111.32332,111.32332,153.04897,-63.706177,224.27831,38.511196,-63.711681,31.391151,-0.0034666504,31.387142,5.7144556,-29.899099,153.04887
1.214,0.42277965,-0.46340692,-0.14443451,-50.886459,111.33862,111.33862,153.02719,-64.120636,224.30972,39.028519,-64.12616,33.009258,-0.0035869461,33.005318,5.8099995,-30.234568,153.02708
1.2141,0.42703921,-0.4633835,-0.1310823,-51.022957,111.35393,111.35392,153.00554,-64.496819,224.34113,39.548103,-64.502327,34.628784,-0.0037085847,34.624901,5.9059653,-30.57077,153.00543
1.2142,0.43087694,-0.46335968,-0.11760452,-51.160332,111.36922,111.36922,152.98402,-64.833649,224.37254,40.069923,-64.83931,36.248539,-0.0038315691,36.244858,6.0023379,-30.907677,152.9839
1.2143,0.43428922,-0.46333548,-0.10401457,-51.298569,111.38452,111.38452,152.96263,-65.130074,224.40396,40.593948,-65.135864,37.867294,-0.0039559025,37.863815,6.0991006,-31.245268,152.96251
1.2144001,0.43727285,-0.4633109,-0.09032587,-51.437645,111.39982,111.39982,152.94136,-65.38504,224.43538,41.120155,-65.3909,39.483803,-0.0040815868,39.480453,6.196238,-31.583511,152.94125
1.2145,0.439825,-0.46328592,-0.076551981,-51.577553,111.41511,111.41511,152.92023,-65.597511,224.4668,41.648514,-65.603302,41.096764,-0.0042086258,41.093407,6.293735,-31.922384,152.92012
1.2146,0.44194311,-0.46326056,-0.062706441,-51.718266,111.4304,111.4304,152.89923,-65.766464,224.49821,42.178997,-65.772339,42.704868,-0.0043370207,42.701675,6.3915753,-32.26186,152.89911
1.2147,0.44362524,-0.46323481,-0.048802938,-51.859776,111.44569,111.44569,152.87836,-65.890884,224.52963,42.711575,-65.896881,44.306755,-0.0044667739,44.303772,6.4897437,-32.601913,152.87823
1.2148,0.44486994,-0.46320865,-0.034855224,-52.00206,111.46098,111.46098,152.85762,-65.969795,224.56105,43.246216,-65.975883,45.901043,-0.0045978888,45.898243,6.5882254,-32.942513,152.8575
1.2149,0.44567606,-0.46318212,-0.020877074,-52.145107,111.47626,111.47626,152.83702,-66.002213,224.59245,43.782894,-66.008308,47.486328,-0.0047303662,47.483604,6.6870055,-33.283634,152.83688
1.215,0.44604293,-0.46315518,-0.0068822773,-52.288898,111.49155,111.49154,152.81654,-65.98719,224.62387,44.321579,-65.993233,49.061161,-0.0048642089,49.058449,6.7860684,-33.625248,152.81642
1.2151,0.44597015,-0.46312785,0.0071153939,-52.433418,111.50683,111.50682,152.7962,-65.92379,224.65529,44.862236,-65.929932,50.624084,-0.0049994187,50.621578,6.8853998,-33.967327,152.79608
1.2151999,0.44545799,-0.46310011,0.021102106,-52.578651,111.5221,111.5221,152.776,-65.811127,224.68671,45.404839,-65.817352,52.173603,-0.0051359972,52.171295,6.9849854,-34.309845,152.77588
1.2153,0.44450715,-0.46307197,0.035064064,-52.724583,111.53738,111.53738,152.75594,-65.648308,224.71812,45.949356,-65.654587,53.708199,-0.0052739461,53.706036,7.0848103,-34.652771,152.7558
1.2154,0.44311863,-0.46304345,0.048987493,-52.871193,111.55266,111.55265,152.73601,-65.434494,224.74954,46.495754,-65.44072,55.226334,-0.0054132668,55.224167,7.1848612,-34.996078,152.73587
1.2155,0.44129387,-0.46301451,0.062858686,-53.018475,111.56792,111.56792,152.7162,-65.168861,224.78096,47.043999,-65.175095,56.726444,-0.0055539613,56.724384,7.2851238,-35.339741,152.71606
1.2156,0.43903476,-0.46298519,0.076663978,-53.166405,111.5832,111.5832,152.69655,-64.850632,224.81236,47.594063,-64.856934,58.206955,-0.0056960303,58.205097,7.3855844,-35.683723,152.69641
1.2157,0.43634367,-0.46295547,0.090389766,-53.314972,111.59846,111.59846,152.67702,-64.479042,224.84378,48.145912,-64.485397,59.66626,-0.0058394759,59.664581,7.4862299,-36.028,152.67688
1.2158,0.4332234,-0.46292534,0.10402253,-53.464161,111.61373,111.61373,152.65764,-64.053391,224.8752,48.699512,-64.059738,61.102745,-0.005984298,61.101154,7.5870466,-36.37254,152.65749
1.2158999,0.42967719,-0.4628948,0.11754883,-53.613956,111.629,111.629,152.63838,-63.572987,224.90662,49.254833,-63.579269,62.514782,-0.0061304988,62.513145,7.6880217,-36.717319,152.63824
1.216,0.42570844,-0.46286386,0.13095537,-53.764347,111.64426,111.64426,152.61928,-63.037201,224.93803,49.81184,-63.043522,63.900715,-0.0062780781,63.899269,7.7891426,-37.062302,152.61913
1.2161,0.42132133,-0.46283251,0.14422895,-53.915314,111.65952,111.65952,152.6003,-62.445438,224.96945,50.370495,-62.451797,65.258896,-0.0064270375,65.257637,7.8903971,-37.407463,152.60016
1.2162,0.41652027,-0.46280077,0.15735653,-54.066849,111.67478,111.67478,152.58147,-61.797142,225.00087,50.930767,-61.803513,66.587646,-0.0065773772,66.586533,7.9917722,-37.752769,152.58131
1.2163,0.41131014,-0.46276861,0.17032517,-54.218937,111.69004,111.69003,152.56277,-61.091805,225.03229,51.492622,-61.098137,67.885307,-0.006729098,67.884193,8.093257,-38.098194,152.56262
1.2164,0.40569612,-0.46273604,0.18312216,-54.371563,111.70529,111.70529,152.54422,-60.328968,225.06369,52.056026,-60.335266,69.150177,-0.0068822,69.149109,8.1948385,-38.443703,152.54407
1.2165,0.39968383,-0.46270308,0.19573487,-54.524715,111.72055,111.72054,152.5258,-59.508221,225.09511,52.620945,-59.51453,70.380577,-0.0070366841,70.379692,8.2965069,-38.789268,152.52565
1.2165999,0.39327934,-0.4626697,0.20815094,-54.678379,111.7358,111.73579,152.50754,-58.629196,225.12653,53.18734,-58.635509,71.574829,-0.0071925493,71.574097,8.3982496,-39.134865,152.50737
1.2167,0.38648912,-0.4626359,0.22035816,-54.832546,111.75105,111.75105,152.4894,-57.691589,225.15794,53.75518,-57.697884,72.731224,-0.0073497966,72.730583,8.5000563,-39.480453,152.48924
1.2168,0.37932,-0.46260172,0.2323446,-54.987202,111.7663,111.7663,152.47141,-56.695141,225.18936,54.324429,-56.701374,73.848091,-0.0075084255,73.847366,8.6019173,-39.826008,152.47125
1.2169,0.37177896,-0.46256712,0.2440984,-55.142334,111.78154,111.78154,152.45355,-55.639652,225.22078,54.895046,-55.645874,74.923744,-0.007668436,74.92318,8.7038202,-40.171501,152.4534
1.217,0.36387366,-0.46253213,0.25560805,-55.297932,111.79679,111.79678,152.43585,-54.524975,225.2522,55.467003,-54.531181,75.956505,-0.0078298282,75.9561,8.8057575,-40.516895,152.43568
1.2171,0.35561198,-0.46249673,0.26686233,-55.453983,111.81203,111.81203,152.41829,-53.351028,225.28362,56.04026,-53.357212,76.94471,-0.0079926001,76.944427,8.9077177,-40.862167,152.41812
1.2172,0.34700224,-0.46246091,0.27785018,-55.610481,111.82727,111.82727,152.40086,-52.117779,225.31502,56.61478,-52.123924,77.886703,-0.0081567531,77.886436,9.0096912,-41.207283,152.4007
1.2173001,0.33805296,-0.46242467,0.28856081,-55.76741,111.84251,111.84251,152.38359,-50.82526,225.34644,57.190529,-50.83136,78.78083,-0.0083222855,78.780548,9.1116705,-41.552212,152.38342
1.2174,0.32877299,-0.46238804,0.29898366,-55.924759,111.85775,111.85774,152.36646,-49.473572,225.37785,57.767467,-49.479637,79.625481,-0.0084891962,79.625336,9.213645,-41.896923,152.36629
1.2175,0.31917161,-0.46235099,0.30910864,-56.082523,111.87299,111.87298,152.34946,-48.06287,225.40927,58.345562,-48.068893,80.419029,-0.0086574852,80.419022,9.3156071,-42.24139,152.34929
1.2176,0.30925846,-0.46231356,0.31892583,-56.240688,111.88821,111.88821,152.33261,-46.593372,225.44069,58.924778,-46.599358,81.159904,-0.0088271508,81.159966,9.4175491,-42.585575,152.33244
1.2177,0.29904339,-0.46227568,0.32842562,-56.39925,111.90345,111.90345,152.3159,-45.065372,225.47211,59.505074,-45.071323,81.846519,-0.0089981919,81.846527,9.5194616,-42.929455,152.31573
1.2178,0.28853643,-0.46223742,0.33759865,-56.558193,111.91868,111.91868,152.29935,-43.479225,225.50352,60.086414,-43.485123,82.477348,-0.0091706067,82.477425,9.6213379,-43.272999,152.29918
1.2179,0.27774808,-0.46219876,0.34643599,-56.717514,111.93391,111.93391,152.28293,-41.83535,225.53494,60.668762,-41.841187,83.050873,-0.0093443953,83.051071,9.7231712,-43.616169,152.28276
1.2180001,0.26668912,-0.46215969,0.35492906,-56.877201,111.94913,111.94913,152.26666,-40.134232,225.56635,61.252083,-40.140015,83.565605,-0.0095195547,83.565903,9.8249531,-43.958942,152.26649
1.2181,0.2553705,-0.46212021,0.36306956,-57.037247,111.96436,111.96436,152.25055,-38.376434,225.59776,61.836334,-38.382175,84.020088,-0.0096960841,84.020409,9.9266768,-44.301289,152.25037
1.2182,0.24380349,-0.4620803,0.37084961,-57.197643,111.97958,111.97958,152.23456,-36.562584,225.62918,62.421486,-36.568295,84.412926,-0.0098739807,84.413185,10.028337,-44.643173,152.23439
1.2183,0.23199946,-0.46204001,0.37826148,-57.358387,111.99481,111.9948,152.21873,-34.693378,225.6606,63.0075,-34.699013,84.742714,-0.010053243,84.74308,10.129928,-44.984573,152.21855
1.2184,0.21997017,-0.4619993,0.38529804,-57.519463,112.01003,112.01003,152.20305,-32.769588,225.69202,63.594337,-32.775146,85.008125,-0.010233871,85.008591,10.231441,-45.325451,152.20287
1.2185,0.20772758,-0.4619582,0.39195248,-57.68087,112.02525,112.02525,152.1875,-30.792048,225.72343,64.181961,-30.797543,85.207863,-0.01041586,85.208382,10.332874,-45.665779,152.18732
1.2186,0.19528386,-0.46191669,0.39821836,-57.842602,112.04047,112.04047,152.17212,-28.761671,225.75485,64.770332,-28.767145,85.34066,-0.010599208,85.341141,10.434219,-46.005531,152.17194
1.2187001,0.18265125,-0.46187475,0.40408954,-58.00465,112.05569,112.05568,152.15688,-26.67944,225.78627,65.359413,-26.684862,85.405319,-0.010783914,85.405807,10.535473,-46.344673,152.15668
1.2187999,0.16984227,-0.46183243,0.40956032,-58.167011,112.0709,112.0709,152.14177,-24.54641,225.81767,65.949181,-24.551737,85.400673,-0.010969974,85.401245,10.63663,-46.683178,152.14159
1.2189,0.15686965,-0.4617897,0.41462544,-58.329674,112.08611,112.08611,152.12682,-22.363705,225.84909,66.539581,-22.368946,85.325623,-0.011157387,85.326256,10.737686,-47.021019,152.12663
1.219,0.14374624,-0.46174657,0.41928005,-58.492641,112.10133,112.10133,152.11201,-20.132523,225.88051,67.130585,-20.137714,85.1791,-0.011346148,85.179756,10.838637,-47.358166,152.11183
1.2191,0.13048503,-0.46170303,0.42351973,-58.655903,112.11654,112.11653,152.09735,-17.854134,225.91193,67.722153,-17.859339,84.960121,-0.011536257,84.960709,10.939479,-47.694584,152.09717
1.2192,0.11709906,-0.46165907,0.42734021,-58.819454,112.13174,112.13174,152.08286,-15.529878,225.94334,68.314247,-15.53498,84.66774,-0.011727709,84.668381,11.040209,-48.030254,152.08266
1.2193,0.10360163,-0.46161473,0.43073794,-58.983292,112.14695,112.14695,152.06848,-13.161168,225.97476,68.906845,-13.166163,84.301071,-0.011920502,84.301773,11.140821,-48.365139,152.0683
1.2194,0.090006076,-0.46156999,0.43370974,-59.147411,112.16216,112.16216,152.05428,-10.749486,226.00618,69.499893,-10.754399,83.859291,-0.012114632,83.860031,11.241316,-48.699219,152.05408
1.2194999,0.076325879,-0.46152484,0.4362528,-59.31181,112.17736,112.17736,152.04021,-8.2963839,226.0376,70.093361,-8.3012848,83.34166,-0.012310096,83.342377,11.341689,-49.032459,152.04002
1.2196,0.062574513,-0.46147928,0.43836465,-59.476486,112.19257,112.19257,152.02629,-5.8034849,226.069,70.68721,-5.8083649,82.747475,-0.012506891,82.748161,11.441937,-49.364834,152.02609
1.2197,0.048765551,-0.46143335,0.4400433,-59.641434,112.20777,112.20776,152.01253,-3.2724788,226.10042,71.281418,-3.2772417,82.076118,-0.012705013,82.076843,11.542059,-49.696316,152.01233
1.2198,0.034912657,-0.46138698,0.44128728,-59.806648,112.22297,112.22297,151.9989,-0.70512456,226.13184,71.875931,-0.70977896,81.327042,-0.01290446,81.327797,11.642053,-50.026878,151.9987
1.2199,0.021029517,-0.46134025,0.44209552,-59.97213,112.23817,112.23817,151.98543,1.8967522,226.16325,72.470726,1.8921571,80.499756,-0.013105225,80.500526,11.741916,-50.356495,151.98524
1.22,0.0071298485,-0.46129307,0.44246733,-60.137878,112.25336,112.25336,151.97211,4.53126,226.19467,73.065765,4.5266085,79.593872,-0.013307307,79.594597,11.841647,-50.685135,151.97191
1.2201,-0.0067726774,-0.46124554,0.44240236,-60.303886,112.26856,112.26856,151.95894,7.1964421,226.22609,73.661003,7.1918964,78.609047,-0.0135107,78.609787,11.941245,-51.012775,151.95874
1.2201999,-0.020664321,-0.46119758,0.44190085,-60.470154,112.28376,112.28375,151.94591,9.8902798,226.25751,74.256424,9.8858576,77.545036,-0.013715402,77.545792,12.040709,-51.33939,151.94571
1.2203,-0.034531374,-0.46114925,0.44096345,-60.636684,112.29895,112.29895,151.93303,12.610689,226.28893,74.851974,12.606364,76.401649,-0.013921408,76.402412,12.140038,-51.664951,151.93283
1.2204,-0.048360154,-0.46110049,0.4395912,-60.803467,112.31415,112.31414,151.9203,15.355528,226.32033,75.447632,15.351215,75.178802,-0.014128713,75.179558,12.239232,-51.989433,151.9201
1.2205,-0.062137034,-0.46105137,0.43778563,-60.970512,112.32934,112.32933,151.90773,18.122595,226.35175,76.043358,18.118252,73.87648,-0.014337313,73.877213,12.33829,-52.312809,151.90753
1.2206,-0.075848453,-0.46100181,0.43554845,-61.13781,112.34453,112.34452,151.89529,20.90963,226.38316,76.639114,20.905413,72.494743,-0.014547205,72.495483,12.437212,-52.635059,151.8951
1.2207,-0.089480884,-0.46095189,0.43288213,-61.305363,112.35972,112.35971,151.88301,23.714315,226.41458,77.234871,23.71022,71.033752,-0.014758382,71.034485,12.535997,-52.956154,151.88283
1.2208,-0.1030209,-0.46090156,0.42978945,-61.473171,112.3749,112.3749,151.87088,26.534285,226.446,77.830605,26.530256,69.493744,-0.014970841,69.494469,12.634646,-53.27607,151.8707
1.2209001,-0.11645517,-0.46085086,0.42627358,-61.641235,112.39009,112.39008,151.8589,29.367115,226.47742,78.426262,29.363022,67.875031,-0.015184578,67.875748,12.733161,-53.59478,151.8587
1.221,-0.12977046,-0.46079972,0.42233798,-61.809555,112.40527,112.40527,151.84708,32.210331,226.50883,79.021828,32.206299,66.178024,-0.015399585,66.178726,12.831541,-53.912266,151.84688
1.2211,-0.14295368,-0.46074823,0.41798672,-61.978127,112.42046,112.42046,151.83539,35.061417,226.54025,79.617256,35.057514,64.403229,-0.01561586,64.403915,12.929786,-54.2285,151.83519
1.2212,-0.15599184,-0.46069634,0.41322422,-62.146957,112.43564,112.43564,151.82385,37.917809,226.57166,80.212524,37.914009,62.55122,-0.015833396,62.551888,13.027899,-54.543465,151.82365
1.2213,-0.16887215,-0.46064404,0.40805531,-62.316044,112.45082,112.45082,151.81247,40.77689,226.60307,80.807594,40.773106,60.622677,-0.016052192,60.623341,13.125879,-54.857128,151.81227
1.2214,-0.18158191,-0.46059135,0.40248525,-62.48539,112.466,112.466,151.80124,43.636017,226.63449,81.402443,43.632145,58.618362,-0.016272238,58.619034,13.223729,-55.169476,151.80104
1.2215,-0.19410862,-0.46053827,0.39651951,-62.654995,112.48119,112.48118,151.79015,46.492493,226.66591,81.997025,46.488747,56.539127,-0.016493529,56.539768,13.32145,-55.48048,151.78995
1.2216001,-0.20644,-0.4604848,0.39016414,-62.82486,112.49636,112.49636,151.77921,49.343601,226.69733,82.591316,49.339977,54.385918,-0.016716061,54.386528,13.419044,-55.790119,151.77901
1.2217,-0.21856393,-0.46043095,0.38342556,-62.994984,112.51154,112.51154,151.76842,52.186577,226.72874,83.185287,52.183025,52.159767,-0.01693983,52.160358,13.516511,-56.098377,151.76822
1.2218,-0.23046851,-0.46037671,0.37631056,-63.165375,112.52672,112.52671,151.75778,55.018635,226.76016,83.778908,55.015022,49.861797,-0.017164828,49.862408,13.613854,-56.405224,151.75758
1.2219,-0.24214204,-0.46032205,0.36882621,-63.336029,112.54189,112.54189,151.74728,57.836948,226.79158,84.372139,57.833336,47.493229,-0.01739105,47.493835,13.711077,-56.710648,151.74709
1.222,-0.25357303,-0.46026704,0.36097991,-63.50695,112.55707,112.55706,151.73694,60.638683,226.82298,84.964966,60.635197,45.055363,-0.01761849,45.055923,13.808178,-57.014626,151.73674
1.2221,-0.26475033,-0.46021163,0.35277963,-63.678143,112.57224,112.57224,151.72675,63.420971,226.8544,85.55735,63.417587,42.549595,-0.017847145,42.550117,13.905163,-57.317131,151.72655
1.2222,-0.27566299,-0.46015581,0.34423357,-63.849602,112.58741,112.58741,151.71671,66.180923,226.88582,86.149261,66.177559,39.977409,-0.018077005,39.977928,14.002032,-57.618153,151.71651
1.2223001,-0.28630027,-0.46009964,0.33535025,-64.021339,112.60258,112.60258,151.7068,68.915642,226.91724,86.740669,68.912148,37.340385,-0.018308066,37.340961,14.098788,-57.917667,151.7066
1.2224,-0.29665175,-0.46004304,0.32613841,-64.193352,112.61775,112.61775,151.69705,71.622215,226.94865,87.331558,71.618828,34.640186,-0.018540323,34.640709,14.195435,-58.215656,151.69687
1.2225,-0.30670729,-0.45998609,0.31660733,-64.365646,112.63292,112.63292,151.68745,74.297707,226.98007,87.921883,74.294434,31.878559,-0.018773766,31.879026,14.291973,-58.5121,151.68726
1.2226,-0.31645709,-0.45992872,0.30676648,-64.538223,112.64809,112.64809,151.67801,76.939194,227.01149,88.51162,76.935989,29.057344,-0.019008394,29.057779,14.388408,-58.80698,151.67781
1.2227,-0.32589161,-0.45987099,0.29662576,-64.711082,112.66325,112.66325,151.6687,79.543732,227.04291,89.100754,79.540489,26.178471,-0.019244196,26.178934,14.484739,-59.100285,151.6685
1.2228,-0.33500159,-0.45981288,0.28619516,-64.884224,112.67842,112.67842,151.65955,82.108398,227.07431,89.689247,82.105095,23.243944,-0.019481169,23.244444,14.580972,-59.391987,151.65935
1.2229,-0.34377813,-0.45975438,0.27548498,-65.057663,112.69359,112.69359,151.65054,84.630241,227.10573,90.277069,84.627052,20.255863,-0.019719306,20.2563,14.677109,-59.682076,151.65034
1.223,-0.3522127,-0.45969549,0.26450598,-65.231392,112.70876,112.70875,151.64168,87.106354,227.13715,90.864204,87.103256,17.216402,-0.019958599,17.216784,14.773151,-59.970535,151.64148
1.2230999,-0.36029702,-0.45963621,0.25326908,-65.405418,112.72392,112.72392,151.63297,89.533798,227.16856,91.450623,89.530731,14.127823,-0.020199042,14.128193,14.869104,-60.257343,151.63277
1.2232,-0.36802334,-0.45957655,0.24178542,-65.57975,112.73908,112.73907,151.6244,91.909683,227.19998,92.036293,91.906479,10.992462,-0.020440629,10.992929,14.96497,-60.542492,151.62421
1.2233,-0.37538394,-0.4595165,0.23006636,-65.754379,112.75424,112.75424,151.61598,94.23111,227.2314,92.621201,94.227966,7.8127389,-0.020683354,7.8131666,15.060751,-60.825958,151.61578
1.2234,-0.38237175,-0.45945609,0.21812354,-65.929314,112.7694,112.7694,151.60771,96.495216,227.26282,93.205315,96.492172,4.591146,-0.020927208,4.5915051,15.156452,-61.107731,151.60751
1.2235,-0.38898,-0.45939526,0.20596883,-66.104561,112.78456,112.78456,151.59959,98.699158,227.29424,93.788612,98.696175,1.3302523,-0.021172186,1.3305665,15.252074,-61.387794,151.5994
