"Time","imcQS.rotorCage.port_p.reference.gamma","loadInertiaQS.phi","loadInertiaQS.w","imc.stator.port_p.V_m.re","imc.stator.port_p.V_m.im","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.airGap.V_msr.re","imc.airGap.V_msr.im","imc.airGap.V_mrr.re","imc.airGap.V_mrr.im","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia.phi","loadInertia.w"
0.46360001,1.5707964,72.03672,157.07964,-18.758459,-40.921082,0.18757565,0.40919131,45.013458,0.45088643,-0.0022211068,-2.2941738e-05,0.43484133,0.0043556695,72.822113,157.07962
0.4637,1.5707964,72.052429,157.07964,-17.46384,-41.490105,0.17463009,0.41488129,45.013458,0.45088667,-0.002221128,-2.2969847e-05,0.43484133,0.0043556718,72.837814,157.07962
0.46380001,1.5707964,72.068138,157.07964,-16.151987,-42.018185,0.16151218,0.42016184,45.013458,0.45088688,-0.0022211496,-2.2997932e-05,0.43484133,0.0043556732,72.853523,157.07962
0.4639,1.5707964,72.083847,157.07964,-14.824195,-42.504799,0.14823489,0.42502773,45.013458,0.45088705,-0.002221172,-2.3025905e-05,0.43484133,0.0043556751,72.869232,157.07962
0.46399999,1.5707964,72.099548,157.07964,-13.481771,-42.949463,0.1348113,0.42947417,45.013458,0.45088729,-0.002221195,-2.3053433e-05,0.43484133,0.0043556769,72.884941,157.07962
0.4641,1.5707964,72.115257,157.07964,-12.126044,-43.351746,0.12125467,0.43349677,45.013458,0.45088744,-0.0022212192,-2.3080021e-05,0.43484133,0.0043556779,72.90065,157.07962
0.46419999,1.5707964,72.130966,157.07964,-10.758349,-43.711243,0.10757837,0.43709156,45.013458,0.45088768,-0.0022212437,-2.3106086e-05,0.43484133,0.0043556802,72.916359,157.07962
0.46430001,1.5707964,72.146675,157.07964,-9.3800373,-44.027599,0.09379591,0.44025502,45.013458,0.45088792,-0.0022212686,-2.313123e-05,0.43484133,0.0043556821,72.932068,157.07962
0.46439999,1.5707964,72.162384,157.07964,-7.9924684,-44.30051,0.07992088,0.44298398,45.013458,0.45088807,-0.002221294,-2.315538e-05,0.43484133,0.004355683,72.947777,157.07962
0.46450001,1.5707964,72.178093,157.07964,-6.597012,-44.529697,0.065966986,0.44527575,45.013458,0.45088831,-0.0022213201,-2.3178598e-05,0.43484133,0.0043556853,72.963478,157.07962
0.4646,1.5707964,72.193802,157.07964,-5.195045,-44.714943,0.051947985,0.44712812,45.013458,0.45088848,-0.0022213475,-2.3201022e-05,0.43484133,0.0043556867,72.979187,157.07962
0.46470001,1.5707964,72.209511,157.07964,-3.7879515,-44.85606,0.037877716,0.44853923,45.013458,0.45088866,-0.0022213757,-2.3222598e-05,0.43484133,0.0043556886,72.994896,157.07962
0.4648,1.5707964,72.225212,157.07964,-2.3771193,-44.952908,0.02377007,0.44950765,45.013458,0.4508889,-0.0022214046,-2.3243409e-05,0.43484133,0.0043556904,73.010605,157.07962
0.46489999,1.5707964,72.240921,157.07964,-0.9639414,-45.005394,0.0096389642,0.4500325,45.013458,0.45088905,-0.0022214339,-2.3263599e-05,0.43484133,0.0043556918,73.026314,157.07962
0.465,1.5707964,72.25663,157.07964,0.45018792,-45.013466,-0.0045016548,0.45011318,45.013458,0.45088929,-0.0022214628,-2.3282295e-05,0.43484133,0.0043556937,73.042023,157.07962
0.46509999,1.5707964,72.272339,157.07964,1.8638729,-44.977112,-0.01863783,0.44974968,45.013458,0.45088947,-0.0022214905,-2.3299128e-05,0.43484133,0.0043556956,73.057732,157.07962
0.46520001,1.5707964,72.288048,157.07964,3.2757185,-44.896374,-0.032755613,0.44894233,45.013458,0.45088965,-0.0022215168,-2.3313656e-05,0.43484133,0.004355697,73.073441,157.07962
0.46529999,1.5707964,72.303757,157.07964,4.6843314,-44.771328,-0.04684107,0.44769192,45.013458,0.45088986,-0.0022215438,-2.3326003e-05,0.43484133,0.0043556988,73.089142,157.07962
0.46540001,1.5707964,72.319466,157.07964,6.0883212,-44.602097,-0.0608803,0.44599971,45.013458,0.45089003,-0.002221572,-2.3335553e-05,0.43484133,0.0043557002,73.104851,157.07962
0.4655,1.5707964,72.335175,157.07964,7.4863029,-44.388851,-0.074859448,0.44386733,45.013458,0.45089021,-0.0022216006,-2.3342771e-05,0.43484133,0.0043557021,73.12056,157.07962
0.46560001,1.5707964,72.350876,157.07964,8.8768959,-44.131798,-0.08876472,0.44129691,45.013458,0.45089042,-0.00222163,-2.3348288e-05,0.43484133,0.0043557039,73.136269,157.07962
0.4657,1.5707964,72.366585,157.07964,10.258729,-43.831188,-0.10258239,0.43829101,45.013458,0.45089054,-0.0022216598,-2.3352843e-05,0.43484133,0.0043557053,73.151978,157.07962
0.46579999,1.5707964,72.382294,157.07964,11.630438,-43.487328,-0.11629882,0.43485254,45.013458,0.45089075,-0.0022216905,-2.3356326e-05,0.43484133,0.0043557072,73.167686,157.07962
0.4659,1.5707964,72.398003,157.07964,12.990669,-43.100548,-0.12990049,0.43098494,45.013458,0.45089096,-0.0022217217,-2.3359848e-05,0.43484133,0.0043557091,73.183395,157.07962
0.46599999,1.5707964,72.413712,157.07964,14.33808,-42.671234,-0.14337395,0.42669201,45.013458,0.45089108,-0.0022217531,-2.336388e-05,0.43484133,0.0043557105,73.199104,157.07962
0.46610001,1.5707964,72.42942,157.07964,15.671341,-42.199806,-0.15670593,0.42197797,45.013458,0.45089132,-0.0022217848,-2.3367929e-05,0.43484133,0.0043557123,73.214806,157.07962
0.46619999,1.5707964,72.445129,157.07964,16.989136,-41.686737,-0.16988325,0.4168475,45.013458,0.45089146,-0.0022218165,-2.3372111e-05,0.43484133,0.0043557137,73.230515,157.07962
0.46630001,1.5707964,72.460838,157.07964,18.290165,-41.132526,-0.18289292,0.41130564,45.013458,0.45089164,-0.0022218479,-2.3376333e-05,0.43484133,0.0043557156,73.246223,157.07962
0.4664,1.5707964,72.47654,157.07964,19.573143,-40.53772,-0.19572209,0.40535787,45.013458,0.45089185,-0.0022218791,-2.338014e-05,0.43484133,0.0043557175,73.261932,157.07962
0.46650001,1.5707964,72.492249,157.07964,20.836805,-39.902912,-0.20835811,0.39901009,45.013458,0.45089197,-0.0022219096,-2.3382678e-05,0.43484133,0.0043557188,73.277641,157.07962
0.4666,1.5707964,72.507957,157.07964,22.079905,-39.228722,-0.22078851,0.39226851,45.013458,0.45089218,-0.0022219399,-2.338448e-05,0.43484133,0.0043557207,73.29335,157.07962
0.46669999,1.5707964,72.523666,157.07964,23.301214,-38.515816,-0.23300102,0.38513982,45.013458,0.45089239,-0.0022219701,-2.3384906e-05,0.43484133,0.0043557226,73.309059,157.07962
0.4668,1.5707964,72.539375,157.07964,24.499527,-37.764904,-0.24498358,0.37763104,45.013458,0.45089251,-0.0022220009,-2.3383818e-05,0.43484133,0.004355724,73.324768,157.07962
0.46689999,1.5707964,72.555084,157.07964,25.673662,-36.976719,-0.25672439,0.36974958,45.013458,0.45089272,-0.0022220309,-2.3381368e-05,0.43484133,0.0043557258,73.340469,157.07962
0.46700001,1.5707964,72.570793,157.07964,26.82246,-36.152046,-0.26821181,0.36150321,45.013458,0.4508929,-0.0022220607,-2.3377817e-05,0.43484133,0.0043557277,73.356178,157.07962
0.46709999,1.5707964,72.586502,157.07964,27.94479,-35.291691,-0.27943456,0.35290009,45.013458,0.45089304,-0.0022220905,-2.3373339e-05,0.43484133,0.0043557291,73.371887,157.07962
0.46720001,1.5707964,72.602203,157.07964,29.039539,-34.396511,-0.29038152,0.34394872,45.013458,0.45089325,-0.0022221205,-2.3368339e-05,0.43484133,0.004355731,73.387596,157.07962
0.4673,1.5707964,72.617912,157.07964,30.105631,-33.467384,-0.30104193,0.33465788,45.013458,0.45089337,-0.0022221508,-2.3363504e-05,0.43484133,0.0043557324,73.403305,157.07962
0.46740001,1.5707964,72.633621,157.07964,31.14201,-32.50523,-0.31140524,0.32503679,45.013458,0.45089358,-0.0022221808,-2.335822e-05,0.43484133,0.0043557342,73.419014,157.07962
0.4675,1.5707964,72.64933,157.07964,32.147659,-31.510996,-0.32146123,0.31509495,45.013458,0.45089376,-0.0022222104,-2.3352759e-05,0.43484133,0.0043557361,73.434723,157.07962
0.46759999,1.5707964,72.665039,157.07964,33.121578,-30.485664,-0.3312,0.30484211,45.013458,0.45089388,-0.0022222397,-2.3346995e-05,0.43484133,0.0043557375,73.450432,157.07962
0.4677,1.5707964,72.680748,157.07964,34.062813,-29.430248,-0.34061188,0.29428846,45.013458,0.45089409,-0.0022222688,-2.3340834e-05,0.43484133,0.0043557393,73.466133,157.07962
0.46779999,1.5707964,72.696457,157.07964,34.970432,-28.345787,-0.34968764,0.28344437,45.013458,0.45089424,-0.0022222977,-2.333374e-05,0.43484133,0.0043557412,73.481842,157.07962
0.46790001,1.5707964,72.712158,157.07964,35.84354,-27.233353,-0.35841829,0.27232054,45.013458,0.45089439,-0.0022223266,-2.3325794e-05,0.43484133,0.0043557426,73.497551,157.07962
0.46799999,1.5707964,72.727867,157.07964,36.681274,-26.094042,-0.36679521,0.26092798,45.013458,0.45089459,-0.0022223548,-2.3317065e-05,0.43484133,0.0043557449,73.51326,157.07962
0.46810001,1.5707964,72.743576,157.07964,37.482807,-24.92898,-0.37481019,0.24927792,45.013458,0.45089471,-0.0022223822,-2.3307384e-05,0.43484133,0.0043557459,73.528969,157.07962
0.4682,1.5707964,72.759285,157.07964,38.247349,-23.739315,-0.38245523,0.23738183,45.013458,0.45089492,-0.0022224095,-2.3296803e-05,0.43484133,0.0043557477,73.544678,157.07962
0.46830001,1.5707964,72.774994,157.07964,38.974148,-22.526222,-0.38972285,0.2252515,45.013458,0.4508951,-0.0022224367,-2.3285513e-05,0.43484133,0.0043557496,73.560387,157.07962
0.4684,1.5707964,72.790703,157.07964,39.662479,-21.290899,-0.39660588,0.21289885,45.013458,0.45089522,-0.0022224635,-2.3273693e-05,0.43484133,0.004355751,73.576096,157.07962
0.46849999,1.5707964,72.806412,157.07964,40.311672,-20.034565,-0.40309751,0.20033611,45.013458,0.4508954,-0.0022224898,-2.3261249e-05,0.43484133,0.0043557533,73.591797,157.07962
0.4686,1.5707964,72.822121,157.07964,40.921082,-18.758459,-0.40919131,0.18757565,45.013458,0.45089558,-0.0022225156,-2.3248485e-05,0.43484133,0.0043557547,73.607506,157.07962
0.46869999,1.5707964,72.837822,157.07964,41.490108,-17.46384,-0.41488129,0.17463009,45.013458,0.4508957,-0.0022225408,-2.3235369e-05,0.43484133,0.0043557561,73.623215,157.07962
0.46880001,1.5707964,72.853531,157.07964,42.018188,-16.151987,-0.42016181,0.16151218,45.013458,0.45089591,-0.0022225659,-2.3221801e-05,0.43484133,0.0043557584,73.638924,157.07962
0.4689,1.5707964,72.86924,157.07964,42.504799,-14.824195,-0.42502773,0.14823489,45.013458,0.45089602,-0.0022225908,-2.3207702e-05,0.43484133,0.0043557594,73.654633,157.07962
0.46900001,1.5707964,72.884949,157.07964,42.949467,-13.481771,-0.42947417,0.1348113,45.013458,0.4508962,-0.0022226151,-2.3193239e-05,0.43484133,0.0043557617,73.670341,157.07962
0.4691,1.5707964,72.900658,157.07964,43.351746,-12.126044,-0.43349677,0.12125467,45.013458,0.45089638,-0.0022226386,-2.3178245e-05,0.43484133,0.0043557636,73.68605,157.07962
0.46919999,1.5707964,72.916367,157.07964,43.711243,-10.758349,-0.43709156,0.10757837,45.013458,0.4508965,-0.0022226614,-2.316266e-05,0.43484133,0.0043557645,73.701759,157.07962
0.4693,1.5707964,72.932076,157.07964,44.027603,-9.3800373,-0.44025502,0.09379591,45.013458,0.45089671,-0.0022226837,-2.3146556e-05,0.43484133,0.0043557668,73.717461,157.07962
0.46939999,1.5707964,72.947784,157.07964,44.30051,-7.9924688,-0.44298398,0.07992088,45.013458,0.45089686,-0.0022227061,-2.3129895e-05,0.43484133,0.0043557682,73.73317,157.07962
0.46950001,1.5707964,72.963486,157.07964,44.529701,-6.5970125,-0.44527575,0.065966986,45.013458,0.45089698,-0.0022227278,-2.3112712e-05,0.43484133,0.0043557696,73.748878,157.07962
0.46959999,1.5707964,72.979195,157.07964,44.714947,-5.1950455,-0.44712812,0.051947985,45.013458,0.45089719,-0.0022227489,-2.3095088e-05,0.43484133,0.0043557719,73.764587,157.07962
0.46970001,1.5707964,72.994904,157.07964,44.85606,-3.7879517,-0.44853923,0.037877716,45.013458,0.45089728,-0.0022227694,-2.3077151e-05,0.43484133,0.0043557729,73.780296,157.07962
0.4698,1.5707964,73.010612,157.07964,44.952911,-2.3771195,-0.44950765,0.02377007,45.013458,0.45089749,-0.0022227895,-2.3058801e-05,0.43484133,0.0043557752,73.796005,157.07962
0.46990001,1.5707964,73.026321,157.07964,45.005394,-0.96394157,-0.45003247,0.0096389633,45.013458,0.45089763,-0.002222809,-2.3040138e-05,0.43484133,0.0043557771,73.811714,157.07962
0.47,1.5707964,73.04203,157.07964,45.013466,0.45018765,-0.45011318,-0.0045016543,45.013458,0.45089775,-0.0022228279,-2.3021261e-05,0.43484133,0.004355778,73.827423,157.07962
0.47009999,1.5707964,73.057739,157.07964,44.977116,1.8638726,-0.44974968,-0.01863783,45.013458,0.45089796,-0.0022228442,-2.3002445e-05,0.43484133,0.0043557803,73.843124,157.07962
0.4702,1.5707964,73.073448,157.07964,44.896374,3.2757182,-0.44894233,-0.032755613,45.013458,0.45089811,-0.0022228565,-2.2983873e-05,0.43484133,0.0043557817,73.858833,157.07962
0.47029999,1.5707964,73.089149,157.07964,44.771328,4.6843309,-0.44769192,-0.04684107,45.013458,0.45089823,-0.0022228658,-2.2962648e-05,0.43484133,0.0043557831,73.874542,157.07962
0.47040001,1.5707964,73.104858,157.07964,44.602097,6.0883212,-0.44599971,-0.0608803,45.013458,0.45089841,-0.002222874,-2.2934322e-05,0.43484133,0.0043557854,73.890251,157.07962
0.47049999,1.5707964,73.120567,157.07964,44.388851,7.4863024,-0.44386733,-0.074859448,45.013458,0.45089847,-0.0022228817,-2.289467e-05,0.43484133,0.0043557864,73.90596,157.07962
0.47060001,1.5707964,73.136276,157.07964,44.131798,8.8768959,-0.44129694,-0.08876472,45.013458,0.45089865,-0.002222887,-2.2850943e-05,0.43484133,0.0043557882,73.921669,157.07962
0.4707,1.5707964,73.151985,157.07964,43.831192,10.258729,-0.43829101,-0.10258239,45.013458,0.4508988,-0.0022228912,-2.2801982e-05,0.43484133,0.0043557906,73.937378,157.07962
0.47080001,1.5707964,73.167694,157.07964,43.487328,11.630438,-0.43485254,-0.11629882,45.013458,0.45089886,-0.0022228947,-2.2750213e-05,0.43484133,0.0043557915,73.953087,157.07962
0.4709,1.5707964,73.183403,157.07964,43.100548,12.990669,-0.43098494,-0.12990049,45.013458,0.45089903,-0.002222897,-2.2696177e-05,0.43484133,0.0043557938,73.968788,157.07962
0.47099999,1.5707964,73.199112,157.07964,42.671234,14.338079,-0.42669201,-0.14337395,45.013458,0.45089915,-0.0022228982,-2.2645041e-05,0.43484133,0.0043557952,73.984497,157.07962
0.4711,1.5707964,73.214813,157.07964,42.19981,15.671341,-0.42197797,-0.15670593,45.013458,0.45089924,-0.0022228986,-2.2597262e-05,0.43484133,0.0043557966,74.000206,157.07962
0.47119999,1.5707964,73.230522,157.07964,41.686737,16.989136,-0.4168475,-0.16988325,45.013458,0.45089942,-0.0022228986,-2.2551938e-05,0.43484133,0.0043557989,74.015915,157.07962
0.47130001,1.5707964,73.246231,157.07964,41.132526,18.290165,-0.41130564,-0.18289292,45.013458,0.45089948,-0.002222898,-2.251011e-05,0.43484133,0.0043557999,74.031624,157.07962
0.47139999,1.5707964,73.26194,157.07964,40.537724,19.573143,-0.40535787,-0.19572209,45.013458,0.45089966,-0.0022228961,-2.2471713e-05,0.43484133,0.0043558022,74.047333,157.07962
0.47150001,1.5707964,73.277649,157.07964,39.902912,20.836805,-0.39901009,-0.20835811,45.013458,0.45089981,-0.0022228928,-2.2434389e-05,0.43484133,0.0043558041,74.063042,157.07962
0.4716,1.5707964,73.293358,157.07964,39.228722,22.079905,-0.39226851,-0.22078851,45.013458,0.4508999,-0.0022228879,-2.2396065e-05,0.43484133,0.004355805,74.078751,157.07962
0.47170001,1.5707964,73.309067,157.07964,38.51582,23.301214,-0.38513982,-0.23300102,45.013458,0.45090008,-0.0022228814,-2.2358658e-05,0.43484133,0.0043558073,74.094452,157.07962
0.4718,1.5707964,73.324776,157.07964,37.764904,24.499527,-0.37763104,-0.24498358,45.013458,0.4509002,-0.0022228737,-2.2319635e-05,0.43484133,0.0043558087,74.110161,157.07962
0.47189999,1.5707964,73.340477,157.07964,36.976723,25.673662,-0.36974958,-0.25672439,45.013458,0.45090032,-0.0022228644,-2.2279108e-05,0.43484133,0.0043558101,74.12587,157.07962
0.472,1.5707964,73.356186,157.07964,36.152046,26.82246,-0.36150321,-0.26821181,45.013458,0.4509005,-0.0022228537,-2.223818e-05,0.43484133,0.0043558124,74.141579,157.07962
0.47209999,1.5707964,73.371895,157.07964,35.291695,27.944788,-0.35290009,-0.27943456,45.013458,0.45090055,-0.0022228416,-2.2198234e-05,0.43484133,0.0043558134,74.157288,157.07962
0.47220001,1.5707964,73.387604,157.07964,34.396511,29.039537,-0.34394872,-0.29038152,45.013458,0.45090073,-0.0022228288,-2.2158021e-05,0.43484133,0.0043558157,74.172997,157.07962
0.47229999,1.5707964,73.403313,157.07964,33.467384,30.105629,-0.33465788,-0.30104193,45.013458,0.45090088,-0.0022228153,-2.211946e-05,0.43484133,0.0043558176,74.188705,157.07962
0.47240001,1.5707964,73.419022,157.07964,32.50523,31.14201,-0.32503679,-0.31140524,45.013458,0.45090097,-0.002222802,-2.208351e-05,0.43484133,0.0043558185,74.204407,157.07962
0.4725,1.5707964,73.434731,157.07964,31.510998,32.147655,-0.31509495,-0.32146123,45.013458,0.45090115,-0.0022227878,-2.2049077e-05,0.43484133,0.0043558208,74.220116,157.07962
0.47260001,1.5707964,73.450439,157.07964,30.485666,33.121578,-0.30484211,-0.3312,45.013458,0.4509013,-0.0022227727,-2.2016478e-05,0.43484133,0.0043558222,74.235825,157.07962
0.4727,1.5707964,73.466141,157.07964,29.43025,34.062813,-0.29428846,-0.34061188,45.013458,0.45090142,-0.0022227571,-2.1985581e-05,0.43484133,0.0043558241,74.251534,157.07962
0.47279999,1.5707964,73.48185,157.07964,28.345789,34.970432,-0.28344437,-0.34968764,45.013458,0.4509016,-0.002222741,-2.1956046e-05,0.43484133,0.0043558259,74.267242,157.07962
0.4729,1.5707964,73.497559,157.07964,27.233355,35.84354,-0.27232054,-0.35841829,45.013458,0.45090169,-0.002222724,-2.192662e-05,0.43484133,0.0043558273,74.282951,157.07962
0.47299999,1.5707964,73.513268,157.07964,26.094044,36.681271,-0.26092798,-0.36679521,45.013458,0.45090187,-0.0022227061,-2.1898208e-05,0.43484133,0.0043558292,74.29866,157.07962
0.47310001,1.5707964,73.528976,157.07964,24.92898,37.482807,-0.2492779,-0.37481019,45.013458,0.45090204,-0.002222687,-2.1870203e-05,0.43484133,0.0043558311,74.314369,157.07962
0.47319999,1.5707964,73.544685,157.07964,23.739317,38.247349,-0.23738183,-0.38245523,45.013458,0.45090213,-0.0022226667,-2.1842536e-05,0.43484133,0.004355832,74.33007,157.07962
0.47330001,1.5707964,73.560394,157.07964,22.526224,38.974144,-0.2252515,-0.38972285,45.013458,0.45090231,-0.0022226458,-2.1815405e-05,0.43484133,0.0043558343,74.345779,157.07962
0.4734,1.5707964,73.576103,157.07964,21.290901,39.662479,-0.21289885,-0.39660588,45.013458,0.45090246,-0.0022226244,-2.1789308e-05,0.43484133,0.0043558357,74.361488,157.07962
0.47350001,1.5707964,73.591805,157.07964,20.034567,40.311672,-0.20033611,-0.40309751,45.013458,0.45090258,-0.0022226027,-2.1764372e-05,0.43484133,0.0043558376,74.377197,157.07962
0.4736,1.5707964,73.607513,157.07964,18.758461,40.921082,-0.18757565,-0.40919131,45.013458,0.45090276,-0.0022225804,-2.1740569e-05,0.43484133,0.0043558395,74.392906,157.07962
0.47369999,1.5707964,73.623222,157.07964,17.463842,41.490108,-0.17463009,-0.41488129,45.013458,0.45090288,-0.0022225573,-2.1718461e-05,0.43484133,0.0043558409,74.408615,157.07962
0.4738,1.5707964,73.638931,157.07964,16.151989,42.018188,-0.16151218,-0.42016184,45.013458,0.45090306,-0.0022225343,-2.1697731e-05,0.43484133,0.0043558427,74.424324,157.07962
0.47389999,1.5707964,73.65464,157.07964,14.824196,42.504799,-0.14823489,-0.42502773,45.013458,0.45090324,-0.0022225112,-2.1678341e-05,0.43484133,0.0043558446,74.440033,157.07962
0.47400001,1.5707964,73.670349,157.07964,13.481773,42.949467,-0.1348113,-0.42947417,45.013458,0.45090336,-0.0022224879,-2.1660091e-05,0.43484133,0.004355846,74.455734,157.07962
0.47409999,1.5707964,73.686058,157.07964,12.126045,43.351746,-0.12125467,-0.43349677,45.013458,0.45090353,-0.0022224644,-2.1643185e-05,0.43484133,0.0043558478,74.471443,157.07962
0.47420001,1.5707964,73.701767,157.07964,10.758351,43.711243,-0.10757837,-0.43709156,45.013458,0.45090368,-0.0022224402,-2.162722e-05,0.43484133,0.0043558497,74.487152,157.07962
0.4743,1.5707964,73.717468,157.07964,9.3800392,44.027599,-0.09379591,-0.44025502,45.013458,0.45090383,-0.0022224155,-2.1612144e-05,0.43484133,0.0043558511,74.502861,157.07962
0.47440001,1.5707964,73.733177,157.07964,7.9924703,44.30051,-0.07992088,-0.44298398,45.013458,0.45090401,-0.0022223906,-2.1598062e-05,0.43484133,0.004355853,74.51857,157.07962
0.4745,1.5707964,73.748886,157.07964,6.597014,44.529701,-0.065966986,-0.44527575,45.013458,0.45090413,-0.0022223657,-2.158491e-05,0.43484133,0.0043558544,74.534279,157.07962
0.47459999,1.5707964,73.764595,157.07964,5.1950469,44.714943,-0.051947985,-0.44712812,45.013458,0.45090434,-0.0022223403,-2.1572709e-05,0.43484133,0.0043558562,74.549988,157.07962
0.4747,1.5707964,73.780304,157.07964,3.7879531,44.85606,-0.037877716,-0.44853923,45.013458,0.45090452,-0.0022223147,-2.1561622e-05,0.43484133,0.0043558581,74.565697,157.07962
0.47479999,1.5707964,73.796013,157.07964,2.3771212,44.952911,-0.023770072,-0.44950765,45.013458,0.45090464,-0.0022222886,-2.1551712e-05,0.43484133,0.0043558595,74.581398,157.07962
0.47490001,1.5707964,73.811722,157.07964,0.96394312,45.005394,-0.0096389642,-0.45003247,45.013458,0.45090482,-0.0022222605,-2.1542173e-05,0.43484133,0.0043558613,74.597107,157.07962
0.47499999,1.5707964,73.827431,157.07964,-0.45018613,45.013466,0.0045016538,-0.45011318,45.013458,0.450905,-0.0022222297,-2.1532769e-05,0.43484133,0.0043558632,74.612816,157.07962
0.47510001,1.5707964,73.843132,157.07964,-1.8638711,44.977116,0.018637829,-0.44974968,45.013458,0.45090514,-0.0022221969,-2.1523192e-05,0.43484133,0.0043558646,74.628525,157.07962
