"Time","fieldWeakeningController.vs","fieldWeakeningController.is","fieldWeakeningController.id","fieldWeakeningController.iq"
1.4604,100.00008,150,-117.62019,93.088615
1.4605,100.00008,150,-117.62822,93.078468
1.4606,100.00008,150,-117.63625,93.068329
1.4607,100.00008,150,-117.64426,93.058189
1.4608001,100.00008,150,-117.65228,93.048058
1.4608999,100.00008,150,-117.6603,93.037918
1.461,100.00008,150,-117.66831,93.027786
1.4611,100.00008,150,-117.67632,93.017647
1.4612,100.00008,150,-117.68433,93.007515
1.4613,100.00008,150,-117.69234,92.997391
1.4614,100.00008,150,-117.70034,92.987259
1.4615,100.00008,150,-117.70834,92.977135
1.4615999,100.00008,150,-117.71634,92.967003
1.4617,100.00008,150,-117.72433,92.956879
1.4618,100.00008,150,-117.73232,92.946754
1.4619,100.00008,150,-117.74032,92.936638
1.462,100.00008,150,-117.74831,92.926514
1.4621,100.00008,150,-117.75629,92.916397
1.4622,100.00008,150,-117.76427,92.906281
1.4622999,100.00008,150,-117.77225,92.896164
1.4624,100.00008,150,-117.78023,92.886047
1.4625,100.00008,150,-117.7882,92.875931
1.4626,100.00008,150,-117.79617,92.865822
1.4627,100.00008,150,-117.80415,92.855713
1.4628,100.00008,150,-117.81212,92.845604
1.4629,100.00008,150,-117.82008,92.835495
1.4630001,100.00008,150,-117.82804,92.825386
1.4631,100.00008,150,-117.83601,92.815285
1.4632,100.00008,150,-117.84396,92.805176
1.4633,100.00008,150,-117.85191,92.795074
1.4634,100.00008,150,-117.85987,92.784973
1.4635,100.00008,150,-117.86782,92.774872
1.4636,100.00008,150,-117.87576,92.764778
1.4637001,100.00008,150,-117.88371,92.754677
1.4638,100.00008,150,-117.89165,92.744583
1.4639,100.00008,150,-117.8996,92.734489
1.464,100.00008,150,-117.90753,92.724396
1.4641,100.00008,150,-117.91547,92.71431
1.4642,100.00008,150,-117.9234,92.704216
1.4643,100.00008,150,-117.93133,92.69413
1.4644001,100.00008,150,-117.93925,92.684044
1.4645,100.00008,150,-117.94718,92.673958
1.4646,100.00008,150,-117.95511,92.663872
1.4647,100.00008,150,-117.96303,92.653786
1.4648,100.00008,150,-117.97095,92.643707
1.4649,100.00008,150,-117.97886,92.633629
1.465,100.00008,150,-117.98677,92.62355
1.4651,100.00008,150,-117.99468,92.613472
1.4651999,100.00008,150,-118.00259,92.603394
1.4653,100.00008,150,-118.0105,92.593323
1.4654,100.00008,150,-118.0184,92.583244
1.4655,100.00008,150,-118.0263,92.573174
1.4656,100.00008,150,-118.03419,92.563103
1.4657,100.00008,150,-118.04209,92.55304
1.4658,100.00008,150,-118.04999,92.542969
1.4658999,100.00008,150,-118.05788,92.532906
1.466,100.00008,150,-118.06577,92.522835
1.4661,100.00008,150,-118.07365,92.512772
1.4662,100.00008,150,-118.08154,92.502708
1.4663,100.00008,150,-118.08942,92.492653
1.4664,100.00008,150,-118.09729,92.48259
1.4665,100.00008,150,-118.10516,92.472534
1.4665999,100.00008,150,-118.11304,92.462479
1.4667,100.00008,150,-118.12091,92.452423
1.4668,100.00008,150,-118.12878,92.442368
1.4669,100.00008,150,-118.13664,92.43232
1.467,100.00008,150,-118.14451,92.422264
1.4671,100.00008,150,-118.15237,92.412216
1.4672,100.00008,150,-118.16022,92.402168
1.4673001,100.00008,150,-118.16808,92.39212
1.4674,100.00008,150,-118.17593,92.38208
1.4675,100.00008,150,-118.18378,92.372032
1.4676,100.00008,150,-118.19164,92.361992
1.4677,100.00008,150,-118.19948,92.351952
1.4678,100.00008,150,-118.20733,92.341911
1.4679,100.00008,150,-118.21516,92.331871
1.4680001,100.00008,150,-118.22301,92.321831
1.4681,100.00008,150,-118.23084,92.311798
1.4682,100.00008,150,-118.23868,92.301765
1.4683,100.00008,150,-118.24651,92.291733
1.4684,100.00008,150,-118.25433,92.2817
1.4685,100.00008,150,-118.26216,92.271667
1.4686,100.00008,150,-118.26999,92.261642
1.4687001,100.00008,150,-118.27781,92.25161
1.4687999,100.00008,150,-118.28563,92.241585
1.4689,100.00008,150,-118.29344,92.23156
1.469,100.00008,150,-118.30125,92.221542
1.4691,100.00008,150,-118.30907,92.211517
1.4692,100.00008,150,-118.31688,92.2015
1.4693,100.00008,150,-118.32468,92.191475
1.4694,100.00008,150,-118.33249,92.181458
1.4694999,100.00008,150,-118.34029,92.171448
1.4696,100.00008,150,-118.34809,92.16143
1.4697,100.00008,150,-118.35589,92.151413
1.4698,100.00008,150,-118.36369,92.141403
1.4699,100.00008,150,-118.37148,92.131393
1.47,100.00008,150,-118.37926,92.121384
1.4701,100.00008,150,-118.38705,92.111374
1.4701999,100.00008,150,-118.39484,92.101372
1.4703,100.00008,150,-118.40262,92.091362
1.4704,100.00008,150,-118.4104,92.08136
1.4705,100.00008,150,-118.41818,92.071358
1.4706,100.00008,150,-118.42596,92.061356
1.4707,100.00008,150,-118.43372,92.051361
1.4708,100.00008,150,-118.4415,92.041359
1.4709001,100.00008,150,-118.44926,92.031364
1.471,100.00008,150,-118.45703,92.02137
1.4711,100.00008,150,-118.46479,92.011375
1.4712,100.00008,150,-118.47256,92.001381
1.4713,100.00008,150,-118.48032,91.991386
1.4714,100.00008,150,-118.48807,91.9814
1.4715,100.00008,150,-118.49582,91.971413
1.4716001,100.00008,150,-118.50357,91.961426
1.4717,100.00008,150,-118.51132,91.951439
1.4718,100.00008,150,-118.51907,91.941452
1.4719,100.00008,150,-118.52681,91.931465
1.472,100.00008,150,-118.53455,91.921486
1.4721,100.00008,150,-118.54229,91.911507
1.4722,100.00008,150,-118.55003,91.901527
1.4723001,100.00008,150,-118.55776,91.891548
1.4724,100.00008,150,-118.5655,91.881577
1.4725,100.00008,150,-118.57323,91.871597
1.4726,100.00008,150,-118.58095,91.861626
1.4727,100.00008,150,-118.58868,91.851654
1.4728,100.00008,150,-118.5964,91.841682
1.4729,100.00008,150,-118.60412,91.831711
1.473,100.00008,150,-118.61183,91.821747
1.4730999,100.00008,150,-118.61955,91.811775
1.4732,100.00008,150,-118.62726,91.801811
1.4733,100.00008,150,-118.63497,91.791847
1.4734,100.00008,150,-118.64268,91.781883
1.4735,100.00008,150,-118.65038,91.771927
1.4736,100.00008,150,-118.65809,91.761963
1.4737,100.00008,150,-118.66579,91.752007
1.4737999,100.00008,150,-118.67348,91.74205
1.4739,100.00008,150,-118.68118,91.732094
1.474,100.00008,150,-118.68887,91.722137
1.4741,100.00008,150,-118.69656,91.712189
1.4742,100.00008,150,-118.70425,91.702232
1.4743,100.00008,150,-118.71194,91.692284
1.4744,100.00008,150,-118.71963,91.682335
1.4744999,100.00008,150,-118.7273,91.672386
1.4746,100.00008,150,-118.73499,91.662445
1.4747,100.00008,150,-118.74266,91.652496
1.4748,100.00008,150,-118.75034,91.642555
1.4749,100.00008,150,-118.75801,91.632614
1.475,100.00008,150,-118.76568,91.622673
1.4751,100.00008,150,-118.77335,91.612732
1.4752001,100.00008,150,-118.78101,91.602791
1.4753,100.00008,150,-118.78867,91.592857
1.4754,100.00008,150,-118.79633,91.582924
1.4755,100.00008,150,-118.80399,91.57299
1.4756,100.00008,150,-118.81165,91.563057
1.4757,100.00008,150,-118.8193,91.553123
1.4758,100.00008,150,-118.82695,91.543198
1.4759001,100.00008,150,-118.83459,91.533264
1.476,100.00008,150,-118.84224,91.523338
1.4761,100.00008,150,-118.84988,91.513412
1.4762,100.00008,150,-118.85753,91.503487
1.4763,100.00008,150,-118.86517,91.493568
1.4764,100.00008,150,-118.8728,91.483643
1.4765,100.00008,150,-118.88043,91.473724
1.4766001,100.00008,150,-118.88806,91.463806
1.4766999,100.00008,150,-118.89569,91.453888
1.4768,100.00008,150,-118.90332,91.44397
1.4769,100.00008,150,-118.91094,91.434059
1.477,100.00008,150,-118.91856,91.424149
1.4771,100.00008,150,-118.92619,91.41423
1.4772,100.00008,150,-118.93381,91.40432
1.4773,100.00008,150,-118.94142,91.394417
1.4773999,100.00008,150,-118.94903,91.384506
1.4775,100.00008,150,-118.95664,91.374596
1.4776,100.00008,150,-118.96425,91.364693
1.4777,100.00008,150,-118.97186,91.35479
1.4778,100.00008,150,-118.97946,91.344887
1.4779,100.00008,150,-118.98706,91.334984
1.478,100.00008,150,-118.99466,91.325089
1.4780999,100.00008,150,-119.00225,91.315186
1.4782,100.00008,150,-119.00985,91.30529
1.4783,100.00008,150,-119.01744,91.295395
1.4784,100.00008,150,-119.02502,91.2855
1.4785,100.00008,150,-119.03262,91.275612
1.4786,100.00008,150,-119.0402,91.265717
1.4787,100.00008,150,-119.04778,91.255829
1.4788001,100.00008,150,-119.05536,91.245941
1.4789,100.00008,150,-119.06293,91.236053
1.479,100.00008,150,-119.07051,91.226166
1.4791,100.00008,150,-119.07809,91.216278
1.4792,100.00008,150,-119.08566,91.206398
1.4793,100.00008,150,-119.09322,91.196518
1.4794,100.00008,150,-119.10079,91.18663
1.4795001,100.00008,150,-119.10835,91.176758
1.4796,100.00008,150,-119.11591,91.166878
1.4797,100.00008,150,-119.12347,91.156998
1.4798,100.00008,150,-119.13103,91.147125
1.4799,100.00008,150,-119.13858,91.137253
1.48,100.00008,150,-119.14613,91.12738
1.4801,100.00008,150,-119.15368,91.117508
1.4802001,100.00008,150,-119.16123,91.107635
1.4802999,100.00008,150,-119.16877,91.097771
1.4804,100.00008,150,-119.17632,91.087898
1.4805,100.00008,150,-119.18385,91.078033
1.4806,100.00008,150,-119.19139,91.068169
1.4807,100.00008,150,-119.19893,91.058311
1.4808,100.00008,150,-119.20646,91.048447
1.4809,100.00008,150,-119.21399,91.038589
1.4809999,100.00008,150,-119.22152,91.028725
1.4811,100.00008,150,-119.22904,91.018867
1.4812,100.00008,150,-119.23657,91.00901
1.4813,100.00008,150,-119.24409,90.999161
1.4814,100.00008,150,-119.25161,90.989304
1.4815,100.00008,150,-119.25912,90.979454
1.4816,100.00008,150,-119.26664,90.969604
1.4816999,100.00008,150,-119.27415,90.959755
1.4818,100.00008,150,-119.28166,90.949905
1.4819,100.00008,150,-119.28917,90.940056
1.482,100.00008,150,-119.29668,90.930214
1.4821,100.00008,150,-119.30418,90.920364
1.4822,100.00008,150,-119.31168,90.910522
1.4823,100.00008,150,-119.31918,90.900681
1.4823999,100.00008,150,-119.32668,90.890846
1.4825,100.00008,150,-119.33417,90.881004
1.4826,100.00008,150,-119.34166,90.87117
1.4827,100.00008,150,-119.34914,90.861328
1.4828,100.00008,150,-119.35663,90.851494
1.4829,100.00008,150,-119.36411,90.84166
1.483,100.00008,150,-119.3716,90.831833
1.4831001,100.00008,150,-119.37907,90.821999
1.4832,100.00008,150,-119.38656,90.812172
1.4833,100.00008,150,-119.39403,90.802345
1.4834,100.00008,150,-119.4015,90.792519
1.4835,100.00008,150,-119.40897,90.782692
1.4836,100.00008,150,-119.41644,90.772865
1.4837,100.00008,150,-119.4239,90.763046
1.4838001,100.00008,150,-119.43137,90.753227
1.4839,100.00008,150,-119.43884,90.743401
1.484,100.00008,150,-119.44629,90.733589
1.4841,100.00008,150,-119.45375,90.72377
1.4842,100.00008,150,-119.4612,90.713951
1.4843,100.00008,150,-119.46865,90.70414
1.4844,100.00008,150,-119.4761,90.694328
1.4845001,100.00008,150,-119.48355,90.684517
1.4845999,100.00008,150,-119.491,90.674706
1.4847,100.00008,150,-119.49844,90.664894
1.4848,100.00008,150,-119.50588,90.655083
1.4849,100.00008,150,-119.51332,90.645279
1.485,100.00008,150,-119.52075,90.635475
1.4851,100.00008,150,-119.52819,90.625671
1.4852,100.00008,150,-119.53562,90.615868
1.4852999,100.00008,150,-119.54305,90.606071
1.4854,100.00008,150,-119.55048,90.596268
1.4855,100.00008,150,-119.5579,90.586472
1.4856,100.00008,150,-119.56532,90.576675
1.4857,100.00008,150,-119.57274,90.566879
1.4858,100.00008,150,-119.58016,90.557083
1.4859,100.00008,150,-119.58758,90.547287
1.4859999,100.00008,150,-119.59499,90.537498
1.4861,100.00008,150,-119.6024,90.52771
1.4862,100.00008,150,-119.60981,90.517921
1.4863,100.00008,150,-119.61722,90.508133
1.4864,100.00008,150,-119.62462,90.498344
1.4865,100.00008,150,-119.63202,90.488564
1.4866,100.00008,150,-119.63942,90.478775
1.4867001,100.00008,150,-119.64682,90.468994
1.4868,100.00008,150,-119.65421,90.459213
1.4869,100.00008,150,-119.66161,90.449432
1.487,100.00008,150,-119.66899,90.439659
1.4871,100.00008,150,-119.67638,90.429878
1.4872,100.00008,150,-119.68377,90.420105
1.4873,100.00008,150,-119.69115,90.410332
1.4874001,100.00008,150,-119.69853,90.400558
1.4875,100.00008,150,-119.70591,90.390785
1.4876,100.00008,150,-119.71329,90.38102
1.4877,100.00008,150,-119.72066,90.371246
1.4878,100.00008,150,-119.72803,90.361481
1.4879,100.00008,150,-119.7354,90.351715
1.488,100.00008,150,-119.74277,90.341949
1.4881001,100.00008,150,-119.75014,90.332184
1.4881999,100.00008,150,-119.7575,90.322426
1.4883,100.00008,150,-119.76486,90.312668
1.4884,100.00007,150,-119.77222,90.302902
1.4885,100.00007,150,-119.77958,90.293144
1.4886,100.00007,150,-119.78693,90.283394
1.4887,100.00007,150,-119.79429,90.273636
1.4888,100.00007,150,-119.80164,90.263878
1.4888999,100.00007,150,-119.80898,90.254128
1.489,100.00007,150,-119.81633,90.244377
1.4891,100.00007,150,-119.82367,90.234627
1.4892,100.00007,150,-119.83101,90.224876
1.4893,100.00007,150,-119.83835,90.215134
1.4894,100.00007,150,-119.84569,90.205383
1.4895,100.00007,150,-119.85302,90.195641
1.4895999,100.00007,150,-119.86035,90.185898
1.4897,100.00007,150,-119.86768,90.176155
1.4898,100.00007,150,-119.87501,90.166412
1.4899,100.00007,150,-119.88233,90.156677
1.49,100.00007,150,-119.88966,90.146935
1.4901,100.00007,150,-119.89698,90.137199
1.4902,100.00007,150,-119.9043,90.127464
1.4903001,100.00007,150,-119.91161,90.117729
1.4904,100.00007,150,-119.91892,90.108002
1.4905,100.00007,150,-119.92624,90.098267
1.4906,100.00007,150,-119.93355,90.088539
1.4907,100.00007,150,-119.94085,90.078812
1.4908,100.00007,150,-119.94816,90.069084
1.4909,100.00007,150,-119.95546,90.059357
1.4910001,100.00007,150,-119.96276,90.049629
1.4911,100.00007,150,-119.97006,90.039909
1.4912,100.00007,150,-119.97736,90.030182
1.4913,100.00007,150,-119.98465,90.020462
1.4914,100.00007,150,-119.99194,90.010742
1.4915,100.00007,150,-119.99923,90.00103
1.4916,100.00007,150,-120.00652,89.99131
1.4917001,100.00007,150,-120.0138,89.981598
1.4918,100.00007,150,-120.02109,89.971878
1.4919,100.00007,150,-120.02837,89.962166
1.492,100.00007,150,-120.03564,89.952454
1.4921,100.00007,150,-120.04292,89.942749
1.4922,100.00007,150,-120.05019,89.933037
1.4923,100.00007,150,-120.05746,89.923332
1.4924001,100.00007,150,-120.06474,89.913628
1.4924999,100.00007,150,-120.072,89.903923
1.4926,100.00007,150,-120.07926,89.894218
1.4927,100.00007,150,-120.08652,89.884514
1.4928,100.00007,150,-120.09379,89.874817
1.4929,100.00007,150,-120.10104,89.865112
1.493,100.00007,150,-120.1083,89.855415
1.4931,100.00007,150,-120.11555,89.845718
1.4931999,100.00007,150,-120.12281,89.836021
1.4933,100.00007,150,-120.13006,89.826332
1.4934,100.00007,150,-120.13731,89.816635
1.4935,100.00007,150,-120.14455,89.806946
1.4936,100.00007,150,-120.15179,89.797256
1.4937,100.00007,150,-120.15903,89.787567
1.4938,100.00007,150,-120.16627,89.777878
1.4938999,100.00007,150,-120.17351,89.768196
1.494,100.00007,150,-120.18074,89.758507
1.4941,100.00007,150,-120.18797,89.748825
1.4942,100.00007,150,-120.1952,89.739143
1.4943,100.00007,150,-120.20243,89.729462
1.4944,100.00007,150,-120.20966,89.71978
1.4945,100.00007,150,-120.21687,89.710106
1.4946001,100.00007,150,-120.2241,89.700424
1.4947,100.00007,150,-120.23132,89.69075
1.4948,100.00007,150,-120.23853,89.681076
1.4949,100.00007,150,-120.24574,89.671402
1.495,100.00007,150,-120.25296,89.661736
1.4951,100.00007,150,-120.26017,89.652061
1.4952,100.00007,150,-120.26737,89.642395
1.4953001,100.00007,150,-120.27458,89.632729
1.4954,100.00007,150,-120.28178,89.623062
1.4955,100.00007,150,-120.28899,89.613396
1.4956,100.00007,150,-120.29618,89.603729
1.4957,100.00007,150,-120.30338,89.59407
1.4958,100.00007,150,-120.31057,89.584404
1.4959,100.00007,150,-120.31776,89.574745
1.4960001,100.00007,150,-120.32496,89.565086
1.4960999,100.00007,150,-120.33215,89.555435
1.4962,100.00007,150,-120.33932,89.545776
1.4963,100.00007,150,-120.34651,89.536125
1.4964,100.00007,150,-120.35369,89.526466
1.4965,100.00007,150,-120.36087,89.516815
1.4966,100.00007,150,-120.36805,89.507164
1.4967,100.00007,150,-120.37522,89.49752
1.4967999,100.00007,150,-120.38239,89.487869
1.4969,100.00007,150,-120.38956,89.478226
1.497,100.00007,150,-120.39674,89.468575
1.4971,100.00007,150,-120.4039,89.458931
1.4972,100.00007,150,-120.41106,89.449287
1.4973,100.00007,150,-120.41823,89.439651
1.4974,100.00007,150,-120.42538,89.430008
1.4974999,100.00007,150,-120.43254,89.420372
1.4976,100.00007,150,-120.4397,89.410736
1.4977,100.00007,150,-120.44685,89.4011
1.4978,100.00007,150,-120.454,89.391464
1.4979,100.00007,150,-120.46115,89.381828
1.498,100.00007,150,-120.4683,89.3722
1.4981,100.00007,150,-120.47544,89.362564
1.4982001,100.00007,150,-120.48258,89.352936
1.4983,100.00007,150,-120.48972,89.343307
1.4984,100.00007,150,-120.49686,89.333679
1.4985,100.00007,150,-120.504,89.324059
1.4986,100.00007,150,-120.51113,89.31443
1.4987,100.00007,150,-120.51826,89.30481
1.4988,100.00007,150,-120.52539,89.295189
1.4989001,100.00007,150,-120.53252,89.285568
1.499,100.00007,150,-120.53964,89.275948
1.4991,100.00007,150,-120.54676,89.266335
1.4992,100.00007,150,-120.55389,89.256714
1.4993,100.00007,150,-120.561,89.247101
1.4994,100.00007,150,-120.56812,89.237488
1.4995,100.00007,150,-120.57523,89.227875
1.4996001,100.00007,150,-120.58234,89.218262
1.4997,100.00007,150,-120.58945,89.208649
1.4998,100.00007,150,-120.59656,89.199043
1.4999,100.00007,150,-120.60367,89.189438
1.5,100.00007,150,-120.61077,89.179832
1.5001,100.00007,150,-120.61787,89.170227
1.5002,100.00007,150,-120.62497,89.160622
1.5003,100.00007,150,-120.63206,89.151024
1.5003999,100.00007,150,-120.63916,89.141418
1.5005,100.00007,150,-120.64626,89.131821
1.5006,100.00007,150,-120.65334,89.122223
1.5007,100.00007,150,-120.66043,89.112625
1.5008,100.00007,150,-120.66752,89.103035
1.5009,100.00007,150,-120.6746,89.093437
1.501,100.00007,150,-120.68169,89.083847
1.5010999,100.00007,150,-120.68877,89.074249
1.5012,100.00007,150,-120.69584,89.064659
1.5013,100.00007,150,-120.70292,89.055077
1.5014,100.00007,150,-120.70999,89.045486
1.5015,100.00007,150,-120.71706,89.035896
1.5016,100.00007,150,-120.72413,89.026314
1.5017,100.00007,150,-120.73119,89.016731
1.5017999,100.00007,150,-120.73826,89.007149
1.5019,100.00007,150,-120.74532,88.997566
1.502,100.00007,150,-120.75238,88.987991
1.5021,100.00007,150,-120.75944,88.978409
1.5022,100.00007,150,-120.76649,88.968834
1.5023,100.00007,150,-120.77355,88.959259
1.5024,100.00007,150,-120.7806,88.949684
1.5025001,100.00007,150,-120.78765,88.940109
1.5026,100.00007,150,-120.7947,88.930534
1.5027,100.00007,150,-120.80174,88.920967
1.5028,100.00007,150,-120.80879,88.9114
1.5029,100.00007,150,-120.81583,88.901833
1.503,100.00007,150,-120.82287,88.892265
1.5031,100.00007,150,-120.8299,88.882698
1.5032001,100.00007,150,-120.83694,88.873131
1.5033,100.00007,150,-120.84397,88.863571
1.5034,100.00007,150,-120.85101,88.854012
1.5035,100.00007,150,-120.85803,88.844452
1.5036,100.00007,150,-120.86506,88.834892
1.5037,100.00007,150,-120.87209,88.825333
1.5038,100.00007,150,-120.8791,88.815773
1.5039001,100.00007,150,-120.88612,88.806221
1.5039999,100.00007,150,-120.89314,88.796669
1.5041,100.00007,150,-120.90015,88.787117
1.5042,100.00007,150,-120.90717,88.777565
1.5043,100.00007,150,-120.91418,88.768013
1.5044,100.00007,150,-120.92119,88.758469
1.5045,100.00007,150,-120.9282,88.748917
1.5046,100.00007,150,-120.9352,88.739372
1.5046999,100.00007,150,-120.94221,88.729828
1.5048,100.00007,150,-120.94921,88.720284
1.5049,100.00007,150,-120.95621,88.710747
1.505,100.00007,150,-120.9632,88.701202
1.5051,100.00007,150,-120.9702,88.691666
1.5052,100.00007,150,-120.97719,88.682129
1.5053,100.00007,150,-120.98418,88.672592
1.5053999,100.00007,150,-120.99117,88.663055
1.5055,100.00007,150,-120.99815,88.653519
1.5056,100.00007,150,-121.00514,88.64399
1.5057,100.00007,150,-121.01212,88.634453
1.5058,100.00007,150,-121.0191,88.624924
1.5059,100.00007,150,-121.02608,88.615395
1.506,100.00007,150,-121.03306,88.605865
1.5061001,100.00007,150,-121.04003,88.596344
1.5062,100.00007,150,-121.047,88.586815
1.5063,100.00007,150,-121.05397,88.577293
1.5064,100.00007,150,-121.06094,88.567772
1.5065,100.00007,150,-121.0679,88.55825
1.5066,100.00007,150,-121.07487,88.548729
1.5067,100.00007,150,-121.08183,88.539207
1.5068001,100.00007,150,-121.08878,88.529694
1.5069,100.00007,150,-121.09574,88.52018
1.507,100.00007,150,-121.10269,88.510658
1.5071,100.00007,150,-121.10965,88.501144
1.5072,100.00007,150,-121.1166,88.491638
1.5073,100.00007,150,-121.12355,88.482124
1.5074,100.00007,150,-121.13049,88.472618
1.5075001,100.00007,150,-121.13744,88.463104
1.5075999,100.00007,150,-121.14438,88.453598
1.5077,100.00007,150,-121.15132,88.444092
1.5078,100.00007,150,-121.15826,88.434593
1.5079,100.00007,150,-121.16519,88.425087
1.508,100.00007,150,-121.17213,88.415588
1.5081,100.00007,150,-121.17906,88.406082
1.5082,100.00007,150,-121.18599,88.396584
1.5082999,100.00007,150,-121.19292,88.387085
1.5084,100.00007,150,-121.19984,88.377594
1.5085,100.00007,150,-121.20676,88.368095
1.5086,100.00007,150,-121.21368,88.358604
1.5087,100.00007,150,-121.2206,88.349106
1.5088,100.00007,150,-121.22752,88.339615
1.5089,100.00007,150,-121.23444,88.330124
1.5089999,100.00007,150,-121.24135,88.320641
1.5091,100.00007,150,-121.24826,88.31115
1.5092,100.00007,150,-121.25517,88.301666
1.5093,100.00007,150,-121.26208,88.292175
1.5094,100.00007,150,-121.26898,88.282692
1.5095,100.00007,150,-121.27589,88.273209
1.5096,100.00007,150,-121.28278,88.263733
1.5096999,100.00007,150,-121.28968,88.25425
1.5098,100.00007,150,-121.29658,88.244774
1.5099,100.00007,150,-121.30347,88.235298
1.51,100.00007,150,-121.31036,88.225815
1.5101,100.00007,150,-121.31725,88.216347
1.5102,100.00007,150,-121.32414,88.206871
1.5103,100.00007,150,-121.33103,88.197395
1.5104001,100.00007,150,-121.33791,88.187927
1.5105,100.00007,150,-121.3448,88.178459
1.5106,100.00007,150,-121.35168,88.168991
1.5107,100.00007,150,-121.35855,88.159523
1.5108,100.00007,150,-121.36543,88.150055
1.5109,100.00007,150,-121.37231,88.140594
1.511,100.00007,150,-121.37917,88.131126
1.5111001,100.00007,150,-121.38605,88.121666
1.5112,100.00007,150,-121.39291,88.112206
1.5113,100.00007,150,-121.39978,88.102745
1.5114,100.00007,150,-121.40664,88.093285
1.5115,100.00007,150,-121.41351,88.083832
1.5116,100.00007,150,-121.42036,88.074379
1.5117,100.00007,150,-121.42722,88.064919
1.5118001,100.00007,150,-121.43407,88.055466
1.5118999,100.00007,150,-121.44093,88.046013
1.512,100.00007,150,-121.44778,88.036568
1.5121,100.00007,150,-121.45463,88.027115
1.5122,100.00007,150,-121.46148,88.01767
1.5123,100.00007,150,-121.46832,88.008224
1.5124,100.00007,150,-121.47517,87.998779
1.5125,100.00007,150,-121.482,87.989334
1.5125999,100.00007,150,-121.48885,87.979889
1.5127,100.00007,150,-121.49568,87.970451
1.5128,100.00007,150,-121.50252,87.961006
1.5129,100.00007,150,-121.50935,87.951569
1.513,100.00007,150,-121.51617,87.942131
1.5131,100.00007,150,-121.52301,87.932693
1.5132,100.00007,150,-121.52983,87.923264
1.5132999,100.00007,150,-121.53666,87.913826
1.5134,100.00007,150,-121.54348,87.904396
1.5135,100.00007,150,-121.5503,87.894958
1.5136,100.00007,150,-121.55712,87.885529
1.5137,100.00007,150,-121.56393,87.876106
1.5138,100.00007,150,-121.57075,87.866676
1.5139,100.00007,150,-121.57756,87.857246
1.5140001,100.00007,150,-121.58437,87.847824
1.5141,100.00007,150,-121.59118,87.838402
1.5142,100.00007,150,-121.59798,87.828979
1.5143,100.00007,150,-121.60479,87.819557
1.5144,100.00007,150,-121.6116,87.810135
1.5145,100.00007,150,-121.61839,87.80072
1.5146,100.00007,150,-121.62519,87.791306
1.5147001,100.00007,150,-121.63199,87.781883
1.5148,100.00007,150,-121.63878,87.772469
1.5149,100.00007,150,-121.64558,87.763062
1.515,100.00007,150,-121.65237,87.753647
1.5151,100.00007,150,-121.65915,87.744232
1.5152,100.00007,150,-121.66594,87.734825
1.5153,100.00007,150,-121.67272,87.725418
1.5154001,100.00007,150,-121.6795,87.716011
1.5154999,100.00007,150,-121.68629,87.706604
1.5156,100.00007,150,-121.69306,87.697197
1.5157,100.00007,150,-121.69984,87.687798
1.5158,100.00007,150,-121.70661,87.678398
1.5159,100.00007,150,-121.71338,87.668991
1.516,100.00007,150,-121.72015,87.659592
1.5161,100.00007,150,-121.72692,87.6502
1.5161999,100.00007,150,-121.73369,87.6408
1.5163,100.00007,150,-121.74045,87.631401
1.5164,100.00007,150,-121.74721,87.622009
1.5165,100.00007,150,-121.75397,87.612617
1.5166,100.00007,150,-121.76073,87.603226
1.5167,100.00007,150,-121.76749,87.593834
1.5168,100.00007,150,-121.77424,87.584442
1.5168999,100.00007,150,-121.78099,87.575058
1.517,100.00007,150,-121.78774,87.565666
1.5171,100.00007,150,-121.79449,87.556282
1.5172,100.00007,150,-121.80123,87.546898
1.5173,100.00007,150,-121.80798,87.537514
1.5174,100.00007,150,-121.81472,87.528137
1.5175,100.00007,150,-121.82146,87.518753
1.5176001,100.00007,150,-121.82819,87.509377
1.5177,100.00007,150,-121.83493,87.5
1.5178,100.00007,150,-121.84167,87.490623
1.5179,100.00007,150,-121.8484,87.481247
1.518,100.00007,150,-121.85513,87.47187
1.5181,100.00007,150,-121.86185,87.462502
1.5182,100.00007,150,-121.86858,87.453125
1.5183001,100.00007,150,-121.87531,87.443756
1.5184,100.00007,150,-121.88203,87.434387
1.5185,100.00007,150,-121.88874,87.425018
1.5186,100.00007,150,-121.89546,87.415657
1.5187,100.00007,150,-121.90218,87.406288
1.5188,100.00007,150,-121.90889,87.396927
1.5189,100.00007,150,-121.9156,87.387566
1.5190001,100.00007,150,-121.92231,87.378204
1.5191,100.00007,150,-121.92902,87.368843
1.5192,100.00007,150,-121.93572,87.359482
1.5193,100.00007,150,-121.94243,87.350128
1.5194,100.00007,150,-121.94913,87.340767
1.5195,100.00007,150,-121.95583,87.331413
1.5196,100.00007,150,-121.96252,87.32206
1.5197001,100.00007,150,-121.96922,87.312706
1.5197999,100.00007,150,-121.97591,87.303352
1.5199,100.00007,150,-121.9826,87.294006
1.52,100.00007,150,-121.9893,87.284653
1.5201,100.00007,150,-121.99599,87.275307
1.5202,100.00007,150,-122.00267,87.265961
1.5203,100.00007,150,-122.00935,87.256615
1.5204,100.00007,150,-122.01604,87.247276
1.5204999,100.00007,150,-122.02271,87.23793
1.5206,100.00007,150,-122.0294,87.228592
1.5207,100.00007,150,-122.03607,87.219254
