"Time","signalExtrema1.y_min","signalExtrema1.y_max","signalExtrema1.t_min","signalExtrema1.t_max","signalExtrema2.y_min","signalExtrema2.y_max","signalExtrema2.t_min","signalExtrema2.t_max","signalExtrema3.y_min","signalExtrema3.y_max","signalExtrema3.t_min","signalExtrema3.t_max"
0.6006,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60070002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60079998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60089999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60100001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60110003,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60119998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6013,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60140002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60149997,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60159999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60170001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60180002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60189998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.602,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60210001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60219997,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60229999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6024,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60250002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60259998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6027,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60280001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60290003,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60299999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6031,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60320002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60329998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60339999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60350001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60360003,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60369998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6038,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60390002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60399997,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60409999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60420001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60430002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60439998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6045,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60460001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60470003,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60479999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6049,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60500002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60509998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60519999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60530001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60540003,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60549998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6056,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60570002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60579997,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60589999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60600001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60610002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60619998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6063,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60640001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60650003,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60659999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6067,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60680002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60689998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60699999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60710001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60720003,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60729998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6074,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60750002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60759997,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60769999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60780001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60790002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60799998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6081,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60820001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60829997,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60839999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6085,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60860002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60869998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60879999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60890001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60900003,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60909998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6092,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60930002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60939997,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60949999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60960001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60970002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.60979998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6099,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61000001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61009997,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61019999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6103,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61040002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61049998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61059999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61070001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61080003,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61089998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.611,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61110002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6111111,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6111111,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61119998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61129999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61140001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61150002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61159998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6117,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61180001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61189997,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61199999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61210001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61220002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61229998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6124,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61250001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61260003,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61269999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6128,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61290002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61299998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61309999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61320001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61330003,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61339998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6135,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61360002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61369997,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61379999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61390001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61400002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61409998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6142,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61430001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61440003,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61449999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6146,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61470002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61479998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61489999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61500001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61510003,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61519998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6153,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61538464,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61538464,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61540002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61549997,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61559999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61570001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61580002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61589998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.616,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61610001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61619997,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61629999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6164,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61650002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61659998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61669999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61680001,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61690003,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61699998,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.6171,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61720002,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61729997,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
0.61739999,-2.5810709,2.9769552,0.18883824,0.41791847,-2.9544232,2.819078,0.44444445,0.11111111,-1.9927089,1.9927089,0.53846157,0.46153846
