"Time","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
1.8627,0.23159514,0.030133959
1.8628,0.23242749,0.02284579
1.8629,0.23303053,0.015535071
1.863,0.23340368,0.0082090115
1.8631001,0.23354657,0.00087484007
1.8631999,0.23345907,-0.006460208
1.8633,0.23314124,-0.013788897
1.8634,0.2325934,-0.021103995
1.8635,0.23181611,-0.028398288
1.8636,0.23081012,-0.035664577
1.8637,0.22957642,-0.042895697
1.8638,0.22811624,-0.050084513
1.8638999,0.226431,-0.057223927
1.864,0.22452238,-0.064306907
1.8641,0.22239226,-0.071326457
1.8642,0.22004274,-0.078275651
1.8643,0.21747611,-0.085147634
1.8644,0.21469495,-0.091935635
1.8645,0.21170197,-0.098632947
1.8645999,0.20850015,-0.10523297
1.8647,0.20509261,-0.11172918
1.8648,0.20148274,-0.11811519
1.8649,0.19767408,-0.12438467
1.865,0.19367042,-0.13053146
1.8651,0.18947567,-0.13654949
1.8652,0.185094,-0.14243282
1.8653001,0.18052971,-0.14817564
1.8654,0.17578731,-0.15377229
1.8655,0.1708715,-0.15921725
1.8656,0.16578709,-0.16450514
1.8657,0.16053912,-0.16963077
1.8658,0.15513277,-0.17458904
1.8659,0.14957336,-0.17937508
1.8660001,0.14386638,-0.18398418
1.8661,0.13801745,-0.18841177
1.8662,0.13203235,-0.19265351
1.8663,0.12591699,-0.19670518
1.8664,0.11967739,-0.2005628
1.8665,0.11331972,-0.20422257
1.8666,0.10685024,-0.20768088
1.8667001,0.10027534,-0.21093431
1.8668,0.093601495,-0.21397965
1.8669,0.086835302,-0.21681389
1.867,0.079983428,-0.21943425
1.8671,0.07305263,-0.22183812
1.8672,0.066049755,-0.22402315
1.8673,0.058981702,-0.22598717
1.8674001,0.051855449,-0.22772825
1.8674999,0.044678025,-0.22924468
1.8676,0.037456512,-0.23053494
1.8677,0.030198034,-0.23159778
1.8678,0.022909747,-0.23243214
1.8679,0.015598848,-0.2330372
1.868,0.0082725454,-0.23341236
1.8681,0.00093806692,-0.23355724
1.8681999,-0.0063973502,-0.23347172
1.8683,-0.013726471,-0.23315586
1.8684,-0.021042062,-0.23260999
1.8685,-0.028336911,-0.23183464
1.8686,-0.035603818,-0.23083057
1.8687,-0.042835612,-0.22959878
1.8688,-0.050025161,-0.22814046
1.8688999,-0.057165373,-0.22645709
1.869,-0.064249203,-0.22455029
1.8691,-0.071269661,-0.22242197
1.8692,-0.078219816,-0.22007421
1.8693,-0.085092828,-0.21750934
1.8694,-0.091881901,-0.21472989
1.8695,-0.098580338,-0.21173859
1.8696001,-0.10518154,-0.20853838
1.8697,-0.11167899,-0.20513244
1.8698,-0.11806627,-0.20152414
1.8699,-0.12433708,-0.197717
1.87,-0.13048525,-0.1937148
1.8701,-0.13650469,-0.18952149
1.8702,-0.14238949,-0.18514119
1.8703001,-0.1481338,-0.18057823
1.8704,-0.153732,-0.1758371
1.8705,-0.15917853,-0.17092249
1.8706,-0.16446804,-0.16583924
1.8707,-0.16959529,-0.16059238
1.8708,-0.17455526,-0.15518709
1.8709,-0.17934301,-0.14962867
1.8710001,-0.18395385,-0.14392264
1.8710999,-0.18838322,-0.13807462
1.8712,-0.19262677,-0.13209037
1.8713,-0.19668029,-0.12597582
1.8714,-0.20053977,-0.11973695
1.8715,-0.20420143,-0.11337997
1.8716,-0.20766164,-0.10691112
1.8717,-0.210917,-0.10033678
1.8717999,-0.21396427,-0.093663439
1.8719,-0.21680048,-0.086897686
1.872,-0.21942279,-0.080046184
1.8721,-0.22182864,-0.073115699
1.8722,-0.22401565,-0.06611307
1.8723,-0.22598167,-0.059045207
1.8724,-0.22772475,-0.051919073
1.8724999,-0.22924316,-0.044741705
1.8726,-0.23053543,-0.037520193
1.8727,-0.23160027,-0.030261645
1.8728,-0.23243661,-0.02297323
1.8729,-0.23304367,-0.015662139
1.873,-0.23342082,-0.0083355857
1.8731,-0.23356767,-0.0010007927
1.8732001,-0.2334841,0.006335001
1.8733,-0.2331702,0.013664558
1.8734,-0.23262627,0.020980647
1.8735,-0.23185283,0.028276054
1.8736,-0.23085065,0.03554358
1.8737,-0.22962075,0.042776052
1.8738,-0.2281643,0.049966339
1.8739001,-0.22648275,0.057107348
1.874,-0.22457775,0.064192027
1.8741,-0.22245122,0.071213394
1.8742,-0.22010522,0.078164525
1.8743,-0.21754205,0.08503855
1.8744,-0.21476428,0.091828696
1.8745,-0.21177463,0.098528266
1.8746001,-0.20857604,0.10513064
1.8747,-0.20517169,0.11162931
1.8748,-0.20156492,0.11801787
1.8749,-0.19775927,0.12429001
1.875,-0.19375853,0.13043955
1.8751,-0.18956663,0.13646041
1.8752,-0.18518771,0.14234667
1.8753,-0.18062608,0.14809249
1.8753999,-0.17588624,0.15369223
1.8755,-0.17097288,0.15914036
1.8756,-0.16589083,0.1644315
1.8757,-0.16064511,0.16956043
1.8758,-0.15524091,0.1745221
1.8759,-0.14968355,0.1793116
1.876,-0.14397849,0.1839242
1.8760999,-0.13813138,0.18835537
1.8762,-0.132148,0.19260073
1.8763,-0.12603423,0.19665609
1.8764,-0.11979613,0.20051746
1.8765,-0.11343983,0.20418102
1.8766,-0.1069716,0.20764315
1.8767,-0.10039783,0.21090044
1.8767999,-0.093725003,0.21394968
1.8769,-0.08695969,0.21678786
1.877,-0.080108576,0.21941216
1.8771,-0.073178411,0.22182001
1.8772,-0.066176042,0.22400902
1.8773,-0.059108369,0.22597705
1.8774,-0.051982373,0.22772214
1.8775001,-0.044805076,0.22924258
1.8776,-0.037583563,0.23053688
1.8777,-0.030324958,0.23160373
1.8778,-0.023036424,0.2324421
1.8779,-0.015725147,0.23305115
1.878,-0.0083983419,0.2334303
1.8781,-0.0010632359,0.23357916
1.8782001,0.0062729339,0.23349757
1.8783,0.013602931,0.23318565
1.8784,0.020919522,0.23264366
1.8785,0.028215492,0.23187217
1.8786,0.03548364,0.23087192
1.8787,0.042716797,0.2296439
1.8788,0.049907826,0.22818933
1.8789001,0.057049636,0.22650963
1.8789999,0.064135179,0.22460648
1.8791,0.071157463,0.22248173
1.8792,0.078109555,0.22013749
1.8793,0.084984615,0.21757607
1.8794,0.091775842,0.2148
1.8795,0.098476537,0.21181202
1.8796,0.10508011,0.20861506
1.8796999,0.11158001,0.20521231
1.8798,0.11796986,0.20160708
1.8799,0.12424333,0.19780296
1.88,0.13039425,0.19380368
1.8801,0.13641654,0.18961321
1.8802,0.14230427,0.18523565
1.8803,0.1480516,0.18067536
1.8803999,0.15365291,0.1759368
1.8805,0.15910263,0.17102468
1.8806,0.16439541,0.16594382
1.8807,0.16952601,0.16069923
1.8808,0.17448938,0.1552961
1.8809,0.17928061,0.14973976
1.881,0.18389499,0.14403567
1.8811001,0.18832797,0.13818948
1.8812,0.19257514,0.13220695
1.8813,0.19663236,0.12609397
1.8814,0.20049559,0.1198566
1.8815,0.20416103,0.11350095
1.8816,0.20762506,0.10703333
1.8817,0.21088427,0.1004601
1.8818001,0.21393545,0.093787752
1.8819,0.21677558,0.087022863
1.882,0.21940185,0.080172107
1.8821,0.22181167,0.073242247
1.8822,0.22400267,0.066240117
1.8823,0.2259727,0.059172619
1.8824,0.2277198,0.052046735
1.8825001,0.22924224,0.04486949
1.8825999,0.23053853,0.037647966
1.8827,0.23160738,0.030389287
1.8828,0.23244776,0.023100611
1.8829,0.23305881,0.015789131
1.883,0.23343994,0.0084620612
1.8831,0.23359077,0.0011266279
1.8832,0.23351115,-0.0062099313
1.8832999,0.23320116,-0.013540379
1.8834,0.23266111,-0.020857481
1.8835,0.23189154,-0.028154023
1.8836,0.23089319,-0.035422806
1.8837,0.22966705,-0.042656653
1.8838,0.22821434,-0.049848434
1.8839,0.22653648,-0.056991052
1.8839999,0.22463512,-0.064077459
1.8841,0.22251216,-0.07110066
1.8842,0.22016966,-0.078053743
1.8843,0.21760997,-0.084929824
1.8844,0.21483558,-0.091722138
1.8845,0.21184924,-0.09842398
1.8846,0.2086539,-0.10502873
1.8846999,0.20525271,-0.11152988
1.8848,0.20164901,-0.11792101
1.8849,0.19784638,-0.12419582
1.885,0.19384855,-0.13034813
1.8851,0.18965949,-0.13637184
1.8852,0.18528329,-0.14226103
1.8853,0.18072431,-0.1480099
1.8854001,0.17598702,-0.15361275
1.8855,0.1710761,-0.15906405
1.8856,0.1659964,-0.16435847
1.8857,0.16075294,-0.16949072
1.8858,0.15535086,-0.17445579
1.8859,0.14979553,-0.17924877
1.886,0.1440924,-0.18386491
1.8861001,0.1382471,-0.18829967
1.8862,0.1322654,-0.19254866
1.8863,0.12615322,-0.19660772
1.8864,0.11991655,-0.20047282
1.8865,0.11356158,-0.20414016
1.8866,0.10709456,-0.20760609
1.8867,0.10052187,-0.21086724
1.8868001,0.093850002,-0.21392035
1.8868999,0.08708553,-0.21676244
1.887,0.080235139,-0.21939068
1.8871,0.07330557,-0.22180249
1.8872,0.06630367,-0.22399548
1.8873,0.059236351,-0.2259675
1.8874,0.052110575,-0.22771658
1.8875,0.044933379,-0.22924103
1.8875999,0.037711836,-0.23053932
1.8877,0.030453077,-0.23161018
1.8878,0.023164259,-0.23245254
1.8879,0.015852574,-0.23306558
1.888,0.0085252365,-0.23344868
1.8881,0.0011894739,-0.2336015
1.8882,-0.0061474764,-0.23352385
1.8882999,-0.013478376,-0.23321581
1.8884,-0.020795994,-0.2326777
1.8885,-0.028093109,-0.23191004
1.8886,-0.035362523,-0.23091358
1.8887,-0.042597067,-0.22968931
1.8888,-0.049789596,-0.22823846
1.8889,-0.056933023,-0.22656243
1.8890001,-0.064020298,-0.22466287
1.8891,-0.07104443,-0.22254167
1.8892,-0.077998482,-0.22020093
1.8893,-0.084875599,-0.21764295
1.8894,-0.091669001,-0.21487023
1.8895,-0.098371975,-0.21188554
1.8896,-0.10497791,-0.20869181
1.8897001,-0.1114803,-0.20529218
1.8898,-0.11787272,-0.20169002
1.8899,-0.12414887,-0.19788887
1.89,-0.13030255,-0.19389249
1.8901,-0.1363277,-0.18970482
1.8902,-0.14221835,-0.18532999
1.8903,-0.14796872,-0.1807723
1.8904001,-0.15357313,-0.17603628
1.8904999,-0.15902603,-0.17112657
1.8906,-0.16432206,-0.16604804
1.8907,-0.16945599,-0.16080567
1.8908,-0.17442274,-0.15540466
1.8909,-0.17921744,-0.14985032
1.891,-0.18383534,-0.14414813
1.8911,-0.1882719,-0.13830373
1.8911999,-0.1925227,-0.13232286
1.8913,-0.1965836,-0.12621145
1.8914,-0.20045055,-0.11997551
1.8915,-0.20411977,-0.11362119
1.8916,-0.20758761,-0.10715477
1.8917,-0.21085069,-0.10058262
1.8918,-0.21390574,-0.093911231
1.8918999,-0.21674977,-0.087147176
1.892,-0.21937996,-0.080297142
1.8921,-0.22179374,-0.073367871
1.8922,-0.22398873,-0.066366203
1.8923,-0.22596273,-0.059299048
1.8924,-0.22771381,-0.05217338
1.8925,-0.22924024,-0.044996224
1.8926001,-0.23054053,-0.037774663
1.8927,-0.23161338,-0.030515824
1.8928,-0.23245773,-0.023226861
1.8929,-0.23307276,-0.015914971
1.893,-0.23345783,-0.0085873632
1.8931,-0.23361261,-0.0012512697
1.8932,-0.23353691,0.0060860734
1.8933001,-0.23323081,0.013417427
1.8934,-0.23269463,0.02073556
1.8935,-0.23192887,0.028033249
1.8936,-0.23093431,0.035303298
1.8937,-0.22971191,0.042538535
1.8938,-0.22826289,0.049731817
1.8939,-0.22658868,0.056876056
1.8940001,-0.22469091,0.063964196
1.8941,-0.22257149,0.070989244
1.8942,-0.22023247,0.077944279
1.8943,-0.21767618,0.084822424
1.8944,-0.21490514,0.091616906
1.8945,-0.21192208,0.098321021
1.8946,-0.20872995,0.10492815
1.8947001,-0.20533188,0.11143177
1.8947999,-0.20173123,0.11782548
1.8949,-0.19793157,0.12410296
1.895,-0.19393662,0.13025801
1.8951,-0.18975034,0.13628457
1.8952,-0.18537685,0.1421767
1.8953,-0.18082047,0.14792858
1.8954,-0.1760857,0.15353453
1.8954999,-0.17117719,0.15898901
1.8956,-0.1660998,0.16428667
1.8957,-0.16085854,0.16942225
1.8958,-0.15545857,0.1743907
1.8959,-0.14990522,0.17918712
1.896,-0.14420396,0.18380678
1.8961,-0.13836044,0.1882451
1.8961999,-0.1323804,0.19249773
1.8963,-0.12626976,0.19656046
1.8964,-0.12003452,0.20042926
1.8965,-0.11368085,0.20410036
1.8966,-0.10721502,0.20757011
1.8967,-0.1006434,0.21083508
1.8968,-0.093972482,0.21389206
1.8969001,-0.087208837,0.21673803
1.897,-0.080359146,0.21937019
1.8971,-0.073430158,0.22178593
1.8972,-0.066428714,0.22398289
1.8973,-0.059361722,0.22595887
1.8974,-0.052236151,0.22771193
1.8975,-0.045059033,0.22924036
1.8976001,-0.037837446,0.23054262
1.8977,-0.030578513,0.23161745
1.8978,-0.023289401,0.23246378
1.8979,-0.015977295,0.23308077
1.898,-0.0086494125,0.23346783
1.8981,-0.0013129811,0.23362455
1.8982,0.0060247611,0.23355079
1.8983001,0.013356575,0.23324662
1.8983999,0.020675227,0.23271236
1.8985,0.027973499,0.23194849
1.8986,0.035244189,0.23095581
1.8987,0.042480122,0.22973527
1.8988,0.049674165,0.22828808
1.8989,0.056819215,0.22661567
1.899,0.063908227,0.2247197
1.8990999,0.070934199,0.22260202
1.8992,0.077890217,0.22026473
1.8993,0.084769398,0.21771014
1.8994,0.091564968,0.21494076
1.8995,0.098270223,0.21195932
1.8996,0.10487854,0.20876876
1.8997,0.1113834,0.20537224
1.8997999,0.11777839,0.20177311
1.8999,0.1240572,0.19797491
1.9,0.13021365,0.19398138
1.9001,0.13624163,0.18979648
1.9002,0.14213522,0.18542433
1.9003,0.1478886,0.18086922
1.9004,0.1534961,0.17613569
1.9005001,0.15895218,0.17122838
1.9006,0.16425145,0.16615212
1.9007,0.16938868,0.16091195
1.9008,0.17435883,0.155513
1.9009,0.17915697,0.14996064
1.901,0.18377838,0.14426032
1.9011,0.18821847,0.13841765
1.9012001,0.1924729,0.13243844
1.9013,0.19653746,0.12632854
1.9014,0.20040813,0.120094
1.9015,0.2040811,0.11374097
1.9016,0.20755275,0.10727572
1.9017,0.21081963,0.10070463
1.9018,0.21387853,0.094034158
1.9019001,0.21672645,0.087270916
1.902,0.21936056,0.08042156
1.9021,0.22177826,0.073492847
1.9022,0.22397718,0.066491619
1.9023,0.22595513,0.059424777
1.9024,0.22771017,0.052299295
1.9025,0.22924058,0.045122202
1.9026,0.23054482,0.037900582
1.9026999,0.23162162,0.030641552
1.9028,0.23246993,0.023352278
1.9029,0.2330889,0.016039953
1.903,0.23347791,0.008711786
1.9031,0.23363657,0.0013750091
1.9032,0.23356476,-0.0059631392
1.9033,0.23326251,-0.01329542
1.9033999,0.23273015,-0.0206146
1.9035,0.23196818,-0.027913459
1.9036,0.23097736,-0.035184793
1.9037,0.22975868,-0.042421434
1.9038,0.22831331,-0.049616236
1.9039,0.22664271,-0.056762107
1.904,0.22474851,-0.063851997
1.9040999,0.22263257,-0.070878901
1.9042,0.22029699,-0.077835903
1.9043,0.21774408,-0.084716126
1.9044,0.21497636,-0.091512784
1.9045,0.21199653,-0.098219179
1.9046,0.20880756,-0.10482869
1.9047,0.20541257,-0.1113348
1.9048001,0.20181493,-0.11773108
1.9049,0.19801819,-0.12401123
1.905,0.19402608,-0.13016905
1.9051,0.18984255,-0.13619846
1.9052,0.18547173,-0.14209352
1.9053,0.1809179,-0.14784841
1.9054,0.17618559,-0.15345745
1.9055001,0.17127946,-0.15891512
1.9056,0.16620435,-0.16421601
1.9057,0.16096525,-0.1693549
1.9058,0.15556733,-0.17432673
1.9059,0.15001594,-0.17912661
1.906,0.14431652,-0.18374975
1.9061,0.13847473,-0.18819164
1.9062001,0.13249631,-0.19244787
1.9062999,0.12638716,-0.19651426
1.9064,0.12015332,-0.20038679
1.9065,0.11380093,-0.20406163
1.9066,0.10733625,-0.20753516
1.9067,0.10076567,-0.21080396
1.9068,0.094095655,-0.21386477
1.9069,0.087332793,-0.21671462
1.9069999,0.08048375,-0.21935065
1.9071,0.073555291,-0.22177029
1.9072,0.066554248,-0.22397113
1.9073,0.059487529,-0.22595102
1.9074,0.052362118,-0.22770801
1.9075,0.045185037,-0.22924037
1.9076,0.037963361,-0.23054656
1.9076999,0.030704223,-0.23162532
1.9078,0.023414787,-0.23247559
1.9079,0.016102234,-0.23309651
1.908,0.0087737814,-0.23348747
1.9081,0.0014366596,-0.23364809
1.9082,-0.0059018945,-0.23357821
1.9083,-0.013234642,-0.23327787
1.9084001,-0.020554351,-0.23274741
1.9085,-0.027853798,-0.23198733
1.9086,-0.035125785,-0.23099837
1.9087,-0.04236313,-0.22978151
1.9088,-0.049558699,-0.22833796
1.9089,-0.056705393,-0.22666913
1.909,-0.063796163,-0.22477669
1.9091001,-0.070824005,-0.22266248
1.9092,-0.07778199,-0.2203286
1.9093,-0.08466325,-0.21777736
1.9094,-0.091461003,-0.21501124
1.9095,-0.098168537,-0.21203302
1.9096,-0.10477924,-0.20884562
1.9097,-0.11128658,-0.20545214
1.9098001,-0.11768416,-0.201856
1.9099,-0.12396564,-0.19806071
1.91,-0.13012484,-0.19407001
1.9101,-0.13615566,-0.18988785
1.9102,-0.1420522,-0.18551834
1.9103,-0.1478086,-0.1809658
1.9104,-0.15341918,-0.17623472
1.9105,-0.15887843,-0.17132975
1.9105999,-0.16418095,-0.16625576
1.9107,-0.16932149,-0.16101773
1.9108,-0.17429501,-0.15562084
1.9109,-0.17909659,-0.1500704
1.911,-0.1837215,-0.14437191
1.9111,-0.18816514,-0.13853097
1.9112,-0.19242318,-0.13255335
1.9112999,-0.19649139,-0.12644494
1.9114,-0.20036577,-0.12021178
1.9115,-0.20404246,-0.11386001
1.9116,-0.20751788,-0.1073959
1.9117,-0.21078858,-0.10082582
1.9118,-0.21385133,-0.094156258
1.9119,-0.2167031,-0.08739379
1.9119999,-0.2193411,-0.08054509
1.9121,-0.22176272,-0.073616914
1.9122,-0.22396556,-0.066616096
1.9123,-0.22594744,-0.05954954
1.9124,-0.22770642,-0.052424219
1.9125,-0.22924076,-0.045247164
1.9126,-0.23054895,-0.038025457
1.9127001,-0.23162968,-0.030766219
1.9128,-0.23248193,-0.023476612
1.9129,-0.2331048,-0.01616383
1.913,-0.23349771,-0.0088350829
1.9131,-0.23366025,-0.0014976047
1.9132,-0.23359229,0.0058413669
1.9133,-0.23329388,0.013174593
1.9134001,-0.2327653,0.020494835
1.9135,-0.23200709,0.027794877
1.9136,-0.23101999,0.035067514
1.9137,-0.22980498,0.04230557
1.9138,-0.22836325,0.049501903
1.9139,-0.22669621,0.056649417
1.914,-0.22480553,0.063741058
1.9141001,-0.22269307,0.070769839
1.9141999,-0.22036089,0.077728808
1.9143,-0.21781133,0.08461111
1.9144,-0.21504687,0.091409959
1.9145,-0.21207024,0.09811864
1.9146,-0.2088844,0.10473053
1.9147,-0.20549248,0.11123912
1.9148,-0.20189781,0.11763798
1.9148999,-0.19810396,0.1239208
1.915,-0.19411466,0.13008137
1.9151,-0.18993384,0.13611363
1.9152,-0.18556564,0.14201163
1.9153,-0.18101436,0.14776953
1.9154,-0.17628448,0.15338166
1.9155,-0.17138068,0.15884247
1.9155999,-0.16630779,0.1641466
1.9157,-0.16107084,0.16928881
1.9158,-0.15567495,0.17426401
1.9159,-0.15012547,0.1790673
1.916,-0.14442788,0.18369395
1.9161,-0.13858779,0.18813938
1.9162,-0.13261095,0.1923992
1.9163001,-0.12650327,0.19646923
1.9164,-0.1202708,0.20034544
1.9165,-0.11391964,0.20402402
1.9166,-0.10745609,0.20750131
1.9167,-0.1008865,0.2107739
1.9168,-0.094217382,0.21383856
1.9169,-0.087455288,0.21669227
1.9170001,-0.080606908,0.2193322
1.9171,-0.073678985,0.22175576
1.9172,-0.06667836,0.22396055
1.9173,-0.059611935,0.22594438
1.9174,-0.052486688,0.22770533
1.9175,-0.04530964,0.22924164
1.9176,-0.038087878,0.23055178
1.9177001,-0.030828526,0.23163448
1.9177999,-0.023538744,0.23248866
1.9179,-0.016225724,0.23311348
1.918,-0.0088966787,0.23350833
1.9181,-0.0015588409,0.23367281
1.9182,0.0057805507,0.23360676
1.9183,0.013114256,0.23331024
1.9184,0.020435039,0.23278354
1.9184999,0.027735678,0.2320272
1.9186,0.035008971,0.23104195
1.9187,0.042247742,0.22982876
1.9188,0.049444851,0.22838883
1.9189,0.056593191,0.22672358
1.919,0.063685715,0.22483465
1.9191,0.070715435,0.2227239
1.9191999,0.077675395,0.22039342
1.9193,0.08455874,0.21784551
1.9194,0.091358684,0.21508268
1.9195,0.098068513,0.21210764
1.9196,0.1046816,0.20892335
1.9197,0.11119144,0.20553294
1.9198,0.11759159,0.20193975
1.9198999,0.12387574,0.19814733
1.92,0.1300377,0.1941594
1.9201,0.13607138,0.18997994
1.9202,0.14197084,0.18561304
1.9203,0.14773025,0.181063
1.9204,0.15334392,0.17633434
1.9205,0.15880632,0.17143169
1.9206001,0.16411206,0.1663599
1.9207,0.16925593,0.16112399
1.9208,0.17423281,0.15572912
1.9209,0.17903781,0.15018058
1.921,0.1836662,0.14448388
1.9211,0.18811339,0.13864462
1.9212,0.19237502,0.13266857
1.9213001,0.19644687,0.12656163
1.9214,0.20032492,0.1203298
1.9215,0.20400535,0.11397927
1.9216,0.20748453,0.10751626
1.9217,0.21075901,0.10094716
1.9218,0.21382558,0.09427847
1.9219,0.21668121,0.087516755
1.9220001,0.21932307,0.080668673
1.9220999,0.22174858,0.073741004
1.9222,0.2239553,0.066740565
1.9223,0.22594109,0.059674267
1.9224,0.227704,0.052549083
1.9225,0.22924225,0.045372043
1.9226,0.23055436,0.038150221
1.9227,0.23163901,0.03089075
1.9227999,0.23249514,0.023600785
1.9229,0.2331219,0.016287521
1.923,0.23351867,0.008958173
1.9231,0.23368508,0.0016199707
1.9232,0.23362094,-0.0057198452
1.9233,0.23332632,-0.013054035
1.9234,0.2328015,-0.020375362
1.9234999,0.23204702,-0.027676603
1.9236,0.2310636,-0.034950558
1.9237,0.22985223,-0.042190045
1.9238,0.2284141,-0.049387928
1.9239,0.22675061,-0.056537099
1.924,0.22486342,-0.063630514
1.9241,0.22275439,-0.070661165
1.9242001,0.22042559,-0.077622123
1.9243,0.21787934,-0.084506519
1.9244,0.21511811,-0.091307558
1.9245,0.21214467,-0.098018534
1.9246,0.20896192,-0.10463282
1.9247,0.20557301,-0.11114389
1.9248,0.20198129,-0.11754534
1.9249001,0.19819029,-0.12383083
1.925,0.19420375,-0.12999417
1.9251,0.19002563,-0.13602927
1.9252,0.18566002,-0.14193019
1.9253,0.18111123,-0.1476911
1.9254,0.17638375,-0.15330632
1.9255,0.17148226,-0.15877031
1.9256001,0.16641158,-0.16407767
1.9256999,0.16117671,-0.16922317
1.9258,0.15578282,-0.17420174
1.9259,0.15023524,-0.17900845
1.926,0.14453942,-0.18363857
1.9261,0.13870099,-0.18808754
1.9262,0.13272572,-0.19235095
1.9263,0.12661949,-0.19642462
1.9263999,0.12038833,-0.20030451
1.9265,0.11403839,-0.20398679
1.9266,0.10757592,-0.20746784
1.9267,0.10100731,-0.21074422
1.9268,0.094339043,-0.21381269
1.9269,0.087577693,-0.21667023
1.927,0.080729917,-0.21931402
1.9270999,0.073802486,-0.22174145
1.9272,0.066802233,-0.22395013
1.9273,0.059736058,-0.22593787
1.9274,0.052610934,-0.22770272
1.9275,0.04543389,-0.22924294
1.9276,0.038212005,-0.23055698
1.9277,0.030952411,-0.23164359
1.9278001,0.02366226,-0.23250166
1.9279,0.016348751,-0.23313035
1.928,0.0090190964,-0.23352905
1.9281,0.0016805271,-0.23369735
1.9282,-0.0056597162,-0.23363513
1.9283,-0.012994392,-0.23334238
1.9284,-0.020316266,-0.23281944
1.9285001,-0.02761811,-0.23206681
1.9286,-0.034892727,-0.23108523
1.9287,-0.042132933,-0.22987567
1.9288,-0.049331591,-0.22843932
1.9289,-0.056481596,-0.2267776
1.929,-0.063575894,-0.22489214
1.9291,-0.070607491,-0.22278482
1.9292001,-0.07756944,-0.22045769
1.9293,-0.084454879,-0.21791308
1.9294,-0.091257021,-0.21515346
1.9295,-0.097969137,-0.21218158
1.9296,-0.10458462,-0.20900038
1.9297,-0.11109694,-0.20561296
1.9298,-0.11749967,-0.20202269
1.9299001,-0.1237865,-0.19823311
1.9299999,-0.12995122,-0.19424796
1.9301,-0.13598774,-0.19007115
1.9302,-0.14189012,-0.18570682
1.9303,-0.14765254,-0.18115927
1.9304,-0.15326929,-0.17643298
1.9305,-0.15873486,-0.17153263
1.9306,-0.16404383,-0.16646303
1.9306999,-0.16919097,-0.16122921
1.9308,-0.17417121,-0.1558363
1.9309,-0.17897964,-0.15028965
1.931,-0.1836115,-0.14459471
1.9311,-0.18806222,-0.13875711
1.9312,-0.19232742,-0.13278259
1.9313,-0.19640289,-0.12667708
1.9313999,-0.20028462,-0.12044658
1.9315,-0.20396875,-0.11409723
1.9316,-0.20745167,-0.1076353
1.9317,-0.21072993,-0.10106717
1.9318,-0.2138003,-0.094399318
1.9319,-0.21665974,-0.087638326
1.932,-0.21930546,-0.080790848
1.9321001,-0.22173482,-0.073863655
1.9322,-0.22394542,-0.066863582
1.9323,-0.2259351,-0.059797518
1.9324,-0.2277019,-0.052672449
1.9325,-0.22924405,-0.045495398
1.9326,-0.23056003,-0.038273446
1.9327,-0.23164858,-0.03101372
1.9328001,-0.23250857,-0.023723381
1.9329,-0.23313919,-0.016409621
1.933,-0.23353982,-0.0090796547
1.9331,-0.23371004,-0.0017407138
1.9332,-0.23364969,0.0055999607
1.9333,-0.23335882,0.012935127
1.9334,-0.23283774,0.020257549
1.9335001,-0.23208696,0.027560001
1.9335999,-0.23110719,0.034835283
1.9337,-0.22989942,0.042076211
1.9338,-0.22846486,0.049275648
1.9339,-0.22680488,0.056426488
1.934,-0.22492115,0.063521676
1.9341,-0.22281553,0.070554212
1.9342,-0.22049007,0.077517159
1.9342999,-0.21794708,0.084403642
1.9344,-0.21518907,0.091206878
1.9345,-0.21221875,0.097920142
1.9346,-0.20903906,0.10453682
1.9347,-0.20565313,0.11105039
1.9348,-0.20206432,0.11745441
1.9349,-0.19827615,0.12374257
1.9349999,-0.19429235,0.12990867
1.9351,-0.19011685,0.13594662
1.9352,-0.18575381,0.14185046
1.9353,-0.18120748,0.14761436
1.9354,-0.17648238,0.15323266
1.9355,-0.17158315,0.1586998
1.9356,-0.16651464,0.16401038
1.9357001,-0.16128184,0.16915916
1.9358,-0.1558899,0.17414108
1.9359,-0.15034416,0.1789512
1.936,-0.1446501,0.18358479
1.9361,-0.13881332,0.18803728
1.9362,-0.13283956,0.19230425
1.9363,-0.12673475,0.19638152
1.9364001,-0.12050489,0.20026508
1.9365,-0.11415612,0.20395105
1.9366,-0.10769472,0.20743583
1.9367,-0.10112707,0.21071596
1.9368,-0.094459623,0.21378823
1.9369,-0.087698974,0.21664958
1.937,-0.080851786,0.2192972
1.9371001,-0.073924825,0.22172849
1.9372,-0.066924915,0.22394103
1.9373,-0.059858963,0.22593264
1.9374,-0.052733939,0.22770137
1.9375,-0.045556873,0.22924544
1.9376,-0.03833485,0.23056337
1.9377,-0.031074988,0.23165384
1.9378,-0.023784451,0.23251575
1.9378999,-0.016470434,0.23314829
1.938,-0.0091401516,0.23355082
1.9381,-0.0018008347,0.23372294
1.9382,0.0055402759,0.23366447
1.9383,0.012875937,0.23337547
1.9384,0.020198913,0.23285624
1.9385,0.027501978,0.23210728
1.9385999,0.034777928,0.23112935
1.9387,0.042019583,0.22992337
1.9388,0.049219802,0.22849056
1.9389,0.056371477,0.22683233
1.939,0.063467555,0.22495031
1.9391,0.070501037,0.22284637
1.9392,0.077464983,0.22052257
