"Time","dcPowerSupply.v","dcPowerSupply.i","dcPowerSupply.P"
0.56080002,21.576578,-49.978424,-1078.3633
0.56089997,21.546801,-49.978455,-1076.8759
0.56099999,21.517067,-49.978481,-1075.3904
0.56110001,21.487373,-49.978512,-1073.907
0.56120002,21.45772,-49.978542,-1072.4255
0.56129998,21.428108,-49.978573,-1070.9463
0.5614,21.398539,-49.978603,-1069.469
0.56150001,21.369007,-49.97863,-1067.9938
0.56160003,21.339518,-49.978661,-1066.5205
0.56169999,21.31007,-49.978691,-1065.0493
0.5618,21.280661,-49.978718,-1063.5802
0.56190002,21.251293,-49.978748,-1062.113
0.56199998,21.221968,-49.978779,-1060.6479
0.56209999,21.19268,-49.978806,-1059.1849
0.56220001,21.163435,-49.978836,-1057.7239
0.56230003,21.134228,-49.978867,-1056.2648
0.56239998,21.105062,-49.978893,-1054.8077
0.5625,21.075937,-49.978924,-1053.3527
0.56260002,21.046852,-49.978954,-1051.8997
0.56269997,21.017807,-49.978981,-1050.4486
0.56279999,20.988802,-49.979012,-1048.9996
0.56290001,20.959837,-49.979042,-1047.5526
0.56300002,20.930912,-49.979069,-1046.1075
0.56309998,20.902027,-49.979099,-1044.6644
0.5632,20.873182,-49.979126,-1043.2234
0.56330001,20.844378,-49.979156,-1041.7843
0.56339997,20.815611,-49.979183,-1040.3473
0.56349999,20.786884,-49.979214,-1038.9121
0.5636,20.758198,-49.97924,-1037.479
0.56370002,20.729551,-49.979271,-1036.0479
0.56379998,20.700945,-49.979298,-1034.6187
0.56389999,20.672377,-49.979328,-1033.1915
0.56400001,20.643848,-49.979355,-1031.7662
0.56410003,20.615358,-49.979385,-1030.343
0.56419998,20.58691,-49.979412,-1028.9216
0.5643,20.558498,-49.979443,-1027.5023
0.56440002,20.530127,-49.979469,-1026.0848
0.56449997,20.501795,-49.9795,-1024.6694
0.56459999,20.473501,-49.979527,-1023.2559
0.56470001,20.445248,-49.979553,-1021.8444
0.56480002,20.417032,-49.979584,-1020.4348
0.56489998,20.388857,-49.97961,-1019.0271
0.565,20.36072,-49.979641,-1017.6214
0.56510001,20.332621,-49.979668,-1016.2177
0.56519997,20.304562,-49.979694,-1014.8158
0.56529999,20.276541,-49.979725,-1013.4158
0.5654,20.248558,-49.979752,-1012.0179
0.56550002,20.220613,-49.979778,-1010.6218
0.56559998,20.192709,-49.979809,-1009.2277
0.56569999,20.164843,-49.979836,-1007.8354
0.56580001,20.137014,-49.979862,-1006.4452
0.56590003,20.109224,-49.979889,-1005.0568
0.56599998,20.081472,-49.979919,-1003.6703
0.5661,20.053759,-49.979946,-1002.2858
0.56620002,20.026083,-49.979973,-1000.9031
0.56629997,19.998447,-49.980003,-999.5224
0.56639999,19.970848,-49.98003,-998.14355
0.56650001,19.943287,-49.980057,-996.7666
0.56660002,19.915764,-49.980083,-995.3916
0.56669998,19.888279,-49.98011,-994.01843
0.5668,19.860832,-49.980141,-992.64722
0.56690001,19.833424,-49.980167,-991.27783
0.56699997,19.806053,-49.980194,-989.9104
0.56709999,19.778719,-49.980221,-988.5448
0.56720001,19.751425,-49.980247,-987.18109
0.56730002,19.724167,-49.980274,-985.81927
0.56739998,19.696945,-49.980305,-984.45929
0.5675,19.669764,-49.980331,-983.10126
0.56760001,19.642618,-49.980358,-981.74506
0.56770003,19.615509,-49.980385,-980.39069
0.56779999,19.588438,-49.980412,-979.03827
0.5679,19.561405,-49.980438,-977.68762
0.56800002,19.53441,-49.980465,-976.33893
0.56809998,19.507452,-49.980492,-974.992
0.56819999,19.48053,-49.980518,-973.64697
0.56830001,19.453646,-49.980545,-972.30383
0.56840003,19.426798,-49.980572,-970.96252
0.56849998,19.399988,-49.980598,-969.62305
0.5686,19.373215,-49.980625,-968.2854
0.56870002,19.346479,-49.980652,-966.94965
0.56879997,19.319778,-49.980679,-965.61572
0.56889999,19.293118,-49.980705,-964.28363
0.56900001,19.266491,-49.980732,-962.95337
0.56910002,19.239902,-49.980759,-961.62494
0.56919998,19.21335,-49.980785,-960.29834
0.5693,19.186834,-49.980812,-958.97357
0.56940001,19.160355,-49.980839,-957.65063
0.56950003,19.133913,-49.980865,-956.32953
0.56959999,19.107506,-49.980892,-955.01019
0.5697,19.081137,-49.980919,-953.69275
0.56980002,19.054804,-49.980946,-952.37708
0.56989998,19.028505,-49.980972,-951.06323
0.56999999,19.002245,-49.980999,-949.75116
0.57010001,18.976021,-49.981026,-948.44098
0.57020003,18.949833,-49.981049,-947.13251
0.57029998,18.923681,-49.981075,-945.82593
0.5704,18.897564,-49.981102,-944.52112
0.57050002,18.871485,-49.981129,-943.21808
0.57059997,18.84544,-49.981155,-941.91687
0.57069999,18.819431,-49.981182,-940.61743
0.57080001,18.793459,-49.981205,-939.31976
0.57090002,18.767523,-49.981232,-938.02393
0.57099998,18.741623,-49.981258,-936.72986
0.5711,18.715757,-49.981285,-935.43762
0.57120001,18.689928,-49.981312,-934.14709
0.57130003,18.664135,-49.981335,-932.8584
0.57139999,18.638376,-49.981361,-931.57147
0.5715,18.612654,-49.981388,-930.28625
0.57160002,18.586967,-49.981415,-929.00287
0.57169998,18.561316,-49.981438,-927.72125
0.57179999,18.5357,-49.981464,-926.44141
0.57190001,18.510118,-49.981491,-925.16327
0.57200003,18.484573,-49.981514,-923.88696
0.57209998,18.459063,-49.981541,-922.61237
0.5722,18.433588,-49.981567,-921.3396
0.57230002,18.408148,-49.98159,-920.06848
0.57239997,18.382742,-49.981617,-918.79919
0.57249999,18.357372,-49.981644,-917.53162
0.57260001,18.332037,-49.981667,-916.26581
0.57270002,18.306738,-49.981693,-915.00177
0.57279998,18.281473,-49.98172,-913.73944
0.5729,18.256243,-49.981743,-912.47882
0.57300001,18.231047,-49.98177,-911.22003
0.57309997,18.205887,-49.981792,-909.96289
0.57319999,18.180761,-49.981819,-908.70752
0.5733,18.15567,-49.981846,-907.45386
0.57340002,18.130613,-49.981869,-906.20197
0.57349998,18.105591,-49.981895,-904.95178
0.57359999,18.080605,-49.981918,-903.70331
0.57370001,18.055651,-49.981945,-902.45654
0.57380003,18.030733,-49.981968,-901.21149
0.57389998,18.005848,-49.981995,-899.9682
0.574,17.980999,-49.982018,-898.72656
0.57410002,17.956182,-49.982044,-897.48669
0.57419997,17.9314,-49.982067,-896.24854
0.57429999,17.906654,-49.982094,-895.01202
0.57440001,17.881941,-49.982117,-893.77728
0.57450002,17.857262,-49.982143,-892.54419
0.57459998,17.832617,-49.982166,-891.31287
0.5747,17.808006,-49.982193,-890.08319
0.57480001,17.78343,-49.982216,-888.85522
0.57489997,17.758886,-49.982243,-887.62891
0.57499999,17.734377,-49.982265,-886.40436
0.5751,17.709902,-49.982288,-885.18146
0.57520002,17.685461,-49.982315,-883.96021
0.57529998,17.661053,-49.982338,-882.74072
0.57539999,17.636679,-49.982365,-881.52283
0.57550001,17.612337,-49.982388,-880.3067
0.57560003,17.58803,-49.98241,-879.09216
0.57569999,17.563757,-49.982437,-877.87939
0.5758,17.539516,-49.98246,-876.66821
0.57590002,17.51531,-49.982483,-875.45874
0.57599998,17.491137,-49.98251,-874.25092
0.57609999,17.466997,-49.982533,-873.0448
0.57620001,17.442892,-49.982555,-871.84033
0.57630002,17.418818,-49.982582,-870.63751
0.57639998,17.394777,-49.982605,-869.43634
0.5765,17.370771,-49.982628,-868.23682
0.57660002,17.346798,-49.982655,-867.03894
0.57669997,17.322857,-49.982677,-865.84277
0.57679999,17.298948,-49.9827,-864.64819
0.57690001,17.275074,-49.982723,-863.45532
0.57700002,17.251232,-49.98275,-862.26404
0.57709998,17.227425,-49.982773,-861.0744
0.5772,17.203648,-49.982796,-859.88641
0.57730001,17.179905,-49.982819,-858.70007
0.57740003,17.156195,-49.982845,-857.51538
0.57749999,17.132517,-49.982868,-856.33234
0.5776,17.108871,-49.982891,-855.15088
0.57770002,17.08526,-49.982914,-853.97107
0.57779998,17.06168,-49.982937,-852.79291
0.57789999,17.038132,-49.982964,-851.61633
0.57800001,17.014618,-49.982986,-850.44141
0.57810003,16.991135,-49.983009,-849.26807
0.57819998,16.967686,-49.983032,-848.09637
0.5783,16.944267,-49.983055,-846.92627
0.57840002,16.920883,-49.983078,-845.75781
0.57849997,16.89753,-49.983101,-844.59094
0.57859999,16.874208,-49.983128,-843.42566
0.57870001,16.85092,-49.98315,-842.26202
0.57880002,16.827663,-49.983173,-841.09998
0.57889998,16.80444,-49.983196,-839.93958
0.579,16.781246,-49.983219,-838.7807
0.57910001,16.758087,-49.983242,-837.62347
0.57920003,16.734959,-49.983265,-836.46783
0.57929999,16.711861,-49.983288,-835.31378
0.5794,16.688797,-49.983311,-834.16132
0.57950002,16.665764,-49.983334,-833.01044
0.57959998,16.642763,-49.983356,-831.86115
0.57969999,16.619793,-49.983379,-830.71344
0.57980001,16.596855,-49.983402,-829.56732
0.57990003,16.57395,-49.983425,-828.42279
0.57999998,16.551075,-49.983448,-827.27985
0.5801,16.528233,-49.983471,-826.13843
0.58020002,16.505421,-49.983494,-824.99866
0.58029997,16.482641,-49.983517,-823.86041
0.58039999,16.459892,-49.98354,-822.72375
0.58050001,16.437176,-49.983562,-821.58862
0.58060002,16.41449,-49.983585,-820.45508
0.58069998,16.391836,-49.983608,-819.32312
0.5808,16.369213,-49.983631,-818.19269
0.58090001,16.346621,-49.983654,-817.06384
0.58099997,16.32406,-49.983677,-815.93652
0.58109999,16.301531,-49.9837,-814.81079
0.5812,16.279032,-49.983723,-813.68658
0.58130002,16.256565,-49.983742,-812.56396
0.58139998,16.234129,-49.983765,-811.44287
0.58149999,16.211723,-49.983788,-810.3233
0.58160001,16.189348,-49.98381,-809.20532
0.58170003,16.167004,-49.983833,-808.08887
0.58179998,16.144691,-49.983856,-806.97394
0.5819,16.12241,-49.983879,-805.86053
0.58200002,16.100159,-49.983898,-804.74866
0.58209997,16.077938,-49.983921,-803.63837
0.58219999,16.055748,-49.983944,-802.5296
0.58230001,16.033588,-49.983967,-801.4223
0.58240002,16.011459,-49.98399,-800.31659
0.58249998,15.989361,-49.984009,-799.2124
0.5826,15.967293,-49.984032,-798.10968
0.58270001,15.945255,-49.984055,-797.00854
0.58279997,15.923248,-49.984077,-795.90887
0.58289999,15.901272,-49.9841,-794.81073
0.583,15.879326,-49.984119,-793.71411
0.58310002,15.857409,-49.984142,-792.61902
0.58319998,15.835524,-49.984165,-791.52545
0.58329999,15.813668,-49.984188,-790.43335
0.58340001,15.791843,-49.984207,-789.34277
0.58350003,15.770047,-49.98423,-788.25366
0.58359998,15.748282,-49.984253,-787.16614
0.5837,15.726547,-49.984272,-786.08002
0.58380002,15.704842,-49.984295,-784.99548
0.58389997,15.683167,-49.984318,-783.91235
0.58399999,15.661521,-49.984337,-782.83081
0.58410001,15.639906,-49.98436,-781.75067
0.58420002,15.61832,-49.984383,-780.67206
0.58429998,15.596765,-49.984402,-779.59497
0.5844,15.575238,-49.984425,-778.51935
0.58450001,15.553741,-49.984447,-777.44519
0.58459997,15.532275,-49.984467,-776.3725
0.58469999,15.510838,-49.984489,-775.30133
0.5848,15.48943,-49.984512,-774.23157
0.58490002,15.468052,-49.984531,-773.16333
0.58499998,15.446704,-49.984554,-772.09656
0.5851,15.425385,-49.984573,-771.03131
0.58520001,15.404095,-49.984596,-769.96747
0.58530003,15.382834,-49.984615,-768.90509
0.58539999,15.361604,-49.984638,-767.84418
0.5855,15.340402,-49.984661,-766.78479
0.58560002,15.319229,-49.98468,-765.72681
0.58569998,15.298086,-49.984703,-764.67029
0.58579999,15.276972,-49.984722,-763.61523
0.58590001,15.255887,-49.984745,-762.56165
0.58600003,15.234832,-49.984764,-761.50946
0.58609998,15.213805,-49.984787,-760.4588
0.5862,15.192807,-49.984806,-759.40955
0.58630002,15.171838,-49.984829,-758.36176
0.58639997,15.150898,-49.984848,-757.31537
0.58649999,15.129988,-49.984871,-756.27045
0.58660001,15.109105,-49.98489,-755.22699
0.58670002,15.088252,-49.984913,-754.18494
0.58679998,15.067428,-49.984932,-753.14435
0.5869,15.046632,-49.984955,-752.10516
0.58700001,15.025865,-49.984974,-751.06744
0.58710003,15.005126,-49.984993,-750.03113
0.58719999,14.984416,-49.985016,-748.99628
0.5873,14.963736,-49.985035,-747.96283
0.58740002,14.943083,-49.985058,-746.93085
0.58749998,14.922458,-49.985077,-745.90021
0.58759999,14.901862,-49.9851,-744.87103
0.58770001,14.881295,-49.985119,-743.84332
0.58780003,14.860756,-49.985138,-742.81696
0.58789998,14.840245,-49.985161,-741.79205
0.588,14.819763,-49.98518,-740.76855
0.58810002,14.799309,-49.985199,-739.74646
0.58819997,14.778883,-49.985222,-738.72577
0.58829999,14.758486,-49.985241,-737.70648
0.58840001,14.738116,-49.98526,-736.6886
0.58850002,14.717774,-49.985283,-735.67212
0.58859998,14.697461,-49.985302,-734.65704
0.5887,14.677176,-49.985321,-733.64337
0.58880001,14.656919,-49.985344,-732.6311
0.58890003,14.636689,-49.985363,-731.62024
0.58899999,14.616488,-49.985382,-730.61078
0.5891,14.596314,-49.985405,-729.60266
0.58920002,14.576168,-49.985424,-728.59595
0.58929998,14.55605,-49.985443,-727.59064
0.58939999,14.53596,-49.985462,-726.58673
0.58950001,14.515898,-49.985485,-725.58417
0.58960003,14.495863,-49.985504,-724.58301
0.58969998,14.475856,-49.985523,-723.58325
0.5898,14.455876,-49.985542,-722.58484
0.58990002,14.435925,-49.985565,-721.58783
0.58999997,14.416,-49.985584,-720.59216
0.59009999,14.396103,-49.985603,-719.5979
0.59020001,14.376233,-49.985622,-718.60498
0.59030002,14.356391,-49.985645,-717.61346
0.59039998,14.336576,-49.985664,-716.62329
0.5905,14.31679,-49.985683,-715.63452
0.59060001,14.297029,-49.985703,-714.64703
0.59069997,14.277296,-49.985722,-713.66095
0.59079999,14.257591,-49.985741,-712.67627
0.5909,14.237912,-49.985764,-711.69293
0.59100002,14.218261,-49.985783,-710.71088
0.59109998,14.198637,-49.985802,-709.73022
0.59119999,14.17904,-49.985821,-708.75098
0.59130001,14.15947,-49.98584,-707.77301
0.59140003,14.139927,-49.985859,-706.79639
0.59149998,14.120411,-49.985878,-705.82117
0.5916,14.100922,-49.985901,-704.84729
0.59170002,14.08146,-49.98592,-703.87469
0.59179997,14.062024,-49.985939,-702.9035
0.59189999,14.042616,-49.985958,-701.93359
0.59200001,14.023234,-49.985977,-700.96503
0.59210002,14.003879,-49.985996,-699.99786
0.59219998,13.98455,-49.986015,-699.03198
0.5923,13.965249,-49.986034,-698.06744
0.59240001,13.945974,-49.986053,-697.10419
0.59249997,13.926725,-49.986073,-696.14233
0.59259999,13.907504,-49.986092,-695.18176
0.5927,13.888309,-49.986111,-694.22253
0.59280002,13.86914,-49.98613,-693.26465
0.59289998,13.849998,-49.986149,-692.30804
0.59299999,13.830881,-49.986168,-691.35278
0.59310001,13.811791,-49.986187,-690.3988
0.59320003,13.792728,-49.986206,-689.44617
0.59329998,13.773691,-49.986225,-688.49487
0.5934,13.754681,-49.986244,-687.54486
0.59350002,13.735697,-49.986263,-686.59613
0.59359998,13.716738,-49.986282,-685.64874
0.59369999,13.697806,-49.986301,-684.7027
0.59380001,13.6789,-49.98632,-683.75787
0.59390002,13.66002,-49.98634,-682.81439
0.59399998,13.641167,-49.986359,-681.87225
0.5941,13.622338,-49.986378,-680.93134
0.59420002,13.603537,-49.986397,-679.99176
0.59429997,13.584761,-49.986416,-679.05347
0.59439999,13.56601,-49.986435,-678.11652
0.59450001,13.547287,-49.986454,-677.18079
0.59460002,13.528588,-49.986473,-676.2464
0.59469998,13.509915,-49.986488,-675.31329
0.5948,13.491269,-49.986507,-674.38147
0.59490001,13.472648,-49.986526,-673.45087
0.59500003,13.454053,-49.986546,-672.52161
0.59509999,13.435483,-49.986565,-671.59363
0.5952,13.416939,-49.986584,-670.66693
0.59530002,13.39842,-49.986603,-669.74152
0.59539998,13.379928,-49.986622,-668.81738
0.59549999,13.361461,-49.986637,-667.89447
0.59560001,13.343019,-49.986656,-666.9729
0.59570003,13.324602,-49.986675,-666.05255
0.59579998,13.306211,-49.986694,-665.13348
0.5959,13.287846,-49.986713,-664.2157
0.59600002,13.269506,-49.986729,-663.29919
0.59609997,13.25119,-49.986748,-662.38391
0.59619999,13.232901,-49.986767,-661.46991
0.59630001,13.214636,-49.986786,-660.55719
0.59640002,13.196397,-49.986805,-659.64569
0.59649998,13.178183,-49.98682,-658.73547
0.5966,13.159994,-49.986839,-657.82648
0.59670001,13.141829,-49.986858,-656.91876
0.59680003,13.123691,-49.986877,-656.01233
0.59689999,13.105577,-49.986893,-655.10712
0.597,13.087488,-49.986912,-654.20312
0.59710002,13.069425,-49.986931,-653.30042
0.59719998,13.051386,-49.98695,-652.39893
0.59729999,13.033372,-49.986965,-651.49872
0.59740001,13.015383,-49.986984,-650.59973
0.59750003,12.997418,-49.987003,-649.70197
0.59759998,12.979479,-49.987022,-648.80548
0.5977,12.961564,-49.987038,-647.91022
0.59780002,12.943674,-49.987057,-647.01617
0.59789997,12.925809,-49.987076,-646.12335
0.59799999,12.907968,-49.987091,-645.23175
0.59810001,12.890152,-49.98711,-644.34143
0.59820002,12.87236,-49.987129,-643.45233
0.59829998,12.854593,-49.987144,-642.56439
0.5984,12.836851,-49.987164,-641.67773
0.59850001,12.819133,-49.987183,-640.7923
0.59859997,12.801439,-49.987198,-639.90808
0.59869999,12.783771,-49.987217,-639.02509
0.5988,12.766126,-49.987232,-638.14331
0.59890002,12.748505,-49.987251,-637.2627
0.59899998,12.730909,-49.98727,-636.38336
0.59909999,12.713337,-49.987286,-635.50525
0.59920001,12.695789,-49.987305,-634.6283
0.59930003,12.678267,-49.98732,-633.75256
0.59939998,12.660768,-49.987339,-632.87805
0.5995,12.643292,-49.987358,-632.00476
0.59960002,12.625841,-49.987373,-631.13263
0.59969997,12.608415,-49.987392,-630.26172
0.59979999,12.591012,-49.987408,-629.39203
0.59990001,12.573633,-49.987427,-628.52356
0.60000002,12.556278,-49.987442,-627.65625
0.60009998,12.538947,-49.987461,-626.79016
0.6002,12.521641,-49.98748,-625.92523
0.60030001,12.504357,-49.987495,-625.06152
0.60039997,12.487099,-49.987514,-624.19897
0.60049999,12.469863,-49.98753,-623.33765
0.6006,12.452651,-49.987549,-622.47748
0.60070002,12.435464,-49.987564,-621.61853
0.60079998,12.4183,-49.987583,-620.76074
0.60089999,12.401159,-49.987598,-619.90417
0.60100001,12.384042,-49.987617,-619.04877
0.60110003,12.366949,-49.987633,-618.19452
0.60119998,12.349879,-49.987652,-617.34143
0.6013,12.332833,-49.987667,-616.48956
0.60140002,12.315811,-49.987682,-615.63885
0.60149997,12.298812,-49.987701,-614.78937
0.60159999,12.281837,-49.987717,-613.94098
0.60170001,12.264884,-49.987736,-613.09381
0.60180002,12.247955,-49.987751,-612.2478
0.60189998,12.23105,-49.98777,-611.40289
0.602,12.214169,-49.987785,-610.5592
0.60210001,12.197309,-49.987804,-609.71667
0.60219997,12.180474,-49.98782,-608.87537
0.60229999,12.163662,-49.987835,-608.03516
0.6024,12.146873,-49.987854,-607.19611
0.60250002,12.130107,-49.987869,-606.35822
0.60259998,12.113364,-49.987888,-605.52148
0.6027,12.096644,-49.987904,-604.68591
0.60280001,12.079948,-49.987919,-603.8515
0.60290003,12.063274,-49.987938,-603.01819
0.60299999,12.046624,-49.987953,-602.1861
0.6031,12.029997,-49.987968,-601.3551
0.60320002,12.013391,-49.987988,-600.52527
0.60329998,11.99681,-49.988003,-599.69659
0.60339999,11.980251,-49.988018,-598.86902
0.60350001,11.963716,-49.988037,-598.04266
0.60360003,11.947203,-49.988052,-597.21741
0.60369998,11.930712,-49.988068,-596.39325
0.6038,11.914245,-49.988087,-595.57025
0.60390002,11.897799,-49.988102,-594.74841
0.60399997,11.881377,-49.988117,-593.92767
0.60409999,11.864978,-49.988136,-593.10809
0.60420001,11.848601,-49.988152,-592.28967
0.60430002,11.832247,-49.988167,-591.47235
0.60439998,11.815915,-49.988186,-590.65613
0.6045,11.799606,-49.988201,-589.84106
0.60460001,11.783319,-49.988216,-589.0271
0.60470003,11.767056,-49.988232,-588.21429
0.60479999,11.750813,-49.988251,-587.40259
0.6049,11.734594,-49.988266,-586.59198
0.60500002,11.718397,-49.988281,-585.78253
0.60509998,11.702223,-49.988297,-584.97418
0.60519999,11.68607,-49.988316,-584.16693
0.60530001,11.66994,-49.988331,-583.36084
0.60540003,11.653832,-49.988346,-582.55579
0.60549998,11.637747,-49.988361,-581.75189
0.6056,11.621684,-49.988377,-580.9491
0.60570002,11.605642,-49.988396,-580.14746
0.60579997,11.589623,-49.988411,-579.34686
0.60589999,11.573627,-49.988426,-578.54736
0.60600001,11.557652,-49.988441,-577.74902
0.60610002,11.541699,-49.988457,-576.95172
0.60619998,11.525768,-49.988476,-576.15558
0.6063,11.509859,-49.988491,-575.36047
0.60640001,11.493973,-49.988506,-574.56653
0.60650003,11.478107,-49.988522,-573.77362
0.60659999,11.462265,-49.988537,-572.98187
0.6067,11.446444,-49.988552,-572.19116
0.60680002,11.430644,-49.988571,-571.40155
0.60689998,11.414866,-49.988586,-570.61304
0.60699999,11.399111,-49.988602,-569.82562
0.60710001,11.383377,-49.988617,-569.03925
0.60720003,11.367664,-49.988632,-568.25403
0.60729998,11.351974,-49.988647,-567.46985
0.6074,11.336305,-49.988663,-566.68677
0.60750002,11.320658,-49.988678,-565.90472
0.60759997,11.305032,-49.988693,-565.12378
0.60769999,11.289428,-49.988712,-564.34393
0.60780001,11.273846,-49.988728,-563.56519
0.60790002,11.258285,-49.988743,-562.78748
0.60799998,11.242744,-49.988758,-562.0108
0.6081,11.227226,-49.988773,-561.23529
0.60820001,11.211729,-49.988789,-560.46075
0.60829997,11.196254,-49.988804,-559.68732
0.60839999,11.1808,-49.988819,-558.91498
0.6085,11.165367,-49.988834,-558.14368
0.60860002,11.149956,-49.98885,-557.37347
0.60869998,11.134565,-49.988865,-556.60431
0.60879999,11.119197,-49.98888,-555.83618
0.60890001,11.103849,-49.988895,-555.06915
0.60900003,11.088523,-49.988911,-554.30316
0.60909998,11.073217,-49.988926,-553.53821
0.6092,11.057933,-49.988941,-552.77435
0.60930002,11.042669,-49.988956,-552.01154
0.60939997,11.027428,-49.988972,-551.24976
0.60949999,11.012206,-49.988987,-550.48907
0.60960001,10.997006,-49.989002,-549.72937
0.60970002,10.981827,-49.989017,-548.97076
0.60979998,10.966669,-49.989033,-548.2132
0.6099,10.951531,-49.989048,-547.45667
0.61000001,10.936416,-49.989063,-546.70117
0.61009997,10.92132,-49.989079,-545.94672
0.61019999,10.906245,-49.989094,-545.1933
0.6103,10.891191,-49.989109,-544.44098
0.61040002,10.876159,-49.989124,-543.68964
0.61049998,10.861146,-49.98914,-542.93933
0.61059999,10.846154,-49.989155,-542.19006
0.61070001,10.831183,-49.98917,-541.44183
0.61080003,10.816234,-49.989185,-540.6947
0.61089998,10.801304,-49.989201,-539.94849
0.611,10.786395,-49.989212,-539.20337
0.61110002,10.771506,-49.989227,-538.45929
0.61119998,10.756639,-49.989243,-537.71619
0.61129999,10.741791,-49.989258,-536.97418
0.61140001,10.726964,-49.989273,-536.23315
0.61150002,10.712157,-49.989288,-535.4931
0.61159998,10.697371,-49.989304,-534.75415
0.6117,10.682606,-49.989319,-534.01617
0.61180001,10.667861,-49.98933,-533.27924
0.61189997,10.653136,-49.989346,-532.54327
0.61199999,10.638432,-49.989361,-531.80841
0.61210001,10.623747,-49.989376,-531.07446
0.61220002,10.609083,-49.989391,-530.34161
0.61229998,10.59444,-49.989407,-529.60974
0.6124,10.579816,-49.989422,-528.87885
0.61250001,10.565212,-49.989433,-528.14899
0.61260003,10.550629,-49.989449,-527.42017
0.61269999,10.536066,-49.989464,-526.69226
0.6128,10.521523,-49.989479,-525.96545
0.61290002,10.507,-49.989494,-525.23962
0.61299998,10.492497,-49.989506,-524.51477
0.61309999,10.478014,-49.989521,-523.79089
0.61320001,10.463552,-49.989536,-523.06805
0.61330003,10.449108,-49.989552,-522.34625
0.61339998,10.434686,-49.989567,-521.62537
0.6135,10.420282,-49.989578,-520.90552
0.61360002,10.405899,-49.989594,-520.18665
0.61369997,10.391536,-49.989609,-519.46881
0.61379999,10.377192,-49.989624,-518.75195
0.61390001,10.362868,-49.989635,-518.03601
0.61400002,10.348564,-49.989651,-517.32111
0.61409998,10.33428,-49.989666,-516.60724
0.6142,10.320016,-49.989681,-515.89429
0.61430001,10.305771,-49.989693,-515.18231
0.61440003,10.291546,-49.989708,-514.47137
0.61449999,10.27734,-49.989723,-513.76135
0.6146,10.263154,-49.989738,-513.05237
0.61470002,10.248988,-49.98975,-512.34436
0.61479998,10.234841,-49.989765,-511.6373
0.61489999,10.220714,-49.98978,-510.93121
0.61500001,10.206606,-49.989792,-510.2261
0.61510003,10.192517,-49.989807,-509.52197
0.61519998,10.178449,-49.989822,-508.81882
0.6153,10.164399,-49.989834,-508.11664
0.61540002,10.150369,-49.989849,-507.41541
0.61549997,10.136358,-49.989864,-506.71518
0.61559999,10.122367,-49.989876,-506.01587
0.61570001,10.108395,-49.989891,-505.31757
0.61580002,10.094442,-49.989906,-504.62021
0.61589998,10.080508,-49.989918,-503.9238
0.616,10.066594,-49.989933,-503.22836
0.61610001,10.052699,-49.989948,-502.53391
0.61619997,10.038823,-49.98996,-501.84036
0.61629999,10.024966,-49.989975,-501.14783
0.6164,10.011128,-49.98999,-500.45621
0.61650002,9.9973097,-49.990002,-499.76556
0.61659998,9.983511,-49.990017,-499.07587
0.61669999,9.9697304,-49.990028,-498.38712
0.61680001,9.9559689,-49.990044,-497.69931
0.61690003,9.9422264,-49.990059,-497.01245
0.61699998,9.928503,-49.99007,-496.32657
0.6171,9.9147978,-49.990086,-495.6416
0.61720002,9.9011126,-49.990097,-494.95758
0.61729997,9.8874454,-49.990112,-494.27454
0.61739999,9.8737974,-49.990128,-493.59241
0.61750001,9.8601685,-49.990139,-492.91122
0.61760002,9.8465586,-49.990154,-492.23099
0.61769998,9.8329668,-49.990166,-491.55167
0.6178,9.8193941,-49.990181,-490.87329
0.61790001,9.8058405,-49.990192,-490.19586
0.61799997,9.792305,-49.990208,-489.51938
0.61809999,9.7787886,-49.990223,-488.84381
0.6182,9.7652903,-49.990234,-488.16916
0.61830002,9.751811,-49.99025,-487.49548
0.61839998,9.7383509,-49.990261,-486.82269
0.61849999,9.7249088,-49.990276,-486.15085
0.61860001,9.7114849,-49.990288,-485.47995
0.61870003,9.6980801,-49.990303,-484.80994
0.61879998,9.6846933,-49.990314,-484.14087
0.6189,9.6713257,-49.99033,-483.47272
0.61900002,9.6579762,-49.990341,-482.80551
0.61909997,9.6446447,-49.990356,-482.13919
0.61919999,9.6313314,-49.990368,-481.47382
0.61930001,9.6180372,-49.990383,-480.80936
0.61940002,9.6047611,-49.990395,-480.14581
0.61949998,9.5915031,-49.99041,-479.48318
0.6196,9.5782642,-49.990421,-478.82144
0.61970001,9.5650425,-49.990437,-478.16064
0.61979997,9.5518398,-49.990448,-477.50076
0.61989999,9.5386553,-49.990459,-476.84177
0.62,9.5254889,-49.990475,-476.18369
0.62010002,9.5123405,-49.990486,-475.52652
0.62019998,9.4992104,-49.990501,-474.87027
0.62029999,9.4860983,-49.990513,-474.2149
0.62040001,9.4730043,-49.990528,-473.56046
0.62050003,9.4599276,-49.99054,-472.90692
0.62059999,9.4468699,-49.990555,-472.25427
0.6207,9.4338303,-49.990566,-471.60251
0.62080002,9.4208088,-49.990578,-470.95166
0.62089998,9.4078045,-49.990593,-470.30173
0.62099999,9.3948183,-49.990604,-469.65265
0.62110001,9.3818502,-49.99062,-469.00452
0.62120003,9.3689003,-49.990631,-468.35724
0.62129998,9.3559685,-49.990643,-467.71088
0.6214,9.3430538,-49.990658,-467.0654
