"Time","mass.v","massQS.v"
17.1029,-3.9369432e-12,1.369393e-19
17.103001,-3.9412813e-12,1.3666912e-19
17.1031,-3.9456082e-12,1.3639853e-19
17.103201,-3.9499246e-12,1.3612754e-19
17.1033,-3.9542293e-12,1.3585613e-19
17.103399,-3.9585232e-12,1.3558431e-19
17.1035,-3.9628062e-12,1.3531209e-19
17.1036,-3.967078e-12,1.3503947e-19
17.103701,-3.9713384e-12,1.3476644e-19
17.1038,-3.9755877e-12,1.34493e-19
17.103901,-3.9798256e-12,1.3421917e-19
17.104,-3.9840522e-12,1.3394493e-19
17.104099,-3.9882676e-12,1.3367029e-19
17.1042,-3.9924722e-12,1.3339526e-19
17.1043,-3.996665e-12,1.3311982e-19
17.104401,-4.0008461e-12,1.3284398e-19
17.1045,-4.0050164e-12,1.3256775e-19
17.104601,-4.0091749e-12,1.3229112e-19
17.1047,-4.0133222e-12,1.3201411e-19
17.104799,-4.0174578e-12,1.3173669e-19
17.1049,-4.0215817e-12,1.3145889e-19
17.105,-4.0256943e-12,1.311807e-19
17.105101,-4.0297956e-12,1.3090212e-19
17.1052,-4.0338848e-12,1.3062315e-19
17.105301,-4.0379627e-12,1.3034379e-19
17.1054,-4.0420289e-12,1.3006404e-19
17.105499,-4.0460833e-12,1.2978391e-19
17.1056,-4.0501261e-12,1.295034e-19
17.1057,-4.0541567e-12,1.292225e-19
17.105801,-4.0581761e-12,1.2894122e-19
17.1059,-4.0621837e-12,1.2865957e-19
17.106001,-4.0661793e-12,1.2837753e-19
17.1061,-4.070163e-12,1.2809512e-19
17.106199,-4.0741347e-12,1.2781233e-19
17.1063,-4.0780946e-12,1.2752915e-19
17.1064,-4.0820424e-12,1.2724561e-19
17.106501,-4.0859785e-12,1.2696169e-19
17.1066,-4.0899025e-12,1.266774e-19
17.106701,-4.0938143e-12,1.2639275e-19
17.1068,-4.0977144e-12,1.261077e-19
17.106899,-4.1016023e-12,1.2582231e-19
17.107,-4.1054777e-12,1.2553654e-19
17.1071,-4.1093413e-12,1.2525041e-19
17.107201,-4.1131924e-12,1.2496391e-19
17.1073,-4.1170318e-12,1.2467704e-19
17.107401,-4.1208586e-12,1.243898e-19
17.1075,-4.1246733e-12,1.2410222e-19
17.107599,-4.1284758e-12,1.2381427e-19
17.1077,-4.1322657e-12,1.2352596e-19
17.1078,-4.1360431e-12,1.2323728e-19
17.107901,-4.1398087e-12,1.2294826e-19
17.108,-4.1435614e-12,1.2265888e-19
17.108101,-4.1473019e-12,1.2236913e-19
17.1082,-4.1510298e-12,1.2207905e-19
17.108299,-4.1547451e-12,1.2178861e-19
17.1084,-4.1584483e-12,1.214978e-19
17.1085,-4.1621385e-12,1.2120666e-19
17.108601,-4.1658166e-12,1.2091517e-19
17.1087,-4.1694816e-12,1.2062332e-19
17.108801,-4.1731341e-12,1.2033113e-19
17.1089,-4.1767739e-12,1.200386e-19
17.108999,-4.1804013e-12,1.1974572e-19
17.1091,-4.1840155e-12,1.1945249e-19
17.1092,-4.1876173e-12,1.1915893e-19
17.109301,-4.191206e-12,1.1886503e-19
17.1094,-4.1947821e-12,1.1857078e-19
17.109501,-4.1983452e-12,1.182762e-19
17.1096,-4.2018953e-12,1.1798129e-19
17.109699,-4.2054329e-12,1.1768604e-19
17.1098,-4.2089574e-12,1.1739045e-19
17.1099,-4.2124689e-12,1.1709452e-19
17.110001,-4.2159674e-12,1.1679828e-19
17.1101,-4.2194529e-12,1.1650169e-19
17.110201,-4.2229254e-12,1.1620478e-19
17.1103,-4.2263844e-12,1.1590755e-19
17.110399,-4.2298309e-12,1.1560997e-19
17.1105,-4.2332639e-12,1.1531208e-19
17.1106,-4.2366839e-12,1.1501387e-19
17.110701,-4.2400905e-12,1.1471532e-19
17.1108,-4.243484e-12,1.1441646e-19
17.110901,-4.2468641e-12,1.1411728e-19
17.111,-4.2502308e-12,1.1381778e-19
17.111099,-4.2535845e-12,1.1351796e-19
17.1112,-4.2569247e-12,1.1321783e-19
17.1113,-4.2602514e-12,1.1291738e-19
17.111401,-4.2635648e-12,1.1261661e-19
17.1115,-4.2668651e-12,1.1231554e-19
17.111601,-4.2701515e-12,1.1201415e-19
17.1117,-4.2734245e-12,1.1171245e-19
17.111799,-4.276684e-12,1.1141044e-19
17.1119,-4.2799297e-12,1.1110813e-19
17.112,-4.2831619e-12,1.1080551e-19
17.112101,-4.2863807e-12,1.1050258e-19
17.1122,-4.2895856e-12,1.1019934e-19
17.112301,-4.2927771e-12,1.0989582e-19
17.1124,-4.2959547e-12,1.0959198e-19
17.112499,-4.2991188e-12,1.0928785e-19
17.1126,-4.3022686e-12,1.0898341e-19
17.1127,-4.305405e-12,1.0867869e-19
17.112801,-4.3085275e-12,1.0837366e-19
17.1129,-4.3116361e-12,1.0806834e-19
17.113001,-4.3147309e-12,1.0776273e-19
17.1131,-4.3178117e-12,1.0745683e-19
17.113199,-4.3208783e-12,1.0715063e-19
17.1133,-4.3239314e-12,1.0684415e-19
17.1134,-4.3269702e-12,1.0653738e-19
17.113501,-4.3299951e-12,1.0623032e-19
17.1136,-4.3330057e-12,1.0592298e-19
17.113701,-4.336002e-12,1.0561536e-19
17.1138,-4.3389849e-12,1.0530745e-19
17.113899,-4.341953e-12,1.0499926e-19
17.114,-4.3449072e-12,1.0469079e-19
17.1141,-4.3478472e-12,1.0438204e-19
17.114201,-4.3507728e-12,1.0407302e-19
17.1143,-4.3536841e-12,1.0376372e-19
17.114401,-4.3565811e-12,1.0345415e-19
17.1145,-4.3594637e-12,1.031443e-19
17.114599,-4.3623321e-12,1.0283418e-19
17.1147,-4.3651857e-12,1.025238e-19
17.114799,-4.3680255e-12,1.0221314e-19
17.114901,-4.3708505e-12,1.0190222e-19
17.115,-4.3736607e-12,1.0159103e-19
17.115101,-4.3764567e-12,1.0127958e-19
17.1152,-4.3792383e-12,1.0096786e-19
17.115299,-4.3820047e-12,1.0065589e-19
17.1154,-4.3847569e-12,1.0034365e-19
17.115499,-4.3874947e-12,1.0003115e-19
17.115601,-4.3902174e-12,9.97184e-20
17.1157,-4.3929257e-12,9.940539e-20
17.115801,-4.3956189e-12,9.9092127e-20
17.1159,-4.3982973e-12,9.8778606e-20
17.115999,-4.4009614e-12,9.846484e-20
17.1161,-4.4036103e-12,9.8150822e-20
17.116199,-4.406244e-12,9.7836551e-20
17.116301,-4.4088635e-12,9.7522035e-20
17.1164,-4.4114677e-12,9.7207274e-20
17.116501,-4.4140568e-12,9.6892273e-20
17.1166,-4.4166311e-12,9.657702e-20
17.116699,-4.4191903e-12,9.6261528e-20
17.1168,-4.4217347e-12,9.5945804e-20
17.116899,-4.4242639e-12,9.5629834e-20
17.117001,-4.426778e-12,9.5313624e-20
17.1171,-4.4292768e-12,9.4997183e-20
17.117201,-4.4317605e-12,9.4680502e-20
17.1173,-4.4342286e-12,9.4363595e-20
17.117399,-4.4366819e-12,9.4046455e-20
17.1175,-4.4391201e-12,9.3729082e-20
17.117599,-4.4415426e-12,9.3411484e-20
17.117701,-4.44395e-12,9.3093653e-20
17.1178,-4.4463417e-12,9.2775602e-20
17.117901,-4.4487183e-12,9.2457325e-20
17.118,-4.4510797e-12,9.2138828e-20
17.118099,-4.453425e-12,9.1820105e-20
17.1182,-4.4557556e-12,9.1501168e-20
17.118299,-4.4580702e-12,9.1182012e-20
17.118401,-4.4603691e-12,9.0862637e-20
17.1185,-4.4626529e-12,9.0543048e-20
17.118601,-4.4649206e-12,9.0223239e-20
17.1187,-4.4671727e-12,8.9903223e-20
17.118799,-4.4694097e-12,8.9583001e-20
17.1189,-4.4716305e-12,8.9262566e-20
17.118999,-4.4738354e-12,8.8941923e-20
17.119101,-4.476025e-12,8.8621074e-20
17.1192,-4.4781986e-12,8.8300018e-20
17.119301,-4.4803562e-12,8.7978762e-20
17.1194,-4.4824981e-12,8.7657305e-20
17.119499,-4.484624e-12,8.7335648e-20
17.1196,-4.4867339e-12,8.7013791e-20
17.119699,-4.4888281e-12,8.6691734e-20
17.119801,-4.4909063e-12,8.6369489e-20
17.1199,-4.4929681e-12,8.6047043e-20
17.120001,-4.4950142e-12,8.572441e-20
17.1201,-4.4970442e-12,8.5401584e-20
17.120199,-4.4990578e-12,8.507857e-20
17.1203,-4.5010558e-12,8.4755362e-20
17.120399,-4.5030373e-12,8.4431973e-20
17.120501,-4.5050023e-12,8.4108403e-20
17.1206,-4.5069512e-12,8.3784646e-20
17.120701,-4.5088842e-12,8.3460708e-20
17.1208,-4.5108006e-12,8.3136589e-20
17.120899,-4.5127005e-12,8.2812295e-20
17.121,-4.5145845e-12,8.2487821e-20
17.121099,-4.5164514e-12,8.2163172e-20
17.121201,-4.5183024e-12,8.1838355e-20
17.1213,-4.5201369e-12,8.1513357e-20
17.121401,-4.5219549e-12,8.1188197e-20
17.1215,-4.5237564e-12,8.0862863e-20
17.121599,-4.525541e-12,8.0537361e-20
17.1217,-4.5273091e-12,8.0211698e-20
17.121799,-4.5290607e-12,7.9885866e-20
17.121901,-4.5307959e-12,7.9559879e-20
17.122,-4.5325141e-12,7.9233724e-20
17.122101,-4.5342155e-12,7.8907415e-20
17.1222,-4.5359003e-12,7.8580943e-20
17.122299,-4.5375682e-12,7.8254317e-20
17.1224,-4.5392193e-12,7.7927542e-20
17.122499,-4.5408538e-12,7.7600605e-20
17.122601,-4.542471e-12,7.7273526e-20
17.1227,-4.5440717e-12,7.6946292e-20
17.122801,-4.5456551e-12,7.661891e-20
17.1229,-4.547222e-12,7.6291385e-20
17.122999,-4.5487715e-12,7.5963712e-20
17.1231,-4.5503037e-12,7.5635896e-20
17.123199,-4.5518194e-12,7.5307945e-20
17.123301,-4.5533178e-12,7.4979845e-20
17.1234,-4.5547988e-12,7.4651616e-20
17.123501,-4.5562629e-12,7.4323244e-20
17.1236,-4.5577097e-12,7.3994737e-20
17.123699,-4.5591395e-12,7.3666101e-20
17.1238,-4.5605516e-12,7.3337336e-20
17.123899,-4.5619467e-12,7.3008434e-20
17.124001,-4.5633241e-12,7.267941e-20
17.1241,-4.5646846e-12,7.2350257e-20
17.124201,-4.5660277e-12,7.2020981e-20
17.1243,-4.567353e-12,7.1691582e-20
17.124399,-4.568661e-12,7.1362061e-20
17.1245,-4.5699516e-12,7.1032416e-20
17.124599,-4.5712245e-12,7.0702655e-20
17.124701,-4.57248e-12,7.0372778e-20
17.1248,-4.5737177e-12,7.0042791e-20
17.124901,-4.5749381e-12,6.9712688e-20
17.125,-4.5761407e-12,6.9382475e-20
17.125099,-4.5773255e-12,6.9052152e-20
17.1252,-4.5784925e-12,6.8721719e-20
17.125299,-4.5796418e-12,6.8391183e-20
17.125401,-4.5807733e-12,6.8060537e-20
17.1255,-4.5818874e-12,6.7729794e-20
17.125601,-4.5829833e-12,6.7398948e-20
17.1257,-4.584061e-12,6.7068004e-20
17.125799,-4.5851213e-12,6.6736964e-20
17.1259,-4.5861635e-12,6.6405827e-20
17.125999,-4.5871874e-12,6.6074593e-20
17.126101,-4.5881935e-12,6.5743268e-20
17.1262,-4.5891819e-12,6.541186e-20
17.126301,-4.5901516e-12,6.5080354e-20
17.1264,-4.5911035e-12,6.4748764e-20
17.126499,-4.5920373e-12,6.4417091e-20
17.1266,-4.5929528e-12,6.4085327e-20
17.126699,-4.59385e-12,6.3753485e-20
17.126801,-4.5947291e-12,6.3421566e-20
17.1269,-4.59559e-12,6.3089569e-20
17.127001,-4.5964326e-12,6.2757495e-20
17.1271,-4.5972566e-12,6.2425343e-20
17.127199,-4.5980624e-12,6.209312e-20
17.1273,-4.5988495e-12,6.1760827e-20
17.127399,-4.5996184e-12,6.1428461e-20
17.127501,-4.6003691e-12,6.1096025e-20
17.1276,-4.6011008e-12,6.0763531e-20
17.127701,-4.6018142e-12,6.0430966e-20
17.1278,-4.6025089e-12,6.0098342e-20
17.127899,-4.603185e-12,5.976566e-20
17.128,-4.6038425e-12,5.9432921e-20
17.128099,-4.6044813e-12,5.9100116e-20
17.128201,-4.6051015e-12,5.876726e-20
17.1283,-4.605703e-12,5.8434352e-20
17.128401,-4.6062854e-12,5.8101392e-20
17.1285,-4.6068492e-12,5.7768388e-20
17.128599,-4.6073939e-12,5.7435325e-20
17.1287,-4.6079199e-12,5.7102223e-20
17.128799,-4.6084274e-12,5.6769076e-20
17.128901,-4.6089152e-12,5.6435884e-20
17.129,-4.6093845e-12,5.6102653e-20
17.129101,-4.6098346e-12,5.5769383e-20
17.1292,-4.6102657e-12,5.5436081e-20
17.129299,-4.6106777e-12,5.510274e-20
17.1294,-4.6110706e-12,5.4769367e-20
17.129499,-4.6114445e-12,5.4435961e-20
17.129601,-4.6117992e-12,5.4102523e-20
17.1297,-4.6121345e-12,5.376906e-20
17.129801,-4.6124506e-12,5.343557e-20
17.1299,-4.6127477e-12,5.3102058e-20
17.129999,-4.6130252e-12,5.2768523e-20
17.1301,-4.6132833e-12,5.2434966e-20
17.130199,-4.6135222e-12,5.2101393e-20
17.130301,-4.6137417e-12,5.1767803e-20
17.1304,-4.6139416e-12,5.1434197e-20
17.130501,-4.614122e-12,5.1100582e-20
17.1306,-4.6142829e-12,5.0766953e-20
17.130699,-4.6144243e-12,5.0433315e-20
17.1308,-4.6145462e-12,5.009967e-20
17.130899,-4.6146481e-12,4.9766019e-20
17.131001,-4.6147309e-12,4.9432368e-20
17.1311,-4.6147934e-12,4.9098714e-20
17.131201,-4.6148367e-12,4.876506e-20
17.1313,-4.6148601e-12,4.8431409e-20
17.131399,-4.6148636e-12,4.8097761e-20
17.1315,-4.6148476e-12,4.776412e-20
17.131599,-4.6148111e-12,4.7430485e-20
17.131701,-4.6147552e-12,4.7096863e-20
17.1318,-4.6146793e-12,4.676325e-20
17.131901,-4.6145835e-12,4.6429654e-20
17.132,-4.6144677e-12,4.6096071e-20
17.132099,-4.6143319e-12,4.5762507e-20
17.1322,-4.6141758e-12,4.5428963e-20
17.132299,-4.6139997e-12,4.5095441e-20
17.132401,-4.6138037e-12,4.4761942e-20
17.1325,-4.6135873e-12,4.4428468e-20
17.132601,-4.6133505e-12,4.4095024e-20
17.1327,-4.6130938e-12,4.3761606e-20
17.132799,-4.6128166e-12,4.342822e-20
17.1329,-4.6125196e-12,4.3094869e-20
17.132999,-4.6122017e-12,4.2761551e-20
17.133101,-4.6118638e-12,4.2428271e-20
17.1332,-4.6115052e-12,4.2095031e-20
17.133301,-4.6111266e-12,4.1761832e-20
17.1334,-4.6107272e-12,4.1428675e-20
17.133499,-4.6103074e-12,4.1095564e-20
17.1336,-4.6098667e-12,4.0762498e-20
17.133699,-4.6094057e-12,4.0429483e-20
17.133801,-4.6089244e-12,4.0096517e-20
17.1339,-4.6084222e-12,3.9763606e-20
17.134001,-4.6078991e-12,3.943075e-20
17.1341,-4.6073557e-12,3.9097952e-20
17.134199,-4.6067911e-12,3.8765212e-20
17.1343,-4.606206e-12,3.843253e-20
17.134399,-4.6056002e-12,3.8099916e-20
17.134501,-4.6049735e-12,3.7767364e-20
17.1346,-4.6043256e-12,3.7434879e-20
17.134701,-4.6036569e-12,3.7102466e-20
17.1348,-4.6029673e-12,3.677012e-20
17.134899,-4.6022569e-12,3.6437849e-20
17.135,-4.6015253e-12,3.6105652e-20
17.135099,-4.6007729e-12,3.5773532e-20
17.135201,-4.5999992e-12,3.5441494e-20
17.1353,-4.5992043e-12,3.5109536e-20
17.135401,-4.5983881e-12,3.4777659e-20
17.1355,-4.5975511e-12,3.4445869e-20
17.135599,-4.5966924e-12,3.4114166e-20
17.1357,-4.5958129e-12,3.3782554e-20
17.135799,-4.5949117e-12,3.3451032e-20
17.1359,-4.5939893e-12,3.3119604e-20
17.136,-4.5930456e-12,3.278827e-20
17.136101,-4.5920806e-12,3.2457036e-20
17.1362,-4.591094e-12,3.2125898e-20
17.136299,-4.5900861e-12,3.1794865e-20
17.1364,-4.5890566e-12,3.1463934e-20
17.136499,-4.5880053e-12,3.113311e-20
17.1366,-4.5869328e-12,3.0802393e-20
17.1367,-4.5858382e-12,3.0471789e-20
17.136801,-4.5847224e-12,3.0141295e-20
17.1369,-4.5835848e-12,2.9810914e-20
17.136999,-4.5824256e-12,2.9480652e-20
17.1371,-4.5812442e-12,2.9150507e-20
17.137199,-4.5800416e-12,2.8820481e-20
17.1373,-4.5788169e-12,2.8490579e-20
17.1374,-4.5775701e-12,2.8160802e-20
17.137501,-4.5763016e-12,2.7831151e-20
17.1376,-4.5750114e-12,2.7501629e-20
17.137699,-4.5736991e-12,2.717224e-20
17.1378,-4.5723646e-12,2.6842983e-20
17.137899,-4.5710081e-12,2.6513861e-20
17.138,-4.5696298e-12,2.6184877e-20
17.1381,-4.568229e-12,2.5856033e-20
17.138201,-4.5668066e-12,2.5527328e-20
17.1383,-4.5653615e-12,2.519877e-20
17.138399,-4.5638944e-12,2.4870356e-20
17.1385,-4.5624051e-12,2.454209e-20
17.138599,-4.5608933e-12,2.4213976e-20
17.1387,-4.5593594e-12,2.3886013e-20
17.1388,-4.5578029e-12,2.3558206e-20
17.138901,-4.5562243e-12,2.3230555e-20
17.139,-4.5546232e-12,2.2903062e-20
17.139099,-4.5529995e-12,2.257573e-20
17.1392,-4.5513532e-12,2.2248562e-20
17.139299,-4.5496848e-12,2.1921559e-20
17.1394,-4.5479935e-12,2.1594724e-20
17.1395,-4.5462796e-12,2.1268059e-20
17.139601,-4.5445431e-12,2.0941567e-20
17.1397,-4.5427841e-12,2.0615247e-20
17.139799,-4.5410021e-12,2.0289104e-20
17.1399,-4.5391976e-12,1.996314e-20
17.139999,-4.5373705e-12,1.9637357e-20
17.1401,-4.53552e-12,1.9311756e-20
17.1402,-4.5336473e-12,1.898634e-20
17.140301,-4.5317513e-12,1.8661111e-20
17.1404,-4.5298322e-12,1.8336072e-20
17.140499,-4.5278906e-12,1.8011226e-20
17.1406,-4.5259256e-12,1.7686572e-20
17.140699,-4.5239381e-12,1.7362116e-20
17.1408,-4.5219271e-12,1.7037856e-20
17.1409,-4.5198931e-12,1.6713798e-20
17.141001,-4.5178358e-12,1.6389944e-20
17.1411,-4.5157554e-12,1.6066293e-20
17.141199,-4.513652e-12,1.574285e-20
17.1413,-4.5115253e-12,1.5419618e-20
17.141399,-4.5093751e-12,1.5096595e-20
17.1415,-4.5072015e-12,1.4773788e-20
17.1416,-4.5050049e-12,1.4451197e-20
17.141701,-4.5027849e-12,1.4128825e-20
17.1418,-4.500541e-12,1.3806674e-20
17.141899,-4.4982741e-12,1.3484744e-20
17.142,-4.4959834e-12,1.3163041e-20
17.142099,-4.4936693e-12,1.2841565e-20
17.1422,-4.4913318e-12,1.252032e-20
17.1423,-4.4889704e-12,1.2199306e-20
17.142401,-4.4865856e-12,1.1878527e-20
17.1425,-4.4841769e-12,1.1557984e-20
17.142599,-4.4817448e-12,1.1237681e-20
17.1427,-4.4792889e-12,1.0917618e-20
17.142799,-4.4768091e-12,1.05978e-20
17.1429,-4.4743055e-12,1.0278227e-20
17.143,-4.4717775e-12,9.9589024e-21
17.143101,-4.4692262e-12,9.6398288e-21
17.1432,-4.466651e-12,9.3210072e-21
17.143299,-4.4640515e-12,9.0024409e-21
17.1434,-4.4614282e-12,8.6841322e-21
17.143499,-4.458781e-12,8.3660829e-21
17.1436,-4.4561095e-12,8.0482961e-21
17.1437,-4.4534138e-12,7.7307735e-21
17.143801,-4.4506942e-12,7.4135174e-21
17.1439,-4.4479503e-12,7.0965311e-21
17.143999,-4.4451821e-12,6.7798154e-21
17.1441,-4.4423896e-12,6.4633736e-21
17.144199,-4.4395728e-12,6.1472077e-21
17.1443,-4.4367318e-12,5.8313204e-21
17.1444,-4.4338665e-12,5.5157138e-21
17.144501,-4.4309764e-12,5.2003904e-21
17.1446,-4.4280621e-12,4.8853525e-21
17.144699,-4.4251235e-12,4.5706022e-21
17.1448,-4.4221601e-12,4.2561423e-21
17.144899,-4.4191725e-12,3.9419748e-21
17.145,-4.4161597e-12,3.6281022e-21
17.1451,-4.4131226e-12,3.3145269e-21
17.145201,-4.4100613e-12,3.0012514e-21
17.1453,-4.4069748e-12,2.6882778e-21
17.145399,-4.4038636e-12,2.3756086e-21
17.1455,-4.4007276e-12,2.0632463e-21
17.145599,-4.3975669e-12,1.7511933e-21
17.1457,-4.3943811e-12,1.4394519e-21
17.1458,-4.3911706e-12,1.1280244e-21
17.145901,-4.3879353e-12,8.1691335e-22
17.146,-4.3846749e-12,5.0612114e-22
17.146099,-4.3813893e-12,1.9565013e-22
17.1462,-4.3780791e-12,-1.1449724e-22
17.146299,-4.3747436e-12,-4.2431856e-22
17.1464,-4.371383e-12,-7.3381139e-22
17.1465,-4.3679973e-12,-1.0429733e-21
17.146601,-4.3645864e-12,-1.3518019e-21
17.1467,-4.3611503e-12,-1.6602948e-21
17.146799,-4.3576887e-12,-1.9684493e-21
17.1469,-4.3542019e-12,-2.2762635e-21
17.146999,-4.3506899e-12,-2.5837344e-21
17.1471,-4.3471524e-12,-2.8908599e-21
17.1472,-4.3435897e-12,-3.1976373e-21
17.147301,-4.3400014e-12,-3.5040643e-21
17.1474,-4.3363876e-12,-3.8101385e-21
17.147499,-4.3327486e-12,-4.1158573e-21
17.1476,-4.3290835e-12,-4.4212186e-21
17.147699,-4.3253933e-12,-4.7262192e-21
17.1478,-4.3216771e-12,-5.0308576e-21
17.1479,-4.3179353e-12,-5.3351304e-21
17.148001,-4.3141679e-12,-5.6390352e-21
17.1481,-4.310375e-12,-5.9425705e-21
17.148199,-4.306556e-12,-6.2457326e-21
17.1483,-4.3027114e-12,-6.5485199e-21
17.148399,-4.2988408e-12,-6.8509296e-21
17.1485,-4.2949442e-12,-7.1529587e-21
17.1486,-4.291022e-12,-7.4546058e-21
17.148701,-4.2870733e-12,-7.7558676e-21
17.1488,-4.283099e-12,-8.0567416e-21
17.148899,-4.2790988e-12,-8.3572254e-21
17.149,-4.275072e-12,-8.6573167e-21
17.149099,-4.2710193e-12,-8.957013e-21
17.1492,-4.2669405e-12,-9.2563118e-21
17.1493,-4.2628357e-12,-9.55521e-21
17.149401,-4.2587045e-12,-9.853705e-21
17.1495,-4.2545472e-12,-1.0151795e-20
17.149599,-4.2503631e-12,-1.0449478e-20
17.1497,-4.2461533e-12,-1.074675e-20
17.149799,-4.2419167e-12,-1.1043609e-20
17.1499,-4.2376536e-12,-1.1340052e-20
17.15,-4.2333645e-12,-1.1636078e-20
17.150101,-4.2290485e-12,-1.1931684e-20
17.1502,-4.2247061e-12,-1.2226865e-20
17.150299,-4.2203372e-12,-1.2521622e-20
17.1504,-4.2159414e-12,-1.281595e-20
17.150499,-4.2115196e-12,-1.3109847e-20
17.1506,-4.2070705e-12,-1.3403312e-20
17.1507,-4.2025949e-12,-1.3696339e-20
17.150801,-4.1980924e-12,-1.398893e-20
17.1509,-4.1935635e-12,-1.4281078e-20
17.150999,-4.1890072e-12,-1.4572782e-20
17.1511,-4.1844245e-12,-1.486404e-20
17.151199,-4.1798145e-12,-1.515485e-20
17.1513,-4.175178e-12,-1.5445208e-20
17.1514,-4.1705142e-12,-1.5735113e-20
17.151501,-4.1658235e-12,-1.602456e-20
17.1516,-4.1611055e-12,-1.6313548e-20
17.151699,-4.1563606e-12,-1.6602074e-20
17.1518,-4.1515888e-12,-1.6890136e-20
17.151899,-4.1467892e-12,-1.717773e-20
17.152,-4.1419628e-12,-1.7464856e-20
17.1521,-4.1371091e-12,-1.7751508e-20
17.152201,-4.1322284e-12,-1.8037685e-20
17.1523,-4.12732e-12,-1.8323385e-20
17.152399,-4.1223843e-12,-1.8608604e-20
17.1525,-4.1174212e-12,-1.8893342e-20
17.152599,-4.1124304e-12,-1.9177593e-20
17.1527,-4.1074123e-12,-1.9461355e-20
17.1528,-4.1023669e-12,-1.9744627e-20
17.152901,-4.0972937e-12,-2.0027405e-20
17.153,-4.0921932e-12,-2.0309688e-20
17.153099,-4.0870649e-12,-2.0591471e-20
17.1532,-4.0819089e-12,-2.0872752e-20
17.153299,-4.0767251e-12,-2.115353e-20
17.1534,-4.0715135e-12,-2.1433801e-20
17.1535,-4.0662742e-12,-2.1713562e-20
17.153601,-4.0610072e-12,-2.1992812e-20
17.1537,-4.0557124e-12,-2.2271546e-20
17.153799,-4.0503894e-12,-2.2549763e-20
17.1539,-4.0450386e-12,-2.2827459e-20
17.153999,-4.0396597e-12,-2.3104633e-20
17.1541,-4.034253e-12,-2.3381279e-20
17.1542,-4.0288181e-12,-2.3657399e-20
17.154301,-4.023355e-12,-2.3932988e-20
17.1544,-4.0178637e-12,-2.4208042e-20
17.154499,-4.0123443e-12,-2.4482559e-20
17.1546,-4.0067971e-12,-2.4756538e-20
17.154699,-4.0012212e-12,-2.5029975e-20
17.1548,-3.9956172e-12,-2.5302867e-20
17.1549,-3.9899846e-12,-2.5575211e-20
17.155001,-3.9843237e-12,-2.5847006e-20
17.1551,-3.9786347e-12,-2.6118247e-20
17.155199,-3.972917e-12,-2.6388934e-20
17.1553,-3.9671708e-12,-2.665906e-20
17.155399,-3.9613963e-12,-2.6928627e-20
17.1555,-3.9555932e-12,-2.7197631e-20
17.1556,-3.9497611e-12,-2.7466067e-20
17.155701,-3.9439008e-12,-2.7733931e-20
17.1558,-3.9380118e-12,-2.8001227e-20
17.155899,-3.9320938e-12,-2.8267947e-20
17.156,-3.9261472e-12,-2.8534086e-20
17.156099,-3.9201719e-12,-2.879965e-20
17.1562,-3.9141676e-12,-2.9064626e-20
17.1563,-3.9081342e-12,-2.932902e-20
17.156401,-3.9020722e-12,-2.9592823e-20
17.1565,-3.8959812e-12,-2.9856034e-20
17.156601,-3.8898611e-12,-3.0118651e-20
17.1567,-3.8837124e-12,-3.038067e-20
17.156799,-3.8775341e-12,-3.0642092e-20
17.1569,-3.8713269e-12,-3.0902909e-20
17.157,-3.8650905e-12,-3.1163118e-20
17.157101,-3.8588247e-12,-3.1422724e-20
17.1572,-3.8525298e-12,-3.1681715e-20
17.157301,-3.8462059e-12,-3.1940093e-20
17.1574,-3.8398525e-12,-3.2197853e-20
17.157499,-3.83347e-12,-3.2454994e-20
17.1576,-3.8270576e-12,-3.2711513e-20
17.1577,-3.8206161e-12,-3.2967406e-20
17.157801,-3.8141452e-12,-3.3222672e-20
17.1579,-3.8076447e-12,-3.3477305e-20
17.158001,-3.8011148e-12,-3.3731304e-20
17.1581,-3.7945549e-12,-3.398467e-20
17.158199,-3.7879656e-12,-3.4237393e-20
17.1583,-3.7813468e-12,-3.4489473e-20
17.1584,-3.774698e-12,-3.474091e-20
17.158501,-3.7680198e-12,-3.4991698e-20
17.1586,-3.7613116e-12,-3.5241833e-20
17.158701,-3.7545735e-12,-3.5491315e-20
17.1588,-3.7478059e-12,-3.5740141e-20
17.158899,-3.7410079e-12,-3.5988308e-20
17.159,-3.7341801e-12,-3.6235813e-20
17.1591,-3.7273227e-12,-3.6482649e-20
17.159201,-3.720435e-12,-3.6728819e-20
17.1593,-3.7135173e-12,-3.6974317e-20
17.159401,-3.7065693e-12,-3.7219144e-20
17.1595,-3.6995914e-12,-3.7463291e-20
17.159599,-3.6925831e-12,-3.7706757e-20
17.1597,-3.6855449e-12,-3.7949541e-20
17.1598,-3.6784759e-12,-3.819164e-20
17.159901,-3.671377e-12,-3.843305e-20
17.16,-3.6642477e-12,-3.867377e-20
17.160101,-3.6570881e-12,-3.8913794e-20
17.1602,-3.6498981e-12,-3.9153121e-20
17.160299,-3.6426777e-12,-3.9391746e-20
17.1604,-3.6354266e-12,-3.9629667e-20
17.1605,-3.6281449e-12,-3.9866884e-20
17.160601,-3.6208328e-12,-4.010339e-20
17.1607,-3.6134899e-12,-4.0339185e-20
17.160801,-3.6061165e-12,-4.0574266e-20
17.1609,-3.5987125e-12,-4.0808626e-20
17.160999,-3.5912777e-12,-4.1042266e-20
