"Time","eddyCurrentForce.lossPower","mass.s","heatCapacitor.T"
0.96100003,0.00027862887,5.8721533,493.14954
0.96149999,0.0002755227,5.8721557,493.14954
0.96200001,0.00027245117,5.8721581,493.14954
0.96249998,0.00026941387,5.8721609,493.14954
0.963,0.00026641044,5.8721633,493.14954
0.96350002,0.00026344045,5.8721657,493.14954
0.96399999,0.00026050358,5.8721681,493.14954
0.96450001,0.00025759952,5.8721704,493.14954
0.96499997,0.00025472781,5.8721728,493.14954
0.9655,0.00025188812,5.8721752,493.14954
0.96600002,0.0002490801,5.8721776,493.14954
0.96649998,0.00024630339,5.87218,493.14954
0.96700001,0.00024355762,5.8721824,493.14954
0.96749997,0.00024084246,5.8721848,493.14954
0.96799999,0.00023815758,5.8721867,493.14954
0.96850002,0.00023550262,5.872189,493.14954
0.96899998,0.00023287727,5.8721914,493.14954
0.96950001,0.00023028118,5.8721938,493.14954
0.97000003,0.00022771402,5.8721962,493.14954
0.97049999,0.00022517549,5.8721981,493.14954
0.97100002,0.00022266526,5.8722005,493.14954
0.97149998,0.00022018299,5.8722029,493.14954
0.972,0.00021772842,5.8722048,493.14954
0.97250003,0.00021530119,5.8722072,493.14954
0.97299999,0.00021290102,5.8722091,493.14954
0.97350001,0.00021052762,5.8722115,493.14954
0.97399998,0.00020818066,5.8722138,493.14954
0.9745,0.00020585988,5.8722157,493.14954
0.97500002,0.00020356494,5.8722181,493.14954
0.97549999,0.0002012956,5.87222,493.14954
0.97600001,0.00019905154,5.8722219,493.14954
0.97649997,0.00019683251,5.8722243,493.14954
0.977,0.0001946382,5.8722262,493.14954
0.97750002,0.00019246835,5.8722286,493.14954
0.97799999,0.00019032271,5.8722305,493.14954
0.97850001,0.00018820101,5.8722324,493.14954
0.97899997,0.00018610296,5.8722343,493.14954
0.9795,0.00018402829,5.8722367,493.14954
0.98000002,0.00018197676,5.8722386,493.14954
0.98049998,0.00017994811,5.8722405,493.14954
0.98100001,0.00017794207,5.8722425,493.14954
0.98150003,0.00017595838,5.8722448,493.14954
0.98199999,0.00017399683,5.8722467,493.14954
0.98250002,0.00017205713,5.8722486,493.14954
0.98299998,0.00017013904,5.8722506,493.14954
0.9835,0.00016824236,5.8722525,493.14954
0.98400003,0.00016636681,5.8722544,493.14954
0.98449999,0.00016451217,5.8722563,493.14954
0.98500001,0.0001626782,5.8722582,493.14954
0.98549998,0.00016086467,5.8722601,493.14954
0.986,0.00015907137,5.872262,493.14954
0.98650002,0.00015729805,5.8722639,493.14954
0.98699999,0.00015554449,5.8722658,493.14954
0.98750001,0.0001538105,5.8722677,493.14954
0.98799998,0.00015209582,5.8722696,493.14954
0.9885,0.00015040026,5.8722711,493.14954
0.98900002,0.00014872359,5.872273,493.14954
0.98949999,0.00014706561,5.8722749,493.14954
0.99000001,0.00014542612,5.8722768,493.14954
0.99049997,0.00014380489,5.8722787,493.14954
0.991,0.00014220174,5.8722801,493.14954
0.99150002,0.00014061645,5.872282,493.14954
0.99199998,0.00013904886,5.8722839,493.14954
0.99250001,0.00013749875,5.8722858,493.14954
0.99299997,0.00013596591,5.8722873,493.14954
0.99349999,0.00013445017,5.8722892,493.14954
0.99400002,0.0001329513,5.8722906,493.14954
0.99449998,0.00013146916,5.8722925,493.14954
0.995,0.00013000352,5.8722944,493.14954
0.99550003,0.00012855424,5.8722959,493.14954
0.99599999,0.00012712109,5.8722978,493.14954
0.99650002,0.00012570393,5.8722992,493.14954
0.99699998,0.00012430256,5.8723011,493.14954
0.9975,0.00012291681,5.8723025,493.14954
0.99800003,0.00012154651,5.8723044,493.14954
0.99849999,0.00012019147,5.8723059,493.14954
0.99900001,0.00011885154,5.8723078,493.14954
0.99949998,0.00011752654,5.8723092,493.14954
1,0.00011621631,5.8723106,493.14954
1,0.00011621631,5.8723106,493.14954
