"Time","aimc.stator.core.Phi.im","aimc.stator.core.Phi.re"
4.5883002,2.528042e-05,-1.7980067
4.5883999,-0.056451306,-1.7971191
4.5885,-0.11287212,-1.794458
4.5886002,-0.16918145,-1.7900261
4.5886998,-0.22532377,-1.7838277
4.5888,-0.28124365,-1.7758687
4.5889001,-0.3368859,-1.7661573
4.5890002,-0.39219561,-1.7547028
4.5890999,-0.44711819,-1.7415167
4.5892,-0.50159949,-1.726612
4.5893002,-0.55558568,-1.7100034
4.5893998,-0.60902351,-1.6917071
4.5895,-0.66186023,-1.6717415
4.5896001,-0.71404374,-1.6501261
4.5897002,-0.76552242,-1.6268821
4.5897999,-0.81624562,-1.6020328
4.5899,-0.86616325,-1.5756024
4.5900002,-0.91522598,-1.5476171
4.5900998,-0.96338546,-1.5181046
4.5901999,-1.0105941,-1.4870939
4.5903001,-1.0568054,-1.4546157
4.5904002,-1.1019737,-1.420702
4.5904999,-1.1460544,-1.3853863
4.5906,-1.1890039,-1.3487035
4.5907001,-1.2307801,-1.3106897
4.5907998,-1.2713417,-1.2713825
4.5908999,-1.3106484,-1.2308207
4.5910001,-1.3486617,-1.1890441
4.5911002,-1.3853439,-1.1460942
4.5911999,-1.4206591,-1.1020133
4.5913,-1.4545721,-1.0568449
4.5914001,-1.4870495,-1.0106337
4.5914998,-1.5180594,-0.96342516
4.5915999,-1.5475711,-0.91526586
4.5917001,-1.5755556,-0.86620337
4.5918002,-1.6019851,-0.81628615
4.5918999,-1.6268336,-0.76556337
4.592,-1.6500765,-0.71408516
4.5921001,-1.6716911,-0.66190231
4.5921998,-1.6916559,-0.60906631
4.5922999,-1.709951,-0.55562931
4.5924001,-1.7265588,-0.50164407
4.5925002,-1.7414627,-0.44716385
4.5925999,-1.7546479,-0.3922424
4.5927,-1.7661015,-0.33693394
4.5928001,-1.775812,-0.28129303
4.5928998,-1.7837702,-0.22537459
4.5929999,-1.7899679,-0.16923381
4.5931001,-1.7943991,-0.11292612
4.5932002,-1.7970595,-0.056507044
4.5932999,-1.7979465,-3.2286564e-05
4.5934,-1.7970591,0.056442417
4.5935001,-1.7943981,0.11286135
4.5935998,-1.7899663,0.16916882
4.5936999,-1.7837682,0.22530925
4.5938001,-1.7758096,0.28122726
4.5939002,-1.7660985,0.33686766
4.5939999,-1.7546446,0.39217553
4.5941,-1.741459,0.44709629
4.5942001,-1.7265549,0.50157571
4.5942998,-1.7099469,0.55556011
4.5943999,-1.6916513,0.60899615
4.5945001,-1.6716864,0.66183114
4.5946002,-1.6500719,0.71401286
4.5946999,-1.6268288,0.76548988
4.5948,-1.6019803,0.8162114
4.5949001,-1.5755509,0.86612731
4.5949998,-1.5475668,0.91518843
4.5950999,-1.5180553,0.96334624
4.5952001,-1.4870458,1.0105534
4.5953002,-1.4545687,1.0567631
4.5953999,-1.4206563,1.1019298
4.5955,-1.3853419,1.1460091
4.5956001,-1.3486605,1.1889572
4.5956998,-1.310648,1.2307321
4.5957999,-1.2713422,1.2712922
4.5959001,-1.2307818,1.3105977
4.5960002,-1.1890068,1.3486097
4.5960999,-1.1460584,1.3852907
4.5962,-1.1019793,1.4206046
4.5963001,-1.0568125,1.4545165
4.5963998,-1.010603,1.486993
4.5964999,-0.96339607,1.5180018
4.5966001,-0.9152385,1.5475125
4.5967002,-0.8661778,1.5754961
4.5967999,-0.81626236,1.6019248
4.5969,-0.76554143,1.6267724
4.5970001,-0.71406507,1.6500146
4.5970998,-0.66188413,1.6716286
4.5971999,-0.60905004,1.6915927
4.5973001,-0.55561495,1.7098874
4.5974002,-0.50163168,1.7264947
4.5974998,-0.44715342,1.741398
4.5976,-0.39223394,1.7545828
4.5977001,-0.33692747,1.766036
4.5977998,-0.28128856,1.7757465
4.5978999,-0.22537214,1.7837043
4.598,-0.1692334,1.789902
4.5981002,-0.11292773,1.7943331
4.5981998,-0.056510683,1.7969935
4.5983,-3.7962087e-05,1.7978805
4.5984001,0.05643471,1.7969933
4.5984998,0.1128516,1.7943325
4.5985999,0.16915706,1.789901
4.5987,0.22529547,1.7837031
4.5988002,0.28121147,1.7757449
4.5988998,0.33684987,1.7660342
4.599,0.39215574,1.7545809
4.5991001,0.44707453,1.7413958
4.5991998,0.50155205,1.7264923
4.5992999,0.55553448,1.709885
4.5994,0.60896862,1.6915903
4.5995002,0.6618017,1.6716262
4.5995998,0.71398157,1.6500124
4.5997,0.76545674,1.6267704
4.5998001,0.81617641,1.6019229
4.5998998,0.8660906,1.5754945
4.5999999,0.91514993,1.5475115
4.6001,0.96330607,1.5180011
4.6002002,1.0105115,1.4869928
4.6002998,1.0567195,1.4545171
4.6004,1.1018847,1.420606
4.6005001,1.1459624,1.3852929
4.6005998,1.1889091,1.3486129
4.6006999,1.2306824,1.3106019
4.6008,1.2712411,1.2712976
4.6009002,1.3105452,1.2307388
4.6009998,1.3485559,1.1889654
4.6011,1.3852357,1.1460187
4.6012001,1.4205483,1.1019411
4.6012998,1.4544591,1.0567762
4.6013999,1.4869343,1.0105683
4.6015,1.5179421,0.96336323
4.6016002,1.5474519,0.91520751
4.6016998,1.5754344,0.86614865
4.6018,1.6018622,0.81623513
4.6019001,1.6267091,0.7655161
4.6020002,1.6499505,0.71404171
4.6020999,1.6715636,0.66186273
4.6022,1.6915271,0.6090306
4.6023002,1.7098212,0.55559754
4.6023998,1.726428,0.5016163
4.6025,1.7413309,0.4471401
4.6026001,1.7545153,0.39222267
4.6027002,1.7659682,0.33691826
4.6027999,1.7756783,0.28128144
4.6029,1.783636,0.22536711
4.6030002,1.7898334,0.16923046
4.6030998,1.7942646,0.11292689
4.6032,1.7969249,0.05651195
4.6033001,1.797812,4.1327541e-05
4.6034002,1.7969248,-0.056429245
4.6034999,1.7942643,-0.11284405
4.6036,1.7898331,-0.1691474
4.6037002,1.7836355,-0.22528374
4.6037998,1.7756777,-0.28119767
4.6039,1.7659675,-0.33683401
4.6040001,1.7545146,-0.39213786
4.6041002,1.7413301,-0.44705462
4.6041999,1.7264273,-0.50153011
4.6043,1.7098206,-0.55551058
4.6044002,1.6915267,-0.60894275
4.6044998,1.6715634,-0.66177386
4.6046,1.6499505,-0.71395183
4.6047001,1.6267093,-0.76542515
4.6048002,1.6018629,-0.81614298
4.6048999,1.5754356,-0.86605531
4.605,1.5474536,-0.91511291
4.6051002,1.5179445,-0.96326727
4.6051998,1.4869374,-1.010471
4.6052999,1.454463,-1.0566773
4.6054001,1.4205532,-1.101841
4.6055002,1.3852415,-1.1459169
4.6055999,1.3485628,-1.1888622
4.6057,1.3105533,-1.230634
4.6058002,1.2712506,-1.2711912
4.6058998,1.2306933,-1.3104939
4.6059999,1.1889216,-1.3485032
4.6061001,1.1459765,-1.3851817
4.6062002,1.1019006,-1.4204931
4.6062999,1.0567373,-1.4544027
4.6064,1.0105312,-1.4868767
4.6065001,0.96332794,-1.5178835
4.6065998,0.91517407,-1.5473922
4.6066999,0.86611706,-1.5753738
4.6068001,0.81620538,-1.6018007
4.6069002,0.76548833,-1.6266466
4.6069999,0.71401584,-1.6498873
4.6071,0.66183883,-1.6714997
4.6072001,0.60900873,-1.6914626
4.6072998,0.55557764,-1.7097561
4.6073999,0.50159836,-1.7263622
4.6075001,0.44712421,-1.7412647
4.6076002,0.39220881,-1.7544487
4.6076999,0.33690646,-1.7659012
4.6078,0.2812717,-1.775611
4.6079001,0.22535944,-1.7835685
4.6079998,0.16922486,-1.7897658
4.6080999,0.11292337,-1.7941968
4.6082001,0.056510504,-1.7968572
4.6083002,4.1952808e-05,-1.7977443
4.6083999,-0.056426551,-1.7968572
4.6085,-0.11283929,-1.7941968
4.6086001,-0.16914059,-1.7897658
4.6086998,-0.22527489,-1.7835685
4.6087999,-0.28118679,-1.775611
4.6089001,-0.33682108,-1.7659013
4.6090002,-0.39212292,-1.7544489
4.6090999,-0.4470377,-1.7412651
4.6092,-0.50151122,-1.7263627
4.6093001,-0.55548972,-1.7097567
4.6093998,-0.60891998,-1.6914635
4.6094999,-0.66174918,-1.671501
4.6096001,-0.7139253,-1.649889
4.6097002,-0.76539677,-1.6266488
4.6097999,-0.81611282,-1.6018032
4.6099,-0.86602336,-1.5753769
4.6100001,-0.91507918,-1.5473961
4.6100998,-0.96323186,-1.5178879
4.6101999,-1.0104339,-1.4868821
4.6103001,-1.0566386,-1.4544089
4.6104002,-1.1018006,-1.4205003
4.6104999,-1.1458751,-1.38519
4.6106,-1.1888187,-1.3485126
4.6107001,-1.230589,-1.3105046
4.6107998,-1.2711449,-1.2712033
4.6108999,-1.3104463,-1.2306474
4.6110001,-1.3484542,-1.1888772
4.6111002,-1.3851315,-1.1459337
4.6111999,-1.4204416,-1.1018595
4.6113,-1.45435,-1.0566978
4.6114001,-1.486823,-1.0104934
4.6114998,-1.5178287,-0.96329188
4.6115999,-1.5473363,-0.91513973
4.6117001,-1.575317,-0.86608446
4.6118002,-1.601743,-0.81617457
4.6118999,-1.6265881,-0.76545936
4.612,-1.649828,-0.71398872
4.6121001,-1.6714396,-0.6618135
4.6121998,-1.6914018,-0.6089853
4.6122999,-1.7096947,-0.55555618
4.6124001,-1.7263004,-0.50157881
4.6125002,-1.7412024,-0.44710654
4.6125998,-1.7543859,-0.39219311
4.6127,-1.765838,-0.33689269
4.6128001,-1.7755476,-0.28125992
4.6128998,-1.7835048,-0.22534961
4.6129999,-1.7897019,-0.16921699
4.6131001,-1.7941328,-0.11291748
4.6132002,-1.7967931,-0.056506578
4.6132998,-1.7976801,-3.9996685e-05
4.6134,-1.7967932,0.056426544
4.6135001,-1.7941329,0.11283732
4.6135998,-1.7897021,0.16913667
4.6136999,-1.7835051,0.22526902
4.6138,-1.775548,0.28117898
4.6139002,-1.7658385,0.33681139
4.6139998,-1.7543865,0.3921113
4.6141,-1.7412032,0.4470242
4.6142001,-1.7263014,0.50149584
4.6142998,-1.7096961,0.55547255
4.6143999,-1.6914034,0.60890096
4.6145,-1.6714417,0.66172838
4.6146002,-1.6498303,0.71390271
4.6146998,-1.626591,0.7653724
4.6148,-1.6017463,0.81608671
4.6149001,-1.575321,0.86599559
4.6149998,-1.547341,0.91504973
4.6150999,-1.5178339,0.96320081
4.6152,-1.4868292,1.0104012
4.6153002,-1.454357,1.0566045
4.6153998,-1.4204496,1.1017649
4.6155,-1.3851405,1.1458379
4.6156001,-1.3484645,1.1887801
4.6156998,-1.3104577,1.2305491
4.6157999,-1.2711576,1.2711035
4.6159,-1.2306032,1.3104036
4.6160002,-1.1888344,1.3484104
4.6160998,-1.1458924,1.3850863
4.6162,-1.1018196,1.4203954
4.6163001,-1.0566595,1.4543025
4.6163998,-1.0104566,1.4867744
4.6164999,-0.9632566,1.5177791
4.6166,-0.91510606,1.5472859
4.6167002,-0.86605245,1.5752655
4.6167998,-0.81614423,1.6016906
4.6169,-0.76543063,1.6265351
4.6170001,-0.71396166,1.6497742
4.6170998,-0.66178823,1.6713852
4.6171999,-0.60896176,1.6913466
4.6173,-0.55553436,1.709639
4.6174002,-0.50155878,1.7262441
4.6174998,-0.44708827,1.7411455
4.6176,-0.39217663,1.7543287
4.6177001,-0.33687803,1.7657804
4.6178002,-0.28124702,1.7754897
4.6178999,-0.22533855,1.7834467
4.618,-0.16920775,1.7896435
4.6181002,-0.11291004,1.7940743
4.6181998,-0.056500964,1.7967346
4.6183,-3.6200596e-05,1.7976216
4.6184001,0.056428529,1.7967346
4.6185002,0.1128375,1.7940744
4.6185999,0.16913505,1.7896438
4.6187,0.22526561,1.7834469
4.6188002,0.2811738,1.77549
4.6188998,0.33680442,1.7657809
4.619,0.3921026,1.7543292
4.6191001,0.44701374,1.7411463
4.6192002,0.50148368,1.726245
4.6192999,0.55545861,1.7096401
4.6194,0.60888535,1.6913482
4.6195002,0.6617111,1.671387
4.6195998,0.71388382,1.6497763
4.6197,0.76535189,1.6265377
4.6198001,0.8160646,1.6016937
4.6199002,0.86597192,1.5752692
4.6199999,0.91502452,1.5472901
4.6201,0.9631741,1.517784
4.6202002,1.010373,1.4867802
4.6202998,1.0565748,1.454309
4.6204,1.1017338,1.4204026
4.6205001,1.1458055,1.3850946
4.6206002,1.1887463,1.3484197
4.6206999,1.230514,1.3104141
4.6208,1.2710673,1.2711153
4.6209002,1.310366,1.2305621
4.6209998,1.3483716,1.1887945
4.6210999,1.3850465,1.1458538
4.6212001,1.4203544,1.1017823
4.6213002,1.4542606,1.0566236
4.6213999,1.4867315,1.0104221
4.6215,1.5177352,0.96322346
4.6216002,1.5472411,0.91507441
4.6216998,1.5752199,0.86602223
4.6217999,1.6016442,0.8161155
4.6219001,1.6264877,0.76540345
4.6220002,1.6497262,0.71393603
4.6220999,1.6713365,0.66176414
4.6222,1.6912974,0.60893923
4.6223001,1.7095891,0.55551338
4.6223998,1.7261937,0.50153941
4.6224999,1.7410947,0.44707054
4.6226001,1.7542773,0.39216053
4.6227002,1.7657288,0.33686355
4.6227999,1.7754377,0.2812342
4.6229,1.7833945,0.22532736
4.6230001,1.7895912,0.1691982
4.6230998,1.7940217,0.11290215
4.6231999,1.7966819,0.056494731
4.6233001,1.7975688,3.1621479e-05
4.6234002,1.7966819,-0.056431454
4.6234999,1.7940217,-0.11283877
4.6236,1.7895911,-0.16913468
4.6237001,1.7833945,-0.22526361
4.6237998,1.7754377,-0.28117016
4.6238999,1.7657288,-0.33679917
4.6240001,1.7542775,-0.39209574
4.6241002,1.7410949,-0.4470053
4.6241999,1.726194,-0.50147367
4.6243,1.7095896,-0.55544704
4.6244001,1.6912981,-0.60887223
4.6244998,1.6713375,-0.66169643
4.6245999,1.6497273,-0.7138676
4.6247001,1.6264893,-0.76533425
4.6248002,1.6016461,-0.81604546
4.6248999,1.5752223,-0.86595136
4.625,1.547244,-0.91500258
4.6251001,1.5177387,-0.96315074
4.6251998,1.4867356,-1.0103483
4.6252999,1.4542654,-1.0565488
4.6254001,1.42036,-1.1017065
4.6255002,1.3850529,-1.1457769
4.6255999,1.3483789,-1.1887165
4.6257,1.3103744,-1.2304831
4.6258001,1.2710766,-1.2710351
4.6258998,1.2305245,-1.3103328
4.6259999,1.1887581,-1.3483372
4.6261001,1.1458186,-1.385011
4.6262002,1.1017482,-1.4203179
4.6262999,1.0565908,-1.4542232
4.6264,1.0103905,-1.4866931
4.6265001,0.96319318,-1.5176959
4.6265998,0.91504544,-1.5472009
4.6266999,0.86599457,-1.5751789
4.6268001,0.81608921,-1.6016024
4.6269002,0.76537853,-1.6264453
4.6269999,0.71391249,-1.649683
4.6271,0.66174203,-1.6712927
4.6272001,0.60891855,-1.6912529
4.6272998,0.55549419,-1.7095442
4.6273999,0.50152165,-1.7261482
4.6275001,0.44705424,-1.7410488
4.6276002,0.39214569,-1.7542311
4.6276999,0.33685023,-1.7656822
4.6278,0.28122237,-1.7753907
4.6279001,0.22531703,-1.7833472
4.6279998,0.16918939,-1.7895436
4.6280999,0.11289486,-1.7939742
4.6282001,0.056488957,-1.7966341
4.6283002,2.7363942e-05,-1.797521
4.6283998,-0.056434195,-1.796634
4.6285,-0.11284,-1.7939739
4.6286001,-0.16913439,-1.7895434
4.6286998,-0.22526181,-1.7833468
4.6287999,-0.28116685,-1.7753903
4.6289001,-0.33679438,-1.7656816
4.6290002,-0.39208946,-1.7542305
4.6290998,-0.44699755,-1.7410482
4.6292,-0.50146443,-1.7261477
4.6293001,-0.55543637,-1.7095436
4.6293998,-0.60886014,-1.6912525
4.6294999,-0.66168296,-1.6712923
4.6296,-0.7138527,-1.6496829
4.6297002,-0.76531792,-1.6264453
4.6297998,-0.81602782,-1.6016027
4.6299,-0.86593235,-1.5751796
4.6300001,-0.91498226,-1.5472019
4.6300998,-0.9631291,-1.5176973
4.6301999,-1.0103254,-1.4866951
4.6303,-1.0565246,-1.4542257
4.6304002,-1.1016811,-1.4203211
4.6304998,-1.1457504,-1.3850148
4.6306,-1.1886889,-1.3483418
4.6307001,-1.2304542,-1.3103381
4.6307998,-1.2710052,-1.2710414
4.6308999,-1.3103018,-1.2304903
4.631,-1.3483052,-1.188725
4.6311002,-1.3849781,-1.1457865
4.6311998,-1.4202839,-1.1017174
4.6313,-1.4541882,-1.0565609
4.6314001,-1.4866574,-1.0103619
4.6314998,-1.5176593,-0.96316576
4.6315999,-1.5471635,-0.91501915
4.6317,-1.5751407,-0.8659696
4.6318002,-1.6015635,-0.81606549
4.6318998,-1.6264057,-0.76535606
4.632,-1.6496427,-0.71389139
4.6321001,-1.6712518,-0.66172218
4.6321998,-1.6912116,-0.60890001
4.6322999,-1.7095022,-0.55547702
4.6324,-1.7261058,-0.50150585
4.6325002,-1.7410059,-0.44703984
4.6325998,-1.7541878,-0.3921327
4.6327,-1.7656386,-0.3368386
4.6328001,-1.7753468,-0.28121218
4.6329002,-1.783303,-0.22530827
4.6329999,-1.7894993,-0.16918206
4.6331,-1.7939295,-0.11288895
4.6332002,-1.7965894,-0.056484483
4.6332998,-1.7974762,-2.4330478e-05
4.6334,-1.7965891,0.05643579
4.6335001,-1.7939291,0.11284016
4.6336002,-1.7894986,0.16913311
4.6336999,-1.7833021,0.2252591
4.6338,-1.7753457,0.28116271
4.6339002,-1.7656373,0.3367888
4.6339998,-1.7541864,0.39208248
4.6341,-1.7410043,0.44698915
4.6342001,-1.7261041,0.50145465
4.6343002,-1.7095004,0.55542523
4.6343999,-1.6912098,0.60884762
4.6345,-1.6712501,0.66166908
4.6346002,-1.649641,0.7138375
4.6346998,-1.626404,0.76530141
4.6348,-1.601562,0.81601
4.6349001,-1.5751395,0.86591321
4.6350002,-1.5471625,0.91496181
4.6350999,-1.5176587,0.96310747
4.6352,-1.4866571,1.0103025
4.6353002,-1.4541885,1.0565006
4.6353998,-1.4202847,1.101656
4.6355,-1.3849794,1.1457239
4.6356001,-1.3483071,1.1886613
4.6357002,-1.3103045,1.2304256
4.6357999,-1.2710086,1.2709755
4.6359,-1.2304585,1.310271
4.6360002,-1.1886942,1.3482735
4.6360998,-1.1457567,1.3849454
4.6362,-1.1016886,1.4202503
4.6363001,-1.0565333,1.4541538
4.6364002,-1.0103354,1.486622
4.6364999,-0.96314049,1.5176231
4.6366,-0.91499507,1.5471265
4.6367002,-0.86594677,1.575103
4.6367998,-0.81604385,1.6015251
4.6368999,-0.76533568,1.6263665
4.6370001,-0.71387225,1.649603
4.6371002,-0.66170436,1.6712115
4.6371999,-0.6088835,1.6911707
4.6373,-0.55546182,1.7094609
4.6374002,-0.50149202,1.726064
4.6374998,-0.44702736,1.7409636
4.6375999,-0.39212158,1.7541451
4.6377001,-0.33682889,1.7655956
4.6378002,-0.28120384,1.7753035
4.6378999,-0.22530134,1.7832595
4.638,-0.16917653,1.7894555
4.6381001,-0.11288483,1.7938856
4.6381998,-0.056481797,1.7965454
4.6382999,-2.3064484e-05,1.7974321
4.6384001,0.056435633,1.796545
4.6385002,0.11283857,1.793885
4.6385999,0.1691301,1.7894546
4.6387,0.22525467,1.7832582
4.6388001,0.28115687,1.7753019
4.6388998,0.33678156,1.7655936
4.6389999,0.39207381,1.754143
4.6391001,0.44697911,1.7409613
4.6392002,0.50144321,1.7260613
4.6392999,0.55541241,1.7094581
4.6394,0.60883337,1.6911678
4.6395001,0.66165352,1.6712086
4.6395998,0.71382058,1.6496
4.6396999,0.76528317,1.6263636
4.6398001,0.81599045,1.6015222
4.6399002,0.86589241,1.5751003
4.6399999,0.91493976,1.5471239
4.6401,0.96308416,1.5176208
4.6402001,1.010278,1.4866201
4.6402998,1.0564748,1.4541521
4.6403999,1.101629,1.4202492
4.6405001,1.1456959,1.3849447
4.6406002,1.1886321,1.3482735
4.6406999,1.2303953,1.3102717
4.6408,1.2709441,1.2709769
4.6409001,1.3102387,1.2304277
4.6409998,1.3482401,1.1886644
4.6410999,1.3849109,1.1457281
4.6412001,1.420215,1.1016611
4.6413002,1.4541175,1.056507
4.6413999,1.4865849,1.0103102
4.6415,1.5175852,0.96311641
4.6416001,1.5470878,0.91497219
4.6416998,1.5750636,0.86592507
4.6417999,1.6014849,0.81602347
4.6419001,1.6263257,0.76531661
4.6420002,1.6495615,0.71385449
4.6420999,1.6711694,0.66168791
4.6422,1.691128,0.60886842
4.6423001,1.7094177,0.55544811
4.6423998,1.7260203,0.50147969
4.6424999,1.7409196,0.44701639
4.6426001,1.7541008,0.39211205
4.6427002,1.7655509,0.33682078
4.6427999,1.7752585,0.28119716
4.6429,1.7832142,0.2252961
4.6430001,1.7894101,0.16917275
4.6430998,1.7938401,0.1128825
4.6431999,1.7964997,0.056480929
4.6433001,1.7973864,2.366833e-05
4.6434002,1.7964993,-0.056433555
4.6434999,1.7938393,-0.11283503
4.6436,1.7894089,-0.16912508
4.6437001,1.7832127,-0.22524817
4.6437998,1.7752566,-0.28114891
4.6438999,1.7655486,-0.33677214
4.6440001,1.7540982,-0.39206293
4.6441002,1.7409168,-0.44696677
4.6441998,1.7260172,-0.50142944
4.6443,1.7094144,-0.55539721
4.6444001,1.6911246,-0.6088168
4.6444998,1.6711658,-0.66163552
4.6445999,1.6495578,-0.71380121
4.6447001,1.626322,-0.76526237
4.6448002,1.6014812,-0.81596833
4.6448998,1.57506,-0.86586893
4.645,1.5470843,-0.91491497
4.6451001,1.5175821,-0.96305805
4.6451998,1.486582,-1.0102507
4.6452999,1.4541149,-1.0564462
4.6454,1.420213,-1.1015992
4.6455002,1.3849094,-1.1456649
4.6455998,1.3482391,-1.1885999
4.6457,1.3102384,-1.2303621
4.6458001,1.2709445,-1.2709098
4.6458998,1.2303965,-1.3102032
4.6459999,1.1886343,-1.3482037
4.6461,1.145699,-1.3848735
4.6462002,1.1016332,-1.4201766
4.6462998,1.0564803,-1.4540782
4.6464,1.0102848,-1.4865447
4.6465001,0.96309227,-1.517544
4.6465998,0.91494936,-1.5470458
4.6466999,0.86590356,-1.5750209
4.6468,0.81600326,-1.6014414
4.6469002,0.76529777,-1.6262816
4.6469998,0.71383703,-1.6495168
4.6471,0.66167188,-1.6711241
4.6472001,0.60885382,-1.6910821
4.6472998,0.555435,-1.7093713
4.6473999,0.501468,-1.7259735
4.6475,0.44700626,-1.7408723
4.6476002,0.3921034,-1.7540531
4.6476998,0.33681363,-1.7655028
4.6478,0.28119153,-1.7752103
4.6479001,0.22529203,-1.7831657
4.6479998,0.16917022,-1.7893614
4.6480999,0.11288153,-1.7937912
4.6482,0.056481518,-1.7964507
4.6483002,2.5817721e-05,-1.7973374
4.6483998,-0.056429841,-1.7964503
4.6485,-0.11282974,-1.7937903
4.6486001,-0.16911824,-1.7893602
4.6487002,-0.22523977,-1.783164
4.6487999,-0.28113896,-1.7752082
4.6489,-0.33676061,-1.7655004
4.6490002,-0.39204985,-1.7540504
4.6490998,-0.44695216,-1.7408693
4.6492,-0.50141329,-1.7259703
4.6493001,-0.55537951,-1.7093678
4.6494002,-0.60879761,-1.6910785
4.6494999,-0.66161484,-1.6711203
4.6496,-0.71377903,-1.649513
4.6497002,-0.76523882,-1.6262778
4.6497998,-0.8159433,-1.6014377
4.6499,-0.86584252,-1.5750171
4.6500001,-0.91488713,-1.5470424
4.6501002,-0.96302891,-1.5175408
4.6501999,-1.0102202,-1.4865417
4.6503,-1.0564144,-1.4540756
4.6504002,-1.1015661,-1.4201745
4.6504998,-1.1456305,-1.384872
4.6506,-1.1885644,-1.3482027
4.6507001,-1.2303252,-1.3102031
4.6508002,-1.2708718,-1.2709104
4.6508999,-1.3101641,-1.2303635
4.651,-1.3481635,-1.1886024
4.6511002,-1.3848323,-1.1456685
4.6511998,-1.4201343,-1.101604
4.6513,-1.4540349,-1.0564523
4.6514001,-1.4865005,-1.0102581
4.6515002,-1.517499,-0.963067
4.6515999,-1.5469999,-0.91492552
4.6517,-1.5749742,-0.86588115
4.6518002,-1.6013939,-0.81598228
4.6518998,-1.6262333,-0.76527828
4.652,-1.6494679,-0.71381903
4.6521001,-1.6710745,-0.66165543
4.6522002,-1.6910321,-0.60883892
4.6522999,-1.7093207,-0.55542165
4.6524,-1.7259223,-0.50145626
4.6525002,-1.7408208,-0.44699606
4.6525998,-1.7540013,-0.39209485
4.6526999,-1.7654506,-0.33680671
4.6528001,-1.7751577,-0.28118625
4.6529002,-1.783113,-0.22528839
4.6529999,-1.7893084,-0.16916826
4.6531,-1.7937381,-0.11288124
4.6532001,-1.7963977,-0.056482896
4.6532998,-1.7972844,-2.8876049e-05
4.6533999,-1.7963972,0.056425102
4.6535001,-1.7937374,0.11282333
4.6536002,-1.7893074,0.16911013
4.6536999,-1.7831115,0.22522999
4.6538,-1.7751559,0.28112751
4.6539001,-1.7654485,0.3367475
4.6539998,-1.7539986,0.3920351
4.6540999,-1.740818,0.44693574
4.6542001,-1.7259194,0.50139529
4.6543002,-1.7093174,0.5553599
4.6543999,-1.6910287,0.60877633
4.6545,-1.6710712,0.66159201
4.6546001,-1.6494645,0.71375465
4.6546998,-1.62623,0.76521283
4.6547999,-1.6013907,0.81591582
4.6549001,-1.574971,0.86581349
4.6550002,-1.5469971,0.91485667
4.6550999,-1.5174965,0.96299696
4.6552,-1.4864982,1.0101868
4.6553001,-1.4540331,1.0563797
4.6553998,-1.4201331,1.10153
4.6554999,-1.3848317,1.145593
4.6556001,-1.3481636,1.1885256
4.6557002,-1.310165,1.2302852
4.6557999,-1.2708737,1.2708305
4.6559,-1.2303281,1.3101217
4.6560001,-1.1885684,1.3481199
4.6560998,-1.1456357,1.3847876
4.6561999,-1.1015725,1.4200885
4.6563001,-1.0564222,1.4539881
4.6564002,-1.0102296,1.4864527
4.6564999,-0.96303988,1.5174502
4.6566,-0.91489989,1.5469503
4.6567001,-0.86585706,1.5749236
4.6567998,-0.81595981,1.6013427
4.6568999,-0.76525736,1.6261814
4.6570001,-0.71379977,1.6494151
4.6571002,-0.66163778,1.6710211
4.6571999,-0.60882288,1.6909781
4.6573,-0.55540729,1.7092661
4.6574001,-0.50144362,1.7258673
4.6574998,-0.44698516,1.7407652
4.6575999,-0.39208564,1.7539454
4.6577001,-0.33679926,1.7653944
4.6578002,-0.28118056,1.7751012
4.6578999,-0.22528447,1.7830563
4.658,-0.1691661,1.7892516
4.6581001,-0.11288086,1.7936811
4.6581998,-0.056484301,1.7963406
4.6582999,-3.2069682e-05,1.7972273
4.6584001,0.056420121,1.7963402
4.6585002,0.11281656,1.7936805
4.6585999,0.1691016,1.7892506
4.6587,0.22521967,1.7830549
4.6588001,0.28111538,1.7750996
4.6588998,0.33673364,1.7653925
4.6589999,0.39201948,1.7539432
4.6591001,0.44691837,1.7407631
4.6592002,0.50137615,1.7258649
4.6592999,0.55533904,1.7092636
4.6594,0.60875386,1.6909754
4.6595001,0.66156781,1.6710186
4.6595998,0.71372879,1.6494126
4.6596999,0.76518536,1.6261789
4.6598001,0.81588674,1.6013404
4.6599002,0.8657828,1.5749216
4.6599998,0.91482443,1.5469486
4.6601,0.96296316,1.5174489
4.6602001,1.0101515,1.4864517
4.6602998,1.0563428,1.4539877
4.6603999,1.1014917,1.4200889
4.6605,1.1455535,1.3847885
4.6606002,1.1884847,1.3481216
4.6606998,1.2302428,1.3101244
4.6608,1.2707869,1.2708343
4.6609001,1.3100768,1.2302901
4.6609998,1.3480737,1.1885316
4.6610999,1.3847404,1.1456004
4.6612,1.4200402,1.1015388
4.6613002,1.4539387,1.0563899
4.6613998,1.4864023,1.0101988
4.6615,1.5173988,0.96301067
4.6616001,1.5468979,0.91487223
4.6616998,1.5748703,0.86583108
4.6617999,1.6012886,0.81593543
4.6619,1.6261265,0.76523465
4.6620002,1.6493596,0.71377879
4.6620998,1.670965,0.66161853
4.6622,1.6909212,0.60880542
4.6623001,1.7092087,0.55539155
4.6623998,1.7258093,0.50142968
4.6624999,1.7407069,0.446973
4.6626,1.7538866,0.3920753
4.6627002,1.7653353,0.33679074
4.6627998,1.7750418,0.28117388
