"Time","inductor.inductor[2].i","inductor.inductor[3].i","capacitor.v","aimc.is[1]","aimc.is[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","aimc.idq_rr[1]","aimc.idq_rr[2]","loadInertia.phi","loadInertia.w","vfController.x"
0.89289999,22.653011,-0.01330189,531.48962,-15.091366,32.825581,-10.892894,-31.003096,-2.8508546,26.710102,36.535828,112.8232,104.36249
0.89295,24.112146,-0.011775507,531.23431,-15.636366,33.34436,-11.08184,-31.471727,-2.6677401,27.157194,36.54147,112.82999,104.37418
0.89298749,25.249691,-0.010628335,531.04559,-16.03433,33.739964,-11.248973,-31.824156,-2.5058701,27.493374,36.5457,112.83524,104.38294
0.89298749,25.249691,-0.010628335,531.04559,-16.03433,33.739964,-11.248973,-31.824156,-2.5058701,27.493374,36.5457,112.83524,104.38294
0.89300001,25.635019,-0.010246217,531.10797,-15.514601,33.222733,-11.46561,-31.20727,-2.2964573,26.895992,36.547112,112.83696,104.38586
0.89300001,25.635019,-0.010246217,531.10797,-15.514601,33.222733,-11.46561,-31.20727,-2.2964573,26.895992,36.547112,112.83696,104.38586
0.89300692,25.848949,-0.010034868,531.14288,-15.227197,32.937412,-11.58455,-30.866266,-2.1814871,26.565786,36.54789,112.83788,104.38747
0.89300692,25.848949,-0.010034868,531.14288,-15.227197,32.937412,-11.58455,-30.866266,-2.1814871,26.565786,36.54789,112.83788,104.38747
0.89305001,27.20607,-0.0087143993,530.94849,-15.67306,33.407543,-11.803802,-31.2754,-1.9692992,26.956209,36.552753,112.84358,104.39755
0.89310002,28.825884,-0.0071804319,530.72797,-16.175619,33.962513,-12.093937,-31.74987,-1.6886228,27.408888,36.558395,112.8504,104.40924
0.89314997,30.487572,-0.0056446921,530.51331,-16.662718,34.52795,-12.42235,-32.223389,-1.3710308,27.860554,36.564037,112.85741,104.42094
0.89319593,32.045376,-0.0042319843,530.32153,-17.097075,35.057056,-12.757804,-32.657063,-1.0467237,28.274115,36.569225,112.86402,104.43168
0.89319593,32.045376,-0.0042319843,530.32153,-17.097075,35.057056,-12.757804,-32.657063,-1.0467237,28.274115,36.569225,112.86402,104.43168
0.89319998,32.183647,-0.00410756,530.34778,-17.134722,34.893585,-12.601111,-32.540806,-1.198081,28.161324,36.569679,112.86461,104.43262
0.8932088,32.484314,-0.0038369836,530.40454,-17.216312,34.538704,-12.260513,-32.289406,-1.5270745,27.917418,36.570675,112.86588,104.43468
0.8932088,32.484314,-0.0038369836,530.40454,-17.216312,34.538704,-12.260513,-32.289406,-1.5270745,27.917418,36.570675,112.86588,104.43468
0.89324307,33.656078,-0.0027818254,530.62213,-17.530853,33.162743,-10.934288,-31.327477,-2.8079951,26.98418,36.574547,112.87067,104.4427
0.89324307,33.656078,-0.0027818254,530.62213,-17.530853,33.162743,-10.934288,-31.327477,-2.8079951,26.98418,36.574547,112.87067,104.4427
0.89324999,33.891705,-0.0025694144,530.66809,-17.234163,32.887276,-11.054471,-30.987169,-2.6918106,26.654642,36.575325,112.8716,104.44432
0.8932569,34.127197,-0.0023569914,530.71442,-16.937483,32.612297,-11.174053,-30.646923,-2.5762086,26.325172,36.576103,112.87251,104.44593
0.8932569,34.127197,-0.0023569914,530.71442,-16.937483,32.612297,-11.174053,-30.646923,-2.5762086,26.325172,36.576103,112.87251,104.44593
0.8933,35.593506,-0.001030635,530.98944,-17.325377,30.906786,-9.5069008,-29.487637,-4.1861916,25.200565,36.580967,112.87791,104.45601
0.89330405,35.73074,-0.00090610393,531.01477,-17.361355,30.747663,-9.3506546,-29.381134,-4.3370647,25.09725,36.581425,112.8784,104.45695
0.89330405,35.73074,-0.00090610393,531.01477,-17.361355,30.747663,-9.3506546,-29.381134,-4.3370647,25.09725,36.581425,112.8784,104.45695
0.89335001,37.291691,0.00050839852,530.89948,-17.763926,31.340681,-9.7689333,-29.877254,-3.9321806,25.571663,36.586613,112.88403,104.4677
0.89340001,38.991898,0.0020473073,530.77991,-18.189308,31.997213,-10.260731,-30.412792,-3.4562929,26.083622,36.592255,112.89036,104.4794
0.89345002,40.687008,0.0035857107,530.66656,-18.601879,32.665733,-10.790573,-30.943144,-2.9437551,26.590466,36.5979,112.8969,104.4911
0.89349312,42.138363,0.0049110181,530.57373,-18.947472,33.251717,-11.277621,-31.395517,-2.4727407,27.022652,36.602768,112.90269,104.50117
0.89349312,42.138363,0.0049110181,530.57373,-18.947472,33.251717,-11.277621,-31.395517,-2.4727407,27.022652,36.602768,112.90269,104.50117
0.89349997,42.369415,0.0051232292,530.63147,-18.642714,32.987164,-11.398307,-31.054626,-2.3560796,26.692549,36.603546,112.90362,104.50279
0.89349997,42.369415,0.0051232292,530.63147,-18.642714,32.987164,-11.398307,-31.054626,-2.3560796,26.692549,36.603546,112.90362,104.50279
0.89350295,42.467239,0.0052133114,530.65607,-18.51335,32.875004,-11.44936,-30.909927,-2.3067303,26.552433,36.603878,112.904,104.50347
0.89350295,42.467239,0.0052133114,530.65607,-18.51335,32.875004,-11.44936,-30.909927,-2.3067303,26.552433,36.603878,112.904,104.50347
0.89354998,44.026901,0.0066594831,530.57037,-18.8813,33.530815,-12.013614,-31.399969,-1.7612171,27.020569,36.609192,112.91023,104.51449
0.89359999,45.656826,0.0081940955,530.4848,-19.260786,34.239681,-12.649309,-31.913355,-1.1467834,27.510826,36.614838,112.91703,104.52618
0.89365,47.25222,0.0097266845,530.40442,-19.628902,34.96133,-13.322174,-32.418633,-0.49657294,27.993149,36.620483,112.924,104.53788
0.89367163,47.929142,0.010388254,530.37128,-19.784546,35.277187,-13.624382,-32.634281,-0.20458591,28.198938,36.622925,112.92706,104.54294
0.89367163,47.929142,0.010388254,530.37128,-19.784546,35.277187,-13.624382,-32.634281,-0.20458591,28.198938,36.622925,112.92706,104.54294
0.8937,48.801739,0.011256875,530.61487,-19.986385,34.220558,-12.602022,-31.988512,-1.1921788,27.571762,36.626129,112.93105,104.54958
0.89374709,50.195263,0.012694844,531.01129,-20.315205,32.488266,-10.915169,-30.958757,-2.821409,26.571606,36.631447,112.93742,104.56059
0.89374709,50.195263,0.012694844,531.01129,-20.315205,32.488266,-10.915169,-30.958757,-2.821409,26.571606,36.631447,112.93742,104.56059
0.89375001,50.279736,0.012784286,531.04047,-20.18276,32.38121,-10.966595,-30.814386,-2.7716935,26.431807,36.631775,112.9378,104.56128
0.89375293,50.363914,0.012873718,531.0697,-20.050331,32.27425,-11.017912,-30.670025,-2.7220829,26.292019,36.632107,112.93818,104.56197
0.89375293,50.363914,0.012873718,531.0697,-20.050331,32.27425,-11.017912,-30.670025,-2.7220829,26.292019,36.632107,112.93818,104.56197
0.89380002,51.676857,0.014308544,531.46106,-20.372906,30.569225,-9.3397532,-29.694571,-4.3426132,25.344568,36.637424,112.94411,104.57298
0.89382839,52.431995,0.015172565,531.69238,-20.56427,29.552492,-8.3329763,-29.13039,-5.3146605,24.796545,36.640629,112.94756,104.57962
0.89382839,52.431995,0.015172565,531.69238,-20.56427,29.552492,-8.3329763,-29.13039,-5.3146605,24.796545,36.640629,112.94756,104.57962
0.89385003,52.988991,0.015829273,531.70062,-20.708151,29.910728,-8.6842546,-29.383013,-4.9748335,25.038343,36.64307,112.95017,104.58468
0.89389998,54.223961,0.017346093,531.72028,-21.034681,30.749689,-9.5237036,-29.959208,-4.1629052,25.589687,36.64872,112.95634,104.59637
0.89394999,55.378109,0.018858636,531.74023,-21.352499,31.602699,-10.400006,-30.523064,-3.3155477,26.129,36.654366,112.96269,104.60808
0.89399707,56.384647,0.020278279,531.75848,-21.643997,32.418659,-11.258343,-31.041906,-2.485759,26.62504,36.659683,112.96882,104.61909
0.89399707,56.384647,0.020278279,531.75848,-21.643997,32.418659,-11.258343,-31.041906,-2.485759,26.62504,36.659683,112.96882,104.61909
0.89399999,56.444572,0.020366525,531.79126,-21.50901,32.316986,-11.309989,-30.897289,-2.4358346,26.485001,36.660015,112.9692,104.61978
0.89399999,56.444572,0.020366525,531.79126,-21.50901,32.316986,-11.309989,-30.897289,-2.4358346,26.485001,36.660015,112.9692,104.61978
0.89400065,56.457283,0.020385318,531.79828,-21.480265,32.295345,-11.320974,-30.866489,-2.4252152,26.455177,36.660084,112.96928,104.61993
0.89400065,56.457283,0.020385318,531.79828,-21.480265,32.295345,-11.320974,-30.866489,-2.4252152,26.455177,36.660084,112.96928,104.61993
0.89405,57.414669,0.021869387,531.8194,-21.778902,33.167053,-12.256049,-31.397961,-1.5214546,26.963095,36.665665,112.97576,104.63148
0.89410001,58.283688,0.023366855,531.8382,-22.073561,34.064114,-13.238626,-31.921648,-0.57199305,27.463316,36.67131,112.98247,104.64319
0.89414662,58.996986,0.024757585,531.85229,-22.341455,34.913414,-14.186595,-32.396008,0.34383896,27.916176,36.676579,112.98883,104.6541
0.89414662,58.996986,0.024757585,531.85229,-22.341455,34.913414,-14.186595,-32.396008,0.34383896,27.916176,36.676579,112.98883,104.6541
0.89415002,59.045033,0.024858559,531.88531,-22.360703,34.798763,-14.074927,-32.336819,0.23595588,27.858599,36.67696,112.9893,104.65489
0.89420003,59.678932,0.026344128,532.3642,-22.641914,33.123337,-12.437065,-31.492338,-1.346225,27.037022,36.68261,112.99606,104.6666
0.89424938,60.164074,0.027804773,532.82086,-22.915106,31.496738,-10.836268,-30.709976,-2.8922756,26.275688,36.68819,113.00253,104.67815
0.89424938,60.164074,0.027804773,532.82086,-22.915106,31.496738,-10.836268,-30.709976,-2.8922756,26.275688,36.68819,113.00253,104.67815
0.89424998,60.169289,0.027823197,532.82831,-22.8859,31.476355,-10.84732,-30.679251,-2.8815913,26.245937,36.688259,113.0026,104.6783
0.89425063,60.174477,0.027841616,532.83582,-22.856695,31.455975,-10.858367,-30.648527,-2.8709118,26.216185,36.688332,113.00269,104.67844
0.89425063,60.174477,0.027841616,532.83582,-22.856695,31.455975,-10.858367,-30.648527,-2.8709118,26.216185,36.688332,113.00269,104.67844
0.89429998,60.510082,0.0292954,533.27606,-23.125937,29.857901,-9.2746077,-29.917608,-4.4001889,25.504717,36.693913,113.00893,104.69001
0.89434999,60.695942,0.030760376,533.70325,-23.394615,28.268059,-7.689446,-29.228413,-5.930491,24.833632,36.699562,113.01511,104.70171
0.89435339,60.702801,0.030859455,533.73151,-23.412701,28.161278,-7.5826435,-29.183516,-6.0335851,24.789904,36.699944,113.01552,104.70251
0.89435339,60.702801,0.030859455,533.73151,-23.412701,28.161278,-7.5826435,-29.183516,-6.0335851,24.789904,36.699944,113.01552,104.70251
0.8944,60.728409,0.03221776,533.80701,-23.65888,29.142109,-8.6955309,-29.728243,-4.9573798,25.31126,36.705212,113.02125,104.71342
0.89445001,60.611053,0.033667199,533.87482,-23.918053,30.209089,-9.9232302,-30.293385,-3.7704158,25.851871,36.710865,113.02753,104.72513
0.89449936,60.342655,0.035090391,533.92682,-24.169203,31.277802,-11.169578,-30.831198,-2.5656955,26.366039,36.716446,113.03384,104.73669
0.89449936,60.342655,0.035090391,533.92682,-24.169203,31.277802,-11.169578,-30.831198,-2.5656955,26.366039,36.716446,113.03384,104.73669
0.89450002,60.338268,0.035108328,533.93427,-24.139647,31.258707,-11.180682,-30.800421,-2.554961,26.336237,36.716515,113.03393,104.73684
0.89450002,60.338268,0.035108328,533.93427,-24.139647,31.258707,-11.180682,-30.800421,-2.554961,26.336237,36.716515,113.03393,104.73684
0.89450002,60.338139,0.035108853,533.93451,-24.138784,31.258148,-11.181006,-30.79952,-2.5546474,26.335367,36.716518,113.03393,104.73684
0.89450002,60.338139,0.035108853,533.93451,-24.138784,31.258148,-11.181006,-30.79952,-2.5546474,26.335367,36.716518,113.03393,104.73684
0.89455003,59.903961,0.036540795,533.97076,-24.388512,32.355606,-12.47661,-31.32263,-1.3025935,26.835163,36.722168,113.04041,104.74855
0.89459997,59.303082,0.037964247,533.98828,-24.633842,33.468796,-13.806377,-31.823668,-0.017800894,27.313532,36.727821,113.04697,104.76025
0.89462131,58.995209,0.038567863,533.98969,-24.737049,33.947712,-14.383025,-32.030174,0.53926086,27.510586,36.730228,113.04979,104.76524
0.89462131,58.995209,0.038567863,533.98969,-24.737049,33.947712,-14.383025,-32.030174,0.53926086,27.510586,36.730228,113.04979,104.76524
0.89464998,58.526894,0.03937833,534.23212,-24.875235,33.095875,-13.546766,-31.690386,-0.26864398,27.179039,36.733471,113.05357,104.77197
0.89469999,57.554302,0.040782701,534.63208,-25.114468,31.634743,-12.107183,-31.135529,-1.6591872,26.637369,36.739124,113.06009,104.78368
0.89475,56.37907,0.0421765,535.00195,-25.351873,30.20339,-10.690953,-30.627382,-3.0268788,26.140938,36.744778,113.06651,104.79539
0.89475,56.37907,0.0421765,535.00195,-25.351873,30.20339,-10.690953,-30.627382,-3.0268788,26.140938,36.744778,113.06651,104.79539
0.89475,56.378605,0.042177007,535.00214,-25.351002,30.202873,-10.69128,-30.626486,-3.0265632,26.14007,36.744778,113.06652,104.79539
0.89475,56.378136,0.042177513,535.00238,-25.350132,30.202356,-10.691607,-30.625587,-3.0262477,26.1392,36.744781,113.06652,104.79539
0.89475,56.378136,0.042177513,535.00238,-25.350132,30.202356,-10.691607,-30.625587,-3.0262477,26.1392,36.744781,113.06652,104.79539
0.89480001,54.995144,0.043560907,535.34052,-25.586004,28.80032,-9.2990475,-30.163172,-4.3707881,25.687048,36.750431,113.07288,104.80711
0.89485002,53.399532,0.044934057,535.64539,-25.820637,27.427124,-7.9304957,-29.745522,-5.6918578,25.278229,36.756084,113.07919,104.81882
0.89487869,52.386272,0.045717213,535.8045,-25.954796,26.652235,-7.1563764,-29.525795,-6.4389853,25.062933,36.759331,113.0828,104.82554
0.89487869,52.386272,0.045717213,535.8045,-25.954796,26.652235,-7.1563764,-29.525795,-6.4389853,25.062933,36.759331,113.0828,104.82554
0.89490002,51.588829,0.04629612,535.79865,-26.054037,27.202024,-7.8199124,-29.75852,-5.7974138,25.285517,36.761738,113.08549,104.83053
0.89494997,49.568905,0.047646765,535.76007,-26.285334,28.503502,-9.4002781,-30.284658,-4.269608,25.788456,36.767395,113.09183,104.84225
0.89499998,47.338787,0.048985161,535.68488,-26.514322,29.819832,-11.011678,-30.781733,-2.7121453,26.263216,36.773048,113.09821,104.85396
0.89499998,47.338787,0.048985161,535.68488,-26.514322,29.819832,-11.011678,-30.781733,-2.7121453,26.263216,36.773048,113.09821,104.85396
0.89499998,47.337936,0.048985649,535.68506,-26.513447,29.819357,-11.012006,-30.780834,-2.7118282,26.262346,36.773048,113.09821,104.85396
0.89499998,47.337936,0.048985649,535.68506,-26.513447,29.819357,-11.012006,-30.780834,-2.7118282,26.262346,36.773048,113.09821,104.85396
0.89500111,47.28532,0.049015608,535.69562,-26.459494,29.790056,-11.032218,-30.725452,-2.6922882,26.208719,36.773174,113.09836,104.85423
0.89500111,47.28532,0.049015608,535.69562,-26.459494,29.790056,-11.032218,-30.725452,-2.6922882,26.208719,36.773174,113.09836,104.85423
0.89504999,44.891205,0.050312448,535.58478,-26.681656,31.092653,-12.637965,-31.182726,-1.1406244,26.645069,36.778706,113.1046,104.86568
0.895096,42.445263,0.051522955,535.4444,-26.889071,32.332596,-14.176777,-31.586699,0.34605899,27.030163,36.783909,113.11048,104.87646
0.895096,42.445263,0.051522955,535.4444,-26.889071,32.332596,-14.176777,-31.586699,0.34605899,27.030163,36.783909,113.11048,104.87646
0.8951,42.225521,0.051626831,535.46063,-26.906881,32.231613,-14.077912,-31.558712,0.25054377,27.002676,36.784359,113.11099,104.8774
0.89515001,39.326477,0.052928481,535.63989,-27.13117,30.97551,-12.847241,-31.228024,-0.93830335,26.677588,36.790016,113.11737,104.88911
0.89517486,37.793324,0.053571168,535.71167,-27.242729,30.361687,-12.245357,-31.07843,-1.519641,26.530294,36.792828,113.12054,104.89494
0.89517486,37.793324,0.053571168,535.71167,-27.242729,30.361687,-12.245357,-31.07843,-1.519641,26.530294,36.792828,113.12054,104.89494
0.89520001,36.155876,0.1078246,535.77216,-27.355427,29.749084,-11.644459,-30.937214,-2.0999627,26.391087,36.79567,113.12375,104.90083
0.89524889,32.637985,0.51932496,535.85486,-27.574717,28.578928,-10.496394,-30.690575,-3.2085342,26.147436,36.801201,113.13,104.91228
0.89524889,32.637985,0.51932496,535.85486,-27.574717,28.578928,-10.496394,-30.690575,-3.2085342,26.147436,36.801201,113.13,104.91228
0.89525002,32.551903,0.53352135,535.86218,-27.520662,28.552351,-10.516753,-30.635326,-3.1888506,26.093941,36.801327,113.13015,104.91254
0.8952511,32.465584,0.54792559,535.86951,-27.466618,28.525791,-10.537097,-30.58008,-3.1691828,26.040445,36.801453,113.13029,104.91281
0.8952511,32.465584,0.54792559,535.86951,-27.466618,28.525791,-10.537097,-30.58008,-3.1691828,26.040445,36.801453,113.13029,104.91281
0.89529997,28.486338,1.3789274,535.90631,-27.686768,27.385321,-9.4167624,-30.370937,-4.2507496,25.833088,36.806984,113.13651,104.92426
0.89534998,23.9582,2.6409769,535.896,-27.912289,26.247999,-8.3004112,-30.193575,-5.3282237,25.656351,36.812641,113.14293,104.93598
0.89539999,18.966284,4.316144,535.83704,-28.13822,25.140388,-7.2148328,-30.052231,-6.3757477,25.514444,36.818298,113.14941,104.94771
0.89540398,18.550117,4.466713,535.83026,-28.156176,25.053738,-7.1299968,-30.042524,-6.4575992,25.504642,36.818748,113.14992,104.94864
0.89540398,18.550117,4.466713,535.83026,-28.156176,25.053738,-7.1299968,-30.042524,-6.4575992,25.504642,36.818748,113.14992,104.94864
0.89545,13.512599,6.4039044,535.52612,-28.364191,26.476173,-8.9033422,-30.443123,-4.7433352,25.886696,36.823956,113.15591,104.95943
0.89549887,7.7383962,8.8441076,535.15521,-28.584549,27.999611,-10.811383,-30.833616,-2.8992419,26.258604,36.829487,113.16222,104.97089
0.89549887,7.7383962,8.8441076,535.15521,-28.584549,27.999611,-10.811383,-30.833616,-2.8992419,26.258604,36.829487,113.16222,104.97089
0.8955,7.6004443,8.9048376,535.15881,-28.530592,27.975782,-10.831846,-30.778276,-2.8794594,26.205017,36.829613,113.16235,104.97115
0.8955,7.6004443,8.9048376,535.15881,-28.530592,27.975782,-10.831846,-30.778276,-2.8794594,26.205017,36.829613,113.16235,104.97115
0.89550394,7.1163082,9.11868,535.17133,-28.34203,27.892603,-10.903254,-30.584839,-2.8104281,26.017712,36.830059,113.16286,104.97207
0.89550394,7.1163082,9.11868,535.17133,-28.34203,27.892603,-10.903254,-30.584839,-2.8104281,26.017712,36.830059,113.16286,104.97207
0.89555001,1.2271703,11.813318,534.776,-28.550751,29.343586,-12.724811,-30.918591,-1.0502954,26.335089,36.835274,113.1686,104.98287
0.89555883,0.053469509,12.369372,534.69507,-28.590715,29.623106,-13.076535,-30.978806,-0.71047044,26.392286,36.836273,113.1697,104.98494
0.89555883,0.053469509,12.369372,534.69507,-28.590715,29.623106,-13.076535,-30.978806,-0.71047044,26.392286,36.836273,113.1697,104.98494
0.89557117,0.033063967,12.345804,534.58057,-28.646374,30.013382,-13.568053,-31.060677,-0.23560314,26.470016,36.837666,113.17122,104.98783
0.89557117,0.033063967,12.345804,534.58057,-28.646374,30.013382,-13.568053,-31.060677,-0.23560314,26.470016,36.837666,113.17122,104.98783
0.89560002,0.032226484,12.30537,534.48926,-28.777008,29.420441,-12.999637,-30.990395,-0.78467482,26.398924,36.840931,113.17478,104.99459
0.89565003,0.030769143,12.356311,534.3194,-29.004314,28.41651,-12.040253,-30.893822,-1.7112491,26.300108,36.846588,113.18102,105.00632
0.89569998,0.029304212,12.555471,534.13635,-29.233055,27.442316,-11.113613,-30.828455,-2.6059992,26.231459,36.852249,113.18733,105.01804
0.89574605,0.02794799,12.864854,533.95746,-29.445322,26.57098,-10.289152,-30.795084,-3.4019098,26.194162,36.857464,113.19324,105.02885
0.89574605,0.02794799,12.864854,533.95746,-29.445322,26.57098,-10.289152,-30.795084,-3.4019098,26.194162,36.857464,113.19324,105.02885
0.89574999,0.02783205,12.896613,533.96722,-29.257677,26.497835,-10.361168,-30.602102,-3.3322816,26.007298,36.85791,113.19374,105.02977
0.89575392,0.027716069,12.929111,533.97705,-29.070137,26.424875,-10.432988,-30.409136,-3.2628434,25.820452,36.858353,113.19424,105.03069
0.89575392,0.027716069,12.929111,533.97705,-29.070137,26.424875,-10.432988,-30.409136,-3.2628434,25.820452,36.858353,113.19424,105.03069
0.89579999,0.026353022,13.370869,533.79596,-29.286606,25.583038,-9.6363802,-30.404209,-4.0317225,25.810711,36.863567,113.20003,105.04149
0.89585,0.02486749,13.974054,533.59143,-29.523735,24.697891,-8.8044672,-30.426388,-4.8344831,25.826729,36.869228,113.20642,105.05322
0.89590001,0.023375824,14.699709,533.38007,-29.763422,23.842358,-8.0068836,-30.476362,-5.6039143,25.869596,36.874889,113.21294,105.06495
0.89592886,0.022512285,15.171676,533.25555,-29.903028,23.362062,-7.5623326,-30.517515,-6.0326805,25.906223,36.878155,113.21677,105.07172
0.89592886,0.022512285,15.171676,533.25555,-29.903028,23.362062,-7.5623326,-30.517515,-6.0326805,25.906223,36.878155,113.21677,105.07172
0.89595002,0.02187839,15.542005,533.09155,-30.005877,24.121342,-8.5170994,-30.637754,-5.1098113,26.020084,36.88055,113.21957,105.07668
0.89599609,0.020493841,16.421246,532.72723,-30.23139,25.78434,-10.610929,-30.8724,-3.0862241,26.241726,36.885765,113.22558,105.08748
0.89599609,0.020493841,16.421246,532.72723,-30.23139,25.78434,-10.610929,-30.8724,-3.0862241,26.241726,36.885765,113.22558,105.08748
0.89600003,0.020375557,16.500614,532.73987,-30.04537,25.721367,-10.68325,-30.679115,-3.0163071,26.054569,36.886211,113.22608,105.0884
0.89600003,0.020375557,16.500614,532.73987,-30.04537,25.721367,-10.68325,-30.679115,-3.0163071,26.054569,36.886211,113.22608,105.0884
0.89600837,0.020122638,16.671972,532.76697,-29.648159,25.587378,-10.837167,-30.266052,-2.8675079,25.65461,36.887161,113.22712,105.09037
0.89600837,0.020122638,16.671972,532.76697,-29.648159,25.587378,-10.837167,-30.266052,-2.8675079,25.65461,36.887161,113.22712,105.09037
0.896047,0.018958868,17.496737,532.46295,-29.842232,26.994854,-12.604271,-30.431202,-1.1600287,25.809998,36.891529,113.23176,105.09942
0.896047,0.018958868,17.496737,532.46295,-29.842232,26.994854,-12.604271,-30.431202,-1.1600287,25.809998,36.891529,113.23176,105.09942
0.89604998,0.018867698,17.563913,532.45349,-29.857483,26.947626,-12.561125,-30.435049,-1.2016957,25.813387,36.891872,113.23212,105.10013
0.89609998,0.017355181,18.724319,532.29633,-30.112181,26.180977,-11.864945,-30.51203,-1.8739346,25.882343,36.897533,113.23811,105.11186
0.89614999,0.015838385,19.97011,532.13861,-30.371019,25.443766,-11.203776,-30.613449,-2.512213,25.974892,36.903194,113.24425,105.12359
0.8962,0.01431768,21.294291,531.9812,-30.634295,24.735937,-10.577897,-30.738461,-3.1162691,26.09021,36.908859,113.25052,105.13532
0.89624161,0.013049684,22.45075,531.85126,-30.856945,24.16935,-10.084226,-30.859844,-3.592608,26.202921,36.91357,113.25586,105.14508
0.89624161,0.013049684,22.45075,531.85126,-30.856945,24.16935,-10.084226,-30.859844,-3.592608,26.202921,36.91357,113.25586,105.14508
0.89625001,0.012793442,22.689566,531.88843,-30.464231,24.057436,-10.239781,-30.447737,-3.4422052,25.803879,36.91452,113.25693,105.14705
0.89625841,0.012537112,22.929659,531.92603,-30.072071,23.946346,-10.394443,-30.035698,-3.2926726,25.404919,36.915474,113.25796,105.14902
0.89625841,0.012537112,22.929659,531.92603,-30.072071,23.946346,-10.394443,-30.035698,-3.2926726,25.404919,36.915474,113.25796,105.14902
0.89630002,0.011266048,24.142984,531.81274,-30.303995,23.408186,-9.9247732,-30.178091,-3.7457948,25.53804,36.920185,113.26302,105.15878
0.89635003,0.009735873,25.6525,531.67926,-30.58769,22.788109,-9.3932943,-30.368704,-4.2584043,25.71682,36.925846,113.26924,105.17052
0.89639997,0.0082032969,27.211206,531.54932,-30.877073,22.19714,-8.8980465,-30.579788,-4.735908,25.915337,36.931511,113.27564,105.18225
0.89644998,0.0066686966,28.811884,531.42358,-31.172441,21.635208,-8.4392347,-30.810509,-5.1781158,26.13278,36.937176,113.28221,105.19398
0.89645302,0.0065759905,28.909708,531.41614,-31.190472,21.602211,-8.4127054,-30.825048,-5.2036796,26.146496,36.937515,113.28262,105.19469
0.89645302,0.0065759905,28.909708,531.41614,-31.190472,21.602211,-8.4127054,-30.825048,-5.2036796,26.146496,36.937515,113.28262,105.19469
0.89649159,0.0053905775,30.172298,531.2262,-31.422787,23.19722,-10.399853,-30.886103,-3.2832608,26.201248,36.941887,113.28767,105.20375
0.89649159,0.0053905775,30.172298,531.2262,-31.422787,23.19722,-10.399853,-30.886103,-3.2832608,26.201248,36.941887,113.28767,105.20375
0.89649999,0.0051324507,30.449617,531.27637,-31.036261,23.107939,-10.555965,-30.473398,-3.1323316,25.80163,36.942841,113.28873,105.20572
0.89649999,0.0051324507,30.449617,531.27637,-31.036261,23.107939,-10.555965,-30.473398,-3.1323316,25.80163,36.942841,113.28873,105.20572
0.89651448,0.0046875491,30.927925,531.36389,-30.371555,22.955996,-10.822884,-29.762363,-2.8742874,25.113174,36.944477,113.29047,105.20911
0.89651448,0.0046875491,30.927925,531.36389,-30.371555,22.955996,-10.822884,-29.762363,-2.8742874,25.113174,36.944477,113.29047,105.20911
0.89652389,0.0043983273,31.239487,531.32074,-30.430641,23.348715,-11.308559,-29.771517,-2.404984,25.121027,36.945545,113.29155,105.21133
0.89652389,0.0043983273,31.239487,531.32074,-30.430641,23.348715,-11.308559,-29.771517,-2.404984,25.121027,36.945545,113.29155,105.21133
0.89655,0.0035949389,32.108955,531.28632,-30.595961,23.08205,-11.093679,-29.897024,-2.6122994,25.239523,36.948505,113.29456,105.21745
0.89660001,0.0020565398,33.785889,531.22455,-30.917749,22.593534,-10.710272,-30.150763,-2.9821134,25.479342,36.95417,113.30048,105.22919
0.89665002,0.00051763316,35.473446,531.16827,-31.246824,22.13373,-10.363643,-30.421558,-3.316323,25.735588,36.959835,113.30656,105.24093
0.89670002,-0.0010214011,37.164303,531.1178,-31.583466,21.702545,-10.053941,-30.708584,-3.6147909,26.007458,36.9655,113.31284,105.25266
0.89673555,-0.0021148487,38.363762,531.08557,-31.827425,21.413509,-9.8563986,-30.921946,-3.8050792,26.209696,36.969524,113.31741,105.26101
0.89673555,-0.0021148487,38.363762,531.08557,-31.827425,21.413509,-9.8563986,-30.921946,-3.8050792,26.209696,36.969524,113.31741,105.26101
0.89674997,-0.0025601832,38.850269,531.19598,-31.174366,21.299896,-10.127125,-30.212513,-3.5433149,25.522762,36.971165,113.31924,105.2644
0.89676446,-0.003005465,39.334045,531.3078,-30.523161,21.188663,-10.39519,-29.503284,-3.284137,24.836067,36.972805,113.32095,105.2678
0.89676446,-0.003005465,39.334045,531.3078,-30.523161,21.188663,-10.39519,-29.503284,-3.284137,24.836067,36.972805,113.32095,105.2678
0.89679998,-0.0040983339,40.514034,531.30231,-30.781107,20.925663,-10.215882,-29.731503,-3.4568598,25.052832,36.97683,113.32504,105.27615
0.89684999,-0.0056354734,42.157009,531.29932,-31.151423,20.57972,-9.9954758,-30.064735,-3.6690421,25.36948,36.982498,113.33099,105.28788
0.8969,-0.007171222,43.772808,531.30182,-31.530516,20.261972,-9.8125105,-30.411325,-3.8450131,25.698963,36.988163,113.33712,105.29962
0.89695001,-0.0087052016,45.354195,531.30963,-31.918653,19.972317,-9.6670818,-30.770443,-3.9846876,26.04048,36.993832,113.34345,105.31136
0.89697611,-0.0095057795,46.164284,531.31567,-32.125118,19.832129,-9.606061,-30.962767,-4.0431986,26.223421,36.996792,113.34684,105.3175
