"Time","smpm.is[1]","smpm.is[2]","smpm.idq_sr[1]","smpm.idq_sr[2]","inertiaLoad.phi","inertiaLoad.w"
0.35569999,126.1988,23.31698,-92.282143,-131.78465,32.841293,28.30477
0.35574999,125.93546,23.626396,-92.343872,-131.64499,32.842709,28.28755
0.3558,125.66932,23.937412,-92.40258,-131.50562,32.84412,28.270348
0.35585001,125.40039,24.250019,-92.458282,-131.36656,32.845535,28.253164
0.35589999,125.12869,24.564209,-92.510979,-131.22787,32.846947,28.235998
0.35595,124.85423,24.879972,-92.560684,-131.08954,32.848358,28.218849
0.35600001,124.577,25.197304,-92.607414,-130.95158,32.84977,28.201721
0.35605001,124.29704,25.516193,-92.651176,-130.81404,32.851177,28.184608
0.35609999,124.01434,25.836632,-92.691994,-130.67693,32.852589,28.167515
0.35615,123.72891,26.158613,-92.729858,-130.54027,32.853996,28.15044
0.35620001,123.44077,26.482126,-92.764801,-130.40407,32.855404,28.133381
0.35624999,123.14992,26.807163,-92.796822,-130.26837,32.856808,28.116341
0.3563,122.85637,27.133717,-92.825935,-130.13318,32.858215,28.099319
0.35635,122.56013,27.461779,-92.852158,-129.99852,32.859619,28.082314
0.35640001,122.26123,27.79134,-92.875496,-129.86441,32.861023,28.065327
0.35644999,121.95965,28.122393,-92.895973,-129.73088,32.862427,28.048357
0.3565,121.65542,28.454929,-92.913589,-129.59793,32.863827,28.031404
0.35655001,121.34854,28.788939,-92.92836,-129.46559,32.865227,28.014469
0.35659999,121.03902,29.124416,-92.940308,-129.33389,32.866627,27.997553
0.35664999,120.72688,29.461353,-92.949432,-129.20284,32.868027,27.980652
0.3567,120.41212,29.799738,-92.955757,-129.07243,32.869427,27.963768
0.35675001,120.09475,30.139566,-92.959282,-128.94273,32.870823,27.946901
0.35679999,119.77478,30.480827,-92.960037,-128.81374,32.872223,27.930052
0.35685,119.45222,30.823513,-92.958023,-128.68547,32.873619,27.913219
0.35690001,119.12709,31.167618,-92.953262,-128.55795,32.875011,27.896404
0.35695001,118.79939,31.51313,-92.945755,-128.43118,32.876408,27.879604
0.35699999,118.46913,31.860044,-92.935532,-128.30521,32.8778,27.862822
0.35705,118.13633,32.208351,-92.922592,-128.18002,32.879192,27.846054
0.35710001,117.80098,32.558044,-92.906952,-128.05566,32.880585,27.829306
0.35714999,117.4631,32.909111,-92.888634,-127.93213,32.881977,27.812571
0.3572,117.12271,33.261547,-92.867638,-127.80946,32.883366,27.795853
0.35725001,116.77981,33.615345,-92.843994,-127.68765,32.884754,27.779152
0.35730001,116.43441,33.970493,-92.817703,-127.56673,32.886143,27.762465
0.35734999,116.08652,34.326984,-92.788788,-127.44672,32.887531,27.745794
0.3574,115.73615,34.684814,-92.757256,-127.32764,32.88892,27.729141
0.35745001,115.38331,35.043972,-92.723122,-127.2095,32.890305,27.712502
0.35749999,115.02801,35.404449,-92.686401,-127.09231,32.891689,27.695877
0.35755,114.67026,35.766235,-92.64711,-126.9761,32.893074,27.67927
0.3576,114.31007,36.12933,-92.605263,-126.86088,32.894459,27.662676
0.35765001,113.94744,36.493717,-92.560875,-126.74667,32.89584,27.646097
0.35769999,113.58241,36.859394,-92.513954,-126.63348,32.897224,27.629534
0.35775,113.21495,37.226349,-92.464523,-126.52134,32.898605,27.612986
0.35780001,112.84509,37.594578,-92.412598,-126.41026,32.899982,27.596451
0.35784999,112.47285,37.964069,-92.358177,-126.30024,32.901363,27.579931
0.35789999,112.09823,38.334816,-92.3013,-126.19131,32.90274,27.563427
0.35795,111.72123,38.70681,-92.241959,-126.0835,32.904121,27.546936
0.35800001,111.34187,39.080048,-92.180176,-125.97681,32.905495,27.530458
0.35804999,110.96016,39.454514,-92.115974,-125.87125,32.906872,27.513994
0.3581,110.5761,39.830204,-92.049362,-125.76684,32.908249,27.497545
0.35815001,110.18971,40.207115,-91.980354,-125.6636,32.909622,27.48111
0.35820001,109.801,40.585228,-91.908966,-125.56154,32.910995,27.464687
0.35824999,109.40998,40.964546,-91.83522,-125.46068,32.912369,27.448277
0.3583,109.01666,41.345055,-91.759117,-125.36104,32.913742,27.431881
0.35835001,108.62104,41.726749,-91.680687,-125.26262,32.915112,27.415499
0.35839999,108.22314,42.109619,-91.59993,-125.16544,32.916481,27.399128
0.35845,107.82296,42.49366,-91.516876,-125.06952,32.91785,27.382771
0.3585,107.42052,42.87886,-91.431534,-124.97487,32.91922,27.366425
0.35855001,107.01583,43.265213,-91.343925,-124.88151,32.920589,27.350092
0.35859999,106.60889,43.652714,-91.254051,-124.78944,32.921955,27.333771
0.35865,106.19971,44.041348,-91.161942,-124.69869,32.923321,27.317461
0.35870001,105.78832,44.431114,-91.067604,-124.60927,32.924686,27.301165
0.35874999,105.3747,44.822002,-90.971062,-124.52119,32.926052,27.284878
0.35879999,104.95889,45.214008,-90.872322,-124.43446,32.927418,27.268604
0.35885,104.54087,45.607117,-90.771408,-124.34909,32.92878,27.252342
0.35890001,104.12067,46.001324,-90.668327,-124.26511,32.930141,27.23609
0.35894999,103.6983,46.396626,-90.56311,-124.18253,32.931503,27.219849
0.359,103.27375,46.793007,-90.455757,-124.10135,32.932861,27.203619
0.35905001,102.84705,47.190464,-90.346291,-124.02158,32.934223,27.187399
0.35910001,102.41821,47.588993,-90.234726,-123.94326,32.935581,27.171188
0.35914999,101.98722,47.988579,-90.121078,-123.86638,32.936939,27.154989
0.3592,101.55411,48.389217,-90.005371,-123.79095,32.938297,27.1388
0.35925001,101.11887,48.790897,-89.887611,-123.717,32.939655,27.122622
0.35929999,100.68153,49.193619,-89.767815,-123.64452,32.94101,27.106451
0.35935,100.2421,49.59737,-89.646004,-123.57355,32.942364,27.09029
0.3594,99.800575,50.00214,-89.522194,-123.50407,32.943718,27.074139
0.35945001,99.356972,50.407925,-89.3964,-123.43612,32.945072,27.057997
0.35949999,98.911293,50.814716,-89.268639,-123.36969,32.946426,27.041862
0.35955,98.463562,51.222507,-89.138924,-123.3048,32.947777,27.025738
0.35960001,98.013779,51.63129,-89.007271,-123.24147,32.949127,27.009621
0.35964999,97.561951,52.041054,-88.873703,-123.1797,32.950478,26.993513
0.35969999,97.108093,52.451797,-88.738235,-123.11951,32.951828,26.977411
0.35975,96.652222,52.863506,-88.600883,-123.0609,32.953175,26.961319
0.35980001,96.194336,53.276176,-88.461655,-123.00388,32.954521,26.945234
0.35984999,95.734444,53.6898,-88.32058,-122.94848,32.955868,26.929155
0.3599,95.27256,54.10437,-88.177666,-122.89469,32.957214,26.913086
0.35995001,94.808701,54.519878,-88.032936,-122.84253,32.958561,26.89702
0.36000001,94.342865,54.936314,-87.886406,-122.79201,32.959904,26.880964
0.36004999,93.875061,55.353676,-87.738083,-122.74313,32.96125,26.864914
0.3601,93.405312,55.771954,-87.587997,-122.69592,32.962593,26.848869
0.36015001,92.933617,56.191135,-87.436157,-122.65037,32.963932,26.83283
0.36019999,92.459991,56.611221,-87.282578,-122.6065,32.965275,26.816799
0.36025,91.984436,57.0322,-87.127281,-122.56432,32.966614,26.800772
0.3603,91.506966,57.454063,-86.970284,-122.52383,32.967957,26.78475
0.36035001,91.027596,57.876804,-86.811607,-122.48505,32.969296,26.768734
0.36039999,90.546326,58.300415,-86.651253,-122.44798,32.970631,26.752724
0.36045,90.063171,58.724888,-86.48925,-122.41264,32.97197,26.736717
0.36050001,89.57814,59.150219,-86.325615,-122.37904,32.973305,26.720715
0.36054999,89.09124,59.576397,-86.160362,-122.34718,32.97464,26.704718
0.36059999,88.602486,60.003418,-85.993507,-122.31706,32.975975,26.688723
0.36065,88.111885,60.431267,-85.825073,-122.28871,32.97731,26.672733
0.36070001,87.619446,60.859947,-85.655067,-122.26213,32.978642,26.656748
0.36074999,87.125183,61.289444,-85.483513,-122.23732,32.979977,26.640764
0.3608,86.629097,61.719749,-85.310425,-122.21429,32.981308,26.624784
0.36085001,86.131203,62.15086,-85.135826,-122.19307,32.982639,26.608807
0.36090001,85.631508,62.582767,-84.959724,-122.17364,32.983967,26.592833
0.36094999,85.130028,63.015465,-84.782135,-122.15601,32.985298,26.576862
0.361,84.626762,63.44894,-84.603088,-122.14021,32.986626,26.560892
0.36105001,84.121735,63.883194,-84.422592,-122.12622,32.987953,26.544924
0.36109999,83.614937,64.318214,-84.240669,-122.11407,32.989281,26.528957
0.36115,83.106392,64.75399,-84.057327,-122.10375,32.990608,26.512993
0.3612,82.596107,65.190521,-83.872597,-122.09528,32.991932,26.49703
0.36125001,82.084091,65.627792,-83.686478,-122.08867,32.993256,26.481068
0.36129999,81.570351,66.065804,-83.499001,-122.08391,32.994579,26.465107
0.36135,81.054901,66.504547,-83.310181,-122.08102,32.995903,26.449146
0.36140001,80.537743,66.944016,-83.120033,-122.07999,32.997223,26.433186
0.36144999,80.018898,67.384193,-82.928574,-122.08085,32.998547,26.417225
0.36149999,79.49836,67.825081,-82.735817,-122.08359,32.999866,26.401262
0.36155,78.976158,68.26667,-82.541786,-122.08822,33.001186,26.385302
0.36160001,78.452286,68.708954,-82.346497,-122.09475,33.002506,26.369339
0.36164999,77.926758,69.151924,-82.149963,-122.10318,33.003822,26.353376
0.3617,77.399582,69.595573,-81.952202,-122.11352,33.005142,26.337412
0.36175001,76.870773,70.039894,-81.753235,-122.12578,33.006458,26.321445
0.36179999,76.34034,70.484886,-81.553078,-122.13995,33.007774,26.305479
0.36184999,75.808281,70.930527,-81.351746,-122.15605,33.009087,26.289509
0.3619,75.27462,71.376816,-81.149254,-122.17408,33.010403,26.273537
0.36195001,74.739365,71.823753,-80.945625,-122.19405,33.011715,26.257563
0.36199999,74.202522,72.271324,-80.740875,-122.21596,33.013027,26.241585
0.36205,73.664093,72.719528,-80.535019,-122.23981,33.014339,26.225605
0.36210001,73.1241,73.16835,-80.328079,-122.26561,33.015648,26.209621
0.36215001,72.582542,73.61779,-80.120064,-122.29337,33.01696,26.193636
0.36219999,72.039444,74.067833,-79.910988,-122.32309,33.018269,26.177645
0.36225,71.494797,74.518471,-79.700882,-122.35477,33.019577,26.16165
0.36230001,70.948624,74.969711,-79.489754,-122.38842,33.020885,26.145651
0.36234999,70.400925,75.421532,-79.277626,-122.42404,33.022194,26.129648
0.3624,69.851715,75.873932,-79.064507,-122.46165,33.023499,26.11364
0.36245,69.301003,76.326904,-78.850418,-122.50123,33.024803,26.097628
0.36250001,68.748795,76.780441,-78.635384,-122.54279,33.026108,26.081608
0.36254999,68.195107,77.234528,-78.419411,-122.58634,33.027412,26.065584
0.3626,67.639946,77.689171,-78.202515,-122.63189,33.028713,26.049555
0.36265001,67.083321,78.144356,-77.984726,-122.67943,33.030018,26.033518
0.36269999,66.525238,78.600082,-77.766052,-122.72897,33.031319,26.017475
0.36274999,65.965714,79.056328,-77.546509,-122.7805,33.032619,26.001427
0.3628,65.404755,79.5131,-77.326111,-122.83405,33.033916,25.985371
0.36285001,64.842361,79.970383,-77.104889,-122.8896,33.035217,25.969309
0.36289999,64.278557,80.428177,-76.882843,-122.94716,33.036514,25.953238
0.36295,63.713348,80.886475,-76.660004,-123.00673,33.037811,25.93716
0.36300001,63.146736,81.345261,-76.436378,-123.06831,33.039108,25.921074
0.36305001,62.578739,81.804535,-76.21199,-123.13192,33.040405,25.90498
0.36309999,62.009361,82.264282,-75.986847,-123.19755,33.041698,25.888878
0.36315,61.438618,82.72451,-75.760979,-123.2652,33.042992,25.872766
0.36320001,60.866512,83.185196,-75.534393,-123.33487,33.044285,25.856646
0.36324999,60.293056,83.646347,-75.307106,-123.40656,33.045578,25.840517
0.3633,59.718258,84.107941,-75.07914,-123.48029,33.046871,25.824377
0.36335,59.142132,84.569984,-74.85051,-123.55605,33.048161,25.808229
0.36340001,58.564682,85.032463,-74.621231,-123.63383,33.04945,25.79207
0.36344999,57.98592,85.495377,-74.391319,-123.71365,33.050739,25.775902
0.3635,57.405853,85.95871,-74.160797,-123.79551,33.052029,25.759722
0.36355001,56.824497,86.422462,-73.929672,-123.87939,33.053318,25.74353
0.36359999,56.241856,86.88662,-73.697968,-123.96532,33.054604,25.727329
0.36364999,55.65794,87.351181,-73.465698,-124.05328,33.055889,25.711117
0.3637,55.072758,87.816132,-73.23288,-124.14329,33.057175,25.694893
0.36375001,54.486324,88.281479,-72.999527,-124.23533,33.05846,25.678656
0.36379999,53.89864,88.747208,-72.765663,-124.32941,33.059742,25.662407
0.36385,53.309723,89.213303,-72.531296,-124.42553,33.061024,25.646147
0.36390001,52.719578,89.679771,-72.296448,-124.52369,33.062305,25.629871
0.36395001,52.128216,90.146606,-72.061134,-124.62389,33.063587,25.613585
0.36399999,51.535645,90.613785,-71.825371,-124.72614,33.064869,25.597286
0.36405,50.941875,91.081314,-71.58918,-124.83041,33.066147,25.580973
0.36410001,50.34692,91.549187,-71.352562,-124.93674,33.067425,25.564644
0.36414999,49.750782,92.017387,-71.115547,-125.0451,33.068703,25.548304
0.3642,49.153473,92.485916,-70.878151,-125.15552,33.069981,25.531948
0.36425,48.555004,92.954765,-70.640381,-125.26796,33.071259,25.515577
0.36430001,47.955383,93.423927,-70.40226,-125.38245,33.072533,25.499193
0.36434999,47.354622,93.893394,-70.163811,-125.49897,33.073807,25.482792
0.3644,46.752731,94.363159,-69.925034,-125.61754,33.075081,25.466377
0.36445001,46.149712,94.833214,-69.685951,-125.73814,33.076355,25.449945
0.36449999,45.545582,95.303558,-69.446587,-125.86078,33.077625,25.433498
0.36454999,44.94035,95.774178,-69.206947,-125.98545,33.078896,25.417036
0.3646,44.334019,96.245071,-68.967056,-126.11216,33.080166,25.400557
0.36465001,43.726608,96.716225,-68.726921,-126.2409,33.081436,25.38406
0.36469999,43.118118,97.187637,-68.486557,-126.37167,33.082706,25.367546
0.36475,42.508564,97.659309,-68.245995,-126.50448,33.083973,25.351017
0.36480001,41.897949,98.131218,-68.005234,-126.63931,33.085239,25.334469
0.36485001,41.286289,98.603363,-67.764297,-126.77616,33.086506,25.317902
0.36489999,40.673592,99.075745,-67.523201,-126.91505,33.087772,25.301319
0.36495,40.059868,99.548347,-67.28196,-127.05595,33.089039,25.284718
0.36500001,39.445122,100.02116,-67.040588,-127.19888,33.090302,25.268097
0.36504999,38.829369,100.49419,-66.799103,-127.34383,33.091564,25.251457
0.3651,38.212612,100.96743,-66.557518,-127.49079,33.092827,25.234798
0.36515,37.594868,101.44086,-66.315849,-127.63976,33.09409,25.218121
0.36520001,36.976139,101.91448,-66.074112,-127.79075,33.095348,25.201424
0.36524999,36.356441,102.38828,-65.832329,-127.94375,33.096607,25.184706
0.3653,35.735779,102.86227,-65.5905,-128.09875,33.097866,25.167969
0.36535001,35.114162,103.33642,-65.348656,-128.25575,33.099125,25.151211
0.36539999,34.491604,103.81073,-65.106804,-128.41476,33.100384,25.134432
0.36544999,33.868114,104.2852,-64.864967,-128.57578,33.101639,25.117632
0.3655,33.243694,104.75983,-64.623146,-128.73877,33.102894,25.100811
0.36555001,32.618362,105.23459,-64.381363,-128.90376,33.104149,25.083969
0.36559999,31.992123,105.7095,-64.139641,-129.07074,33.105404,25.067106
0.36565,31.364986,106.18452,-63.897984,-129.2397,33.106655,25.05022
0.36570001,30.736963,106.65968,-63.656414,-129.41064,33.107906,25.033312
0.36575001,30.108061,107.13496,-63.41494,-129.58357,33.109158,25.016382
0.36579999,29.478291,107.61034,-63.173584,-129.75847,33.110409,24.999428
0.36585,28.847662,108.08582,-62.932354,-129.93533,33.11166,24.982452
0.36590001,28.216183,108.5614,-62.691269,-130.11417,33.112907,24.965452
0.36594999,27.583862,109.03708,-62.45034,-130.29497,33.114155,24.948431
0.366,26.950712,109.51283,-62.209587,-130.47771,33.115402,24.931383
0.36605,26.31674,109.98867,-61.969021,-130.66241,33.11665,24.914312
0.36610001,25.681955,110.46458,-61.728653,-130.84908,33.117893,24.897219
0.36614999,25.046368,110.94054,-61.488506,-131.03767,33.119137,24.880098
0.3662,24.409986,111.41657,-61.248589,-131.22821,33.12038,24.862953
0.36625001,23.772821,111.89265,-61.008915,-131.42068,33.121624,24.845785
0.36629999,23.134882,112.36877,-60.769505,-131.6151,33.122868,24.82859
0.36635,22.496176,112.84492,-60.530365,-131.81143,33.124107,24.811371
0.3664,21.856712,113.32111,-60.291515,-132.00969,33.125347,24.794125
0.36645001,21.216505,113.79733,-60.052967,-132.20985,33.126587,24.776852
0.36649999,20.575558,114.27357,-59.814732,-132.41194,33.127827,24.759554
0.36655,19.933884,114.74981,-59.576832,-132.61592,33.129063,24.742229
0.36660001,19.291491,115.22606,-59.339272,-132.82181,33.130299,24.724876
0.36664999,18.648388,115.70231,-59.102074,-133.0296,33.131535,24.707499
0.36669999,18.004585,116.17855,-58.865246,-133.23927,33.132771,24.690092
0.36675,17.360092,116.65478,-58.628803,-133.45084,33.134003,24.672659
0.36680001,16.714916,117.13098,-58.392761,-133.66428,33.135239,24.655197
0.36684999,16.069069,117.60716,-58.157131,-133.87958,33.136471,24.637709
0.3669,15.42256,118.08331,-57.921925,-134.09676,33.137699,24.620192
0.36695001,14.775395,118.55941,-57.687164,-134.3158,33.138931,24.602644
0.36700001,14.127588,119.03547,-57.452854,-134.5367,33.14016,24.58507
0.36704999,13.479145,119.51147,-57.219009,-134.75945,33.141392,24.567467
0.3671,12.830077,119.98742,-56.985645,-134.98402,33.142616,24.549833
0.36715001,12.180392,120.4633,-56.752777,-135.21045,33.143845,24.532171
0.36719999,11.530101,120.93911,-56.520412,-135.43871,33.145069,24.514479
0.36725,10.879211,121.41484,-56.28857,-135.66879,33.146297,24.496756
0.3673,10.227734,121.89048,-56.057259,-135.90068,33.147522,24.479004
0.36735001,9.5756769,122.36604,-55.826496,-136.13438,33.148743,24.46122
0.36739999,8.9230499,122.84149,-55.596287,-136.3699,33.149967,24.443407
0.36745,8.2698622,123.31684,-55.366653,-136.60721,33.151188,24.425562
0.36750001,7.6161237,123.79208,-55.137604,-136.84631,33.152409,24.407686
0.36754999,6.961843,124.26721,-54.909149,-137.08719,33.153629,24.38978
0.36759999,6.3070292,124.74221,-54.681305,-137.32985,33.15485,24.371841
0.36765,5.6516919,125.21709,-54.454082,-137.57428,33.156067,24.35387
0.36770001,4.9958405,125.69182,-54.227497,-137.82047,33.157284,24.335869
0.36774999,4.3394837,126.16641,-54.001556,-138.06842,33.158501,24.317833
0.3678,3.6826313,126.64086,-53.776276,-138.31812,33.159714,24.299767
0.36785001,3.0252924,127.11515,-53.551666,-138.56955,33.160931,24.281666
0.36790001,2.367476,127.58929,-53.32774,-138.82271,33.162144,24.263533
0.36794999,1.7091916,128.06325,-53.104511,-139.07761,33.163357,24.245367
0.368,1.0504482,128.53705,-52.881989,-139.33421,33.16457,24.227167
0.36805001,0.39125511,129.01065,-52.660187,-139.59253,33.165779,24.208933
0.36807948,0.0024570837,129.28976,-52.529778,-139.74561,33.166492,24.19817
0.36807948,0.0024570837,129.28976,-52.529778,-139.74561,33.166492,24.19817
0.36808088,-0.0024571086,129.2963,-52.536442,-139.74812,33.166527,24.197649
0.36808088,-0.0024571086,129.2963,-52.536442,-139.74812,33.166527,24.197649
0.36809999,-0.0088822655,129.3542,-52.681873,-139.76086,33.166988,24.190668
0.36815,-0.02689453,129.50526,-53.061081,-139.7928,33.168198,24.172394
0.3682,-0.046665151,129.65555,-53.438164,-139.82266,33.169407,24.154116
0.36825001,-0.068187706,129.80504,-53.813126,-139.85045,33.170612,24.135834
0.36829999,-0.091455154,129.95375,-54.185955,-139.87619,33.171822,24.117548
0.36835,-0.11646102,130.10167,-54.556652,-139.89989,33.173027,24.099258
0.36840001,-0.14319789,130.24881,-54.925209,-139.92157,33.174229,24.080967
0.36844999,-0.17165874,130.39514,-55.291626,-139.94125,33.175434,24.062672
0.36849999,-0.2018382,130.5407,-55.655903,-139.95895,33.176636,24.044374
0.36855,-0.23372985,130.68547,-56.018024,-139.97469,33.177837,24.026075
0.36860001,-0.26732749,130.82945,-56.377998,-139.98848,33.179039,24.007774
0.36864999,-0.30262458,130.97263,-56.735817,-140.00034,33.180237,23.989471
0.3687,-0.3396143,131.11504,-57.091476,-140.01028,33.181438,23.971169
0.36875001,-0.3782905,131.25664,-57.444977,-140.01833,33.182636,23.952862
0.36880001,-0.41864696,131.39746,-57.79631,-140.02451,33.183834,23.934555
0.36884999,-0.46067703,131.53749,-58.145481,-140.02882,33.185028,23.916248
0.3689,-0.50437474,131.67673,-58.492477,-140.03128,33.186226,23.897942
0.36895001,-0.54973418,131.81519,-58.837303,-140.03194,33.18742,23.879633
0.36899999,-0.59674823,131.95284,-59.179955,-140.03078,33.188614,23.861326
0.36905,-0.64541012,132.08971,-59.520428,-140.02782,33.189804,23.843018
0.3691,-0.69571441,132.22578,-59.858719,-140.02309,33.190998,23.824711
0.36915001,-0.74765456,132.36107,-60.194832,-140.0166,33.192188,23.806404
0.36919999,-0.80122316,132.49557,-60.528759,-140.00838,33.193378,23.788099
0.36925,-0.85641479,132.62927,-60.860497,-139.99843,33.194565,23.769796
0.36930001,-0.91322333,132.76219,-61.190052,-139.98677,33.195755,23.751493
0.36934999,-0.97164124,132.89432,-61.517414,-139.97343,33.196941,23.733192
0.36939999,-1.0316628,133.02565,-61.842583,-139.95842,33.198128,23.714893
0.36945,-1.0932822,133.15619,-62.165562,-139.94176,33.199314,23.696596
0.36950001,-1.1564924,133.28595,-62.486343,-139.92345,33.200497,23.678301
0.36954999,-1.2212868,133.4149,-62.804932,-139.90352,33.201679,23.660007
0.3696,-1.2876599,133.54308,-63.121319,-139.88197,33.202862,23.641718
0.36965001,-1.3556052,133.67046,-63.435509,-139.85886,33.204044,23.623432
0.36970001,-1.4251159,133.79704,-63.747501,-139.83415,33.205227,23.605148
0.36974999,-1.4961861,133.92285,-64.057289,-139.80791,33.206406,23.586868
0.3698,-1.5688094,134.04785,-64.364876,-139.78012,33.207584,23.568592
0.36985001,-1.6429796,134.17207,-64.670265,-139.75081,33.208763,23.55032
0.36989999,-1.7186904,134.2955,-64.973442,-139.72,33.209938,23.532049
0.36995,-1.7959356,134.41814,-65.274422,-139.6877,33.211117,23.513784
0.37,-1.8747088,134.53998,-65.573196,-139.65392,33.212292,23.495523
0.37005001,-1.9550035,134.66104,-65.869759,-139.6187,33.213467,23.477268
0.37009999,-2.0368137,134.78131,-66.164124,-139.58202,33.214638,23.459017
0.37015,-2.1201329,134.90079,-66.456276,-139.54393,33.215813,23.440771
0.37020001,-2.2049551,135.01949,-66.746231,-139.50443,33.216984,23.422529
0.37024999,-2.2912741,135.13739,-67.033974,-139.46353,33.218155,23.404293
0.37029999,-2.3790832,135.2545,-67.319511,-139.42126,33.219322,23.386063
0.37035,-2.4683766,135.37082,-67.602844,-139.37764,33.220493,23.367838
0.37040001,-2.5591481,135.48636,-67.883972,-139.33267,33.221661,23.349617
0.37044999,-2.6513915,135.60112,-68.162895,-139.28639,33.222828,23.331404
0.3705,-2.7451003,135.71507,-68.439606,-139.23878,33.223991,23.313198
0.37055001,-2.8402684,135.82825,-68.714119,-139.18988,33.225159,23.294996
0.37059999,-2.9368896,135.94064,-68.986427,-139.13971,33.226322,23.276802
0.37064999,-3.0349579,136.05225,-69.256531,-139.08827,33.227486,23.258614
0.3707,-3.1344671,136.16307,-69.524429,-139.03558,33.228649,23.240433
0.37075001,-3.2354112,136.2731,-69.790131,-138.98166,33.229809,23.22226
0.37079999,-3.3377836,136.38235,-70.053627,-138.92653,33.230972,23.204092
0.37085,-3.4415784,136.49081,-70.314926,-138.87019,33.232132,23.185932
0.37090001,-3.5467896,136.5985,-70.57402,-138.81268,33.233288,23.16778
0.37095001,-3.6534109,136.70538,-70.830917,-138.754,33.234447,23.149635
0.37099999,-3.7614365,136.81151,-71.085625,-138.69415,33.235603,23.1315
0.37105,-3.8708599,136.91684,-71.338127,-138.63318,33.236759,23.113371
0.37110001,-3.9816751,137.02138,-71.58844,-138.57108,33.237915,23.095249
0.37114999,-4.0938764,137.12515,-71.836563,-138.50787,33.239071,23.077137
0.3712,-4.2074571,137.22813,-72.082489,-138.44357,33.240223,23.059032
0.37125,-4.3224115,137.33034,-72.326225,-138.3782,33.241375,23.040937
0.37130001,-4.4387336,137.43178,-72.56778,-138.31177,33.242527,23.02285
0.37134999,-4.5564175,137.53242,-72.807137,-138.24428,33.243679,23.004772
0.3714,-4.675457,137.63228,-73.044319,-138.17577,33.244827,22.986702
0.37145001,-4.795846,137.73137,-73.279312,-138.10623,33.245975,22.968641
0.37149999,-4.9175782,137.82968,-73.512131,-138.03569,33.247124,22.95059
0.37154999,-5.040648,137.92722,-73.74276,-137.96417,33.248272,22.932549
0.3716,-5.1650496,138.02399,-73.971222,-137.89168,33.249416,22.914515
0.37165001,-5.2907763,138.11996,-74.19751,-137.81824,33.250565,22.896492
0.37169999,-5.4178228,138.21516,-74.421616,-137.74385,33.251709,22.878479
0.37175,-5.5461826,138.3096,-74.643562,-137.66853,33.25285,22.860474
0.37180001,-5.6758504,138.40326,-74.863335,-137.5923,33.253994,22.842482
0.37185001,-5.8068199,138.49614,-75.080948,-137.51517,33.255135,22.824497
0.37189999,-5.939085,138.58826,-75.296394,-137.43715,33.256275,22.806524
0.37195,-6.0726399,138.6796,-75.509682,-137.35828,33.257416,22.788561
0.37200001,-6.207479,138.77017,-75.72081,-137.27853,33.258556,22.770607
0.37204999,-6.3435955,138.85997,-75.929787,-137.19795,33.259693,22.752665
0.3721,-6.4809847,138.94899,-76.136612,-137.11655,33.26083,22.734732
0.37215,-6.6196399,139.03726,-76.341286,-137.03433,33.261967,22.716812
0.37220001,-6.7595558,139.12474,-76.543816,-136.95131,33.263103,22.6989
0.37224999,-6.9007258,139.21147,-76.744202,-136.86751,33.264236,22.681002
0.3723,-7.0431447,139.29742,-76.942444,-136.78294,33.265369,22.663113
0.37235001,-7.1868062,139.38261,-77.138557,-136.69762,33.266502,22.645235
0.37239999,-7.3317051,139.46704,-77.332535,-136.61156,33.267635,22.627369
0.37244999,-7.4778347,139.5507,-77.524376,-136.52475,33.268764,22.609514
0.3725,-7.6251903,139.63361,-77.714096,-136.43724,33.269894,22.591671
0.37255001,-7.7737651,139.71574,-77.901695,-136.34903,33.271023,22.573839
0.37259999,-7.9235535,139.79712,-78.087173,-136.26013,33.272152,22.556019
0.37265,-8.0745497,139.87772,-78.270531,-136.17056,33.273281,22.53821
0.37270001,-8.2267485,139.95758,-78.451782,-136.08034,33.274406,22.520412
0.37275001,-8.3801441,140.03667,-78.63092,-135.98946,33.275532,22.502626
0.37279999,-8.53473,140.11501,-78.807953,-135.89795,33.276657,22.484854
0.37285,-8.6905003,140.19257,-78.982887,-135.80582,33.277782,22.467093
0.37290001,-8.8474512,140.26939,-79.155716,-135.71307,33.278904,22.449343
0.37294999,-9.0055742,140.34546,-79.326454,-135.61975,33.280025,22.431606
0.373,-9.1648655,140.42076,-79.49511,-135.52585,33.281147,22.413881
0.37305,-9.3253193,140.49532,-79.661674,-135.43137,33.282269,22.39617
0.37310001,-9.4869289,140.56911,-79.826157,-135.33633,33.283386,22.378469
0.37314999,-9.6496897,140.64215,-79.988564,-135.24077,33.284504,22.360781
0.3732,-9.8135948,140.71445,-80.148895,-135.14467,33.285622,22.343107
0.37325001,-9.9786406,140.786,-80.307152,-135.04807,33.286739,22.325443
0.37329999,-10.144819,140.85678,-80.463348,-134.95096,33.287853,22.307795
0.37334999,-10.312126,140.92683,-80.617485,-134.85335,33.288971,22.290157
0.3734,-10.480556,140.99612,-80.769569,-134.75526,33.290085,22.272533
0.37345001,-10.650104,141.06468,-80.919594,-134.65672,33.291199,22.254921
0.37349999,-10.820762,141.13248,-81.067581,-134.55774,33.292309,22.237324
0.37355,-10.992526,141.19954,-81.213516,-134.45831,33.293423,22.219738
0.37360001,-11.16539,141.26585,-81.357414,-134.35844,33.294533,22.202166
