"Time","p"
0.73799998,23
0.73820001,23
0.73839998,23
0.73860002,23
0.73879999,23
0.73900002,23
0.7392,23
0.73940003,23
0.7396,23
0.73979998,23
0.74000001,23
0.74019998,23
0.74040002,23
0.74059999,23
0.74080002,23
0.741,23
0.74119997,23
0.7414,23
0.74159998,23
0.74180001,23
0.74199998,23
0.74220002,23
0.74239999,23
0.74260002,23
0.7428,23
0.74299997,23
0.7432,23
0.74339998,23
0.74360001,23
0.74379998,23
0.74400002,23
0.74419999,23
0.74440002,23
0.7446,23
0.74479997,23
0.745,23
0.74519998,23
0.74540001,23
0.74559999,23
0.74580002,23
0.74599999,23
0.74620003,23
0.7464,23
0.74659997,23
0.74680001,23
0.74699998,23
0.74720001,23
0.74739999,23
0.74760002,23
0.74779999,23
0.74800003,23
0.7482,23
0.74839997,23
0.74860001,23
0.74879998,23
0.74900001,23
0.74919999,23
0.74940002,23
0.74959999,23
0.74980003,23
0.75,23
0.75019997,23
0.75040001,23
0.75059998,23
0.75080001,23
0.75099999,23
0.75120002,23
0.75139999,23
0.75160003,23
0.7518,23
0.75199997,23
0.75220001,23
0.75239998,23
0.75260001,23
0.75279999,23
0.75300002,23
0.75319999,23
0.75340003,23
0.7536,23
0.75379997,23
0.75400001,23
0.75419998,23
0.75440001,23
0.75459999,23
0.75480002,23
0.755,23
0.75520003,23
0.7554,23
0.75559998,23
0.75580001,23
0.75599998,23
0.75620002,23
0.75639999,23
0.75660002,23
0.7568,23
0.75700003,23
0.7572,23
0.75739998,23
0.75760001,23
0.75779998,23
0.75800002,23
0.75819999,23
0.75840002,23
0.7586,23
0.75880003,23
0.759,23
0.75919998,23
0.75940001,23
0.75959998,23
0.75980002,23
0.75999999,23
0.76020002,23
0.7604,23
0.76059997,23
0.7608,23
0.76099998,23
0.76120001,23
0.76139998,23
0.76160002,23
0.76179999,23
0.76200002,23
0.7622,23
0.76239997,23
0.7626,23
0.76279998,23
0.76300001,23
0.76319999,23
0.76340002,23
0.76359999,23
0.76380002,23
0.764,23
0.76419997,23
0.76440001,23
0.76459998,23
0.76480001,23
0.76499999,23
0.76520002,23
0.76539999,23
0.76560003,23
0.7658,23
0.76599997,23
0.76620001,23
0.76639998,23
0.76660001,23
0.76679999,23
0.76700002,23
0.76719999,23
0.76740003,23
0.7676,23
0.76779997,23
0.76800001,23
0.76819998,23
0.76840001,23
0.76859999,23
0.76880002,23
0.76899999,23
0.76920003,23
0.7694,23
0.76959997,23
0.76980001,23
0.76999998,23
0.77020001,23
0.77039999,23
0.77060002,23
0.77079999,23
0.77100003,23
0.7712,23
0.77139997,23
0.77160001,23
0.77179998,23
0.77200001,23
0.77219999,23
0.77240002,23
0.7726,23
0.77280003,23
0.773,23
0.77319998,23
0.77340001,23
0.77359998,23
0.77380002,23
0.77399999,23
0.77420002,23
0.7744,23
0.77460003,23
0.7748,23
0.77499998,23
0.77520001,23
0.77539998,23
0.77560002,23
0.77579999,23
0.77600002,23
0.7762,23
0.77640003,23
0.7766,23
0.77679998,23
0.77700001,23
0.77719998,23
0.77740002,23
0.77759999,23
0.77780002,23
0.778,23
0.77819997,23
0.7784,23
0.77859998,23
0.77880001,23
0.77899998,23
0.77920002,23
0.77939999,23
0.77960002,23
0.7798,23
0.77999997,23
0.7802,23
0.78039998,23
0.78060001,23
0.78079998,23
0.78100002,23
0.78119999,23
0.78140002,23
0.7816,23
0.78179997,23
0.78200001,23
0.78219998,23
0.78240001,23
0.78259999,23
0.78280002,23
0.78299999,23
0.78320003,23
0.7834,23
0.78359997,23
0.78380001,23
0.78399998,23
0.78420001,23
0.78439999,23
0.78460002,23
0.78479999,23
0.78500003,23
0.7852,23
0.78539997,23
0.78560001,23
0.78579998,23
0.78600001,23
0.78619999,23
0.78640002,23
0.78659999,23
0.78680003,23
0.787,23
0.78719997,23
0.78740001,23
0.78759998,23
0.78780001,23
0.78799999,23
0.78820002,23
0.78839999,23
0.78860003,23
0.7888,23
0.78899997,23
0.78920001,23
0.78939998,23
0.78960001,23
0.78979999,23
0.79000002,23
0.7902,23
0.79040003,23
0.7906,23
0.79079998,23
0.79100001,23
0.79119998,23
0.79140002,23
0.79159999,23
0.79180002,23
0.792,23
0.79220003,23
0.7924,23
0.79259998,23
0.79280001,23
0.79299998,23
0.79320002,23
0.79339999,23
0.79360002,23
0.7938,23
0.79400003,23
0.7942,23
0.79439998,23
0.79460001,23
0.79479998,23
0.79500002,23
0.79519999,23
0.79540002,23
0.7956,23
0.79579997,23
0.796,23
0.79619998,23
0.79640001,23
0.79659998,23
0.79680002,23
0.79699999,23
0.79720002,23
0.7974,23
0.79759997,23
0.7978,23
0.79799998,23
0.79820001,23
0.79839998,23
0.79860002,23
0.79879999,23
0.79900002,23
0.7992,23
0.79939997,23
0.79960001,23
0.79979998,23
0.80000001,23
0.80019999,23
0.80040002,23
0.80059999,23
0.80080003,23
0.801,23
0.80119997,23
0.80140001,23
0.80159998,23
0.80180001,23
0.80199999,23
0.80220002,23
0.80239999,23
0.80260003,23
0.8028,23
0.80299997,23
0.80320001,23
0.80339998,23
0.80360001,23
0.80379999,23
0.80400002,23
0.80419999,23
0.80440003,23
0.8046,23
0.80479997,23
0.80500001,23
0.80519998,23
0.80540001,23
0.80559999,23
0.80580002,23
0.80599999,23
0.80620003,23
0.8064,23
0.80659997,23
0.80680001,23
0.80699998,23
0.80720001,23
0.80739999,23
0.80760002,23
0.80779999,23
0.80800003,23
0.8082,23
0.80839998,23
0.80860001,23
0.80879998,23
0.80900002,23
0.80919999,23
0.80940002,23
0.8096,23
0.80980003,23
0.81,23
0.81019998,23
0.81040001,23
0.81059998,23
0.81080002,23
0.81099999,23
0.81120002,23
0.8114,23
0.81160003,23
0.8118,23
0.81199998,23
0.81220001,23
0.81239998,23
0.81260002,23
0.81279999,23
0.81300002,23
0.8132,23
0.81339997,23
0.8136,23
0.81379998,23
0.81400001,23
0.81419998,23
0.81440002,23
0.81459999,23
0.81480002,23
0.815,23
0.81519997,23
0.8154,23
0.81559998,23
0.81580001,23
0.81599998,23
0.81620002,23
0.81639999,23
0.81660002,23
0.8168,23
0.81699997,23
0.81720001,23
0.81739998,23
0.81760001,23
0.81779999,23
0.81800002,23
0.81819999,23
0.81840003,23
0.8186,23
0.81879997,23
0.81900001,23
0.81919998,23
0.81940001,23
0.81959999,23
0.81980002,23
0.81999999,23
0.82020003,23
0.8204,23
0.82059997,23
0.82080001,23
0.82099998,23
0.82120001,23
0.82139999,23
0.82160002,23
0.82179999,23
0.82200003,23
0.8222,23
0.82239997,23
0.82260001,23
0.82279998,23
0.82300001,23
0.82319999,23
0.82340002,23
0.82359999,23
0.82380003,23
0.824,23
0.82419997,23
0.82440001,23
0.82459998,23
0.82480001,23
0.82499999,23
0.82520002,23
0.82539999,23
0.82560003,23
0.8258,23
0.82599998,23
0.82620001,23
0.82639998,23
0.82660002,23
0.82679999,23
0.82700002,23
0.8272,23
0.82740003,23
0.8276,23
0.82779998,23
0.82800001,23
0.82819998,23
0.82840002,23
0.82859999,23
0.82880002,23
0.829,23
0.82920003,23
0.8294,23
0.82959998,23
0.82980001,23
0.82999998,23
0.83020002,23
0.83039999,23
0.83060002,23
0.8308,23
0.83099997,23
0.8312,23
0.83139998,23
0.83160001,23
0.83179998,23
0.83200002,23
0.83219999,23
0.83240002,23
0.8326,23
0.83279997,23
0.833,23
0.83319998,23
0.83340001,23
0.83359998,23
0.83380002,23
0.83399999,23
0.83420002,23
0.8344,23
0.83459997,23
0.8348,23
0.83499998,23
0.83520001,23
0.83539999,23
0.83560002,23
0.83579999,23
0.83600003,23
0.8362,23
0.83639997,23
0.83660001,23
0.83679998,23
0.83700001,23
0.83719999,23
0.83740002,23
0.83759999,23
0.83780003,23
0.838,23
0.83819997,23
0.83840001,23
0.83859998,23
0.83880001,23
0.83899999,23
0.83920002,23
0.83939999,23
0.83960003,23
0.8398,23
0.83999997,23
0.84020001,23
0.84039998,23
0.84060001,23
0.84079999,23
0.84100002,23
0.84119999,23
0.84140003,23
0.8416,23
0.84179997,23
0.84200001,23
0.84219998,23
0.84240001,23
0.84259999,23
0.84280002,23
0.84299999,23
0.84320003,23
0.8434,23
0.84359998,23
0.84380001,23
0.84399998,23
0.84420002,23
0.84439999,23
0.84460002,23
0.8448,23
0.84500003,23
0.8452,23
0.84539998,23
0.84560001,23
0.84579998,23
0.84600002,23
0.84619999,23
0.84640002,23
0.8466,23
0.84680003,23
0.847,23
0.84719998,23
0.84740001,23
0.84759998,23
0.84780002,23
0.84799999,23
0.84820002,23
0.8484,23
0.84859997,23
0.8488,23
0.84899998,23
0.84920001,23
0.84939998,23
0.84960002,23
0.84979999,23
0.85000002,23
0.8502,23
0.85039997,23
0.8506,23
0.85079998,23
0.85100001,23
0.85119998,23
0.85140002,23
0.85159999,23
0.85180002,23
0.852,23
0.85219997,23
0.8524,23
0.85259998,23
0.85280001,23
0.85299999,23
0.85320002,23
0.85339999,23
0.85360003,23
0.8538,23
0.85399997,23
0.85420001,23
0.85439998,23
0.85460001,23
0.85479999,23
0.85500002,23
0.85519999,23
0.85540003,23
0.8556,23
0.85579997,23
0.85600001,23
0.85619998,23
0.85640001,23
0.85659999,23
0.85680002,23
0.85699999,23
0.85720003,23
0.8574,23
0.85759997,23
0.85780001,23
0.85799998,23
0.85820001,23
0.85839999,23
0.85860002,23
0.85879999,23
0.85900003,23
0.8592,23
0.85939997,23
0.85960001,23
0.85979998,23
0.86000001,23
0.86019999,23
0.86040002,23
0.86059999,23
0.86080003,23
0.861,23
0.86119998,23
0.86140001,23
0.86159998,23
0.86180001,23
0.86199999,23
0.86220002,23
0.8624,23
0.86260003,23
0.8628,23
0.86299998,23
0.86320001,23
0.86339998,23
0.86360002,23
0.86379999,23
0.86400002,23
0.8642,23
0.86440003,23
0.8646,23
0.86479998,23
0.86500001,23
0.86519998,23
0.86540002,23
0.86559999,23
0.86580002,23
0.866,23
0.86619997,23
0.8664,23
0.86659998,23
0.86680001,23
0.86699998,23
0.86720002,23
0.86739999,23
0.86760002,23
0.8678,23
0.86799997,23
0.8682,23
0.86839998,23
0.86860001,23
0.86879998,23
0.86900002,23
0.86919999,23
0.86940002,23
0.8696,23
0.86979997,23
0.87,23
0.87019998,23
0.87040001,23
0.87059999,23
0.87080002,23
0.87099999,23
0.87120003,23
0.8714,23
0.87159997,23
0.87180001,23
0.87199998,23
0.87220001,23
0.87239999,23
0.87260002,23
0.87279999,23
0.87300003,23
0.8732,23
0.87339997,23
0.87360001,23
0.87379998,23
0.87400001,23
0.87419999,23
0.87440002,23
0.87459999,23
0.87480003,23
0.875,23
0.87519997,23
0.87540001,23
0.87559998,23
0.87580001,23
0.87599999,23
0.87620002,23
0.87639999,23
0.87660003,23
0.8768,23
0.87699997,23
0.87720001,23
0.87739998,23
0.87760001,23
0.87779999,23
0.87800002,23
0.87819999,23
0.87840003,23
0.8786,23
0.87879997,23
0.87900001,23
0.87919998,23
0.87940001,23
0.87959999,23
0.87980002,23
0.88,23
0.88020003,23
0.8804,23
0.88059998,23
0.88080001,23
0.88099998,23
0.88120002,23
0.88139999,23
0.88160002,23
0.8818,23
0.88200003,23
0.8822,23
0.88239998,23
0.88260001,23
0.88279998,23
0.88300002,23
0.88319999,23
0.88340002,23
0.8836,23
0.88380003,23
0.884,23
0.88419998,23
0.88440001,23
0.88459998,23
0.88480002,23
0.88499999,23
0.88520002,23
0.8854,23
0.88559997,23
0.8858,23
0.88599998,23
0.88620001,23
0.88639998,23
0.88660002,23
0.88679999,23
0.88700002,23
0.8872,23
0.88739997,23
0.8876,23
0.88779998,23
0.88800001,23
0.88819999,23
0.88840002,23
0.88859999,23
0.88880002,23
0.889,23
0.88919997,23
0.88940001,23
0.88959998,23
0.88980001,23
0.88999999,23
0.89020002,23
0.89039999,23
0.89060003,23
0.8908,23
0.89099997,23
0.89120001,23
0.89139998,23
0.89160001,23
0.89179999,23
0.89200002,23
0.89219999,23
0.89240003,23
0.8926,23
0.89279997,23
0.89300001,23
0.89319998,23
0.89340001,23
0.89359999,23
0.89380002,23
0.89399999,23
0.89420003,23
0.8944,23
0.89459997,23
0.89480001,23
0.89499998,23
0.89520001,23
0.89539999,23
0.89560002,23
0.89579999,23
0.89600003,23
0.8962,23
0.89639997,23
0.89660001,23
0.89679998,23
0.89700001,23
0.89719999,23
0.89740002,23
0.8976,23
0.89780003,23
0.898,23
0.89819998,23
0.89840001,23
0.89859998,23
0.89880002,23
0.89899999,23
0.89920002,23
0.8994,23
0.89960003,23
0.8998,23
0.89999998,23
0.90020001,23
0.90039998,23
0.90060002,23
0.90079999,23
0.90100002,23
0.9012,23
0.90140003,23
0.9016,23
0.90179998,23
0.90200001,23
0.90219998,23
0.90240002,23
0.90259999,23
0.90280002,23
0.903,23
0.90319997,23
0.9034,23
0.90359998,23
0.90380001,23
0.90399998,23
0.90420002,23
0.90439999,23
0.90460002,23
0.9048,23
0.90499997,23
0.9052,23
0.90539998,23
0.90560001,23
0.90579998,23
0.90600002,23
0.90619999,23
0.90640002,23
0.9066,23
0.90679997,23
0.90700001,23
0.90719998,23
0.90740001,23
0.90759999,23
0.90780002,23
0.90799999,23
0.90820003,23
0.9084,23
0.90859997,23
0.90880001,23
0.90899998,23
0.90920001,23
0.90939999,23
0.90960002,23
0.90979999,23
0.91000003,23
0.9102,23
0.91039997,23
0.91060001,23
0.91079998,23
0.91100001,23
0.91119999,23
0.91140002,23
0.91159999,23
0.91180003,23
0.912,23
0.91219997,23
0.91240001,23
0.91259998,23
0.91280001,23
0.91299999,23
0.91320002,23
0.91339999,23
0.91360003,23
0.9138,23
0.91399997,23
0.91420001,23
0.91439998,23
0.91460001,23
0.91479999,23
0.91500002,23
0.9152,23
0.91540003,23
0.9156,23
0.91579998,23
0.91600001,23
0.91619998,23
0.91640002,23
0.91659999,23
0.91680002,23
0.917,23
0.91720003,23
0.9174,23
0.91759998,23
0.91780001,23
0.91799998,23
0.91820002,23
0.91839999,23
0.91860002,23
0.9188,23
0.91900003,23
0.9192,23
0.91939998,23
0.91960001,23
0.91979998,23
0.92000002,23
0.92019999,23
0.92040002,23
0.9206,23
0.92079997,23
0.921,23
0.92119998,23
0.92140001,23
0.92159998,23
0.92180002,23
0.92199999,23
0.92220002,23
0.9224,23
0.92259997,23
0.9228,23
0.92299998,23
0.92320001,23
0.92339998,23
0.92360002,23
0.92379999,23
0.92400002,23
0.9242,23
0.92439997,23
0.92460001,23
0.92479998,23
0.92500001,23
0.92519999,23
0.92540002,23
0.92559999,23
0.92580003,23
0.926,23
0.92619997,23
0.92640001,23
0.92659998,23
0.92680001,23
0.92699999,23
0.92720002,23
0.92739999,23
0.92760003,23
0.9278,23
0.92799997,23
0.92820001,23
0.92839998,23
0.92860001,23
0.92879999,23
0.92900002,23
0.92919999,23
0.92940003,23
0.9296,23
0.92979997,23
0.93000001,23
0.93019998,23
0.93040001,23
0.93059999,23
0.93080002,23
0.93099999,23
0.93120003,23
0.9314,23
0.93159997,23
0.93180001,23
0.93199998,23
0.93220001,23
0.93239999,23
0.93260002,23
0.93279999,23
0.93300003,23
0.9332,23
0.93339998,23
0.93360001,23
0.93379998,23
0.93400002,23
0.93419999,23
0.93440002,23
0.9346,23
0.93480003,23
0.935,23
0.93519998,23
0.93540001,23
0.93559998,23
0.93580002,23
0.93599999,23
0.93620002,23
0.9364,23
0.93660003,23
0.9368,23
0.93699998,23
0.93720001,23
0.93739998,23
0.93760002,23
0.93779999,23
0.93800002,23
0.9382,23
0.93839997,23
0.9386,23
0.93879998,23
0.93900001,23
0.93919998,23
0.93940002,23
0.93959999,23
0.93980002,23
0.94,23
0.94019997,23
0.9404,23
0.94059998,23
0.94080001,23
0.94099998,23
0.94120002,23
0.94139999,23
0.94160002,23
0.9418,23
0.94199997,23
0.94220001,23
0.94239998,23
0.94260001,23
0.94279999,23
0.94300002,23
0.94319999,23
0.94340003,23
0.9436,23
0.94379997,23
0.94400001,23
0.94419998,23
0.94440001,23
0.94459999,23
0.94480002,23
0.94499999,23
0.94520003,23
0.9454,23
0.94559997,23
0.94580001,23
0.94599998,23
0.94620001,23
0.94639999,23
0.94660002,23
0.94679999,23
0.94700003,23
0.9472,23
0.94739997,23
0.94760001,23
0.94779998,23
0.94800001,23
0.94819999,23
0.94840002,23
0.94859999,23
0.94880003,23
0.949,23
0.94919997,23
0.94940001,23
0.94959998,23
0.94980001,23
0.94999999,23
0.95020002,23
0.95039999,23
0.95060003,23
0.9508,23
0.95099998,23
0.95120001,23
0.95139998,23
0.95160002,23
0.95179999,23
0.95200002,23
0.9522,23
0.95240003,23
0.9526,23
0.95279998,23
0.95300001,23
0.95319998,23
0.95340002,23
0.95359999,23
0.95380002,23
0.954,23
0.95420003,23
0.9544,23
0.95459998,23
0.95480001,23
0.95499998,23
0.95520002,23
0.95539999,23
0.95560002,23
0.9558,23
0.95599997,23
0.9562,23
0.95639998,23
0.95660001,23
0.95679998,23
0.95700002,23
0.95719999,23
0.95740002,23
0.9576,23
0.95779997,23
0.958,23
0.95819998,23
0.95840001,23
0.95859998,23
0.95880002,23
0.95899999,23
0.95920002,23
0.9594,23
0.95959997,23
0.9598,23
0.95999998,23
0.96020001,23
0.96039999,23
0.96060002,23
0.96079999,23
0.96100003,23
0.9612,23
0.96139997,23
0.96160001,23
0.96179998,23
0.96200001,23
0.96219999,23
0.96240002,23
0.96259999,23
0.96280003,23
0.963,23
0.96319997,23
0.96340001,23
0.96359998,23
0.96380001,23
0.96399999,23
0.96420002,23
0.96439999,23
0.96460003,23
0.9648,23
0.96499997,23
0.96520001,23
0.96539998,23
0.96560001,23
0.96579999,23
0.96600002,23
0.96619999,23
0.96640003,23
0.9666,23
0.96679997,23
0.96700001,23
0.96719998,23
0.96740001,23
0.96759999,23
0.96780002,23
0.96799999,23
0.96820003,23
0.9684,23
0.96859998,23
0.96880001,23
0.96899998,23
0.96920002,23
0.96939999,23
0.96960002,23
0.9698,23
0.97000003,23
0.9702,23
0.97039998,23
0.97060001,23
0.97079998,23
0.97100002,23
0.97119999,23
0.97140002,23
0.9716,23
0.97180003,23
0.972,23
0.97219998,23
0.97240001,23
0.97259998,23
0.97280002,23
0.97299999,23
0.97320002,23
0.9734,23
0.97359997,23
0.9738,23
0.97399998,23
0.97420001,23
0.97439998,23
0.97460002,23
0.97479999,23
0.97500002,23
0.9752,23
0.97539997,23
0.9756,23
0.97579998,23
0.97600001,23
0.97619998,23
0.97640002,23
0.97659999,23
0.97680002,23
0.977,23
0.97719997,23
0.9774,23
0.97759998,23
0.97780001,23
0.97799999,23
0.97820002,23
0.97839999,23
0.97860003,23
0.9788,23
0.97899997,23
0.97920001,23
0.97939998,23
0.97960001,23
0.97979999,23
0.98000002,23
0.98019999,23
0.98040003,23
0.9806,23
0.98079997,23
0.98100001,23
0.98119998,23
0.98140001,23
0.98159999,23
0.98180002,23
0.98199999,23
0.98220003,23
0.9824,23
0.98259997,23
0.98280001,23
0.98299998,23
0.98320001,23
0.98339999,23
0.98360002,23
0.98379999,23
0.98400003,23
0.9842,23
0.98439997,23
0.98460001,23
0.98479998,23
0.98500001,23
0.98519999,23
0.98540002,23
0.98559999,23
0.98580003,23
0.986,23
0.98619998,23
0.98640001,23
0.98659998,23
0.98680001,23
0.98699999,23
0.98720002,23
0.9874,23
0.98760003,23
0.9878,23
0.98799998,23
0.98820001,23
0.98839998,23
0.98860002,23
0.98879999,23
0.98900002,23
0.9892,23
0.98940003,23
0.9896,23
0.98979998,23
0.99000001,23
0.99019998,23
0.99040002,23
0.99059999,23
0.99080002,23
0.991,23
0.99119997,23
0.9914,23
0.99159998,23
0.99180001,23
0.99199998,23
0.99220002,23
0.99239999,23
0.99260002,23
0.9928,23
0.99299997,23
0.9932,23
0.99339998,23
0.99360001,23
0.99379998,23
0.99400002,23
0.99419999,23
0.99440002,23
0.9946,23
0.99479997,23
0.995,23
0.99519998,23
0.99540001,23
0.99559999,23
0.99580002,23
0.99599999,23
0.99620003,23
0.9964,23
0.99659997,23
0.99680001,23
0.99699998,23
0.99720001,23
0.99739999,23
0.99760002,23
0.99779999,23
0.99800003,23
0.9982,23
0.99839997,23
0.99860001,23
0.99879998,23
0.99900001,23
0.99919999,23
0.99940002,23
0.99959999,23
0.99980003,23
1,23
1,23
