"Time","vC[2]","iL[1]","iL[2]","vC[3]","vC[1]","iL[3]"
0.074600004,8.0060835,8.0060835,8.0060835,8.0060835,8.0060835,8.0060835
0.0748,7.9913497,7.9913497,7.9913497,7.9913497,7.9913497,7.9913497
0.075000003,7.9766426,7.9766426,7.9766426,7.9766426,7.9766426,7.9766426
0.075199999,7.9619627,7.9619627,7.9619627,7.9619627,7.9619627,7.9619627
0.075400002,7.9473095,7.9473095,7.9473095,7.9473095,7.9473095,7.9473095
0.075599998,7.9326835,7.9326835,7.9326835,7.9326835,7.9326835,7.9326835
0.075800002,7.9180846,7.9180846,7.9180846,7.9180846,7.9180846,7.9180846
0.075999998,7.9035125,7.9035125,7.9035125,7.9035125,7.9035125,7.9035125
0.076200001,7.888967,7.888967,7.888967,7.888967,7.888967,7.888967
0.076399997,7.8744483,7.8744483,7.8744483,7.8744483,7.8744483,7.8744483
0.0766,7.8599563,7.8599563,7.8599563,7.8599563,7.8599563,7.8599563
0.076800004,7.8454909,7.8454909,7.8454909,7.8454909,7.8454909,7.8454909
0.077,7.8310523,7.8310523,7.8310523,7.8310523,7.8310523,7.8310523
0.077200003,7.8166404,7.8166404,7.8166404,7.8166404,7.8166404,7.8166404
0.077399999,7.8022547,7.8022547,7.8022547,7.8022547,7.8022547,7.8022547
0.077600002,7.7878957,7.7878957,7.7878957,7.7878957,7.7878957,7.7878957
0.077799998,7.7735634,7.7735634,7.7735634,7.7735634,7.7735634,7.7735634
0.078000002,7.7592568,7.7592568,7.7592568,7.7592568,7.7592568,7.7592568
0.078199998,7.744977,7.744977,7.744977,7.744977,7.744977,7.744977
0.078400001,7.7307234,7.7307234,7.7307234,7.7307234,7.7307234,7.7307234
0.078599997,7.716496,7.716496,7.716496,7.716496,7.716496,7.716496
0.0788,7.7022948,7.7022948,7.7022948,7.7022948,7.7022948,7.7022948
0.079000004,7.6881194,7.6881194,7.6881194,7.6881194,7.6881194,7.6881194
0.0792,7.6739707,7.6739707,7.6739707,7.6739707,7.6739707,7.6739707
0.079400003,7.6598477,7.6598477,7.6598477,7.6598477,7.6598477,7.6598477
0.079599999,7.6457505,7.6457505,7.6457505,7.6457505,7.6457505,7.6457505
0.079800002,7.6316795,7.6316795,7.6316795,7.6316795,7.6316795,7.6316795
0.079999998,7.6176343,7.6176343,7.6176343,7.6176343,7.6176343,7.6176343
0.080200002,7.6036153,7.6036153,7.6036153,7.6036153,7.6036153,7.6036153
0.080399998,7.5896215,7.5896215,7.5896215,7.5896215,7.5896215,7.5896215
0.080600001,7.575654,7.575654,7.575654,7.575654,7.575654,7.575654
0.080799997,7.5617118,7.5617118,7.5617118,7.5617118,7.5617118,7.5617118
0.081,7.5477958,7.5477958,7.5477958,7.5477958,7.5477958,7.5477958
0.081200004,7.533905,7.533905,7.533905,7.533905,7.533905,7.533905
0.0814,7.5200396,7.5200396,7.5200396,7.5200396,7.5200396,7.5200396
0.081600003,7.5061998,7.5061998,7.5061998,7.5061998,7.5061998,7.5061998
0.081799999,7.4923859,7.4923859,7.4923859,7.4923859,7.4923859,7.4923859
0.082000002,7.4785972,7.4785972,7.4785972,7.4785972,7.4785972,7.4785972
0.082199998,7.4648337,7.4648337,7.4648337,7.4648337,7.4648337,7.4648337
0.082400002,7.4510956,7.4510956,7.4510956,7.4510956,7.4510956,7.4510956
0.082599998,7.4373827,7.4373827,7.4373827,7.4373827,7.4373827,7.4373827
0.082800001,7.4236951,7.4236951,7.4236951,7.4236951,7.4236951,7.4236951
0.082999997,7.4100327,7.4100327,7.4100327,7.4100327,7.4100327,7.4100327
0.0832,7.3963957,7.3963957,7.3963957,7.3963957,7.3963957,7.3963957
0.083400004,7.3827834,7.3827834,7.3827834,7.3827834,7.3827834,7.3827834
0.0836,7.3691964,7.3691964,7.3691964,7.3691964,7.3691964,7.3691964
0.083800003,7.3556342,7.3556342,7.3556342,7.3556342,7.3556342,7.3556342
0.083999999,7.3420973,7.3420973,7.3420973,7.3420973,7.3420973,7.3420973
0.084200002,7.3285851,7.3285851,7.3285851,7.3285851,7.3285851,7.3285851
0.084399998,7.3150978,7.3150978,7.3150978,7.3150978,7.3150978,7.3150978
0.084600002,7.3016353,7.3016353,7.3016353,7.3016353,7.3016353,7.3016353
0.084799998,7.2881975,7.2881975,7.2881975,7.2881975,7.2881975,7.2881975
0.085000001,7.2747846,7.2747846,7.2747846,7.2747846,7.2747846,7.2747846
0.085199997,7.2613959,7.2613959,7.2613959,7.2613959,7.2613959,7.2613959
0.0854,7.2480326,7.2480326,7.2480326,7.2480326,7.2480326,7.2480326
0.085600004,7.2346935,7.2346935,7.2346935,7.2346935,7.2346935,7.2346935
0.0858,7.2213788,7.2213788,7.2213788,7.2213788,7.2213788,7.2213788
0.086000003,7.2080889,7.2080889,7.2080889,7.2080889,7.2080889,7.2080889
0.086199999,7.1948233,7.1948233,7.1948233,7.1948233,7.1948233,7.1948233
0.086400002,7.181582,7.181582,7.181582,7.181582,7.181582,7.181582
0.086599998,7.1683655,7.1683655,7.1683655,7.1683655,7.1683655,7.1683655
0.086800002,7.1551728,7.1551728,7.1551728,7.1551728,7.1551728,7.1551728
0.086999997,7.1420045,7.1420045,7.1420045,7.1420045,7.1420045,7.1420045
0.087200001,7.128861,7.128861,7.128861,7.128861,7.128861,7.128861
0.087399997,7.1157408,7.1157408,7.1157408,7.1157408,7.1157408,7.1157408
0.0876,7.1026454,7.1026454,7.1026454,7.1026454,7.1026454,7.1026454
0.087800004,7.0895739,7.0895739,7.0895739,7.0895739,7.0895739,7.0895739
0.088,7.0765266,7.0765266,7.0765266,7.0765266,7.0765266,7.0765266
0.088200003,7.0635028,7.0635028,7.0635028,7.0635028,7.0635028,7.0635028
0.088399999,7.0505033,7.0505033,7.0505033,7.0505033,7.0505033,7.0505033
0.088600002,7.037528,7.037528,7.037528,7.037528,7.037528,7.037528
0.088799998,7.0245762,7.0245762,7.0245762,7.0245762,7.0245762,7.0245762
0.089000002,7.0116487,7.0116487,7.0116487,7.0116487,7.0116487,7.0116487
0.089199997,6.9987445,6.9987445,6.9987445,6.9987445,6.9987445,6.9987445
0.089400001,6.9858642,6.9858642,6.9858642,6.9858642,6.9858642,6.9858642
0.089599997,6.9730077,6.9730077,6.9730077,6.9730077,6.9730077,6.9730077
0.0898,6.9601746,6.9601746,6.9601746,6.9601746,6.9601746,6.9601746
0.090000004,6.9473653,6.9473653,6.9473653,6.9473653,6.9473653,6.9473653
0.0902,6.9345794,6.9345794,6.9345794,6.9345794,6.9345794,6.9345794
0.090400003,6.9218173,6.9218173,6.9218173,6.9218173,6.9218173,6.9218173
0.090599999,6.9090786,6.9090786,6.9090786,6.9090786,6.9090786,6.9090786
0.090800002,6.8963633,6.8963633,6.8963633,6.8963633,6.8963633,6.8963633
0.090999998,6.8836713,6.8836713,6.8836713,6.8836713,6.8836713,6.8836713
0.091200002,6.8710027,6.8710027,6.8710027,6.8710027,6.8710027,6.8710027
0.091399997,6.8583579,6.8583579,6.8583579,6.8583579,6.8583579,6.8583579
0.091600001,6.8457355,6.8457355,6.8457355,6.8457355,6.8457355,6.8457355
0.091799997,6.833137,6.833137,6.833137,6.833137,6.833137,6.833137
0.092,6.8205614,6.8205614,6.8205614,6.8205614,6.8205614,6.8205614
0.092200004,6.8080091,6.8080091,6.8080091,6.8080091,6.8080091,6.8080091
0.092399999,6.7954798,6.7954798,6.7954798,6.7954798,6.7954798,6.7954798
0.092600003,6.7829738,6.7829738,6.7829738,6.7829738,6.7829738,6.7829738
0.092799999,6.7704906,6.7704906,6.7704906,6.7704906,6.7704906,6.7704906
0.093000002,6.7580304,6.7580304,6.7580304,6.7580304,6.7580304,6.7580304
0.093199998,6.7455931,6.7455931,6.7455931,6.7455931,6.7455931,6.7455931
0.093400002,6.7331786,6.7331786,6.7331786,6.7331786,6.7331786,6.7331786
0.093599997,6.720787,6.720787,6.720787,6.720787,6.720787,6.720787
0.093800001,6.7084184,6.7084184,6.7084184,6.7084184,6.7084184,6.7084184
0.093999997,6.6960721,6.6960721,6.6960721,6.6960721,6.6960721,6.6960721
0.0942,6.6837492,6.6837492,6.6837492,6.6837492,6.6837492,6.6837492
0.094400004,6.6714482,6.6714482,6.6714482,6.6714482,6.6714482,6.6714482
0.094599999,6.6591706,6.6591706,6.6591706,6.6591706,6.6591706,6.6591706
0.094800003,6.646915,6.646915,6.646915,6.646915,6.646915,6.646915
0.094999999,6.6346822,6.6346822,6.6346822,6.6346822,6.6346822,6.6346822
0.095200002,6.6224718,6.6224718,6.6224718,6.6224718,6.6224718,6.6224718
0.095399998,6.6102843,6.6102843,6.6102843,6.6102843,6.6102843,6.6102843
0.095600002,6.5981188,6.5981188,6.5981188,6.5981188,6.5981188,6.5981188
0.095799997,6.5859756,6.5859756,6.5859756,6.5859756,6.5859756,6.5859756
0.096000001,6.5738554,6.5738554,6.5738554,6.5738554,6.5738554,6.5738554
0.096199997,6.5617566,6.5617566,6.5617566,6.5617566,6.5617566,6.5617566
0.0964,6.5496807,6.5496807,6.5496807,6.5496807,6.5496807,6.5496807
0.096600004,6.5376267,6.5376267,6.5376267,6.5376267,6.5376267,6.5376267
0.096799999,6.5255952,6.5255952,6.5255952,6.5255952,6.5255952,6.5255952
0.097000003,6.5135856,6.5135856,6.5135856,6.5135856,6.5135856,6.5135856
0.097199999,6.5015984,6.5015984,6.5015984,6.5015984,6.5015984,6.5015984
0.097400002,6.4896331,6.4896331,6.4896331,6.4896331,6.4896331,6.4896331
0.097599998,6.4776897,6.4776897,6.4776897,6.4776897,6.4776897,6.4776897
0.097800002,6.4657683,6.4657683,6.4657683,6.4657683,6.4657683,6.4657683
0.097999997,6.4538689,6.4538689,6.4538689,6.4538689,6.4538689,6.4538689
0.098200001,6.4419913,6.4419913,6.4419913,6.4419913,6.4419913,6.4419913
0.098399997,6.4301357,6.4301357,6.4301357,6.4301357,6.4301357,6.4301357
0.0986,6.4183016,6.4183016,6.4183016,6.4183016,6.4183016,6.4183016
0.098800004,6.4064898,6.4064898,6.4064898,6.4064898,6.4064898,6.4064898
0.098999999,6.3946996,6.3946996,6.3946996,6.3946996,6.3946996,6.3946996
0.099200003,6.3829308,6.3829308,6.3829308,6.3829308,6.3829308,6.3829308
0.099399999,6.3711839,6.3711839,6.3711839,6.3711839,6.3711839,6.3711839
0.099600002,6.3594584,6.3594584,6.3594584,6.3594584,6.3594584,6.3594584
0.099799998,6.3477545,6.3477545,6.3477545,6.3477545,6.3477545,6.3477545
0.1,6.3360724,6.3360724,6.3360724,6.3360724,6.3360724,6.3360724
0.1002,6.3244119,6.3244119,6.3244119,6.3244119,6.3244119,6.3244119
0.1004,6.3127723,6.3127723,6.3127723,6.3127723,6.3127723,6.3127723
0.1006,6.3011546,6.3011546,6.3011546,6.3011546,6.3011546,6.3011546
0.1008,6.2895579,6.2895579,6.2895579,6.2895579,6.2895579,6.2895579
0.101,6.2779827,6.2779827,6.2779827,6.2779827,6.2779827,6.2779827
0.1012,6.2664289,6.2664289,6.2664289,6.2664289,6.2664289,6.2664289
0.1014,6.2548966,6.2548966,6.2548966,6.2548966,6.2548966,6.2548966
0.1016,6.2433853,6.2433853,6.2433853,6.2433853,6.2433853,6.2433853
0.1018,6.231895,6.231895,6.231895,6.231895,6.231895,6.231895
0.102,6.2204261,6.2204261,6.2204261,6.2204261,6.2204261,6.2204261
0.1022,6.2089782,6.2089782,6.2089782,6.2089782,6.2089782,6.2089782
0.1024,6.1975513,6.1975513,6.1975513,6.1975513,6.1975513,6.1975513
0.1026,6.1861453,6.1861453,6.1861453,6.1861453,6.1861453,6.1861453
0.1028,6.1747608,6.1747608,6.1747608,6.1747608,6.1747608,6.1747608
0.103,6.1633968,6.1633968,6.1633968,6.1633968,6.1633968,6.1633968
0.1032,6.1520538,6.1520538,6.1520538,6.1520538,6.1520538,6.1520538
0.1034,6.1407318,6.1407318,6.1407318,6.1407318,6.1407318,6.1407318
0.1036,6.1294308,6.1294308,6.1294308,6.1294308,6.1294308,6.1294308
0.1038,6.1181502,6.1181502,6.1181502,6.1181502,6.1181502,6.1181502
0.104,6.1068907,6.1068907,6.1068907,6.1068907,6.1068907,6.1068907
0.1042,6.0956516,6.0956516,6.0956516,6.0956516,6.0956516,6.0956516
0.1044,6.0844331,6.0844331,6.0844331,6.0844331,6.0844331,6.0844331
0.1046,6.0732355,6.0732355,6.0732355,6.0732355,6.0732355,6.0732355
0.1048,6.0620584,6.0620584,6.0620584,6.0620584,6.0620584,6.0620584
0.105,6.0509024,6.0509024,6.0509024,6.0509024,6.0509024,6.0509024
0.1052,6.0397663,6.0397663,6.0397663,6.0397663,6.0397663,6.0397663
0.1054,6.0286508,6.0286508,6.0286508,6.0286508,6.0286508,6.0286508
0.1056,6.0175557,6.0175557,6.0175557,6.0175557,6.0175557,6.0175557
0.1058,6.0064812,6.0064812,6.0064812,6.0064812,6.0064812,6.0064812
0.106,5.9954271,5.9954271,5.9954271,5.9954271,5.9954271,5.9954271
0.1062,5.9843931,5.9843931,5.9843931,5.9843931,5.9843931,5.9843931
0.1064,5.9733796,5.9733796,5.9733796,5.9733796,5.9733796,5.9733796
0.1066,5.9623866,5.9623866,5.9623866,5.9623866,5.9623866,5.9623866
0.1068,5.9514136,5.9514136,5.9514136,5.9514136,5.9514136,5.9514136
0.107,5.9404607,5.9404607,5.9404607,5.9404607,5.9404607,5.9404607
0.1072,5.9295282,5.9295282,5.9295282,5.9295282,5.9295282,5.9295282
0.1074,5.9186153,5.9186153,5.9186153,5.9186153,5.9186153,5.9186153
0.1076,5.9077229,5.9077229,5.9077229,5.9077229,5.9077229,5.9077229
0.1078,5.8968506,5.8968506,5.8968506,5.8968506,5.8968506,5.8968506
0.108,5.8859982,5.8859982,5.8859982,5.8859982,5.8859982,5.8859982
0.1082,5.8751659,5.8751659,5.8751659,5.8751659,5.8751659,5.8751659
0.1084,5.8643532,5.8643532,5.8643532,5.8643532,5.8643532,5.8643532
0.1086,5.8535609,5.8535609,5.8535609,5.8535609,5.8535609,5.8535609
0.1088,5.8427882,5.8427882,5.8427882,5.8427882,5.8427882,5.8427882
0.109,5.8320351,5.8320351,5.8320351,5.8320351,5.8320351,5.8320351
0.1092,5.8213019,5.8213019,5.8213019,5.8213019,5.8213019,5.8213019
0.1094,5.8105888,5.8105888,5.8105888,5.8105888,5.8105888,5.8105888
0.1096,5.7998948,5.7998948,5.7998948,5.7998948,5.7998948,5.7998948
0.1098,5.7892208,5.7892208,5.7892208,5.7892208,5.7892208,5.7892208
0.11,5.7785668,5.7785668,5.7785668,5.7785668,5.7785668,5.7785668
0.1102,5.7679319,5.7679319,5.7679319,5.7679319,5.7679319,5.7679319
0.1104,5.7573171,5.7573171,5.7573171,5.7573171,5.7573171,5.7573171
0.1106,5.7467213,5.7467213,5.7467213,5.7467213,5.7467213,5.7467213
0.1108,5.736145,5.736145,5.736145,5.736145,5.736145,5.736145
0.111,5.7255883,5.7255883,5.7255883,5.7255883,5.7255883,5.7255883
0.1112,5.7150512,5.7150512,5.7150512,5.7150512,5.7150512,5.7150512
0.1114,5.7045336,5.7045336,5.7045336,5.7045336,5.7045336,5.7045336
0.1116,5.6940351,5.6940351,5.6940351,5.6940351,5.6940351,5.6940351
0.1118,5.6835561,5.6835561,5.6835561,5.6835561,5.6835561,5.6835561
0.112,5.6730962,5.6730962,5.6730962,5.6730962,5.6730962,5.6730962
0.1122,5.6626554,5.6626554,5.6626554,5.6626554,5.6626554,5.6626554
0.1124,5.6522341,5.6522341,5.6522341,5.6522341,5.6522341,5.6522341
0.1126,5.6418319,5.6418319,5.6418319,5.6418319,5.6418319,5.6418319
0.1128,5.6314487,5.6314487,5.6314487,5.6314487,5.6314487,5.6314487
0.113,5.6210847,5.6210847,5.6210847,5.6210847,5.6210847,5.6210847
0.1132,5.6107397,5.6107397,5.6107397,5.6107397,5.6107397,5.6107397
0.1134,5.6004138,5.6004138,5.6004138,5.6004138,5.6004138,5.6004138
0.1136,5.590107,5.590107,5.590107,5.590107,5.590107,5.590107
0.1138,5.5798192,5.5798192,5.5798192,5.5798192,5.5798192,5.5798192
0.114,5.5695505,5.5695505,5.5695505,5.5695505,5.5695505,5.5695505
0.1142,5.5593004,5.5593004,5.5593004,5.5593004,5.5593004,5.5593004
0.1144,5.5490689,5.5490689,5.5490689,5.5490689,5.5490689,5.5490689
0.1146,5.5388565,5.5388565,5.5388565,5.5388565,5.5388565,5.5388565
0.1148,5.5286632,5.5286632,5.5286632,5.5286632,5.5286632,5.5286632
0.115,5.5184884,5.5184884,5.5184884,5.5184884,5.5184884,5.5184884
0.1152,5.5083323,5.5083323,5.5083323,5.5083323,5.5083323,5.5083323
0.1154,5.4981947,5.4981947,5.4981947,5.4981947,5.4981947,5.4981947
0.1156,5.4880762,5.4880762,5.4880762,5.4880762,5.4880762,5.4880762
0.1158,5.4779758,5.4779758,5.4779758,5.4779758,5.4779758,5.4779758
0.116,5.4678946,5.4678946,5.4678946,5.4678946,5.4678946,5.4678946
0.1162,5.4578314,5.4578314,5.4578314,5.4578314,5.4578314,5.4578314
0.1164,5.4477873,5.4477873,5.4477873,5.4477873,5.4477873,5.4477873
0.1166,5.4377613,5.4377613,5.4377613,5.4377613,5.4377613,5.4377613
0.1168,5.4277539,5.4277539,5.4277539,5.4277539,5.4277539,5.4277539
0.117,5.4177647,5.4177647,5.4177647,5.4177647,5.4177647,5.4177647
0.1172,5.407794,5.407794,5.407794,5.407794,5.407794,5.407794
0.1174,5.3978415,5.3978415,5.3978415,5.3978415,5.3978415,5.3978415
0.1176,5.3879075,5.3879075,5.3879075,5.3879075,5.3879075,5.3879075
0.1178,5.3779917,5.3779917,5.3779917,5.3779917,5.3779917,5.3779917
0.118,5.3680944,5.3680944,5.3680944,5.3680944,5.3680944,5.3680944
0.1182,5.3582149,5.3582149,5.3582149,5.3582149,5.3582149,5.3582149
0.1184,5.3483539,5.3483539,5.3483539,5.3483539,5.3483539,5.3483539
0.1186,5.338511,5.338511,5.338511,5.338511,5.338511,5.338511
0.1188,5.3286862,5.3286862,5.3286862,5.3286862,5.3286862,5.3286862
0.119,5.3188791,5.3188791,5.3188791,5.3188791,5.3188791,5.3188791
0.1192,5.3090906,5.3090906,5.3090906,5.3090906,5.3090906,5.3090906
0.1194,5.2993197,5.2993197,5.2993197,5.2993197,5.2993197,5.2993197
0.1196,5.289567,5.289567,5.289567,5.289567,5.289567,5.289567
0.1198,5.2798324,5.2798324,5.2798324,5.2798324,5.2798324,5.2798324
0.12,5.2701154,5.2701154,5.2701154,5.2701154,5.2701154,5.2701154
0.1202,5.2604165,5.2604165,5.2604165,5.2604165,5.2604165,5.2604165
0.1204,5.2507353,5.2507353,5.2507353,5.2507353,5.2507353,5.2507353
0.1206,5.2410722,5.2410722,5.2410722,5.2410722,5.2410722,5.2410722
0.1208,5.2314267,5.2314267,5.2314267,5.2314267,5.2314267,5.2314267
0.121,5.2217989,5.2217989,5.2217989,5.2217989,5.2217989,5.2217989
0.1212,5.2121887,5.2121887,5.2121887,5.2121887,5.2121887,5.2121887
0.1214,5.2025962,5.2025962,5.2025962,5.2025962,5.2025962,5.2025962
0.1216,5.1930218,5.1930218,5.1930218,5.1930218,5.1930218,5.1930218
0.1218,5.1834645,5.1834645,5.1834645,5.1834645,5.1834645,5.1834645
0.122,5.1739249,5.1739249,5.1739249,5.1739249,5.1739249,5.1739249
0.1222,5.164403,5.164403,5.164403,5.164403,5.164403,5.164403
0.1224,5.1548986,5.1548986,5.1548986,5.1548986,5.1548986,5.1548986
0.1226,5.1454115,5.1454115,5.1454115,5.1454115,5.1454115,5.1454115
0.1228,5.1359425,5.1359425,5.1359425,5.1359425,5.1359425,5.1359425
0.123,5.1264901,5.1264901,5.1264901,5.1264901,5.1264901,5.1264901
0.1232,5.1170554,5.1170554,5.1170554,5.1170554,5.1170554,5.1170554
0.1234,5.1076384,5.1076384,5.1076384,5.1076384,5.1076384,5.1076384
0.1236,5.0982385,5.0982385,5.0982385,5.0982385,5.0982385,5.0982385
0.1238,5.0888557,5.0888557,5.0888557,5.0888557,5.0888557,5.0888557
0.124,5.0794902,5.0794902,5.0794902,5.0794902,5.0794902,5.0794902
0.1242,5.0701423,5.0701423,5.0701423,5.0701423,5.0701423,5.0701423
0.1244,5.060811,5.060811,5.060811,5.060811,5.060811,5.060811
0.1246,5.0514975,5.0514975,5.0514975,5.0514975,5.0514975,5.0514975
0.1248,5.0422006,5.0422006,5.0422006,5.0422006,5.0422006,5.0422006
0.125,5.0329213,5.0329213,5.0329213,5.0329213,5.0329213,5.0329213
0.1252,5.0236588,5.0236588,5.0236588,5.0236588,5.0236588,5.0236588
0.12540001,5.0144134,5.0144134,5.0144134,5.0144134,5.0144134,5.0144134
0.1256,5.0051851,5.0051851,5.0051851,5.0051851,5.0051851,5.0051851
0.1258,4.9959736,4.9959736,4.9959736,4.9959736,4.9959736,4.9959736
0.126,4.9867792,4.9867792,4.9867792,4.9867792,4.9867792,4.9867792
0.12620001,4.9776015,4.9776015,4.9776015,4.9776015,4.9776015,4.9776015
0.12639999,4.968441,4.968441,4.968441,4.968441,4.968441,4.968441
0.1266,4.9592972,4.9592972,4.9592972,4.9592972,4.9592972,4.9592972
0.1268,4.95017,4.95017,4.95017,4.95017,4.95017,4.95017
0.127,4.9410601,4.9410601,4.9410601,4.9410601,4.9410601,4.9410601
0.12720001,4.9319668,4.9319668,4.9319668,4.9319668,4.9319668,4.9319668
0.1274,4.9228902,4.9228902,4.9228902,4.9228902,4.9228902,4.9228902
0.1276,4.9138303,4.9138303,4.9138303,4.9138303,4.9138303,4.9138303
0.1278,4.9047866,4.9047866,4.9047866,4.9047866,4.9047866,4.9047866
0.12800001,4.8957601,4.8957601,4.8957601,4.8957601,4.8957601,4.8957601
0.12819999,4.8867502,4.8867502,4.8867502,4.8867502,4.8867502,4.8867502
0.1284,4.8777566,4.8777566,4.8777566,4.8777566,4.8777566,4.8777566
0.1286,4.8687797,4.8687797,4.8687797,4.8687797,4.8687797,4.8687797
0.1288,4.8598194,4.8598194,4.8598194,4.8598194,4.8598194,4.8598194
0.12899999,4.8508754,4.8508754,4.8508754,4.8508754,4.8508754,4.8508754
0.1292,4.841948,4.841948,4.841948,4.841948,4.841948,4.841948
0.1294,4.8330369,4.8330369,4.8330369,4.8330369,4.8330369,4.8330369
0.1296,4.8241425,4.8241425,4.8241425,4.8241425,4.8241425,4.8241425
0.12980001,4.8152642,4.8152642,4.8152642,4.8152642,4.8152642,4.8152642
0.13,4.8064022,4.8064022,4.8064022,4.8064022,4.8064022,4.8064022
0.1302,4.7975569,4.7975569,4.7975569,4.7975569,4.7975569,4.7975569
