"Time","meanError_y","sigmaError_y","mean.y","variance.mu","variance.var","standardDeviation.variance.mu","standardDeviation.variance.var"
0.14399999,-0.094754115,-0.013370191,2.9052458,2.9052458,0.97343838,2.9052458,0.97343838
0.14399999,-0.094754115,-0.013370191,2.9052458,2.9052458,0.97343838,2.9052458,0.97343838
0.145,-0.093539834,-0.016670281,2.90646,2.90646,0.96693736,2.90646,0.96693736
0.145,-0.093539834,-0.016670281,2.90646,2.90646,0.96693736,2.90646,0.96693736
0.146,-0.082518466,-0.011097721,2.9174814,2.9174814,0.97792774,2.9174814,0.97792774
0.146,-0.082518466,-0.011097721,2.9174814,2.9174814,0.97792774,2.9174814,0.97792774
0.147,-0.087255925,-0.012806043,2.912744,2.912744,0.97455192,2.912744,0.97455192
0.147,-0.087255925,-0.012806043,2.912744,2.912744,0.97455192,2.912744,0.97455192
0.148,-0.09371037,-0.013039471,2.9062896,2.9062896,0.97409111,2.9062896,0.97409111
0.148,-0.09371037,-0.013039471,2.9062896,2.9062896,0.97409111,2.9062896,0.97409111
0.149,-0.094253793,-0.016334778,2.9057462,2.9057462,0.96759725,2.9057462,0.96759725
0.149,-0.094253793,-0.016334778,2.9057462,2.9057462,0.96759725,2.9057462,0.96759725
0.15000001,-0.082492456,-0.009163158,2.9175076,2.9175076,0.98175764,2.9175076,0.98175764
0.15000001,-0.082492456,-0.009163158,2.9175076,2.9175076,0.98175764,2.9175076,0.98175764
0.15099999,-0.083755352,-0.012328407,2.9162447,2.9162447,0.97549516,2.9162447,0.97549516
0.15099999,-0.083755352,-0.012328407,2.9162447,2.9162447,0.97549516,2.9162447,0.97549516
0.152,-0.091565877,-0.010915016,2.9084342,2.9084342,0.97828913,2.9084342,0.97828913
0.152,-0.091565877,-0.010915016,2.9084342,2.9084342,0.97828913,2.9084342,0.97828913
0.153,-0.094844945,-0.013324061,2.9051549,2.9051549,0.9735294,2.9051549,0.9735294
0.153,-0.094844945,-0.013324061,2.9051549,2.9051549,0.9735294,2.9051549,0.9735294
0.154,-0.10010397,-0.014383771,2.8998961,2.8998961,0.97143936,2.8998961,0.97143936
0.154,-0.10010397,-0.014383771,2.8998961,2.8998961,0.97143936,2.8998961,0.97143936
0.155,-0.095753603,-0.016086107,2.9042463,2.9042463,0.96808654,2.9042463,0.96808654
0.155,-0.095753603,-0.016086107,2.9042463,2.9042463,0.96808654,2.9042463,0.96808654
0.156,-0.091124803,-0.017553126,2.9088752,2.9088752,0.96520185,2.9088752,0.96520185
0.156,-0.091124803,-0.017553126,2.9088752,2.9088752,0.96520185,2.9088752,0.96520185
0.15700001,-0.089668967,-0.020518141,2.910331,2.910331,0.95938474,2.910331,0.95938474
0.15700001,-0.089668967,-0.020518141,2.910331,2.910331,0.95938474,2.910331,0.95938474
0.15800001,-0.077375345,-0.01154638,2.9226246,2.9226246,0.97704059,2.9226246,0.97704059
0.15800001,-0.077375345,-0.01154638,2.9226246,2.9226246,0.97704059,2.9226246,0.97704059
0.15899999,-0.073948935,-0.013718793,2.9260511,2.9260511,0.9727506,2.9260511,0.9727506
0.15899999,-0.073948935,-0.013718793,2.9260511,2.9260511,0.9727506,2.9260511,0.9727506
0.16,-0.073386133,-0.016780142,2.9266138,2.9266138,0.9667213,2.9266138,0.9667213
0.16,-0.073386133,-0.016780142,2.9266138,2.9266138,0.9667213,2.9266138,0.9667213
0.161,-0.08326266,-0.011908843,2.9167373,2.9167373,0.97632414,2.9167373,0.97632414
0.161,-0.08326266,-0.011908843,2.9167373,2.9167373,0.97632414,2.9167373,0.97632414
0.162,-0.08130312,-0.01464948,2.9186969,2.9186969,0.97091568,2.9186969,0.97091568
0.162,-0.08130312,-0.01464948,2.9186969,2.9186969,0.97091568,2.9186969,0.97091568
0.163,-0.081646204,-0.017666971,2.9183538,2.9183538,0.96497816,2.9183538,0.96497816
0.163,-0.081646204,-0.017666971,2.9183538,2.9183538,0.96497816,2.9183538,0.96497816
0.164,-0.086236328,-0.018914657,2.9137638,2.9137638,0.96252847,2.9137638,0.96252847
0.164,-0.086236328,-0.018914657,2.9137638,2.9137638,0.96252847,2.9137638,0.96252847
0.16500001,-0.091361299,-0.019692667,2.9086387,2.9086387,0.96100247,2.9086387,0.96100247
0.16500001,-0.091361299,-0.019692667,2.9086387,2.9086387,0.96100247,2.9086387,0.96100247
0.16599999,-0.087628692,-0.021474507,2.9123714,2.9123714,0.95751214,2.9123714,0.95751214
0.16599999,-0.087628692,-0.021474507,2.9123714,2.9123714,0.95751214,2.9123714,0.95751214
0.167,-0.090870611,-0.023514876,2.9091294,2.9091294,0.95352322,2.9091294,0.95352322
0.167,-0.090870611,-0.023514876,2.9091294,2.9091294,0.95352322,2.9091294,0.95352322
0.168,-0.09095116,-0.026424862,2.9090488,2.9090488,0.94784856,2.9090488,0.94784856
0.168,-0.09095116,-0.026424862,2.9090488,2.9090488,0.94784856,2.9090488,0.94784856
0.169,-0.099021688,-0.023689395,2.9009783,2.9009783,0.9531824,2.9009783,0.9531824
0.169,-0.099021688,-0.023689395,2.9009783,2.9009783,0.9531824,2.9009783,0.9531824
0.17,-0.089154072,-0.018149219,2.910846,2.910846,0.96403098,2.910846,0.96403098
0.17,-0.089154072,-0.018149219,2.910846,2.910846,0.96403098,2.910846,0.96403098
0.171,-0.079911873,-0.013635746,2.9200881,2.9200881,0.97291446,2.9200881,0.97291446
0.171,-0.079911873,-0.013635746,2.9200881,2.9200881,0.97291446,2.9200881,0.97291446
0.17200001,-0.059429899,0.019310746,2.9405701,2.9405701,1.0389944,2.9405701,1.0389944
0.17200001,-0.059429899,0.019310746,2.9405701,2.9405701,1.0389944,2.9405701,1.0389944
0.17299999,-0.066646084,0.020757198,2.9333539,2.9333539,1.0419452,2.9333539,1.0419452
0.17299999,-0.066646084,0.020757198,2.9333539,2.9333539,1.0419452,2.9333539,1.0419452
0.17399999,-0.072138719,0.020380473,2.9278612,2.9278612,1.0411763,2.9278612,1.0411763
0.17399999,-0.072138719,0.020380473,2.9278612,2.9278612,1.0411763,2.9278612,1.0411763
0.175,-0.062488347,0.025393236,2.9375117,2.9375117,1.0514313,2.9375117,1.0514313
0.175,-0.062488347,0.025393236,2.9375117,2.9375117,1.0514313,2.9375117,1.0514313
0.176,-0.053518407,0.029338488,2.9464817,2.9464817,1.0595378,2.9464817,1.0595378
0.176,-0.053518407,0.029338488,2.9464817,2.9464817,1.0595378,2.9464817,1.0595378
0.177,-0.047357406,0.029675787,2.9526427,2.9526427,1.0602323,2.9526427,1.0602323
0.177,-0.047357406,0.029675787,2.9526427,2.9526427,1.0602323,2.9526427,1.0602323
0.178,-0.050084788,0.027420314,2.9499152,2.9499152,1.0555925,2.9499152,1.0555925
0.178,-0.050084788,0.027420314,2.9499152,2.9499152,1.0555925,2.9499152,1.0555925
0.17900001,-0.042412199,0.02964749,2.9575877,2.9575877,1.060174,2.9575877,1.060174
0.17900001,-0.042412199,0.02964749,2.9575877,2.9575877,1.060174,2.9575877,1.060174
0.18000001,-0.037570212,0.028824927,2.9624298,2.9624298,1.0584807,2.9624298,1.0584807
0.18000001,-0.037570212,0.028824927,2.9624298,2.9624298,1.0584807,2.9624298,1.0584807
0.18099999,-0.045419719,0.031369686,2.9545803,2.9545803,1.0637234,2.9545803,1.0637234
0.18099999,-0.045419719,0.031369686,2.9545803,2.9545803,1.0637234,2.9545803,1.0637234
0.182,-0.044514842,0.028604392,2.9554851,2.9554851,1.058027,2.9554851,1.058027
0.182,-0.044514842,0.028604392,2.9554851,2.9554851,1.058027,2.9554851,1.058027
0.183,-0.040854324,0.026978148,2.9591458,2.9591458,1.0546842,2.9591458,1.0546842
0.183,-0.040854324,0.026978148,2.9591458,2.9591458,1.0546842,2.9591458,1.0546842
0.184,-0.039701384,0.024302393,2.9602985,2.9602985,1.0491954,2.9602985,1.0491954
0.184,-0.039701384,0.024302393,2.9602985,2.9602985,1.0491954,2.9602985,1.0491954
0.185,-0.032321785,0.026423125,2.9676783,2.9676783,1.0535444,2.9676783,1.0535444
0.185,-0.032321785,0.026423125,2.9676783,2.9676783,1.0535444,2.9676783,1.0535444
0.186,-0.033539824,0.023794256,2.9664602,2.9664602,1.0481547,2.9664602,1.0481547
0.186,-0.033539824,0.023794256,2.9664602,2.9664602,1.0481547,2.9664602,1.0481547
0.18700001,-0.040447634,0.025390215,2.9595523,2.9595523,1.0514251,2.9595523,1.0514251
0.18700001,-0.040447634,0.025390215,2.9595523,2.9595523,1.0514251,2.9595523,1.0514251
0.18799999,-0.031591691,0.029805023,2.9684083,2.9684083,1.0604984,2.9684083,1.0604984
0.18799999,-0.031591691,0.029805023,2.9684083,2.9684083,1.0604984,2.9684083,1.0604984
0.189,-0.032552611,0.027161563,2.9674473,2.9674473,1.0550609,2.9674473,1.0550609
0.189,-0.032552611,0.027161563,2.9674473,2.9674473,1.0550609,2.9674473,1.0550609
0.19,-0.023947364,0.031263024,2.9760525,2.9760525,1.0635034,2.9760525,1.0635034
0.19,-0.023947364,0.031263024,2.9760525,2.9760525,1.0635034,2.9760525,1.0635034
0.191,-0.023138698,0.028620237,2.9768612,2.9768612,1.0580596,2.9768612,1.0580596
0.191,-0.023138698,0.028620237,2.9768612,2.9768612,1.0580596,2.9768612,1.0580596
0.192,-0.010929423,0.039721377,2.9890707,2.9890707,1.0810206,2.9890707,1.0810206
0.192,-0.010929423,0.039721377,2.9890707,2.9890707,1.0810206,2.9890707,1.0810206
0.193,-0.012107905,0.03715286,2.9878922,2.9878922,1.0756861,2.9878922,1.0756861
0.193,-0.012107905,0.03715286,2.9878922,2.9878922,1.0756861,2.9878922,1.0756861
0.19400001,-0.016071776,0.035940997,2.9839282,2.9839282,1.0731738,2.9839282,1.0731738
0.19400001,-0.016071776,0.035940997,2.9839282,2.9839282,1.0731738,2.9839282,1.0731738
0.19499999,-0.018543996,0.03385492,2.981456,2.981456,1.068856,2.981456,1.068856
0.19499999,-0.018543996,0.03385492,2.981456,2.981456,1.068856,2.981456,1.068856
0.19599999,-0.016895622,0.031471036,2.9831045,2.9831045,1.0639325,2.9831045,1.0639325
0.19599999,-0.016895622,0.031471036,2.9831045,2.9831045,1.0639325,2.9831045,1.0639325
0.197,-0.018946825,0.029250445,2.9810531,2.9810531,1.0593565,2.9810531,1.0593565
0.197,-0.018946825,0.029250445,2.9810531,2.9810531,1.0593565,2.9810531,1.0593565
0.198,-0.027279401,0.033288084,2.9727206,2.9727206,1.0676843,2.9727206,1.0676843
0.198,-0.027279401,0.033288084,2.9727206,2.9727206,1.0676843,2.9727206,1.0676843
0.199,-0.025229031,0.03109234,2.974771,2.974771,1.0631514,2.974771,1.0631514
0.199,-0.025229031,0.03109234,2.974771,2.974771,1.0631514,2.974771,1.0631514
0.2,-0.026726309,0.028728236,2.9732738,2.9732738,1.0582818,2.9732738,1.0582818
0.2,-0.026726309,0.028728236,2.9732738,2.9732738,1.0582818,2.9732738,1.0582818
0.20100001,-0.030757217,0.02774819,2.9692428,2.9692428,1.0562663,2.9692428,1.0562663
0.20100001,-0.030757217,0.02774819,2.9692428,2.9692428,1.0562663,2.9692428,1.0562663
0.20200001,-0.031030172,0.025208406,2.9689698,2.9689698,1.0510523,2.9689698,1.0510523
0.20200001,-0.031030172,0.025208406,2.9689698,2.9689698,1.0510523,2.9689698,1.0510523
0.20299999,-0.034931991,0.024182584,2.9650681,2.9650681,1.04895,2.9650681,1.04895
0.20299999,-0.034931991,0.024182584,2.9650681,2.9650681,1.04895,2.9650681,1.04895
0.204,-0.038112827,0.022673922,2.9618871,2.9618871,1.045862,2.9618871,1.045862
0.204,-0.038112827,0.022673922,2.9618871,2.9618871,1.045862,2.9618871,1.045862
0.205,-0.046448182,0.027099665,2.9535518,2.9535518,1.0549337,2.9535518,1.0549337
0.205,-0.046448182,0.027099665,2.9535518,2.9535518,1.0549337,2.9535518,1.0549337
0.206,-0.051333148,0.02698811,2.9486668,2.9486668,1.0547045,2.9486668,1.0547045
0.206,-0.051333148,0.02698811,2.9486668,2.9486668,1.0547045,2.9486668,1.0547045
0.207,-0.052538194,0.024650441,2.9474618,2.9474618,1.0499085,2.9474618,1.0499085
0.207,-0.052538194,0.024650441,2.9474618,2.9474618,1.0499085,2.9474618,1.0499085
0.208,-0.057124823,0.02431225,2.9428751,2.9428751,1.0492156,2.9428751,1.0492156
0.208,-0.057124823,0.02431225,2.9428751,2.9428751,1.0492156,2.9428751,1.0492156
0.20900001,-0.051136561,0.025501899,2.9488635,2.9488635,1.0516541,2.9488635,1.0516541
0.20900001,-0.051136561,0.025501899,2.9488635,2.9488635,1.0516541,2.9488635,1.0516541
0.20999999,-0.048158381,0.023962894,2.9518416,2.9518416,1.0485001,2.9518416,1.0485001
0.20999999,-0.048158381,0.023962894,2.9518416,2.9518416,1.0485001,2.9518416,1.0485001
0.211,-0.049901016,0.021845654,2.950099,2.950099,1.0441686,2.950099,1.0441686
0.211,-0.049901016,0.021845654,2.950099,2.950099,1.0441686,2.950099,1.0441686
0.212,-0.048533432,0.019626327,2.9514666,2.9514666,1.0396378,2.9514666,1.0396378
0.212,-0.048533432,0.019626327,2.9514666,2.9514666,1.0396378,2.9514666,1.0396378
0.213,-0.052059956,0.018525122,2.9479401,2.9479401,1.0373935,2.9479401,1.0373935
0.213,-0.052059956,0.018525122,2.9479401,2.9479401,1.0373935,2.9479401,1.0373935
0.214,-0.05212605,0.016143061,2.9478741,2.9478738,1.0325468,2.9478738,1.0325468
0.214,-0.05212605,0.016143061,2.9478741,2.9478738,1.0325468,2.9478738,1.0325468
0.215,-0.049300745,0.014619338,2.9506993,2.9506993,1.0294524,2.9506993,1.0294524
0.215,-0.049300745,0.014619338,2.9506993,2.9506993,1.0294524,2.9506993,1.0294524
0.21600001,-0.056839425,0.018285435,2.9431605,2.9431605,1.0369052,2.9431605,1.0369052
0.21600001,-0.056839425,0.018285435,2.9431605,2.9431605,1.0369052,2.9431605,1.0369052
0.21699999,-0.061431997,0.018176151,2.9385681,2.9385681,1.0366827,2.9385681,1.0366827
0.21699999,-0.061431997,0.018176151,2.9385681,2.9385681,1.0366827,2.9385681,1.0366827
0.21799999,-0.056033019,0.018946797,2.9439669,2.9439669,1.0382526,2.9439669,1.0382526
0.21799999,-0.056033019,0.018946797,2.9439669,2.9439669,1.0382526,2.9439669,1.0382526
0.219,-0.060087737,0.018378995,2.9399123,2.9399123,1.0370958,2.9399123,1.0370958
0.219,-0.060087737,0.018378995,2.9399123,2.9399123,1.0370958,2.9399123,1.0370958
0.22,-0.057073988,0.017040221,2.9429259,2.9429259,1.0343708,2.9429259,1.0343708
0.22,-0.057073988,0.017040221,2.9429259,2.9429259,1.0343708,2.9429259,1.0343708
0.221,-0.052700948,0.016807538,2.947299,2.947299,1.0338975,2.947299,1.0338975
0.221,-0.052700948,0.016807538,2.947299,2.947299,1.0338975,2.947299,1.0338975
0.222,-0.055676948,0.015479039,2.9443231,2.9443231,1.0311977,2.9443231,1.0311977
0.222,-0.055676948,0.015479039,2.9443231,2.9443231,1.0311977,2.9443231,1.0311977
0.223,-0.044524997,0.026734013,2.9554751,2.9554751,1.0541828,2.9554751,1.0541828
0.223,-0.044524997,0.026734013,2.9554751,2.9554751,1.0541828,2.9554751,1.0541828
0.22400001,-0.04476751,0.024446035,2.9552324,2.9552324,1.0494897,2.9552324,1.0494897
0.22400001,-0.04476751,0.024446035,2.9552324,2.9552324,1.0494897,2.9552324,1.0494897
0.22499999,-0.04191523,0.023057979,2.9580848,2.9580848,1.0466477,2.9580848,1.0466477
0.22499999,-0.04191523,0.023057979,2.9580848,2.9580848,1.0466477,2.9580848,1.0466477
0.226,-0.038470089,0.022099296,2.96153,2.96153,1.0446869,2.96153,1.0446869
0.226,-0.038470089,0.022099296,2.96153,2.96153,1.0446869,2.96153,1.0446869
0.227,-0.038164649,0.019855829,2.9618354,2.9618354,1.0401059,2.9618354,1.0401059
0.227,-0.038164649,0.019855829,2.9618354,2.9618354,1.0401059,2.9618354,1.0401059
0.228,-0.028672811,0.027616475,2.9713273,2.9713273,1.0559956,2.9713273,1.0559956
0.228,-0.028672811,0.027616475,2.9713273,2.9713273,1.0559956,2.9713273,1.0559956
0.229,-0.0358661,0.03110707,2.964134,2.964134,1.0631818,2.964134,1.0631818
0.229,-0.0358661,0.03110707,2.964134,2.964134,1.0631818,2.964134,1.0631818
0.23,-0.035009906,0.028944669,2.9649901,2.9649901,1.0587271,2.9649901,1.0587271
0.23,-0.035009906,0.028944669,2.9649901,2.9649901,1.0587271,2.9649901,1.0587271
0.23100001,-0.033543028,0.026956083,2.9664569,2.9664569,1.0546387,2.9664569,1.0546387
0.23100001,-0.033543028,0.026956083,2.9664569,2.9664569,1.0546387,2.9664569,1.0546387
0.23199999,-0.02749194,0.028859152,2.972508,2.972508,1.0585512,2.972508,1.0585512
0.23199999,-0.02749194,0.028859152,2.972508,2.972508,1.0585512,2.972508,1.0585512
0.233,-0.026122501,0.0268608,2.9738774,2.9738774,1.0544431,2.9738774,1.0544431
0.233,-0.026122501,0.0268608,2.9738774,2.9738774,1.0544431,2.9738774,1.0544431
0.234,-0.027711416,0.024951305,2.9722886,2.9722886,1.0505252,2.9722886,1.0505252
0.234,-0.027711416,0.024951305,2.9722886,2.9722886,1.0505252,2.9722886,1.0505252
0.235,-0.027522726,0.022772305,2.9724772,2.9724772,1.0460632,2.9724772,1.0460632
0.235,-0.027522726,0.022772305,2.9724772,2.9724772,1.0460632,2.9724772,1.0460632
0.236,-0.028750235,0.020776572,2.9712498,2.9712498,1.0419848,2.9712498,1.0419848
0.236,-0.028750235,0.020776572,2.9712498,2.9712498,1.0419848,2.9712498,1.0419848
0.237,-0.026733849,0.019091645,2.9732661,2.9732661,1.0385478,2.9732661,1.0385478
0.237,-0.026733849,0.019091645,2.9732661,2.9732661,1.0385478,2.9732661,1.0385478
0.23800001,-0.015093887,0.032615595,2.9849062,2.9849062,1.0662949,2.9849062,1.0662949
0.23800001,-0.015093887,0.032615595,2.9849062,2.9849062,1.0662949,2.9849062,1.0662949
0.23899999,-0.015333671,0.030459685,2.9846663,2.9846663,1.0618472,2.9846663,1.0618472
0.23899999,-0.015333671,0.030459685,2.9846663,2.9846663,1.0618472,2.9846663,1.0618472
0.23999999,-0.01404392,0.028503945,2.9859562,2.9859562,1.0578203,2.9859562,1.0578203
0.23999999,-0.01404392,0.028503945,2.9859562,2.9859562,1.0578203,2.9859562,1.0578203
0.241,-0.014958471,0.026465686,2.9850416,2.9850416,1.0536318,2.9850416,1.0536318
0.241,-0.014958471,0.026465686,2.9850416,2.9850416,1.0536318,2.9850416,1.0536318
0.242,-0.019021686,0.026283,2.9809783,2.9809783,1.0532568,2.9809783,1.0532568
0.242,-0.019021686,0.026283,2.9809783,2.9809783,1.0532568,2.9809783,1.0532568
0.243,-0.021087781,0.024673335,2.9789121,2.9789121,1.0499555,2.9789121,1.0499555
0.243,-0.021087781,0.024673335,2.9789121,2.9789121,1.0499555,2.9789121,1.0499555
0.244,-0.024188103,0.023712881,2.975812,2.975812,1.0479881,2.975812,1.0479881
0.244,-0.024188103,0.023712881,2.975812,2.975812,1.0479881,2.975812,1.0479881
0.245,-0.032323651,0.029495135,2.9676764,2.9676764,1.0598602,2.9676764,1.0598602
0.245,-0.032323651,0.029495135,2.9676764,2.9676764,1.0598602,2.9676764,1.0598602
0.24600001,-0.029977024,0.028056901,2.9700229,2.9700229,1.056901,2.9700229,1.056901
0.24600001,-0.029977024,0.028056901,2.9700229,2.9700229,1.056901,2.9700229,1.056901
0.24699999,-0.033154234,0.027183201,2.9668458,2.9668458,1.0551053,2.9668458,1.0551053
0.24699999,-0.033154234,0.027183201,2.9668458,2.9668458,1.0551053,2.9668458,1.0551053
0.248,-0.034328327,0.025276236,2.9656718,2.9656718,1.0511913,2.9656718,1.0511913
0.248,-0.034328327,0.025276236,2.9656718,2.9656718,1.0511913,2.9656718,1.0511913
0.249,-0.035107736,0.023288991,2.9648921,2.9648921,1.0471203,2.9648921,1.0471203
0.249,-0.035107736,0.023288991,2.9648921,2.9648921,1.0471203,2.9648921,1.0471203
0.25,-0.039154217,0.023234582,2.9608457,2.9608457,1.047009,2.9608457,1.047009
0.25,-0.039154217,0.023234582,2.9608457,2.9608457,1.047009,2.9608457,1.047009
0.25099999,-0.042066392,0.0222318,2.9579337,2.9579337,1.0449579,2.9579337,1.0449579
0.25099999,-0.042066392,0.0222318,2.9579337,2.9579337,1.0449579,2.9579337,1.0449579
0.252,-0.043055002,0.020321768,2.9569449,2.9569449,1.0410565,2.9569449,1.0410565
0.252,-0.043055002,0.020321768,2.9569449,2.9569449,1.0410565,2.9569449,1.0410565
0.25299999,-0.042682592,0.018320486,2.9573174,2.9573174,1.0369766,2.9573174,1.0369766
0.25299999,-0.042682592,0.018320486,2.9573174,2.9573174,1.0369766,2.9573174,1.0369766
0.25400001,-0.044609141,0.016775815,2.9553909,2.9553909,1.033833,2.9553909,1.033833
0.25400001,-0.044609141,0.016775815,2.9553909,2.9553909,1.033833,2.9553909,1.033833
0.255,-0.040932354,0.016470648,2.9590676,2.9590676,1.0332125,2.9590676,1.0332125
0.255,-0.040932354,0.016470648,2.9590676,2.9590676,1.0332125,2.9590676,1.0332125
0.25600001,-0.043877989,0.015573321,2.9561219,2.9561219,1.0313891,2.9561219,1.0313891
0.25600001,-0.043877989,0.015573321,2.9561219,2.9561219,1.0313891,2.9561219,1.0313891
0.257,-0.04769275,0.015431629,2.9523072,2.9523072,1.0311013,2.9523072,1.0311013
0.257,-0.04769275,0.015431629,2.9523072,2.9523072,1.0311013,2.9523072,1.0311013
0.25799999,-0.056785554,0.023891304,2.9432144,2.9432144,1.0483534,2.9432144,1.0483534
0.25799999,-0.056785554,0.023891304,2.9432144,2.9432144,1.0483534,2.9432144,1.0483534
0.259,-0.058210462,0.022169037,2.9417896,2.9417896,1.0448295,2.9417896,1.0448295
0.259,-0.058210462,0.022169037,2.9417896,2.9417896,1.0448295,2.9417896,1.0448295
0.25999999,-0.061494835,0.021569787,2.9385052,2.9385052,1.0436049,2.9385052,1.0436049
0.25999999,-0.061494835,0.021569787,2.9385052,2.9385052,1.0436049,2.9385052,1.0436049
0.26100001,-0.054809462,0.025293538,2.9451904,2.9451904,1.0512269,2.9451904,1.0512269
0.26100001,-0.054809462,0.025293538,2.9451904,2.9451904,1.0512269,2.9451904,1.0512269
0.26199999,-0.056574397,0.023732159,2.9434257,2.9434257,1.0480275,2.9434257,1.0480275
0.26199999,-0.056574397,0.023732159,2.9434257,2.9434257,1.0480275,2.9434257,1.0480275
0.26300001,-0.060011048,0.023297127,2.9399889,2.9399889,1.047137,2.9399889,1.047137
0.26300001,-0.060011048,0.023297127,2.9399889,2.9399889,1.047137,2.9399889,1.047137
0.264,-0.054109264,0.025831934,2.9458907,2.9458907,1.0523312,2.9458907,1.0523312
0.264,-0.054109264,0.025831934,2.9458907,2.9458907,1.0523312,2.9458907,1.0523312
0.26499999,-0.051249299,0.024948515,2.9487507,2.9487507,1.0505195,2.9487507,1.0505195
0.26499999,-0.051249299,0.024948515,2.9487507,2.9487507,1.0505195,2.9487507,1.0505195
0.266,-0.047261905,0.025077293,2.952738,2.952738,1.0507835,2.952738,1.0507835
0.266,-0.047261905,0.025077293,2.952738,2.952738,1.0507835,2.952738,1.0507835
0.26699999,-0.046033509,0.023352003,2.9539664,2.9539664,1.0472493,2.9539664,1.0472493
0.26699999,-0.046033509,0.023352003,2.9539664,2.9539664,1.0472493,2.9539664,1.0472493
