"Time","junction1.port_2.C_outflow[1]","junction1.medium.p","junction1.medium.Xi[1]","junction1.medium.T"
0.45853999,0.00013605712,100000.38,0.011823306,289.87106
0.45874199,0.00013607394,100000.38,0.011823551,289.87076
0.45894399,0.0001360907,100000.38,0.011823795,289.87045
0.45914599,0.00013610742,100000.37,0.011824039,289.87018
0.45934799,0.0001361241,100000.37,0.011824282,289.86987
0.45954999,0.00013614075,100000.37,0.011824524,289.8696
0.45975199,0.00013615734,100000.37,0.011824765,289.86929
0.45995399,0.00013617388,100000.37,0.011825006,289.86902
0.46015599,0.0001361904,100000.37,0.011825246,289.86871
0.46035799,0.00013620686,100000.37,0.011825484,289.86844
0.46055999,0.00013622327,100000.36,0.011825723,289.86816
0.46076199,0.00013623966,100000.36,0.01182596,289.86786
0.46096399,0.00013625599,100000.36,0.011826198,289.86758
0.46116599,0.00013627227,100000.36,0.011826433,289.86731
0.46136799,0.00013628851,100000.36,0.011826668,289.86703
0.46156999,0.0001363047,100000.36,0.011826903,289.86673
0.46177199,0.00013632086,100000.36,0.011827136,289.86646
0.46197399,0.00013633697,100000.35,0.011827369,289.86618
0.462176,0.00013635303,100000.35,0.011827601,289.86591
0.462378,0.00013636904,100000.35,0.011827833,289.86563
0.46258,0.000136385,100000.35,0.011828063,289.86536
0.462782,0.00013640094,100000.35,0.011828293,289.86508
0.462984,0.00013641681,100000.35,0.011828522,289.86481
0.463186,0.00013643265,100000.34,0.01182875,289.86453
0.463388,0.00013644842,100000.34,0.011828978,289.86426
0.46359,0.00013646416,100000.34,0.011829204,289.86398
0.463792,0.00013647985,100000.34,0.011829429,289.86371
0.463994,0.0001364955,100000.34,0.011829655,289.86343
0.464196,0.00013651109,100000.34,0.011829879,289.86319
0.464398,0.00013652664,100000.34,0.011830102,289.86292
0.4646,0.00013654213,100000.34,0.011830324,289.86264
0.464802,0.00013655759,100000.34,0.011830546,289.86237
0.465004,0.000136573,100000.34,0.011830768,289.86212
0.465206,0.00013658834,100000.34,0.011830987,289.86185
0.465408,0.00013660362,100000.34,0.011831206,289.86157
0.46561,0.00013661885,100000.34,0.011831424,289.86133
0.465812,0.00013663403,100000.33,0.011831641,289.86105
0.466014,0.00013664915,100000.33,0.011831857,289.86081
0.466216,0.00013666422,100000.33,0.011832073,289.86053
0.466418,0.00013667923,100000.33,0.011832288,289.86029
0.46662,0.00013669419,100000.33,0.011832501,289.86005
0.466822,0.00013670907,100000.32,0.011832713,289.85977
0.467024,0.0001367239,100000.32,0.011832925,289.85953
0.467226,0.00013673867,100000.32,0.011833136,289.85928
0.467428,0.00013675338,100000.32,0.011833346,289.85901
0.46763,0.00013676804,100000.32,0.011833554,289.85876
0.467832,0.0001367826,100000.31,0.011833762,289.85852
0.468034,0.0001367971,100000.31,0.011833968,289.85828
0.468236,0.00013681152,100000.31,0.011834173,289.85803
0.468438,0.00013682587,100000.31,0.011834376,289.85779
0.46864,0.00013684014,100000.3,0.01183458,289.85754
0.468842,0.00013685433,100000.3,0.011834781,289.8573
0.469044,0.00013686845,100000.3,0.011834981,289.85706
0.469246,0.00013688247,100000.3,0.01183518,289.85681
0.469448,0.00013689641,100000.3,0.011835378,289.85657
0.46965,0.00013691027,100000.3,0.011835574,289.85635
0.469852,0.00013692403,100000.3,0.011835769,289.85611
0.470054,0.0001369377,100000.3,0.011835963,289.85587
0.470256,0.00013695128,100000.29,0.011836154,289.85565
0.470458,0.00013696478,100000.29,0.011836345,289.85541
0.47066,0.00013697821,100000.29,0.011836535,289.85519
0.470862,0.00013699156,100000.29,0.011836723,289.85495
0.471064,0.00013700481,100000.28,0.011836911,289.85474
0.471266,0.00013701798,100000.28,0.011837096,289.85452
0.471468,0.00013703106,100000.28,0.01183728,289.85428
0.47167,0.00013704406,100000.27,0.011837464,289.85406
0.471872,0.00013705695,100000.27,0.011837645,289.85385
0.472074,0.00013706976,100000.27,0.011837825,289.85364
0.472276,0.00013708248,100000.27,0.011838004,289.85342
0.472478,0.00013709511,100000.27,0.011838182,289.85321
0.47268,0.00013710764,100000.27,0.011838358,289.853
0.472882,0.00013712009,100000.27,0.011838533,289.85278
0.473084,0.00013713245,100000.27,0.011838706,289.85257
0.473286,0.00013714471,100000.27,0.011838879,289.85236
0.473488,0.00013715688,100000.26,0.011839049,289.85217
0.47369,0.00013716896,100000.26,0.011839218,289.85196
0.473892,0.00013718095,100000.26,0.011839386,289.85175
0.474094,0.00013719285,100000.26,0.011839553,289.85156
0.474296,0.00013720467,100000.25,0.011839719,289.85135
0.474498,0.0001372164,100000.25,0.011839882,289.85117
0.4747,0.00013722804,100000.25,0.011840045,289.85095
0.474902,0.00013723961,100000.25,0.011840207,289.85077
0.475104,0.00013725107,100000.24,0.011840367,289.85059
0.475306,0.00013726247,100000.24,0.011840526,289.85037
0.475508,0.00013727378,100000.24,0.011840684,289.85019
0.47571,0.00013728498,100000.23,0.01184084,289.85001
0.475912,0.0001372961,100000.23,0.011840995,289.84982
0.476114,0.00013730713,100000.23,0.011841148,289.84964
0.476316,0.00013731807,100000.23,0.011841301,289.84946
0.47651801,0.00013732893,100000.23,0.011841452,289.84927
0.47672001,0.0001373397,100000.23,0.011841602,289.84909
0.47692201,0.00013735038,100000.23,0.011841751,289.84891
0.47712401,0.00013736098,100000.23,0.011841898,289.84872
0.47732601,0.00013737151,100000.22,0.011842043,289.84854
0.47752801,0.00013738193,100000.22,0.011842188,289.84839
0.47773001,0.00013739229,100000.22,0.011842332,289.84821
0.47793201,0.00013740255,100000.22,0.011842474,289.84802
0.47813401,0.00013741272,100000.21,0.011842615,289.84787
0.47833601,0.00013742279,100000.21,0.011842755,289.84769
0.47853801,0.00013743278,100000.21,0.011842893,289.84753
0.47874001,0.00013744268,100000.21,0.01184303,289.84735
0.47894201,0.0001374525,100000.2,0.011843165,289.8472
0.47914401,0.00013746222,100000.2,0.0118433,289.84705
0.47934601,0.00013747186,100000.2,0.011843434,289.84689
0.47954801,0.00013748142,100000.2,0.011843565,289.84671
0.47975001,0.00013749088,100000.2,0.011843695,289.84656
0.47995201,0.00013750025,100000.2,0.011843825,289.84641
0.48015401,0.00013750953,100000.2,0.011843953,289.84625
0.48035601,0.00013751873,100000.2,0.01184408,289.8461
0.48055801,0.00013752784,100000.19,0.011844205,289.84595
0.48076001,0.00013753684,100000.19,0.01184433,289.84579
0.48096201,0.00013754578,100000.19,0.011844452,289.84564
0.48116401,0.00013755461,100000.19,0.011844574,289.84549
0.48136601,0.00013756336,100000.18,0.011844694,289.84537
0.48156801,0.00013757202,100000.18,0.011844813,289.84521
0.48177001,0.00013758059,100000.18,0.01184493,289.84506
0.48197201,0.00013758907,100000.18,0.011845047,289.84494
0.48217401,0.00013759745,100000.17,0.011845161,289.84479
0.48237601,0.00013760575,100000.17,0.011845275,289.84467
0.48257801,0.00013761396,100000.17,0.011845388,289.84451
0.48278001,0.00013762208,100000.17,0.011845498,289.84439
0.48298201,0.00013763009,100000.16,0.011845608,289.84424
0.48318401,0.00013763802,100000.16,0.011845717,289.84412
0.48338601,0.00013764587,100000.16,0.011845824,289.84399
0.48358801,0.00013765362,100000.16,0.01184593,289.84387
0.48379001,0.00013766129,100000.16,0.011846035,289.84375
0.48399201,0.00013766886,100000.16,0.011846138,289.8436
0.48419401,0.00013767634,100000.16,0.011846241,289.84348
0.48439601,0.00013768373,100000.16,0.011846341,289.84335
0.48459801,0.00013769102,100000.15,0.011846441,289.84323
0.48480001,0.00013769823,100000.15,0.011846539,289.84314
0.48500201,0.00013770534,100000.15,0.011846635,289.84302
0.48520401,0.00013771236,100000.15,0.01184673,289.8429
0.48540601,0.00013771928,100000.14,0.011846825,289.84277
0.48560801,0.00013772612,100000.14,0.011846918,289.84268
0.48581001,0.00013773287,100000.14,0.01184701,289.84256
0.48601201,0.00013773952,100000.14,0.0118471,289.84244
0.48621401,0.00013774609,100000.13,0.011847189,289.84235
0.48641601,0.00013775255,100000.13,0.011847277,289.84222
0.48661801,0.00013775894,100000.13,0.011847364,289.84213
0.48682001,0.00013776521,100000.13,0.011847449,289.84201
0.48702201,0.00013777141,100000.12,0.011847532,289.84192
0.48722401,0.0001377775,100000.12,0.011847615,289.84183
0.48742601,0.00013778351,100000.12,0.011847696,289.84174
0.48762801,0.00013778942,100000.12,0.011847776,289.84161
0.48783001,0.00013779524,100000.12,0.011847855,289.84152
0.48803201,0.00013780098,100000.12,0.011847932,289.84143
0.48823401,0.00013780661,100000.12,0.011848008,289.84134
0.48843601,0.00013781214,100000.12,0.011848083,289.84125
0.48863801,0.00013781759,100000.11,0.011848156,289.84116
0.48884001,0.00013782295,100000.11,0.011848229,289.84106
0.48904201,0.0001378282,100000.11,0.0118483,289.841
0.48924401,0.00013783337,100000.11,0.01184837,289.84091
0.48944601,0.00013783845,100000.1,0.011848438,289.84082
0.48964801,0.00013784342,100000.1,0.011848505,289.84073
0.48985001,0.00013784831,100000.1,0.01184857,289.84067
0.49005201,0.0001378531,100000.09,0.011848635,289.84058
0.49025401,0.0001378578,100000.09,0.011848697,289.84052
0.49045601,0.0001378624,100000.09,0.01184876,289.84042
0.49065799,0.00013786691,100000.09,0.01184882,289.84036
0.49085999,0.00013787134,100000.09,0.011848879,289.84027
0.49106199,0.00013787564,100000.09,0.011848938,289.84021
0.49126399,0.00013787988,100000.09,0.011848994,289.84015
0.49146599,0.00013788401,100000.09,0.011849049,289.84009
0.49166799,0.00013788804,100000.08,0.011849103,289.84
0.49186999,0.00013789198,100000.08,0.011849156,289.83994
0.49207199,0.00013789583,100000.08,0.011849208,289.83987
0.49227399,0.00013789958,100000.08,0.011849258,289.83981
0.49247599,0.00013790325,100000.07,0.011849307,289.83975
0.49267799,0.0001379068,100000.07,0.011849354,289.83969
0.49287999,0.00013791026,100000.07,0.011849401,289.83963
0.49308199,0.00013791364,100000.07,0.011849445,289.8396
0.49328399,0.00013791691,100000.06,0.011849489,289.83954
0.49348599,0.0001379201,100000.06,0.011849531,289.83948
0.49368799,0.00013792318,100000.06,0.011849573,289.83945
0.49388999,0.00013792617,100000.06,0.011849612,289.83939
0.49409199,0.00013792906,100000.05,0.011849651,289.83932
0.49429399,0.00013793186,100000.05,0.011849688,289.83929
0.49449599,0.00013793455,100000.05,0.011849724,289.83923
0.49469799,0.00013793715,100000.05,0.011849758,289.8392
0.49489999,0.00013793967,100000.05,0.011849792,289.83917
0.49510199,0.00013794207,100000.05,0.011849823,289.83911
0.49530399,0.00013794439,100000.05,0.011849854,289.83908
0.49550599,0.00013794661,100000.05,0.011849884,289.83905
0.49570799,0.00013794872,100000.04,0.011849912,289.83902
0.49590999,0.00013795076,100000.04,0.011849939,289.83899
0.49611199,0.00013795268,100000.04,0.011849964,289.83896
0.49631399,0.00013795451,100000.04,0.011849988,289.83893
0.49651599,0.00013795625,100000.03,0.011850012,289.8389
0.49671799,0.00013795788,100000.03,0.011850033,289.83887
0.49691999,0.00013795942,100000.03,0.011850053,289.83884
0.49712199,0.00013796086,100000.03,0.011850072,289.83881
0.49732399,0.00013796221,100000.02,0.011850091,289.83878
0.49752599,0.00013796345,100000.02,0.011850107,289.83878
0.49772799,0.0001379646,100000.02,0.011850121,289.83875
0.49792999,0.00013796566,100000.02,0.011850135,289.83871
0.49813199,0.00013796661,100000.02,0.011850148,289.83871
0.49833399,0.00013796746,100000.02,0.01185016,289.83868
0.49853599,0.00013796822,100000.02,0.01185017,289.83868
0.49873799,0.00013796889,100000.02,0.011850178,289.83868
0.49893999,0.00013796944,100000.01,0.011850186,289.83865
0.49914199,0.00013796991,100000.01,0.011850191,289.83865
0.49934399,0.00013797027,100000.01,0.011850197,289.83865
0.49954599,0.00013797062,100000.01,0.011850202,289.83862
0.49974799,0.00013797091,100000,0.011850205,289.83862
0.49994999,0.0001379711,100000,0.011850207,289.83859
0.50015199,0.00013797123,100000,0.011850209,289.83859
0.50035399,0.00013797129,100000,0.01185021,289.83859
0.50055599,0.00013797128,99999.992,0.01185021,289.83856
0.50075799,0.00013797119,99999.992,0.011850208,289.83856
0.50095999,0.00013797107,99999.992,0.011850207,289.83853
0.50116199,0.00013797093,99999.984,0.011850205,289.83853
0.50136399,0.00013797075,99999.984,0.011850202,289.8385
0.50156599,0.00013797054,99999.984,0.0118502,289.83847
0.50176799,0.00013797029,99999.984,0.011850196,289.83844
0.50196999,0.00013797001,99999.977,0.011850192,289.83841
0.50217199,0.00013796972,99999.977,0.011850188,289.83838
0.50237399,0.0001379694,99999.977,0.011850185,289.83835
0.50257599,0.00013796902,99999.977,0.011850179,289.83829
0.50277799,0.00013796863,99999.969,0.011850174,289.83826
0.50297999,0.00013796821,99999.969,0.011850168,289.8382
0.50318199,0.00013796777,99999.969,0.011850162,289.83813
0.50338399,0.0001379673,99999.969,0.011850156,289.83807
0.50358599,0.00013796682,99999.961,0.01185015,289.83801
0.50378799,0.00013796632,99999.961,0.011850143,289.83795
0.50398999,0.00013796578,99999.961,0.011850135,289.83789
0.50419199,0.00013796519,99999.961,0.011850128,289.83783
0.50439399,0.00013796461,99999.953,0.01185012,289.83774
0.50459599,0.00013796399,99999.953,0.011850112,289.83768
0.504798,0.00013796335,99999.953,0.011850104,289.83759
0.505,0.00013796269,99999.945,0.011850094,289.83749
0.505202,0.00013796199,99999.945,0.011850085,289.8374
0.505404,0.00013796127,99999.945,0.011850076,289.83731
0.505606,0.00013796052,99999.945,0.011850066,289.83722
0.505808,0.00013795975,99999.938,0.011850055,289.83713
0.50601,0.00013795895,99999.938,0.011850044,289.83701
0.506212,0.00013795812,99999.938,0.011850033,289.83691
0.506414,0.00013795728,99999.938,0.011850022,289.83679
0.506616,0.00013795639,99999.93,0.01185001,289.8367
0.506818,0.00013795549,99999.93,0.011849998,289.83658
0.50702,0.00013795456,99999.93,0.011849985,289.83646
0.507222,0.0001379536,99999.93,0.011849972,289.83633
0.507424,0.00013795262,99999.922,0.011849959,289.83618
0.507626,0.0001379516,99999.922,0.011849945,289.83606
0.507828,0.00013795057,99999.922,0.011849931,289.83594
0.50803,0.00013794949,99999.922,0.011849917,289.83578
0.508232,0.0001379484,99999.914,0.011849903,289.83566
0.508434,0.0001379473,99999.914,0.011849888,289.83551
0.508636,0.00013794615,99999.914,0.011849873,289.83536
0.508838,0.00013794498,99999.914,0.011849857,289.83521
0.50904,0.00013794377,99999.906,0.011849841,289.83505
0.509242,0.00013794255,99999.906,0.011849824,289.8349
0.509444,0.0001379413,99999.906,0.011849808,289.83472
0.509646,0.00013794003,99999.898,0.011849791,289.83456
0.509848,0.00013793872,99999.898,0.011849773,289.83438
0.51005,0.0001379374,99999.898,0.011849755,289.83423
0.510252,0.00013793603,99999.898,0.011849737,289.83405
0.510454,0.00013793465,99999.891,0.011849718,289.83386
0.510656,0.00013793325,99999.891,0.0118497,289.83368
0.510858,0.00013793181,99999.891,0.01184968,289.8335
0.51106,0.00013793034,99999.891,0.01184966,289.83331
0.511262,0.00013792886,99999.883,0.011849641,289.8331
0.511464,0.00013792735,99999.883,0.01184962,289.83292
0.511666,0.0001379258,99999.883,0.0118496,289.8327
0.511868,0.00013792425,99999.883,0.011849578,289.83252
0.51207,0.00013792265,99999.875,0.011849557,289.83231
0.512272,0.00013792103,99999.875,0.011849536,289.83209
0.512474,0.00013791939,99999.875,0.011849513,289.83188
0.512676,0.00013791771,99999.875,0.011849491,289.83167
0.512878,0.00013791601,99999.867,0.011849469,289.83145
0.51308,0.00013791428,99999.867,0.011849445,289.83124
0.513282,0.00013791253,99999.867,0.011849422,289.83099
0.513484,0.00013791076,99999.867,0.011849398,289.83078
0.513686,0.00013790895,99999.859,0.011849374,289.83054
0.513888,0.00013790713,99999.859,0.011849349,289.83029
0.51409,0.00013790528,99999.859,0.011849324,289.83008
0.514292,0.00013790341,99999.859,0.011849299,289.82983
0.514494,0.0001379015,99999.852,0.011849274,289.82959
0.514696,0.00013789957,99999.852,0.011849248,289.82932
0.514898,0.00013789762,99999.852,0.011849222,289.82907
0.5151,0.00013789564,99999.852,0.011849196,289.82883
0.515302,0.00013789363,99999.844,0.011849169,289.82855
0.515504,0.00013789161,99999.844,0.011849141,289.82831
0.515706,0.00013788955,99999.844,0.011849114,289.82803
0.515908,0.00013788747,99999.844,0.011849086,289.82776
0.51611,0.00013788536,99999.836,0.011849058,289.82748
0.516312,0.00013788324,99999.836,0.011849029,289.82721
0.516514,0.00013788108,99999.836,0.011849,289.82693
0.516716,0.0001378789,99999.836,0.011848971,289.82666
0.516918,0.0001378767,99999.836,0.011848941,289.82639
0.51712,0.00013787446,99999.828,0.011848912,289.82608
0.517322,0.00013787222,99999.828,0.011848881,289.82581
0.517524,0.00013786994,99999.828,0.011848851,289.8255
0.517726,0.00013786764,99999.828,0.011848819,289.82523
0.517928,0.00013786531,99999.82,0.011848789,289.82492
0.51813,0.00013786297,99999.82,0.011848757,289.82462
0.518332,0.0001378606,99999.82,0.011848725,289.82431
0.518534,0.00013785819,99999.82,0.011848693,289.82401
0.518736,0.00013785576,99999.812,0.01184866,289.8237
0.518938,0.00013785332,99999.812,0.011848628,289.82336
0.51914001,0.00013785086,99999.812,0.011848595,289.82306
0.51934201,0.00013784836,99999.812,0.011848561,289.82272
0.51954401,0.00013784585,99999.805,0.011848528,289.82242
0.51974601,0.00013784331,99999.805,0.011848493,289.82208
0.51994801,0.00013784075,99999.805,0.011848459,289.82175
0.52015001,0.00013783816,99999.805,0.011848425,289.82141
0.52035201,0.00013783555,99999.805,0.011848389,289.82108
0.52055401,0.00013783292,99999.797,0.011848354,289.82074
0.52075601,0.00013783025,99999.797,0.011848318,289.8204
0.52095801,0.00013782758,99999.797,0.011848283,289.82007
0.52116001,0.00013782489,99999.797,0.011848247,289.8197
0.52136201,0.00013782215,99999.789,0.011848209,289.81937
0.52156401,0.00013781941,99999.789,0.011848173,289.819
0.52176601,0.00013781663,99999.789,0.011848136,289.81866
0.52196801,0.00013781385,99999.789,0.011848099,289.8183
0.52217001,0.00013781103,99999.789,0.01184806,289.81793
0.52237201,0.00013780821,99999.781,0.011848023,289.81757
0.52257401,0.00013780534,99999.781,0.011847984,289.8172
0.52277601,0.00013780246,99999.781,0.011847946,289.81683
0.52297801,0.00013779956,99999.781,0.011847907,289.81647
0.52318001,0.00013779664,99999.773,0.011847868,289.81607
0.52338201,0.0001377937,99999.773,0.011847829,289.8157
0.52358401,0.00013779073,99999.773,0.011847788,289.81531
0.52378601,0.00013778775,99999.773,0.011847748,289.81494
0.52398801,0.00013778474,99999.773,0.011847708,289.81454
0.52419001,0.00013778171,99999.766,0.011847667,289.81415
0.52439201,0.00013777865,99999.766,0.011847626,289.81375
0.52459401,0.00013777558,99999.766,0.011847585,289.81339
0.52479601,0.00013777248,99999.766,0.011847544,289.81299
0.52499801,0.00013776937,99999.766,0.011847502,289.81256
0.52520001,0.00013776624,99999.758,0.01184746,289.81216
0.52540201,0.00013776308,99999.758,0.011847418,289.81177
0.52560401,0.00013775991,99999.758,0.011847375,289.81137
0.52580601,0.00013775672,99999.758,0.011847332,289.81094
0.52600801,0.00013775351,99999.758,0.011847289,289.81055
0.52621001,0.00013775028,99999.75,0.011847246,289.81012
0.52641201,0.00013774702,99999.75,0.011847203,289.80969
0.52661401,0.00013774374,99999.75,0.011847158,289.80927
0.52681601,0.00013774046,99999.75,0.011847114,289.80887
0.52701801,0.00013773714,99999.75,0.011847069,289.80844
0.52722001,0.0001377338,99999.742,0.011847025,289.80801
0.52742201,0.00013773046,99999.742,0.01184698,289.80759
0.52762401,0.0001377271,99999.742,0.011846935,289.80713
0.52782601,0.00013772371,99999.742,0.01184689,289.8067
0.52802801,0.0001377203,99999.742,0.011846844,289.80627
0.52823001,0.00013771688,99999.734,0.011846798,289.80582
0.52843201,0.00013771343,99999.734,0.011846752,289.80539
0.52863401,0.00013770997,99999.734,0.011846705,289.80493
0.52883601,0.00013770649,99999.734,0.011846659,289.8045
0.52903801,0.000137703,99999.734,0.011846612,289.80405
0.52924001,0.00013769949,99999.734,0.011846565,289.80359
0.52944201,0.00013769596,99999.727,0.011846517,289.80313
0.52964401,0.0001376924,99999.727,0.01184647,289.80267
0.52984601,0.00013768884,99999.727,0.011846422,289.80222
0.53004801,0.00013768526,99999.727,0.011846374,289.80176
0.53025001,0.00013768167,99999.727,0.011846326,289.8013
0.53045201,0.00013767806,99999.727,0.011846278,289.80084
0.53065401,0.00013767442,99999.719,0.011846229,289.80038
0.53085601,0.00013767077,99999.719,0.01184618,289.7999
0.53105801,0.00013766711,99999.719,0.011846131,289.79944
0.53126001,0.00013766343,99999.719,0.011846081,289.79895
0.53146201,0.00013765974,99999.719,0.011846032,289.79849
0.53166401,0.00013765602,99999.719,0.011845982,289.798
0.53186601,0.0001376523,99999.711,0.011845932,289.79755
0.53206801,0.00013764856,99999.711,0.011845882,289.79706
0.53227001,0.00013764479,99999.711,0.011845832,289.79657
0.53247201,0.00013764102,99999.711,0.011845781,289.79608
0.53267401,0.00013763722,99999.711,0.01184573,289.79559
0.53287601,0.00013763341,99999.711,0.011845679,289.7951
0.53307801,0.00013762958,99999.711,0.011845628,289.79462
0.53328001,0.00013762576,99999.703,0.011845576,289.79413
0.53348202,0.0001376219,99999.703,0.011845524,289.79364
0.53368402,0.00013761803,99999.703,0.011845472,289.79312
0.53388602,0.00013761414,99999.703,0.01184542,289.79263
0.53408802,0.00013761024,99999.703,0.011845368,289.79214
0.53429002,0.00013760634,99999.703,0.011845316,289.79163
0.53449202,0.00013760242,99999.703,0.011845263,289.79114
0.53469402,0.00013759847,99999.695,0.011845211,289.79062
0.53489602,0.00013759451,99999.695,0.011845157,289.79013
0.53509802,0.00013759056,99999.695,0.011845104,289.78961
0.53530002,0.00013758657,99999.695,0.01184505,289.78909
0.53550202,0.00013758257,99999.695,0.011844997,289.78857
0.53570402,0.00013757857,99999.695,0.011844943,289.78809
0.53590602,0.00013757455,99999.695,0.011844889,289.78757
0.53610802,0.0001375705,99999.688,0.011844835,289.78705
0.53631002,0.00013756646,99999.688,0.011844781,289.78653
0.53651202,0.0001375624,99999.688,0.011844726,289.78601
0.53671402,0.00013755832,99999.688,0.011844672,289.78546
0.53691602,0.00013755423,99999.688,0.011844617,289.78494
0.53711802,0.00013755015,99999.688,0.011844562,289.78442
0.53732002,0.00013754603,99999.688,0.011844506,289.78391
0.53752202,0.00013754189,99999.68,0.011844452,289.78339
0.53772402,0.00013753775,99999.68,0.011844396,289.78284
0.53792602,0.00013753359,99999.68,0.01184434,289.78232
0.53812802,0.00013752941,99999.68,0.011844284,289.78177
0.53833002,0.00013752523,99999.68,0.011844228,289.78125
0.53853202,0.00013752103,99999.68,0.011844172,289.7807
0.53873402,0.00013751682,99999.68,0.011844115,289.78018
0.53893602,0.0001375126,99999.68,0.011844059,289.77963
0.53913802,0.00013750835,99999.672,0.011844002,289.77908
0.53934002,0.0001375041,99999.672,0.011843945,289.77856
0.53954202,0.00013749984,99999.672,0.011843888,289.77802
0.53974402,0.00013749558,99999.672,0.01184383,289.77747
0.53994602,0.00013749128,99999.672,0.011843773,289.77692
0.54014802,0.00013748698,99999.672,0.011843715,289.7764
0.54035002,0.00013748267,99999.672,0.011843657,289.77585
0.54055202,0.00013747835,99999.664,0.011843599,289.7753
0.54075402,0.00013747401,99999.664,0.011843541,289.77475
0.54095602,0.00013746966,99999.664,0.011843483,289.7742
0.54115802,0.00013746529,99999.664,0.011843424,289.77365
0.54136002,0.00013746091,99999.664,0.011843366,289.7731
0.54156202,0.00013745653,99999.664,0.011843307,289.77255
0.54176402,0.00013745212,99999.664,0.011843247,289.772
0.54196602,0.00013744771,99999.656,0.011843189,289.77145
0.54216802,0.00013744329,99999.656,0.011843129,289.7709
0.54237002,0.00013743885,99999.656,0.011843069,289.77036
0.54257202,0.00013743441,99999.656,0.01184301,289.76981
0.54277402,0.00013742996,99999.656,0.01184295,289.76929
0.54297602,0.00013742549,99999.656,0.011842891,289.76874
0.54317802,0.00013742101,99999.656,0.01184283,289.76822
0.54338002,0.00013741651,99999.656,0.011842771,289.7677
0.54358202,0.00013741202,99999.648,0.01184271,289.76718
0.54378402,0.00013740751,99999.648,0.011842649,289.76666
0.54398602,0.00013740298,99999.648,0.011842589,289.76614
0.54418802,0.00013739844,99999.648,0.011842527,289.76562
0.54439002,0.00013739389,99999.648,0.011842467,289.76511
0.54459202,0.00013738933,99999.648,0.011842405,289.76459
0.54479402,0.00013738476,99999.648,0.011842344,289.7641
0.54499602,0.00013738018,99999.648,0.011842283,289.76361
0.54519802,0.00013737559,99999.648,0.011842221,289.76309
0.54540002,0.00013737098,99999.641,0.01184216,289.7626
0.54560202,0.00013736637,99999.641,0.011842098,289.76212
0.54580402,0.00013736176,99999.641,0.011842036,289.76166
0.54600602,0.00013735711,99999.641,0.011841973,289.76117
0.54620802,0.00013735247,99999.641,0.011841911,289.76071
0.54641002,0.00013734782,99999.641,0.011841848,289.76025
0.54661202,0.00013734314,99999.641,0.011841786,289.7598
0.54681402,0.00013733847,99999.641,0.011841724,289.75934
0.54701602,0.00013733377,99999.641,0.01184166,289.75891
0.54721802,0.00013732909,99999.633,0.011841598,289.75845
0.54742002,0.00013732437,99999.633,0.011841535,289.758
0.54762203,0.00013731966,99999.633,0.011841471,289.75757
0.54782403,0.00013731493,99999.633,0.011841408,289.75711
0.54802603,0.00013731018,99999.633,0.011841344,289.75668
0.54822803,0.00013730544,99999.633,0.01184128,289.75626
0.54843003,0.00013730068,99999.633,0.011841217,289.75586
0.54863203,0.00013729592,99999.633,0.011841153,289.75543
0.54883403,0.00013729114,99999.633,0.011841089,289.75504
0.54903603,0.00013728633,99999.633,0.011841024,289.75464
0.54923803,0.00013728152,99999.625,0.01184096,289.75424
0.54944003,0.0001372767,99999.625,0.011840895,289.75385
0.54964203,0.00013727185,99999.625,0.011840831,289.75345
0.54984403,0.00013726701,99999.625,0.011840765,289.75308
0.55004603,0.00013726216,99999.625,0.011840701,289.75272
0.55024803,0.0001372573,99999.625,0.011840636,289.75235
0.55045003,0.00013725243,99999.625,0.011840571,289.75198
0.55065203,0.00013724755,99999.625,0.011840505,289.75165
0.55085403,0.00013724266,99999.625,0.011840439,289.75131
0.55105603,0.00013723776,99999.617,0.011840374,289.75098
0.55125803,0.00013723286,99999.617,0.011840308,289.75064
0.55146003,0.00013722794,99999.617,0.011840242,289.75034
0.55166203,0.000137223,99999.617,0.011840176,289.75003
0.55186403,0.00013721807,99999.617,0.01184011,289.74969
0.55206603,0.00013721311,99999.617,0.011840044,289.74936
0.55226803,0.00013720815,99999.617,0.011839977,289.74902
0.55247003,0.00013720317,99999.617,0.01183991,289.74869
0.55267203,0.00013719818,99999.617,0.011839843,289.74835
0.55287403,0.00013719317,99999.609,0.011839776,289.74802
0.55307603,0.00013718817,99999.609,0.011839709,289.74771
0.55327803,0.00013718315,99999.609,0.011839642,289.74738
0.55348003,0.00013717811,99999.609,0.011839574,289.74704
0.55368203,0.00013717308,99999.609,0.011839507,289.74673
0.55388403,0.00013716803,99999.609,0.011839439,289.7464
0.55408603,0.00013716296,99999.609,0.011839371,289.74609
0.55428803,0.00013715788,99999.609,0.011839303,289.74579
0.55448997,0.00013715281,99999.609,0.011839235,289.74545
0.55469197,0.00013714771,99999.602,0.011839167,289.74515
0.55489397,0.0001371426,99999.602,0.011839098,289.74484
0.55509597,0.00013713748,99999.602,0.01183903,289.74454
0.55529797,0.00013713236,99999.602,0.011838961,289.74423
0.55549997,0.00013712722,99999.602,0.011838892,289.74393
0.55570197,0.00013712207,99999.602,0.011838824,289.74362
0.55590397,0.00013711692,99999.602,0.011838755,289.74332
0.55610597,0.00013711175,99999.602,0.011838685,289.74301
0.55630797,0.00013710657,99999.594,0.011838616,289.74271
0.55650997,0.00013710138,99999.594,0.011838546,289.7424
