"Time","aimc.idq_rr[2]","loadInertia.w","powerSensor.flange_a.phi","aimc.idq_sr[1]","aimc.is[1]","aimc.idq_rr[1]","aimc.is[2]","aimc.idq_sr[2]","PI.x"
1.1964,0.20028932,157.0419,187.88422,-6.602551,-7.30615,-0.14423394,7.162776,-5.069416,0.00011222277
1.1964999,0.20028825,157.0419,187.89992,-6.6025128,-7.4298415,-0.14423546,7.0241446,-5.0694656,0.00011132785
1.1966,0.20028716,157.0419,187.91563,-6.6024747,-7.5462012,-0.14423697,6.878581,-5.0695157,0.00011042397
1.1967,0.20028608,157.0419,187.93134,-6.6024365,-7.6551132,-0.14423849,6.7262292,-5.0695653,0.00010951122
1.1968,0.20028499,157.0419,187.94704,-6.6023979,-7.7564712,-0.14423999,6.5672393,-5.0696154,0.00010858969
1.1969,0.20028391,157.0419,187.96274,-6.6023598,-7.850174,-0.14424151,6.4017682,-5.069665,0.00010765949
1.197,0.20028283,157.0419,187.97844,-6.6023216,-7.9361296,-0.14424303,6.2299795,-5.069715,0.0001067207
1.1971,0.20028174,157.0419,187.99416,-6.6022835,-8.0142536,-0.14424454,6.0520425,-5.0697646,0.00010577343
1.1971999,0.20028065,157.0419,188.00986,-6.6022453,-8.0844679,-0.14424606,5.8681331,-5.0698147,0.00010481777
1.1973,0.20027958,157.0419,188.02556,-6.6022067,-8.1467037,-0.14424756,5.678432,-5.0698643,0.00010385381
1.1974,0.20027849,157.0419,188.04126,-6.6021686,-8.2009001,-0.14424908,5.4831276,-5.0699143,0.00010288164
1.1975,0.2002774,157.0419,188.05696,-6.6021304,-8.2470036,-0.1442506,5.2824116,-5.0699639,0.00010190137
1.1976,0.20027632,157.0419,188.07266,-6.6020923,-8.2849674,-0.14425211,5.0764828,-5.0700135,0.00010091309
1.1977,0.20027524,157.0419,188.08838,-6.6020536,-8.3147554,-0.14425363,4.8655438,-5.0700636,9.9916891e-05
1.1978,0.20027415,157.0419,188.10408,-6.6020155,-8.336338,-0.14425513,4.6498032,-5.0701132,9.8912875e-05
1.1979001,0.20027307,157.0419,188.11978,-6.6019773,-8.3496933,-0.14425665,4.4294739,-5.0701632,9.7901131e-05
1.198,0.20027198,157.0419,188.13548,-6.6019392,-8.3548088,-0.14425817,4.2047734,-5.0702128,9.6881755e-05
1.1981,0.20027089,157.0419,188.15118,-6.6019006,-8.3516788,-0.14425968,3.9759231,-5.0702629,9.5854848e-05
1.1982,0.20026982,157.0419,188.1669,-6.6018624,-8.3403072,-0.1442612,3.743149,-5.0703125,9.4820498e-05
1.1983,0.20026873,157.0419,188.1826,-6.6018243,-8.3207045,-0.1442627,3.506681,-5.0703626,9.3778806e-05
1.1984,0.20026764,157.0419,188.1983,-6.6017861,-8.2928896,-0.14426422,3.2667522,-5.0704122,9.2729868e-05
1.1985,0.20026655,157.0419,188.214,-6.6017475,-8.2568913,-0.14426574,3.0235996,-5.0704622,9.167377e-05
1.1986001,0.20026547,157.0419,188.22971,-6.6017094,-8.2127438,-0.14426725,2.777463,-5.0705118,9.0610614e-05
1.1987,0.20026439,157.0419,188.24542,-6.6016712,-8.1604919,-0.14426877,2.5285854,-5.0705619,8.9540496e-05
1.1988,0.20026331,157.0419,188.26112,-6.6016331,-8.1001863,-0.14427027,2.2772124,-5.0706115,8.8463508e-05
1.1989,0.20026222,157.0419,188.27682,-6.6015949,-8.0318871,-0.14427179,2.023592,-5.0706615,8.7379747e-05
1.199,0.20026113,157.0419,188.29253,-6.6015563,-7.9556613,-0.1442733,1.7679746,-5.0707111,8.6289314e-05
1.1991,0.20026004,157.0419,188.30823,-6.6015182,-7.8715839,-0.14427482,1.5106125,-5.0707612,8.5192289e-05
1.1992,0.20025896,157.0419,188.32394,-6.60148,-7.7797384,-0.14427632,1.2517595,-5.0708108,8.4088788e-05
1.1993001,0.20025788,157.0419,188.33965,-6.6014419,-7.6802154,-0.14427784,0.99167132,-5.0708604,8.2978884e-05
1.1993999,0.20025679,157.0419,188.35535,-6.6014032,-7.573113,-0.14427936,0.73060435,-5.0709105,8.1875449e-05
1.1995,0.20025571,157.0419,188.37105,-6.6013651,-7.4585366,-0.14428087,0.4688164,-5.07096,8.0773942e-05
1.1996,0.20025462,157.0419,188.38675,-6.6013269,-7.3365993,-0.14428239,0.20656578,-5.0710101,7.9667865e-05
1.1997,0.20025353,157.0419,188.40245,-6.6012888,-7.2074223,-0.14428389,-0.055888686,-5.0710597,7.8557357e-05
1.1998,0.20025244,157.0419,188.41817,-6.6012502,-7.0711322,-0.14428541,-0.318288,-5.0711098,7.744255e-05
1.1999,0.20025136,157.0419,188.43387,-6.601212,-6.9278636,-0.14428692,-0.58037323,-5.0711594,7.6323573e-05
1.2,0.20025028,157.0419,188.44957,-6.6011739,-6.7777581,-0.14428844,-0.84188569,-5.0712094,7.5200565e-05
1.2000999,0.2002492,157.0419,188.46527,-6.6011357,-6.6209636,-0.14428994,-1.1025673,-5.071259,7.407365e-05
1.2002,0.20024811,157.0419,188.48097,-6.6010971,-6.4576354,-0.14429146,-1.3621608,-5.0713091,7.2942967e-05
1.2003,0.20024702,157.0419,188.49669,-6.601059,-6.2879338,-0.14429297,-1.62041,-5.0713587,7.1808652e-05
1.2004,0.20024593,157.0419,188.51239,-6.6010208,-6.1120272,-0.14429449,-1.8770601,-5.0714087,7.0670831e-05
1.2005,0.20024484,157.0419,188.52809,-6.6009827,-5.9300885,-0.14429601,-2.1318576,-5.0714583,6.9529648e-05
1.2006,0.20024376,157.0419,188.54379,-6.600944,-5.7422976,-0.14429751,-2.3845515,-5.0715084,6.8385219e-05
1.2007,0.20024267,157.0419,188.55949,-6.6009059,-5.54884,-0.14429903,-2.634892,-5.071558,6.7237699e-05
1.2007999,0.2002416,157.0419,188.57521,-6.6008677,-5.349906,-0.14430054,-2.882632,-5.0716076,6.6087203e-05
1.2009,0.20024051,157.0419,188.59091,-6.6008296,-5.1456923,-0.14430206,-3.1275275,-5.0716577,6.4933869e-05
1.201,0.20023942,157.0419,188.60661,-6.600791,-4.9364004,-0.14430356,-3.3693364,-5.0717072,6.3777836e-05
1.2011,0.20023833,157.0419,188.62231,-6.6007528,-4.7222371,-0.14430508,-3.60782,-5.0717573,6.2619234e-05
1.2012,0.20023724,157.0419,188.63802,-6.6007147,-4.5034137,-0.14430659,-3.8427434,-5.0718069,6.1458188e-05
1.2013,0.20023616,157.0419,188.65372,-6.6006765,-4.2801456,-0.14430811,-4.0738745,-5.071857,6.0294846e-05
1.2014,0.20023507,157.0419,188.66943,-6.6006379,-4.0526538,-0.14430961,-4.3009849,-5.0719066,5.9129332e-05
1.2015001,0.20023398,157.0419,188.68513,-6.6005998,-3.821162,-0.14431113,-4.5238509,-5.0719566,5.7961781e-05
1.2016,0.20023289,157.0419,188.70084,-6.6005616,-3.5858996,-0.14431264,-4.7422523,-5.0720062,5.6792323e-05
1.2017,0.20023181,157.0419,188.71654,-6.600523,-3.3470984,-0.14431415,-4.9559736,-5.0720558,5.5621098e-05
1.2018,0.20023072,157.0419,188.73224,-6.6004848,-3.1049938,-0.14431566,-5.164804,-5.0721059,5.4448232e-05
1.2019,0.20022964,157.0419,188.74796,-6.6004467,-2.8598249,-0.14431718,-5.3685374,-5.0721555,5.3273863e-05
1.202,0.20022856,157.0419,188.76366,-6.6004086,-2.6118338,-0.14431868,-5.5669727,-5.0722055,5.2098123e-05
1.2021,0.20022747,157.0419,188.77936,-6.6003699,-2.3612652,-0.1443202,-5.7599144,-5.0722551,5.0921146e-05
1.2022001,0.20022638,157.0419,188.79506,-6.6003318,-2.1083663,-0.14432171,-5.9471712,-5.0723052,4.9743059e-05
1.2023,0.20022529,157.0419,188.81076,-6.6002936,-1.8533868,-0.14432323,-6.1285591,-5.0723548,4.8564005e-05
1.2024,0.20022421,157.0419,188.82648,-6.6002555,-1.596578,-0.14432473,-6.3038993,-5.0724049,4.738411e-05
1.2025,0.20022312,157.0419,188.84218,-6.6002169,-1.3381937,-0.14432625,-6.4730177,-5.0724545,4.620351e-05
1.2026,0.20022203,157.0419,188.85788,-6.6001787,-1.0784887,-0.14432776,-6.6357484,-5.0725045,4.5022338e-05
1.2027,0.20022094,157.0419,188.87358,-6.6001406,-0.8177194,-0.14432928,-6.7919302,-5.0725541,4.3840726e-05
1.2028,0.20021985,157.0419,188.88928,-6.6001024,-0.55614316,-0.14433078,-6.9414091,-5.0726037,4.2658809e-05
1.2029001,0.20021877,157.0419,188.905,-6.6000638,-0.294018,-0.1443323,-7.0840378,-5.0726538,4.1476716e-05
1.2029999,0.20021768,157.0419,188.9207,-6.6000257,-0.031602707,-0.14433381,-7.2196755,-5.0727034,4.0294584e-05
1.2031,0.20021659,157.0419,188.9364,-6.5999875,0.23084378,-0.14433533,-7.3481879,-5.0727534,3.9112547e-05
1.2032,0.2002155,157.0419,188.9521,-6.5999489,0.49306244,-0.14433683,-7.469449,-5.072803,3.7930738e-05
1.2033,0.20021442,157.0419,188.9678,-6.5999107,0.75479454,-0.14433835,-7.5833383,-5.0728531,3.6744488e-05
1.2034,0.20021333,157.0419,188.98351,-6.5998726,1.0157818,-0.14433986,-7.689744,-5.0729027,3.5556255e-05
1.2035,0.20021224,157.0419,188.99922,-6.5998344,1.2757665,-0.14434136,-7.7885609,-5.0729523,3.4368113e-05
1.2036,0.20021115,157.0419,189.01492,-6.5997958,1.5344921,-0.14434288,-7.8796911,-5.0730023,3.3180178e-05
1.2036999,0.20021006,157.0419,189.03062,-6.5997577,1.7917035,-0.14434439,-7.9630451,-5.0730519,3.1992578e-05
1.2038,0.20020898,157.0419,189.04633,-6.5997195,2.0471466,-0.14434591,-8.0385408,-5.073102,3.0805433e-05
1.2039,0.20020789,157.0419,189.06203,-6.5996814,2.3005695,-0.14434741,-8.1061029,-5.0731516,2.9618854e-05
1.204,0.2002068,157.0419,189.07774,-6.5996428,2.551722,-0.14434893,-8.1656656,-5.0732017,2.8432969e-05
1.2041,0.20020571,157.0419,189.09344,-6.5996046,2.8003561,-0.14435044,-8.2171698,-5.0732512,2.7247894e-05
1.2042,0.20020463,157.0419,189.10915,-6.5995665,3.0462267,-0.14435196,-8.2605648,-5.0733013,2.6063752e-05
1.2043,0.20020354,157.0419,189.12485,-6.5995278,3.2890911,-0.14435346,-8.2958069,-5.0733509,2.4880659e-05
1.2043999,0.20020245,157.0419,189.14055,-6.5994897,3.5287097,-0.14435498,-8.3228626,-5.0734005,2.369874e-05
1.2045,0.20020136,157.0419,189.15627,-6.5994515,3.7648456,-0.14435649,-8.3417053,-5.0734506,2.251811e-05
1.2046,0.20020027,157.0419,189.17197,-6.5994134,3.9972663,-0.14435801,-8.3523149,-5.0735002,2.1338894e-05
1.2047,0.20019919,157.0419,189.18767,-6.5993748,4.2257419,-0.14435951,-8.354682,-5.0735502,2.0161209e-05
1.2048,0.2001981,157.0419,189.20337,-6.5993366,4.4500475,-0.14436102,-8.3488035,-5.0735998,1.8985174e-05
1.2049,0.20019701,157.0419,189.21907,-6.5992985,4.6699615,-0.14436254,-8.3346863,-5.0736499,1.7810911e-05
1.205,0.20019592,157.0419,189.23479,-6.5992599,4.8852663,-0.14436404,-8.3123436,-5.0736995,1.6638542e-05
1.2051001,0.20019484,157.0419,189.25049,-6.5992217,5.0957503,-0.14436556,-8.2817974,-5.0737491,1.5468182e-05
1.2052,0.20019375,157.0419,189.26619,-6.5991836,5.3012052,-0.14436707,-8.2430792,-5.0737991,1.4299953e-05
1.2053,0.20019266,157.0419,189.28189,-6.5991454,5.5014286,-0.14436859,-8.1962252,-5.0738487,1.3133978e-05
1.2054,0.20019157,157.0419,189.29759,-6.5991068,5.6962228,-0.14437009,-8.1412821,-5.0738988,1.1970373e-05
1.2055,0.20019048,157.0419,189.31329,-6.5990686,5.8853955,-0.1443716,-8.0783052,-5.0739484,1.0809259e-05
1.2056,0.20018938,157.0419,189.32901,-6.5990305,6.0687599,-0.14437312,-8.0073557,-5.0739985,9.6507574e-06
1.2057,0.20018829,157.0419,189.34471,-6.5989919,6.2461352,-0.14437462,-7.928504,-5.074048,8.4949879e-06
1.2058001,0.20018721,157.0419,189.36041,-6.5989537,6.4173465,-0.14437614,-7.8418279,-5.0740976,7.3420692e-06
1.2059,0.20018612,157.0419,189.37611,-6.5989156,6.5822244,-0.14437765,-7.7474127,-5.0741477,6.1921223e-06
1.206,0.20018503,157.0419,189.39182,-6.598877,6.7406068,-0.14437917,-7.6453514,-5.0741973,5.0452672e-06
1.2061,0.20018394,157.0419,189.40753,-6.5988388,6.8923368,-0.14438067,-7.5357456,-5.0742474,3.9016236e-06
1.2062,0.20018286,157.0419,189.42323,-6.5988007,7.0372648,-0.14438218,-7.4187031,-5.074297,2.7613116e-06
1.2063,0.20018177,157.0419,189.43893,-6.5987625,7.1752481,-0.1443837,-7.2943387,-5.0743465,1.6244513e-06
1.2064,0.20018068,157.0419,189.45464,-6.5987239,7.30615,-0.1443852,-7.162776,-5.0743966,4.9116278e-07
1.2065001,0.20017959,157.0419,189.47034,-6.5986857,7.429842,-0.14438672,-7.0241442,-5.0744462,-6.3843419e-07
1.2066,0.2001785,157.0419,189.48605,-6.5986476,7.5462012,-0.14438823,-6.8785806,-5.0744963,-1.7642195e-06
1.2067,0.20017742,157.0419,189.50175,-6.598609,7.6551137,-0.14438975,-6.7262287,-5.0745459,-2.8860732e-06
1.2068,0.20017633,157.0419,189.51746,-6.5985708,7.7564712,-0.14439125,-6.5672388,-5.0745959,-4.0038749e-06
1.2069,0.20017523,157.0419,189.53316,-6.5985327,7.850174,-0.14439276,-6.4017682,-5.0746455,-5.1175052e-06
1.207,0.20017414,157.0419,189.54886,-6.5984941,7.9361296,-0.14439428,-6.229979,-5.0746951,-6.2268437e-06
1.2071,0.20017305,157.0419,189.56458,-6.5984559,8.0142536,-0.14439578,-6.0520425,-5.0747452,-7.3317706e-06
1.2072001,0.20017196,157.0419,189.58028,-6.5984178,8.0844679,-0.1443973,-5.8681326,-5.0747948,-8.4452013e-06
1.2072999,0.20017087,157.0419,189.59598,-6.5983796,8.1467037,-0.14439881,-5.678432,-5.0748448,-9.5593632e-06
1.2074,0.20016979,157.0419,189.61168,-6.598341,8.2009001,-0.14440031,-5.4831271,-5.0748944,-1.0670104e-05
1.2075,0.2001687,157.0419,189.62738,-6.5983028,8.2470036,-0.14440183,-5.2824116,-5.074944,-1.1777335e-05
1.2076,0.20016761,157.0419,189.64308,-6.5982647,8.2849674,-0.14440334,-5.0764823,-5.0749941,-1.2880972e-05
1.2077,0.20016652,157.0419,189.6588,-6.5982261,8.3147554,-0.14440486,-4.8655438,-5.0750437,-1.3980925e-05
1.2078,0.20016544,157.0419,189.6745,-6.5981879,8.336338,-0.14440636,-4.6498032,-5.0750937,-1.5077109e-05
1.2079,0.20016433,157.0419,189.6902,-6.5981498,8.3496933,-0.14440787,-4.4294739,-5.0751433,-1.6169439e-05
1.2079999,0.20016325,157.0419,189.7059,-6.5981112,8.3548088,-0.14440939,-4.2047729,-5.0751929,-1.7257824e-05
1.2081,0.20016216,157.0419,189.7216,-6.598073,8.3516788,-0.14441089,-3.9759228,-5.075243,-1.834218e-05
1.2082,0.20016107,157.0419,189.73732,-6.5980349,8.3403072,-0.14441241,-3.7431488,-5.0752926,-1.9422419e-05
1.2083,0.20015998,157.0419,189.75302,-6.5979967,8.3207045,-0.14441392,-3.5066807,-5.0753427,-2.0498455e-05
1.2084,0.20015889,157.0419,189.76872,-6.5979581,8.2928896,-0.14441542,-3.266752,-5.0753922,-2.1570202e-05
1.2085,0.20015781,157.0419,189.78442,-6.5979199,8.2568913,-0.14441694,-3.0235994,-5.0754418,-2.2637571e-05
1.2086,0.20015672,157.0419,189.80013,-6.5978818,8.2127438,-0.14441845,-2.7774627,-5.0754919,-2.3700475e-05
1.2086999,0.20015562,157.0419,189.81584,-6.5978432,8.1604919,-0.14441995,-2.5285852,-5.0755415,-2.475883e-05
1.2088,0.20015453,157.0419,189.83154,-6.597805,8.1001863,-0.14442147,-2.2772121,-5.0755916,-2.5812546e-05
1.2089,0.20015344,157.0419,189.84724,-6.5977669,8.0318871,-0.14442298,-2.0235918,-5.0756412,-2.6861539e-05
1.209,0.20015235,157.0419,189.86295,-6.5977283,7.9556613,-0.14442448,-1.7679745,-5.0756912,-2.7905719e-05
1.2091,0.20015126,157.0419,189.87865,-6.5976901,7.8715839,-0.144426,-1.5106124,-5.0757408,-2.8945002e-05
1.2092,0.20015018,157.0419,189.89435,-6.597652,7.7797384,-0.14442751,-1.2517594,-5.0757904,-2.9979299e-05
1.2093,0.20014909,157.0419,189.91006,-6.5976133,7.6802154,-0.14442903,-0.99167114,-5.0758405,-3.1008527e-05
1.2094001,0.20014799,157.0419,189.92577,-6.5975752,7.573113,-0.14443053,-0.73060417,-5.0758901,-3.2032593e-05
1.2095,0.2001469,157.0419,189.94147,-6.597537,7.4585366,-0.14443204,-0.46881625,-5.0759401,-3.3051416e-05
1.2096,0.20014581,157.0419,189.95717,-6.5974984,7.3365993,-0.14443356,-0.20656563,-5.0759897,-3.4064906e-05
1.2097,0.20014472,157.0419,189.97287,-6.5974603,7.2074223,-0.14443506,0.055888843,-5.0760393,-3.5072975e-05
1.2098,0.20014364,157.0419,189.98859,-6.5974221,7.0711322,-0.14443657,0.31828815,-5.0760894,-3.607554e-05
1.2099,0.20014255,157.0419,190.00429,-6.5973835,6.9278636,-0.14443809,0.58037335,-5.076139,-3.707251e-05
1.21,0.20014146,157.0419,190.01999,-6.5973454,6.7777581,-0.14443959,0.84188581,-5.0761886,-3.8063801e-05
1.2101001,0.20014036,157.0419,190.03569,-6.5973072,6.6209636,-0.1444411,1.1025674,-5.0762386,-3.9049326e-05
1.2102,0.20013927,157.0419,190.05139,-6.5972686,6.4576349,-0.14444262,1.3621609,-5.0762882,-4.0028997e-05
1.2103,0.20013818,157.0419,190.06711,-6.5972304,6.2879338,-0.14444412,1.6204101,-5.0763383,-4.1002731e-05
1.2104,0.20013709,157.0419,190.08281,-6.5971923,6.1120272,-0.14444563,1.8770602,-5.0763879,-4.1970434e-05
1.2105,0.20013601,157.0419,190.09851,-6.5971537,5.9300885,-0.14444715,2.1318579,-5.0764375,-4.2932024e-05
1.2106,0.20013492,157.0419,190.11421,-6.5971155,5.7422976,-0.14444865,2.3845515,-5.0764875,-4.3887416e-05
1.2107,0.20013382,157.0419,190.12991,-6.5970774,5.5488396,-0.14445016,2.634892,-5.0765371,-4.4836517e-05
1.2108001,0.20013273,157.0419,190.14563,-6.5970387,5.349906,-0.14445168,2.8826323,-5.0765872,-4.5779245e-05
1.2108999,0.20013164,157.0419,190.16133,-6.5970006,5.1456923,-0.14445318,3.1275275,-5.0766368,-4.6715511e-05
1.211,0.20013055,157.0419,190.17703,-6.5969625,4.9364004,-0.14445469,3.3693364,-5.0766864,-4.764523e-05
1.2111,0.20012946,157.0419,190.19273,-6.5969238,4.7222371,-0.14445621,3.6078203,-5.0767365,-4.8575639e-05
1.2112,0.20012838,157.0419,190.20844,-6.5968857,4.5034137,-0.14445771,3.8427434,-5.076786,-4.9501836e-05
1.2113,0.20012727,157.0419,190.22414,-6.5968475,4.2801456,-0.14445922,4.0738745,-5.0768361,-5.042211e-05
1.2114,0.20012619,157.0419,190.23985,-6.5968089,4.0526533,-0.14446074,4.3009849,-5.0768857,-5.133641e-05
1.2115,0.2001251,157.0419,190.25555,-6.5967708,3.821162,-0.14446224,4.5238509,-5.0769353,-5.2244683e-05
1.2115999,0.20012401,157.0419,190.27126,-6.5967326,3.5858996,-0.14446375,4.7422523,-5.0769854,-5.3146883e-05
1.2117,0.20012292,157.0419,190.28696,-6.596694,3.3470981,-0.14446525,4.9559736,-5.077035,-5.4042961e-05
1.2118,0.20012182,157.0419,190.30266,-6.5966558,3.1049936,-0.14446677,5.164804,-5.0770845,-5.4932865e-05
1.2119,0.20012073,157.0419,190.31837,-6.5966177,2.8598249,-0.14446828,5.3685374,-5.0771346,-5.5816548e-05
1.212,0.20011964,157.0419,190.33408,-6.5965791,2.6118338,-0.14446978,5.5669727,-5.0771842,-5.6693967e-05
1.2121,0.20011856,157.0419,190.34978,-6.5965409,2.3612652,-0.1444713,5.7599144,-5.0772343,-5.7565067e-05
1.2122,0.20011747,157.0419,190.36548,-6.5965028,2.1083663,-0.14447281,5.9471712,-5.0772839,-5.842981e-05
1.2122999,0.20011637,157.0419,190.38118,-6.5964642,1.8533866,-0.14447431,6.1285596,-5.0773335,-5.9288144e-05
1.2124,0.20011528,157.0419,190.3969,-6.596426,1.596578,-0.14447582,6.3038993,-5.0773835,-6.0140028e-05
1.2125,0.20011419,157.0419,190.4126,-6.5963879,1.3381937,-0.14447734,6.4730177,-5.0774331,-6.0985414e-05
1.2126,0.2001131,157.0419,190.4283,-6.5963492,1.0784887,-0.14447884,6.6357484,-5.0774832,-6.1824263e-05
1.2127,0.20011202,157.0419,190.444,-6.5963111,0.8177194,-0.14448035,6.7919302,-5.0775328,-6.2656531e-05
1.2128,0.20011091,157.0419,190.4597,-6.5962729,0.55614311,-0.14448185,6.9414091,-5.0775824,-6.348217e-05
1.2129,0.20010982,157.0419,190.47542,-6.5962343,0.29401797,-0.14448337,7.0840378,-5.0776324,-6.4301144e-05
1.2130001,0.20010874,157.0419,190.49112,-6.5961962,0.031602666,-0.14448488,7.2196755,-5.077682,-6.5113403e-05
1.2131,0.20010765,157.0419,190.50682,-6.596158,-0.23084381,-0.14448638,7.3481879,-5.0777316,-6.5918917e-05
1.2132,0.20010656,157.0419,190.52252,-6.5961194,-0.49306247,-0.14448789,7.469449,-5.0777817,-6.6717643e-05
1.2133,0.20010546,157.0419,190.53822,-6.5960813,-0.75479454,-0.14448941,7.5833383,-5.0778313,-6.7509536e-05
1.2134,0.20010437,157.0419,190.55392,-6.5960431,-1.0157818,-0.14449091,7.689744,-5.0778813,-6.8294561e-05
1.2135,0.20010328,157.0419,190.56964,-6.5960045,-1.2757665,-0.14449242,7.7885604,-5.0779309,-6.9072674e-05
1.2136,0.2001022,157.0419,190.58534,-6.5959663,-1.5344921,-0.14449392,7.8796911,-5.0779805,-6.9843845e-05
1.2137001,0.20010109,157.0419,190.60104,-6.5959282,-1.7917035,-0.14449544,7.9630451,-5.0780306,-7.0608032e-05
1.2138,0.2001,157.0419,190.61674,-6.5958896,-2.0471466,-0.14449695,8.0385408,-5.0780802,-7.1365197e-05
1.2139,0.20009892,157.0419,190.63245,-6.5958514,-2.3005695,-0.14449845,8.1061029,-5.0781298,-7.2115312e-05
1.214,0.20009783,157.0419,190.64816,-6.5958133,-2.551722,-0.14449996,8.1656656,-5.0781798,-7.2858325e-05
1.2141,0.20009674,157.0419,190.66386,-6.5957747,-2.8003561,-0.14450148,8.2171698,-5.0782294,-7.3594223e-05
1.2142,0.20009564,157.0419,190.67957,-6.5957365,-3.0462267,-0.14450298,8.2605648,-5.078279,-7.4322954e-05
1.2143,0.20009455,157.0419,190.69527,-6.5956979,-3.2890911,-0.14450449,8.2958069,-5.0783291,-7.5044489e-05
1.2144001,0.20009346,157.0419,190.71097,-6.5956597,-3.5287097,-0.14450599,8.3228626,-5.0783787,-7.5758799e-05
1.2145,0.20009238,157.0419,190.72668,-6.5956216,-3.7648456,-0.1445075,8.3417053,-5.0784287,-7.6465847e-05
1.2146,0.20009127,157.0419,190.74239,-6.595583,-3.9972663,-0.14450902,8.3523149,-5.0784783,-7.7165605e-05
1.2147,0.20009018,157.0419,190.75809,-6.5955448,-4.2257419,-0.14451052,8.354682,-5.0785279,-7.7858036e-05
1.2148,0.2000891,157.0419,190.77379,-6.5955067,-4.4500475,-0.14451203,8.3488035,-5.078578,-7.8543111e-05
1.2149,0.20008801,157.0419,190.78949,-6.595468,-4.669961,-0.14451353,8.3346863,-5.0786276,-7.9220808e-05
1.215,0.20008691,157.0419,190.80521,-6.5954299,-4.8852663,-0.14451504,8.3123436,-5.0786772,-7.9887963e-05
1.2151,0.20008582,157.0419,190.82091,-6.5953918,-5.0957503,-0.14451656,8.2817974,-5.0787272,-8.0546859e-05
1.2151999,0.20008473,157.0419,190.83661,-6.5953531,-5.3012052,-0.14451806,8.2430792,-5.0787768,-8.1197926e-05
1.2153,0.20008364,157.0419,190.85231,-6.595315,-5.5014286,-0.14451957,8.1962252,-5.0788264,-8.1841128e-05
1.2154,0.20008254,157.0419,190.86801,-6.5952768,-5.6962228,-0.14452107,8.1412821,-5.0788765,-8.2476414e-05
1.2155,0.20008145,157.0419,190.88371,-6.5952382,-5.8853955,-0.14452258,8.0783052,-5.0789261,-8.3103754e-05
1.2156,0.20008036,157.0419,190.89943,-6.5952001,-6.0687599,-0.1445241,8.0073557,-5.0789762,-8.3723098e-05
1.2157,0.20007928,157.0419,190.91513,-6.5951614,-6.2461352,-0.1445256,7.928504,-5.0790257,-8.433441e-05
1.2158,0.20007817,157.0419,190.93083,-6.5951233,-6.4173465,-0.14452711,7.8418279,-5.0790753,-8.4937645e-05
1.2158999,0.20007709,157.0419,190.94653,-6.5950851,-6.5822244,-0.14452861,7.7474127,-5.0791254,-8.5532767e-05
1.216,0.200076,157.0419,190.96223,-6.5950465,-6.7406068,-0.14453012,7.6453519,-5.079175,-8.611974e-05
1.2161,0.20007491,157.0419,190.97795,-6.5950084,-6.8923368,-0.14453162,7.5357456,-5.0792246,-8.6698514e-05
1.2162,0.20007381,157.0419,190.99365,-6.5949702,-7.0372648,-0.14453314,7.4187031,-5.0792747,-8.7269058e-05
1.2163,0.20007272,157.0419,191.00935,-6.5949316,-7.1752481,-0.14453465,7.2943387,-5.0793242,-8.7831329e-05
1.2164,0.20007163,157.0419,191.02505,-6.5948935,-7.30615,-0.14453615,7.162776,-5.0793738,-8.8385299e-05
1.2165,0.20007053,157.0419,191.04076,-6.5948553,-7.429842,-0.14453766,7.0241442,-5.0794239,-8.8930916e-05
1.2165999,0.20006944,157.0419,191.05647,-6.5948167,-7.5462012,-0.14453916,6.8785806,-5.0794735,-8.9468143e-05
