"Time","greaterThreshold.y","greaterEqualThreshold.y","lessThreshold.y","lessEqualThreshold.y","ramp.y"
0.4964,1,1,1,1,0.017999999
0.4966,1,1,1,1,0.017000001
0.49680001,1,1,1,1,0.016000001
0.49700001,1,1,1,1,0.015
0.49720001,1,1,1,1,0.014
0.49739999,1,1,1,1,0.013
0.49759999,1,1,1,1,0.012
0.49779999,1,1,1,1,0.011
0.498,1,1,1,1,0.0099999998
0.4982,1,1,1,1,0.0089999996
0.4984,1,1,1,1,0.0080000004
0.49860001,1,1,1,1,0.0070000002
0.49880001,1,1,1,1,0.0060000001
0.49900001,1,1,1,1,0.0049999999
0.49919999,1,1,1,1,0.0040000002
0.49939999,1,1,1,1,0.003
0.49959999,1,1,1,1,0.0020000001
0.4998,1,1,1,1,0.001
0.5,1,1,1,1,0
0.5,0,1,0,1,0
0.50019997,0,1,0,1,0
0.50040001,0,1,0,1,0
0.50059998,0,1,0,1,0
0.50080001,0,1,0,1,0
0.50099999,0,1,0,1,0
0.50120002,0,1,0,1,0
0.50139999,0,1,0,1,0
0.50160003,0,1,0,1,0
0.5018,0,1,0,1,0
0.50199997,0,1,0,1,0
0.50220001,0,1,0,1,0
0.50239998,0,1,0,1,0
0.50260001,0,1,0,1,0
0.50279999,0,1,0,1,0
0.50300002,0,1,0,1,0
0.50319999,0,1,0,1,0
0.50340003,0,1,0,1,0
0.5036,0,1,0,1,0
0.50379997,0,1,0,1,0
0.50400001,0,1,0,1,0
0.50419998,0,1,0,1,0
0.50440001,0,1,0,1,0
0.50459999,0,1,0,1,0
0.50480002,0,1,0,1,0
0.505,0,1,0,1,0
0.50520003,0,1,0,1,0
0.5054,0,1,0,1,0
0.50559998,0,1,0,1,0
0.50580001,0,1,0,1,0
0.50599998,0,1,0,1,0
0.50620002,0,1,0,1,0
0.50639999,0,1,0,1,0
0.50660002,0,1,0,1,0
0.5068,0,1,0,1,0
0.50700003,0,1,0,1,0
0.5072,0,1,0,1,0
0.50739998,0,1,0,1,0
0.50760001,0,1,0,1,0
0.50779998,0,1,0,1,0
0.50800002,0,1,0,1,0
0.50819999,0,1,0,1,0
0.50840002,0,1,0,1,0
0.5086,0,1,0,1,0
0.50880003,0,1,0,1,0
0.509,0,1,0,1,0
0.50919998,0,1,0,1,0
0.50940001,0,1,0,1,0
0.50959998,0,1,0,1,0
0.50980002,0,1,0,1,0
0.50999999,0,1,0,1,0
0.51020002,0,1,0,1,0
0.5104,0,1,0,1,0
0.51059997,0,1,0,1,0
0.5108,0,1,0,1,0
0.51099998,0,1,0,1,0
0.51120001,0,1,0,1,0
0.51139998,0,1,0,1,0
0.51160002,0,1,0,1,0
0.51179999,0,1,0,1,0
0.51200002,0,1,0,1,0
0.5122,0,1,0,1,0
0.51239997,0,1,0,1,0
0.5126,0,1,0,1,0
0.51279998,0,1,0,1,0
0.51300001,0,1,0,1,0
0.51319999,0,1,0,1,0
0.51340002,0,1,0,1,0
0.51359999,0,1,0,1,0
0.51380002,0,1,0,1,0
0.514,0,1,0,1,0
0.51419997,0,1,0,1,0
0.51440001,0,1,0,1,0
0.51459998,0,1,0,1,0
0.51480001,0,1,0,1,0
0.51499999,0,1,0,1,0
0.51520002,0,1,0,1,0
0.51539999,0,1,0,1,0
0.51560003,0,1,0,1,0
0.5158,0,1,0,1,0
0.51599997,0,1,0,1,0
0.51620001,0,1,0,1,0
0.51639998,0,1,0,1,0
0.51660001,0,1,0,1,0
0.51679999,0,1,0,1,0
0.51700002,0,1,0,1,0
0.51719999,0,1,0,1,0
0.51740003,0,1,0,1,0
0.5176,0,1,0,1,0
0.51779997,0,1,0,1,0
0.51800001,0,1,0,1,0
0.51819998,0,1,0,1,0
0.51840001,0,1,0,1,0
0.51859999,0,1,0,1,0
0.51880002,0,1,0,1,0
0.51899999,0,1,0,1,0
0.51920003,0,1,0,1,0
0.5194,0,1,0,1,0
0.51959997,0,1,0,1,0
0.51980001,0,1,0,1,0
0.51999998,0,1,0,1,0
0.52020001,0,1,0,1,0
0.52039999,0,1,0,1,0
0.52060002,0,1,0,1,0
0.52079999,0,1,0,1,0
0.52100003,0,1,0,1,0
0.5212,0,1,0,1,0
0.52139997,0,1,0,1,0
0.52160001,0,1,0,1,0
0.52179998,0,1,0,1,0
0.52200001,0,1,0,1,0
0.52219999,0,1,0,1,0
0.52240002,0,1,0,1,0
0.5226,0,1,0,1,0
0.52280003,0,1,0,1,0
0.523,0,1,0,1,0
0.52319998,0,1,0,1,0
0.52340001,0,1,0,1,0
0.52359998,0,1,0,1,0
0.52380002,0,1,0,1,0
0.52399999,0,1,0,1,0
0.52420002,0,1,0,1,0
0.5244,0,1,0,1,0
0.52460003,0,1,0,1,0
0.5248,0,1,0,1,0
0.52499998,0,1,0,1,0
0.52520001,0,1,0,1,0
0.52539998,0,1,0,1,0
0.52560002,0,1,0,1,0
0.52579999,0,1,0,1,0
0.52600002,0,1,0,1,0
0.5262,0,1,0,1,0
0.52640003,0,1,0,1,0
0.5266,0,1,0,1,0
0.52679998,0,1,0,1,0
0.52700001,0,1,0,1,0
0.52719998,0,1,0,1,0
0.52740002,0,1,0,1,0
0.52759999,0,1,0,1,0
0.52780002,0,1,0,1,0
0.528,0,1,0,1,0
0.52819997,0,1,0,1,0
0.5284,0,1,0,1,0
0.52859998,0,1,0,1,0
0.52880001,0,1,0,1,0
0.52899998,0,1,0,1,0
0.52920002,0,1,0,1,0
0.52939999,0,1,0,1,0
0.52960002,0,1,0,1,0
0.5298,0,1,0,1,0
0.52999997,0,1,0,1,0
0.5302,0,1,0,1,0
0.53039998,0,1,0,1,0
0.53060001,0,1,0,1,0
0.53079998,0,1,0,1,0
0.53100002,0,1,0,1,0
0.53119999,0,1,0,1,0
0.53140002,0,1,0,1,0
0.5316,0,1,0,1,0
0.53179997,0,1,0,1,0
0.53200001,0,1,0,1,0
0.53219998,0,1,0,1,0
0.53240001,0,1,0,1,0
0.53259999,0,1,0,1,0
0.53280002,0,1,0,1,0
0.53299999,0,1,0,1,0
0.53320003,0,1,0,1,0
0.5334,0,1,0,1,0
0.53359997,0,1,0,1,0
0.53380001,0,1,0,1,0
0.53399998,0,1,0,1,0
0.53420001,0,1,0,1,0
0.53439999,0,1,0,1,0
0.53460002,0,1,0,1,0
0.53479999,0,1,0,1,0
0.53500003,0,1,0,1,0
0.5352,0,1,0,1,0
0.53539997,0,1,0,1,0
0.53560001,0,1,0,1,0
0.53579998,0,1,0,1,0
0.53600001,0,1,0,1,0
0.53619999,0,1,0,1,0
0.53640002,0,1,0,1,0
0.53659999,0,1,0,1,0
0.53680003,0,1,0,1,0
0.537,0,1,0,1,0
0.53719997,0,1,0,1,0
0.53740001,0,1,0,1,0
0.53759998,0,1,0,1,0
0.53780001,0,1,0,1,0
0.53799999,0,1,0,1,0
0.53820002,0,1,0,1,0
0.53839999,0,1,0,1,0
0.53860003,0,1,0,1,0
0.5388,0,1,0,1,0
0.53899997,0,1,0,1,0
0.53920001,0,1,0,1,0
0.53939998,0,1,0,1,0
0.53960001,0,1,0,1,0
0.53979999,0,1,0,1,0
0.54000002,0,1,0,1,0
0.5402,0,1,0,1,0
0.54040003,0,1,0,1,0
0.5406,0,1,0,1,0
0.54079998,0,1,0,1,0
0.54100001,0,1,0,1,0
0.54119998,0,1,0,1,0
0.54140002,0,1,0,1,0
0.54159999,0,1,0,1,0
0.54180002,0,1,0,1,0
0.542,0,1,0,1,0
0.54220003,0,1,0,1,0
0.5424,0,1,0,1,0
0.54259998,0,1,0,1,0
0.54280001,0,1,0,1,0
0.54299998,0,1,0,1,0
0.54320002,0,1,0,1,0
0.54339999,0,1,0,1,0
0.54360002,0,1,0,1,0
0.5438,0,1,0,1,0
0.54400003,0,1,0,1,0
0.5442,0,1,0,1,0
0.54439998,0,1,0,1,0
0.54460001,0,1,0,1,0
0.54479998,0,1,0,1,0
0.54500002,0,1,0,1,0
0.54519999,0,1,0,1,0
0.54540002,0,1,0,1,0
0.5456,0,1,0,1,0
0.54579997,0,1,0,1,0
0.546,0,1,0,1,0
0.54619998,0,1,0,1,0
0.54640001,0,1,0,1,0
0.54659998,0,1,0,1,0
0.54680002,0,1,0,1,0
0.54699999,0,1,0,1,0
0.54720002,0,1,0,1,0
0.5474,0,1,0,1,0
0.54759997,0,1,0,1,0
0.5478,0,1,0,1,0
0.54799998,0,1,0,1,0
0.54820001,0,1,0,1,0
0.54839998,0,1,0,1,0
0.54860002,0,1,0,1,0
0.54879999,0,1,0,1,0
0.54900002,0,1,0,1,0
0.5492,0,1,0,1,0
0.54939997,0,1,0,1,0
0.54960001,0,1,0,1,0
0.54979998,0,1,0,1,0
0.55000001,0,1,0,1,0
0.55019999,0,1,0,1,0
0.55040002,0,1,0,1,0
0.55059999,0,1,0,1,0
0.55080003,0,1,0,1,0
0.551,0,1,0,1,0
0.55119997,0,1,0,1,0
0.55140001,0,1,0,1,0
0.55159998,0,1,0,1,0
0.55180001,0,1,0,1,0
0.55199999,0,1,0,1,0
0.55220002,0,1,0,1,0
0.55239999,0,1,0,1,0
0.55260003,0,1,0,1,0
0.5528,0,1,0,1,0
0.55299997,0,1,0,1,0
0.55320001,0,1,0,1,0
0.55339998,0,1,0,1,0
0.55360001,0,1,0,1,0
0.55379999,0,1,0,1,0
0.55400002,0,1,0,1,0
0.55419999,0,1,0,1,0
0.55440003,0,1,0,1,0
0.5546,0,1,0,1,0
0.55479997,0,1,0,1,0
0.55500001,0,1,0,1,0
0.55519998,0,1,0,1,0
0.55540001,0,1,0,1,0
0.55559999,0,1,0,1,0
0.55580002,0,1,0,1,0
0.55599999,0,1,0,1,0
0.55620003,0,1,0,1,0
0.5564,0,1,0,1,0
0.55659997,0,1,0,1,0
0.55680001,0,1,0,1,0
0.55699998,0,1,0,1,0
0.55720001,0,1,0,1,0
0.55739999,0,1,0,1,0
0.55760002,0,1,0,1,0
0.55779999,0,1,0,1,0
0.55800003,0,1,0,1,0
0.5582,0,1,0,1,0
0.55839998,0,1,0,1,0
0.55860001,0,1,0,1,0
0.55879998,0,1,0,1,0
0.55900002,0,1,0,1,0
0.55919999,0,1,0,1,0
0.55940002,0,1,0,1,0
0.5596,0,1,0,1,0
0.55980003,0,1,0,1,0
0.56,0,1,0,1,0
0.56019998,0,1,0,1,0
0.56040001,0,1,0,1,0
0.56059998,0,1,0,1,0
0.56080002,0,1,0,1,0
0.56099999,0,1,0,1,0
0.56120002,0,1,0,1,0
0.5614,0,1,0,1,0
0.56160003,0,1,0,1,0
0.5618,0,1,0,1,0
0.56199998,0,1,0,1,0
0.56220001,0,1,0,1,0
0.56239998,0,1,0,1,0
0.56260002,0,1,0,1,0
0.56279999,0,1,0,1,0
0.56300002,0,1,0,1,0
0.5632,0,1,0,1,0
0.56339997,0,1,0,1,0
0.5636,0,1,0,1,0
0.56379998,0,1,0,1,0
0.56400001,0,1,0,1,0
0.56419998,0,1,0,1,0
0.56440002,0,1,0,1,0
0.56459999,0,1,0,1,0
0.56480002,0,1,0,1,0
0.565,0,1,0,1,0
0.56519997,0,1,0,1,0
0.5654,0,1,0,1,0
0.56559998,0,1,0,1,0
0.56580001,0,1,0,1,0
0.56599998,0,1,0,1,0
0.56620002,0,1,0,1,0
0.56639999,0,1,0,1,0
0.56660002,0,1,0,1,0
0.5668,0,1,0,1,0
0.56699997,0,1,0,1,0
0.56720001,0,1,0,1,0
0.56739998,0,1,0,1,0
0.56760001,0,1,0,1,0
0.56779999,0,1,0,1,0
0.56800002,0,1,0,1,0
0.56819999,0,1,0,1,0
0.56840003,0,1,0,1,0
0.5686,0,1,0,1,0
0.56879997,0,1,0,1,0
0.56900001,0,1,0,1,0
0.56919998,0,1,0,1,0
0.56940001,0,1,0,1,0
0.56959999,0,1,0,1,0
0.56980002,0,1,0,1,0
0.56999999,0,1,0,1,0
0.57020003,0,1,0,1,0
0.5704,0,1,0,1,0
0.57059997,0,1,0,1,0
0.57080001,0,1,0,1,0
0.57099998,0,1,0,1,0
0.57120001,0,1,0,1,0
0.57139999,0,1,0,1,0
0.57160002,0,1,0,1,0
0.57179999,0,1,0,1,0
0.57200003,0,1,0,1,0
0.5722,0,1,0,1,0
0.57239997,0,1,0,1,0
0.57260001,0,1,0,1,0
0.57279998,0,1,0,1,0
0.57300001,0,1,0,1,0
0.57319999,0,1,0,1,0
0.57340002,0,1,0,1,0
0.57359999,0,1,0,1,0
0.57380003,0,1,0,1,0
0.574,0,1,0,1,0
0.57419997,0,1,0,1,0
0.57440001,0,1,0,1,0
0.57459998,0,1,0,1,0
0.57480001,0,1,0,1,0
0.57499999,0,1,0,1,0
0.57520002,0,1,0,1,0
0.57539999,0,1,0,1,0
0.57560003,0,1,0,1,0
0.5758,0,1,0,1,0
0.57599998,0,1,0,1,0
0.57620001,0,1,0,1,0
0.57639998,0,1,0,1,0
0.57660002,0,1,0,1,0
0.57679999,0,1,0,1,0
0.57700002,0,1,0,1,0
0.5772,0,1,0,1,0
0.57740003,0,1,0,1,0
0.5776,0,1,0,1,0
0.57779998,0,1,0,1,0
0.57800001,0,1,0,1,0
0.57819998,0,1,0,1,0
0.57840002,0,1,0,1,0
0.57859999,0,1,0,1,0
0.57880002,0,1,0,1,0
0.579,0,1,0,1,0
0.57920003,0,1,0,1,0
0.5794,0,1,0,1,0
0.57959998,0,1,0,1,0
0.57980001,0,1,0,1,0
0.57999998,0,1,0,1,0
0.58020002,0,1,0,1,0
0.58039999,0,1,0,1,0
0.58060002,0,1,0,1,0
0.5808,0,1,0,1,0
0.58099997,0,1,0,1,0
0.5812,0,1,0,1,0
0.58139998,0,1,0,1,0
0.58160001,0,1,0,1,0
0.58179998,0,1,0,1,0
0.58200002,0,1,0,1,0
0.58219999,0,1,0,1,0
0.58240002,0,1,0,1,0
0.5826,0,1,0,1,0
0.58279997,0,1,0,1,0
0.583,0,1,0,1,0
0.58319998,0,1,0,1,0
0.58340001,0,1,0,1,0
0.58359998,0,1,0,1,0
0.58380002,0,1,0,1,0
0.58399999,0,1,0,1,0
0.58420002,0,1,0,1,0
0.5844,0,1,0,1,0
0.58459997,0,1,0,1,0
0.5848,0,1,0,1,0
0.58499998,0,1,0,1,0
0.58520001,0,1,0,1,0
0.58539999,0,1,0,1,0
0.58560002,0,1,0,1,0
0.58579999,0,1,0,1,0
0.58600003,0,1,0,1,0
0.5862,0,1,0,1,0
0.58639997,0,1,0,1,0
0.58660001,0,1,0,1,0
0.58679998,0,1,0,1,0
0.58700001,0,1,0,1,0
0.58719999,0,1,0,1,0
0.58740002,0,1,0,1,0
0.58759999,0,1,0,1,0
0.58780003,0,1,0,1,0
0.588,0,1,0,1,0
0.58819997,0,1,0,1,0
0.58840001,0,1,0,1,0
0.58859998,0,1,0,1,0
0.58880001,0,1,0,1,0
0.58899999,0,1,0,1,0
0.58920002,0,1,0,1,0
0.58939999,0,1,0,1,0
0.58960003,0,1,0,1,0
0.5898,0,1,0,1,0
0.58999997,0,1,0,1,0
0.59020001,0,1,0,1,0
0.59039998,0,1,0,1,0
0.59060001,0,1,0,1,0
0.59079999,0,1,0,1,0
0.59100002,0,1,0,1,0
0.59119999,0,1,0,1,0
0.59140003,0,1,0,1,0
0.5916,0,1,0,1,0
0.59179997,0,1,0,1,0
0.59200001,0,1,0,1,0
0.59219998,0,1,0,1,0
0.59240001,0,1,0,1,0
0.59259999,0,1,0,1,0
0.59280002,0,1,0,1,0
0.59299999,0,1,0,1,0
0.59320003,0,1,0,1,0
0.5934,0,1,0,1,0
0.59359998,0,1,0,1,0
0.59380001,0,1,0,1,0
0.59399998,0,1,0,1,0
0.59420002,0,1,0,1,0
0.59439999,0,1,0,1,0
0.59460002,0,1,0,1,0
0.5948,0,1,0,1,0
0.59500003,0,1,0,1,0
0.5952,0,1,0,1,0
0.59539998,0,1,0,1,0
0.59560001,0,1,0,1,0
0.59579998,0,1,0,1,0
0.59600002,0,1,0,1,0
0.59619999,0,1,0,1,0
0.59640002,0,1,0,1,0
0.5966,0,1,0,1,0
0.59680003,0,1,0,1,0
0.597,0,1,0,1,0
0.59719998,0,1,0,1,0
0.59740001,0,1,0,1,0
0.59759998,0,1,0,1,0
0.59780002,0,1,0,1,0
0.59799999,0,1,0,1,0
0.59820002,0,1,0,1,0
0.5984,0,1,0,1,0
0.59859997,0,1,0,1,0
0.5988,0,1,0,1,0
0.59899998,0,1,0,1,0
0.59920001,0,1,0,1,0
0.59939998,0,1,0,1,0
0.59960002,0,1,0,1,0
0.59979999,0,1,0,1,0
0.60000002,0,1,0,1,0
0.6002,0,1,0,1,0
0.60039997,0,1,0,1,0
0.6006,0,1,0,1,0
0.60079998,0,1,0,1,0
0.60100001,0,1,0,1,0
0.60119998,0,1,0,1,0
0.60140002,0,1,0,1,0
0.60159999,0,1,0,1,0
0.60180002,0,1,0,1,0
0.602,0,1,0,1,0
0.60219997,0,1,0,1,0
0.6024,0,1,0,1,0
0.60259998,0,1,0,1,0
0.60280001,0,1,0,1,0
0.60299999,0,1,0,1,0
0.60320002,0,1,0,1,0
0.60339999,0,1,0,1,0
0.60360003,0,1,0,1,0
0.6038,0,1,0,1,0
0.60399997,0,1,0,1,0
0.60420001,0,1,0,1,0
0.60439998,0,1,0,1,0
0.60460001,0,1,0,1,0
0.60479999,0,1,0,1,0
0.60500002,0,1,0,1,0
0.60519999,0,1,0,1,0
0.60540003,0,1,0,1,0
0.6056,0,1,0,1,0
0.60579997,0,1,0,1,0
0.60600001,0,1,0,1,0
0.60619998,0,1,0,1,0
0.60640001,0,1,0,1,0
0.60659999,0,1,0,1,0
0.60680002,0,1,0,1,0
0.60699999,0,1,0,1,0
0.60720003,0,1,0,1,0
0.6074,0,1,0,1,0
0.60759997,0,1,0,1,0
0.60780001,0,1,0,1,0
0.60799998,0,1,0,1,0
0.60820001,0,1,0,1,0
0.60839999,0,1,0,1,0
0.60860002,0,1,0,1,0
0.60879999,0,1,0,1,0
0.60900003,0,1,0,1,0
0.6092,0,1,0,1,0
0.60939997,0,1,0,1,0
0.60960001,0,1,0,1,0
0.60979998,0,1,0,1,0
0.61000001,0,1,0,1,0
0.61019999,0,1,0,1,0
0.61040002,0,1,0,1,0
0.61059999,0,1,0,1,0
0.61080003,0,1,0,1,0
0.611,0,1,0,1,0
0.61119998,0,1,0,1,0
0.61140001,0,1,0,1,0
0.61159998,0,1,0,1,0
0.61180001,0,1,0,1,0
0.61199999,0,1,0,1,0
0.61220002,0,1,0,1,0
0.6124,0,1,0,1,0
0.61260003,0,1,0,1,0
0.6128,0,1,0,1,0
0.61299998,0,1,0,1,0
0.61320001,0,1,0,1,0
0.61339998,0,1,0,1,0
0.61360002,0,1,0,1,0
0.61379999,0,1,0,1,0
0.61400002,0,1,0,1,0
0.6142,0,1,0,1,0
0.61440003,0,1,0,1,0
0.6146,0,1,0,1,0
0.61479998,0,1,0,1,0
0.61500001,0,1,0,1,0
0.61519998,0,1,0,1,0
0.61540002,0,1,0,1,0
0.61559999,0,1,0,1,0
0.61580002,0,1,0,1,0
0.616,0,1,0,1,0
0.61619997,0,1,0,1,0
0.6164,0,1,0,1,0
0.61659998,0,1,0,1,0
0.61680001,0,1,0,1,0
0.61699998,0,1,0,1,0
0.61720002,0,1,0,1,0
0.61739999,0,1,0,1,0
0.61760002,0,1,0,1,0
0.6178,0,1,0,1,0
0.61799997,0,1,0,1,0
0.6182,0,1,0,1,0
0.61839998,0,1,0,1,0
0.61860001,0,1,0,1,0
0.61879998,0,1,0,1,0
0.61900002,0,1,0,1,0
0.61919999,0,1,0,1,0
0.61940002,0,1,0,1,0
0.6196,0,1,0,1,0
0.61979997,0,1,0,1,0
0.62,0,1,0,1,0
0.62019998,0,1,0,1,0
0.62040001,0,1,0,1,0
0.62059999,0,1,0,1,0
0.62080002,0,1,0,1,0
0.62099999,0,1,0,1,0
0.62120003,0,1,0,1,0
0.6214,0,1,0,1,0
0.62159997,0,1,0,1,0
0.62180001,0,1,0,1,0
0.62199998,0,1,0,1,0
0.62220001,0,1,0,1,0
0.62239999,0,1,0,1,0
0.62260002,0,1,0,1,0
0.62279999,0,1,0,1,0
0.62300003,0,1,0,1,0
0.6232,0,1,0,1,0
0.62339997,0,1,0,1,0
0.62360001,0,1,0,1,0
0.62379998,0,1,0,1,0
0.62400001,0,1,0,1,0
0.62419999,0,1,0,1,0
0.62440002,0,1,0,1,0
0.62459999,0,1,0,1,0
0.62480003,0,1,0,1,0
0.625,0,1,0,1,0
0.62519997,0,1,0,1,0
0.62540001,0,1,0,1,0
0.62559998,0,1,0,1,0
0.62580001,0,1,0,1,0
0.62599999,0,1,0,1,0
0.62620002,0,1,0,1,0
0.62639999,0,1,0,1,0
0.62660003,0,1,0,1,0
0.6268,0,1,0,1,0
0.62699997,0,1,0,1,0
0.62720001,0,1,0,1,0
0.62739998,0,1,0,1,0
0.62760001,0,1,0,1,0
0.62779999,0,1,0,1,0
0.62800002,0,1,0,1,0
0.62819999,0,1,0,1,0
0.62840003,0,1,0,1,0
0.6286,0,1,0,1,0
0.62879997,0,1,0,1,0
0.62900001,0,1,0,1,0
0.62919998,0,1,0,1,0
0.62940001,0,1,0,1,0
0.62959999,0,1,0,1,0
0.62980002,0,1,0,1,0
0.63,0,1,0,1,0
0.63020003,0,1,0,1,0
0.6304,0,1,0,1,0
0.63059998,0,1,0,1,0
0.63080001,0,1,0,1,0
0.63099998,0,1,0,1,0
0.63120002,0,1,0,1,0
0.63139999,0,1,0,1,0
0.63160002,0,1,0,1,0
0.6318,0,1,0,1,0
0.63200003,0,1,0,1,0
0.6322,0,1,0,1,0
0.63239998,0,1,0,1,0
0.63260001,0,1,0,1,0
0.63279998,0,1,0,1,0
0.63300002,0,1,0,1,0
0.63319999,0,1,0,1,0
0.63340002,0,1,0,1,0
0.6336,0,1,0,1,0
0.63380003,0,1,0,1,0
0.634,0,1,0,1,0
0.63419998,0,1,0,1,0
0.63440001,0,1,0,1,0
0.63459998,0,1,0,1,0
0.63480002,0,1,0,1,0
0.63499999,0,1,0,1,0
0.63520002,0,1,0,1,0
0.6354,0,1,0,1,0
0.63559997,0,1,0,1,0
0.6358,0,1,0,1,0
0.63599998,0,1,0,1,0
0.63620001,0,1,0,1,0
0.63639998,0,1,0,1,0
0.63660002,0,1,0,1,0
0.63679999,0,1,0,1,0
0.63700002,0,1,0,1,0
0.6372,0,1,0,1,0
0.63739997,0,1,0,1,0
0.6376,0,1,0,1,0
0.63779998,0,1,0,1,0
0.63800001,0,1,0,1,0
0.63819999,0,1,0,1,0
0.63840002,0,1,0,1,0
0.63859999,0,1,0,1,0
0.63880002,0,1,0,1,0
0.639,0,1,0,1,0
0.63919997,0,1,0,1,0
0.63940001,0,1,0,1,0
0.63959998,0,1,0,1,0
0.63980001,0,1,0,1,0
0.63999999,0,1,0,1,0
0.64020002,0,1,0,1,0
0.64039999,0,1,0,1,0
0.64060003,0,1,0,1,0
0.6408,0,1,0,1,0
0.64099997,0,1,0,1,0
0.64120001,0,1,0,1,0
0.64139998,0,1,0,1,0
0.64160001,0,1,0,1,0
0.64179999,0,1,0,1,0
0.64200002,0,1,0,1,0
0.64219999,0,1,0,1,0
0.64240003,0,1,0,1,0
0.6426,0,1,0,1,0
0.64279997,0,1,0,1,0
0.64300001,0,1,0,1,0
0.64319998,0,1,0,1,0
0.64340001,0,1,0,1,0
0.64359999,0,1,0,1,0
0.64380002,0,1,0,1,0
0.64399999,0,1,0,1,0
0.64420003,0,1,0,1,0
0.6444,0,1,0,1,0
0.64459997,0,1,0,1,0
0.64480001,0,1,0,1,0
0.64499998,0,1,0,1,0
0.64520001,0,1,0,1,0
0.64539999,0,1,0,1,0
0.64560002,0,1,0,1,0
0.64579999,0,1,0,1,0
0.64600003,0,1,0,1,0
0.6462,0,1,0,1,0
0.64639997,0,1,0,1,0
0.64660001,0,1,0,1,0
0.64679998,0,1,0,1,0
0.64700001,0,1,0,1,0
0.64719999,0,1,0,1,0
0.64740002,0,1,0,1,0
0.6476,0,1,0,1,0
0.64780003,0,1,0,1,0
0.648,0,1,0,1,0
0.64819998,0,1,0,1,0
0.64840001,0,1,0,1,0
0.64859998,0,1,0,1,0
0.64880002,0,1,0,1,0
0.64899999,0,1,0,1,0
0.64920002,0,1,0,1,0
0.6494,0,1,0,1,0
0.64960003,0,1,0,1,0
0.6498,0,1,0,1,0
0.64999998,0,1,0,1,0
0.65020001,0,1,0,1,0
0.65039998,0,1,0,1,0
0.65060002,0,1,0,1,0
0.65079999,0,1,0,1,0
0.65100002,0,1,0,1,0
0.6512,0,1,0,1,0
0.65140003,0,1,0,1,0
0.6516,0,1,0,1,0
0.65179998,0,1,0,1,0
0.65200001,0,1,0,1,0
0.65219998,0,1,0,1,0
0.65240002,0,1,0,1,0
0.65259999,0,1,0,1,0
0.65280002,0,1,0,1,0
0.653,0,1,0,1,0
0.65319997,0,1,0,1,0
0.6534,0,1,0,1,0
0.65359998,0,1,0,1,0
0.65380001,0,1,0,1,0
0.65399998,0,1,0,1,0
0.65420002,0,1,0,1,0
0.65439999,0,1,0,1,0
0.65460002,0,1,0,1,0
0.6548,0,1,0,1,0
0.65499997,0,1,0,1,0
0.6552,0,1,0,1,0
0.65539998,0,1,0,1,0
0.65560001,0,1,0,1,0
0.65579998,0,1,0,1,0
0.65600002,0,1,0,1,0
0.65619999,0,1,0,1,0
0.65640002,0,1,0,1,0
0.6566,0,1,0,1,0
0.65679997,0,1,0,1,0
0.65700001,0,1,0,1,0
0.65719998,0,1,0,1,0
0.65740001,0,1,0,1,0
0.65759999,0,1,0,1,0
0.65780002,0,1,0,1,0
0.65799999,0,1,0,1,0
0.65820003,0,1,0,1,0
0.6584,0,1,0,1,0
0.65859997,0,1,0,1,0
0.65880001,0,1,0,1,0
0.65899998,0,1,0,1,0
0.65920001,0,1,0,1,0
0.65939999,0,1,0,1,0
0.65960002,0,1,0,1,0
0.65979999,0,1,0,1,0
0.66000003,0,1,0,1,0
0.6602,0,1,0,1,0
0.66039997,0,1,0,1,0
0.66060001,0,1,0,1,0
0.66079998,0,1,0,1,0
0.66100001,0,1,0,1,0
0.66119999,0,1,0,1,0
0.66140002,0,1,0,1,0
0.66159999,0,1,0,1,0
0.66180003,0,1,0,1,0
0.662,0,1,0,1,0
0.66219997,0,1,0,1,0
0.66240001,0,1,0,1,0
0.66259998,0,1,0,1,0
0.66280001,0,1,0,1,0
0.66299999,0,1,0,1,0
0.66320002,0,1,0,1,0
0.66339999,0,1,0,1,0
0.66360003,0,1,0,1,0
0.6638,0,1,0,1,0
0.66399997,0,1,0,1,0
0.66420001,0,1,0,1,0
0.66439998,0,1,0,1,0
0.66460001,0,1,0,1,0
0.66479999,0,1,0,1,0
0.66500002,0,1,0,1,0
0.6652,0,1,0,1,0
0.66540003,0,1,0,1,0
0.6656,0,1,0,1,0
0.66579998,0,1,0,1,0
0.66600001,0,1,0,1,0
0.66619998,0,1,0,1,0
0.66640002,0,1,0,1,0
0.66659999,0,1,0,1,0
0.66680002,0,1,0,1,0
0.667,0,1,0,1,0
0.66720003,0,1,0,1,0
0.6674,0,1,0,1,0
0.66759998,0,1,0,1,0
0.66780001,0,1,0,1,0
0.66799998,0,1,0,1,0
0.66820002,0,1,0,1,0
0.66839999,0,1,0,1,0
0.66860002,0,1,0,1,0
0.6688,0,1,0,1,0
0.66900003,0,1,0,1,0
0.6692,0,1,0,1,0
0.66939998,0,1,0,1,0
0.66960001,0,1,0,1,0
0.66979998,0,1,0,1,0
0.67000002,0,1,0,1,0
0.67019999,0,1,0,1,0
0.67040002,0,1,0,1,0
0.6706,0,1,0,1,0
0.67079997,0,1,0,1,0
0.671,0,1,0,1,0
0.67119998,0,1,0,1,0
0.67140001,0,1,0,1,0
0.67159998,0,1,0,1,0
0.67180002,0,1,0,1,0
