"time","inductor.inductor[2].i","inductor.inductor[3].i","inductor.inductor[4].i","inductor.inductor[5].i","inductor.inductor[6].i","fundamentalWaveCurrent[1].mean1.y","fundamentalWaveCurrent[1].mean2.y","fundamentalWaveCurrent[2].mean1.y","fundamentalWaveCurrent[2].mean2.y","fundamentalWaveCurrent[3].mean1.y","fundamentalWaveCurrent[3].mean2.y","fundamentalWaveCurrent[4].mean1.y","fundamentalWaveCurrent[4].mean2.y","fundamentalWaveCurrent[5].mean1.y","fundamentalWaveCurrent[5].mean2.y","fundamentalWaveCurrent[6].mean1.y","fundamentalWaveCurrent[6].mean2.y","fundamentalWaveVoltage[1].mean1.y","fundamentalWaveVoltage[1].mean2.y","fundamentalWaveVoltage[2].mean1.y","fundamentalWaveVoltage[2].mean2.y","fundamentalWaveVoltage[3].mean1.y","fundamentalWaveVoltage[3].mean2.y","fundamentalWaveVoltage[4].mean1.y","fundamentalWaveVoltage[4].mean2.y","fundamentalWaveVoltage[5].mean1.y","fundamentalWaveVoltage[5].mean2.y","fundamentalWaveVoltage[6].mean1.y","fundamentalWaveVoltage[6].mean2.y","inverter.ac.pin[1].v","inverter.ac.pin[1].i","inverter.ac.pin[2].v","inverter.ac.pin[2].i","inverter.ac.pin[3].v","inverter.ac.pin[3].i","inverter.ac.pin[4].v","inverter.ac.pin[4].i","inverter.ac.pin[5].v","inverter.ac.pin[5].i","inverter.ac.pin[6].v","inverter.ac.pin[6].i","currentSensor.i[1]","currentSensor.i[2]","currentSensor.i[3]","voltageSensor.v[1]","voltageSensor.v[2]","voltageSensor.v[3]"
0.058080000000000007,0.12659923994905634,0.0059560378674868904,-0.15018562210573647,0.068826354533453926,0.081371243263821377,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001305672512,0.13256725350808207,49.999998714007603,-0.12659923994905634,49.99999992043962,-0.0059560378674868904,50.000001481856202,0.15018562210573647,49.999999291736444,-0.068826354533453926,49.99999916628758,-0.081371243263821377,-0.13256725350808207,0.12659923994905634,0.0059560378674868904,1.3256725210908371e-06,-1.2659923882551993e-06,-5.9560370857525413e-08
0.058090000000000003,0.12647270247204651,0.0059500847353430473,-0.15003550975346594,0.068757561756673025,0.081289911718482724,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001304347478,0.13243475092907936,49.999998715272966,-0.12647270247204651,49.999999920499164,-0.0059500847353430473,50.000001480355081,0.15003550975346594,49.999999292424391,-0.068757561756673025,49.999999167100881,-0.081289911718482724,-0.13243475092907936,0.12647270247204651,0.0059500847353430473,1.3243474796809096e-06,-1.2647270324350757e-06,-5.9500834481696074e-08
0.058095491502841649,0.12640326790177525,0.0059468180891134575,-0.14995313900514209,0.06871981328083468,0.081245282877814032,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001303620436,0.13236204314439531,49.999998715967308,-0.12640326790177525,49.999999920531806,-0.0059468180891134575,50.000001479531363,0.14995313900514209,49.999999292801874,-0.06871981328083468,49.999999167547159,-0.081245282877814032,-0.13236204314439531,0.12640326790177525,0.0059468180891134575,1.3236204523536799e-06,-1.2640326758628362e-06,-5.946817793756054e-08
0.058095491502841649,0.12640326790177525,0.0059468180891134575,-0.14995313900514209,0.06871981328083468,0.081245282877814032,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001303620436,0.13236204314439531,49.999998715967308,-0.12640326790177525,49.999999920531806,-0.0059468180891134575,50.000001479531363,0.14995313900514209,-50.000000667198137,-0.06871981328083468,49.999999167547159,-0.081245282877814032,-0.13236204314439531,0.12640326790177525,0.0059468180891134575,16.666667983620449,16.666665395967321,16.666666600531819
0.058100000000000006,0.12642141654659544,0.0060192622554135471,-0.14981042322215155,0.068313214534719682,0.081283786400680791,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001302272537,0.13222725651525791,49.999998715785821,-0.12642141654659544,49.999999919807379,-0.0060192622554135471,50.000001478104224,0.14981042322215155,-50.000000663132177,-0.068313214534719682,49.99999916716213,-0.081283786400680791,-0.13222725651525791,0.12642141654659544,0.0060192622554135471,16.666667982272557,16.666665395785841,16.6666665998074
0.058110000000000002,0.12646164167310833,0.006179829382238434,-0.14949410426373555,0.067412018541051291,0.081369126606181078,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001299285088,0.13192851193884358,49.999998715383583,-0.12646164167310833,49.999999918201695,-0.006179829382238434,50.000001474941072,0.14949410426373555,-50.000000654120193,-0.067412018541051291,49.999999166308726,-0.081369126606181078,-0.13192851193884358,0.12646164167310833,0.006179829382238434,16.666667979285094,16.666665395383589,16.666666598201701
0.058120000000000005,0.1265018266124989,0.0063402360936383011,-0.14917810132542383,0.066511722891937908,0.081454381552104244,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001296300653,0.1316300658247555,49.999998714981714,-0.1265018266124989,49.999999916597645,-0.0063402360936383011,50.000001471781005,0.14917810132542383,-50.000000645117268,-0.066511722891937908,49.999999165456174,-0.081454381552104244,-0.1316300658247555,0.1265018266124989,0.0063402360936383011,16.666667976300666,16.666665394981727,16.666666596597658
0.058130000000000008,0.12654197139163006,0.0065004824968422515,-0.14886241419597387,0.065612326985547503,0.081539551295441701,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001293319144,0.13133191797348764,49.999998714580286,-0.12654197139163006,49.999999914995172,-0.0065004824968422515,50.000001468624106,0.14886241419597387,-50.000000636123282,-0.065612326985547503,49.999999164604475,-0.081539551295441701,-0.13133191797348764,0.12654197139163006,0.0065004824968422515,16.666667973319164,16.666665394580306,16.666666594995192
0.058140000000000004,0.12658207613059652,0.006660569071233656,-0.1485470419309953,0.064713828131302151,0.081624636090982083,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001290340634,0.13103406749311913,49.999998714179242,-0.12658207613059652,49.999999913394319,-0.006660569071233656,50.00000146547039,0.1485470419309953,-50.000000627138299,-0.064713828131302151,49.999999163753628,-0.081624636090982083,-0.13103406749311913,0.12658207613059652,0.006660569071233656,16.666667970340654,16.666665394179262,16.666666593394339
0.058150000000000007,0.12662214079574324,0.006820495682471347,-0.14823198479514163,0.06381622708320249,0.081709635867324062,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001287365095,0.1307365146335995,49.999998713778595,-0.12662214079574324,49.999999911795058,-0.006820495682471347,50.000001462319858,0.14823198479514163,-50.000000618162304,-0.06381622708320249,49.999999162903634,-0.081709635867324062,-0.1307365146335995,0.12662214079574324,0.006820495682471347,16.666667967365107,16.666665393778608,16.666666591795071
0.058160000000000003,0.12666216538707015,0.0069802623305551034,-0.14791724278841331,0.062919523841249755,0.081794550624467541,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001284392539,0.13043925939492923,49.999998713378332,-0.12666216538707015,49.999999910197346,-0.0069802623305551034,50.000001459172381,0.14791724278841331,-50.000000609195261,-0.062919523841249755,49.999999162054522,-0.081794550624467541,-0.13043925939492923,0.12666216538707015,0.0069802623305551034,16.666667964392566,16.666665393378359,16.666666590197373
0.058170000000000006,0.12670215002869148,0.0071398695109130472,-0.14760281493481164,0.062023715624813548,0.08187938062572879,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001281422996,0.13014230085533524,49.99999871297851,-0.12670215002869148,49.99999990860131,-0.0071398695109130472,50.000001456028144,0.14760281493481164,-50.000000600237165,-0.062023715624813548,49.99999916120619,-0.08187938062572879,-0.13014230085533524,0.12670215002869148,0.0071398695109130472,16.666667961423002,16.666665392978516,16.666666588601316
0.058180000000000003,0.12674209473672715,0.0072993172878913519,-0.147288701107574,0.061128802072745757,0.0819641259053073,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001278456395,0.12984563889509756,49.999998712579057,-0.12674209473672715,49.999999907006824,-0.0072993172878913519,50.000001452887005,0.147288701107574,-50.000000591288014,-0.061128802072745757,49.999999160358726,-0.0819641259053073,-0.12984563889509756,0.12674209473672715,0.0072993172878913519,16.666667958456401,16.666665392579063,16.66666658700683
0.058190000000000006,0.12678199946339977,0.0074586054707762679,-0.14697490168240848,0.060234784255442729,0.082048786361840181,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001275492707,0.12954927386905046,49.999998712180002,-0.12678199946339977,49.999999905413958,-0.0074586054707762679,50.000001449748964,0.14697490168240848,-50.000000582347852,-0.060234784255442729,49.999999159512129,-0.082048786361840181,-0.12954927386905046,0.12678199946339977,0.0074586054707762679,16.666667955492727,16.666665392180022,16.666666585413978
0.058200000000000002,0.12682186427178205,0.0076177343113362599,-0.14666141616332851,0.059341660759833582,0.082133362129140436,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001272532032,0.1292532053087638,49.999998711781373,-0.12682186427178205,49.999999903822655,-0.0076177343113362599,50.000001446614121,0.14666141616332851,-50.000000573416628,-0.059341660759833582,49.999999158666398,-0.082133362129140436,-0.1292532053087638,0.12682186427178205,0.0076177343113362599,16.666667952532045,16.666665391781386,16.666666583822668
0.058206107373853767,0.12684619167520764,0.0077148423035238809,-0.14647011237935936,0.058796634294932662,0.08218497428769922,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,50.000001270725306,0.12907253018200404,49.999998711538083,-0.12684619167520764,49.999999902851584,-0.0077148423035238809,50.000001444701127,0.14647011237935936,-50.000000567966367,-0.058796634294932662,49.99999915815026,-0.08218497428769922,-0.12907253018200404,0.12684619167520764,0.0077148423035238809,16.666667950725305,16.666665391538082,16.666666582851583
0.058206107373853767,0.12684619167520764,0.0077148423035238809,-0.14647011237935936,0.058796634294932662,0.08218497428769922,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,-49.999998689274697,0.12907253018200404,49.999998711538083,-0.12684619167520764,49.999999902851584,-0.0077148423035238809,50.000001444701127,0.14647011237935936,-50.000000567966367,-0.058796634294932662,49.99999915815026,-0.08218497428769922,-0.12907253018200404,0.12684619167520764,0.0077148423035238809,-66.666665349274695,33.333332051538079,33.33333324285158
0.058210000000000005,0.12692655375329426,0.007841568742488151,-0.14628337917543757,0.058514293505851092,0.082282717926652163,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,-49.999998687182455,0.12928175475284809,49.999998710734459,-0.12692655375329426,49.999999901584317,-0.007841568742488151,50.000001442833749,0.14628337917543757,-50.000000565142948,-0.058514293505851092,49.999999157172823,-0.082282717926652163,-0.12928175475284809,0.12692655375329426,0.007841568742488151,-66.666665347182459,33.333332050734455,33.333333241584313
0.058220000000000008,0.12713285736924382,0.0081668978431935959,-0.14580400213462247,0.057789474945848199,0.082533643072344939,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,-49.999998681811292,0.12981887109600809,49.999998708671427,-0.12713285736924382,49.999999898331012,-0.0081668978431935959,50.000001438039988,0.14580400213462247,-50.000000557894744,-0.057789474945848199,49.999999154663584,-0.082533643072344939,-0.12981887109600809,0.12713285736924382,0.0081668978431935959,-66.666665341811282,33.333332048671437,33.333333238331022
0.058230000000000004,0.1273389548682333,0.0084919019091440322,-0.14532510403712562,0.057065380548616373,0.082784317519919756,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,-49.999998676445493,0.13035545080878785,49.999998706610455,-0.1273389548682333,49.99999989508099,-0.0084919019091440322,50.000001433251029,0.14532510403712562,-50.000000550653809,-0.057065380548616373,49.999999152156832,-0.082784317519919756,-0.13035545080878785,0.1273389548682333,0.0084919019091440322,-66.666665336445504,33.333332046610444,33.333333235080978
0.058240000000000007,0.12754484650848927,0.0088165813475481105,-0.14484668428291927,0.056342009406913113,0.083034741583455196,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,-49.999998671085052,0.13089149456348642,49.999998704551516,-0.12754484650848927,49.999999891834165,-0.0088165813475481105,50.000001428466774,0.14484668428291927,-50.000000543420093,-0.056342009406913113,49.999999149652581,-0.083034741583455196,-0.13089149456348642,0.12754484650848927,0.0088165813475481105,-66.666665331085042,33.333332044551526,33.333333231834175
0.058250000000000003,0.12775053256633612,0.0091409365941538152,-0.14436874222992266,0.055619360549911581,0.083284915599042067,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,-49.999998665729969,0.13142700307952093,49.999998702494665,-0.12775053256633612,49.999999888590622,-0.0091409365941538152,50.000001423687394,0.14436874222992266,-50.000000536193625,-0.055619360549911581,49.999999147150845,-0.083284915599042067,-0.13142700307952093,0.12775053256633612,0.0091409365941538152,-66.666665325729952,33.333332042494675,33.333333228590632
0.058260000000000006,0.12795601295215869,0.0094649675076430607,-0.14389127808636998,0.05489743429246207,0.083534839457682253,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,-49.999998660380243,0.1319619761235761,49.99999870043986,-0.12795601295215869,49.999999885350334,-0.0094649675076430607,50.000001418912774,0.14389127808636998,-50.000000528974354,-0.05489743429246207,49.999999144651611,-0.083534839457682253,-0.1319619761235761,0.12795601295215869,0.0094649675076430607,-66.666665320380233,33.333332040439871,33.333333225350344
0.058270000000000002,0.1281612881594385,0.0097886748662081666,-0.14341429070558376,0.054176228900787216,0.083784513759592658,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,-49.999998655035853,0.13249641498044279,49.999998698387117,-0.1281612881594385,49.999999882113258,-0.0097886748662081666,50.000001414142858,0.14341429070558376,-50.000000521762303,-0.054176228900787216,49.999999142154863,-0.083784513759592658,-0.13249641498044279,0.1281612881594385,0.0097886748662081666,-66.666665315035843,33.333332038387127,33.333333222113268
0.058280000000000005,0.12836635824436479,0.010112058758456425,-0.14293777995699999,0.053455744177473959,0.084033938573115724,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,-49.999998649696799,0.13303031979641089,49.999998696336434,-0.12836635824436479,49.999999878879407,-0.010112058758456425,50.000001409377788,0.14293777995699999,-50.000000514557456,-0.053455744177473959,49.999999139660616,-0.084033938573115724,-0.13303031979641089,0.12836635824436479,0.010112058758456425,-66.666665309696796,33.333332036336444,33.333333218879417
0.058290000000000002,0.12857122305506516,0.010435118944893658,-0.14246174619351665,0.052735980656104534,0.084283113713530519,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,-49.999998644363096,0.13356369017607722,49.999998694287768,-0.12857122305506516,49.999999875648811,-0.010435118944893658,50.000001404617421,0.14246174619351665,-50.000000507359815,-0.052735980656104534,49.999999137168857,-0.084283113713530519,-0.13356369017607722,0.12857122305506516,0.010435118944893658,-66.666665304363093,33.333332034287771,33.333333215648814
0.058296631678491272,0.12870697008992968,0.010649184319233541,-0.14214631783045439,0.052259052659073012,0.084448221553952832,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,-49.999998640828892,0.13391711079173466,49.999998692930305,-0.12870697008992968,49.999999873508159,-0.010649184319233541,50.000001401463138,0.14214631783045439,-50.000000502590538,-0.052259052659073012,49.999999135517783,-0.084448221553952832,-0.13391711079173466,0.12870697008992968,0.010649184319233541,-66.666665300828882,33.333332032930315,33.333333213508169
0.058296631678491272,0.12870697008992968,0.010649184319233541,-0.14214631783045439,0.052259052659073012,0.084448221553952832,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,-49.999998640828892,0.13391711079173466,-50.000001267069713,-0.12870697008992968,49.999999873508159,-0.010649184319233541,50.000001401463138,0.14214631783045439,-50.000000502590538,-0.052259052659073012,49.999999135517783,-0.084448221553952832,-0.13391711079173466,0.12870697008992968,0.010649184319233541,-49.999998640828892,-50.000001267069713,49.999999873508159
0.058300000000000005,0.12849523702520385,0.010813985650383639,-0.14193005872315623,0.05207306537721914,0.084588169180088435,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,-49.999998639596015,0.13404039850973884,-50.000001264952381,-0.12849523702520385,49.99999987186014,-0.010813985650383639,50.000001399300587,0.14193005872315623,-50.000000500730657,-0.05207306537721914,49.999999134118312,-0.084588169180088435,-0.13404039850973884,0.12849523702520385,0.010813985650383639,-49.999998639596036,-50.000001264952402,49.999999871860119
0.058310000000000008,0.12786705586604899,0.011302927192727165,-0.14128844945501315,0.051521268205368086,0.085003373400178953,-0.10454556250065455,0.019687993712908011,0.0384926808957302,-0.10088751571878571,0.066052790090418437,0.081199473527781937,-0.082572050956055715,0.069648536998536861,-0.015918615324857874,-0.10514765852644729,0.098490757795419687,0.035499170006006012,-5.5135929566842359,34.812046264694565,-27.391386849619465,-22.180959998446319,32.904968667685381,-12.631092832950106,12.631073240705422,32.904992821887774,-34.812120733283372,-5.5136887556722574,22.18105863119634,-27.391297499513605,-49.999998635938248,0.13440617520931003,-50.000001258670586,-0.12786705586604899,49.99999986697074,-0.011302927192727165,50.000001392884499,0.14128844945501315,-50.000000495212696,-0.051521268205368086,49.999999129966255,-0.085003373400178953,-0.13440617520931003,0.12786705586604899,0.011302927192727165,-49.999998635938248,-50.000001258670586,49.99999986697074
