"Time","inertiaLoad.w","inertiaLoadQS.w"
1.8059,156.86391,156.86305
1.806,156.86401,156.86314
1.8061,156.86411,156.86324
1.8062,156.8642,156.86333
1.8063,156.86429,156.86342
1.8063999,156.86438,156.86353
1.8065,156.86447,156.86362
1.8066,156.86458,156.86371
1.8067,156.86467,156.8638
1.8068,156.86476,156.86389
1.8069,156.86485,156.86398
1.807,156.86494,156.86407
1.8071001,156.86504,156.86418
1.8072,156.86513,156.86427
1.8073,156.86523,156.86436
1.8074,156.86533,156.86446
1.8075,156.86542,156.86455
1.8076,156.86551,156.86464
1.8077,156.8656,156.86473
1.8078001,156.86569,156.86482
1.8079,156.86578,156.86493
1.808,156.86588,156.86502
1.8081,156.86597,156.86511
1.8082,156.86607,156.8652
1.8083,156.86617,156.8653
1.8084,156.86626,156.86539
1.8085001,156.86635,156.86548
1.8085999,156.86644,156.86557
1.8087,156.86653,156.86566
1.8088,156.86662,156.86575
1.8089,156.86671,156.86586
1.809,156.86681,156.86595
1.8091,156.8669,156.86604
1.8092,156.867,156.86613
1.8092999,156.8671,156.86623
1.8094,156.86719,156.86632
1.8095,156.86728,156.86641
1.8096,156.86737,156.8665
1.8097,156.86746,156.86659
1.8098,156.86755,156.86668
1.8099,156.86765,156.86678
1.8099999,156.86774,156.86687
1.8101,156.86783,156.86696
1.8102,156.86792,156.86707
1.8103,156.86801,156.86716
1.8104,156.8681,156.86725
1.8105,156.86819,156.86734
1.8106,156.86829,156.86743
1.8107001,156.86839,156.86752
1.8108,156.86848,156.86761
1.8109,156.86858,156.86771
1.811,156.86867,156.8678
1.8111,156.86876,156.86789
1.8112,156.86885,156.86798
1.8113,156.86894,156.86807
1.8114001,156.86903,156.86816
1.8115,156.86913,156.86826
1.8116,156.86922,156.86835
1.8117,156.86931,156.86844
1.8118,156.8694,156.86853
1.8119,156.86949,156.86862
1.812,156.86958,156.86871
1.8121001,156.86967,156.8688
1.8122,156.86977,156.8689
1.8123,156.86986,156.86899
1.8124,156.86995,156.86908
1.8125,156.87004,156.86917
1.8126,156.87013,156.86926
1.8127,156.87022,156.86935
1.8128,156.87032,156.86945
1.8128999,156.87041,156.86954
1.813,156.8705,156.86963
1.8131,156.87059,156.86972
1.8132,156.87068,156.86981
1.8133,156.87077,156.8699
1.8134,156.87086,156.87
1.8135,156.87096,156.87009
1.8135999,156.87105,156.87018
1.8137,156.87114,156.87027
1.8138,156.87123,156.87036
1.8139,156.87132,156.87045
1.814,156.87141,156.87054
1.8141,156.87151,156.87064
1.8142,156.8716,156.87073
1.8142999,156.87169,156.87082
1.8144,156.87178,156.87091
1.8145,156.87187,156.871
1.8146,156.87196,156.87109
1.8147,156.87204,156.87119
1.8148,156.87213,156.87128
1.8149,156.87222,156.87137
1.8150001,156.87231,156.87146
1.8151,156.87241,156.87155
1.8152,156.8725,156.87164
1.8153,156.87259,156.87172
1.8154,156.87268,156.87181
1.8155,156.87277,156.8719
1.8156,156.87286,156.87199
1.8157001,156.87296,156.87209
1.8158,156.87305,156.87218
1.8159,156.87314,156.87227
1.816,156.87323,156.87236
1.8161,156.87332,156.87245
1.8162,156.87341,156.87254
1.8163,156.87349,156.87263
1.8164001,156.87358,156.87273
1.8164999,156.87367,156.87282
1.8166,156.87376,156.87289
1.8167,156.87386,156.87299
1.8168,156.87395,156.87308
1.8169,156.87404,156.87317
1.817,156.87413,156.87326
1.8171,156.87422,156.87335
1.8171999,156.87431,156.87344
1.8173,156.87439,156.87354
1.8174,156.87448,156.87363
1.8175,156.87457,156.87372
1.8176,156.87466,156.87379
1.8177,156.87476,156.87389
1.8178,156.87485,156.87398
1.8178999,156.87494,156.87407
1.818,156.87503,156.87416
1.8181,156.87512,156.87425
1.8182,156.8752,156.87434
1.8183,156.87529,156.87444
1.8184,156.87538,156.87451
1.8185,156.87547,156.8746
1.8186001,156.87556,156.87469
1.8187,156.87566,156.87479
1.8188,156.87575,156.87488
1.8189,156.87582,156.87497
1.819,156.87592,156.87506
1.8191,156.87601,156.87514
1.8192,156.8761,156.87523
1.8193001,156.87619,156.87532
1.8194,156.87628,156.87541
1.8195,156.87636,156.8755
1.8196,156.87645,156.8756
1.8197,156.87654,156.87567
1.8198,156.87663,156.87576
1.8199,156.87672,156.87585
1.8200001,156.87682,156.87595
1.8200999,156.87689,156.87604
1.8202,156.87698,156.87613
1.8203,156.87708,156.87621
1.8204,156.87717,156.8763
1.8205,156.87726,156.87639
1.8206,156.87735,156.87648
1.8207,156.87743,156.87657
1.8207999,156.87752,156.87665
1.8209,156.87761,156.87674
1.821,156.8777,156.87683
1.8211,156.87779,156.87692
1.8212,156.87787,156.87701
1.8213,156.87796,156.87711
1.8214,156.87805,156.87718
1.8214999,156.87814,156.87727
1.8216,156.87823,156.87737
1.8217,156.87831,156.87746
1.8218,156.8784,156.87753
1.8219,156.87849,156.87762
1.822,156.87859,156.87772
1.8221,156.87868,156.87781
1.8221999,156.87875,156.8779
1.8223,156.87885,156.87798
1.8224,156.87894,156.87807
1.8225,156.87903,156.87816
1.8226,156.8791,156.87825
1.8227,156.8792,156.87833
1.8228,156.87929,156.87842
1.8229001,156.87938,156.87851
1.823,156.87946,156.8786
1.8231,156.87955,156.87868
1.8232,156.87964,156.87877
1.8233,156.87973,156.87886
1.8234,156.87981,156.87895
1.8235,156.8799,156.87903
1.8236001,156.87999,156.87912
1.8237,156.88008,156.87921
1.8238,156.88016,156.8793
1.8239,156.88025,156.87938
1.824,156.88034,156.87947
1.8241,156.88043,156.87956
1.8242,156.88051,156.87965
1.8243001,156.8806,156.87973
1.8243999,156.88069,156.87982
1.8245,156.88078,156.87991
1.8246,156.88086,156.88
1.8247,156.88095,156.88008
1.8248,156.88104,156.88017
1.8249,156.88112,156.88026
1.825,156.88121,156.88034
1.8250999,156.8813,156.88043
1.8252,156.88139,156.88052
1.8253,156.88147,156.88062
1.8254,156.88156,156.88069
1.8255,156.88165,156.88078
1.8256,156.88173,156.88087
1.8257,156.88182,156.88095
1.8257999,156.88191,156.88104
1.8259,156.88199,156.88113
1.826,156.88208,156.88121
1.8261,156.88217,156.8813
1.8262,156.88225,156.88139
1.8263,156.88234,156.88147
1.8264,156.88243,156.88156
1.8265001,156.88252,156.88165
1.8266,156.8826,156.88173
1.8267,156.88269,156.88182
1.8268,156.88278,156.88191
1.8269,156.88286,156.882
1.827,156.88295,156.88208
1.8271,156.88304,156.88217
1.8272001,156.88312,156.88225
1.8273,156.88321,156.88234
1.8274,156.8833,156.88243
1.8275,156.88338,156.88251
1.8276,156.88347,156.8826
1.8277,156.88356,156.88269
1.8278,156.88364,156.88277
1.8279001,156.88373,156.88286
1.8279999,156.8838,156.88295
1.8281,156.8839,156.88303
1.8282,156.88399,156.88312
1.8283,156.88406,156.88321
1.8284,156.88416,156.88329
1.8285,156.88425,156.88338
1.8286,156.88432,156.88347
1.8286999,156.88441,156.88354
1.8288,156.88451,156.88364
1.8289,156.88458,156.88371
1.829,156.88467,156.8838
1.8291,156.88475,156.8839
1.8292,156.88484,156.88397
1.8293,156.88493,156.88406
1.8293999,156.88501,156.88416
1.8295,156.8851,156.88423
1.8296,156.88518,156.88432
1.8297,156.88527,156.8844
1.8298,156.88536,156.88449
1.8299,156.88544,156.88458
1.83,156.88553,156.88466
1.8301001,156.8856,156.88475
1.8302,156.8857,156.88483
1.8303,156.88579,156.88492
1.8304,156.88586,156.88501
1.8305,156.88596,156.88509
1.8306,156.88603,156.88518
1.8307,156.88612,156.88525
1.8308001,156.88622,156.88535
1.8309,156.88629,156.88542
1.831,156.88638,156.88551
1.8311,156.88646,156.8856
1.8312,156.88655,156.88568
1.8313,156.88663,156.88577
1.8314,156.88672,156.88585
1.8315001,156.88681,156.88594
1.8316,156.88689,156.88602
1.8317,156.88698,156.88611
1.8318,156.88705,156.8862
1.8319,156.88715,156.88628
1.832,156.88722,156.88637
1.8321,156.88731,156.88644
1.8322001,156.88741,156.88654
1.8322999,156.88748,156.88661
1.8324,156.88757,156.8867
1.8325,156.88765,156.88678
1.8326,156.88774,156.88687
1.8327,156.88782,156.88696
1.8328,156.88791,156.88704
1.8329,156.88799,156.88713
1.8329999,156.88808,156.88721
1.8331,156.88815,156.8873
1.8332,156.88824,156.88737
1.8333,156.88832,156.88747
1.8334,156.88841,156.88754
1.8335,156.88849,156.88763
1.8336,156.88858,156.88771
1.8336999,156.88867,156.8878
1.8338,156.88875,156.88788
1.8339,156.88884,156.88797
1.834,156.88892,156.88805
1.8341,156.88901,156.88814
1.8342,156.88908,156.88821
1.8343,156.88918,156.88831
1.8344001,156.88925,156.88838
1.8345,156.88934,156.88847
1.8346,156.88942,156.88855
1.8347,156.88951,156.88864
1.8348,156.88959,156.88872
1.8349,156.88968,156.88881
1.835,156.88976,156.88889
1.8351001,156.88985,156.88898
1.8352,156.88992,156.88905
1.8353,156.89001,156.88914
1.8354,156.89009,156.88922
1.8355,156.89017,156.88931
1.8356,156.89026,156.88939
1.8357,156.89034,156.88948
1.8358001,156.89043,156.88956
1.8358999,156.8905,156.88965
1.836,156.89059,156.88972
1.8361,156.89067,156.88982
1.8362,156.89076,156.88989
1.8363,156.89084,156.88997
1.8364,156.89093,156.89006
1.8365,156.89101,156.89014
1.8365999,156.8911,156.89023
1.8367,156.89117,156.8903
1.8368,156.89125,156.8904
1.8369,156.89134,156.89047
1.837,156.89142,156.89056
1.8371,156.89151,156.89064
1.8372,156.89159,156.89073
1.8372999,156.89168,156.89081
1.8374,156.89175,156.89088
1.8375,156.89185,156.89098
1.8376,156.89192,156.89105
1.8377,156.892,156.89114
1.8378,156.89209,156.89122
1.8379,156.89217,156.89131
1.8380001,156.89226,156.89139
1.8381,156.89233,156.89146
1.8382,156.89243,156.89156
1.8383,156.8925,156.89163
1.8384,156.89258,156.89172
1.8385,156.89267,156.8918
1.8386,156.89275,156.89189
1.8387001,156.89284,156.89197
1.8388,156.89291,156.89204
1.8389,156.89299,156.89214
1.839,156.89308,156.89221
1.8391,156.89316,156.8923
1.8392,156.89325,156.89238
1.8393,156.89333,156.89246
1.8394001,156.8934,156.89255
1.8395,156.89349,156.89262
1.8396,156.89357,156.89272
1.8397,156.89366,156.89279
1.8398,156.89374,156.89287
1.8399,156.89381,156.89296
1.84,156.89391,156.89304
1.8401,156.89398,156.89311
1.8401999,156.89407,156.8932
1.8403,156.89415,156.89328
1.8404,156.89423,156.89337
1.8405,156.89432,156.89345
1.8406,156.89439,156.89352
1.8407,156.89447,156.89362
1.8408,156.89456,156.89369
1.8408999,156.89464,156.89377
1.841,156.89471,156.89386
1.8411,156.89481,156.89394
1.8412,156.89488,156.89401
1.8413,156.89497,156.8941
1.8414,156.89505,156.89418
1.8415,156.89513,156.89427
1.8415999,156.89522,156.89435
1.8417,156.89529,156.89442
1.8418,156.89537,156.89452
1.8419,156.89546,156.89459
1.842,156.89554,156.89467
1.8421,156.89561,156.89476
1.8422,156.89571,156.89484
1.8423001,156.89578,156.89491
1.8424,156.89586,156.895
1.8425,156.89595,156.89508
1.8426,156.89603,156.89516
1.8427,156.8961,156.89525
1.8428,156.89619,156.89532
1.8429,156.89627,156.8954
1.8430001,156.89635,156.89549
1.8431,156.89644,156.89557
1.8432,156.89651,156.89565
1.8433,156.89659,156.89572
1.8434,156.89667,156.89581
1.8435,156.89676,156.89589
1.8436,156.89684,156.89597
1.8437001,156.89691,156.89606
1.8437999,156.897,156.89613
1.8439,156.89708,156.89621
1.844,156.89716,156.8963
1.8441,156.89725,156.89638
1.8442,156.89732,156.89645
1.8443,156.8974,156.89653
1.8444,156.89748,156.89662
1.8444999,156.89757,156.8967
1.8446,156.89764,156.89677
1.8447,156.89772,156.89687
1.8448,156.89781,156.89694
1.8449,156.89789,156.89702
1.845,156.89796,156.89709
1.8451,156.89804,156.89719
1.8451999,156.89813,156.89726
1.8453,156.89821,156.89734
1.8454,156.89828,156.89743
1.8455,156.89838,156.89751
1.8456,156.89845,156.89758
1.8457,156.89853,156.89766
1.8458,156.89861,156.89775
1.8459001,156.8987,156.89783
1.846,156.89877,156.8979
1.8461,156.89885,156.89798
1.8462,156.89893,156.89807
1.8463,156.89902,156.89815
1.8464,156.89909,156.89822
1.8465,156.89917,156.8983
1.8466001,156.89925,156.89839
1.8467,156.89934,156.89847
1.8468,156.89941,156.89854
1.8469,156.89949,156.89862
1.847,156.89957,156.8987
1.8471,156.89964,156.89879
1.8472,156.89973,156.89886
1.8473001,156.89981,156.89894
1.8474,156.89989,156.89902
1.8475,156.89996,156.89911
1.8476,156.90005,156.89919
1.8477,156.90013,156.89926
1.8478,156.90021,156.89934
1.8479,156.90028,156.89943
1.848,156.90036,156.89951
1.8480999,156.90045,156.89958
1.8482,156.90053,156.89966
1.8483,156.9006,156.89973
1.8484,156.90068,156.89983
1.8485,156.90076,156.8999
1.8486,156.90085,156.89998
1.8487,156.90092,156.90005
1.8487999,156.901,156.90013
1.8489,156.90108,156.90022
1.849,156.90115,156.9003
1.8491,156.90125,156.90038
1.8492,156.90132,156.90045
1.8493,156.9014,156.90053
1.8494,156.90147,156.9006
1.8494999,156.90155,156.9007
1.8496,156.90164,156.90077
1.8497,156.90172,156.90085
1.8498,156.90179,156.90092
1.8499,156.90187,156.901
1.85,156.90195,156.90109
1.8501,156.90202,156.90117
1.8502001,156.90211,156.90125
1.8503,156.90219,156.90132
1.8504,156.90227,156.9014
1.8505,156.90234,156.90147
1.8506,156.90242,156.90157
1.8507,156.9025,156.90164
1.8508,156.90259,156.90172
1.8509001,156.90266,156.90179
1.851,156.90274,156.90187
1.8511,156.90282,156.90195
1.8512,156.90289,156.90202
1.8513,156.90297,156.90211
1.8514,156.90305,156.90219
1.8515,156.90314,156.90227
1.8516001,156.90321,156.90234
1.8516999,156.90329,156.90242
1.8518,156.90337,156.9025
1.8519,156.90344,156.90257
1.852,156.90352,156.90266
1.8521,156.90359,156.90274
1.8522,156.90369,156.90282
1.8523,156.90376,156.90289
1.8523999,156.90384,156.90297
1.8525,156.90392,156.90305
1.8526,156.90399,156.90312
1.8527,156.90407,156.9032
1.8528,156.90414,156.90329
1.8529,156.90422,156.90337
1.853,156.9043,156.90344
1.8530999,156.90439,156.90352
1.8532,156.90446,156.90359
1.8533,156.90454,156.90367
1.8534,156.90462,156.90375
1.8535,156.90469,156.90382
1.8536,156.90477,156.9039
1.8537,156.90485,156.90398
1.8538001,156.90492,156.90407
1.8539,156.905,156.90414
1.854,156.90508,156.90422
1.8541,156.90517,156.9043
1.8542,156.90524,156.90437
1.8543,156.90532,156.90445
1.8544,156.9054,156.90453
1.8545001,156.90547,156.9046
1.8546,156.90555,156.90468
1.8547,156.90562,156.90475
1.8548,156.9057,156.90483
1.8549,156.90578,156.90491
1.855,156.90585,156.905
1.8551,156.90593,156.90508
1.8552001,156.90601,156.90515
1.8552999,156.90608,156.90523
1.8554,156.90617,156.9053
1.8555,156.90625,156.90538
1.8556,156.90633,156.90546
1.8557,156.9064,156.90553
1.8558,156.90648,156.90561
1.8559,156.90656,156.90569
1.8559999,156.90663,156.90576
1.8561,156.90671,156.90584
1.8562,156.90678,156.90591
1.8563,156.90686,156.90599
1.8564,156.90694,156.90607
1.8565,156.90701,156.90614
1.8566,156.90709,156.90622
1.8566999,156.90717,156.9063
1.8568,156.90724,156.90637
1.8569,156.90732,156.90645
1.857,156.90739,156.90654
1.8571,156.90747,156.90662
1.8572,156.90755,156.90669
1.8573,156.90762,156.90677
1.8573999,156.9077,156.90685
1.8575,156.90778,156.90692
1.8576,156.90785,156.907
1.8577,156.90793,156.90707
1.8578,156.908,156.90715
1.8579,156.90808,156.90723
1.858,156.90816,156.9073
1.8581001,156.90823,156.90738
1.8582,156.90831,156.90746
1.8583,156.90839,156.90753
1.8584,156.90846,156.90761
1.8585,156.90854,156.90768
1.8586,156.90862,156.90776
1.8587,156.90869,156.90784
1.8588001,156.90877,156.90791
1.8589,156.90884,156.90799
1.859,156.90892,156.90807
1.8591,156.909,156.90814
1.8592,156.90907,156.90822
1.8593,156.90915,156.90829
1.8594,156.90923,156.90837
1.8595001,156.9093,156.90845
1.8595999,156.90938,156.90852
1.8597,156.90945,156.9086
1.8598,156.90953,156.90868
1.8599,156.90961,156.90875
1.86,156.90968,156.90883
1.8601,156.90976,156.90889
1.8602,156.90984,156.90897
1.8602999,156.90991,156.90904
1.8604,156.90999,156.90912
1.8605,156.91006,156.90919
1.8606,156.91014,156.90927
1.8607,156.91022,156.90935
1.8608,156.91029,156.90942
1.8609,156.91037,156.9095
1.8609999,156.91045,156.90958
1.8611,156.91052,156.90965
1.8612,156.9106,156.90973
1.8613,156.91068,156.90981
1.8614,156.91075,156.90988
1.8615,156.91083,156.90996
1.8616,156.9109,156.91003
1.8617001,156.91096,156.91011
1.8618,156.91104,156.91019
1.8619,156.91112,156.91026
1.862,156.91119,156.91034
1.8621,156.91127,156.9104
1.8622,156.91135,156.91048
1.8623,156.91142,156.91055
1.8624001,156.9115,156.91063
1.8625,156.91158,156.91071
1.8626,156.91165,156.91078
1.8627,156.91173,156.91086
1.8628,156.9118,156.91093
1.8629,156.91188,156.91101
1.863,156.91194,156.91109
1.8631001,156.91202,156.91116
1.8631999,156.91209,156.91124
1.8633,156.91217,156.9113
1.8634,156.91225,156.91138
1.8635,156.91232,156.91145
1.8636,156.9124,156.91153
1.8637,156.91248,156.91161
1.8638,156.91255,156.91168
1.8638999,156.91263,156.91176
1.864,156.91269,156.91183
1.8641,156.91277,156.91191
1.8642,156.91284,156.91197
1.8643,156.91292,156.91205
1.8644,156.91299,156.91212
1.8645,156.91307,156.9122
1.8645999,156.91315,156.91228
1.8647,156.91322,156.91235
1.8648,156.9133,156.91243
1.8649,156.91336,156.91251
1.865,156.91344,156.91258
1.8651,156.91351,156.91264
1.8652,156.91359,156.91272
1.8653001,156.91367,156.9128
1.8654,156.91374,156.91287
1.8655,156.91382,156.91295
1.8656,156.91388,156.91302
1.8657,156.91396,156.9131
1.8658,156.91403,156.91316
1.8659,156.91411,156.91324
1.8660001,156.91418,156.91331
1.8661,156.91426,156.91339
1.8662,156.91434,156.91347
1.8663,156.9144,156.91354
1.8664,156.91447,156.91362
1.8665,156.91455,156.91368
1.8666,156.91463,156.91376
1.8667001,156.9147,156.91383
1.8668,156.91478,156.91391
1.8669,156.91484,156.91399
1.867,156.91492,156.91406
1.8671,156.91499,156.91412
1.8672,156.91507,156.9142
1.8673,156.91515,156.91428
1.8674001,156.91522,156.91435
1.8674999,156.91528,156.91443
1.8676,156.91536,156.91451
1.8677,156.91544,156.91457
1.8678,156.91551,156.91464
1.8679,156.91559,156.91472
1.868,156.91566,156.91479
1.8681,156.91573,156.91487
1.8681999,156.9158,156.91493
1.8683,156.91588,156.91501
1.8684,156.91595,156.91508
1.8685,156.91603,156.91516
1.8686,156.91609,156.91524
1.8687,156.91617,156.9153
1.8688,156.91624,156.91537
1.8688999,156.91632,156.91545
1.869,156.9164,156.91553
1.8691,156.91646,156.9156
1.8692,156.91653,156.91566
1.8693,156.91661,156.91574
1.8694,156.91669,156.91582
1.8695,156.91676,156.91589
1.8696001,156.91682,156.91597
1.8697,156.9169,156.91603
1.8698,156.91698,156.91611
1.8699,156.91705,156.91618
1.87,156.91711,156.91626
1.8701,156.91719,156.91632
1.8702,156.91727,156.9164
1.8703001,156.91734,156.91647
1.8704,156.91742,156.91655
1.8705,156.91748,156.91663
1.8706,156.91756,156.91669
1.8707,156.91763,156.91676
1.8708,156.91771,156.91684
1.8709,156.91777,156.91692
1.8710001,156.91785,156.91698
1.8710999,156.91792,156.91705
1.8712,156.918,156.91713
1.8713,156.91806,156.91721
1.8714,156.91814,156.91727
1.8715,156.91821,156.91734
1.8716,156.91829,156.91742
1.8717,156.91835,156.9175
1.8717999,156.91843,156.91756
1.8719,156.9185,156.91763
1.872,156.91858,156.91771
1.8721,156.91864,156.91779
1.8722,156.91872,156.91785
1.8723,156.91879,156.91792
1.8724,156.91887,156.918
1.8724999,156.91893,156.91808
1.8726,156.91901,156.91814
1.8727,156.91908,156.91821
1.8728,156.91914,156.91829
1.8729,156.91922,156.91835
1.873,156.9193,156.91843
1.8731,156.91937,156.9185
1.8732001,156.91943,156.91858
1.8733,156.91951,156.91864
1.8734,156.91959,156.91872
1.8735,156.91965,156.91879
1.8736,156.91972,156.91885
1.8737,156.9198,156.91893
1.8738,156.91988,156.91901
1.8739001,156.91994,156.91908
1.874,156.92001,156.91914
1.8741,156.92009,156.91922
1.8742,156.92015,156.9193
1.8743,156.92023,156.91936
1.8744,156.9203,156.91943
1.8745,156.92036,156.91951
1.8746001,156.92044,156.91957
1.8747,156.92052,156.91965
1.8748,156.92059,156.91972
1.8749,156.92065,156.91978
1.875,156.92073,156.91986
1.8751,156.92081,156.91994
1.8752,156.92087,156.92001
1.8753,156.92094,156.92007
1.8753999,156.92102,156.92015
1.8755,156.92108,156.92023
1.8756,156.92116,156.92029
1.8757,156.92123,156.92036
1.8758,156.9213,156.92044
1.8759,156.92137,156.9205
1.876,156.92145,156.92058
1.8760999,156.92151,156.92065
1.8762,156.92159,156.92072
1.8763,156.92166,156.92079
1.8764,156.92172,156.92087
1.8765,156.9218,156.92093
1.8766,156.92188,156.92101
1.8767,156.92194,156.92108
1.8767999,156.92201,156.92114
1.8769,156.92209,156.92122
1.877,156.92215,156.92128
1.8771,156.92223,156.92136
1.8772,156.92229,156.92143
1.8773,156.92236,156.92149
1.8774,156.92244,156.92157
1.8775001,156.9225,156.92165
1.8776,156.92258,156.92171
1.8777,156.92265,156.92178
1.8778,156.92271,156.92186
1.8779,156.92279,156.92192
1.878,156.92287,156.922
1.8781,156.92293,156.92206
1.8782001,156.923,156.92213
1.8783,156.92307,156.92221
1.8784,156.92314,156.92227
1.8785,156.92322,156.92235
1.8786,156.92328,156.92242
1.8787,156.92336,156.92249
1.8788,156.92343,156.92256
1.8789001,156.92349,156.92262
1.8789999,156.92357,156.9227
1.8791,156.92363,156.92278
1.8792,156.92371,156.92284
1.8793,156.92378,156.92291
1.8794,156.92384,156.92297
1.8795,156.92392,156.92305
1.8796,156.92398,156.92313
1.8796999,156.92406,156.92319
1.8798,156.92413,156.92326
1.8799,156.92419,156.92332
1.88,156.92427,156.9234
1.8801,156.92433,156.92348
1.8802,156.92441,156.92354
1.8803,156.92448,156.92361
1.8803999,156.92455,156.92368
1.8805,156.92462,156.92375
1.8806,156.92468,156.92383
1.8807,156.92476,156.92389
1.8808,156.92482,156.92397
1.8809,156.9249,156.92403
1.881,156.92497,156.9241
1.8811001,156.92503,156.92416
1.8812,156.92511,156.92424
1.8813,156.92517,156.92432
1.8814,156.92525,156.92438
1.8815,156.92531,156.92445
1.8816,156.92538,156.92451
1.8817,156.92546,156.92459
1.8818001,156.92552,156.92465
1.8819,156.9256,156.92473
1.882,156.92566,156.92479
1.8821,156.92574,156.92487
1.8822,156.9258,156.92494
1.8823,156.92587,156.925
1.8824,156.92593,156.92508
1.8825001,156.92601,156.92514
1.8825999,156.92607,156.92522
1.8827,156.92615,156.92528
1.8828,156.92622,156.92535
1.8829,156.92628,156.92542
1.883,156.92636,156.92549
1.8831,156.92642,156.92555
1.8832,156.9265,156.92563
1.8832999,156.92656,156.9257
1.8834,156.92664,156.92577
1.8835,156.9267,156.92584
1.8836,156.92677,156.9259
1.8837,156.92683,156.92598
1.8838,156.92691,156.92604
1.8839,156.92697,156.92612
1.8839999,156.92705,156.92618
1.8841,156.92711,156.92625
1.8842,156.92719,156.92632
1.8843,156.92725,156.92639
1.8844,156.92732,156.92645
1.8845,156.9274,156.92653
1.8846,156.92746,156.92659
1.8846999,156.92754,156.92667
1.8848,156.9276,156.92673
1.8849,156.92767,156.9268
1.885,156.92773,156.92686
1.8851,156.92781,156.92694
1.8852,156.92787,156.927
1.8853,156.92795,156.92708
1.8854001,156.92801,156.92714
1.8855,156.92809,156.92722
1.8856,156.92815,156.92728
1.8857,156.92821,156.92735
1.8858,156.92828,156.92741
1.8859,156.92834,156.92749
1.886,156.92842,156.92755
1.8861001,156.92848,156.92763
1.8862,156.92856,156.92769
1.8863,156.92862,156.92776
1.8864,156.9287,156.92783
1.8865,156.92876,156.9279
1.8866,156.92883,156.92796
1.8867,156.92889,156.92804
1.8868001,156.92897,156.9281
1.8868999,156.92903,156.92816
1.887,156.92911,156.92824
1.8871,156.92917,156.9283
1.8872,156.92924,156.92838
1.8873,156.92931,156.92844
1.8874,156.92938,156.92851
1.8875,156.92944,156.92857
1.8875999,156.9295,156.92865
1.8877,156.92958,156.92871
1.8878,156.92964,156.92879
1.8879,156.92972,156.92885
1.888,156.92978,156.92892
1.8881,156.92986,156.92899
1.8882,156.92992,156.92905
1.8882999,156.92999,156.92912
1.8884,156.93005,156.92918
1.8885,156.93011,156.92926
1.8886,156.93019,156.92932
1.8887,156.93025,156.9294
1.8888,156.93033,156.92946
1.8889,156.93039,156.92952
1.8890001,156.93047,156.9296
1.8891,156.93053,156.92966
1.8892,156.9306,156.92973
1.8893,156.93066,156.92979
1.8894,156.93073,156.92987
1.8895,156.9308,156.92993
1.8896,156.93086,156.92999
1.8897001,156.93094,156.93007
1.8898,156.931,156.93013
1.8899,156.93106,156.93021
1.89,156.93114,156.93027
1.8901,156.9312,156.93034
1.8902,156.93127,156.9304
1.8903,156.93134,156.93047
1.8904001,156.9314,156.93054
1.8904999,156.93147,156.9306
1.8906,156.93153,156.93068
1.8907,156.93161,156.93074
1.8908,156.93167,156.9308
1.8909,156.93173,156.93088
1.891,156.93181,156.93094
1.8911,156.93187,156.93102
1.8911999,156.93195,156.93108
1.8913,156.93201,156.93114
1.8914,156.93207,156.93121
1.8915,156.93214,156.93127
1.8916,156.93221,156.93134
1.8917,156.93228,156.93141
1.8918,156.93234,156.93147
1.8918999,156.9324,156.93155
1.892,156.93248,156.93161
1.8921,156.93254,156.93167
1.8922,156.9326,156.93175
1.8923,156.93268,156.93181
1.8924,156.93274,156.93187
1.8925,156.93282,156.93195
1.8926001,156.93288,156.93201
1.8927,156.93294,156.93208
1.8928,156.93301,156.93214
1.8929,156.93307,156.93221
1.893,156.93314,156.93228
1.8931,156.93321,156.93234
1.8932,156.93327,156.9324
1.8933001,156.93333,156.93248
1.8934,156.93341,156.93254
1.8935,156.93347,156.9326
1.8936,156.93355,156.93268
1.8937,156.93361,156.93274
1.8938,156.93367,156.9328
1.8939,156.93375,156.93288
1.8940001,156.93381,156.93294
1.8941,156.93387,156.933
1.8942,156.93394,156.93307
1.8943,156.93401,156.93314
1.8944,156.93407,156.9332
1.8945,156.93414,156.93327
1.8946,156.9342,156.93333
1.8947001,156.93427,156.9334
1.8947999,156.93434,156.93347
1.8949,156.9344,156.93353
1.895,156.93446,156.93359
1.8951,156.93454,156.93367
1.8952,156.9346,156.93373
1.8953,156.93466,156.93379
1.8954,156.93472,156.93387
1.8954999,156.9348,156.93393
1.8956,156.93486,156.93399
1.8957,156.93492,156.93407
1.8958,156.935,156.93413
1.8959,156.93506,156.93419
1.896,156.93512,156.93427
1.8961,156.9352,156.93433
1.8961999,156.93526,156.93439
1.8963,156.93532,156.93446
1.8964,156.93539,156.93452
1.8965,156.93546,156.93459
1.8966,156.93552,156.93465
1.8967,156.93558,156.93472
1.8968,156.93565,156.93478
1.8969001,156.93571,156.93484
1.897,156.93578,156.93492
1.8971,156.93585,156.93498
1.8972,156.93591,156.93504
1.8973,156.93597,156.9351
1.8974,156.93604,156.93518
1.8975,156.93611,156.93524
1.8976001,156.93617,156.9353
1.8977,156.93623,156.93538
1.8978,156.93631,156.93544
1.8979,156.93637,156.9355
1.898,156.93643,156.93556
1.8981,156.93649,156.93564
1.8982,156.93657,156.9357
1.8983001,156.93663,156.93576
1.8983999,156.93669,156.93582
1.8985,156.93675,156.9359
1.8986,156.93683,156.93596
