"Time","Ptr","Pqs"
0.829,7154.5146,7155.2959
0.82999998,7163.5845,7164.3535
0.83099997,7172.6538,7173.4111
0.83200002,7181.7222,7182.4678
0.833,7190.7876,7191.5244
0.83399999,7199.8496,7200.5801
0.83499998,7208.9082,7209.6353
0.83600003,7217.9619,7218.6904
0.83700001,7227.0122,7227.7446
0.838,7236.0586,7236.7988
0.83899999,7245.1025,7245.8521
0.83999997,7254.144,7254.9053
0.84100002,7263.1855,7263.9575
0.84200001,7272.2271,7273.0098
0.84299999,7281.27,7282.061
0.84399998,7290.3154,7291.1123
0.84500003,7299.3633,7300.1626
0.84600002,7308.4141,7309.2129
0.847,7317.4678,7318.2622
0.84799999,7326.5239,7327.3115
0.84899998,7335.5815,7336.3599
0.85000002,7344.6401,7345.4082
0.85100001,7353.6982,7354.4556
0.852,7362.7549,7363.5029
0.85299999,7371.8096,7372.5493
0.85399997,7380.8608,7381.5952
0.85500002,7389.9092,7390.6411
0.85600001,7398.9536,7399.686
0.85699999,7407.9941,7408.7305
0.85799998,7417.0317,7417.7749
0.85900003,7426.0669,7426.8184
0.86000001,7435.1006,7435.8613
0.861,7444.1333,7444.9038
0.86199999,7453.1665,7453.9458
0.86299998,7462.2007,7462.9878
0.86400002,7471.2368,7472.0288
0.86500001,7480.2754,7481.0693
0.866,7489.3159,7490.1094
0.86699998,7498.3589,7499.1489
0.86799997,7507.4043,7508.188
0.86900002,7516.4507,7517.2266
0.87,7525.4976,7526.2646
0.87099999,7534.5444,7535.3022
0.87199998,7543.5898,7544.3389
0.87300003,7552.6333,7553.3755
0.87400001,7561.6738,7562.4116
0.875,7570.7114,7571.4473
0.87599999,7579.7461,7580.4819
0.87699997,7588.7773,7589.5166
0.87800002,7597.8057,7598.5503
0.87900001,7606.832,7607.584
0.88,7615.8564,7616.6167
0.88099998,7624.8804,7625.6494
0.88200003,7633.9048,7634.6812
0.88300002,7642.9297,7643.7124
0.884,7651.9561,7652.7437
0.88499999,7660.9849,7661.7739
0.88599998,7670.0151,7670.8037
0.88700002,7679.0474,7679.833
0.88800001,7688.0815,7688.8618
0.889,7697.1167,7697.8901
0.88999999,7706.1523,7706.918
0.89099997,7715.1875,7715.9453
0.89200002,7724.2212,7724.9717
0.89300001,7733.2534,7733.998
0.89399999,7742.2832,7743.0239
0.89499998,7751.3105,7752.0488
0.89600003,7760.3345,7761.0737
0.89700001,7769.356,7770.0977
0.898,7778.375,7779.1216
0.89899999,7787.3916,7788.1445
0.89999998,7796.4072,7797.167
0.90100002,7805.4219,7806.189
0.90200001,7814.4365,7815.2104
0.903,7823.4521,7824.2314
0.90399998,7832.4688,7833.252
0.90499997,7841.4868,7842.272
0.90600002,7850.5068,7851.291
0.90700001,7859.5283,7860.3101
0.90799999,7868.5513,7869.3286
0.90899998,7877.5747,7878.3462
0.91000003,7886.5991,7887.3633
0.91100001,7895.6226,7896.3804
0.912,7904.645,7905.3965
0.91299999,7913.666,7914.4121
0.91399997,7922.6846,7923.4272
0.91500002,7931.7007,7932.4419
0.91600001,7940.7144,7941.4561
0.917,7949.7256,7950.4692
0.91799998,7958.7344,7959.4824
0.91900003,7967.7412,7968.4946
0.92000002,7976.7471,7977.5068
0.921,7985.7524,7986.5181
0.92199999,7994.7573,7995.5288
0.92299998,8003.7627,8004.5391
0.92400002,8012.7695,8013.5488
0.92500001,8021.7773,8022.5581
0.926,8030.7861,8031.5669
0.92699999,8039.7969,8040.5752
0.92799997,8048.8081,8049.5825
0.92900002,8057.8203,8058.5898
0.93000001,8066.8325,8067.5962
0.93099999,8075.8447,8076.6021
0.93199998,8084.8555,8085.6074
0.93300003,8093.8647,8094.6123
0.93400002,8102.8721,8103.6167
0.935,8111.8774,8112.6206
0.93599999,8120.8804,8121.6235
0.93699998,8129.8809,8130.6265
0.93800002,8138.8794,8139.6284
0.93900001,8147.8765,8148.6299
0.94,8156.8721,8157.6313
0.94099998,8165.8672,8166.6318
0.94199997,8174.8623,8175.6313
0.94300002,8183.8574,8184.6309
0.94400001,8192.8535,8193.6299
0.94499999,8201.8506,8202.6279
0.94599998,8210.8486,8211.626
0.94700003,8219.8477,8220.623
0.94800001,8228.8477,8229.6191
0.949,8237.8486,8238.6152
0.94999999,8246.8486,8247.6113
0.95099998,8255.8486,8256.6064
0.95200002,8264.8477,8265.6006
0.95300001,8273.8457,8274.5947
0.954,8282.8418,8283.5879
0.95499998,8291.8359,8292.5801
0.95599997,8300.8271,8301.5723
0.95700002,8309.8174,8310.5645
0.958,8318.8057,8319.5547
0.95899999,8327.792,8328.5459
0.95999998,8336.7773,8337.5352
0.96100003,8345.7617,8346.5244
0.96200001,8354.7461,8355.5137
0.963,8363.7305,8364.502
0.96399999,8372.7158,8373.4893
0.96499997,8381.7021,8382.4766
0.96600002,8390.6885,8391.4629
0.96700001,8399.6768,8400.4492
0.96799999,8408.665,8409.4346
0.96899998,8417.6533,8418.4189
0.97000003,8426.6426,8427.4033
0.97100002,8435.6299,8436.3867
0.972,8444.6172,8445.3701
0.97299999,8453.6035,8454.3525
0.97399998,8462.5879,8463.335
0.97500002,8471.5703,8472.3164
0.97600001,8480.5508,8481.2969
0.977,8489.5293,8490.2773
0.97799999,8498.5068,8499.2568
0.97899997,8507.4824,8508.2363
0.98000002,8516.457,8517.2148
0.98100001,8525.4307,8526.1924
0.98199999,8534.4043,8535.1699
0.98299998,8543.3779,8544.1465
0.98400003,8552.3525,8553.123
0.98500001,8561.3271,8562.0986
0.986,8570.3027,8571.0742
0.98699999,8579.2783,8580.0479
0.98799998,8588.2549,8589.0225
0.98900002,8597.2314,8597.9951
0.99000001,8606.208,8606.9688
0.991,8615.1836,8615.9404
0.99199998,8624.1592,8624.9121
0.99299997,8633.1328,8633.8828
0.99400002,8642.1055,8642.8535
0.995,8651.0762,8651.8232
0.99599999,8660.0459,8660.793
0.99699998,8669.0127,8669.7617
0.99800003,8677.9785,8678.7295
0.99900001,8686.9434,8687.6973
1,8695.9072,8696.6641
1.001,8704.8691,8705.6299
1.002,8713.832,8714.5957
1.003,8722.7949,8723.5615
1.0039999,8731.7578,8732.5254
1.005,8740.7207,8741.4893
1.006,8749.6846,8750.4531
1.007,8758.6484,8759.416
1.008,8767.6123,8768.3779
1.0089999,8776.5771,8777.3398
1.01,8785.542,8786.3008
1.011,8794.5049,8795.2607
1.012,8803.4678,8804.2207
1.013,8812.4297,8813.1807
1.0140001,8821.3906,8822.1387
1.015,8830.3496,8831.0967
1.016,8839.3066,8840.0547
1.017,8848.2627,8849.0117
1.018,8857.2168,8857.9678
1.0190001,8866.1699,8866.9229
1.02,8875.1221,8875.8779
1.021,8884.0732,8884.833
1.022,8893.0244,8893.7871
1.023,8901.9756,8902.7402
1.024,8910.9268,8911.6924
1.025,8919.8779,8920.6445
1.026,8928.8301,8929.5957
1.027,8937.7812,8938.5469
1.028,8946.7334,8947.4971
1.029,8955.6855,8956.4473
1.03,8964.6377,8965.3955
1.031,8973.5889,8974.3447
1.0319999,8982.54,8983.292
1.033,8991.4893,8992.2393
1.034,9000.4375,9001.1865
1.035,9009.3838,9010.1318
1.036,9018.3291,9019.0771
1.0369999,9027.2734,9028.0225
1.038,9036.2158,9036.9668
1.039,9045.1572,9045.9102
1.04,9054.0977,9054.8535
1.041,9063.0371,9063.7959
1.0420001,9071.9766,9072.7373
1.043,9080.916,9081.6787
1.044,9089.8545,9090.6191
1.045,9098.7939,9099.5586
1.046,9107.7334,9108.498
1.0470001,9116.6738,9117.4365
1.048,9125.6133,9126.375
1.049,9134.5527,9135.3125
1.05,9143.4922,9144.249
1.051,9152.4307,9153.1855
1.052,9161.3691,9162.1211
1.053,9170.3057,9171.0557
1.054,9179.2412,9179.9902
1.0549999,9188.1758,9188.9238
1.056,9197.1084,9197.8574
1.057,9206.04,9206.79
1.058,9214.9707,9215.7217
1.059,9223.9004,9224.6523
1.0599999,9232.8281,9233.583
1.061,9241.7559,9242.5137
1.062,9250.6836,9251.4424
1.063,9259.6104,9260.3711
1.064,9268.5381,9269.2998
1.0650001,9277.4648,9278.2275
1.066,9286.3916,9287.1543
1.067,9295.3184,9296.0801
1.068,9304.2461,9305.0059
1.069,9313.1729,9313.9307
1.0700001,9322.0996,9322.8555
1.071,9331.0254,9331.7793
1.072,9339.9502,9340.7021
1.073,9348.874,9349.625
1.074,9357.7979,9358.5469
1.075,9366.7197,9367.4678
1.076,9375.6396,9376.3887
1.077,9384.5586,9385.3086
1.0779999,9393.4775,9394.2275
1.079,9402.3945,9403.1465
1.08,9411.3105,9412.0645
1.081,9420.2256,9420.9814
1.082,9429.1406,9429.8984
1.0829999,9438.0557,9438.8145
1.084,9446.9697,9447.7305
1.085,9455.8848,9456.6445
1.086,9464.7988,9465.5596
1.087,9473.7129,9474.4727
1.0880001,9482.627,9483.3857
1.089,9491.541,9492.2979
1.09,9500.4551,9501.21
1.091,9509.3672,9510.1211
1.092,9518.2793,9519.0312
1.0930001,9527.1914,9527.9404
1.094,9536.1016,9536.8496
1.095,9545.0098,9545.7588
1.096,9553.918,9554.666
1.097,9562.8242,9563.5732
1.098,9571.7295,9572.4795
1.099,9580.6348,9581.3857
1.1,9589.5381,9590.291
1.101,9598.4404,9599.1953
1.102,9607.3428,9608.0996
1.103,9616.2451,9617.0029
1.104,9625.1475,9625.9053
1.105,9634.0488,9634.8076
1.1059999,9642.9502,9643.709
1.107,9651.8516,9652.6094
1.108,9660.7529,9661.5098
1.109,9669.6533,9670.4092
1.11,9678.5537,9679.3076
1.1109999,9687.4531,9688.2061
1.112,9696.3525,9697.1035
1.113,9705.25,9706
1.114,9714.1475,9714.8955
1.115,9723.043,9723.791
1.1160001,9731.9375,9732.6865
1.117,9740.832,9741.5801
1.118,9749.7246,9750.4736
1.119,9758.6162,9759.3662
1.12,9767.5068,9768.2588
1.1210001,9776.3965,9777.1504
1.122,9785.2861,9786.041
1.123,9794.1748,9794.9316
1.124,9803.0645,9803.8213
1.125,9811.9521,9812.71
1.126,9820.8408,9821.5977
1.127,9829.7285,9830.4854
1.128,9838.6172,9839.3721
1.1289999,9847.5039,9848.2588
1.13,9856.3916,9857.1436
1.131,9865.2773,9866.0293
1.132,9874.1631,9874.9131
1.133,9883.0479,9883.7969
1.1339999,9891.9316,9892.6797
1.135,9900.8135,9901.5615
1.136,9909.6953,9910.4434
1.137,9918.5762,9919.3242
1.138,9927.4551,9928.2041
1.1390001,9936.334,9937.084
1.14,9945.2119,9945.9629
1.141,9954.0889,9954.8408
1.142,9962.9648,9963.7188
1.143,9971.8408,9972.5957
1.1440001,9980.7158,9981.4717
1.145,9989.5918,9990.3467
1.146,9998.4668,9999.2217
1.147,10007.341,10008.096
1.148,10016.215,10016.97
1.149,10025.089,10025.842
1.15,10033.963,10034.714
1.151,10042.835,10043.586
1.152,10051.707,10052.456
1.153,10060.578,10061.326
1.154,10069.448,10070.196
1.155,10078.317,10079.064
1.156,10087.186,10087.933
1.1569999,10096.053,10096.8
1.158,10104.918,10105.667
1.159,10113.783,10114.533
1.16,10122.647,10123.398
1.161,10131.512,10132.263
1.1619999,10140.374,10141.127
1.163,10149.236,10149.99
1.164,10158.099,10158.853
1.165,10166.961,10167.715
1.166,10175.822,10176.575
1.1670001,10184.683,10185.437
1.168,10193.543,10194.296
1.169,10202.403,10203.155
1.17,10211.263,10212.014
1.171,10220.122,10220.871
1.1720001,10228.979,10229.729
1.173,10237.837,10238.585
1.174,10246.693,10247.44
1.175,10255.549,10256.296
1.176,10264.403,10265.149
1.177,10273.256,10274.004
1.178,10282.108,10282.856
1.179,10290.96,10291.709
1.1799999,10299.811,10300.561
1.181,10308.661,10309.411
1.182,10317.51,10318.261
1.183,10326.358,10327.11
1.184,10335.207,10335.959
1.1849999,10344.055,10344.808
1.186,10352.902,10353.654
1.187,10361.749,10362.501
1.188,10370.596,10371.348
1.189,10379.442,10380.192
1.1900001,10388.287,10389.037
1.191,10397.133,10397.881
1.192,10405.977,10406.725
1.193,10414.819,10415.566
1.194,10423.662,10424.408
1.1950001,10432.503,10433.249
1.196,10441.344,10442.09
1.197,10450.183,10450.93
1.198,10459.021,10459.769
1.199,10467.859,10468.606
1.2,10476.695,10477.444
1.201,10485.531,10486.281
1.202,10494.367,10495.117
1.2029999,10503.202,10503.952
1.204,10512.036,10512.787
1.205,10520.87,10521.621
1.206,10529.703,10530.454
1.207,10538.536,10539.287
1.2079999,10547.369,10548.119
1.209,10556.2,10556.95
1.21,10565.032,10565.78
1.211,10573.862,10574.61
1.212,10582.692,10583.438
1.2130001,10591.521,10592.268
1.214,10600.349,10601.095
1.215,10609.176,10609.922
1.216,10618.002,10618.748
1.217,10626.827,10627.573
1.2180001,10635.651,10636.397
1.219,10644.476,10645.222
1.22,10653.298,10654.045
1.221,10662.12,10662.867
1.222,10670.94,10671.689
1.223,10679.762,10680.511
1.224,10688.581,10689.331
1.225,10697.401,10698.15
1.226,10706.22,10706.97
1.227,10715.039,10715.788
1.228,10723.856,10724.605
1.229,10732.674,10733.422
1.23,10741.49,10742.238
1.2309999,10750.307,10751.054
1.232,10759.122,10759.868
1.233,10767.937,10768.682
1.234,10776.75,10777.495
1.235,10785.562,10786.308
1.2359999,10794.374,10795.119
1.237,10803.186,10803.93
1.238,10811.995,10812.74
1.239,10820.804,10821.55
1.24,10829.612,10830.358
1.2410001,10838.42,10839.167
1.242,10847.227,10847.974
1.243,10856.032,10856.78
1.244,10864.838,10865.586
1.245,10873.644,10874.392
1.2460001,10882.447,10883.195
1.247,10891.252,10891.999
1.248,10900.055,10900.803
1.249,10908.857,10909.604
1.25,10917.66,10918.406
1.251,10926.461,10927.207
1.252,10935.262,10936.007
1.253,10944.062,10944.806
1.2539999,10952.86,10953.604
1.255,10961.658,10962.402
1.256,10970.455,10971.199
1.257,10979.251,10979.995
1.258,10988.047,10988.791
1.2589999,10996.841,10997.586
1.26,11005.635,11006.38
1.261,11014.427,11015.173
1.262,11023.22,11023.966
1.263,11032.011,11032.757
1.2640001,11040.802,11041.548
1.265,11049.592,11050.339
1.266,11058.382,11059.128
1.267,11067.171,11067.917
1.268,11075.959,11076.705
1.2690001,11084.747,11085.492
1.27,11093.534,11094.279
1.271,11102.32,11103.064
1.272,11111.106,11111.85
1.273,11119.891,11120.635
1.274,11128.675,11129.418
1.275,11137.458,11138.201
1.276,11146.24,11146.982
1.277,11155.021,11155.764
1.278,11163.802,11164.545
1.279,11172.581,11173.324
1.28,11181.359,11182.104
1.281,11190.138,11190.882
1.2819999,11198.915,11199.659
1.283,11207.691,11208.437
1.284,11216.467,11217.212
1.285,11225.242,11225.987
1.286,11234.017,11234.762
1.2869999,11242.791,11243.536
1.288,11251.564,11252.309
1.289,11260.337,11261.081
1.29,11269.108,11269.853
1.291,11277.88,11278.623
1.2920001,11286.65,11287.394
1.293,11295.42,11296.163
1.294,11304.188,11304.932
1.295,11312.957,11313.699
1.296,11321.724,11322.466
1.2970001,11330.49,11331.232
1.298,11339.255,11339.997
1.299,11348.02,11348.762
1.3,11356.783,11357.525
1.301,11365.546,11366.289
1.302,11374.308,11375.052
1.303,11383.069,11383.812
1.304,11391.83,11392.573
1.3049999,11400.59,11401.334
1.306,11409.349,11410.093
1.307,11418.107,11418.852
1.308,11426.865,11427.609
1.309,11435.623,11436.366
1.3099999,11444.38,11445.122
1.311,11453.136,11453.878
1.312,11461.891,11462.633
1.313,11470.645,11471.387
1.314,11479.398,11480.14
1.3150001,11488.15,11488.892
1.316,11496.902,11497.644
1.317,11505.653,11506.394
1.318,11514.402,11515.144
1.319,11523.151,11523.894
1.3200001,11531.899,11532.642
1.321,11540.647,11541.39
1.322,11549.394,11550.136
1.323,11558.14,11558.883
1.324,11566.885,11567.628
1.325,11575.63,11576.372
1.326,11584.373,11585.116
1.327,11593.116,11593.859
1.3279999,11601.859,11602.602
1.329,11610.601,11611.343
1.33,11619.342,11620.083
1.331,11628.082,11628.823
1.332,11636.821,11637.562
1.3329999,11645.56,11646.301
1.334,11654.298,11655.038
1.335,11663.034,11663.774
1.336,11671.771,11672.511
1.337,11680.506,11681.246
1.3380001,11689.24,11689.98
1.339,11697.974,11698.714
1.34,11706.706,11707.446
1.341,11715.438,11716.179
1.342,11724.169,11724.909
1.3430001,11732.898,11733.64
1.344,11741.628,11742.369
1.345,11750.357,11751.099
1.346,11759.085,11759.826
1.347,11767.812,11768.554
1.348,11776.539,11777.28
1.349,11785.265,11786.006
1.35,11793.99,11794.73
1.351,11802.715,11803.455
1.352,11811.438,11812.178
1.353,11820.161,11820.9
1.354,11828.883,11829.622
1.355,11837.604,11838.343
1.3559999,11846.324,11847.062
1.357,11855.043,11855.782
1.358,11863.762,11864.501
1.359,11872.479,11873.219
1.36,11881.196,11881.936
1.3609999,11889.912,11890.651
1.362,11898.627,11899.366
1.363,11907.341,11908.081
1.364,11916.055,11916.795
1.365,11924.768,11925.508
1.3660001,11933.479,11934.22
1.367,11942.191,11942.931
1.368,11950.901,11951.642
1.369,11959.611,11960.351
1.37,11968.32,11969.06
1.3710001,11977.029,11977.768
1.372,11985.736,11986.476
1.373,11994.443,11995.182
1.374,12003.149,12003.887
1.375,12011.854,12012.592
1.376,12020.558,12021.296
1.377,12029.261,12029.999
1.378,12037.964,12038.701
1.3789999,12046.665,12047.403
1.38,12055.365,12056.104
1.381,12064.065,12064.804
1.382,12072.765,12073.503
1.383,12081.463,12082.201
1.3839999,12090.16,12090.898
1.385,12098.856,12099.596
1.386,12107.553,12108.291
1.387,12116.248,12116.986
1.388,12124.942,12125.681
1.3890001,12133.636,12134.374
1.39,12142.328,12143.066
1.391,12151.021,12151.758
1.392,12159.712,12160.449
1.393,12168.402,12169.14
1.3940001,12177.092,12177.828
1.395,12185.78,12186.517
1.396,12194.468,12195.205
1.397,12203.155,12203.892
1.398,12211.841,12212.577
1.399,12220.526,12221.263
1.4,12229.21,12229.947
1.401,12237.894,12238.631
1.402,12246.576,12247.313
1.403,12255.258,12255.995
1.404,12263.939,12264.677
1.405,12272.619,12273.356
1.406,12281.299,12282.036
1.4069999,12289.978,12290.715
1.408,12298.655,12299.393
1.409,12307.333,12308.069
1.41,12316.009,12316.745
1.411,12324.685,12325.421
1.4119999,12333.359,12334.096
1.413,12342.033,12342.769
1.414,12350.706,12351.441
1.415,12359.378,12360.113
1.416,12368.049,12368.785
1.4170001,12376.72,12377.455
1.418,12385.389,12386.124
1.419,12394.058,12394.793
1.42,12402.726,12403.461
1.421,12411.392,12412.128
1.4220001,12420.058,12420.794
1.423,12428.724,12429.459
1.424,12437.388,12438.124
1.425,12446.051,12446.787
1.426,12454.714,12455.45
1.427,12463.376,12464.112
1.428,12472.037,12472.773
1.429,12480.698,12481.434
1.4299999,12489.357,12490.093
1.431,12498.017,12498.751
1.432,12506.674,12507.409
1.433,12515.331,12516.065
1.434,12523.987,12524.722
1.4349999,12532.643,12533.377
1.436,12541.297,12542.031
1.437,12549.95,12550.685
1.438,12558.604,12559.338
1.439,12567.255,12567.989
1.4400001,12575.906,12576.641
1.441,12584.556,12585.29
1.442,12593.205,12593.939
1.443,12601.854,12602.588
1.444,12610.501,12611.235
1.4450001,12619.147,12619.883
1.446,12627.794,12628.528
1.447,12636.438,12637.173
1.448,12645.083,12645.817
1.449,12653.727,12654.461
1.45,12662.369,12663.104
1.451,12671.011,12671.745
1.452,12679.652,12680.386
1.4529999,12688.292,12689.025
1.454,12696.932,12697.664
1.455,12705.569,12706.303
1.456,12714.207,12714.94
1.457,12722.844,12723.576
1.4579999,12731.479,12732.212
1.459,12740.114,12740.847
1.46,12748.748,12749.48
1.461,12757.381,12758.114
1.462,12766.013,12766.746
1.4630001,12774.645,12775.377
1.464,12783.274,12784.008
1.465,12791.904,12792.638
1.466,12800.533,12801.267
1.467,12809.161,12809.895
1.4680001,12817.788,12818.521
1.469,12826.414,12827.147
1.47,12835.04,12835.772
1.471,12843.665,12844.397
1.472,12852.288,12853.021
1.473,12860.911,12861.644
1.474,12869.533,12870.266
1.475,12878.154,12878.886
1.476,12886.774,12887.506
1.477,12895.394,12896.125
1.478,12904.012,12904.744
1.479,12912.63,12913.361
1.48,12921.246,12921.978
1.4809999,12929.861,12930.594
1.482,12938.477,12939.209
1.483,12947.091,12947.822
1.484,12955.704,12956.436
1.485,12964.316,12965.048
1.4859999,12972.928,12973.659
1.487,12981.538,12982.27
1.488,12990.148,12990.88
1.489,12998.757,12999.488
1.49,13007.365,13008.097
1.4910001,13015.973,13016.703
1.492,13024.578,13025.31
1.493,13033.184,13033.915
1.494,13041.788,13042.52
1.495,13050.392,13051.123
1.4960001,13058.995,13059.726
1.497,13067.597,13068.327
1.498,13076.197,13076.928
1.499,13084.798,13085.528
1.5,13093.396,13094.127
1.501,13101.995,13102.726
1.502,13110.592,13111.322
1.503,13119.188,13119.919
1.5039999,13127.784,13128.515
1.505,13136.379,13137.109
1.506,13144.973,13145.703
1.507,13153.565,13154.296
1.508,13162.158,13162.889
1.5089999,13170.749,13171.479
1.51,13179.34,13180.069
1.511,13187.93,13188.659
1.512,13196.518,13197.247
1.513,13205.105,13205.835
1.5140001,13213.692,13214.422
1.515,13222.278,13223.008
1.516,13230.863,13231.593
1.517,13239.447,13240.177
1.518,13248.03,13248.76
1.5190001,13256.613,13257.342
1.52,13265.194,13265.924
1.521,13273.774,13274.504
1.522,13282.354,13283.084
1.523,13290.934,13291.662
1.524,13299.511,13300.24
1.525,13308.088,13308.817
1.526,13316.664,13317.394
1.527,13325.239,13325.968
1.528,13333.813,13334.542
1.529,13342.387,13343.116
1.53,13350.96,13351.688
1.531,13359.531,13360.26
1.5319999,13368.103,13368.83
1.533,13376.672,13377.4
1.534,13385.241,13385.969
1.535,13393.809,13394.537
1.536,13402.376,13403.104
1.5369999,13410.942,13411.67
1.538,13419.508,13420.235
1.539,13428.071,13428.8
1.54,13436.635,13437.363
1.541,13445.197,13445.926
1.5420001,13453.76,13454.487
1.543,13462.32,13463.048
1.544,13470.88,13471.607
1.545,13479.438,13480.167
1.546,13487.997,13488.725
1.5470001,13496.554,13497.281
1.548,13505.11,13505.838
1.549,13513.666,13514.393
1.55,13522.221,13522.947
1.551,13530.773,13531.501
1.552,13539.326,13540.054
1.553,13547.878,13548.605
1.554,13556.429,13557.155
1.5549999,13564.979,13565.705
1.556,13573.528,13574.255
1.557,13582.076,13582.803
1.558,13590.623,13591.35
1.559,13599.169,13599.896
1.5599999,13607.715,13608.44
1.561,13616.259,13616.985
1.562,13624.802,13625.528
1.563,13633.345,13634.071
1.564,13641.887,13642.612
1.5650001,13650.427,13651.153
1.566,13658.967,13659.693
1.567,13667.506,13668.231
1.568,13676.044,13676.77
1.569,13684.581,13685.307
1.5700001,13693.117,13693.843
1.571,13701.652,13702.378
1.572,13710.187,13710.912
1.573,13718.72,13719.445
1.574,13727.253,13727.978
1.575,13735.784,13736.509
1.576,13744.314,13745.04
1.577,13752.844,13753.569
1.5779999,13761.373,13762.098
1.579,13769.9,13770.626
1.58,13778.428,13779.152
1.581,13786.953,13787.679
1.582,13795.479,13796.203
1.5829999,13804.003,13804.728
1.584,13812.525,13813.251
1.585,13821.048,13821.772
1.586,13829.569,13830.294
1.587,13838.09,13838.814
1.5880001,13846.609,13847.334
1.589,13855.128,13855.853
1.59,13863.646,13864.37
1.591,13872.162,13872.887
1.592,13880.678,13881.402
1.5930001,13889.192,13889.917
