"Time","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[2].off","rectifier.thyristor_p.idealThyristor[3].off","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[2].off","rectifier.thyristor_n.idealThyristor[3].off","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2m.twomPulse.timerPositive[1].entryTime","pulse2m.twomPulse.timerPositive[2].entryTime","pulse2m.twomPulse.timerPositive[3].entryTime","pulse2m.twomPulse.timerNegative[1].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerNegative[3].entryTime","inductor.i"
5.0133333,1,1,1,1,1,0,-0.38941947,-0.0018171236,2093.519,6.9788418,13.097175,0.043631312,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.10787
5.0133333,1,1,1,1,1,0,-0.38941947,-0.0018171236,2093.519,6.9788418,13.097175,0.043631326,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.10787
5.0133333,1,1,1,1,1,0,-0.54513711,0,2093.6526,0,13.089398,0,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.10787
5.0134001,1,1,1,1,1,0,-0.54513711,-0.00010860987,2093.6526,0.00024033878,13.089398,0.00087385072,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.107617
5.0135999,1,1,1,1,1,0,-0.54513711,-0.0017366735,2093.6526,0.015079826,13.089398,0.003495201,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.105562
5.0138001,1,1,1,1,1,0,-0.54513711,-0.0053121108,2093.6526,0.080568247,13.089398,0.0061159465,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.101572
5.0139999,1,1,1,1,1,0,-0.54513711,-0.010820815,2093.6526,0.23383777,13.089398,0.0087357024,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.095668
5.0142002,1,1,1,1,1,0,-0.54513711,-0.01824104,2093.6526,0.51063645,13.089398,0.011354088,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.08788
5.0144,1,1,1,1,1,0,-0.54513711,-0.027543504,2093.6526,0.94476509,13.089398,0.013970731,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.078245
5.0145998,1,1,1,1,1,0,-0.54513711,-0.038691491,2093.6526,1.5675416,13.089398,0.016585266,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.066806
5.0148001,1,1,1,1,1,0,-0.54513711,-0.051641006,2093.6526,2.4073083,13.089398,0.019197337,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.053616
5.0149999,1,1,1,1,1,0,-0.54513711,-0.066340826,2093.6526,3.488977,13.089398,0.021806579,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.038731
5.0149999,1,1,1,1,1,0,-0.54513711,-0.066340946,2093.6526,3.4889863,13.089398,0.0218066,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.03873
5.0150151,1,1,1,1,1,0,-0.54513711,-0.067513607,2093.6526,3.5805712,13.089398,0.022002367,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.037546
5.0150151,1,0,1,1,1,1,-0.54513711,-0.067513607,2093.6526,3.5805712,13.089398,0.022002367,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.037546
5.0152001,1,0,1,1,1,1,-0.54513711,-0.053976852,2093.6526,4.5721502,13.089398,0.024415378,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.050919
5.0153999,1,0,1,1,1,1,-0.54513711,-0.04102736,2093.6526,5.4119234,13.089398,0.027026864,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.063639
5.0156002,1,0,1,1,1,1,-0.54513711,-0.029879417,2093.6526,6.0346937,13.089398,0.02964071,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.07451
5.0158,1,0,1,1,1,1,-0.54513711,-0.020577008,2093.6526,6.468812,13.089398,0.03225654,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.083495
5.0159998,1,0,1,1,1,1,-0.54513711,-0.013156834,2093.6526,6.7456045,13.089398,0.034873981,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.090567
5.0162001,1,0,1,1,1,1,-0.54513711,-0.0076481821,2093.6526,6.8988705,13.089398,0.03749264,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.095702
5.0163999,1,0,1,1,1,1,-0.54513711,-0.0040727924,2093.6526,6.9643579,13.089398,0.04011213,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.098887
5.0166001,1,0,1,1,1,1,-0.54513711,-0.0024447741,2093.6526,6.9791975,13.089398,0.042732064,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.100117
5.0166669,1,0,1,1,1,1,-0.54513711,-0.0023361831,2093.6526,6.9794331,13.089398,0.043605387,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.100092
5.0166669,1,0,1,1,1,1,-0.54513711,-0.0023361831,2093.6526,6.9794331,13.089398,0.043605406,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.100092
5.0166669,1,0,1,1,1,1,-0.7008549,0,2093.8298,0,13.081621,0,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.100092
5.0166669,1,0,1,1,1,1,-0.7008549,-9.6867628e-15,2093.8298,3.7404667e-17,13.081621,3.28629e-11,5.0033336,5.0100002,4.9966664,5.0133333,5,5.0066667,13.100092
5.0166669,1,0,1,1,1,1,-0.7008549,-9.6867628e-15,2093.8298,3.7404667e-17,13.081621,3.28629e-11,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.100092
5.0167999,1,0,1,1,1,1,-0.7008549,-0.00043436891,2093.8298,0.0018870521,13.081621,0.0017466418,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.099392
5.0170002,1,0,1,1,1,1,-0.7008549,-0.0027126449,2093.8298,0.029422328,13.081621,0.0043662852,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.096721
5.0172,1,0,1,1,1,1,-0.7008549,-0.0069344547,2093.8298,0.12010141,13.081621,0.0069852015,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.09212
5.0173998,1,0,1,1,1,1,-0.7008549,-0.013083123,2093.8298,0.31066015,13.081621,0.0096030068,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.085615
5.0176001,1,0,1,1,1,1,-0.7008549,-0.021134384,2093.8298,0.63625848,13.081621,0.012219323,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.077238
5.0177999,1,0,1,1,1,1,-0.7008549,-0.031056464,2093.8298,1.1299275,13.081621,0.014833779,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.067027
5.0180001,1,0,1,1,1,1,-0.7008549,-0.042810202,2093.8298,1.8220447,13.081621,0.017446015,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.055028
5.0181999,1,0,1,1,1,1,-0.7008549,-0.056349214,2093.8298,2.7398598,13.081621,0.020055676,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.041296
5.0183334,1,0,1,1,1,1,-0.7008549,-0.066340819,2093.8298,3.4889722,13.081621,0.021793829,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.031207
5.0183516,1,0,1,1,1,1,-0.7008549,-0.067775488,2093.8298,3.6011214,13.081621,0.022032982,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.029761
5.0183516,1,1,1,0,1,1,-0.7008549,-0.067775488,2093.8298,3.6011214,13.081621,0.022032982,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.029761
5.0184002,1,1,1,0,1,1,-0.7008549,-0.064104773,2093.8298,3.8800254,13.081621,0.022662602,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.033401
5.0186,1,1,1,0,1,1,-0.7008549,-0.04998225,2093.8298,4.8785262,13.081621,0.025270708,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.047362
5.0187998,1,1,1,0,1,1,-0.7008549,-0.037627939,2093.8298,5.6430221,13.081621,0.027881427,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.059503
5.0190001,1,1,1,0,1,1,-0.7008549,-0.027090644,2093.8298,6.1995997,13.081621,0.030494386,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.06978
5.0191998,1,1,1,0,1,1,-0.7008549,-0.018411933,2093.8298,6.5776634,13.081621,0.03310921,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.078162
5.0194001,1,1,1,0,1,1,-0.7008549,-0.011626048,2093.8298,6.8094168,13.081621,0.035725523,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.084622
5.0195999,1,1,1,0,1,1,-0.7008549,-0.0067597767,2093.8298,6.9293714,13.081621,0.03834293,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.08914
5.0198002,1,1,1,0,1,1,-0.7008549,-0.0038323216,2093.8298,6.9737988,13.081621,0.040961049,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.091705
5.02,1,1,1,0,1,1,-0.7008549,-0.0028552357,2093.8298,6.9801621,13.081621,0.043579467,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.092314
5.02,1,1,1,0,1,1,-0.7008549,-0.0028552357,2093.8298,6.9801621,13.081621,0.043579482,5.0033336,5.0100002,5.0166669,5.0133333,5,5.0066667,13.092314
5.02,1,1,1,0,1,1,-0.85657066,0,2094.0486,0,13.073845,0,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.092314
5.0201998,1,1,1,0,1,1,-0.85657066,-0.00097713375,2094.0486,0.0063645178,13.073845,0.0026183608,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.090969
5.0204,1,1,1,0,1,1,-0.85657066,-0.0039046332,2094.0486,0.050792363,13.073845,0.0052362583,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.087684
5.0205998,1,1,1,0,1,1,-0.85657066,-0.0087709585,2094.0486,0.17074913,13.073845,0.0078533059,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.082477
5.0208001,1,1,1,0,1,1,-0.85657066,-0.015556892,2094.0486,0.40250832,13.073845,0.010469123,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.075375
5.0209999,1,1,1,0,1,1,-0.85657066,-0.024235658,2094.0486,0.78058088,13.073845,0.013083332,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.066412
5.0212002,1,1,1,0,1,1,-0.85657066,-0.034773003,2094.0486,1.3371691,13.073845,0.015695566,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.05563
5.0214,1,1,1,0,1,1,-0.85657066,-0.04712734,2094.0486,2.1016586,13.073845,0.018305466,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.043077
5.0215998,1,1,1,0,1,1,-0.85657066,-0.061249912,2094.0486,3.100158,13.073845,0.020912683,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.028811
5.0216665,1,1,1,0,1,1,-0.85657066,-0.066340819,2094.0486,3.4889722,13.073845,0.021781079,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.023685
5.0216885,1,1,1,0,1,1,-0.85657066,-0.068037838,2094.0486,3.6217501,13.073845,0.022063544,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.021977
5.0216885,1,1,0,1,1,1,-0.85657066,-0.068037838,2094.0486,3.6217501,13.073845,0.022063544,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.021977
5.0218,1,1,0,1,1,1,-0.85657066,-0.059723161,2094.0486,4.2412052,13.073845,0.023517849,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.030233
5.0219998,1,1,0,1,1,1,-0.85657066,-0.046184175,2094.0486,5.1590228,13.073845,0.026125263,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.043624
5.0222001,1,1,0,1,1,1,-0.85657066,-0.034430467,2094.0486,5.8511419,13.073845,0.028735176,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.05518
5.0223999,1,1,0,1,1,1,-0.85657066,-0.024508441,2094.0486,6.344799,13.073845,0.031347211,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.064861
5.0226002,1,1,0,1,1,1,-0.85657066,-0.016457232,2094.0486,6.6703901,13.073845,0.033960994,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.072637
5.0228,1,1,0,1,1,1,-0.85657066,-0.010308615,2094.0486,6.8609433,13.073845,0.036576137,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.078483
5.0229998,1,1,0,1,1,1,-0.85657066,-0.006086858,2094.0486,6.9516211,13.073845,0.039192256,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.082382
5.0232,1,1,0,1,1,1,-0.85657066,-0.0038086218,2094.0486,6.9791565,13.073845,0.041808959,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.084326
5.0233335,1,1,0,1,1,1,-0.85657066,-0.0033742879,2094.0486,6.9810424,13.073845,0.043553542,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.084535
5.0233335,1,1,0,1,1,1,-0.85657066,-0.0033742879,2094.0486,6.9810424,13.073845,0.043553561,5.0033336,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.084535
5.0233335,1,1,0,1,1,1,-1.0122863,0,2094.3127,0,13.066068,0,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.084535
5.0233998,1,1,0,1,1,1,-1.0122863,-0.00010860986,2094.3127,0.00024033873,13.066068,0.00087229611,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.084313
5.0236001,1,1,0,1,1,1,-1.0122863,-0.0017366735,2094.3127,0.015079825,13.066068,0.0034889951,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.082352
5.0237999,1,1,0,1,1,1,-1.0122863,-0.0053121108,2094.3127,0.080568247,13.066068,0.0061051077,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.078454
5.0240002,1,1,0,1,1,1,-1.0122863,-0.010820815,2094.3127,0.23383775,13.066068,0.0087202489,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.072642
5.0242,1,1,0,1,1,1,-1.0122863,-0.01824104,2094.3127,0.51063645,13.066068,0.011334039,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.064946
5.0244002,1,1,0,1,1,1,-1.0122863,-0.027543504,2094.3127,0.94476509,13.066068,0.013946105,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.055403
5.0246,1,1,0,1,1,1,-1.0122863,-0.038691491,2094.3127,1.5675416,13.066068,0.01655608,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.044055
5.0247998,1,1,0,1,1,1,-1.0122863,-0.051641006,2094.3127,2.4073083,13.066068,0.01916361,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.030955
5.0250001,1,1,0,1,1,1,-1.0122863,-0.066340826,2094.3127,3.488977,13.066068,0.02176833,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.016161
5.0250001,1,1,0,1,1,1,-1.0122863,-0.066340946,2094.3127,3.4889863,13.066068,0.021768348,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.01616
5.0250249,1,1,0,1,1,1,-1.0122863,-0.068300664,2094.3127,3.6424572,13.066068,0.022094054,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.014194
5.0250249,1,1,1,1,0,1,-1.0122863,-0.068300664,2094.3127,3.6424572,13.066068,0.022094054,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.014194
5.0251999,1,1,1,1,0,1,-1.0122863,-0.055534013,2094.3127,4.574791,13.066068,0.024372343,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.026888
5.0254002,1,1,1,1,0,1,-1.0122863,-0.042584516,2094.3127,5.4145641,13.066068,0.026979033,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.039703
5.0256,1,1,1,1,0,1,-1.0122863,-0.031436574,2094.3127,6.0373359,13.066068,0.029588101,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.05067
5.0258002,1,1,1,1,0,1,-1.0122863,-0.022134162,2094.3127,6.4714541,13.066068,0.032199174,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.059751
5.026,1,1,1,1,0,1,-1.0122863,-0.014713989,2094.3127,6.7482462,13.066068,0.034811873,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.066916
5.0261998,1,1,1,1,0,1,-1.0122863,-0.0092053358,2094.3127,6.9015112,13.066068,0.037425812,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.072146
5.0264001,1,1,1,1,0,1,-1.0122863,-0.005629946,2094.3127,6.9669981,13.066068,0.040040601,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.075426
5.0265999,1,1,1,1,0,1,-1.0122863,-0.0040019276,2094.3127,6.9818382,13.066068,0.042655852,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.07675
5.0266666,1,1,1,1,0,1,-1.0122863,-0.0038933367,2094.3127,6.9820738,13.066068,0.043527618,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.076756
5.0266666,1,1,1,1,0,1,-1.0122863,-0.0038933367,2094.3127,6.9820738,13.066068,0.043527637,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.076756
5.0266666,1,1,1,1,0,1,-1.1680011,0,2094.6223,0,13.058291,0,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.076756
5.0266666,1,1,1,1,0,1,-1.1680011,-9.721099e-15,2094.6223,3.760057e-17,13.058291,3.28652e-11,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0066667,13.076756
5.0266666,1,1,1,1,0,1,-1.1680011,-9.721099e-15,2094.6223,3.760057e-17,13.058291,3.28652e-11,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.076756
5.0268002,1,1,1,1,0,1,-1.1680011,-0.00043436891,2094.6223,0.0018870557,13.058291,0.0017435345,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.076118
5.027,1,1,1,1,0,1,-1.1680011,-0.0027126446,2094.6223,0.029422324,13.058291,0.0043585324,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.073539
5.0272002,1,1,1,1,0,1,-1.1680011,-0.0069344547,2094.6223,0.12010139,13.058291,0.0069728214,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.069032
5.0274,1,1,1,1,0,1,-1.1680011,-0.013083123,2094.6223,0.31066012,13.058291,0.0095860176,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.062619
5.0275998,1,1,1,1,0,1,-1.1680011,-0.021134384,2094.6223,0.63625842,13.058291,0.012197744,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.054333
5.0278001,1,1,1,1,0,1,-1.1680011,-0.031056464,2094.6223,1.1299275,13.058291,0.014807628,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.044213
5.0279999,1,1,1,1,0,1,-1.1680011,-0.042810202,2094.6223,1.8220447,13.058291,0.017415309,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.032306
5.0282001,1,1,1,1,0,1,-1.1680011,-0.056349214,2094.6223,2.7398596,13.058291,0.020020436,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.018664
5.0283332,1,1,1,1,0,1,-1.1680011,-0.066340819,2094.6223,3.4889722,13.058291,0.021755578,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.008636
5.0283618,1,1,1,1,0,1,-1.1680011,-0.068563953,2094.6223,3.663229,13.058291,0.022124512,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.006409
5.0283618,0,1,1,1,1,1,-1.1680011,-0.068563953,2094.6223,3.663229,13.058291,0.022124512,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.006409
5.0283999,0,1,1,1,1,1,-1.1680011,-0.065661922,2094.6223,3.8831041,13.058291,0.022622779,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.009305
5.0286002,0,1,1,1,1,1,-1.1680011,-0.051539399,2094.6223,4.8816061,13.058291,0.025226075,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.023361
5.0288,0,1,1,1,1,1,-1.1680011,-0.039185084,2094.6223,5.6461039,13.058291,0.027832001,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.035597
5.0289998,0,1,1,1,1,1,-1.1680011,-0.028647788,2094.6223,6.2026825,13.058291,0.030440189,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.045971
5.0292001,0,1,1,1,1,1,-1.1680011,-0.019969076,2094.6223,6.5807452,13.058291,0.033050261,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.054448
5.0293999,0,1,1,1,1,1,-1.1680011,-0.013183191,2094.6223,6.8124981,13.058291,0.035661839,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.061002
5.0296001,0,1,1,1,1,1,-1.1680011,-0.0083169201,2094.6223,6.9324517,13.058291,0.038274534,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.065615
5.0297999,0,1,1,1,1,1,-1.1680011,-0.0053894646,2094.6223,6.9768791,13.058291,0.040887956,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.068274
5.0300002,0,1,1,1,1,1,-1.1680011,-0.0044123782,2094.6223,6.983243,13.058291,0.043501697,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.068975
5.0300002,0,1,1,1,1,1,-1.1680011,-0.0044123782,2094.6223,6.983243,13.058291,0.043501712,5.0233335,5.0100002,5.0166669,5.0133333,5.02,5.0266666,13.068975
5.0300002,0,1,1,1,1,1,-1.3237135,0,2094.9729,0,13.050514,0,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.068975
5.0302,0,1,1,1,1,1,-1.3237135,-0.00097713363,2094.9729,0.0063645178,13.050514,0.0026137026,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.067724
5.0303998,0,1,1,1,1,1,-1.3237135,-0.003904633,2094.9729,0.050792351,13.050514,0.0052269604,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.064531
5.0306001,0,1,1,1,1,1,-1.3237135,-0.0087709576,2094.9729,0.17074911,13.050514,0.0078393873,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.059417
5.0307999,0,1,1,1,1,1,-1.3237135,-0.015556892,2094.9729,0.40250826,13.050514,0.010450601,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.052406
5.0310001,0,1,1,1,1,1,-1.3237135,-0.024235658,2094.9729,0.78058082,13.050514,0.013060225,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.043535
5.0311999,0,1,1,1,1,1,-1.3237135,-0.034773003,2094.9729,1.3371691,13.050514,0.015667893,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.032845
5.0314002,0,1,1,1,1,1,-1.3237135,-0.04712734,2094.9729,2.1016583,13.050514,0.018273246,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.020383
5.0316,0,1,1,1,1,1,-1.3237135,-0.061249912,2094.9729,3.100158,13.050514,0.020875933,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.006207
5.0316668,0,1,1,1,1,1,-1.3237135,-0.066340819,2094.9729,3.4889722,13.050514,0.021742824,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.001111
5.0316982,0,1,1,1,1,1,-1.3237135,-0.068827711,2094.9729,3.6840796,13.050514,0.02215492,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,12.998625
5.0316982,1,1,1,1,1,0,-1.3237135,-0.068827711,2094.9729,3.6840796,13.050514,0.02215492,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,12.998625
5.0317998,1,1,1,1,1,0,-1.3237135,-0.061280295,2094.9729,4.2447257,13.050514,0.02347642,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.006166
5.0320001,1,1,1,1,1,0,-1.3237135,-0.047741316,2094.9729,5.1625423,13.050514,0.026079033,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.019653
5.0321999,1,1,1,1,1,0,-1.3237135,-0.035987601,2094.9729,5.8546658,13.050514,0.02868416,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.031304
5.0324001,1,1,1,1,1,0,-1.3237135,-0.026065573,2094.9729,6.3483233,13.050514,0.031291429,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.041081
5.0325999,1,1,1,1,1,0,-1.3237135,-0.018014364,2094.9729,6.6739135,13.050514,0.033900466,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.048952
5.0328002,1,1,1,1,1,0,-1.3237135,-0.011865747,2094.9729,6.8644657,13.050514,0.036510881,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.054893
5.033,1,1,1,1,1,0,-1.3237135,-0.0076439907,2094.9729,6.9551425,13.050514,0.039122291,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.058886
5.0331998,1,1,1,1,1,0,-1.3237135,-0.0053657545,2094.9729,6.9826775,13.050514,0.041734304,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.060924
5.0333333,1,1,1,1,1,0,-1.3237135,-0.0049314206,2094.9729,6.9845638,13.050514,0.043475773,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.061195
5.0333333,1,1,1,1,1,0,-1.3237135,-0.0049314206,2094.9729,6.9845638,13.050514,0.043475792,5.0233335,5.0300002,5.0166669,5.0133333,5.02,5.0266666,13.061195
5.0333333,1,1,1,1,1,0,-1.4794261,0,2095.3691,0,13.042737,0,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.061195
5.0334001,1,1,1,1,1,0,-1.4794261,-0.00010860984,2095.3691,0.00024033868,13.042737,0.00087074115,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.061005
5.0335999,1,1,1,1,1,0,-1.4794261,-0.0017366734,2095.3691,0.015079824,13.042737,0.0034827876,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.059136
5.0338001,1,1,1,1,1,0,-1.4794261,-0.0053121103,2095.3691,0.080568239,13.042737,0.0060942667,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.055331
5.0339999,1,1,1,1,1,0,-1.4794261,-0.010820815,2095.3691,0.23383775,13.042737,0.0087047927,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.049612
5.0342002,1,1,1,1,1,0,-1.4794261,-0.01824104,2095.3691,0.51063639,13.042737,0.011313985,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.042007
