"time","junction1.medium.h","junction1.medium.p","junction2.medium.h","junction2.medium.p","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe1.mediums[2].h","pipe1.mediums[2].p","pipe1.mediums[3].h","pipe1.mediums[3].p","pipe1.mediums[4].h","pipe1.mediums[4].p","pipe1.mediums[5].h","pipe1.mediums[5].p","pipe10.mediums[1].h","pipe10.mediums[1].p","pipe10.mediums[2].h","pipe10.mediums[2].p","pipe10.mediums[3].h","pipe10.mediums[3].p","pipe10.mediums[4].h","pipe10.mediums[4].p","pipe10.mediums[5].h","pipe10.mediums[5].p","pipe11.mediums[1].h","pipe11.mediums[1].p","pipe11.mediums[2].h","pipe11.mediums[2].p","pipe11.mediums[3].h","pipe11.mediums[3].p","pipe11.mediums[4].h","pipe11.mediums[4].p","pipe11.mediums[5].h","pipe11.mediums[5].p","pipe12.mediums[1].h","pipe12.mediums[1].p","pipe12.mediums[2].h","pipe12.mediums[2].p","pipe12.mediums[3].h","pipe12.mediums[3].p","pipe12.mediums[4].h","pipe12.mediums[4].p","pipe12.mediums[5].h","pipe12.mediums[5].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe2.mediums[2].h","pipe2.mediums[2].p","pipe2.mediums[3].h","pipe2.mediums[3].p","pipe2.mediums[4].h","pipe2.mediums[4].p","pipe2.mediums[5].h","pipe2.mediums[5].p","pipe3.mediums[1].h","pipe3.mediums[1].p","pipe3.mediums[2].h","pipe3.mediums[2].p","pipe3.mediums[3].h","pipe3.mediums[3].p","pipe3.mediums[4].h","pipe3.mediums[4].p","pipe3.mediums[5].h","pipe3.mediums[5].p","pipe4.mediums[1].h","pipe4.mediums[1].p","pipe4.mediums[2].h","pipe4.mediums[2].p","pipe4.mediums[3].h","pipe4.mediums[3].p","pipe4.mediums[4].h","pipe4.mediums[4].p","pipe4.mediums[5].h","pipe4.mediums[5].p","pipe5.mediums[1].h","pipe5.mediums[1].p","pipe5.mediums[2].h","pipe5.mediums[2].p","pipe5.mediums[3].h","pipe5.mediums[3].p","pipe5.mediums[4].h","pipe5.mediums[4].p","pipe5.mediums[5].h","pipe5.mediums[5].p","pipe6.mediums[1].h","pipe6.mediums[1].p","pipe6.mediums[2].h","pipe6.mediums[2].p","pipe6.mediums[3].h","pipe6.mediums[3].p","pipe6.mediums[4].h","pipe6.mediums[4].p","pipe6.mediums[5].h","pipe6.mediums[5].p","pipe7.mediums[1].h","pipe7.mediums[1].p","pipe7.mediums[2].h","pipe7.mediums[2].p","pipe7.mediums[3].h","pipe7.mediums[3].p","pipe7.mediums[4].h","pipe7.mediums[4].p","pipe7.mediums[5].h","pipe7.mediums[5].p","pipe8.mediums[1].h","pipe8.mediums[1].p","pipe8.mediums[2].h","pipe8.mediums[2].p","pipe8.mediums[3].h","pipe8.mediums[3].p","pipe8.mediums[4].h","pipe8.mediums[4].p","pipe8.mediums[5].h","pipe8.mediums[5].p","pipe9.mediums[1].h","pipe9.mediums[1].p","pipe9.mediums[2].h","pipe9.mediums[2].p","pipe9.mediums[3].h","pipe9.mediums[3].p","pipe9.mediums[4].h","pipe9.mediums[4].p","pipe9.mediums[5].h","pipe9.mediums[5].p"
17.667999999999999,117032.69756651326,161300.46087057405,112755.90545025689,171705.22653411041,117032.69740603633,151130.04693305891,117032.69744200337,153390.1401085211,117032.69747597967,155650.23259336533,117032.69750797172,157910.32438762917,117032.69753809429,160170.41549135002,112756.85183181055,171705.22476011037,112756.85183181061,177364.18735242449,112756.85183181064,183023.14597425048,112756.85183181067,188682.10062615373,112756.85183181068,194341.05130869945,117034.00226196072,152260.09332914895,117033.624178617,154520.18627041765,117033.62418119815,156780.27852110806,117033.62418361733,159040.37008125577,117033.62418588572,161300.46095089623,112756.85183180808,162340.93718102551,112756.85183181679,164421.88976434263,112756.85183181595,166502.84247075097,112756.85183181989,168583.79530028292,112756.85183182104,170664.7482529711,123213.11285734767,162337.48212484576,121164.43675471087,164414.20035087512,119094.59690677738,166493.66639717037,117003.37571905534,168575.95485492819,114890.55290941436,170661.14291330468,112755.90545025715,174534.7087440044,112755.90544959347,180193.66919310525,112755.90544959372,185852.6256720828,112755.90544959389,191511.57818150241,112755.90544959399,197170.52672192929,112755.90545024915,162340.9372861186,112755.90545025426,164421.89024028016,112755.90545025446,166502.84331754668,112755.90545026283,168583.79651795069,112755.90545026663,170664.74984152475,123213.05941441201,161300.47502134851,121164.40291630228,164415.58286940437,119094.5735634341,166495.06926046629,117003.3630889185,168577.37806823046,114890.55121503698,171705.19114136943,112755.90545025795,174534.6768905565,112755.90544959393,180193.64441822795,112755.90544959399,185852.60797576068,112755.90544959401,191511.56756371993,112755.90544959402,197170.52318267102,117032.6957590621,151130.04834809704,117032.69576178541,153390.14435366931,117032.6957644467,155650.23966865538,117032.69576694045,157910.3342930908,117032.69576927728,160170.42822701109,112755.90545025273,162340.94648253883,112755.90545026248,164421.88952799406,112755.90545026274,166502.83269655649,112755.90545026721,168583.77598825863,112755.90545026846,170664.71940313303,123214.00958468993,162337.48206015123,121165.34320369,164414.19996514724,119095.51318070311,166493.66565833095,117004.3019221849,168575.95372977341,114891.48914785683,170661.14136745405
17.672000000000001,117032.6975672347,161300.4608705705,112755.90545025691,171705.22653410773,117032.69740701385,151130.04693305847,117032.69744292335,153390.14010851987,117032.69747684547,155650.23259336335,117032.69750878648,157910.32438762652,117032.69753886099,160170.41549134676,112756.85183181055,171705.22476011011,112756.85183181061,177364.18735242428,112756.85183181064,183023.14597425034,112756.85183181067,188682.10062615364,112756.85183181068,194341.05130869942,117034.00226203066,152260.09332914886,117033.62417868251,154520.18627041756,117033.6241812595,156780.27852110789,117033.62418367479,159040.37008125556,117033.62418593954,161300.460950896,112756.85183180806,162340.93718102528,112756.85183181679,164421.8897643424,112756.85183181595,166502.84247075071,112756.85183181989,168583.79530028265,112756.85183182104,170664.74825297086,123213.11285745395,162337.48212484221,121164.43675472995,164414.20035087178,119094.59690677864,166493.6663971672,117003.37571905453,168575.95485492519,114890.55290941402,170661.14291330191,112755.90545025715,174534.70874400201,112755.90544959347,180193.66919310341,112755.90544959372,185852.62567208149,112755.90544959389,191511.57818150159,112755.90544959399,197170.526721929,112755.90545024915,162340.93728611514,112755.90545025429,164421.89024027687,112755.90545025447,166502.84331754356,112755.90545026284,168583.79651794775,112755.90545026663,170664.74984152199,123213.05941453864,161300.47502134828,121164.40291633138,164415.58286940408,119094.57356343952,166495.06926046603,117003.36308891911,168577.3780682302,114890.55121503698,171705.19114136923,112755.90545025795,174534.67689055629,112755.90544959393,180193.64441822784,112755.90544959399,185852.60797576056,112755.90544959401,191511.56756371984,112755.90544959402,197170.52318267102,117032.69575913402,151130.04834809701,117032.69576185275,153390.14435366922,117032.69576450979,155650.23966865527,117032.6957669995,157910.33429309059,117032.6957693326,160170.42822701085,112755.90545025271,162340.94648253857,112755.90545026248,164421.8895279938,112755.90545026274,166502.83269655626,112755.90545026721,168583.77598825839,112755.90545026846,170664.71940313283,123214.00958481319,162337.48206015091,121165.34320371858,164414.19996514692,119095.51318070854,166493.66565833063,117004.30192218551,168575.95372977311,114891.48914785683,170661.14136745382
17.676000000000002,117032.69756795617,161300.46087056692,112755.90545025691,171705.22653410508,117032.69740799138,151130.04693305804,117032.69744384332,153390.14010851865,117032.69747771125,155650.2325933614,117032.69750960125,157910.32438762387,117032.6975396277,160170.4154913435,112756.85183181055,171705.22476010991,112756.85183181061,177364.18735242411,112756.85183181064,183023.14597425019,112756.85183181067,188682.10062615355,112756.85183181068,194341.05130869936,117034.00226210061,152260.0933291488,117033.62417874804,154520.18627041744,117033.62418132085,156780.27852110774,117033.62418373227,159040.37008125533,117033.62418599337,161300.46095089574,112756.85183180805,162340.93718102502,112756.85183181681,164421.88976434217,112756.85183181595,166502.84247075047,112756.85183181989,168583.79530028245,112756.85183182104,170664.74825297063,123213.11285756021,162337.48212483866,121164.43675474903,164414.2003508684,119094.5969067799,166493.66639716402,117003.3757190537,168575.95485492225,114890.55290941367,170661.14291329918,112755.90545025715,174534.70874399962,112755.90544959347,180193.66919310152,112755.90544959372,185852.62567208018,112755.90544959389,191511.57818150081,112755.90544959399,197170.52672192873,112755.90545024913,162340.93728611167,112755.9054502543,164421.89024027355,112755.9054502545,166502.84331754045,112755.90545026284,168583.79651794481,112755.90545026663,170664.74984151928,123213.05941466527,161300.47502134801,121164.40291636049,164415.58286940379,119094.57356344495,166495.06926046577,117003.36308891972,168577.37806822997,114890.55121503699,171705.19114136902,112755.90545025795,174534.67689055612,112755.90544959393,180193.64441822766,112755.90544959399,185852.60797576045,112755.90544959401,191511.56756371979,112755.90544959402,197170.52318267099,117032.69575920593,151130.04834809699,117032.6957619201,153390.14435366914,117032.69576457285,155650.23966865509,117032.69576705855,157910.33429309042,117032.69576938789,160170.42822701062,112755.90545025271,162340.9464825383,112755.90545026249,164421.88952799357,112755.90545026276,166502.83269655603,112755.90545026721,168583.77598825816,112755.90545026846,170664.71940313262,123214.00958493643,162337.48206015056,121165.34320374716,164414.1999651466,119095.51318071396,166493.66565833031,117004.30192218615,168575.95372977285,114891.48914785685,170661.14136745353
17.68,117032.69756867764,161300.46087056337,112755.90545025691,171705.22653410243,117032.6974089689,151130.04693305763,117032.6974447633,153390.14010851743,117032.69747857704,155650.23259335943,117032.69751041601,157910.32438762122,117032.69754039439,160170.41549134022,112756.85183181055,171705.22476010968,112756.85183181061,177364.18735242391,112756.85183181064,183023.14597425007,112756.85183181067,188682.10062615346,112756.85183181068,194341.05130869933,117034.00226217054,152260.09332914877,117033.62417881354,154520.18627041733,117033.62418138221,156780.27852110757,117033.62418378974,159040.37008125513,117033.62418604718,161300.46095089547,112756.85183180803,162340.93718102478,112756.85183181681,164421.8897643419,112756.85183181596,166502.84247075021,112756.85183181989,168583.79530028219,112756.85183182104,170664.7482529704,123213.11285766646,162337.48212483511,121164.43675476809,164414.20035086502,119094.59690678117,166493.66639716088,117003.37571905288,168575.95485491928,114890.55290941332,170661.14291329641,112755.90545025715,174534.70874399724,112755.90544959347,180193.66919309966,112755.90544959372,185852.62567207884,112755.90544959389,191511.57818150002,112755.90544959399,197170.52672192847,112755.90545024913,162340.93728610818,112755.90545025433,164421.89024027027,112755.90545025453,166502.84331753736,112755.90545026286,168583.7965179419,112755.90545026663,170664.74984151652,123213.0594147919,161300.47502134775,121164.4029163896,164415.5828694035,119094.57356345038,166495.06926046548,117003.36308892033,168577.37806822971,114890.55121503699,171705.19114136882,112755.90545025795,174534.67689055591,112755.90544959393,180193.64441822752,112755.90544959399,185852.60797576033,112755.90544959401,191511.56756371973,112755.90544959402,197170.52318267096,117032.69575927785,151130.04834809693,117032.69576198746,153390.14435366905,117032.69576463592,155650.23966865498,117032.69576711761,157910.33429309021,117032.69576944318,160170.42822701039,112755.9054502527,162340.94648253807,112755.90545026251,164421.88952799333,112755.90545026277,166502.83269655576,112755.90545026721,168583.77598825793,112755.90545026846,170664.71940313239,123214.00958505968,162337.48206015024,121165.34320377574,164414.19996514622,119095.51318071937,166493.66565832999,117004.30192218679,168575.95372977256,114891.48914785685,170661.1413674533
17.684000000000001,117032.6975693991,161300.46087055979,112755.90545025691,171705.22653409978,117032.69740994643,151130.04693305719,117032.69744568328,153390.14010851621,117032.69747944282,155650.23259335748,117032.69751123076,157910.32438761857,117032.69754116111,160170.41549133696,112756.85183181055,171705.22476010944,112756.85183181061,177364.18735242373,112756.85183181064,183023.14597424993,112756.85183181067,188682.10062615338,112756.85183181068,194341.05130869927,117034.00226224049,152260.09332914869,117033.62417887905,154520.18627041721,117033.62418144358,156780.27852110742,117033.62418384721,159040.37008125492,117033.62418610101,161300.46095089524,112756.85183180802,162340.93718102452,112756.85183181682,164421.88976434167,112756.85183181596,166502.84247074998,112756.85183181989,168583.79530028196,112756.85183182104,170664.74825297017,123213.11285777271,162337.48212483156,121164.43675478718,164414.20035086165,119094.59690678242,166493.66639715771,117003.37571905206,168575.95485491632,114890.552909413,170661.14291329365,112755.90545025717,174534.70874399485,112755.90544959347,180193.6691930978,112755.90544959372,185852.6256720775,112755.90544959389,191511.57818149921,112755.90544959399,197170.52672192821,112755.90545024913,162340.93728610472,112755.90545025434,164421.89024026698,112755.90545025456,166502.84331753425,112755.90545026287,168583.79651793899,112755.90545026663,170664.74984151375,123213.05941491855,161300.47502134749,121164.40291641871,164415.58286940321,119094.57356345579,166495.06926046521,117003.36308892096,168577.37806822947,114890.55121503699,171705.19114136859,112755.90545025795,174534.67689055574,112755.90544959393,180193.64441822737,112755.90544959399,185852.60797576024,112755.90544959401,191511.56756371964,112755.90544959402,197170.52318267094,117032.69575934976,151130.04834809693,117032.69576205482,153390.14435366896,117032.69576469899,155650.23966865483,117032.69576717667,157910.33429309004,117032.69576949849,160170.42822701015,112755.90545025269,162340.94648253781,112755.90545026251,164421.88952799307,112755.90545026278,166502.83269655556,112755.90545026721,168583.77598825772,112755.90545026846,170664.71940313216,123214.00958518294,162337.48206014989,121165.34320380431,164414.1999651459,119095.51318072478,166493.66565832967,117004.30192218741,168575.95372977227,114891.48914785685,170661.14136745306
17.687999999999999,117032.69757012055,161300.46087055624,112755.90545025691,171705.22653409714,117032.69741092395,151130.04693305676,117032.69744660326,153390.14010851498,117032.69748030862,155650.2325933555,117032.6975120455,157910.32438761595,117032.69754192782,160170.41549133367,112756.85183181055,171705.22476010921,112756.85183181061,177364.18735242353,112756.85183181064,183023.14597424981,112756.85183181067,188682.10062615329,112756.85183181068,194341.05130869924,117034.00226231045,152260.09332914863,117033.62417894456,154520.18627041709,117033.62418150494,156780.27852110725,117033.62418390467,159040.37008125472,117033.62418615482,161300.46095089498,112756.851831808,162340.93718102426,112756.85183181682,164421.88976434141,112756.85183181598,166502.84247074975,112756.85183181989,168583.79530028172,112756.85183182104,170664.74825296993,123213.11285787898,162337.48212482801,121164.43675480626,164414.20035085827,119094.59690678367,166493.66639715453,117003.37571905124,168575.95485491338,114890.55290941265,170661.14291329088,112755.90545025717,174534.70874399247,112755.90544959347,180193.66919309596,112755.90544959372,185852.62567207619,112755.90544959389,191511.57818149842,112755.90544959399,197170.52672192795,112755.90545024912,162340.93728610125,112755.90545025436,164421.89024026369,112755.90545025458,166502.84331753114,112755.90545026287,168583.79651793605,112755.90545026663,170664.74984151105,123213.05941504517,161300.47502134726,121164.40291644783,164415.58286940292,119094.57356346122,166495.06926046492,117003.36308892156,168577.37806822924,114890.55121503701,171705.19114136838,112755.90545025795,174534.67689055557,112755.90544959395,180193.64441822722,112755.90544959399,185852.60797576013,112755.90544959401,191511.56756371958,112755.90544959402,197170.52318267091,117032.69575942169,151130.0483480969,117032.69576212217,153390.14435366887,117032.69576476206,155650.23966865469,117032.69576723574,157910.33429308984,117032.69576955377,160170.42822700992,112755.90545025269,162340.94648253758,112755.90545026252,164421.88952799284,112755.90545026278,166502.8326965553,112755.90545026721,168583.77598825749,112755.90545026846,170664.71940313198,123214.00958530619,162337.48206014957,121165.34320383289,164414.19996514556,119095.5131807302,166493.66565832938,117004.30192218805,168575.95372977198,114891.48914785685,170661.1413674528
17.692,117032.69757084202,161300.46087055266,112755.90545025691,171705.22653409449,117032.69741190148,151130.04693305635,117032.69744752324,153390.14010851376,117032.6974811744,155650.23259335355,117032.69751286028,157910.32438761331,117032.69754269451,160170.41549133041,112756.85183181055,171705.22476010898,112756.85183181061,177364.18735242335,112756.85183181064,183023.14597424964,112756.85183181067,188682.10062615317,112756.85183181068,194341.05130869919,117034.0022623804,152260.09332914857,117033.62417901008,154520.18627041701,117033.62418156629,156780.27852110707,117033.62418396214,159040.37008125451,117033.62418620863,161300.46095089475,112756.85183180799,162340.93718102403,112756.85183181684,164421.88976434118,112756.85183181599,166502.84247074951,112756.85183181989,168583.79530028149,112756.85183182104,170664.7482529697,123213.11285798524,162337.48212482448,121164.43675482532,164414.20035085492,119094.59690678494,166493.66639715136,117003.37571905043,168575.95485491038,114890.5529094123,170661.14291328815,112755.90545025717,174534.70874399005,112755.90544959347,180193.6691930941,112755.90544959372,185852.62567207485,112755.90544959389,191511.57818149761,112755.90544959399,197170.52672192769,112755.90545024912,162340.93728609779,112755.90545025439,164421.89024026043,112755.90545025461,166502.84331752802,112755.90545026289,168583.79651793311,112755.90545026663,170664.74984150828,123213.0594151718,161300.475021347,121164.40291647693,164415.58286940263,119094.57356346665,166495.06926046466,117003.36308892217,168577.37806822898,114890.55121503701,171705.19114136818,112755.90545025795,174534.67689055536,112755.90544959395,180193.64441822708,112755.90544959399,185852.60797576001,112755.90544959401,191511.56756371955,112755.90544959402,197170.52318267091,117032.69575949361,151130.04834809684,117032.69576218953,153390.14435366879,117032.69576482514,155650.23966865454,117032.69576729479,157910.33429308966,117032.69576960908,160170.42822700969,112755.90545025267,162340.94648253731,112755.90545026254,164421.88952799261,112755.9054502628,166502.8326965551,112755.90545026722,168583.77598825726,112755.90545026846,170664.71940313175,123214.00958542943,162337.48206014925,121165.34320386147,164414.19996514521,119095.51318073561,166493.66565832906,117004.30192218869,168575.95372977172,114891.48914785686,170661.14136745257
17.696000000000002,117032.69757156348,161300.46087054911,112755.90545025691,171705.22653409181,117032.697412879,151130.04693305588,117032.69744844321,153390.14010851254,117032.6974820402,155650.23259335157,117032.69751367503,157910.32438761063,117032.69754346122,160170.41549132712,112756.85183181055,171705.22476010874,112756.85183181061,177364.18735242318,112756.85183181064,183023.14597424952,112756.85183181067,188682.10062615309,112756.85183181068,194341.05130869916,117034.00226245033,152260.09332914851,117033.62417907557,154520.18627041686,117033.62418162765,156780.27852110693,117033.6241840196,159040.37008125428,117033.62418626246,161300.46095089448,112756.85183180797,162340.93718102379,112756.85183181684,164421.88976434094,112756.85183181599,166502.84247074928,112756.85183181989,168583.79530028126,112756.85183182104,170664.74825296947,123213.11285809148,162337.48212482093,121164.43675484441,164414.20035085155,119094.5969067862,166493.66639714819,117003.37571904961,168575.95485490744,114890.55290941197,170661.14291328538,112755.90545025717,174534.70874398766,112755.90544959347,180193.66919309224,112755.90544959372,185852.62567207351,112755.90544959389,191511.57818149682,112755.90544959399,197170.5267219274,112755.90545024912,162340.9372860943,112755.9054502544,164421.89024025714,112755.90545025464,166502.84331752491,112755.9054502629,168583.7965179302,112755.90545026664,170664.74984150552,123213.05941529844,161300.47502134673,121164.40291650605,164415.58286940234,119094.57356347208,166495.06926046437,117003.36308892278,168577.37806822872,114890.55121503701,171705.19114136795,112755.90545025795,174534.67689055516,112755.90544959395,180193.64441822693,112755.90544959399,185852.60797575992,112755.90544959401,191511.56756371947,112755.90544959402,197170.52318267088,117032.69575956553,151130.04834809681,117032.69576225687,153390.1443536687,117032.69576488819,155650.23966865439,117032.69576735386,157910.33429308946,117032.69576966437,160170.42822700946,112755.90545025266,162340.94648253705,112755.90545026255,164421.88952799235,112755.90545026281,166502.83269655483,112755.90545026722,168583.77598825705,112755.90545026846,170664.71940313152,123214.00958555269,162337.48206014893,121165.34320389005,164414.19996514489,119095.51318074102,166493.66565832874,117004.30192218932,168575.95372977143,114891.48914785686,170661.14136745231
17.699999999999999,117032.69757228495,161300.46087054556,112755.90545025691,171705.22653408916,117032.69741385653,151130.04693305548,117032.69744936319,153390.14010851129,117032.69748290598,155650.23259334962,117032.69751448979,157910.32438760798,117032.69754422794,160170.41549132386,112756.85183181055,171705.22476010851,112756.85183181061,177364.18735242297,112756.85183181064,183023.14597424938,112756.85183181067,188682.100626153,112756.85183181068,194341.0513086991,117034.00226252028,152260.09332914848,117033.62417914109,154520.18627041674,117033.62418168901,156780.27852110675,117033.62418407708,159040.37008125408,117033.62418631627,161300.46095089422,112756.85183180796,162340.93718102353,112756.85183181685,164421.88976434068,112756.85183181601,166502.84247074902,112756.85183181991,168583.79530028102,112756.85183182104,170664.74825296924,123213.11285819775,162337.48212481741,121164.43675486349,164414.20035084817,119094.59690678747,166493.66639714502,117003.37571904878,168575.95485490447,114890.55290941162,170661.14291328262,112755.90545025717,174534.70874398528,112755.90544959348,180193.66919309038,112755.90544959372,185852.6256720722,112755.90544959389,191511.57818149604,112755.90544959399,197170.52672192713,112755.90545024911,162340.93728609083,112755.90545025443,164421.89024025382,112755.90545025465,166502.84331752182,112755.9054502629,168583.79651792726,112755.90545026664,170664.74984150278,123213.05941542507,161300.47502134647,121164.40291653515,164415.58286940205,119094.57356347749,166495.06926046411,117003.3630889234,168577.37806822849,114890.55121503702,171705.19114136774,112755.90545025795,174534.67689055498,112755.90544959395,180193.64441822679,112755.90544959399,185852.60797575983,112755.90544959401,191511.56756371941,112755.90544959402,197170.52318267085,117032.69575963746,151130.04834809678,117032.69576232422,153390.14435366861,117032.69576495128,155650.23966865425,117032.69576741291,157910.33429308928,117032.69576971966,160170.42822700922,112755.90545025266,162340.94648253682,112755.90545026255,164421.88952799211,112755.90545026281,166502.8326965546,112755.90545026722,168583.77598825682,112755.90545026846,170664.71940313131,123214.00958567594,162337.48206014858,121165.34320391863,164414.19996514454,119095.51318074643,166493.66565832842,117004.30192218996,168575.95372977114,114891.48914785686,170661.14136745207
17.704000000000001,117032.69757300642,161300.46087054198,112755.90545025692,171705.22653408651,117032.69741483405,151130.04693305504,117032.69745028317,153390.14010851007,117032.69748377176,155650.23259334764,117032.69751530454,157910.32438760536,117032.69754499463,160170.41549132057,112756.85183181055,171705.22476010831,112756.85183181061,177364.1873524228,112756.85183181064,183023.14597424926,112756.85183181067,188682.10062615291,112756.85183181068,194341.05130869904,117034.00226259023,152260.0933291484,117033.62417920661,154520.18627041663,117033.62418175036,156780.27852110658,117033.62418413455,159040.37008125387,117033.62418637009,161300.46095089399,112756.85183180794,162340.9371810233,112756.85183181685,164421.88976434045,112756.85183181602,166502.84247074879,112756.85183181991,168583.79530028079,112756.85183182104,170664.74825296903,123213.11285830401,162337.48212481386,121164.43675488255,164414.2003508448,119094.59690678871,166493.66639714187,117003.37571904795,168575.9548549015,114890.55290941127,170661.14291327988,112755.90545025717,174534.70874398289,112755.90544959348,180193.66919308851,112755.90544959372,185852.62567207086,112755.90544959389,191511.57818149522,112755.90544959399,197170.52672192687,112755.90545024911,162340.93728608737,112755.90545025446,164421.89024025053,112755.90545025466,166502.84331751871,112755.90545026292,168583.79651792435,112755.90545026664,170664.74984150004,123213.0594155517,161300.47502134624,121164.40291656426,164415.58286940175,119094.57356348292,166495.06926046385,117003.36308892402,168577.37806822822,114890.55121503702,171705.19114136754,112755.90545025795,174534.67689055478,112755.90544959395,180193.64441822664,112755.90544959399,185852.60797575972,112755.90544959401,191511.56756371935,112755.90544959402,197170.52318267082,117032.69575970937,151130.04834809675,117032.69576239157,153390.14435366853,117032.69576501434,155650.23966865413,117032.69576747197,157910.33429308908,117032.69576977497,160170.42822700899,112755.90545025264,162340.94648253656,112755.90545026257,164421.88952799185,112755.90545026283,166502.83269655437,112755.90545026722,168583.77598825659,112755.90545026846,170664.71940313111,123214.00958579918,162337.48206014826,121165.3432039472,164414.19996514419,119095.51318075185,166493.6656583281,117004.3019221906,168575.95372977087,114891.48914785688,170661.14136745184
17.708000000000002,117032.69757372786,161300.46087053843,112755.90545025692,171705.22653408383,117032.69741581158,151130.0469330546,117032.69745120314,153390.14010850884,117032.69748463755,155650.23259334569,117032.69751611931,157910.32438760271,117032.69754576134,160170.41549131731,112756.85183181055,171705.22476010805,112756.85183181061,177364.18735242262,112756.85183181064,183023.14597424911,112756.85183181067,188682.10062615282,112756.85183181068,194341.05130869901,117034.00226266019,152260.09332914834,117033.62417927211,154520.18627041654,117033.62418181174,156780.27852110643,117033.62418419201,159040.37008125367,117033.62418642391,161300.46095089373,112756.85183180793,162340.93718102304,112756.85183181685,164421.88976434019,112756.85183181602,166502.84247074855,112756.85183181991,168583.79530028056,112756.85183182104,170664.74825296877,123213.11285841026,162337.48212481028,121164.43675490165,164414.20035084142,119094.59690678997,166493.6663971387,117003.37571904714,168575.95485489856,114890.55290941094,170661.14291327709,112755.90545025717,174534.7087439805,112755.90544959348,180193.66919308665,112755.90544959372,185852.62567206955,112755.90544959389,191511.57818149443,112755.90544959399,197170.52672192664,112755.90545024909,162340.93728608391,112755.90545025447,164421.89024024724,112755.90545025469,166502.8433175156,112755.90545026293,168583.79651792141,112755.90545026664,170664.74984149728,123213.05941567832,161300.47502134598,121164.40291659338,164415.58286940146,119094.57356348835,166495.06926046358,117003.36308892463,168577.37806822799,114890.55121503702,171705.19114136734,112755.90545025795,174534.67689055461,112755.90544959395,180193.6444182265,112755.90544959399,185852.6079757596,112755.90544959401,191511.56756371926,112755.90544959402,197170.52318267082,117032.69575978129,151130.04834809672,117032.69576245894,153390.14435366841,117032.69576507741,155650.23966865396,117032.69576753101,157910.3342930889,117032.69576983026,160170.42822700873,112755.90545025263,162340.9464825363,112755.90545026258,164421.88952799162,112755.90545026284,166502.83269655413,112755.90545026722,168583.77598825636,112755.90545026846,170664.71940313088,123214.00958592244,162337.48206014794,121165.34320397578,164414.19996514387,119095.51318075726,166493.66565832778,117004.30192219121,168575.95372977058,114891.48914785688,170661.14136745155
17.712,117032.69757444932,161300.46087053488,112755.90545025692,171705.22653408122,117032.69741678909,151130.0469330542,117032.69745212312,153390.14010850762,117032.69748550333,155650.23259334374,117032.69751693406,157910.32438760006,117032.69754652806,160170.41549131402,112756.85183181055,171705.22476010784,112756.85183181061,177364.18735242245,112756.85183181064,183023.14597424897,112756.85183181067,188682.10062615274,112756.85183181068,194341.05130869895,117034.00226273012,152260.09332914828,117033.62417933762,154520.18627041642,117033.62418187309,156780.27852110629,117033.62418424948,159040.37008125347,117033.62418647773,161300.46095089347,112756.85183180792,162340.93718102277,112756.85183181685,164421.88976433995,112756.85183181603,166502.84247074832,112756.85183181991,168583.79530028033,112756.85183182104,170664.74825296857,123213.11285851653,162337.48212480676,121164.43675492072,164414.20035083807,119094.59690679124,166493.66639713553,117003.37571904632,168575.95485489559,114890.5529094106,170661.14291327435,112755.90545025717,174534.70874397812,112755.90544959348,180193.66919308482,112755.90544959372,185852.62567206821,112755.90544959389,191511.57818149365,112755.90544959399,197170.52672192638,112755.90545024909,162340.93728608041,112755.9054502545,164421.89024024396,112755.90545025471,166502.84331751248,112755.90545026293,168583.79651791847,112755.90545026664,170664.74984149454,123213.05941580496,161300.47502134572,121164.40291662249,164415.5828694012,119094.57356349377,166495.06926046329,117003.36308892524,168577.37806822773,114890.55121503703,171705.1911413671,112755.90545025795,174534.6768905544,112755.90544959395,180193.64441822635,112755.90544959399,185852.60797575949,112755.90544959401,191511.5675637192,112755.90544959402,197170.52318267079,117032.69575985322,151130.04834809669,117032.69576252629,153390.14435366832,117032.69576514048,155650.23966865384,117032.69576759008,157910.3342930887,117032.69576988557,160170.42822700852,112755.90545025261,162340.94648253606,112755.90545026258,164421.88952799138,112755.90545026286,166502.8326965539,112755.90545026722,168583.77598825612,112755.90545026846,170664.71940313067,123214.00958604569,162337.48206014759,121165.34320400437,164414.19996514352,119095.51318076267,166493.66565832749,117004.30192219185,168575.95372977029,114891.48914785688,170661.14136745132
