"Time","aimc.is[1]","aimc.is[2]","aimc.stator.port_p.V_m.re","aimc.stator.port_p.V_m.im","aimc.stator.core.Phi.re","aimc.stator.core.Phi.im","aimc.airGap.V_msr.re","aimc.airGap.V_msr.im","aimc.airGap.V_mrr.re","aimc.airGap.V_mrr.im","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","powerSensor.flange_a.phi","loadInertia.w","PI.x"
4.5711002,4.4863343,3.8757148,4.6616654,6.4347143,-1.146196,-1.3854952,4.6204967,6.4643393,0.41226679,-0.3196224,1.1170927,1.3575696,717.85071,156.98505,146.5896
4.5711999,4.261951,4.1071086,4.4570189,6.5781665,-1.1021105,-1.4208139,4.6201525,6.464633,0.41249788,-0.31982794,1.1170695,1.3575876,717.86646,156.98499,146.8588
4.5713,4.0333481,4.3344431,4.2479606,6.7151122,-1.0569375,-1.4547304,4.6198072,6.4649267,0.41272929,-0.32003358,1.1170461,1.3576055,717.88214,156.98492,147.12831
4.5714002,3.8007517,4.5574932,4.034698,6.8454165,-1.0107213,-1.4872112,4.6194625,6.4652209,0.4129611,-0.32023931,1.1170229,1.3576235,717.89783,156.98485,147.39816
4.5714998,3.5643919,4.7760386,3.8174412,6.9689503,-0.96350777,-1.5182244,4.6191168,6.4655151,0.41319332,-0.32044515,1.1169995,1.3576415,717.91351,156.98479,147.66832
4.5716,3.324502,4.9898629,3.5964055,7.0855913,-0.9153434,-1.5477391,4.6187706,6.4658098,0.41342589,-0.32065108,1.1169763,1.3576595,717.9292,156.98471,147.93881
4.5717001,3.0813198,5.1987538,3.3718097,7.1952238,-0.86627573,-1.5757265,4.6184239,6.466104,0.41365892,-0.32085717,1.1169529,1.3576775,717.94495,156.98465,148.20961
4.5718002,2.8350856,5.4025059,3.1438756,7.297739,-0.8163532,-1.6021588,4.6180768,6.4663992,0.41389233,-0.32106337,1.1169295,1.3576955,717.96063,156.98459,148.48073
4.5718999,2.5860426,5.6009159,2.9128287,7.3930364,-0.765625,-1.6270099,4.6177292,6.4666939,0.41412619,-0.32126969,1.1169062,1.3577135,717.97632,156.98451,148.75217
4.572,2.3344376,5.7937889,2.6788974,7.4810205,-0.71414137,-1.6502552,4.6173811,6.466989,0.41436052,-0.32147613,1.1168828,1.3577315,717.992,156.98444,149.02391
4.5721002,2.0805194,5.9809327,2.4423134,7.5616045,-0.66195291,-1.671872,4.6170325,6.4672842,0.41459528,-0.32168272,1.1168594,1.3577496,718.00769,156.98438,149.29596
4.5721998,1.8245387,6.1621633,2.2033105,7.6347089,-0.60911131,-1.6918389,4.6166835,6.4675798,0.41483051,-0.32188943,1.116836,1.3577676,718.02344,156.9843,149.56831
4.5723,1.5667491,6.3373008,1.9621249,7.7002611,-0.55566853,-1.7101361,4.616334,6.4678755,0.41506621,-0.32209635,1.1168126,1.3577857,718.03912,156.98422,149.84097
4.5724001,1.3074055,6.5061712,1.7189957,7.7581959,-0.50167751,-1.7267456,4.6159835,6.4681716,0.4153024,-0.32230338,1.1167891,1.3578038,718.05481,156.98416,150.11392
4.5725002,1.0467643,6.6686082,1.4741631,7.8084559,-0.44719139,-1.7416509,4.6156325,6.4684677,0.41553912,-0.32251063,1.1167656,1.3578218,718.0705,156.98409,150.38718
4.5725999,0.78508329,6.8244505,1.2278692,7.8509912,-0.39226398,-1.7548374,4.6152811,6.4687643,0.41577631,-0.32271802,1.1167421,1.3578399,718.08618,156.98401,150.66074
4.5727,0.52262157,6.9735446,0.98035771,7.8857608,-0.33694953,-1.7662922,4.6149292,6.4690609,0.41601405,-0.32292566,1.1167188,1.3578581,718.10193,156.98393,150.93457
4.5728002,0.25963852,7.1157413,0.73187351,7.9127283,-0.28130257,-1.7760038,4.6145763,6.469358,0.41625232,-0.32313344,1.1166953,1.3578762,718.11761,156.98387,151.20871
4.5728998,-0.0036055713,7.2509012,0.48266247,7.9318676,-0.22537805,-1.7839626,4.614223,6.469655,0.41649112,-0.3233414,1.1166717,1.3578943,718.1333,156.9838,151.48312
4.573,-0.26685026,7.37889,0.23297107,7.9431605,-0.16923118,-1.790161,4.6138692,6.4699526,0.41673049,-0.32354957,1.1166482,1.3579125,718.14899,156.98372,151.75784
4.5731001,-0.52983528,7.4995809,-0.01695372,7.9465947,-0.1129173,-1.7945926,4.6135144,6.4702501,0.41697043,-0.32375795,1.1166247,1.3579307,718.16467,156.98364,152.03282
4.5732002,-0.79230034,7.612854,-0.2668646,7.9421668,-0.056492049,-1.7972533,4.6131592,6.4705482,0.41721094,-0.32396656,1.1166011,1.3579488,718.18042,156.98357,152.30809
4.5732999,-1.0539857,7.7185979,-0.5165143,7.9298816,-1.1095281e-05,-1.7981402,4.6128035,6.4708467,0.41745204,-0.32417539,1.1165776,1.357967,718.19611,156.98349,152.58365
4.5734,-1.3146328,7.8167071,-0.76565582,7.9097505,0.056469832,-1.7972525,4.6124468,6.4711452,0.4176937,-0.32438442,1.116554,1.3579853,718.21179,156.98341,152.85947
4.5735002,-1.5739833,7.9070845,-1.0140427,7.8817935,0.11289498,-1.7945913,4.6120896,6.4714437,0.41793603,-0.32459369,1.1165304,1.3580034,718.22748,156.98334,153.13556
4.5735998,-1.8317809,7.9896412,-1.2614293,7.8460388,0.16920868,-1.790159,4.6117315,6.4717431,0.41817895,-0.32480323,1.1165068,1.3580217,718.24316,156.98325,153.41193
4.5737,-2.0877705,8.0642948,-1.5075706,7.8025203,0.22535533,-1.78396,4.6113729,6.4720426,0.41842249,-0.32501301,1.1164832,1.3580399,718.25891,156.98317,153.68855
4.5738001,-2.3416986,8.130971,-1.7522233,7.7512817,0.28127953,-1.7760004,4.6110134,6.472342,0.41866666,-0.32522306,1.1164596,1.3580581,718.2746,156.98309,153.96544
4.5739002,-2.5933142,8.1896038,-1.9951451,7.6923742,0.33692613,-1.7662882,4.6106534,6.4726424,0.41891149,-0.32543334,1.116436,1.3580765,718.29028,156.98302,154.2426
4.5739999,-2.8423684,8.2401352,-2.2360957,7.625855,0.39224017,-1.7548329,4.6102924,6.4729428,0.41915697,-0.32564387,1.1164123,1.3580947,718.30597,156.98294,154.52
4.5741,-3.0886142,8.2825155,-2.4748368,7.5517898,0.44716704,-1.7416457,4.609931,6.4732432,0.41940314,-0.32585469,1.1163887,1.3581129,718.32166,156.98285,154.79767
4.5742002,-3.3318086,8.3167019,-2.711132,7.470252,0.5016526,-1.7267398,4.6095686,6.4735446,0.41964996,-0.32606578,1.116365,1.3581313,718.3374,156.98277,155.07559
4.5742998,-3.5717103,8.34266,-2.9447477,7.3813224,0.55564302,-1.7101297,4.6092052,6.473846,0.41989747,-0.32627714,1.1163412,1.3581495,718.35309,156.9827,155.35376
4.5743999,-3.8080823,8.3603649,-3.1754522,7.2850881,0.60908502,-1.6918321,4.6088414,6.4741478,0.42014569,-0.32648879,1.1163175,1.3581679,718.36877,156.9826,155.63217
4.5745001,-4.0406909,8.3697987,-3.4030178,7.1816449,0.66192597,-1.6718647,4.6084766,6.4744501,0.4203946,-0.32670078,1.1162938,1.3581862,718.38446,156.98253,155.91084
4.5746002,-4.2693052,8.3709526,-3.627219,7.0710955,0.71411359,-1.6502476,4.6081109,6.4747524,0.42064425,-0.32691303,1.1162702,1.3582046,718.40015,156.98244,156.18974
4.5746999,-4.4936991,8.3638229,-3.8478339,6.9535475,0.76559639,-1.6270018,4.6077447,6.4750552,0.42089462,-0.32712561,1.1162463,1.358223,718.41589,156.98236,156.46887
4.5748,-4.7136507,8.3484192,-4.0646443,6.8291187,0.81632364,-1.6021503,4.6073775,6.4753585,0.42114571,-0.32733849,1.1162226,1.3582413,718.43158,156.98227,156.74825
4.5749002,-4.9289427,8.3247547,-4.2774353,6.6979313,0.86624521,-1.5757178,4.6070094,6.4756622,0.42139757,-0.32755166,1.1161989,1.3582597,718.44727,156.98219,157.02786
4.5749998,-5.1393609,8.2928534,-4.4859967,6.5601153,0.91531187,-1.5477302,4.6066403,6.4759665,0.42165017,-0.32776517,1.1161751,1.358278,718.46295,156.9821,157.30769
4.5750999,-5.344698,8.2527466,-4.6901217,6.4158063,0.96347517,-1.5182153,4.6062708,6.4762707,0.42190352,-0.32797903,1.1161512,1.3582964,718.47864,156.98201,157.58777
4.5752001,-5.5447507,8.2044735,-4.8896084,6.2651477,1.0106876,-1.4872022,4.6059003,6.4765754,0.42215765,-0.32819319,1.1161274,1.3583149,718.49438,156.98193,157.86806
4.5753002,-5.7393198,8.1480818,-5.0842595,6.1082883,1.0569026,-1.4547212,4.6055288,6.4768806,0.42241254,-0.3284077,1.1161035,1.3583333,718.51007,156.98184,158.14856
4.5753999,-5.9282141,8.0836277,-5.2738819,5.9453831,1.1020745,-1.4208047,4.6051564,6.4771862,0.42266825,-0.32862258,1.1160797,1.3583517,718.52576,156.98175,158.42929
4.5755,-6.1112456,8.0111742,-5.4582882,5.7765932,1.1461588,-1.3854861,4.6047831,6.4774923,0.42292473,-0.32883778,1.1160558,1.3583702,718.54144,156.98166,158.71024
4.5756001,-6.2882338,7.9307923,-5.6372957,5.6020851,1.1891118,-1.3488002,4.6044092,6.4777989,0.42318204,-0.32905337,1.116032,1.3583887,718.55713,156.98158,158.99138
4.5756998,-6.4590025,7.8425622,-5.8107271,5.4220319,1.2308913,-1.3107833,4.6040339,6.478106,0.42344016,-0.32926932,1.116008,1.3584071,718.57288,156.98149,159.27275
4.5757999,-6.6233835,7.7465711,-5.9784112,5.2366118,1.2714561,-1.2714727,4.6036582,6.4784131,0.42369911,-0.3294856,1.1159842,1.3584256,718.58856,156.9814,159.55432
4.5759001,-6.7812138,7.6429133,-6.1401815,5.0460076,1.3107661,-1.2309074,4.603281,6.4787211,0.42395887,-0.32970226,1.1159602,1.3584441,718.60425,156.98131,159.83609
4.5760002,-6.9323363,7.5316911,-6.2958779,4.8504086,1.3487825,-1.1891274,4.6029034,6.4790292,0.42421949,-0.32991928,1.1159363,1.3584626,718.61993,156.98122,160.11806
4.5760999,-7.0766025,7.4130149,-6.4453459,4.6500072,1.3854678,-1.146174,4.6025248,6.4793377,0.42448094,-0.33013672,1.1159124,1.3584812,718.63562,156.98112,160.40022
4.5762,-7.2138691,7.2870016,-6.588438,4.4450021,1.4207857,-1.1020894,4.6021447,6.4796472,0.42474324,-0.33035451,1.1158885,1.3584996,718.65137,156.98103,160.68259
4.5763001,-7.3439994,7.1537757,-6.7250123,4.2355967,1.4547014,-1.0569172,4.6017642,6.4799566,0.42500642,-0.33057272,1.1158644,1.3585182,718.66705,156.98094,160.96515
4.5763998,-7.4668651,7.0134692,-6.8549337,4.021997,1.4871815,-1.010702,4.6013827,6.4802666,0.42527047,-0.33079132,1.1158404,1.3585368,718.68274,156.98085,161.24789
4.5764999,-7.5823445,6.8662205,-6.9780736,3.804415,1.518194,-0.96348947,4.6009998,6.4805775,0.42553541,-0.33101034,1.1158165,1.3585553,718.69843,156.98076,161.53081
4.5766001,-7.6903229,6.7121744,-7.0943093,3.5830657,1.547708,-0.91532606,4.6006165,6.4808884,0.42580122,-0.33122978,1.1157924,1.3585739,718.71411,156.98067,161.81392
4.5767002,-7.7906933,6.5514846,-7.203526,3.3581684,1.5756948,-0.8662594,4.6002316,6.4811997,0.42606792,-0.3314496,1.1157683,1.3585925,718.72986,156.98058,162.09721
4.5767999,-7.8833566,6.3843093,-7.3056159,3.1299453,1.6021265,-0.81633788,4.5998459,6.4815116,0.42633554,-0.33166981,1.1157444,1.3586111,718.74554,156.98048,162.38068
4.5769,-7.9682202,6.210813,-7.4004769,2.898622,1.626977,-0.76561081,4.5994596,6.4818244,0.42660406,-0.33189046,1.1157203,1.3586298,718.76123,156.98038,162.66431
4.5770001,-8.0452003,6.0311685,-7.4880161,2.6644278,1.6502218,-0.7141282,4.599072,6.4821372,0.42687351,-0.33211154,1.1156962,1.3586484,718.77692,156.98029,162.9481
4.5770998,-8.1142206,5.8455529,-7.5681467,2.4275942,1.6718382,-0.66194087,4.5986834,6.4824505,0.42714387,-0.33233306,1.1156721,1.358667,718.7926,156.98019,163.23207
4.5771999,-8.1752129,5.6541495,-7.6407881,2.1883552,1.6918045,-0.60910034,4.5982933,6.4827647,0.42741516,-0.332555,1.1156479,1.3586857,718.80835,156.9801,163.5162
4.5773001,-8.228116,5.4571476,-7.7058692,1.9469479,1.7101012,-0.5556587,4.5979028,6.483079,0.42768741,-0.33277741,1.1156238,1.3587043,718.82404,156.98,163.80049
4.5774002,-8.2728786,5.2547421,-7.7633252,1.7036113,1.7267103,-0.50166881,4.5975108,6.4833941,0.4279606,-0.33300024,1.1155996,1.358723,718.83972,156.9799,164.08495
4.5774999,-8.309454,5.0471334,-7.8130989,1.4585857,1.7416153,-0.44718385,4.5971179,6.4837098,0.42823473,-0.33322355,1.1155756,1.3587418,718.85541,156.97981,164.36955
4.5776,-8.3378077,4.8345265,-7.8551412,1.2121139,1.7548015,-0.39225763,4.596724,6.4840255,0.42850983,-0.33344728,1.1155514,1.3587605,718.87109,156.97971,164.6543
4.5777001,-8.3579111,4.6171322,-7.8894105,0.96443963,1.766256,-0.33694434,4.5963292,6.4843426,0.42878589,-0.33367148,1.1155272,1.3587792,718.88684,156.97961,164.93919
4.5777998,-8.3697433,4.3951645,-7.9158721,0.71580803,1.7759674,-0.28129858,4.595933,6.4846592,0.42906293,-0.33389613,1.115503,1.3587979,718.90253,156.97951,165.22424
4.5778999,-8.3732929,4.1688437,-7.9344997,0.46646515,1.783926,-0.22537526,4.5955362,6.4849772,0.42934093,-0.33412123,1.1154786,1.3588166,718.91821,156.97942,165.50943
4.5780001,-8.368556,3.9383938,-7.9452758,0.21665779,1.7901242,-0.1692296,4.5951381,6.4852953,0.42961994,-0.33434683,1.1154544,1.3588355,718.9339,156.97931,165.79475
4.5781002,-8.3555374,3.7040424,-7.9481883,-0.033366933,1.7945557,-0.11291695,4.5947385,6.4856138,0.42989993,-0.33457288,1.1154302,1.3588542,718.94958,156.97922,166.0802
4.5781999,-8.3342495,3.4660213,-7.9432349,-0.28336152,1.7972162,-0.056492925,4.5943379,6.4859333,0.43018091,-0.33479944,1.1154059,1.358873,718.96533,156.97911,166.3658
4.5783,-8.3047132,3.224566,-7.9304199,-0.53307855,1.798103,-1.3203645e-05,4.5939364,6.4862533,0.4304629,-0.33502647,1.1153816,1.3588918,718.98102,156.97902,166.6515
4.5784001,-8.2669582,2.9799154,-7.9097562,-0.78227091,1.7972153,0.056466483,4.593534,6.4865737,0.4307459,-0.33525398,1.1153574,1.3589107,718.9967,156.97891,166.93735
4.5784998,-8.2210207,2.7323115,-7.8812637,-1.0306919,1.7945541,0.11289039,4.5931301,6.4868946,0.43102992,-0.335482,1.115333,1.3589294,719.01239,156.97881,167.22331
4.5785999,-8.1669464,2.4819994,-7.8449712,-1.2780956,1.7901218,0.16920283,4.5927253,6.487216,0.43131498,-0.3357105,1.1153086,1.3589482,719.02808,156.97871,167.5094
4.5787001,-8.1047888,2.2292268,-7.8009133,-1.5242373,1.7839229,0.22534825,4.592319,6.4875383,0.43160102,-0.33593947,1.1152843,1.3589672,719.04382,156.97861,167.79559
4.5788002,-8.0346079,1.9742435,-7.7491345,-1.7688732,1.7759635,0.28127122,4.5919118,6.4878612,0.43188813,-0.33616897,1.11526,1.358986,719.05951,156.9785,168.08189
4.5788999,-7.9564753,1.7173021,-7.6896853,-2.0117612,1.7662514,0.33691657,4.5915036,6.4881845,0.43217626,-0.33639896,1.1152356,1.3590049,719.0752,156.97839,168.36832
4.579,-7.8704658,1.4586568,-7.6226244,-2.2526608,1.7547964,0.39222935,4.5910945,6.4885082,0.43246543,-0.33662948,1.1152112,1.3590238,719.09088,156.9783,168.65483
4.5791001,-7.7766657,1.1985633,-7.5480185,-2.4913335,1.7416095,0.447155,4.5906835,6.4888325,0.43275568,-0.33686051,1.1151868,1.3590426,719.10657,156.9782,168.94147
4.5791998,-7.6751676,0.93727922,-7.4659405,-2.7275431,1.7267038,0.50163931,4.5902719,6.4891577,0.43304694,-0.33709204,1.1151624,1.3590616,719.12225,156.97809,169.2282
4.5792999,-7.566071,0.67506313,-7.3764725,-2.961056,1.7100942,0.55562854,4.589859,6.4894834,0.4333393,-0.33732411,1.1151379,1.3590806,719.138,156.97798,169.51501
4.5794001,-7.4494839,0.41217437,-7.2797022,-3.1916404,1.6917969,0.60906935,4.5894446,6.4898095,0.4336327,-0.33755672,1.1151134,1.3590994,719.15369,156.97787,169.80193
4.5795002,-7.3255219,0.14887325,-7.175725,-3.4190686,1.6718299,0.66190904,4.5890293,6.4901366,0.43392718,-0.33778983,1.1150889,1.3591183,719.16937,156.97777,170.08893
4.5795999,-7.1943078,-0.11457963,-7.0646443,-3.643115,1.6502132,0.71409547,4.588613,6.4904637,0.43422273,-0.33802345,1.1150645,1.3591374,719.18506,156.97766,170.37602
4.5797,-7.0559702,-0.37792361,-6.9465699,-3.8635583,1.6269679,0.76557708,4.5881953,6.4907918,0.43451935,-0.33825764,1.1150399,1.3591564,719.20074,156.97757,170.66319
4.5798001,-6.9106464,-0.64089799,-6.8216181,-4.0801797,1.6021171,0.81630319,4.5877762,6.4911208,0.43481708,-0.33849233,1.1150154,1.3591753,719.21649,156.97746,170.95044
4.5798998,-6.7584805,-0.90324241,-6.6899128,-4.2927647,1.5756851,0.86622357,4.5873561,6.4914498,0.43511584,-0.33872759,1.1149908,1.3591944,719.23218,156.97736,171.23778
4.5799999,-6.5996222,-1.1646973,-6.5515838,-4.5011029,1.5476981,0.9152891,4.586935,6.4917798,0.43541574,-0.33896339,1.1149663,1.3592134,719.24786,156.97725,171.52518
4.5801001,-6.4342289,-1.4250038,-6.4067683,-4.704988,1.5181838,0.96345133,4.5865121,6.4921103,0.43571672,-0.33919972,1.1149417,1.3592324,719.26355,156.97714,171.81265
4.5802002,-6.262464,-1.6839042,-6.2556095,-4.9042187,1.4871714,1.0106627,4.5860887,6.4924417,0.43601879,-0.33943665,1.1149172,1.3592515,719.27924,156.97702,172.10019
4.5802999,-6.0844979,-1.9411422,-6.0982566,-5.0985966,1.4546913,1.0568765,4.5856638,6.4927735,0.43632197,-0.33967409,1.1148925,1.3592705,719.29498,156.97691,172.3878
4.5804,-5.9005055,-2.1964631,-5.934865,-5.28793,1.4207755,1.1020474,4.5852375,6.4931059,0.43662629,-0.33991209,1.1148678,1.3592895,719.31067,156.97681,172.67546
4.5805001,-5.71067,-2.4496143,-5.7655973,-5.4720306,1.3854578,1.1461306,4.5848103,6.4934392,0.43693167,-0.34015065,1.1148432,1.3593087,719.32635,156.9767,172.9632
4.5805998,-5.5151782,-2.700345,-5.59062,-5.6507173,1.3487726,1.1890827,4.5843816,6.493773,0.43723819,-0.34038976,1.1148186,1.3593278,719.34204,156.97659,173.25098
4.5806999,-5.3142238,-2.9484069,-5.4101071,-5.8238115,1.3107566,1.2308612,4.5839515,6.4941072,0.43754584,-0.34062943,1.1147939,1.3593469,719.35773,156.97649,173.5388
4.5808001,-5.108006,-3.1935544,-5.224236,-5.9911432,1.2714469,1.271425,4.5835204,6.494442,0.43785459,-0.34086967,1.1147691,1.3593661,719.37347,156.97638,173.82668
4.5809002,-4.896728,-3.435545,-5.0331917,-6.1525455,1.2308826,1.310734,4.5830879,6.4947777,0.43816447,-0.3411105,1.1147444,1.3593851,719.38916,156.97626,174.11461
4.5809999,-4.6805997,-3.6741388,-4.8371625,-6.3078589,1.1891036,1.3487495,4.5826545,6.4951143,0.43847546,-0.34135187,1.1147196,1.3594043,719.40485,156.97615,174.40257
4.5811,-4.4598341,-3.9090996,-4.636343,-6.4569302,1.1461511,1.3854339,4.5822196,6.495451,0.43878761,-0.34159386,1.114695,1.3594235,719.42053,156.97604,174.69057
4.5812001,-4.2346497,-4.1401949,-4.4309311,-6.5996108,1.1020676,1.420751,4.5817838,6.4957891,0.43910086,-0.34183639,1.1146702,1.3594427,719.43622,156.97594,174.97861
4.5812998,-4.00527,-4.3671951,-4.2211304,-6.7357597,1.0568964,1.4546659,4.581346,6.4961271,0.43941528,-0.34207952,1.1146454,1.3594618,719.4519,156.97581,175.26668
4.5813999,-3.7719212,-4.5898767,-4.0071487,-6.8652415,1.0106823,1.4871453,4.5809078,6.4964662,0.43973082,-0.34232321,1.1146206,1.3594811,719.46765,156.97571,175.55478
4.5815001,-3.5348346,-4.8080177,-3.7891979,-6.9879289,0.96347094,1.5181569,4.5804677,6.4968057,0.44004753,-0.3425675,1.1145958,1.3595003,719.48334,156.9756,175.84291
4.5816002,-3.2942445,-5.0214028,-3.5674932,-7.1036992,0.91530865,1.5476704,4.5800266,6.4971461,0.44036537,-0.34281236,1.1145709,1.3595195,719.49902,156.97548,176.13106
4.5816998,-3.0503895,-5.2298207,-3.3422542,-7.2124381,0.86624318,1.5756563,4.5795841,6.4974871,0.44068435,-0.34305781,1.1145461,1.3595388,719.51471,156.97537,176.41922
4.5818,-2.8035104,-5.4330649,-3.1137042,-7.3140378,0.81632286,1.6020874,4.5791407,6.4978285,0.44100446,-0.34330386,1.1145211,1.359558,719.5304,156.97527,176.70741
4.5819001,-2.5538518,-5.6309338,-2.8820686,-7.4083977,0.76559699,1.6269373,4.5786958,6.4981709,0.44132575,-0.3435505,1.1144962,1.3595773,719.54614,156.97514,176.99561
4.5819998,-2.3016608,-5.8232317,-2.6475775,-7.4954243,0.71411562,1.6501815,4.5782495,6.4985137,0.44164819,-0.34379774,1.1144713,1.3595966,719.56183,156.97504,177.28381
4.5820999,-2.0471869,-6.0097675,-2.4104624,-7.5750308,0.66192955,1.6717973,4.5778017,6.4988575,0.44197178,-0.34404558,1.1144464,1.3596159,719.57751,156.97491,177.57204
4.5822001,-1.7906817,-6.1903567,-2.1709583,-7.6471386,0.60909033,1.6917632,4.577353,6.4992018,0.44229653,-0.34429401,1.1144215,1.3596352,719.5932,156.97481,177.86024
4.5823002,-1.5323995,-6.364821,-1.9293023,-7.7116756,0.55565,1.7100594,4.5769029,6.499547,0.44262242,-0.34454304,1.1143965,1.3596545,719.60889,156.97469,178.14847
4.5823998,-1.272596,-6.5329866,-1.6857337,-7.768579,0.50166142,1.7266681,4.5764518,6.4998927,0.4429495,-0.34479266,1.1143715,1.359674,719.62463,156.97458,178.43669
4.5825,-1.0115281,-6.6946869,-1.4404932,-7.817791,0.44717783,1.7415727,4.5759993,6.5002389,0.44327775,-0.34504288,1.1143465,1.3596933,719.64032,156.97446,178.7249
4.5826001,-0.74945432,-6.849762,-1.1938239,-7.8592634,0.39225295,1.7547586,4.5755453,6.500586,0.44360712,-0.34529373,1.1143215,1.3597126,719.65601,156.97435,179.01311
4.5826998,-0.48663422,-6.9980583,-0.94597006,-7.8929548,0.33694106,1.7662128,4.5750899,6.5009341,0.44393769,-0.34554517,1.1142964,1.359732,719.67169,156.97423,179.3013
4.5827999,-0.22332782,-7.1394281,-0.69717687,-7.9188313,0.28129667,1.7759238,4.5746336,6.5012827,0.44426939,-0.34579721,1.1142714,1.3597515,719.68738,156.97412,179.58948
4.5829,0.040204119,-7.2737322,-0.44769076,-7.9368677,0.22537476,1.7838824,4.5741754,6.5016317,0.44460228,-0.34604988,1.1142462,1.3597709,719.70306,156.974,179.87764
4.5830002,0.30370066,-7.4008369,-0.19775875,-7.9470458,0.16923049,1.7900804,4.5737166,6.5019817,0.44493636,-0.34630316,1.1142212,1.3597903,719.71881,156.97389,180.16577
4.5830998,0.56690091,-7.5206161,0.052371759,-7.9493556,0.11291927,1.7945118,4.573256,6.5023322,0.44527158,-0.34655705,1.1141961,1.3598098,719.7345,156.97377,180.45389
4.5832,0.82954437,-7.6329508,0.30245307,-7.9437938,0.056496665,1.7971722,4.5727944,6.5026836,0.44560799,-0.34681156,1.1141709,1.3598292,719.75018,156.97365,180.74197
4.5833001,1.0913708,-7.7377305,0.55223751,-7.930367,1.837229e-05,1.7980591,4.5723314,6.5030355,0.44594556,-0.34706667,1.1141458,1.3598486,719.76587,156.97354,181.03004
4.5833998,1.3521211,-7.8348503,0.80147779,-7.9090872,-0.056459878,1.7971715,4.5718675,6.5033879,0.44628429,-0.3473224,1.1141206,1.3598682,719.78156,156.97342,181.31807
4.5834999,1.611537,-7.9242139,1.0499271,-7.8799758,-0.11288235,1.7945102,4.5714016,6.5037413,0.44662422,-0.34757876,1.1140954,1.3598877,719.7973,156.9733,181.60606
4.5836,1.8693615,-8.0057335,1.2973393,-7.8430614,-0.16919336,1.790078,4.5709348,6.5040956,0.44696528,-0.34783572,1.1140702,1.3599072,719.81299,156.97319,181.89401
4.5837002,2.1253393,-8.0793276,1.5434695,-7.7983809,-0.22533734,1.7838794,4.5704665,6.5044503,0.44730753,-0.3480933,1.1140449,1.3599267,719.82867,156.97307,182.18192
4.5837998,2.3792171,-8.1449223,1.7880739,-7.7459774,-0.28125888,1.7759202,4.5699973,6.504806,0.44765097,-0.34835151,1.1140198,1.3599463,719.84436,156.97295,182.46979
4.5839,2.6307433,-8.2024536,2.0309103,-7.6859031,-0.33690277,1.7662083,4.5695262,6.5051622,0.44799557,-0.34861034,1.1139945,1.3599658,719.86005,156.97284,182.75761
4.5840001,2.8796687,-8.2518644,2.2717383,-7.6182179,-0.39221415,1.7547536,4.5690546,6.5055189,0.44834134,-0.3488698,1.1139692,1.3599855,719.87579,156.97272,183.04538
4.5840998,3.125747,-8.2931042,2.510319,-7.5429878,-0.44713837,1.741567,4.5685811,6.5058765,0.44868827,-0.34912989,1.1139438,1.360005,719.89148,156.9726,183.33308
4.5841999,3.3687341,-8.3261337,2.7464163,-7.4602871,-0.50162125,1.7266618,4.5681062,6.5062351,0.44903639,-0.3493906,1.1139185,1.3600246,719.90717,156.97247,183.62074
4.5843,3.6083896,-8.3509188,2.9797964,-7.3701987,-0.55560911,1.7100526,4.5676303,6.5065942,0.44938567,-0.3496519,1.1138932,1.3600442,719.92285,156.97237,183.90836
4.5844002,3.844476,-8.3674345,3.2102282,-7.2728105,-0.60904849,1.6917558,4.567153,6.5069537,0.44973612,-0.34991387,1.1138678,1.3600639,719.93854,156.97224,184.19589
4.5844998,4.0767593,-8.3756647,3.4374831,-7.1682191,-0.66188681,1.6717894,4.5666742,6.5073142,0.45008776,-0.35017642,1.1138424,1.3600835,719.95422,156.97212,184.48335
4.5846,4.3050098,-8.3756018,3.6613364,-7.0565281,-0.71407187,1.6501733,4.5661945,6.5076756,0.45044056,-0.35043964,1.113817,1.3601031,719.96997,156.972,184.77077
4.5847001,4.5290008,-8.3672447,3.8815663,-6.9378481,-0.76555216,1.6269286,4.5657134,6.5080376,0.45079449,-0.35070345,1.1137916,1.3601228,719.98566,156.97188,185.05809
4.5847998,4.7485104,-8.3506021,4.0979543,-6.8122959,-0.81627691,1.6020783,4.5652308,6.5084,0.45114961,-0.35096791,1.1137661,1.3601426,720.00134,156.97177,185.34535
4.5848999,4.9633217,-8.3256893,4.310286,-6.6799965,-0.86619598,1.5756472,4.5647473,6.5087638,0.45150593,-0.35123301,1.1137407,1.3601623,720.01703,156.97165,185.63254
4.585,5.1732211,-8.292532,4.5183516,-6.5410805,-0.9152602,1.5476609,4.5642624,6.5091276,0.45186338,-0.35149872,1.1137152,1.3601819,720.03271,156.97153,185.91965
4.5851002,5.3780012,-8.2511616,4.7219443,-6.3956847,-0.96342111,1.5181475,4.563776,6.5094924,0.45222199,-0.35176507,1.1136897,1.3602017,720.04846,156.97141,186.20667
4.5851998,5.5774589,-8.2016191,4.9208627,-6.2439537,-1.0106312,1.4871359,4.5632882,6.5098581,0.45258176,-0.35203204,1.1136642,1.3602215,720.06415,156.97128,186.49361
4.5853,5.7713966,-8.1439533,5.1149101,-6.0860376,-1.0568439,1.4546566,4.5627995,6.5102243,0.45294273,-0.35229963,1.1136385,1.3602413,720.07983,156.97116,186.78046
