"Time","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.056200001,1.3953472e-07,7.2172543e-07
0.056299999,1.6665851e-07,7.0966536e-07
0.056400001,1.9378228e-07,6.9760529e-07
0.056499999,2.2090606e-07,6.8554522e-07
0.056600001,2.4802983e-07,6.734852e-07
0.056699999,2.7515361e-07,6.6142513e-07
0.0568,3.0227739e-07,6.4936506e-07
0.056899998,3.2940116e-07,6.3730499e-07
0.057,3.5652494e-07,6.2524492e-07
0.057100002,3.8364871e-07,6.1318485e-07
0.0572,4.1077251e-07,6.0112478e-07
0.057300001,4.3789629e-07,5.8906471e-07
0.057399999,4.6502007e-07,5.7700464e-07
0.057500001,4.9214384e-07,5.6494457e-07
0.057599999,5.1926759e-07,5.5288456e-07
0.057700001,5.4639139e-07,5.4082449e-07
0.057799999,5.7351519e-07,5.2876442e-07
0.0579,6.0063894e-07,5.1670435e-07
0.057999998,6.2776274e-07,5.0464428e-07
0.0581,6.5488649e-07,4.9258421e-07
0.058200002,6.820103e-07,4.8052414e-07
0.0583,7.0913404e-07,4.6846407e-07
0.058400001,7.3625785e-07,4.5640402e-07
0.058499999,7.6338159e-07,4.4434395e-07
0.058600001,7.905054e-07,4.3228388e-07
0.058699999,8.1762914e-07,4.2022381e-07
0.058800001,8.4475295e-07,4.0816374e-07
0.058899999,8.7187669e-07,3.961037e-07
0.059,8.990005e-07,3.8404363e-07
0.059099998,9.0012759e-07,3.5979775e-07
0.0592,8.9208112e-07,3.3125184e-07
0.059300002,8.840347e-07,3.0270593e-07
0.0594,8.7598823e-07,2.7416002e-07
0.059500001,8.6794182e-07,2.456141e-07
0.059599999,8.5989535e-07,2.1706819e-07
0.059700001,8.5184894e-07,1.8852228e-07
0.059799999,8.4380247e-07,1.5997637e-07
0.059900001,8.3575605e-07,1.3143045e-07
0.059999999,8.2770964e-07,1.0288455e-07
0.0601,8.1966317e-07,7.4338637e-08
0.060199998,8.1161676e-07,4.5792728e-08
0.0603,8.0357029e-07,1.7246816e-08
0.060400002,7.9552387e-07,-1.1299095e-08
0.0605,7.874774e-07,-3.9845006e-08
0.060600001,7.7943099e-07,-6.8390918e-08
0.060699999,7.7138458e-07,-9.693683e-08
0.060800001,7.6333811e-07,-1.2548274e-07
0.060899999,7.5529169e-07,-1.5402865e-07
0.061000001,7.4724522e-07,-1.8257455e-07
0.061099999,7.3919881e-07,-2.1112047e-07
0.0612,7.3115234e-07,-2.3966638e-07
0.061299998,7.2310593e-07,-2.6821229e-07
0.0614,7.1505946e-07,-2.967582e-07
0.061500002,7.0701304e-07,-3.2530411e-07
0.0616,6.9896663e-07,-3.5385003e-07
0.061700001,6.9092016e-07,-3.8239594e-07
0.061799999,6.8287375e-07,-4.1094185e-07
0.061900001,6.7482728e-07,-4.3948776e-07
0.061999999,6.6678086e-07,-4.6803368e-07
0.062100001,6.5873439e-07,-4.9657956e-07
0.062199999,6.5068798e-07,-5.2512547e-07
0.0623,6.4264157e-07,-5.5367138e-07
0.062399998,6.345951e-07,-5.822173e-07
0.0625,6.2654868e-07,-6.1076321e-07
0.062600002,6.1850221e-07,-6.3930912e-07
0.062700003,6.104558e-07,-6.6785503e-07
0.062799998,6.0240933e-07,-6.9640095e-07
0.062899999,5.9436292e-07,-7.2494686e-07
0.063000001,5.8631645e-07,-7.5349277e-07
0.063100003,5.7827003e-07,-7.8203868e-07
0.063199997,5.7022362e-07,-8.105846e-07
0.063299999,5.6217715e-07,-8.3913051e-07
0.0634,5.5413074e-07,-8.6767642e-07
0.063500002,5.4608427e-07,-8.9622233e-07
0.063600004,5.3088837e-07,-9.1391985e-07
0.063699998,5.0146809e-07,-9.1003375e-07
0.0638,4.7204776e-07,-9.0614765e-07
0.063900001,4.4262745e-07,-9.0226149e-07
0.064000003,4.1320715e-07,-8.9837539e-07
0.064099997,3.8378684e-07,-8.9448923e-07
0.064199999,3.5436653e-07,-8.9060313e-07
0.064300001,3.2494623e-07,-8.8671703e-07
0.064400002,2.9552592e-07,-8.8283088e-07
0.064499997,2.6610562e-07,-8.7894477e-07
0.064599998,2.3668532e-07,-8.7505867e-07
0.0647,2.0726502e-07,-8.7117252e-07
0.064800002,1.7784471e-07,-8.6728642e-07
0.064900003,1.4842441e-07,-8.6340032e-07
0.064999998,1.190041e-07,-8.5951416e-07
0.065099999,8.9583793e-08,-8.5562806e-07
0.065200001,6.0163487e-08,-8.5174196e-07
0.065300003,3.074318e-08,-8.478558e-07
0.065399997,1.3228738e-09,-8.439697e-07
0.065499999,-2.8097432e-08,-8.400836e-07
0.0656,-5.7517738e-08,-8.3619744e-07
0.065700002,-8.6938044e-08,-8.3231134e-07
0.065800004,-1.1635835e-07,-8.2842524e-07
0.065899998,-1.4577866e-07,-8.2453909e-07
0.066,-1.7519896e-07,-8.2065299e-07
0.066100001,-2.0461927e-07,-8.1676689e-07
0.066200003,-2.3403958e-07,-8.1288073e-07
0.066299997,-2.6345987e-07,-8.0899463e-07
0.066399999,-2.9288017e-07,-8.0510853e-07
0.066500001,-3.2230048e-07,-8.0122237e-07
0.066600002,-3.5172079e-07,-7.9733627e-07
0.066699997,-3.8114109e-07,-7.9345017e-07
0.066799998,-4.105614e-07,-7.8956401e-07
0.0669,-4.399817e-07,-7.8567791e-07
0.067000002,-4.6940201e-07,-7.8179181e-07
0.067100003,-4.9882232e-07,-7.7790565e-07
0.067199998,-5.2824265e-07,-7.7401955e-07
0.067299999,-5.5766293e-07,-7.7013345e-07
0.067400001,-5.8708326e-07,-7.662473e-07
0.067500003,-6.1650354e-07,-7.623612e-07
0.067599997,-6.4592388e-07,-7.584751e-07
0.067699999,-6.7534415e-07,-7.5458894e-07
0.0678,-7.0476449e-07,-7.5070284e-07
0.067900002,-7.3418477e-07,-7.4681668e-07
0.068000004,-7.636051e-07,-7.4293058e-07
0.068099998,-7.9302538e-07,-7.3904448e-07
0.0682,-7.9546226e-07,-7.1115329e-07
0.068300001,-7.9586266e-07,-6.8145033e-07
0.068400003,-7.9626301e-07,-6.5174743e-07
0.068499997,-7.9666336e-07,-6.2204452e-07
0.068599999,-7.9706371e-07,-5.9234156e-07
0.068700001,-7.9746411e-07,-5.6263866e-07
0.068800002,-7.9786446e-07,-5.329357e-07
0.068899997,-7.9826481e-07,-5.032328e-07
0.068999998,-7.9866521e-07,-4.7352987e-07
0.0691,-7.9906556e-07,-4.4382693e-07
0.069200002,-7.9946591e-07,-4.14124e-07
0.069300003,-7.9986626e-07,-3.8442107e-07
0.069399998,-8.0026666e-07,-3.5471814e-07
0.069499999,-8.0066701e-07,-3.2501521e-07
0.069600001,-8.0106736e-07,-2.953123e-07
0.069700003,-8.0146771e-07,-2.6560937e-07
0.069799997,-8.0186811e-07,-2.3590644e-07
0.069899999,-8.0226846e-07,-2.0620351e-07
0.07,-8.0266881e-07,-1.7650058e-07
0.070100002,-8.0306921e-07,-1.4679765e-07
0.070200004,-8.0346956e-07,-1.1709472e-07
0.070299998,-8.0386991e-07,-8.7391797e-08
0.0704,-8.0427026e-07,-5.7688865e-08
0.070500001,-8.0467066e-07,-2.7985937e-08
0.070600003,-8.0507101e-07,1.7169902e-09
0.070699997,-8.0547136e-07,3.1419919e-08
0.070799999,-8.0587171e-07,6.1122847e-08
0.070900001,-8.0627211e-07,9.0825772e-08
0.071000002,-8.0667246e-07,1.205287e-07
0.071099997,-8.0707281e-07,1.5023163e-07
0.071199998,-8.0747321e-07,1.7993456e-07
0.0713,-8.0787356e-07,2.0963749e-07
0.071400002,-8.0827391e-07,2.3934041e-07
0.071500003,-8.0867426e-07,2.6904334e-07
0.071599998,-8.0907466e-07,2.9874627e-07
0.071699999,-8.0947501e-07,3.284492e-07
0.071800001,-8.0987536e-07,3.5815214e-07
0.071900003,-8.1027571e-07,3.8785507e-07
0.071999997,-8.1067611e-07,4.17558e-07
0.072099999,-8.1107646e-07,4.472609e-07
0.0722,-8.1147681e-07,4.7696386e-07
0.072300002,-8.1187716e-07,5.0666677e-07
0.072400004,-8.1227756e-07,5.3636973e-07
0.072499998,-8.1267791e-07,5.6607263e-07
0.0726,-8.1307826e-07,5.9577553e-07
0.072700001,-7.9786935e-07,6.1234738e-07
0.072800003,-7.6854627e-07,6.1704583e-07
0.072899997,-7.3922314e-07,6.2174433e-07
0.072999999,-7.0990006e-07,6.2644278e-07
0.073100001,-6.8057693e-07,6.3114123e-07
0.073200002,-6.5125386e-07,6.3583974e-07
0.073299997,-6.2193078e-07,6.4053819e-07
0.073399998,-5.9260765e-07,6.4523664e-07
0.0735,-5.6328457e-07,6.4993515e-07
0.073600002,-5.3396144e-07,6.546336e-07
0.073700003,-5.0463836e-07,6.593321e-07
0.073799998,-4.7531526e-07,6.6403055e-07
0.073899999,-4.4599216e-07,6.68729e-07
0.074000001,-4.1666905e-07,6.7342751e-07
0.074100003,-3.8734595e-07,6.7812596e-07
0.074199997,-3.5802285e-07,6.8282441e-07
0.074299999,-3.2869977e-07,6.8752291e-07
0.0744,-2.9937667e-07,6.9222136e-07
0.074500002,-2.7005356e-07,6.9691981e-07
0.074600004,-2.4073046e-07,7.0161832e-07
0.074699998,-2.1140735e-07,7.0631677e-07
0.0748,-1.8208426e-07,7.1101522e-07
0.074900001,-1.5276116e-07,7.1571372e-07
0.075000003,-1.2343806e-07,7.2041217e-07
0.075099997,-9.4114959e-08,7.2511062e-07
0.075199999,-6.4791863e-08,7.2980913e-07
0.075300001,-3.5468762e-08,7.3450758e-07
0.075400002,-6.1456626e-09,7.3920603e-07
0.075499997,2.3177437e-08,7.4390454e-07
0.075599998,5.2500535e-08,7.4860299e-07
0.0757,8.1823636e-08,7.5330144e-07
0.075800002,1.1114673e-07,7.5799994e-07
0.075900003,1.4046984e-07,7.6269839e-07
0.075999998,1.6979294e-07,7.673969e-07
0.076099999,1.9911603e-07,7.7209535e-07
0.076200001,2.2843913e-07,7.767938e-07
0.076300003,2.5776222e-07,7.814923e-07
0.076399997,2.8708533e-07,7.8619075e-07
0.076499999,3.1640843e-07,7.908892e-07
0.0766,3.4573154e-07,7.9558771e-07
0.076700002,3.7505464e-07,8.0028616e-07
0.076800004,4.0437774e-07,8.0498461e-07
0.076899998,4.3370082e-07,8.0968312e-07
0.077,4.6302392e-07,8.1438156e-07
0.077100001,4.9234706e-07,8.1908001e-07
0.077200003,5.1920421e-07,8.198013e-07
0.077299997,5.2805939e-07,7.9148765e-07
0.077399999,5.3691457e-07,7.6317406e-07
0.077500001,5.4576975e-07,7.3486046e-07
0.077600002,5.5462493e-07,7.0654687e-07
0.077699997,5.6348011e-07,6.7823322e-07
0.077799998,5.723353e-07,6.4991963e-07
0.0779,5.8119048e-07,6.2160603e-07
0.078000002,5.9004566e-07,5.9329238e-07
0.078100003,5.9890084e-07,5.6497879e-07
0.078199998,6.0775602e-07,5.366652e-07
0.078299999,6.1661126e-07,5.083516e-07
0.078400001,6.2546644e-07,4.8003795e-07
0.078500003,6.3432162e-07,4.5172436e-07
0.078599997,6.431768e-07,4.2341074e-07
0.078699999,6.5203199e-07,3.9509715e-07
0.0788,6.6088717e-07,3.6678352e-07
0.078900002,6.6974235e-07,3.3846993e-07
0.079000004,6.7859753e-07,3.1015631e-07
0.079099998,6.8745271e-07,2.8184272e-07
0.0792,6.9630789e-07,2.5352909e-07
0.079300001,7.0516307e-07,2.2521549e-07
0.079400003,7.1401826e-07,1.9690188e-07
0.079499997,7.2287344e-07,1.6858827e-07
0.079599999,7.3172862e-07,1.4027465e-07
0.079700001,7.405838e-07,1.1196104e-07
0.079800002,7.4943898e-07,8.3647436e-08
0.079899997,7.5829416e-07,5.5333828e-08
0.079999998,7.6714934e-07,2.7020217e-08
0.0801,7.7600453e-07,-1.2933918e-09
0.080200002,7.8485971e-07,-2.9607001e-08
0.080300003,7.9371495e-07,-5.7920612e-08
0.080399998,8.0257013e-07,-8.6234223e-08
0.080499999,8.1142531e-07,-1.1454783e-07
0.080600001,8.2028049e-07,-1.4286144e-07
0.080700003,8.2913567e-07,-1.7117505e-07
0.080799997,8.3799085e-07,-1.9948865e-07
0.080899999,8.4684604e-07,-2.2780227e-07
0.081,8.5570122e-07,-2.5611587e-07
0.081100002,8.645564e-07,-2.8442949e-07
0.081200004,8.7341158e-07,-3.1274308e-07
0.081299998,8.8226676e-07,-3.410567e-07
0.0814,8.9112194e-07,-3.6937033e-07
0.081500001,8.9997712e-07,-3.9768392e-07
0.081600003,9.0883231e-07,-4.2599754e-07
0.081699997,9.1768749e-07,-4.5431113e-07
0.081799999,9.0105067e-07,-4.7152608e-07
0.081900001,8.7429282e-07,-4.8433452e-07
0.082000002,8.4753498e-07,-4.9714299e-07
0.082099997,8.2077707e-07,-5.0995141e-07
0.082199998,7.9401923e-07,-5.2275988e-07
0.0823,7.6726138e-07,-5.3556835e-07
0.082400002,7.4050354e-07,-5.4837676e-07
0.082500003,7.1374564e-07,-5.6118523e-07
0.082599998,6.8698779e-07,-5.7399365e-07
0.082699999,6.6022994e-07,-5.8680212e-07
0.082800001,6.3347204e-07,-5.9961059e-07
0.082900003,6.067142e-07,-6.12419e-07
0.082999997,5.7995635e-07,-6.2522747e-07
0.083099999,5.5319845e-07,-6.3803589e-07
0.0832,5.264406e-07,-6.5084436e-07
0.083300002,4.9968276e-07,-6.6365283e-07
0.083400004,4.7292488e-07,-6.7646124e-07
0.083499998,4.4616701e-07,-6.8926971e-07
0.0836,4.1940916e-07,-7.0207818e-07
0.083700001,3.9265129e-07,-7.148866e-07
0.083800003,3.6589344e-07,-7.2769507e-07
0.083899997,3.3913557e-07,-7.4050348e-07
0.083999999,3.1237772e-07,-7.5331195e-07
0.084100001,2.8561985e-07,-7.6612042e-07
0.084200002,2.5886197e-07,-7.7892884e-07
0.084299996,2.3210411e-07,-7.9173731e-07
0.084399998,2.0534625e-07,-8.0454572e-07
0.0845,1.7858839e-07,-8.1735419e-07
0.084600002,1.5183053e-07,-8.3016266e-07
0.084700003,1.2507267e-07,-8.4297108e-07
0.084799998,9.8314807e-08,-8.5577955e-07
0.084899999,7.155694e-08,-8.6858796e-07
0.085000001,4.479908e-08,-8.8139643e-07
0.085100003,1.8041218e-08,-8.942049e-07
0.085199997,-8.7166452e-09,-9.0701332e-07
0.085299999,-3.5474507e-08,-9.1982179e-07
0.0854,-6.2232374e-08,-9.3263026e-07
0.085500002,-8.8990234e-08,-9.4543867e-07
0.085600004,-1.1574809e-07,-9.5824714e-07
0.085699998,-1.4250595e-07,-9.7105556e-07
0.0858,-1.6926383e-07,-9.8386397e-07
0.085900001,-1.9602169e-07,-9.966725e-07
0.086000003,-2.2277955e-07,-1.0094809e-06
0.086099997,-2.4953741e-07,-1.0222893e-06
0.086199999,-2.7629528e-07,-1.0350979e-06
0.086300001,-2.9987316e-07,-1.0362473e-06
0.086400002,-3.1641042e-07,-1.011583e-06
0.086499996,-3.3294768e-07,-9.8691874e-07
0.086599998,-3.4948491e-07,-9.6225449e-07
0.0867,-3.6602216e-07,-9.3759024e-07
0.086800002,-3.8255942e-07,-9.12926e-07
0.086900003,-3.9909668e-07,-8.8826175e-07
0.086999997,-4.1563391e-07,-8.6359745e-07
0.087099999,-4.3217116e-07,-8.389332e-07
0.087200001,-4.4870842e-07,-8.1426896e-07
0.087300003,-4.6524568e-07,-7.8960471e-07
0.087399997,-4.8178293e-07,-7.6494041e-07
0.087499999,-4.9832016e-07,-7.4027616e-07
0.0876,-5.1485739e-07,-7.1561192e-07
0.087700002,-5.3139468e-07,-6.9094767e-07
0.087800004,-5.479319e-07,-6.6628337e-07
0.087899998,-5.6446919e-07,-6.4161912e-07
0.088,-5.8100642e-07,-6.1695488e-07
0.088100001,-5.9754365e-07,-5.9229058e-07
0.088200003,-6.1408093e-07,-5.6762633e-07
0.088299997,-6.3061816e-07,-5.4296208e-07
0.088399999,-6.4715539e-07,-5.1829784e-07
0.088500001,-6.6369267e-07,-4.9363354e-07
0.088600002,-6.802299e-07,-4.6896929e-07
0.088699996,-6.9676719e-07,-4.4430504e-07
0.088799998,-7.1330442e-07,-4.1964077e-07
0.0889,-7.2984164e-07,-3.9497652e-07
0.089000002,-7.4637893e-07,-3.7031225e-07
0.089100003,-7.6291616e-07,-3.45648e-07
0.089199997,-7.7945339e-07,-3.2098373e-07
0.089299999,-7.9599067e-07,-2.9631948e-07
0.089400001,-8.125279e-07,-2.7165521e-07
0.089500003,-8.2906513e-07,-2.4699094e-07
0.089599997,-8.4560241e-07,-2.2232669e-07
0.089699998,-8.6213964e-07,-1.9766243e-07
0.0898,-8.7867693e-07,-1.7299817e-07
0.089900002,-8.9521416e-07,-1.4833391e-07
0.090000004,-9.1175139e-07,-1.2366965e-07
0.090099998,-9.2828867e-07,-9.9005383e-08
0.0902,-9.448259e-07,-7.4341123e-08
0.090300001,-9.6136318e-07,-4.9676864e-08
0.090400003,-9.7790041e-07,-2.5012604e-08
0.090499997,-9.9443764e-07,-3.4834224e-10
0.090599999,-1.0109749e-06,2.4315918e-08
0.090700001,-1.0275121e-06,4.898018e-08
0.090800002,-1.0440494e-06,7.3644443e-08
0.090899996,-1.0256394e-06,9.4026795e-08
0.090999998,-1.0036232e-06,1.1396728e-07
0.0911,-9.8160695e-07,1.3390778e-07
0.091200002,-9.5959069e-07,1.5384826e-07
0.091300003,-9.3757438e-07,1.7378875e-07
0.091399997,-9.1555813e-07,1.9372924e-07
0.091499999,-8.9354182e-07,2.1366972e-07
0.091600001,-8.7152557e-07,2.3361021e-07
0.091700003,-8.4950932e-07,2.535507e-07
0.091799997,-8.2749301e-07,2.734912e-07
0.091899998,-8.0547676e-07,2.9343167e-07
0.092,-7.8346051e-07,3.1337217e-07
0.092100002,-7.6144426e-07,3.3331264e-07
0.092200004,-7.3942795e-07,3.5325314e-07
0.092299998,-7.1741169e-07,3.7319364e-07
0.092399999,-6.9539544e-07,3.9313412e-07
0.092500001,-6.7337913e-07,4.1307462e-07
0.092600003,-6.5136288e-07,4.3301509e-07
0.092699997,-6.2934663e-07,4.5295559e-07
0.092799999,-6.0733038e-07,4.7289606e-07
0.092900001,-5.8531407e-07,4.9283653e-07
0.093000002,-5.6329782e-07,5.1277704e-07
0.093099996,-5.4128157e-07,5.3271754e-07
0.093199998,-5.1926526e-07,5.5265804e-07
0.0933,-4.97249e-07,5.7259854e-07
0.093400002,-4.7523275e-07,5.9253898e-07
0.093500003,-4.5321647e-07,6.1247948e-07
0.093599997,-4.3120022e-07,6.3241998e-07
0.093699999,-4.0918394e-07,6.5236048e-07
0.093800001,-3.8716769e-07,6.7230093e-07
0.093900003,-3.6515141e-07,6.9224143e-07
0.093999997,-3.4313513e-07,7.1218193e-07
0.094099998,-3.2111888e-07,7.3212243e-07
0.0942,-2.991026e-07,7.5206293e-07
0.094300002,-2.7708634e-07,7.7200338e-07
0.094400004,-2.5507006e-07,7.9194388e-07
0.094499998,-2.330538e-07,8.1188438e-07
0.094599999,-2.1103753e-07,8.3182488e-07
0.094700001,-1.8902126e-07,8.5176538e-07
0.094800003,-1.67005e-07,8.7170582e-07
0.094899997,-1.4498873e-07,8.9164632e-07
0.094999999,-1.2297247e-07,9.1158682e-07
0.095100001,-1.0095619e-07,9.3152732e-07
0.095200002,-7.8939927e-08,9.5146777e-07
0.095299996,-5.692366e-08,9.7140833e-07
0.095399998,-3.4469775e-08,9.7186307e-07
0.0955,-1.1581387e-08,9.5297105e-07
0.095600002,1.1306999e-08,9.3407897e-07
0.095700003,3.4195384e-08,9.1518694e-07
0.095799997,5.7083771e-08,8.9629486e-07
0.095899999,7.997216e-08,8.7740284e-07
0.096000001,1.0286055e-07,8.5851076e-07
0.096100003,1.2574893e-07,8.3961874e-07
0.096199997,1.4863731e-07,8.2072665e-07
0.096299998,1.715257e-07,8.0183457e-07
0.0964,1.9441408e-07,7.8294255e-07
0.096500002,2.1730247e-07,7.6405047e-07
0.096600004,2.4019087e-07,7.4515845e-07
0.096699998,2.6307924e-07,7.2626636e-07
0.096799999,2.8596764e-07,7.0737428e-07
0.096900001,3.0885602e-07,6.8848226e-07
0.097000003,3.3174442e-07,6.6959018e-07
0.097099997,3.5463279e-07,6.5069815e-07
0.097199999,3.7752119e-07,6.3180607e-07
0.0973,4.0040956e-07,6.1291405e-07
0.097400002,4.2329796e-07,5.9402197e-07
0.097499996,4.4618633e-07,5.7512989e-07
0.097599998,4.6907473e-07,5.5623786e-07
0.0977,4.9196314e-07,5.3734578e-07
0.097800002,5.1485148e-07,5.1845376e-07
0.097900003,5.3773988e-07,4.9956168e-07
0.097999997,5.6062828e-07,4.806696e-07
0.098099999,5.8351668e-07,4.6177757e-07
0.098200001,6.0640502e-07,4.4288552e-07
0.098300003,6.2929342e-07,4.2399347e-07
0.098399997,6.5218182e-07,4.0510139e-07
0.098499998,6.7507023e-07,3.8620934e-07
0.0986,6.9795857e-07,3.6731728e-07
0.098700002,7.2084697e-07,3.4842523e-07
0.098800004,7.4373537e-07,3.2953318e-07
0.098899998,7.6662377e-07,3.1064113e-07
0.098999999,7.8951211e-07,2.9174905e-07
0.099100001,8.1240051e-07,2.7285699e-07
0.099200003,8.3528892e-07,2.5396494e-07
0.099299997,8.5817732e-07,2.3507289e-07
0.099399999,8.8106566e-07,2.1618082e-07
0.0995,9.0395406e-07,1.9728877e-07
0.099600002,9.2684246e-07,1.7839672e-07
0.099699996,9.4973086e-07,1.5950467e-07
0.099799998,9.726192e-07,1.406126e-07
0.0999,9.9384101e-07,1.2080389e-07
0.1,9.9956776e-07,9.2472916e-08
0.1,9.9956776e-07,9.2472916e-08
0.1001,0.014107291,-0.0002216296
0.1002,0.028133562,-0.00088526128
0.1003,0.042067211,-0.0019881811
0.1004,0.055894949,-0.0035272383
0.1005,0.069603741,-0.0054987501
0.1006,0.083180688,-0.0078987787
0.1007,0.096612953,-0.010723117
0.1008,0.109888,-0.013966947
0.1009,0.12299339,-0.017625166
0.101,0.13591678,-0.021692334
0.1011,0.1486461,-0.026162505
0.1012,0.16116938,-0.031029431
0.1013,0.17347485,-0.036286529
0.1014,0.18555102,-0.041926693
0.1015,0.19738659,-0.047942519
0.1016,0.2089705,-0.054326251
0.1017,0.22029193,-0.061069857
0.1018,0.23134027,-0.068164945
0.1019,0.24210525,-0.075602695
0.102,0.25257677,-0.083374009
0.1021,0.26274508,-0.091469504
0.1022,0.27260074,-0.099879585
0.1023,0.28213447,-0.10859422
0.1024,0.29133755,-0.11760321
0.1025,0.30020136,-0.12689601
0.1026,0.3087177,-0.13646181
0.1027,0.31687871,-0.14628963
0.1028,0.32467687,-0.15636814
0.1029,0.33210498,-0.16668585
0.103,0.3391563,-0.17723104
0.1031,0.34582427,-0.18799169
0.1032,0.35210297,-0.1989558
0.1033,0.35798654,-0.21011093
0.1034,0.36346975,-0.22144459
0.1035,0.36854768,-0.23294418
0.1036,0.37321579,-0.24459681
0.1037,0.37746996,-0.25638959
0.1038,0.38130644,-0.26830944
0.1039,0.38472193,-0.28034323
0.104,0.38771358,-0.29247767
0.1041,0.39027882,-0.30469939
0.1042,0.39241564,-0.31699499
0.1043,0.39412233,-0.32935101
0.1044,0.39539769,-0.34175384
0.1045,0.39624086,-0.35418996
0.1046,0.39665151,-0.36664578
0.1047,0.39662957,-0.37910774
0.1048,0.39617556,-0.39156219
0.1049,0.39529034,-0.4039956
0.105,0.39397517,-0.41639447
0.1051,0.39223176,-0.4287453
0.1052,0.39006227,-0.44103464
0.1053,0.38746923,-0.45324922
0.1054,0.38445562,-0.46537569
0.1055,0.38102475,-0.47740096
0.1056,0.37718046,-0.48931193
0.1057,0.37292689,-0.50109571
0.1058,0.36826864,-0.51273954
0.1059,0.36321065,-0.52423072
0.106,0.35775831,-0.53555685
0.1061,0.35191739,-0.54670554
0.1062,0.34569401,-0.55766475
0.1063,0.33909461,-0.56842256
0.1064,0.33212614,-0.57896727
0.1065,0.32479581,-0.58928734
0.1066,0.31711116,-0.59937161
0.1067,0.30908018,-0.609209
0.1068,0.30071107,-0.61878884
0.1069,0.29201245,-0.62810057
0.107,0.28299323,-0.63713402
0.1071,0.27366263,-0.64587921
0.1072,0.26403022,-0.65432656
0.1073,0.25410575,-0.66246676
0.1074,0.24389941,-0.67029077
0.1075,0.23342156,-0.67778987
0.1076,0.22268289,-0.68495584
0.1077,0.21169433,-0.69178057
0.1078,0.20046687,-0.69825631
0.1079,0.18901199,-0.7043758
0.108,0.17734131,-0.71013212
0.1081,0.16546667,-0.71551871
0.1082,0.15340009,-0.72052944
0.1083,0.14115362,-0.72515815
0.1084,0.12873971,-0.72939968
0.1085,0.11617093,-0.73324889
0.1086,0.10345995,-0.73670119
0.1087,0.090619557,-0.73975223
0.1088,0.077662632,-0.74239814
0.1089,0.064602271,-0.74463552
0.109,0.05145162,-0.74646133
0.1091,0.038223937,-0.74787301
0.1092,0.024932463,-0.74886823
0.1093,0.011590581,-0.7494452
0.1094,-0.001788288,-0.74960268
0.1095,-0.015190693,-0.7493397
0.1096,-0.02860317,-0.74865574
0.1097,-0.042012285,-0.74755055
0.1098,-0.055404544,-0.74602467
0.1099,-0.068766497,-0.7440787
0.11,-0.08208473,-0.741714
0.1101,-0.095345892,-0.73893201
0.1102,-0.10853668,-0.73573476
0.1103,-0.12164386,-0.73212469
0.1104,-0.13465425,-0.72810471
0.1105,-0.14755486,-0.72367811
0.1106,-0.16033271,-0.71884841
0.1107,-0.172975,-0.71361971
0.1108,-0.18546908,-0.70799661
0.1109,-0.19780239,-0.70198393
0.111,-0.20996262,-0.69558686
0.1111,-0.22193751,-0.68881106
0.1112,-0.2337151,-0.68166262
0.1113,-0.2452836,-0.67414784
0.1114,-0.25663143,-0.66627371
0.1115,-0.26774713,-0.65804708
0.1116,-0.27861965,-0.64947551
0.1117,-0.28923801,-0.64056689
0.1118,-0.29959166,-0.63132942
0.1119,-0.30967018,-0.62177157
0.112,-0.31946337,-0.61190206
0.1121,-0.32896152,-0.60173011
0.1122,-0.33815509,-0.5912652
0.1123,-0.34703484,-0.58051699
0.1124,-0.35559183,-0.56949556
0.1125,-0.36381745,-0.55821109
0.1126,-0.37170348,-0.54667425
0.1127,-0.37924203,-0.53489584
0.1128,-0.38642552,-0.52288693
0.1129,-0.39324659,-0.51065868
0.113,-0.3996985,-0.49822268
0.1131,-0.40577474,-0.4855907
0.1132,-0.41146919,-0.47277465
0.1133,-0.41677609,-0.45978659
0.1134,-0.42169002,-0.44663879
0.1135,-0.42620605,-0.43334374
0.1136,-0.43031967,-0.41991401
0.1137,-0.43402669,-0.40636235
0.1138,-0.43732324,-0.39270157
0.1139,-0.44020599,-0.37894464
0.114,-0.44267201,-0.36510468
0.1141,-0.44471881,-0.3511948
0.1142,-0.44634423,-0.33722827
0.1143,-0.44754645,-0.32321829
0.1144,-0.44832429,-0.30917826
0.1145,-0.44867691,-0.29512155
0.1146,-0.44860387,-0.28106156
0.1147,-0.44810504,-0.26701164
0.1148,-0.44718084,-0.25298521
0.1149,-0.44583213,-0.23899563
0.115,-0.44406021,-0.22505623
0.1151,-0.44186673,-0.21118034
0.1152,-0.4392536,-0.19738117
0.1153,-0.43622345,-0.18367186
0.1154,-0.43277916,-0.17006554
0.1155,-0.42892414,-0.15657514
0.1156,-0.42466202,-0.14321357
0.1157,-0.41999689,-0.12999356
0.1158,-0.41493332,-0.11692773
0.1159,-0.40947628,-0.10402852
0.116,-0.40363109,-0.091308244
0.1161,-0.39740336,-0.078779049
0.1162,-0.39079916,-0.066452868
0.1163,-0.38382503,-0.054341443
0.1164,-0.37648776,-0.042456303
0.1165,-0.36879459,-0.030808775
0.1166,-0.36075285,-0.019409986
0.1167,-0.35237053,-0.0082707526
0.1168,-0.34365588,0.0025983399
