"Time","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimsM.ir[1]","aimsE.ir[1]","aimsE.idq_rr[2]","aimsE.ir[2]","loadInertiaM.phi","loadInertiaE.phi","aimsM.ir[2]","aimsM.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimsE.idq_sr[2]","aimsE.is[1]","aimsM.is[2]","loadInertiaE.w","aimsE.idq_sr[1]","aimsE.is[2]","aimsE.idq_rr[1]","loadInertiaM.w","aimsM.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimsM.is[1]"
1.0453,-0.26248497,51.5439,51.514889,-245.84128,-238.66223,106.01122,106.01128,-238.6696,-0.10843229,0.34214029,266.22354,266.5824,-128.43239,147.41309,-14.920822,-128.43532,51.514889,147.41315,-0.3542695,266.58023
1.0454,-0.27308178,51.915768,51.886749,-245.24222,-238.32936,106.02596,106.02602,-238.33669,-0.10941467,0.33379745,265.70993,265.78986,-120.87691,147.43439,-15.328164,-120.87989,51.886749,147.43446,-0.35406253,265.7876
1.0455,-0.28341275,52.286724,52.257721,-244.64249,-237.99547,106.0407,106.04076,-238.00275,-0.11039465,0.32512558,265.19537,264.74106,-113.22958,147.45561,-15.734745,-113.23259,52.257721,147.45569,-0.35385406,264.73874
1.0456001,-0.29346773,52.656754,52.627819,-244.04214,-237.6606,106.05545,106.0555,-237.66785,-0.11137223,0.31613314,264.67993,263.43784,-105.49824,147.47673,-16.140583,-105.50121,52.627819,147.47681,-0.35364413,263.43549
1.0457,-0.30323669,53.025898,52.997059,-243.44124,-237.32483,106.0702,106.07026,-237.33202,-0.11234741,0.30682889,264.16364,261.88226,-97.690689,147.49776,-16.545696,-97.693588,52.997059,147.49783,-0.35343271,261.87991
1.0458,-0.31270999,53.394302,53.365463,-242.83986,-236.98822,106.08495,106.08501,-236.99538,-0.11332018,0.2972219,263.64658,260.07669,-89.814682,147.51869,-16.950102,-89.817627,53.365463,147.51875,-0.35321984,260.07425
1.0459,-0.32187825,53.761875,53.73304,-242.23804,-236.65082,106.0997,106.09976,-236.65793,-0.11429054,0.2873216,263.12881,258.02365,-81.878288,147.53952,-17.353811,-81.881256,53.73304,147.5396,-0.35300547,258.02115
1.046,-0.33073243,54.128605,54.099808,-241.63583,-236.31268,106.11446,106.11452,-236.31976,-0.1152585,0.27713767,262.61038,255.72595,-73.889496,147.56026,-17.756842,-73.892448,54.099808,147.56033,-0.35278961,255.72342
1.0461,-0.33926377,54.494438,54.465775,-241.03333,-235.97386,106.12922,106.12927,-235.9809,-0.11622405,0.26668018,262.09137,253.18665,-65.856369,147.5809,-18.159203,-65.859215,54.465775,147.58096,-0.35257232,253.18411
1.0462,-0.3474637,54.859608,54.830956,-240.43054,-235.63445,106.14397,106.14403,-235.64143,-0.11718718,0.25595918,261.57184,250.40895,-57.786697,147.60144,-18.560907,-57.789558,54.830956,147.60152,-0.35235357,250.40636
1.0463001,-0.35532421,55.224007,55.195358,-239.82758,-235.29445,106.15874,106.15879,-235.30141,-0.1181479,0.2449853,261.05185,247.39638,-49.688622,147.62189,-18.961966,-49.691509,55.195358,147.62196,-0.35213333,247.39372
1.0464,-0.36283743,55.58762,55.55899,-239.22446,-234.95395,106.1735,106.17355,-234.96088,-0.11910622,0.23376925,260.53143,244.15262,-41.57021,147.64226,-19.362387,-41.573101,55.55899,147.64232,-0.35191166,244.1499
1.0465,-0.36999601,55.950405,55.921864,-238.62125,-234.61299,106.18826,106.18832,-234.61987,-0.12006211,0.22232209,260.01065,240.68159,-33.439533,147.66251,-19.762177,-33.442356,55.921864,147.66258,-0.35168853,240.67888
1.0466,-0.37679279,56.312435,56.283981,-238.01802,-234.27164,106.20303,106.20309,-234.27847,-0.12101559,0.21065499,259.48959,236.98744,-25.304531,147.68268,-20.161343,-25.307281,56.283981,147.68275,-0.35146394,236.98471
1.0467,-0.38322094,56.673798,56.645348,-237.41481,-233.92993,106.2178,106.21786,-233.93672,-0.12196666,0.19877933,258.96829,233.07448,-17.173101,147.70274,-20.559889,-17.175873,56.645348,147.70282,-0.35123792,233.07169
1.0468,-0.38927412,57.034409,57.005974,-236.81168,-233.58792,106.23257,106.23263,-233.59468,-0.12291532,0.18670683,258.44684,228.94727,-9.0533056,147.72273,-20.957821,-9.0560856,57.005974,147.72279,-0.35101044,228.9444
1.0469,-0.39494637,57.394234,57.365852,-236.20869,-233.24565,106.24734,106.2474,-233.25238,-0.12386156,0.17444934,257.92523,224.61052,-0.95310432,147.74261,-21.355143,-0.95584702,57.365852,147.74269,-0.35078153,224.60762
1.0470001,-0.40023205,57.753239,57.724995,-235.6059,-232.90318,106.26212,106.26218,-232.90987,-0.12480539,0.1620189,257.40359,220.06915,7.1195841,147.76241,-21.751852,7.1169658,57.724995,147.76248,-0.35055119,220.06631
1.0470999,-0.40512574,58.111629,58.083397,-235.00334,-232.56056,106.2769,106.27695,-232.56721,-0.12574682,0.14942762,256.88193,215.32831,15.15715,147.7821,-22.147955,15.154525,58.083397,147.78217,-0.35031939,215.32541
1.0472,-0.40962267,58.469284,58.441063,-234.40109,-232.21783,106.29168,106.29173,-232.22444,-0.12668583,0.13668792,256.36032,210.39326,23.151697,147.80171,-22.543446,23.149065,58.441063,147.80177,-0.35008615,210.39029
1.0473,-0.41371831,58.826172,58.797985,-233.79919,-231.87503,106.30646,106.30651,-231.88161,-0.12762243,0.1238123,255.83881,205.26949,31.095495,147.82121,-22.938328,31.092882,58.797985,147.82129,-0.34985152,205.26646
1.0474,-0.41740865,59.182247,59.154167,-233.19769,-231.53221,106.32124,106.3213,-231.53876,-0.12855661,0.11081345,255.31746,199.96259,38.980877,147.84064,-23.332594,38.978355,59.154167,147.84071,-0.34961545,199.95961
1.0475,-0.42068988,59.537605,59.509602,-232.59666,-231.18942,106.33603,106.33608,-231.19592,-0.12948839,0.097704075,254.79633,194.47839,46.800392,147.85997,-23.726244,46.797939,59.509602,147.86003,-0.34937793,194.4754
1.0476,-0.42355871,59.892277,59.864288,-231.99614,-230.84669,106.35081,106.35087,-230.85316,-0.13041778,0.084497049,254.27547,188.82283,54.546631,147.8792,-24.11927,54.544174,59.864288,147.87927,-0.34913903,188.81978
1.0477,-0.42601231,60.246185,60.218216,-231.39618,-230.50407,106.3656,106.36566,-230.51051,-0.13134477,0.07120537,253.75491,183.002,62.212151,147.89835,-24.511669,62.209709,60.218216,147.89842,-0.34889868,182.9989
1.0477999,-0.42804816,60.599281,60.571384,-230.79683,-230.16161,106.38039,106.38045,-230.168,-0.13226935,0.057842121,253.23474,177.02217,69.789665,147.9174,-24.903433,69.787285,60.571384,147.91747,-0.34865692,177.01907
1.0479,-0.42966422,60.95155,60.923786,-230.19812,-229.81932,106.39519,106.39524,-229.82567,-0.13319153,0.044420429,252.71498,170.88969,77.272026,147.93637,-25.294554,77.26976,60.923786,147.93643,-0.34841377,170.88666
1.048,-0.43085873,61.303154,61.27541,-229.60013,-229.47725,106.40998,106.41003,-229.48357,-0.13411133,0.030953445,252.19569,164.61108,84.652351,147.95523,-25.685024,84.650093,61.27541,147.95531,-0.34816921,164.608
1.0481,-0.43163049,61.653973,61.626247,-229.0029,-229.13545,106.42477,106.42484,-229.14172,-0.13502872,0.017454438,251.67694,158.19299,91.92363,147.97401,-26.074833,91.921394,61.626247,147.97409,-0.34792322,158.18985
1.0482,-0.4319787,62.003967,61.976288,-228.40646,-228.79395,106.43958,106.43963,-228.80019,-0.13594374,0.0039366898,251.15874,151.64214,99.079071,147.99271,-26.46397,99.076874,61.976288,147.99278,-0.34767586,151.63898
1.0483,-0.431903,62.353077,62.325523,-227.81087,-228.45276,106.45438,106.45443,-228.45897,-0.13685636,-0.0095864963,250.64117,144.96539,106.11198,148.01131,-26.852423,106.10989,62.325523,148.01138,-0.34742707,144.9623
1.0484,-0.43140328,62.701424,62.673939,-227.21617,-228.11195,106.46918,106.46923,-228.1181,-0.13776661,-0.023101842,250.12425,138.16971,113.01599,148.02983,-27.240181,113.01396,62.673939,148.02989,-0.34717691,138.16661
1.0484999,-0.43047994,63.048988,63.021526,-226.62241,-227.77153,106.48399,106.48404,-227.77765,-0.13867448,-0.036596052,249.60806,131.26215,119.78472,148.04825,-27.62723,119.78271,63.021526,148.04832,-0.34692535,131.25899
1.0486,-0.42913392,63.395699,63.368267,-226.02962,-227.43153,106.49879,106.49884,-227.43762,-0.13957997,-0.050055835,249.09261,124.24983,126.41193,148.06659,-28.013556,126.40997,63.368267,148.06665,-0.34667239,124.24665
1.0487,-0.42736647,63.741493,63.714149,-225.43785,-227.09198,106.5136,106.51365,-227.09804,-0.1404831,-0.063467942,248.57797,117.14,132.89157,148.08484,-28.399143,132.88966,63.714149,148.0849,-0.34641805,117.13685
1.0488,-0.42517924,64.086372,64.059158,-224.84715,-226.75293,106.5284,106.52846,-226.75894,-0.14138386,-0.076819167,248.06416,109.93993,139.21774,148.103,-28.783976,139.21594,64.059158,148.10307,-0.34616232,109.93686
1.0489,-0.42257422,64.430473,64.403282,-224.25755,-226.41438,106.54321,106.54327,-226.42035,-0.14228226,-0.090096392,247.55124,102.65699,145.38486,148.12108,-29.168039,145.3831,64.403282,148.12114,-0.34590521,102.65387
1.049,-0.419554,64.773659,64.746498,-223.66908,-226.07635,106.55803,106.55808,-226.08229,-0.1431783,-0.10328652,247.03925,95.298584,151.38733,148.13907,-29.551313,151.38559,64.746498,148.13913,-0.34564677,95.295433
1.0491,-0.41612145,65.115891,65.088791,-223.0818,-225.73891,106.57285,106.5729,-225.7448,-0.14407198,-0.11637657,246.52821,87.872185,157.21976,148.15697,-29.933784,157.21808,65.088791,148.15703,-0.34538692,87.869034
1.0492001,-0.41227996,65.4571,65.430145,-222.49573,-225.40204,106.58766,106.58772,-225.40788,-0.14496332,-0.12935364,246.01819,80.3853,162.87697,148.17477,-30.31543,162.8754,65.430145,148.17485,-0.34512571,80.382248
1.0493,-0.4080331,65.797447,65.770546,-221.91092,-225.06577,106.60248,106.60253,-225.07158,-0.14585233,-0.14220497,245.5092,72.845467,168.35408,148.1925,-30.696232,168.35257,65.770546,148.19258,-0.34486312,72.842407
1.0494,-0.40338504,66.136841,66.10997,-221.32739,-224.73013,106.6173,106.61736,-224.7359,-0.14673899,-0.15491787,245.0013,65.260254,173.64627,148.21016,-31.07617,173.64481,66.10997,148.21022,-0.34459919,65.257164
1.0495,-0.39834031,66.47522,66.448395,-220.74518,-224.39513,106.63212,106.63218,-224.40086,-0.14762333,-0.16747981,244.49451,57.637264,178.74893,148.22772,-31.455225,178.74751,66.448395,148.22778,-0.34433389,57.634163
1.0496,-0.39290383,66.812523,66.785805,-220.16432,-224.06081,106.64694,106.647,-224.0665,-0.14850533,-0.17987844,243.98886,49.984089,183.65767,148.24519,-31.833376,183.65633,66.785805,148.24527,-0.34406725,49.981045
1.0497,-0.38708088,67.148758,67.122177,-219.58485,-223.72716,106.66177,106.66183,-223.7328,-0.14938501,-0.19210154,243.48441,42.308338,188.36829,148.26259,-32.210598,188.36703,67.122177,148.26265,-0.34379926,42.305393
1.0498,-0.38087708,67.483971,67.457489,-219.00681,-223.39421,106.6766,106.67665,-223.3998,-0.15026237,-0.20413701,242.98117,34.617619,192.87688,148.27989,-32.586872,192.8757,67.457489,148.27997,-0.34352994,34.614731
1.0499001,-0.37429854,67.818039,67.791725,-218.43021,-223.06197,106.69143,106.69148,-223.0675,-0.15113744,-0.21597302,242.47917,26.919531,197.1796,148.29712,-32.962177,197.17853,67.791725,148.2972,-0.34325927,26.916769
1.05,-0.36735171,68.150887,68.124863,-217.85507,-222.73045,106.70625,106.70631,-222.73592,-0.15201019,-0.22759791,241.97845,19.221645,201.27292,148.31427,-33.336483,201.272,68.124863,148.31433,-0.34298724,19.219149
