"Time","pipe1.flowModel.m_flows[1]","pipe1.flowModel.m_flows[2]","pipe1.flowModel.m_flows[3]","pipe1.flowModel.m_flows[4]","pipe1.flowModel.m_flows[5]","pipe1.flowModel.m_flows[6]","pipe1.mediums[1].p","pipe1.mediums[1].Xi[1]","pipe1.mediums[1].T","pipe1.mediums[2].p","pipe1.mediums[2].Xi[1]","pipe1.mediums[2].T","pipe1.mediums[3].p","pipe1.mediums[3].Xi[1]","pipe1.mediums[3].T","pipe1.mediums[4].p","pipe1.mediums[4].Xi[1]","pipe1.mediums[4].T","pipe1.mediums[5].p","pipe1.mediums[5].Xi[1]","pipe1.mediums[5].T","pipe2.flowModel.m_flows[1]","pipe2.flowModel.m_flows[2]","pipe2.flowModel.m_flows[3]","pipe2.flowModel.m_flows[4]","pipe2.mediums[1].p","pipe2.mediums[1].Xi[1]","pipe2.mediums[1].T","pipe2.mediums[2].p","pipe2.mediums[2].Xi[1]","pipe2.mediums[2].T","pipe2.mediums[3].p","pipe2.mediums[3].Xi[1]","pipe2.mediums[3].T","pipe2.mediums[4].p","pipe2.mediums[4].Xi[1]","pipe2.mediums[4].T","pipe2.mediums[5].p","pipe2.mediums[5].Xi[1]","pipe2.mediums[5].T","pipe3.flowModel.m_flows[1]","pipe3.flowModel.m_flows[2]","pipe3.flowModel.m_flows[3]","pipe3.flowModel.m_flows[4]","pipe3.flowModel.m_flows[5]","pipe3.flowModel.m_flows[6]","pipe3.mediums[1].p","pipe3.mediums[1].Xi[1]","pipe3.mediums[1].T","pipe3.mediums[2].p","pipe3.mediums[2].Xi[1]","pipe3.mediums[2].T","pipe3.mediums[3].p","pipe3.mediums[3].Xi[1]","pipe3.mediums[3].T","pipe3.mediums[4].p","pipe3.mediums[4].Xi[1]","pipe3.mediums[4].T","pipe3.mediums[5].p","pipe3.mediums[5].Xi[1]","pipe3.mediums[5].T","pipe4.flowModel.m_flows[1]","pipe4.flowModel.m_flows[2]","pipe4.flowModel.m_flows[3]","pipe4.flowModel.m_flows[4]","pipe4.flowModel.m_flows[5]","pipe4.flowModel.m_flows[6]","pipe4.mediums[1].p","pipe4.mediums[1].Xi[1]","pipe4.mediums[1].T","pipe4.mediums[2].p","pipe4.mediums[2].Xi[1]","pipe4.mediums[2].T","pipe4.mediums[3].p","pipe4.mediums[3].Xi[1]","pipe4.mediums[3].T","pipe4.mediums[4].p","pipe4.mediums[4].Xi[1]","pipe4.mediums[4].T","pipe4.mediums[5].p","pipe4.mediums[5].Xi[1]","pipe4.mediums[5].T"
9.6520004,-0.022578305,-0.022745125,-0.022901179,-0.023044009,-0.023172628,-0.023287358,152561.44,0.0099999998,311.17905,157675.56,0.0099999998,308.806,162645.62,0.0099999998,306.6727,167482.33,0.0099999998,304.75589,172194.55,0.0099999998,303.05646,-0.009339096,-0.0095071895,-0.0096236737,-0.0096852332,174527.11,0.0099999998,322.64304,175775.08,0.0099999998,313.14633,176599.44,0.0099999998,304.46429,177412.36,0.0099999998,297.31247,178618.75,0.0099999998,294.44199,-0.01414201,-0.014151597,-0.014158704,-0.014164282,-0.014168975,-0.014173167,174976.94,0.0099999998,292.60858,175793.42,0.0099999998,292.52109,176605.86,0.0099999998,292.47058,177414.22,0.0099999998,292.44736,178218.5,0.0099999998,292.43912,-0.023873135,-0.02388018,-0.02388539,-0.02388897,-0.02389106,-0.023891745,180893.47,0.0099999998,292.52899,185316.08,0.0099999998,292.68494,189631.59,0.0099999998,292.83295,193846.39,0.0099999998,292.97369,197966.2,0.0099999998,293.10736
9.6540003,-0.022579053,-0.022745779,-0.022901734,-0.023044469,-0.023173001,-0.023287658,152561.55,0.0099999998,311.16718,157675.75,0.0099999998,308.79559,162645.86,0.0099999998,306.66373,167482.61,0.0099999998,304.74826,172194.84,0.0099999998,303.05002,-0.0093393242,-0.0095072994,-0.0096236682,-0.0096851513,174527.41,0.0099999998,322.6304,175775.38,0.0099999998,313.13617,176599.73,0.0099999998,304.45786,177412.64,0.0099999998,297.30945,178619.02,0.0099999998,294.44165,-0.014142008,-0.014151581,-0.014158678,-0.01416425,-0.014168941,-0.014173131,174977.22,0.0099999998,292.60803,175793.7,0.0099999998,292.52078,176606.14,0.0099999998,292.47043,177414.48,0.0099999998,292.4473,178218.75,0.0099999998,292.43909,-0.023873001,-0.023880044,-0.023885252,-0.023888832,-0.023890922,-0.023891605,180893.7,0.0099999998,292.52896,185316.25,0.0099999998,292.68494,189631.72,0.0099999998,292.83295,193846.47,0.0099999998,292.97369,197966.22,0.0099999998,293.10736
9.6560001,-0.0225798,-0.022746433,-0.022902289,-0.023044929,-0.023173375,-0.023287956,152561.64,0.0099999998,311.15533,157675.92,0.0099999998,308.78519,162646.09,0.0099999998,306.65475,167482.88,0.0099999998,304.74063,172195.12,0.0099999998,303.04355,-0.0093395524,-0.0095074093,-0.0096236626,-0.0096850684,174527.7,0.0099999998,322.6178,175775.67,0.0099999998,313.12604,176600.03,0.0099999998,304.45139,177412.92,0.0099999998,297.30643,178619.27,0.0099999998,294.44128,-0.014142004,-0.014151564,-0.014158652,-0.01416422,-0.014168907,-0.014173095,174977.5,0.0099999998,292.60748,175793.98,0.0099999998,292.52048,176606.41,0.0099999998,292.47028,177414.75,0.0099999998,292.44724,178219.02,0.0099999998,292.43906,-0.023872867,-0.023879908,-0.023885114,-0.023888692,-0.023890782,-0.023891468,180893.92,0.0099999998,292.52896,185316.42,0.0099999998,292.68494,189631.84,0.0099999998,292.83295,193846.55,0.0099999998,292.97369,197966.25,0.0099999998,293.10736
9.658,-0.022580549,-0.022747084,-0.022902844,-0.023045389,-0.023173749,-0.023288254,152561.73,0.0099999998,311.14346,157676.09,0.0099999998,308.77478,162646.33,0.0099999998,306.64578,167483.14,0.0099999998,304.733,172195.42,0.0099999998,303.03711,-0.0093397796,-0.0095075192,-0.009623656,-0.0096849855,174528,0.0099999998,322.60519,175775.97,0.0099999998,313.11591,176600.33,0.0099999998,304.44495,177413.2,0.0099999998,297.30341,178619.53,0.0099999998,294.44095,-0.014142001,-0.014151546,-0.014158627,-0.014164189,-0.014168872,-0.014173059,174977.78,0.0099999998,292.60693,175794.25,0.0099999998,292.52017,176606.67,0.0099999998,292.47012,177415.02,0.0099999998,292.44714,178219.28,0.0099999998,292.43903,-0.023872735,-0.02387977,-0.023884976,-0.023888554,-0.023890644,-0.023891328,180894.16,0.0099999998,292.52896,185316.61,0.0099999998,292.68494,189631.97,0.0099999998,292.83295,193846.61,0.0099999998,292.97369,197966.27,0.0099999998,293.10736
9.6599998,-0.022581296,-0.022747738,-0.0229034,-0.023045847,-0.023174124,-0.023288554,152561.83,0.0099999998,311.13162,157676.27,0.0099999998,308.7644,162646.56,0.0099999998,306.63684,167483.42,0.0099999998,304.72537,172195.72,0.0099999998,303.03067,-0.0093400069,-0.0095076291,-0.0096236505,-0.0096849035,174528.3,0.0099999998,322.59259,175776.28,0.0099999998,313.10577,176600.62,0.0099999998,304.43851,177413.48,0.0099999998,297.30038,178619.78,0.0099999998,294.44058,-0.014141998,-0.014151529,-0.014158601,-0.014164157,-0.014168838,-0.014173022,174978.06,0.0099999998,292.60638,175794.53,0.0099999998,292.51987,176606.95,0.0099999998,292.46997,177415.28,0.0099999998,292.44708,178219.53,0.0099999998,292.439,-0.023872601,-0.023879634,-0.023884838,-0.023888417,-0.023890505,-0.023891188,180894.39,0.0099999998,292.52893,185316.78,0.0099999998,292.68494,189632.08,0.0099999998,292.83295,193846.69,0.0099999998,292.97369,197966.3,0.0099999998,293.10736
9.6619997,-0.022582043,-0.02274839,-0.022903953,-0.023046307,-0.023174496,-0.023288852,152561.92,0.0099999998,311.11978,157676.44,0.0099999998,308.75403,162646.8,0.0099999998,306.6279,167483.69,0.0099999998,304.71777,172196.02,0.0099999998,303.02423,-0.0093402341,-0.009507739,-0.0096236439,-0.0096848207,174528.59,0.0099999998,322.57999,175776.58,0.0099999998,313.09567,176600.92,0.0099999998,304.43207,177413.77,0.0099999998,297.29739,178620.03,0.0099999998,294.44025,-0.014141995,-0.014151512,-0.014158575,-0.014164126,-0.014168805,-0.014172986,174978.33,0.0099999998,292.60587,175794.81,0.0099999998,292.51959,176607.22,0.0099999998,292.46982,177415.55,0.0099999998,292.44702,178219.8,0.0099999998,292.439,-0.023872467,-0.023879498,-0.023884701,-0.023888279,-0.023890367,-0.02389105,180894.61,0.0099999998,292.52893,185316.95,0.0099999998,292.68494,189632.2,0.0099999998,292.83295,193846.75,0.0099999998,292.97369,197966.31,0.0099999998,293.10736
9.6639996,-0.022582788,-0.022749042,-0.022904506,-0.023046765,-0.023174869,-0.02328915,152562.02,0.0099999998,311.10794,157676.61,0.0099999998,308.74365,162647.02,0.0099999998,306.61896,167483.95,0.0099999998,304.71017,172196.31,0.0099999998,303.01779,-0.0093404613,-0.0095078479,-0.0096236384,-0.0096847387,174528.89,0.0099999998,322.56741,175776.88,0.0099999998,313.08554,176601.2,0.0099999998,304.42566,177414.05,0.0099999998,297.2944,178620.3,0.0099999998,294.43988,-0.014141992,-0.014151495,-0.014158549,-0.014164096,-0.01416877,-0.01417295,174978.61,0.0099999998,292.60532,175795.08,0.0099999998,292.51929,176607.48,0.0099999998,292.4697,177415.81,0.0099999998,292.44696,178220.05,0.0099999998,292.43896,-0.023872333,-0.023879362,-0.023884565,-0.023888139,-0.023890227,-0.023890911,180894.84,0.0099999998,292.52893,185317.12,0.0099999998,292.68494,189632.33,0.0099999998,292.83295,193846.83,0.0099999998,292.97369,197966.34,0.0099999998,293.10736
9.6660004,-0.022583535,-0.022749694,-0.022905059,-0.023047224,-0.023175243,-0.023289448,152562.11,0.0099999998,311.09613,157676.8,0.0099999998,308.73328,162647.25,0.0099999998,306.61002,167484.23,0.0099999998,304.70258,172196.59,0.0099999998,303.01138,-0.0093406886,-0.0095079578,-0.0096236318,-0.0096846558,174529.19,0.0099999998,322.55481,175777.17,0.0099999998,313.07544,176601.5,0.0099999998,304.41925,177414.33,0.0099999998,297.29138,178620.55,0.0099999998,294.43954,-0.014141989,-0.014151477,-0.014158524,-0.014164064,-0.014168736,-0.014172914,174978.89,0.0099999998,292.60477,175795.36,0.0099999998,292.51898,176607.77,0.0099999998,292.46954,177416.08,0.0099999998,292.44687,178220.31,0.0099999998,292.43893,-0.023872199,-0.023879226,-0.023884427,-0.023888001,-0.023890089,-0.023890773,180895.06,0.0099999998,292.52893,185317.3,0.0099999998,292.68497,189632.45,0.0099999998,292.83298,193846.89,0.0099999998,292.97369,197966.36,0.0099999998,293.10736
9.6680002,-0.02258428,-0.022750346,-0.022905612,-0.023047684,-0.023175616,-0.023289746,152562.2,0.0099999998,311.08432,157676.97,0.0099999998,308.72293,162647.48,0.0099999998,306.6011,167484.5,0.0099999998,304.69498,172196.89,0.0099999998,303.00494,-0.0093409149,-0.0095080668,-0.0096236253,-0.0096845739,174529.48,0.0099999998,322.54224,175777.47,0.0099999998,313.06537,176601.8,0.0099999998,304.41284,177414.61,0.0099999998,297.28839,178620.81,0.0099999998,294.43918,-0.014141985,-0.01415146,-0.014158498,-0.014164033,-0.014168702,-0.014172878,174979.17,0.0099999998,292.60425,175795.62,0.0099999998,292.51871,176608.03,0.0099999998,292.46939,177416.34,0.0099999998,292.44681,178220.58,0.0099999998,292.4389,-0.023872066,-0.02387909,-0.023884289,-0.023887863,-0.02388995,-0.023890633,180895.3,0.0099999998,292.5289,185317.47,0.0099999998,292.68497,189632.58,0.0099999998,292.83298,193846.97,0.0099999998,292.97369,197966.39,0.0099999998,293.10736
9.6700001,-0.022585025,-0.022750998,-0.022906166,-0.02304814,-0.023175988,-0.023290044,152562.3,0.0099999998,311.07251,157677.14,0.0099999998,308.71255,162647.72,0.0099999998,306.59219,167484.77,0.0099999998,304.68738,172197.19,0.0099999998,302.99854,-0.0093411421,-0.0095081758,-0.0096236197,-0.009684491,174529.78,0.0099999998,322.52966,175777.78,0.0099999998,313.05527,176602.09,0.0099999998,304.40643,177414.89,0.0099999998,297.2854,178621.06,0.0099999998,294.43884,-0.014141981,-0.014151443,-0.014158471,-0.014164003,-0.014168668,-0.014172842,174979.45,0.0099999998,292.6037,175795.91,0.0099999998,292.5184,176608.3,0.0099999998,292.46924,177416.61,0.0099999998,292.44675,178220.83,0.0099999998,292.43887,-0.023871932,-0.023878954,-0.023884151,-0.023887726,-0.023889812,-0.023890495,180895.52,0.0099999998,292.5289,185317.64,0.0099999998,292.68497,189632.69,0.0099999998,292.83298,193847.05,0.0099999998,292.97369,197966.41,0.0099999998,293.10736
9.6719999,-0.02258577,-0.022751648,-0.022906717,-0.023048598,-0.023176361,-0.023290342,152562.39,0.0099999998,311.0607,157677.31,0.0099999998,308.70221,162647.95,0.0099999998,306.58328,167485.05,0.0099999998,304.67981,172197.48,0.0099999998,302.99213,-0.0093413685,-0.0095082838,-0.0096236132,-0.009684409,174530.08,0.0099999998,322.51709,175778.08,0.0099999998,313.0452,176602.39,0.0099999998,304.40002,177415.17,0.0099999998,297.28244,178621.31,0.0099999998,294.43848,-0.014141979,-0.014151426,-0.014158445,-0.014163971,-0.014168633,-0.014172805,174979.73,0.0099999998,292.60315,175796.19,0.0099999998,292.51813,176608.56,0.0099999998,292.46909,177416.88,0.0099999998,292.44669,178221.09,0.0099999998,292.43884,-0.023871798,-0.023878818,-0.023884013,-0.023887586,-0.023889672,-0.023890356,180895.75,0.0099999998,292.5289,185317.81,0.0099999998,292.68497,189632.81,0.0099999998,292.83298,193847.11,0.0099999998,292.97369,197966.44,0.0099999998,293.10736
9.6739998,-0.022586515,-0.0227523,-0.02290727,-0.023049057,-0.023176733,-0.02329064,152562.48,0.0099999998,311.04892,157677.48,0.0099999998,308.69189,162648.17,0.0099999998,306.57437,167485.31,0.0099999998,304.67224,172197.78,0.0099999998,302.98572,-0.0093415948,-0.0095083928,-0.0096236067,-0.0096843271,174530.38,0.0099999998,322.50455,175778.38,0.0099999998,313.03513,176602.69,0.0099999998,304.39365,177415.45,0.0099999998,297.27945,178621.58,0.0099999998,294.43814,-0.014141975,-0.014151408,-0.014158419,-0.01416394,-0.014168599,-0.014172769,174980.02,0.0099999998,292.60263,175796.45,0.0099999998,292.51782,176608.84,0.0099999998,292.46893,177417.14,0.0099999998,292.44662,178221.34,0.0099999998,292.43881,-0.023871666,-0.023878681,-0.023883875,-0.023887448,-0.023889534,-0.023890218,180895.97,0.0099999998,292.5289,185317.98,0.0099999998,292.68497,189632.94,0.0099999998,292.83298,193847.19,0.0099999998,292.97369,197966.45,0.0099999998,293.10736
9.6759996,-0.02258726,-0.02275295,-0.022907821,-0.023049513,-0.023177106,-0.023290938,152562.58,0.0099999998,311.03714,157677.66,0.0099999998,308.68155,162648.41,0.0099999998,306.56546,167485.58,0.0099999998,304.66464,172198.06,0.0099999998,302.97931,-0.0093418211,-0.0095085008,-0.0096236002,-0.0096842442,174530.67,0.0099999998,322.492,175778.67,0.0099999998,313.02505,176602.97,0.0099999998,304.38727,177415.73,0.0099999998,297.27646,178621.83,0.0099999998,294.43781,-0.014141971,-0.014151392,-0.014158394,-0.014163909,-0.014168565,-0.014172733,174980.3,0.0099999998,292.60211,175796.73,0.0099999998,292.51752,176609.11,0.0099999998,292.46878,177417.39,0.0099999998,292.44653,178221.61,0.0099999998,292.43881,-0.023871532,-0.023878545,-0.023883739,-0.02388731,-0.023889396,-0.023890078,180896.2,0.0099999998,292.5289,185318.16,0.0099999998,292.68497,189633.06,0.0099999998,292.83298,193847.25,0.0099999998,292.97372,197966.48,0.0099999998,293.10736
9.6780005,-0.022588003,-0.022753598,-0.022908373,-0.023049971,-0.023177477,-0.023291234,152562.67,0.0099999998,311.02536,157677.83,0.0099999998,308.67123,162648.64,0.0099999998,306.55658,167485.86,0.0099999998,304.6571,172198.36,0.0099999998,302.9729,-0.0093420465,-0.0095086098,-0.0096235937,-0.0096841622,174530.97,0.0099999998,322.47943,175778.97,0.0099999998,313.01501,176603.27,0.0099999998,304.38089,177416.02,0.0099999998,297.2735,178622.09,0.0099999998,294.43744,-0.014141968,-0.014151374,-0.014158368,-0.014163878,-0.014168531,-0.014172697,174980.58,0.0099999998,292.60156,175797,0.0099999998,292.51724,176609.38,0.0099999998,292.46866,177417.66,0.0099999998,292.44647,178221.86,0.0099999998,292.43878,-0.023871398,-0.023878409,-0.023883602,-0.023887172,-0.023889257,-0.02388994,180896.44,0.0099999998,292.52887,185318.33,0.0099999998,292.68497,189633.17,0.0099999998,292.83298,193847.33,0.0099999998,292.97372,197966.5,0.0099999998,293.10736
9.6800003,-0.022588747,-0.022754248,-0.022908924,-0.023050427,-0.023177849,-0.023291532,152562.77,0.0099999998,311.01358,157678,0.0099999998,308.66092,162648.88,0.0099999998,306.5477,167486.12,0.0099999998,304.64954,172198.66,0.0099999998,302.96652,-0.0093422718,-0.0095087178,-0.0096235862,-0.0096840803,174531.27,0.0099999998,322.46689,175779.28,0.0099999998,313.00497,176603.56,0.0099999998,304.37454,177416.3,0.0099999998,297.27054,178622.34,0.0099999998,294.4371,-0.014141965,-0.014151356,-0.014158342,-0.014163847,-0.014168496,-0.01417266,174980.86,0.0099999998,292.60104,175797.28,0.0099999998,292.51694,176609.66,0.0099999998,292.46851,177417.92,0.0099999998,292.44641,178222.12,0.0099999998,292.43875,-0.023871265,-0.023878273,-0.023883464,-0.023887035,-0.023889119,-0.023889802,180896.66,0.0099999998,292.52887,185318.52,0.0099999998,292.68497,189633.3,0.0099999998,292.83298,193847.39,0.0099999998,292.97372,197966.53,0.0099999998,293.10736
9.6820002,-0.02258949,-0.022754898,-0.022909474,-0.023050884,-0.02317822,-0.023291828,152562.86,0.0099999998,311.00183,157678.19,0.0099999998,308.6506,162649.11,0.0099999998,306.53882,167486.39,0.0099999998,304.64197,172198.95,0.0099999998,302.96014,-0.0093424972,-0.0095088258,-0.0096235797,-0.0096839983,174531.56,0.0099999998,322.45438,175779.58,0.0099999998,312.99493,176603.86,0.0099999998,304.36816,177416.58,0.0099999998,297.26758,178622.59,0.0099999998,294.43677,-0.014141961,-0.014151339,-0.014158316,-0.014163815,-0.014168462,-0.014172624,174981.14,0.0099999998,292.60049,175797.56,0.0099999998,292.51666,176609.92,0.0099999998,292.46835,177418.19,0.0099999998,292.44635,178222.39,0.0099999998,292.43872,-0.023871131,-0.023878137,-0.023883326,-0.023886897,-0.023888981,-0.023889663,180896.89,0.0099999998,292.52887,185318.69,0.0099999998,292.68497,189633.42,0.0099999998,292.83298,193847.47,0.0099999998,292.97372,197966.55,0.0099999998,293.10736
9.684,-0.022590233,-0.022755546,-0.022910025,-0.02305134,-0.02317859,-0.023292124,152562.95,0.0099999998,310.99008,157678.36,0.0099999998,308.64032,162649.34,0.0099999998,306.52994,167486.66,0.0099999998,304.63443,172199.23,0.0099999998,302.95374,-0.0093427226,-0.0095089329,-0.0096235732,-0.0096839163,174531.86,0.0099999998,322.44183,175779.88,0.0099999998,312.98489,176604.16,0.0099999998,304.36182,177416.86,0.0099999998,297.26462,178622.86,0.0099999998,294.4364,-0.014141957,-0.014151322,-0.01415829,-0.014163785,-0.014168428,-0.014172588,174981.41,0.0099999998,292.59998,175797.83,0.0099999998,292.51639,176610.19,0.0099999998,292.4682,177418.45,0.0099999998,292.44629,178222.64,0.0099999998,292.43869,-0.023870999,-0.023878001,-0.02388319,-0.023886759,-0.023888841,-0.023889525,180897.11,0.0099999998,292.52887,185318.86,0.0099999998,292.68497,189633.55,0.0099999998,292.83298,193847.53,0.0099999998,292.97372,197966.58,0.0099999998,293.10736
9.6859999,-0.022590976,-0.022756195,-0.022910574,-0.023051796,-0.023178963,-0.023292422,152563.05,0.0099999998,310.97833,157678.53,0.0099999998,308.63004,162649.56,0.0099999998,306.52109,167486.94,0.0099999998,304.62689,172199.53,0.0099999998,302.94736,-0.009342948,-0.009509041,-0.0096235666,-0.0096838335,174532.16,0.0099999998,322.42932,175780.17,0.0099999998,312.97488,176604.44,0.0099999998,304.35547,177417.14,0.0099999998,297.26166,178623.11,0.0099999998,294.43607,-0.014141954,-0.014151304,-0.014158264,-0.014163754,-0.014168394,-0.014172552,174981.69,0.0099999998,292.59946,175798.11,0.0099999998,292.51608,176610.45,0.0099999998,292.46808,177418.72,0.0099999998,292.4462,178222.91,0.0099999998,292.43866,-0.023870865,-0.023877865,-0.023883052,-0.023886621,-0.023888703,-0.023889385,180897.34,0.0099999998,292.52884,185319.03,0.0099999998,292.68497,189633.66,0.0099999998,292.83301,193847.61,0.0099999998,292.97372,197966.59,0.0099999998,293.10736
9.6879997,-0.022591719,-0.022756843,-0.022911124,-0.023052253,-0.023179334,-0.023292718,152563.14,0.0099999998,310.96658,157678.7,0.0099999998,308.61972,162649.8,0.0099999998,306.51221,167487.2,0.0099999998,304.61935,172199.83,0.0099999998,302.94098,-0.0093431734,-0.0095091481,-0.0096235592,-0.0096837515,174532.45,0.0099999998,322.41681,175780.47,0.0099999998,312.96487,176604.73,0.0099999998,304.34912,177417.42,0.0099999998,297.2587,178623.36,0.0099999998,294.43573,-0.01414195,-0.014151287,-0.014158239,-0.014163722,-0.014168359,-0.014172516,174981.97,0.0099999998,292.59894,175798.38,0.0099999998,292.51581,176610.73,0.0099999998,292.46793,177418.98,0.0099999998,292.44614,178223.16,0.0099999998,292.43863,-0.023870733,-0.023877729,-0.023882914,-0.023886483,-0.023888566,-0.023889247,180897.56,0.0099999998,292.52884,185319.2,0.0099999998,292.68497,189633.78,0.0099999998,292.83301,193847.69,0.0099999998,292.97372,197966.62,0.0099999998,293.10736
9.6899996,-0.022592461,-0.022757491,-0.022911673,-0.023052707,-0.023179704,-0.023293015,152563.23,0.0099999998,310.95486,157678.88,0.0099999998,308.60947,162650.03,0.0099999998,306.50336,167487.47,0.0099999998,304.61182,172200.12,0.0099999998,302.93463,-0.0093433978,-0.0095092552,-0.0096235527,-0.0096836695,174532.75,0.0099999998,322.4043,175780.77,0.0099999998,312.95486,176605.03,0.0099999998,304.3428,177417.7,0.0099999998,297.25577,178623.62,0.0099999998,294.43539,-0.014141946,-0.01415127,-0.014158213,-0.014163692,-0.014168325,-0.01417248,174982.25,0.0099999998,292.59839,175798.66,0.0099999998,292.5155,176611,0.0099999998,292.46777,177419.25,0.0099999998,292.44608,178223.42,0.0099999998,292.43863,-0.023870599,-0.023877593,-0.023882776,-0.023886345,-0.023888428,-0.023889109,180897.8,0.0099999998,292.52884,185319.38,0.0099999998,292.68497,189633.91,0.0099999998,292.83301,193847.75,0.0099999998,292.97372,197966.64,0.0099999998,293.10736
9.6920004,-0.022593202,-0.022758137,-0.022912223,-0.023053164,-0.023180075,-0.023293311,152563.33,0.0099999998,310.94312,157679.05,0.0099999998,308.59918,162650.27,0.0099999998,306.49451,167487.73,0.0099999998,304.60428,172200.41,0.0099999998,302.92825,-0.0093436223,-0.0095093623,-0.0096235452,-0.0096835876,174533.05,0.0099999998,322.39178,175781.06,0.0099999998,312.94485,176605.33,0.0099999998,304.33649,177417.98,0.0099999998,297.25281,178623.88,0.0099999998,294.43506,-0.014141942,-0.014151252,-0.014158187,-0.014163661,-0.014168291,-0.014172443,174982.53,0.0099999998,292.59787,175798.92,0.0099999998,292.51523,176611.27,0.0099999998,292.46765,177419.52,0.0099999998,292.44601,178223.67,0.0099999998,292.4386,-0.023870466,-0.023877457,-0.023882641,-0.023886207,-0.023888288,-0.02388897,180898.02,0.0099999998,292.52884,185319.55,0.0099999998,292.68497,189634.03,0.0099999998,292.83301,193847.83,0.0099999998,292.97372,197966.67,0.0099999998,293.10736
9.6940002,-0.022593943,-0.022758784,-0.022912772,-0.023053618,-0.023180444,-0.023293607,152563.42,0.0099999998,310.9314,157679.22,0.0099999998,308.58893,162650.48,0.0099999998,306.48569,167488.02,0.0099999998,304.59677,172200.7,0.0099999998,302.92191,-0.0093438467,-0.0095094694,-0.0096235378,-0.0096835056,174533.34,0.0099999998,322.37927,175781.38,0.0099999998,312.93488,176605.62,0.0099999998,304.33017,177418.27,0.0099999998,297.24988,178624.12,0.0099999998,294.43469,-0.014141938,-0.014151234,-0.01415816,-0.014163629,-0.014168257,-0.014172407,174982.81,0.0099999998,292.59735,175799.2,0.0099999998,292.51495,176611.53,0.0099999998,292.4675,177419.78,0.0099999998,292.44595,178223.94,0.0099999998,292.43857,-0.023870332,-0.023877323,-0.023882503,-0.02388607,-0.02388815,-0.023888832,180898.25,0.0099999998,292.52881,185319.72,0.0099999998,292.68497,189634.14,0.0099999998,292.83301,193847.89,0.0099999998,292.97372,197966.69,0.0099999998,293.10736
9.6960001,-0.022594685,-0.022759432,-0.02291332,-0.023054073,-0.023180814,-0.023293903,152563.53,0.0099999998,310.91971,157679.39,0.0099999998,308.57867,162650.72,0.0099999998,306.47684,167488.28,0.0099999998,304.58926,172201,0.0099999998,302.91553,-0.0093440711,-0.0095095765,-0.0096235313,-0.0096834237,174533.64,0.0099999998,322.36679,175781.67,0.0099999998,312.9249,176605.91,0.0099999998,304.32385,177418.53,0.0099999998,297.24695,178624.39,0.0099999998,294.43436,-0.014141934,-0.014151216,-0.014158134,-0.014163598,-0.014168222,-0.014172371,174983.09,0.0099999998,292.59683,175799.48,0.0099999998,292.51465,176611.8,0.0099999998,292.46735,177420.03,0.0099999998,292.44589,178224.19,0.0099999998,292.43854,-0.0238702,-0.023877187,-0.023882365,-0.023885932,-0.023888012,-0.023888694,180898.47,0.0099999998,292.52881,185319.89,0.0099999998,292.68497,189634.27,0.0099999998,292.83301,193847.97,0.0099999998,292.97372,197966.72,0.0099999998,293.10736
9.698,-0.022595424,-0.022760078,-0.022913869,-0.023054527,-0.023181185,-0.023294199,152563.62,0.0099999998,310.90799,157679.56,0.0099999998,308.56842,162650.95,0.0099999998,306.46802,167488.55,0.0099999998,304.58176,172201.28,0.0099999998,302.90918,-0.0093442947,-0.0095096827,-0.0096235238,-0.0096833417,174533.94,0.0099999998,322.35431,175781.97,0.0099999998,312.91492,176606.2,0.0099999998,304.31754,177418.81,0.0099999998,297.24402,178624.64,0.0099999998,294.43402,-0.01414193,-0.0141512,-0.014158108,-0.014163567,-0.014168188,-0.014172334,174983.36,0.0099999998,292.59631,175799.75,0.0099999998,292.51437,176612.08,0.0099999998,292.46722,177420.3,0.0099999998,292.44583,178224.45,0.0099999998,292.43851,-0.023870066,-0.023877051,-0.023882229,-0.023885794,-0.023887875,-0.023888556,180898.7,0.0099999998,292.52881,185320.06,0.0099999998,292.68497,189634.39,0.0099999998,292.83301,193848.03,0.0099999998,292.97375,197966.73,0.0099999998,293.10736
9.6999998,-0.022596164,-0.022760723,-0.022914417,-0.023054982,-0.023181554,-0.023294494,152563.72,0.0099999998,310.8963,157679.73,0.0099999998,308.55817,162651.19,0.0099999998,306.4592,167488.81,0.0099999998,304.57425,172201.58,0.0099999998,302.90283,-0.0093445191,-0.0095097898,-0.0096235164,-0.0096832607,174534.23,0.0099999998,322.34183,175782.27,0.0099999998,312.90497,176606.5,0.0099999998,304.31125,177419.09,0.0099999998,297.24109,178624.91,0.0099999998,294.43369,-0.014141927,-0.014151182,-0.014158082,-0.014163536,-0.014168154,-0.014172298,174983.64,0.0099999998,292.59579,175800.03,0.0099999998,292.5141,176612.34,0.0099999998,292.46707,177420.56,0.0099999998,292.44574,178224.7,0.0099999998,292.43848,-0.023869934,-0.023876915,-0.023882091,-0.023885656,-0.023887737,-0.023888417,180898.92,0.0099999998,292.52881,185320.23,0.0099999998,292.68497,189634.5,0.0099999998,292.83301,193848.11,0.0099999998,292.97375,197966.77,0.0099999998,293.10739
