"Time","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im"
2.5021999,0.34911466,0.28971606
2.5023,0.33984214,0.30053914
2.5023999,0.33023423,0.31106558
2.5025001,0.32030043,0.32128504
2.5026,0.31005052,0.33118746
2.5027001,0.29949459,0.340763
2.5028,0.28864312,0.35000226
2.5028999,0.2775068,0.35889611
2.503,0.26609662,0.36743575
2.5030999,0.2544238,0.37561277
2.5032001,0.24249992,0.38341913
2.5033,0.2303367,0.39084709
2.5034001,0.21794617,0.39788929
2.5035,0.20534055,0.40453884
2.5035999,0.19253229,0.41078916
2.5037,0.179534,0.41663408
2.5037999,0.16635856,0.42206782
2.5039001,0.15301892,0.42708504
2.5039999,0.13952827,0.43168077
2.5041001,0.12589994,0.43585044
2.5042,0.11214735,0.43959004
2.5043001,0.098284073,0.44289577
2.5044,0.084323801,0.44576439
2.5044999,0.070280321,0.44819313
2.5046,0.05616748,0.45017955
2.5046999,0.041999206,0.45172167
2.5048001,0.027789485,0.45281801
2.5049,0.013552336,0.45346746
2.5050001,-0.00069818622,0.45366937
2.5051,-0.014948017,0.45342359
2.5051999,-0.029183097,0.45273033
2.5053,-0.043389376,0.45159024
2.5053999,-0.057552837,0.45000452
2.5055001,-0.071659498,0.44797468
2.5056,-0.085695438,0.44550273
2.5057001,-0.099646807,0.44259113
2.5058,-0.11349984,0.43924272
2.5058999,-0.12724085,0.43546084
2.506,-0.1408563,0.43124923
2.5060999,-0.15433273,0.42661199
2.5062001,-0.16765684,0.42155373
2.5063,-0.18081552,0.41607949
2.5064001,-0.19379573,0.41019458
2.5065,-0.20658469,0.40390486
2.5065999,-0.21916978,0.39721653
2.5067,-0.23153858,0.39013621
2.5067999,-0.24367885,0.38267085
2.5069001,-0.25557867,0.37482786
2.507,-0.26722625,0.36661494
2.5071001,-0.27861008,0.35804018
2.5072,-0.28971899,0.34911212
2.5072999,-0.30054197,0.33983952
2.5074,-0.31106833,0.33023152
2.5074999,-0.32128772,0.32029763
2.5076001,-0.33119002,0.31004763
2.5077,-0.34076548,0.29949164
2.5078001,-0.35000464,0.28864011
2.5079,-0.35889837,0.2775037
2.5079999,-0.36743793,0.26609343
2.5081,-0.37561485,0.25442058
2.5081999,-0.38342109,0.24249662
2.5083001,-0.39084893,0.23033334
2.5084,-0.39789104,0.21794276
2.5085001,-0.40454051,0.20533709
2.5086,-0.41079071,0.19252877
2.5086999,-0.41663551,0.17953046
2.5088,-0.42206916,0.16635495
2.5088999,-0.42708623,0.15301529
2.5090001,-0.43168184,0.13952461
2.5091,-0.43585142,0.12589623
2.5092001,-0.43959087,0.11214361
2.5093,-0.44289649,0.098280318
2.5093999,-0.44576502,0.084320039
2.5095,-0.44819364,0.070276536
2.5095999,-0.45017993,0.056163684
2.5097001,-0.45172194,0.041995402
2.5098,-0.45281816,0.027785676
2.5099001,-0.45346749,0.013548527
2.51,-0.45366928,-0.00070198928
2.5100999,-0.45342338,-0.014951815
2.5102,-0.45272997,-0.029186886
2.5102999,-0.45158979,-0.04339315
2.5104001,-0.45000395,-0.057556588
2.5105,-0.44797397,-0.071663231
2.5106001,-0.44550192,-0.085699141
2.5107,-0.44259021,-0.09965048
2.5107999,-0.43924168,-0.11350348
2.5109,-0.4354597,-0.12724446
2.5109999,-0.43124795,-0.14085986
2.5111001,-0.42661062,-0.15433624
2.5112,-0.42155227,-0.16766033
2.5113001,-0.41607788,-0.18081893
2.5114,-0.41019288,-0.19379911
2.5114999,-0.40390307,-0.20658801
2.5116,-0.39721465,-0.21917304
2.5116999,-0.39013422,-0.23154177
2.5118001,-0.38266876,-0.24368198
2.5118999,-0.37482566,-0.25558171
2.5120001,-0.36661264,-0.26722923
2.5121,-0.3580378,-0.278613
2.5122001,-0.34910965,-0.28972182
2.5123,-0.33983696,-0.30054471
2.5123999,-0.33022887,-0.31107101
2.5125,-0.32029489,-0.32129028
2.5125999,-0.31004483,-0.33119252
2.5127001,-0.29948875,-0.34076789
2.5128,-0.28863716,-0.35000694
2.5129001,-0.27750069,-0.35890061
2.513,-0.26609036,-0.36744004
2.5130999,-0.25441742,-0.37561688
2.5132,-0.24249341,-0.383423
2.5132999,-0.23033008,-0.39085075
2.5134001,-0.21793944,-0.39789277
2.5135,-0.20533371,-0.40454212
2.5136001,-0.19252536,-0.4107922
2.5137,-0.179527,-0.41663691
2.5137999,-0.16635145,-0.42207041
2.5139,-0.15301174,-0.4270874
2.5139999,-0.13952103,-0.43168291
2.5141001,-0.12589262,-0.43585238
2.5142,-0.11213998,-0.43959171
2.5143001,-0.098276675,-0.4428972
2.5144,-0.084316365,-0.44576561
2.5144999,-0.070272848,-0.44819412
2.5146,-0.056159988,-0.45018029
2.5146999,-0.041991696,-0.45172217
2.5148001,-0.027781967,-0.45281827
2.5149,-0.01354482,-0.45346749
2.5150001,0.00070569542,-0.45366919
2.5151,0.014955514,-0.45342314
2.5151999,0.029190572,-0.45272964
2.5153,0.043396823,-0.45158935
2.5153999,0.057560246,-0.45000339
2.5155001,0.071666867,-0.44797331
2.5156,0.085702755,-0.44550112
2.5157001,0.099654064,-0.44258928
2.5158,0.11350702,-0.43924069
2.5158999,0.12724797,-0.43545857
2.516,0.14086333,-0.43124673
2.5160999,0.15433969,-0.42660928
2.5162001,0.16766371,-0.42155081
2.5163,0.18082227,-0.41607633
2.5164001,0.19380239,-0.41019124
2.5165,0.20659125,-0.40390131
2.5165999,0.2191762,-0.39721277
2.5167,0.23154488,-0.39013225
2.5167999,0.24368504,-0.38266671
2.5169001,0.25558469,-0.37482351
2.517,0.26723212,-0.36661041
2.5171001,0.27861583,-0.3580355
2.5172,0.28972459,-0.34910724
2.5172999,0.30054739,-0.33983445
2.5174,0.3110736,-0.3302263
2.5174999,0.32129282,-0.32029223
2.5176001,0.33119494,-0.31004208
2.5177,0.34077021,-0.29948598
2.5178001,0.3500092,-0.28863427
2.5179,0.35890275,-0.27749774
2.5179999,0.3674421,-0.26608735
2.5181,0.37561885,-0.25441435
2.5181999,0.38342488,-0.24249028
2.5183001,0.39085254,-0.23032691
2.5184,0.39789444,-0.2179362
2.5185001,0.40454367,-0.20533043
2.5186,0.41079366,-0.19252203
2.5186999,0.41663826,-0.17952362
2.5188,0.42207167,-0.16634806
2.5188999,0.42708856,-0.15300831
2.5190001,0.43168393,-0.13951756
2.5191,0.4358533,-0.12588912
2.5192001,0.43959251,-0.11213646
2.5193,0.44289792,-0.098273121
2.5193999,0.44576621,-0.084312804
2.5195,0.44819459,-0.070269272
2.5195999,0.45018065,-0.056156397
2.5197001,0.45172244,-0.041988097
2.5197999,0.45281842,-0.027778367
2.5199001,0.45346752,-0.013541217
2.52,0.4536691,0.00070929498
2.5201001,0.45342296,0.014959105
2.5202,0.45272934,0.029194154
2.5202999,0.45158893,0.043400392
2.5204,0.45000285,0.057563797
2.5204999,0.44797266,0.071670391
2.5206001,0.44550037,0.085706256
2.5207,0.44258842,0.099657543
2.5208001,0.43923971,0.11351047
2.5209,0.4354575,0.12725139
2.5209999,0.43124554,0.14086671
2.5211,0.426608,0.15434301
2.5211999,0.42154941,0.167667
2.5213001,0.41607484,0.18082552
2.5214,0.41018963,0.19380558
2.5215001,0.40389961,0.20659438
2.5216,0.39721099,0.21917929
2.5216999,0.39013037,0.23154789
2.5218,0.38266471,0.24368799
2.5218999,0.37482142,0.25558758
2.5220001,0.36660823,0.26723495
2.5221,0.35803324,0.27861857
2.5222001,0.34910491,0.28972724
2.5223,0.33983204,0.30054998
2.5223999,0.3302238,0.31107613
2.5225,0.32028967,0.32129526
2.5225999,0.31003946,0.33119729
2.5227001,0.29948324,0.34077248
2.5228,0.2886315,0.35001138
2.5229001,0.27749491,0.35890484
2.523,0.26608443,0.36744413
2.5230999,0.25441137,0.37562075
2.5232,0.24248725,0.3834267
2.5232999,0.23032381,0.39085424
2.5234001,0.21793307,0.39789605
2.5235,0.20532726,0.40454519
2.5236001,0.1925188,0.41079509
2.5237,0.17952035,0.41663957
2.5237999,0.16634475,0.42207289
2.5239,0.15300497,0.42708966
2.5239999,0.13951419,0.43168494
2.5241001,0.12588574,0.4358542
2.5242,0.11213303,0.43959332
2.5243001,0.098269679,0.44289857
2.5244,0.08430934,0.44576678
2.5244999,0.070265792,0.44819504
2.5246,0.056152906,0.45018101
2.5246999,0.041984607,0.45172268
2.5248001,0.027774867,0.45281854
2.5249,0.013537717,0.45346755
2.5250001,-0.00071279047,0.45366901
2.5251,-0.014962596,0.45342276
2.5251999,-0.029197635,0.45272902
2.5253,-0.043403856,0.45158851
2.5253999,-0.057567246,0.45000231
2.5255001,-0.071673825,0.44797203
2.5256,-0.085709661,0.44549963
2.5257001,-0.099660918,0.44258758
2.5258,-0.11351382,0.43923876
2.5258999,-0.12725469,0.43545642
2.526,-0.14086999,0.43124437
2.5260999,-0.15434626,0.42660671
2.5262001,-0.16767019,0.42154807
2.5263,-0.18082866,0.41607338
2.5264001,-0.19380867,0.41018808
2.5265,-0.20659743,0.40389794
2.5265999,-0.21918228,0.39720923
2.5267,-0.23155083,0.39012852
2.5267999,-0.24369086,0.3826628
2.5269001,-0.25559041,0.37481943
2.527,-0.26723769,0.36660615
2.5271001,-0.27862126,0.35803106
2.5272,-0.28972986,0.34910265
2.5272999,-0.30055252,0.33982968
2.5274,-0.31107858,0.33022138
2.5274999,-0.32129765,0.32028717
2.5276,-0.33119959,0.31003687
2.5276999,-0.34077471,0.29948062
2.5278001,-0.35001352,0.28862879
2.5279,-0.35890689,0.27749211
2.5280001,-0.36744606,0.2660816
2.5281,-0.37562263,0.25440848
2.5281999,-0.38342845,0.2424843
2.5283,-0.39085591,0.23032081
2.5283999,-0.39789763,0.21793003
2.5285001,-0.40454668,0.20532416
2.5286,-0.41079646,0.19251567
2.5287001,-0.41664085,0.17951718
2.5288,-0.42207408,0.16634153
2.5288999,-0.42709073,0.15300173
2.529,-0.43168592,0.13951091
2.5290999,-0.43585506,0.12588243
2.5292001,-0.43959406,0.1121297
2.5293,-0.44289926,0.098266333
2.5294001,-0.44576734,0.084305972
2.5295,-0.44819549,0.070262417
2.5295999,-0.45018134,0.05614952
2.5297,-0.45172292,0.041981205
2.5297999,-0.45281866,0.027771464
2.5299001,-0.45346755,0.013534317
2.53,-0.45366892,-0.00071618968
2.5301001,-0.45342255,-0.014965989
2.5302,-0.45272872,-0.029201018
2.5302999,-0.45158809,-0.043407228
2.5304,-0.45000181,-0.057570599
2.5304999,-0.4479714,-0.071677156
2.5306001,-0.44549891,-0.085712977
2.5307,-0.44258675,-0.099664204
2.5308001,-0.43923783,-0.11351708
2.5309,-0.43545541,-0.12725791
2.5309999,-0.43124324,-0.14087318
2.5311,-0.42660549,-0.1543494
2.5311999,-0.42154673,-0.1676733
2.5313001,-0.41607195,-0.18083173
2.5314,-0.41018656,-0.1938117
2.5315001,-0.40389636,-0.2066004
2.5316,-0.39720753,-0.21918519
2.5316999,-0.39012673,-0.23155369
2.5318,-0.38266093,-0.24369366
2.5318999,-0.37481746,-0.25559312
2.5320001,-0.36660409,-0.26724038
2.5321,-0.35802892,-0.27862388
2.5322001,-0.34910044,-0.2897324
2.5323,-0.33982742,-0.30055499
2.5323999,-0.33021903,-0.31108096
2.5325,-0.32028472,-0.32129994
2.5325999,-0.31003436,-0.33120182
2.5327001,-0.29947805,-0.34077686
2.5328,-0.28862616,-0.35001558
2.5329001,-0.27748942,-0.35890886
2.533,-0.26607886,-0.36744797
2.5330999,-0.25440568,-0.37562442
2.5332,-0.24248144,-0.38343018
2.5332999,-0.23031791,-0.39085755
2.5334001,-0.21792705,-0.39789918
2.5335,-0.20532115,-0.40454811
2.5336001,-0.19251262,-0.4107978
2.5337,-0.17951408,-0.4166421
2.5337999,-0.1663384,-0.42207521
2.5339,-0.15299857,-0.42709178
2.5339999,-0.13950773,-0.43168685
2.5341001,-0.12587921,-0.4358559
2.5342,-0.11212647,-0.43959481
2.5343001,-0.09826307,-0.44289988
2.5344,-0.084302694,-0.44576788
2.5344999,-0.070259124,-0.44819593
2.5346,-0.056146216,-0.45018166
2.5346999,-0.041977897,-0.45172313
2.5348001,-0.027768152,-0.45281881
2.5349,-0.013531002,-0.45346758
2.5350001,0.00071950164,-0.45366883
2.5351,0.014969294,-0.45342237
2.5352001,0.029204313,-0.45272842
2.5353,0.04341051,-0.45158771
2.5353999,0.057573866,-0.4500013
2.5355,0.071680404,-0.44797081
2.5355999,0.085716203,-0.4454982
2.5357001,0.099667408,-0.44258595
2.5358,0.11352025,-0.43923691
2.5359001,0.12726106,-0.4354544
2.536,0.14087628,-0.43124214
2.5360999,0.15435247,-0.4266043
2.5362,0.16767633,-0.42154545
2.5362999,0.18083471,-0.41607058
2.5364001,0.19381464,-0.41018507
2.5365,0.20660327,-0.40389478
2.5366001,0.21918803,-0.39720589
2.5367,0.23155648,-0.39012501
2.5367999,0.24369638,-0.38265908
2.5369,0.2555958,-0.37481555
2.5369999,0.26724297,-0.36660209
2.5371001,0.27862641,-0.35802686
2.5372,0.28973487,-0.34909827
2.5373001,0.30055737,-0.33982518
2.5374,0.31108329,-0.33021671
2.5374999,0.32130218,-0.32028237
2.5376,0.331204,-0.31003195
2.5376999,0.34077895,-0.29947555
2.5378001,0.35001758,-0.28862357
2.5379,0.3589108,-0.2774868
2.5380001,0.36744982,-0.26607615
2.5381,0.37562618,-0.25440294
2.5381999,0.38343185,-0.24247865
2.5383,0.39085913,-0.23031506
2.5383999,0.39790067,-0.21792418
2.5385001,0.40454951,-0.20531823
2.5386,0.41079912,-0.19250964
2.5387001,0.41664332,-0.17951107
2.5388,0.42207634,-0.16633536
2.5388999,0.42709279,-0.15299548
2.539,0.43168777,-0.13950461
2.5390999,0.43585673,-0.12587608
2.5392001,0.43959555,-0.11212332
2.5393,0.44290051,-0.098259896
2.5394001,0.44576839,-0.084299512
2.5395,0.44819635,-0.070255928
2.5395999,0.45018199,-0.056143004
2.5397,0.45172337,-0.041974682
2.5397999,0.45281893,-0.027764933
2.5399001,0.45346761,-0.013527783
2.54,0.45366874,0.00072271668
2.5401001,0.45342219,0.014972503
2.5402,0.45272815,0.029207515
2.5402999,0.45158732,0.043413699
2.5404,0.45000082,0.05757704
2.5404999,0.44797021,0.071683556
2.5406001,0.44549754,0.085719332
2.5407,0.44258517,0.099670514
2.5408001,0.43923604,0.11352333
2.5409,0.43545344,0.12726411
2.5409999,0.4312411,0.14087929
2.5411,0.42660314,0.15435545
2.5411999,0.42154419,0.16767927
2.5413001,0.41606924,0.18083762
2.5414,0.41018364,0.19381748
2.5415001,0.40389326,0.20660608
2.5416,0.39720428,0.21919078
2.5416999,0.39012331,0.23155917
2.5418,0.38265732,0.24369903
2.5418999,0.37481371,0.2555984
2.5420001,0.36660016,0.2672455
2.5421,0.35802484,0.27862886
2.5422001,0.34909621,0.28973725
2.5423,0.33982304,0.3005597
2.5423999,0.3302145,0.31108555
2.5425,0.32028008,0.32130438
2.5425999,0.31002957,0.33120611
2.5427001,0.29947311,0.34078097
2.5427999,0.2886211,0.35001954
2.5429001,0.27748424,0.35891268
2.543,0.26607355,0.36745161
2.5431001,0.25440028,0.37562791
2.5432,0.24247594,0.38343349
2.5432999,0.2303123,0.39086068
2.5434,0.21792138,0.39790213
2.5434999,0.20531538,0.40455088
2.5436001,0.19250676,0.4108004
2.5437,0.17950816,0.41664448
2.5438001,0.16633241,0.42207742
2.5439,0.1529925,0.42709377
2.5439999,0.13950162,0.43168867
2.5441,0.12587304,0.43585753
2.5441999,0.11212026,0.43959624
2.5443001,0.098256819,0.44290113
2.5444,0.084296413,0.44576889
2.5445001,0.070252813,0.44819677
2.5446,0.05613989,0.45018232
2.5446999,0.041971561,0.45172358
2.5448,0.027761806,0.45281902
2.5448999,0.013524656,0.45346761
2.5450001,-0.0007258408,0.45366868
2.5451,-0.014975622,0.45342201
2.5452001,-0.029210623,0.45272788
2.5453,-0.043416798,0.45158696
2.5453999,-0.057580125,0.45000035
2.5455,-0.071686625,0.44796965
2.5455999,-0.085722379,0.44549689
2.5457001,-0.099673532,0.44258443
2.5458,-0.11352632,0.43923521
2.5459001,-0.12726708,0.43545249
2.546,-0.14088222,0.43124005
2.5460999,-0.15435834,0.42660201
2.5462,-0.16768213,0.42154297
2.5462999,-0.18084043,0.41606793
2.5464001,-0.19382025,0.41018227
2.5465,-0.2066088,0.4038918
2.5466001,-0.21919346,0.39720273
2.5467,-0.23156179,0.39012167
2.5467999,-0.24370161,0.38265559
2.5469,-0.2556009,0.37481189
2.5469999,-0.26724795,0.36659828
2.5471001,-0.27863127,0.3580229
2.5472,-0.28973958,0.34909418
2.5473001,-0.30056196,0.33982092
2.5474,-0.31108776,0.33021232
2.5474999,-0.3213065,0.32027784
2.5476,-0.33120817,0.31002727
2.5476999,-0.34078297,0.29947075
2.5478001,-0.35002145,0.28861868
2.5479,-0.35891449,0.27748176
2.5480001,-0.36745337,0.26607102
2.5481,-0.37562954,0.25439769
2.5481999,-0.38343507,0.2424733
2.5483,-0.39086217,0.23030962
2.5483999,-0.39790353,0.21791865
2.5485001,-0.40455219,0.20531261
2.5486,-0.41080162,0.19250396
2.5487001,-0.41664565,0.17950532
2.5488,-0.42207846,0.16632953
2.5488999,-0.42709476,0.1529896
2.549,-0.43168953,0.13949868
2.5490999,-0.43585831,0.12587009
2.5492001,-0.43959692,0.11211728
2.5493,-0.4429017,0.098253831
2.5494001,-0.4457694,0.084293403
2.5495,-0.44819719,0.070249796
2.5495999,-0.45018262,0.056136861
2.5497,-0.45172378,0.041968521
2.5497999,-0.45281914,0.027758768
2.5499001,-0.45346764,0.013521617
2.55,-0.45366859,-0.00072887866
2.5501001,-0.45342183,-0.014978654
2.5502,-0.45272762,-0.029213646
2.5502999,-0.45158657,-0.043419808
2.5504,-0.4499999,-0.05758312
2.5504999,-0.44796911,-0.071689606
2.5506001,-0.44549623,-0.085725337
2.5506999,-0.44258368,-0.099676467
2.5508001,-0.43923438,-0.11352924
2.5509,-0.43545157,-0.12726995
2.5510001,-0.43123904,-0.14088507
2.5511,-0.42660093,-0.15436116
2.5511999,-0.42154181,-0.1676849
2.5513,-0.41606665,-0.18084316
2.5513999,-0.4101809,-0.19382295
2.5515001,-0.40389034,-0.20661145
2.5516,-0.39720121,-0.21919607
2.5517001,-0.39012006,-0.23156434
2.5518,-0.38265392,-0.2437041
2.5518999,-0.37481013,-0.25560334
2.552,-0.36659646,-0.26725033
2.5520999,-0.35802099,-0.27863359
2.5522001,-0.34909219,-0.28974184
2.5523,-0.33981889,-0.30056417
2.5524001,-0.33021021,-0.31108987
2.5525,-0.32027566,-0.32130855
2.5525999,-0.31002504,-0.33121017
2.5527,-0.29946846,-0.34078488
2.5527999,-0.28861633,-0.3500233
2.5529001,-0.27747938,-0.35891628
2.553,-0.26606858,-0.36745504
2.5531001,-0.25439519,-0.37563118
2.5532,-0.24247076,-0.38343659
2.5532999,-0.23030701,-0.39086363
2.5534,-0.217916,-0.3979049
2.5534999,-0.20530993,-0.40455347
2.5536001,-0.19250123,-0.41080281
2.5537,-0.17950256,-0.41664675
2.5538001,-0.16632673,-0.4220795
2.5539,-0.15298678,-0.42709568
2.5539999,-0.13949582,-0.43169039
2.5541,-0.12586722,-0.43585905
2.5541999,-0.11211438,-0.43959758
2.5543001,-0.098250911,-0.44290227
2.5544,-0.084290475,-0.44576988
2.5545001,-0.070246853,-0.44819757
2.5546,-0.056133907,-0.45018291
2.5546999,-0.041965563,-0.45172399
2.5548,-0.027755806,-0.45281926
2.5548999,-0.013518654,-0.45346764
2.5550001,0.00073183805,-0.45366853
2.5551,0.014981607,-0.45342168
2.5552001,0.029216593,-0.45272735
2.5553,0.043422744,-0.45158625
2.5553999,0.05758604,-0.44999945
2.5555,0.071692504,-0.44796857
2.5555999,0.085728221,-0.44549561
2.5557001,0.099679329,-0.44258296
2.5558,0.11353207,-0.43923357
2.5559001,0.12727275,-0.43545067
2.556,0.14088786,-0.43123806
2.5560999,0.1543639,-0.42659986
2.5562,0.16768761,-0.42154065
2.5562999,0.18084583,-0.41606542
2.5564001,0.19382557,-0.41017959
2.5565,0.20661403,-0.40388894
2.5566001,0.2191986,-0.39719972
2.5567,0.23156683,-0.39011851
2.5567999,0.24370652,-0.38265228
2.5569,0.25560573,-0.37480843
2.5569999,0.26725265,-0.36659467
2.5571001,0.27863586,-0.35801914
2.5572,0.28974405,-0.34909028
2.5573001,0.30056632,-0.3398169
2.5574,0.31109196,-0.33020815
2.5574999,0.32131058,-0.32027355
2.5576,0.3312121,-0.31002286
2.5576999,0.34078676,-0.29946622
2.5578001,0.35002512,-0.28861403
2.5579,0.35891801,-0.27747703
2.5580001,0.3674567,-0.26606616
2.5581,0.37563276,-0.25439274
2.5581999,0.38343811,-0.24246825
2.5583,0.39086503,-0.23030448
2.5583999,0.39790624,-0.21791342
2.5585001,0.40455472,-0.2053073
2.5585999,0.410804,-0.19249858
2.5587001,0.41664785,-0.17949986
2.5588,0.42208049,-0.16632402
2.5589001,0.42709661,-0.15298402
2.559,0.43169123,-0.13949305
2.5590999,0.4358598,-0.12586442
2.5592,0.43959823,-0.11211157
2.5592999,0.44290283,-0.098248079
2.5594001,0.44577035,-0.084287629
2.5595,0.44819793,-0.070243999
2.5596001,0.45018321,-0.056131043
2.5597,0.4517242,-0.041962691
2.5597999,0.45281938,-0.027752928
2.5599,0.45346767,-0.013515778
2.5599999,0.45366845,0.00073471136
2.5601001,0.4534215,0.014984476
2.5602,0.45272711,0.029219452
2.5603001,0.45158589,0.043425594
2.5604,0.44999903,0.057588875
2.5604999,0.44796807,0.071695328
2.5606,0.44549501,0.085731022
2.5606999,0.44258228,0.099682108
2.5608001,0.4392328,0.11353482
2.5609,0.43544984,0.12727548
2.5610001,0.4312371,0.14089055
2.5611,0.42659882,0.15436657
2.5611999,0.42153955,0.16769023
2.5613,0.41606423,0.18084842
2.5613999,0.4101783,0.19382812
2.5615001,0.4038876,0.20661655
2.5616,0.39719829,0.21920106
2.5617001,0.39011699,0.23156925
2.5618,0.3826507,0.24370889
2.5618999,0.37480676,0.25560802
2.562,0.36659294,0.26725492
2.5620999,0.35801736,0.27863806
2.5622001,0.34908843,0.2897462
2.5623,0.33981496,0.3005684
2.5624001,0.33020619,0.31109399
2.5625,0.32027149,0.32131252
2.5625999,0.31002074,0.33121398
2.5627,0.29946405,0.34078857
2.5627999,0.28861183,0.35002685
2.5629001,0.27747473,0.35891968
2.563,0.26606384,0.36745831
2.5631001,0.25439036,0.37563428
2.5632,0.24246584,0.38343954
2.5632999,0.23030202,0.3908664
2.5634,0.21791092,0.39790753
2.5634999,0.20530476,0.40455595
2.5636001,0.192496,0.41080514
2.5637,0.17949726,0.41664889
2.5638001,0.16632138,0.42208147
2.5639,0.15298136,0.4270975
2.5639999,0.13949037,0.431692
2.5641,0.1258617,0.43586051
2.5641999,0.11210883,0.43959886
2.5643001,0.09824533,0.4429034
2.5644,0.084284864,0.4457708
2.5645001,0.07024122,0.44819832
2.5646,0.056128256,0.45018348
2.5646999,0.0419599,0.45172438
2.5648,0.027750134,0.45281947
2.5648999,0.013512984,0.4534677
2.5650001,-0.00073750468,0.45366839
2.5651,-0.014987264,0.45342135
2.5652001,-0.029222231,0.45272687
2.5653,-0.043428361,0.45158556
2.5653999,-0.057591632,0.44999862
2.5655,-0.07169807,0.44796756
2.5655999,-0.085733742,0.44549441
2.5657001,-0.099684812,0.44258159
2.5658,-0.1135375,0.43923202
2.5659001,-0.12727813,0.43544897
2.566,-0.14089316,0.43123618
2.5660999,-0.15436916,0.42659783
2.5662,-0.1676928,0.42153844
2.5662999,-0.18085094,0.41606307
2.5664001,-0.19383061,0.41017708
2.5664999,-0.20661898,0.40388629
2.5666001,-0.21920344,0.39719689
2.5667,-0.23157158,0.39011553
2.5668001,-0.24371119,0.38264915
2.5669,-0.25561029,0.37480515
2.5669999,-0.26725712,0.36659127
2.5671,-0.27864018,0.3580156
2.5671999,-0.28974828,0.34908661
2.5673001,-0.30057043,0.33981311
2.5674,-0.31109592,0.33020425
2.5675001,-0.32131442,0.3202695
2.5676,-0.33121583,0.31001872
2.5676999,-0.34079036,0.29946196
2.5678,-0.35002854,0.28860965
2.5678999,-0.35892132,0.27747253
2.5680001,-0.36745986,0.26606157
2.5681,-0.37563577,0.25438806
2.5682001,-0.38344097,0.24246348
2.5683,-0.39086774,0.23029962
2.5683999,-0.39790878,0.21790849
2.5685,-0.40455714,0.2053023
2.5685999,-0.41080624,0.1924935
2.5687001,-0.41664991,0.17949472
2.5688,-0.42208239,0.16631882
2.5689001,-0.42709836,0.15297876
2.569,-0.43169281,0.13948774
2.5690999,-0.4358612,0.12585907
2.5692,-0.43959948,0.11210618
2.5692999,-0.44290391,0.098242655
2.5694001,-0.44577125,0.084282175
2.5695,-0.44819868,0.070238523
2.5696001,-0.45018375,0.056125548
2.5697,-0.45172456,0.041957185
2.5697999,-0.45281959,0.027747419
2.5699,-0.4534677,0.013510266
2.5699999,-0.45366833,-0.00074021932
2.5701001,-0.45342121,-0.014989973
2.5702,-0.45272663,-0.029224934
2.5703001,-0.45158523,-0.043431055
2.5704,-0.4499982,-0.05759431
2.5704999,-0.44796705,-0.071700729
2.5706,-0.44549382,-0.085736386
2.5706999,-0.44258097,-0.099687435
2.5708001,-0.43923131,-0.1135401
2.5709,-0.43544817,-0.12728071
2.5710001,-0.43123528,-0.14089571
2.5711,-0.42659685,-0.15437166
2.5711999,-0.4215374,-0.16769527
2.5713,-0.41606194,-0.18085338
2.5713999,-0.41017586,-0.19383301
2.5715001,-0.40388501,-0.20662135
2.5716,-0.39719555,-0.21920578
2.5717001,-0.3901141,-0.23157386
2.5718,-0.38264766,-0.24371342
2.5718999,-0.3748036,-0.25561246
2.572,-0.36658964,-0.26725924
2.5720999,-0.3580139,-0.27864227
2.5722001,-0.34908485,-0.28975031
2.5723,-0.33981127,-0.3005724
2.5724001,-0.33020234,-0.31109783
2.5725,-0.32026756,-0.32131627
2.5725999,-0.31001669,-0.33121762
2.5727,-0.2994599,-0.34079206
2.5727999,-0.28860754,-0.35003021
2.5729001,-0.27747038,-0.3589229
2.573,-0.26605937,-0.36746138
2.5731001,-0.2543858,-0.3756372
2.5732,-0.24246119,-0.38344234
2.5732999,-0.2302973,-0.39086905
2.5734,-0.21790612,-0.39791
2.5734999,-0.20529988,-0.4045583
2.5736001,-0.19249105,-0.41080731
2.5737,-0.17949225,-0.41665092
2.5738001,-0.16631632,-0.42208332
2.5739,-0.15297624,-0.4270992
2.5739999,-0.1394852,-0.43169355
2.5741,-0.12585649,-0.43586189
2.5741999,-0.11210359,-0.43960008
2.5743001,-0.098240048,-0.44290444
2.5743999,-0.08427956,-0.44577169
2.5745001,-0.070235893,-0.448199
2.5746,-0.05612291,-0.45018402
2.5747001,-0.041954543,-0.45172477
2.5748,-0.02774477,-0.45281968
2.5748999,-0.013507618,-0.45346773
2.575,0.00074286421,-0.45366827
2.5750999,0.014992615,-0.45342106
2.5752001,0.029227568,-0.45272639
2.5753,0.043433677,-0.45158494
2.5754001,0.057596922,-0.44999781
2.5755,0.071703322,-0.44796658
2.5755999,0.085738964,-0.44549328
2.5757,0.09968999,-0.44258031
2.5757999,0.11354263,-0.43923056
2.5759001,0.12728323,-0.43544737
2.576,0.1408982,-0.43123442
2.5761001,0.15437412,-0.4265959
2.5762,0.1676977,-0.42153636
2.5762999,0.18085577,-0.41606084
2.5764,0.19383536,-0.41017467
2.5764999,0.20662366,-0.40388376
2.5766001,0.21920805,-0.39719424
2.5767,0.23157609,-0.3901127
2.5768001,0.2437156,-0.3826462
2.5769,0.25561461,-0.37480208
2.5769999,0.26726133,-0.36658806
