"Time","rectifier.thyristor_p1.off","rectifier.thyristor_p2.off","rectifier.thyristor_n1.off","rectifier.thyristor_n2.off","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2.twoPulse.timerPositive[1].entryTime","pulse2.twoPulse.timerNegative[1].entryTime","inductor.i"
5.0293999,0,1,1,0,-0.46724969,-0.01655763,12100.034,120.8296,6.0542898,0.056661762,5.02,5.0100002,6.2047586
5.0296001,0,1,1,0,-0.46724969,-0.011691361,12100.034,120.94955,6.0542898,0.057903152,5.02,5.0100002,6.208797
5.0297999,0,1,1,0,-0.46724969,-0.0087639056,12100.034,120.99398,6.0542898,0.059145153,5.02,5.0100002,6.2108846
5.0300002,0,1,1,0,-0.46724969,-0.0077868192,12100.034,121.00034,6.0542898,0.060387377,5.02,5.0100002,6.2110171
5.0300002,0,1,1,0,-0.77868193,0,12100.034,0,6.0387373,0,5.02,5.0300002,6.2110171
5.0302,0,1,1,0,-0.77868193,-0.00097713619,12100.034,0.0063645313,6.0387373,0.001242054,5.02,5.0300002,6.209199
5.0303998,0,1,1,0,-0.77868193,-0.0039046232,12100.034,0.050791908,6.0387373,0.0024835502,5.02,5.0300002,6.2054415
5.0306001,0,1,1,0,-0.77868193,-0.0087709436,12100.034,0.17074972,6.0387373,0.0037241026,5.02,5.0300002,6.1997643
5.0307999,0,1,1,0,-0.77868193,-0.015556877,12100.034,0.40251017,6.0387373,0.00496333,5.02,5.0300002,6.1921935
5.0310001,0,1,1,0,-0.77868193,-0.024235642,12100.034,0.7805832,6.0387373,0.0062008561,5.02,5.0300002,6.1827645
5.0311999,0,1,1,0,-0.77868193,-0.034772985,12100.034,1.3371706,6.0387373,0.0074363146,5.02,5.0300002,6.1715178
5.0314002,0,1,1,0,-0.77868193,-0.047127318,12100.034,2.1016595,6.0387373,0.0086693456,5.02,5.0300002,6.1585031
5.0316,0,1,1,0,-0.77868193,-0.061249889,12100.034,3.1001587,6.0387373,0.0098996013,5.02,5.0300002,6.1437755
5.0317998,0,1,1,0,-0.77868193,-0.077084959,12100.034,4.3550858,6.0387373,0.011126745,5.02,5.0300002,6.1273975
5.0320001,0,1,1,0,-0.77868193,-0.094570041,12100.034,5.8848152,6.0387373,0.012350455,5.02,5.0300002,6.1094379
5.0321999,0,1,1,0,-0.77868193,-0.11363612,12100.034,7.7033863,6.0387373,0.01357042,5.02,5.0300002,6.0899725
5.0324001,0,1,1,0,-0.77868193,-0.13420796,12100.034,9.8202848,6.0387373,0.014786349,5.02,5.0300002,6.0690823
5.0325999,0,1,1,0,-0.77868193,-0.15620436,12100.034,12.240293,6.0387373,0.015997965,5.02,5.0300002,6.0468535
5.0328002,0,1,1,0,-0.77868193,-0.17953853,12100.034,14.96341,6.0387373,0.017205007,5.02,5.0300002,6.0233784
5.033,0,1,1,0,-0.77868193,-0.20411837,12100.034,17.984858,6.0387373,0.018407239,5.02,5.0300002,5.998754
5.0331998,0,1,1,0,-0.77868193,-0.22984686,12100.034,21.295145,6.0387373,0.019604439,5.02,5.0300002,5.9730816
5.0334001,0,1,1,0,-0.77868193,-0.25662249,12100.034,24.880234,6.0387373,0.020796409,5.02,5.0300002,5.9464664
5.0335999,0,1,1,0,-0.77868193,-0.28433958,12100.034,28.72175,6.0387373,0.02198297,5.02,5.0300002,5.9190183
5.0338001,0,1,1,0,-0.77868193,-0.31288874,12100.034,32.797276,6.0387373,0.023163969,5.02,5.0300002,5.8908491
5.0339999,0,1,1,0,-0.77868193,-0.34215727,12100.034,37.080704,6.0387373,0.02433927,5.02,5.0300002,5.8620744
5.0342002,0,1,1,0,-0.77868193,-0.37202972,12100.034,41.542645,6.0387373,0.025508765,5.02,5.0300002,5.8328123
5.0344,0,1,1,0,-0.77868193,-0.40238816,12100.034,46.150894,6.0387373,0.026672369,5.02,5.0300002,5.8031816
5.0345998,0,1,1,0,-0.77868193,-0.43311277,12100.034,50.870949,6.0387373,0.027830021,5.02,5.0300002,5.773304
5.0348001,0,1,1,0,-0.77868193,-0.4640823,12100.034,55.666531,6.0387373,0.028981682,5.02,5.0300002,5.7433014
5.0349998,0,1,1,0,-0.77868193,-0.49517456,12100.034,60.500175,6.0387373,0.030127341,5.02,5.0300002,5.7132959
5.0350351,0,1,1,0,-0.77868193,-0.50062466,12100.034,61.347988,6.0387373,0.030327415,5.02,5.0300002,5.7080483
5.0350351,1,0,0,1,-0.77868193,-0.50062466,12100.034,61.347988,6.0387373,0.030327415,5.02,5.0300002,5.7080483
5.0352001,1,0,0,1,-0.77868193,-0.47498268,12100.034,65.33374,6.0387373,0.031271234,5.02,5.0300002,5.7346096
5.0353999,1,0,0,1,-0.77868193,-0.44401315,12100.034,70.129326,6.0387373,0.032421358,5.02,5.0300002,5.7665768
5.0356002,1,0,0,1,-0.77868193,-0.41328853,12100.034,74.849403,6.0387373,0.033577841,5.02,5.0300002,5.798172
5.0358,1,0,0,1,-0.77868193,-0.3829301,12100.034,79.457695,6.0387373,0.034740593,5.02,5.0300002,5.8292751
5.0359998,1,0,0,1,-0.77868193,-0.35305765,12100.034,83.919685,6.0387373,0.035909507,5.02,5.0300002,5.8597693
5.0362,1,0,0,1,-0.77868193,-0.32378912,12100.034,88.203117,6.0387373,0.037084453,5.02,5.0300002,5.8895392
5.0363998,1,0,0,1,-0.77868193,-0.29524001,12100.034,92.278641,6.0387373,0.038265269,5.02,5.0300002,5.9184718
5.0366001,1,0,0,1,-0.77868193,-0.26752296,12100.034,96.120155,6.0387373,0.039451778,5.02,5.0300002,5.9464588
5.0367999,1,0,0,1,-0.77868193,-0.24074736,12100.034,99.705231,6.0387373,0.040643781,5.02,5.0300002,5.9733944
5.0370002,1,0,0,1,-0.77868193,-0.2150189,12100.034,103.01551,6.0387373,0.04184106,5.02,5.0300002,5.999177
5.0372,1,0,0,1,-0.77868193,-0.19043912,12100.034,106.03693,6.0387373,0.043043371,5.02,5.0300002,6.0237107
5.0373998,1,0,0,1,-0.77868193,-0.167105,12100.034,108.76003,6.0387373,0.044250455,5.02,5.0300002,6.0469031
5.0376,1,0,0,1,-0.77868193,-0.14510867,12100.034,111.17997,6.0387373,0.045462035,5.02,5.0300002,6.0686679
5.0377998,1,0,0,1,-0.77868193,-0.1245369,12100.034,113.29681,6.0387373,0.04667782,5.02,5.0300002,6.0889239
5.0380001,1,0,0,1,-0.77868193,-0.10547088,12100.034,115.11533,6.0387373,0.047897499,5.02,5.0300002,6.1075964
5.0381999,1,0,0,1,-0.77868193,-0.087985866,12100.034,116.645,6.0387373,0.04912075,5.02,5.0300002,6.1246161
5.0384002,1,0,0,1,-0.77868193,-0.072150849,12100.034,117.89989,6.0387373,0.050347231,5.02,5.0300002,6.1399217
5.0386,1,0,0,1,-0.77868193,-0.05802834,12100.034,118.89835,6.0387373,0.051576599,5.02,5.0300002,6.1534567
5.0387998,1,0,0,1,-0.77868193,-0.045674071,12100.034,119.66279,6.0387373,0.052808493,5.02,5.0300002,6.1651731
5.039,1,0,0,1,-0.77868193,-0.035136793,12100.034,120.21933,6.0387373,0.054042544,5.02,5.0300002,6.1750293
5.0391998,1,0,0,1,-0.77868193,-0.026458098,12100.034,120.59737,6.0387373,0.055278379,5.02,5.0300002,6.1829915
5.0394001,1,0,0,1,-0.77868193,-0.019672228,12100.034,120.82909,6.0387373,0.056515612,5.02,5.0300002,6.1890326
5.0395999,1,0,0,1,-0.77868193,-0.014805969,12100.034,120.94903,6.0387373,0.057753861,5.02,5.0300002,6.1931338
5.0398002,1,0,0,1,-0.77868193,-0.011878528,12100.034,120.99344,6.0387373,0.058992736,5.02,5.0300002,6.1952839
5.04,1,0,0,1,-0.77868193,-0.010901443,12100.034,120.9998,6.0387373,0.060231846,5.02,5.0300002,6.1954789
5.04,1,0,0,1,-1.0901443,0,12099.979,0,6.0231848,0,5.04,5.0300002,6.1954789
5.0402002,1,0,0,1,-1.0901443,-0.00097713608,12099.979,0.0063645355,6.0231848,0.0012389526,5.04,5.0300002,6.1937227
5.0404,1,0,0,1,-1.0901443,-0.0039046232,12099.979,0.050791927,6.0231848,0.0024773597,5.04,5.0300002,6.1900272
5.0405998,1,0,0,1,-1.0901443,-0.0087709436,12099.979,0.17074974,6.0231848,0.0037148353,5.04,5.0300002,6.184411
5.0408001,1,0,0,1,-1.0901443,-0.015556877,12099.979,0.40251017,6.0231848,0.0049509979,5.04,5.0300002,6.1769018
5.0409999,1,0,0,1,-1.0901443,-0.024235642,12099.979,0.7805832,6.0231848,0.006185472,5.04,5.0300002,6.1675339
5.0412002,1,0,0,1,-1.0901443,-0.034772985,12099.979,1.3371706,6.0231848,0.0074178902,5.04,5.0300002,6.1563482
5.0414,1,0,0,1,-1.0901443,-0.047127318,12099.979,2.1016595,6.0231848,0.0086478936,5.04,5.0300002,6.1433935
5.0416002,1,0,0,1,-1.0901443,-0.061249889,12099.979,3.1001587,6.0231848,0.0098751336,5.04,5.0300002,6.1287265
5.0418,1,0,0,1,-1.0901443,-0.077084959,12099.979,4.3550858,6.0231848,0.011099274,5.04,5.0300002,6.1124086
5.0419998,1,0,0,1,-1.0901443,-0.094570041,12099.979,5.8848152,6.0231848,0.012319991,5.04,5.0300002,6.0945091
5.0422001,1,0,0,1,-1.0901443,-0.11363612,12099.979,7.7033863,6.0231848,0.013536978,5.04,5.0300002,6.0751033
5.0423999,1,0,0,1,-1.0901443,-0.13420795,12099.979,9.8202848,6.0231848,0.014749938,5.04,5.0300002,6.0542722
5.0426002,1,0,0,1,-1.0901443,-0.15620436,12099.979,12.240293,6.0231848,0.015958596,5.04,5.0300002,6.0321026
5.0427999,1,0,0,1,-1.0901443,-0.17953853,12099.979,14.96341,6.0231848,0.017162696,5.04,5.0300002,6.0086865
5.0430002,1,0,0,1,-1.0901443,-0.20411837,12099.979,17.984858,6.0231848,0.018361995,5.04,5.0300002,5.9841204
5.0432,1,0,0,1,-1.0901443,-0.22984686,12099.979,21.295145,6.0231848,0.019556275,5.04,5.0300002,5.9585066
5.0433998,1,0,0,1,-1.0901443,-0.25662249,12099.979,24.880234,6.0231848,0.020745335,5.04,5.0300002,5.9319496
5.0436001,1,0,0,1,-1.0901443,-0.28433958,12099.979,28.72175,6.0231848,0.021928998,5.04,5.0300002,5.9045591
5.0437999,1,0,0,1,-1.0901443,-0.31288874,12099.979,32.797276,6.0231848,0.02310711,5.04,5.0300002,5.8764477
5.0440001,1,0,0,1,-1.0901443,-0.34215727,12099.979,37.080704,6.0231848,0.024279537,5.04,5.0300002,5.8477306
5.0441999,1,0,0,1,-1.0901443,-0.37202972,12099.979,41.542645,6.0231848,0.025446169,5.04,5.0300002,5.8185258
5.0444002,1,0,0,1,-1.0901443,-0.40238816,12099.979,46.150894,6.0231848,0.026606923,5.04,5.0300002,5.7889524
5.0446,1,0,0,1,-1.0901443,-0.43311277,12099.979,50.870949,6.0231848,0.027761735,5.04,5.0300002,5.7591314
5.0447998,1,0,0,1,-1.0901443,-0.4640823,12099.979,55.666527,6.0231848,0.028910566,5.04,5.0300002,5.7291851
5.0450001,1,0,0,1,-1.0901443,-0.49517456,12099.979,60.500172,6.0231848,0.030053409,5.04,5.0300002,5.6992359
5.0450449,1,0,0,1,-1.0901443,-0.50218171,12099.979,61.590191,6.0231848,0.030309979,5.04,5.0300002,5.692503
5.0450449,0,1,1,0,-1.0901443,-0.50218171,12099.979,61.590191,6.0231848,0.030309979,5.04,5.0300002,5.692503
5.0451999,0,1,1,0,-1.0901443,-0.47809681,12099.979,65.33374,6.0231848,0.031193998,5.04,5.0300002,5.7175021
5.0454001,0,1,1,0,-1.0901443,-0.44712728,12099.979,70.129326,6.0231848,0.032340709,5.04,5.0300002,5.7495375
5.0455999,0,1,1,0,-1.0901443,-0.41640267,12099.979,74.849403,6.0231848,0.033493787,5.04,5.0300002,5.7812004
5.0458002,0,1,1,0,-1.0901443,-0.38604423,12099.979,79.457695,6.0231848,0.034653153,5.04,5.0300002,5.8123717
5.046,0,1,1,0,-1.0901443,-0.35617179,12099.979,83.919678,6.0231848,0.035818696,5.04,5.0300002,5.8429332
5.0461998,0,1,1,0,-1.0901443,-0.32690325,12099.979,88.203117,6.0231848,0.036990277,5.04,5.0300002,5.8727698
5.0464001,0,1,1,0,-1.0901443,-0.29835415,12099.979,92.278641,6.0231848,0.038167745,5.04,5.0300002,5.9017696
5.0465999,0,1,1,0,-1.0901443,-0.27063709,12099.979,96.120155,6.0231848,0.039350923,5.04,5.0300002,5.9298234
5.0468001,0,1,1,0,-1.0901443,-0.2438615,12099.979,99.705231,6.0231848,0.040539607,5.04,5.0300002,5.9568253
5.0469999,0,1,1,0,-1.0901443,-0.21813305,12099.979,103.0155,6.0231848,0.041733574,5.04,5.0300002,5.9826741
5.0472002,0,1,1,0,-1.0901443,-0.19355325,12099.979,106.03693,6.0231848,0.042932592,5.04,5.0300002,6.0072737
5.0474,0,1,1,0,-1.0901443,-0.17021914,12099.979,108.76003,6.0231848,0.044136398,5.04,5.0300002,6.0305319
5.0475998,0,1,1,0,-1.0901443,-0.1482228,12099.979,111.17997,6.0231848,0.04534471,5.04,5.0300002,6.052362
5.0478001,0,1,1,0,-1.0901443,-0.12765104,12099.979,113.29681,6.0231848,0.04655724,5.04,5.0300002,6.0726829
5.0479999,0,1,1,0,-1.0901443,-0.10858501,12099.979,115.11533,6.0231848,0.047773678,5.04,5.0300002,6.0914202
5.0482001,0,1,1,0,-1.0901443,-0.0911,12099.979,116.645,6.0231848,0.048993699,5.04,5.0300002,6.1085048
5.0483999,0,1,1,0,-1.0901443,-0.07526499,12099.979,117.89989,6.0231848,0.050216965,5.04,5.0300002,6.1238747
5.0486002,0,1,1,0,-1.0901443,-0.061142478,12099.979,118.89835,6.0231848,0.05144313,5.04,5.0300002,6.1374736
5.0488,0,1,1,0,-1.0901443,-0.048788205,12099.979,119.66279,6.0231848,0.052671835,5.04,5.0300002,6.1492538
5.0489998,0,1,1,0,-1.0901443,-0.038250931,12099.979,120.21933,6.0231848,0.053902708,5.04,5.0300002,6.159174
5.0492001,0,1,1,0,-1.0901443,-0.029572234,12099.979,120.59737,6.0231848,0.055135377,5.04,5.0300002,6.1671991
5.0493999,0,1,1,0,-1.0901443,-0.022786364,12099.979,120.82909,6.0231848,0.056369457,5.04,5.0300002,6.1733031
5.0496001,0,1,1,0,-1.0901443,-0.017920107,12099.979,120.94903,6.0231848,0.05760457,5.04,5.0300002,6.1774673
5.0497999,0,1,1,0,-1.0901443,-0.014992665,12099.979,120.99343,6.0231848,0.058840316,5.04,5.0300002,6.1796799
5.0500002,0,1,1,0,-1.0901443,-0.01401558,12099.979,120.99979,6.0231848,0.060076311,5.04,5.0300002,6.1799369
