"Time","sensor_frame_a1.r[1]","sensor_frame_a1.r[2]","sensor_frame_a1.r[3]","sensor_frame_a1.v[1]","sensor_frame_a1.v[2]","sensor_frame_a1.v[3]","sensor_frame_a1.a[1]","sensor_frame_a1.a[2]","sensor_frame_a1.a[3]","sensor_frame_a1.angles[1]","sensor_frame_a1.angles[2]","sensor_frame_a1.angles[3]","sensor_frame_a1.w[1]","sensor_frame_a1.w[2]","sensor_frame_a1.w[3]","sensor_frame_a1.z[1]","sensor_frame_a1.z[2]","sensor_frame_a1.z[3]","sensor_frame_a2.r[1]","sensor_frame_a2.r[2]","sensor_frame_a2.r[3]","sensor_frame_a2.v[1]","sensor_frame_a2.v[2]","sensor_frame_a2.v[3]","sensor_frame_a2.a[1]","sensor_frame_a2.a[2]","sensor_frame_a2.a[3]","sensor_frame_a2.angles[1]","sensor_frame_a2.angles[2]","sensor_frame_a2.angles[3]","sensor_frame_a2.w[1]","sensor_frame_a2.w[2]","sensor_frame_a2.w[3]","sensor_frame_a2.z[1]","sensor_frame_a2.z[2]","sensor_frame_a2.z[3]","sensor_world1.r[1]","sensor_world1.r[2]","sensor_world1.r[3]","sensor_world1.v[1]","sensor_world1.v[2]","sensor_world1.v[3]","sensor_world1.a[1]","sensor_world1.a[2]","sensor_world1.a[3]","sensor_world1.angles[1]","sensor_world1.angles[2]","sensor_world1.angles[3]","sensor_world1.w[1]","sensor_world1.w[2]","sensor_world1.w[3]","sensor_world1.z[1]","sensor_world1.z[2]","sensor_world1.z[3]","sensor_world2.r[1]","sensor_world2.r[2]","sensor_world2.r[3]","sensor_world2.v[1]","sensor_world2.v[2]","sensor_world2.v[3]","sensor_world2.a[1]","sensor_world2.a[2]","sensor_world2.a[3]","sensor_world2.angles[1]","sensor_world2.angles[2]","sensor_world2.angles[3]","sensor_world2.w[1]","sensor_world2.w[2]","sensor_world2.w[3]","sensor_world2.z[1]","sensor_world2.z[2]","sensor_world2.z[3]"
3.7309999,1,3.469447e-18,1,-3.0352526,-0.87198764,3.0352526,-18.721041,-0.30591071,-0.46483895,-1.5477957,-2.8530538,0.0065459404,0.80505043,-3.0352526,-0.066937193,0.30186909,-9.449914,2.2363186,1,3.469447e-18,1,-3.0352526,-0.87198764,3.0352526,-18.721041,-0.30591071,-0.46483895,-1.5477957,-2.8530538,0.0065459404,0.80505043,-3.0352526,-0.066937193,0.30186909,-9.449914,2.2363186,-1.2431918,-0.67378622,-0.022047892,2.0405569,-3.7913344,0.80485475,18.077093,-4.88936,0.31608507,-1.5477957,-2.8530538,0.0065459404,-0.77175367,0.22913417,3.0359907,-0.98503304,-2.2571187,9.3983107,-1.2431918,-0.67378622,-0.022047892,2.0405569,-3.7913344,0.80485475,18.077093,-4.88936,0.31608507,-1.5477957,-2.8530538,0.0065459404,-0.77175367,0.22913417,3.0359907,-0.98503304,-2.2571187,9.3983107
3.7320001,1,-3.469447e-18,1,-3.0446954,-0.8700403,3.0446954,-18.76174,-0.29484284,-0.53556913,-1.5486554,-2.8560886,0.0062367204,0.80534762,-3.0446954,-0.064692698,0.29244152,-9.4352856,2.2526672,1,-3.469447e-18,1,-3.0446954,-0.8700403,3.0446954,-18.76174,-0.29484284,-0.53556913,-1.5486554,-2.8560886,0.0062367204,0.80534762,-3.0446954,-0.064692698,0.29244152,-9.4352856,2.2526672,-1.2411423,-0.67758,-0.021242881,2.058671,-3.7961679,0.80516589,18.150986,-4.7775159,0.30615336,-1.5486554,-2.8560886,0.0062367204,-0.77273202,0.22687016,3.0453825,-0.97150445,-2.2708824,9.3853025,-1.2411423,-0.67758,-0.021242881,2.058671,-3.7961679,0.80516589,18.150986,-4.7775159,0.30615336,-1.5486554,-2.8560886,0.0062367204,-0.77273202,0.22687016,3.0453825,-0.97150445,-2.2708824,9.3853025
3.733,1,-3.469447e-18,1,-3.0541232,-0.86806726,3.0541232,-18.802374,-0.28374869,-0.60650504,-1.5495138,-2.859133,0.0059326445,0.80563539,-3.0541232,-0.062431861,0.28287902,-9.4205093,2.2689655,1,-3.469447e-18,1,-3.0541232,-0.86806726,3.0541232,-18.802374,-0.28374869,-0.60650504,-1.5495138,-2.859133,0.0059326445,0.80563539,-3.0541232,-0.062431861,0.28287902,-9.4205093,2.2689655,-1.2390745,-0.68137854,-0.020437559,2.0768585,-3.8008893,0.80546713,18.224398,-4.6648955,0.29608491,-1.5495138,-2.859133,0.0059326445,-0.77369672,0.22459246,3.0547612,-0.9577409,-2.2845986,9.3721695,-1.2390745,-0.68137854,-0.020437559,2.0768585,-3.8008893,0.80546713,18.224398,-4.6648955,0.29608491,-1.5495138,-2.859133,0.0059326445,-0.77369672,0.22459246,3.0547612,-0.9577409,-2.2845986,9.3721695
3.734,1,3.469447e-18,1,-3.0635364,-0.8660683,3.0635364,-18.842937,-0.27262864,-0.67764539,-1.5503709,-2.8621871,0.005633729,0.80591357,-3.0635364,-0.060154755,0.27318135,-9.4055853,2.2852118,1,3.469447e-18,1,-3.0635364,-0.8660683,3.0635364,-18.842937,-0.27262864,-0.67764539,-1.5503709,-2.8621871,0.005633729,0.80591357,-3.0635364,-0.060154755,0.27318135,-9.4055853,2.2852118,-1.2369885,-0.68518174,-0.019631939,2.0951195,-3.8054974,0.80575824,18.297321,-4.5515003,0.28587958,-1.5503709,-2.8621871,0.005633729,-0.77464759,0.22230105,3.0641267,-0.94374174,-2.2982647,9.3589096,-1.2369885,-0.68518174,-0.019631939,2.0951195,-3.8054974,0.80575824,18.297321,-4.5515003,0.28587958,-1.5503709,-2.8621871,0.005633729,-0.77464759,0.22230105,3.0641267,-0.94374174,-2.2982647,9.3589096
3.7349999,1,0,1,-3.0729344,-0.86404335,3.0729344,-18.883432,-0.26148301,-0.74898922,-1.5512266,-2.8652511,0.0053399908,0.80618191,-3.0729344,-0.057861425,0.26334825,-9.3905125,2.301405,1,0,1,-3.0729344,-0.86404335,3.0729344,-18.883432,-0.26148301,-0.74898922,-1.5512266,-2.8652511,0.0053399908,0.80618191,-3.0729344,-0.057861425,0.26334825,-9.3905125,2.301405,-1.2348843,-0.68898946,-0.018826034,2.1134531,-3.8099921,0.80603904,18.369747,-4.4373317,0.27553716,-1.5512266,-2.8652511,0.0053399908,-0.77558434,0.21999601,3.0734792,-0.92950636,-2.3118782,9.3455219,-1.2348843,-0.68898946,-0.018826034,2.1134531,-3.8099921,0.80603904,18.369747,-4.4373317,0.27553716,-1.5512266,-2.8652511,0.0053399908,-0.77558434,0.21999601,3.0734792,-0.92950636,-2.3118782,9.3455219
3.7360001,1,3.469447e-18,1,-3.0823174,-0.86199236,3.0823174,-18.923855,-0.25031218,-0.82053536,-1.552081,-2.8683243,0.0050514452,0.80644041,-3.0823174,-0.055551928,0.25337946,-9.3752899,2.3175437,1,3.469447e-18,1,-3.0823174,-0.86199236,3.0823174,-18.923855,-0.25031218,-0.82053536,-1.552081,-2.8683243,0.0050514452,0.80644041,-3.0823174,-0.055551928,0.25337946,-9.3752899,2.3175437,-1.2327616,-0.69280165,-0.018019855,2.1318588,-3.8143721,0.80630946,18.441664,-4.3223901,0.26505744,-1.552081,-2.8683243,0.0050514452,-0.77650672,0.21767737,3.0828178,-0.91503417,-2.3254356,9.3320065,-1.2327616,-0.69280165,-0.018019855,2.1318588,-3.8143721,0.80630946,18.441664,-4.3223901,0.26505744,-1.552081,-2.8683243,0.0050514452,-0.77650672,0.21767737,3.0828178,-0.91503417,-2.3254356,9.3320065
3.737,1,0,1,-3.0916851,-0.8599152,3.0916851,-18.964203,-0.23911646,-0.89228272,-1.5529339,-2.8714073,0.0047681089,0.80668885,-3.0916851,-0.053226322,0.24327473,-9.3599176,2.333627,1,0,1,-3.0916851,-0.8599152,3.0916851,-18.964203,-0.23911646,-0.89228272,-1.5529339,-2.8714073,0.0047681089,0.80668885,-3.0916851,-0.053226322,0.24327473,-9.3599176,2.333627,-1.2306205,-0.6966182,-0.017213408,2.1503363,-3.8186367,0.80656934,18.513063,-4.206677,0.25444025,-1.5529339,-2.8714073,0.0047681089,-0.7774145,0.21534522,3.0921431,-0.90032464,-2.3389349,9.3183613,-1.2306205,-0.6966182,-0.017213408,2.1503363,-3.8186367,0.80656934,18.513063,-4.206677,0.25444025,-1.5529339,-2.8714073,0.0047681089,-0.7774145,0.21534522,3.0921431,-0.90032464,-2.3389349,9.3183613
3.7379999,1,0,1,-3.1010373,-0.85781181,3.1010373,-19.004475,-0.22789623,-0.96423018,-1.5537857,-2.8745,0.0044899974,0.80692714,-3.1010373,-0.05088466,0.23303384,-9.3443928,2.3496535,1,0,1,-3.1010373,-0.85781181,3.1010373,-19.004475,-0.22789623,-0.96423018,-1.5537857,-2.8745,0.0044899974,0.80692714,-3.1010373,-0.05088466,0.23303384,-9.3443928,2.3496535,-1.2284609,-0.70043892,-0.016406707,2.1688848,-3.8227851,0.80681854,18.583935,-4.0901942,0.24368539,-1.5537857,-2.8745,0.0044899974,-0.7783075,0.21299958,3.1014547,-0.88537729,-2.3523729,9.3045855,-1.2284609,-0.70043892,-0.016406707,2.1688848,-3.8227851,0.80681854,18.583935,-4.0901942,0.24368539,-1.5537857,-2.8745,0.0044899974,-0.7783075,0.21299958,3.1014547,-0.88537729,-2.3523729,9.3045855
3.7390001,1,0,1,-3.1103737,-0.85568208,3.1103737,-19.044666,-0.21665183,-1.0363766,-1.554636,-2.8776021,0.0042171264,0.80715507,-3.1103737,-0.048527002,0.22265656,-9.3287163,2.3656216,1,0,1,-3.1103737,-0.85568208,3.1103737,-19.044666,-0.21665183,-1.0363766,-1.554636,-2.8776021,0.0042171264,0.80715507,-3.1103737,-0.048527002,0.22265656,-9.3287163,2.3656216,-1.2262827,-0.70426369,-0.015599764,2.1875041,-3.8268168,0.8070569,18.65427,-3.9729428,0.23279271,-1.554636,-2.8776021,0.0042171264,-0.77918541,0.21064055,3.1107523,-0.87019163,-2.365747,9.290678,-1.2262827,-0.70426369,-0.015599764,2.1875041,-3.8268168,0.8070569,18.65427,-3.9729428,0.23279271,-1.554636,-2.8776021,0.0042171264,-0.77918541,0.21064055,3.1107523,-0.87019163,-2.365747,9.290678
3.74,1,-1.7347235e-18,1,-3.1196947,-0.853526,3.1196947,-19.084774,-0.20538366,-1.1087208,-1.5554851,-2.8807139,0.0039495123,0.80737263,-3.1196947,-0.046153404,0.21214269,-9.3128872,2.3815305,1,-1.7347235e-18,1,-3.1196947,-0.853526,3.1196947,-19.084774,-0.20538366,-1.1087208,-1.5554851,-2.8807139,0.0039495123,0.80737263,-3.1196947,-0.046153404,0.21214269,-9.3128872,2.3815305,-1.2240858,-0.70809251,-0.014792587,2.2061932,-3.8307309,0.8072843,18.72406,-3.8549244,0.22176203,-1.5554851,-2.8807139,0.0039495123,-0.78004801,0.20826818,3.1200361,-0.8547672,-2.3790541,9.276639,-1.2240858,-0.70809251,-0.014792587,2.2061932,-3.8307309,0.8072843,18.72406,-3.8549244,0.22176203,-1.5554851,-2.8807139,0.0039495123,-0.78004801,0.20826818,3.1200361,-0.8547672,-2.3790541,9.276639
3.7409999,1,-1.7347235e-18,1,-3.1289995,-0.85134345,3.1289995,-19.1248,-0.19409207,-1.1812617,-1.5563328,-2.8838351,0.0036871699,0.80757958,-3.1289995,-0.043763928,0.20149204,-9.2969046,2.3973787,1,-1.7347235e-18,1,-3.1289995,-0.85134345,3.1289995,-19.1248,-0.19409207,-1.1812617,-1.5563328,-2.8838351,0.0036871699,0.80757958,-3.1289995,-0.043763928,0.20149204,-9.2969046,2.3973787,-1.2218703,-0.71192515,-0.013985188,2.224952,-3.8345265,0.8075006,18.793295,-3.7361407,0.21059325,-1.5563328,-2.8838351,0.0036871699,-0.78089505,0.20588253,3.1293056,-0.83910358,-2.3922913,9.2624674,-1.2218703,-0.71192515,-0.013985188,2.224952,-3.8345265,0.8075006,18.793295,-3.7361407,0.21059325,-1.5563328,-2.8838351,0.0036871699,-0.78089505,0.20588253,3.1293056,-0.83910358,-2.3922913,9.2624674
3.7420001,1,0,1,-3.1382885,-0.84913439,3.1382885,-19.16474,-0.18277746,-1.253998,-1.5571793,-2.8869658,0.0034301153,0.8077758,-3.1382885,-0.041358631,0.19070442,-9.2807665,2.4131651,1,0,1,-3.1382885,-0.84913439,3.1382885,-19.16474,-0.18277746,-1.253998,-1.5571793,-2.8869658,0.0034301153,0.8077758,-3.1382885,-0.041358631,0.19070442,-9.2807665,2.4131651,-1.219636,-0.71576148,-0.013177578,2.2437797,-3.838203,0.80770564,18.861965,-3.6165934,0.19928625,-1.5571793,-2.8869658,0.0034301153,-0.78172636,0.20348369,3.138561,-0.82320046,-2.4054563,9.2481613,-1.219636,-0.71576148,-0.013177578,2.2437797,-3.838203,0.80770564,18.861965,-3.6165934,0.19928625,-1.5571793,-2.8869658,0.0034301153,-0.78172636,0.20348369,3.138561,-0.82320046,-2.4054563,9.2481613
3.743,1,-1.7347235e-18,1,-3.1475611,-0.84689873,3.1475611,-19.20459,-0.17144023,-1.3269286,-1.5580244,-2.890106,0.0031783641,0.80796111,-3.1475611,-0.038937584,0.17977966,-9.2644739,2.4288881,1,-1.7347235e-18,1,-3.1475611,-0.84689873,3.1475611,-19.20459,-0.17144023,-1.3269286,-1.5580244,-2.890106,0.0031783641,0.80796111,-3.1475611,-0.038937584,0.17977966,-9.2644739,2.4288881,-1.2173827,-0.71960151,-0.01236977,2.2626758,-3.8417594,0.8078993,18.930059,-3.4962842,0.18784091,-1.5580244,-2.890106,0.0031783641,-0.78254157,0.20107169,3.1478019,-0.80705744,-2.4185455,9.2337198,-1.2173827,-0.71960151,-0.01236977,2.2626758,-3.8417594,0.8078993,18.930059,-3.4962842,0.18784091,-1.5580244,-2.890106,0.0031783641,-0.78254157,0.20107169,3.1478019,-0.80705744,-2.4185455,9.2337198
3.744,1,0,1,-3.1568174,-0.84463632,3.1568174,-19.24435,-0.16008075,-1.4000523,-1.5588684,-2.8932557,0.0029319318,0.80813551,-3.1568174,-0.036500845,0.16871762,-9.248024,2.4445465,1,0,1,-3.1568174,-0.84463632,3.1568174,-19.24435,-0.16008075,-1.4000523,-1.5588684,-2.8932557,0.0029319318,0.80813551,-3.1568174,-0.036500845,0.16871762,-9.248024,2.4445465,-1.2151105,-0.723445,-0.011561773,2.2816396,-3.8451953,0.80808145,18.99757,-3.3752155,0.17625713,-1.5588684,-2.8932557,0.0029319318,-0.78334057,0.19864666,3.1570284,-0.79067427,-2.4315562,9.2191429,-1.2151105,-0.723445,-0.011561773,2.2816396,-3.8451953,0.80808145,18.99757,-3.3752155,0.17625713,-1.5588684,-2.8932557,0.0029319318,-0.78334057,0.19864666,3.1570284,-0.79067427,-2.4315562,9.2191429
3.7449999,1,-1.7347235e-18,1,-3.1660571,-0.8423472,3.1660571,-19.284018,-0.14869945,-1.4733677,-1.559711,-2.896415,0.0026908333,0.80829871,-3.1660571,-0.034048479,0.15751815,-9.2314186,2.4601393,1,-1.7347235e-18,1,-3.1660571,-0.8423472,3.1660571,-19.284018,-0.14869945,-1.4733677,-1.559711,-2.896415,0.0026908333,0.80829871,-3.1660571,-0.034048479,0.15751815,-9.2314186,2.4601393,-1.2128195,-0.72729182,-0.0107536,2.3006706,-3.8485098,0.80825198,19.064486,-3.2533894,0.16453487,-1.559711,-2.896415,0.0026908333,-0.78412306,0.19620867,3.1662402,-0.77405065,-2.4444857,9.2044296,-1.2128195,-0.72729182,-0.0107536,2.3006706,-3.8485098,0.80825198,19.064486,-3.2533894,0.16453487,-1.559711,-2.896415,0.0026908333,-0.78412306,0.19620867,3.1662402,-0.77405065,-2.4444857,9.2044296
3.7460001,1,-1.7347235e-18,1,-3.1752803,-0.84003121,3.1752803,-19.323587,-0.13729675,-1.5468737,-1.5605524,-2.8995836,0.0024550844,0.80845064,-3.1752803,-0.03158056,0.14618111,-9.2146549,2.4756646,1,-1.7347235e-18,1,-3.1752803,-0.84003121,3.1752803,-19.323587,-0.13729675,-1.5468737,-1.5605524,-2.8995836,0.0024550844,0.80845064,-3.1752803,-0.03158056,0.14618111,-9.2146549,2.4756646,-1.2105092,-0.73114192,-0.0099452632,2.3197684,-3.851702,0.8084107,19.130798,-3.1308074,0.15267402,-1.5605524,-2.8995836,0.0024550844,-0.7848888,0.19375777,3.1754372,-0.75718641,-2.4573305,9.1895781,-1.2105092,-0.73114192,-0.0099452632,2.3197684,-3.851702,0.8084107,19.130798,-3.1308074,0.15267402,-1.5605524,-2.8995836,0.0024550844,-0.7848888,0.19375777,3.1754372,-0.75718641,-2.4573305,9.1895781
3.747,1,-1.7347235e-18,1,-3.1844864,-0.83768833,3.1844864,-19.363062,-0.12587304,-1.620569,-1.5613925,-2.9027615,0.0022247001,0.80859119,-3.1844864,-0.029097145,0.13470638,-9.1977329,2.4911215,1,-1.7347235e-18,1,-3.1844864,-0.83768833,3.1844864,-19.363062,-0.12587304,-1.620569,-1.5613925,-2.9027615,0.0022247001,0.80859119,-3.1844864,-0.029097145,0.13470638,-9.1977329,2.4911215,-1.2081798,-0.73499519,-0.0091367736,2.338932,-3.8547711,0.80855745,19.196499,-3.0074725,0.14067456,-1.5613925,-2.9027615,0.0022247001,-0.7856375,0.19129407,3.1846194,-0.74008125,-2.470088,9.1745882,-1.2081798,-0.73499519,-0.0091367736,2.338932,-3.8547711,0.80855745,19.196499,-3.0074725,0.14067456,-1.5613925,-2.9027615,0.0022247001,-0.7856375,0.19129407,3.1846194,-0.74008125,-2.470088,9.1745882
3.7479999,1,0,1,-3.1936758,-0.83531851,3.1936758,-19.402433,-0.11442877,-1.6944524,-1.5622314,-2.9059489,0.0019996956,0.80872017,-3.1936758,-0.026598312,0.12309387,-9.1806507,2.5065088,1,0,1,-3.1936758,-0.83531851,3.1936758,-19.402433,-0.11442877,-1.6944524,-1.5622314,-2.9059489,0.0019996956,0.80872017,-3.1936758,-0.026598312,0.12309387,-9.1806507,2.5065088,-1.2058313,-0.73885143,-0.0083281435,2.3581612,-3.8577168,0.80869216,19.261574,-2.8833866,0.12853645,-1.5622314,-2.9059489,0.0019996956,-0.78636903,0.18881766,3.1937864,-0.72273517,-2.4827552,9.1594582,-1.2058313,-0.73885143,-0.0083281435,2.3581612,-3.8577168,0.80869216,19.261574,-2.8833866,0.12853645,-1.5622314,-2.9059489,0.0019996956,-0.78636903,0.18881766,3.1937864,-0.72273517,-2.4827552,9.1594582
3.7490001,1,-1.7347235e-18,1,-3.2028477,-0.83292162,3.2028477,-19.441704,-0.10296438,-1.7685225,-1.5630691,-2.9091456,0.0017800858,0.80883747,-3.2028477,-0.024084128,0.1113435,-9.1634092,2.5218246,1,-1.7347235e-18,1,-3.2028477,-0.83292162,3.2028477,-19.441704,-0.10296438,-1.7685225,-1.5630691,-2.9091456,0.0017800858,0.80883747,-3.2028477,-0.024084128,0.1113435,-9.1634092,2.5218246,-1.2034636,-0.74271059,-0.0075193858,2.377455,-3.8605378,0.80881464,19.326019,-2.7585528,0.11625967,-1.5630691,-2.9091456,0.0017800858,-0.78708303,0.18632863,3.2029383,-0.70514792,-2.4953287,9.1441879,-1.2034636,-0.74271059,-0.0075193858,2.377455,-3.8605378,0.80881464,19.326019,-2.7585528,0.11625967,-1.5630691,-2.9091456,0.0017800858,-0.78708303,0.18632863,3.2029383,-0.70514792,-2.4953287,9.1441879
3.75,1,-8.6736174e-19,1,-3.2120025,-0.83049762,3.2120025,-19.480869,-0.0914803,-1.842778,-1.5639055,-2.9123516,0.0015658862,0.80894297,-3.2120025,-0.021554668,0.099455178,-9.1460075,2.5370681,1,-8.6736174e-19,1,-3.2120025,-0.83049762,3.2120025,-19.480869,-0.0914803,-1.842778,-1.5639055,-2.9123516,0.0015658862,0.80894297,-3.2120025,-0.021554668,0.099455178,-9.1460075,2.5370681,-1.2010764,-0.74657249,-0.0067105121,2.3968132,-3.8632336,0.80892473,19.38982,-2.632973,0.10384422,-1.5639055,-2.9123516,0.0015658862,-0.78777933,0.18382707,3.2120748,-0.68731952,-2.5078056,9.1287766,-1.2010764,-0.74657249,-0.0067105121,2.3968132,-3.8632336,0.80892473,19.38982,-2.632973,0.10384422,-1.5639055,-2.9123516,0.0015658862,-0.78777933,0.18382707,3.2120748,-0.68731952,-2.5078056,9.1287766
3.7509999,1,0,1,-3.2211397,-0.82804644,3.2211397,-19.519926,-0.079976976,-1.9172175,-1.5647408,-2.9155672,0.0013571114,0.80903643,-3.2211397,-0.019010002,0.087428845,-9.1284437,2.5522375,1,0,1,-3.2211397,-0.82804644,3.2211397,-19.519926,-0.079976976,-1.9172175,-1.5647408,-2.9155672,0.0013571114,0.80903643,-3.2211397,-0.019010002,0.087428845,-9.1284437,2.5522375,-1.1986699,-0.75043702,-0.0059015355,2.4162345,-3.8658035,0.80902237,19.452969,-2.5066504,0.091290109,-1.5647408,-2.9155672,0.0013571114,-0.78845769,0.18131308,3.2211959,-0.66924995,-2.5201831,9.1132221,-1.1986699,-0.75043702,-0.0059015355,2.4162345,-3.8658035,0.80902237,19.452969,-2.5066504,0.091290109,-1.5647408,-2.9155672,0.0013571114,-0.78845769,0.18131308,3.2211959,-0.66924995,-2.5201831,9.1132221
3.7520001,1,8.6736174e-19,1,-3.2302594,-0.82556802,3.2302594,-19.558874,-0.068454877,-1.9918399,-1.5655748,-2.9187918,0.0011537763,0.80911785,-3.2302594,-0.016450208,0.075264454,-9.1107178,2.5673316,1,8.6736174e-19,1,-3.2302594,-0.82556802,3.2302594,-19.558874,-0.068454877,-1.9918399,-1.5655748,-2.9187918,0.0011537763,0.80911785,-3.2302594,-0.016450208,0.075264454,-9.1107178,2.5673316,-1.1962439,-0.75430405,-0.0050924681,2.4357188,-3.8682468,0.80910736,19.515457,-2.3795877,0.078597374,-1.5655748,-2.9187918,0.0011537763,-0.78911781,0.17878675,3.2303011,-0.65093917,-2.5324576,9.0975256,-1.1962439,-0.75430405,-0.0050924681,2.4357188,-3.8682468,0.80910736,19.515457,-2.3795877,0.078597374,-1.5655748,-2.9187918,0.0011537763,-0.78911781,0.17878675,3.2303011,-0.65093917,-2.5324576,9.0975256
3.753,1,0,1,-3.239361,-0.8230623,3.239361,-19.59771,-0.056914467,-2.0666435,-1.5664077,-2.9220257,0.00095589587,0.80918694,-3.239361,-0.013875359,0.062961973,-9.0928288,2.5823491,1,0,1,-3.239361,-0.8230623,3.239361,-19.59771,-0.056914467,-2.0666435,-1.5664077,-2.9220257,0.00095589587,0.80918694,-3.239361,-0.013875359,0.062961973,-9.0928288,2.5823491,-1.1937984,-0.75817347,-0.0042833234,2.4552653,-3.8705626,0.80917954,19.577272,-2.2517877,0.065766051,-1.5664077,-2.9220257,0.00095589587,-0.78975952,0.17624821,3.2393909,-0.63238716,-2.5446262,9.0816841,-1.1937984,-0.75817347,-0.0042833234,2.4552653,-3.8705626,0.80917954,19.577272,-2.2517877,0.065766051,-1.5664077,-2.9220257,0.00095589587,-0.78975952,0.17624821,3.2393909,-0.63238716,-2.5446262,9.0816841
3.7539999,1,4.3368087e-19,1,-3.248445,-0.82052934,3.248445,-19.636431,-0.045356113,-2.1416276,-1.5672393,-2.9252689,0.00076348317,0.8092438,-3.248445,-0.011285515,0.050521281,-9.0747757,2.5972888,1,4.3368087e-19,1,-3.248445,-0.82052934,3.248445,-19.636431,-0.045356113,-2.1416276,-1.5672393,-2.9252689,0.00076348317,0.8092438,-3.248445,-0.011285515,0.050521281,-9.0747757,2.5972888,-1.1913334,-0.76204515,-0.0034741072,2.4748731,-3.87275,0.80923891,19.638407,-2.1232533,0.052796084,-1.5672393,-2.9252689,0.00076348317,-0.79038262,0.17369756,3.2484646,-0.61359417,-2.5566859,9.0656977,-1.1913334,-0.76204515,-0.0034741072,2.4748731,-3.87275,0.80923891,19.638407,-2.1232533,0.052796084,-1.5672393,-2.9252689,0.00076348317,-0.79038262,0.17369756,3.2484646,-0.61359417,-2.5566859,9.0656977
3.7550001,1,0,1,-3.2575107,-0.8179689,3.2575107,-19.675035,-0.03378037,-2.2167904,-1.5680698,-2.9285214,0.0005765541,0.80928814,-3.2575107,-0.0086807674,0.037942443,-9.0565586,2.6121492,1,0,1,-3.2575107,-0.8179689,3.2575107,-19.675035,-0.03378037,-2.2167904,-1.5680698,-2.9285214,0.0005765541,0.80928814,-3.2575107,-0.0086807674,0.037942443,-9.0565586,2.6121492,-1.1888486,-0.76591891,-0.0026648375,2.4945419,-3.8748088,0.80928528,19.698851,-1.9939882,0.039687634,-1.5680698,-2.9285214,0.0005765541,-0.79098684,0.17113492,3.2575223,-0.59456021,-2.5686338,9.0495653,-1.1888486,-0.76591891,-0.0026648375,2.4945419,-3.8748088,0.80928528,19.698851,-1.9939882,0.039687634,-1.5680698,-2.9285214,0.0005765541,-0.79098684,0.17113492,3.2575223,-0.59456021,-2.5686338,9.0495653
3.756,1,0,1,-3.2665582,-0.81538105,3.2665582,-19.71352,-0.022187725,-2.2921305,-1.5688992,-2.931783,0.00039512332,0.80931985,-3.2665582,-0.006061201,0.025225474,-9.0381756,2.6269288,1,0,1,-3.2665582,-0.81538105,3.2665582,-19.71352,-0.022187725,-2.2921305,-1.5688992,-2.931783,0.00039512332,0.80931985,-3.2665582,-0.006061201,0.025225474,-9.0381756,2.6269288,-1.1863443,-0.7697947,-0.0018555281,2.5142708,-3.8767381,0.80931848,19.758595,-1.8639951,0.026440799,-1.5688992,-2.931783,0.00039512332,-0.79157186,0.16856039,3.2665639,-0.57528555,-2.5804663,9.0332861,-1.1863443,-0.7697947,-0.0018555281,2.5142708,-3.8767381,0.80931848,19.758595,-1.8639951,0.026440799,-1.5688992,-2.931783,0.00039512332,-0.79157186,0.16856039,3.2665639,-0.57528555,-2.5804663,9.0332861
3.757,1,-2.1684043e-19,1,-3.2755871,-0.81276566,3.2755871,-19.751884,-0.010578671,-2.3676465,-1.5697274,-2.9350538,0.00021920532,0.80933875,-3.2755871,-0.0034268952,0.012370399,-9.0196276,2.6416264,1,-2.1684043e-19,1,-3.2755871,-0.81276566,3.2755871,-19.751884,-0.010578671,-2.3676465,-1.5697274,-2.9350538,0.00021920532,0.80933875,-3.2755871,-0.0034268952,0.012370399,-9.0196276,2.6416264,-1.1838201,-0.77367234,-0.0010461921,2.5340588,-3.8785367,0.80933833,19.817627,-1.7332777,0.013055678,-1.5697274,-2.9350538,0.00021920532,-0.7921375,0.16597407,3.275589,-0.55577034,-2.59218,9.0168591,-1.1838201,-0.77367234,-0.0010461921,2.5340588,-3.8785367,0.80933833,19.817627,-1.7332777,0.013055678,-1.5697274,-2.9350538,0.00021920532,-0.7921375,0.16597407,3.275589,-0.55577034,-2.59218,9.0168591
3.7579999,1,0,1,-3.2845974,-0.81012267,3.2845974,-19.790123,0.001046291,-2.4433367,-1.5705545,-2.9383337,4.8814542e-05,0.80934477,-3.2845974,-0.00077793386,-0.0006227452,-9.0009127,2.65624,1,0,1,-3.2845974,-0.81012267,3.2845974,-19.790123,0.001046291,-2.4433367,-1.5705545,-2.9383337,4.8814542e-05,0.80934477,-3.2845974,-0.00077793386,-0.0006227452,-9.0009127,2.65624,-1.1812761,-0.77755171,-0.00023684297,2.5539057,-3.8802044,0.80934471,19.87594,-1.6018394,-0.00046760382,-1.5705545,-2.9383337,4.8814542e-05,-0.79268354,0.16337611,3.2845976,-0.53601485,-2.6037722,9.0002832,-1.1812761,-0.77755171,-0.00023684297,2.5539057,-3.8802044,0.80934471,19.87594,-1.6018394,-0.00046760382,-1.5705545,-2.9383337,4.8814542e-05,-0.79268354,0.16337611,3.2845976,-0.53601485,-2.6037722,9.0002832
