"Time","transformer.pin_n1.reference.gamma","transformer.pin_n2.reference.gamma","currentSensor.abs_i","currentSensor.arg_i"
0.24680001,8906383,8906383,0.00034900615,-1.498106
0.24690001,8910504,8910504,0.00034894698,-1.4981158
0.24699999,8914624,8914624,0.00034888781,-1.4981256
0.2471,8918746,8918746,0.00034882865,-1.4981354
0.2472,8922867,8922867,0.00034876945,-1.4981452
0.2473,8926989,8926989,0.00034871028,-1.498155
0.2474,8931112,8931112,0.00034865108,-1.4981648
0.2475,8935235,8935235,0.00034859192,-1.4981747
0.2476,8939358,8939358,0.00034853272,-1.4981844
0.24770001,8943482,8943482,0.00034847352,-1.4981942
0.24779999,8947607,8947607,0.00034841432,-1.498204
0.24789999,8951732,8951732,0.00034835513,-1.4982138
0.248,8955857,8955857,0.00034829593,-1.4982235
0.2481,8959983,8959983,0.00034823673,-1.4982334
0.2482,8964109,8964109,0.00034817751,-1.4982432
0.2483,8968235,8968235,0.00034811831,-1.498253
0.2484,8972362,8972362,0.00034805908,-1.4982628
0.2485,8976490,8976490,0.00034799986,-1.4982725
0.24860001,8980618,8980618,0.00034794066,-1.4982823
0.24869999,8984746,8984746,0.00034788143,-1.4982921
0.24879999,8988875,8988875,0.00034782221,-1.4983019
0.2489,8993005,8993005,0.00034776298,-1.4983116
0.249,8997134,8997134,0.00034770372,-1.4983214
0.2491,9001265,9001265,0.0003476445,-1.4983312
0.2492,9005395,9005395,0.00034758524,-1.498341
0.2493,9009527,9009527,0.00034752602,-1.4983507
0.2494,9013658,9013658,0.00034746676,-1.4983605
0.24950001,9017790,9017790,0.00034740751,-1.4983703
0.24959999,9021923,9021923,0.00034734828,-1.4983801
0.24969999,9026056,9026056,0.00034728902,-1.4983898
0.2498,9030189,9030189,0.00034722974,-1.4983996
0.2499,9034323,9034323,0.00034717048,-1.4984094
0.25,9038457,9038457,0.00034711123,-1.4984192
0.25009999,9042592,9042592,0.00034705194,-1.4984289
0.2502,9046727,9046727,0.00034699269,-1.4984387
0.25029999,9050863,9050863,0.0003469334,-1.4984485
0.25040001,9054999,9054999,0.00034687412,-1.4984583
0.25049999,9059136,9059136,0.00034681486,-1.4984679
0.25060001,9063273,9063273,0.00034675558,-1.4984777
0.2507,9067411,9067411,0.00034669627,-1.4984875
0.25080001,9071549,9071549,0.00034663698,-1.4984972
0.2509,9075687,9075687,0.0003465777,-1.498507
0.25099999,9079826,9079826,0.00034651838,-1.4985168
0.2511,9083965,9083965,0.0003464591,-1.4985265
0.25119999,9088105,9088105,0.00034639979,-1.4985362
0.25130001,9092245,9092245,0.00034634047,-1.498546
0.25139999,9096386,9096386,0.00034628119,-1.4985558
0.25150001,9100527,9100527,0.00034622187,-1.4985654
0.2516,9104669,9104669,0.00034616253,-1.4985752
0.25170001,9108811,9108811,0.00034610322,-1.498585
0.2518,9112953,9112953,0.0003460439,-1.4985948
0.25189999,9117096,9117096,0.00034598456,-1.4986044
0.252,9121240,9121240,0.00034592525,-1.4986142
0.25209999,9125384,9125384,0.0003458659,-1.498624
0.25220001,9129528,9129528,0.00034580656,-1.4986336
0.25229999,9133673,9133673,0.00034574722,-1.4986434
0.25240001,9137818,9137818,0.00034568788,-1.4986532
0.2525,9141964,9141964,0.00034562853,-1.4986628
0.25260001,9146110,9146110,0.00034556919,-1.4986726
0.2527,9150257,9150257,0.00034550985,-1.4986823
0.25279999,9154404,9154404,0.00034545048,-1.498692
0.2529,9158551,9158551,0.0003453911,-1.4987018
0.25299999,9162699,9162699,0.00034533176,-1.4987115
0.25310001,9166848,9166848,0.00034527239,-1.4987212
0.25319999,9170996,9170996,0.00034521302,-1.4987309
0.25330001,9175146,9175146,0.00034515365,-1.4987407
0.2534,9179296,9179296,0.00034509427,-1.4987503
0.25350001,9183446,9183446,0.00034503487,-1.4987601
0.2536,9187597,9187597,0.0003449755,-1.4987698
0.25369999,9191748,9191748,0.0003449161,-1.4987795
0.2538,9195899,9195899,0.00034485673,-1.4987892
0.25389999,9200052,9200052,0.00034479733,-1.498799
0.25400001,9204204,9204204,0.00034473793,-1.4988086
0.25409999,9208357,9208357,0.00034467853,-1.4988184
0.25420001,9212511,9212511,0.00034461913,-1.4988281
0.2543,9216664,9216664,0.0003445597,-1.4988377
0.25440001,9220819,9220819,0.00034450029,-1.4988475
0.2545,9224974,9224974,0.00034444086,-1.4988571
0.25459999,9229129,9229129,0.00034438146,-1.4988668
0.25470001,9233285,9233285,0.00034432203,-1.4988766
0.25479999,9237441,9237441,0.0003442626,-1.4988862
0.25490001,9241598,9241598,0.00034420317,-1.498896
0.255,9245755,9245755,0.00034414374,-1.4989057
0.25510001,9249912,9249912,0.00034408431,-1.4989153
0.2552,9254070,9254070,0.00034402485,-1.498925
0.25529999,9258229,9258229,0.00034396542,-1.4989347
0.2554,9262388,9262388,0.00034390597,-1.4989444
0.25549999,9266547,9266547,0.00034384654,-1.4989541
0.25560001,9270707,9270707,0.00034378708,-1.4989637
0.25569999,9274867,9274867,0.00034372762,-1.4989735
0.25580001,9279028,9279028,0.00034366816,-1.4989831
0.2559,9283189,9283189,0.00034360867,-1.4989928
0.25600001,9287351,9287351,0.00034354921,-1.4990025
0.2561,9291513,9291513,0.00034348975,-1.4990122
0.25619999,9295676,9295676,0.00034343026,-1.4990219
0.2563,9299839,9299839,0.00034337078,-1.4990315
0.25639999,9304002,9304002,0.00034331129,-1.4990412
0.25650001,9308166,9308166,0.0003432518,-1.4990509
0.25659999,9312331,9312331,0.00034319231,-1.4990605
0.25670001,9316496,9316496,0.00034313282,-1.4990702
0.2568,9320661,9320661,0.00034307333,-1.4990798
0.25690001,9324827,9324827,0.00034301382,-1.4990896
0.257,9328993,9328993,0.00034295433,-1.4990993
0.25709999,9333160,9333160,0.00034289481,-1.4991089
0.2572,9337327,9337327,0.00034283529,-1.4991186
0.25729999,9341494,9341494,0.00034277578,-1.4991282
0.25740001,9345663,9345663,0.00034271626,-1.4991379
0.25749999,9349831,9349831,0.00034265674,-1.4991475
0.25760001,9354000,9354000,0.0003425972,-1.4991572
0.2577,9358170,9358170,0.00034253768,-1.4991668
0.25780001,9362340,9362340,0.00034247813,-1.4991765
0.2579,9366510,9366510,0.00034241859,-1.4991862
0.25799999,9370681,9370681,0.00034235907,-1.4991958
0.2581,9374852,9374852,0.00034229952,-1.4992055
0.25819999,9379024,9379024,0.00034223995,-1.499215
0.25830001,9383196,9383196,0.0003421804,-1.4992247
0.25839999,9387369,9387369,0.00034212085,-1.4992343
0.25850001,9391542,9391542,0.00034206128,-1.499244
0.2586,9395715,9395715,0.00034200173,-1.4992536
0.25870001,9399889,9399889,0.00034194216,-1.4992633
0.2588,9404064,9404064,0.00034188258,-1.4992729
0.25889999,9408239,9408239,0.000341823,-1.4992826
0.259,9412414,9412414,0.00034176343,-1.4992921
0.25909999,9416590,9416590,0.00034170382,-1.4993018
0.25920001,9420767,9420767,0.00034164425,-1.4993114
0.25929999,9424943,9424943,0.00034158464,-1.4993211
0.25940001,9429121,9429121,0.00034152504,-1.4993306
0.2595,9433298,9433298,0.00034146546,-1.4993403
0.25960001,9437477,9437477,0.00034140586,-1.49935
0.2597,9441655,9441655,0.00034134625,-1.4993596
0.25979999,9445834,9445834,0.00034128662,-1.4993691
0.2599,9450014,9450014,0.00034122702,-1.4993788
0.25999999,9454194,9454194,0.00034116738,-1.4993885
0.26010001,9458374,9458374,0.00034110778,-1.499398
0.26019999,9462555,9462555,0.00034104814,-1.4994076
0.26030001,9466737,9466737,0.00034098851,-1.4994173
0.2604,9470918,9470918,0.00034092888,-1.4994268
0.26050001,9475101,9475101,0.00034086924,-1.4994365
0.2606,9479284,9479284,0.00034080958,-1.4994462
0.26069999,9483467,9483467,0.00034074995,-1.4994557
0.2608,9487650,9487650,0.00034069028,-1.4994653
0.26089999,9491835,9491835,0.00034063065,-1.4994749
0.26100001,9496019,9496019,0.00034057099,-1.4994845
0.26109999,9500204,9500204,0.00034051132,-1.4994942
0.26120001,9504390,9504390,0.00034045166,-1.4995037
0.2613,9508576,9508576,0.00034039197,-1.4995134
0.26140001,9512762,9512762,0.00034033231,-1.4995229
0.2615,9516949,9516949,0.00034027261,-1.4995326
0.26159999,9521137,9521137,0.00034021295,-1.4995421
0.2617,9525324,9525324,0.00034015326,-1.4995518
0.26179999,9529513,9529513,0.00034009357,-1.4995613
0.26190001,9533701,9533701,0.00034003388,-1.4995708
0.26199999,9537891,9537891,0.00033997415,-1.4995805
0.26210001,9542080,9542080,0.00033991446,-1.49959
0.2622,9546270,9546270,0.00033985474,-1.4995997
0.26230001,9550461,9550461,0.00033979505,-1.4996092
0.2624,9554652,9554652,0.00033973533,-1.4996188
0.26249999,9558844,9558844,0.00033967561,-1.4996284
0.2626,9563036,9563036,0.00033961589,-1.499638
0.26269999,9567228,9567228,0.00033955617,-1.4996475
0.26280001,9571421,9571421,0.00033949642,-1.4996572
0.26289999,9575614,9575614,0.00033943669,-1.4996667
0.26300001,9579808,9579808,0.00033937694,-1.4996762
0.2631,9584002,9584002,0.00033931719,-1.4996859
0.26320001,9588197,9588197,0.00033925744,-1.4996954
0.2633,9592392,9592392,0.00033919769,-1.499705
0.26339999,9596588,9596588,0.00033913794,-1.4997145
0.26350001,9600784,9600784,0.00033907816,-1.4997241
0.26359999,9604981,9604981,0.00033901841,-1.4997337
0.26370001,9609178,9609178,0.00033895863,-1.4997432
0.2638,9613375,9613375,0.00033889886,-1.4997528
0.26390001,9617573,9617573,0.00033883911,-1.4997623
0.264,9621772,9621772,0.0003387793,-1.499772
0.26409999,9625970,9625970,0.00033871952,-1.4997815
0.2642,9630170,9630170,0.00033865974,-1.499791
0.26429999,9634370,9634370,0.00033859993,-1.4998006
0.26440001,9638570,9638570,0.00033854015,-1.4998101
0.26449999,9642771,9642771,0.00033848034,-1.4998196
0.26460001,9646972,9646972,0.00033842053,-1.4998292
0.2647,9651173,9651173,0.00033836073,-1.4998387
0.26480001,9655376,9655376,0.00033830089,-1.4998482
0.2649,9659578,9659578,0.00033824108,-1.4998579
0.26499999,9663781,9663781,0.00033818124,-1.4998674
0.2651,9667985,9667985,0.00033812143,-1.499877
0.26519999,9672189,9672189,0.0003380616,-1.4998865
0.26530001,9676393,9676393,0.00033800176,-1.499896
0.26539999,9680598,9680598,0.00033794192,-1.4999056
0.26550001,9684803,9684803,0.00033788205,-1.499915
0.2656,9689009,9689009,0.00033782222,-1.4999245
0.26570001,9693215,9693215,0.00033776235,-1.4999341
0.2658,9697422,9697422,0.00033770251,-1.4999436
0.26589999,9701629,9701629,0.00033764265,-1.4999532
0.266,9705837,9705837,0.00033758278,-1.4999627
0.26609999,9710045,9710045,0.00033752288,-1.4999722
0.26620001,9714254,9714254,0.00033746302,-1.4999818
0.26629999,9718463,9718463,0.00033740312,-1.4999913
0.26640001,9722672,9722672,0.00033734326,-1.5000008
0.2665,9726882,9726882,0.00033728336,-1.5000103
0.26660001,9731093,9731093,0.00033722346,-1.5000198
0.2667,9735304,9735304,0.00033716357,-1.5000293
0.26679999,9739515,9739515,0.00033710367,-1.5000389
0.2669,9743727,9743727,0.00033704375,-1.5000484
0.26699999,9747939,9747939,0.00033698385,-1.5000578
0.26710001,9752152,9752152,0.00033692393,-1.5000674
0.26719999,9756365,9756365,0.000336864,-1.5000769
0.26730001,9760579,9760579,0.00033680408,-1.5000863
0.2674,9764793,9764793,0.00033674415,-1.5000958
0.26750001,9769007,9769007,0.00033668423,-1.5001054
0.2676,9773222,9773222,0.00033662427,-1.5001148
0.26769999,9777438,9777438,0.00033656432,-1.5001243
0.2678,9781654,9781654,0.0003365044,-1.5001339
0.26789999,9785870,9785870,0.00033644444,-1.5001433
0.26800001,9790087,9790087,0.00033638449,-1.5001528
0.26809999,9794305,9794305,0.00033632451,-1.5001624
0.26820001,9798522,9798522,0.00033626455,-1.5001718
0.2683,9802741,9802741,0.00033620457,-1.5001813
0.26840001,9806960,9806960,0.00033614461,-1.5001907
0.2685,9811179,9811179,0.00033608463,-1.5002003
0.26859999,9815398,9815398,0.00033602465,-1.5002097
0.2687,9819619,9819619,0.00033596464,-1.5002192
0.26879999,9823839,9823839,0.00033590465,-1.5002286
0.26890001,9828060,9828060,0.00033584467,-1.5002382
0.26899999,9832282,9832282,0.00033578466,-1.5002476
0.26910001,9836504,9836504,0.00033572465,-1.5002571
0.2692,9840726,9840726,0.00033566463,-1.5002666
0.26930001,9844949,9844949,0.00033560462,-1.5002761
0.2694,9849173,9849173,0.00033554461,-1.5002855
0.26949999,9853397,9853397,0.00033548457,-1.500295
0.2696,9857621,9857621,0.00033542453,-1.5003045
0.26969999,9861846,9861846,0.00033536452,-1.5003139
0.26980001,9866071,9866071,0.00033530447,-1.5003234
0.26989999,9870297,9870297,0.00033524443,-1.5003328
0.27000001,9874523,9874523,0.00033518436,-1.5003422
0.2701,9878750,9878750,0.00033512432,-1.5003518
0.27020001,9882977,9882977,0.00033506425,-1.5003612
0.2703,9887204,9887204,0.00033500418,-1.5003706
0.27039999,9891432,9891432,0.00033494414,-1.5003802
0.2705,9895661,9895661,0.00033488404,-1.5003896
0.27059999,9899890,9899890,0.00033482397,-1.500399
0.27070001,9904119,9904119,0.0003347639,-1.5004084
0.27079999,9908349,9908349,0.0003347038,-1.5004179
0.27090001,9912580,9912580,0.0003346437,-1.5004274
0.271,9916810,9916810,0.00033458363,-1.5004368
0.27110001,9921042,9921042,0.0003345235,-1.5004462
0.2712,9925273,9925273,0.0003344634,-1.5004556
0.27129999,9929506,9929506,0.0003344033,-1.500465
0.2714,9933738,9933738,0.00033434317,-1.5004746
0.27149999,9937972,9937972,0.00033428308,-1.500484
0.27160001,9942205,9942205,0.00033422295,-1.5004934
0.27169999,9946439,9946439,0.00033416282,-1.5005028
0.27180001,9950674,9950674,0.00033410266,-1.5005122
0.2719,9954909,9954909,0.00033404253,-1.5005217
0.27200001,9959144,9959144,0.00033398237,-1.5005311
0.2721,9963380,9963380,0.00033392225,-1.5005405
0.27219999,9967617,9967617,0.00033386209,-1.5005499
0.2723,9971854,9971854,0.00033380193,-1.5005593
0.27239999,9976091,9976091,0.00033374174,-1.5005687
0.27250001,9980329,9980329,0.00033368159,-1.5005782
0.2726,9984567,9984567,0.0003336214,-1.5005876
0.27270001,9988806,9988806,0.00033356124,-1.500597
0.2728,9993045,9993045,0.00033350106,-1.5006064
0.27289999,9997285,9997285,0.00033344087,-1.5006158
0.273,10001525,10001525,0.00033338065,-1.5006253
0.27309999,10005765,10005765,0.00033332047,-1.5006347
0.27320001,10010006,10010006,0.00033326025,-1.5006441
0.27329999,10014248,10014248,0.00033320006,-1.5006534
0.27340001,10018490,10018490,0.00033313985,-1.5006628
0.2735,10022732,10022732,0.00033307963,-1.5006722
0.27360001,10026975,10026975,0.00033301939,-1.5006816
0.2737,10031219,10031219,0.00033295917,-1.5006911
0.27379999,10035463,10035463,0.00033289893,-1.5007004
0.2739,10039707,10039707,0.00033283871,-1.5007098
0.27399999,10043952,10043952,0.00033277847,-1.5007192
0.27410001,10048197,10048197,0.00033271819,-1.5007286
0.27419999,10052443,10052443,0.00033265795,-1.5007379
0.27430001,10056689,10056689,0.0003325977,-1.5007473
0.2744,10060936,10060936,0.00033253743,-1.5007567
0.27450001,10065183,10065183,0.00033247715,-1.500766
0.2746,10069430,10069430,0.00033241688,-1.5007755
0.27469999,10073678,10073678,0.00033235661,-1.5007849
0.2748,10077927,10077927,0.00033229633,-1.5007942
0.27489999,10082176,10082176,0.00033223603,-1.5008036
0.27500001,10086425,10086425,0.00033217572,-1.500813
0.27509999,10090675,10090675,0.00033211542,-1.5008223
0.27520001,10094926,10094926,0.00033205512,-1.5008317
0.2753,10099177,10099177,0.00033199482,-1.500841
0.27540001,10103428,10103428,0.00033193451,-1.5008504
0.2755,10107680,10107680,0.00033187418,-1.5008597
0.27559999,10111932,10111932,0.00033181385,-1.5008692
0.2757,10116185,10116185,0.00033175352,-1.5008785
0.27579999,10120438,10120438,0.00033169318,-1.5008879
0.27590001,10124692,10124692,0.00033163285,-1.5008972
0.27599999,10128946,10128946,0.00033157252,-1.5009066
0.27610001,10133200,10133200,0.00033151216,-1.5009159
0.2762,10137456,10137456,0.0003314518,-1.5009253
0.27630001,10141711,10141711,0.00033139143,-1.5009346
0.2764,10145967,10145967,0.00033133107,-1.500944
0.27649999,10150224,10150224,0.00033127068,-1.5009533
0.2766,10154480,10154480,0.00033121032,-1.5009626
0.27669999,10158738,10158738,0.00033114993,-1.500972
0.27680001,10162996,10162996,0.00033108954,-1.5009813
0.27689999,10167254,10167254,0.00033102915,-1.5009906
0.27700001,10171513,10171513,0.00033096876,-1.501
0.2771,10175772,10175772,0.00033090834,-1.5010093
0.27720001,10180032,10180032,0.00033084795,-1.5010186
0.2773,10184292,10184292,0.00033078753,-1.5010279
0.27739999,10188553,10188553,0.00033072711,-1.5010374
0.2775,10192814,10192814,0.00033066669,-1.5010467
0.27759999,10197076,10197076,0.00033060624,-1.501056
0.27770001,10201338,10201338,0.00033054582,-1.5010653
0.27779999,10205600,10205600,0.00033048537,-1.5010746
0.27790001,10209863,10209863,0.00033042493,-1.501084
0.278,10214127,10214127,0.00033036448,-1.5010933
0.27810001,10218391,10218391,0.00033030403,-1.5011026
0.2782,10222655,10222655,0.00033024355,-1.5011119
0.27829999,10226920,10226920,0.00033018307,-1.5011212
0.2784,10231186,10231186,0.00033012262,-1.5011305
0.27849999,10235451,10235451,0.00033006215,-1.5011398
0.27860001,10239718,10239718,0.00033000164,-1.5011491
0.27869999,10243984,10243984,0.00032994116,-1.5011584
0.27880001,10248252,10248252,0.00032988066,-1.5011677
0.2789,10252519,10252519,0.00032982015,-1.501177
0.27900001,10256788,10256788,0.00032975964,-1.5011863
0.2791,10261056,10261056,0.00032969913,-1.5011955
0.27919999,10265325,10265325,0.00032963863,-1.5012048
0.2793,10269595,10269595,0.00032957809,-1.5012141
0.27939999,10273865,10273865,0.00032951758,-1.5012234
0.27950001,10278136,10278136,0.00032945705,-1.5012327
0.27959999,10282407,10282407,0.00032939651,-1.501242
0.27970001,10286678,10286678,0.00032933595,-1.5012513
0.2798,10290950,10290950,0.00032927541,-1.5012606
0.27990001,10295222,10295222,0.00032921485,-1.5012698
0.28,10299495,10299495,0.00032915428,-1.5012791
0.28009999,10303769,10303769,0.00032909372,-1.5012884
0.2802,10308042,10308042,0.00032903315,-1.5012977
0.28029999,10312317,10312317,0.00032897256,-1.501307
0.28040001,10316591,10316591,0.00032891199,-1.5013162
0.28049999,10320867,10320867,0.0003288514,-1.5013255
0.28060001,10325142,10325142,0.0003287908,-1.5013348
0.2807,10329418,10329418,0.00032873021,-1.5013441
0.28080001,10333695,10333695,0.00032866959,-1.5013533
0.2809,10337972,10337972,0.00032860899,-1.5013626
0.28099999,10342250,10342250,0.00032854837,-1.5013719
0.2811,10346528,10346528,0.00032848775,-1.501381
0.28119999,10350806,10350806,0.00032842712,-1.5013903
0.28130001,10355085,10355085,0.00032836647,-1.5013996
0.2814,10359365,10359365,0.00032830585,-1.5014088
0.28150001,10363645,10363645,0.00032824519,-1.5014181
0.2816,10367925,10367925,0.00032818454,-1.5014273
0.28169999,10372206,10372206,0.00032812389,-1.5014366
0.2818,10376487,10376487,0.00032806321,-1.5014458
0.28189999,10380769,10380769,0.00032800256,-1.5014551
0.28200001,10385051,10385051,0.00032794187,-1.5014642
0.28209999,10389334,10389334,0.00032788119,-1.5014735
0.28220001,10393617,10393617,0.00032782051,-1.5014827
0.2823,10397901,10397901,0.0003277598,-1.501492
0.28240001,10402185,10402185,0.00032769912,-1.5015012
0.2825,10406470,10406470,0.00032763841,-1.5015105
0.28259999,10410755,10410755,0.0003275777,-1.5015197
0.2827,10415040,10415040,0.00032751699,-1.501529
0.28279999,10419326,10419326,0.00032745628,-1.5015382
0.28290001,10423613,10423613,0.00032739554,-1.5015473
0.28299999,10427900,10427900,0.0003273348,-1.5015566
0.28310001,10432187,10432187,0.00032727406,-1.5015658
0.2832,10436475,10436475,0.00032721332,-1.501575
0.28330001,10440764,10440764,0.00032715258,-1.5015843
0.2834,10445053,10445053,0.00032709181,-1.5015935
0.28349999,10449342,10449342,0.00032703104,-1.5016026
0.2836,10453632,10453632,0.00032697027,-1.5016118
0.28369999,10457922,10457922,0.0003269095,-1.5016211
0.28380001,10462213,10462213,0.00032684873,-1.5016303
0.28389999,10466504,10466504,0.00032678794,-1.5016395
0.28400001,10470796,10470796,0.00032672717,-1.5016487
0.2841,10475088,10475088,0.00032666637,-1.5016578
0.28420001,10479380,10479380,0.00032660554,-1.501667
0.2843,10483674,10483674,0.00032654474,-1.5016763
0.28439999,10487967,10487967,0.00032648392,-1.5016855
0.2845,10492261,10492261,0.00032642312,-1.5016947
0.28459999,10496556,10496556,0.00032636226,-1.5017039
0.28470001,10500851,10500851,0.00032630144,-1.501713
0.28479999,10505146,10505146,0.00032624061,-1.5017222
0.28490001,10509442,10509442,0.00032617975,-1.5017314
0.285,10513739,10513739,0.0003261189,-1.5017406
0.28510001,10518035,10518035,0.00032605804,-1.5017498
0.2852,10522333,10522333,0.00032599719,-1.5017589
0.28529999,10526631,10526631,0.00032593633,-1.5017681
0.2854,10530929,10530929,0.00032587544,-1.5017773
0.28549999,10535228,10535228,0.00032581456,-1.5017865
0.28560001,10539527,10539527,0.00032575367,-1.5017956
0.28569999,10543827,10543827,0.00032569279,-1.5018048
0.28580001,10548127,10548127,0.00032563187,-1.5018139
0.2859,10552427,10552427,0.00032557096,-1.5018231
0.28600001,10556729,10556729,0.00032551005,-1.5018322
0.2861,10561030,10561030,0.00032544913,-1.5018414
0.28619999,10565332,10565332,0.00032538822,-1.5018506
0.2863,10569635,10569635,0.00032532727,-1.5018598
0.28639999,10573938,10573938,0.00032526636,-1.5018688
0.28650001,10578241,10578241,0.00032520542,-1.501878
0.28659999,10582545,10582545,0.00032514444,-1.5018872
0.28670001,10586850,10586850,0.0003250835,-1.5018964
0.2868,10591155,10591155,0.00032502253,-1.5019054
0.28690001,10595460,10595460,0.00032496155,-1.5019146
