"Time","smee.is[1]","smee.idq_dr[1]","smee.idq_sr[2]","smee.lesigma.i","smee.inertiaRotor.phi","smee.idq_sr[1]","smee.is[2]","smee.idq_rr[2]","smee.inertiaRotor.w"
0.0241,75.815804,-157.82071,844.92377,-36.963291,-1.2654558,498.84799,-885.10803,-820.47382,22.858707
0.0242,105.59164,-147.545,854.69208,-35.520473,-1.2631745,474.75467,-894.55328,-829.25818,22.766951
0.0243,135.2973,-137.15372,863.8988,-34.048233,-1.2609024,450.25583,-903.14819,-837.49225,22.674662
0.0244,164.90338,-126.65421,872.53656,-32.547634,-1.2586396,425.36908,-910.88354,-845.16919,22.582098
0.024499999,194.38066,-116.05399,880.59827,-31.019777,-1.256386,400.11243,-917.75085,-852.28278,22.489525
0.024599999,223.70001,-105.36066,888.07733,-29.465786,-1.2541417,374.50424,-923.74274,-858.8269,22.397203
0.024700001,252.8325,-94.581955,894.96741,-27.886808,-1.2519066,348.56323,-928.85254,-864.79596,22.305401
0.024800001,281.74948,-83.725716,901.26251,-26.284016,-1.2496806,322.30856,-933.07465,-870.18469,22.21438
0.024900001,310.42242,-72.799911,906.95728,-24.658609,-1.2474637,295.75964,-936.40411,-874.98822,22.124403
0.025,338.82315,-61.812614,912.04645,-23.01181,-1.2452557,268.93634,-938.83722,-879.20215,22.035734
0.0251,366.92374,-50.771973,916.52551,-21.344862,-1.2430565,241.85869,-940.37085,-882.82239,21.948631
0.0252,394.69656,-39.686264,920.39014,-19.659037,-1.2408659,214.54723,-941.00299,-885.84534,21.863356
0.0253,422.11438,-28.563856,923.6366,-17.95562,-1.2386837,187.02271,-940.73254,-888.26788,21.780159
0.0254,449.15027,-17.413168,926.2616,-16.235924,-1.2365098,159.30614,-939.55927,-890.08728,21.699293
0.0255,475.77768,-6.242734,928.26233,-14.501281,-1.2343438,131.41888,-937.48383,-891.30133,21.621006
0.025599999,501.97049,4.9388428,929.63641,-12.753041,-1.2321855,103.38258,-934.50781,-891.90814,21.545538
0.025699999,527.703,16.122908,930.38202,-10.992573,-1.2300346,75.219032,-930.63373,-891.90656,21.473127
0.025800001,552.95001,27.300762,930.49774,-9.2212582,-1.2278907,46.950279,-925.86511,-891.29572,21.404005
0.025900001,577.68677,38.463654,929.98285,-7.4404955,-1.2257537,18.598555,-920.20618,-890.07526,21.338394
0.026000001,601.88898,49.602776,928.83691,-5.651701,-1.2236229,-9.8136806,-913.66217,-888.24536,21.27651
0.0261,625.53296,60.709297,927.06024,-3.856302,-1.2214983,-38.263817,-906.23932,-885.80682,21.218567
0.0262,648.59552,71.774376,924.65356,-2.0557363,-1.2193791,-66.729118,-897.94458,-882.76086,21.164762
0.0263,671.05408,82.789146,921.61816,-0.25145203,-1.2172651,-95.18676,-888.78583,-879.10913,21.115292
0.0264,692.88654,93.744766,917.95587,1.5550941,-1.215156,-123.61379,-878.77185,-874.85394,21.070339
0.0265,714.07153,104.63236,913.66913,3.3624365,-1.213051,-151.9872,-867.91241,-869.99811,21.030079
0.0266,734.58826,115.4431,908.7608,5.1691051,-1.2109498,-180.28392,-856.2179,-864.54492,20.994677
0.026699999,754.41663,126.16818,903.23444,6.9736252,-1.2088518,-208.4809,-843.69971,-858.49835,20.964287
0.026799999,773.53717,136.79884,897.09406,8.7745209,-1.2067567,-236.55508,-830.37006,-851.86267,20.939054
0.026900001,791.93109,147.32639,890.3443,10.570317,-1.2046639,-264.48349,-816.24188,-844.64294,20.919115
0.027000001,809.58044,157.74214,882.99036,12.359538,-1.2025727,-292.24316,-801.32916,-836.84448,20.904587
0.027100001,826.4679,168.03754,875.03784,14.140709,-1.2004827,-319.81125,-785.64636,-828.47345,20.895586
0.0272,842.57678,178.20409,866.49316,15.912364,-1.1983933,-347.16507,-769.20898,-819.53632,20.892212
0.0273,857.89142,188.23341,857.36304,17.673042,-1.1963041,-374.28204,-752.03314,-810.04004,20.89455
0.0274,872.39673,198.1172,847.65479,19.421288,-1.1942143,-401.13974,-734.13586,-799.99231,20.902681
0.0275,886.07855,207.84729,837.37646,21.155657,-1.1921234,-427.71603,-715.53479,-789.40118,20.916666
0.0276,898.92352,217.41565,826.53632,22.874722,-1.1900308,-453.98895,-696.24823,-778.27521,20.93656
0.0277,910.91895,226.81438,815.14331,24.577059,-1.1879358,-479.93686,-676.29541,-766.62347,20.9624
0.027799999,922.05328,236.03571,803.20697,26.261271,-1.1858381,-505.53836,-655.69598,-754.45557,20.994219
0.027899999,932.31561,245.07208,790.73718,27.925966,-1.1837368,-530.7724,-634.47046,-741.78143,21.032032
0.028000001,941.69592,253.91606,777.74432,29.569782,-1.1816314,-555.61823,-612.63989,-728.61163,21.075842
0.028100001,950.18518,262.56039,764.23932,31.19137,-1.1795214,-580.05554,-590.22601,-714.95703,21.125643
0.028200001,957.77521,270.99808,750.23352,32.789402,-1.1774062,-604.06439,-567.25116,-700.8291,21.181416
0.0283,964.45868,279.22223,735.73871,34.362583,-1.175285,-627.62524,-543.73816,-686.23956,21.243128
0.0284,970.22919,287.22623,720.76715,35.90963,-1.1731573,-650.71906,-519.71051,-671.20068,21.310741
0.0285,975.08142,295.00363,705.33142,37.429295,-1.1710227,-673.32715,-495.19217,-655.72498,21.384201
0.0286,979.0108,302.54825,689.44458,38.920357,-1.1688803,-695.4314,-470.20767,-639.82538,21.463442
0.0287,982.01379,309.8541,673.12006,40.381618,-1.1667298,-717.01428,-444.78204,-623.51532,21.548391
0.0288,984.08771,316.91547,656.37152,41.811924,-1.1645705,-738.05859,-418.9407,-606.80835,21.638964
0.028899999,985.23102,323.72687,639.2132,43.21014,-1.1624018,-758.54791,-392.70953,-589.71844,21.735065
0.028999999,985.44293,330.28305,621.65942,44.575165,-1.1602232,-778.46619,-366.11493,-572.25989,21.836592
0.029100001,984.72375,336.57904,603.72504,45.905945,-1.1580343,-797.7981,-339.18353,-554.4472,21.94343
0.029200001,983.07465,342.61011,585.42487,47.201439,-1.1558343,-816.52881,-311.94241,-536.29523,22.055456
0.029300001,980.49786,348.37183,566.77435,48.460667,-1.153623,-834.64417,-284.41904,-517.81903,22.172543
0.0294,976.99652,353.85999,547.78894,49.682667,-1.1513997,-852.13055,-256.64105,-499.03378,22.29455
0.0295,972.57465,359.07071,528.48431,50.866524,-1.149164,-868.9751,-228.63654,-479.95505,22.421333
0.0296,967.23743,364.00031,508.87643,52.01136,-1.1469153,-885.16553,-200.4337,-460.59839,22.552742
0.0297,960.99078,368.64542,488.98138,53.116333,-1.1446532,-900.69019,-172.06104,-440.97964,22.688614
0.0298,953.84174,373.00299,468.81549,54.180641,-1.1423774,-915.53809,-143.54726,-421.11478,22.828787
0.029899999,945.79816,377.07022,448.39505,55.203529,-1.1400874,-929.69897,-114.92121,-401.01978,22.973093
0.029999999,936.8689,380.84454,427.73666,56.184277,-1.1377827,-943.16321,-86.211899,-380.71088,23.121353
0.030099999,927.06378,384.32373,406.85687,57.122208,-1.135463,-955.92175,-57.448437,-360.20428,23.273394
0.030200001,916.39343,387.50583,385.77237,58.016678,-1.1331278,-967.96637,-28.660036,-339.51627,23.429028
0.030300001,904.86951,390.3891,364.49988,58.867096,-1.130777,-979.28949,0.12404606,-318.66318,23.588072
0.030400001,892.50446,392.9722,343.05618,59.672909,-1.1284101,-989.88409,28.874519,-297.66138,23.750338
0.0305,879.31165,395.25391,321.4581,60.433601,-1.1260269,-999.74396,57.562099,-276.52722,23.915634
0.0306,865.30542,397.2334,299.72232,61.148705,-1.1236269,-1008.8635,86.157524,-255.27704,24.083769
0.0307,850.50085,398.91006,277.86569,61.817787,-1.12121,-1017.2377,114.63161,-233.92714,24.254549
0.0308,834.91388,400.28357,255.90491,62.44046,-1.118776,-1024.8624,142.95525,-212.49379,24.427782
0.0309,818.56122,401.35385,233.85663,63.016376,-1.1163244,-1031.7339,171.09943,-190.99318,24.603271
0.030999999,801.46057,402.12106,211.73744,63.545231,-1.1138552,-1037.8494,199.03535,-169.44141,24.780827
0.031099999,783.63019,402.58566,189.56389,64.026756,-1.1113682,-1043.2064,226.73431,-147.85451,24.960255
0.031199999,765.08923,402.74832,167.35236,64.460724,-1.1088631,-1047.8033,254.16789,-126.24836,25.141363
0.031300001,745.85767,402.61002,145.11914,64.846947,-1.1063398,-1051.6392,281.30786,-104.63875,25.323965
0.031399999,725.95599,402.17184,122.88039,65.185287,-1.1037983,-1054.7134,308.12622,-83.041313,25.507872
0.031500001,705.40558,401.43527,100.65215,65.475624,-1.1012383,-1057.0262,334.59537,-61.471527,25.6929
0.031599998,684.22833,400.40192,78.450264,65.717896,-1.0986596,-1058.5785,360.6879,-39.944721,25.87887
0.0317,662.44702,399.07364,56.290428,65.912064,-1.0960624,-1059.3715,386.37683,-18.476042,26.065603
0.031800002,640.08484,397.45248,34.188156,66.058128,-1.0934465,-1059.4071,411.63556,2.9195538,26.252928
0.0319,617.16571,395.54077,12.158777,66.156143,-1.0908118,-1058.688,436.43784,24.227297,26.440674
0.032000002,593.71405,393.34097,-9.7825861,66.206177,-1.0881584,-1057.217,460.75784,45.432629,26.628675
0.032099999,569.75494,390.8558,-31.621016,66.208344,-1.0854861,-1054.9979,484.57028,66.521202,26.816776
0.032200001,545.31378,388.0881,-53.341808,66.162788,-1.082795,-1052.0348,507.85028,87.478889,27.004822
0.032299999,520.41681,385.04102,-74.930489,66.069687,-1.0800852,-1048.3322,530.57343,108.29179,27.192663
0.032400001,495.09033,381.71771,-96.372803,65.929253,-1.0773565,-1043.8953,552.716,128.94624,27.380156
0.032499999,469.36142,378.12164,-117.65475,65.74173,-1.0746092,-1038.7296,574.25458,149.42882,27.567165
0.032600001,443.25739,374.25644,-138.76257,65.507393,-1.071843,-1032.8414,595.16656,169.72635,27.753561
0.032699998,416.806,370.12585,-159.68275,65.226555,-1.0690584,-1026.2372,615.42987,189.82591,27.939217
0.0328,390.03534,365.73376,-180.40202,64.899551,-1.0662552,-1018.924,635.02301,209.71486,28.124018
0.032900002,362.97382,361.08429,-200.90741,64.526741,-1.0634336,-1010.9091,653.92511,229.38077,28.30785
0.033,335.65012,356.18158,-221.18619,64.108528,-1.0605937,-1002.2004,672.11609,248.81152,28.490614
0.033100002,308.0932,351.03003,-241.22588,63.645329,-1.0577356,-992.8064,689.57642,267.99527,28.672211
0.033199999,280.33228,345.63412,-261.01428,63.137592,-1.0548593,-982.73547,706.28729,286.92038,28.852549
0.033300001,252.39674,339.99847,-280.53952,62.585796,-1.0519651,-971.99677,722.23077,305.57556,29.031548
0.033399999,224.31613,334.12781,-299.78992,61.99044,-1.0490531,-960.59973,737.38953,323.94977,29.209131
0.033500001,196.12013,328.02698,-318.75415,61.352055,-1.0461234,-948.55414,751.74701,342.03226,29.385231
0.033599999,167.83855,321.70093,-337.42111,60.671185,-1.0431761,-935.87012,765.28748,359.81256,29.559784
0.0337,139.50125,315.15479,-355.78003,59.948406,-1.0402114,-922.55817,777.99597,377.28043,29.732738
0.033799998,111.13813,308.39368,-373.82037,59.184319,-1.0372295,-908.62897,789.85828,394.42596,29.904045
0.0339,82.779099,301.42288,-391.53192,58.379536,-1.0342307,-894.09369,800.86115,411.23956,30.073666
0.034000002,54.454071,294.24774,-408.90475,57.534698,-1.031215,-878.96375,810.99213,427.71188,30.241566
0.0341,26.192869,286.87375,-425.92923,56.650471,-1.0281824,-863.25079,820.23944,443.83386,30.407719
0.034200002,-1.974744,279.30643,-442.59598,55.727535,-1.0251334,-846.96686,828.59241,459.59674,30.572105
0.034299999,-30.019127,271.55136,-458.89594,54.766586,-1.022068,-830.12415,836.04114,474.992,30.734711
0.034400001,-57.910786,263.61426,-474.82034,53.768353,-1.0189866,-812.73517,842.57654,490.01151,30.895531
0.034499999,-85.620399,255.50085,-490.36069,52.733562,-1.015889,-794.81274,848.19055,504.64734,31.054562
0.034600001,-113.11885,247.217,-505.50879,51.662979,-1.0127757,-776.36981,852.87592,518.89185,31.211811
0.034699999,-140.37726,238.76855,-520.25677,50.557377,-1.0096467,-757.41956,856.62634,532.73779,31.36729
0.0348,-167.36702,230.16147,-534.59705,49.417538,-1.0065023,-737.97552,859.4364,546.17804,31.521013
0.034899998,-194.05978,221.40173,-548.52222,48.244274,-1.0033425,-718.05133,861.30164,559.20593,31.673006
0.035,-220.42757,212.49542,-562.02533,47.038403,-1.0001677,-697.66083,862.21851,571.81494,31.823296
0.035100002,-246.44272,203.44859,-575.09967,45.800762,-0.99697798,-676.81812,862.18433,583.99896,31.971912
0.0352,-272.07797,194.26743,-587.73883,44.532204,-0.9937734,-655.53741,861.19745,595.75214,32.118896
0.035300002,-297.30643,184.95805,-599.93658,43.233585,-0.99055421,-633.83313,859.25708,607.06879,32.264282
0.035399999,-322.10168,175.52673,-611.68713,41.905792,-0.9873206,-611.71985,856.36346,617.94373,32.408127
0.035500001,-346.43771,165.97969,-622.98499,40.549709,-0.98407269,-589.21234,852.51764,628.37189,32.550468
0.035599999,-370.28906,156.32321,-633.82489,39.166241,-0.98081058,-566.32556,847.72168,638.34857,32.691368
0.035700001,-393.63071,146.5636,-644.20184,37.756302,-0.97753441,-543.07446,841.97852,647.86938,32.830879
0.035799999,-416.43823,136.7072,-654.11121,36.320812,-0.97424442,-519.47424,835.29218,656.93018,32.969059
0.0359,-438.68771,126.76035,-663.54871,34.86071,-0.97094065,-495.54022,827.66742,665.5271,33.105972
0.035999998,-460.35583,116.72941,-672.51019,33.376942,-0.96762329,-471.28784,819.10999,673.65662,33.241684
0.0361,-481.41989,106.62077,-680.99194,31.870462,-0.96429235,-446.73257,809.62665,681.31549,33.376255
0.036200002,-501.85776,96.440826,-688.99054,30.342234,-0.96094805,-421.89008,799.22485,688.50073,33.509762
0.0363,-521.64801,86.195976,-696.50281,28.793226,-0.95759046,-396.77606,787.91327,695.20972,33.642269
0.036400001,-540.7699,75.892624,-703.52588,27.224424,-0.95421964,-371.40634,775.70111,701.44006,33.773846
0.036499999,-559.20337,65.537163,-710.05725,25.63681,-0.9508357,-345.79678,762.59882,707.1897,33.904568
0.036600001,-576.92896,55.135998,-716.0946,24.03138,-0.94743878,-319.96332,748.61743,712.45679,34.0345
0.036699999,-593.92804,44.69553,-721.63605,22.409134,-0.94402885,-293.92197,733.76904,717.23987,34.163723
0.036800001,-610.18268,34.222145,-726.67987,20.771076,-0.940606,-267.68875,718.06653,721.53772,34.292305
0.036899999,-625.67578,23.722208,-731.22479,19.118216,-0.93717039,-241.27979,701.52362,725.34949,34.420315
0.037,-640.39099,13.202081,-735.26971,17.451569,-0.93372196,-214.71117,684.15479,728.6745,34.547829
0.037099998,-654.31268,2.6681008,-738.81396,15.772152,-0.93026084,-187.99901,665.97552,731.51245,34.674908
0.0372,-667.42609,-7.8734164,-741.85706,14.080989,-0.92678702,-161.15948,647.00201,733.86334,34.801628
0.037300002,-679.71735,-18.416183,-744.3988,12.379101,-0.92330056,-134.20872,627.25116,735.72736,34.928055
0.0374,-691.17328,-28.953939,-746.43945,10.667517,-0.91980147,-107.16289,606.74072,737.1051,35.054253
0.037500001,-701.78168,-39.480461,-747.97943,8.9472609,-0.91628975,-80.038094,585.4892,737.99744,35.180279
0.037599999,-711.53107,-49.989555,-749.01953,7.2193642,-0.91276544,-52.850449,563.51581,738.4054,35.306198
0.037700001,-720.41107,-60.475075,-749.56073,5.4848537,-0.90922856,-25.616018,540.84058,738.33051,35.432072
0.037799999,-728.41193,-70.930901,-749.60443,3.7447579,-0.90567905,1.6491644,517.48407,737.77441,35.557945
0.037900001,-735.5249,-81.350967,-749.15222,2.0001054,-0.90211695,28.9291,493.46765,736.73901,35.683872
0.037999999,-741.74237,-91.729317,-748.2063,0.25191528,-0.89854228,56.207996,468.81345,735.22693,35.809902
0.0381,-747.05725,-102.05998,-746.76868,-1.498789,-0.89495498,83.469986,443.54401,733.24042,35.936085
0.038199998,-751.46356,-112.33706,-744.84204,-3.2509885,-0.89135504,110.69934,417.68253,730.78235,36.062454
0.0383,-754.95624,-122.55473,-742.42902,-5.0036683,-0.88774252,137.88042,391.25293,727.8559,36.189045
0.038400002,-757.53101,-132.70721,-739.53284,-6.7558179,-0.88411725,164.99768,364.27957,724.46436,36.315899
0.0385,-759.18475,-142.78882,-736.1568,-8.5064316,-0.88047928,192.03569,336.78741,720.61139,36.443035
0.038600001,-759.9151,-152.79393,-732.3045,-10.25451,-0.87682861,218.97914,308.80197,716.3009,36.570484
0.038699999,-759.7207,-162.71696,-727.97998,-11.99906,-0.87316519,245.8129,280.34924,711.53699,36.698265
0.038800001,-758.60107,-172.55247,-723.18732,-13.739092,-0.86948895,272.52188,251.45564,706.32416,36.826389
0.038899999,-756.55682,-182.29509,-717.93097,-15.473631,-0.8657999,299.09128,222.14809,700.66705,36.954872
0.039000001,-753.58936,-191.93947,-712.21576,-17.201704,-0.86209798,325.50635,192.45393,694.57056,37.083714
0.039099999,-749.70111,-201.48042,-706.04657,-18.922352,-0.85838318,351.75253,162.40089,688.03992,37.212917
0.0392,-744.89545,-210.91283,-699.42871,-20.634619,-0.85465539,377.81552,132.01709,681.08051,37.342476
0.039299998,-739.17657,-220.23164,-692.36761,-22.337564,-0.85091466,403.68109,101.33092,673.698,37.472382
0.0394,-732.54974,-229.43198,-684.86908,-24.030254,-0.84716088,429.3353,70.37117,665.89825,37.602623
0.039500002,-725.021,-238.50896,-676.93896,-25.711773,-0.8433941,454.76437,39.166859,657.68738,37.733177
0.0396,-716.59747,-247.45789,-668.5835,-27.381205,-0.83961427,479.95474,7.7472873,649.07166,37.864021
0.039700001,-707.28711,-256.27414,-659.80902,-29.037657,-0.83582133,504.89304,-23.858032,640.05768,37.995125
0.039799999,-697.09869,-264.95319,-650.62231,-30.680244,-0.83201522,529.56622,-55.619392,630.65216,38.126453
0.039900001,-686.04205,-273.49066,-641.03009,-32.308098,-0.82819599,553.96136,-87.506897,620.862,38.257969
0.039999999,-674.12775,-281.88226,-631.03937,-33.920357,-0.82436365,578.06586,-119.49055,610.69434,38.389626
0.040100001,-661.36737,-290.12381,-620.65747,-35.516178,-0.82051808,601.86731,-151.54018,600.15643,38.521378
0.040199999,-647.77325,-298.21124,-609.89172,-37.094738,-0.81665939,625.35358,-183.6256,589.25586,38.653168
0.0403,-633.35858,-306.14062,-598.74982,-38.655224,-0.81278747,648.51276,-215.71655,578.00018,38.784943
0.040399998,-618.13751,-313.90814,-587.2395,-40.196831,-0.80890238,671.33337,-247.78273,566.39722,38.916637
0.0405,-602.12488,-321.51007,-575.36877,-41.718781,-0.80500412,693.80396,-279.79385,554.45502,39.048183
0.040600002,-585.33643,-328.9429,-563.14563,-43.220306,-0.80109274,715.91351,-311.71973,542.18164,39.179512
0.0407,-567.7887,-336.20312,-550.57837,-44.700661,-0.79716825,737.65131,-343.53018,529.58533,39.310547
0.040800001,-549.49884,-343.28748,-537.67548,-46.159111,-0.79323065,759.00684,-375.19519,516.6745,39.441208
0.040899999,-530.48505,-350.19272,-524.44543,-47.594944,-0.78928,779.96997,-406.68478,503.45767,39.571415
0.041000001,-510.76599,-356.91577,-510.89694,-49.007462,-0.78531641,800.53064,-437.96921,489.94348,39.70108
0.041099999,-490.36124,-363.4537,-497.03873,-50.395977,-0.78133982,820.67932,-469.01889,476.14069,39.830116
0.041200001,-469.29099,-369.80368,-482.87976,-51.759834,-0.77735037,840.40674,-499.80444,462.05814,39.958427
0.041299999,-447.57611,-375.96307,-468.42902,-53.098392,-0.77334815,859.70386,-530.29681,447.70474,40.085918
0.0414,-425.23825,-381.92923,-453.69565,-54.411015,-0.76933324,878.56189,-560.46716,433.08957,40.212494
0.041499998,-402.29953,-387.69977,-438.68878,-55.697098,-0.7653057,896.97247,-590.28687,418.22168,40.338047
0.0416,-378.78278,-393.27237,-423.41776,-56.956055,-0.76126564,914.92749,-619.72784,403.11032,40.462479
0.041700002,-354.71146,-398.64484,-407.89188,-58.187313,-0.75721323,932.41925,-648.76221,387.76468,40.585686
0.0418,-330.10956,-403.81509,-392.12061,-59.390316,-0.75314856,949.44,-677.36255,372.19409,40.707558
0.041900001,-305.00159,-408.78122,-376.11343,-60.564533,-0.74907178,965.98267,-705.50177,356.4079,40.827984
0.041999999,-279.4126,-413.54141,-359.87985,-61.709446,-0.74498302,982.04034,-733.15338,340.4155,40.946861
0.042100001,-253.36818,-418.09399,-343.42947,-62.824566,-0.74088246,997.60651,-760.29126,324.22635,41.064072
0.042199999,-226.89436,-422.43735,-326.77194,-63.909401,-0.73677021,1012.6747,-786.88977,307.84991,41.179504
0.042300001,-200.01762,-426.57007,-309.91687,-64.963501,-0.73264658,1027.2389,-812.92377,291.29565,41.293053
0.042399999,-172.76486,-430.49081,-292.87396,-65.98642,-0.72851169,1041.2936,-838.36877,274.57315,41.404598
0.0425,-145.16333,-434.19836,-275.65292,-66.977737,-0.72436571,1054.8331,-863.20081,257.69186,41.514027
0.042599998,-117.24072,-437.69162,-258.26349,-67.937042,-0.72020894,1067.8525,-887.39636,240.66135,41.621231
0.0427,-89.024994,-440.9696,-240.71539,-68.863953,-0.71604156,1080.3468,-910.93286,223.49115,41.726093
0.042800002,-60.544437,-444.03146,-223.01836,-69.75811,-0.71186382,1092.3116,-933.78802,206.1908,41.828506
0.0429,-31.82761,-446.8764,-205.18208,-70.619148,-0.70767593,1103.7426,-955.94043,188.76979,41.928356
0.043000001,-2.9033606,-449.50378,-187.21637,-71.446739,-0.70347822,1114.6356,-977.36932,171.23767,42.025536
0.043099999,26.199303,-451.91309,-169.13091,-72.240562,-0.6992709,1124.9871,-998.0545,153.60391,42.119938
0.043200001,55.451164,-454.10385,-150.93538,-73.000336,-0.69505429,1134.7936,-1017.9767,135.87799,42.211452
0.043299999,84.822853,-456.07574,-132.63947,-73.725761,-0.69082868,1144.0519,-1037.1173,118.06932,42.299976
