"Time","aimc.idq_rr[2]","mass.s","aimc.idq_sr[1]","mass.v","aimc.is[1]","aimc.idq_rr[1]","aimc.is[2]","vfController.x","aimc.idq_sr[2]"
0.228,315.02155,0.044855278,-157.16728,0.56797183,353.05386,135.32976,-246.63725,8.1656275,-326.34247
0.229,320.13309,0.04542271,-144.32071,0.56693405,358.13766,122.37911,-230.02475,8.2374134,-333.01068
0.23,324.67026,0.04598923,-130.95218,0.56615096,361.70474,108.97939,-212.20401,8.3095121,-339.10532
0.23100001,328.59702,0.046555106,-117.0883,0.56564993,363.69836,95.158173,-193.23903,8.3819265,-344.58643
0.23199999,331.87808,0.047120631,-102.75941,0.56545782,364.069,80.946434,-173.20306,8.4546537,-349.41483
0.233,334.47946,0.047686134,-87.999557,0.56560105,362.77502,66.378639,-152.17845,8.5276966,-353.55246
0.234,336.36877,0.048251953,-72.846474,0.56610537,359.78348,51.492657,-130.25668,8.6010523,-356.96274
0.235,337.51547,0.048818469,-57.341454,0.56699556,355.07074,36.329632,-107.53804,8.6747227,-359.61093
0.236,337.89133,0.04938608,-41.529335,0.5682953,348.62305,20.933941,-84.131424,8.7487068,-361.46454
0.237,337.47079,0.049955204,-25.458271,0.57002687,340.43719,5.3529844,-60.153996,8.8230057,-362.49365
0.23800001,336.23123,0.050526287,-9.1795053,0.57221109,330.52103,-10.363062,-35.73064,8.8976183,-362.67142
0.23899999,334.15329,0.051099785,7.2529502,0.57486689,318.89386,-26.16156,-10.993382,8.9725456,-361.97418
0.23999999,331.22128,0.051676184,23.782442,0.57801139,305.58691,-41.987549,13.91912,9.0477867,-360.38202
0.241,327.42334,0.052255977,40.350155,0.58165944,290.64355,-57.784214,38.862434,9.1233425,-357.87891
0.242,322.75171,0.052839674,56.895477,0.58582366,274.11966,-73.49324,63.687183,9.1992121,-354.45306
0.243,317.20294,0.053427797,73.356377,0.59051406,256.08359,-89.055191,88.239944,9.2753954,-350.09717
0.244,310.77811,0.054020878,89.669937,0.59573817,236.61617,-104.41003,112.36434,9.3518934,-344.80844
0.245,303.48282,0.054619454,105.7728,0.60150081,215.81071,-119.49754,135.90211,9.4287052,-338.58896
0.24600001,295.32727,0.055224061,121.60163,0.60780394,193.77264,-134.25778,158.69426,9.5058308,-331.44553
0.24699999,286.32639,0.05583524,137.09367,0.61464661,170.61925,-148.63162,180.58237,9.583271,-323.38983
0.248,276.49963,0.056453533,152.18718,0.62202507,146.47914,-162.56116,201.40977,9.661026,-314.43848
0.249,265.87094,0.057079468,166.82202,0.62993264,121.49161,-175.99026,221.02304,9.7390947,-304.61264
0.25,254.4686,0.057713572,180.94012,0.63835967,95.805916,-188.86504,239.27327,9.8174772,-293.93823
0.25099999,242.325,0.058356356,194.48589,0.64729387,69.580406,-201.13422,256.01743,9.8961735,-282.44547
0.252,229.47633,0.059008323,207.40671,0.65672004,42.981514,-212.74962,271.11981,9.9751854,-270.1687
0.25299999,215.96243,0.059669953,219.65332,0.66662061,16.182644,-223.66649,284.45334,10.05451,-257.14615
0.25400001,201.82625,0.060341716,231.18015,0.67697531,-10.637033,-233.84378,295.90091,10.13415,-243.41951
0.255,187.11366,0.061024051,241.94562,0.68776178,-37.2939,-243.24455,305.35666,10.214103,-229.03366
0.25600001,171.87297,0.061717376,251.91251,0.69895536,-63.601311,-251.83611,312.72717,10.294371,-214.03619
0.257,156.1545,0.062422086,261.04797,0.71052969,-89.371048,-259.59024,317.93268,10.374952,-198.47705
0.25799999,140.01021,0.063138552,269.32385,0.72245663,-114.41488,-266.48325,320.90793,10.455849,-182.40804
0.259,123.49326,0.063867107,276.71667,0.7347067,-138.5461,-272.49612,321.60333,10.537059,-165.88246
0.25999999,106.65759,0.06460806,283.20773,0.74724925,-161.58116,-277.6145,319.98553,10.618583,-148.95462
0.26100001,89.557465,0.065361694,288.78302,0.76005268,-183.34131,-281.82861,316.03824,10.700421,-131.67946
0.26199999,72.247162,0.066128246,293.43317,0.77308494,-203.6541,-285.13324,309.7626,10.782575,-114.11213
0.26300001,54.780544,0.066907927,297.15332,0.78631341,-222.3551,-287.5275,301.1778,10.865041,-96.307571
0.264,37.21072,0.06770093,299.94305,0.79970545,-239.28934,-289.01477,290.32089,10.947822,-78.320206
0.26499999,19.589739,0.068507388,301.80603,0.81322867,-254.31276,-289.60239,277.24728,11.030917,-60.203583
0.266,1.9683199,0.069327414,302.74988,0.82685089,-267.29376,-289.30142,262.03021,11.114326,-42.010082
0.26699999,-15.604418,0.070161112,302.78583,0.84054071,-278.11435,-288.12653,244.7608,11.19805,-23.790659
0.26800001,-33.081123,0.071008511,301.92856,0.85426748,-286.67142,-286.0954,225.54732,11.282087,-5.5946379
0.26899999,-50.416393,0.071869649,300.19574,0.8680017,-292.87781,-283.22867,204.5148,11.366439,12.53047
0.27000001,-67.566933,0.072744511,297.60782,0.88171488,-296.66342,-279.54959,181.80417,11.451105,30.539141
0.271,-84.491646,0.07363306,294.18774,0.89538014,-297.9758,-275.08365,157.5714,11.536085,48.387939
0.27200001,-101.15168,0.074535243,289.96051,0.90897185,-296.78107,-269.85825,131.98642,11.62138,66.035583
0.273,-117.51044,0.075450972,284.95306,0.92246616,-293.06433,-263.90253,105.23196,11.706988,83.442978
0.27399999,-133.53365,0.076380134,279.19376,0.93584085,-286.83008,-257.24689,77.50235,11.792911,100.57324
0.27500001,-149.18924,0.07732261,272.71228,0.94907552,-278.10245,-249.92284,49.002003,11.879148,117.39168
0.27599999,-164.4474,0.078278236,265.53925,0.96215153,-266.92538,-241.96275,19.944019,11.965698,133.86575
0.27700001,-179.28046,0.079246849,257.70609,0.975052,-253.3624,-233.39954,-9.4514017,12.052563,149.96504
0.278,-193.66277,0.080228277,249.24469,0.98776209,-237.49648,-224.26645,-38.958607,12.139742,165.66109
0.27900001,-207.57066,0.081222311,240.18724,1.0002685,-219.42969,-214.59695,-68.348175,12.227236,180.92741
0.28,-220.98236,0.082228743,230.56612,1.01256,-199.28259,-204.42445,-97.388664,12.315043,195.73935
0.28099999,-233.87782,0.083247356,220.41362,1.024627,-177.19363,-193.78223,-125.84838,12.403165,210.07396
0.28200001,-246.23863,0.084277913,209.76193,1.0364616,-153.31824,-182.70325,-153.49719,12.491601,223.90991
0.28299999,-258.04791,0.085320197,198.64294,1.0480574,-127.82799,-171.22009,-180.10832,12.580351,237.22736
0.28400001,-269.29019,0.086373948,187.08823,1.0594101,-100.90942,-159.36487,-205.46017,12.669415,250.00789
0.285,-279.95132,0.087438934,175.12886,1.0705161,-72.762871,-147.16911,-229.33815,12.758793,262.23434
0.28600001,-290.01831,0.088514902,162.79553,1.0813739,-43.601131,-134.66382,-251.53639,12.848486,273.89072
0.287,-299.47931,0.089601599,150.11838,1.091983,-13.648,-121.87936,-271.85956,12.938492,284.96219
0.28799999,-308.32346,0.090698786,137.12704,1.102344,16.863277,-108.84544,-290.12454,13.028813,295.43481
0.289,-316.54083,0.091806203,123.85062,1.1124592,47.691654,-95.591187,-306.16205,13.119448,305.29565
0.28999999,-324.12238,0.092923619,110.31773,1.1223313,78.590042,-82.145103,-319.81821,13.210397,314.53259
0.29100001,-331.05981,0.094050787,96.556503,1.1319644,109.30714,-68.535095,-330.95621,13.301661,323.13428
0.292,-337.34561,0.09518747,82.594604,1.1413635,139.58932,-54.788525,-339.45746,13.393238,331.09012
0.29300001,-342.97299,0.096333437,68.459297,1.1505343,169.18266,-40.932255,-345.22305,13.485129,338.39026
0.294,-347.93582,0.097488463,54.177475,1.1594833,197.83488,-26.992661,-348.17502,13.577335,345.02545
0.29499999,-352.22861,0.098652333,39.775707,1.1682178,225.29749,-12.995713,-348.2572,13.669855,350.98715
0.296,-355.84653,0.099824831,25.280306,1.1767457,251.32785,1.0329853,-345.43634,13.762689,356.26743
0.29699999,-358.7854,0.10100576,10.717368,1.1850752,275.69128,15.068145,-339.70279,13.855837,360.85901
0.29800001,-361.04166,0.10219492,-3.8871734,1.1932156,298.16321,29.084736,-331.07114,13.9493,364.75531
0.29899999,-362.61246,0.10339213,-18.50749,1.2011764,318.53119,43.057938,-319.58063,14.043077,367.95038
0.30000001,-363.49564,0.10459722,-33.117809,1.2089674,336.59711,56.963085,-305.29541,14.137167,370.43896
0.301,-363.68967,0.10581001,-47.692371,1.2165993,352.17902,70.775627,-288.30469,14.231572,372.21655
0.30199999,-363.19388,0.10703036,-62.205383,1.2240826,365.11325,84.471085,-268.72232,14.326291,373.27945
0.303,-362.00833,0.10825813,-76.630974,1.2314285,375.2561,98.025009,-246.68678,14.421324,373.62473
0.30399999,-360.13397,0.10949318,-90.943192,1.2386485,382.48587,111.41297,-222.36034,14.516671,373.25037
0.30500001,-357.57263,0.11073539,-105.11594,1.2457545,386.7041,124.6105,-195.9283,14.612333,372.15527
0.30599999,-354.32712,0.11198466,-119.12297,1.2527584,387.83737,137.59311,-167.59799,14.708308,370.33936
0.30700001,-350.40118,0.11324088,-132.93791,1.2596724,385.83847,150.33624,-137.59747,14.804598,367.80362
0.308,-345.79971,0.11450397,-146.53421,1.2665091,380.68753,162.81532,-106.174,14.901202,364.55014
0.30899999,-340.52869,0.11577387,-159.88519,1.2732812,372.39294,175.00572,-73.592278,14.99812,360.58218
0.31,-334.59531,0.11705052,-172.96404,1.2800015,360.992,186.88281,-40.132553,15.095353,355.9043
0.31099999,-328.00803,0.11833386,-185.74385,1.286683,346.55145,198.42197,-6.0883241,15.192899,350.52243
0.31200001,-320.77655,0.11962388,-198.19763,1.2933385,329.16748,209.59856,28.235958,15.29076,344.44376
0.31299999,-312.91202,0.12092054,-210.29842,1.2999812,308.96579,220.38812,62.527561,15.388934,337.67709
0.31400001,-304.42697,0.12222384,-222.01927,1.3066242,286.10114,230.7663,96.46817,15.487424,330.23264
0.315,-295.33536,0.12353379,-233.33339,1.3132802,260.75656,240.70895,129.73691,15.586226,322.12222
0.31600001,-285.65271,0.12485041,-244.21413,1.3199623,233.14255,250.19226,162.01329,15.685344,313.35931
0.317,-275.396,0.12617372,-254.63516,1.3266828,203.49553,259.19272,192.98051,15.784775,303.95895
0.31799999,-264.58383,0.12750378,-264.57056,1.3334544,172.07631,267.68738,222.3287,15.884521,293.93793
0.31900001,-253.23636,0.12884066,-273.99484,1.3402891,139.16818,275.65378,249.75818,15.98458,283.31476
0.31999999,-241.37527,0.1301844,-282.88318,1.3471987,105.07453,283.07019,274.98282,16.084955,272.10962
0.32100001,-229.0239,0.13153508,-291.21143,1.3541945,70.116394,289.91565,297.73346,16.185642,260.34448
0.322,-216.20705,0.13289282,-298.95636,1.3612874,34.629498,296.1701,317.76099,16.286644,248.04295
0.32300001,-202.95111,0.13425769,-306.09567,1.3684876,-1.0387838,301.81461,334.83975,16.38796,235.23036
0.324,-189.28389,0.13562983,-312.60825,1.3758048,-36.532845,306.83127,348.77039,16.489592,221.93369
0.32499999,-175.23465,0.13700934,-318.47415,1.3832481,-71.492409,311.20352,359.38275,16.591536,208.18147
0.32600001,-160.83401,0.13839637,-323.67493,1.3908256,-105.5563,314.91626,366.53857,16.693794,194.00383
0.32699999,-146.11382,0.13979104,-328.19354,1.398545,-138.36638,317.95587,370.13379,16.796368,179.43225
0.32800001,-131.10712,0.14119351,-332.01468,1.406413,-169.57153,320.31036,370.10059,16.899256,164.49966
0.329,-115.84799,0.14260392,-335.12485,1.4144353,-198.8318,321.96957,366.40915,17.002457,149.24016
0.33000001,-100.37153,0.14402243,-337.51233,1.4226168,-225.82246,322.92514,359.069,17.105972,133.68903
0.331,-84.713547,0.14544921,-339.16748,1.4309617,-250.2381,323.17072,348.12985,17.209801,117.88251
0.33199999,-68.910622,0.14688441,-340.0827,1.439473,-271.79654,322.70193,333.68204,17.313946,101.85772
0.333,-52.999805,0.14832821,-340.25266,1.448153,-290.24277,321.5166,315.8566,17.418404,85.652496
0.33399999,-37.018555,0.14978077,-339.67413,1.4570029,-305.35245,319.61469,294.82474,17.523176,69.305206
0.33500001,-21.004559,0.15124227,-338.34628,1.4660228,-316.93542,316.99832,270.79678,17.628262,52.854645
0.336,-4.9955463,0.15271287,-336.2706,1.4752127,-324.83859,313.67191,244.02066,17.733662,36.339802
0.33700001,10.970819,0.15419275,-333.45087,1.4845707,-328.94885,309.64215,214.77985,17.839376,19.799772
0.338,26.857143,0.15568207,-329.89334,1.4940951,-329.1951,304.91794,183.39087,17.945406,3.2735229
0.33899999,42.626438,0.15718099,-325.60651,1.5037825,-325.55032,299.51041,150.20021,18.051748,-13.200227
0.34,58.242287,0.15868969,-320.60126,1.5136296,-318.03271,293.43286,115.58081,18.158405,-29.583193
0.34099999,73.668961,0.16020831,-314.89069,1.5236318,-306.70654,286.70078,79.928169,18.265377,-45.837658
0.34200001,88.871605,0.16173701,-308.4902,1.5337846,-291.6825,279.33173,43.655945,18.372662,-61.926632
0.34299999,103.81631,0.16327593,-301.41727,1.5440824,-273.117,271.34518,7.1912961,18.480261,-77.813988
0.34400001,118.47031,0.16482522,-293.69147,1.5545197,-251.21161,262.76263,-29.030134,18.588175,-93.4646
0.345,132.802,0.16638501,-285.33429,1.5650901,-226.21124,253.60732,-64.56945,18.696404,-108.84444
0.34599999,146.78111,0.16795544,-276.36911,1.5757872,-198.40204,243.90411,-98.989929,18.804945,-123.92072
0.347,160.3788,0.16953662,-266.82104,1.5866046,-168.1086,233.67955,-131.86255,18.913801,-138.66196
0.34799999,173.56764,0.17112869,-256.71677,1.5975355,-135.69066,222.9615,-162.77156,19.022972,-153.03807
0.34900001,186.32178,0.17273173,-246.08444,1.608573,-101.53925,211.77921,-191.31999,19.132456,-167.02048
0.34999999,198.61694,0.17434587,-234.95354,1.6197106,-66.07222,200.16301,-217.13512,19.242254,-180.58211
0.35100001,210.43048,0.17597118,-223.35474,1.6309413,-29.729494,188.14429,-239.87366,19.352367,-193.69748
0.352,221.74142,0.17760777,-211.3197,1.6422585,7.0322332,175.75529,-259.22672,19.462795,-206.34273
0.35299999,232.53046,0.17925572,-198.88107,1.653656,43.745052,163.02898,-274.9245,19.573536,-218.49567
0.354,242.77995,0.18091512,-186.07216,1.6651274,79.935707,149.9989,-286.74042,19.684591,-230.13574
0.35499999,252.47398,0.182586,-172.9269,1.6766667,115.13168,136.69907,-294.49481,19.795961,-241.24408
0.35600001,261.59827,0.18426846,-159.47971,1.6882681,148.86739,123.16374,-298.05826,19.907644,-251.80347
0.35699999,270.14023,0.18596256,-145.76529,1.699926,180.69034,109.42739,-297.35406,20.019642,-261.7984
0.35800001,278.0889,0.18766834,-131.81856,1.7116354,210.16748,95.524506,-292.3602,20.131954,-271.21494
0.359,285.43494,0.18938585,-117.67448,1.7233909,236.89113,81.489502,-283.11057,20.244579,-280.04083
0.36000001,292.17053,0.19111513,-103.36797,1.7351882,260.48489,67.356567,-269.69543,20.357521,-288.26541
0.361,298.28952,0.19285624,-88.933716,1.7470226,280.60922,53.159584,-252.26128,20.470776,-295.87958
0.36199999,303.78711,0.19460918,-74.406136,1.7588898,296.96661,38.931984,-231.00974,20.584343,-302.87573
0.36300001,308.66006,0.19637403,-59.819237,1.7707859,309.30621,24.706669,-206.19579,20.698227,-309.24777
0.36399999,312.90652,0.19815077,-45.20649,1.7827069,317.42816,10.515914,-178.12518,20.812424,-314.99112
0.36500001,316.526,0.19993944,-30.600765,1.7946491,321.18698,-3.6087399,-147.15117,20.926933,-320.10248
0.366,319.51929,0.20174007,-16.034233,1.8066088,320.49454,-17.63656,-113.67038,21.041759,-324.58002
0.36700001,321.88849,0.20355266,-1.5382645,1.8185827,315.32214,-31.537706,-78.118156,21.156898,-328.42319
0.368,323.63693,0.20537724,12.856647,1.830567,305.70197,-45.28331,-40.963154,21.272352,-331.63269
0.36899999,324.76904,0.2072138,27.120951,1.8425583,291.72748,-58.845535,-2.7013667,21.388121,-334.21051
0.37,325.29044,0.20906235,41.22612,1.8545531,273.55319,-72.197647,36.150284,21.504202,-336.15973
0.37099999,325.2077,0.21092291,55.144707,1.8665479,251.39337,-85.314064,75.060875,21.620598,-337.48456
0.37200001,324.52853,0.21279545,68.850418,1.8785391,225.52014,-98.170418,113.49268,21.737309,-338.19034
0.373,323.26151,0.21467999,82.318153,1.8905226,196.26036,-110.7436,150.90868,21.854332,-338.28339
0.37400001,321.41608,0.21657649,95.524055,1.9024949,163.9919,-123.0118,186.78009,21.97167,-337.771
0.375,319.00262,0.21848497,108.44559,1.914452,129.13911,-134.95456,220.59412,22.089323,-336.66141
0.37599999,316.03229,0.22040538,121.06155,1.9263893,92.167389,-146.55281,251.86142,22.207291,-334.96365
0.377,312.51688,0.22233774,133.35207,1.9383031,53.577148,-157.78882,280.12347,22.325571,-332.68765
0.37799999,308.46902,0.22428198,145.29866,1.9501885,13.897144,-168.6463,304.95969,22.444166,-329.84409
0.37900001,303.90186,0.2262381,156.88425,1.9620413,-26.32275,-179.11037,325.99399,22.563076,-326.44431
0.38,298.82913,0.22820605,168.09317,1.9738566,-66.519234,-189.16756,342.90091,22.682299,-322.50034
0.38100001,293.26523,0.23018581,178.91121,1.9856297,-106.12358,-198.80588,355.4111,22.801836,-318.02484
0.382,287.22488,0.2321773,189.32553,1.9973557,-144.5699,-208.01468,363.31601,22.921688,-313.03101
0.38299999,280.72333,0.2341805,199.32474,2.0090299,-181.30347,-216.78481,366.47189,23.041855,-307.53256
0.384,273.77618,0.23619534,208.89882,2.0206475,-215.78906,-225.10843,364.80273,23.162334,-301.54373
0.38499999,266.39938,0.23822178,218.03915,2.0322034,-247.51918,-232.9791,358.30228,23.283129,-295.07913
0.38600001,258.60925,0.24025972,226.73842,2.0436933,-276.02185,-240.39166,347.03519,23.404238,-288.15378
0.38699999,250.42233,0.24230914,234.99066,2.0551126,-300.86832,-247.34227,331.13693,23.52566,-280.78305
0.38800001,241.85538,0.24436992,242.79115,2.066457,-321.67984,-253.82831,310.81274,23.647396,-272.9826
0.389,232.92538,0.24644202,250.13635,2.0777228,-338.13416,-259.84833,286.33545,23.769447,-264.76846
0.38999999,223.64952,0.24852535,257.02396,2.0889058,-349.97104,-265.40201,258.04227,23.891811,-256.1568
0.391,214.04512,0.2506198,263.4527,2.1000032,-356.99704,-270.49011,226.33054,24.014492,-247.16414
0.39199999,204.12964,0.25272533,269.42236,2.111012,-359.08939,-275.11441,191.65244,24.137486,-237.80713
0.39300001,193.92062,0.2548418,274.93372,2.1219301,-356.19849,-279.2775,154.50887,24.260792,-228.10266
0.39399999,183.43578,0.25696915,279.98843,2.1327555,-348.35004,-282.98297,115.44241,24.384415,-218.06781
0.39500001,172.69289,0.25910729,284.58899,2.1434875,-335.64517,-286.23514,75.029556,24.50835,-207.7198
0.396,161.70979,0.2612561,288.73862,2.1541255,-318.26025,-289.03897,33.872265,24.632599,-197.07608
0.39700001,150.50446,0.26341552,292.44122,2.1646695,-296.44489,-291.40015,-7.4110012,24.757164,-186.15419
0.398,139.09494,0.26558539,295.70132,2.1751208,-270.51904,-293.32486,-48.194618,24.882042,-174.97191
0.39899999,127.49936,0.2677657,298.52399,2.1854811,-240.86913,-294.81982,-87.855461,25.007235,-163.54716
0.40000001,115.73595,0.26995635,300.91473,2.1957526,-207.94266,-295.89209,-125.78267,25.132742,-151.89803
0.40099999,103.82303,0.27215719,302.87943,2.2059386,-172.24217,-296.54919,-161.38736,25.258562,-140.04282
0.40200001,91.779045,0.2743682,304.42435,2.216043,-134.31796,-296.79886,-194.11223,25.384697,-127.99998
0.403,79.62252,0.27658924,305.55597,2.2260706,-94.760101,-296.64905,-223.44077,25.511147,-115.78818
0.40400001,67.372124,0.27882031,306.2811,2.2360268,-54.189571,-296.10797,-248.90602,25.637909,-103.42629
0.405,55.046635,0.28106129,306.60663,2.2459173,-13.248756,-295.18393,-270.09882,25.764986,-90.933395
0.40599999,42.664955,0.28331211,306.53961,2.2557487,27.408535,-293.88531,-286.67502,25.892378,-78.328758
0.40700001,30.246107,0.28557277,306.08725,2.2655287,67.127472,-292.22064,-298.36203,26.020084,-65.631882
0.40799999,17.809237,0.28784317,305.25681,2.2752643,105.26279,-290.19843,-304.96436,26.148104,-52.86245
0.40900001,5.3735971,0.29012328,304.0556,2.2849638,141.1895,-287.82724,-306.3678,26.276438,-40.040363
0.41,-7.0414481,0.29241309,302.49103,2.2946358,174.31337,-285.11563,-302.54248,26.405087,-27.185717
0.41100001,-19.416452,0.29471254,300.57047,2.3042889,204.08125,-282.0722,-293.54483,26.534048,-14.318764
0.412,-31.731911,0.29702166,298.30145,2.3139317,229.99089,-278.70557,-279.51767,26.663324,-1.4599134
0.41299999,-43.968277,0.2993404,295.6915,2.3235734,251.60005,-275.02435,-260.68933,26.792915,11.3703
0.414,-56.105988,0.30166879,292.74826,2.3332229,268.53494,-271.03717,-237.37109,26.922821,24.151241
0.41499999,-68.125496,0.30400684,289.47934,2.3428888,280.4975,-266.75272,-209.95312,27.05304,36.862213
0.41600001,-80.007332,0.30635458,285.89255,2.3525801,287.27179,-262.17972,-178.89914,27.183573,49.482498
0.417,-91.732124,0.30871204,281.99576,2.3623049,288.72885,-257.32697,-144.73958,27.314421,61.991409
0.41800001,-103.28066,0.3110792,277.797,2.3720715,284.83051,-252.20338,-108.06348,27.445581,74.36834
0.419,-114.63394,0.31345618,273.30438,2.3818874,275.63126,-246.81796,-69.509224,27.577057,86.592812
0.41999999,-125.77325,0.31584302,268.52631,2.3917596,261.27887,-241.17984,-29.754032,27.708847,98.644562
0.421,-136.68016,0.31823972,263.47125,2.401695,242.01331,-235.29828,10.497257,27.840952,110.50357
0.42199999,-147.3367,0.32064644,258.14798,2.4116988,218.16391,-229.18269,50.524319,27.97337,122.15015
0.42300001,-157.7253,0.32306316,252.5654,2.421777,190.14487,-222.84271,89.603958,28.106102,133.56503
0.42399999,-167.82895,0.32549,246.73267,2.4319334,158.44914,-216.28807,127.02309,28.239147,144.72937
0.42500001,-177.63121,0.32792705,240.65916,2.4421718,123.64082,-209.52872,162.09177,28.372509,155.62491
0.426,-187.1163,0.33037436,234.35451,2.4524953,86.345863,-202.57477,194.1562,28.506184,166.23396
