"Time","smrM.is[3]","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","vfController3.x","smr3.is[2]","smr3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaM.phi","vfControllerM.x","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smr3.is[1]","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.is[1]","smr3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smr3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smr3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertia3.w","loadInertiaM.w","smrM.is[2]","smrM.is[4]","loadInertia3.phi"
1.2323999,30.14414,-0.43122891,230.09024,38.227993,0.30927932,111.06028,230.09024,0.30927932,-51.727493,-0.32339174,-31.036497,-0.32339174,-0.042445473,-0.042445473,-0.43122891,155.79625,155.79625,-1.4438637,20.073967,111.06028
1.2325,29.785761,-0.43121147,230.12166,37.007504,0.31927881,111.07586,230.12166,0.31927881,-52.219482,-0.31351012,-31.33169,-0.31351012,-0.042514671,-0.042514671,-0.43121147,155.79469,155.79469,-2.5013673,20.909979,111.07586
1.2326,29.394602,-0.43119398,230.15308,35.744961,0.32896274,111.09144,230.15308,0.32896274,-52.655918,-0.30331951,-31.59355,-0.30331951,-0.04258417,-0.04258417,-0.43119398,155.79317,155.79317,-3.5579741,21.724836,111.09144
1.2327,28.971018,-0.43117642,230.18449,34.441635,0.33832163,111.10702,230.18449,0.33832163,-53.036224,-0.2928299,-31.821735,-0.2928299,-0.042653963,-0.042653963,-0.43117642,155.79166,155.79166,-4.6125584,22.517632,111.10702
1.2328,28.515444,-0.43115887,230.21591,33.098911,0.34734622,111.1226,230.21591,0.34734622,-53.359947,-0.28205171,-32.015968,-0.28205171,-0.042724051,-0.042724051,-0.43115887,155.79016,155.79016,-5.6639671,23.287481,111.1226
1.2329,28.028345,-0.43114123,230.24733,31.718212,0.3560276,111.13818,230.24733,0.3560276,-53.626678,-0.27099562,-32.176006,-0.27099562,-0.042794436,-0.042794436,-0.43114123,155.7887,155.7887,-6.7110567,24.033527,111.13818
1.233,27.510178,-0.43112355,230.27875,30.300926,0.36435726,111.15376,230.27875,0.36435726,-53.836025,-0.25967243,-32.301613,-0.25967243,-0.042865112,-0.042865112,-0.43112355,155.78725,155.78725,-7.752707,24.754932,111.15376
1.2331001,26.961481,-0.43110582,230.31015,28.848572,0.37232697,111.16933,230.31015,0.37232697,-53.987709,-0.24809344,-32.392628,-0.24809344,-0.042936079,-0.042936079,-0.43110582,155.78583,155.78583,-8.7877779,25.45089,111.16933
1.2332,26.38282,-0.43108806,230.34157,27.36269,0.37992889,111.18491,230.34157,0.37992889,-54.081516,-0.23627006,-32.44891,-0.23627006,-0.043007337,-0.043007337,-0.43108806,155.78442,155.78442,-9.8151407,26.120621,111.18491
1.2333,25.774752,-0.43107024,230.37299,25.84479,0.38715547,111.20049,230.37299,0.38715547,-54.117233,-0.22421393,-32.470341,-0.22421393,-0.043078881,-0.043078881,-0.43107024,155.78304,155.78304,-10.833693,26.763365,111.20049
1.2334,25.137911,-0.43105239,230.4044,24.296497,0.3939997,111.21606,230.4044,0.3939997,-54.094776,-0.21193698,-32.456863,-0.21193698,-0.043150712,-0.043150712,-0.43105239,155.78166,155.78166,-11.842316,27.378399,111.21606
1.2335,24.472963,-0.43103448,230.43582,22.71946,0.40045476,111.23164,230.43582,0.40045476,-54.014107,-0.19945134,-32.408466,-0.19945134,-0.04322283,-0.04322283,-0.43103448,155.78032,155.78032,-12.839911,27.965034,111.23164
1.2336,23.780561,-0.43101653,230.46724,21.115299,0.40651432,111.24722,230.46724,0.40651432,-53.87521,-0.18676934,-32.325127,-0.18676934,-0.043295234,-0.043295234,-0.43101653,155.77901,155.77901,-13.825397,28.522593,111.24722
1.2337,23.06143,-0.43099853,230.49866,19.485727,0.41217241,111.2628,230.49866,0.41217241,-53.678181,-0.17390348,-32.206909,-0.17390348,-0.043367915,-0.043367915,-0.43099853,155.77769,155.77769,-14.797695,29.050442,111.2628
1.2338001,22.316322,-0.4309805,230.53008,17.832485,0.41742346,111.27838,230.53008,0.41742346,-53.423176,-0.1608665,-32.053905,-0.1608665,-0.043440882,-0.043440882,-0.4309805,155.77641,155.77641,-15.755742,29.547987,111.27838
1.2339,21.545984,-0.43096241,230.56148,16.15729,0.42226231,111.29396,230.56148,0.42226231,-53.110367,-0.14767125,-31.86622,-0.14767125,-0.043514125,-0.043514125,-0.43096241,155.77516,155.77516,-16.698494,30.014645,111.29396
1.234,20.751221,-0.43094429,230.5929,14.46192,0.4266842,111.30953,230.5929,0.4266842,-52.740032,-0.13433076,-31.64402,-0.13433076,-0.043587647,-0.043587647,-0.43094429,155.77391,155.77391,-17.62492,30.449879,111.30953
1.2341,19.932869,-0.43092611,230.62431,12.748195,0.43068478,111.32511,230.62431,0.43068478,-52.312519,-0.12085821,-31.38751,-0.12085821,-0.043661445,-0.043661445,-0.43092611,155.77269,155.77269,-18.533998,30.853189,111.32511
1.2342,19.091764,-0.43090791,230.65573,11.017908,0.43426013,111.34069,230.65573,0.43426013,-51.82819,-0.10726689,-31.096912,-0.10726689,-0.043735519,-0.043735519,-0.43090791,155.77148,155.77148,-19.42474,31.224098,111.34069
1.2343,18.228779,-0.43088964,230.68715,9.2728968,0.43740669,111.35627,230.68715,0.43740669,-51.287495,-0.093570217,-30.772497,-0.093570217,-0.043809868,-0.043809868,-0.43088964,155.77031,155.77031,-20.296162,31.562166,111.35627
1.2344,17.344828,-0.43087131,230.71857,7.5150352,0.44012141,111.37184,230.71857,0.44012141,-50.690971,-0.079781719,-30.414583,-0.079781719,-0.043884486,-0.043884486,-0.43087131,155.76915,155.76915,-21.147308,31.867001,111.37184
1.2345001,16.440821,-0.43085298,230.74998,5.7461762,0.44240165,111.38742,230.74998,0.44240165,-50.039169,-0.065915003,-30.023502,-0.065915003,-0.043959375,-0.043959375,-0.43085298,155.76801,155.76801,-21.97724,32.138226,111.38742
1.2345999,15.5177,-0.43083456,230.7814,3.9681966,0.4442451,111.403,230.7814,0.4442451,-49.332718,-0.051983766,-29.59963,-0.051983766,-0.044034537,-0.044034537,-0.43083456,155.76688,155.76688,-22.785042,32.375507,111.403
1.2347,14.576446,-0.43081614,230.81281,2.1830103,0.44565004,111.41857,230.81281,0.44565004,-48.572327,-0.038001746,-29.143396,-0.038001746,-0.044109963,-0.044109963,-0.43081614,155.76578,155.76578,-23.569822,32.57856,111.41857
1.2348,13.618034,-0.43079767,230.84422,0.3925097,0.44661504,111.43415,230.84422,0.44661504,-47.758736,-0.023982752,-28.655243,-0.023982752,-0.044185657,-0.044185657,-0.43079767,155.76469,155.76469,-24.330713,32.74712,111.43415
1.2349,12.643464,-0.43077913,230.87564,-1.4014062,0.44713917,111.44973,230.87564,0.44713917,-46.892738,-0.0099406177,-28.135641,-0.0099406177,-0.044261612,-0.044261612,-0.43077913,155.76363,155.76363,-25.06687,32.880962,111.44973
1.235,11.653773,-0.43076056,230.90706,-3.1968021,0.44722199,111.4653,230.90706,0.44722199,-45.975216,0.0041107982,-27.585131,0.0041107982,-0.044337835,-0.044337835,-0.43076056,155.76259,155.76259,-25.777477,32.979904,111.4653
1.2351,10.649998,-0.43074194,230.93848,-4.9917655,0.44686335,111.48088,230.93848,0.44686335,-45.007092,0.018157626,-27.004255,0.018157626,-0.044414315,-0.044414315,-0.43074194,155.76157,155.76157,-26.461744,33.043804,111.48088
1.2352,9.6331806,-0.43072328,230.96989,-6.7843914,0.44606367,111.49645,230.96989,0.44606367,-43.989307,0.032186005,-26.393585,0.032186005,-0.04449106,-0.04449106,-0.43072328,155.76056,155.76056,-27.118904,33.072536,111.49645
1.2352999,8.6044102,-0.43070459,231.00131,-8.5727425,0.44482374,111.51203,231.00131,0.44482374,-42.922928,0.046182092,-25.753756,0.046182092,-0.044568062,-0.044568062,-0.43070459,155.75957,155.75957,-27.748226,33.066044,111.51203
1.2354,7.5647678,-0.43068585,231.03273,-10.354906,0.4431448,111.52761,231.03273,0.4431448,-41.809025,0.060132075,-25.085415,0.060132075,-0.044645321,-0.044645321,-0.43068585,155.75861,155.75861,-28.349003,33.024288,111.52761
1.2355,6.515337,-0.43066707,231.06413,-12.128986,0.44102851,111.54318,231.06413,0.44102851,-40.648708,0.074022189,-24.389225,0.074022189,-0.044722836,-0.044722836,-0.43066707,155.75766,155.75766,-28.920557,32.947258,111.54318
1.2356,5.4572415,-0.43064827,231.09555,-13.893066,0.43847701,111.55876,231.09555,0.43847701,-39.443184,0.087838717,-23.665911,0.087838717,-0.044800606,-0.044800606,-0.43064827,155.75673,155.75673,-29.462246,32.835007,111.55876
1.2357,4.3915997,-0.4306294,231.12697,-15.645249,0.43549278,111.57433,231.12697,0.43549278,-38.193695,0.10156804,-22.916216,0.10156804,-0.044878628,-0.044878628,-0.4306294,155.75581,155.75581,-29.973459,32.687618,111.57433
1.2358,3.3195236,-0.43061048,231.15839,-17.383669,0.43207884,111.58991,231.15839,0.43207884,-36.901478,0.11519662,-22.140888,0.11519662,-0.044956904,-0.044956904,-0.43061048,155.75493,155.75493,-30.453606,32.505184,111.58991
1.2359,2.2421625,-0.43059155,231.1898,-19.106441,0.42823851,111.60548,231.1898,0.42823851,-35.567898,0.12871099,-21.340738,0.12871099,-0.045035426,-0.045035426,-0.43059155,155.75404,155.75404,-30.902145,32.28788,111.60548
1.2359999,1.1606609,-0.43057257,231.22122,-20.811712,0.42397568,111.62106,231.22122,0.42397568,-34.194332,0.1420978,-20.516598,0.1420978,-0.045114201,-0.045114201,-0.43057257,155.75319,155.75319,-31.318563,32.035892,111.62106
1.2361,0.076148689,-0.43055353,231.25264,-22.497658,0.41929448,111.63663,231.25264,0.41929448,-32.78215,0.15534389,-19.669291,0.15534389,-0.045193218,-0.045193218,-0.43055353,155.75237,155.75237,-31.70237,31.749432,111.63663
1.2362,-1.0102096,-0.43053445,231.28406,-24.162447,0.41419959,111.65221,231.28406,0.41419959,-31.33285,0.16843617,-18.799709,0.16843617,-0.045272484,-0.045272484,-0.43053445,155.75154,155.75154,-32.053123,31.42878,111.65221
1.2363,-2.0972555,-0.43051535,231.31546,-25.804283,0.40869606,111.66779,231.31546,0.40869606,-29.847937,0.18136172,-17.908762,0.18136172,-0.045351993,-0.045351993,-0.43051535,155.75075,155.75075,-32.370415,31.074242,111.66779
1.2364,-3.183851,-0.43049622,231.34688,-27.421404,0.40278932,111.68336,231.34688,0.40278932,-28.328905,0.19410779,-16.997343,0.19410779,-0.045431748,-0.045431748,-0.43049622,155.74997,155.74997,-32.653858,30.686131,111.68336
1.2365,-4.2688274,-0.43047702,231.3783,-29.012053,0.39648521,111.69894,231.3783,0.39648521,-26.777363,0.20666181,-16.066418,0.20666181,-0.045511741,-0.045511741,-0.43047702,155.74921,155.74921,-32.903118,30.264837,111.69894
1.2366,-5.3510251,-0.4304578,231.40971,-30.574503,0.38978997,111.71451,231.40971,0.38978997,-25.194933,0.2190114,-15.11696,0.2190114,-0.045591973,-0.045591973,-0.4304578,155.74846,155.74846,-33.117897,29.81078,111.71451
1.2367001,-6.4293075,-0.43043855,231.44113,-32.107075,0.38271022,111.73009,231.44113,0.38271022,-23.583218,0.23114435,-14.14993,0.23114435,-0.045672446,-0.045672446,-0.43043855,155.74773,155.74773,-33.297905,29.324375,111.73009
1.2368,-7.5025134,-0.43041924,231.47255,-33.608093,0.37525296,111.74566,231.47255,0.37525296,-21.943922,0.24304874,-13.166353,0.24304874,-0.045753155,-0.045753155,-0.43041924,155.74702,155.74702,-33.442928,28.80612,111.74566
1.2369,-8.5694923,-0.43039989,231.50397,-35.075935,0.36742556,111.76124,231.50397,0.36742556,-20.278772,0.25471282,-12.167263,0.25471282,-0.045834098,-0.045834098,-0.43039989,155.74634,155.74634,-33.552776,28.256538,111.76124
1.237,-9.6291208,-0.43038052,231.53539,-36.509003,0.35923576,111.77681,231.53539,0.35923576,-18.589458,0.26612505,-11.153675,0.26612505,-0.045915276,-0.045915276,-0.43038052,155.74567,155.74567,-33.62727,27.676146,111.77681
1.2371,-10.680256,-0.43036112,231.56679,-37.905731,0.35069168,111.79238,231.56679,0.35069168,-16.877773,0.27727419,-10.126664,0.27727419,-0.045996685,-0.045996685,-0.43036112,155.74501,155.74501,-33.666306,27.065542,111.79238
1.2372,-11.721768,-0.43034166,231.59821,-39.264603,0.34180173,111.80796,231.59821,0.34180173,-15.145525,0.2881493,-9.0873156,0.2881493,-0.046078328,-0.046078328,-0.43034166,155.74437,155.74437,-33.669804,26.425354,111.80796
1.2373,-12.752557,-0.43032217,231.62962,-40.584133,0.33257467,111.82353,231.62962,0.33257467,-13.394479,0.29873955,-8.0366879,0.29873955,-0.046160199,-0.046160199,-0.43032217,155.74376,155.74376,-33.637703,25.756189,111.82353
1.2374001,-13.771508,-0.43030265,231.66104,-41.862877,0.32301968,111.83911,231.66104,0.32301968,-11.626495,0.30903459,-6.9758973,0.30903459,-0.046242297,-0.046242297,-0.43030265,155.74316,155.74316,-33.570007,25.058746,111.83911
1.2375,-14.777527,-0.43028307,231.69246,-43.099434,0.31314617,111.85468,231.69246,0.31314617,-9.8434439,0.31902424,-5.9060664,0.31902424,-0.046324622,-0.046324622,-0.43028307,155.74257,155.74257,-33.466759,24.333744,111.85468
1.2376,-15.769541,-0.43026346,231.72388,-44.292446,0.30296388,111.87025,231.72388,0.30296388,-8.0471582,0.32869864,-4.8282952,0.32869864,-0.046407171,-0.046407171,-0.43026346,155.742,155.742,-33.327999,23.581886,111.87025
1.2377,-16.746481,-0.43024385,231.75529,-45.440598,0.29248291,111.88583,231.75529,0.29248291,-6.2395411,0.33804828,-3.7437246,0.33804828,-0.046489947,-0.046489947,-0.43024385,155.74146,155.74146,-33.153851,22.803955,111.88583
1.2378,-17.707294,-0.43022415,231.78671,-46.542633,0.28171358,111.90141,231.78671,0.28171358,-4.4225078,0.3470639,-2.6535048,0.3470639,-0.046572942,-0.046572942,-0.43022415,155.74094,155.74094,-32.944466,22.000755,111.90141
1.2379,-18.650949,-0.43020445,231.81812,-47.597324,0.27066654,111.91698,231.81812,0.27066654,-2.5979421,0.35573664,-1.5587653,0.35573664,-0.046656158,-0.046656158,-0.43020445,155.74042,155.74042,-32.700005,21.173084,111.91698
1.238,-19.576431,-0.43018472,231.84953,-48.603508,0.25935268,111.93256,231.84953,0.25935268,-0.76777089,0.36405793,-0.46066254,0.36405793,-0.046739593,-0.046739593,-0.43018472,155.73991,155.73991,-32.420696,20.321798,111.93256
1.2381001,-20.482735,-0.43016493,231.88095,-49.560066,0.24778321,111.94813,231.88095,0.24778321,1.0660609,0.37201962,0.63963652,0.37201962,-0.046823245,-0.046823245,-0.43016493,155.73944,155.73944,-32.106808,19.447781,111.94813
1.2381999,-21.368887,-0.43014511,231.91237,-50.465927,0.23596954,111.9637,231.91237,0.23596954,2.9016404,0.37961382,1.7409842,0.37961382,-0.046907116,-0.046907116,-0.43014511,155.73898,155.73898,-31.758614,18.551916,111.9637
1.2383,-22.233929,-0.43012527,231.94379,-51.320084,0.22392333,111.97927,231.94379,0.22392333,4.7370319,0.38683304,2.8422191,0.38683304,-0.046991199,-0.046991199,-0.43012527,155.73854,155.73854,-31.376446,17.635122,111.97927
1.2384,-23.076921,-0.43010539,231.9752,-52.121574,0.21165648,111.99485,231.9752,0.21165648,6.570281,0.3936702,3.9421687,0.3936702,-0.047075495,-0.047075495,-0.43010539,155.73811,155.73811,-30.960682,16.698359,111.99485
1.2385,-23.896954,-0.43008548,232.00662,-52.869495,0.19918109,112.01042,232.00662,0.19918109,8.3994646,0.40011853,5.0396791,0.40011853,-0.047160003,-0.047160003,-0.43008548,155.7377,155.7377,-30.511711,15.742581,112.01042
1.2386,-24.693132,-0.43006554,232.03804,-53.562996,0.18650952,112.02599,232.03804,0.18650952,10.222655,0.40617171,6.1335931,0.40617171,-0.047244724,-0.047244724,-0.43006554,155.7373,155.7373,-30.029964,14.76877,112.02599
1.2387,-25.464594,-0.43004555,232.06944,-54.201286,0.17365424,112.04157,232.06944,0.17365424,12.037908,0.41182375,7.2227449,0.41182375,-0.047329653,-0.047329653,-0.43004555,155.73692,155.73692,-29.515932,13.777947,112.04157
1.2388,-26.210497,-0.43002555,232.10086,-54.783638,0.16062796,112.05714,232.10086,0.16062796,13.843309,0.41706911,8.3059855,0.41706911,-0.047414787,-0.047414787,-0.43002555,155.73656,155.73656,-28.97011,12.771131,112.05714
1.2388999,-26.930029,-0.43000549,232.13228,-55.309357,0.14744355,112.07272,232.13228,0.14744355,15.636955,0.4219026,9.3821735,0.4219026,-0.047500126,-0.047500126,-0.43000549,155.73622,155.73622,-28.393026,11.749352,112.07272
1.239,-27.6224,-0.42998543,232.1637,-55.777851,0.134114,112.08829,232.1637,0.134114,17.416931,0.42631948,10.450159,0.42631948,-0.047585674,-0.047585674,-0.42998543,155.73589,155.73589,-27.785273,10.713689,112.08829
1.2391,-28.286858,-0.42996532,232.19511,-56.188553,0.1206525,112.10387,232.19511,0.1206525,19.181351,0.43031541,11.508811,0.43031541,-0.047671419,-0.047671419,-0.42996532,155.73558,155.73558,-27.147449,9.6652098,112.10387
1.2392,-28.922665,-0.42994517,232.22653,-56.540958,0.10707232,112.11944,232.22653,0.10707232,20.928354,0.43388644,12.557013,0.43388644,-0.047757369,-0.047757369,-0.42994517,155.73528,155.73528,-26.480181,8.6049919,112.11944
1.2393,-29.529125,-0.42992499,232.25795,-56.834648,0.093386866,112.13501,232.25795,0.093386866,22.656069,0.43702903,13.593641,0.43702903,-0.04784352,-0.04784352,-0.42992499,155.735,155.735,-25.784155,7.5341516,112.13501
1.2394,-30.105572,-0.42990479,232.28937,-57.069248,0.079609662,112.15058,232.28937,0.079609662,24.362661,0.43974018,14.617597,0.43974018,-0.047929864,-0.047929864,-0.42990479,155.73474,155.73474,-25.06007,6.4538031,112.15058
1.2395,-30.65136,-0.42988455,232.32077,-57.244431,0.065754294,112.16616,232.32077,0.065754294,26.046326,0.44201714,15.627796,0.44201714,-0.04801641,-0.04801641,-0.42988455,155.7345,155.7345,-24.308638,5.3650551,112.16616
1.2395999,-31.165888,-0.42986429,232.35219,-57.359966,0.051834449,112.18173,232.35219,0.051834449,27.705259,0.44385773,16.623156,0.44385773,-0.04810315,-0.04810315,-0.42986429,155.73425,155.73425,-23.530636,4.2690582,112.18173
1.2397,-31.648584,-0.42984402,232.38361,-57.415668,0.037863865,112.1973,232.38361,0.037863865,29.33769,0.44526011,17.602613,0.44526011,-0.04819008,-0.04819008,-0.42984402,155.73404,155.73404,-22.726856,3.1669557,112.1973
1.2398,-32.0989,-0.4298237,232.41502,-57.411392,0.023856325,112.21288,232.41502,0.023856325,30.941889,0.44622293,18.565134,0.44622293,-0.048277207,-0.048277207,-0.4298237,155.73384,155.73384,-21.898092,2.0598814,112.21288
1.2399,-32.516331,-0.42980334,232.44644,-57.347095,0.0098256599,112.22845,232.44644,0.0098256599,32.516132,0.44674525,19.50968,0.44674525,-0.048364524,-0.048364524,-0.42980334,155.73366,155.73366,-21.045204,0.9490059,112.22845
1.24,-32.90041,-0.42978296,232.47786,-57.222794,-0.0042142817,112.24403,232.47786,-0.0042142817,34.058739,0.44682655,20.435242,0.44682655,-0.048452027,-0.048452027,-0.42978296,155.73349,155.73349,-20.169065,-0.16450676,112.24403
1.2401,-33.250687,-0.42976254,232.50928,-57.038521,-0.018249646,112.2596,232.50928,-0.018249646,35.568062,0.4464668,21.340836,0.4464668,-0.04853972,-0.04853972,-0.42976254,155.73334,155.73334,-19.270546,-1.2795097,112.2596
1.2402,-33.566769,-0.4297421,232.5407,-56.794426,-0.03226658,112.27517,232.5407,-0.03226658,37.042477,0.44566631,22.225487,0.44566631,-0.0486276,-0.0486276,-0.4297421,155.7332,155.7332,-18.350582,-2.3948224,112.27517
1.2403001,-33.848293,-0.42972165,232.5721,-56.490715,-0.046251249,112.29075,232.5721,-0.046251249,38.480408,0.44442594,23.088245,0.44442594,-0.048715666,-0.048715666,-0.42972165,155.73308,155.73308,-17.410122,-3.5092723,112.29075
1.2404,-34.09491,-0.42970115,232.60352,-56.127605,-0.060189851,112.30632,232.60352,-0.060189851,39.88031,0.44274691,23.928186,0.44274691,-0.048803911,-0.048803911,-0.42970115,155.73297,155.73297,-16.450104,-4.6217093,112.30632
1.2405,-34.306335,-0.42968062,232.63493,-55.705441,-0.074068636,112.32189,232.63493,-0.074068636,41.240677,0.44063085,24.744408,0.44063085,-0.048892342,-0.048892342,-0.42968062,155.73288,155.73288,-15.471527,-5.7309546,112.32189
1.2406,-34.482323,-0.42966008,232.66635,-55.224613,-0.087873898,112.33746,232.66635,-0.087873898,42.560043,0.43807992,25.536028,0.43807992,-0.048980951,-0.048980951,-0.42966008,155.7328,155.7328,-14.475408,-6.8358388,112.33746
1.2407,-34.622623,-0.42963952,232.69777,-54.685524,-0.10159203,112.35303,232.69777,-0.10159203,43.836987,0.43509662,26.302193,0.43509662,-0.04906974,-0.04906974,-0.42963952,155.73274,155.73274,-13.46274,-7.9352183,112.35303
1.2408,-34.727074,-0.4296189,232.72919,-54.088699,-0.11520948,112.36861,232.72919,-0.11520948,45.070129,0.4316839,27.042078,0.4316839,-0.049158704,-0.049158704,-0.4296189,155.7327,155.7327,-12.434585,-9.0279274,112.36861
1.2409,-34.795532,-0.42959827,232.7606,-53.434727,-0.1287128,112.38419,232.7606,-0.1287128,46.258137,0.42784515,27.754881,0.42784515,-0.049247846,-0.049247846,-0.42959827,155.73267,155.73267,-11.39201,-10.112811,112.38419
1.2410001,-34.827866,-0.42957762,232.79202,-52.724174,-0.14208871,112.39976,232.79202,-0.14208871,47.399712,0.42358416,28.439829,0.42358416,-0.04933716,-0.04933716,-0.42957762,155.73265,155.73265,-10.336061,-11.188744,112.39976
1.2411,-34.82402,-0.42955697,232.82343,-51.957764,-0.15532397,112.41533,232.82343,-0.15532397,48.493626,0.41890517,29.096176,0.41890517,-0.049426649,-0.049426649,-0.42955697,155.73265,155.73265,-9.2678461,-12.254581,112.41533
1.2412,-34.78397,-0.42953625,232.85484,-51.136257,-0.16840553,112.4309,232.85484,-0.16840553,49.538689,0.41381282,29.723213,0.41381282,-0.049516309,-0.049516309,-0.42953625,155.73267,155.73267,-8.1884775,-13.309198,112.4309
1.2413,-34.707699,-0.42951551,232.88626,-50.260395,-0.1813205,112.44648,232.88626,-0.1813205,50.533745,0.40831208,30.320248,0.40831208,-0.049606137,-0.049606137,-0.42951551,155.7327,155.7327,-7.0990429,-14.351494,112.44648
1.2414,-34.595257,-0.42949477,232.91768,-49.331078,-0.19405612,112.46205,232.91768,-0.19405612,51.477718,0.40240845,30.886631,0.40240845,-0.049696136,-0.049696136,-0.42949477,155.73273,155.73273,-6.0006843,-15.380361,112.46205
1.2415,-34.446743,-0.429474,232.9491,-48.349228,-0.20659985,112.47762,232.9491,-0.20659985,52.369576,0.39610776,31.421745,0.39610776,-0.049786299,-0.049786299,-0.429474,155.73279,155.73279,-4.8945479,-16.394709,112.47762
