"Time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","mass.s","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imcQS.rotorCage.port_p.reference.gamma","massQS.v","mass.v","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","vfController.x","massQS.s","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
4.0804,-0.090415448,26.410204,-0.34265345,70.586624,7.0897961,7.1037416,-0.41877007,1123.8004,26.330345,0.284354
4.0805001,-0.090225399,26.410913,-0.33429605,70.587158,7.0890331,7.102891,-0.41881505,1123.8293,26.331055,0.29413095
4.0805998,-0.090035267,26.411623,-0.32566071,70.587685,7.0882697,7.1020408,-0.4188599,1123.8583,26.331764,0.30366138
4.0806999,-0.089845061,26.412334,-0.31675473,70.588219,7.0875068,7.1011906,-0.41890463,1123.8871,26.332472,0.31293741
4.0808001,-0.089654781,26.413044,-0.30758566,70.588745,7.0867434,7.1003404,-0.41894928,1123.916,26.333181,0.32195136
4.0809002,-0.089464419,26.413754,-0.29816121,70.589279,7.0859795,7.0994906,-0.41899377,1123.9448,26.333889,0.33069584
4.0809999,-0.089273982,26.414463,-0.28848931,70.589806,7.085216,7.0986409,-0.41903818,1123.9738,26.334599,0.33916366
4.0811,-0.08908347,26.415174,-0.27857816,70.59034,7.0844522,7.0977912,-0.41908246,1124.0026,26.335306,0.3473478
4.0812001,-0.088892877,26.415884,-0.26843604,70.590866,7.0836887,7.0969415,-0.41912663,1124.0315,26.336016,0.35524157
4.0812998,-0.088702209,26.416594,-0.25807148,70.5914,7.0829248,7.0960922,-0.41917068,1124.0603,26.336723,0.36283851
4.0813999,-0.08851146,26.417303,-0.24749324,70.591927,7.0821605,7.095243,-0.41921461,1124.0892,26.337431,0.37013236
4.0815001,-0.088320635,26.418013,-0.23671015,70.592461,7.0813966,7.0943937,-0.41925845,1124.118,26.33814,0.37711713
4.0816002,-0.088129736,26.418722,-0.22573127,70.592987,7.0806322,7.093545,-0.41930217,1124.1469,26.338848,0.38378716
4.0816998,-0.087938748,26.419432,-0.21456581,70.593521,7.0798678,7.0926962,-0.41934577,1124.1758,26.339556,0.39013696
4.0818,-0.087747686,26.420139,-0.20322312,70.594048,7.0791035,7.0918474,-0.41938925,1124.2046,26.340263,0.39616141
4.0819001,-0.087556541,26.420849,-0.19171269,70.594574,7.0783391,7.0909991,-0.41943261,1124.2334,26.340971,0.40185553
4.0819998,-0.087365322,26.421558,-0.18004417,70.595108,7.0775747,7.0901508,-0.41947585,1124.2623,26.341679,0.40721473
4.0820999,-0.087174021,26.422268,-0.1682273,70.595634,7.0768099,7.0893025,-0.41951901,1124.2911,26.342386,0.41223469
4.0822001,-0.086982638,26.422976,-0.15627196,70.596169,7.076045,7.0884547,-0.41956204,1124.3199,26.343094,0.4169113
4.0823002,-0.086791173,26.423685,-0.14418815,70.596695,7.0752802,7.0876064,-0.41960496,1124.3488,26.343801,0.42124084
4.0823998,-0.086599626,26.424393,-0.13198593,70.597221,7.0745153,7.0867591,-0.41964775,1124.3776,26.344509,0.42521977
4.0825,-0.086407997,26.425102,-0.11967549,70.597755,7.07375,7.0859113,-0.41969046,1124.4065,26.345217,0.42884496
4.0826001,-0.086216293,26.42581,-0.1072671,70.598282,7.0729852,7.0850639,-0.41973305,1124.4353,26.345924,0.43211347
4.0826998,-0.0860245,26.426519,-0.094771087,70.598808,7.0722198,7.0842166,-0.41977552,1124.4641,26.346632,0.43502274
4.0827999,-0.085832633,26.427227,-0.08219786,70.599342,7.0714545,7.0833697,-0.41981786,1124.4929,26.34734,0.43757045
4.0829,-0.085640676,26.427937,-0.069557898,70.599869,7.0706887,7.0825229,-0.41986009,1124.5217,26.348045,0.43975461
4.0830002,-0.085448638,26.428644,-0.056861695,70.600395,7.0699234,7.081676,-0.41990224,1124.5505,26.348753,0.44157353
4.0830998,-0.085256517,26.429352,-0.04411982,70.600929,7.0691576,7.0808296,-0.41994426,1124.5793,26.349461,0.44302586
4.0832,-0.085064314,26.430059,-0.031342853,70.601456,7.0683923,7.0799832,-0.41998616,1124.6082,26.350166,0.44411045
4.0833001,-0.08487203,26.430769,-0.018541409,70.601982,7.0676265,7.0791368,-0.42002794,1124.637,26.350874,0.44482657
4.0833998,-0.084679663,26.431477,-0.0057261069,70.602516,7.0668602,7.0782909,-0.42006963,1124.6658,26.35158,0.44517374
4.0834999,-0.084487207,26.432184,0.00709242,70.603043,7.0660944,7.0774446,-0.42011121,1124.6946,26.352287,0.44515181
4.0836,-0.084294669,26.432892,0.019903544,70.603569,7.0653281,7.0765991,-0.42015266,1124.7233,26.352993,0.44476089
4.0837002,-0.084102049,26.433599,0.032696649,70.604095,7.0645623,7.0757532,-0.420194,1124.7521,26.353701,0.44400147
4.0837998,-0.08390934,26.434307,0.045461148,70.604622,7.063796,7.0749083,-0.42023525,1124.7809,26.354406,0.44287425
4.0839,-0.083716549,26.435015,0.058186468,70.605156,7.0630293,7.0740628,-0.42027637,1124.8097,26.355112,0.44138032
4.0840001,-0.083523676,26.435722,0.070862085,70.605682,7.062263,7.0732179,-0.42031738,1124.8385,26.35582,0.43952104
4.0840998,-0.083330713,26.436428,0.083477519,70.606209,7.0614967,7.0723729,-0.4203583,1124.8672,26.356525,0.43729809
4.0841999,-0.083137669,26.437136,0.096022353,70.606735,7.06073,7.071528,-0.42039907,1124.896,26.357231,0.43471339
4.0843,-0.082944535,26.437843,0.10848622,70.607262,7.0599632,7.0706835,-0.42043978,1124.9248,26.357937,0.43176922
4.0844002,-0.082751319,26.438551,0.12085883,70.607796,7.0591965,7.069839,-0.42048034,1124.9535,26.358644,0.42846817
4.0844998,-0.082558013,26.439257,0.13312998,70.608322,7.0584297,7.068995,-0.42052081,1124.9823,26.35935,0.42481303
4.0846,-0.082364619,26.439964,0.14528957,70.608849,7.0576625,7.068151,-0.42056113,1125.0111,26.360056,0.420807
4.0847001,-0.082171142,26.44067,0.15732756,70.609375,7.0568957,7.067307,-0.4206014,1125.0398,26.360762,0.41645348
4.0847998,-0.081977583,26.441378,0.16923405,70.609901,7.0561285,7.0664635,-0.42064151,1125.0686,26.361467,0.41175619
4.0848999,-0.081783935,26.442083,0.18099925,70.610428,7.0553613,7.0656199,-0.42068154,1125.0973,26.362173,0.40671912
4.085,-0.081590198,26.442791,0.19261345,70.610954,7.054594,7.0647764,-0.42072144,1125.1261,26.362877,0.40134656
4.0851002,-0.081396371,26.443497,0.20406716,70.611481,7.0538268,7.0639334,-0.42076123,1125.1548,26.363583,0.39564309
4.0851998,-0.081202462,26.444202,0.21535091,70.612015,7.0530591,7.0630903,-0.42080092,1125.1836,26.364288,0.38961345
4.0853,-0.081008464,26.44491,0.22645549,70.612541,7.0522914,7.0622478,-0.4208405,1125.2123,26.364994,0.38326284
4.0854001,-0.080814376,26.445616,0.23737176,70.613068,7.0515242,7.0614052,-0.42087996,1125.241,26.3657,0.37659651
4.0854998,-0.080620199,26.446321,0.24809079,70.613594,7.0507565,7.0605626,-0.42091933,1125.2698,26.366404,0.36962014
4.0855999,-0.08042594,26.447027,0.25860378,70.61412,7.0499883,7.0597205,-0.42095858,1125.2985,26.367109,0.36233959
4.0857,-0.080231592,26.447733,0.26890215,70.614647,7.0492206,7.0588784,-0.42099771,1125.3271,26.367813,0.35476092
4.0858002,-0.080037154,26.448441,0.27897745,70.615173,7.0484524,7.0580363,-0.42103675,1125.356,26.368519,0.34689051
4.0858998,-0.079842627,26.449146,0.28882149,70.6157,7.0476847,7.0571947,-0.42107567,1125.3846,26.369225,0.33873495
4.086,-0.07964801,26.449852,0.29842615,70.616226,7.0469165,7.0563531,-0.42111447,1125.4133,26.369928,0.33030108
4.0861001,-0.079453304,26.450556,0.30778369,70.616753,7.0461483,7.055512,-0.42115319,1125.442,26.370634,0.32159594
4.0862002,-0.079258509,26.451262,0.3168864,70.617279,7.0453801,7.0546708,-0.42119175,1125.4708,26.371338,0.31262675
4.0862999,-0.079063624,26.451967,0.3257269,70.617805,7.0446115,7.0538297,-0.42123026,1125.4995,26.372042,0.30340105
4.0864,-0.078868657,26.452673,0.33429801,70.618332,7.0438433,7.052989,-0.42126861,1125.5282,26.372747,0.29392651
4.0865002,-0.078673594,26.453379,0.34259272,70.618858,7.0430746,7.0521483,-0.42130688,1125.5569,26.373451,0.28421101
4.0865998,-0.078478441,26.454082,0.35060433,70.619385,7.0423059,7.0513082,-0.42134503,1125.5856,26.374155,0.27426264
4.0867,-0.078283206,26.454788,0.35832632,70.619911,7.0415373,7.050468,-0.42138308,1125.6143,26.374859,0.26408967
4.0868001,-0.078087874,26.455494,0.36575243,70.620438,7.0407686,7.0496278,-0.42142102,1125.6429,26.375563,0.25370052
4.0869002,-0.077892452,26.456198,0.37287664,70.620964,7.04,7.0487881,-0.42145884,1125.6716,26.376268,0.24310388
4.0869999,-0.077696942,26.456903,0.37969324,70.62149,7.0392308,7.0479484,-0.42149657,1125.7003,26.376972,0.23230848
4.0871,-0.077501342,26.457607,0.38619667,70.622009,7.0384622,7.0471091,-0.42153418,1125.729,26.377676,0.2213233
4.0872002,-0.077305652,26.458313,0.3923817,70.622536,7.037693,7.0462699,-0.42157167,1125.7577,26.37838,0.21015742
4.0872998,-0.077109873,26.459017,0.39824337,70.623062,7.0369239,7.0454307,-0.42160907,1125.7864,26.379084,0.19882008
4.0874,-0.076913998,26.459723,0.40377694,70.623589,7.0361547,7.0445919,-0.42164636,1125.8151,26.379787,0.18732069
4.0875001,-0.07671804,26.460426,0.40897802,70.624115,7.0353851,7.0437531,-0.42168352,1125.8438,26.380489,0.17566873
4.0876002,-0.076521985,26.46113,0.41384241,70.624641,7.034616,7.0429144,-0.42172059,1125.8724,26.381193,0.16387384
4.0876999,-0.076325841,26.461834,0.41836625,70.625168,7.0338464,7.0420761,-0.42175755,1125.901,26.381897,0.15194573
4.0878,-0.076129608,26.46254,0.42254591,70.625694,7.0330768,7.0412383,-0.42179438,1125.9297,26.382601,0.13989428
4.0879002,-0.075933278,26.463243,0.4263781,70.626221,7.0323076,7.0404005,-0.42183113,1125.9584,26.383305,0.1277294
4.0879998,-0.075736858,26.463947,0.42985979,70.62674,7.0315375,7.0395627,-0.42186776,1125.9871,26.384007,0.11546114
4.0881,-0.075540349,26.464651,0.43298823,70.627266,7.0307679,7.0387254,-0.4219043,1126.0156,26.38471,0.10309959
4.0882001,-0.07534375,26.465355,0.435761,70.627792,7.0299983,7.0378881,-0.42194071,1126.0443,26.385412,0.090654939
4.0883002,-0.075147063,26.466059,0.43817589,70.628319,7.0292282,7.0370507,-0.42197701,1126.073,26.386116,0.078137405
4.0883999,-0.074950278,26.466763,0.44023108,70.628845,7.0284586,7.0362139,-0.42201322,1126.1016,26.38682,0.065557301
4.0885,-0.074753404,26.467466,0.44192502,70.629364,7.0276885,7.035377,-0.42204931,1126.1302,26.387522,0.052924961
4.0886002,-0.074556433,26.46817,0.44325641,70.62989,7.0269184,7.0345407,-0.42208529,1126.1588,26.388224,0.040250752
4.0886998,-0.07435938,26.468872,0.4442243,70.630417,7.0261483,7.0337043,-0.42212117,1126.1875,26.388927,0.027545087
4.0888,-0.07416223,26.469576,0.44482803,70.630943,7.0253778,7.0328684,-0.42215693,1126.2162,26.389629,0.014818387
4.0889001,-0.073964983,26.47028,0.4450672,70.63147,7.0246077,7.0320325,-0.42219257,1126.2448,26.390331,0.002081088
4.0890002,-0.073767647,26.470982,0.44494173,70.631989,7.0238371,7.0311966,-0.42222813,1126.2733,26.391035,-0.010656373
4.0890999,-0.073570222,26.471685,0.4444519,70.632515,7.023067,7.0303612,-0.42226359,1126.302,26.391737,-0.02338356
4.0892,-0.073372707,26.472389,0.44359821,70.633041,7.0222964,7.0295258,-0.42229891,1126.3306,26.392439,-0.036090057
4.0893002,-0.073175095,26.473091,0.44238144,70.633568,7.0215259,7.0286908,-0.42233413,1126.3593,26.393141,-0.048765469
4.0893998,-0.072977394,26.473795,0.44080278,70.634087,7.0207553,7.0278559,-0.42236927,1126.3878,26.393843,-0.061399426
4.0895,-0.072779596,26.474497,0.43886361,70.634613,7.0199842,7.0270209,-0.42240429,1126.4164,26.394547,-0.073981613
4.0896001,-0.072581708,26.475199,0.43656561,70.635139,7.0192137,7.0261865,-0.42243919,1126.4451,26.395248,-0.086501747
4.0897002,-0.072383732,26.475903,0.43391085,70.635658,7.0184426,7.025352,-0.422474,1126.4736,26.39595,-0.098949604
4.0897999,-0.072185658,26.476604,0.43090156,70.636185,7.0176716,7.024518,-0.42250869,1126.5022,26.39665,-0.11131503
4.0899,-0.071987487,26.477306,0.42754036,70.636711,7.016901,7.023684,-0.42254326,1126.5309,26.397352,-0.12358796
4.0900002,-0.071789235,26.47801,0.42383009,70.63723,7.0161295,7.0228505,-0.42257774,1126.5594,26.398054,-0.13575837
4.0900998,-0.071590878,26.478712,0.41977391,70.637756,7.0153584,7.022017,-0.4226121,1126.588,26.398756,-0.14781636
4.0901999,-0.071392439,26.479414,0.41537526,70.638283,7.0145874,7.0211835,-0.42264637,1126.6166,26.399458,-0.15975212
4.0903001,-0.071193904,26.480116,0.41063786,70.638802,7.0138164,7.0203505,-0.42268053,1126.6451,26.40016,-0.17155592
4.0904002,-0.070995271,26.480818,0.40556568,70.639328,7.0130448,7.0195179,-0.42271456,1126.6737,26.40086,-0.1832182
4.0904999,-0.070796549,26.48152,0.40016297,70.639854,7.0122733,7.0186849,-0.42274851,1126.7023,26.401562,-0.19472945
4.0906,-0.070597738,26.482222,0.39443424,70.640373,7.0115018,7.0178528,-0.42278233,1126.7308,26.402264,-0.20608033
4.0907001,-0.07039883,26.482924,0.38838431,70.6409,7.0107303,7.0170202,-0.42281607,1126.7594,26.402964,-0.21726166
4.0907998,-0.070199825,26.483625,0.38201821,70.641426,7.0099587,7.0161881,-0.42284968,1126.7881,26.403666,-0.22826433
4.0908999,-0.070000738,26.484327,0.37534124,70.641945,7.0091872,7.0153565,-0.42288321,1126.8165,26.404366,-0.23907946
4.0910001,-0.069801547,26.485027,0.36835894,70.642471,7.0084157,7.0145245,-0.42291662,1126.8451,26.405067,-0.24969828
4.0911002,-0.069602273,26.485729,0.36107716,70.64299,7.0076437,7.0136933,-0.42294991,1126.8737,26.405767,-0.2601122
4.0911999,-0.069402896,26.486431,0.35350189,70.643517,7.0068717,7.0128622,-0.42298311,1126.9022,26.406469,-0.27031279
4.0913,-0.069203436,26.487133,0.34563938,70.644043,7.0061002,7.0120311,-0.42301619,1126.9308,26.407169,-0.28029183
4.0914001,-0.069003873,26.487833,0.33749622,70.644562,7.0053282,7.0112,-0.42304915,1126.9594,26.407869,-0.29004124
4.0914998,-0.068804227,26.488535,0.32907906,70.645088,7.0045562,7.0103693,-0.42308202,1126.9879,26.408569,-0.29955316
4.0915999,-0.068604484,26.489235,0.3203949,70.645607,7.0037837,7.0095391,-0.42311481,1127.0165,26.409271,-0.30881992
4.0917001,-0.068404645,26.489937,0.31145087,70.646133,7.0030117,7.008709,-0.42314744,1127.0449,26.409971,-0.31783408
4.0918002,-0.068204716,26.490637,0.30225438,70.646652,7.0022397,7.0078788,-0.42318001,1127.0735,26.410671,-0.32658833
4.0918999,-0.06800469,26.491339,0.29281294,70.647179,7.0014672,7.0070491,-0.42321244,1127.1021,26.411371,-0.33507571
4.092,-0.067804575,26.492039,0.2831344,70.647705,7.0006948,7.0062194,-0.42324477,1127.1306,26.412071,-0.34328935
4.0921001,-0.06760437,26.492739,0.27322665,70.648224,6.9999228,7.0053902,-0.42327702,1127.1591,26.412771,-0.35122269
4.0921998,-0.067404069,26.493439,0.26309785,70.64875,6.9991503,7.0045609,-0.42330915,1127.1876,26.413471,-0.35886934
4.0922999,-0.067203678,26.494141,0.25275633,70.649269,6.9983778,7.0037322,-0.42334116,1127.2161,26.414171,-0.36622322
4.0924001,-0.067003191,26.494841,0.24221054,70.649796,6.9976048,7.0029035,-0.42337307,1127.2446,26.414871,-0.37327841
4.0925002,-0.066802613,26.495541,0.23146912,70.650314,6.9968324,7.0020747,-0.42340487,1127.2732,26.415571,-0.38002926
4.0925999,-0.066601939,26.496241,0.22054091,70.650841,6.9960594,7.0012465,-0.42343658,1127.3016,26.416271,-0.38647047
4.0927,-0.066401176,26.496941,0.20943484,70.65136,6.9952869,7.0004182,-0.42346817,1127.3302,26.416969,-0.39259684
4.0928001,-0.066200316,26.497641,0.19815996,70.651886,6.994514,6.9995904,-0.42349964,1127.3586,26.417669,-0.39840353
4.0928998,-0.065999366,26.498341,0.18672553,70.652405,6.993741,6.9987626,-0.42353103,1127.3872,26.418369,-0.4038859
4.0929999,-0.06579832,26.499041,0.17514086,70.652931,6.9929681,6.9979348,-0.42356229,1127.4156,26.419067,-0.40903965
4.0931001,-0.065597184,26.499741,0.16341542,70.65345,6.9921951,6.997108,-0.42359346,1127.4441,26.419767,-0.41386068
4.0932002,-0.065395959,26.500441,0.15155876,70.653976,6.9914222,6.9962807,-0.42362452,1127.4727,26.420467,-0.41834521
4.0932999,-0.065194637,26.501139,0.13958056,70.654495,6.9906492,6.9954538,-0.42365548,1127.5011,26.421165,-0.4224897
4.0934,-0.064993225,26.501839,0.12749059,70.655014,6.9898758,6.994627,-0.42368633,1127.5297,26.421865,-0.42629093
4.0935001,-0.064791717,26.502539,0.11529868,70.65554,6.9891028,6.9938006,-0.42371708,1127.5581,26.422564,-0.42974588
4.0935998,-0.064590119,26.503239,0.10301476,70.656059,6.9883294,6.9929743,-0.42374772,1127.5865,26.423264,-0.43285194
4.0936999,-0.064388432,26.503937,0.090648822,70.656586,6.987556,6.9921484,-0.42377824,1127.615,26.423962,-0.43560666
4.0938001,-0.064186648,26.504637,0.078210905,70.657104,6.9867826,6.9913225,-0.42380866,1127.6436,26.42466,-0.43800792
4.0939002,-0.063984774,26.505335,0.065711133,70.657631,6.9860091,6.9904966,-0.42383897,1127.672,26.42536,-0.44005391
4.0939999,-0.063782811,26.506035,0.053159639,70.65815,6.9852357,6.9896712,-0.42386919,1127.7004,26.426058,-0.44174311
4.0941,-0.063580751,26.506733,0.040566619,70.658669,6.9844623,6.9888463,-0.42389929,1127.7289,26.426756,-0.44307426
4.0942001,-0.063378602,26.507433,0.027942285,70.659195,6.9836884,6.9880214,-0.4239293,1127.7573,26.427454,-0.44404641
4.0942998,-0.063176356,26.508131,0.015296869,70.659714,6.9829149,6.9871964,-0.4239592,1127.7858,26.428152,-0.44465888
4.0943999,-0.062974028,26.508829,0.0026406155,70.66024,6.982141,6.986372,-0.423989,1127.8143,26.42885,-0.4449113
4.0945001,-0.062771603,26.509529,-0.010016228,70.660759,6.9813676,6.9855475,-0.42401868,1127.8428,26.429548,-0.4448036
4.0946002,-0.062569082,26.510227,-0.022663418,70.661278,6.9805937,6.9847231,-0.42404824,1127.8712,26.430246,-0.444336
4.0946999,-0.062366474,26.510925,-0.035290726,70.661804,6.9798198,6.9838991,-0.42407772,1127.8997,26.430944,-0.44350898
4.0948,-0.062163774,26.511623,-0.047887947,70.662323,6.9790459,6.9830756,-0.42410707,1127.9281,26.431643,-0.44232333
4.0949001,-0.06196098,26.512321,-0.060444903,70.662842,6.9782715,6.9822521,-0.42413634,1127.9565,26.432341,-0.44078016
4.0949998,-0.061758097,26.51302,-0.072951451,70.663368,6.9774976,6.9814286,-0.42416549,1127.9849,26.433039,-0.4388808
4.0950999,-0.061555125,26.513718,-0.085397512,70.663887,6.9767237,6.9806056,-0.42419454,1128.0133,26.433737,-0.43662694
4.0952001,-0.061352059,26.514416,-0.09777303,70.664406,6.9759493,6.9797826,-0.42422348,1128.0417,26.434435,-0.43402052
4.0953002,-0.061148904,26.515114,-0.11006805,70.664932,6.9751749,6.97896,-0.42425233,1128.0702,26.435131,-0.43106374
4.0953999,-0.060945656,26.515812,-0.12227265,70.665451,6.974401,6.9781375,-0.42428106,1128.0986,26.435829,-0.42775914
4.0955,-0.060742319,26.51651,-0.13437702,70.66597,6.9736266,6.9773149,-0.42430967,1128.1271,26.436527,-0.42410949
4.0956001,-0.060538892,26.517208,-0.14637139,70.666496,6.9728522,6.9764929,-0.42433819,1128.1554,26.437223,-0.42011786
4.0956998,-0.060335372,26.517904,-0.15824616,70.667015,6.9720778,6.9756713,-0.42436659,1128.1838,26.437922,-0.41578761
4.0957999,-0.060131762,26.518602,-0.16999176,70.667534,6.9713035,6.9748492,-0.42439491,1128.2123,26.438618,-0.41112229
4.0959001,-0.05992806,26.5193,-0.18159877,70.66806,6.9705286,6.9740281,-0.42442313,1128.2407,26.439316,-0.40612584
4.0960002,-0.059724271,26.519997,-0.19305785,70.668579,6.9697542,6.9732065,-0.4244512,1128.269,26.440012,-0.4008024
4.0960999,-0.05952039,26.520695,-0.20435984,70.669098,6.9689794,6.9723854,-0.42447922,1128.2975,26.44071,-0.39515632
4.0962,-0.059316419,26.521391,-0.21549566,70.669617,6.968205,6.9715648,-0.42450708,1128.3258,26.441406,-0.38919234
4.0963001,-0.059112359,26.522089,-0.22645639,70.670143,6.9674301,6.9707441,-0.42453489,1128.3542,26.442102,-0.38291532
4.0963998,-0.058908209,26.522785,-0.23723325,70.670662,6.9666553,6.9699235,-0.42456254,1128.3827,26.442801,-0.37633047
4.0964999,-0.05870397,26.523483,-0.24781765,70.671181,6.9658804,6.9691033,-0.42459011,1128.411,26.443497,-0.36944315
4.0966001,-0.058499642,26.524179,-0.25820109,70.6717,6.9651055,6.9682832,-0.42461759,1128.4395,26.444193,-0.36225906
4.0967002,-0.058295224,26.524876,-0.26837531,70.672226,6.9643307,6.9674635,-0.42464495,1128.4678,26.444889,-0.35478404
4.0967999,-0.058090717,26.525574,-0.27833214,70.672745,6.9635558,6.9666438,-0.42467219,1128.4962,26.445585,-0.34702426
4.0969,-0.05788612,26.52627,-0.2880637,70.673264,6.962781,6.9658246,-0.42469934,1128.5245,26.446281,-0.33898604
4.0970001,-0.057681434,26.526966,-0.29756221,70.673782,6.9620056,6.9650054,-0.4247264,1128.5529,26.446978,-0.33067596
4.0970998,-0.057476658,26.527662,-0.30682006,70.674309,6.9612308,6.9641862,-0.42475331,1128.5813,26.447674,-0.32210076
4.0971999,-0.057271797,26.528358,-0.31582996,70.674828,6.9604554,6.9633675,-0.42478016,1128.6096,26.44837,-0.3132675
4.0973001,-0.057066843,26.529055,-0.32458469,70.675346,6.9596801,6.9625487,-0.42480686,1128.6381,26.449066,-0.3041833
4.0974002,-0.056861803,26.529751,-0.33307731,70.675865,6.9589047,6.9617305,-0.42483351,1128.6664,26.449762,-0.29485562
4.0974998,-0.056656677,26.530447,-0.34130111,70.676392,6.9581294,6.9609122,-0.42486,1128.6947,26.450459,-0.285292
4.0976,-0.056451458,26.531143,-0.34924954,70.67691,6.9573541,6.9600945,-0.42488644,1128.723,26.451155,-0.27550021
4.0977001,-0.056246154,26.531839,-0.35691631,70.677429,6.9565787,6.9592767,-0.42491272,1128.7515,26.451849,-0.26548821
4.0977998,-0.056040764,26.532536,-0.36429539,70.677948,6.9558034,6.9584589,-0.42493892,1128.7798,26.452545,-0.2552641
4.0978999,-0.055835284,26.533232,-0.3713809,70.678467,6.9550281,6.9576416,-0.42496502,1128.8081,26.453241,-0.2448362
4.098,-0.055629715,26.533928,-0.37816727,70.678986,6.9542522,6.9568243,-0.42499101,1128.8364,26.453936,-0.23421293
4.0981002,-0.055424061,26.534622,-0.38464916,70.679512,6.9534769,6.9560075,-0.42501688,1128.8647,26.454632,-0.22340292
