"Time","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
18.296,-6.1766979e-05,-0.00081017328
18.297001,-6.1654348e-05,-0.00080869591
18.298,-6.1541992e-05,-0.00080722221
18.299,-6.1429935e-05,-0.00080575241
18.299999,-6.1318082e-05,-0.00080428529
18.301001,-6.1206432e-05,-0.00080282084
18.302,-6.1094986e-05,-0.00080135907
18.302999,-6.0983748e-05,-0.00079989998
18.304001,-6.0872713e-05,-0.00079844357
18.305,-6.0761879e-05,-0.00079698977
18.306,-6.0651248e-05,-0.00079553865
18.306999,-6.054082e-05,-0.00079409021
18.308001,-6.043059e-05,-0.00079264439
18.309,-6.0320566e-05,-0.00079120125
18.309999,-6.0210739e-05,-0.00078976073
18.311001,-6.0101116e-05,-0.00078832282
18.312,-5.9991693e-05,-0.00078688754
18.313,-5.988247e-05,-0.00078545487
18.313999,-5.9773443e-05,-0.00078402489
18.315001,-5.966462e-05,-0.00078259746
18.316,-5.9555994e-05,-0.00078117265
18.316999,-5.9447564e-05,-0.00077975047
18.318001,-5.9339334e-05,-0.00077833084
18.319,-5.9231304e-05,-0.00077691383
18.32,-5.9123471e-05,-0.00077549939
18.320999,-5.9015831e-05,-0.00077408756
18.322001,-5.890839e-05,-0.00077267829
18.323,-5.8801146e-05,-0.00077127159
18.323999,-5.8694099e-05,-0.0007698675
18.325001,-5.8587244e-05,-0.00076846592
18.326,-5.8480586e-05,-0.00076706696
18.327,-5.8374124e-05,-0.0007656705
18.327999,-5.8267855e-05,-0.0007642766
18.329,-5.8161779e-05,-0.00076288526
18.33,-5.8055899e-05,-0.00076149649
18.330999,-5.7950212e-05,-0.00076011021
18.332001,-5.7844718e-05,-0.0007587265
18.333,-5.7739417e-05,-0.00075734529
18.334,-5.7634305e-05,-0.00075596664
18.334999,-5.7529389e-05,-0.00075459044
18.336,-5.7424662e-05,-0.00075321679
18.337,-5.7320129e-05,-0.00075184566
18.337999,-5.7215784e-05,-0.00075047702
18.339001,-5.7111629e-05,-0.00074911088
18.34,-5.7007666e-05,-0.00074774725
18.341,-5.6903893e-05,-0.00074638607
18.341999,-5.6800309e-05,-0.00074502744
18.343,-5.6696917e-05,-0.00074367126
18.344,-5.6593712e-05,-0.00074231753
18.344999,-5.6490691e-05,-0.00074096629
18.346001,-5.6387864e-05,-0.00073961751
18.347,-5.6285222e-05,-0.00073827122
18.348,-5.6182766e-05,-0.00073692732
18.349001,-5.6080498e-05,-0.00073558593
18.35,-5.597842e-05,-0.00073424698
18.351,-5.5876524e-05,-0.00073291047
18.351999,-5.5774817e-05,-0.00073157641
18.353001,-5.5673296e-05,-0.00073024479
18.354,-5.5571956e-05,-0.00072891556
18.355,-5.5470806e-05,-0.00072758883
18.356001,-5.5369837e-05,-0.00072626444
18.357,-5.5269054e-05,-0.00072494254
18.358,-5.5168453e-05,-0.00072362297
18.358999,-5.5068038e-05,-0.00072230585
18.360001,-5.4967804e-05,-0.00072099117
18.361,-5.4867753e-05,-0.00071967882
18.362,-5.4767886e-05,-0.00071836892
18.363001,-5.4668202e-05,-0.0007170614
18.364,-5.4568696e-05,-0.00071575621
18.365,-5.4469376e-05,-0.00071445346
18.365999,-5.4370234e-05,-0.00071315304
18.367001,-5.4271273e-05,-0.00071185507
18.368,-5.4172495e-05,-0.00071055937
18.368999,-5.4073895e-05,-0.00070926611
18.370001,-5.3975476e-05,-0.00070797518
18.371,-5.3877236e-05,-0.00070668658
18.372,-5.3779175e-05,-0.00070540037
18.372999,-5.3681291e-05,-0.00070411648
18.374001,-5.358359e-05,-0.00070283492
18.375,-5.3486063e-05,-0.00070155575
18.375999,-5.3388714e-05,-0.00070027885
18.377001,-5.3291544e-05,-0.00069900433
18.378,-5.3194552e-05,-0.00069773209
18.379,-5.3097734e-05,-0.00069646217
18.379999,-5.3001095e-05,-0.00069519458
18.381001,-5.290463e-05,-0.00069392932
18.382,-5.2808344e-05,-0.00069266633
18.382999,-5.2712228e-05,-0.00069140567
18.384001,-5.2616291e-05,-0.00069014728
18.385,-5.2520529e-05,-0.00068889122
18.386,-5.2424941e-05,-0.00068763742
18.386999,-5.2329528e-05,-0.0006863859
18.388,-5.2234285e-05,-0.00068513665
18.389,-5.2139221e-05,-0.00068388972
18.389999,-5.2044325e-05,-0.00068264501
18.391001,-5.1949606e-05,-0.00068140257
18.392,-5.1855055e-05,-0.00068016245
18.393,-5.1760679e-05,-0.00067892455
18.393999,-5.1666473e-05,-0.00067768892
18.395,-5.1572442e-05,-0.0006764555
18.396,-5.1478579e-05,-0.00067522435
18.396999,-5.138489e-05,-0.00067399541
18.398001,-5.1291368e-05,-0.00067276874
18.399,-5.1198018e-05,-0.00067154435
18.4,-5.1104838e-05,-0.0006703221
18.400999,-5.1011826e-05,-0.00066910213
18.402,-5.0918985e-05,-0.00066788436
18.403,-5.0826311e-05,-0.00066666881
18.403999,-5.0733808e-05,-0.00066545547
18.405001,-5.0641469e-05,-0.00066424429
18.406,-5.0549301e-05,-0.00066303537
18.407,-5.0457304e-05,-0.00066182867
18.408001,-5.036547e-05,-0.00066062412
18.409,-5.0273804e-05,-0.00065942178
18.41,-5.0182301e-05,-0.0006582216
18.410999,-5.009097e-05,-0.00065702363
18.412001,-4.9999802e-05,-0.00065582781
18.413,-4.9908802e-05,-0.00065463415
18.414,-4.9817965e-05,-0.00065344269
18.415001,-4.9727292e-05,-0.00065225339
18.416,-4.9636787e-05,-0.00065106625
18.417,-4.9546445e-05,-0.00064988126
18.417999,-4.9456266e-05,-0.00064869848
18.419001,-4.9366252e-05,-0.00064751779
18.42,-4.9276401e-05,-0.00064633921
18.421,-4.9186714e-05,-0.00064516283
18.422001,-4.9097187e-05,-0.00064398855
18.423,-4.9007827e-05,-0.00064281642
18.424,-4.8918624e-05,-0.00064164645
18.424999,-4.8829588e-05,-0.00064047857
18.426001,-4.8740712e-05,-0.00063931278
18.427,-4.8651997e-05,-0.00063814915
18.427999,-4.8563441e-05,-0.00063698762
18.429001,-4.8475049e-05,-0.00063582818
18.43,-4.8386813e-05,-0.00063467084
18.431,-4.8298742e-05,-0.00063351565
18.431999,-4.8210826e-05,-0.0006323625
18.433001,-4.8123071e-05,-0.00063121144
18.434,-4.8035476e-05,-0.00063006254
18.434999,-4.794804e-05,-0.00062891562
18.436001,-4.7860762e-05,-0.00062777085
18.437,-4.7773643e-05,-0.00062662811
18.438,-4.7686681e-05,-0.00062548748
18.438999,-4.7599875e-05,-0.00062434888
18.440001,-4.7513226e-05,-0.00062321237
18.441,-4.7426736e-05,-0.0006220779
18.441999,-4.7340403e-05,-0.00062094547
18.443001,-4.7254223e-05,-0.00061981514
18.444,-4.7168203e-05,-0.00061868684
18.445,-4.7082336e-05,-0.00061756058
18.445999,-4.6996625e-05,-0.0006164363
18.447001,-4.6911071e-05,-0.00061531411
18.448,-4.6825669e-05,-0.00061419397
18.448999,-4.6740424e-05,-0.0006130758
18.450001,-4.6655332e-05,-0.00061195967
18.451,-4.6570392e-05,-0.00061084557
18.452,-4.6485606e-05,-0.00060973351
18.452999,-4.6400975e-05,-0.00060862344
18.454,-4.6316498e-05,-0.00060751534
18.455,-4.623217e-05,-0.00060640927
18.455999,-4.6147998e-05,-0.00060530519
18.457001,-4.6063975e-05,-0.00060420309
18.458,-4.5980105e-05,-0.00060310302
18.459,-4.5896384e-05,-0.00060200493
18.459999,-4.5812816e-05,-0.00060090877
18.461,-4.5729401e-05,-0.00059981464
18.462,-4.5646135e-05,-0.00059872249
18.462999,-4.5563018e-05,-0.00059763226
18.464001,-4.548005e-05,-0.00059654401
18.465,-4.5397235e-05,-0.00059545774
18.466,-4.5314566e-05,-0.00059437344
18.466999,-4.5232049e-05,-0.00059329107
18.468,-4.5149678e-05,-0.00059221068
18.469,-4.506746e-05,-0.00059113221
18.469999,-4.4985383e-05,-0.00059005566
18.471001,-4.490346e-05,-0.00058898109
18.472,-4.4821682e-05,-0.00058790843
18.473,-4.4740053e-05,-0.0005868377
18.474001,-4.4658565e-05,-0.00058576895
18.475,-4.4577231e-05,-0.00058470207
18.476,-4.4496039e-05,-0.0005836371
18.476999,-4.4414996e-05,-0.00058257411
18.478001,-4.4334094e-05,-0.00058151298
18.479,-4.4253342e-05,-0.00058045378
18.48,-4.4172732e-05,-0.00057939644
18.481001,-4.4092267e-05,-0.00057834102
18.482,-4.4011947e-05,-0.00057728752
18.483,-4.3931774e-05,-0.00057623588
18.483999,-4.3851742e-05,-0.00057518616
18.485001,-4.3771855e-05,-0.00057413831
18.486,-4.3692111e-05,-0.00057309231
18.487,-4.3612508e-05,-0.00057204824
18.488001,-4.3533051e-05,-0.00057100604
18.489,-4.3453772e-05,-0.00056996616
18.49,-4.3374705e-05,-0.00056892901
18.490999,-4.3295782e-05,-0.00056789385
18.492001,-4.3217002e-05,-0.00056686049
18.493,-4.3138367e-05,-0.00056582905
18.493999,-4.3059874e-05,-0.00056479953
18.495001,-4.2981523e-05,-0.00056377181
18.496,-4.2903317e-05,-0.00056274602
18.497,-4.2825253e-05,-0.00056172209
18.497999,-4.2747331e-05,-0.00056070002
18.499001,-4.2669551e-05,-0.00055967981
18.5,-4.2591917e-05,-0.00055866153
18.500999,-4.2514421e-05,-0.00055764499
18.502001,-4.2437066e-05,-0.00055663037
18.503,-4.235985e-05,-0.00055561762
18.504,-4.228278e-05,-0.00055460667
18.504999,-4.2205847e-05,-0.00055359758
18.506001,-4.2129053e-05,-0.00055259035
18.507,-4.2052405e-05,-0.00055158493
18.507999,-4.1975891e-05,-0.00055058138
18.509001,-4.1899519e-05,-0.00054957962
18.51,-4.1823285e-05,-0.00054857967
18.511,-4.1747189e-05,-0.00054758159
18.511999,-4.1671236e-05,-0.0005465853
18.513,-4.1595416e-05,-0.00054559082
18.514,-4.1519739e-05,-0.00054459815
18.514999,-4.1444197e-05,-0.00054360734
18.516001,-4.1368792e-05,-0.00054261828
18.517,-4.1293526e-05,-0.00054163107
18.518,-4.1218398e-05,-0.00054064562
18.518999,-4.1143408e-05,-0.00053966197
18.52,-4.106855e-05,-0.00053868012
18.521,-4.0993833e-05,-0.00053770008
18.521999,-4.0919251e-05,-0.00053672178
18.523001,-4.0844803e-05,-0.00053574529
18.524,-4.077049e-05,-0.0005347706
18.525,-4.0696315e-05,-0.00053379766
18.525999,-4.0622275e-05,-0.00053282653
18.527,-4.054837e-05,-0.00053185713
18.528,-4.0474599e-05,-0.00053088949
18.528999,-4.0400962e-05,-0.00052992365
18.530001,-4.0327461e-05,-0.0005289595
18.531,-4.025409e-05,-0.00052799715
18.532,-4.0180854e-05,-0.00052703655
18.533001,-4.0107752e-05,-0.00052607775
18.534,-4.0034785e-05,-0.00052512065
18.535,-3.9961949e-05,-0.00052416528
18.535999,-3.9889244e-05,-0.00052321167
18.537001,-3.9816674e-05,-0.00052225974
18.538,-3.9744235e-05,-0.00052130962
18.539,-3.967193e-05,-0.00052036118
18.540001,-3.9599756e-05,-0.00051941449
18.541,-3.9527709e-05,-0.00051846955
18.542,-3.9455797e-05,-0.00051752629
18.542999,-3.9384016e-05,-0.00051658473
18.544001,-3.9312366e-05,-0.0005156449
18.545,-3.9240844e-05,-0.00051470683
18.546,-3.9169452e-05,-0.00051377044
18.547001,-3.9098191e-05,-0.00051283574
18.548,-3.9027062e-05,-0.00051190273
18.549,-3.8956059e-05,-0.00051097141
18.549999,-3.8885188e-05,-0.00051004183
18.551001,-3.8814444e-05,-0.00050911389
18.552,-3.874383e-05,-0.00050818769
18.552999,-3.8673345e-05,-0.00050726312
18.554001,-3.8602986e-05,-0.00050634029
18.555,-3.8532755e-05,-0.0005054191
18.556,-3.8462651e-05,-0.00050449959
18.556999,-3.8392678e-05,-0.00050358177
18.558001,-3.8322829e-05,-0.00050266559
18.559,-3.8253107e-05,-0.00050175108
18.559999,-3.8183513e-05,-0.00050083821
18.561001,-3.8114045e-05,-0.00049992709
18.562,-3.8044705e-05,-0.00049901754
18.563,-3.7975489e-05,-0.00049810967
18.563999,-3.79064e-05,-0.00049720344
18.565001,-3.7837435e-05,-0.00049629889
18.566,-3.7768597e-05,-0.00049539597
18.566999,-3.7699883e-05,-0.00049449468
18.568001,-3.7631296e-05,-0.00049359503
18.569,-3.756283e-05,-0.000492697
18.57,-3.749449e-05,-0.0004918006
18.570999,-3.7426275e-05,-0.00049090583
18.572001,-3.7358182e-05,-0.0004900127
18.573,-3.7290214e-05,-0.00048912119
18.573999,-3.7222369e-05,-0.00048823131
18.575001,-3.7154648e-05,-0.00048734303
18.576,-3.7087051e-05,-0.00048645635
18.577,-3.7019574e-05,-0.00048557131
18.577999,-3.695222e-05,-0.00048468786
18.579,-3.6884991e-05,-0.00048380601
18.58,-3.6817881e-05,-0.00048292574
18.580999,-3.6750891e-05,-0.00048204709
18.582001,-3.6684025e-05,-0.00048117005
18.583,-3.6617283e-05,-0.00048029458
18.584,-3.6550657e-05,-0.00047942071
18.584999,-3.6484154e-05,-0.00047854841
18.586,-3.6417772e-05,-0.00047767771
18.587,-3.635151e-05,-0.00047680855
18.587999,-3.6285368e-05,-0.00047594099
18.589001,-3.6219346e-05,-0.00047507501
18.59,-3.6153444e-05,-0.0004742106
18.591,-3.6087662e-05,-0.00047334775
18.591999,-3.6021996e-05,-0.00047248646
18.593,-3.5956451e-05,-0.00047162673
18.594,-3.5891026e-05,-0.00047076857
18.594999,-3.5825717e-05,-0.00046991196
18.596001,-3.5760528e-05,-0.00046905689
18.597,-3.5695459e-05,-0.00046820339
18.598,-3.5630503e-05,-0.0004673514
18.599001,-3.5565667e-05,-0.00046650099
18.6,-3.5500951e-05,-0.00046565209
18.601,-3.5436347e-05,-0.00046480473
18.601999,-3.5371864e-05,-0.00046395892
18.603001,-3.5307497e-05,-0.00046311464
18.604,-3.5243243e-05,-0.00046227188
18.605,-3.517911e-05,-0.00046143064
18.606001,-3.5115088e-05,-0.00046059093
18.607,-3.5051187e-05,-0.00045975271
18.608,-3.4987399e-05,-0.00045891604
18.608999,-3.4923727e-05,-0.00045808087
18.610001,-3.4860168e-05,-0.00045724722
18.611,-3.4796725e-05,-0.00045641506
18.612,-3.4733395e-05,-0.00045558441
18.613001,-3.4670182e-05,-0.00045475527
18.614,-3.4607085e-05,-0.00045392761
18.615,-3.4544097e-05,-0.00045310144
18.615999,-3.4481225e-05,-0.00045227678
18.617001,-3.4418466e-05,-0.00045145361
18.618,-3.435582e-05,-0.00045063192
18.618999,-3.4293291e-05,-0.00044981169
18.620001,-3.423087e-05,-0.00044899297
18.621,-3.4168563e-05,-0.00044817571
18.622,-3.4106368e-05,-0.00044735993
18.622999,-3.4044286e-05,-0.00044654563
18.624001,-3.3982316e-05,-0.00044573279
18.625,-3.392046e-05,-0.0004449214
18.625999,-3.3858712e-05,-0.0004441115
18.627001,-3.3797074e-05,-0.00044330306
18.628,-3.3735549e-05,-0.00044249604
18.629,-3.3674136e-05,-0.0004416905
18.629999,-3.3612832e-05,-0.00044088642
18.631001,-3.3551642e-05,-0.00044008376
18.632,-3.3490556e-05,-0.00043928256
18.632999,-3.3429584e-05,-0.00043848279
18.634001,-3.336872e-05,-0.00043768447
18.635,-3.3307966e-05,-0.00043688758
18.636,-3.3247321e-05,-0.00043609214
18.636999,-3.3186785e-05,-0.00043529813
18.638,-3.3126358e-05,-0.00043450552
18.639,-3.306604e-05,-0.00043371436
18.639999,-3.3005832e-05,-0.0004329246
18.641001,-3.2945729e-05,-0.00043213629
18.642,-3.2885735e-05,-0.00043134936
18.643,-3.282585e-05,-0.00043056387
18.643999,-3.2766071e-05,-0.00042977979
18.645,-3.2706401e-05,-0.0004289971
18.646,-3.2646836e-05,-0.0004282158
18.646999,-3.2587381e-05,-0.00042743594
18.648001,-3.2528031e-05,-0.00042665747
18.649,-3.2468786e-05,-0.00042588037
18.65,-3.2409647e-05,-0.00042510469
18.650999,-3.2350614e-05,-0.00042433038
18.652,-3.2291689e-05,-0.00042355747
18.653,-3.2232867e-05,-0.00042278593
18.653999,-3.2174154e-05,-0.00042201579
18.655001,-3.2115542e-05,-0.00042124704
18.656,-3.2057036e-05,-0.00042047963
18.657,-3.1998636e-05,-0.00041971361
18.658001,-3.1940341e-05,-0.00041894897
18.659,-3.1882148e-05,-0.00041818569
18.66,-3.182406e-05,-0.00041742378
18.660999,-3.1766078e-05,-0.00041666321
18.662001,-3.1708194e-05,-0.00041590401
18.663,-3.1650419e-05,-0.00041514618
18.664,-3.1592743e-05,-0.00041438968
18.665001,-3.1535172e-05,-0.00041363455
18.666,-3.1477706e-05,-0.00041288076
18.667,-3.1420339e-05,-0.00041212831
18.667999,-3.1363077e-05,-0.0004113772
18.669001,-3.1305914e-05,-0.00041062746
18.67,-3.1248856e-05,-0.00040987902
18.671,-3.1191896e-05,-0.00040913193
18.672001,-3.1135041e-05,-0.00040838617
18.673,-3.1078285e-05,-0.00040764172
18.674,-3.1021631e-05,-0.00040689862
18.674999,-3.0965079e-05,-0.00040615682
18.676001,-3.0908624e-05,-0.00040541636
18.677,-3.0852272e-05,-0.00040467721
18.677999,-3.0796022e-05,-0.00040393937
18.679001,-3.073987e-05,-0.00040320284
18.68,-3.0683841e-05,-0.00040246797
18.681,-3.0627998e-05,-0.00040173548
18.681999,-3.0572253e-05,-0.0004010043
18.683001,-3.0516612e-05,-0.00040027447
18.684,-3.0461073e-05,-0.00039954597
18.684999,-3.0405632e-05,-0.00039881881
18.686001,-3.0350295e-05,-0.00039809296
18.687,-3.0295058e-05,-0.00039736842
18.688,-3.023992e-05,-0.00039664522
18.688999,-3.0184883e-05,-0.00039592333
18.690001,-3.0129946e-05,-0.00039520275
18.691,-3.0075111e-05,-0.00039448348
18.691999,-3.0020374e-05,-0.00039376551
18.693001,-2.9965737e-05,-0.00039304886
18.694,-2.99112e-05,-0.00039233352
18.695,-2.9856761e-05,-0.00039161945
18.695999,-2.9802422e-05,-0.00039090673
18.697001,-2.9748182e-05,-0.00039019526
18.698,-2.969404e-05,-0.00038948513
18.698999,-2.9639998e-05,-0.00038877627
18.700001,-2.9586054e-05,-0.0003880687
18.701,-2.9532206e-05,-0.00038736241
18.702,-2.9478459e-05,-0.0003866574
18.702999,-2.9424808e-05,-0.0003859537
18.704,-2.9371255e-05,-0.00038525127
18.705,-2.93178e-05,-0.00038455011
18.705999,-2.9264442e-05,-0.00038385025
18.707001,-2.921118e-05,-0.00038315164
18.708,-2.9158016e-05,-0.00038245431
18.709,-2.9104949e-05,-0.00038175823
18.709999,-2.9051978e-05,-0.00038106344
18.711,-2.8999104e-05,-0.00038036989
18.712,-2.8946326e-05,-0.00037967763
18.712999,-2.8893643e-05,-0.00037898662
18.714001,-2.8841057e-05,-0.00037829686
18.715,-2.8788567e-05,-0.00037760838
18.716,-2.8736171e-05,-0.00037692112
18.716999,-2.8683871e-05,-0.00037623514
18.718,-2.8631666e-05,-0.00037555039
18.719,-2.8579558e-05,-0.00037486688
18.719999,-2.8527542e-05,-0.00037418463
18.721001,-2.8475622e-05,-0.0003735036
18.722,-2.8423798e-05,-0.00037282382
18.723,-2.8372066e-05,-0.0003721453
18.724001,-2.8320428e-05,-0.00037146799
18.725,-2.8268885e-05,-0.00037079191
18.726,-2.8217435e-05,-0.00037011705
18.726999,-2.816608e-05,-0.00036944344
18.728001,-2.8114817e-05,-0.00036877106
18.729,-2.8063647e-05,-0.00036809989
18.73,-2.8012571e-05,-0.00036742992
18.731001,-2.7961587e-05,-0.0003667612
18.732,-2.7910697e-05,-0.00036609368
18.733,-2.7859898e-05,-0.0003654274
18.733999,-2.7809192e-05,-0.00036476229
18.735001,-2.7758579e-05,-0.00036409844
18.736,-2.7708058e-05,-0.00036343574
18.737,-2.7657628e-05,-0.0003627743
18.738001,-2.760729e-05,-0.00036211402
18.739,-2.7557044e-05,-0.00036145496
18.74,-2.7506889e-05,-0.0003607971
18.740999,-2.7456825e-05,-0.00036014043
18.742001,-2.7406852e-05,-0.00035948495
18.743,-2.7356969e-05,-0.00035883067
18.743999,-2.7307176e-05,-0.00035817755
18.745001,-2.7257476e-05,-0.00035752566
18.746,-2.7207865e-05,-0.00035687492
18.747,-2.7158345e-05,-0.00035622538
18.747999,-2.7108914e-05,-0.00035557704
18.749001,-2.7059574e-05,-0.00035492986
18.75,-2.7010323e-05,-0.00035428384
18.750999,-2.6961161e-05,-0.00035363901
18.752001,-2.6912088e-05,-0.00035299535
18.753,-2.6863107e-05,-0.00035235286
18.754,-2.6814212e-05,-0.00035171153
18.754999,-2.6765407e-05,-0.00035107136
18.756001,-2.6716689e-05,-0.00035043235
18.757,-2.6668062e-05,-0.00034979454
18.757999,-2.6619522e-05,-0.00034915784
18.759001,-2.657107e-05,-0.00034852233
18.76,-2.6522706e-05,-0.00034788795
18.761,-2.647443e-05,-0.00034725474
18.761999,-2.6426242e-05,-0.00034662269
18.763,-2.6378142e-05,-0.00034599175
18.764,-2.6330128e-05,-0.00034536197
18.764999,-2.6282201e-05,-0.00034473336
18.766001,-2.6234362e-05,-0.00034410588
18.767,-2.618661e-05,-0.00034347951
18.768,-2.6138943e-05,-0.0003428543
18.768999,-2.6091364e-05,-0.00034223023
18.77,-2.6043872e-05,-0.00034160729
18.771,-2.5996465e-05,-0.00034098545
18.771999,-2.5949144e-05,-0.00034036476
18.773001,-2.5901909e-05,-0.00033974519
18.774,-2.5854761e-05,-0.00033912677
18.775,-2.5807696e-05,-0.00033850945
18.775999,-2.5760717e-05,-0.00033789326
18.777,-2.5713825e-05,-0.00033727818
18.778,-2.5667017e-05,-0.0003366642
18.778999,-2.5620293e-05,-0.00033605137
18.780001,-2.5573654e-05,-0.00033543963
18.781,-2.5527101e-05,-0.000334829
18.782,-2.5480631e-05,-0.00033421945
18.783001,-2.5434245e-05,-0.00033361104
18.784,-2.5387944e-05,-0.00033300373
18.785,-2.5341727e-05,-0.00033239753
18.785999,-2.5295592e-05,-0.0003317924
18.787001,-2.5249543e-05,-0.00033118838
18.788,-2.5203577e-05,-0.00033058546
18.789,-2.5157693e-05,-0.00032998362
18.790001,-2.5111893e-05,-0.00032938286
18.791,-2.5066176e-05,-0.00032878321
18.792,-2.5020541e-05,-0.00032818463
18.792999,-2.4974988e-05,-0.00032758716
18.794001,-2.4929519e-05,-0.00032699076
18.795,-2.4884132e-05,-0.00032639541
18.796,-2.4838828e-05,-0.00032580117
18.797001,-2.4793604e-05,-0.00032520801
18.798,-2.4748462e-05,-0.00032461592
18.799,-2.4703404e-05,-0.00032402488
18.799999,-2.4658426e-05,-0.00032343491
18.801001,-2.461353e-05,-0.00032284603
18.802,-2.4568713e-05,-0.00032225819
18.802999,-2.4523979e-05,-0.00032167142
18.804001,-2.4479326e-05,-0.00032108574
18.805,-2.4434754e-05,-0.0003205011
18.806,-2.4390261e-05,-0.00031991751
18.806999,-2.4345849e-05,-0.00031933497
18.808001,-2.4301518e-05,-0.0003187535
18.809,-2.4257266e-05,-0.00031817306
18.809999,-2.4213095e-05,-0.00031759369
18.811001,-2.4169003e-05,-0.00031701536
18.812,-2.4124991e-05,-0.00031643806
18.813,-2.4081059e-05,-0.00031586183
18.813999,-2.4037205e-05,-0.00031528663
18.815001,-2.3993431e-05,-0.00031471247
18.816,-2.3949737e-05,-0.00031413932
18.816999,-2.3906121e-05,-0.00031356723
18.818001,-2.3862583e-05,-0.00031299616
18.819,-2.3819124e-05,-0.00031242613
18.82,-2.3775743e-05,-0.00031185712
18.820999,-2.3732442e-05,-0.00031128916
18.822001,-2.3689217e-05,-0.00031072219
18.823,-2.3646071e-05,-0.00031015626
18.823999,-2.3603003e-05,-0.00030959136
18.825001,-2.3560013e-05,-0.00030902747
18.826,-2.3517099e-05,-0.00030846457
18.827,-2.3474264e-05,-0.00030790272
18.827999,-2.3431505e-05,-0.00030734186
18.829,-2.3388822e-05,-0.00030678202
18.83,-2.3346218e-05,-0.0003062232
18.830999,-2.330369e-05,-0.00030566537
18.832001,-2.3261238e-05,-0.00030510855
18.833,-2.3218863e-05,-0.00030455273
18.834,-2.3176564e-05,-0.00030399792
18.834999,-2.313434e-05,-0.0003034441
18.836,-2.3092194e-05,-0.00030289128
18.837,-2.3050123e-05,-0.00030233944
18.837999,-2.3008128e-05,-0.00030178862
18.839001,-2.2966207e-05,-0.00030123876
18.84,-2.2924363e-05,-0.00030068989
18.841,-2.2882594e-05,-0.00030014204
18.841999,-2.2840899e-05,-0.00029959515
18.843,-2.279928e-05,-0.00029904922
18.844,-2.2757735e-05,-0.00029850431
18.844999,-2.2716265e-05,-0.00029796036
18.846001,-2.2674869e-05,-0.0002974174
18.847,-2.2633549e-05,-0.0002968754
18.848,-2.2592301e-05,-0.00029633436
18.849001,-2.2551128e-05,-0.00029579431
18.85,-2.2510028e-05,-0.00029525525
18.851,-2.2469003e-05,-0.00029471712
18.851999,-2.242805e-05,-0.00029417995
18.853001,-2.2387172e-05,-0.00029364377
18.854,-2.2346367e-05,-0.00029310855
18.855,-2.2305634e-05,-0.00029257426
18.856001,-2.2264974e-05,-0.00029204096
18.857,-2.2224387e-05,-0.00029150859
18.858,-2.2183873e-05,-0.00029097719
18.858999,-2.2143431e-05,-0.00029044674
18.860001,-2.2103062e-05,-0.00028991723
18.861,-2.2062766e-05,-0.00028938867
18.862,-2.2022541e-05,-0.00028886105
18.863001,-2.1982389e-05,-0.00028833438
18.864,-2.1942307e-05,-0.00028780865
18.865,-2.1902297e-05,-0.00028728385
18.865999,-2.1862359e-05,-0.00028676001
18.867001,-2.1822492e-05,-0.00028623707
18.868,-2.1782696e-05,-0.0002857151
18.868999,-2.1742972e-05,-0.00028519405
18.870001,-2.1703318e-05,-0.00028467394
18.871,-2.1663744e-05,-0.00028415484
18.872,-2.1624299e-05,-0.00028363746
18.872999,-2.1584927e-05,-0.00028312104
18.874001,-2.1545626e-05,-0.00028260553
18.875,-2.1506396e-05,-0.00028209097
18.875999,-2.1467238e-05,-0.00028157738
18.877001,-2.1428152e-05,-0.00028106468
18.878,-2.1389136e-05,-0.00028055295
18.879,-2.1350192e-05,-0.00028004212
18.879999,-2.131132e-05,-0.00027953225
18.881001,-2.1272517e-05,-0.00027902328
18.882,-2.1233785e-05,-0.00027851528
18.882999,-2.1195125e-05,-0.00027800817
18.884001,-2.1156535e-05,-0.000277502
18.885,-2.1118014e-05,-0.00027699673
18.886,-2.1079564e-05,-0.00027649241
18.886999,-2.1041185e-05,-0.000275989
18.888,-2.1002876e-05,-0.0002754865
18.889,-2.0964635e-05,-0.00027498492
18.889999,-2.0926465e-05,-0.00027448425
18.891001,-2.0888365e-05,-0.00027398451
18.892,-2.0850333e-05,-0.00027348567
18.893,-2.0812371e-05,-0.00027298773
18.893999,-2.077448e-05,-0.00027249072
18.895,-2.0736656e-05,-0.00027199459
18.896,-2.0698901e-05,-0.00027149939
18.896999,-2.0661215e-05,-0.00027100506
18.898001,-2.0623598e-05,-0.00027051166
18.899,-2.0586049e-05,-0.00027001914
18.9,-2.0548569e-05,-0.00026952755
18.900999,-2.0511157e-05,-0.00026903683
18.902,-2.0473813e-05,-0.00026854701
18.903,-2.0436539e-05,-0.00026805807
18.903999,-2.0399331e-05,-0.00026757005
18.905001,-2.0362191e-05,-0.00026708288
18.906,-2.0325118e-05,-0.00026659662
18.907,-2.0288115e-05,-0.00026611125
18.908001,-2.0251176e-05,-0.00026562676
18.909,-2.0214307e-05,-0.00026514317
18.91,-2.0177506e-05,-0.00026466043
18.910999,-2.0140769e-05,-0.00026417858
18.912001,-2.01041e-05,-0.00026369761
18.913,-2.0067499e-05,-0.00026321755
18.914,-2.0030964e-05,-0.00026273832
18.915001,-1.9994495e-05,-0.00026225997
18.916,-1.9958094e-05,-0.00026178249
