"Time","C1.v","C4.v","C5.v","C2.v","C3.v","Transistor1.ct.v","Transistor1.Tr.C.v","Transistor2.ct.v","Transistor2.Tr.C.v"
3.8799999e-10,0.093329817,-0.1098485,-0.11905485,0.1102828,9.6141517e-10,0.092214897,0.11020947,4.8161104e-07,0.10976531
3.9e-10,0.093770027,-0.11097674,-0.12028702,0.11141293,9.3808317e-10,0.092656612,0.11133915,4.6992071e-07,0.11089314
3.9199999e-10,0.094209619,-0.11211067,-0.12152553,0.11254874,9.1434466e-10,0.093097717,0.11247452,4.580267e-07,0.11202665
3.94e-10,0.0946486,-0.11325029,-0.12277037,0.11369023,8.9019803e-10,0.09353821,0.11361559,4.4592821e-07,0.11316587
3.9600001e-10,0.095086969,-0.11439561,-0.12402155,0.11483741,8.6564167e-10,0.0939781,0.11476233,4.3362445e-07,0.11431078
3.9799999e-10,0.095524713,-0.11554661,-0.12527907,0.11599027,8.4067386e-10,0.094417378,0.11591476,4.2111455e-07,0.11546136
4.0000001e-10,0.095961839,-0.1167033,-0.12654294,0.11714882,8.1529306e-10,0.094856039,0.11707287,4.0839771e-07,0.11661765
4.0199999e-10,0.096398339,-0.11786567,-0.12781313,0.11831304,7.8949752e-10,0.095294088,0.11823666,3.9547314e-07,0.11777961
4.04e-10,0.096834213,-0.11903373,-0.12908968,0.11948295,7.6328577e-10,0.095731504,0.11940613,3.8234e-07,0.11894727
4.0600001e-10,0.097269461,-0.12020748,-0.13037255,0.12065853,7.3665601e-10,0.096168309,0.12058128,3.6899746e-07,0.1201206
4.0799999e-10,0.097704068,-0.12138691,-0.13166177,0.12183979,7.0960676e-10,0.096604481,0.1217621,3.5544474e-07,0.12129962
4.1000001e-10,0.098138042,-0.12257201,-0.13295732,0.12302673,6.8213624e-10,0.097040027,0.1229486,3.4168096e-07,0.12248433
4.1199999e-10,0.098571375,-0.12376281,-0.13425921,0.12421934,6.5424294e-10,0.097474933,0.12414078,3.2770535e-07,0.12367471
4.14e-10,0.099004067,-0.12495928,-0.13556744,0.12541762,6.2592509e-10,0.097909212,0.12533863,3.1351706e-07,0.12487077
4.1600001e-10,0.099436119,-0.12616143,-0.13688202,0.12662157,5.9718119e-10,0.098342851,0.12654215,2.9911533e-07,0.12607251
4.18e-10,0.099867515,-0.12736925,-0.13820292,0.12783121,5.6800958e-10,0.098775849,0.12775135,2.8449927e-07,0.12727994
4.2000001e-10,0.10029827,-0.12858275,-0.13953017,0.12904651,5.3840854e-10,0.099208206,0.12896621,2.6966808e-07,0.12849303
4.2199999e-10,0.10072836,-0.12980193,-0.14086375,0.13026747,5.0837656e-10,0.099639907,0.13018675,2.5462097e-07,0.12971179
4.24e-10,0.10115781,-0.13102677,-0.14220367,0.13149412,4.7791188e-10,0.10007097,0.13141295,2.3935712e-07,0.13093625
4.2600001e-10,0.10158659,-0.13225731,-0.14354993,0.13272642,4.4701295e-10,0.10050137,0.13264483,2.2387567e-07,0.13216637
4.28e-10,0.10201471,-0.1334935,-0.14490253,0.13396439,4.1567813e-10,0.10093112,0.13388237,2.0817583e-07,0.13340215
4.3000001e-10,0.10244217,-0.13473538,-0.14626145,0.13520803,3.8390577e-10,0.10136022,0.13512558,1.9225679e-07,0.13464361
4.3199999e-10,0.10286896,-0.1359829,-0.14762673,0.13645732,3.516942e-10,0.10178865,0.13637444,1.7611772e-07,0.13589075
4.34e-10,0.10329511,-0.13723612,-0.14899834,0.1377123,3.1909181e-10,0.10221645,0.13762897,1.5978283e-07,0.13714355
4.3600001e-10,0.10372061,-0.138495,-0.15037628,0.13897292,2.8605621e-10,0.1026436,0.13888918,1.4323089e-07,0.13840203
4.38e-10,0.10414542,-0.13975954,-0.15176055,0.14023921,2.5258182e-10,0.10307008,0.14015503,1.2645913e-07,0.13966617
4.4000001e-10,0.10456956,-0.14102975,-0.15315117,0.14151116,2.1866715e-10,0.1034959,0.14142655,1.0946678e-07,0.14093597
4.4199999e-10,0.10499303,-0.14230563,-0.15454812,0.14278877,1.8431075e-10,0.10392103,0.14270373,9.2253103e-08,0.14221144
4.44e-10,0.10541581,-0.14358716,-0.15595141,0.14407204,1.4951111e-10,0.1043455,0.14398655,7.4817379e-08,0.14349258
4.4599999e-10,0.10583792,-0.14487436,-0.15736103,0.14536096,1.1426678e-10,0.10476929,0.14527506,5.7158857e-08,0.14477937
4.48e-10,0.10625934,-0.14616722,-0.158777,0.14665554,7.8576284e-11,0.1051924,0.14656919,3.9276802e-08,0.14607184
4.5000001e-10,0.10668007,-0.14746574,-0.16019928,0.14795578,4.2438136e-11,0.10561483,0.14786901,2.1170472e-08,0.14736995
4.5199999e-10,0.10710011,-0.14876993,-0.16162792,0.14926165,5.8508675e-12,0.10603658,0.14917445,2.8391269e-09,0.14867373
4.54e-10,0.10751945,-0.15007976,-0.16306289,0.15057319,-3.1186997e-11,0.10645764,0.15048556,-1.5717969e-08,0.14998317
4.5599999e-10,0.1079381,-0.15139526,-0.1645042,0.15189038,-6.8676932e-11,0.106878,0.15180232,-3.4501557e-08,0.15129825
4.58e-10,0.10835604,-0.15271641,-0.16595183,0.15321322,-1.0662041e-10,0.10729768,0.15312472,-5.3512373e-08,0.152619
4.6000001e-10,0.10877329,-0.15404321,-0.16740581,0.1545417,-1.4501891e-10,0.10771666,0.15445279,-7.2751163e-08,0.15394542
4.6199999e-10,0.10918983,-0.15537567,-0.16886613,0.15587585,-1.8387392e-10,0.10813494,0.15578648,-9.2218656e-08,0.15527748
4.6400001e-10,0.10960566,-0.1567138,-0.17033277,0.15721563,-2.2318689e-10,0.10855252,0.15712585,-1.119156e-07,0.15661518
4.6600002e-10,0.11002079,-0.15805756,-0.17180575,0.15856105,-2.6295932e-10,0.10896939,0.15847084,-1.3184273e-07,0.15795855
4.6800003e-10,0.1104352,-0.15940697,-0.17328508,0.15991212,-3.0319264e-10,0.10938556,0.15982148,-1.5200078e-07,0.15930757
4.6999998e-10,0.1108489,-0.16076204,-0.17477073,0.16126883,-3.4388839e-10,0.10980102,0.16117777,-1.723905e-07,0.16066223
4.7199999e-10,0.11126187,-0.16212274,-0.17626272,0.16263118,-3.8504799e-10,0.11021577,0.16253969,-1.9301262e-07,0.16202255
4.7400001e-10,0.11167412,-0.1634891,-0.17776105,0.16399918,-4.2667295e-10,0.1106298,0.16390726,-2.1386789e-07,0.16338851
4.7600002e-10,0.11208566,-0.16486111,-0.17926571,0.16537282,-4.6876475e-10,0.11104312,0.16528046,-2.3495703e-07,0.16476011
4.7799997e-10,0.11249647,-0.16623877,-0.1807767,0.1667521,-5.1132482e-10,0.11145571,0.16665931,-2.562808e-07,0.16613735
4.7999998e-10,0.11290654,-0.16762206,-0.18229403,0.16813701,-5.5435467e-10,0.11186758,0.16804379,-2.7783992e-07,0.16752025
4.82e-10,0.11331588,-0.169011,-0.1838177,0.16952756,-5.9785576e-10,0.11227873,0.16943392,-2.9963513e-07,0.16890879
4.8400001e-10,0.11372449,-0.17040558,-0.18534769,0.17092375,-6.4182959e-10,0.11268914,0.17082968,-3.2166722e-07,0.17030297
4.8600002e-10,0.11413236,-0.1718058,-0.18688403,0.17232557,-6.8627759e-10,0.11309883,0.17223106,-3.4393685e-07,0.1717028
4.8799997e-10,0.1145395,-0.17321165,-0.18842669,0.17373303,-7.3120132e-10,0.11350778,0.17363809,-3.6644479e-07,0.17310825
4.8999999e-10,0.11494588,-0.17462315,-0.18997569,0.1751461,-7.7660217e-10,0.113916,0.17505075,-3.891918e-07,0.17451936
4.92e-10,0.11535152,-0.17604029,-0.19153103,0.17656483,-8.2248158e-10,0.11432347,0.17646904,-4.1217859e-07,0.17593609
4.9400001e-10,0.11575641,-0.17746305,-0.1930927,0.17798917,-8.6884117e-10,0.11473021,0.17789295,-4.3540592e-07,0.17735846
4.9600002e-10,0.11616058,-0.17889147,-0.19466071,0.17941914,-9.1566099e-10,0.11513621,0.17932251,-4.5886387e-07,0.17878647
4.9799997e-10,0.11656401,-0.18032551,-0.19623505,0.18085475,-9.629455e-10,0.1155415,0.18075769,-4.8255464e-07,0.18022013
4.9999999e-10,0.11696668,-0.18176518,-0.19781572,0.18229598,-1.0107102e-09,0.11594602,0.18219849,-5.0648589e-07,0.1816594
5.02e-10,0.1173686,-0.18321049,-0.19940272,0.18374284,-1.0589561e-09,0.11634981,0.18364492,-5.3065833e-07,0.18310432
5.0400001e-10,0.11776976,-0.18466143,-0.20099606,0.18519533,-1.1076846e-09,0.11675284,0.18509698,-5.5507252e-07,0.18455486
5.0600002e-10,0.11817016,-0.18611801,-0.20259573,0.18665344,-1.1568969e-09,0.11715511,0.18655467,-5.7972909e-07,0.18601103
5.0799998e-10,0.11856981,-0.1875802,-0.20420173,0.18811716,-1.2065944e-09,0.11755663,0.18801796,-6.0462867e-07,0.18747284
5.0999999e-10,0.11896868,-0.18904802,-0.20581406,0.18958651,-1.256778e-09,0.1179574,0.18948689,-6.2977193e-07,0.18894026
5.12e-10,0.11936679,-0.19052148,-0.20743273,0.19106148,-1.3074491e-09,0.1183574,0.19096144,-6.551594e-07,0.19041333
5.1400001e-10,0.11976412,-0.19200055,-0.20905773,0.19254208,-1.3586091e-09,0.11875663,0.19244161,-6.8079174e-07,0.191892
5.1600002e-10,0.12016068,-0.19348526,-0.21068907,0.19402829,-1.410259e-09,0.1191551,0.19392739,-7.0666954e-07,0.1933763
5.1799998e-10,0.12055647,-0.19497558,-0.21232672,0.1955201,-1.4624001e-09,0.1195528,0.19541879,-7.3279347e-07,0.19486624
5.1999999e-10,0.12095149,-0.19647153,-0.21397072,0.19701755,-1.5150335e-09,0.11994973,0.19691581,-7.5916404e-07,0.1963618
5.22e-10,0.12134572,-0.1979731,-0.21562105,0.19852062,-1.5681605e-09,0.12034588,0.19841844,-7.8578194e-07,0.19786297
5.2400001e-10,0.12173917,-0.1994803,-0.21727772,0.20002928,-1.6217824e-09,0.12074126,0.19992669,-8.1264767e-07,0.19936977
5.2600002e-10,0.12213183,-0.20099311,-0.21894072,0.20154357,-1.6759002e-09,0.12113586,0.20144054,-8.3976198e-07,0.20088218
5.2799998e-10,0.12252371,-0.20251153,-0.22061004,0.20306346,-1.7305152e-09,0.12152968,0.20296001,-8.6712532e-07,0.20240022
5.2999999e-10,0.1229148,-0.20403558,-0.2222857,0.20458896,-1.7856285e-09,0.12192271,0.2044851,-8.9473838e-07,0.20392387
5.32e-10,0.1233051,-0.20556523,-0.22396769,0.20612007,-1.8412415e-09,0.12231496,0.2060158,-9.2260166e-07,0.20545314
5.3400001e-10,0.1236946,-0.20710051,-0.22565602,0.2076568,-1.8973552e-09,0.12270641,0.20755209,-9.5071584e-07,0.20698802
5.3600002e-10,0.1240833,-0.20864139,-0.22735067,0.20919913,-1.9539705e-09,0.12309708,0.209094,-9.7908151e-07,0.20852852
5.3799998e-10,0.1244712,-0.2101879,-0.22905165,0.21074708,-2.0110893e-09,0.12348696,0.21064152,-1.0076992e-06,0.21007462
5.3999999e-10,0.1248583,-0.21174002,-0.23075897,0.21230061,-2.0687121e-09,0.12387604,0.21219464,-1.0365695e-06,0.21162635
5.42e-10,0.1252446,-0.21329774,-0.23247261,0.21385977,-2.1268403e-09,0.12426431,0.21375336,-1.065693e-06,0.21318367
5.4400001e-10,0.1256301,-0.21486107,-0.23419259,0.21542451,-2.1854751e-09,0.12465179,0.2153177,-1.0950703e-06,0.21474662
5.4600002e-10,0.12601478,-0.21643001,-0.23591891,0.21699487,-2.2446176e-09,0.12503846,0.21688762,-1.124702e-06,0.21631517
5.4799998e-10,0.12639865,-0.21800457,-0.23765154,0.21857081,-2.304269e-09,0.12542433,0.21846315,-1.1545885e-06,0.21788932
5.4999999e-10,0.1267817,-0.21958472,-0.23939052,0.22015238,-2.3644304e-09,0.12580939,0.22004429,-1.1847306e-06,0.2194691
5.52e-10,0.12716395,-0.22117049,-0.24113582,0.22173953,-2.4251028e-09,0.12619363,0.22163102,-1.2151289e-06,0.22105446
5.5400001e-10,0.12754537,-0.22276184,-0.24288745,0.22333227,-2.4862876e-09,0.12657706,0.22322334,-1.2457837e-06,0.22264543
5.5600002e-10,0.12792596,-0.22435881,-0.24464542,0.22493061,-2.5479858e-09,0.12695968,0.22482127,-1.2766958e-06,0.22424202
5.5799998e-10,0.12830575,-0.22596139,-0.24640971,0.22653456,-2.6101989e-09,0.12734149,0.2264248,-1.3078659e-06,0.22584419
5.5999999e-10,0.1286847,-0.22756955,-0.24818033,0.22814409,-2.6729299e-09,0.12772247,0.2280339,-1.3392954e-06,0.22745198
5.62e-10,0.12906282,-0.22918333,-0.24995728,0.22975923,-2.736178e-09,0.12810265,0.22964862,-1.3709839e-06,0.22906536
5.6400001e-10,0.12944011,-0.2308027,-0.25174057,0.23137996,-2.7999443e-09,0.12848198,0.23126891,-1.4029321e-06,0.23068434
5.6600002e-10,0.12981658,-0.23242766,-0.25353017,0.23300627,-2.8642297e-09,0.12886049,0.23289481,-1.4351405e-06,0.23230892
5.6799998e-10,0.13019221,-0.23405823,-0.25532612,0.23463817,-2.9290357e-09,0.12923817,0.23452629,-1.4676094e-06,0.2339391
5.6999999e-10,0.130567,-0.23569438,-0.25712839,0.23627566,-2.994363e-09,0.12961502,0.23616336,-1.5003399e-06,0.23557487
5.72e-10,0.13094094,-0.23733614,-0.25893697,0.23791873,-3.0602132e-09,0.12999104,0.23780604,-1.533332e-06,0.23721623
5.7400001e-10,0.13131405,-0.23898348,-0.2607519,0.23956741,-3.126587e-09,0.13036622,0.23945428,-1.5665867e-06,0.23886319
5.7600003e-10,0.13168633,-0.24063642,-0.26257318,0.24122167,-3.1934857e-09,0.13074057,0.24110812,-1.6001042e-06,0.24051574
5.7799998e-10,0.13205774,-0.24229495,-0.26440075,0.24288151,-3.2609102e-09,0.13111407,0.24276753,-1.6338852e-06,0.2421739
5.7999999e-10,0.1324283,-0.24395908,-0.26623467,0.24454692,-3.3288619e-09,0.13148673,0.24443254,-1.6679303e-06,0.24383762
5.82e-10,0.13279803,-0.24562879,-0.2680749,0.24621792,-3.3973417e-09,0.13185854,0.24610312,-1.70224e-06,0.24550694
5.8400002e-10,0.13316689,-0.2473041,-0.26992148,0.24789451,-3.4663505e-09,0.13222951,0.24777929,-1.7368149e-06,0.24718186
5.8600003e-10,0.13353489,-0.24898498,-0.27177438,0.24957667,-3.5358898e-09,0.13259962,0.24946104,-1.7716553e-06,0.24886236
5.8799998e-10,0.13390204,-0.25067145,-0.2736336,0.25126442,-3.6059604e-09,0.13296887,0.25114837,-1.806762e-06,0.25054845
5.8999999e-10,0.13426833,-0.2523635,-0.27549917,0.25295776,-3.6765635e-09,0.13333729,0.25284126,-1.8421355e-06,0.25224012
5.92e-10,0.13463376,-0.25406113,-0.27737105,0.25465664,-3.7476999e-09,0.13370483,0.25453976,-1.8777762e-06,0.25393736
5.9400002e-10,0.13499832,-0.25576437,-0.27924925,0.25636113,-3.819371e-09,0.13407153,0.25624382,-1.9136849e-06,0.25564021
5.9600003e-10,0.13536201,-0.25747317,-0.2811338,0.25807118,-3.8915777e-09,0.13443735,0.25795346,-1.9498616e-06,0.25734863
5.9799998e-10,0.13572484,-0.25918755,-0.28302467,0.25978681,-3.9643213e-09,0.13480231,0.25966868,-1.9863073e-06,0.25906262
5.9999999e-10,0.13608679,-0.26090753,-0.28492185,0.26150802,-4.0376023e-09,0.13516641,0.26138946,-2.0230225e-06,0.26078221
6.0200001e-10,0.13644786,-0.26263309,-0.28682539,0.26323479,-4.1114223e-09,0.13552964,0.26311582,-2.0600078e-06,0.26250738
6.0400002e-10,0.13680807,-0.26436418,-0.28873524,0.26496711,-4.1857819e-09,0.135892,0.26484773,-2.0972632e-06,0.26423812
6.0599997e-10,0.13716738,-0.26610088,-0.29065141,0.26670504,-4.2606825e-09,0.13625348,0.26658523,-2.1347896e-06,0.26597443
6.0799998e-10,0.13752583,-0.26784316,-0.2925739,0.26844853,-4.3361248e-09,0.13661408,0.26832831,-2.1725878e-06,0.26771632
6.0999999e-10,0.13788338,-0.269591,-0.29450274,0.27019757,-4.4121098e-09,0.13697383,0.27007693,-2.2106576e-06,0.26946378
6.1200001e-10,0.13824005,-0.27134442,-0.29643789,0.27195218,-4.4886392e-09,0.13733268,0.27183113,-2.2490001e-06,0.27121681
6.1400002e-10,0.13859583,-0.27310342,-0.29837936,0.27371237,-4.5657131e-09,0.13769065,0.27359089,-2.2876156e-06,0.27297541
6.1599997e-10,0.13895074,-0.27486798,-0.30032718,0.27547812,-4.6433333e-09,0.13804772,0.27535623,-2.3265047e-06,0.27473959
6.1799998e-10,0.13930473,-0.27663812,-0.30228132,0.27724943,-4.7215001e-09,0.13840392,0.27712715,-2.3656678e-06,0.27650934
6.2e-10,0.13965784,-0.27841383,-0.30424178,0.2790263,-4.8002153e-09,0.13875923,0.2789036,-2.4051053e-06,0.27828467
6.2200001e-10,0.14001006,-0.28019509,-0.30620855,0.28080875,-4.879487e-09,0.13911365,0.2806856,-2.4448218e-06,0.28006557
6.2400002e-10,0.14036137,-0.28198195,-0.30818167,0.28259674,-4.9593103e-09,0.13946718,0.28247318,-2.4848146e-06,0.28185201
6.2599997e-10,0.14071178,-0.28377435,-0.31016111,0.28439027,-5.0396856e-09,0.13981982,0.28426632,-2.525084e-06,0.28364405
6.2799999e-10,0.14106129,-0.28557229,-0.31214687,0.28618938,-5.1206137e-09,0.14017154,0.28606501,-2.5656304e-06,0.28544161
6.3e-10,0.1414099,-0.28737584,-0.31413895,0.28799406,-5.2020961e-09,0.14052238,0.28786927,-2.6064545e-06,0.28724477
6.3200001e-10,0.14175761,-0.28918493,-0.31613737,0.28980428,-5.2841336e-09,0.1408723,0.28967908,-2.6475568e-06,0.28905347
6.3400002e-10,0.1421044,-0.29099959,-0.31814209,0.29162005,-5.3667271e-09,0.14122133,0.29149446,-2.6889375e-06,0.29086775
6.3599997e-10,0.14245027,-0.2928198,-0.32015315,0.29344139,-5.4498779e-09,0.14156945,0.29331538,-2.7305975e-06,0.29268759
6.3799999e-10,0.14279523,-0.29464558,-0.32217056,0.29526827,-5.5335869e-09,0.14191666,0.29514185,-2.7725371e-06,0.29451299
6.4e-10,0.14313929,-0.2964769,-0.32419425,0.29710072,-5.6178551e-09,0.14226297,0.29697388,-2.8147567e-06,0.29634395
6.4200001e-10,0.14348242,-0.2983138,-0.3262243,0.29893869,-5.7026837e-09,0.14260836,0.29881144,-2.8572572e-06,0.29818046
6.4400002e-10,0.14382464,-0.30015624,-0.32826066,0.30078223,-5.7880731e-09,0.14295283,0.30065456,-2.9000389e-06,0.30002251
6.4599998e-10,0.14416592,-0.30200425,-0.33030334,0.30263132,-5.8740253e-09,0.14329639,0.30250326,-2.9431021e-06,0.30187014
6.4799999e-10,0.14450629,-0.3038578,-0.33235234,0.30448595,-5.9605405e-09,0.14363903,0.30435747,-2.9864477e-06,0.30372331
6.5e-10,0.14484572,-0.3057169,-0.33440766,0.30634612,-6.0476197e-09,0.14398074,0.30621722,-3.030076e-06,0.30558205
6.5200001e-10,0.14518423,-0.30758157,-0.33646932,0.30821186,-6.1352643e-09,0.14432153,0.30808255,-3.0739873e-06,0.30744633
6.5400002e-10,0.14552182,-0.30945176,-0.33853731,0.31008312,-6.2234755e-09,0.1446614,0.30995342,-3.1181823e-06,0.30931616
6.5599998e-10,0.14585847,-0.31132755,-0.34061161,0.31195992,-6.3122538e-09,0.14500034,0.31182981,-3.1626616e-06,0.31119153
6.5799999e-10,0.14619417,-0.31320885,-0.34269223,0.3138423,-6.4016001e-09,0.14533834,0.31371176,-3.2074258e-06,0.31307247
6.6e-10,0.14652894,-0.31509569,-0.34477916,0.31573018,-6.4915158e-09,0.14567542,0.31559923,-3.2524749e-06,0.31495896
6.6200001e-10,0.14686278,-0.31698811,-0.34687242,0.31762362,-6.5820021e-09,0.14601156,0.31749225,-3.2978098e-06,0.31685096
6.6400002e-10,0.14719567,-0.31888604,-0.34897202,0.31952259,-6.673059e-09,0.14634676,0.31939083,-3.343431e-06,0.31874853
6.6599998e-10,0.14752762,-0.32078955,-0.35107794,0.32142711,-6.7646888e-09,0.14668104,0.32129493,-3.3893389e-06,0.32065165
6.6799999e-10,0.14785863,-0.32269859,-0.35319018,0.32333714,-6.8568911e-09,0.14701436,0.32320458,-3.4355337e-06,0.32256031
6.7e-10,0.14818868,-0.32461315,-0.35530874,0.32525274,-6.949668e-09,0.14734675,0.32511973,-3.4820164e-06,0.32447451
6.7200001e-10,0.1485178,-0.32653329,-0.35743362,0.32717386,-7.0430199e-09,0.14767818,0.32704046,-3.5287869e-06,0.32639426
6.7400002e-10,0.14884596,-0.32845894,-0.35956481,0.32910049,-7.1369479e-09,0.14800867,0.32896671,-3.5758464e-06,0.32831955
6.7599998e-10,0.14917316,-0.33039013,-0.36170235,0.33103269,-7.2314528e-09,0.14833823,0.33089846,-3.6231947e-06,0.33025038
6.7799999e-10,0.1494994,-0.33232689,-0.36384618,0.33297041,-7.3265358e-09,0.14866681,0.33283579,-3.6708329e-06,0.33218673
6.8e-10,0.14982469,-0.33426914,-0.36599636,0.33491364,-7.422198e-09,0.14899446,0.33477861,-3.718761e-06,0.33412865
6.8200001e-10,0.15014902,-0.33621696,-0.36815283,0.33686242,-7.5184401e-09,0.14932114,0.33672699,-3.7669797e-06,0.33607608
6.8400002e-10,0.15047239,-0.33817032,-0.37031564,0.33881673,-7.6152551e-09,0.14964686,0.33868089,-3.8154858e-06,0.33802903
6.8599998e-10,0.1507948,-0.3401292,-0.37248474,0.34077656,-7.7126465e-09,0.14997163,0.34064031,-3.8642802e-06,0.33998755
6.8799999e-10,0.15111624,-0.34209359,-0.37466016,0.34274191,-7.8106188e-09,0.15029545,0.34260526,-3.9133656e-06,0.34195158
6.9e-10,0.15143672,-0.34406355,-0.37684193,0.34471279,-7.9091738e-09,0.1506183,0.34457573,-3.962743e-06,0.34392115
6.9200001e-10,0.15175623,-0.34603903,-0.37902999,0.34668919,-8.0083113e-09,0.15094018,0.34655172,-4.0124123e-06,0.34589624
6.9400002e-10,0.15207475,-0.34802002,-0.38122436,0.34867111,-8.1080325e-09,0.15126109,0.34853324,-4.0623745e-06,0.34787688
6.9599998e-10,0.15239231,-0.35000655,-0.38342509,0.35065857,-8.2083389e-09,0.15158103,0.35052028,-4.1126291e-06,0.34986305
6.9799999e-10,0.1527089,-0.3519986,-0.3856321,0.35265154,-8.3092306e-09,0.15190001,0.35251284,-4.1631774e-06,0.35185471
7e-10,0.15302451,-0.35399619,-0.38784543,0.35465002,-8.4107086e-09,0.15221801,0.35451093,-4.2140196e-06,0.35385194
7.0200001e-10,0.15333915,-0.35599932,-0.39006507,0.35665402,-8.5127736e-09,0.15253504,0.35651451,-4.2651554e-06,0.35585469
7.0400002e-10,0.15365279,-0.35800794,-0.39229104,0.35866356,-8.6154275e-09,0.15285109,0.35852364,-4.3165865e-06,0.35786295
7.0599998e-10,0.15396546,-0.3600221,-0.39452332,0.36067858,-8.7186693e-09,0.15316616,0.36053827,-4.3683121e-06,0.35987672
7.0799999e-10,0.15427713,-0.36204177,-0.39676192,0.36269915,-8.822501e-09,0.15348025,0.36255842,-4.4203334e-06,0.36189604
7.1e-10,0.15458782,-0.36406699,-0.39900684,0.3647252,-8.9269241e-09,0.15379336,0.36458409,-4.4726507e-06,0.36392087
7.1200001e-10,0.15489753,-0.36609772,-0.40125808,0.3667568,-9.0319379e-09,0.15410548,0.36661524,-4.5252641e-06,0.36595121
7.1400003e-10,0.15520625,-0.36813393,-0.40351561,0.36879387,-9.1375432e-09,0.15441662,0.36865193,-4.578174e-06,0.3679871
7.1599998e-10,0.15551396,-0.37017572,-0.40577948,0.3708365,-9.2437427e-09,0.15472676,0.37069413,-4.6313812e-06,0.37002847
7.1799999e-10,0.15582068,-0.37222299,-0.40804964,0.3728846,-9.3505355e-09,0.15503591,0.37274185,-4.6848859e-06,0.37207538
7.2e-10,0.15612641,-0.37427577,-0.41032615,0.37493822,-9.4579224e-09,0.15534408,0.37479505,-4.7386884e-06,0.37412781
7.2200002e-10,0.15643115,-0.37633407,-0.41260895,0.37699735,-9.5659045e-09,0.15565126,0.37685376,-4.7927892e-06,0.37618575
7.2400003e-10,0.15673487,-0.37839791,-0.41489807,0.379062,-9.6744834e-09,0.15595742,0.37891802,-4.8471884e-06,0.37824917
7.2599998e-10,0.1570376,-0.38046724,-0.41719347,0.38113213,-9.7836592e-09,0.15626259,0.38098773,-4.9018868e-06,0.38031814
