"Time","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.80549997,0.43777865,0.065042473
0.80559999,0.43928653,0.053943798
0.8057,0.44051307,0.042808995
0.80580002,0.44145751,0.031645291
0.80589998,0.44211918,0.020459836
0.80599999,0.44249758,0.0092598153
0.80610001,0.44259241,-0.0019475821
0.80620003,0.44240353,-0.013155155
0.80629998,0.44193053,-0.024355879
0.8064,0.44117394,-0.035542458
0.80650002,0.44013405,-0.046707705
0.80659997,0.43881151,-0.057844445
0.80669999,0.43720707,-0.068945512
0.80680001,0.43532166,-0.080003753
0.80690002,0.43315619,-0.091012076
0.80699998,0.43071204,-0.10196339
0.8071,0.42799067,-0.11285063
0.80720001,0.42499375,-0.12366676
0.80729997,0.42172316,-0.13440481
0.80739999,0.41818088,-0.14505783
0.8075,0.41436905,-0.15561895
0.80760002,0.41028988,-0.16608131
0.80769998,0.40594605,-0.17643815
0.80779999,0.40134025,-0.18668278
0.80790001,0.39647534,-0.19680852
0.80800003,0.39135441,-0.20680884
0.80809999,0.38598073,-0.2166772
0.8082,0.38035733,-0.22640723
0.80830002,0.37448794,-0.23599257
0.80839998,0.36837628,-0.245427
0.80849999,0.36202624,-0.25470436
0.80860001,0.35544181,-0.26381865
0.80870003,0.34862721,-0.27276391
0.80879998,0.34158659,-0.28153422
0.8089,0.33432439,-0.29012394
0.80900002,0.32684535,-0.29852742
0.80909997,0.31915417,-0.30673915
0.80919999,0.31125578,-0.3147538
0.80930001,0.30315527,-0.32256609
0.80940002,0.29485771,-0.3301709
0.80949998,0.28636825,-0.33756316
0.8096,0.27769247,-0.34473807
0.80970001,0.26883587,-0.35169092
0.80980003,0.25980416,-0.35841709
0.80989999,0.25060317,-0.36491221
0.81,0.24123873,-0.37117201
0.81010002,0.23171671,-0.37719214
0.81019998,0.22204332,-0.38296875
0.81029999,0.2122248,-0.38849801
0.81040001,0.20226745,-0.39377624
0.81050003,0.1921777,-0.39879996
0.81059998,0.18196207,-0.40356582
0.8107,0.171627,-0.4080705
0.81080002,0.16117918,-0.41231102
0.81089997,0.15062539,-0.41628459
0.81099999,0.13997246,-0.41998851
0.81110001,0.12922728,-0.42342028
0.81120002,0.1183968,-0.42657763
0.81129998,0.10748799,-0.42945835
0.8114,0.09650784,-0.43206033
0.81150001,0.085463509,-0.43438187
0.81160003,0.074362181,-0.43642139
0.81169999,0.063211061,-0.4381775
0.8118,0.052017391,-0.43964893
0.81190002,0.040788446,-0.44083461
0.81199998,0.029531393,-0.44173351
0.81209999,0.018253637,-0.44234505
0.81220001,0.0069625117,-0.44266874
0.81230003,-0.0043346295,-0.44270423
0.81239998,-0.015630422,-0.44245148
0.8125,-0.026917493,-0.44191056
0.81260002,-0.038188551,-0.44108152
0.81269997,-0.049436223,-0.43996483
0.81279999,-0.060653154,-0.4385612
0.81290001,-0.071832009,-0.43687141
0.81300002,-0.082965486,-0.4348965
0.81309998,-0.094046287,-0.43263769
0.8132,-0.10506719,-0.43009627
0.81330001,-0.11602098,-0.42727363
0.81339997,-0.12690048,-0.42417169
0.81349999,-0.13769855,-0.42079237
0.8136,-0.14840809,-0.41713774
0.81370002,-0.15902206,-0.41321018
0.81379998,-0.16953354,-0.40901214
0.81389999,-0.17993556,-0.40454602
0.81400001,-0.19022132,-0.39981478
0.81410003,-0.20038404,-0.39482147
0.81419998,-0.210417,-0.38956922
0.8143,-0.22031362,-0.38406146
0.81440002,-0.23006737,-0.37830171
0.81449997,-0.23967177,-0.37229341
0.81459999,-0.24912049,-0.3660405
0.81470001,-0.25840729,-0.35954705
0.81480002,-0.26752603,-0.35281718
0.81489998,-0.27647069,-0.3458553
0.815,-0.28523535,-0.33866587
0.81510001,-0.29381415,-0.33125347
0.81519997,-0.30220136,-0.32362273
0.81529999,-0.31039146,-0.31577873
0.8154,-0.31837898,-0.30772656
0.81550002,-0.32615867,-0.29947138
0.81559998,-0.3337253,-0.29101861
0.81569999,-0.34107384,-0.28237373
0.81580001,-0.34819928,-0.27354211
0.81590003,-0.35509694,-0.26452962
0.81599998,-0.3617622,-0.25534216
0.8161,-0.36819059,-0.2459857
0.81620002,-0.37437782,-0.23646635
0.81629997,-0.38031974,-0.22679034
0.81639999,-0.38601226,-0.2169638
0.81650001,-0.39145154,-0.20699319
0.81660002,-0.39663395,-0.19688508
0.81669998,-0.40155604,-0.18664606
0.8168,-0.40621442,-0.17628287
0.81690001,-0.410606,-0.16580227
0.81699997,-0.41472769,-0.15521108
0.81709999,-0.41857657,-0.14451617
0.81720001,-0.42215016,-0.13372461
0.81730002,-0.42544597,-0.1228435
0.81739998,-0.42846173,-0.11187999
0.8175,-0.43119541,-0.1008413
0.81760001,-0.43364507,-0.089734681
0.81770003,-0.43580878,-0.078567296
0.81779999,-0.43768519,-0.067346595
0.8179,-0.43927291,-0.056079969
0.81800002,-0.44057083,-0.044774845
0.81809998,-0.44157803,-0.033438694
0.81819999,-0.44229373,-0.022079006
0.81830001,-0.44271713,-0.010703176
0.81840003,-0.44284797,0.00068123639
0.81849998,-0.44268608,0.012066693
0.8186,-0.44223148,0.023445658
0.81870002,-0.44148436,0.034810599
0.81879997,-0.44044515,0.046153974
0.81889999,-0.43911433,0.05746831
0.81900001,-0.43749258,0.06874612
0.81910002,-0.43558097,0.079979904
0.81919998,-0.43338069,0.09116219
0.8193,-0.43089312,0.10228556
0.81940001,-0.42811978,0.11334261
0.81950003,-0.42506245,0.124326
0.81959999,-0.4217228,0.13522843
0.8197,-0.4181031,0.14604264
0.81980002,-0.41420564,0.15676141
0.81989998,-0.41003296,0.16737761
0.81999999,-0.40558773,0.17788415
0.82010001,-0.40087286,0.18827401
0.82020003,-0.3958911,0.19854026
0.82029998,-0.39064577,0.20867601
0.8204,-0.38514033,0.21867451
0.82050002,-0.37937835,0.22852905
0.82059997,-0.37336355,0.23823306
0.82069999,-0.36709994,0.24778001
0.82080001,-0.36059138,0.25716349
0.82090002,-0.35384211,0.26637715
0.82099998,-0.34685662,0.27541488
0.8211,-0.33963946,0.28427055
0.82120001,-0.3321954,0.29293826
0.82130003,-0.32452929,0.30141214
0.82139999,-0.31664619,0.30968645
0.8215,-0.30855104,0.31775558
0.82160002,-0.30024931,0.32561412
0.82169998,-0.29174644,0.33325675
0.82179999,-0.28304806,0.34067833
0.82190001,-0.27415994,0.34787381
0.82200003,-0.26508796,0.35483837
0.82209998,-0.25583786,0.36156708
0.8222,-0.24641585,0.36805549
0.82230002,-0.23682821,0.3742992
0.82239997,-0.22708127,0.38029391
0.82249999,-0.21718152,0.38603559
0.82260001,-0.20713551,0.39152032
0.82270002,-0.19694982,0.39674428
0.82279998,-0.18663116,0.40170377
0.8229,-0.17618643,0.40639555
0.82300001,-0.16562259,0.41081631
0.82309997,-0.15494667,0.41496307
0.82319999,-0.1441658,0.41883293
0.8233,-0.13328712,0.42242321
0.82340002,-0.12231775,0.42573121
0.82349998,-0.11126509,0.42875478
0.82359999,-0.1001365,0.43149179
0.82370001,-0.088939443,0.43394029
0.82380003,-0.0776814,0.43609861
0.82389998,-0.066369899,0.43796515
0.824,-0.05501236,0.43953839
0.82410002,-0.043616462,0.44081727
0.82419997,-0.032189839,0.44180083
0.82429999,-0.020740146,0.44248834
0.82440001,-0.0092750657,0.44287926
0.82450002,0.0021977003,0.44297323
0.82459998,0.013670515,0.44276991
0.8247,0.025135692,0.44226938
0.82480001,0.036585499,0.44147187
0.82489997,0.048012231,0.44037786
0.82499999,0.059408206,0.438988
0.8251,0.070765749,0.43730316
0.82520002,0.082077213,0.43532425
0.82529998,0.093335032,0.43305239
0.82539999,0.10453158,0.43048912
0.82550001,0.1156593,0.42763606
0.82560003,0.12671068,0.42449501
0.82569999,0.13767828,0.42106807
0.8258,0.14855464,0.41735747
0.82590002,0.15933245,0.41336527
0.82599998,0.17000441,0.40909424
0.82609999,0.1805633,0.40454721
0.82620001,0.19100194,0.39972711
0.82630002,0.20131327,0.39463714
0.82639998,0.2114903,0.38928065
0.8265,0.2215261,0.38366103
0.82660002,0.23141386,0.3777819
0.82669997,0.24114685,0.37164724
0.82679999,0.25071844,0.36526114
0.82690001,0.26012215,0.3586278
0.82700002,0.26935157,0.35175163
0.82709998,0.27840039,0.34463719
0.8272,0.28726238,0.33728895
0.82730001,0.29593155,0.32971197
0.82740003,0.30440193,0.32191131
0.82749999,0.31266776,0.31389216
0.8276,0.32072338,0.30565989
0.82770002,0.3285633,0.29721999
0.82779998,0.33618203,0.28857788
0.82789999,0.34357435,0.27973944
0.82800001,0.35073525,0.27071065
0.82810003,0.35765976,0.2614975
0.82819998,0.36434314,0.25210622
0.8283,0.3707808,0.24254312
0.82840002,0.37696818,0.23281449
0.82849997,0.38290101,0.22292683
0.82859999,0.38857523,0.21288686
0.82870001,0.39398688,0.20270133
0.82880002,0.39913225,0.19237712
0.82889998,0.40400773,0.1819212
0.829,0.40860993,0.17134058
0.82910001,0.41293547,0.16064225
0.82920003,0.41698143,0.14983355
0.82929999,0.42074496,0.13892175
0.8294,0.42422342,0.12791428
0.82950002,0.42741439,0.11681855
0.82959998,0.43031561,0.10564213
0.82969999,0.43292475,0.094392367
0.82980001,0.43524009,0.083076999
0.82990003,0.43725994,0.07170371
0.82999998,0.4389829,0.060280204
0.8301,0.44040763,0.048814256
0.83020002,0.44153315,0.037313662
0.83029997,0.4423584,0.025786148
0.83039999,0.44288269,0.014239551
0.83050001,0.44310567,0.0026817592
0.83060002,0.44302705,-0.0088793579
0.83069998,0.4426468,-0.02043592
0.8308,0.44196513,-0.031980041
0.83090001,0.44098234,-0.043503877
0.83099997,0.43969879,-0.054999612
0.83109999,0.43811539,-0.066459365
0.8312,0.43623316,-0.077875301
0.83130002,0.43405327,-0.08923962
0.83139998,0.43157712,-0.10054453
0.83149999,0.42880633,-0.11178232
0.83160001,0.42574239,-0.12294532
0.83170003,0.42238745,-0.13402587
0.83179998,0.41874376,-0.14501636
0.8319,0.41481367,-0.15590924
0.83200002,0.4105998,-0.16669707
0.83209997,0.40610498,-0.17737241
0.83219999,0.40133199,-0.18792795
0.83230001,0.39628395,-0.19835639
0.83240002,0.39096439,-0.20865059
0.83249998,0.38537675,-0.21880345
0.8326,0.37952489,-0.22880797
0.83270001,0.37341267,-0.23865728
0.83279997,0.36704415,-0.24834454
0.83289999,0.36042342,-0.25786304
0.833,0.35355505,-0.26720625
0.83310002,0.34644368,-0.27636769
0.83319998,0.33909413,-0.28534102
0.83329999,0.33151138,-0.29412007
0.83340001,0.32370055,-0.3026987
0.83350003,0.31566662,-0.31107092
0.83359998,0.30741522,-0.31923091
0.8337,0.29895195,-0.32717305
0.83380002,0.29028252,-0.33489183
0.83389997,0.28141284,-0.34238183
0.83399999,0.272349,-0.3496379
0.83410001,0.2630969,-0.35665485
0.83420002,0.25366291,-0.36342779
0.83429998,0.2440535,-0.36995202
0.8344,0.23427519,-0.37622297
0.83450001,0.2243347,-0.38223627
0.83459997,0.21423879,-0.3879877
0.83469999,0.20399432,-0.39347315
0.8348,0.19360813,-0.39868867
0.83490002,0.18308744,-0.40363067
0.83499998,0.17243944,-0.40829566
0.8351,0.16167144,-0.41268036
0.83520001,0.15079083,-0.41678163
0.83530003,0.13980505,-0.42059657
0.83539999,0.12872146,-0.42412227
0.8355,0.11754777,-0.42735627
0.83560002,0.10629165,-0.43029633
0.83569998,0.094960853,-0.43294027
0.83579999,0.083563171,-0.43528619
0.83590001,0.072106458,-0.43733245
0.83600003,0.060598478,-0.43907729
0.83609998,0.049047176,-0.44051942
0.8362,0.037460539,-0.44165787
0.83630002,0.025846563,-0.44249171
0.83639997,0.014213265,-0.44302025
0.83649999,0.0025686841,-0.44324312
0.83660001,-0.0090791788,-0.44315994
0.83670002,-0.020722331,-0.44277048
0.83679998,-0.032352675,-0.4420751
0.8369,-0.043962162,-0.44107413
0.83700001,-0.055542756,-0.4397682
0.83710003,-0.067086428,-0.43815815
0.83719999,-0.078585178,-0.43624493
0.8373,-0.090031095,-0.43402955
0.83740002,-0.10141622,-0.43151358
0.83749998,-0.11273261,-0.42869866
0.83759999,-0.12397245,-0.42558667
0.83770001,-0.13512789,-0.4221797
0.83780003,-0.14619118,-0.41847998
0.83789998,-0.15715465,-0.41448981
0.838,-0.16801065,-0.41021186
0.83810002,-0.17875162,-0.4056491
0.83819997,-0.18937007,-0.40080455
0.83829999,-0.19985859,-0.39568153
0.83840001,-0.21020988,-0.39028355
0.83850002,-0.22041668,-0.38461411
0.83859998,-0.23047183,-0.37867692
0.8387,-0.24036835,-0.37247619
0.83880001,-0.2500993,-0.36601609
0.83890003,-0.25965783,-0.35930106
0.83899999,-0.26903731,-0.35233572
0.8391,-0.27823111,-0.34512478
0.83920002,-0.28723273,-0.33767292
0.83929998,-0.29603589,-0.32998541
0.83939999,-0.30463436,-0.3220675
0.83950001,-0.31302217,-0.31392467
0.83960003,-0.32119337,-0.30556253
0.83969998,-0.32914221,-0.29698685
0.8398,-0.33686301,-0.28820327
0.83990002,-0.34435031,-0.2792179
0.83999997,-0.35159886,-0.27003703
0.84009999,-0.35860354,-0.26066694
0.84020001,-0.36535937,-0.25111413
0.84030002,-0.37186161,-0.24138522
0.84039998,-0.37810555,-0.23148686
0.8405,-0.38408667,-0.22142576
0.84060001,-0.38980082,-0.211209
0.84069997,-0.39524388,-0.20084366
0.84079999,-0.40041202,-0.19033693
0.8409,-0.40530151,-0.1796961
0.84100002,-0.40990889,-0.16892858
0.84109998,-0.41423059,-0.15804163
0.84119999,-0.41826367,-0.14704292
0.84130001,-0.42200518,-0.13594013
0.84140003,-0.42545247,-0.12474097
0.84149998,-0.42860299,-0.11345328
0.8416,-0.43145451,-0.1020849
0.84170002,-0.43400469,-0.090643629
0.84179997,-0.43625176,-0.079137474
0.84189999,-0.43819401,-0.067574508
0.84200001,-0.43983006,-0.055962794
0.84210002,-0.44115865,-0.044310458
0.84219998,-0.44217876,-0.032625657
0.8423,-0.44288948,-0.020916509
0.84240001,-0.44329008,-0.009191148
0.84249997,-0.4433803,0.0025421577
0.84259999,-0.44316,0.014275186
0.8427,-0.44262919,0.025999708
0.84280002,-0.44178823,0.037707493
0.84289998,-0.44063756,0.049390327
0.84299999,-0.43917757,0.061040092
0.84310001,-0.43740943,0.072648548
0.84320003,-0.43533427,0.084207535
0.84329998,-0.43295342,0.095708929
0.8434,-0.43026847,0.10714462
0.84350002,-0.42728129,0.11850654
0.84359998,-0.42399356,0.12978676
0.84369999,-0.42040759,0.14097726
0.84380001,-0.41652584,0.15207019
0.84390002,-0.41235098,0.1630577
0.84399998,-0.40788585,0.17393202
0.8441,-0.40313351,0.18468547
0.84420002,-0.3980971,0.19531046
0.84429997,-0.39277992,0.20579943
0.84439999,-0.38718575,0.21614499
0.84450001,-0.38131845,0.2263398
0.84460002,-0.37518212,0.23637664
0.84469998,-0.36878094,0.24624838
0.8448,-0.36211935,0.25594804
0.84490001,-0.35520169,0.2654686
0.84500003,-0.34803292,0.2748034
0.84509999,-0.34061801,0.2839458
0.8452,-0.33296216,0.29288924
0.84530002,-0.32507062,0.30162737
0.84539998,-0.31694901,0.31015402
0.84549999,-0.30860263,0.31846294
0.84560001,-0.30003747,0.32654825
0.84570003,-0.2912595,0.33440417
0.84579998,-0.28227487,0.34202513
0.8459,-0.27308986,0.34940565
0.84600002,-0.26371092,0.35654044
0.84609997,-0.25414452,0.3634243
0.84619999,-0.24439722,0.37005225
0.84630001,-0.234476,0.37641957
0.84640002,-0.22438779,0.38252169
0.84649998,-0.21413971,0.38835418
0.8466,-0.20373896,0.39391288
0.84670001,-0.19319284,0.39919373
0.84680003,-0.18250853,0.40419275
0.84689999,-0.17169371,0.40890637
0.847,-0.16075601,0.41333121
0.84710002,-0.14970312,0.41746405
0.84719998,-0.13854285,0.42130184
0.84729999,-0.12728311,0.42484185
0.84740001,-0.11593164,0.42808118
0.84750003,-0.10449654,0.43101758
0.84759998,-0.092985921,0.43364885
0.8477,-0.08140792,0.43597305
0.84780002,-0.069770738,0.43798846
0.84789997,-0.05808264,0.4396936
0.84799999,-0.046351813,0.44108695
0.84810001,-0.034586534,0.44216737
0.84820002,-0.022795197,0.4429341
0.84829998,-0.010986178,0.4433865
0.8484,0.00083213474,0.44352418
0.84850001,0.012651335,0.44334692
0.84859997,0.024463041,0.44285473
0.84869999,0.03625894,0.4420476
0.8488,0.048030578,0.44092616
0.84890002,0.059769571,0.43949115
0.84899998,0.071467556,0.43774346
0.84909999,0.083116189,0.43568426
0.84920001,0.094707154,0.43331498
0.84930003,0.10623225,0.43063685
0.84939998,0.1176832,0.42765182
0.8495,0.12905185,0.42436197
0.84960002,0.14033003,0.42076954
0.84969997,0.15150972,0.41687703
0.84979999,0.16258289,0.41268712
0.84990001,0.17354161,0.40820253
0.85000002,0.18437804,0.40342629
0.85009998,0.19508441,0.39836186
0.8502,0.20565304,0.3930127
0.85030001,0.21607633,0.3873826
0.85039997,0.22634682,0.38147548
0.85049999,0.23645709,0.37529546
0.8506,0.24639986,0.36884657
0.85070002,0.25616798,0.36213353
0.85079998,0.26575443,0.35516107
0.85089999,0.2751523,0.34793404
0.85100001,0.28435481,0.34045762
0.85110003,0.29335532,0.33273706
0.85119998,0.30214724,0.32477748
0.8513,0.31072426,0.31658465
0.85140002,0.31908014,0.30816442
0.85149997,0.32720894,0.2995227
0.85159999,0.33510464,0.29066566
0.85170001,0.34276164,0.28159961
0.85180002,0.35017425,0.27233073
0.85189998,0.35733703,0.26286563
0.852,0.36424482,0.25321108
0.85210001,0.37089261,0.24337393
0.85219997,0.37727556,0.23336123
0.85229999,0.38338903,0.22318009
0.8524,0.38922849,0.21283771
0.85250002,0.39478955,0.20234127
0.85259998,0.40006816,0.1916984
0.8527,0.40506053,0.18091668
0.85280001,0.40976295,0.17000382
0.85290003,0.41417199,0.15896763
0.85299999,0.41828439,0.14781602
0.8531,0.42209682,0.1365567
0.85320002,0.42560664,0.12519789
0.85329998,0.42881119,0.11374769
0.85339999,0.4317081,0.10221434
0.85350001,0.43429521,0.090606116
0.85360003,0.43657055,0.078931339
0.85369998,0.43853226,0.067198291
0.8538,0.44017875,0.055415358
0.85390002,0.44150886,0.043591075
0.85399997,0.44252151,0.03173393
0.85409999,0.44321588,0.019852465
0.85420001,0.44359142,0.007955241
0.85430002,0.44364765,-0.0039492096
0.85439998,0.44338426,-0.015852403
0.8545,0.44280145,-0.027745692
0.85460001,0.44189957,-0.0396205
0.85470003,0.44067916,-0.051468253
0.85479999,0.43914104,-0.063280396
0.8549,0.43728623,-0.07504838
0.85500002,0.43511564,-0.086763799
0.85509998,0.4326309,-0.098418124
0.85519999,0.42983371,-0.11000292
0.85530001,0.42672604,-0.12150981
0.85540003,0.42331004,-0.13293044
0.85549998,0.41958809,-0.14425655
0.8556,0.41556254,-0.15547991
0.85570002,0.41123626,-0.16659242
0.85579997,0.40661231,-0.17758596
0.85589999,0.40169394,-0.18845259
0.85600001,0.39648467,-0.19918437
0.85610002,0.39098817,-0.20977353
0.85619998,0.38520828,-0.22021231
0.8563,0.37914884,-0.23049313
0.85640001,0.37281433,-0.2406085
0.85650003,0.36620924,-0.25055104
0.85659999,0.35933828,-0.26031348
0.8567,0.35220638,-0.26988873
0.85680002,0.34481865,-0.27926978
0.85689998,0.33717999,-0.28844967
0.85699999,0.32929608,-0.29742175
0.85710001,0.32117254,-0.30617943
0.85720003,0.31281519,-0.31471634
0.85729998,0.30423009,-0.32302615
0.8574,0.29542339,-0.33110285
0.85750002,0.28640118,-0.33894032
0.85759997,0.27716994,-0.34653288
0.85769999,0.26773643,-0.35387492
0.85780001,0.25810739,-0.36096105
0.85790002,0.24828982,-0.36778605
0.85799998,0.23829077,-0.37434489
0.8581,0.22811741,-0.38063267
0.85820001,0.21777686,-0.3866446
0.85829997,0.20727676,-0.39237633
0.85839999,0.1966247,-0.3978236
0.8585,0.18582836,-0.40298235
0.85860002,0.17489558,-0.40784878
0.85869998,0.1638343,-0.41241929
0.85879999,0.15265226,-0.41669011
0.85890001,0.14135772,-0.42065829
0.85900003,0.12995887,-0.42432079
0.85909998,0.11846399,-0.42767483
0.8592,0.10688143,-0.43071795
0.85930002,0.095219642,-0.43344784
0.85939997,0.08348693,-0.43586218
0.85949999,0.071691848,-0.43795913
0.85960001,0.05984303,-0.43973717
0.85970002,0.047949094,-0.44119483
0.85979998,0.036018722,-0.44233102
0.8599,0.02406062,-0.44314483
0.86000001,0.01208346,-0.44363546
0.86009997,9.5895033e-05,-0.44380224
0.86019999,-0.011893252,-0.44364515
0.8603,-0.023875223,-0.44316414
0.86040002,-0.03584126,-0.44235954
0.86049998,-0.047782596,-0.44123182
0.86059999,-0.059690502,-0.43978173
0.86070001,-0.071556352,-0.43800983
0.86080003,-0.083371401,-0.43591759
0.86089998,-0.095126987,-0.4335064
0.861,-0.1068145,-0.43077797
0.86110002,-0.11842534,-0.4277342
0.86119998,-0.12995099,-0.42437723
0.86129999,-0.14138302,-0.42070919
0.86140001,-0.15271302,-0.41673267
0.86150002,-0.16393264,-0.41245058
0.86159998,-0.17503364,-0.40786597
0.8617,-0.18600784,-0.40298212
0.86180001,-0.19684717,-0.39780253
0.86189997,-0.20754363,-0.3923308
0.86199999,-0.21808928,-0.38657066
0.86210001,-0.22847641,-0.38052642
0.86220002,-0.23869731,-0.3742024
0.86229998,-0.24874441,-0.36760318
0.8624,-0.25861034,-0.36073354
0.86250001,-0.26828778,-0.35359848
0.86260003,-0.27776948,-0.34620273
0.86269999,-0.28704843,-0.33855194
0.8628,-0.29611778,-0.33065158
0.86290002,-0.30497083,-0.32250741
0.86299998,-0.31360096,-0.31412539
0.86309999,-0.32200181,-0.30551162
0.86320001,-0.330167,-0.29667211
0.86330003,-0.33809048,-0.2876133
0.86339998,-0.34576634,-0.27834189
0.8635,-0.3531889,-0.26886463
0.86360002,-0.36035261,-0.25918847
0.86369997,-0.36725211,-0.24932045
0.86379999,-0.3738822,-0.23926771
0.86390001,-0.38023779,-0.22903742
0.86400002,-0.38631421,-0.21863721
0.86409998,-0.39210689,-0.20807469
0.8642,-0.3976115,-0.19735761
0.86430001,-0.4028239,-0.18649384
0.86440003,-0.40774015,-0.17549135
0.86449999,-0.41235629,-0.16435793
0.8646,-0.41666895,-0.15310194
0.86470002,-0.42067486,-0.14173162
0.86479998,-0.424371,-0.13025536
0.86489999,-0.42775458,-0.11868159
0.86500001,-0.43082297,-0.10701889
0.86510003,-0.4335736,-0.095275618
0.86519998,-0.4360044,-0.083460487
0.8653,-0.43811351,-0.071582243
0.86540002,-0.4398993,-0.059649654
0.86549997,-0.44136032,-0.04767153
0.86559999,-0.4424955,-0.035656728
0.86570001,-0.44330367,-0.023614062
0.86580002,-0.44378406,-0.011552352
0.86589998,-0.44393632,0.00051941036
0.866,-0.44376022,0.012592291
0.86610001,-0.44325584,0.024657348
0.86619997,-0.44242346,0.036705635
0.86629999,-0.44126359,0.048728228
0.8664,-0.43977666,0.06071632
0.86650002,-0.43796384,0.072660945
0.86659998,-0.43582642,0.084553242
0.86669999,-0.43336585,0.096384369
0.86680001,-0.43058392,0.10814553
0.86690003,-0.42748263,0.119828
0.86699998,-0.42406386,0.1314231
0.8671,-0.42033008,0.14292219
0.86720002,-0.41628411,0.15431672
0.86729997,-0.4119288,0.16559818
0.86739999,-0.40726733,0.17675816
0.86750001,-0.4023031,0.18778834
0.86760002,-0.39703956,0.19868048
0.86769998,-0.39148036,0.20942643
0.8678,-0.38562971,0.22001816
0.86790001,-0.37949184,0.23044777
0.86799997,-0.37307125,0.24070746
0.86809999,-0.3663727,0.25078952
0.8682,-0.35940102,0.2606864
0.86830002,-0.35216099,0.27039063
0.86839998,-0.34465811,0.27989498
0.86849999,-0.33689791,0.28919226
0.86860001,-0.32888609,0.29827553
0.86870003,-0.32062855,0.30713797
0.86879998,-0.31213146,0.31577289
0.8689,-0.3034007,0.32417372
0.86900002,-0.2944428,0.3323341
0.86909997,-0.28526446,0.34024793
0.86919999,-0.27587244,0.34790921
0.86930001,-0.26627371,0.3553122
0.86940002,-0.25647539,0.36245131
0.86949998,-0.24648456,0.36932102
0.8696,-0.23630853,0.37591603
0.86970001,-0.22595496,0.38223144
0.86979997,-0.21543153,0.38826248
0.86989999,-0.20474602,0.39400449
0.87,-0.19390644,0.39945319
0.87010002,-0.1829208,0.40460435
0.87019998,-0.17179699,0.40945384
0.87029999,-0.16054347,0.41399804
0.87040001,-0.14916861,0.41823348
0.87050003,-0.13768087,0.42215693
0.87059999,-0.12608886,0.42576534
0.8707,-0.11440121,0.42905599
0.87080002,-0.10262643,0.432026
0.87089998,-0.090773389,0.43467319
0.87099999,-0.078850962,0.43699548
0.87110001,-0.066868059,0.43899104
0.87120003,-0.054833658,0.4406583
0.87129998,-0.04275677,0.44199598
0.8714,-0.030646337,0.44300276
0.87150002,-0.018511375,0.44367769
0.87159997,-0.0063610412,0.44402027
0.87169999,0.0057955589,0.4440302
0.87180001,0.017949302,0.44370735
0.87190002,0.030091058,0.4430519
0.87199998,0.042211726,0.4420642
0.8721,0.054302309,0.44074455
0.87220001,0.066353649,0.43909407
0.87230003,0.078356683,0.43711388
0.87239999,0.090302385,0.43480542
0.8725,0.10218176,0.43217033
0.87260002,0.11398584,0.42921051
0.87269998,0.12570581,0.42592773
0.87279999,0.13733278,0.42232451
0.87290001,0.148858,0.41840351
0.87300003,0.16027276,0.41416755
0.87309998,0.17156844,0.40961981
0.8732,0.1827365,0.40476361
0.87330002,0.1937685,0.39960229
0.87339997,0.20465609,0.39413959
0.87349999,0.21539104,0.3883796
0.87360001,0.22596519,0.38232663
0.87370002,0.23637055,0.37598518
0.87379998,0.24659924,0.36935991
0.8739,0.25664347,0.36245573
0.87400001,0.26649556,0.35527739
0.87410003,0.27614805,0.34783047
0.87419999,0.28559363,0.34012052
0.8743,0.29482511,0.33215323
0.87440002,0.30383542,0.32393461
0.87449998,0.31261778,0.31547084
0.87459999,0.32116529,0.30676779
0.87470001,0.32947153,0.29783219
0.87480003,0.33753014,0.28867072
0.87489998,0.34533498,0.27929023
0.875,0.35288006,0.26969782
0.87510002,0.36015964,0.2599006
0.87519997,0.36716804,0.24990582
0.87529999,0.37389979,0.23972087
0.87540001,0.38034981,0.2293535
0.87550002,0.38651314,0.21881151
0.87559998,0.39238507,0.20810282
0.8757,0.39796102,0.19723554
0.87580001,0.40323669,0.18621777
0.87589997,0.40820774,0.17505759
0.87599999,0.41287053,0.16376355
0.8761,0.4172214,0.15234418
0.87620002,0.42125693,0.14080811
0.87629998,0.42497405,0.12916404
0.87639999,0.42836985,0.11742081
0.87650001,0.43144134,0.10558701
0.87660003,0.43418622,0.093671732
0.87669998,0.43660238,0.081684001
0.8768,0.43868786,0.069632888
0.87690002,0.44044101,0.057527531
0.87699997,0.44186041,0.04537712
0.87709999,0.44294474,0.033190757
0.87720001,0.44369292,0.020977644
0.87730002,0.44410446,0.0087471139
0.87739998,0.44417894,-0.0034915481
0.8775,0.44391623,-0.015729038
0.87760001,0.44331643,-0.027956042
0.87769997,0.4423798,-0.04016329
0.87779999,0.44110674,-0.052341584
0.8779,0.43949828,-0.064481594
0.87800002,0.43755552,-0.076574072
0.87809998,0.43527988,-0.088609792
0.87819999,0.43267301,-0.10057958
0.87830001,0.42973682,-0.1124743
0.87840003,0.42647308,-0.12428494
0.87849998,0.42288432,-0.13600244
0.8786,0.41897324,-0.14761783
0.87870002,0.41474271,-0.15912227
0.87879997,0.41019589,-0.17050692
0.87889999,0.4053362,-0.18176308
0.87900001,0.40016699,-0.19288214
0.87910002,0.39469206,-0.20385556
0.87919998,0.38891563,-0.21467493
0.8793,0.38284197,-0.22533195
