"Time","R1.v","R5.v","R50.v","Rdistr.v"
0.001042,1.6192359,1.4168706,1.5547843,1.5194938
0.001043,1.6178962,1.4190121,1.5513755,1.5194938
0.001044,1.616545,1.4211797,1.5452342,1.5194938
0.001045,1.615182,1.4233701,1.5368928,1.5194938
0.001046,1.6138076,1.4255807,1.5270694,1.5194938
0.0010470001,1.6124215,1.4278083,1.516607,1.5194938
0.0010479999,1.611024,1.4300499,1.5063999,1.5194938
0.001049,1.609615,1.4323025,1.4973181,1.5194938
0.00105,1.6081946,1.434563,1.4901332,1.5194938
0.001051,1.6067628,1.4368283,1.4854523,1.5194938
0.001052,1.6053196,1.4390954,1.4836665,1.5194938
0.001053,1.6038651,1.4413612,1.4849192,1.5194938
0.001054,1.6023995,1.4436225,1.4890926,1.5194938
0.001055,1.6009225,1.4458762,1.49582,1.5194938
0.001056,1.5994344,1.4481194,1.5045174,1.5194938
0.001057,1.5979352,1.4503489,1.5144335,1.5194938
0.001058,1.5964249,1.4525614,1.5247151,1.5194938
0.001059,1.5949036,1.4547541,1.5344803,1.5194938
0.00106,1.5933712,1.4569237,1.542894,1.5194938
0.001061,1.5918279,1.4590673,1.5492393,1.5194938
0.0010620001,1.5902736,1.4611819,1.5529785,1.5194938
0.0010629999,1.5887085,1.4632641,1.5537997,1.5194938
0.001064,1.5871327,1.4653112,1.5516415,1.5194938
0.001065,1.5855459,1.4673201,1.5466987,1.5194938
0.001066,1.5839485,1.4692878,1.5394046,1.5194938
0.001067,1.5823404,1.4712113,1.530393,1.5194938
0.001068,1.5807216,1.4730879,1.5204433,1.5194938
0.001069,1.5790921,1.4749144,1.5104135,1.5194938
0.00107,1.5774522,1.4766881,1.5011653,1.5194938
0.001071,1.5758017,1.4784063,1.4934911,1.5194938
0.001072,1.5741408,1.4800659,1.4880449,1.5194938
0.001073,1.5724695,1.4816644,1.4852873,1.5194938
0.001074,1.5707877,1.483199,1.4854457,1.5194938
0.001075,1.5690956,1.4846671,1.4884956,1.5194938
0.001076,1.5673933,1.4860659,1.494163,1.5194938
0.0010770001,1.5656807,1.4873929,1.5019492,1.5194938
0.0010779999,1.5639579,1.4886458,1.5111737,1.5194938
0.001079,1.562225,1.4898218,1.5210339,1.5194938
0.00108,1.5604819,1.4909186,1.5306742,1.5194938
0.001081,1.5587288,1.4919339,1.5392604,1.5194938
0.001082,1.5569657,1.4928654,1.5460509,1.5194938
0.001083,1.5551926,1.4937109,1.5504612,1.5194938
0.001084,1.5534096,1.494468,1.5521135,1.5194938
0.001085,1.5516168,1.4951346,1.550869,1.5194938
0.001086,1.5498141,1.4957088,1.546839,1.5194938
0.001087,1.5480016,1.4961885,1.5403745,1.5194938
0.001088,1.5461794,1.4965719,1.5320356,1.5194938
0.001089,1.5443476,1.4968569,1.5225416,1.5194938
0.00109,1.5425061,1.4970419,1.5127091,1.5194938
0.001091,1.5406551,1.4971251,1.5033803,1.5194938
0.001092,1.5387945,1.4971049,1.4953499,1.5194938
0.0010930001,1.5369245,1.4969796,1.4892964,1.5194938
0.0010939999,1.5350449,1.4967479,1.4857237,1.5194938
0.001095,1.533156,1.4964081,1.4849168,1.5194938
0.001096,1.5312579,1.4959592,1.4869183,1.5194938
0.001097,1.5293503,1.4953995,1.4915249,1.5194938
0.001098,1.5274336,1.4947281,1.4983051,1.5194938
0.001099,1.5255077,1.4939438,1.5066372,1.5194938
0.0011,1.5235726,1.4930454,1.5157639,1.5194938
0.001101,1.5216285,1.4920323,1.5248572,1.5194938
0.001102,1.5196753,1.4909034,1.5330911,1.5194938
0.001103,1.5177131,1.4896578,1.5397125,1.5194938
0.001104,1.5157419,1.488295,1.5441064,1.5194938
0.001105,1.513762,1.4868141,1.545848,1.5194938
0.001106,1.5117731,1.4852148,1.5447398,1.5194938
0.001107,1.5097755,1.4834965,1.5408264,1.5194938
0.0011080001,1.5077692,1.4816588,1.5343906,1.5194938
0.0011089999,1.5057541,1.4797015,1.5259266,1.5194938
0.00111,1.5037305,1.4776243,1.5160964,1.5194938
0.001111,1.5016983,1.475427,1.5056709,1.5194938
0.001112,1.4996574,1.4731096,1.4954615,1.5194938
0.001113,1.4976082,1.4706721,1.4862485,1.5194938
0.001114,1.4955505,1.4681146,1.4787124,1.5194938
0.001115,1.4934844,1.4654374,1.4733739,1.5194938
0.001116,1.49141,1.4626406,1.4705478,1.5194938
0.001117,1.4893274,1.4597247,1.4703146,1.5194938
0.001118,1.4872365,1.45669,1.4725145,1.5194938
0.001119,1.4851375,1.453537,1.4767587,1.5194938
0.00112,1.4830303,1.4502664,1.4824646,1.5194938
0.001121,1.4809151,1.4468787,1.4889046,1.5194938
0.001122,1.4787918,1.4433749,1.4952699,1.5194938
0.0011230001,1.4766607,1.4397554,1.5007391,1.5194938
0.0011239999,1.4745216,1.4360216,1.504549,1.5194938
0.001125,1.4723747,1.4321742,1.5060601,1.5194938
0.001126,1.4702199,1.4282142,1.50481,1.5194938
0.001127,1.4680574,1.4241428,1.5005522,1.5194938
0.001128,1.4658872,1.4199612,1.4932755,1.5194938
0.001129,1.4637094,1.4156706,1.4832023,1.5194938
0.00113,1.461524,1.4112724,1.4707674,1.5194938
0.001131,1.459331,1.406768,1.4565769,1.5194938
0.001132,1.4571307,1.4021587,1.4413532,1.5194938
0.001133,1.4549228,1.3974463,1.4258692,1.5194938
0.001134,1.4527075,1.3926321,1.410879,1.5194938
0.001135,1.4504851,1.387718,1.3970494,1.5194938
0.001136,1.4482553,1.3827056,1.3848997,1.5194938
0.001137,1.4460182,1.3775966,1.3747556,1.5194938
0.0011380001,1.4437741,1.372393,1.3667178,1.5194938
0.0011390001,1.4415228,1.3670965,1.3606532,1.5194938
0.0011399999,1.4392645,1.3617092,1.356205,1.5194938
0.001141,1.4369993,1.3562331,1.3528229,1.5194938
0.001142,1.4347271,1.3506702,1.3498108,1.5194938
0.001143,1.4324479,1.3450226,1.3463869,1.5194938
0.001144,1.430162,1.3392924,1.3417511,1.5194938
0.001145,1.4278693,1.3334818,1.3351545,1.5194938
0.001146,1.4255699,1.3275931,1.3259649,1.5194938
0.001147,1.4232638,1.3216285,1.3137203,1.5194938
0.001148,1.4209511,1.3155903,1.2981697,1.5194938
0.001149,1.4186319,1.3094808,1.2792938,1.1559757
0.00115,1.4163061,1.3033025,1.2573065,0.83432287
0.001151,1.4139739,1.2970579,1.2326351,0.7394532
0.001152,1.4116354,1.2907493,1.2058843,0.73012614
0.001153,1.4092904,1.2843791,1.1777813,0.73012614
0.0011540001,1.4069393,1.27795,1.1491145,0.73012614
0.0011549999,1.4045819,1.2714646,1.1206644,0.73012614
0.001156,1.4022183,1.2649251,1.0931374,0.73012614
0.001157,1.3998487,1.2583344,1.0671059,0.73012614
0.001158,1.397473,1.2516949,1.0429614,0.73012614
0.001159,1.3950913,1.2450093,1.0208831,0.73012614
0.00116,1.3927037,1.2382803,1.0008271,0.73012614
0.001161,1.3903102,1.2315104,0.98253506,0.73012614
0.001162,1.3879108,1.2247024,0.96556205,0.73012614
0.001163,1.3855057,1.2178587,0.94932145,0.73012614
0.001164,1.3830949,1.2109821,0.93314356,0.73012614
0.001165,1.3806784,1.2040755,0.91634029,0.73012614
0.001166,1.3782563,1.1971412,0.89827335,0.73012614
0.001167,1.3758286,1.190182,0.87841707,0.73012614
0.001168,1.3733956,1.1832006,0.85641229,0.73012614
0.0011690001,1.370957,1.1761997,0.83210528,0.73012614
0.0011699999,1.3685131,1.1691819,0.80556893,0.73012614
0.001171,1.3660638,1.1621499,0.77710432,0.73012614
0.001172,1.3636093,1.1551062,0.74722141,0.73012614
0.001173,1.3611497,1.1480535,0.71660274,0.73012614
0.001174,1.3586848,1.1409945,0.68605095,0.73012614
0.001175,1.3562149,1.1339316,0.65642631,0.73012614
0.001176,1.3537399,1.1268677,0.62857926,0.73012614
0.001177,1.3512599,1.119805,0.60328376,0.73012614
0.001178,1.3487751,1.1127461,0.58117771,0.73012614
0.001179,1.3462853,1.1056936,0.5627147,0.73012614
0.00118,1.3437909,1.09865,0.54813266,0.73012614
0.001181,1.3412915,1.0916177,0.53744084,0.73012614
0.001182,1.3387876,1.084599,0.53042668,0.73012614
0.001183,1.336279,1.0775965,0.52668208,0.73012614
0.0011840001,1.3337659,1.0706125,0.52564585,0.73012614
0.0011849999,1.3312482,1.0636493,0.52665913,0.73012614
0.001186,1.3287261,1.0567092,0.52902889,0.73012614
0.001187,1.3261994,1.0497944,0.53209263,0.73012614
0.001188,1.3236686,1.0429071,0.53527969,0.73012614
0.001189,1.3211334,1.0360496,0.53816348,0.73012614
0.00119,1.318594,1.0292238,0.54049885,0.73012614
0.001191,1.3160504,1.0224321,0.54224271,0.73012614
0.001192,1.3135027,1.0156761,0.5435552,0.73012614
0.001193,1.310951,1.0089583,0.54478145,0.73012614
0.001194,1.3083951,1.0022802,0.54641539,0.73012614
0.001195,1.3058355,0.99564403,0.54904991,0.73012614
0.001196,1.3032719,0.98905146,0.55331594,0.73012614
0.001197,1.3007046,0.98250431,0.55981803,0.73012614
0.001198,1.2981334,0.9760043,0.56907046,0.73012614
0.001199,1.2955585,0.96955311,0.58144087,0.73012614
0.0012000001,1.29298,0.96315247,0.59710574,0.73012614
0.0012009999,1.2903979,0.95680392,0.61602211,0.73012614
0.001202,1.2878122,0.95050895,0.63791817,0.73012614
0.001203,1.2852231,0.944269,0.66230309,0.73012614
0.001204,1.2826306,0.93808562,0.68849629,0.73012614
0.001205,1.2800347,0.93195999,0.71567279,0.73012614
0.001206,1.2774354,0.92589355,0.74292094,0.73012614
0.001207,1.274833,0.91988742,0.76930767,0.73012614
0.001208,1.2722273,0.91394287,0.79394567,0.73012614
0.001209,1.2696185,0.90806097,0.81605649,0.73012614
0.00121,1.2670066,0.90224278,0.83502376,0.73012614
0.001211,1.2643918,0.89648938,0.85043317,0.73012614
0.001212,1.2617739,0.89080155,0.8620944,0.73012614
0.001213,1.2591532,0.88518029,0.87004399,0.73012614
0.001214,1.2565297,0.87962639,0.87453008,0.73012614
0.0012150001,1.2539034,0.87414056,0.87597781,0.73012614
0.0012159999,1.2512742,0.86872357,0.87494224,0.73012614
0.001217,1.2486426,0.86337602,0.87205064,0.73012614
0.001218,1.2460083,0.85809845,0.86793983,0.73012614
0.001219,1.2433714,0.85289139,0.8631956,0.73012614
0.00122,1.240732,0.84775531,0.85829854,0.73012614
0.001221,1.2380902,0.84269059,0.85358125,0.73012614
0.001222,1.235446,0.83769757,0.84920102,0.73012614
0.001223,1.2327994,0.83277655,0.84513128,0.73012614
0.001224,1.2301507,0.82792765,0.84117037,0.73012614
0.001225,1.2274997,0.82315111,0.83696902,0.73012614
0.001226,1.2248466,0.81844699,0.83207273,0.73012614
0.001227,1.2221915,0.81381536,0.82597512,0.73012614
0.001228,1.2195342,0.8092562,0.81817806,0.73012614
0.001229,1.216875,0.8047694,0.80825186,0.73012614
0.0012300001,1.2142138,0.8003549,0.79589093,0.73012614
0.0012309999,1.211551,0.79601246,0.78095925,0.73012614
0.001232,1.2088861,0.79174185,0.76352113,0.73012614
0.001233,1.2062197,0.78754282,0.74385506,0.73012614
0.001234,1.2035515,0.78341502,0.72244722,0.73012614
0.001235,1.2008817,0.77935803,0.69996834,0.73012614
0.001236,1.1982104,0.77537149,0.67723185,0.73012614
0.001237,1.1955374,0.77145481,0.65513933,0.73012614
0.001238,1.1928632,0.76760751,0.63461769,0.73012614
0.001239,1.1901875,0.76382905,0.61655182,0.73012614
0.00124,1.1875104,0.76011878,0.60172051,0.73012614
0.001241,1.1848321,0.75647599,0.59073973,0.73012614
0.001242,1.1821525,0.7529,0.58401877,0.73012614
0.001243,1.1794719,0.74939007,0.58173257,0.73012614
0.001244,1.1767901,0.74594539,0.58381277,0.73012614
0.0012450001,1.1741072,0.74256516,0.58995837,0.73012614
0.0012460001,1.1714234,0.73924851,0.59966385,0.73012614
0.0012469999,1.1687386,0.73599452,0.6122635,0.73012614
0.001248,1.1660529,0.73280233,0.62698704,0.73012614
0.001249,1.1633666,0.72967082,0.64302164,0.73012614
0.00125,1.1606793,0.72659916,0.65957534,0.73012614
0.001251,1.1579914,0.7235862,0.67593557,0.73012614
0.001252,1.1553029,0.720631,0.6915186,0.73012614
0.001253,1.1526136,0.71773237,0.70590419,0.73012614
0.001254,1.149924,0.71488929,0.71885532,0.73012614
0.001255,1.1472338,0.71210063,0.73031831,0.73012614
0.001256,1.1445433,0.70936519,0.74040598,0.73012614
0.001257,1.1418524,0.70668179,0.74936575,0.73012614
0.001258,1.1391611,0.70404935,0.75753433,0.73012614
0.001259,1.1364697,0.70146656,0.76528531,0.73012614
0.00126,1.133778,0.69893223,0.77297401,0.73012614
0.0012610001,1.1310862,0.69644523,0.7808851,0.73012614
0.0012619999,1.1283944,0.69400418,0.78918791,0.73012614
0.001263,1.1257025,0.69160789,0.79790467,0.73012614
0.001264,1.1230106,0.68925512,0.80689389,0.73012614
0.001265,1.1203189,0.68694466,0.81585068,0.73012614
0.001266,1.1176273,0.6846751,0.82432586,0.73012614
0.001267,1.1149359,0.68244529,0.83175975,0.73012614
0.001268,1.1122448,0.68025392,0.83752984,0.73012614
0.001269,1.1095541,0.67809975,0.84100711,0.73012614
0.00127,1.1068636,0.67598146,0.84161615,0.73012614
0.001271,1.1041735,0.67389786,0.83889353,0.73012614
0.001272,1.1014841,0.67184758,0.83253896,0.73012614
0.001273,1.0987952,0.66982949,0.82245505,0.73012614
0.001274,1.0961068,0.66784233,0.80877072,0.73012614
0.001275,1.0934191,0.66588479,0.79184681,0.73012614
0.0012760001,1.0907321,0.66395575,0.77226311,0.73012614
0.0012769999,1.088046,0.66205394,0.75078619,0.73012614
0.001278,1.0853605,0.66017818,0.72832286,0.73012614
0.001279,1.0826761,0.65832734,0.70586085,0.73012614
0.00128,1.0799925,0.65650022,0.68440247,0.73012614
0.001281,1.0773098,0.65469575,0.66489732,0.73012614
0.001282,1.0746284,0.65291274,0.64817834,0.73012614
0.001283,1.0719479,0.65115017,0.63490766,0.73012614
0.001284,1.0692687,0.64940691,0.62553561,0.73012614
0.001285,1.0665907,0.64768195,0.62027746,0.73012614
0.001286,1.0639139,0.64597428,0.6191082,0.73012614
0.001287,1.0612384,0.64428294,0.62177575,0.73012614
0.001288,1.0585643,0.64260691,0.62783229,0.73012614
0.001289,1.0558918,0.64094526,0.63667881,0.73012614
0.00129,1.0532205,0.63929719,0.64762002,0.73012614
0.0012910001,1.0505509,0.63766176,0.65992433,0.73012614
0.0012919999,1.0478829,0.63603818,0.67288285,0.73012614
0.001293,1.0452166,0.63442558,0.68586296,0.73012614
0.001294,1.042552,0.63282329,0.69835162,0.73012614
0.001295,1.0398891,0.63123059,0.70998502,0.73012614
0.001296,1.037228,0.62964672,0.72056121,0.73012614
0.001297,1.0345688,0.62807107,0.73003709,0.73012614
0.001298,1.0319115,0.62650299,0.73850852,0.73012614
0.001299,1.0292562,0.624942,0.74617714,0.73012614
0.0013,1.026603,0.62338752,0.75330758,0.73012614
0.001301,1.0239518,0.62183905,0.76017886,0.73012614
0.001302,1.0213027,0.62029618,0.76703566,0.73012614
0.001303,1.0186559,0.6187585,0.77404398,0.73012614
0.001304,1.0160112,0.61722565,0.78125685,0.73012614
0.001305,1.013369,0.61569732,0.78859192,0.73012614
0.001306,1.010729,0.61417323,0.7958253,0.73012614
0.0013070001,1.0080914,0.61265314,0.80260122,0.73012614
0.0013079999,1.0054563,0.61113685,0.80845743,0.73012614
0.001309,1.0028238,0.60962427,0.81286454,0.73012614
0.00131,1.0001937,0.60811526,0.81527495,0.73012614
0.001311,0.9975664,0.60660982,0.81517756,0.73012614
0.001312,0.99494165,0.6051079,0.81215292,0.73012614
0.001313,0.99231964,0.60360956,0.80592382,0.73012614
0.001314,0.98970044,0.60211492,0.79639602,0.73012614
0.001315,0.98708403,0.60062402,0.78368479,0.73012614
0.001316,0.98447055,0.59913719,0.76812577,0.73012614
0.001317,0.98185992,0.59765446,0.75026667,0.73012614
0.001318,0.97925234,0.59617627,0.73084128,0.73012614
0.001319,0.97664779,0.59470278,0.71072739,0.73012614
0.00132,0.97404629,0.59323448,0.69089115,0.73012614
0.001321,0.971448,0.59177172,0.67232293,0.73012614
0.0013220001,0.96885282,0.59031487,0.6559698,0.73012614
0.0013229999,0.96626097,0.58886451,0.64266956,0.73012614
0.001324,0.96367234,0.58742106,0.63309258,0.73012614
0.001325,0.96108711,0.58598524,0.62769532,0.73012614
0.001326,0.95850521,0.58455747,0.62669092,0.73012614
0.001327,0.95592678,0.58313859,0.63003623,0.73012614
0.001328,0.95335191,0.58172911,0.63743985,0.73012614
0.001329,0.95078051,0.5803299,0.64838791,0.73012614
0.00133,0.94821274,0.57894164,0.66218501,0.73012614
0.001331,0.94564861,0.57756513,0.67800897,0.73012614
0.001332,0.94308823,0.57620126,0.69497216,0.73012614
0.001333,0.94053155,0.57485086,0.71218562,0.73012614
0.001334,0.93797868,0.57351488,0.72882009,0.73012614
0.001335,0.93542963,0.57219416,0.74415934,0.73012614
0.001336,0.93288451,0.57088977,0.7576409,0.73012614
0.0013370001,0.93034333,0.56960261,0.76888204,0.73012614
0.0013379999,0.9278062,0.5683338,0.77768898,0.73012614
0.001339,0.92527306,0.56708443,0.78404915,0.73012614
0.00134,0.92274404,0.56585544,0.78810841,0.73012614
0.001341,0.92021918,0.56464809,0.79013556,0.73012614
0.001342,0.9176985,0.56346339,0.79047883,0.73012614
0.001343,0.91518205,0.56230259,0.78951788,0.73012614
0.001344,0.9126699,0.56116682,0.78761727,0.73012614
0.001345,0.91016209,0.56005734,0.78508532,0.73012614
0.001346,0.9076587,0.55897528,0.78214252,0.73012614
0.001347,0.90515971,0.55792195,0.77890295,0.73012614
0.001348,0.9026652,0.55689859,0.77536947,0.73012614
0.001349,0.90017527,0.55590641,0.77144367,0.73012614
0.00135,0.89768988,0.55494678,0.76694936,0.73012614
0.001351,0.89520913,0.55402088,0.76166594,0.73012614
0.0013520001,0.8927331,0.55313009,0.75536996,0.73012614
0.0013530001,0.89026177,0.55227572,0.7478779,0.73012614
0.0013539999,0.88779521,0.55145907,0.73908818,0.73012614
0.001355,0.88533348,0.55068141,0.72901553,0.73012614
0.001356,0.88287657,0.54994416,0.7178148,0.73012614
0.001357,0.88042462,0.54924852,0.70579177,0.73012614
0.001358,0.87797761,0.54859596,0.69339758,0.73012614
0.001359,0.87553561,0.54798764,0.68120801,0.73012614
0.00136,0.87309867,0.54742497,0.66988856,0.73012614
0.001361,0.8706668,0.54690927,0.66014707,0.73012614
0.001362,0.86824012,0.54644185,0.65267915,0.73012614
0.001363,0.86581862,0.54602396,0.64810997,0.73012614
0.001364,0.86340237,0.54565692,0.64693826,0.73012614
0.001365,0.86099136,0.54534197,0.64948696,0.73012614
0.001366,0.85858572,0.54508036,0.65586603,0.73012614
0.001367,0.85618544,0.54487342,0.66595042,0.73012614
0.0013680001,0.85379058,0.54472226,0.67937535,0.73012614
0.0013689999,0.85140115,0.5446282,0.69555116,0.73012614
0.00137,0.84901726,0.54459238,0.71369487,0.73012614
0.001371,0.84663892,0.54461592,0.73287874,0.73012614
0.001372,0.84426618,0.54470003,0.7520901,0.73012614
0.001373,0.8418991,0.54484582,0.7702989,0.73012614
0.001374,0.83953768,0.54505432,0.78652716,0.73012614
0.001375,0.83718199,0.54532665,0.79991549,0.73012614
0.001376,0.83483207,0.54566377,0.80978018,0.73012614
0.001377,0.832488,0.54606676,0.81565768,0.73012614
0.001378,0.83014977,0.54653656,0.81733197,0.73012614
0.001379,0.82781744,0.54707408,0.81484377,0.73012614
0.00138,0.82549107,0.54768026,0.80848014,0.73012614
0.001381,0.82317066,0.54835588,0.79874694,0.73012614
0.001382,0.82085633,0.54910177,0.78632528,0.73012614
0.0013830001,0.81854802,0.54991877,0.772017,0.73012614
0.0013839999,0.81624585,0.5508076,0.75668377,0.73012614
0.001385,0.81394988,0.5517689,0.74118423,0.73012614
0.001386,0.81166011,0.55280334,0.7263155,0.73012614
0.001387,0.80937654,0.55391151,0.71276236,0.73012614
0.001388,0.80709928,0.555094,0.70105964,0.73012614
0.001389,0.80482835,0.55635124,0.69156832,0.73012614
0.00139,0.80256379,0.55768383,0.68446887,0.73012614
0.001391,0.80030566,0.55909204,0.67976952,0.73012614
0.001392,0.79805392,0.56057626,0.67732859,0.73012614
0.001393,0.79580873,0.56213683,0.67688859,0.73012614
0.001394,0.79357004,0.56377399,0.6781168,0.73012614
0.001395,0.79133797,0.56548786,0.68064922,0.73012614
0.001396,0.78911251,0.56727868,0.68413234,0.73012614
0.001397,0.78689367,0.56914651,0.68825978,0.73012614
0.0013980001,0.78468156,0.57109129,0.69279873,0.73012614
0.0013989999,0.78247613,0.57311314,0.69760519,0.73012614
0.0014,0.78027755,0.57521182,0.70262659,0.73012614
0.001401,0.77808571,0.57738733,0.70789069,0.73012614
0.001402,0.77590078,0.57963932,0.71348459,0.73012614
0.001403,0.77372271,0.58196765,0.7195245,0.73012614
0.001404,0.77155161,0.58437186,0.72612095,0.73012614
0.001405,0.76938742,0.58685172,0.73334336,0.73012614
0.001406,0.76723027,0.58940667,0.74118805,0.73012614
0.001407,0.76508021,0.59203625,0.7495538,0.73012614
0.001408,0.76293719,0.59473985,0.75822783,0.73012614
0.001409,0.76080132,0.59751689,0.76688474,0.73012614
0.00141,0.7586726,0.60036671,0.77509928,0.73012614
0.001411,0.75655103,0.60328841,0.7823717,0.73012614
0.001412,0.75443679,0.60628128,0.78816503,0.73012614
0.001413,0.75232977,0.60934448,0.7919504,0.73012614
0.0014140001,0.75023007,0.61247694,0.79325604,0.73012614
0.0014149999,0.74813771,0.61567777,0.79171646,0.73012614
0.001416,0.74605274,0.6189459,0.78711647,0.73012614
0.001417,0.74397516,0.62228018,0.77942514,0.73012614
0.001418,0.74190509,0.62567937,0.76881683,0.73012614
0.001419,0.73984247,0.62914234,0.75567639,0.73012614
0.00142,0.73778743,0.63266772,0.74058682,0.73012614
0.001421,0.73573995,0.63625413,0.72429985,0.73012614
0.001422,0.73370004,0.63990021,0.70769233,0.73012614
0.001423,0.73166776,0.64360446,0.69170862,0.73012614
0.001424,0.72964317,0.64736533,0.67729729,0.73012614
0.001425,0.72762626,0.65118122,0.66534328,0.73012614
0.001426,0.72561711,0.65505052,0.65660381,0.73012614
0.001427,0.72361577,0.65897149,0.65165132,0.73012614
0.001428,0.72162217,0.66294241,0.65082985,0.73012614
0.0014290001,0.7196365,0.66696143,0.65422726,0.73012614
0.0014299999,0.71765864,0.67102671,0.6616658,0.73012614
0.001431,0.71568871,0.67513639,0.6727131,0.73012614
0.001432,0.71372676,0.67928839,0.68671119,0.73012614
0.001433,0.71177274,0.6834808,0.70282239,0.73012614
0.001434,0.70982677,0.68771154,0.72008812,0.73012614
0.001435,0.70788878,0.69197851,0.73749548,0.73012614
0.001436,0.7059589,0.69627959,0.75404739,0.73012614
0.001437,0.70403719,0.70061249,0.76882929,0.73012614
0.001438,0.70212358,0.70497507,0.78106892,0.73012614
0.001439,0.70021814,0.70936501,0.79018313,0.73012614
0.00144,0.69832087,0.71378005,0.79580951,0.73012614
0.001441,0.69643188,0.71821779,0.79782051,0.73012614
0.001442,0.69455117,0.72267586,0.79631871,0.73012614
0.001443,0.69267875,0.72715187,0.79161644,0.73012614
0.0014440001,0.69081461,0.73164338,0.78419989,0.73012614
0.0014449999,0.68895888,0.73614782,0.77468216,0.73012614
0.001446,0.68711156,0.74066275,0.76375055,0.73012614
0.001447,0.68527269,0.74518561,0.7521112,0.73012614
0.001448,0.68344223,0.74971384,0.74043751,0.73012614
0.001449,0.68162024,0.75424486,0.72932464,0.73012614
0.00145,0.67980677,0.75877607,0.71925616,0.73012614
0.001451,0.67800188,0.76330483,0.71058178,0.73012614
0.001452,0.67620552,0.76782852,0.7035104,0.73012614
0.001453,0.67441779,0.77234441,0.69811606,0.73012614
0.001454,0.67263871,0.77684987,0.69435549,0.73012614
0.001455,0.67086822,0.78134221,0.6920954,0.73012614
0.001456,0.66910648,0.78581876,0.69114476,0.73012614
0.001457,0.66735345,0.79027677,0.69128954,0.73012614
0.001458,0.66560918,0.79471356,0.69232452,0.73012614
0.0014590001,0.66387367,0.79912639,0.69408029,0.73012614
0.0014600001,0.66214693,0.80351251,0.69644123,0.73012614
0.0014609999,0.66042906,0.80786932,0.69935328,0.73012614
0.001462,0.65872002,0.81219399,0.70282131,0.73012614
0.001463,0.65701985,0.81648386,0.70689631,0.73012614
0.001464,0.65532863,0.82073623,0.71165329,0.73012614
0.001465,0.65364635,0.82494837,0.71716475,0.73012614
0.001466,0.65197301,0.8291176,0.72347122,0.73012614
0.001467,0.65030867,0.83324134,0.73055285,0.73012614
0.001468,0.64865333,0.83731681,0.73830712,0.73012614
0.001469,0.64700705,0.8413415,0.74653393,0.73012614
0.00147,0.64536983,0.84531265,0.75493187,0.73012614
0.001471,0.64374173,0.84922779,0.76310617,0.73012614
0.001472,0.64212269,0.85308433,0.77058947,0.73012614
0.001473,0.64051282,0.85687959,0.77687252,0.73012614
0.001474,0.63891214,0.8606112,0.78144425,0.73012614
0.0014750001,0.63732064,0.86427665,0.78383654,0.73012614
0.0014759999,0.63573831,0.86787343,0.78367066,0.73012614
0.001477,0.63416529,0.87139916,0.78069955,0.73012614
0.001478,0.6326015,0.87485141,0.77484316,0.73012614
0.001479,0.63104701,0.87822789,0.7662124,0.73012614
0.00148,0.62950182,0.88152623,0.75511771,0.73012614
0.001481,0.62796599,0.88474423,0.74206328,0.73012614
0.001482,0.62643951,0.88787961,0.72772312,0.73012614
0.001483,0.62492239,0.89093018,0.71290243,0.73012614
0.001484,0.6234147,0.8938939,0.69848686,0.73012614
0.001485,0.62191641,0.89676857,0.68538141,0.73012614
0.001486,0.62042755,0.89955229,0.67444581,0.73012614
0.001487,0.61894822,0.90224296,0.66643023,0.73012614
0.001488,0.61747837,0.90483874,0.66191727,0.73012614
0.001489,0.616018,0.90733773,0.66127449,0.73012614
0.0014900001,0.61456716,0.90973818,0.66462225,0.73012614
0.0014909999,0.61312592,0.91203827,0.67181957,0.73012614
0.001492,0.61169422,0.91423631,0.68246841,0.73012614
0.001493,0.61027211,0.91633075,0.69593877,0.73012614
0.001494,0.6088596,0.91831994,0.71140999,0.73012614
0.001495,0.6074568,0.92020249,0.72792715,0.73012614
0.001496,0.6060636,0.92197692,0.74446785,0.73012614
0.001497,0.60468006,0.92364186,0.76001328,0.73012614
0.001498,0.60330629,0.92519599,0.77361912,0.73012614
0.001499,0.60194218,0.92663819,0.78448027,0.73012614
0.0015,0.60058779,0.92796725,0.79198498,0.73012614
0.001501,0.59924322,0.92918211,0.79575294,0.73012614
0.001502,0.59790838,0.93028176,0.79565638,0.73012614
0.001503,0.59658331,0.93126529,0.79182214,0.73012614
0.001504,0.59526807,0.93213189,0.78461426,0.73012614
0.0015050001,0.59396267,0.9328807,0.77460063,0.73012614
0.0015059999,0.59266704,0.93351114,0.76250505,0.73012614
0.0015069999,0.59138137,0.93402255,0.74914986,0.73012614
0.001508,0.59010553,0.93441433,0.73539448,0.73012614
0.001509,0.58883959,0.93468612,0.72207344,0.73012614
0.00151,0.58758354,0.93483752,0.70994014,0.73012614
0.001511,0.58633745,0.93486828,0.69961995,0.73012614
0.001512,0.58510131,0.93477809,0.69157583,0.73012614
0.001513,0.58387512,0.93456692,0.68608928,0.73012614
0.001514,0.58265889,0.93423468,0.68325573,0.73012614
0.001515,0.58145267,0.93378139,0.68299586,0.73012614
0.001516,0.58025646,0.93320727,0.68507874,0.73012614
0.001517,0.57907027,0.9325124,0.68915516,0.73012614
0.001518,0.57789409,0.93169719,0.69479752,0.73012614
0.001519,0.57672799,0.93076193,0.70154095,0.73012614
0.00152,0.57557195,0.92970711,0.70892376,0.73012614
