"Time","loadInertia.w","loadInertia.phi","tauShaft","imc.idq_sr[2]","imc.is[2]","wMechanical","imc.is[1]","imc.idq_rr[1]","tauElectrical","imc.idq_rr[2]","imc.idq_sr[1]"
17.847,-0.00049885066,1673.874,0.0018457327,139.98103,0.044103526,-0.00049885066,122.45244,0.0079377461,0.0023071659,-0.051050641,-20.132372
17.848,-0.00049726223,1673.874,0.0018398596,139.98103,0.043963265,-0.00049726223,122.45251,0.0079051433,0.0022998245,-0.050837126,-20.132372
17.849001,-0.00049567886,1673.874,0.0018340019,139.98103,0.043823451,-0.00049567886,122.45258,0.0078726728,0.0022925024,-0.050624497,-20.132374
17.85,-0.0004941005,1673.874,0.0018281586,139.98103,0.043684077,-0.0004941005,122.45264,0.0078403354,0.0022851983,-0.050412763,-20.132374
17.851,-0.00049252715,1673.874,0.0018223295,139.98103,0.043545149,-0.00049252715,122.45271,0.0078081302,0.0022779119,-0.050201911,-20.132374
17.851999,-0.00049095874,1673.874,0.0018165136,139.98103,0.043406658,-0.00049095874,122.45278,0.007776056,0.002270642,-0.049991947,-20.132376
17.853001,-0.00048939534,1673.874,0.0018107104,139.98103,0.04326861,-0.00048939534,122.45285,0.0077441121,0.0022633881,-0.049782857,-20.132376
17.854,-0.00048783695,1673.874,0.0018049384,139.98103,0.043131005,-0.00048783695,122.45292,0.0077123037,0.0022561729,-0.04957464,-20.132376
17.855,-0.00048628359,1673.874,0.0017991877,139.98103,0.042993836,-0.00048628359,122.45299,0.007680628,0.0022489845,-0.049367297,-20.132378
17.856001,-0.00048473515,1673.874,0.0017934534,139.98103,0.042857107,-0.00048473515,122.45306,0.0076490818,0.0022418168,-0.04916082,-20.132378
17.857,-0.00048319163,1673.874,0.0017877353,139.98103,0.04272081,-0.00048319163,122.45312,0.0076176655,0.0022346692,-0.048955206,-20.132378
17.858,-0.00048165306,1673.874,0.0017820332,139.98103,0.042584945,-0.00048165306,122.45319,0.0075863777,0.0022275415,-0.048750453,-20.13238
17.858999,-0.00048011934,1673.874,0.0017763471,139.98103,0.042449515,-0.00048011934,122.45326,0.0075552184,0.0022204337,-0.048546556,-20.13238
17.860001,-0.00047859055,1673.874,0.0017706766,139.98103,0.042314515,-0.00047859055,122.45333,0.0075241867,0.0022133456,-0.048343509,-20.13238
17.861,-0.00047706661,1673.874,0.0017650217,139.98103,0.042179942,-0.00047706661,122.4534,0.0074932822,0.0022062771,-0.048141316,-20.13238
17.862,-0.00047554754,1673.874,0.0017593822,139.98103,0.042045798,-0.00047554754,122.45346,0.0074625043,0.0021992277,-0.047939967,-20.132381
17.863001,-0.00047403332,1673.874,0.0017537581,139.98103,0.041912079,-0.00047403332,122.45353,0.0074318526,0.0021921976,-0.047739461,-20.132381
17.864,-0.00047252391,1673.874,0.0017481489,139.98103,0.041778784,-0.00047252391,122.4536,0.0074013262,0.0021851861,-0.047539793,-20.132381
17.865,-0.00047101933,1673.874,0.0017425549,139.98103,0.041645914,-0.00047101933,122.45367,0.007370925,0.0021781938,-0.047340959,-20.132383
17.865999,-0.00046951958,1673.874,0.0017369759,139.98103,0.041513469,-0.00046951958,122.45373,0.0073406482,0.0021712198,-0.04714296,-20.132383
17.867001,-0.00046802461,1673.874,0.0017314116,139.98103,0.041381441,-0.00046802461,122.4538,0.0073104952,0.0021642644,-0.046945784,-20.132383
17.868,-0.0004665344,1673.874,0.0017258619,139.98103,0.041249834,-0.0004665344,122.45387,0.0072804652,0.0021573273,-0.046749439,-20.132383
17.868999,-0.000465049,1673.874,0.0017203268,139.98103,0.041118644,-0.000465049,122.45393,0.0072505586,0.0021504085,-0.04655391,-20.132385
17.870001,-0.00046356834,1673.874,0.0017148062,139.98103,0.040987872,-0.00046356834,122.45399,0.007220774,0.0021435078,-0.046359204,-20.132385
17.871,-0.00046209243,1673.874,0.0017093001,139.98103,0.040857513,-0.00046209243,122.45406,0.0071911113,0.0021366251,-0.04616531,-20.132385
17.872,-0.00046062126,1673.874,0.0017038082,139.98103,0.040727571,-0.00046062126,122.45412,0.0071615698,0.0021297601,-0.045972224,-20.132387
17.872999,-0.00045915481,1673.874,0.0016983328,139.98103,0.040598039,-0.00045915481,122.45419,0.0071321498,0.002122916,-0.045779951,-20.132387
17.874001,-0.00045769292,1673.874,0.0016928796,139.98103,0.040468924,-0.00045769292,122.45425,0.0071028527,0.0021160995,-0.045588478,-20.132387
17.875,-0.00045623569,1673.874,0.0016874428,139.98103,0.040340215,-0.00045623569,122.45432,0.0070736757,0.0021093034,-0.045397807,-20.132387
17.875999,-0.00045478315,1673.874,0.0016820222,139.98103,0.04021192,-0.00045478315,122.45438,0.0070446194,0.0021025278,-0.045207933,-20.132389
17.877001,-0.00045333526,1673.874,0.0016766185,139.98103,0.04008403,-0.00045333526,122.45444,0.0070156818,0.0020957731,-0.045018855,-20.132389
17.878,-0.000451892,1673.874,0.0016712315,139.98103,0.039956551,-0.000451892,122.45451,0.0069868639,0.0020890394,-0.044830564,-20.132389
17.879,-0.00045045337,1673.874,0.0016658617,139.98103,0.039829474,-0.00045045337,122.45457,0.0069581647,0.0020823271,-0.044643067,-20.132391
17.879999,-0.00044901934,1673.874,0.0016605094,139.98103,0.039702803,-0.00044901934,122.45464,0.0069295838,0.0020756368,-0.044456348,-20.132391
17.881001,-0.0004475899,1673.874,0.0016551747,139.98103,0.039576538,-0.0004475899,122.4547,0.0069011212,0.0020689683,-0.044270411,-20.132391
17.882,-0.00044616507,1673.874,0.001649858,139.98103,0.039450672,-0.00044616507,122.45477,0.006872776,0.0020623226,-0.044085257,-20.132391
17.882999,-0.0004447448,1673.874,0.0016445598,139.98103,0.039325207,-0.0004447448,122.45483,0.0068445485,0.0020556997,-0.04390087,-20.132393
17.884001,-0.00044332907,1673.874,0.0016392802,139.98103,0.039200142,-0.00044332907,122.45489,0.0068164375,0.0020491004,-0.043717258,-20.132393
17.885,-0.00044191792,1673.874,0.0016340199,139.98103,0.039075479,-0.00044191792,122.45495,0.0067884433,0.0020425247,-0.043534413,-20.132393
17.886,-0.0004405113,1673.874,0.0016287791,139.98103,0.038951211,-0.0004405113,122.45501,0.0067605651,0.0020359738,-0.043352332,-20.132393
17.886999,-0.00043910919,1673.874,0.0016235583,139.98103,0.038827337,-0.00043910919,122.45507,0.0067328033,0.0020294478,-0.043171015,-20.132395
17.888,-0.00043771163,1673.874,0.0016183582,139.98103,0.038703863,-0.00043771163,122.45513,0.006705157,0.0020229477,-0.042990454,-20.132395
17.889,-0.00043631854,1673.874,0.001613179,139.98103,0.038580783,-0.00043631854,122.4552,0.0066776257,0.0020164738,-0.042810649,-20.132395
17.889999,-0.00043492997,1673.874,0.0016080214,139.98103,0.038458094,-0.00043492997,122.45526,0.0066502099,0.0020100267,-0.042631596,-20.132397
17.891001,-0.00043354585,1673.874,0.001602886,139.98103,0.0383358,-0.00043354585,122.45532,0.0066229091,0.0020036076,-0.042453289,-20.132397
17.892,-0.00043216621,1673.874,0.0015977734,139.98103,0.038213894,-0.00043216621,122.45538,0.0065957224,0.0019972168,-0.042275731,-20.132397
17.893,-0.00043079088,1673.874,0.0015926649,139.98103,0.038092375,-0.00043079088,122.45544,0.0065686442,0.0019908312,-0.042098913,-20.132397
17.893999,-0.00042941995,1673.874,0.0015875682,139.98103,0.03797124,-0.00042941995,122.4555,0.0065416759,0.0019844603,-0.041922837,-20.132399
17.895,-0.00042805338,1673.874,0.0015824902,139.98103,0.037850492,-0.00042805338,122.45556,0.0065148198,0.0019781126,-0.041747496,-20.132399
17.896,-0.00042669117,1673.874,0.0015774305,139.98103,0.037730131,-0.00042669117,122.45562,0.006488075,0.0019717882,-0.041572887,-20.132399
17.896999,-0.00042533336,1673.874,0.0015723897,139.98103,0.037610151,-0.00042533336,122.45568,0.0064614415,0.0019654871,-0.041399013,-20.132399
17.898001,-0.00042397989,1673.874,0.0015673677,139.98103,0.037490554,-0.00042397989,122.45574,0.0064349184,0.0019592096,-0.041225862,-20.132401
17.899,-0.00042263072,1673.874,0.0015623645,139.98103,0.037371337,-0.00042263072,122.4558,0.0064085056,0.0019529557,-0.041053437,-20.132401
17.9,-0.00042128589,1673.874,0.0015573804,139.98103,0.037252504,-0.00042128589,122.45586,0.0063822027,0.0019467255,-0.040881731,-20.132401
17.900999,-0.00041994534,1673.874,0.0015524153,139.98103,0.037134048,-0.00041994534,122.45592,0.0063560088,0.0019405192,-0.040710744,-20.132401
17.902,-0.0004186091,1673.874,0.0015474694,139.98103,0.037015971,-0.0004186091,122.45598,0.0063299243,0.0019343367,-0.040540472,-20.132402
17.903,-0.0004172771,1673.874,0.0015425427,139.98103,0.03689827,-0.0004172771,122.45604,0.0063039484,0.0019281784,-0.040370911,-20.132402
17.903999,-0.00041594935,1673.874,0.0015376353,139.98103,0.036780946,-0.00041594935,122.4561,0.0062780804,0.0019220442,-0.040202063,-20.132402
17.905001,-0.00041462583,1673.874,0.0015327474,139.98103,0.036663998,-0.00041462583,122.45615,0.0062523205,0.0019159343,-0.040033918,-20.132404
17.906,-0.00041330655,1673.874,0.0015278789,139.98103,0.036547419,-0.00041330655,122.45621,0.0062266681,0.0019098485,-0.039866477,-20.132404
17.907,-0.00041199147,1673.874,0.0015230299,139.98103,0.036431216,-0.00041199147,122.45627,0.0062011224,0.0019037874,-0.039699733,-20.132404
17.908001,-0.00041068054,1673.874,0.0015182006,139.98103,0.036315382,-0.00041068054,122.45633,0.0061756838,0.0018977508,-0.03953369,-20.132404
17.909,-0.00040937378,1673.874,0.0015133909,139.98103,0.036199916,-0.00040937378,122.45639,0.0061503509,0.0018917386,-0.039368339,-20.132406
17.91,-0.00040807118,1673.874,0.001508601,139.98102,0.036084823,-0.00040807118,122.45644,0.0061251237,0.0018857511,-0.039203681,-20.132406
17.910999,-0.00040677271,1673.874,0.0015038308,139.98102,0.035970096,-0.00040677271,122.4565,0.0061000022,0.0018797885,-0.039039712,-20.132406
17.912001,-0.00040547838,1673.874,0.0014990779,139.98102,0.035855733,-0.00040547838,122.45656,0.006074985,0.0018738473,-0.038876425,-20.132406
17.913,-0.00040418826,1673.874,0.0014943327,139.98102,0.035741735,-0.00040418826,122.45662,0.0060500684,0.0018679159,-0.038713824,-20.132408
17.914,-0.00040290225,1673.874,0.0014896042,139.98102,0.035628099,-0.00040290225,122.45667,0.0060252547,0.0018620053,-0.038551904,-20.132408
17.915001,-0.00040162035,1673.874,0.0014848924,139.98102,0.035514824,-0.00040162035,122.45673,0.0060005444,0.0018561155,-0.038390659,-20.132408
17.916,-0.00040034248,1673.874,0.0014801967,139.98102,0.035401911,-0.00040034248,122.45679,0.0059759356,0.001850246,-0.038230091,-20.132408
17.917,-0.0003990687,1673.874,0.0014755169,139.98102,0.035289358,-0.0003990687,122.45684,0.0059514293,0.0018443962,-0.038070191,-20.13241
17.917999,-0.00039779895,1673.874,0.0014708528,139.98102,0.03517716,-0.00039779895,122.4569,0.0059270235,0.0018385659,-0.037910964,-20.13241
17.919001,-0.00039653326,1673.874,0.0014662036,139.98102,0.035065323,-0.00039653326,122.45695,0.0059027188,0.0018327545,-0.037752397,-20.13241
17.92,-0.00039527155,1673.874,0.0014615691,139.98102,0.03495384,-0.00039527155,122.45701,0.0058785137,0.0018269614,-0.037594497,-20.13241
17.921,-0.00039401383,1673.874,0.0014569489,139.98102,0.034842711,-0.00039401383,122.45707,0.0058544087,0.0018211862,-0.03743726,-20.132412
17.922001,-0.00039276012,1673.874,0.0014523426,139.98102,0.034731939,-0.00039276012,122.45712,0.0058304025,0.0018154283,-0.037280675,-20.132412
17.923,-0.00039151034,1673.874,0.0014477494,139.98102,0.034621514,-0.00039151034,122.45718,0.005806495,0.0018096868,-0.037124749,-20.132412
17.924,-0.00039026453,1673.874,0.0014431691,139.98102,0.034511443,-0.00039026453,122.45723,0.0057826848,0.0018039613,-0.036969475,-20.132412
17.924999,-0.00038902267,1673.874,0.0014386008,139.98102,0.034401722,-0.00038902267,122.45728,0.0057589724,0.0017982511,-0.03681485,-20.132414
17.926001,-0.0003877847,1673.874,0.0014340442,139.98102,0.034292348,-0.0003877847,122.45734,0.0057353568,0.0017925552,-0.036660872,-20.132414
17.927,-0.00038655064,1673.874,0.0014294985,139.98102,0.03418332,-0.00038655064,122.4574,0.0057118372,0.0017868732,-0.036507536,-20.132414
17.927999,-0.00038532045,1673.874,0.0014249632,139.98102,0.034074638,-0.00038532045,122.45745,0.0056884135,0.001781204,-0.036354844,-20.132414
17.929001,-0.00038409414,1673.874,0.0014204375,139.98102,0.033966299,-0.00038409414,122.4575,0.0056650843,0.0017755468,-0.036202788,-20.132416
17.93,-0.00038287169,1673.874,0.0014159206,139.98102,0.033858307,-0.00038287169,122.45756,0.0056418502,0.0017699008,-0.03605137,-20.132416
17.931,-0.00038165305,1673.874,0.0014114119,139.98102,0.033750653,-0.00038165305,122.45761,0.0056187091,0.0017642649,-0.035900585,-20.132416
17.931999,-0.0003804384,1673.874,0.0014069289,139.98102,0.033643346,-0.0003804384,122.45766,0.0055956673,0.0017586611,-0.035750434,-20.132416
17.933001,-0.00037922768,1673.874,0.0014024662,139.98102,0.033536382,-0.00037922768,122.45772,0.0055727223,0.0017530827,-0.035600904,-20.132418
17.934,-0.00037802078,1673.874,0.0013980157,139.98102,0.03342976,-0.00037802078,122.45777,0.0055498709,0.0017475196,-0.035452005,-20.132418
17.934999,-0.00037681771,1673.874,0.001393577,139.98102,0.033323474,-0.00037681771,122.45782,0.0055271131,0.0017419712,-0.035303727,-20.132418
17.936001,-0.00037561843,1673.874,0.0013891499,139.98102,0.033217527,-0.00037561843,122.45788,0.0055044484,0.0017364373,-0.035156071,-20.132418
17.937,-0.00037442299,1673.874,0.0013847342,139.98102,0.033111915,-0.00037442299,122.45793,0.0054818764,0.0017309177,-0.03500903,-20.13242
17.938,-0.00037323133,1673.874,0.0013803296,139.98102,0.033006638,-0.00037323133,122.45798,0.0054593962,0.001725412,-0.034862604,-20.13242
17.938999,-0.00037204346,1673.874,0.0013759359,139.98102,0.032901697,-0.00037204346,122.45804,0.0054370072,0.0017199197,-0.034716792,-20.13242
17.940001,-0.00037085937,1673.874,0.0013715527,139.98102,0.032797087,-0.00037085937,122.45809,0.0054147099,0.0017144409,-0.034571588,-20.13242
17.941,-0.00036967904,1673.874,0.0013671799,139.98102,0.032692809,-0.00036967904,122.45814,0.005392503,0.0017089749,-0.034426995,-20.132421
17.941999,-0.00036850246,1673.874,0.0013628174,139.98102,0.032588862,-0.00036850246,122.45819,0.0053703864,0.0017035217,-0.034283005,-20.132421
17.943001,-0.0003673296,1673.874,0.0013584646,139.98102,0.032485247,-0.0003673296,122.45824,0.0053483597,0.0016980808,-0.034139618,-20.132421
17.944,-0.0003661605,1673.874,0.0013541215,139.98102,0.032381956,-0.0003661605,122.4583,0.0053264224,0.0016926519,-0.033996828,-20.132421
17.945,-0.00036499512,1673.874,0.0013497877,139.98102,0.032278992,-0.00036499512,122.45835,0.005304574,0.0016872347,-0.033854637,-20.132421
17.945999,-0.00036383347,1673.874,0.0013454631,139.98102,0.032176357,-0.00036383347,122.4584,0.0052828141,0.0016818289,-0.033713043,-20.132423
17.947001,-0.00036267552,1673.874,0.0013411475,139.98102,0.032074045,-0.00036267552,122.45845,0.0052611427,0.0016764343,-0.03357204,-20.132423
17.948,-0.00036152126,1673.874,0.0013368403,139.98102,0.031972062,-0.00036152126,122.4585,0.0052395584,0.0016710504,-0.033431627,-20.132423
17.948999,-0.0003603707,1673.874,0.0013325417,139.98102,0.031870395,-0.0003603707,122.45855,0.0052180616,0.0016656771,-0.033291802,-20.132423
17.950001,-0.00035922384,1673.874,0.0013282511,139.98102,0.031769056,-0.00035922384,122.4586,0.0051966514,0.0016603139,-0.033152562,-20.132425
17.951,-0.00035808064,1673.874,0.0013239711,139.98102,0.031668033,-0.00035808064,122.45866,0.0051753283,0.0016549638,-0.033013903,-20.132425
17.952,-0.00035694099,1673.874,0.0013197156,139.98102,0.031567339,-0.00035694099,122.4587,0.0051540965,0.0016496446,-0.032875825,-20.132425
17.952999,-0.00035580498,1673.874,0.0013154718,139.98102,0.031466961,-0.00035580498,122.45876,0.0051329513,0.0016443399,-0.032738324,-20.132425
17.954,-0.00035467261,1673.874,0.0013112398,139.98102,0.031366903,-0.00035467261,122.4588,0.0051118932,0.0016390497,-0.032601397,-20.132425
17.955,-0.00035354384,1673.874,0.0013070197,139.98102,0.031267166,-0.00035354384,122.45885,0.0050909207,0.0016337747,-0.032465044,-20.132427
17.955999,-0.00035241869,1673.874,0.0013028119,139.98102,0.031167742,-0.00035241869,122.4589,0.0050700349,0.0016285148,-0.032329261,-20.132427
17.957001,-0.00035129715,1673.874,0.0012986165,139.98102,0.031068636,-0.00035129715,122.45895,0.0050492343,0.0016232706,-0.032194048,-20.132427
17.958,-0.00035017921,1673.874,0.001294434,139.98102,0.030969845,-0.00035017921,122.459,0.0050285193,0.0016180425,-0.032059398,-20.132427
17.959,-0.00034906482,1673.874,0.0012902645,139.98102,0.030871367,-0.00034906482,122.45905,0.0050078896,0.0016128307,-0.031925313,-20.132427
17.959999,-0.00034795405,1673.874,0.0012861086,139.98102,0.030773204,-0.00034795405,122.4591,0.0049873446,0.0016076358,-0.031791788,-20.132429
17.961,-0.00034684685,1673.874,0.0012819666,139.98102,0.030675353,-0.00034684685,122.45915,0.0049668849,0.0016024582,-0.031658821,-20.132429
17.962,-0.00034574317,1673.874,0.001277839,139.98102,0.030577814,-0.00034574317,122.4592,0.0049465094,0.0015972987,-0.031526409,-20.132429
17.962999,-0.00034464308,1673.874,0.001273726,139.98102,0.030480584,-0.00034464308,122.45924,0.0049262182,0.0015921575,-0.031394552,-20.132429
17.964001,-0.00034354653,1673.874,0.0012696284,139.98102,0.030383667,-0.00034354653,122.4593,0.0049060117,0.0015870355,-0.031263247,-20.132431
17.965,-0.00034245354,1673.874,0.0012655467,139.98102,0.030287057,-0.00034245354,122.45934,0.0048858891,0.0015819333,-0.031132489,-20.132431
17.966,-0.00034136407,1673.874,0.0012614813,139.98102,0.030190757,-0.00034136407,122.45939,0.0048658503,0.0015768516,-0.031002279,-20.132431
17.966999,-0.00034027811,1673.874,0.0012574329,139.98102,0.030094763,-0.00034027811,122.45944,0.0048458953,0.0015717911,-0.030872613,-20.132431
17.968,-0.00033919571,1673.874,0.0012534021,139.98102,0.029999077,-0.00033919571,122.45949,0.0048260237,0.0015667526,-0.030743491,-20.132431
17.969,-0.00033811681,1673.874,0.0012493896,139.98102,0.029903697,-0.00033811681,122.45953,0.0048062359,0.001561737,-0.030614907,-20.132433
17.969999,-0.00033704139,1673.874,0.0012453961,139.98102,0.029808624,-0.00033704139,122.45958,0.0047865319,0.0015567451,-0.030486859,-20.132433
17.971001,-0.00033596935,1673.874,0.0012414054,139.98102,0.029713849,-0.00033596935,122.45963,0.0047669052,0.0015517568,-0.03035935,-20.132433
17.972,-0.00033490063,1673.874,0.00123742,139.98102,0.029619372,-0.00033490063,122.45968,0.0047473572,0.001546775,-0.030232374,-20.132433
17.973,-0.00033383537,1673.874,0.0012334494,139.98102,0.029525196,-0.00033383537,122.45972,0.0047278907,0.0015418119,-0.030105928,-20.132433
17.974001,-0.00033277352,1673.874,0.001229494,139.98102,0.029431323,-0.00033277352,122.45977,0.0047085048,0.0015368675,-0.029980011,-20.132435
17.975,-0.00033171507,1673.874,0.0012255538,139.98102,0.029337747,-0.00033171507,122.45982,0.0046891994,0.0015319423,-0.02985462,-20.132435
17.976,-0.00033066,1673.874,0.0012216292,139.98102,0.029244471,-0.00033066,122.45986,0.004669975,0.0015270365,-0.029729756,-20.132435
17.976999,-0.00032960833,1673.874,0.0012177203,139.98102,0.029151494,-0.00032960833,122.45992,0.0046508303,0.0015221505,-0.029605411,-20.132435
17.978001,-0.00032856004,1673.874,0.0012138275,139.98102,0.029058812,-0.00032856004,122.45996,0.0046317657,0.0015172843,-0.029481586,-20.132435
17.979,-0.0003275151,1673.874,0.0012099508,139.98102,0.028966425,-0.0003275151,122.46001,0.0046127806,0.0015124385,-0.029358281,-20.132437
17.98,-0.0003264735,1673.874,0.0012060906,139.98102,0.028874336,-0.0003264735,122.46005,0.0045938748,0.0015076132,-0.02923549,-20.132437
17.981001,-0.00032543522,1673.874,0.001202247,139.98102,0.028782539,-0.00032543522,122.4601,0.0045750486,0.0015028088,-0.029113213,-20.132437
17.982,-0.00032440026,1673.874,0.0011984203,139.98102,0.028691037,-0.00032440026,122.46014,0.0045563015,0.0014980255,-0.028991446,-20.132437
17.983,-0.00032336864,1673.874,0.001194611,139.98102,0.028599827,-0.00032336864,122.46019,0.0045376327,0.0014932636,-0.028870188,-20.132437
17.983999,-0.00032234029,1673.874,0.0011908188,139.98102,0.028508909,-0.00032234029,122.46024,0.0045190426,0.0014885236,-0.028749438,-20.132439
17.985001,-0.00032131522,1673.874,0.0011870445,139.98102,0.028418282,-0.00032131522,122.46028,0.0045005311,0.0014838057,-0.028629193,-20.132439
17.986,-0.00032029342,1673.874,0.0011832882,139.98102,0.028327944,-0.00032029342,122.46032,0.0044820975,0.0014791102,-0.028509449,-20.132439
17.987,-0.00031927487,1673.874,0.0011795501,139.98102,0.028237896,-0.00031927487,122.46037,0.0044637416,0.0014744375,-0.028390206,-20.132439
17.988001,-0.00031825955,1673.874,0.0011758304,139.98102,0.028148137,-0.00031825955,122.46041,0.0044454634,0.0014697879,-0.028271463,-20.132439
17.989,-0.00031724747,1673.874,0.0011721294,139.98102,0.028058665,-0.00031724747,122.46046,0.0044272626,0.0014651618,-0.028153216,-20.132441
17.99,-0.00031623858,1673.874,0.0011684456,139.98102,0.02796948,-0.00031623858,122.4605,0.0044091386,0.0014605569,-0.028035462,-20.132441
17.990999,-0.00031523302,1673.874,0.001164758,139.98102,0.027880574,-0.00031523302,122.46055,0.004391084,0.0014559475,-0.027918203,-20.132441
17.992001,-0.00031423062,1673.8739,0.0011610849,139.98102,0.027791951,-0.00031423062,122.46059,0.0043731048,0.0014513561,-0.027801432,-20.132441
17.993,-0.00031323143,1673.8739,0.0011574258,139.98102,0.027703611,-0.00031323143,122.46063,0.0043552006,0.0014467823,-0.027685151,-20.132442
17.993999,-0.00031223541,1673.8739,0.0011537805,139.98102,0.027615553,-0.00031223541,122.46068,0.0043373704,0.0014422255,-0.027569355,-20.132442
17.995001,-0.00031124256,1673.8739,0.0011501486,139.98102,0.027527774,-0.00031124256,122.46072,0.0043196143,0.0014376857,-0.027454045,-20.132442
17.996,-0.00031025283,1673.8739,0.0011465297,139.98102,0.027440276,-0.00031025283,122.46077,0.0043019317,0.0014331621,-0.027339214,-20.132442
17.997,-0.00030926627,1673.8739,0.0011429236,139.98102,0.027353056,-0.00030926627,122.46081,0.0042843223,0.0014286545,-0.027224867,-20.132442
17.997999,-0.00030828279,1673.8739,0.0011393297,139.98102,0.027266115,-0.00030828279,122.46085,0.0042667855,0.0014241622,-0.027110996,-20.132444
17.999001,-0.00030730243,1673.8739,0.0011357478,139.98102,0.02717945,-0.00030730243,122.4609,0.0042493213,0.0014196847,-0.026997602,-20.132444
18,-0.00030632518,1673.8739,0.0011321771,139.98102,0.02709306,-0.00030632518,122.46094,0.0042319288,0.0014152214,-0.026884682,-20.132444
18.000999,-0.00030535099,1673.8739,0.0011286173,139.98102,0.027006945,-0.00030535099,122.46098,0.0042146076,0.0014107716,-0.026772235,-20.132444
18.002001,-0.00030437985,1673.8739,0.0011250677,139.98102,0.026921103,-0.00030437985,122.46103,0.0041973577,0.0014063347,-0.026660256,-20.132444
18.003,-0.00030341177,1673.8739,0.0011215279,139.98102,0.026835535,-0.00030341177,122.46107,0.004180178,0.0014019099,-0.026548747,-20.132446
18.004,-0.00030244674,1673.8739,0.0011179971,139.98102,0.026750237,-0.00030244674,122.46111,0.0041630683,0.0013974963,-0.026437705,-20.132446
18.004999,-0.00030148472,1673.8739,0.0011144747,139.98102,0.026665211,-0.00030148472,122.46115,0.0041460283,0.0013930934,-0.026327128,-20.132446
18.006001,-0.00030052569,1673.8739,0.00111096,139.98102,0.026580453,-0.00030052569,122.4612,0.0041290573,0.0013887001,-0.026217012,-20.132446
18.007,-0.00029956966,1673.8739,0.0011074523,139.98102,0.026495963,-0.00029956966,122.46124,0.0041121547,0.0013843154,-0.026107358,-20.132446
18.007999,-0.00029861659,1673.8739,0.0011039509,139.98102,0.02641174,-0.00029861659,122.46128,0.0040953201,0.0013799386,-0.02599816,-20.132448
18.009001,-0.00029766647,1673.8739,0.0011004547,139.98102,0.026327783,-0.00029766647,122.46133,0.0040785531,0.0013755683,-0.025889423,-20.132448
18.01,-0.00029671949,1673.8739,0.0010969783,139.98102,0.026244096,-0.00029671949,122.46136,0.0040618577,0.0013712229,-0.025781138,-20.132448
18.011,-0.00029577559,1673.8739,0.0010935218,139.98102,0.02616068,-0.00029577559,122.46141,0.0040452341,0.0013669023,-0.025673306,-20.132448
18.011999,-0.00029483467,1673.8739,0.0010900743,139.98102,0.026077526,-0.00029483467,122.46145,0.0040286779,0.0013625929,-0.025565926,-20.132448
18.013,-0.00029389671,1673.8739,0.0010866355,139.98102,0.025994638,-0.00029389671,122.46149,0.0040121893,0.0013582944,-0.025458993,-20.132448
18.014,-0.00029296175,1673.8739,0.001083205,139.98102,0.025912011,-0.00029296175,122.46153,0.0039957673,0.0013540062,-0.02535251,-20.13245
18.014999,-0.0002920297,1673.8739,0.0010797826,139.98102,0.025829647,-0.0002920297,122.46157,0.0039794124,0.0013497282,-0.025246471,-20.13245
18.016001,-0.00029110062,1673.8739,0.0010763677,139.98102,0.025747543,-0.00029110062,122.46162,0.003963124,0.0013454596,-0.025140876,-20.13245
18.017,-0.00029017447,1673.8739,0.0010729601,139.98102,0.025665699,-0.00029017447,122.46165,0.0039469008,0.0013412001,-0.025035722,-20.13245
18.018,-0.00028925124,1673.8739,0.0010695593,139.98102,0.025584115,-0.00028925124,122.46169,0.0039307438,0.0013369491,-0.024931008,-20.13245
18.018999,-0.00028833092,1673.8739,0.0010661649,139.98102,0.025502788,-0.00028833092,122.46174,0.0039146515,0.0013327062,-0.024826733,-20.132452
18.02,-0.00028741354,1673.8739,0.0010627768,139.98102,0.025421718,-0.00028741354,122.46178,0.0038986236,0.0013284709,-0.024722895,-20.132452
18.021,-0.00028649904,1673.8739,0.0010593941,139.98102,0.025340905,-0.00028649904,122.46181,0.0038826605,0.0013242427,-0.02461949,-20.132452
18.021999,-0.00028558745,1673.8739,0.0010560168,139.98102,0.025260348,-0.00028558745,122.46186,0.0038667612,0.001320021,-0.024516519,-20.132452
18.023001,-0.00028467874,1673.8739,0.0010526442,139.98102,0.025180046,-0.00028467874,122.4619,0.0038509252,0.0013158052,-0.024413979,-20.132452
18.024,-0.00028377291,1673.8739,0.001049276,139.98102,0.025099995,-0.00028377291,122.46194,0.0038351526,0.001311595,-0.024311867,-20.132452
18.025,-0.00028286997,1673.8739,0.0010459117,139.98102,0.025020197,-0.00028286997,122.46198,0.0038194428,0.0013073896,-0.024210183,-20.132454
18.025999,-0.00028196987,1673.8739,0.0010425508,139.98102,0.024940653,-0.00028196987,122.46201,0.0038037952,0.0013031885,-0.024108924,-20.132454
18.027,-0.00028107266,1673.8739,0.001039193,139.98102,0.024861356,-0.00028107266,122.46206,0.0037882095,0.0012989913,-0.024008088,-20.132454
18.028,-0.0002801783,1673.8739,0.0010358377,139.98102,0.024782311,-0.0002801783,122.4621,0.0037726853,0.0012947971,-0.023907676,-20.132454
18.028999,-0.00027928682,1673.8739,0.0010324854,139.98102,0.024703516,-0.00027928682,122.46214,0.0037572226,0.0012906067,-0.023807684,-20.132454
18.030001,-0.00027839807,1673.8739,0.0010291643,139.98102,0.024624975,-0.00027839807,122.46217,0.0037418299,0.0012864554,-0.023708109,-20.132456
