"Time","pipe1.mediums[1].p","pipe1.mediums[1].Xi[1]","pipe1.mediums[1].T","pipe1.mediums[2].p","pipe1.mediums[2].Xi[1]","pipe1.mediums[2].T","pipe1.mediums[3].p","pipe1.mediums[3].Xi[1]","pipe1.mediums[3].T","pipe1.mediums[4].p","pipe1.mediums[4].Xi[1]","pipe1.mediums[4].T","pipe1.mediums[5].p","pipe1.mediums[5].Xi[1]","pipe1.mediums[5].T","pipe2.mediums[1].p","pipe2.mediums[1].Xi[1]","pipe2.mediums[1].T","pipe2.mediums[2].p","pipe2.mediums[2].Xi[1]","pipe2.mediums[2].T","pipe2.mediums[3].p","pipe2.mediums[3].Xi[1]","pipe2.mediums[3].T","pipe2.mediums[4].p","pipe2.mediums[4].Xi[1]","pipe2.mediums[4].T","pipe2.mediums[5].p","pipe2.mediums[5].Xi[1]","pipe2.mediums[5].T","pipe3.mediums[1].p","pipe3.mediums[1].Xi[1]","pipe3.mediums[1].T","pipe3.mediums[2].p","pipe3.mediums[2].Xi[1]","pipe3.mediums[2].T","pipe3.mediums[3].p","pipe3.mediums[3].Xi[1]","pipe3.mediums[3].T","pipe3.mediums[4].p","pipe3.mediums[4].Xi[1]","pipe3.mediums[4].T","pipe3.mediums[5].p","pipe3.mediums[5].Xi[1]","pipe3.mediums[5].T","pipe4.mediums[1].p","pipe4.mediums[1].Xi[1]","pipe4.mediums[1].T","pipe4.mediums[2].p","pipe4.mediums[2].Xi[1]","pipe4.mediums[2].T","pipe4.mediums[3].p","pipe4.mediums[3].Xi[1]","pipe4.mediums[3].T","pipe4.mediums[4].p","pipe4.mediums[4].Xi[1]","pipe4.mediums[4].T","pipe4.mediums[5].p","pipe4.mediums[5].Xi[1]","pipe4.mediums[5].T"
6.7779999,152567.25,0.0099999998,331.27417,157544.36,0.0099999998,329.71948,162390.12,0.0099999998,327.08499,167125.73,0.0099999998,323.59149,171766.69,0.0099999998,319.59628,174076.55,0.0099999998,342.21515,175300.39,0.0099999998,334.84723,176118.27,0.0099999998,323.29074,176939.75,0.0099999998,309.63223,178167.97,0.0099999998,296.99573,174484.47,0.0099999998,298.75647,175306.23,0.0099999998,295.56284,176126.59,0.0099999998,294.46356,176944.94,0.0099999998,293.62885,177760.59,0.0099999998,293.08374,180482.97,0.0099999998,292.8537,184999.5,0.0099999998,292.79895,189407.62,0.0099999998,292.86368,193712.69,0.0099999998,292.97974,197920.05,0.0099999998,293.10876
6.7800002,152567.23,0.0099999998,331.26633,157544.39,0.0099999998,329.7063,162390.25,0.0099999998,327.06787,167125.97,0.0099999998,323.57245,171767.03,0.0099999998,319.57727,174076.92,0.0099999998,342.20532,175300.8,0.0099999998,334.82968,176118.69,0.0099999998,323.26993,176940.19,0.0099999998,309.61462,178168.38,0.0099999998,296.98599,174484.83,0.0099999998,298.73511,175306.61,0.0099999998,295.55682,176127,0.0099999998,294.45908,176945.34,0.0099999998,293.62595,177761,0.0099999998,293.08203,180483.34,0.0099999998,292.85281,184999.8,0.0099999998,292.79861,189407.81,0.0099999998,292.86359,193712.8,0.0099999998,292.97974,197920.09,0.0099999998,293.10876
6.7820001,152567.23,0.0099999998,331.25848,157544.44,0.0099999998,329.69308,162390.39,0.0099999998,327.05075,167126.22,0.0099999998,323.55341,171767.36,0.0099999998,319.55829,174077.28,0.0099999998,342.19547,175301.2,0.0099999998,334.8121,176119.11,0.0099999998,323.24911,176940.62,0.0099999998,309.59705,178168.78,0.0099999998,296.97629,174485.2,0.0099999998,298.71378,175307,0.0099999998,295.55084,176127.39,0.0099999998,294.45462,176945.73,0.0099999998,293.62305,177761.41,0.0099999998,293.08032,180483.72,0.0099999998,292.8519,185000.08,0.0099999998,292.79828,189408.02,0.0099999998,292.86349,193712.91,0.0099999998,292.97974,197920.12,0.0099999998,293.10876
6.7839999,152567.23,0.0099999998,331.25061,157544.48,0.0099999998,329.67987,162390.52,0.0099999998,327.03363,167126.45,0.0099999998,323.53433,171767.7,0.0099999998,319.53928,174077.66,0.0099999998,342.18561,175301.61,0.0099999998,334.79453,176119.55,0.0099999998,323.2283,176941.05,0.0099999998,309.57947,178169.19,0.0099999998,296.96661,174485.56,0.0099999998,298.6925,175307.38,0.0099999998,295.54489,176127.78,0.0099999998,294.4502,176946.14,0.0099999998,293.62015,177761.81,0.0099999998,293.07861,180484.08,0.0099999998,292.85098,185000.36,0.0099999998,292.79794,189408.2,0.0099999998,292.8634,193713.02,0.0099999998,292.97971,197920.17,0.0099999998,293.10876
6.7859998,152567.22,0.0099999998,331.24271,157544.52,0.0099999998,329.66663,162390.64,0.0099999998,327.01651,167126.69,0.0099999998,323.51529,171768.03,0.0099999998,319.52032,174078.02,0.0099999998,342.17575,175302.02,0.0099999998,334.77692,176119.97,0.0099999998,323.20752,176941.48,0.0099999998,309.56192,178169.59,0.0099999998,296.95694,174485.92,0.0099999998,298.67123,175307.75,0.0099999998,295.53897,176128.17,0.0099999998,294.44574,176946.53,0.0099999998,293.61728,177762.22,0.0099999998,293.0769,180484.45,0.0099999998,292.8501,185000.64,0.0099999998,292.79761,189408.41,0.0099999998,292.86334,193713.14,0.0099999998,292.97971,197920.2,0.0099999998,293.10876
6.7880001,152567.22,0.0099999998,331.23477,157544.56,0.0099999998,329.65338,162390.78,0.0099999998,326.99936,167126.92,0.0099999998,323.49625,171768.36,0.0099999998,319.50134,174078.38,0.0099999998,342.16586,175302.41,0.0099999998,334.75934,176120.39,0.0099999998,323.18674,176941.92,0.0099999998,309.5444,178170,0.0099999998,296.94727,174486.28,0.0099999998,298.65002,175308.12,0.0099999998,295.53305,176128.56,0.0099999998,294.44131,176946.94,0.0099999998,293.61438,177762.62,0.0099999998,293.0752,180484.83,0.0099999998,292.84918,185000.94,0.0099999998,292.7973,189408.61,0.0099999998,292.86325,193713.25,0.0099999998,292.97971,197920.23,0.0099999998,293.10876
6.79,152567.2,0.0099999998,331.22681,157544.61,0.0099999998,329.64011,162390.91,0.0099999998,326.98221,167127.16,0.0099999998,323.47717,171768.69,0.0099999998,319.48239,174078.73,0.0099999998,342.15594,175302.81,0.0099999998,334.74173,176120.81,0.0099999998,323.16595,176942.34,0.0099999998,309.52689,178170.41,0.0099999998,296.93765,174486.64,0.0099999998,298.62881,175308.5,0.0099999998,295.52716,176128.94,0.0099999998,294.43689,176947.33,0.0099999998,293.61151,177763.02,0.0099999998,293.07352,180485.19,0.0099999998,292.8483,185001.22,0.0099999998,292.79697,189408.8,0.0099999998,292.86316,193713.36,0.0099999998,292.97971,197920.28,0.0099999998,293.10876
6.7919998,152567.2,0.0099999998,331.21881,157544.66,0.0099999998,329.6268,162391.05,0.0099999998,326.96506,167127.39,0.0099999998,323.45813,171769.02,0.0099999998,319.46344,174079.09,0.0099999998,342.14603,175303.22,0.0099999998,334.72412,176121.25,0.0099999998,323.14517,176942.78,0.0099999998,309.5094,178170.81,0.0099999998,296.92801,174486.98,0.0099999998,298.60767,175308.88,0.0099999998,295.52127,176129.33,0.0099999998,294.43246,176947.72,0.0099999998,293.60864,177763.42,0.0099999998,293.07181,180485.56,0.0099999998,292.84741,185001.5,0.0099999998,292.79663,189409,0.0099999998,292.8631,193713.48,0.0099999998,292.97968,197920.31,0.0099999998,293.1088
6.7940001,152567.2,0.0099999998,331.21078,157544.69,0.0099999998,329.61346,162391.17,0.0099999998,326.94788,167127.64,0.0099999998,323.43909,171769.34,0.0099999998,319.44449,174079.45,0.0099999998,342.13611,175303.61,0.0099999998,334.70651,176121.67,0.0099999998,323.12442,176943.2,0.0099999998,309.49191,178171.2,0.0099999998,296.9184,174487.34,0.0099999998,298.58655,175309.25,0.0099999998,295.51541,176129.7,0.0099999998,294.42804,176948.11,0.0099999998,293.60577,177763.83,0.0099999998,293.07013,180485.94,0.0099999998,292.84653,185001.8,0.0099999998,292.7963,189409.2,0.0099999998,292.86301,193713.59,0.0099999998,292.97968,197920.36,0.0099999998,293.1088
6.796,152567.19,0.0099999998,331.20276,157544.73,0.0099999998,329.60013,162391.31,0.0099999998,326.93069,167127.86,0.0099999998,323.42001,171769.67,0.0099999998,319.42557,174079.81,0.0099999998,342.12616,175304,0.0099999998,334.6889,176122.08,0.0099999998,323.10367,176943.64,0.0099999998,309.47443,178171.61,0.0099999998,296.90881,174487.7,0.0099999998,298.56549,175309.62,0.0099999998,295.50949,176130.09,0.0099999998,294.42365,176948.52,0.0099999998,293.60291,177764.22,0.0099999998,293.06845,180486.3,0.0099999998,292.84561,185002.08,0.0099999998,292.79599,189409.41,0.0099999998,292.86292,193713.72,0.0099999998,292.97968,197920.39,0.0099999998,293.1088
6.7979999,152567.19,0.0099999998,331.19467,157544.78,0.0099999998,329.58679,162391.44,0.0099999998,326.91351,167128.09,0.0099999998,323.40097,171770,0.0099999998,319.40665,174080.17,0.0099999998,342.11621,175304.41,0.0099999998,334.6713,176122.5,0.0099999998,323.08292,176944.06,0.0099999998,309.457,178172,0.0099999998,296.89923,174488.06,0.0099999998,298.54443,175310,0.0099999998,295.5036,176130.48,0.0099999998,294.41925,176948.91,0.0099999998,293.60007,177764.62,0.0099999998,293.06677,180486.66,0.0099999998,292.84473,185002.36,0.0099999998,292.79565,189409.59,0.0099999998,292.86285,193713.83,0.0099999998,292.97968,197920.42,0.0099999998,293.1088
6.8000002,152567.17,0.0099999998,331.18658,157544.81,0.0099999998,329.57343,162391.56,0.0099999998,326.8963,167128.33,0.0099999998,323.38193,171770.31,0.0099999998,319.38776,174080.53,0.0099999998,342.10623,175304.8,0.0099999998,334.65369,176122.92,0.0099999998,323.06216,176944.48,0.0099999998,309.43954,178172.41,0.0099999998,296.88965,174488.42,0.0099999998,298.52344,175310.36,0.0099999998,295.49768,176130.86,0.0099999998,294.41489,176949.3,0.0099999998,293.59723,177765.02,0.0099999998,293.06509,180487.03,0.0099999998,292.84384,185002.64,0.0099999998,292.79532,189409.8,0.0099999998,292.86276,193713.94,0.0099999998,292.97968,197920.47,0.0099999998,293.1088
6.802,152567.17,0.0099999998,331.17844,157544.86,0.0099999998,329.56003,162391.69,0.0099999998,326.87909,167128.56,0.0099999998,323.36288,171770.64,0.0099999998,319.36884,174080.88,0.0099999998,342.09622,175305.19,0.0099999998,334.63605,176123.33,0.0099999998,323.04144,176944.89,0.0099999998,309.42215,178172.8,0.0099999998,296.8801,174488.77,0.0099999998,298.50247,175310.73,0.0099999998,295.49179,176131.25,0.0099999998,294.41049,176949.69,0.0099999998,293.59436,177765.42,0.0099999998,293.06342,180487.39,0.0099999998,292.84296,185002.92,0.0099999998,292.79501,189409.98,0.0099999998,292.86267,193714.05,0.0099999998,292.97964,197920.5,0.0099999998,293.1088
6.8039999,152567.17,0.0099999998,331.17029,157544.89,0.0099999998,329.5466,162391.83,0.0099999998,326.86188,167128.8,0.0099999998,323.34384,171770.97,0.0099999998,319.34998,174081.23,0.0099999998,342.08624,175305.58,0.0099999998,334.61841,176123.73,0.0099999998,323.02072,176945.31,0.0099999998,309.40472,178173.19,0.0099999998,296.87054,174489.12,0.0099999998,298.48157,175311.11,0.0099999998,295.48593,176131.64,0.0099999998,294.40613,176950.08,0.0099999998,293.59155,177765.81,0.0099999998,293.06174,180487.75,0.0099999998,292.8421,185003.2,0.0099999998,292.79468,189410.19,0.0099999998,292.86261,193714.17,0.0099999998,292.97964,197920.53,0.0099999998,293.1088
6.8060002,152567.16,0.0099999998,331.16211,157544.94,0.0099999998,329.53317,162391.95,0.0099999998,326.84467,167129.03,0.0099999998,323.3248,171771.3,0.0099999998,319.33109,174081.59,0.0099999998,342.0762,175305.97,0.0099999998,334.60077,176124.16,0.0099999998,323,176945.73,0.0099999998,309.38736,178173.59,0.0099999998,296.86102,174489.48,0.0099999998,298.46066,175311.48,0.0099999998,295.48007,176132.02,0.0099999998,294.40176,176950.47,0.0099999998,293.58871,177766.2,0.0099999998,293.06009,180488.11,0.0099999998,292.84122,185003.47,0.0099999998,292.79434,189410.38,0.0099999998,292.86252,193714.28,0.0099999998,292.97964,197920.58,0.0099999998,293.1088
6.8080001,152567.16,0.0099999998,331.15387,157544.98,0.0099999998,329.51971,162392.08,0.0099999998,326.82742,167129.25,0.0099999998,323.30576,171771.61,0.0099999998,319.31223,174081.94,0.0099999998,342.06616,175306.36,0.0099999998,334.58313,176124.56,0.0099999998,322.97928,176946.16,0.0099999998,309.37,178173.98,0.0099999998,296.85153,174489.83,0.0099999998,298.43982,175311.84,0.0099999998,295.47421,176132.41,0.0099999998,294.3974,176950.86,0.0099999998,293.58588,177766.59,0.0099999998,293.05844,180488.47,0.0099999998,292.84033,185003.75,0.0099999998,292.79404,189410.58,0.0099999998,292.86243,193714.39,0.0099999998,292.97964,197920.61,0.0099999998,293.1088
6.8099999,152567.14,0.0099999998,331.14563,157545.02,0.0099999998,329.50623,162392.2,0.0099999998,326.81018,167129.48,0.0099999998,323.28671,171771.94,0.0099999998,319.29337,174082.3,0.0099999998,342.05612,175306.75,0.0099999998,334.56546,176124.97,0.0099999998,322.95859,176946.56,0.0099999998,309.35263,178174.38,0.0099999998,296.84204,174490.19,0.0099999998,298.41901,175312.22,0.0099999998,295.46838,176132.78,0.0099999998,294.39307,176951.25,0.0099999998,293.58307,177766.98,0.0099999998,293.05676,180488.83,0.0099999998,292.83945,185004.03,0.0099999998,292.7937,189410.77,0.0099999998,292.86237,193714.52,0.0099999998,292.97964,197920.66,0.0099999998,293.1088
6.8119998,152567.14,0.0099999998,331.13736,157545.06,0.0099999998,329.49274,162392.33,0.0099999998,326.79294,167129.72,0.0099999998,323.26767,171772.25,0.0099999998,319.27451,174082.66,0.0099999998,342.04605,175307.14,0.0099999998,334.54782,176125.38,0.0099999998,322.9379,176946.98,0.0099999998,309.3353,178174.77,0.0099999998,296.83255,174490.53,0.0099999998,298.39822,175312.59,0.0099999998,295.46255,176133.16,0.0099999998,294.38873,176951.64,0.0099999998,293.58026,177767.38,0.0099999998,293.05511,180489.19,0.0099999998,292.83859,185004.31,0.0099999998,292.7934,189410.97,0.0099999998,292.86227,193714.62,0.0099999998,292.97961,197920.69,0.0099999998,293.1088
6.8140001,152567.14,0.0099999998,331.12906,157545.11,0.0099999998,329.47922,162392.47,0.0099999998,326.77567,167129.94,0.0099999998,323.24863,171772.58,0.0099999998,319.25568,174083,0.0099999998,342.03598,175307.52,0.0099999998,334.53015,176125.78,0.0099999998,322.91721,176947.39,0.0099999998,309.31799,178175.16,0.0099999998,296.82309,174490.89,0.0099999998,298.37747,175312.95,0.0099999998,295.45676,176133.53,0.0099999998,294.3844,176952.03,0.0099999998,293.57745,177767.77,0.0099999998,293.05347,180489.55,0.0099999998,292.83771,185004.59,0.0099999998,292.79306,189411.16,0.0099999998,292.86221,193714.75,0.0099999998,292.97961,197920.72,0.0099999998,293.1088
6.816,152567.12,0.0099999998,331.12073,157545.14,0.0099999998,329.4657,162392.59,0.0099999998,326.75839,167130.17,0.0099999998,323.22958,171772.89,0.0099999998,319.23682,174083.34,0.0099999998,342.02588,175307.91,0.0099999998,334.51248,176126.19,0.0099999998,322.89655,176947.8,0.0099999998,309.30069,178175.55,0.0099999998,296.81363,174491.23,0.0099999998,298.35675,175313.31,0.0099999998,295.45093,176133.92,0.0099999998,294.38007,176952.41,0.0099999998,293.57465,177768.16,0.0099999998,293.05182,180489.91,0.0099999998,292.83685,185004.88,0.0099999998,292.79276,189411.36,0.0099999998,292.86212,193714.86,0.0099999998,292.97961,197920.77,0.0099999998,293.1088
6.8179998,152567.12,0.0099999998,331.1124,157545.19,0.0099999998,329.45215,162392.72,0.0099999998,326.74112,167130.39,0.0099999998,323.21054,171773.2,0.0099999998,319.21802,174083.7,0.0099999998,342.01575,175308.28,0.0099999998,334.49481,176126.59,0.0099999998,322.87585,176948.22,0.0099999998,309.28339,178175.92,0.0099999998,296.8042,174491.58,0.0099999998,298.33606,175313.69,0.0099999998,295.44516,176134.3,0.0099999998,294.37576,176952.8,0.0099999998,293.57187,177768.55,0.0099999998,293.0502,180490.27,0.0099999998,292.836,185005.16,0.0099999998,292.79245,189411.56,0.0099999998,292.86203,193714.97,0.0099999998,292.97961,197920.8,0.0099999998,293.10883
6.8200002,152567.12,0.0099999998,331.104,157545.23,0.0099999998,329.43857,162392.84,0.0099999998,326.72382,167130.62,0.0099999998,323.1915,171773.52,0.0099999998,319.19919,174084.05,0.0099999998,342.00565,175308.67,0.0099999998,334.47711,176127,0.0099999998,322.85519,176948.62,0.0099999998,309.26611,178176.31,0.0099999998,296.79477,174491.92,0.0099999998,298.31543,175314.05,0.0099999998,295.43939,176134.67,0.0099999998,294.37146,176953.17,0.0099999998,293.56906,177768.94,0.0099999998,293.04855,180490.61,0.0099999998,292.83514,185005.44,0.0099999998,292.79211,189411.75,0.0099999998,292.86197,193715.09,0.0099999998,292.97961,197920.84,0.0099999998,293.10883
6.822,152567.11,0.0099999998,331.09558,157545.28,0.0099999998,329.42499,162392.97,0.0099999998,326.70651,167130.84,0.0099999998,323.17245,171773.84,0.0099999998,319.18039,174084.39,0.0099999998,341.99548,175309.05,0.0099999998,334.45944,176127.39,0.0099999998,322.83453,176949.03,0.0099999998,309.24887,178176.7,0.0099999998,296.78537,174492.27,0.0099999998,298.29483,175314.41,0.0099999998,295.43362,176135.05,0.0099999998,294.36716,176953.56,0.0099999998,293.56628,177769.31,0.0099999998,293.04691,180490.97,0.0099999998,292.83426,185005.7,0.0099999998,292.79181,189411.95,0.0099999998,292.86188,193715.2,0.0099999998,292.97958,197920.88,0.0099999998,293.10883
6.8239999,152567.11,0.0099999998,331.08716,157545.31,0.0099999998,329.41138,162393.09,0.0099999998,326.68921,167131.08,0.0099999998,323.15341,171774.16,0.0099999998,319.16159,174084.73,0.0099999998,341.98532,175309.42,0.0099999998,334.44174,176127.8,0.0099999998,322.8139,176949.44,0.0099999998,309.23163,178177.08,0.0099999998,296.776,174492.61,0.0099999998,298.27426,175314.77,0.0099999998,295.42786,176135.42,0.0099999998,294.36285,176953.94,0.0099999998,293.56351,177769.7,0.0099999998,293.04529,180491.33,0.0099999998,292.8334,185005.98,0.0099999998,292.7915,189412.14,0.0099999998,292.86182,193715.33,0.0099999998,292.97958,197920.92,0.0099999998,293.10883
6.8260002,152567.11,0.0099999998,331.07867,157545.36,0.0099999998,329.39774,162393.23,0.0099999998,326.67191,167131.3,0.0099999998,323.13437,171774.47,0.0099999998,319.14279,174085.08,0.0099999998,341.97516,175309.81,0.0099999998,334.42404,176128.19,0.0099999998,322.79327,176949.84,0.0099999998,309.21442,178177.47,0.0099999998,296.7666,174492.95,0.0099999998,298.25372,175315.12,0.0099999998,295.42212,176135.78,0.0099999998,294.35858,176954.31,0.0099999998,293.56076,177770.08,0.0099999998,293.04367,180491.67,0.0099999998,292.83255,185006.27,0.0099999998,292.7912,189412.34,0.0099999998,292.86172,193715.44,0.0099999998,292.97958,197920.95,0.0099999998,293.10883
6.8280001,152567.09,0.0099999998,331.07019,157545.41,0.0099999998,329.38406,162393.36,0.0099999998,326.65457,167131.52,0.0099999998,323.11536,171774.78,0.0099999998,319.12402,174085.42,0.0099999998,341.96497,175310.19,0.0099999998,334.40634,176128.59,0.0099999998,322.77264,176950.25,0.0099999998,309.19724,178177.84,0.0099999998,296.75726,174493.3,0.0099999998,298.23322,175315.48,0.0099999998,295.41638,176136.16,0.0099999998,294.35431,176954.7,0.0099999998,293.55798,177770.47,0.0099999998,293.04205,180492.03,0.0099999998,292.8317,185006.55,0.0099999998,292.79086,189412.55,0.0099999998,292.86166,193715.56,0.0099999998,292.97958,197921,0.0099999998,293.10883
6.8299999,152567.09,0.0099999998,331.06165,157545.45,0.0099999998,329.37039,162393.48,0.0099999998,326.63724,167131.75,0.0099999998,323.09631,171775.09,0.0099999998,319.10526,174085.77,0.0099999998,341.95477,175310.56,0.0099999998,334.38864,176128.98,0.0099999998,322.75201,176950.66,0.0099999998,309.18005,178178.23,0.0099999998,296.74792,174493.64,0.0099999998,298.21274,175315.84,0.0099999998,295.41068,176136.53,0.0099999998,294.35004,176955.08,0.0099999998,293.55524,177770.84,0.0099999998,293.04044,180492.38,0.0099999998,292.83084,185006.83,0.0099999998,292.79056,189412.73,0.0099999998,292.86157,193715.67,0.0099999998,292.97958,197921.03,0.0099999998,293.10883
6.8319998,152567.09,0.0099999998,331.0531,157545.48,0.0099999998,329.35672,162393.61,0.0099999998,326.61987,167131.97,0.0099999998,323.07727,171775.39,0.0099999998,319.08652,174086.11,0.0099999998,341.94455,175310.94,0.0099999998,334.37091,176129.39,0.0099999998,322.73138,176951.05,0.0099999998,309.16287,178178.61,0.0099999998,296.73859,174493.98,0.0099999998,298.19232,175316.2,0.0099999998,295.40497,176136.89,0.0099999998,294.34576,176955.45,0.0099999998,293.55249,177771.22,0.0099999998,293.03882,180492.73,0.0099999998,292.83002,185007.09,0.0099999998,292.79025,189412.94,0.0099999998,292.86151,193715.8,0.0099999998,292.97958,197921.06,0.0099999998,293.10883
6.8340001,152567.08,0.0099999998,331.04453,157545.53,0.0099999998,329.34302,162393.73,0.0099999998,326.60254,167132.19,0.0099999998,323.05826,171775.7,0.0099999998,319.06778,174086.45,0.0099999998,341.93433,175311.31,0.0099999998,334.35321,176129.78,0.0099999998,322.71078,176951.45,0.0099999998,309.14572,178179,0.0099999998,296.72928,174494.33,0.0099999998,298.17194,175316.56,0.0099999998,295.39926,176137.27,0.0099999998,294.34152,176955.83,0.0099999998,293.54974,177771.61,0.0099999998,293.0372,180493.08,0.0099999998,292.82916,185007.38,0.0099999998,292.78995,189413.14,0.0099999998,292.86142,193715.91,0.0099999998,292.97955,197921.11,0.0099999998,293.10883
6.836,152567.08,0.0099999998,331.03595,157545.58,0.0099999998,329.32928,162393.86,0.0099999998,326.58517,167132.42,0.0099999998,323.03922,171776.02,0.0099999998,319.04904,174086.8,0.0099999998,341.92407,175311.69,0.0099999998,334.33548,176130.17,0.0099999998,322.69019,176951.86,0.0099999998,309.12857,178179.38,0.0099999998,296.71997,174494.66,0.0099999998,298.15155,175316.92,0.0099999998,295.39352,176137.64,0.0099999998,294.33728,176956.2,0.0099999998,293.547,177771.98,0.0099999998,293.03561,180493.42,0.0099999998,292.82831,185007.66,0.0099999998,292.78964,189413.33,0.0099999998,292.86136,193716.02,0.0099999998,292.97955,197921.14,0.0099999998,293.10883
6.8379998,152567.08,0.0099999998,331.02731,157545.61,0.0099999998,329.31555,162393.98,0.0099999998,326.56784,167132.64,0.0099999998,323.0202,171776.33,0.0099999998,319.03033,174087.12,0.0099999998,341.91382,175312.06,0.0099999998,334.31778,176130.58,0.0099999998,322.66962,176952.27,0.0099999998,309.11148,178179.75,0.0099999998,296.71069,174495,0.0099999998,298.13123,175317.28,0.0099999998,295.38782,176138,0.0099999998,294.33304,176956.58,0.0099999998,293.54425,177772.38,0.0099999998,293.034,180493.78,0.0099999998,292.82748,185007.92,0.0099999998,292.78934,189413.52,0.0099999998,292.8613,193716.14,0.0099999998,292.97955,197921.19,0.0099999998,293.10883
6.8400002,152567.06,0.0099999998,331.01868,157545.66,0.0099999998,329.30182,162394.11,0.0099999998,326.55048,167132.86,0.0099999998,323.00119,171776.64,0.0099999998,319.01163,174087.47,0.0099999998,341.90353,175312.44,0.0099999998,334.30005,176130.97,0.0099999998,322.64905,176952.66,0.0099999998,309.09436,178180.12,0.0099999998,296.70142,174495.34,0.0099999998,298.11093,175317.64,0.0099999998,295.38211,176138.38,0.0099999998,294.3288,176956.95,0.0099999998,293.54153,177772.75,0.0099999998,293.03241,180494.12,0.0099999998,292.82663,185008.19,0.0099999998,292.78903,189413.72,0.0099999998,292.86121,193716.25,0.0099999998,292.97955,197921.22,0.0099999998,293.10886
6.842,152567.06,0.0099999998,331.00998,157545.7,0.0099999998,329.28806,162394.23,0.0099999998,326.53308,167133.09,0.0099999998,322.98218,171776.95,0.0099999998,318.99292,174087.81,0.0099999998,341.89325,175312.81,0.0099999998,334.28232,176131.36,0.0099999998,322.62848,176953.06,0.0099999998,309.07727,178180.52,0.0099999998,296.69217,174495.69,0.0099999998,298.09067,175317.98,0.0099999998,295.3764,176138.75,0.0099999998,294.32458,176957.33,0.0099999998,293.53879,177773.12,0.0099999998,293.03079,180494.47,0.0099999998,292.82581,185008.47,0.0099999998,292.78873,189413.91,0.0099999998,292.86115,193716.36,0.0099999998,292.97955,197921.25,0.0099999998,293.10886
6.8439999,152567.06,0.0099999998,331.00128,157545.73,0.0099999998,329.27426,162394.36,0.0099999998,326.51572,167133.31,0.0099999998,322.96317,171777.27,0.0099999998,318.97424,174088.16,0.0099999998,341.88297,175313.19,0.0099999998,334.26459,176131.75,0.0099999998,322.60791,176953.47,0.0099999998,309.06021,178180.89,0.0099999998,296.68292,174496.02,0.0099999998,298.07043,175318.34,0.0099999998,295.37073,176139.11,0.0099999998,294.32037,176957.7,0.0099999998,293.53607,177773.5,0.0099999998,293.02921,180494.81,0.0099999998,292.82495,185008.73,0.0099999998,292.78842,189414.09,0.0099999998,292.86105,193716.47,0.0099999998,292.97955,197921.3,0.0099999998,293.10886
6.8460002,152567.05,0.0099999998,330.99255,157545.78,0.0099999998,329.26044,162394.48,0.0099999998,326.49832,167133.53,0.0099999998,322.94415,171777.58,0.0099999998,318.95557,174088.48,0.0099999998,341.87265,175313.55,0.0099999998,334.24686,176132.14,0.0099999998,322.58737,176953.86,0.0099999998,309.04315,178181.27,0.0099999998,296.67371,174496.36,0.0099999998,298.05023,175318.7,0.0099999998,295.36505,176139.47,0.0099999998,294.31616,176958.08,0.0099999998,293.53336,177773.88,0.0099999998,293.02762,180495.17,0.0099999998,292.82413,185009.02,0.0099999998,292.78812,189414.3,0.0099999998,292.86099,193716.59,0.0099999998,292.97952,197921.33,0.0099999998,293.10886
6.848,152567.05,0.0099999998,330.9838,157545.83,0.0099999998,329.24661,162394.61,0.0099999998,326.48093,167133.75,0.0099999998,322.92514,171777.88,0.0099999998,318.93689,174088.83,0.0099999998,341.86234,175313.92,0.0099999998,334.22913,176132.53,0.0099999998,322.5668,176954.25,0.0099999998,309.02612,178181.64,0.0099999998,296.66449,174496.69,0.0099999998,298.03006,175319.05,0.0099999998,295.35938,176139.84,0.0099999998,294.31195,176958.45,0.0099999998,293.53064,177774.25,0.0099999998,293.02603,180495.52,0.0099999998,292.8233,185009.28,0.0099999998,292.78781,189414.48,0.0099999998,292.8609,193716.7,0.0099999998,292.97952,197921.38,0.0099999998,293.10886
6.8499999,152567.05,0.0099999998,330.97504,157545.86,0.0099999998,329.23279,162394.73,0.0099999998,326.46353,167133.97,0.0099999998,322.90613,171778.19,0.0099999998,318.91824,174089.17,0.0099999998,341.85199,175314.3,0.0099999998,334.21136,176132.92,0.0099999998,322.5463,176954.66,0.0099999998,309.00909,178182.02,0.0099999998,296.6553,174497.03,0.0099999998,298.00995,175319.41,0.0099999998,295.3537,176140.2,0.0099999998,294.30777,176958.83,0.0099999998,293.52795,177774.62,0.0099999998,293.02444,180495.86,0.0099999998,292.82245,185009.55,0.0099999998,292.78751,189414.67,0.0099999998,292.86084,193716.81,0.0099999998,292.97952,197921.41,0.0099999998,293.10886
6.8520002,152567.03,0.0099999998,330.96622,157545.91,0.0099999998,329.21893,162394.86,0.0099999998,326.44611,167134.2,0.0099999998,322.88715,171778.5,0.0099999998,318.8996,174089.5,0.0099999998,341.84161,175314.66,0.0099999998,334.1936,176133.31,0.0099999998,322.52576,176955.05,0.0099999998,308.9921,178182.39,0.0099999998,296.64612,174497.36,0.0099999998,297.98984,175319.75,0.0099999998,295.34805,176140.58,0.0099999998,294.30359,176959.2,0.0099999998,293.52527,177775,0.0099999998,293.02289,180496.2,0.0099999998,292.82162,185009.83,0.0099999998,292.7872,189414.86,0.0099999998,292.86075,193716.92,0.0099999998,292.97952,197921.44,0.0099999998,293.10886
