"Time","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.is[1]","smrE.is[1]","loadInertiaM.phi","loadInertiaE.phi","smrE.idq_sr[1]","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertiaM.w","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","vfController.x","smrM.is[2]","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smrE.idq_rr[1]","smrE.is[2]","smrE.idq_sr[2]","smrE.idq_rr[2]","loadInertiaE.w"
1.2128,-0.34896764,23.508762,23.51062,107.24715,107.24713,46.053852,-0.0066158394,156.21437,-0.43498066,223.93272,23.292589,-0.28346512,1.0499182,23.286367,8.3076706,-5.6788797,156.21448
1.2129,-0.35768694,22.13451,22.136433,107.26276,107.26275,46.033443,-0.0066387793,156.20815,-0.43497643,223.96414,24.644226,-0.27236012,1.0695302,24.638031,8.4177589,-5.775598,156.20824
1.2130001,-0.36605299,20.734966,20.736906,107.27839,107.27837,46.012955,-0.0066621061,156.20193,-0.43497214,223.99556,25.968561,-0.26098698,1.0892113,25.962385,8.5284042,-5.8727155,156.20204
1.2131,-0.37405753,19.31159,19.313583,107.29401,107.29399,45.992393,-0.0066858213,156.19576,-0.43496776,224.02698,27.264067,-0.24935697,1.1089563,27.257923,8.6396008,-5.9702268,156.19585
1.2132,-0.38169268,17.865978,17.868042,107.30962,107.30961,45.971764,-0.0067099277,156.18961,-0.43496329,224.0584,28.529278,-0.23748153,1.1287602,28.523176,8.7513428,-6.0681257,156.1897
1.2133,-0.38895091,16.399763,16.401876,107.32524,107.32523,45.951069,-0.0067344252,156.18347,-0.43495876,224.0898,29.76277,-0.22537243,1.1486179,29.756701,8.8636255,-6.1664071,156.18356
1.2134,-0.39582515,14.914593,14.916714,107.34086,107.34085,45.930317,-0.0067593167,156.17735,-0.43495414,224.12122,30.963142,-0.21304163,1.1685243,30.957092,8.9764433,-6.2650652,156.17746
1.2135,-0.40230852,13.412019,13.414202,107.35648,107.35647,45.909512,-0.0067846025,156.17128,-0.43494943,224.15263,32.128983,-0.20050128,1.1884745,32.122978,9.0897894,-6.3640933,156.17137
1.2136,-0.40839472,11.893767,11.896008,107.37209,107.37209,45.88866,-0.0068102847,156.16522,-0.43494466,224.18405,33.258987,-0.18776378,1.2084635,33.253029,9.20366,-6.4634862,156.16531
1.2137001,-0.41407773,10.361544,10.363821,107.38771,107.3877,45.867764,-0.006836365,156.15918,-0.4349398,224.21547,34.351871,-0.1748417,1.2284863,34.345947,9.3180466,-6.5632377,156.15927
1.2138,-0.41935199,8.8170557,8.8193464,107.40333,107.40331,45.846828,-0.0068628443,156.15317,-0.43493485,224.24689,35.40638,-0.16174781,1.2485379,35.400482,9.4329453,-6.663341,156.15326
1.2139,-0.42421228,7.2619619,7.2643051,107.41895,107.41893,45.825863,-0.0068897242,156.14719,-0.43492985,224.27831,36.421261,-0.14849503,1.2686133,36.415417,9.5483494,-6.7637906,156.14728
1.214,-0.42865384,5.6980414,5.7004313,107.43456,107.43454,45.804867,-0.0069170059,156.14122,-0.43492475,224.30972,37.39537,-0.13509643,1.2887077,37.389584,9.6642523,-6.8645797,156.14131
1.2141,-0.43267229,4.1270571,4.1294713,107.45017,107.45016,45.783848,-0.0069446908,156.13528,-0.43491957,224.34113,38.327614,-0.12156527,1.3088163,38.321861,9.7806482,-6.9657021,156.13538
1.2142,-0.43626374,2.5507486,2.5531812,107.46578,107.46577,45.762814,-0.0069727809,156.12938,-0.43491429,224.37254,39.216881,-0.1079149,1.3289342,39.211163,9.8975296,-7.0671511,156.12947
1.2143,-0.43942457,0.97084934,0.9733246,107.4814,107.48138,45.741764,-0.0070012766,156.1235,-0.43490896,224.40396,40.062115,-0.094158769,1.3490565,40.056461,10.014892,-7.16892,156.12358
1.2144001,-0.44215176,-0.61083949,-0.60832876,107.49701,107.49699,45.720707,-0.0070301793,156.11765,-0.43490353,224.43538,40.86237,-0.080310471,1.3691785,40.85677,10.132726,-7.2710023,156.11772
1.2145,-0.44444263,-2.1925292,-2.1900055,107.51262,107.5126,45.699646,-0.0070594903,156.1118,-0.43489805,224.4668,41.61673,-0.066383682,1.3892957,41.611156,10.251027,-7.3733916,156.11189
1.2146,-0.4462949,-3.7724771,-3.7699308,107.52823,107.52822,45.678585,-0.0070892111,156.106,-0.43489245,224.49821,42.324261,-0.05239214,1.4094032,42.318737,10.369787,-7.4760804,156.10608
1.2147,-0.44770679,-5.3489084,-5.3463297,107.54384,107.54383,45.657528,-0.0071193427,156.10022,-0.43488678,224.52963,42.984131,-0.038349651,1.4294965,42.97868,10.489001,-7.579062,156.1003
1.2148,-0.44867691,-6.9200325,-6.917429,107.55945,107.55944,45.636486,-0.0071498863,156.09447,-0.43488106,224.56105,43.595596,-0.024270076,1.4495711,43.590202,10.60866,-7.6823297,156.09454
1.2149,-0.44920439,-8.4840689,-8.4814596,107.57506,107.57505,45.615456,-0.007180843,156.08873,-0.43487525,224.59245,44.157963,-0.010167323,1.4696225,44.152576,10.728758,-7.7858763,156.08882
1.215,-0.44928864,-10.039293,-10.036661,107.59067,107.59065,45.594444,-0.0072122142,156.08302,-0.43486932,224.62387,44.670448,0.0039447141,1.4896462,44.665138,10.849288,-7.8896947,156.08311
1.2151,-0.44892961,-11.583932,-11.581278,107.60628,107.60626,45.57346,-0.0072440002,156.07735,-0.43486336,224.65529,45.1325,0.018052099,1.509638,45.127266,10.970242,-7.9937778,156.07742
1.2151999,-0.44812772,-13.116236,-13.113565,107.62189,107.62187,45.552502,-0.0072762026,156.0717,-0.43485728,224.68671,45.543579,0.032140911,1.5295935,45.538399,11.091613,-8.0981178,156.07178
1.2153,-0.4468838,-14.634469,-14.631792,107.63749,107.63747,45.531574,-0.0073088226,156.06607,-0.43485114,224.71812,45.903198,0.046197247,1.5495085,45.898033,11.213393,-8.2027082,156.06615
1.2154,-0.44519898,-16.136932,-16.134241,107.6531,107.65308,45.510685,-0.0073418603,156.06047,-0.43484494,224.74954,46.210808,0.060207244,1.5693789,46.205723,11.335577,-8.3075409,156.06055
1.2155,-0.44307506,-17.621914,-17.619209,107.6687,107.66869,45.489838,-0.0073753181,156.0549,-0.43483862,224.78096,46.466084,0.074157082,1.5892005,46.461082,11.458155,-8.4126091,156.05498
1.2156,-0.44051415,-19.087727,-19.085012,107.68431,107.6843,45.469036,-0.0074091954,156.04935,-0.43483225,224.81236,46.668732,0.088032991,1.6089696,46.663773,11.58112,-8.5179052,156.04942
1.2157,-0.43751875,-20.532709,-20.529989,107.69991,107.6999,45.44828,-0.0074434942,156.04382,-0.43482581,224.84378,46.818459,0.10182129,1.6286819,46.81353,11.704466,-8.6234217,156.04391
1.2158,-0.43409184,-21.955219,-21.952496,107.71552,107.71551,45.427582,-0.0074782148,156.03833,-0.43481925,224.8752,46.914978,0.11550837,1.6483338,46.910133,11.828183,-8.7291498,156.03841
1.2158999,-0.43023685,-23.35364,-23.350912,107.73112,107.73111,45.406937,-0.0075133587,156.03287,-0.43481264,224.90662,46.958206,0.12908074,1.6679215,46.953438,11.952264,-8.835084,156.03294
1.216,-0.42595759,-24.726381,-24.723646,107.74673,107.74671,45.386353,-0.0075489259,156.02742,-0.43480596,224.93803,46.948086,0.142525,1.6874415,46.943348,12.076702,-8.9412155,156.02751
1.2161,-0.4212583,-26.071869,-26.069132,107.76233,107.76231,45.365833,-0.0075849174,156.02202,-0.43479916,224.96945,46.884514,0.15582791,1.7068899,46.879826,12.201488,-9.0475368,156.02209
1.2162,-0.41614363,-27.388567,-27.385836,107.77793,107.77792,45.345383,-0.0076213344,156.01663,-0.43479234,225.00087,46.767502,0.16897634,1.7262634,46.762905,12.326615,-9.1540394,156.01671
1.2163,-0.41061866,-28.674976,-28.672247,107.79353,107.79352,45.325005,-0.0076581771,156.01126,-0.4347854,225.03229,46.597191,0.18195732,1.7455585,46.592663,12.452075,-9.2607174,156.01134
1.2164,-0.40468889,-29.929634,-29.926895,107.80913,107.80912,45.304699,-0.0076954463,156.00594,-0.43477839,225.06369,46.373764,0.19475806,1.7647721,46.369247,12.577859,-9.3675604,156.00601
1.2165,-0.39836013,-31.151072,-31.14834,107.82473,107.82471,45.28447,-0.0077331425,156.00063,-0.43477133,225.09511,46.097309,0.20736592,1.7839007,46.092869,12.70396,-9.4745626,156.0007
1.2165999,-0.39163867,-32.337898,-32.335182,107.84033,107.84032,45.264324,-0.0077712671,155.99535,-0.43476415,225.12653,45.768143,0.21976848,1.8029414,45.763794,12.83037,-9.5817156,155.99542
1.2167,-0.3845312,-33.488762,-33.48605,107.85593,107.85592,45.244263,-0.0078098197,155.9901,-0.43475693,225.15794,45.386627,0.23195352,1.8218911,45.382339,12.95708,-9.6890116,155.99017
1.2168,-0.37704471,-34.602341,-34.599621,107.87153,107.87151,45.224289,-0.007848802,155.98486,-0.43474963,225.18936,44.953171,0.24390902,1.8407468,44.948895,13.084082,-9.796442,155.98495
1.2169,-0.36918658,-35.677311,-35.67461,107.88712,107.88712,45.204403,-0.0078882128,155.97968,-0.43474224,225.22078,44.468086,0.25562319,1.8595057,44.463898,13.211369,-9.9039993,155.97975
1.217,-0.36096463,-36.712452,-36.70977,107.90273,107.90271,45.184612,-0.0079280548,155.9745,-0.43473476,225.2522,43.931961,0.26708448,1.878165,43.927856,13.338931,-10.011676,155.97458
1.2171,-0.35238698,-37.706577,-37.703903,107.91832,107.91831,45.164917,-0.0079683261,155.96936,-0.43472725,225.28362,43.345379,0.2782816,1.8967222,43.341328,13.466761,-10.119464,155.96944
1.2172,-0.34346211,-38.658531,-38.655853,107.93392,107.93391,45.145321,-0.0080090296,155.96425,-0.43471962,225.31502,42.70895,0.28920352,1.9151747,42.704922,13.594851,-10.227355,155.96432
1.2173001,-0.33419883,-39.567162,-39.56451,107.94952,107.9495,45.125828,-0.0080501633,155.95915,-0.43471196,225.34644,42.023251,0.29983947,1.9335202,42.019314,13.723191,-10.33534,155.95923
1.2174,-0.3246063,-40.431442,-40.428814,107.96511,107.9651,45.106434,-0.0080917291,155.9541,-0.43470418,225.37785,41.289089,0.31017897,1.951756,41.285233,13.851775,-10.443414,155.95418
1.2175,-0.31469405,-41.250381,-41.247753,107.98071,107.98069,45.087147,-0.0081337271,155.94907,-0.43469638,225.40927,40.507286,0.32021183,1.9698802,40.503464,13.980593,-10.551566,155.94914
1.2176,-0.30447179,-42.022987,-42.020367,107.9963,107.99628,45.06797,-0.0081761582,155.94406,-0.43468848,225.44069,39.678619,0.32992816,1.9878906,39.674839,14.109637,-10.65979,155.94414
1.2177,-0.29394969,-42.748322,-42.745739,108.01189,108.01188,45.048901,-0.0082190214,155.93909,-0.43468049,225.47211,38.803944,0.33931839,2.005785,38.800255,14.2389,-10.768077,155.93916
1.2178,-0.28313813,-43.425568,-43.423008,108.02749,108.02747,45.029945,-0.0082623167,155.93413,-0.43467245,225.50352,37.884266,0.34837329,2.0235617,37.88065,14.368372,-10.87642,155.9342
1.2179,-0.27204779,-44.053944,-44.051376,108.04308,108.04307,45.011105,-0.008306046,155.92921,-0.43466434,225.53494,36.92062,0.35708395,2.0412188,36.917023,14.498046,-10.98481,155.92929
1.2180001,-0.26068959,-44.632626,-44.630081,108.05867,108.05866,44.992378,-0.0083502084,155.92432,-0.43465614,225.56635,35.913944,0.36544174,2.0587547,35.910412,14.627913,-11.093239,155.92439
1.2181,-0.2490748,-45.160938,-45.158436,108.07426,108.07425,44.973766,-0.0083948048,155.91945,-0.43464789,225.59776,34.86536,0.37343848,2.0761673,34.861916,14.757964,-11.2017,155.91953
1.2182,-0.23721489,-45.638271,-45.635796,108.08986,108.08984,44.955276,-0.0084398342,155.91461,-0.43463957,225.62918,33.776058,0.38106626,2.0934556,33.772675,14.888192,-11.310185,155.91469
1.2183,-0.22512157,-46.064064,-46.061569,108.10545,108.10544,44.936909,-0.0084852977,155.90979,-0.43463117,225.6606,32.647255,0.38831761,2.1106179,32.643879,15.018588,-11.418686,155.90988
1.2184,-0.21280678,-46.437687,-46.435242,108.12104,108.12103,44.918663,-0.0085311942,155.90501,-0.4346227,225.69202,31.480053,0.39518535,2.1276531,31.476763,15.149145,-11.527195,155.90509
1.2185,-0.20028265,-46.758736,-46.756332,108.13663,108.13662,44.900539,-0.0085775256,155.90025,-0.43461418,225.72343,30.275808,0.40166274,2.1445599,30.2726,15.279853,-11.635704,155.90034
1.2186,-0.1875616,-47.026817,-47.024437,108.15222,108.15221,44.882538,-0.0086242901,155.89552,-0.4346056,225.75485,29.035872,0.40774345,2.1613371,29.032715,15.410705,-11.744205,155.89561
1.2187001,-0.17465618,-47.241589,-47.239201,108.16781,108.16779,44.864666,-0.0086714886,155.89082,-0.43459693,225.78627,27.76161,0.41342145,2.177984,27.758469,15.541692,-11.852692,155.89091
1.2187999,-0.16157912,-47.402672,-47.40033,108.1834,108.18339,44.846916,-0.0087191202,155.88615,-0.43458819,225.81767,26.454321,0.41869116,2.1944993,26.451263,15.672806,-11.961155,155.88625
1.2189,-0.14834332,-47.509892,-47.507599,108.19899,108.19897,44.829296,-0.0087671857,155.88152,-0.4345794,225.84909,25.115519,0.42354742,2.2108822,25.112537,15.80404,-12.069588,155.88159
1.219,-0.13496187,-47.563114,-47.560829,108.21458,108.21456,44.811806,-0.0088156844,155.87689,-0.43457052,225.88051,23.746714,0.42798543,2.2271323,23.743771,15.935384,-12.177982,155.87698
1.2191,-0.121448,-47.562187,-47.559914,108.23016,108.23015,44.794441,-0.008864617,155.87231,-0.43456161,225.91193,22.349382,0.43200091,2.2432487,22.34647,16.066832,-12.286331,155.87239
1.2192,-0.10781501,-47.507015,-47.504795,108.24575,108.24574,44.77721,-0.0089139817,155.86775,-0.43455261,225.94334,20.925016,0.43558979,2.2592313,20.922184,16.198374,-12.394627,155.86783
1.2193,-0.094076373,-47.397663,-47.395489,108.26134,108.26132,44.760105,-0.0089637805,155.86322,-0.43454355,225.97476,19.475252,0.43874866,2.2750793,19.472486,16.330004,-12.502862,155.8633
1.2194,-0.080245674,-47.234238,-47.232059,108.27692,108.27691,44.743134,-0.0090140114,155.85872,-0.43453443,226.00618,18.001728,0.44147438,2.2907922,17.998985,16.461712,-12.611029,155.8588
1.2194999,-0.066336527,-47.016792,-47.014645,108.2925,108.2925,44.726288,-0.0090646744,155.85423,-0.43452525,226.0376,16.506008,0.4437643,2.3063703,16.503315,16.593493,-12.71912,155.85432
1.2196,-0.052362684,-46.745522,-46.743431,108.30809,108.30808,44.709576,-0.0091157695,155.84979,-0.43451598,226.069,14.989755,0.44561613,2.3218133,14.987134,16.725336,-12.827128,155.84987
1.2197,-0.038337931,-46.420719,-46.418671,108.32368,108.32366,44.692997,-0.0091672968,155.84537,-0.43450668,226.10042,13.454694,0.44702813,2.337121,13.452131,16.857235,-12.935046,155.84546
1.2198,-0.024276122,-46.042751,-46.040676,108.33926,108.33925,44.676548,-0.0092192553,155.84097,-0.43449733,226.13184,11.902567,0.44799894,2.3522933,11.900011,16.989183,-13.042868,155.84106
1.2199,-0.010191113,-45.611835,-45.609821,108.35484,108.35484,44.660229,-0.0092716441,155.83661,-0.43448788,226.16325,10.334992,0.44852754,2.3673308,10.332503,17.12117,-13.150584,155.8367
1.22,0.0039031876,-45.12849,-45.126534,108.37043,108.37041,44.644039,-0.009324464,155.83228,-0.4344784,226.19467,8.7537775,0.44861346,2.3822334,8.7513552,17.253191,-13.258189,155.83237
1.2201,0.017992867,-44.593231,-44.591309,108.38601,108.386,44.627979,-0.0093777142,155.82797,-0.43446884,226.22609,7.1607056,0.4482567,2.3970013,7.1583304,17.385237,-13.365677,155.82806
1.2201999,0.032064021,-44.00663,-44.004696,108.4016,108.40158,44.612053,-0.0094313938,155.82368,-0.43445924,226.25751,5.5575681,0.44745761,2.4116354,5.5552077,17.5173,-13.473039,155.82378
1.2203,0.046102777,-43.369167,-43.367294,108.41718,108.41716,44.596252,-0.0094855027,155.81944,-0.43444958,226.28893,3.9460757,0.44621691,2.4261355,3.9437788,17.649372,-13.580268,155.81953
1.2204,0.060095277,-42.681591,-42.679775,108.43275,108.43275,44.580585,-0.00954004,155.81522,-0.43443984,226.32033,2.328084,0.44453594,2.4405026,2.325846,17.781448,-13.687359,155.81531
1.2205,0.074027717,-41.944656,-41.94286,108.44834,108.44833,44.565044,-0.0095950048,155.81102,-0.43443006,226.35175,0.70542264,0.4424164,2.4547374,0.70322084,17.913521,-13.794304,155.81111
1.2206,0.087886348,-41.159119,-41.157326,108.46392,108.46391,44.549629,-0.009650398,155.80685,-0.43442023,226.38316,-0.92010105,0.43986034,2.4688404,-0.9222784,18.045582,-13.901096,155.80695
1.2207,0.1016575,-40.325729,-40.324001,108.4795,108.47948,44.534344,-0.0097062178,155.80272,-0.43441033,226.41458,-2.5467083,0.43687031,2.4828122,-2.5488286,18.177626,-14.007731,155.8028
1.2208,0.11532759,-39.445446,-39.443771,108.49508,108.49507,44.519184,-0.0097624632,155.7986,-0.43440038,226.446,-4.1725345,0.4334493,2.496654,-4.1746044,18.309643,-14.114201,155.79869
1.2209001,0.12888314,-38.519253,-38.517582,108.51066,108.51065,44.50415,-0.0098191341,155.79451,-0.43439037,226.47742,-5.7957354,0.42960075,2.5103667,-5.7977786,18.441626,-14.220498,155.7946
1.221,0.14231077,-37.548069,-37.546421,108.52624,108.52623,44.489243,-0.0098762307,155.79047,-0.43438032,226.50883,-7.414516,0.42532837,2.5239511,-7.4165263,18.573572,-14.326618,155.79056
1.2211,0.15559724,-36.532913,-36.531334,108.54182,108.54181,44.474457,-0.0099337511,155.78644,-0.43437019,226.54025,-9.0270643,0.4206365,2.5374084,-9.0290251,18.705471,-14.432554,155.78653
1.2212,0.16872944,-35.474945,-35.473408,108.5574,108.55738,44.459793,-0.0099916942,155.78242,-0.43436003,226.57166,-10.631541,0.41552973,2.5507398,-10.633459,18.837317,-14.5383,155.78252
1.2213,0.18169443,-34.37534,-34.373791,108.57298,108.57296,44.445251,-0.010050061,155.77846,-0.43434981,226.60307,-12.22612,0.41001317,2.5639465,-12.228019,18.969105,-14.64385,155.77855
1.2214,0.19447942,-33.235168,-33.233669,108.58855,108.58854,44.430828,-0.010108849,155.77452,-0.43433952,226.63449,-13.809045,0.40409225,2.5770297,-13.810905,19.100824,-14.749198,155.77461
1.2215,0.20707181,-32.055717,-32.054279,108.60413,108.60412,44.416523,-0.010168058,155.7706,-0.43432918,226.66591,-15.37851,0.39777279,2.5899906,-15.380329,19.232473,-14.854339,155.77069
1.2216001,0.21945918,-30.838301,-30.836901,108.61971,108.61969,44.402336,-0.010227688,155.76671,-0.43431881,226.69733,-16.932732,0.39106116,2.6028309,-16.934515,19.364044,-14.959265,155.7668
1.2217,0.23162931,-29.584274,-29.582859,108.63528,108.63527,44.388268,-0.010287737,155.76285,-0.43430838,226.72874,-18.469944,0.38396391,2.6155517,-18.471706,19.495529,-15.063972,155.76294
1.2218,0.24357019,-28.294872,-28.293518,108.65086,108.65085,44.37431,-0.010348204,155.75902,-0.43429789,226.76016,-19.988432,0.37648809,2.6281548,-19.99016,19.626923,-15.168455,155.75911
1.2219,0.25527009,-26.971582,-26.970287,108.66644,108.66642,44.360466,-0.010409088,155.7552,-0.43428737,226.79158,-21.486458,0.36864108,2.6406417,-21.488152,19.758219,-15.272708,155.75529
1.222,0.26671743,-25.615881,-25.614609,108.68201,108.682,44.346733,-0.010470389,155.75143,-0.43427679,226.82298,-22.962318,0.36043069,2.6530137,-22.963982,19.889412,-15.376725,155.75153
1.2221,0.27790096,-24.229242,-24.22797,108.69759,108.69757,44.333111,-0.010532106,155.74768,-0.43426615,226.8544,-24.414331,0.35186499,2.6652727,-24.415974,20.020496,-15.480502,155.74777
1.2222,0.28880963,-22.813101,-22.811888,108.71316,108.71315,44.319595,-0.010594239,155.74396,-0.43425545,226.88582,-25.840858,0.34295246,2.6774204,-25.842472,20.151466,-15.584033,155.74405
1.2223001,0.29943272,-21.369078,-21.367916,108.72874,108.72872,44.306187,-0.010656784,155.74026,-0.43424472,226.91724,-27.240267,0.33370194,2.6894584,-27.241852,20.282314,-15.687313,155.74036
1.2224,0.30975974,-19.89879,-19.89764,108.74431,108.74429,44.292885,-0.010719743,155.73659,-0.43423396,226.94865,-28.610956,0.32412255,2.7013886,-28.612516,20.413038,-15.790337,155.73669
1.2225,0.31978053,-18.403812,-18.402678,108.75988,108.75986,44.279682,-0.010783112,155.73296,-0.43422312,226.98007,-29.951363,0.31422377,2.7132127,-29.9529,20.543629,-15.8931,155.73305
1.2226,0.32948518,-16.88575,-16.884672,108.77545,108.77544,44.266582,-0.010846892,155.72934,-0.43421224,227.01149,-31.259951,0.30401534,2.7249327,-31.261467,20.674084,-15.995597,155.72943
1.2227,0.33886418,-15.346332,-15.345297,108.79103,108.79102,44.253582,-0.010911083,155.72575,-0.43420133,227.04291,-32.535225,0.2935074,2.7365506,-32.53672,20.804396,-16.097824,155.72585
1.2228,0.34790826,-13.787289,-13.786249,108.8066,108.80659,44.240677,-0.010975681,155.7222,-0.43419036,227.07431,-33.775723,0.28271034,2.7480679,-33.777191,20.934561,-16.199778,155.72229
1.2229,0.35660851,-12.210257,-12.209251,108.82217,108.82216,44.227867,-0.011040688,155.71866,-0.43417934,227.10573,-34.980003,0.27163482,2.7594867,-34.981457,21.064573,-16.301451,155.71877
1.223,0.36495635,-10.616999,-10.616045,108.83775,108.83773,44.215153,-0.0111061,155.71515,-0.43416828,227.13715,-36.146687,0.26029173,2.7708092,-36.148125,21.194427,-16.402842,155.71526
1.2230999,0.37294361,-9.0093136,-9.0083933,108.85332,108.8533,44.202526,-0.011171917,155.71169,-0.43415719,227.16856,-37.274433,0.24869233,2.7820373,-37.275856,21.32412,-16.503942,155.71178
1.2232,0.38056239,-7.3890071,-7.3880758,108.86889,108.86887,44.189991,-0.011238139,155.70822,-0.43414605,227.19998,-38.36195,0.2368481,2.7931731,-38.363338,21.453646,-16.604753,155.70833
1.2233,0.38780519,-5.757772,-5.7568879,108.88445,108.88445,44.177544,-0.011304764,155.7048,-0.43413484,227.2314,-39.407932,0.22477068,2.8042183,-39.409317,21.582998,-16.705269,155.70491
1.2234,0.39466488,-4.1174774,-4.1166387,108.90002,108.90002,44.16518,-0.01137179,155.70142,-0.43412361,227.26282,-40.41119,0.21247202,2.8151753,-40.412567,21.712175,-16.805483,155.70151
1.2235,0.40113473,-2.469964,-2.4691489,108.9156,108.91558,44.152901,-0.011439216,155.69804,-0.43411231,227.29424,-41.370567,0.19996428,2.8260462,-41.371925,21.841173,-16.905394,155.69814
