"Time","thetaQS","theta","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.stator.stray.port_p.Phi.re","smee.stator.stray.port_p.Phi.im","smee.excitation.electroMagneticConverter.Phi.re","smeeQS.short.port_p.reference.gamma","constantSpeed.phi","constantSpeedQS.phi"
15.0197,-3.1374667,-3.1374667,0.44984904,-0.017939037,-0.081386864,0.0056270203,0.34595919,4.7165151,2356.1453,2356.9307
15.0198,-3.1374457,-3.1374457,0.45019081,-0.0038000932,-0.081523426,0.003068672,0.34595892,4.716536,2356.1609,2356.9463
15.0199,-3.1374247,-3.1374247,0.45008826,0.010342618,-0.081579588,0.00050729711,0.34595862,4.716557,2356.1768,2356.9622
15.02,-3.137404,-3.137404,0.44954157,0.024475137,-0.081555299,-0.0020545786,0.34595835,4.716578,2356.1924,2356.9778
15.0201,-3.137383,-3.137383,0.44855121,0.038583517,-0.081450574,-0.0046144286,0.34595808,4.7165985,2356.208,2356.9934
15.0202,-3.137362,-3.137362,0.44711819,0.052653838,-0.081265524,-0.0071697277,0.34595779,4.7166195,2356.2239,2357.0093
15.0203,-3.137341,-3.137341,0.44524392,0.066672213,-0.081000321,-0.0097179571,0.34595752,4.7166405,2356.2395,2357.0249
15.0204,-3.13732,-3.13732,0.44293025,0.080624804,-0.08065524,-0.012256602,0.34595725,4.7166615,2356.2551,2357.0405
15.0205,-3.1372991,-3.1372991,0.44017947,0.094497845,-0.080230616,-0.01478316,0.34595695,4.7166824,2356.271,2357.0564
15.0206,-3.1372783,-3.1372783,0.43699425,0.10827764,-0.07972686,-0.017295139,0.34595668,4.7167034,2356.2866,2357.072
15.0207,-3.1372573,-3.1372573,0.4333778,0.1219506,-0.079144478,-0.019790061,0.34595639,4.7167244,2356.3022,2357.0876
15.0208,-3.1372364,-3.1372364,0.42933363,0.13550322,-0.078484043,-0.022265466,0.34595612,4.7167454,2356.3179,2357.1033
15.0209,-3.1372154,-3.1372154,0.42486578,0.14892213,-0.077746205,-0.024718912,0.34595585,4.7167664,2356.3337,2357.1191
15.021,-3.1371944,-3.1371944,0.41997862,0.16219409,-0.076931693,-0.027147982,0.34595555,4.7167873,2356.3494,2357.1348
15.0211,-3.1371734,-3.1371734,0.41467696,0.17530601,-0.076041311,-0.029550277,0.34595528,4.7168083,2356.365,2357.1504
15.0212,-3.1371524,-3.1371524,0.40896609,0.18824492,-0.075075932,-0.031923432,0.34595498,4.7168293,2356.3809,2357.1663
15.0213,-3.1371317,-3.1371317,0.40285161,0.20099808,-0.074036509,-0.034265101,0.34595472,4.7168498,2356.3965,2357.1819
15.0214,-3.1371107,-3.1371107,0.39633957,0.21355289,-0.07292407,-0.036572978,0.34595445,4.7168708,2356.4121,2357.1975
15.0215,-3.1370897,-3.1370897,0.38943636,0.22589695,-0.071739718,-0.038844783,0.34595415,4.7168918,2356.428,2357.2131
15.0216,-3.1370687,-3.1370687,0.3821488,0.23801811,-0.070484608,-0.041078284,0.34595388,4.7169127,2356.4436,2357.229
15.0217,-3.1370478,-3.1370478,0.37448412,0.24990439,-0.069159985,-0.04327127,0.34595358,4.7169337,2356.4592,2357.2446
15.0218,-3.1370268,-3.1370268,0.36644986,0.26154405,-0.067767151,-0.045421582,0.34595332,4.7169547,2356.4749,2357.2603
15.0219,-3.137006,-3.137006,0.35805395,0.27292562,-0.066307493,-0.047527097,0.34595302,4.7169757,2356.4907,2357.2761
15.022,-3.1369851,-3.1369851,0.34930468,0.28403786,-0.064782433,-0.049585741,0.34595275,4.7169967,2356.5063,2357.2917
15.0221,-3.1369641,-3.1369641,0.34021068,0.29486978,-0.063193485,-0.051595483,0.34595248,4.7170177,2356.522,2357.3074
15.0222,-3.1369431,-3.1369431,0.33078089,0.30541071,-0.061542213,-0.053554341,0.34595218,4.7170386,2356.5378,2357.3232
15.0223,-3.1369221,-3.1369221,0.32102469,0.31565028,-0.059830245,-0.055460382,0.34595191,4.7170596,2356.5535,2357.3389
15.0224,-3.1369011,-3.1369011,0.31095165,0.32557833,-0.058059275,-0.057311729,0.34595162,4.7170806,2356.5691,2357.3545
15.0225,-3.1368802,-3.1368802,0.30057174,0.33518508,-0.056231041,-0.059106551,0.34595135,4.7171016,2356.5847,2357.3701
15.0226,-3.1368594,-3.1368594,0.28989515,0.34446108,-0.054347355,-0.060843084,0.34595105,4.7171221,2356.6006,2357.386
15.0227,-3.1368384,-3.1368384,0.27893251,0.35339713,-0.052410066,-0.06251961,0.34595078,4.7171431,2356.6162,2357.4016
15.0228,-3.1368175,-3.1368175,0.26769453,0.36198443,-0.050421089,-0.064134479,0.34595048,4.717164,2356.6318,2357.4172
15.0229,-3.1367965,-3.1367965,0.25619239,0.37021452,-0.048382387,-0.065686099,0.34595022,4.717185,2356.6477,2357.4331
15.023,-3.1367755,-3.1367755,0.24443741,0.37807924,-0.046295967,-0.067172937,0.34594992,4.717206,2356.6633,2357.4487
15.0231,-3.1367545,-3.1367545,0.23244117,0.38557085,-0.04416389,-0.068593524,0.34594965,4.717227,2356.679,2357.4644
15.0232,-3.1367338,-3.1367338,0.22021553,0.39268199,-0.041988257,-0.069946468,0.34594935,4.717248,2356.6948,2357.4802
15.0233,-3.1367128,-3.1367128,0.20777255,0.39940557,-0.039771214,-0.071230426,0.34594908,4.7172689,2356.7104,2357.4958
15.0234,-3.1366918,-3.1366918,0.19512451,0.40573502,-0.037514947,-0.072444133,0.34594879,4.7172899,2356.7261,2357.5115
15.0235,-3.1366708,-3.1366708,0.18228389,0.41166407,-0.035221681,-0.073586404,0.34594852,4.7173109,2356.7417,2357.5271
15.0236,-3.1366498,-3.1366498,0.16926336,0.41718683,-0.03289368,-0.074656092,0.34594822,4.7173319,2356.7576,2357.543
15.0237,-3.1366289,-3.1366289,0.15607579,0.42229789,-0.030533237,-0.07565216,0.34594792,4.7173529,2356.7732,2357.5586
15.0238,-3.1366079,-3.1366079,0.14273417,0.42699224,-0.028142681,-0.07657361,0.34594765,4.7173738,2356.7888,2357.5742
15.0239,-3.1365871,-3.1365871,0.12925166,0.43126518,-0.02572437,-0.077419549,0.34594736,4.7173944,2356.8047,2357.5901
15.024,-3.1365662,-3.1365662,0.11564159,0.43511251,-0.023280688,-0.078189135,0.34594709,4.7174153,2356.8203,2357.6057
15.0241,-3.1365452,-3.1365452,0.10191738,0.43853045,-0.020814044,-0.078881599,0.34594679,4.7174363,2356.8359,2357.6213
15.0242,-3.1365242,-3.1365242,0.088092566,0.44151559,-0.018326875,-0.079496279,0.34594652,4.7174573,2356.8518,2357.6372
15.0243,-3.1365032,-3.1365032,0.074180804,0.44406503,-0.01582163,-0.080032557,0.34594622,4.7174783,2356.8674,2357.6528
15.0244,-3.1364822,-3.1364822,0.060195822,0.44617626,-0.013300782,-0.080489904,0.34594592,4.7174993,2356.8831,2357.6685
15.0245,-3.1364615,-3.1364615,0.046151415,0.44784713,-0.010766815,-0.080867864,0.34594566,4.7175202,2356.8987,2357.6841
15.0246,-3.1364405,-3.1364405,0.032061446,0.44907606,-0.0082222298,-0.081166074,0.34594536,4.7175412,2356.9146,2357.7
15.0247,-3.1364195,-3.1364195,0.017939825,0.44986179,-0.0056695347,-0.081384242,0.34594509,4.7175622,2356.9302,2357.7156
15.0248,-3.1363986,-3.1363986,0.0038004785,0.45020357,-0.0031112477,-0.081522137,0.34594479,4.7175832,2356.9458,2357.7312
15.0249,-3.1363776,-3.1363776,-0.010342632,0.45010105,-0.0005498922,-0.081579641,0.34594449,4.7176042,2356.9617,2357.7471
15.025,-3.1363566,-3.1363566,-0.024475554,0.44955435,0.002012006,-0.081556685,0.34594423,4.7176251,2356.9773,2357.7627
15.0251,-3.1363356,-3.1363356,-0.038584337,0.44856396,0.0045719207,-0.081453301,0.34594393,4.7176461,2356.9929,2357.7783
15.0252,-3.1363149,-3.1363149,-0.052655056,0.44713092,0.0071273264,-0.081269577,0.34594363,4.7176666,2357.0085,2357.7939
15.0253,-3.1362939,-3.1362939,-0.06667383,0.44525662,0.0096757039,-0.081005707,0.34594336,4.7176876,2357.0244,2357.8098
15.0254,-3.1362729,-3.1362729,-0.080626816,0.44294289,0.012214539,-0.080661952,0.34594306,4.7177086,2357.04,2357.8254
15.0255,-3.1362519,-3.1362519,-0.094500251,0.44019201,0.014741329,-0.08023864,0.34594277,4.7177296,2357.0557,2357.8411
15.0256,-3.1362309,-3.1362309,-0.10828044,0.43700674,0.01725358,-0.079736203,0.3459425,4.7177505,2357.0715,2357.8569
15.0257,-3.13621,-3.13621,-0.12195379,0.43339017,0.019748816,-0.079155117,0.3459422,4.7177715,2357.0872,2357.8726
15.0258,-3.1361892,-3.1361892,-0.13550679,0.42934591,0.022224575,-0.078495972,0.3459419,4.7177925,2357.1028,2357.8882
15.0259,-3.1361682,-3.1361682,-0.14892609,0.42487791,0.024678417,-0.077759415,0.34594163,4.7178135,2357.1187,2357.9041
15.026,-3.1361473,-3.1361473,-0.16219844,0.41999063,0.02710792,-0.076946162,0.34594133,4.7178345,2357.1343,2357.9197
15.0261,-3.1361263,-3.1361263,-0.17531072,0.41468886,0.02951069,-0.076057032,0.34594104,4.7178555,2357.1499,2357.9353
15.0262,-3.1361053,-3.1361053,-0.18825001,0.40897784,0.031884354,-0.075092889,0.34594077,4.7178764,2357.1655,2357.9509
15.0263,-3.1360843,-3.1360843,-0.20100354,0.40286317,0.034226578,-0.074054688,0.34594047,4.7178974,2357.1814,2357.9668
15.0264,-3.1360633,-3.1360633,-0.2135587,0.39635095,0.036535043,-0.072943449,0.34594017,4.7179184,2357.197,2357.9824
15.0265,-3.1360426,-3.1360426,-0.22590312,0.38944754,0.038807478,-0.071760274,0.34593987,4.7179389,2357.2126,2357.998
15.0266,-3.1360216,-3.1360216,-0.23802464,0.3821598,0.041041639,-0.070506327,0.34593961,4.7179599,2357.2285,2358.0139
15.0267,-3.1360006,-3.1360006,-0.24991125,0.37449491,0.043235328,-0.069182843,0.34593931,4.7179809,2357.2441,2358.0295
15.0268,-3.1359797,-3.1359797,-0.26155126,0.36646044,0.045386374,-0.067791127,0.34593901,4.7180018,2357.2598,2358.0452
15.0269,-3.1359587,-3.1359587,-0.27293313,0.35806429,0.047492661,-0.066332556,0.34593871,4.7180228,2357.2756,2358.061
15.027,-3.1359377,-3.1359377,-0.2840457,0.34931478,0.049552109,-0.06480857,0.34593844,4.7180438,2357.2913,2358.0767
15.0271,-3.1359169,-3.1359169,-0.29487795,0.34022051,0.051562689,-0.063220665,0.34593815,4.7180648,2357.3069,2358.0923
15.0272,-3.135896,-3.135896,-0.30541918,0.33079049,0.053522415,-0.06157041,0.34593785,4.7180858,2357.3225,2358.1079
15.0273,-3.135875,-3.135875,-0.31565905,0.32103401,0.055429358,-0.059859432,0.34593755,4.7181067,2357.3384,2358.1238
15.0274,-3.135854,-3.135854,-0.32558739,0.31096068,0.057281636,-0.05808942,0.34593725,4.7181277,2357.354,2358.1394
15.0275,-3.135833,-3.135833,-0.33519441,0.30058047,0.059077419,-0.056262117,0.34593698,4.7181487,2357.3696,2358.155
15.0276,-3.135812,-3.135812,-0.34447068,0.28990361,0.060814943,-0.054379329,0.34593669,4.7181697,2357.3855,2358.1709
15.0277,-3.1357911,-3.1357913,-0.353407,0.27894065,0.062492486,-0.052442908,0.34593639,4.7181907,2357.4011,2358.1865
15.0278,-3.1357703,-3.1357703,-0.36199453,0.26770237,0.064108402,-0.050454769,0.34593609,4.7182112,2357.4167,2358.2021
15.0279,-3.1357493,-3.1357493,-0.37022486,0.2561999,0.065661088,-0.048416868,0.34593582,4.7182322,2357.4326,2358.218
15.028,-3.1357284,-3.1357284,-0.37808982,0.24444458,0.067149021,-0.046331216,0.34593552,4.7182531,2357.4482,2358.2336
15.0281,-3.1357074,-3.1357074,-0.38558167,0.23244801,0.068570726,-0.044199873,0.34593523,4.7182741,2357.4639,2358.2493
15.0282,-3.1356864,-3.1356864,-0.39269298,0.22022203,0.069924809,-0.042024937,0.34593493,4.7182951,2357.4795,2358.2649
15.0283,-3.1356654,-3.1356654,-0.39941677,0.20777871,0.07120993,-0.039808556,0.34593463,4.7183161,2357.4954,2358.2808
15.0284,-3.1356447,-3.1356447,-0.4057464,0.1951303,0.072424829,-0.037552916,0.34593433,4.7183371,2357.511,2358.2964
15.0285,-3.1356237,-3.1356237,-0.41167563,0.18228933,0.073568292,-0.035260238,0.34593403,4.718358,2357.5266,2358.312
15.0286,-3.1356027,-3.1356027,-0.41719857,0.16926844,0.074639201,-0.032932784,0.34593377,4.718379,2357.5425,2358.3279
15.0287,-3.1355817,-3.1355817,-0.42230979,0.15608048,0.075636506,-0.030572852,0.34593347,4.7184,2357.5581,2358.3435
15.0288,-3.1355608,-3.1355608,-0.42700425,0.14273848,0.076559208,-0.028182767,0.34593317,4.718421,2357.5737,2358.3591
15.0289,-3.1355398,-3.1355398,-0.43127733,0.12925561,0.077406414,-0.025764888,0.34593287,4.718442,2357.5894,2358.3748
15.029,-3.1355188,-3.135519,-0.43512478,0.11564515,0.078177273,-0.023321599,0.34593257,4.7184629,2357.6052,2358.3906
15.0291,-3.135498,-3.135498,-0.43854281,0.10192055,0.078871034,-0.020855309,0.34593228,4.7184834,2357.6208,2358.4062
15.0292,-3.1354771,-3.1354771,-0.44152808,0.088095352,0.079487011,-0.018368451,0.34593198,4.7185044,2357.6365,2358.4219
15.0293,-3.1354561,-3.1354561,-0.44407761,0.074183196,0.0800246,-0.015863476,0.34593168,4.7185254,2357.6523,2358.4377
15.0294,-3.1354351,-3.1354351,-0.44618887,0.060197815,0.080483258,-0.013342856,0.34593138,4.7185464,2357.668,2358.4534
15.0295,-3.1354141,-3.1354141,-0.44785982,0.046153013,0.080862552,-0.010809078,0.34593111,4.7185674,2357.6836,2358.469
15.0296,-3.1353931,-3.1353931,-0.44908878,0.032062642,0.081162088,-0.0082646385,0.34593081,4.7185884,2357.6995,2358.4849
15.0297,-3.1353724,-3.1353724,-0.44987455,0.01794062,0.081381589,-0.0057120477,0.34593052,4.7186093,2357.7151,2358.5005
15.0298,-3.1353514,-3.1353514,-0.45021635,0.0038008741,0.081520826,-0.0031538231,0.34593022,4.7186303,2357.7307,2358.5161
15.0299,-3.1353304,-3.1353304,-0.45011383,-0.01034264,0.081579663,-0.00059248786,0.34592992,4.7186513,2357.7463,2358.5317
15.03,-3.1353095,-3.1353095,-0.44956711,-0.024475962,0.081558041,0.001969432,0.34592962,4.7186723,2357.7622,2358.5476
15.0301,-3.1352885,-3.1352885,-0.44857675,-0.038585145,0.081455991,0.00452941,0.34592932,4.7186933,2357.7778,2358.5632
15.0302,-3.1352675,-3.1352675,-0.44714364,-0.052656267,0.081273608,0.0070849215,0.34592903,4.7187142,2357.7935,2358.5789
15.0303,-3.1352468,-3.1352468,-0.44526929,-0.066675439,0.081011064,0.0096334461,0.34592873,4.7187352,2357.8093,2358.5947
15.0304,-3.1352258,-3.1352258,-0.44295552,-0.08062882,0.080668636,0.01217247,0.34592843,4.7187557,2357.825,2358.6104
15.0305,-3.1352048,-3.1352048,-0.44020459,-0.09450265,0.080246642,0.01469949,0.34592813,4.7187767,2357.8406,2358.626
15.0306,-3.1351838,-3.1351838,-0.43701923,-0.10828324,0.079745509,0.017212013,0.34592783,4.7187977,2357.8564,2358.6418
15.0307,-3.1351628,-3.1351628,-0.43340257,-0.12195697,0.079165727,0.019707562,0.34592754,4.7188187,2357.8721,2358.6575
15.0308,-3.1351418,-3.1351418,-0.42935818,-0.13551037,0.07850787,0.022183675,0.34592724,4.7188396,2357.8877,2358.6731
15.0309,-3.1351209,-3.1351209,-0.4248901,-0.14893006,0.077772588,0.02463791,0.34592694,4.7188606,2357.9033,2358.6887
15.031,-3.1351001,-3.1351001,-0.42000267,-0.16220278,0.076960608,0.027067848,0.34592664,4.7188816,2357.9192,2358.7046
15.0311,-3.1350791,-3.1350791,-0.41470075,-0.17531542,0.076072723,0.02947109,0.34592634,4.7189026,2357.9348,2358.7202
15.0312,-3.1350582,-3.1350582,-0.40898955,-0.18825509,0.075109817,0.031845268,0.34592605,4.7189236,2357.9504,2358.7358
15.0313,-3.1350372,-3.1350372,-0.40287474,-0.20100898,0.07407283,0.03418804,0.34592575,4.7189445,2357.9663,2358.7517
15.0314,-3.1350162,-3.1350162,-0.39636233,-0.21356452,0.072962798,0.036497094,0.34592545,4.7189655,2357.9819,2358.7673
15.0315,-3.1349952,-3.1349952,-0.38945875,-0.22590929,0.071780801,0.038770158,0.34592515,4.7189865,2357.9976,2358.783
15.0316,-3.1349745,-3.1349745,-0.3821708,-0.23803115,0.070528015,0.041004982,0.34592485,4.7190075,2358.0132,2358.7986
15.0317,-3.1349535,-3.1349535,-0.3745057,-0.2499181,0.069205672,0.043199368,0.34592456,4.719028,2358.0291,2358.8145
15.0318,-3.1349325,-3.1349325,-0.36647102,-0.26155844,0.06781508,0.045351148,0.34592426,4.719049,2358.0447,2358.8301
15.0319,-3.1349115,-3.1349115,-0.35807464,-0.27294067,0.066357605,0.047458205,0.34592396,4.71907,2358.0603,2358.8457
15.032,-3.1348906,-3.1348906,-0.34932488,-0.28405353,0.064834684,0.049518455,0.34592366,4.7190909,2358.0762,2358.8616
15.0321,-3.1348696,-3.1348696,-0.34023038,-0.29488608,0.063247822,0.051529873,0.34592336,4.7191119,2358.0918,2358.8772
15.0322,-3.1348486,-3.1348486,-0.33080009,-0.30542764,0.061598584,0.053490467,0.34592307,4.7191329,2358.1074,2358.8928
15.0323,-3.1348279,-3.1348279,-0.32104331,-0.31566778,0.059888594,0.055398311,0.34592277,4.7191539,2358.1233,2358.9087
15.0324,-3.1348069,-3.1348069,-0.31096971,-0.32559642,0.058119543,0.05725152,0.34592244,4.7191749,2358.1389,2358.9243
15.0325,-3.1347859,-3.1347859,-0.3005892,-0.33520374,0.056293171,0.059048265,0.34592214,4.7191958,2358.1545,2358.9399
15.0326,-3.1347649,-3.1347649,-0.28991207,-0.34448028,0.054411285,0.060786776,0.34592184,4.7192168,2358.1702,2358.9556
15.0327,-3.1347439,-3.1347439,-0.27894878,-0.35341683,0.052475732,0.062465336,0.34592155,4.7192378,2358.186,2358.9714
15.0328,-3.1347229,-3.1347229,-0.26771021,-0.36200464,0.050488427,0.064082295,0.34592125,4.7192588,2358.2017,2358.9871
15.0329,-3.1347022,-3.1347022,-0.25620741,-0.3702352,0.048451331,0.065636054,0.34592095,4.7192798,2358.2173,2359.0027
15.033,-3.1346812,-3.1346812,-0.24445178,-0.3781004,0.046366449,0.067125082,0.34592065,4.7193003,2358.2332,2359.0186
15.0331,-3.1346602,-3.1346602,-0.23245487,-0.38559246,0.04423584,0.068547904,0.34592035,4.7193213,2358.2488,2359.0342
15.0332,-3.1346393,-3.1346393,-0.22022854,-0.39270401,0.042061605,0.069903128,0.34592006,4.7193422,2358.2644,2359.0498
15.0333,-3.1346183,-3.1346183,-0.20778486,-0.39942798,0.039845884,0.071189411,0.34591973,4.7193632,2358.2803,2359.0657
15.0334,-3.1345973,-3.1345973,-0.19513611,-0.40575781,0.037590869,0.072405487,0.34591943,4.7193842,2358.2959,2359.0813
15.0335,-3.1345763,-3.1345763,-0.18229477,-0.4116872,0.03529878,0.073550157,0.34591913,4.7194052,2358.3115,2359.0969
15.0336,-3.1345556,-3.1345556,-0.16927351,-0.41721031,0.032971878,0.074622281,0.34591883,4.7194262,2358.3271,2359.1125
15.0337,-3.1345346,-3.1345346,-0.15608519,-0.42232168,0.030612456,0.075620823,0.34591854,4.7194471,2358.343,2359.1284
15.0338,-3.1345136,-3.1345136,-0.14274281,-0.42701629,0.028222844,0.076544777,0.34591824,4.7194681,2358.3586,2359.144
15.0339,-3.1344926,-3.1344926,-0.12925956,-0.43128949,0.025805399,0.077393241,0.34591791,4.7194891,2358.3743,2359.1597
15.034,-3.1344717,-3.1344717,-0.11564872,-0.43513706,0.023362502,0.078165382,0.34591761,4.7195101,2358.3901,2359.1755
15.0341,-3.1344507,-3.1344507,-0.10192373,-0.43855521,0.020896565,0.078860439,0.34591731,4.7195311,2358.4058,2359.1912
15.0342,-3.1344299,-3.1344299,-0.088098139,-0.44154054,0.01841002,0.079477713,0.34591702,4.719552,2358.4214,2359.2068
15.0343,-3.134409,-3.134409,-0.074185587,-0.44409016,0.015905317,0.080016613,0.34591669,4.7195725,2358.4373,2359.2227
15.0344,-3.134388,-3.134388,-0.060199816,-0.4462015,0.013384928,0.08047659,0.34591639,4.7195935,2358.4529,2359.2383
15.0345,-3.134367,-3.134367,-0.046154615,-0.44787249,0.010851338,0.080857202,0.34591609,4.7196145,2358.4685,2359.2539
15.0346,-3.134346,-3.134346,-0.032063849,-0.44910151,0.0083070453,0.081158072,0.34591579,4.7196355,2358.4841,2359.2695
15.0347,-3.134325,-3.134325,-0.017941425,-0.44988731,0.0057545593,0.081378907,0.3459155,4.7196565,2358.5,2359.2854
15.0348,-3.134304,-3.134304,-0.0038012774,-0.45022914,0.003196398,0.081519477,0.34591517,4.7196774,2358.5156,2359.301
15.0349,-3.1342833,-3.1342833,0.010342636,-0.45012662,0.00063508429,0.081579655,0.34591487,4.7196984,2358.5312,2359.3167
15.035,-3.1342623,-3.1342623,0.024476361,-0.44957989,-0.0019268565,0.081559375,0.34591457,4.7197194,2358.5471,2359.3325
15.0351,-3.1342413,-3.1342413,0.038585946,-0.4485895,-0.004486897,0.081458658,0.34591424,4.7197404,2358.5627,2359.3481
15.0352,-3.1342204,-3.1342204,0.052657466,-0.4471564,-0.0070425132,0.081277601,0.34591395,4.7197614,2358.5784,2359.3638
15.0353,-3.1341994,-3.1341994,0.066677034,-0.44528198,-0.0095911836,0.081016392,0.34591365,4.7197824,2358.594,2359.3794
15.0354,-3.1341784,-3.1341784,0.080630817,-0.44296813,-0.012130396,0.080675282,0.34591335,4.7198033,2358.6099,2359.3953
15.0355,-3.1341577,-3.1341577,0.094505049,-0.44021714,-0.014657645,0.080254607,0.34591302,4.7198243,2358.6255,2359.4109
15.0356,-3.1341367,-3.1341367,0.10828602,-0.43703169,-0.01717044,0.079754785,0.34591272,4.7198448,2358.6411,2359.4265
15.0357,-3.1341157,-3.1341157,0.12196015,-0.43341494,-0.019666301,0.079176307,0.34591243,4.7198658,2358.657,2359.4424
15.0358,-3.1340947,-3.1340947,0.13551393,-0.42937046,-0.022142766,0.078519739,0.34591213,4.7198868,2358.6726,2359.458
15.0359,-3.1340737,-3.1340737,0.14893399,-0.42490223,-0.024597393,0.077785738,0.3459118,4.7199078,2358.6882,2359.4736
15.036,-3.1340528,-3.1340528,0.1622071,-0.42001468,-0.027027763,0.076975025,0.3459115,4.7199287,2358.7041,2359.4895
15.0361,-3.1340318,-3.134032,0.17532013,-0.41471264,-0.029431479,0.076088391,0.3459112,4.7199497,2358.7197,2359.5051
15.0362,-3.134011,-3.134011,0.18826017,-0.40900129,-0.031806167,0.075126715,0.34591088,4.7199707,2358.7354,2359.5208
15.0363,-3.13399,-3.13399,0.20101441,-0.4028863,-0.03414949,0.07409095,0.34591058,4.7199917,2358.751,2359.5364
15.0364,-3.1339691,-3.1339691,0.21357031,-0.39637372,-0.036459133,0.072982118,0.34591028,4.7200127,2358.7668,2359.5522
15.0365,-3.1339481,-3.1339481,0.22591545,-0.38946995,-0.038732819,0.071801305,0.34590995,4.7200336,2358.7825,2359.5679
15.0366,-3.1339271,-3.1339271,0.23803765,-0.38218182,-0.040968306,0.070549682,0.34590966,4.7200546,2358.7981,2359.5835
15.0367,-3.1339061,-3.1339061,0.24992494,-0.37451652,-0.043163389,0.069228478,0.34590933,4.7200756,2358.814,2359.5994
15.0368,-3.1338854,-3.1338854,0.26156563,-0.36648157,-0.045315906,0.067839004,0.34590903,4.7200966,2358.8296,2359.615
15.0369,-3.1338644,-3.1338644,0.27294818,-0.35808498,-0.047423732,0.066382624,0.34590873,4.7201171,2358.8452,2359.6306
15.037,-3.1338434,-3.1338434,0.28406137,-0.34933499,-0.049484786,0.064860776,0.3459084,4.7201381,2358.8611,2359.6465
15.0371,-3.1338224,-3.1338224,0.29489422,-0.34024021,-0.051497035,0.063274957,0.34590811,4.7201591,2358.8767,2359.6621
15.0372,-3.1338015,-3.1338015,0.3054361,-0.33080968,-0.053458501,0.061626736,0.34590781,4.72018,2358.8923,2359.6777
15.0373,-3.1337805,-3.1337805,0.31567654,-0.32105264,-0.055367243,0.059917737,0.34590748,4.720201,2358.908,2359.6934
15.0374,-3.1337595,-3.1337597,0.32560545,-0.31097877,-0.057221383,0.058149647,0.34590718,4.720222,2358.9238,2359.7092
15.0375,-3.1337388,-3.1337388,0.33521307,-0.30059797,-0.059019085,0.056324206,0.34590685,4.720243,2358.9395,2359.7249
15.0376,-3.1337178,-3.1337178,0.34448984,-0.28992051,-0.060758587,0.054443218,0.34590656,4.720264,2358.9551,2359.7405
