"Time","vC","iLL","iL","vCC"
0.093000002,6.7580304,0.023550494,0.0037481773,0.023550494
0.093199998,6.7455931,0.023593914,0.0037550882,0.023593914
0.093400002,6.7331786,0.023637416,0.0037620116,0.023637416
0.093599997,6.720787,0.023680998,0.0037689479,0.023680998
0.093800001,6.7084184,0.02372466,0.003775897,0.02372466
0.093999997,6.6960721,0.023768403,0.0037828588,0.023768403
0.0942,6.6837492,0.023812227,0.0037898335,0.023812227
0.094400004,6.6714482,0.023856129,0.003796821,0.023856129
0.094599999,6.6591706,0.023900116,0.0038038215,0.023900116
0.094800003,6.646915,0.023944182,0.0038108348,0.023944182
0.094999999,6.6346822,0.023988329,0.0038178612,0.023988329
0.095200002,6.6224718,0.024032557,0.0038249004,0.024032557
0.095399998,6.6102843,0.024076868,0.0038319526,0.024076868
0.095600002,6.5981188,0.02412126,0.0038390178,0.02412126
0.095799997,6.5859756,0.024165735,0.0038460961,0.024165735
0.096000001,6.5738554,0.024210291,0.0038531874,0.024210291
0.096199997,6.5617566,0.024254929,0.0038602918,0.024254929
0.0964,6.5496807,0.02429965,0.0038674092,0.02429965
0.096600004,6.5376267,0.024344452,0.0038745399,0.024344452
0.096799999,6.5255952,0.024389338,0.0038816836,0.024389338
0.097000003,6.5135856,0.024434306,0.0038888406,0.024434306
0.097199999,6.5015984,0.024479358,0.0038960106,0.024479358
0.097400002,6.4896331,0.024524491,0.0039031939,0.024524491
0.097599998,6.4776897,0.024569709,0.0039103907,0.024569709
0.097800002,6.4657683,0.024615008,0.0039176005,0.024615008
0.097999997,6.4538689,0.024660394,0.0039248234,0.024660394
0.098200001,6.4419913,0.024705861,0.0039320597,0.024705861
0.098399997,6.4301357,0.024751414,0.0039393096,0.024751414
0.0986,6.4183016,0.024797048,0.003946573,0.024797048
0.098800004,6.4064898,0.024842769,0.0039538494,0.024842769
0.098999999,6.3946996,0.024888573,0.0039611394,0.024888573
0.099200003,6.3829308,0.024934461,0.0039684428,0.024934461
0.099399999,6.3711839,0.024980435,0.0039757597,0.024980435
0.099600002,6.3594584,0.025026493,0.0039830902,0.025026493
0.099799998,6.3477545,0.025072636,0.0039904341,0.025072636
0.1,6.3360724,0.025118865,0.0039977916,0.025118865
0.1002,6.3244119,0.025165178,0.0040051625,0.025165178
0.1004,6.3127723,0.025211576,0.004012547,0.025211576
0.1006,6.3011546,0.025258061,0.0040199454,0.025258061
0.1008,6.2895579,0.02530463,0.0040273569,0.02530463
0.101,6.2779827,0.025351286,0.0040347828,0.025351286
0.1012,6.2664289,0.025398029,0.0040422217,0.025398029
0.1014,6.2548966,0.025444856,0.0040496746,0.025444856
0.1016,6.2433853,0.02549177,0.0040571415,0.02549177
0.1018,6.231895,0.02553877,0.0040646219,0.02553877
0.102,6.2204261,0.025585858,0.0040721158,0.025585858
0.1022,6.2089782,0.025633033,0.0040796241,0.025633033
0.1024,6.1975513,0.025680294,0.0040871459,0.025680294
0.1026,6.1861453,0.025727643,0.0040946817,0.025727643
0.1028,6.1747608,0.025775079,0.004102231,0.025775079
0.103,6.1633968,0.025822602,0.0041097947,0.025822602
0.1032,6.1520538,0.025870213,0.0041173724,0.025870213
0.1034,6.1407318,0.025917912,0.0041249637,0.025917912
0.1036,6.1294308,0.025965698,0.0041325693,0.025965698
0.1038,6.1181502,0.026013572,0.0041401885,0.026013572
0.104,6.1068907,0.026061535,0.004147822,0.026061535
0.1042,6.0956516,0.026109587,0.0041554696,0.026109587
0.1044,6.0844331,0.026157727,0.0041631316,0.026157727
0.1046,6.0732355,0.026205955,0.0041708075,0.026205955
0.1048,6.0620584,0.026254274,0.0041784975,0.026254274
0.105,6.0509024,0.02630268,0.0041862014,0.02630268
0.1052,6.0397663,0.026351176,0.0041939197,0.026351176
0.1054,6.0286508,0.026399761,0.0042016525,0.026399761
0.1056,6.0175557,0.026448436,0.0042093992,0.026448436
0.1058,6.0064812,0.0264972,0.0042171604,0.0264972
0.106,5.9954271,0.026546055,0.004224936,0.026546055
0.1062,5.9843931,0.026595,0.0042327256,0.026595
0.1064,5.9733796,0.026644036,0.0042405301,0.026644036
0.1066,5.9623866,0.02669316,0.0042483485,0.02669316
0.1068,5.9514136,0.026742376,0.0042561814,0.026742376
0.107,5.9404607,0.026791682,0.0042640287,0.026791682
0.1072,5.9295282,0.026841082,0.0042718905,0.026841082
0.1074,5.9186153,0.02689057,0.0042797672,0.02689057
0.1076,5.9077229,0.02694015,0.0042876578,0.02694015
0.1078,5.8968506,0.026989821,0.0042955633,0.026989821
0.108,5.8859982,0.027039584,0.0043034833,0.027039584
0.1082,5.8751659,0.027089437,0.0043114182,0.027089437
0.1084,5.8643532,0.027139384,0.0043193675,0.027139384
0.1086,5.8535609,0.027189424,0.0043273312,0.027189424
0.1088,5.8427882,0.027239554,0.0043353098,0.027239554
0.109,5.8320351,0.027289778,0.0043433029,0.027289778
0.1092,5.8213019,0.027340094,0.0043513109,0.027340094
0.1094,5.8105888,0.027390502,0.0043593338,0.027390502
0.1096,5.7998948,0.027441004,0.0043673716,0.027441004
0.1098,5.7892208,0.027491599,0.0043754238,0.027491599
0.11,5.7785668,0.027542287,0.0043834914,0.027542287
0.1102,5.7679319,0.027593069,0.0043915734,0.027593069
0.1104,5.7573171,0.027643943,0.0043996703,0.027643943
0.1106,5.7467213,0.027694913,0.0044077821,0.027694913
0.1108,5.736145,0.027745975,0.0044159093,0.027745975
0.111,5.7255883,0.027797133,0.0044240509,0.027797133
0.1112,5.7150512,0.027848383,0.0044322079,0.027848383
0.1114,5.7045336,0.027899729,0.0044403798,0.027899729
0.1116,5.6940351,0.02795117,0.0044485671,0.02795117
0.1118,5.6835561,0.028002705,0.0044567692,0.028002705
0.112,5.6730962,0.028054336,0.0044649863,0.028054336
0.1122,5.6626554,0.028106062,0.0044732187,0.028106062
0.1124,5.6522341,0.028157882,0.0044814665,0.028157882
0.1126,5.6418319,0.0282098,0.0044897292,0.0282098
0.1128,5.6314487,0.028261812,0.0044980072,0.028261812
0.113,5.6210847,0.02831392,0.0045063002,0.02831392
0.1132,5.6107397,0.028366124,0.004514609,0.028366124
0.1134,5.6004138,0.028418425,0.0045229327,0.028418425
0.1136,5.590107,0.028470822,0.0045312722,0.028470822
0.1138,5.5798192,0.028523315,0.0045396267,0.028523315
0.114,5.5695505,0.028575905,0.0045479964,0.028575905
0.1142,5.5593004,0.028628593,0.0045563821,0.028628593
0.1144,5.5490689,0.028681377,0.0045647831,0.028681377
0.1146,5.5388565,0.028734259,0.0045731994,0.028734259
0.1148,5.5286632,0.028787239,0.0045816312,0.028787239
0.115,5.5184884,0.028840315,0.0045900787,0.028840315
0.1152,5.5083323,0.028893489,0.0045985417,0.028893489
0.1154,5.4981947,0.028946763,0.0046070204,0.028946763
0.1156,5.4880762,0.029000133,0.0046155145,0.029000133
0.1158,5.4779758,0.029053602,0.0046240245,0.029053602
0.116,5.4678946,0.029107172,0.0046325503,0.029107172
0.1162,5.4578314,0.029160839,0.0046410915,0.029160839
0.1164,5.4477873,0.029214604,0.0046496484,0.029214604
0.1166,5.4377613,0.029268468,0.0046582213,0.029268468
0.1168,5.4277539,0.029322432,0.0046668099,0.029322432
0.117,5.4177647,0.029376496,0.0046754144,0.029376496
0.1172,5.407794,0.029430659,0.0046840352,0.029430659
0.1174,5.3978415,0.029484924,0.0046926714,0.029484924
0.1176,5.3879075,0.029539287,0.0047013233,0.029539287
0.1178,5.3779917,0.029593751,0.0047099916,0.029593751
0.118,5.3680944,0.029648313,0.0047186757,0.029648313
0.1182,5.3582149,0.029702978,0.0047273757,0.029702978
0.1184,5.3483539,0.029757744,0.0047360919,0.029757744
0.1186,5.338511,0.02981261,0.0047448245,0.02981261
0.1188,5.3286862,0.029867578,0.0047535724,0.029867578
0.119,5.3188791,0.029922646,0.0047623371,0.029922646
0.1192,5.3090906,0.029977817,0.0047711176,0.029977817
0.1194,5.2993197,0.030033089,0.0047799144,0.030033089
0.1196,5.289567,0.030088462,0.0047887275,0.030088462
0.1198,5.2798324,0.030143939,0.0047975569,0.030143939
0.12,5.2701154,0.030199517,0.0048064026,0.030199517
0.1202,5.2604165,0.030255198,0.0048152641,0.030255198
0.1204,5.2507353,0.030310981,0.0048241424,0.030310981
0.1206,5.2410722,0.030366868,0.004833037,0.030366868
0.1208,5.2314267,0.030422857,0.0048419479,0.030422857
0.121,5.2217989,0.030478951,0.0048508756,0.030478951
0.1212,5.2121887,0.030535147,0.0048598195,0.030535147
0.1214,5.2025962,0.030591445,0.0048687798,0.030591445
0.1216,5.1930218,0.03064785,0.0048777568,0.03064785
0.1218,5.1834645,0.030704357,0.0048867501,0.030704357
0.122,5.1739249,0.030760968,0.0048957602,0.030760968
0.1222,5.164403,0.030817684,0.0049047866,0.030817684
0.1224,5.1548986,0.030874506,0.0049138302,0.030874506
0.1226,5.1454115,0.03093143,0.0049228901,0.03093143
0.1228,5.1359425,0.03098846,0.0049319668,0.03098846
0.123,5.1264901,0.031045595,0.0049410602,0.031045595
0.1232,5.1170554,0.031102836,0.0049501704,0.031102836
0.1234,5.1076384,0.031160183,0.0049592974,0.031160183
0.1236,5.0982385,0.031217635,0.0049684411,0.031217635
0.1238,5.0888557,0.031275194,0.0049776016,0.031275194
0.124,5.0794902,0.031332858,0.0049867793,0.031332858
0.1242,5.0701423,0.031390626,0.0049959738,0.031390626
0.1244,5.060811,0.031448506,0.005005185,0.031448506
0.1246,5.0514975,0.03150649,0.0050144135,0.03150649
0.1248,5.0422006,0.031564578,0.0050236587,0.031564578
0.125,5.0329213,0.031622775,0.0050329212,0.031622775
0.1252,5.0236588,0.031681083,0.0050422009,0.031681083
0.12540001,5.0144134,0.031739496,0.0050514974,0.031739496
0.1256,5.0051851,0.031798013,0.0050608111,0.031798013
0.1258,4.9959736,0.031856641,0.005070142,0.031856641
0.126,4.9867792,0.031915378,0.0050794901,0.031915378
0.12620001,4.9776015,0.031974223,0.0050888555,0.031974223
0.12639999,4.968441,0.032033175,0.0050982381,0.032033175
0.1266,4.9592972,0.032092236,0.0051076384,0.032092236
0.1268,4.95017,0.032151408,0.0051170555,0.032151408
0.127,4.9410601,0.032210689,0.0051264903,0.032210689
0.12720001,4.9319668,0.032270078,0.0051359423,0.032270078
0.1274,4.9228902,0.032329574,0.0051454119,0.032329574
0.1276,4.9138303,0.032389183,0.0051548989,0.032389183
0.1278,4.9047866,0.032448903,0.005164403,0.032448903
0.12800001,4.8957601,0.032508731,0.0051739248,0.032508731
0.12819999,4.8867502,0.032568667,0.0051834644,0.032568667
0.1284,4.8777566,0.032628719,0.0051930216,0.032628719
0.1286,4.8687797,0.032688878,0.0052025965,0.032688878
0.1288,4.8598194,0.032749146,0.0052121887,0.032749146
0.12899999,4.8508754,0.032809529,0.0052217986,0.032809529
0.1292,4.841948,0.032870021,0.0052314266,0.032870021
0.1294,4.8330369,0.032930627,0.0052410723,0.032930627
0.1296,4.8241425,0.032991342,0.0052507352,0.032991342
0.12980001,4.8152642,0.033052173,0.0052604163,0.033052173
0.13,4.8064022,0.033113111,0.0052701156,0.033113111
0.1302,4.7975569,0.033174165,0.0052798325,0.033174165
0.1304,4.7887278,0.03323533,0.0052895672,0.03323533
0.13060001,4.7799144,0.033296607,0.00529932,0.033296607
0.13079999,4.7711177,0.033358,0.0053090905,0.033358
0.131,4.7623372,0.033419505,0.0053188791,0.033419505
0.1312,4.7535725,0.033481121,0.005328686,0.033481121
0.1314,4.7448244,0.033542853,0.005338511,0.033542853
0.13160001,4.7360921,0.033604696,0.0053483536,0.033604696
0.1318,4.727376,0.033666659,0.005358215,0.033666659
0.132,4.7186756,0.03372873,0.0053680944,0.03372873
0.1322,4.7099915,0.03379092,0.0053779916,0.03379092
0.13240001,4.7013235,0.033853222,0.0053879074,0.033853222
0.13259999,4.6926713,0.033915639,0.0053978413,0.033915639
0.1328,4.6840348,0.033978172,0.0054077939,0.033978172
0.133,4.6754146,0.03404082,0.0054177647,0.03404082
0.1332,4.66681,0.034103584,0.0054277536,0.034103584
0.13339999,4.6582212,0.034166463,0.0054377611,0.034166463
0.1336,4.6496487,0.034229457,0.0054477872,0.034229457
0.1338,4.6410913,0.034292568,0.0054578315,0.034292568
0.134,4.6325502,0.034355793,0.0054678945,0.034355793
0.13420001,4.6240244,0.034419138,0.0054779761,0.034419138
0.1344,4.6155148,0.034482598,0.0054880762,0.034482598
0.1346,4.6070204,0.034546178,0.0054981951,0.034546178
0.1348,4.5985417,0.034609873,0.0055083325,0.034609873
0.13500001,4.5900788,0.034673683,0.0055184886,0.034673683
0.13519999,4.5816312,0.034737617,0.0055286633,0.034737617
0.1354,4.5731993,0.034801662,0.0055388566,0.034801662
0.1356,4.5647831,0.03486583,0.005549069,0.03486583
0.1358,4.5563822,0.034930114,0.0055593001,0.034930114
0.13600001,4.5479965,0.034994517,0.0055695502,0.034994517
0.1362,4.5396266,0.035059039,0.0055798194,0.035059039
0.1364,4.5312719,0.03512368,0.0055901073,0.03512368
0.1366,4.5229325,0.03518844,0.0056004138,0.03518844
0.13680001,4.5146089,0.03525332,0.0056107398,0.03525332
0.13699999,4.5063004,0.035318319,0.0056210849,0.035318319
0.1372,4.4980068,0.035383437,0.0056314487,0.035383437
0.1374,4.4897289,0.035448674,0.0056418316,0.035448674
0.1376,4.4814663,0.035514034,0.005652234,0.035514034
0.13779999,4.4732189,0.035579514,0.0056626555,0.035579514
0.138,4.4649863,0.035645112,0.005673096,0.035645112
0.1382,4.456769,0.035710834,0.0056835557,0.035710834
0.1384,4.4485669,0.035776678,0.005694035,0.035776678
0.13860001,4.4403801,0.035842642,0.0057045333,0.035842642
0.1388,4.4322081,0.035908725,0.0057150512,0.035908725
0.139,4.4240513,0.035974935,0.0057255886,0.035974935
0.1392,4.4159093,0.036041263,0.0057361452,0.036041263
0.13940001,4.4077821,0.036107715,0.0057467213,0.036107715
0.13959999,4.3996701,0.03617429,0.0057573169,0.03617429
0.1398,4.3915734,0.036240984,0.0057679322,0.036240984
0.14,4.383491,0.036307804,0.0057785669,0.036307804
0.1402,4.3754239,0.036374748,0.0057892213,0.036374748
0.14040001,4.3673716,0.036441814,0.0057998952,0.036441814
0.1406,4.359334,0.036509003,0.0058105886,0.036509003
0.1408,4.3513112,0.036576319,0.0058213021,0.036576319
0.141,4.3433032,0.036643758,0.0058320351,0.036643758
0.14120001,4.3353095,0.03671132,0.0058427881,0.03671132
0.14139999,4.3273311,0.036779009,0.0058535608,0.036779009
0.1416,4.3193674,0.03684682,0.0058643534,0.03684682
0.1418,4.3114181,0.036914755,0.005875166,0.036914755
0.142,4.3034835,0.036982819,0.0058859983,0.036982819
0.14219999,4.2955632,0.037051007,0.0058968505,0.037051007
0.1424,4.2876577,0.037119318,0.0059077232,0.037119318
0.1426,4.279767,0.037187759,0.0059186155,0.037187759
0.1428,4.2718906,0.037256323,0.0059295283,0.037256323
0.14300001,4.264029,0.037325017,0.0059404606,0.037325017
0.1432,4.2561812,0.037393834,0.0059514134,0.037393834
0.1434,4.2483482,0.037462778,0.0059623867,0.037462778
0.1436,4.24053,0.037531853,0.0059733801,0.037531853
0.14380001,4.2327256,0.037601054,0.0059843934,0.037601054
0.14399999,4.224936,0.037670381,0.0059954273,0.037670381
0.1442,4.2171607,0.037739836,0.0060064811,0.037739836
0.1444,4.2093992,0.03780942,0.0060175559,0.03780942
0.1446,4.2016525,0.037879132,0.0060286508,0.037879132
0.14480001,4.1939201,0.03794897,0.0060397661,0.03794897
0.145,4.1862016,0.038018938,0.006050902,0.038018938
0.1452,4.1784973,0.038089037,0.0060620587,0.038089037
0.1454,4.1708074,0.038159266,0.0060732355,0.038159266
0.14560001,4.1631317,0.038229622,0.0060844333,0.038229622
0.14579999,4.1554699,0.038300108,0.0060956515,0.038300108
0.146,4.1478224,0.038370725,0.0061068903,0.038370725
0.1462,4.1401887,0.038441472,0.00611815,0.038441472
0.1464,4.1325693,0.038512349,0.0061294306,0.038512349
0.14659999,4.1249638,0.038583357,0.0061407317,0.038583357
0.1468,4.117372,0.038654495,0.0061520538,0.038654495
0.147,4.1097946,0.038725764,0.0061633969,0.038725764
0.1472,4.102231,0.038797166,0.0061747609,0.038797166
0.14740001,4.0946817,0.038868699,0.0061861454,0.038868699
0.1476,4.0871458,0.038940363,0.0061975513,0.038940363
0.1478,4.0796242,0.03901216,0.0062089781,0.03901216
0.148,4.0721159,0.039084088,0.0062204259,0.039084088
0.14820001,4.0646219,0.03915615,0.0062318952,0.03915615
0.14839999,4.0571413,0.039228346,0.0062433854,0.039228346
0.1486,4.0496745,0.039300673,0.0062548965,0.039300673
0.1488,4.0422215,0.039373137,0.0062664291,0.039373137
0.149,4.0347824,0.039445732,0.0062779831,0.039445732
0.14920001,4.0273571,0.039518461,0.006289558,0.039518461
0.1494,4.0199451,0.03959132,0.0063011544,0.03959132
0.1496,4.012547,0.039664321,0.0063127726,0.039664321
0.1498,4.0051622,0.039737452,0.0063244118,0.039737452
0.15000001,3.9977915,0.039810717,0.0063360725,0.039810717
0.15019999,3.9904339,0.03988412,0.0063477545,0.03988412
0.1504,3.9830902,0.039957657,0.0063594584,0.039957657
0.1506,3.9757597,0.040031329,0.0063711838,0.040031329
0.1508,3.9684429,0.040105138,0.0063829306,0.040105138
0.15099999,3.9611394,0.040179081,0.0063946992,0.040179081
0.1512,3.9538496,0.040253162,0.0064064898,0.040253162
0.1514,3.946573,0.040327378,0.0064183017,0.040327378
0.1516,3.9393098,0.040401734,0.0064301356,0.040401734
0.15180001,3.93206,0.040476225,0.0064419913,0.040476225
0.152,3.9248235,0.040550854,0.0064538689,0.040550854
0.1522,3.9176004,0.040625621,0.0064657684,0.040625621
0.1524,3.9103906,0.040700525,0.0064776894,0.040700525
0.15260001,3.903194,0.040775567,0.0064896331,0.040775567
0.15279999,3.8960106,0.040850747,0.0065015983,0.040850747
0.153,3.8888404,0.040926065,0.0065135858,0.040926065
0.1532,3.8816836,0.041001525,0.0065255952,0.041001525
0.1534,3.8745399,0.041077122,0.006537627,0.041077122
0.15360001,3.8674092,0.041152857,0.0065496806,0.041152857
0.1538,3.8602917,0.041228734,0.0065617566,0.041228734
0.154,3.8531873,0.041304749,0.0065738549,0.041304749
0.1542,3.846096,0.041380908,0.0065859756,0.041380908
0.15440001,3.8390179,0.041457202,0.0065981187,0.041457202
0.15459999,3.8319526,0.041533642,0.0066102841,0.041533642
0.1548,3.8249004,0.041610219,0.0066224718,0.041610219
0.155,3.8178611,0.041686937,0.0066346824,0.041686937
0.1552,3.8108349,0.041763801,0.0066469149,0.041763801
0.15539999,3.8038216,0.041840803,0.0066591706,0.041840803
0.1556,3.7968211,0.041917946,0.0066714482,0.041917946
0.1558,3.7898335,0.041995235,0.0066837491,0.041995235
0.156,3.7828588,0.042072661,0.0066960724,0.042072661
0.15620001,3.775897,0.042150237,0.006708418,0.042150237
0.1564,3.7689478,0.04222795,0.0067207869,0.04222795
0.1566,3.7620115,0.042305809,0.0067331786,0.042305809
0.1568,3.7550881,0.042383812,0.0067455932,0.042383812
0.15700001,3.7481773,0.042461958,0.00675803,0.042461958
0.15719999,3.7412794,0.042540245,0.0067704907,0.042540245
0.1574,3.7343941,0.042618681,0.0067829737,0.042618681
0.1576,3.7275212,0.042697258,0.0067954799,0.042697258
0.1578,3.7206612,0.042775985,0.006808009,0.042775985
0.15800001,3.7138138,0.042854853,0.0068205614,0.042854853
0.1582,3.706979,0.042933866,0.006833137,0.042933866
0.1584,3.7001569,0.043013025,0.0068457359,0.043013025
0.1586,3.6933472,0.043092333,0.0068583577,0.043092333
0.15880001,3.6865501,0.043171786,0.0068710027,0.043171786
0.15899999,3.6797655,0.043251384,0.0068836715,0.043251384
0.1592,3.6729932,0.043331128,0.0068963631,0.043331128
0.1594,3.6662335,0.04341102,0.0069090785,0.04341102
0.1596,3.6594863,0.043491062,0.0069218171,0.043491062
0.15979999,3.6527514,0.043571249,0.0069345795,0.043571249
0.16,3.646029,0.043651585,0.0069473651,0.043651585
0.1602,3.6393189,0.043732066,0.0069601745,0.043732066
0.1604,3.6326213,0.0438127,0.0069730077,0.0438127
0.16060001,3.625936,0.043893479,0.0069858641,0.043893479
0.1608,3.6192629,0.043974407,0.0069987443,0.043974407
