"Time","eps_h_is","eta","lambda","Pr","p","T","d","h","u","s","g","f","cp","cp2","cv","cv2","h_is","a","beta","beta2","kappa","kappa2","ddpT","ddTp","dddX[1]","dddX[2]","MM","h2","d2","s_is","eps"
0.046319999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04634,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046360001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046379998,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046399999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04642,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046440002,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046459999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04648,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046500001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046519998,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04654,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046560001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046580002,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046599999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04662,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046640001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046659999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04668,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046700001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046720002,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046739999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04676,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046780001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046799999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04682,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046840001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046859998,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046879999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.0469,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046920002,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046939999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04696,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046980001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.046999998,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047019999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047040001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047060002,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047079999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.0471,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047120001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047139999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04716,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047180001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047200002,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047219999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04724,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047260001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047279999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.0473,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047320001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047339998,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047359999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04738,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047400001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047419999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04744,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047460001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047479998,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047499999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04752,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047540002,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047559999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04758,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047600001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047619998,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.04764,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047660001,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047680002,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
0.047699999,1e-10,1.8476725e-05,0.026045205,0.7188617,101325,298.14999,1.1767622,50328.59,-35776.312,6924.0449,-2014075.4,-2100180.2,1013.3235,1013.3235,724.52625,724.52625,116306.3,347.02515,0.0033540165,0.0033540165,9.8692326e-06,9.8692326e-06,1.161374e-05,-0.0039468799,-0.71092474,0.71092474,0.028789964,50328.59,1.1767622,6924.0449,1e-10
