"Time","aimcM.is[1]","aimcM.is[2]","aimcM.is[3]","aimcM.is[4]","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimcM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertiaM.phi","loadInertiaM.w","aimc3.is[1]","aimc3.is[2]","aimc3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia3.phi","loadInertia3.w"
0.1459,257.7688,-266.75681,-422.63358,5.5548882,-0.40704796,0.35198984,-0.13005778,0.05867973,0.33905393,12.676653,429.61465,-740.54083,-0.40704796,0.35198984,-0.13005778,0.05867973,0.33905393,12.676653
0.146,267.85574,-256.58032,-426.43109,-6.9685817,-0.41924971,0.34602815,-0.12986125,0.061524704,0.34031913,12.627124,446.42621,-738.23285,-0.41924971,0.34602815,-0.12986125,0.061524704,0.34031913,12.627124
0.1461,277.70374,-246.17838,-429.85034,-19.483755,-0.43126437,0.33968192,-0.12973815,0.064370677,0.34157938,12.578164,462.83957,-735.27142,-0.43126437,0.33968192,-0.12973815,0.064370677,0.34157938,12.578164
0.1462,287.30316,-235.5612,-432.888,-31.978291,-0.44307986,0.33295715,-0.12968853,0.067215487,0.34283477,12.529837,478.83862,-731.65973,-0.44307986,0.33295715,-0.12968853,0.067215487,0.34283477,12.529837
0.1463,296.64459,-224.73936,-435.54117,-44.439869,-0.45468447,0.32586038,-0.12971234,0.07005699,0.34408537,12.482204,494.40765,-727.40137,-0.45468447,0.32586038,-0.12971234,0.07005699,0.34408537,12.482204
0.1464,305.71881,-213.72351,-437.80719,-56.85622,-0.4660666,0.31839839,-0.1298095,0.072893016,0.34533122,12.43533,509.53134,-722.50061,-0.4660666,0.31839839,-0.1298095,0.072893016,0.34533122,12.43533
0.14650001,314.51688,-202.52446,-439.68387,-69.215118,-0.47721484,0.31057823,-0.12997986,0.075721428,0.34657246,12.389276,524.19482,-716.96216,-0.47721484,0.31057823,-0.12997986,0.075721428,0.34657246,12.389276
0.14659999,323.03018,-191.15335,-441.16943,-81.504364,-0.48811808,0.30240753,-0.13022321,0.078540072,0.34780911,12.344101,538.38361,-710.79175,-0.48811808,0.30240753,-0.13022321,0.078540072,0.34780911,12.344101
0.14669999,331.25037,-179.62141,-442.26251,-93.711853,-0.4987655,0.29389417,-0.13053928,0.081346802,0.34904131,12.299867,552.08392,-703.99548,-0.4987655,0.29389417,-0.13053928,0.081346802,0.34904131,12.299867
0.1468,339.16937,-167.94008,-442.96204,-105.82552,-0.50914639,0.28504646,-0.1309277,0.084139481,0.35026911,12.256631,565.28229,-696.58032,-0.50914639,0.28504646,-0.1309277,0.084139481,0.35026911,12.256631
0.1469,346.77933,-156.1208,-443.2673,-117.83346,-0.51925039,0.27587274,-0.1313881,0.086916,0.35149267,12.214455,577.96558,-688.55328,-0.51925039,0.27587274,-0.1313881,0.086916,0.35149267,12.214455
0.147,354.07281,-144.17528,-443.17804,-129.7238,-0.5290674,0.26638195,-0.13191999,0.089674234,0.35271204,12.173393,590.12134,-679.92249,-0.5290674,0.26638195,-0.13191999,0.089674234,0.35271204,12.173393
0.1471,361.04263,-132.11536,-442.6944,-141.48483,-0.53858763,0.2565833,-0.13252288,0.092412092,0.35392737,12.133504,601.73773,-670.69659,-0.53858763,0.2565833,-0.13252288,0.092412092,0.35392737,12.133504
0.1472,367.68198,-119.95296,-441.81696,-153.10495,-0.54780155,0.24648632,-0.13319616,0.095127493,0.35513878,12.094842,612.80328,-660.88477,-0.54780155,0.24648632,-0.13319616,0.095127493,0.35513878,12.094842
0.1473,373.98428,-107.7001,-440.5466,-164.57268,-0.55669993,0.23610076,-0.13393916,0.09781836,0.3563464,12.057461,623.30713,-650.49677,-0.55669993,0.23610076,-0.13393916,0.09781836,0.3563464,12.057461
0.14740001,379.9433,-95.368828,-438.88446,-175.87669,-0.56527376,0.22543657,-0.13475123,0.10048267,0.35755032,12.021415,633.23883,-639.54266,-0.56527376,0.22543657,-0.13475123,0.10048267,0.35755032,12.021415
0.14749999,385.55319,-82.971367,-436.83234,-187.00586,-0.57351464,0.21450415,-0.13563158,0.10311837,0.35875073,11.986755,642.58868,-628.03345,-0.57351464,0.21450415,-0.13563158,0.10311837,0.35875073,11.986755
0.1476,390.8085,-70.519997,-434.39224,-197.94917,-0.58141416,0.20331414,-0.13657935,0.10572349,0.35994771,11.953532,651.34747,-615.98059,-0.58141416,0.20331414,-0.13657935,0.10572349,0.35994771,11.953532
0.1477,395.70404,-58.027035,-431.56671,-208.69586,-0.58896446,0.19187742,-0.13759369,0.10829603,0.36114147,11.921796,659.50671,-603.39612,-0.58896446,0.19187742,-0.13759369,0.10829603,0.36114147,11.921796
0.1478,400.23492,-45.504799,-428.35843,-219.23528,-0.59615797,0.18020502,-0.13867365,0.11083405,0.36233214,11.891593,667.05817,-590.2923,-0.59615797,0.18020502,-0.13867365,0.11083405,0.36233214,11.891593
0.1479,404.39667,-32.965664,-424.77057,-229.55699,-0.60298741,0.16830823,-0.13981822,0.11333562,0.36351985,11.86297,673.99445,-576.68219,-0.60298741,0.16830823,-0.13981822,0.11333562,0.36351985,11.86297
0.148,408.18527,-20.422052,-420.80679,-239.65085,-0.60944593,0.15619867,-0.14102636,0.11579885,0.36470476,11.835974,680.30878,-562.57922,-0.60944593,0.15619867,-0.14102636,0.11579885,0.36470476,11.835974
0.1481,411.59695,-7.8863835,-416.47101,-249.50685,-0.61552703,0.14388812,-0.14229694,0.11822189,0.36588708,11.810646,685.99493,-547.9975,-0.61552703,0.14388812,-0.14229694,0.11822189,0.36588708,11.810646
0.14820001,414.62842,4.628933,-411.76758,-259.1153,-0.62122464,0.13138853,-0.14362879,0.12060291,0.36706695,11.787029,691.04736,-532.95148,-0.62122464,0.13138853,-0.14362879,0.12060291,0.36706695,11.787029
0.14830001,417.27655,17.111557,-406.70102,-268.46661,-0.62653291,0.11871197,-0.14502071,0.12294012,0.36824456,11.765162,695.46088,-517.45587,-0.62653291,0.11871197,-0.14502071,0.12294012,0.36824456,11.765162
0.14839999,419.53876,29.549109,-401.27643,-277.55157,-0.63144648,0.10587081,-0.14647143,0.12523174,0.36942005,11.745087,699.23126,-501.52609,-0.63144648,0.10587081,-0.14647143,0.12523174,0.36942005,11.745087
0.1485,421.4129,41.929272,-395.49921,-286.36121,-0.6359604,0.092877544,-0.14797959,0.1274761,0.37059364,11.726837,702.35486,-485.17798,-0.6359604,0.092877544,-0.14797959,0.1274761,0.37059364,11.726837
0.1486,422.89716,54.23978,-389.37512,-294.88684,-0.64007014,0.079744823,-0.14954382,0.12967148,0.37176546,11.710448,704.82855,-468.42783,-0.64007014,0.079744823,-0.14954382,0.12967148,0.37176546,11.710448
0.1487,423.98996,66.468452,-382.91019,-303.11996,-0.64377147,0.066485398,-0.1511627,0.13181627,0.37293577,11.695956,706.6499,-451.29208,-0.64377147,0.066485398,-0.1511627,0.13181627,0.37293577,11.695956
0.1488,424.69022,78.603188,-376.11075,-311.05243,-0.64706057,0.053112108,-0.15283479,0.13390885,0.37410474,11.683391,707.81702,-433.78769,-0.64706057,0.053112108,-0.15283479,0.13390885,0.37410474,11.683391
0.1489,424.99725,90.631943,-368.98364,-318.67639,-0.64993405,0.039638009,-0.15455852,0.13594772,0.37527251,11.672782,708.3288,-415.9321,-0.64993405,0.039638009,-0.15455852,0.13594772,0.37527251,11.672782
0.149,424.91086,102.54281,-361.53592,-325.98431,-0.65238905,0.026076218,-0.15633234,0.13793133,0.37643936,11.664158,708.18481,-397.74298,-0.65238905,0.026076218,-0.15633234,0.13793133,0.37643936,11.664158
0.14910001,424.43112,114.32397,-353.77502,-332.96896,-0.654423,0.012439944,-0.15815464,0.13985826,0.37760541,11.657544,707.38525,-379.23849,-0.654423,0.012439944,-0.15815464,0.13985826,0.37760541,11.657544
0.14920001,423.55838,125.96375,-345.70853,-339.62335,-0.65603364,-0.0012576169,-0.16002376,0.14172707,0.37877092,11.652966,705.93066,-360.43674,-0.65603364,-0.0012576169,-0.16002376,0.14172707,0.37877092,11.652966
0.14929999,422.29355,137.45059,-337.34442,-345.94092,-0.65721935,-0.015003109,-0.16193803,0.14353643,0.37993607,11.650447,703.82257,-341.35645,-0.65721935,-0.015003109,-0.16193803,0.14353643,0.37993607,11.650447
0.1494,420.63794,148.77313,-328.69107,-351.91537,-0.65797877,-0.02878315,-0.1638957,0.14528503,0.38110107,11.650004,701.06323,-322.0166,-0.65797877,-0.02878315,-0.1638957,0.14528503,0.38110107,11.650004
0.1495,418.59317,159.9201,-319.75711,-357.54086,-0.65831113,-0.042584322,-0.16589496,0.14697161,0.38226613,11.651658,697.65527,-302.4364,-0.65831113,-0.042584322,-0.16589496,0.14697161,0.38226613,11.651658
0.1496,416.16129,170.88048,-310.55133,-362.81177,-0.65821594,-0.056393202,-0.16793405,0.14859499,0.38343149,11.655425,693.60211,-282.63525,-0.65821594,-0.056393202,-0.16793405,0.14859499,0.38343149,11.655425
0.1497,413.34454,181.64333,-301.08282,-367.72272,-0.65769303,-0.07019639,-0.17001109,0.15015399,0.3845973,11.661318,688.90759,-262.63272,-0.65769303,-0.07019639,-0.17001109,0.15015399,0.3845973,11.661318
0.1498,410.1459,192.19798,-291.36102,-372.26898,-0.65674293,-0.083980434,-0.17212424,0.15164757,0.38576382,11.669351,683.57648,-242.44873,-0.65674293,-0.083980434,-0.17212424,0.15164757,0.38576382,11.669351
0.1499,406.56848,202.53397,-281.3956,-376.44601,-0.65536642,-0.097731918,-0.17427154,0.15307464,0.38693124,11.679533,677.61414,-222.10333,-0.65536642,-0.097731918,-0.17427154,0.15307464,0.38693124,11.679533
0.15000001,402.61588,212.64104,-271.19647,-380.24966,-0.65356475,-0.11143747,-0.17645107,0.15443428,0.38809979,11.691873,671.02643,-201.61676,-0.65356475,-0.11143747,-0.17645107,0.15443428,0.38809979,11.691873
