"Time","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
1.3477,-0.33853838,-0.2914224
1.3478,-0.34752551,-0.28064463
1.3479,-0.35616961,-0.2695899
1.348,-0.36446226,-0.2582691
1.3480999,-0.37239516,-0.24669337
1.3482,-0.37996057,-0.23487417
1.3483,-0.38715097,-0.22282317
1.3484,-0.39395931,-0.21055225
1.3485,-0.40037882,-0.19807351
1.3486,-0.40640318,-0.18539928
1.3487,-0.41202646,-0.17254207
1.3487999,-0.41724309,-0.15951455
1.3489,-0.42204797,-0.14632961
1.349,-0.42643628,-0.13300022
1.3491,-0.43040374,-0.11953958
1.3492,-0.43394643,-0.10596095
1.3493,-0.43706083,-0.092277728
1.3494,-0.43974391,-0.07850343
1.3494999,-0.44199297,-0.064651646
1.3496,-0.44380581,-0.050736044
1.3497,-0.44518065,-0.036770359
1.3498,-0.44611612,-0.022768375
1.3499,-0.44661132,-0.0087439138
1.35,-0.44666573,0.0052891881
1.3501,-0.44627932,0.019317077
1.3502001,-0.44545245,0.033325911
1.3503,-0.44418594,0.047301862
1.3504,-0.44248107,0.06123114
1.3505,-0.44033948,0.07509999
1.3506,-0.4377633,0.08889474
1.3507,-0.43475509,0.10260175
1.3508,-0.43131781,0.11620753
1.3509001,-0.42745483,0.1296986
1.351,-0.42316997,0.1430617
1.3511,-0.41846749,0.1562836
1.3512,-0.41335198,0.16935126
1.3513,-0.40782854,0.18225181
1.3514,-0.40190259,0.19497249
1.3515,-0.39557999,0.20750076
1.3516001,-0.38886696,0.21982422
1.3516999,-0.38177016,0.23193076
1.3518,-0.37429655,0.2438084
1.3519,-0.36645353,0.25544542
1.352,-0.35824886,0.26683035
1.3521,-0.34969062,0.27795193
1.3522,-0.34078723,0.2887992
1.3523,-0.33154753,0.29936147
1.3523999,-0.32198057,0.30962828
1.3525,-0.31209585,0.3195895
1.3526,-0.30190313,0.32923532
1.3527,-0.29141241,0.33855623
1.3528,-0.28063408,0.347543
1.3529,-0.26957878,0.35618678
1.353,-0.25825745,0.36447901
1.3530999,-0.2466812,0.37241155
1.3532,-0.23486149,0.37997654
1.3533,-0.22280999,0.38716653
1.3534,-0.21053857,0.39397439
1.3535,-0.19805937,0.40039346
1.3536,-0.18538468,0.40641734
1.3537,-0.17252702,0.41204014
1.3538001,-0.15949908,0.4172563
1.3539,-0.14631373,0.42206064
1.354,-0.13298395,0.42644843
1.3541,-0.11952293,0.43041536
1.3542,-0.10594394,0.43395749
1.3543,-0.092260383,0.43707132
1.3544,-0.078485765,0.43975383
1.3545001,-0.064633675,0.4420023
1.3546,-0.05071779,0.44381458
1.3547,-0.036751844,0.44518882
1.3548,-0.02274962,0.44612369
1.3549,-0.0087249307,0.44661826
1.355,0.0053083743,0.44667205
1.3551,0.019336447,0.44628501
1.3552001,0.033345446,0.44545752
1.3552999,0.047321539,0.44419038
1.3554,0.06125094,0.44248489
1.3555,0.075119898,0.44034266
1.3556,0.088914722,0.43776584
1.3557,0.1026218,0.43475699
1.3558,0.11622761,0.43131903
1.3559,0.12971872,0.42745543
1.3559999,0.1430818,0.42316994
1.3561,0.15630369,0.41846678
1.3562,0.16937131,0.41335064
1.3563,0.18227179,0.40782657
1.3564,0.19499239,0.40189996
1.3565,0.20752054,0.39557672
1.3566,0.21984389,0.38886309
1.3566999,0.23195028,0.38176563
1.3568,0.24382776,0.37429142
1.3569,0.25546461,0.36644778
1.357,0.26684931,0.35824251
1.3571,0.27797067,0.34968364
1.3572,0.2888177,0.34077966
1.3573,0.29937971,0.33153936
1.3573999,0.30964625,0.32197183
1.3575,0.31960717,0.31208655
1.3576,0.32925269,0.30189326
1.3577,0.33857325,0.29140201
1.3578,0.34755966,0.28062317
1.3579,0.35620308,0.26956734
1.358,0.36449492,0.25824547
1.3581001,0.37242708,0.24666874
1.3582,0.37999165,0.23484854
1.3583,0.38718119,0.22279656
1.3584,0.39398864,0.21052469
1.3585,0.40040725,0.19804505
1.3586,0.40643066,0.18536992
1.3587,0.41205299,0.17251186
1.3588001,0.41726863,0.15948354
1.3589,0.42207244,0.1462978
1.359,0.42645973,0.13296767
1.3591,0.43042612,0.1195063
1.3592,0.43396771,0.10592698
1.3593,0.43708101,0.092243105
1.3594,0.43976295,0.078468196
1.3595001,0.44201085,0.064615838
1.3595999,0.44382253,0.050699692
1.3597,0.44519621,0.036733512
1.3598,0.44613048,0.022731066
1.3599,0.44662446,0.0087061794
1.36,0.44667765,-0.0053273044
1.3601,0.44628999,-0.019355539
1.3602,0.4454619,-0.03336468
1.3602999,0.44419414,-0.047340892
1.3604,0.44248801,-0.061270393
1.3605,0.44034517,-0.075139433
1.3606,0.43776771,-0.088934317
1.3607,0.43475825,-0.10264144
1.3608,0.43131968,-0.11624727
1.3609,0.42745543,-0.12973838
1.3609999,0.42316931,-0.14310144
1.3611,0.41846552,-0.15632328
1.3612,0.41334879,-0.16939086
1.3613,0.40782407,-0.18229125
1.3614,0.40189686,-0.19501175
1.3615,0.39557299,-0.2075398
1.3616,0.38885874,-0.21986301
1.3617001,0.38176069,-0.23196925
1.3618,0.37428588,-0.24384655
1.3619,0.36644167,-0.25548321
1.362,0.35823578,-0.2668677
1.3621,0.34967634,-0.27798882
1.3622,0.34077182,-0.28883561
1.3623,0.33153096,-0.29939735
1.3624001,0.32196286,-0.30966359
1.3625,0.31207705,-0.31962422
1.3626,0.30188322,-0.32926941
1.3627,0.29139143,-0.33858964
1.3628,0.28061208,-0.34757572
1.3629,0.26955578,-0.35621876
1.363,0.2582334,-0.36451024
1.3631001,0.24665619,-0.37244198
1.3631999,0.23483554,-0.38000613
1.3633,0.22278312,-0.38719526
1.3634,0.21051082,-0.39400226
1.3635,0.19803074,-0.4004204
1.3636,0.18535522,-0.40644336
1.3637,0.17249677,-0.41206521
1.3638,0.15946807,-0.41728035
1.3638999,0.14628197,-0.42208368
1.364,0.1329515,-0.42647046
1.3641,0.1194898,-0.43043631
1.3642,0.10591018,-0.43397737
1.3643,0.092226021,-0.43709013
1.3644,0.078450836,-0.4397715
1.3645,0.064598218,-0.44201887
1.3645999,0.050681841,-0.44382998
1.3647,0.036715437,-0.44520307
1.3648,0.022712791,-0.44613677
1.3649,0.0086877253,-0.44663018
1.365,-0.0053459234,-0.44668278
1.3651,-0.019374304,-0.44629452
1.3652,-0.033383567,-0.44546583
1.3653001,-0.047359888,-0.44419748
1.3654,-0.061289478,-0.44249073
1.3655,-0.075158581,-0.44034728
1.3656,-0.088953517,-0.43776923
1.3657,-0.10266067,-0.43475914
1.3658,-0.11626651,-0.43131995
1.3659,-0.12975761,-0.4274551
1.3660001,-0.14312065,-0.42316839
1.3661,-0.15634245,-0.418464
1.3662,-0.16940995,-0.41334665
1.3663,-0.18231027,-0.40782133
1.3664,-0.19503066,-0.40189353
1.3665,-0.20755857,-0.39556909
1.3666,-0.21988164,-0.38885424
1.3667001,-0.23198771,-0.38175559
1.3668,-0.24386483,-0.37428021
1.3669,-0.2555013,-0.36643541
1.367,-0.26688558,-0.35822898
1.3671,-0.27800649,-0.34966898
1.3672,-0.28885302,-0.3407639
1.3673,-0.29941449,-0.33152246
1.3674001,-0.30968043,-0.32195389
1.3674999,-0.31964076,-0.31206754
1.3676,-0.32928565,-0.30187318
1.3677,-0.33860555,-0.29138091
1.3678,-0.34759125,-0.28060105
1.3679,-0.35623392,-0.26954424
1.368,-0.36452505,-0.25822145
1.3681,-0.37245637,-0.24664377
1.3681999,-0.38002014,-0.23482266
1.3683,-0.38720885,-0.22276981
1.3684,-0.3940154,-0.2104971
1.3685,-0.40043312,-0.19801661
1.3686,-0.40645564,-0.18534072
1.3687,-0.41207698,-0.17248188
1.3688,-0.41729167,-0.15945283
1.3688999,-0.42209449,-0.14626639
1.369,-0.42648077,-0.13293558
1.3691,-0.43044612,-0.11947358
1.3692,-0.43398666,-0.10589367
1.3693,-0.43709889,-0.092209235
1.3694,-0.43977973,-0.078433789
1.3695,-0.44202653,-0.064580932
1.3696001,-0.44383711,-0.050664328
1.3697,-0.44520962,-0.036697719
1.3698,-0.44614276,-0.022694884
1.3699,-0.4466356,-0.0086696455
1.37,-0.44668761,0.0053641563
1.3701,-0.44629881,0.019392669
1.3702,-0.4454695,0.033402048
1.3703001,-0.44420058,0.047378469
1.3704,-0.44249323,0.061308138
1.3705,-0.44034919,0.075177304
1.3706,-0.43777058,0.088972285
1.3707,-0.43475989,0.10267945
1.3708,-0.4313201,0.1162853
1.3709,-0.42745465,0.12977639
1.3710001,-0.42316735,0.14313939
1.3710999,-0.4184624,0.15636113
1.3712,-0.41334444,0.16942857
1.3713,-0.40781853,0.18232879
1.3714,-0.40189016,0.19504908
1.3715,-0.39556512,0.20757687
1.3716,-0.38884971,0.2198998
1.3717,-0.38175052,0.23200572
1.3717999,-0.37427455,0.24388266
1.3719,-0.36642921,0.25551891
1.372,-0.35822222,0.26690301
1.3721,-0.34966168,0.27802366
1.3722,-0.34075606,0.28886995
1.3723,-0.33151412,0.29943115
1.3724,-0.32194501,0.30969682
1.3724999,-0.31205815,0.31965688
1.3726,-0.30186331,0.32930145
1.3727,-0.29137054,0.33862099
1.3728,-0.28059021,0.34760639
1.3729,-0.26953295,0.35624871
1.373,-0.25820968,0.36453944
1.3731,-0.24663156,0.37247038
1.3732001,-0.23481004,0.38003376
1.3733,-0.22275677,0.38722205
1.3734,-0.21048366,0.39402819
1.3735,-0.1980028,0.40044546
1.3736,-0.18532652,0.40646753
1.3737,-0.17246732,0.41208842
1.3738,-0.15943792,0.41730264
1.3739001,-0.14625116,0.42210498
1.374,-0.13292004,0.42649075
1.3741,-0.11945774,0.43045563
1.3742,-0.10587755,0.43399566
1.3743,-0.092192844,0.43710735
1.3744,-0.078417145,0.43978769
1.3745,-0.064564057,0.44203398
1.3746001,-0.050647236,0.44384399
1.3747,-0.03668043,0.44521597
1.3748,-0.022677414,0.44614857
1.3749,-0.0086520109,0.44664082
1.375,0.0053819376,0.44669229
1.3751,0.019410579,0.44630292
1.3752,0.033420071,0.44547305
1.3753,0.047396585,0.44420356
1.3753999,0.061326325,0.44249564
1.3755,0.075195551,0.44035104
1.3756,0.088990569,0.43777183
1.3757,0.10269776,0.43476057
1.3758,0.11630361,0.43132022
1.3759,0.12979467,0.4274542
1.376,0.14315765,0.4231663
1.3760999,0.15637934,0.41846079
1.3762,0.16944671,0.41334224
1.3763,0.18234685,0.40781578
1.3764,0.19506703,0.40188685
1.3765,0.20759469,0.39556125
1.3766,0.21991749,0.38884526
1.3767,0.23202324,0.38174552
1.3767999,0.24390002,0.37426901
1.3769,0.25553608,0.36642313
1.377,0.26691994,0.35821563
1.3771,0.27804038,0.34965456
1.3772,0.28888643,0.34074843
1.3773,0.29944739,0.33150598
1.3774,0.3097128,0.32193637
1.3775001,0.31967252,0.312049
1.3776,0.32931679,0.30185369
1.3777,0.33863604,0.29136044
1.3778,0.34762108,0.28057966
1.3779,0.35626307,0.26952195
1.378,0.36455345,0.25819823
1.3781,0.37248403,0.2466197
1.3782001,0.38004699,0.23479776
1.3783,0.3872349,0.22274409
1.3784,0.39404064,0.21047057
1.3785,0.40045747,0.19798934
1.3786,0.40647909,0.1853127
1.3787,0.41209957,0.17245317
1.3788,0.41731331,0.15942343
1.3789001,0.42211521,0.14623633
1.3789999,0.4265005,0.13290492
1.3791,0.43046489,0.11944234
1.3792,0.43400443,0.10586186
1.3793,0.43711561,0.092176899
1.3794,0.43979543,0.078400962
1.3795,0.44204119,0.064547643
1.3796,0.4438507,0.050630618
1.3796999,0.44522217,0.036663618
1.3798,0.44615421,0.022660423
1.3799,0.44664595,0.0086348606
1.38,0.44669688,-0.0053992276
1.3801,0.44630694,-0.019427996
1.3802,0.44547653,-0.033437595
1.3803,0.44420648,-0.047414199
1.3803999,0.44249803,-0.061344013
1.3805,0.44035283,-0.075213291
1.3806,0.43777308,-0.089008346
1.3807,0.43476126,-0.10271556
1.3808,0.43132034,-0.11632141
1.3809,0.42745379,-0.12981246
1.381,0.42316532,-0.14317541
1.3811001,0.41845924,-0.15639704
1.3812,0.41334018,-0.16946435
1.3813,0.40781316,-0.1823644
1.3814,0.40188366,-0.19508448
1.3815,0.39555752,-0.20761204
1.3816,0.388841,-0.21993469
1.3817,0.38174072,-0.23204029
1.3818001,0.3742637,-0.2439169
1.3819,0.36641729,-0.25555277
1.382,0.35820925,-0.26693645
1.3821,0.3496477,-0.27805668
1.3822,0.34074104,-0.28890249
1.3823,0.33149812,-0.29946318
1.3824,0.32192799,-0.30972832
1.3825001,0.31204018,-0.31968778
1.3825999,0.30184439,-0.32933176
1.3827,0.29135069,-0.3386507
1.3828,0.28056946,-0.34763542
1.3829,0.26951131,-0.35627708
1.383,0.25818717,-0.3645671
1.3831,0.24660821,-0.37249732
1.3832,0.23478587,-0.38005993
1.3832999,0.2227318,-0.38724741
1.3834,0.21045792,-0.39405277
1.3835,0.19797631,-0.40046918
1.3836,0.18529932,-0.40649039
1.3837,0.17243944,-0.41211042
1.3838,0.15940937,-0.41732374
1.3839,0.14622198,-0.42212516
1.3839999,0.13289027,-0.42651001
1.3841,0.1194274,-0.43047392
1.3842,0.10584665,-0.43401298
1.3843,0.092161447,-0.43712372
1.3844,0.078385271,-0.43980303
1.3845,0.064531729,-0.44204828
1.3846,0.050614502,-0.44385728
1.3846999,0.036647312,-0.44522822
1.3848,0.022643946,-0.44615975
1.3849,0.0086182291,-0.44665098
1.385,-0.0054159993,-0.44670138
1.3851,-0.01944489,-0.44631091
1.3852,-0.033454593,-0.44547999
1.3853,-0.047431286,-0.4442094
1.3854001,-0.061361175,-0.44250038
1.3855,-0.075230509,-0.44035468
1.3856,-0.089025602,-0.43777436
1.3857,-0.10273284,-0.434762
1.3858,-0.11633869,-0.43132058
1.3859,-0.12982973,-0.42745346
1.386,-0.14319265,-0.42316446
1.3861001,-0.15641424,-0.41845784
1.3862,-0.16948147,-0.41333821
1.3863,-0.18238145,-0.40781066
1.3864,-0.19510143,-0.40188065
1.3865,-0.20762888,-0.39555398
1.3866,-0.21995139,-0.38883695
1.3867,-0.23205686,-0.38173616
1.3868001,-0.24393329,-0.37425861
1.3868999,-0.25556898,-0.36641169
1.387,-0.26695248,-0.35820314
1.3871,-0.27807251,-0.34964108
1.3872,-0.28891808,-0.34073395
1.3873,-0.29947853,-0.33149055
1.3874,-0.30974343,-0.32191998
1.3875,-0.31970263,-0.31203169
1.3875999,-0.3293463,-0.30183542
1.3877,-0.33866495,-0.2913413
1.3878,-0.34764937,-0.28055963
1.3879,-0.3562907,-0.26950103
1.388,-0.36458039,-0.25817651
1.3881,-0.37251025,-0.24659713
1.3882,-0.3800725,-0.2347744
1.3882999,-0.38725963,-0.22271995
1.3884,-0.39406458,-0.21044569
1.3885,-0.40048063,-0.19796373
1.3886,-0.40650141,-0.1852864
1.3887,-0.41212103,-0.17242619
1.3888,-0.4173339,-0.15939581
1.3889,-0.42213491,-0.14620811
1.3890001,-0.4265193,-0.13287611
1.3891,-0.43048275,-0.11941297
1.3892,-0.43402135,-0.10583197
1.3893,-0.43713161,-0.092146508
1.3894,-0.43981045,-0.078370109
1.3895,-0.44205523,-0.064516351
1.3896,-0.44386375,-0.050598923
1.3897001,-0.44523418,-0.036631547
1.3898,-0.44616523,-0.022628013
1.3899,-0.44665593,-0.0086021442
1.39,-0.44670582,0.005432222
1.3901,-0.44631484,0.019461231
1.3902,-0.44548342,0.03347104
1.3903,-0.44421229,0.047447823
1.3904001,-0.44250277,0.061377782
1.3904999,-0.44035655,0.075247169
1.3906,-0.4377757,0.089042298
1.3907,-0.43476281,0.10274956
1.3908,-0.43132085,0.11635542
1.3909,-0.42745322,0.12984645
1.391,-0.42316368,0.14320934
1.3911,-0.41845655,0.15643089
1.3911999,-0.41333643,0.16949807
1.3913,-0.40780836,0.18239796
1.3914,-0.40187782,0.19511786
1.3915,-0.39555064,0.20764518
1.3916,-0.38883311,0.21996759
1.3917,-0.38173181,0.2320729
1.3918,-0.37425375,0.24394919
1.3918999,-0.36640635,0.25558472
1.392,-0.35819733,0.26696801
1.3921,-0.3496348,0.27808782
1.3922,-0.34072718,0.28893322
1.3923,-0.3314833,0.29949343
1.3924,-0.32191226,0.30975807
1.3925,-0.31202352,0.31971702
1.3926001,-0.30182683,0.32936043
1.3927,-0.29133227,0.33867881
1.3928,-0.28055015,0.34766293
1.3929,-0.2694912,0.35630393
1.393,-0.25816622,0.36459327
1.3931,-0.24658647,0.37252283
1.3932,-0.23476337,0.38008472
1.3933001,-0.22270855,0.38727149
1.3934,-0.21043393,0.39407608
1.3935,-0.19795163,0.40049171
1.3936,-0.18527396,0.40651214
1.3937,-0.17241344,0.41213134
1.3938,-0.15938275,0.4173438
1.3939,-0.14619476,0.42214438
1.3940001,-0.13286246,0.42652836
1.3941,-0.11939906,0.43049136
1.3942,-0.1058178,0.43402952
1.3943,-0.092132106,0.43713933
1.3944,-0.078355476,0.4398177
1.3945,-0.064501517,0.44206202
1.3946,-0.050583888,0.44387007
1.3947001,-0.036616333,0.44524002
1.3947999,-0.022612635,0.4461706
1.3949,-0.0085866153,0.44666079
1.395,0.005447885,0.4467102
1.3951,0.019477012,0.44631875
1.3952,0.033486925,0.44548678
1.3953,0.047463793,0.44421515
1.3954,0.061393823,0.44250515
1.3954999,0.075263269,0.4403584
1.3956,0.089058436,0.43777707
1.3957,0.10276572,0.43476367
1.3958,0.11637159,0.4313212
1.3959,0.12986261,0.42745304
1.396,0.14322548,0.42316303
1.3961,0.15644699,0.41845539
1.3961999,0.1695141,0.41333476
1.3963,0.18241394,0.40780619
1.3964,0.19513373,0.40187514
1.3965,0.20766096,0.39554748
1.3966,0.21998325,0.38882944
1.3967,0.23208843,0.38172767
1.3968,0.24396457,0.37424913
1.3969001,0.25559995,0.36640126
1.397,0.26698306,0.35819176
1.3971,0.27810267,0.34962875
1.3972,0.28894785,0.34072068
1.3973,0.29950786,0.33147636
1.3974,0.30977225,0.32190487
1.3975,0.31973097,0.31201571
1.3976001,0.3293741,0.30181858
1.3977,0.33869219,0.2913236
1.3978,0.34767604,0.28054109
1.3979,0.35631675,0.26948172
1.398,0.36460578,0.25815636
1.3981,0.37253499,0.24657623
1.3982,0.38009655,0.23475274
1.3983001,0.387283,0.22269757
1.3983999,0.3940872,0.21042261
1.3985,0.4005025,0.19793998
1.3986,0.40652251,0.18526198
1.3987,0.41214135,0.17240115
1.3988,0.41735342,0.15937015
1.3989,0.42215359,0.14618187
1.399,0.42653716,0.13284932
1.3990999,0.43049973,0.11938564
1.3992,0.43403745,0.10580415
1.3993,0.43714681,0.092118219
1.3994,0.43982476,0.078341372
1.3995,0.44206864,0.064487204
1.3996,0.44387621,0.050569389
1.3997,0.44524571,0.036601659
1.3997999,0.44617581,0.022597801
1.3999,0.44666556,0.008571635
1.4,0.44671449,-0.0054629943
1.4001,0.44632253,-0.019492239
1.4002,0.44549009,-0.033502251
1.4003,0.44421801,-0.047479205
1.4004,0.44250748,-0.061409306
1.4005001,0.44036025,-0.075278804
1.4006,0.43777844,-0.089074016
1.4007,0.43476456,-0.10278133
1.4008,0.43132159,-0.1163872
1.4009,0.42745295,-0.12987821
1.401,0.42316243,-0.14324105
1.4011,0.41845429,-0.15646254
1.4012001,0.41333318,-0.1695296
1.4013,0.40780413,-0.18242936
1.4014,0.40187261,-0.19514908
1.4015,0.39554447,-0.2076762
1.4016,0.38882598,-0.21999839
1.4017,0.3817237,-0.23210344
1.4018,0.37424472,-0.24397944
1.4019001,0.36639637,-0.25561464
1.402,0.35818642,-0.26699758
1.4021,0.34962296,-0.27811703
1.4022,0.34071448,-0.28896201
1.4023,0.33146971,-0.29952177
1.4024,0.3218978,-0.30978596
1.4025,0.3120082,-0.31974444
1.4026,0.30181068,-0.32938734
1.4026999,0.29131529,-0.33870515
1.4028,0.28053239,-0.3476887
1.4029,0.2694726,-0.35632911
1.403,0.25814688,-0.36461788
1.4031,0.24656639,-0.37254679
1.4032,0.23474254,-0.38010803
1.4033,0.22268702,-0.38729411
1.4033999,0.21041173,-0.39409798
1.4035,0.19792876,-0.40051293
1.4036,0.18525045,-0.40653259
1.4037,0.17238931,-0.41215104
1.4038,0.15935804,-0.41736272
1.4039,0.14616948,-0.4221625
1.404,0.13283665,-0.42654568
1.4040999,0.11937273,-0.43050784
1.4042,0.105791,-0.43404517
1.4043,0.092104845,-0.43715411
1.4044,0.07832779,-0.43983161
1.4045,0.06447342,-0.44207504
1.4046,0.050555423,-0.4438822
1.4047,0.036587521,-0.44525126
1.4048001,0.022583507,-0.44618088
1.4049,0.0085572014,-0.44667017
1.405,-0.0054775565,-0.44671863
1.4051,-0.019506915,-0.44632623
1.4052,-0.033517025,-0.44549334
1.4053,-0.047494061,-0.44422078
1.4054,-0.061424229,-0.4425098
1.4055001,-0.075293787,-0.4403621
1.4056,-0.089089036,-0.43777981
1.4057,-0.10279636,-0.43476543
1.4058,-0.11640225,-0.43132201
1.4059,-0.12989326,-0.42745289
1.406,-0.14325608,-0.42316192
1.4061,-0.15647753,-0.41845331
1.4062001,-0.16954453,-0.41333172
1.4062999,-0.18244423,-0.40780219
1.4064,-0.19516388,-0.40187022
1.4065,-0.20769091,-0.39554164
1.4066,-0.22001298,-0.38882264
1.4067,-0.23211792,-0.38171995
1.4068,-0.24399377,-0.37424052
1.4069,-0.25562882,-0.36639172
1.4069999,-0.26701161,-0.35818133
1.4071,-0.27813089,-0.34961745
1.4072,-0.28897566,-0.34070852
1.4073,-0.29953524,-0.33146334
1.4074,-0.30979922,-0.32189101
1.4075,-0.31975743,-0.31200099
1.4076,-0.32940009,-0.30180308
1.4076999,-0.33871767,-0.2913073
1.4078,-0.34770095,-0.28052402
1.4079,-0.35634109,-0.26946387
1.408,-0.36462957,-0.25813779
1.4081,-0.37255818,-0.24655692
1.4082,-0.38011909,-0.23473273
1.4083,-0.38730487,-0.22267689
1.4084001,-0.39410841,-0.21040125
1.4085,-0.40052301,-0.19791798
1.4086,-0.4065423,-0.18523937
1.4087,-0.4121604,-0.17237794
1.4088,-0.41737172,-0.15934639
1.4089,-0.42217115,-0.14615756
1.409,-0.42655391,-0.13282448
1.4091001,-0.43051568,-0.11936032
1.4092,-0.43405262,-0.10577835
1.4093,-0.43716115,-0.092091978
1.4094,-0.43983823,-0.078314714
1.4095,-0.44208124,-0.064460158
1.4096,-0.44388798,-0.050541982
1.4097,-0.44525659,-0.036573917
1.4098001,-0.4461858,-0.022569753
1.4099,-0.44667467,-0.0085433098
1.41,-0.44672269,0.0054915724
1.4101,-0.44632983,0.019521039
1.4102,-0.4454965,0.033531245
1.4103,-0.44422346,0.047508363
1.4104,-0.44251204,0.061438598
1.4105,-0.44036388,0.075308204
1.4105999,-0.43778113,0.08910349
1.4107,-0.43476632,0.10281084
1.4108,-0.43132246,0.11641674
1.4109,-0.42745286,0.12990774
1.411,-0.42316145,0.14327055
1.4111,-0.41845238,0.15649195
1.4112,-0.41333035,0.16955893
1.4112999,-0.40780038,0.18245856
1.4114,-0.40186796,0.19517812
1.4115,-0.3955389,0.20770507
1.4116,-0.38881949,0.22002703
1.4117,-0.38171634,0.23213185
1.4118,-0.37423646,0.24400759
1.4119,-0.36638725,0.2556425
1.4119999,-0.35817644,0.26702511
1.4121,-0.34961215,0.27814421
1.4122,-0.3407028,0.2889888
1.4123,-0.3314572,0.29954821
1.4124,-0.32188448,0.30981195
1.4125,-0.31199408,0.31976998
1.4126,-0.30179578,0.3294124
1.4127001,-0.29129961,0.33872971
1.4128,-0.28051597,0.34771276
1.4129,-0.26945546,0.35635263
1.413,-0.25812903,0.3646408
1.4131,-0.24654782,0.37256911
1.4132,-0.2347233,0.38012975
1.4133,-0.22266713,0.38731521
1.4134001,-0.21039119,0.39411843
1.4135,-0.19790761,0.40053269
1.4136,-0.18522872,0.40655169
1.4137,-0.17236701,0.41216943
1.4138,-0.15933518,0.41738039
1.4139,-0.14614609,0.42217943
1.414,-0.13281277,0.42656183
1.4141001,-0.11934837,0.43052325
1.4141999,-0.10576618,0.43405977
1.4143,-0.092079602,0.43716791
1.4144,-0.078302145,0.43984461
1.4145,-0.064447403,0.44208723
1.4146,-0.050529052,0.44389352
1.4147,-0.036560826,0.44526175
1.4148,-0.022556519,0.44619054
1.4148999,-0.0085299425,0.44667897
1.415,0.0055050575,0.44672656
1.4151,0.019534627,0.44633329
1.4152,0.033544924,0.44549951
1.4153,0.04752212,0.44422606
1.4154,0.061452419,0.44251421
1.4155,0.075322077,0.44036561
1.4155999,0.0891174,0.43778241
1.4157,0.10282478,0.43476719
1.4158,0.11643068,0.43132284
1.4159,0.12992167,0.42745283
1.416,0.14328447,0.42316097
1.4161,0.15650584,0.41845146
1.4162,0.16957277,0.41332901
1.4163001,0.18247233,0.40779859
1.4164,0.19519183,0.40186575
1.4165,0.20771869,0.39553627
1.4166,0.22004056,0.38881642
1.4167,0.23214526,0.38171285
1.4168,0.24402086,0.37423256
1.4169,0.25565565,0.36638296
1.4170001,0.26703811,0.35817173
1.4171,0.27815703,0.34960702
1.4172,0.28900146,0.34069729
1.4173,0.29956067,0.3314513
1.4174,0.30982423,0.32187819
1.4175,0.31978202,0.31198743
1.4176,0.3294242,0.30178875
1.4177001,0.3387413,0.29129222
1.4177999,0.34772408,0.28050819
1.4179,0.35636371,0.26944736
1.418,0.36465162,0.25812057
1.4181,0.37257963,0.24653906
1.4182,0.38013998,0.23471421
1.4183,0.38732514,0.22265773
1.4184,0.39412805,0.21038149
1.4184999,0.40054202,0.19789763
1.4186,0.40656066,0.18521844
1.4187,0.41217807,0.17235646
1.4188,0.41738871,0.15932438
1.4189,0.42218739,0.14613505
1.419,0.42656943,0.13280149
1.4191,0.43053049,0.11933687
1.4191999,0.43406665,0.10575446
1.4193,0.43717441,0.092067681
1.4194,0.43985072,0.07829003
1.4195,0.44209296,0.064435117
1.4196,0.44389886,0.050516598
1.4197,0.44526669,0.036548227
1.4198,0.44619507,0.022543775
1.4198999,0.44668308,0.0085170725
1.42,0.44673029,-0.0055180388
1.4201,0.4463366,-0.01954771
1.4202,0.4455024,-0.033558097
1.4203,0.44422853,-0.047535364
1.4204,0.44251624,-0.061465725
1.4205,0.44036725,-0.075335428
1.4206001,0.43778363,-0.089130789
1.4207,0.43476796,-0.10283819
1.4208,0.4313232,-0.1164441
1.4209,0.42745277,-0.12993509
1.421,0.42316049,-0.14329785
1.4211,0.41845056,-0.1565192
1.4212,0.41332766,-0.16958608
1.4213001,0.40779686,-0.1824856
1.4214,0.40186357,-0.19520502
1.4215,0.39553371,-0.2077318
1.4216,0.38881347,-0.22005355
1.4217,0.38170949,-0.23215815
1.4218,0.37422881,-0.24403363
1.4219,0.36637878,-0.25566828
1.4220001,0.35816717,-0.26705059
1.4220999,0.34960207,-0.27816936
1.4222,0.34069195,-0.28901362
1.4223,0.33144557,-0.29957262
1.4224,0.32187212,-0.309836
1.4225,0.31198099,-0.31979358
1.4226,0.30178195,-0.32943556
1.4227,0.29128507,-0.33875242
1.4227999,0.28050071,-0.34773499
1.4229,0.26943955,-0.35637435
1.423,0.25811243,-0.36466199
1.4231,0.24653061,-0.37258977
1.4232,0.23470545,-0.38014981
1.4233,0.22264867,-0.3873347
1.4234,0.21037215,-0.39413732
1.4234999,0.19788799,-0.40055096
1.4236,0.18520854,-0.4065693
1.4237,0.17234631,-0.41218638
1.4238,0.15931398,-0.41739666
1.4239,0.14612441,-0.42219505
1.424,0.13279063,-0.42657673
1.4241,0.11932578,-0.43053743
1.4242001,0.10574317,-0.43407324
1.4243,0.0920562,-0.43718064
1.4244,0.07827837,-0.43985659
1.4245,0.064423278,-0.44209844
1.4246,0.05050461,-0.44390395
