"Time","vLV.y","iLV.y","vHV.y","iHV.y"
0.077546999,10.276207,172.37927,25.605368,-160.53674
0.077547997,10.286039,171.3961,25.626438,-162.64391
0.077549003,10.2969,170.31006,25.635456,-163.54555
0.077550001,10.308601,169.13985,25.636387,-163.63873
0.077550001,10.308601,169.13985,25.636387,-163.63873
0.077551,10.318591,168.14088,25.096785,-109.67839
0.077551998,10.324928,167.50717,24.735216,-73.521523
0.077552997,10.328276,167.17245,24.492802,-49.280262
0.077554002,10.329174,167.08258,24.330317,-33.031746
0.077555001,10.328069,167.19316,24.221407,-22.140638
0.077555999,10.325321,167.46785,24.148415,-14.841441
0.077556998,10.321232,167.87682,24.099508,-9.9508915
0.077558003,10.316044,168.39561,24.06671,-6.6709628
0.077559002,10.309958,169.00424,24.044718,-4.4716949
0.07756,10.303138,169.68626,24.02998,-2.9979115
0.077560998,10.295717,170.42824,24.020096,-2.0096231
0.077561997,10.287808,171.21916,24.01347,-1.3470052
0.077563003,10.2795,172.04999,24.009035,-0.90360355
0.077564001,10.270866,172.91333,24.006081,-0.60801572
0.077564999,10.261969,173.80312,24.004091,-0.40904269
0.077564999,10.261969,173.80312,24.004091,-0.40904266
0.077564999,10.261969,173.80312,24.004091,-0.40904266
0.077565998,10.255124,174.48756,24.588184,-58.818478
0.077567004,10.252151,174.78499,24.974855,-97.485527
0.077568002,10.252415,174.7585,25.229141,-122.91422
0.077569,10.255378,174.46223,25.394594,-139.45937
0.077569999,10.260578,173.94215,25.500433,-150.04332
0.077570997,10.26763,173.23698,25.566305,-156.63054
0.077572003,10.276207,172.37927,25.605368,-160.53674
0.077573001,10.286039,171.3961,25.626438,-162.64391
0.077574,10.2969,170.31006,25.635456,-163.54555
0.077574998,10.308601,169.13985,25.636387,-163.63873
0.077574998,10.308601,169.13985,25.636387,-163.63873
0.077575997,10.318591,168.14088,25.096785,-109.67839
0.077577002,10.324928,167.50717,24.735216,-73.521523
0.077578001,10.328276,167.17245,24.492802,-49.280262
0.077578999,10.329174,167.08258,24.330317,-33.031746
0.077579997,10.328069,167.19318,24.221407,-22.140638
0.077581003,10.325321,167.46785,24.148415,-14.841441
0.077582002,10.321232,167.87682,24.099508,-9.9508915
0.077583,10.316044,168.39561,24.06671,-6.6709628
0.077583998,10.309958,169.00424,24.044718,-4.4716949
0.077584997,10.303138,169.68626,24.02998,-2.9979115
0.077586003,10.295717,170.42824,24.020096,-2.0096231
0.077587001,10.287808,171.21916,24.01347,-1.3470052
0.077587999,10.2795,172.04999,24.009035,-0.90360355
0.077588998,10.270866,172.91333,24.006081,-0.60801572
0.077590004,10.261969,173.80312,24.004091,-0.40904269
0.077590004,10.261969,173.80312,24.004091,-0.40904266
0.077590004,10.261969,173.80312,24.004091,-0.40904266
0.077591002,10.255124,174.48756,24.588184,-58.818478
0.077592,10.252151,174.78499,24.974855,-97.485527
0.077592999,10.252415,174.7585,25.229141,-122.91422
0.077593997,10.255378,174.46223,25.394594,-139.45937
0.077595003,10.260578,173.94215,25.500433,-150.04332
0.077596001,10.26763,173.23698,25.566305,-156.63054
0.077597,10.276207,172.37927,25.605368,-160.53674
0.077597998,10.286039,171.3961,25.626438,-162.64391
0.077598996,10.2969,170.31006,25.635456,-163.54555
0.077600002,10.308601,169.13985,25.636387,-163.63873
0.077600002,10.308601,169.13985,25.636387,-163.63873
0.077601001,10.318591,168.14088,25.096785,-109.67839
0.077601999,10.324928,167.50717,24.735216,-73.521523
0.077602997,10.328276,167.17245,24.492802,-49.280262
0.077604003,10.329174,167.08258,24.330317,-33.031746
0.077605002,10.328069,167.19318,24.221407,-22.140638
0.077606,10.325321,167.46785,24.148415,-14.841441
0.077606998,10.321232,167.87682,24.099508,-9.9508915
0.077607997,10.316044,168.39561,24.06671,-6.6709628
0.077609003,10.309958,169.00424,24.044718,-4.4716949
0.077610001,10.303138,169.68626,24.02998,-2.9979115
0.077610999,10.295717,170.42824,24.020096,-2.0096231
0.077611998,10.287808,171.21916,24.01347,-1.3470052
0.077613004,10.2795,172.04999,24.009035,-0.90360355
0.077614002,10.270866,172.91333,24.006081,-0.60801572
0.077615,10.261969,173.80312,24.004091,-0.40904269
0.077615,10.261969,173.80312,24.004091,-0.40904266
0.077615,10.261969,173.80312,24.004091,-0.40904266
0.077615999,10.255124,174.48756,24.588184,-58.818478
0.077616997,10.252151,174.78499,24.974855,-97.485527
0.077618003,10.252415,174.7585,25.229141,-122.91422
0.077619001,10.255378,174.46223,25.394594,-139.45937
0.07762,10.260578,173.94215,25.500433,-150.04332
0.077620998,10.26763,173.23698,25.566305,-156.63054
0.077621996,10.276207,172.37927,25.605368,-160.53674
0.077623002,10.286039,171.3961,25.626438,-162.64391
0.077624001,10.2969,170.31006,25.635456,-163.54555
0.077624999,10.308601,169.13985,25.636387,-163.63873
0.077624999,10.308601,169.13985,25.636387,-163.63873
0.077625997,10.318591,168.14088,25.096785,-109.67839
0.077627003,10.324928,167.50717,24.735216,-73.521523
0.077628002,10.328276,167.17245,24.492802,-49.280262
0.077629,10.329174,167.08258,24.330317,-33.031746
0.077629998,10.328069,167.19318,24.221407,-22.140638
0.077630997,10.325321,167.46785,24.148415,-14.841441
0.077632003,10.321232,167.87682,24.099508,-9.9508915
0.077633001,10.316044,168.39561,24.06671,-6.6709628
0.077633999,10.309958,169.00424,24.044718,-4.4716949
0.077634998,10.303138,169.68626,24.02998,-2.9979115
0.077636003,10.295717,170.42824,24.020096,-2.0096231
0.077637002,10.287808,171.21916,24.01347,-1.3470052
0.077638,10.2795,172.04999,24.009035,-0.90360355
0.077638999,10.270866,172.91333,24.006081,-0.60801572
0.077639997,10.261969,173.80312,24.004091,-0.40904269
0.077639997,10.261969,173.80312,24.004091,-0.40904269
0.077641003,10.255124,174.48756,24.588184,-58.818478
0.077642001,10.252151,174.78499,24.974855,-97.485527
0.077643,10.252415,174.7585,25.229141,-122.91422
0.077643998,10.255378,174.46223,25.394594,-139.45937
0.077644996,10.260578,173.94215,25.500433,-150.04332
0.077646002,10.26763,173.23698,25.566305,-156.63054
0.077647001,10.276207,172.37927,25.605368,-160.53674
0.077647999,10.286039,171.3961,25.626438,-162.64391
0.077648997,10.2969,170.31006,25.635456,-163.54555
0.077650003,10.308601,169.13985,25.636387,-163.63873
0.077650003,10.308601,169.13985,25.636387,-163.63873
0.077651002,10.318591,168.14088,25.096785,-109.67839
0.077652,10.324928,167.50717,24.735216,-73.521523
0.077652998,10.328276,167.17245,24.492802,-49.280262
0.077653997,10.329174,167.08258,24.330317,-33.031746
0.077655002,10.328069,167.19318,24.221407,-22.140638
0.077656001,10.325321,167.46785,24.148415,-14.841441
0.077656999,10.321232,167.87682,24.099508,-9.9508915
0.077657998,10.316044,168.39561,24.06671,-6.6709628
0.077659003,10.309958,169.00424,24.044718,-4.4716949
0.077660002,10.303138,169.68626,24.02998,-2.9979115
0.077661,10.295717,170.42824,24.020096,-2.0096231
0.077661999,10.287808,171.21916,24.01347,-1.3470052
0.077662997,10.2795,172.04999,24.009035,-0.90360355
0.077664003,10.270866,172.91333,24.006081,-0.60801572
0.077665001,10.261969,173.80312,24.004091,-0.40904269
0.077665001,10.261969,173.80312,24.004091,-0.40904269
0.077666,10.255124,174.48756,24.588184,-58.818478
0.077666998,10.252151,174.78499,24.974855,-97.485527
0.077667996,10.252415,174.7585,25.229141,-122.91422
0.077669002,10.255378,174.46223,25.394594,-139.45937
0.07767,10.260578,173.94215,25.500433,-150.04332
0.077670999,10.26763,173.23698,25.566305,-156.63054
0.077671997,10.276207,172.37927,25.605368,-160.53674
0.077673003,10.286039,171.3961,25.626438,-162.64391
0.077674001,10.2969,170.31006,25.635456,-163.54555
0.077675,10.308601,169.13985,25.636387,-163.63873
0.077675,10.308601,169.13985,25.636387,-163.63873
0.077675998,10.318591,168.14088,25.096785,-109.67839
0.077676997,10.324928,167.50717,24.735216,-73.521523
0.077678002,10.328276,167.17245,24.492802,-49.280262
0.077679001,10.329174,167.08258,24.330317,-33.031746
0.077679999,10.328069,167.19316,24.221407,-22.140638
0.077680998,10.325321,167.46785,24.148415,-14.841441
0.077682003,10.321232,167.87682,24.099508,-9.9508915
0.077683002,10.316044,168.39561,24.06671,-6.6709628
0.077684,10.309958,169.00424,24.044718,-4.4716949
0.077684999,10.303138,169.68626,24.02998,-2.9979115
0.077685997,10.295717,170.42824,24.020096,-2.0096231
0.077687003,10.287808,171.21916,24.01347,-1.3470052
0.077688001,10.2795,172.04999,24.009035,-0.90360355
0.077688999,10.270866,172.91333,24.006081,-0.60801572
0.077689998,10.261969,173.80312,24.004091,-0.40904269
0.077689998,10.261969,173.80312,24.004091,-0.40904266
0.077689998,10.261969,173.80312,24.004091,-0.40904266
0.077691004,10.255124,174.48756,24.588184,-58.818478
0.077692002,10.252151,174.78499,24.974855,-97.485527
0.077693,10.252415,174.7585,25.229141,-122.91422
0.077693999,10.255378,174.46223,25.394594,-139.45937
0.077694997,10.260578,173.94215,25.500433,-150.04332
0.077696003,10.26763,173.23698,25.566305,-156.63054
0.077697001,10.276207,172.37927,25.605368,-160.53674
0.077698,10.286039,171.3961,25.626438,-162.64391
0.077698998,10.2969,170.31006,25.635456,-163.54555
0.077699997,10.308601,169.13985,25.636387,-163.63873
0.077699997,10.308601,169.13985,25.636387,-163.63873
0.077701002,10.318591,168.14088,25.096785,-109.67839
0.077702001,10.324928,167.50717,24.735216,-73.521523
0.077702999,10.328276,167.17245,24.492802,-49.280262
0.077703997,10.329174,167.08258,24.330317,-33.031746
0.077705003,10.328069,167.19318,24.221407,-22.140638
0.077706002,10.325321,167.46785,24.148415,-14.841441
0.077707,10.321232,167.87682,24.099508,-9.9508915
0.077707998,10.316044,168.39561,24.06671,-6.6709628
0.077708997,10.309958,169.00424,24.044718,-4.4716949
0.077710003,10.303138,169.68626,24.02998,-2.9979115
0.077711001,10.295717,170.42824,24.020096,-2.0096231
0.077711999,10.287808,171.21916,24.01347,-1.3470052
0.077712998,10.2795,172.04999,24.009035,-0.90360355
0.077714004,10.270866,172.91333,24.006081,-0.60801572
0.077715002,10.261969,173.80312,24.004091,-0.40904269
0.077715002,10.261969,173.80312,24.004091,-0.40904266
0.077715002,10.261969,173.80312,24.004091,-0.40904266
0.077716,10.255124,174.48756,24.588184,-58.818478
0.077716999,10.252151,174.78499,24.974855,-97.485527
0.077717997,10.252415,174.7585,25.229141,-122.91422
0.077719003,10.255378,174.46223,25.394594,-139.45937
0.077720001,10.260578,173.94215,25.500433,-150.04332
0.077721,10.26763,173.23698,25.566305,-156.63054
0.077721998,10.276207,172.37927,25.605368,-160.53674
0.077722996,10.286039,171.3961,25.626438,-162.64391
0.077724002,10.2969,170.31006,25.635456,-163.54555
0.077725001,10.308601,169.13985,25.636387,-163.63873
0.077725001,10.308601,169.13985,25.636387,-163.63873
0.077725999,10.318591,168.14088,25.096785,-109.67839
0.077726997,10.324928,167.50717,24.735216,-73.521523
0.077728003,10.328276,167.17245,24.492802,-49.280262
0.077729002,10.329174,167.08258,24.330317,-33.031746
0.07773,10.328069,167.19318,24.221407,-22.140638
0.077730998,10.325321,167.46785,24.148415,-14.841441
0.077731997,10.321232,167.87682,24.099508,-9.9508915
0.077733003,10.316044,168.39561,24.06671,-6.6709628
0.077734001,10.309958,169.00424,24.044718,-4.4716949
0.077734999,10.303138,169.68626,24.02998,-2.9979115
0.077735998,10.295717,170.42824,24.020096,-2.0096231
0.077737004,10.287808,171.21916,24.01347,-1.3470052
0.077738002,10.2795,172.04999,24.009035,-0.90360355
0.077739,10.270866,172.91333,24.006081,-0.60801572
0.077739999,10.261969,173.80312,24.004091,-0.40904269
0.077739999,10.261969,173.80312,24.004091,-0.40904266
0.077739999,10.261969,173.80312,24.004091,-0.40904266
0.077740997,10.255124,174.48756,24.588184,-58.818478
0.077742003,10.252151,174.78499,24.974855,-97.485527
0.077743001,10.252415,174.7585,25.229141,-122.91422
0.077744,10.255378,174.46223,25.394594,-139.45937
0.077744998,10.260578,173.94215,25.500433,-150.04332
0.077745996,10.26763,173.23698,25.566305,-156.63054
0.077747002,10.276207,172.37927,25.605368,-160.53674
0.077748001,10.286039,171.3961,25.626438,-162.64391
0.077748999,10.2969,170.31006,25.635456,-163.54555
0.077749997,10.308601,169.13985,25.636387,-163.63873
0.077749997,10.308601,169.13985,25.636387,-163.63873
0.077751003,10.318591,168.14088,25.096785,-109.67839
0.077752002,10.324928,167.50717,24.735216,-73.521523
0.077753,10.328276,167.17245,24.492802,-49.280262
0.077753998,10.329174,167.08258,24.330317,-33.031746
0.077754997,10.328069,167.19318,24.221407,-22.140638
0.077756003,10.325321,167.46785,24.148415,-14.841441
0.077757001,10.321232,167.87682,24.099508,-9.9508915
0.077757999,10.316044,168.39561,24.06671,-6.6709628
0.077758998,10.309958,169.00424,24.044718,-4.4716949
0.077760004,10.303138,169.68626,24.02998,-2.9979115
0.077761002,10.295717,170.42824,24.020096,-2.0096231
0.077762,10.287808,171.21916,24.01347,-1.3470052
0.077762999,10.2795,172.04999,24.009035,-0.90360355
0.077763997,10.270866,172.91333,24.006081,-0.60801572
0.077765003,10.261969,173.80312,24.004091,-0.40904269
0.077765003,10.261969,173.80312,24.004091,-0.40904269
0.077766001,10.255124,174.48756,24.588184,-58.818478
0.077767,10.252151,174.78499,24.974855,-97.485527
0.077767998,10.252415,174.7585,25.229141,-122.91422
0.077768996,10.255378,174.46223,25.394594,-139.45937
0.077770002,10.260578,173.94215,25.500433,-150.04332
0.077771001,10.26763,173.23698,25.566305,-156.63054
0.077771999,10.276207,172.37927,25.605368,-160.53674
0.077772997,10.286039,171.3961,25.626438,-162.64391
0.077774003,10.2969,170.31006,25.635456,-163.54555
0.077775002,10.308601,169.13985,25.636387,-163.63873
0.077775002,10.308601,169.13985,25.636387,-163.63873
0.077776,10.318591,168.14088,25.096785,-109.67839
0.077776998,10.324928,167.50717,24.735216,-73.521523
0.077777997,10.328276,167.17245,24.492802,-49.280262
0.077779002,10.329174,167.08258,24.330317,-33.031746
0.077780001,10.328069,167.19318,24.221407,-22.140638
0.077780999,10.325321,167.46785,24.148415,-14.841441
0.077781998,10.321232,167.87682,24.099508,-9.9508915
0.077783003,10.316044,168.39561,24.06671,-6.6709628
0.077784002,10.309958,169.00424,24.044718,-4.4716949
0.077785,10.303138,169.68626,24.02998,-2.9979115
0.077785999,10.295717,170.42824,24.020096,-2.0096231
0.077786997,10.287808,171.21916,24.01347,-1.3470052
0.077788003,10.2795,172.04999,24.009035,-0.90360355
0.077789001,10.270866,172.91333,24.006081,-0.60801572
0.07779,10.261969,173.80312,24.004091,-0.40904269
0.07779,10.261969,173.80312,24.004091,-0.40904269
0.077790998,10.255124,174.48756,24.588184,-58.818478
0.077791996,10.252151,174.78499,24.974855,-97.485527
0.077793002,10.252415,174.7585,25.229141,-122.91422
0.077794001,10.255378,174.46223,25.394594,-139.45937
0.077794999,10.260578,173.94215,25.500433,-150.04332
0.077795997,10.26763,173.23698,25.566305,-156.63054
0.077797003,10.276207,172.37927,25.605368,-160.53674
0.077798001,10.286039,171.3961,25.626438,-162.64391
0.077799,10.2969,170.31006,25.635456,-163.54555
0.077799998,10.308601,169.13985,25.636387,-163.63873
0.077799998,10.308601,169.13985,25.636387,-163.63873
0.077800997,10.318591,168.14088,25.096785,-109.67839
0.077802002,10.324928,167.50717,24.735216,-73.521523
0.077803001,10.328276,167.17245,24.492802,-49.280262
0.077803999,10.329174,167.08258,24.330317,-33.031746
0.077804998,10.328069,167.19316,24.221407,-22.140638
0.077806003,10.325321,167.46785,24.148415,-14.841441
0.077807002,10.321232,167.87682,24.099508,-9.9508915
0.077808,10.316044,168.39561,24.06671,-6.6709628
0.077808999,10.309958,169.00424,24.044718,-4.4716949
0.077809997,10.303138,169.68626,24.02998,-2.9979115
0.077811003,10.295717,170.42824,24.020096,-2.0096231
0.077812001,10.287808,171.21916,24.01347,-1.3470052
0.077812999,10.2795,172.04999,24.009035,-0.90360355
0.077813998,10.270866,172.91333,24.006081,-0.60801572
0.077815004,10.261969,173.80312,24.004091,-0.40904269
0.077815004,10.261969,173.80312,24.004091,-0.40904266
0.077815004,10.261969,173.80312,24.004091,-0.40904266
0.077816002,10.255124,174.48756,24.588184,-58.818478
0.077817,10.252151,174.78499,24.974855,-97.485527
0.077817999,10.252415,174.7585,25.229141,-122.91422
0.077818997,10.255378,174.46223,25.394594,-139.45937
0.077820003,10.260578,173.94215,25.500433,-150.04332
0.077821001,10.26763,173.23698,25.566305,-156.63054
0.077822,10.276207,172.37927,25.605368,-160.53674
0.077822998,10.286039,171.3961,25.626438,-162.64391
0.077823997,10.2969,170.31006,25.635456,-163.54555
0.077825002,10.308601,169.13985,25.636387,-163.63873
0.077825002,10.308601,169.13985,25.636387,-163.63873
0.077826001,10.318591,168.14088,25.096785,-109.67839
0.077826999,10.324928,167.50717,24.735216,-73.521523
0.077827998,10.328276,167.17245,24.492802,-49.280262
0.077829003,10.329174,167.08258,24.330317,-33.031746
0.077830002,10.328069,167.19318,24.221407,-22.140638
0.077831,10.325321,167.46785,24.148415,-14.841441
0.077831998,10.321232,167.87682,24.099508,-9.9508915
0.077832997,10.316044,168.39561,24.06671,-6.6709628
0.077834003,10.309958,169.00424,24.044718,-4.4716949
0.077835001,10.303138,169.68626,24.02998,-2.9979115
0.077835999,10.295717,170.42824,24.020096,-2.0096231
0.077836998,10.287808,171.21916,24.01347,-1.3470052
0.077838004,10.2795,172.04999,24.009035,-0.90360355
0.077839002,10.270866,172.91333,24.006081,-0.60801572
0.07784,10.261969,173.80312,24.004091,-0.40904269
0.07784,10.261969,173.80312,24.004091,-0.40904266
0.07784,10.261969,173.80312,24.004091,-0.40904266
0.077840999,10.255124,174.48756,24.588184,-58.818478
0.077841997,10.252151,174.78499,24.974855,-97.485527
0.077843003,10.252415,174.7585,25.229141,-122.91422
0.077844001,10.255378,174.46223,25.394594,-139.45937
0.077845,10.260578,173.94215,25.500433,-150.04332
0.077845998,10.26763,173.23698,25.566305,-156.63054
0.077846996,10.276207,172.37927,25.605368,-160.53674
0.077848002,10.286039,171.3961,25.626438,-162.64391
0.077849001,10.2969,170.31006,25.635456,-163.54555
0.077849999,10.308601,169.13985,25.636387,-163.63873
0.077849999,10.308601,169.13985,25.636387,-163.63873
0.077850997,10.318591,168.14088,25.096785,-109.67839
0.077852003,10.324928,167.50717,24.735216,-73.521523
0.077853002,10.328276,167.17245,24.492802,-49.280262
0.077854,10.329174,167.08258,24.330317,-33.031746
0.077854998,10.328069,167.19318,24.221407,-22.140638
0.077855997,10.325321,167.46785,24.148415,-14.841441
0.077857003,10.321232,167.87682,24.099508,-9.9508915
0.077858001,10.316044,168.39561,24.06671,-6.6709628
0.077858999,10.309958,169.00424,24.044718,-4.4716949
0.077859998,10.303138,169.68626,24.02998,-2.9979115
0.077861004,10.295717,170.42824,24.020096,-2.0096231
0.077862002,10.287808,171.21916,24.01347,-1.3470052
0.077863,10.2795,172.04999,24.009035,-0.90360355
0.077863999,10.270866,172.91333,24.006081,-0.60801572
0.077864997,10.261969,173.80312,24.004091,-0.40904269
0.077864997,10.261969,173.80312,24.004091,-0.40904266
0.077864997,10.261969,173.80312,24.004091,-0.40904266
0.077866003,10.255124,174.48756,24.588184,-58.818478
0.077867001,10.252151,174.78499,24.974855,-97.485527
0.077868,10.252415,174.7585,25.229141,-122.91422
0.077868998,10.255378,174.46223,25.394594,-139.45937
0.077869996,10.260578,173.94215,25.500433,-150.04332
0.077871002,10.26763,173.23698,25.566305,-156.63054
0.077872001,10.276207,172.37927,25.605368,-160.53674
0.077872999,10.286039,171.3961,25.626438,-162.64391
0.077873997,10.2969,170.31006,25.635456,-163.54555
0.077875003,10.308601,169.13985,25.636387,-163.63873
0.077875003,10.308601,169.13985,25.636387,-163.63873
0.077876002,10.318591,168.14088,25.096785,-109.67839
0.077877,10.324928,167.50717,24.735216,-73.521523
0.077877998,10.328276,167.17245,24.492802,-49.280262
0.077878997,10.329174,167.08258,24.330317,-33.031746
0.077880003,10.328069,167.19318,24.221407,-22.140638
0.077881001,10.325321,167.46785,24.148415,-14.841441
0.077881999,10.321232,167.87682,24.099508,-9.9508915
0.077882998,10.316044,168.39561,24.06671,-6.6709628
0.077884004,10.309958,169.00424,24.044718,-4.4716949
0.077885002,10.303138,169.68626,24.02998,-2.9979115
0.077886,10.295717,170.42824,24.020096,-2.0096231
0.077886999,10.287808,171.21916,24.01347,-1.3470052
0.077887997,10.2795,172.04999,24.009035,-0.90360355
0.077889003,10.270866,172.91333,24.006081,-0.60801572
0.077890001,10.261969,173.80312,24.004091,-0.40904269
0.077890001,10.261969,173.80312,24.004091,-0.40904269
0.077891,10.255124,174.48756,24.588184,-58.818478
0.077891998,10.252151,174.78499,24.974855,-97.485527
0.077892996,10.252415,174.7585,25.229141,-122.91422
0.077894002,10.255378,174.46223,25.394594,-139.45937
0.077895001,10.260578,173.94215,25.500433,-150.04332
0.077895999,10.26763,173.23698,25.566305,-156.63054
0.077896997,10.276207,172.37927,25.605368,-160.53674
0.077898003,10.286039,171.3961,25.626438,-162.64391
0.077899002,10.2969,170.31006,25.635456,-163.54555
0.0779,10.308601,169.13985,25.636387,-163.63873
0.0779,10.308601,169.13985,25.636387,-163.63873
0.077900998,10.318591,168.14088,25.096785,-109.67839
0.077901997,10.324928,167.50717,24.735216,-73.521523
0.077903003,10.328276,167.17245,24.492802,-49.280262
0.077904001,10.329174,167.08258,24.330317,-33.031746
0.077904999,10.328069,167.19318,24.221407,-22.140638
0.077905998,10.325321,167.46785,24.148415,-14.841441
0.077907003,10.321232,167.87682,24.099508,-9.9508915
0.077908002,10.316044,168.39561,24.06671,-6.6709628
0.077909,10.309958,169.00424,24.044718,-4.4716949
0.077909999,10.303138,169.68626,24.02998,-2.9979115
0.077910997,10.295717,170.42824,24.020096,-2.0096231
0.077912003,10.287808,171.21916,24.01347,-1.3470052
0.077913001,10.2795,172.04999,24.009035,-0.90360355
0.077914,10.270866,172.91333,24.006081,-0.60801572
0.077914998,10.261969,173.80312,24.004091,-0.40904269
0.077914998,10.261969,173.80312,24.004091,-0.40904269
0.077915996,10.255124,174.48756,24.588184,-58.818478
0.077917002,10.252151,174.78499,24.974855,-97.485527
0.077918001,10.252415,174.7585,25.229141,-122.91422
0.077918999,10.255378,174.46223,25.394594,-139.45937
0.077919997,10.260578,173.94215,25.500433,-150.04332
0.077921003,10.26763,173.23698,25.566305,-156.63054
0.077922001,10.276207,172.37927,25.605368,-160.53674
0.077923,10.286039,171.3961,25.626438,-162.64391
0.077923998,10.2969,170.31006,25.635456,-163.54555
0.077924997,10.308601,169.13985,25.636387,-163.63873
0.077924997,10.308601,169.13985,25.636387,-163.63873
0.077926002,10.318591,168.14088,25.096785,-109.67839
0.077927001,10.324928,167.50717,24.735216,-73.521523
0.077927999,10.328276,167.17245,24.492802,-49.280262
0.077928998,10.329174,167.08258,24.330317,-33.031746
0.077930003,10.328069,167.19316,24.221407,-22.140638
0.077931002,10.325321,167.46785,24.148415,-14.841441
0.077932,10.321232,167.87682,24.099508,-9.9508915
0.077932999,10.316044,168.39561,24.06671,-6.6709628
0.077933997,10.309958,169.00424,24.044718,-4.4716949
0.077935003,10.303138,169.68626,24.02998,-2.9979115
0.077936001,10.295717,170.42824,24.020096,-2.0096231
0.077936999,10.287808,171.21916,24.01347,-1.3470052
0.077937998,10.2795,172.04999,24.009035,-0.90360355
0.077939004,10.270866,172.91333,24.006081,-0.60801572
0.077940002,10.261969,173.80312,24.004091,-0.40904269
0.077940002,10.261969,173.80312,24.004091,-0.40904266
0.077940002,10.261969,173.80312,24.004091,-0.40904266
0.077941,10.255124,174.48756,24.588184,-58.818478
0.077941999,10.252151,174.78499,24.974855,-97.485527
0.077942997,10.252415,174.7585,25.229141,-122.91422
0.077944003,10.255378,174.46223,25.394594,-139.45937
0.077945001,10.260578,173.94215,25.500433,-150.04332
0.077946,10.26763,173.23698,25.566305,-156.63054
0.077946998,10.276207,172.37927,25.605368,-160.53674
0.077947997,10.286039,171.3961,25.626438,-162.64391
0.077949002,10.2969,170.31006,25.635456,-163.54555
0.077950001,10.308601,169.13985,25.636387,-163.63873
0.077950001,10.308601,169.13985,25.636387,-163.63873
0.077950999,10.318591,168.14088,25.096785,-109.67839
0.077951998,10.324928,167.50717,24.735216,-73.521523
0.077953003,10.328276,167.17245,24.492802,-49.280262
0.077954002,10.329174,167.08258,24.330317,-33.031746
0.077955,10.328069,167.19318,24.221407,-22.140638
0.077955998,10.325321,167.46785,24.148415,-14.841441
0.077956997,10.321232,167.87682,24.099508,-9.9508915
0.077958003,10.316044,168.39561,24.06671,-6.6709628
0.077959001,10.309958,169.00424,24.044718,-4.4716949
0.077959999,10.303138,169.68626,24.02998,-2.9979115
0.077960998,10.295717,170.42824,24.020096,-2.0096231
0.077962004,10.287808,171.21916,24.01347,-1.3470052
0.077963002,10.2795,172.04999,24.009035,-0.90360355
0.077964,10.270866,172.91333,24.006081,-0.60801572
0.077964999,10.261969,173.80312,24.004091,-0.40904269
0.077964999,10.261969,173.80312,24.004091,-0.40904266
0.077964999,10.261969,173.80312,24.004091,-0.40904266
0.077965997,10.255124,174.48756,24.588184,-58.818478
0.077967003,10.252151,174.78499,24.974855,-97.485527
0.077968001,10.252415,174.7585,25.229141,-122.91422
0.077969,10.255378,174.46223,25.394594,-139.45937
0.077969998,10.260578,173.94215,25.500433,-150.04332
0.077970996,10.26763,173.23698,25.566305,-156.63054
0.077972002,10.276207,172.37927,25.605368,-160.53674
0.077973001,10.286039,171.3961,25.626438,-162.64391
0.077973999,10.2969,170.31006,25.635456,-163.54555
0.077974997,10.308601,169.13985,25.636387,-163.63873
0.077974997,10.308601,169.13985,25.636387,-163.63873
0.077976003,10.318591,168.14088,25.096785,-109.67839
0.077977002,10.324928,167.50717,24.735216,-73.521523
0.077978,10.328276,167.17245,24.492802,-49.280262
0.077978998,10.329174,167.08258,24.330317,-33.031746
0.077979997,10.328069,167.19318,24.221407,-22.140638
0.077981003,10.325321,167.46785,24.148415,-14.841441
0.077982001,10.321232,167.87682,24.099508,-9.9508915
0.077982999,10.316044,168.39561,24.06671,-6.6709628
0.077983998,10.309958,169.00424,24.044718,-4.4716949
0.077985004,10.303138,169.68626,24.02998,-2.9979115
0.077986002,10.295717,170.42824,24.020096,-2.0096231
0.077987,10.287808,171.21916,24.01347,-1.3470052
0.077987999,10.2795,172.04999,24.009035,-0.90360355
0.077988997,10.270866,172.91333,24.006081,-0.60801572
0.077990003,10.261969,173.80312,24.004091,-0.40904269
0.077990003,10.261969,173.80312,24.004091,-0.40904266
0.077990003,10.261969,173.80312,24.004091,-0.40904266
0.077991001,10.255124,174.48756,24.588184,-58.818478
0.077992,10.252151,174.78499,24.974855,-97.485527
0.077992998,10.252415,174.7585,25.229141,-122.91422
0.077993996,10.255378,174.46223,25.394594,-139.45937
0.077995002,10.260578,173.94215,25.500433,-150.04332
0.077996001,10.26763,173.23698,25.566305,-156.63054
0.077996999,10.276207,172.37927,25.605368,-160.53674
0.077997997,10.286039,171.3961,25.626438,-162.64391
0.077999003,10.2969,170.31006,25.635456,-163.54555
0.078000002,10.308601,169.13985,25.636387,-163.63873
0.078000002,10.308601,169.13985,25.636387,-163.63873
0.078001,10.318591,168.14088,25.096785,-109.67839
0.078001998,10.324928,167.50717,24.735216,-73.521523
0.078002997,10.328276,167.17245,24.492802,-49.280262
0.078004003,10.329174,167.08258,24.330317,-33.031746
0.078005001,10.328069,167.19318,24.221407,-22.140638
0.078005999,10.325321,167.46785,24.148415,-14.841441
0.078006998,10.321232,167.87682,24.099508,-9.9508915
0.078008004,10.316044,168.39561,24.06671,-6.6709628
0.078009002,10.309958,169.00424,24.044718,-4.4716949
