"Time","aimc.wMechanical","currentQuasiRMSSensor.I"
0.70029998,106.60759,61.795555
0.70039999,106.62332,61.795444
0.70050001,106.63905,61.79533
0.70060003,106.65479,61.795219
0.70069999,106.67052,61.795109
0.7008,106.68624,61.794998
0.70090002,106.70197,61.794888
0.70099998,106.7177,61.794777
0.70109999,106.73344,61.794662
0.70120001,106.74917,61.794552
0.70130002,106.7649,61.794441
0.70139998,106.78063,61.794331
0.7015,106.79636,61.79422
0.70160002,106.8121,61.794109
0.70169997,106.82783,61.793999
0.70179999,106.84356,61.793888
0.70190001,106.85929,61.793777
0.70200002,106.87502,61.793663
0.70209998,106.89075,61.793552
0.7022,106.90649,61.793442
0.70230001,106.92222,61.793331
0.70240003,106.93795,61.793221
0.70249999,106.95368,61.79311
0.7026,106.96941,61.792999
0.70270002,106.98515,61.792889
0.70279998,107.00088,61.792778
0.70289999,107.01661,61.792667
0.70300001,107.03234,61.792557
0.70310003,107.04807,61.792446
0.70319998,107.0638,61.792339
0.7033,107.07953,61.792229
0.70340002,107.09526,61.792118
0.70349997,107.11099,61.792007
0.70359999,107.12672,61.791897
0.70370001,107.14246,61.791786
0.70380002,107.15819,61.791676
0.70389998,107.17392,61.791565
0.704,107.18965,61.791454
0.70410001,107.20538,61.791344
0.70420003,107.22112,61.791237
0.70429999,107.23685,61.791126
0.7044,107.25258,61.791016
0.70450002,107.26831,61.790905
0.70459998,107.28404,61.790794
0.70469999,107.29977,61.790688
0.70480001,107.31551,61.790577
0.70490003,107.33124,61.790466
0.70499998,107.34696,61.790356
0.7051,107.36269,61.790249
0.70520002,107.37843,61.790138
0.70529997,107.39416,61.790028
0.70539999,107.40989,61.789917
0.70550001,107.42562,61.78981
0.70560002,107.44135,61.7897
0.70569998,107.45708,61.789589
0.7058,107.47282,61.789482
0.70590001,107.48855,61.789371
0.70599997,107.50428,61.789261
0.70609999,107.52001,61.789154
0.7062,107.53574,61.789043
0.70630002,107.55147,61.788933
0.70639998,107.5672,61.788826
0.70649999,107.58293,61.788715
0.70660001,107.59866,61.788605
0.70670003,107.6144,61.788498
0.70679998,107.63013,61.788387
0.7069,107.64586,61.78828
0.70700002,107.66159,61.78817
0.70709997,107.67732,61.788063
0.70719999,107.69305,61.787952
0.70730001,107.70879,61.787846
0.70740002,107.72452,61.787735
0.70749998,107.74024,61.787624
0.7076,107.75597,61.787518
0.70770001,107.77171,61.787407
0.70779997,107.78744,61.7873
0.70789999,107.80317,61.787193
0.708,107.8189,61.787083
0.70810002,107.83463,61.786976
0.70819998,107.85036,61.786865
0.70829999,107.8661,61.786758
0.70840001,107.88183,61.786648
0.70850003,107.89755,61.786541
0.70859998,107.91328,61.78643
0.7087,107.92902,61.786324
0.70880002,107.94475,61.786217
0.70889997,107.96048,61.786106
0.70899999,107.97621,61.785999
0.70910001,107.99194,61.785892
0.70920002,108.00768,61.785782
0.70929998,108.02341,61.785675
0.7094,108.03913,61.785568
0.70950001,108.05486,61.785458
0.70959997,108.07059,61.785351
0.70969999,108.08633,61.785244
0.7098,108.10206,61.785133
0.70990002,108.11779,61.785027
0.70999998,108.13352,61.78492
0.7101,108.14925,61.784813
0.71020001,108.16499,61.784702
0.71030003,108.18071,61.784595
0.71039999,108.19644,61.784489
0.7105,108.21217,61.784382
0.71060002,108.22791,61.784271
0.71069998,108.24364,61.784164
0.71079999,108.25937,61.784058
0.71090001,108.2751,61.783951
0.71100003,108.29083,61.783844
0.71109998,108.30656,61.783733
0.7112,108.32229,61.783627
0.71130002,108.33802,61.78352
0.71139997,108.35375,61.783413
0.71149999,108.36948,61.783306
0.71160001,108.38522,61.783199
0.71170002,108.40095,61.783092
0.71179998,108.41668,61.782986
0.7119,108.4324,61.782875
0.71200001,108.44814,61.782768
0.71210003,108.46387,61.782661
0.71219999,108.4796,61.782555
0.7123,108.49533,61.782448
0.71240002,108.51106,61.782341
0.71249998,108.52679,61.782234
0.71259999,108.54252,61.782127
0.71270001,108.55825,61.782021
0.71280003,108.57398,61.781914
0.71289998,108.58971,61.781807
0.713,108.60545,61.7817
0.71310002,108.62118,61.781593
0.71319997,108.63691,61.781487
0.71329999,108.65263,61.78138
0.71340001,108.66837,61.781273
0.71350002,108.6841,61.781166
0.71359998,108.69983,61.781059
0.7137,108.71556,61.780956
0.71380001,108.73129,61.780849
0.71390003,108.74702,61.780743
0.71399999,108.76275,61.780636
0.7141,108.77848,61.780529
0.71420002,108.79421,61.780422
0.71429998,108.80994,61.780315
0.71439999,108.82568,61.780209
0.71450001,108.84141,61.780106
0.71460003,108.85713,61.779999
0.71469998,108.87286,61.779892
0.7148,108.8886,61.779785
0.71490002,108.90433,61.779678
0.71499997,108.92006,61.779572
0.71509999,108.93579,61.779469
0.71520001,108.95152,61.779362
0.71530002,108.96725,61.779255
0.71539998,108.98298,61.779148
0.7155,108.99871,61.779045
0.71560001,109.01444,61.778938
0.71569997,109.03017,61.778831
0.71579999,109.0459,61.778725
0.7159,109.06163,61.778622
0.71600002,109.07736,61.778515
0.71609998,109.09309,61.778408
0.71619999,109.10883,61.778305
0.71630001,109.12456,61.778198
0.71640003,109.14028,61.778091
0.71649998,109.15601,61.777988
0.7166,109.17175,61.777882
0.71670002,109.18748,61.777775
0.71679997,109.20321,61.777672
0.71689999,109.21893,61.777565
0.71700001,109.23466,61.777462
0.71710002,109.2504,61.777355
0.71719998,109.26613,61.777248
0.7173,109.28186,61.777145
0.71740001,109.29759,61.777039
0.71749997,109.31332,61.776936
0.71759999,109.32905,61.776829
0.7177,109.34478,61.776726
0.71780002,109.36051,61.776619
0.71789998,109.37624,61.776512
0.71799999,109.39197,61.776409
0.71810001,109.4077,61.776302
0.71820003,109.42343,61.776199
0.71829998,109.43916,61.776093
0.7184,109.4549,61.77599
0.71850002,109.47062,61.775887
0.71859998,109.48635,61.77578
0.71869999,109.50208,61.775677
0.71880001,109.51781,61.77557
0.71890002,109.53355,61.775467
0.71899998,109.54927,61.77536
0.7191,109.565,61.775257
0.71920002,109.58073,61.775154
0.71929997,109.59647,61.775047
0.71939999,109.6122,61.774944
0.71950001,109.62792,61.774837
0.71960002,109.64365,61.774734
0.71969998,109.65939,61.774632
0.7198,109.67512,61.774525
0.71990001,109.69085,61.774422
0.72000003,109.70657,61.774319
0.72009999,109.72231,61.774212
0.7202,109.73804,61.774109
0.72030002,109.75377,61.774006
0.72039998,109.7695,61.773899
0.72049999,109.78522,61.773796
0.72060001,109.80096,61.773693
0.72070003,109.81669,61.77359
0.72079998,109.83242,61.773483
0.7209,109.84815,61.77338
0.72100002,109.86388,61.773277
0.72109997,109.87961,61.773174
0.72119999,109.89534,61.773067
0.72130001,109.91107,61.772964
0.72140002,109.9268,61.772861
0.72149998,109.94253,61.772758
0.7216,109.95826,61.772655
0.72170001,109.97399,61.772549
0.72180003,109.98972,61.772446
0.72189999,110.00545,61.772343
0.722,110.02118,61.77224
0.72210002,110.03691,61.772137
0.72219998,110.05264,61.772034
0.72229999,110.06837,61.771931
0.72240001,110.0841,61.771828
0.72250003,110.09983,61.771721
0.72259998,110.11556,61.771618
0.7227,110.13129,61.771515
0.72280002,110.14702,61.771412
0.72289997,110.16275,61.771309
0.72299999,110.17848,61.771206
0.72310001,110.19421,61.771103
0.72320002,110.20994,61.771
0.72329998,110.22567,61.770897
0.7234,110.2414,61.770794
0.72350001,110.25713,61.770691
0.72359997,110.27286,61.770588
0.72369999,110.28859,61.770485
0.7238,110.30432,61.770382
0.72390002,110.32005,61.770279
0.72399998,110.33578,61.770176
0.72409999,110.35151,61.770073
0.72420001,110.36724,61.76997
0.72430003,110.38297,61.769867
0.72439998,110.3987,61.769764
0.7245,110.41443,61.769661
0.72460002,110.43016,61.769558
0.72469997,110.44589,61.769455
0.72479999,110.46162,61.769356
0.72490001,110.47735,61.769253
0.72500002,110.49308,61.76915
0.72509998,110.50881,61.769047
0.7252,110.52454,61.768944
0.72530001,110.54027,61.768841
0.72539997,110.556,61.768738
0.72549999,110.57173,61.768639
0.7256,110.58746,61.768536
0.72570002,110.60319,61.768433
0.72579998,110.61892,61.76833
0.72589999,110.63465,61.768227
0.72600001,110.65038,61.768127
0.72610003,110.66611,61.768024
0.72619998,110.68184,61.767921
0.7263,110.69756,61.767818
0.72640002,110.71329,61.767719
0.72649997,110.72903,61.767616
0.72659999,110.74476,61.767513
0.72670001,110.76048,61.76741
0.72680002,110.77621,61.767311
0.72689998,110.79195,61.767208
0.727,110.80768,61.767105
0.72710001,110.8234,61.767006
0.72719997,110.83913,61.766903
0.72729999,110.85487,61.7668
0.7274,110.8706,61.766701
0.72750002,110.88632,61.766598
0.72759998,110.90205,61.766495
0.7277,110.91779,61.766396
0.72780001,110.93351,61.766293
0.72790003,110.94924,61.76619
0.72799999,110.96497,61.76609
0.7281,110.98071,61.765987
0.72820002,110.99643,61.765888
0.72829998,111.01216,61.765785
0.72839999,111.02789,61.765682
0.72850001,111.04362,61.765583
0.72860003,111.05935,61.76548
0.72869998,111.07508,61.765381
0.7288,111.09081,61.765278
0.72890002,111.10654,61.765179
0.72899997,111.12227,61.765076
0.72909999,111.138,61.764977
0.72920001,111.15372,61.764874
0.72930002,111.16946,61.764774
0.72939998,111.18519,61.764671
0.7295,111.20092,61.764572
0.72960001,111.21664,61.764469
0.72970003,111.23238,61.76437
0.72979999,111.24811,61.764267
0.7299,111.26383,61.764168
0.73000002,111.27956,61.764065
0.73009998,111.2953,61.763966
0.73019999,111.31102,61.763866
0.73030001,111.32675,61.763763
0.73040003,111.34248,61.763664
0.73049998,111.35822,61.763561
0.7306,111.37394,61.763462
0.73070002,111.38967,61.763363
0.73079997,111.4054,61.76326
0.73089999,111.42113,61.763161
0.73100001,111.43686,61.763062
0.73110002,111.45259,61.762959
0.73119998,111.46832,61.762859
0.7313,111.48405,61.76276
0.73140001,111.49978,61.762657
0.73150003,111.51551,61.762558
0.73159999,111.53123,61.762459
0.7317,111.54697,61.762356
0.73180002,111.5627,61.762257
0.73189998,111.57842,61.762157
0.73199999,111.59415,61.762058
0.73210001,111.60989,61.761955
0.73220003,111.62561,61.761856
0.73229998,111.64134,61.761757
0.7324,111.65707,61.761658
0.73250002,111.6728,61.761559
0.73259997,111.68853,61.761456
0.73269999,111.70426,61.761356
0.73280001,111.71999,61.761257
0.73290002,111.73572,61.761158
0.73299998,111.75145,61.761059
0.7331,111.76717,61.760956
0.73320001,111.78291,61.760857
0.73329997,111.79864,61.760757
0.73339999,111.81436,61.760658
0.7335,111.83009,61.760559
0.73360002,111.84583,61.76046
0.73369998,111.86155,61.760361
0.73379999,111.87728,61.760262
0.73390001,111.89301,61.760159
0.73400003,111.90874,61.760059
0.73409998,111.92447,61.75996
0.7342,111.9402,61.759861
0.73430002,111.95592,61.759762
0.73439997,111.97166,61.759663
0.73449999,111.98739,61.759563
0.73460001,112.00311,61.759464
0.73470002,112.01884,61.759365
0.73479998,112.03458,61.759266
0.7349,112.0503,61.759167
0.73500001,112.06603,61.759068
0.73509997,112.08176,61.758968
0.73519999,112.09749,61.758869
0.7353,112.11322,61.75877
0.73540002,112.12895,61.758671
0.73549998,112.14468,61.758572
0.73559999,112.16041,61.758472
0.73570001,112.17614,61.758373
0.73580003,112.19186,61.758274
0.73589998,112.2076,61.758175
0.736,112.22333,61.758076
0.73610002,112.23905,61.75798
0.73619998,112.25478,61.757881
0.73629999,112.27052,61.757782
0.73640001,112.28624,61.757683
0.73650002,112.30197,61.757584
0.73659998,112.3177,61.757484
0.7367,112.33343,61.757385
0.73680001,112.34916,61.757286
0.73689997,112.36489,61.757191
0.73699999,112.38062,61.757092
0.73710001,112.39635,61.756992
0.73720002,112.41207,61.756893
0.73729998,112.4278,61.756794
0.7374,112.44353,61.756699
0.73750001,112.45926,61.756599
0.73760003,112.47499,61.7565
0.73769999,112.49072,61.756401
0.7378,112.50645,61.756302
0.73790002,112.52218,61.756207
0.73799998,112.53791,61.756107
0.73809999,112.55363,61.756008
0.73820001,112.56937,61.755909
0.73830003,112.58509,61.755814
0.73839998,112.60082,61.755714
0.7385,112.61655,61.755615
0.73860002,112.63228,61.75552
0.73869997,112.64801,61.755421
0.73879999,112.66374,61.755322
0.73890001,112.67947,61.755226
0.73900002,112.6952,61.755127
0.73909998,112.71092,61.755028
0.7392,112.72665,61.754932
0.73930001,112.74239,61.754833
0.73940003,112.75811,61.754734
0.73949999,112.77384,61.754639
0.7396,112.78957,61.754539
0.73970002,112.8053,61.754444
0.73979998,112.82103,61.754345
0.73989999,112.83675,61.754246
0.74000001,112.85249,61.75415
0.74010003,112.86822,61.754051
0.74019998,112.88394,61.753956
0.7403,112.89967,61.753857
0.74040002,112.91541,61.753761
0.74049997,112.93113,61.753662
0.74059999,112.94686,61.753563
0.74070001,112.96259,61.753468
0.74080002,112.97832,61.753368
0.74089998,112.99405,61.753273
0.741,113.00977,61.753174
0.74110001,113.02551,61.753078
0.74119997,113.04123,61.752979
0.74129999,113.05696,61.752884
0.7414,113.07269,61.752789
0.74150002,113.08842,61.752689
0.74159998,113.10415,61.752594
0.74169999,113.11987,61.752495
0.74180001,113.1356,61.752399
0.74190003,113.15134,61.7523
0.74199998,113.16706,61.752205
0.7421,113.18279,61.75211
0.74220002,113.19852,61.75201
0.74229997,113.21425,61.751915
0.74239999,113.22998,61.751816
0.74250001,113.2457,61.75172
0.74260002,113.26144,61.751625
0.74269998,113.27717,61.751526
0.7428,113.29289,61.751431
0.74290001,113.30862,61.751335
0.74299997,113.32435,61.751236
0.74309999,113.34008,61.751141
0.7432,113.3558,61.751045
0.74330002,113.37154,61.750946
0.74339998,113.38727,61.750851
0.74349999,113.40299,61.750755
0.74360001,113.41872,61.750656
0.74370003,113.43445,61.750561
0.74379998,113.45018,61.750465
0.7439,113.46591,61.75037
0.74400002,113.48164,61.750271
0.74409997,113.49737,61.750175
0.74419999,113.51309,61.75008
0.74430001,113.52882,61.749985
0.74440002,113.54456,61.749886
0.74449998,113.56028,61.74979
0.7446,113.57601,61.749695
0.74470001,113.59174,61.749599
0.74479997,113.60747,61.749504
0.74489999,113.62319,61.749409
0.745,113.63892,61.74931
0.74510002,113.65466,61.749214
0.74519998,113.67038,61.749119
0.74529999,113.68611,61.749023
0.74540001,113.70184,61.748928
0.74550003,113.71757,61.748833
0.74559999,113.73329,61.748734
0.7457,113.74902,61.748638
0.74580002,113.76476,61.748543
0.74589998,113.78048,61.748447
0.74599999,113.79621,61.748352
0.74610001,113.81194,61.748257
0.74620003,113.82767,61.748161
0.74629998,113.84339,61.748066
0.7464,113.85912,61.747971
0.74650002,113.87486,61.747875
0.74659997,113.89058,61.74778
0.74669999,113.90631,61.747684
0.74680001,113.92204,61.747589
0.74690002,113.93777,61.747494
0.74699998,113.95349,61.747398
0.7471,113.96922,61.747303
0.74720001,113.98495,61.747208
0.74730003,114.00068,61.747112
0.74739999,114.01641,61.747017
0.7475,114.03214,61.746922
0.74760002,114.04787,61.746826
0.74769998,114.06359,61.746731
0.74779999,114.07932,61.746635
0.74790001,114.09505,61.74654
0.74800003,114.11078,61.746445
0.74809998,114.12651,61.746349
0.7482,114.14223,61.746254
0.74830002,114.15797,61.746159
0.74839997,114.17369,61.746063
0.74849999,114.18942,61.745972
0.74860001,114.20515,61.745876
0.74870002,114.22088,61.745781
0.74879998,114.2366,61.745686
0.7489,114.25233,61.74559
0.74900001,114.26806,61.745495
0.74910003,114.28379,61.745399
0.74919999,114.29952,61.745308
0.7493,114.31525,61.745213
0.74940002,114.33098,61.745117
0.74949998,114.3467,61.745022
0.74959999,114.36243,61.744926
0.74970001,114.37816,61.744831
0.74980003,114.39389,61.74474
0.74989998,114.40961,61.744644
0.75,114.42535,61.744549
0.75010002,114.44107,61.744453
0.75019997,114.4568,61.744362
0.75029999,114.47253,61.744267
0.75040001,114.48826,61.744171
0.75050002,114.50399,61.744076
0.75059998,114.51971,61.743984
0.7507,114.53545,61.743889
0.75080001,114.55117,61.743793
0.75089997,114.5669,61.743702
0.75099999,114.58263,61.743607
0.7511,114.59836,61.743511
0.75120002,114.61408,61.74342
0.75129998,114.62981,61.743324
0.75139999,114.64554,61.743229
0.75150001,114.66127,61.743137
0.75160003,114.67699,61.743042
0.75169998,114.69273,61.742947
0.7518,114.70845,61.742855
0.75190002,114.72418,61.74276
0.75199997,114.73991,61.742664
0.75209999,114.75564,61.742573
0.75220001,114.77137,61.742477
0.75230002,114.78709,61.742386
0.75239998,114.80283,61.74229
0.7525,114.81855,61.742195
0.75260001,114.83428,61.742104
0.75269997,114.85001,61.742008
0.75279999,114.86574,61.741917
0.7529,114.88146,61.741821
0.75300002,114.89719,61.74173
0.75309998,114.91292,61.741634
0.75319999,114.92865,61.741543
0.75330001,114.94437,61.741447
0.75340003,114.96011,61.741356
0.75349998,114.97583,61.741261
0.7536,114.99156,61.741169
0.75370002,115.00729,61.741074
0.75379997,115.02302,61.740982
0.75389999,115.03874,61.740887
0.75400001,115.05447,61.740795
0.75410002,115.0702,61.7407
0.75419998,115.08593,61.740608
0.7543,115.10165,61.740513
0.75440001,115.11739,61.740421
0.75449997,115.13311,61.74033
0.75459999,115.14884,61.740234
0.75470001,115.16457,61.740143
0.75480002,115.1803,61.740047
0.75489998,115.19602,61.739956
0.755,115.21175,61.739864
0.75510001,115.22748,61.739769
0.75520003,115.24321,61.739677
0.75529999,115.25893,61.739586
0.7554,115.27467,61.739491
0.75550002,115.29039,61.739399
0.75559998,115.30612,61.739304
0.75569999,115.32185,61.739212
0.75580001,115.33758,61.73912
0.75590003,115.3533,61.739029
0.75599998,115.36903,61.738934
0.7561,115.38476,61.738842
0.75620002,115.40049,61.73875
0.75629997,115.41621,61.738655
0.75639999,115.43195,61.738564
0.75650001,115.44767,61.738472
0.75660002,115.4634,61.73838
0.75669998,115.47913,61.738285
0.7568,115.49486,61.738194
0.75690001,115.51058,61.738102
0.75700003,115.52631,61.73801
0.75709999,115.54204,61.737915
0.7572,115.55777,61.737823
0.75730002,115.57349,61.737732
0.75739998,115.58923,61.73764
0.75749999,115.60495,61.737549
0.75760001,115.62068,61.737453
0.75770003,115.63641,61.737362
0.75779998,115.65214,61.73727
0.7579,115.66786,61.737179
0.75800002,115.68359,61.737087
0.75809997,115.69932,61.736996
0.75819999,115.71504,61.7369
0.75830001,115.73077,61.736809
0.75840002,115.7465,61.736717
0.75849998,115.76223,61.736626
0.7586,115.77795,61.736534
0.75870001,115.79369,61.736443
0.75880003,115.80941,61.736351
0.75889999,115.82514,61.736259
0.759,115.84087,61.736168
0.75910002,115.8566,61.736076
0.75919998,115.87232,61.735981
0.75929999,115.88805,61.735889
0.75940001,115.90378,61.735798
0.75950003,115.91951,61.735706
0.75959998,115.93523,61.735615
0.7597,115.95096,61.735523
0.75980002,115.96669,61.735432
0.75989997,115.98241,61.73534
0.75999999,115.99815,61.735249
0.76010001,116.01387,61.735157
0.76020002,116.0296,61.735065
0.76029998,116.04533,61.734974
0.7604,116.06106,61.734882
0.76050001,116.07678,61.734791
0.76059997,116.09251,61.734699
0.76069999,116.10824,61.734608
0.7608,116.12397,61.734516
0.76090002,116.13969,61.734428
0.76099998,116.15542,61.734337
0.76109999,116.17115,61.734245
0.76120001,116.18687,61.734154
0.76130003,116.20261,61.734062
0.76139998,116.21833,61.733971
0.7615,116.23406,61.733879
0.76160002,116.24979,61.733788
0.76169997,116.26552,61.733696
0.76179999,116.28124,61.733604
0.76190001,116.29697,61.733517
0.76200002,116.3127,61.733425
0.76209998,116.32842,61.733334
0.7622,116.34415,61.733242
0.76230001,116.35988,61.73315
0.76239997,116.37561,61.733059
0.76249999,116.39133,61.732971
0.7626,116.40707,61.73288
0.76270002,116.42279,61.732788
0.76279998,116.43851,61.732697
0.76289999,116.45425,61.732605
0.76300001,116.46997,61.732517
0.76310003,116.4857,61.732426
0.76319999,116.50143,61.732334
0.7633,116.51716,61.732243
0.76340002,116.53288,61.732155
0.76349998,116.54861,61.732063
0.76359999,116.56434,61.731972
0.76370001,116.58006,61.73188
0.76380002,116.59579,61.731792
0.76389998,116.61152,61.731701
0.764,116.62725,61.731609
0.76410002,116.64297,61.731518
0.76419997,116.65871,61.73143
0.76429999,116.67443,61.731339
0.76440001,116.69016,61.731247
0.76450002,116.70589,61.731159
0.76459998,116.72161,61.731068
0.7647,116.73734,61.730976
0.76480001,116.75307,61.730888
0.76490003,116.7688,61.730797
0.76499999,116.78452,61.730705
0.7651,116.80025,61.730618
0.76520002,116.81598,61.730526
0.76529998,116.8317,61.730438
0.76539999,116.84743,61.730347
0.76550001,116.86316,61.730255
0.76560003,116.87889,61.730167
0.76569998,116.89462,61.730076
0.7658,116.91034,61.729988
0.76590002,116.92607,61.729897
0.76599997,116.9418,61.729805
0.76609999,116.95753,61.729717
0.76620001,116.97325,61.729626
0.76630002,116.98898,61.729538
0.76639998,117.00471,61.729446
0.7665,117.02043,61.729359
0.76660001,117.03616,61.729267
0.76670003,117.05189,61.729179
0.76679999,117.06762,61.729088
0.7669,117.08334,61.729
0.76700002,117.09907,61.728909
0.76709998,117.1148,61.728821
0.76719999,117.13052,61.728729
0.76730001,117.14626,61.728642
0.76740003,117.16198,61.72855
0.76749998,117.1777,61.728462
0.7676,117.19344,61.728371
0.76770002,117.20916,61.728283
0.76779997,117.22489,61.728195
0.76789999,117.24062,61.728104
0.76800001,117.25634,61.728016
0.76810002,117.27207,61.727924
0.76819998,117.2878,61.727837
0.7683,117.30353,61.727745
0.76840001,117.31925,61.727657
0.76849997,117.33498,61.72757
0.76859999,117.35071,61.727478
0.7687,117.36643,61.72739
0.76880002,117.38216,61.727303
0.76889998,117.39789,61.727211
0.76899999,117.41361,61.727123
0.76910001,117.42934,61.727036
0.76920003,117.44507,61.726944
0.76929998,117.4608,61.726856
0.7694,117.47652,61.726768
0.76950002,117.49225,61.726677
0.76959997,117.50798,61.726589
0.76969999,117.5237,61.726501
0.76980001,117.53944,61.726414
0.76990002,117.55516,61.726322
0.76999998,117.57088,61.726234
0.7701,117.58662,61.726147
0.77020001,117.60234,61.726059
0.77029997,117.61806,61.725967
0.77039999,117.6338,61.72588
0.7705,117.64952,61.725792
0.77060002,117.66525,61.725704
0.77069998,117.68098,61.725616
0.77079999,117.6967,61.725525
0.77090001,117.71243,61.725437
0.77100003,117.72816,61.725349
0.77109998,117.74389,61.725262
0.7712,117.75961,61.725174
0.77130002,117.77534,61.725086
0.77139997,117.79107,61.724995
0.77149999,117.80679,61.724907
0.77160001,117.82252,61.724819
0.77170002,117.83825,61.724731
0.77179998,117.85397,61.724644
0.7719,117.86971,61.724556
0.77200001,117.88543,61.724468
0.77209997,117.90115,61.72438
0.77219999,117.91689,61.724289
0.7723,117.93261,61.724201
0.77240002,117.94833,61.724113
0.77249998,117.96407,61.724026
0.7726,117.97979,61.723938
0.77270001,117.99552,61.72385
0.77280003,118.01125,61.723763
0.77289999,118.02697,61.723675
0.773,118.0427,61.723587
0.77310002,118.05843,61.723499
0.77319998,118.07415,61.723412
0.77329999,118.08988,61.723324
0.77340001,118.10561,61.723236
0.77350003,118.12133,61.723148
0.77359998,118.13706,61.723061
0.7737,118.15279,61.722973
0.77380002,118.16852,61.722885
0.77389997,118.18424,61.722797
0.77399999,118.19997,61.72271
0.77410001,118.2157,61.722622
0.77420002,118.23142,61.722534
0.77429998,118.24715,61.722446
0.7744,118.26288,61.722359
0.77450001,118.2786,61.722271
0.77460003,118.29433,61.722183
0.77469999,118.31006,61.722095
0.7748,118.32578,61.722012
0.77490002,118.34151,61.721924
0.77499998,118.35724,61.721836
0.77509999,118.37296,61.721748
0.77520001,118.38869,61.721661
0.77530003,118.40442,61.721573
0.77539998,118.42014,61.721485
0.7755,118.43587,61.721397
0.77560002,118.4516,61.72131
0.77569997,118.46732,61.721226
0.77579999,118.48306,61.721138
0.77590001,118.49878,61.72105
0.77600002,118.5145,61.720963
0.77609998,118.53024,61.720875
0.7762,118.54596,61.720791
0.77630001,118.56168,61.720703
0.77640003,118.57742,61.720615
0.77649999,118.59314,61.720528
0.7766,118.60886,61.72044
0.77670002,118.6246,61.720356
0.77679998,118.64032,61.720268
0.77689999,118.65604,61.720181
0.77700001,118.67178,61.720093
0.77710003,118.6875,61.720009
0.77719998,118.70322,61.719921
0.7773,118.71896,61.719833
0.77740002,118.73468,61.719746
0.77749997,118.7504,61.719662
0.77759999,118.76614,61.719574
0.77770001,118.78186,61.719486
0.77780002,118.79758,61.719402
0.77789998,118.81332,61.719315
0.778,118.82904,61.719227
0.77810001,118.84476,61.719143
0.77819997,118.8605,61.719055
0.77829999,118.87622,61.718967
0.7784,118.89194,61.718884
0.77850002,118.90768,61.718796
0.77859998,118.9234,61.718708
0.77869999,118.93913,61.718624
0.77880001,118.95486,61.718536
0.77890003,118.97058,61.718449
0.77899998,118.98631,61.718365
0.7791,119.00204,61.718277
0.77920002,119.01776,61.718193
0.77929997,119.03349,61.718105
0.77939999,119.04922,61.718018
0.77950001,119.06494,61.717934
0.77960002,119.08067,61.717846
0.77969998,119.0964,61.717762
0.7798,119.11212,61.717674
0.77990001,119.12785,61.71759
0.77999997,119.14358,61.717503
0.78009999,119.1593,61.717415
0.7802,119.17503,61.717331
0.78030002,119.19075,61.717243
0.78039998,119.20648,61.717159
0.78049999,119.22221,61.717072
0.78060001,119.23793,61.716988
0.78070003,119.25366,61.7169
0.78079998,119.26939,61.716816
0.7809,119.28511,61.716728
0.78100002,119.30084,61.716644
0.78109998,119.31657,61.716557
0.78119999,119.33229,61.716473
0.78130001,119.34802,61.716389
0.78140002,119.36375,61.716301
0.78149998,119.37947,61.716217
0.7816,119.3952,61.716129
0.78170002,119.41093,61.716045
0.78179997,119.42665,61.715958
0.78189999,119.44238,61.715874
0.78200001,119.45811,61.71579
0.78210002,119.47383,61.715702
0.78219998,119.48956,61.715618
0.7823,119.50529,61.71553
0.78240001,119.52101,61.715446
0.78250003,119.53674,61.715363
0.78259999,119.55247,61.715275
0.7827,119.56819,61.715191
0.78280002,119.58392,61.715107
0.78289998,119.59964,61.715019
0.78299999,119.61537,61.714935
0.78310001,119.6311,61.714851
0.78320003,119.64682,61.714764
0.78329998,119.66255,61.71468
0.7834,119.67828,61.714596
0.78350002,119.694,61.714508
0.78359997,119.70972,61.714424
0.78369999,119.72546,61.71434
0.78380001,119.74118,61.714252
0.78390002,119.7569,61.714169
0.78399998,119.77264,61.714085
0.7841,119.78836,61.714001
0.78420001,119.80408,61.713913
0.78430003,119.81982,61.713829
0.78439999,119.83554,61.713745
0.7845,119.85126,61.713661
0.78460002,119.86699,61.713573
0.78469998,119.88272,61.71349
0.78479999,119.89845,61.713406
0.78490001,119.91417,61.713322
0.78500003,119.9299,61.713238
0.78509998,119.94563,61.71315
0.7852,119.96135,61.713066
0.78530002,119.97707,61.712982
0.78539997,119.99281,61.712898
0.78549999,120.00853,61.712814
0.78560001,120.02425,61.712727
0.78570002,120.03998,61.712643
0.78579998,120.05571,61.712559
0.7859,120.07143,61.712475
0.78600001,120.08716,61.712391
0.78609997,120.10289,61.712307
0.78619999,120.11861,61.712223
0.7863,120.13434,61.712139
0.78640002,120.15006,61.712051
0.78649998,120.16579,61.711967
0.78659999,120.18152,61.711884
0.78670001,120.19724,61.7118
0.78680003,120.21297,61.711716
0.78689998,120.2287,61.711632
0.787,120.24442,61.711548
0.78710002,120.26015,61.711464
0.78719997,120.27588,61.71138
0.78729999,120.2916,61.711296
0.78740001,120.30733,61.711212
0.78750002,120.32305,61.711128
0.78759998,120.33878,61.711044
0.7877,120.35451,61.71096
0.78780001,120.37023,61.710876
0.78789997,120.38596,61.710793
0.78799999,120.40169,61.710709
0.7881,120.41741,61.710625
0.78820002,120.43314,61.710541
0.78829998,120.44886,61.710457
0.78839999,120.46459,61.710373
0.78850001,120.48032,61.710289
