"Time","volume.medium.p","volume.medium.T"
0.35228801,1100898.2,293.16452
0.35249001,1100900.1,293.16452
0.35269201,1100902,293.16452
0.35289401,1100903.9,293.16452
0.35309601,1100905.8,293.16452
0.35329801,1100907.6,293.16452
0.35350001,1100909.5,293.16452
0.35370201,1100911.2,293.16452
0.35390401,1100913.1,293.16452
0.35410601,1100914.9,293.16452
0.35430801,1100916.8,293.16452
0.35451001,1100918.5,293.16452
0.35471201,1100920.4,293.16452
0.35491401,1100922.1,293.16452
0.35511601,1100923.9,293.16452
0.35531801,1100925.6,293.16452
0.35552001,1100927.4,293.16452
0.35572201,1100929.1,293.16452
0.35592401,1100930.9,293.16452
0.35612601,1100932.6,293.16452
0.35632801,1100934.4,293.16452
0.35653001,1100936.1,293.16452
0.35673201,1100937.9,293.16452
0.35693401,1100939.5,293.16452
0.35713601,1100941.2,293.16452
0.35733801,1100942.9,293.16452
0.35754001,1100944.6,293.16452
0.35774201,1100946.2,293.16452
0.35794401,1100948,293.16452
0.35814601,1100949.6,293.16452
0.35834801,1100951.2,293.16452
0.35855001,1100952.9,293.16452
0.35875201,1100954.5,293.16452
0.35895401,1100956.2,293.16452
0.35915601,1100957.9,293.16452
0.35935801,1100959.4,293.16452
0.35956001,1100961,293.16452
0.35976201,1100962.6,293.16452
0.35996401,1100964.2,293.16452
0.36016601,1100965.9,293.16452
0.36036801,1100967.4,293.16452
0.36057001,1100969,293.16452
0.36077201,1100970.5,293.16452
0.36097401,1100972.1,293.16452
0.36117601,1100973.6,293.16452
0.36137801,1100975.2,293.16452
0.36158001,1100976.8,293.16452
0.36178201,1100978.2,293.16452
0.36198401,1100979.9,293.16452
0.36218601,1100981.4,293.16452
0.36238801,1100982.9,293.16452
0.36258999,1100984.4,293.16452
0.36279199,1100985.9,293.16452
0.36299399,1100987.4,293.16452
0.36319599,1100988.9,293.16452
0.36339799,1100990.4,293.16452
0.36359999,1100991.8,293.16452
0.36380199,1100993.2,293.16452
0.36400399,1100994.8,293.16452
0.36420599,1100996.2,293.16452
0.36440799,1100997.6,293.16452
0.36460999,1100999.1,293.16452
0.36481199,1101000.5,293.16452
0.36501399,1101002,293.16452
0.36521599,1101003.4,293.16452
0.36541799,1101004.8,293.16452
0.36561999,1101006.2,293.16452
0.36582199,1101007.6,293.16452
0.36602399,1101009,293.16452
0.36622599,1101010.4,293.16452
0.36642799,1101011.8,293.16452
0.36662999,1101013.1,293.16452
0.36683199,1101014.5,293.16452
0.36703399,1101015.9,293.16452
0.36723599,1101017.2,293.16452
0.36743799,1101018.6,293.16452
0.36763999,1101020,293.16452
0.36784199,1101021.2,293.16452
0.36804399,1101022.6,293.16452
0.36824599,1101024,293.16452
0.36844799,1101025.2,293.16452
0.36864999,1101026.6,293.16452
0.36885199,1101027.9,293.16452
0.36905399,1101029.2,293.16452
0.36925599,1101030.5,293.16452
0.36945799,1101031.9,293.16452
0.36965999,1101033.1,293.16452
0.36986199,1101034.4,293.16452
0.37006399,1101035.6,293.16452
0.37026599,1101037,293.16452
0.37046799,1101038.2,293.16452
0.37066999,1101039.5,293.16452
0.37087199,1101040.8,293.16452
0.37107399,1101042,293.16452
0.37127599,1101043.2,293.16452
0.37147799,1101044.5,293.16452
0.37167999,1101045.8,293.16452
0.37188199,1101046.9,293.16452
0.37208399,1101048.1,293.16452
0.37228599,1101049.4,293.16452
0.37248799,1101050.6,293.16452
0.37268999,1101051.8,293.16452
0.37289199,1101053,293.16452
0.37309399,1101054.1,293.16452
0.37329599,1101055.4,293.16452
0.37349799,1101056.5,293.16452
0.37369999,1101057.8,293.16452
0.37390199,1101058.9,293.16452
0.37410399,1101060.1,293.16452
0.37430599,1101061.2,293.16452
0.37450799,1101062.4,293.16452
0.37470999,1101063.5,293.16452
0.37491199,1101064.8,293.16452
0.37511399,1101065.9,293.16452
0.37531599,1101067,293.16452
0.37551799,1101068.1,293.16452
0.37571999,1101069.2,293.16452
0.37592199,1101070.4,293.16452
0.37612399,1101071.5,293.16452
0.37632599,1101072.6,293.16452
0.37652799,1101073.8,293.16452
0.37673,1101074.8,293.16452
0.376932,1101075.9,293.16452
0.377134,1101077,293.16452
0.377336,1101078.1,293.16452
0.377538,1101079.1,293.16452
0.37774,1101080.2,293.16452
0.377942,1101081.4,293.16452
0.378144,1101082.4,293.16452
0.378346,1101083.5,293.16452
0.378548,1101084.5,293.16452
0.37875,1101085.6,293.16452
0.378952,1101086.6,293.16452
0.379154,1101087.6,293.16452
0.379356,1101088.8,293.16452
0.379558,1101089.8,293.16452
0.37976,1101090.8,293.16452
0.379962,1101091.8,293.16452
0.380164,1101092.9,293.16452
0.380366,1101093.9,293.16452
0.380568,1101094.9,293.16452
0.38077,1101095.9,293.16452
0.380972,1101096.9,293.16452
0.381174,1101097.9,293.16452
0.381376,1101098.9,293.16452
0.381578,1101099.9,293.16452
0.38178,1101100.9,293.16452
0.381982,1101101.9,293.16452
0.382184,1101102.8,293.16452
0.382386,1101103.8,293.16452
0.382588,1101104.8,293.16452
0.38279,1101105.8,293.16452
0.382992,1101106.6,293.16452
0.383194,1101107.6,293.16452
0.383396,1101108.6,293.16452
0.383598,1101109.5,293.16452
0.3838,1101110.5,293.16452
0.384002,1101111.4,293.16452
0.384204,1101112.4,293.16452
0.384406,1101113.2,293.16452
0.384608,1101114.2,293.16452
0.38481,1101115.1,293.16452
0.385012,1101116,293.16452
0.385214,1101117,293.16452
0.385416,1101117.9,293.16452
0.385618,1101118.8,293.16452
0.38582,1101119.6,293.16452
0.386022,1101120.6,293.16452
0.386224,1101121.5,293.16452
0.386426,1101122.4,293.16452
0.386628,1101123.2,293.16452
0.38683,1101124.1,293.16452
0.387032,1101125,293.16452
0.387234,1101125.9,293.16452
0.387436,1101126.8,293.16452
0.387638,1101127.6,293.16452
0.38784,1101128.5,293.16452
0.388042,1101129.4,293.16452
0.388244,1101130.2,293.16452
0.388446,1101131,293.16452
0.388648,1101131.9,293.16452
0.38885,1101132.8,293.16452
0.389052,1101133.6,293.16452
0.389254,1101134.4,293.16452
0.389456,1101135.2,293.16452
0.389658,1101136.1,293.16452
0.38986,1101136.9,293.16452
0.390062,1101137.8,293.16452
0.390264,1101138.5,293.16452
0.390466,1101139.4,293.16452
0.390668,1101140.1,293.16452
0.39087,1101141,293.16452
0.39107201,1101141.8,293.16452
0.39127401,1101142.5,293.16452
0.39147601,1101143.4,293.16452
0.39167801,1101144.1,293.16452
0.39188001,1101144.9,293.16452
0.39208201,1101145.8,293.16452
0.39228401,1101146.5,293.16452
0.39248601,1101147.2,293.16452
0.39268801,1101148,293.16452
0.39289001,1101148.9,293.16452
0.39309201,1101149.6,293.16452
0.39329401,1101150.4,293.16452
0.39349601,1101151.1,293.16452
0.39369801,1101151.9,293.16452
0.39390001,1101152.6,293.16452
0.39410201,1101153.4,293.16452
0.39430401,1101154.1,293.16452
0.39450601,1101154.9,293.16452
0.39470801,1101155.6,293.16452
0.39491001,1101156.4,293.16452
0.39511201,1101157.1,293.16452
0.39531401,1101157.8,293.16452
0.39551601,1101158.5,293.16452
0.39571801,1101159.2,293.16452
0.39592001,1101160,293.16452
0.39612201,1101160.8,293.16452
0.39632401,1101161.4,293.16452
0.39652601,1101162.1,293.16452
0.39672801,1101162.9,293.16452
0.39693001,1101163.5,293.16452
0.39713201,1101164.2,293.16452
0.39733401,1101164.9,293.16452
0.39753601,1101165.6,293.16452
0.39773801,1101166.4,293.16452
0.39794001,1101167,293.16452
0.39814201,1101167.8,293.16452
0.39834401,1101168.4,293.16452
0.39854601,1101169,293.16452
0.39874801,1101169.8,293.16452
0.39895001,1101170.4,293.16452
0.39915201,1101171.1,293.16452
0.39935401,1101171.8,293.16452
0.39955601,1101172.4,293.16452
0.39975801,1101173.1,293.16452
0.39996001,1101173.8,293.16452
0.40016201,1101174.4,293.16452
0.40036401,1101175,293.16452
0.40056601,1101175.6,293.16452
0.40076801,1101176.4,293.16452
0.40097001,1101177,293.16452
0.40117201,1101177.6,293.16452
0.40137401,1101178.2,293.16452
0.40157601,1101178.9,293.16452
0.40177801,1101179.5,293.16452
0.40198001,1101180.1,293.16452
0.40218201,1101180.8,293.16452
0.40238401,1101181.4,293.16452
0.40258601,1101182,293.16452
0.40278801,1101182.6,293.16452
0.40299001,1101183.2,293.16452
0.40319201,1101183.9,293.16452
0.40339401,1101184.5,293.16452
0.40359601,1101185.1,293.16452
0.40379801,1101185.8,293.16452
0.40400001,1101186.2,293.16452
0.40420201,1101186.9,293.16452
0.40440401,1101187.5,293.16452
0.40460601,1101188.1,293.16452
0.40480801,1101188.6,293.16452
0.40501001,1101189.2,293.16452
0.40521199,1101189.9,293.16452
0.40541399,1101190.4,293.16452
0.40561599,1101191,293.16452
0.40581799,1101191.6,293.16452
0.40601999,1101192.1,293.16452
0.40622199,1101192.8,293.16452
0.40642399,1101193.2,293.16452
0.40662599,1101193.9,293.16452
0.40682799,1101194.4,293.16452
0.40702999,1101195,293.16452
0.40723199,1101195.5,293.16452
0.40743399,1101196.1,293.16452
0.40763599,1101196.6,293.16452
0.40783799,1101197.2,293.16452
0.40803999,1101197.8,293.16452
0.40824199,1101198.4,293.16452
0.40844399,1101198.9,293.16452
0.40864599,1101199.4,293.16452
0.40884799,1101200,293.16452
0.40904999,1101200.5,293.16452
0.40925199,1101201,293.16452
0.40945399,1101201.5,293.16452
0.40965599,1101202.1,293.16452
0.40985799,1101202.6,293.16452
0.41005999,1101203.1,293.16452
0.41026199,1101203.6,293.16452
0.41046399,1101204.2,293.16452
0.41066599,1101204.8,293.16452
0.41086799,1101205.2,293.16452
0.41106999,1101205.8,293.16452
0.41127199,1101206.2,293.16452
0.41147399,1101206.8,293.16452
0.41167599,1101207.2,293.16452
0.41187799,1101207.8,293.16452
0.41207999,1101208.2,293.16452
0.41228199,1101208.8,293.16452
0.41248399,1101209.2,293.16452
0.41268599,1101209.8,293.16452
0.41288799,1101210.2,293.16452
0.41308999,1101210.8,293.16452
0.41329199,1101211.2,293.16452
0.41349399,1101211.8,293.16452
0.41369599,1101212.2,293.16452
0.41389799,1101212.8,293.16452
0.41409999,1101213.2,293.16452
0.41430199,1101213.6,293.16452
0.41450399,1101214.1,293.16452
0.41470599,1101214.6,293.16452
0.41490799,1101215.1,293.16452
0.41510999,1101215.6,293.16452
0.41531199,1101216,293.16452
0.41551399,1101216.5,293.16452
0.41571599,1101217,293.16452
0.41591799,1101217.5,293.16452
0.41611999,1101217.9,293.16452
0.41632199,1101218.4,293.16449
0.41652399,1101218.9,293.16449
0.41672599,1101219.2,293.16449
0.41692799,1101219.8,293.16449
0.41712999,1101220.2,293.16449
0.41733199,1101220.6,293.16449
0.41753399,1101221.1,293.16449
0.41773599,1101221.5,293.16449
0.41793799,1101222,293.16449
0.41813999,1101222.4,293.16449
0.41834199,1101222.9,293.16449
0.41854399,1101223.2,293.16449
0.41874599,1101223.8,293.16449
0.41894799,1101224.1,293.16449
0.41914999,1101224.6,293.16449
0.41935199,1101225,293.16449
0.419554,1101225.5,293.16449
0.419756,1101225.9,293.16449
0.419958,1101226.4,293.16449
0.42016,1101226.8,293.16449
0.420362,1101227.1,293.16449
0.420564,1101227.6,293.16449
0.420766,1101228,293.16449
0.420968,1101228.4,293.16449
0.42117,1101228.9,293.16449
0.421372,1101229.2,293.16449
0.421574,1101229.6,293.16449
0.421776,1101230,293.16449
0.421978,1101230.5,293.16449
0.42218,1101230.9,293.16449
0.422382,1101231.2,293.16449
0.422584,1101231.6,293.16449
0.422786,1101232,293.16449
0.422988,1101232.5,293.16449
0.42319,1101232.9,293.16449
0.423392,1101233.2,293.16449
0.423594,1101233.6,293.16449
0.423796,1101234,293.16449
0.423998,1101234.4,293.16449
0.4242,1101234.8,293.16449
0.424402,1101235.1,293.16449
0.424604,1101235.5,293.16449
0.424806,1101235.9,293.16449
0.425008,1101236.2,293.16449
0.42521,1101236.6,293.16449
0.425412,1101237,293.16449
0.425614,1101237.4,293.16449
0.425816,1101237.8,293.16449
0.426018,1101238.1,293.16449
0.42622,1101238.5,293.16449
0.426422,1101238.9,293.16449
0.426624,1101239.2,293.16449
0.426826,1101239.6,293.16449
0.427028,1101240,293.16449
0.42723,1101240.4,293.16449
0.427432,1101240.8,293.16449
0.427634,1101241.1,293.16449
0.427836,1101241.4,293.16449
0.428038,1101241.8,293.16449
0.42824,1101242.1,293.16449
0.428442,1101242.5,293.16449
0.428644,1101242.9,293.16449
0.428846,1101243.1,293.16449
0.429048,1101243.5,293.16449
0.42925,1101243.9,293.16449
0.429452,1101244.2,293.16449
0.429654,1101244.5,293.16449
0.429856,1101244.9,293.16449
0.430058,1101245.2,293.16449
0.43026,1101245.6,293.16449
0.430462,1101245.9,293.16449
0.430664,1101246.2,293.16449
0.430866,1101246.6,293.16449
0.431068,1101246.9,293.16449
0.43127,1101247.2,293.16449
0.431472,1101247.6,293.16449
0.431674,1101247.9,293.16449
0.431876,1101248.2,293.16449
0.432078,1101248.5,293.16449
0.43228,1101248.9,293.16449
0.432482,1101249.1,293.16449
0.432684,1101249.5,293.16449
0.432886,1101249.9,293.16449
0.433088,1101250.1,293.16449
0.43329,1101250.5,293.16449
0.433492,1101250.8,293.16449
0.43369401,1101251.1,293.16449
0.43389601,1101251.4,293.16449
0.43409801,1101251.8,293.16449
0.43430001,1101252,293.16449
0.43450201,1101252.4,293.16449
0.43470401,1101252.6,293.16449
0.43490601,1101252.9,293.16449
0.43510801,1101253.2,293.16449
0.43531001,1101253.5,293.16449
0.43551201,1101253.9,293.16449
0.43571401,1101254.1,293.16449
0.43591601,1101254.4,293.16449
0.43611801,1101254.8,293.16449
0.43632001,1101255,293.16449
0.43652201,1101255.4,293.16449
0.43672401,1101255.6,293.16449
0.43692601,1101255.9,293.16449
0.43712801,1101256.2,293.16449
0.43733001,1101256.5,293.16449
0.43753201,1101256.8,293.16449
0.43773401,1101257.1,293.16449
0.43793601,1101257.4,293.16449
0.43813801,1101257.6,293.16449
0.43834001,1101257.9,293.16449
0.43854201,1101258.2,293.16449
0.43874401,1101258.5,293.16449
0.43894601,1101258.8,293.16449
0.43914801,1101259,293.16449
0.43935001,1101259.4,293.16449
0.43955201,1101259.6,293.16449
0.43975401,1101259.9,293.16449
0.43995601,1101260.1,293.16449
0.44015801,1101260.4,293.16449
0.44036001,1101260.8,293.16449
0.44056201,1101261,293.16449
0.44076401,1101261.2,293.16449
0.44096601,1101261.5,293.16449
0.44116801,1101261.8,293.16449
0.44137001,1101262,293.16449
0.44157201,1101262.2,293.16449
0.44177401,1101262.5,293.16449
0.44197601,1101262.8,293.16449
0.44217801,1101263.1,293.16449
0.44238001,1101263.4,293.16449
0.44258201,1101263.6,293.16449
0.44278401,1101263.9,293.16449
0.44298601,1101264.1,293.16449
0.44318801,1101264.4,293.16449
0.44339001,1101264.6,293.16449
0.44359201,1101264.9,293.16449
0.44379401,1101265.1,293.16449
0.44399601,1101265.4,293.16449
0.44419801,1101265.6,293.16449
0.44440001,1101265.9,293.16449
0.44460201,1101266.1,293.16449
0.44480401,1101266.4,293.16449
0.44500601,1101266.6,293.16449
0.44520801,1101266.9,293.16449
0.44541001,1101267.1,293.16449
0.44561201,1101267.2,293.16449
0.44581401,1101267.5,293.16449
0.44601601,1101267.8,293.16449
0.44621801,1101268,293.16449
0.44642001,1101268.2,293.16449
0.44662201,1101268.5,293.16449
0.44682401,1101268.8,293.16449
0.44702601,1101269,293.16449
0.44722801,1101269.2,293.16449
0.44743001,1101269.4,293.16449
0.44763201,1101269.6,293.16449
0.44783401,1101269.9,293.16449
0.44803599,1101270.1,293.16449
0.44823799,1101270.4,293.16449
0.44843999,1101270.6,293.16449
0.44864199,1101270.8,293.16449
0.44884399,1101271,293.16449
0.44904599,1101271.2,293.16449
0.44924799,1101271.5,293.16449
0.44944999,1101271.8,293.16449
0.44965199,1101271.9,293.16449
0.44985399,1101272.1,293.16449
0.45005599,1101272.4,293.16449
0.45025799,1101272.6,293.16449
0.45045999,1101272.8,293.16449
0.45066199,1101273,293.16449
0.45086399,1101273.2,293.16449
0.45106599,1101273.4,293.16449
0.45126799,1101273.6,293.16449
0.45146999,1101273.9,293.16449
0.45167199,1101274.1,293.16449
0.45187399,1101274.2,293.16449
0.45207599,1101274.5,293.16449
0.45227799,1101274.8,293.16449
0.45247999,1101274.9,293.16449
0.45268199,1101275.1,293.16449
0.45288399,1101275.4,293.16449
0.45308599,1101275.5,293.16449
0.45328799,1101275.8,293.16449
0.45348999,1101275.9,293.16449
0.45369199,1101276.1,293.16449
0.45389399,1101276.4,293.16449
0.45409599,1101276.5,293.16449
0.45429799,1101276.8,293.16449
0.45449999,1101276.9,293.16449
0.45470199,1101277.1,293.16449
0.45490399,1101277.4,293.16449
0.45510599,1101277.5,293.16449
0.45530799,1101277.8,293.16449
0.45550999,1101277.9,293.16449
0.45571199,1101278.1,293.16449
0.45591399,1101278.2,293.16449
0.45611599,1101278.5,293.16449
0.45631799,1101278.6,293.16449
0.45651999,1101278.9,293.16449
0.45672199,1101279.1,293.16449
0.45692399,1101279.2,293.16449
0.45712599,1101279.5,293.16449
0.45732799,1101279.6,293.16449
0.45752999,1101279.9,293.16449
0.45773199,1101280,293.16449
0.45793399,1101280.2,293.16449
0.45813599,1101280.4,293.16449
0.45833799,1101280.5,293.16449
0.45853999,1101280.8,293.16449
0.45874199,1101280.9,293.16449
0.45894399,1101281.1,293.16449
0.45914599,1101281.2,293.16449
0.45934799,1101281.5,293.16449
0.45954999,1101281.6,293.16449
0.45975199,1101281.9,293.16449
0.45995399,1101282,293.16449
0.46015599,1101282.1,293.16449
0.46035799,1101282.4,293.16449
0.46055999,1101282.5,293.16449
0.46076199,1101282.8,293.16449
0.46096399,1101282.9,293.16449
0.46116599,1101283,293.16449
0.46136799,1101283.2,293.16449
0.46156999,1101283.4,293.16449
0.46177199,1101283.6,293.16449
0.46197399,1101283.8,293.16449
0.462176,1101283.9,293.16449
0.462378,1101284.1,293.16449
0.46258,1101284.2,293.16449
0.462782,1101284.4,293.16449
0.462984,1101284.6,293.16449
0.463186,1101284.8,293.16449
0.463388,1101284.9,293.16449
0.46359,1101285,293.16449
0.463792,1101285.2,293.16449
0.463994,1101285.4,293.16449
0.464196,1101285.5,293.16449
0.464398,1101285.8,293.16449
0.4646,1101285.9,293.16449
0.464802,1101286,293.16449
0.465004,1101286.1,293.16449
0.465206,1101286.4,293.16449
0.465408,1101286.5,293.16449
0.46561,1101286.6,293.16449
0.465812,1101286.8,293.16449
0.466014,1101287,293.16449
0.466216,1101287.1,293.16449
0.466418,1101287.2,293.16449
0.46662,1101287.4,293.16449
0.466822,1101287.6,293.16449
0.467024,1101287.8,293.16449
0.467226,1101287.9,293.16449
0.467428,1101288,293.16449
0.46763,1101288.1,293.16449
0.467832,1101288.4,293.16449
0.468034,1101288.5,293.16449
0.468236,1101288.6,293.16449
0.468438,1101288.8,293.16449
0.46864,1101288.9,293.16449
0.468842,1101289,293.16449
0.469044,1101289.2,293.16449
0.469246,1101289.4,293.16449
0.469448,1101289.5,293.16449
0.46965,1101289.6,293.16449
0.469852,1101289.8,293.16449
0.470054,1101289.9,293.16449
0.470256,1101290,293.16449
0.470458,1101290.2,293.16449
0.47066,1101290.4,293.16449
0.470862,1101290.5,293.16449
0.471064,1101290.6,293.16449
0.471266,1101290.8,293.16449
0.471468,1101290.9,293.16449
0.47167,1101291,293.16449
0.471872,1101291.1,293.16449
0.472074,1101291.2,293.16449
0.472276,1101291.5,293.16449
0.472478,1101291.6,293.16449
0.47268,1101291.8,293.16449
0.472882,1101291.9,293.16449
0.473084,1101292,293.16449
0.473286,1101292.1,293.16449
0.473488,1101292.2,293.16449
0.47369,1101292.4,293.16449
0.473892,1101292.5,293.16449
0.474094,1101292.6,293.16449
0.474296,1101292.8,293.16449
0.474498,1101292.9,293.16449
0.4747,1101293,293.16449
0.474902,1101293.1,293.16449
0.475104,1101293.2,293.16449
0.475306,1101293.4,293.16449
0.475508,1101293.5,293.16449
0.47571,1101293.6,293.16449
0.475912,1101293.8,293.16449
0.476114,1101293.9,293.16449
0.476316,1101294,293.16449
0.47651801,1101294.1,293.16449
0.47672001,1101294.2,293.16449
0.47692201,1101294.4,293.16449
0.47712401,1101294.5,293.16449
0.47732601,1101294.6,293.16449
0.47752801,1101294.8,293.16449
0.47773001,1101294.9,293.16449
0.47793201,1101295,293.16449
0.47813401,1101295.1,293.16449
0.47833601,1101295.2,293.16449
0.47853801,1101295.4,293.16449
0.47874001,1101295.5,293.16449
0.47894201,1101295.6,293.16449
0.47914401,1101295.8,293.16449
0.47934601,1101295.9,293.16449
0.47954801,1101296,293.16449
0.47975001,1101296,293.16449
0.47995201,1101296.1,293.16449
0.48015401,1101296.2,293.16449
0.48035601,1101296.4,293.16449
0.48055801,1101296.5,293.16449
0.48076001,1101296.6,293.16449
0.48096201,1101296.8,293.16449
0.48116401,1101296.9,293.16449
0.48136601,1101297,293.16449
0.48156801,1101297.1,293.16449
0.48177001,1101297.1,293.16449
0.48197201,1101297.2,293.16449
0.48217401,1101297.4,293.16449
0.48237601,1101297.5,293.16449
0.48257801,1101297.6,293.16449
0.48278001,1101297.8,293.16449
0.48298201,1101297.9,293.16449
0.48318401,1101298,293.16449
0.48338601,1101298,293.16449
0.48358801,1101298.1,293.16449
0.48379001,1101298.2,293.16449
0.48399201,1101298.4,293.16449
0.48419401,1101298.5,293.16449
0.48439601,1101298.6,293.16449
0.48459801,1101298.6,293.16449
0.48480001,1101298.8,293.16449
0.48500201,1101298.9,293.16449
0.48520401,1101299,293.16449
0.48540601,1101299.1,293.16449
0.48560801,1101299.1,293.16449
0.48581001,1101299.2,293.16449
0.48601201,1101299.4,293.16449
0.48621401,1101299.5,293.16449
0.48641601,1101299.6,293.16449
0.48661801,1101299.6,293.16449
0.48682001,1101299.8,293.16449
0.48702201,1101299.9,293.16449
0.48722401,1101300,293.16449
0.48742601,1101300.1,293.16449
0.48762801,1101300.1,293.16449
0.48783001,1101300.2,293.16449
0.48803201,1101300.4,293.16449
0.48823401,1101300.5,293.16449
0.48843601,1101300.5,293.16449
0.48863801,1101300.6,293.16449
0.48884001,1101300.8,293.16449
0.48904201,1101300.9,293.16449
0.48924401,1101300.9,293.16449
0.48944601,1101301,293.16449
0.48964801,1101301.1,293.16449
0.48985001,1101301.2,293.16449
0.49005201,1101301.2,293.16449
0.49025401,1101301.4,293.16449
0.49045601,1101301.5,293.16449
0.49065799,1101301.6,293.16449
0.49085999,1101301.6,293.16449
0.49106199,1101301.8,293.16449
0.49126399,1101301.9,293.16449
0.49146599,1101301.9,293.16449
0.49166799,1101302,293.16449
0.49186999,1101302.1,293.16449
0.49207199,1101302.1,293.16449
0.49227399,1101302.2,293.16449
0.49247599,1101302.4,293.16449
0.49267799,1101302.5,293.16449
0.49287999,1101302.5,293.16449
0.49308199,1101302.6,293.16449
0.49328399,1101302.8,293.16449
0.49348599,1101302.8,293.16449
0.49368799,1101302.9,293.16449
0.49388999,1101303,293.16449
0.49409199,1101303,293.16449
0.49429399,1101303.1,293.16449
0.49449599,1101303.2,293.16449
0.49469799,1101303.2,293.16449
0.49489999,1101303.4,293.16449
0.49510199,1101303.5,293.16449
0.49530399,1101303.5,293.16449
0.49550599,1101303.6,293.16449
0.49570799,1101303.8,293.16449
0.49590999,1101303.8,293.16449
0.49611199,1101303.9,293.16449
0.49631399,1101304,293.16449
0.49651599,1101304,293.16449
0.49671799,1101304.1,293.16449
0.49691999,1101304.1,293.16449
0.49712199,1101304.2,293.16449
0.49732399,1101304.4,293.16449
0.49752599,1101304.4,293.16449
0.49772799,1101304.5,293.16449
0.49792999,1101304.6,293.16449
0.49813199,1101304.6,293.16449
0.49833399,1101304.8,293.16449
0.49853599,1101304.8,293.16449
0.49873799,1101304.9,293.16449
0.49893999,1101305,293.16449
0.49914199,1101305,293.16449
0.49934399,1101305.1,293.16449
0.49954599,1101305.1,293.16449
0.49974799,1101305.2,293.16449
0.49994999,1101305.4,293.16449
0.50015199,1101305.4,293.16449
0.50035399,1101305.5,293.16449
0.50055599,1101305.5,293.16449
0.50075799,1101305.6,293.16449
0.50095999,1101305.6,293.16449
0.50116199,1101305.8,293.16449
0.50136399,1101305.9,293.16449
0.50156599,1101305.9,293.16449
0.50176799,1101306,293.16449
0.50196999,1101306,293.16449
0.50217199,1101306.1,293.16449
0.50237399,1101306.1,293.16449
0.50257599,1101306.2,293.16449
0.50277799,1101306.4,293.16449
0.50297999,1101306.4,293.16449
0.50318199,1101306.5,293.16449
0.50338399,1101306.5,293.16449
0.50358599,1101306.6,293.16449
0.50378799,1101306.6,293.16449
0.50398999,1101306.8,293.16449
0.50419199,1101306.8,293.16449
0.50439399,1101306.9,293.16449
0.50459599,1101306.9,293.16449
0.504798,1101307,293.16449
0.505,1101307.1,293.16449
0.505202,1101307.1,293.16449
0.505404,1101307.2,293.16449
0.505606,1101307.2,293.16449
0.505808,1101307.4,293.16449
0.50601,1101307.4,293.16449
0.506212,1101307.5,293.16449
0.506414,1101307.5,293.16449
0.506616,1101307.6,293.16449
0.506818,1101307.6,293.16449
0.50702,1101307.8,293.16449
0.507222,1101307.8,293.16449
0.507424,1101307.9,293.16449
0.507626,1101307.9,293.16449
0.507828,1101308,293.16449
0.50803,1101308,293.16449
0.508232,1101308.1,293.16449
0.508434,1101308.1,293.16449
0.508636,1101308.2,293.16449
0.508838,1101308.2,293.16449
0.50904,1101308.4,293.16449
0.509242,1101308.4,293.16449
0.509444,1101308.5,293.16449
0.509646,1101308.5,293.16449
0.509848,1101308.5,293.16449
0.51005,1101308.6,293.16449
0.510252,1101308.6,293.16449
0.510454,1101308.8,293.16449
0.510656,1101308.8,293.16449
0.510858,1101308.9,293.16449
0.51106,1101308.9,293.16449
0.511262,1101309,293.16449
0.511464,1101309,293.16449
0.511666,1101309.1,293.16449
0.511868,1101309.1,293.16449
0.51207,1101309.2,293.16449
0.512272,1101309.2,293.16449
0.512474,1101309.2,293.16449
0.512676,1101309.4,293.16449
0.512878,1101309.4,293.16449
0.51308,1101309.5,293.16449
0.513282,1101309.5,293.16449
0.513484,1101309.6,293.16449
0.513686,1101309.6,293.16449
0.513888,1101309.6,293.16449
0.51409,1101309.8,293.16449
0.514292,1101309.8,293.16449
0.514494,1101309.9,293.16449
0.514696,1101309.9,293.16449
0.514898,1101310,293.16449
0.5151,1101310,293.16449
0.515302,1101310,293.16449
0.515504,1101310.1,293.16449
0.515706,1101310.1,293.16449
0.515908,1101310.2,293.16449
0.51611,1101310.2,293.16449
0.516312,1101310.4,293.16449
0.516514,1101310.4,293.16449
0.516716,1101310.4,293.16449
0.516918,1101310.5,293.16449
0.51712,1101310.5,293.16449
0.517322,1101310.6,293.16449
0.517524,1101310.6,293.16449
0.517726,1101310.6,293.16449
0.517928,1101310.8,293.16449
0.51813,1101310.8,293.16449
0.518332,1101310.9,293.16449
0.518534,1101310.9,293.16449
0.518736,1101310.9,293.16449
0.518938,1101311,293.16449
0.51914001,1101311,293.16449
0.51934201,1101311,293.16449
0.51954401,1101311.1,293.16449
0.51974601,1101311.1,293.16449
0.51994801,1101311.2,293.16449
0.52015001,1101311.2,293.16449
0.52035201,1101311.2,293.16449
0.52055401,1101311.4,293.16449
0.52075601,1101311.4,293.16449
0.52095801,1101311.5,293.16449
0.52116001,1101311.5,293.16449
0.52136201,1101311.5,293.16449
0.52156401,1101311.6,293.16449
0.52176601,1101311.6,293.16449
0.52196801,1101311.6,293.16449
0.52217001,1101311.8,293.16449
0.52237201,1101311.8,293.16449
0.52257401,1101311.8,293.16449
0.52277601,1101311.9,293.16449
0.52297801,1101311.9,293.16449
0.52318001,1101312,293.16449
0.52338201,1101312,293.16449
0.52358401,1101312,293.16449
