"Time","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.067199998,-0.07956291,-0.65355498
0.067299999,-0.08001671,-0.6538012
0.067400001,-0.08047232,-0.6540466
0.067500003,-0.080929749,-0.65429127
0.067599997,-0.081389003,-0.65453506
0.067699999,-0.081850082,-0.65477806
0.0678,-0.082312986,-0.6550203
0.067900002,-0.082777724,-0.65526164
0.068000004,-0.083244294,-0.65550214
0.068099998,-0.083712704,-0.65574181
0.0682,-0.084182955,-0.65598065
0.068300001,-0.084655046,-0.65621865
0.068400003,-0.085128985,-0.65645576
0.068499997,-0.085604772,-0.65669197
0.068599999,-0.086082414,-0.65692735
0.068700001,-0.086561911,-0.65716183
0.068800002,-0.087043263,-0.65739542
0.068899997,-0.087526478,-0.65762812
0.068999998,-0.088011563,-0.65785992
0.0691,-0.088498503,-0.65809083
0.069200002,-0.088987321,-0.65832078
0.069300003,-0.089478008,-0.65854985
0.069399998,-0.089970566,-0.65877795
0.069499999,-0.090465009,-0.65900517
0.069600001,-0.090961322,-0.65923142
0.069700003,-0.091459528,-0.65945667
0.069799997,-0.091959618,-0.65968102
0.069899999,-0.092461593,-0.65990442
0.07,-0.092965454,-0.66012681
0.070100002,-0.093471222,-0.66034824
0.070200004,-0.093978874,-0.66056865
0.070299998,-0.094488427,-0.66078812
0.0704,-0.094999887,-0.66100657
0.070500001,-0.095513247,-0.66122401
0.070600003,-0.096028514,-0.66144043
0.070699997,-0.096545689,-0.66165578
0.070799999,-0.097064778,-0.66187018
0.070900001,-0.097585775,-0.66208351
0.071000002,-0.098108694,-0.66229582
0.071099997,-0.098633528,-0.66250706
0.071199998,-0.099160284,-0.66271728
0.0713,-0.099688962,-0.66292644
0.071400002,-0.10021956,-0.66313446
0.071500003,-0.10075209,-0.66334146
0.071599998,-0.10128655,-0.66354734
0.071699999,-0.10182295,-0.66375214
0.071800001,-0.10236128,-0.66395587
0.071900003,-0.10290154,-0.66415846
0.071999997,-0.10344374,-0.66435993
0.072099999,-0.10398789,-0.66456032
0.0722,-0.10453397,-0.66475952
0.072300002,-0.10508201,-0.66495764
0.072400004,-0.10563198,-0.66515458
0.072499998,-0.10618391,-0.66535038
0.0726,-0.10673779,-0.66554499
0.072700001,-0.10729361,-0.66573846
0.072800003,-0.1078514,-0.66593075
0.072899997,-0.10841114,-0.6661219
0.072999999,-0.10897285,-0.6663118
0.073100001,-0.10953651,-0.66650057
0.073200002,-0.11010213,-0.66668808
0.073299997,-0.11066972,-0.66687435
0.073399998,-0.11123928,-0.66705948
0.0735,-0.1118108,-0.6672433
0.073600002,-0.11238429,-0.66742593
0.073700003,-0.11295975,-0.66760737
0.073799998,-0.11353718,-0.66778749
0.073899999,-0.11411659,-0.66796637
0.074000001,-0.11469799,-0.66814393
0.074100003,-0.11528134,-0.6683203
0.074199997,-0.11586669,-0.66849536
0.074299999,-0.11645401,-0.6686691
0.0744,-0.11704332,-0.66884154
0.074500002,-0.11763461,-0.66901273
0.074600004,-0.11822788,-0.66918254
0.074699998,-0.11882314,-0.6693511
0.0748,-0.11942039,-0.66951829
0.074900001,-0.12001963,-0.66968411
0.075000003,-0.12062085,-0.66984862
0.075099997,-0.12122408,-0.67001182
0.075199999,-0.12182929,-0.67017359
0.075300001,-0.12243649,-0.67033398
0.075400002,-0.1230457,-0.67049307
0.075499997,-0.12365689,-0.67065072
0.075599998,-0.12427009,-0.670807
0.0757,-0.12488528,-0.67096186
0.075800002,-0.12550248,-0.67111528
0.075900003,-0.12612167,-0.67126733
0.075999998,-0.12674287,-0.67141795
0.076099999,-0.12736607,-0.67156714
0.076200001,-0.12799127,-0.67171484
0.076300003,-0.12861848,-0.67186117
0.076399997,-0.12924768,-0.67200601
0.076499999,-0.12987891,-0.67214936
0.0766,-0.13051213,-0.67229122
0.076700002,-0.13114735,-0.67243165
0.076800004,-0.1317846,-0.67257053
0.076899998,-0.13242385,-0.67270792
0.077,-0.1330651,-0.67284381
0.077100001,-0.13370837,-0.67297822
0.077200003,-0.13435365,-0.67311108
0.077299997,-0.13500094,-0.67324239
0.077399999,-0.13565025,-0.67337215
0.077500001,-0.13630156,-0.67350036
0.077600002,-0.13695487,-0.67362708
0.077699997,-0.13761023,-0.67375213
0.077799998,-0.13826758,-0.67387569
0.0779,-0.13892694,-0.67399764
0.078000002,-0.13958831,-0.67411798
0.078100003,-0.14025171,-0.67423671
0.078199998,-0.14091712,-0.67435384
0.078299999,-0.14158455,-0.67446935
0.078400001,-0.14225398,-0.67458326
0.078500003,-0.14292543,-0.67469549
0.078599997,-0.1435989,-0.67480606
0.078699999,-0.14427437,-0.67491502
0.0788,-0.14495187,-0.6750223
0.078900002,-0.14563137,-0.67512792
0.079000004,-0.14631291,-0.67523187
0.079099998,-0.14699644,-0.6753341
0.0792,-0.147682,-0.67543465
0.079300001,-0.14836957,-0.67553353
0.079400003,-0.14905915,-0.67563063
0.079499997,-0.14975074,-0.67572606
0.079599999,-0.15044434,-0.67581975
0.079700001,-0.15113996,-0.67591166
0.079800002,-0.15183759,-0.67600185
0.079899997,-0.15253723,-0.6760903
0.079999998,-0.15323889,-0.67617691
0.0801,-0.15394256,-0.67626184
0.080200002,-0.15464823,-0.67634493
0.080300003,-0.15535592,-0.67642623
0.080399998,-0.1560656,-0.67650568
0.080499999,-0.15677731,-0.67658341
0.080600001,-0.15749101,-0.67665929
0.080700003,-0.15820672,-0.67673331
0.080799997,-0.15892445,-0.6768055
0.080899999,-0.15964416,-0.67687583
0.081,-0.16036589,-0.67694432
0.081100002,-0.16108961,-0.67701095
0.081200004,-0.16181536,-0.67707568
0.081299998,-0.16254309,-0.67713857
0.0814,-0.16327281,-0.67719954
0.081500001,-0.16400455,-0.67725861
0.081600003,-0.16473828,-0.67731577
0.081699997,-0.165474,-0.67737103
0.081799999,-0.16621172,-0.67742431
0.081900001,-0.16695143,-0.67747569
0.082000002,-0.16769314,-0.6775251
0.082099997,-0.16843683,-0.67757255
0.082199998,-0.16918251,-0.67761803
0.0823,-0.16993017,-0.67766154
0.082400002,-0.17067984,-0.67770308
0.082500003,-0.17143148,-0.67774266
0.082599998,-0.17218511,-0.67778015
0.082699999,-0.1729407,-0.67781568
0.082800001,-0.17369829,-0.67784917
0.082900003,-0.17445785,-0.67788064
0.082999997,-0.17521939,-0.67791009
0.083099999,-0.17598291,-0.67793751
0.0832,-0.17674839,-0.67796278
0.083300002,-0.17751585,-0.67798609
0.083400004,-0.17828527,-0.67800725
0.083499998,-0.17905664,-0.67802632
0.0836,-0.17983,-0.67804331
0.083700001,-0.18060532,-0.67805821
0.083800003,-0.18138258,-0.67807096
0.083899997,-0.18216182,-0.67808163
0.083999999,-0.182943,-0.6780901
0.084100001,-0.18372615,-0.67809647
0.084200002,-0.18451123,-0.67810071
0.084299996,-0.18529826,-0.67810273
0.084399998,-0.18608724,-0.67810261
0.0845,-0.18687816,-0.67810035
0.084600002,-0.18767102,-0.67809582
0.084700003,-0.18846583,-0.67808914
0.084799998,-0.18926257,-0.67808026
0.084899999,-0.19006123,-0.67806911
0.085000001,-0.19086182,-0.67805576
0.085100003,-0.19166435,-0.67804021
0.085199997,-0.19246879,-0.67802233
0.085299999,-0.19327515,-0.67800224
0.0854,-0.19408344,-0.67797989
0.085500002,-0.19489364,-0.67795527
0.085600004,-0.19570574,-0.67792833
0.085699998,-0.19651976,-0.67789912
0.0858,-0.19733569,-0.67786759
0.085900001,-0.19815351,-0.67783374
0.086000003,-0.19897322,-0.67779756
0.086099997,-0.19979484,-0.67775905
0.086199999,-0.20061836,-0.67771822
0.086300001,-0.20144375,-0.67767501
0.086400002,-0.20227103,-0.67762947
0.086499996,-0.20310019,-0.67758155
0.086599998,-0.20393123,-0.67753124
0.0867,-0.20476414,-0.67747855
0.086800002,-0.20559894,-0.67742342
0.086900003,-0.20643558,-0.6773659
0.086999997,-0.20727409,-0.67730594
0.087099999,-0.20811446,-0.67724359
0.087200001,-0.20895669,-0.6771788
0.087300003,-0.20980075,-0.67711151
0.087399997,-0.21064667,-0.67704177
0.087499999,-0.21149445,-0.67696959
0.0876,-0.21234405,-0.67689496
0.087700002,-0.21319547,-0.67681777
0.087800004,-0.21404874,-0.67673814
0.087899998,-0.21490383,-0.67665595
0.088,-0.21576075,-0.67657125
0.088100001,-0.21661948,-0.67648405
0.088200003,-0.21748002,-0.67639434
0.088299997,-0.21834236,-0.67630202
0.088399999,-0.21920651,-0.67620718
0.088500001,-0.22007246,-0.67610973
0.088600002,-0.2209402,-0.67600977
0.088699996,-0.22180973,-0.67590719
0.088799998,-0.22268105,-0.67580199
0.0889,-0.22355415,-0.67569423
0.089000002,-0.22442901,-0.67558384
0.089100003,-0.22530565,-0.67547077
0.089199997,-0.22618406,-0.67535514
0.089299999,-0.22706421,-0.67523682
0.089400001,-0.22794613,-0.67511588
0.089500003,-0.22882979,-0.67499226
0.089599997,-0.2297152,-0.67486596
0.089699998,-0.23060234,-0.67473698
0.0898,-0.23149121,-0.67460531
0.089900002,-0.23238182,-0.67447096
0.090000004,-0.23327415,-0.67433387
0.090099998,-0.23416819,-0.67419404
0.0902,-0.23506394,-0.67405146
0.090300001,-0.23596139,-0.67390621
0.090400003,-0.23686054,-0.67375815
0.090499997,-0.23776139,-0.67360735
0.090599999,-0.23866393,-0.67345381
0.090700001,-0.23956814,-0.67329746
0.090800002,-0.24047403,-0.67313832
0.090899996,-0.2413816,-0.67297637
0.090999998,-0.24229081,-0.67281157
0.0911,-0.2432017,-0.67264402
0.091200002,-0.24411424,-0.67247361
0.091300003,-0.24502841,-0.6723004
0.091399997,-0.24594422,-0.67212427
0.091499999,-0.24686167,-0.67194533
0.091600001,-0.24778074,-0.67176348
0.091700003,-0.24870142,-0.67157882
0.091799997,-0.24962373,-0.67139119
0.091899998,-0.25054765,-0.67120069
0.092,-0.25147316,-0.67100734
0.092100002,-0.25240025,-0.670811
0.092200004,-0.25332892,-0.67061174
0.092299998,-0.2542592,-0.67040956
0.092399999,-0.25519103,-0.67020446
0.092500001,-0.25612441,-0.66999638
0.092600003,-0.25705937,-0.66978532
0.092699997,-0.25799587,-0.66957128
0.092799999,-0.25893393,-0.66935432
0.092900001,-0.25987351,-0.66913432
0.093000002,-0.26081464,-0.66891128
0.093099996,-0.26175725,-0.66868526
0.093199998,-0.26270142,-0.6684562
0.0933,-0.26364708,-0.66822416
0.093400002,-0.26459423,-0.66798902
0.093500003,-0.26554286,-0.66775084
0.093599997,-0.26649299,-0.66750962
0.093699999,-0.26744458,-0.6672653
0.093800001,-0.26839766,-0.66701788
0.093900003,-0.2693522,-0.66676742
0.093999997,-0.27030817,-0.6665138
0.094099998,-0.2712656,-0.66625714
0.0942,-0.27222446,-0.66599733
0.094300002,-0.27318475,-0.66573435
0.094400004,-0.27414647,-0.66546828
0.094499998,-0.27510959,-0.66519904
0.094599999,-0.27607411,-0.66492665
0.094700001,-0.27704003,-0.6646511
0.094800003,-0.27800733,-0.66437238
0.094899997,-0.27897602,-0.66409045
0.094999999,-0.27994606,-0.66380531
0.095100001,-0.2809175,-0.663517
0.095200002,-0.28189024,-0.66322547
0.095299996,-0.28286436,-0.66293073
0.095399998,-0.28383979,-0.6626327
0.0955,-0.28481656,-0.66233146
0.095600002,-0.28579465,-0.662027
0.095700003,-0.28677404,-0.66171926
0.095799997,-0.28775471,-0.66140819
0.095899999,-0.2887367,-0.66109389
0.096000001,-0.28971997,-0.66077632
0.096100003,-0.29070449,-0.66045541
0.096199997,-0.29169029,-0.66013122
0.096299998,-0.29267734,-0.65980375
0.0964,-0.29366562,-0.65947288
0.096500002,-0.29465514,-0.65913868
0.096600004,-0.29564586,-0.6588012
0.096699998,-0.29663783,-0.65846032
0.096799999,-0.297631,-0.65811604
0.096900001,-0.29862535,-0.65776843
0.097000003,-0.2996209,-0.65741748
0.097099997,-0.30061761,-0.65706307
0.097199999,-0.30161548,-0.65670532
0.0973,-0.30261451,-0.65634412
0.097400002,-0.30361471,-0.65597951
0.097499996,-0.304616,-0.65561146
0.097599998,-0.30561844,-0.65524
0.0977,-0.306622,-0.65486509
0.097800002,-0.30762663,-0.65448672
0.097900003,-0.3086324,-0.65410483
0.097999997,-0.30963922,-0.65371954
0.098099999,-0.31064713,-0.65333074
0.098200001,-0.31165609,-0.65293849
0.098300003,-0.31266609,-0.65254271
0.098399997,-0.31367716,-0.65214342
0.098499998,-0.31468925,-0.65174061
0.0986,-0.31570235,-0.65133435
0.098700002,-0.31671643,-0.65092444
0.098800004,-0.31773156,-0.65051109
0.098899998,-0.31874764,-0.65009409
0.098999999,-0.3197647,-0.64967364
0.099100001,-0.32078272,-0.64924955
0.099200003,-0.32180172,-0.64882189
0.099299997,-0.32282162,-0.64839065
0.099399999,-0.32384247,-0.64795583
0.0995,-0.32486424,-0.64751738
0.099600002,-0.32588691,-0.64707536
0.099699996,-0.32691047,-0.64662969
0.099799998,-0.32793492,-0.64618039
0.0999,-0.32896024,-0.64572746
0.1,-0.32998642,-0.64527088
0.1001,-0.33101344,-0.64481068
0.1002,-0.33204132,-0.64434677
0.1003,-0.33307001,-0.64387923
0.1004,-0.3340995,-0.643408
0.1005,-0.3351298,-0.64293307
0.1006,-0.33616087,-0.64245445
0.1007,-0.33719274,-0.64197212
0.1008,-0.33822533,-0.64148611
0.1009,-0.33925873,-0.64099634
0.101,-0.34029281,-0.64050287
0.1011,-0.34132767,-0.64000565
0.1012,-0.34236321,-0.63950467
0.1013,-0.34339944,-0.639
0.1014,-0.34443638,-0.63849151
0.1015,-0.34547397,-0.63797927
0.1016,-0.34651226,-0.63746327
0.1017,-0.34755117,-0.63694352
0.1018,-0.34859073,-0.63641989
0.1019,-0.34963089,-0.63589257
0.102,-0.35067168,-0.63536137
0.1021,-0.35171306,-0.63482636
0.1022,-0.35275504,-0.63428754
0.1023,-0.35379758,-0.6337449
0.1024,-0.35484067,-0.63319838
0.1025,-0.35588431,-0.63264805
0.1026,-0.35692847,-0.63209391
0.1027,-0.35797316,-0.63153583
0.1028,-0.35901833,-0.63097394
0.1029,-0.360064,-0.63040817
0.103,-0.36111015,-0.62983853
0.1031,-0.36215678,-0.62926495
0.1032,-0.36320382,-0.6286875
0.1033,-0.36425132,-0.62810612
0.1034,-0.36529925,-0.62752086
0.1035,-0.36634755,-0.62693173
0.1036,-0.36739627,-0.6263386
0.1037,-0.36844537,-0.62574154
0.1038,-0.3694948,-0.62514061
0.1039,-0.37054461,-0.62453568
0.104,-0.37159473,-0.62392676
0.1041,-0.3726452,-0.62331396
0.1042,-0.37369597,-0.62269717
0.1043,-0.37474701,-0.62207639
0.1044,-0.37579834,-0.62145162
0.1045,-0.37684992,-0.62082285
0.1046,-0.37790176,-0.62019014
0.1047,-0.37895381,-0.61955339
0.1048,-0.3800061,-0.61891264
0.1049,-0.3810586,-0.61826789
0.105,-0.38211128,-0.6176191
0.1051,-0.38316414,-0.61696631
0.1052,-0.38421714,-0.61630946
0.1053,-0.38527027,-0.61564863
0.1054,-0.38632354,-0.61498368
0.1055,-0.38737693,-0.61431468
0.1056,-0.38843042,-0.61364168
0.1057,-0.38948399,-0.61296457
0.1058,-0.39053762,-0.61228341
0.1059,-0.39159128,-0.61159819
0.106,-0.392645,-0.61090887
0.1061,-0.39369875,-0.61021543
0.1062,-0.39475247,-0.60951793
0.1063,-0.39580619,-0.60881633
0.1064,-0.39685988,-0.60811061
0.1065,-0.39791352,-0.60740077
0.1066,-0.39896712,-0.60668683
0.1067,-0.40002063,-0.60596877
0.1068,-0.40107405,-0.6052466
0.1069,-0.40212736,-0.60452026
0.107,-0.40318054,-0.60378981
0.1071,-0.40423357,-0.60305518
0.1072,-0.40528646,-0.60231644
0.1073,-0.40633917,-0.60157353
0.1074,-0.40739167,-0.60082644
0.1075,-0.40844399,-0.60007519
0.1076,-0.40949607,-0.59931976
0.1077,-0.41054791,-0.59856021
0.1078,-0.41159952,-0.59779644
0.1079,-0.41265082,-0.59702843
0.108,-0.41370186,-0.59625632
0.1081,-0.41475257,-0.59547997
0.1082,-0.41580296,-0.59469944
0.1083,-0.41685301,-0.59391469
0.1084,-0.41790271,-0.5931257
0.1085,-0.41895202,-0.59233254
0.1086,-0.42000094,-0.59153515
0.1087,-0.42104945,-0.59073353
0.1088,-0.42209753,-0.58992767
0.1089,-0.42314517,-0.58911759
0.109,-0.42419237,-0.58830327
0.1091,-0.42523906,-0.58748472
0.1092,-0.42628527,-0.58666193
0.1093,-0.42733097,-0.58583492
0.1094,-0.42837614,-0.58500361
0.1095,-0.42942074,-0.58416802
0.1096,-0.43046477,-0.58332819
0.1097,-0.43150824,-0.58248413
0.1098,-0.43255109,-0.58163577
0.1099,-0.43359333,-0.58078313
0.11,-0.43463492,-0.57992625
0.1101,-0.43567586,-0.57906508
0.1102,-0.43671611,-0.57819963
0.1103,-0.43775567,-0.57732987
0.1104,-0.43879455,-0.57645583
0.1105,-0.43983269,-0.5755775
0.1106,-0.44087008,-0.57469487
0.1107,-0.44190669,-0.5738079
0.1108,-0.4429425,-0.57291669
0.1109,-0.44397753,-0.57202113
0.111,-0.44501176,-0.57112128
0.1111,-0.44604513,-0.57021713
0.1112,-0.44707763,-0.5693087
0.1113,-0.44810927,-0.56839585
0.1114,-0.44914001,-0.56747878
0.1115,-0.45016986,-0.56655735
0.1116,-0.45119876,-0.56563157
0.1117,-0.4522267,-0.5647015
0.1118,-0.45325366,-0.56376708
0.1119,-0.45427966,-0.56282836
0.112,-0.45530462,-0.56188524
0.1121,-0.45632857,-0.56093782
0.1122,-0.45735148,-0.55998611
0.1123,-0.45837331,-0.55903
0.1124,-0.45939407,-0.55806959
0.1125,-0.46041372,-0.55710477
0.1126,-0.46143225,-0.55613565
0.1127,-0.46244964,-0.55516219
0.1128,-0.46346587,-0.55418438
0.1129,-0.46448091,-0.55320221
0.113,-0.46549475,-0.5522157
0.1131,-0.46650738,-0.55122477
0.1132,-0.46751875,-0.55022955
0.1133,-0.46852887,-0.54922998
0.1134,-0.46953771,-0.548226
0.1135,-0.47054526,-0.54721773
0.1136,-0.47155148,-0.54620504
0.1137,-0.47255638,-0.54518801
0.1138,-0.47355992,-0.54416662
0.1139,-0.47456208,-0.54314089
0.114,-0.47556284,-0.5421108
0.1141,-0.47656217,-0.5410763
0.1142,-0.47756007,-0.54003745
0.1143,-0.47855651,-0.53899431
0.1144,-0.47955149,-0.5379467
0.1145,-0.48054498,-0.5368948
0.1146,-0.48153692,-0.53583848
0.1147,-0.48252735,-0.53477782
0.1148,-0.48351622,-0.5337128
0.1149,-0.48450348,-0.53264344
0.115,-0.48548916,-0.53156972
0.1151,-0.48647323,-0.53049159
0.1152,-0.48745567,-0.52940911
0.1153,-0.48843643,-0.52832228
0.1154,-0.48941553,-0.5272311
0.1155,-0.49039289,-0.5261355
0.1156,-0.49136856,-0.52503556
0.1157,-0.4923425,-0.52393132
0.1158,-0.49331465,-0.52282268
0.1159,-0.49428505,-0.52170968
0.116,-0.49525362,-0.52059227
0.1161,-0.49622035,-0.51947057
0.1162,-0.49718526,-0.51834452
0.1163,-0.49814829,-0.51721406
0.1164,-0.49910945,-0.51607931
0.1165,-0.50006872,-0.5149402
0.1166,-0.50102603,-0.51379669
0.1167,-0.50198138,-0.51264888
0.1168,-0.50293481,-0.51149672
0.1169,-0.50388622,-0.51034021
0.117,-0.50483561,-0.50917935
0.1171,-0.50578296,-0.50801414
0.1172,-0.50672823,-0.50684464
0.1173,-0.50767148,-0.50567079
0.1174,-0.50861263,-0.50449258
0.1175,-0.50955164,-0.50331002
0.1176,-0.51048851,-0.50212318
0.1177,-0.51142323,-0.50093204
0.1178,-0.5123558,-0.49973652
0.1179,-0.51328611,-0.49853671
0.118,-0.51421422,-0.49733257
0.1181,-0.51514006,-0.49612412
0.1182,-0.51606369,-0.49491134
0.1183,-0.516985,-0.49369428
0.1184,-0.51790398,-0.49247292
0.1185,-0.51882064,-0.49124724
0.1186,-0.51973498,-0.49001727
0.1187,-0.52064693,-0.48878303
0.1188,-0.52155644,-0.48754448
0.1189,-0.52246356,-0.48630163
0.119,-0.52336824,-0.48505452
0.1191,-0.52427047,-0.48380312
0.1192,-0.52517021,-0.48254746
0.1193,-0.5260675,-0.48128754
0.1194,-0.52696216,-0.48002332
0.1195,-0.52785432,-0.47875488
0.1196,-0.52874392,-0.47748217
0.1197,-0.52963096,-0.4762052
0.1198,-0.53051537,-0.47492397
0.1199,-0.5313971,-0.47363853
0.12,-0.53227621,-0.47234884
0.1201,-0.53315264,-0.47105491
0.1202,-0.53402638,-0.46975678
0.1203,-0.53489739,-0.46845442
0.1204,-0.53576565,-0.46714783
0.1205,-0.53663111,-0.46583703
0.1206,-0.53749382,-0.46452203
0.1207,-0.53835374,-0.46320283
0.1208,-0.5392108,-0.46187946
0.1209,-0.54006505,-0.46055189
0.121,-0.54091638,-0.45922011
0.1211,-0.5417648,-0.45788419
0.1212,-0.54261035,-0.4565441
0.1213,-0.54345292,-0.45519984
0.1214,-0.54429251,-0.4538514
0.1215,-0.54512918,-0.45249885
0.1216,-0.54596281,-0.45114213
0.1217,-0.5467934,-0.4497813
0.1218,-0.54762095,-0.44841632
0.1219,-0.5484454,-0.4470472
0.122,-0.54926676,-0.445674
0.1221,-0.55008507,-0.44429669
0.1222,-0.55090016,-0.44291526
0.1223,-0.5517121,-0.44152975
0.1224,-0.55252087,-0.44014016
0.1225,-0.55332643,-0.43874648
0.1226,-0.55412877,-0.43734875
0.1227,-0.55492789,-0.43594694
0.1228,-0.55572367,-0.43454108
0.1229,-0.55651623,-0.43313116
0.123,-0.5573054,-0.43171722
0.1231,-0.55809128,-0.43029925
0.1232,-0.55887377,-0.42887726
0.1233,-0.55965286,-0.42745125
0.1234,-0.56042862,-0.42602125
0.1235,-0.56120092,-0.42458725
0.1236,-0.5619697,-0.42314926
0.1237,-0.56273508,-0.42170727
0.1238,-0.56349695,-0.42026135
0.1239,-0.5642553,-0.41881144
0.124,-0.56501013,-0.41735759
0.1241,-0.56576139,-0.41589981
0.1242,-0.56650901,-0.4144381
0.1243,-0.56725311,-0.41297248
0.1244,-0.56799352,-0.41150293
0.1245,-0.56873029,-0.41002947
0.1246,-0.56946343,-0.40855214
0.1247,-0.57019287,-0.40707093
0.1248,-0.57091856,-0.40558583
0.1249,-0.57164055,-0.4040969
0.125,-0.57235873,-0.4026041
0.1251,-0.57307315,-0.40110746
0.1252,-0.57378376,-0.399607
0.12530001,-0.57449055,-0.3981027
0.12540001,-0.57519352,-0.39659461
0.12549999,-0.57589257,-0.39508274
0.1256,-0.5765878,-0.39356706
0.1257,-0.57727903,-0.39204764
0.1258,-0.57796633,-0.39052442
0.1259,-0.57864976,-0.38899747
0.126,-0.57932913,-0.38746679
0.1261,-0.58000451,-0.38593239
0.12620001,-0.58067584,-0.38439426
0.12630001,-0.58134317,-0.38285244
0.12639999,-0.58200645,-0.38130689
0.1265,-0.58266556,-0.3797577
0.1266,-0.58332062,-0.37820485
0.1267,-0.5839715,-0.37664834
0.1268,-0.58461827,-0.37508819
0.1269,-0.58526087,-0.3735244
0.127,-0.58589923,-0.371957
0.12710001,-0.58653337,-0.370386
0.12720001,-0.58716327,-0.3688114
0.12729999,-0.58778894,-0.36723325
0.1274,-0.58841026,-0.36565152
0.1275,-0.58902735,-0.36406627
0.1276,-0.58964002,-0.36247745
0.1277,-0.59024841,-0.36088514
0.1278,-0.59085238,-0.35928929
0.1279,-0.59145194,-0.35768998
0.12800001,-0.59204715,-0.35608718
0.12809999,-0.5926379,-0.35448092
0.12819999,-0.59322417,-0.35287118
0.1283,-0.59380597,-0.35125804
0.1284,-0.59438324,-0.34964147
0.1285,-0.59495598,-0.34802148
0.1286,-0.59552419,-0.34639812
0.1287,-0.59608787,-0.34477139
0.1288,-0.5966469,-0.34314126
0.12890001,-0.59720135,-0.34150782
0.12899999,-0.5977512,-0.33987102
0.12909999,-0.59829634,-0.33823094
0.1292,-0.59883684,-0.33658752
0.1293,-0.59937263,-0.33494085
0.1294,-0.5999037,-0.3332909
0.1295,-0.60043007,-0.33163768
0.1296,-0.60095161,-0.32998127
0.12970001,-0.60146844,-0.32832161
0.12980001,-0.60198045,-0.32665873
