"Time","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimsM.ir[1]","aims3.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aims3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaM.phi","aimsM.ir[2]","aimsM.ir[3]","aimsM.is[3]","aimsM.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimsM.ir[4]","aims3.ir[1]","aimsM.is[2]","aims3.ir[2]","aims3.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aims3.is[2]","aimsM.is[4]","aims3.is[1]","aims3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia3.w","loadInertiaM.w","aimsM.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertia3.phi","aimsM.is[1]"
1.0369,0.2531074,-79.939651,0.16718286,0.25310722,104.78177,-171.19826,-25.866686,142.60973,0.16744559,-0.34132892,155.21176,-133.02084,-62.394878,-155.89966,-0.32577699,141.24089,150.53255,-301.93817,-0.34133044,145.29088,145.29184,-0.325638,104.78138,-181.17189
1.0369999,0.26377234,-79.510338,0.16615543,0.26377219,104.7963,-171.03871,-26.197403,138.91122,0.16641863,-0.33324519,154.84782,-132.30533,-67.570686,-156.21619,-0.32630777,132.73544,153.42253,-301.10538,-0.33324671,145.31979,145.32076,-0.32616958,104.79591,-180.6722
1.0371,0.27417904,-79.082588,0.1651282,0.27417895,104.81084,-170.877,-26.5252,135.08705,0.16539188,-0.32483,154.48352,-131.59244,-72.668411,-156.52736,-0.32683569,124.122,156.1568,-299.98273,-0.32483152,145.34865,145.34959,-0.32669827,104.81044,-179.9986
1.0372,0.28431728,-78.656364,0.16410118,0.28431726,104.82537,-170.71307,-26.850113,131.14127,0.16436532,-0.3160916,154.11879,-130.88208,-77.683296,-156.83319,-0.32736078,115.40926,158.73305,-298.57208,-0.31609312,145.3774,145.37836,-0.32722417,104.82498,-179.15218
1.0373,0.29417703,-78.231659,0.1630744,0.29417703,104.83991,-170.54694,-27.172144,127.07808,0.16333902,-0.30703858,153.75362,-130.17427,-82.610603,-157.1337,-0.32788303,106.60603,161.14917,-296.87558,-0.3070401,145.40608,145.40704,-0.3277472,104.83952,-178.13425
1.0374,0.30374849,-77.808449,0.16204789,0.30374852,104.85445,-170.37857,-27.491301,122.90177,0.16231297,-0.29767978,153.38802,-129.46895,-87.44574,-157.42888,-0.32840243,97.721176,163.40321,-294.8956,-0.2976813,145.43468,145.43565,-0.3282674,104.85406,-176.94621
1.0375,0.31302217,-77.386696,0.16102163,0.31302229,104.869,-170.20798,-27.807623,118.61671,0.16128717,-0.28802437,153.02193,-128.76605,-92.184219,-157.71878,-0.32891902,88.763596,165.49338,-292.63483,-0.28802589,145.4632,145.46417,-0.32878479,104.86861,-175.58969
1.0376,0.32198894,-76.966393,0.15999569,0.32198909,104.88354,-170.03516,-28.121117,114.22739,0.16026169,-0.27808183,152.65535,-128.06558,-96.82164,-158.00339,-0.32943282,79.742279,167.41805,-290.09619,-0.27808332,145.49164,145.49261,-0.32929939,104.88315,-174.06645
1.0377001,0.33063993,-76.547516,0.15897006,0.33064011,104.89809,-169.86008,-28.431791,109.73839,0.15923651,-0.2678619,152.28827,-127.36749,-101.35371,-158.28275,-0.32994381,70.666245,169.17577,-287.28293,-0.26786339,145.52,145.52097,-0.32981119,104.89771,-172.37843
1.0378,0.33896649,-76.13002,0.15794475,0.33896673,104.91265,-169.68275,-28.739691,105.15435,0.15821166,-0.25737461,151.92065,-126.67171,-105.77629,-158.55687,-0.33045202,61.544491,170.76526,-284.19849,-0.2573761,145.54828,145.54924,-0.33032018,104.91225,-170.52769
1.0379,0.34696043,-75.713898,0.15691979,0.34696069,104.92721,-169.50317,-29.044823,100.48004,0.15718716,-0.24663025,151.55247,-125.97823,-110.0853,-158.82578,-0.33095744,52.386108,172.18538,-280.84662,-0.24663171,145.57646,145.57744,-0.3308264,104.92681,-168.51649
1.038,0.35461378,-75.299126,0.1558952,0.35461408,104.94176,-169.32132,-29.347204,95.720268,0.15616302,-0.23563935,151.18375,-125.28699,-114.27684,-159.08949,-0.33146009,43.20018,173.43523,-277.23135,-0.23564081,145.60458,145.60555,-0.33132985,104.94137,-166.34724
1.0381,0.36191896,-74.885666,0.154871,0.36191931,104.95633,-169.13719,-29.646868,90.879929,0.15513927,-0.22441271,150.81442,-124.59795,-118.34711,-159.34805,-0.33195999,33.995758,174.51399,-273.35687,-0.22441415,145.6326,145.63359,-0.33183053,104.95593,-164.02246
1.0382,0.36886874,-74.473503,0.1538472,0.36886913,104.97089,-168.95081,-29.94384,85.963966,0.15411593,-0.21296133,150.4445,-123.91106,-122.29243,-159.60149,-0.33245713,24.781918,175.42108,-269.22766,-0.21296276,145.66055,145.66153,-0.33232847,104.9705,-161.54485
1.0383,0.37545618,-74.062614,0.15282384,0.3754566,104.98546,-168.76215,-30.238131,80.977425,0.15309301,-0.20129648,150.07396,-123.2263,-126.10926,-159.84981,-0.33295155,15.567739,176.15607,-264.84851,-0.20129789,145.68842,145.68939,-0.33282366,104.98506,-158.91724
1.0384001,0.38167474,-73.652962,0.15180092,0.38167521,105.00003,-168.57121,-30.529776,75.925369,0.15207052,-0.18942961,149.70277,-122.54362,-129.79422,-160.09306,-0.33344319,6.362237,176.71869,-260.22433,-0.18943101,145.7162,145.71718,-0.33331612,104.99963,-156.14261
1.0385,0.38751826,-73.244514,0.15077846,0.38751876,105.0146,-168.37799,-30.818806,70.81292,0.15104851,-0.17737237,149.33092,-121.86295,-133.34406,-160.3313,-0.33393213,-2.8255932,177.10884,-255.36031,-0.17737374,145.7439,145.74487,-0.33380586,105.01421,-153.22408
1.0386,0.39298087,-72.837273,0.14975648,0.39298144,105.02918,-168.18251,-31.105234,65.645271,0.15002696,-0.16513661,148.95842,-121.18428,-136.75562,-160.56451,-0.33441836,-11.986772,177.32663,-250.26187,-0.16513796,145.77151,145.77249,-0.33429286,105.02879,-150.16489
1.0387,0.39805716,-72.43119,0.14873499,0.39805776,105.04375,-167.98474,-31.389093,60.427624,0.14900592,-0.15273434,148.58522,-120.50755,-140.02597,-160.79276,-0.33490184,-21.112396,177.37228,-244.93466,-0.15273568,145.79904,145.80003,-0.33477718,105.04337,-146.96843
1.0388,0.40274209,-72.02623,0.14771403,0.40274271,105.05834,-167.78471,-31.670422,55.165222,0.1479854,-0.14017777,148.21132,-119.8327,-143.15227,-161.0161,-0.33538264,-30.19363,177.24625,-239.38451,-0.14017908,145.82648,145.82747,-0.33525878,105.05795,-143.63818
1.0389,0.40703091,-71.622391,0.1466936,0.4070316,105.07292,-167.58241,-31.949234,49.863365,0.1469654,-0.12747924,147.8367,-119.15972,-146.13184,-161.23453,-0.33586076,-39.221672,176.94908,-233.61745,-0.12748054,145.85385,145.85484,-0.33573768,105.07253,-140.1778
1.039,0.4109194,-71.219635,0.14567374,0.41092008,105.08751,-167.37784,-32.225559,44.527351,0.14594597,-0.11465123,147.46135,-118.48856,-148.96216,-161.44812,-0.33633617,-48.187817,176.48157,-227.63974,-0.1146525,145.88112,145.88211,-0.33621389,105.08711,-136.59103
1.0391001,0.41440362,-70.817932,0.14465442,0.41440433,105.1021,-167.17102,-32.499439,39.162495,0.1449271,-0.10170634,147.08527,-117.81913,-151.64087,-161.65692,-0.33680889,-57.083462,175.84462,-221.45781,-0.10170759,145.90831,145.9093,-0.33668742,105.10171,-132.88171
1.0391999,0.41748005,-70.417259,0.14363572,0.41748083,105.11669,-166.96194,-32.770897,33.774147,0.14390881,-0.088657334,146.7084,-117.15144,-154.16576,-161.86095,-0.33727896,-65.900055,175.03934,-215.07828,-0.088658556,145.93542,145.93642,-0.33715826,105.11629,-129.05383
1.0393,0.42014566,-70.017593,0.14261763,0.42014647,105.13129,-166.75061,-33.039955,28.367659,0.14289114,-0.075517029,146.3308,-116.48543,-156.53477,-162.06026,-0.33774635,-74.629173,174.06696,-208.50797,-0.075518228,145.96243,145.96344,-0.33762646,105.13089,-125.11147
1.0394,0.42239767,-69.618889,0.14160015,0.42239851,105.14588,-166.53705,-33.306664,22.948364,0.14187409,-0.062298354,145.95239,-115.82103,-158.74602,-162.2549,-0.33821106,-83.26252,172.92888,-201.7538,-0.062299524,145.98938,145.99037,-0.33809197,105.14549,-121.05879
1.0395,0.42423385,-69.221146,0.14058332,0.42423472,105.16048,-166.32126,-33.571041,17.521624,0.14085768,-0.049014319,145.57321,-115.15823,-160.79774,-162.44492,-0.33867314,-91.79187,171.62671,-194.82295,-0.049015462,146.01622,146.01723,-0.33855483,105.16009,-116.9001
1.0396,0.42565233,-68.824333,0.13956715,0.42565322,105.17509,-166.10324,-33.833115,12.09279,0.13984193,-0.035677999,145.19322,-114.49698,-162.68842,-162.63036,-0.33913258,-100.20914,170.16217,-187.72269,-0.035679113,146.04298,146.04399,-0.33901507,105.17469,-112.63976
1.0397,0.4266516,-68.428406,0.13855167,0.42665252,105.1897,-165.88301,-34.092934,6.6671658,0.13882686,-0.022302516,144.81242,-113.83721,-164.4166,-162.81128,-0.33958936,-108.50643,168.53714,-180.46043,-0.0223036,146.06966,146.07066,-0.33947262,105.1893,-108.28221
1.0398,0.4272306,-68.033356,0.13753687,0.42723155,105.2043,-165.6606,-34.350521,1.250078,0.1378125,-0.0089010419,144.4308,-113.1789,-165.98106,-162.98773,-0.34004349,-116.67591,166.75365,-173.04376,-0.0089020962,146.09624,146.09724,-0.33992758,105.2039,-103.83202
1.0398999,0.42738873,-67.63916,0.1365228,0.42738971,105.21891,-165.43597,-34.605904,-4.1531777,0.13679883,0.0045132237,144.04836,-112.52203,-167.38072,-163.15976,-0.34049502,-124.70992,164.81392,-165.48041,0.0045122011,146.12274,146.12375,-0.34037989,105.21851,-99.2938
1.04,0.42712572,-67.245773,0.13550945,0.42712674,105.23353,-165.2092,-34.859127,-9.5373621,0.13578589,0.017927077,143.66507,-111.86651,-168.61469,-163.32741,-0.3409439,-132.60098,162.72028,-157.77815,0.017926086,146.14915,146.15016,-0.34082958,105.23313,-94.672241
1.0401,0.42644179,-66.85318,0.13449685,0.4264428,105.24815,-164.98026,-35.110222,-14.89724,0.1347737,0.0313273,143.28094,-111.21232,-169.68219,-163.49075,-0.34139016,-140.34175,160.47519,-149.94495,0.031326342,146.17548,146.17648,-0.34127662,105.24775,-89.972122
1.0402,0.42533749,-66.461372,0.13348502,0.42533857,105.26276,-164.74916,-35.359211,-20.227615,0.13376229,0.044700697,142.89597,-110.55943,-170.58266,-163.64984,-0.34183383,-147.92505,158.08131,-141.98888,0.044699769,146.20171,146.20273,-0.34172109,105.26237,-85.198265
1.0403,0.42381391,-66.070305,0.13247396,0.42381498,105.27738,-164.51595,-35.606144,-25.523357,0.13275163,0.058034085,142.51015,-109.90778,-171.31569,-163.80472,-0.34227487,-155.3439,155.5414,-133.91806,0.058033194,146.22786,146.22887,-0.34216291,105.27699,-80.35556
1.0404,0.42187238,-65.679955,0.13146371,0.42187351,105.29201,-164.28061,-35.851051,-30.779371,0.13174179,0.071314327,142.12344,-109.25733,-171.88104,-163.95544,-0.3427133,-162.59149,152.85834,-125.74075,0.071313471,146.25391,146.25493,-0.34260213,105.29161,-75.448952
1.0405,0.41951483,-65.290314,0.13045427,0.41951597,105.30663,-164.0432,-36.093956,-35.990604,0.13073274,0.084528342,141.7359,-108.60806,-172.27863,-164.10208,-0.34314916,-169.66121,150.0352,-117.46525,0.084527515,146.27988,146.2809,-0.34303877,105.30624,-70.483437
1.0405999,0.41674346,-64.901344,0.12944566,0.41674462,105.32127,-163.8037,-36.334908,-41.152084,0.12972455,0.09766309,141.34749,-107.95992,-172.50853,-164.24469,-0.34358239,-176.54662,147.07513,-109.09998,0.0976623,146.30576,146.30678,-0.34347281,105.32087,-65.46405
1.0407,0.41356093,-64.513023,0.12843791,0.41356212,105.3359,-163.56213,-36.573936,-46.258896,0.12871717,0.11070562,140.95819,-107.31287,-172.571,-164.38333,-0.34401304,-183.24149,143.98143,-100.65336,0.11070488,146.33154,146.33257,-0.34390426,105.3355,-60.395851
1.0408,0.40997034,-64.125336,0.12743101,0.40997154,105.35053,-163.31854,-36.811073,-51.306175,0.12771067,0.12364309,140.56804,-106.66687,-172.46648,-164.51805,-0.34444112,-189.73981,140.75752,-92.133934,0.12364238,146.35724,146.35826,-0.34433311,105.35014,-55.283974
1.0409,0.4059751,-63.738258,0.12642498,0.4059763,105.36517,-163.07292,-37.046352,-56.289146,0.12670505,0.13646272,140.17702,-106.0219,-172.19554,-164.64891,-0.3448666,-196.03577,137.40692,-83.55027,0.13646205,146.38284,146.38387,-0.3447594,105.36477,-50.133545
1.041,0.40157908,-63.351761,0.12541986,0.4015803,105.37981,-162.82532,-37.279819,-61.203125,0.12570031,0.14915188,139.78513,-105.37788,-171.75891,-164.77599,-0.3452895,-202.12379,133.9333,-74.910942,0.14915124,146.40836,146.40938,-0.3451831,105.37941,-44.949718
1.0411,0.39678657,-62.965832,0.12441563,0.39678782,105.39445,-162.57574,-37.511501,-66.043472,0.12469648,0.16169801,139.39235,-104.73483,-171.1575,-164.89934,-0.34570983,-207.99849,130.34039,-66.224609,0.16169742,146.43378,146.4348,-0.34560421,105.39405,-39.737682
1.0412,0.39160219,-62.580452,0.12341233,0.39160344,105.4091,-162.3242,-37.741425,-70.805664,0.12369356,0.17408879,138.99872,-104.09268,-170.39241,-165.01901,-0.34612757,-213.65472,126.6321,-57.499924,0.17408822,146.45911,146.46013,-0.34602275,105.4087,-34.502636
1.0413001,0.386031,-62.195587,0.12240997,0.38603225,105.42374,-162.07076,-37.969646,-75.485252,0.12269159,0.18631195,138.60422,-103.45141,-169.46481,-165.13509,-0.34654278,-219.08759,122.81236,-48.745518,0.18631142,146.48434,146.48538,-0.34643874,105.42335,-29.24976
1.0414,0.38007838,-61.81123,0.12140856,0.38007966,105.43839,-161.8154,-38.196186,-80.077904,0.12169057,0.19835542,138.20885,-102.81097,-168.37613,-165.2476,-0.34695539,-224.29239,118.88526,-39.970093,0.19835494,146.50949,146.51053,-0.34685215,105.438,-23.98427
1.0415,0.37375018,-61.427364,0.12040812,0.37375146,105.45304,-161.55817,-38.42107,-84.579338,0.12069051,0.21020733,137.81264,-102.17137,-167.12788,-165.35666,-0.34736547,-229.26469,114.85497,-31.182323,0.21020688,146.53455,146.53558,-0.34726301,105.45264,-18.71137
1.0416,0.3670525,-61.043957,0.11940865,0.36705381,105.4677,-161.29909,-38.64436,-88.985443,0.11969143,0.22185595,137.41556,-101.53252,-165.72176,-165.4623,-0.34777299,-234.00032,110.72572,-22.390823,0.22185555,146.55951,146.56055,-0.34767133,105.4673,-13.436233
1.0417,0.35999191,-60.660995,0.11841018,0.35999322,105.48235,-161.03818,-38.86607,-93.29216,0.11869334,0.23328979,137.01762,-100.89443,-164.15959,-165.56458,-0.34817794,-238.49532,106.50187,-13.60425,0.23328944,146.58437,146.58542,-0.34807706,105.48196,-8.1640511
1.0418,0.35257527,-60.278481,0.11741273,0.35257661,105.49702,-160.77547,-39.086227,-97.495544,0.11769626,0.24449757,136.61885,-100.25708,-162.44341,-165.66356,-0.34858033,-242.74596,102.18784,-4.8312159,0.24449724,146.60915,146.61018,-0.34848025,105.49662,-2.8999934
1.0419,0.34480986,-59.896366,0.11641629,0.34481117,105.51168,-160.511,-39.30489,-101.59181,0.11670019,0.25546816,136.21924,-99.620399,-160.57529,-165.75934,-0.34898019,-246.74881,97.788094,3.9197533,0.25546786,146.63383,146.63487,-0.34888089,105.51128,2.3508251
1.0420001,0.33670321,-59.514648,0.11542089,0.33670455,105.52634,-160.2448,-39.522079,-105.57723,0.11570517,0.26619074,135.8188,-98.98439,-158.55754,-165.85194,-0.34937751,-250.50067,93.307228,12.64012,0.2661905,146.65842,146.65945,-0.34927899,105.52595,7.5832815
1.0421,0.32826331,-59.133327,0.11442654,0.32826462,105.54101,-159.97688,-39.73782,-109.44824,0.11471119,0.27665472,135.41756,-98.349037,-156.39261,-165.94145,-0.34977227,-253.99863,88.749878,21.321409,0.27665451,146.68291,146.68396,-0.34967455,105.54061,12.792292
1.0422,0.31949833,-58.752361,0.11343324,0.31949967,105.55568,-159.70728,-39.952164,-113.20138,0.11371826,0.28684974,135.01549,-97.714279,-154.08301,-166.02794,-0.3501645,-257.23996,84.120712,29.955261,0.28684959,146.70731,146.70836,-0.35006756,105.55528,17.972837
1.0423,0.31041688,-58.37175,0.11244102,0.31041822,105.57035,-159.43604,-40.165134,-116.83331,0.11272641,0.29676571,134.61261,-97.080116,-151.63147,-166.11147,-0.35055417,-260.22229,79.424507,38.533333,0.2967656,146.73161,146.73267,-0.35045803,105.56995,23.119913
1.0424,0.30102786,-57.991486,0.11144988,0.30102921,105.58503,-159.16316,-40.376759,-120.34084,0.11173563,0.30639282,134.20895,-96.446533,-149.04079,-166.19209,-0.35094133,-262.94348,74.666061,47.047367,0.30639273,146.75581,146.75687,-0.35084596,105.58463,28.228565
1.0425,0.29134044,-57.611542,0.11045985,0.29134175,105.5997,-158.8887,-40.587082,-123.7209,0.11074596,0.31572151,133.8045,-95.813484,-146.31393,-166.26988,-0.35132593,-265.40158,69.85022,55.489223,0.31572148,146.77994,146.78099,-0.35123137,105.5993,33.293911
1.0426,0.28136408,-57.231907,0.10947092,0.28136542,105.61438,-158.6127,-40.796131,-126.97056,0.10975739,0.32474259,133.39931,-95.180962,-143.45399,-166.34489,-0.35170802,-267.595,64.981873,63.850849,0.32474259,146.80396,146.80501,-0.35161424,105.61398,38.311115
1.0427001,0.2711086,-56.852581,0.10848311,0.27110991,105.62907,-158.33516,-41.003933,-130.08701,0.10876995,0.3334471,132.99335,-94.54895,-140.46416,-166.41721,-0.35208759,-269.52237,60.06596,72.12426,0.33344713,146.82788,146.82893,-0.35199457,105.62866,43.275391
1.0427999,0.260584,-56.473549,0.10749643,0.26058534,105.64375,-158.05614,-41.210522,-133.06761,0.10778362,0.34182641,132.58664,-93.917427,-137.34775,-166.48688,-0.35246462,-271.18265,55.107441,80.301628,0.34182647,146.8517,146.85277,-0.35237238,105.64335,48.182037
1.0429,0.24980062,-56.094791,0.10651089,0.24980193,105.65843,-157.77567,-41.415932,-135.90985,0.10679844,0.34987217,132.17921,-93.286369,-134.1082,-166.55399,-0.35283911,-272.57492,50.111298,88.375229,0.34987229,146.87544,146.8765,-0.35274765,105.65804,53.026421
1.043,0.23876901,-55.716309,0.10552651,0.23877032,105.67313,-157.49376,-41.62019,-138.61134,0.10581441,0.35757649,131.77107,-92.655769,-130.74907,-166.61856,-0.35321108,-273.6987,45.082554,96.337448,0.35757661,146.89908,146.90013,-0.35312042,105.67272,57.80397
1.0431,0.22750001,-55.338093,0.10454329,0.22750132,105.68781,-157.21048,-41.823326,-141.16988,0.10483155,0.36493164,131.36224,-92.025612,-127.27401,-166.68069,-0.35358053,-274.55368,40.026234,104.18081,0.36493182,146.92262,146.92368,-0.35349065,105.68742,62.510208
1.0432,0.21600465,-54.960121,0.10356124,0.21600594,105.70251,-156.92583,-42.025379,-143.58337,0.10384985,0.37193033,130.95273,-91.395874,-123.68677,-166.74043,-0.35394746,-275.13983,34.947369,111.89801,0.37193054,146.94606,146.94713,-0.35385838,105.70211,67.140739
1.0433,0.2042942,-54.582401,0.10258038,0.20429549,105.7172,-156.63988,-42.226364,-145.8499,0.10286934,0.37856564,130.54254,-90.766548,-119.99121,-166.79787,-0.35431188,-275.4574,29.851019,119.48184,0.37856588,146.96941,146.97047,-0.35422358,105.7168,71.691254
1.0434,0.19238017,-54.204929,0.10160071,0.19238146,105.7319,-156.35263,-42.426311,-147.96768,0.10189001,0.38483092,130.13173,-90.137642,-116.19129,-166.85303,-0.35467377,-275.50687,24.742233,126.92528,0.38483122,146.99266,146.99373,-0.35458624,105.7315,76.157516
1.0434999,0.18027425,-53.827679,0.10062224,0.1802755,105.7466,-156.06413,-42.625263,-149.93512,0.10091189,0.39071998,129.72028,-89.509102,-112.29105,-166.90599,-0.35503316,-275.28903,19.626045,134.22147,0.39072031,147.01582,147.01689,-0.3549464,105.7462,80.535439
1.0436,0.1679883,-53.450661,0.099644989,0.16798954,105.76131,-155.77443,-42.823235,-151.75072,0.09993498,0.39622694,129.30823,-88.880959,-108.2946,-166.95682,-0.35539004,-274.8049,14.507504,141.36368,0.3962273,147.03888,147.03995,-0.35530406,105.7609,84.820969
1.0437,0.15553439,-53.073875,0.098668955,0.15553562,105.77601,-155.48357,-43.020248,-153.41316,0.098959282,0.4013463,128.89558,-88.253197,-104.20618,-167.00557,-0.35574439,-274.05579,9.3916407,148.3454,0.40134668,147.06184,147.06291,-0.35565919,105.77561,89.010193
1.0438,0.14292476,-52.697296,0.097694151,0.14292596,105.79072,-155.19154,-43.216351,-154.9213,0.097984821,0.40607294,128.48238,-87.625786,-100.03007,-167.05231,-0.35609624,-273.04318,4.2834415,155.16028,0.40607336,147.0847,147.08577,-0.35601181,105.79032,93.099312
1.0439,0.13017178,-52.320938,0.096720584,0.13017297,105.80543,-154.89842,-43.411552,-156.27412,0.097011589,0.41040215,128.0686,-86.998749,-95.770622,-167.09709,-0.35644558,-271.76895,-0.81209368,161.80214,0.41040263,147.10747,147.10855,-0.35636193,105.80503,97.084618
1.044,0.11728798,-51.944805,0.095748261,0.11728916,105.82014,-154.60425,-43.605869,-157.47078,0.096039601,0.41432962,127.65434,-86.372078,-91.432289,-167.13997,-0.35679242,-270.23514,-5.8900018,168.26498,0.4143301,147.13014,147.13123,-0.35670954,105.81974,100.96252
1.0441,0.10428602,-51.568871,0.094777189,0.10428718,105.83485,-154.30904,-43.799355,-158.51059,0.095068865,0.41785133,127.23954,-85.74575,-87.019547,-167.18102,-0.35713673,-268.444,-10.945381,174.54308,0.41785187,147.15273,147.15379,-0.35705462,105.83445,104.72955
1.0441999,0.091178671,-51.19315,0.093807384,0.091179818,105.84957,-154.01283,-43.992012,-159.39299,0.094099388,0.42096382,126.82427,-85.119774,-82.536957,-167.22029,-0.35747856,-266.3981,-15.973331,180.63078,0.42096439,147.1752,147.17627,-0.35739723,105.84917,108.38235
1.0443,0.077978827,-50.81765,0.092838839,0.077979952,105.86429,-153.71567,-44.183861,-160.11763,0.093131177,0.42366394,126.40855,-84.494164,-77.989143,-167.25783,-0.35781786,-264.10028,-20.969002,186.52275,0.42366454,147.19759,147.19865,-0.3577373,105.86389,111.91769
1.0444,0.064699449,-50.442352,0.091871575,0.064700559,105.87901,-153.4176,-44.374939,-160.68428,0.092164241,0.42594892,125.99238,-83.868896,-73.380737,-167.29372,-0.35815465,-261.55353,-25.92761,192.21379,0.42594954,147.21986,147.22095,-0.3580749,105.87861,115.3325
1.0445,0.051353604,-50.067268,0.090905592,0.051354688,105.89373,-153.11865,-44.565262,-161.09288,0.091198578,0.42781642,125.57581,-83.24398,-68.716469,-167.32799,-0.35848898,-258.76111,-30.844406,197.69897,0.42781711,147.24205,147.24313,-0.35840997,105.89333,118.62376
1.0446,0.037954409,-49.692402,0.089940898,0.03795547,105.90846,-152.81886,-44.754848,-161.34351,0.090234205,0.42926461,125.15884,-82.619438,-64.001076,-167.3607,-0.3588208,-255.72656,-35.714691,202.97354,0.42926529,147.26414,147.26521,-0.35874256,105.90806,121.78866
1.0447,0.024515044,-49.317749,0.088977501,0.024516083,105.92319,-152.51826,-44.943722,-161.4364,0.089271128,0.43029189,124.74152,-81.995255,-59.239346,-167.39191,-0.35915011,-252.45357,-40.53384,208.03299,0.43029264,147.28613,147.28722,-0.35907266,105.92278,124.82448
1.0448,0.011048726,-48.943314,0.0880154,0.011049741,105.93792,-152.2169,-45.131908,-161.37199,0.088309348,0.43089724,124.32385,-81.371422,-54.436077,-167.42168,-0.35947692,-248.94611,-45.297298,212.87302,0.43089801,147.30803,147.30911,-0.35940024,105.93752,127.72865
1.0448999,-0.002431293,-48.569107,0.08705461,-0.0024303033,105.95265,-151.91483,-45.319416,-161.1508,0.087348871,0.43107998,123.90588,-80.747978,-49.596123,-167.45004,-0.35980123,-245.20836,-50.000553,217.48958,0.43108076,147.32982,147.33092,-0.35972533,105.95225,130.49872
1.045,-0.01591175,-48.195129,0.086095124,-0.015910786,105.96738,-151.61205,-45.506271,-160.77357,0.086389706,0.43083981,123.48763,-80.124916,-44.724339,-167.47707,-0.36012307,-241.24469,-54.639191,221.87883,0.43084061,147.35153,147.35262,-0.36004791,105.96698,133.1324
1.0451,-0.029379383,-47.821373,0.085136957,-0.029378444,105.98212,-151.30861,-45.692493,-160.24112,0.085431859,0.43017691,123.0691,-79.502235,-39.825588,-167.50281,-0.3604424,-237.05968,-59.208874,226.0372,0.43017775,147.37312,147.37422,-0.36036801,105.98172,135.62756
1.0452,-0.04282093,-47.447865,0.084180117,-0.042820018,105.99686,-151.00458,-45.878094,-159.55449,0.084475331,0.42909187,122.65035,-78.879951,-34.904774,-167.5273,-0.36075923,-232.65814,-63.705322,229.96132,0.42909274,147.39464,147.39572,-0.36068562,105.99645,137.98215
1.0453,-0.056223158,-47.074604,0.083224602,-0.056222275,106.0116,-150.69995,-46.063087,-158.71483,0.083520122,0.42758569,122.2314,-78.258087,-29.966787,-167.55058,-0.36107358,-228.04509,-68.124367,233.64809,0.42758656,147.41605,147.41714,-0.36100075,106.01119,140.19434
1.0454,-0.069572873,-46.701584,0.082270421,-0.069572017,106.02634,-150.39479,-46.247505,-157.72342,0.082566246,0.42565972,121.81226,-77.636635,-25.01651,-167.57274,-0.36138546,-223.22568,-72.461929,237.09464,0.42566061,147.43736,147.43846,-0.36131337,106.02594,142.26237
1.0455,-0.082856931,-46.328831,0.081317566,-0.082856104,106.04108,-150.08913,-46.431347,-156.58176,0.081613705,0.42331582,121.39297,-77.015617,-20.058846,-167.59378,-0.36169484,-218.20531,-76.713997,240.29832,0.42331675,147.45859,147.45967,-0.36162353,106.04068,144.18471
1.0456001,-0.096062243,-45.956352,0.08036606,-0.096061446,106.05583,-149.78299,-46.614628,-155.2914,0.080662496,0.42055625,120.97356,-76.395058,-15.098682,-167.61375,-0.36200175,-212.98952,-80.876678,243.25682,0.4205572,147.47971,147.4808,-0.3619312,106.05543,145.9599
1.0457,-0.1091758,-45.584137,0.079415895,-0.10917503,106.07058,-149.47643,-46.797375,-153.85408,0.079712629,0.41738358,120.55405,-75.77494,-10.140871,-167.63274,-0.36230615,-207.58405,-84.946175,245.96796,0.41738454,147.50073,147.50183,-0.36223638,106.07018,147.58667
1.0458,-0.12218469,-45.212212,0.078467071,-0.12218395,106.08533,-149.16946,-46.979591,-152.27168,0.078764111,0.4138009,120.13448,-75.155312,-5.190279,-167.65074,-0.36260808,-201.99478,-88.9188,248.42987,0.41380188,147.52165,147.52275,-0.36253908,106.08493,149.06392
1.0459,-0.13507608,-44.840591,0.077519603,-0.13507536,106.10009,-148.86217,-47.161282,-150.54623,0.077816941,0.40981165,119.71488,-74.536186,-0.2517429,-167.6678,-0.36290756,-196.22781,-92.790947,250.64096,0.40981266,147.5425,147.54359,-0.36283931,106.09969,150.39066
1.046,-0.14783727,-44.469265,0.076573484,-0.14783658,106.11485,-148.55453,-47.34248,-148.67986,0.076871119,0.40541968,119.29527,-73.917549,4.6699548,-167.68401,-0.36320454,-190.28932,-96.559158,252.59982,0.40542072,147.56323,147.56433,-0.36313704,106.11444,151.56604
1.0461,-0.16045567,-44.098259,0.07562872,-0.16045502,106.1296,-148.24661,-47.523182,-146.67484,0.075926647,0.40062925,118.87566,-73.299454,9.5700293,-167.69934,-0.36349905,-184.1857,-100.22006,254.30536,0.4006303,147.58388,147.58498,-0.36343232,106.1292,152.58945
