"Time","loadInertia.w","loadInertia.phi","armature.T","dcpm.la.i","core.T"
0.45699999,146.97128,67.23774,310.02634,149.18465,294.38858
0.458,146.96956,67.384705,310.06015,149.18263,294.39389
0.45899999,146.96783,67.531677,310.0939,149.18086,294.3992
0.46000001,146.96611,67.678642,310.12769,149.17935,294.40454
0.461,146.96437,67.825607,310.16141,149.17807,294.40988
0.46200001,146.96263,67.972572,310.19513,149.17703,294.41522
0.463,146.96091,68.11953,310.22882,149.17624,294.42056
0.46399999,146.95917,68.266495,310.26248,149.17566,294.42593
0.465,146.95743,68.413452,310.29614,149.17529,294.4313
0.46599999,146.95569,68.56041,310.32977,149.17516,294.43668
0.46700001,146.95395,68.707359,310.3634,149.17522,294.44208
0.46799999,146.95221,68.854317,310.397,149.17549,294.44748
0.46900001,146.95047,69.001266,310.43057,149.17595,294.45288
0.47,146.94873,69.148216,310.46411,149.17662,294.45828
0.47099999,146.94699,69.295166,310.49765,149.17746,294.46371
0.472,146.94525,69.442108,310.53119,149.17848,294.46915
0.47299999,146.94353,69.589058,310.56467,149.17969,294.47458
0.47400001,146.94179,69.736,310.59814,149.18105,294.48001
0.47499999,146.94006,69.882942,310.63162,149.18259,294.48547
0.47600001,146.93834,70.029877,310.66507,149.18427,294.49094
0.477,146.93663,70.176819,310.69849,149.18611,294.49643
0.47799999,146.93491,70.323753,310.7319,149.1881,294.50189
0.479,146.9332,70.470688,310.76529,149.19023,294.50739
0.47999999,146.93149,70.617615,310.79865,149.19249,294.51288
0.48100001,146.92979,70.764549,310.832,149.19489,294.5184
0.48199999,146.9281,70.911476,310.86536,149.19739,294.52393
0.48300001,146.92641,71.058403,310.89865,149.20003,294.52945
0.484,146.92473,71.20533,310.93195,149.20277,294.53497
0.48500001,146.92305,71.352257,310.96524,149.20563,294.5405
0.486,146.92137,71.499176,310.9985,149.20859,294.54605
0.48699999,146.91971,71.646095,311.03174,149.21164,294.55161
0.48800001,146.91805,71.793015,311.06497,149.21478,294.55719
0.48899999,146.9164,71.939934,311.09821,149.218,294.56274
0.49000001,146.91475,72.086845,311.13138,149.22131,294.56833
0.491,146.9131,72.233765,311.16458,149.2247,294.57391
0.49200001,146.91147,72.380676,311.19772,149.22816,294.57953
0.493,146.90985,72.527588,311.23087,149.23169,294.58514
0.49399999,146.90823,72.674492,311.26401,149.23529,294.59076
0.495,146.90663,72.821404,311.29712,149.23892,294.59637
0.49599999,146.90503,72.968307,311.3302,149.24263,294.60202
0.49700001,146.90343,73.115211,311.36328,149.24637,294.60764
0.498,146.90184,73.262115,311.39633,149.25017,294.61328
0.49900001,146.90027,73.409012,311.42938,149.254,294.61896
0.5,146.8987,73.555916,311.46243,149.25786,294.6246
0.5,146.8987,73.555916,311.46243,149.25786,294.6246
0.50099999,147.21538,73.702972,311.49542,149.19498,294.63028
0.50199997,147.53178,73.850342,311.52829,149.00101,294.63596
0.50300002,147.84766,73.998032,311.561,148.6797,294.64166
0.50400001,148.16272,74.146042,311.59344,148.235,294.64737
0.505,148.4767,74.294357,311.62555,147.67088,294.65308
0.50599998,148.78938,74.442993,311.65723,146.99126,294.65878
0.50700003,149.10049,74.591942,311.68845,146.20007,294.66449
0.50800002,149.40982,74.741196,311.71909,145.30122,294.67023
0.509,149.71712,74.890755,311.74911,144.29858,294.67596
0.50999999,150.02219,75.040627,311.77847,143.19601,294.6817
0.51099998,150.32481,75.190796,311.80707,141.99739,294.68744
0.51200002,150.6248,75.34127,311.83493,140.7065,294.69321
0.51300001,150.92195,75.49205,311.86191,139.32716,294.69897
0.514,151.21608,75.64312,311.88806,137.86313,294.70474
0.51499999,151.507,75.794479,311.91327,136.31816,294.71051
0.51599997,151.79459,75.946129,311.93753,134.69594,294.71628
0.51700002,152.07864,76.098068,311.96078,133.00017,294.72208
0.51800001,152.35902,76.250282,311.98306,131.23444,294.72784
0.51899999,152.63557,76.402786,312.00427,129.40236,294.73364
0.51999998,152.90817,76.555557,312.02444,127.50748,294.73944
0.52100003,153.1767,76.708595,312.04352,125.55329,294.74524
0.52200001,153.44099,76.861908,312.06152,123.54324,294.75104
0.523,153.70099,77.01548,312.0784,121.48074,294.75684
0.52399999,153.95654,77.169304,312.09421,119.36913,294.76263
0.52499998,154.20757,77.323387,312.10886,117.21172,294.76846
0.52600002,154.45398,77.477722,312.12241,115.01173,294.77426
0.52700001,154.69566,77.632294,312.13486,112.77237,294.78006
0.528,154.93257,77.787109,312.14618,110.49677,294.78589
0.52899998,155.16461,77.942162,312.1564,108.188,294.79169
0.52999997,155.39171,78.097435,312.1655,105.84908,294.79752
0.53100002,155.61383,78.252945,312.17355,103.48295,294.80331
0.53200001,155.83089,78.408661,312.18051,101.09253,294.80911
0.53299999,156.04286,78.564598,312.18643,98.680626,294.81491
0.53399998,156.24969,78.720749,312.19128,96.250031,294.82074
0.53500003,156.45134,78.877098,312.19513,93.803429,294.82654
0.53600001,156.6478,79.033646,312.198,91.34346,294.83234
0.537,156.839,79.190392,312.19986,88.872711,294.83813
0.53799999,157.02496,79.347328,312.20081,86.3937,294.8439
0.53899997,157.20567,79.50444,312.20081,83.908852,294.8497
0.54000002,157.38109,79.661736,312.19989,81.420563,294.8555
0.54100001,157.55122,79.819199,312.19809,78.931137,294.86127
0.542,157.71608,79.976837,312.19547,76.442833,294.86703
0.54299998,157.87566,80.134636,312.19202,73.957817,294.8728
0.54400003,158.02997,80.292587,312.18777,71.478218,294.87857
0.54500002,158.17903,80.450691,312.1828,69.006088,294.88434
0.546,158.32285,80.60894,312.17706,66.543404,294.89008
0.54699999,158.46146,80.767334,312.17062,64.092079,294.89584
0.54799998,158.59488,80.925865,312.16354,61.653973,294.90158
0.54900002,158.72313,81.084518,312.15579,59.230873,294.90732
0.55000001,158.84627,81.243309,312.14743,56.824501,294.91306
0.551,158.96432,81.402214,312.13852,54.436512,294.91876
0.55199999,159.07732,81.561234,312.12903,52.068501,294.92447
0.55299997,159.18532,81.720367,312.11902,49.722,294.93018
0.55400002,159.28836,81.879601,312.10855,47.398472,294.93588
0.55500001,159.38651,82.03894,312.0976,45.099316,294.94159
0.55599999,159.47978,82.198372,312.08621,42.825878,294.94727
0.55699998,159.56828,82.357903,312.0744,40.579441,294.95294
0.55800003,159.65204,82.517509,312.06226,38.361217,294.95859
0.55900002,159.73111,82.6772,312.04971,36.172367,294.96426
0.56,159.80557,82.836967,312.03687,34.013992,294.96991
0.56099999,159.87549,82.996811,312.02374,31.887135,294.97556
0.56199998,159.94093,83.156723,312.01031,29.79277,294.98117
0.56300002,160.00197,83.316689,311.99664,27.731827,294.98682
0.56400001,160.05865,83.476723,311.98273,25.705179,294.99243
0.565,160.11108,83.63681,311.96863,23.713638,294.99805
0.56599998,160.15932,83.796944,311.95435,21.757961,295.00363
0.56699997,160.20345,83.957123,311.93988,19.838856,295.00922
0.56800002,160.24355,84.117348,311.92526,17.95698,295.0148
0.56900001,160.27969,84.277611,311.91055,16.11293,295.02036
0.56999999,160.31197,84.437904,311.89569,14.307258,295.02594
0.57099998,160.34044,84.598236,311.88077,12.540468,295.03149
0.57200003,160.36522,84.758583,311.86575,10.813011,295.03702
0.57300001,160.38637,84.918961,311.85068,9.1252937,295.04257
0.574,160.40398,85.079361,311.83557,7.4776707,295.0481
0.57499999,160.41812,85.239769,311.8204,5.8704591,295.05359
0.57599998,160.42891,85.400192,311.80524,4.3039246,295.05911
0.57700002,160.43642,85.560623,311.79004,2.7782917,295.06461
0.57800001,160.44073,85.721062,311.77484,1.2937416,295.0701
0.579,160.44194,85.881508,311.75967,-0.14958359,295.07556
0.57999998,160.44012,86.041946,311.74454,-1.5515852,295.08105
0.58099997,160.43539,86.202385,311.7294,-2.9122026,295.08652
0.58200002,160.4278,86.362816,311.71429,-4.2314119,295.09195
0.583,160.41747,86.523239,311.69925,-5.5092287,295.09741
0.58399999,160.40445,86.683655,311.68427,-6.7457032,295.10284
0.58499998,160.38885,86.844048,311.66931,-7.9409218,295.10825
0.58600003,160.37077,87.004425,311.65442,-9.0950031,295.11368
0.58700001,160.35028,87.164787,311.63959,-10.2081,295.11908
0.588,160.32748,87.325127,311.62482,-11.280398,295.12448
0.58899999,160.30244,87.485443,311.61014,-12.312113,295.12985
0.58999997,160.27525,87.645729,311.59552,-13.303488,295.13525
0.59100002,160.246,87.805992,311.58099,-14.254797,295.14062
0.59200001,160.21478,87.966225,311.56653,-15.166342,295.14597
0.59299999,160.18167,88.126419,311.55212,-16.03845,295.15134
0.59399998,160.14674,88.286583,311.53781,-16.871475,295.15668
0.59500003,160.11009,88.446716,311.52359,-17.665794,295.16202
0.59600002,160.07179,88.606804,311.50943,-18.421806,295.16733
0.597,160.03194,88.766861,311.49533,-19.139938,295.17264
0.59799999,159.99059,88.926872,311.48132,-19.820633,295.17795
0.59899998,159.94783,89.086838,311.46741,-20.464355,295.18326
0.60000002,159.90376,89.246765,311.45355,-21.071589,295.18854
0.60100001,159.85843,89.406647,311.43976,-21.642838,295.19385
0.602,159.81194,89.566483,311.42603,-22.178623,295.1991
0.60299999,159.76433,89.726273,311.41238,-22.67948,295.20438
0.60399997,159.7157,89.886009,311.3988,-23.145958,295.20963
0.60500002,159.66612,90.0457,311.38525,-23.57863,295.21487
0.60600001,159.61566,90.205338,311.3718,-23.978075,295.22012
0.60699999,159.56438,90.364929,311.3584,-24.344883,295.22534
0.60799998,159.51236,90.524467,311.34503,-24.679661,295.23059
0.60900003,159.45966,90.683952,311.33173,-24.983025,295.23578
0.61000001,159.40634,90.843391,311.31848,-25.255604,295.241
0.611,159.35249,91.002769,311.30527,-25.498034,295.24619
0.61199999,159.29816,91.162094,311.29211,-25.710955,295.25137
0.61299998,159.24339,91.321365,311.27896,-25.895021,295.25656
0.61400002,159.18826,91.480583,311.26587,-26.050894,295.26175
0.61500001,159.13284,91.63974,311.25281,-26.179237,295.26691
0.616,159.07718,91.798843,311.23978,-26.280722,295.27206
0.61699998,159.02133,91.957893,311.22678,-26.35602,295.27722
0.61799997,158.96535,92.11689,311.21378,-26.405817,295.28235
0.61900002,158.90927,92.275826,311.20084,-26.43079,295.28751
0.62,158.85318,92.434708,311.1879,-26.431625,295.2926
0.62099999,158.79712,92.593529,311.17496,-26.40901,295.29773
0.62199998,158.74112,92.752304,311.16205,-26.363632,295.30286
0.62300003,158.68524,92.911011,311.14914,-26.296181,295.30795
0.62400001,158.62953,93.069672,311.13623,-26.20734,295.31305
0.625,158.57402,93.228271,311.12332,-26.097801,295.31812
0.62599999,158.51878,93.386818,311.11044,-25.968252,295.32318
0.62699997,158.46382,93.545311,311.09756,-25.819374,295.32828
0.62800002,158.40921,93.703751,311.08466,-25.651852,295.33331
0.62900001,158.35497,93.862129,311.07178,-25.466358,295.33838
0.63,158.30115,94.020454,311.05887,-25.263577,295.34341
0.63099998,158.24776,94.178734,311.04596,-25.044178,295.34845
0.63200003,158.19487,94.336952,311.03305,-24.808825,295.35349
0.63300002,158.14249,94.495125,311.02011,-24.558182,295.35849
0.634,158.09065,94.653236,311.00717,-24.292906,295.36353
0.63499999,158.03938,94.811302,310.99423,-24.013651,295.36853
0.63599998,157.98874,94.969315,310.98126,-23.721058,295.3735
0.63700002,157.93872,95.127281,310.96829,-23.415768,295.37851
0.63800001,157.88937,95.285194,310.95529,-23.09841,295.38348
0.639,157.8407,95.443062,310.94229,-22.769611,295.38846
0.63999999,157.79274,95.600876,310.92926,-22.429989,295.3934
0.64099997,157.74551,95.758644,310.9162,-22.080149,295.39838
0.64200002,157.69904,95.916367,310.90314,-21.72069,295.40332
0.64300001,157.65334,96.074043,310.89008,-21.352211,295.40826
0.64399999,157.60841,96.231674,310.87698,-20.975288,295.41318
0.64499998,157.56432,96.389259,310.86386,-20.590498,295.41812
0.64600003,157.52104,96.546806,310.85074,-20.198402,295.42303
0.64700001,157.47859,96.7043,310.83759,-19.799561,295.42792
0.648,157.43701,96.861763,310.8244,-19.394514,295.43283
0.64899999,157.39629,97.01918,310.81122,-18.983799,295.43771
0.64999998,157.35645,97.176552,310.798,-18.567938,295.4426
0.65100002,157.31749,97.333893,310.78479,-18.147449,295.44748
0.65200001,157.27942,97.491188,310.77155,-17.722836,295.45233
0.653,157.24226,97.648453,310.7583,-17.294588,295.45721
0.65399998,157.20602,97.805672,310.74503,-16.863188,295.46204
0.65499997,157.1707,97.96286,310.73175,-16.429111,295.46689
0.65600002,157.13631,98.120018,310.71844,-15.992816,295.47174
0.65700001,157.10283,98.277138,310.70514,-15.55475,295.47656
0.65799999,157.07028,98.434219,310.6918,-15.115352,295.48138
0.65899998,157.03868,98.591278,310.67847,-14.675049,295.48618
0.66000003,157.008,98.748299,310.6651,-14.234258,295.49097
0.66100001,156.97827,98.905289,310.65176,-13.793381,295.49579
0.662,156.94946,99.062256,310.63837,-13.35281,295.50055
0.66299999,156.9216,99.219193,310.625,-12.912928,295.50534
0.66399997,156.89465,99.376099,310.6116,-12.474104,295.5101
0.66500002,156.86865,99.532982,310.59821,-12.036696,295.51486
0.66600001,156.84357,99.689835,310.58481,-11.60105,295.51962
0.667,156.81941,99.846672,310.57141,-11.167503,295.52435
0.66799998,156.79617,100.00348,310.55798,-10.73638,295.52911
0.66900003,156.77385,100.16026,310.54459,-10.307991,295.53384
0.67000002,156.75243,100.31702,310.53116,-9.882638,295.53854
0.671,156.7319,100.47377,310.51773,-9.4606113,295.54327
0.67199999,156.71227,100.63049,310.50433,-9.0421906,295.54797
0.67299998,156.69353,100.78719,310.49091,-8.6276445,295.55267
0.67400002,156.67564,100.94388,310.47748,-8.217227,295.55734
0.67500001,156.65865,101.10054,310.46408,-7.8111854,295.56204
0.676,156.64249,101.25719,310.45065,-7.4097557,295.56671
0.67699999,156.6272,101.41383,310.43726,-7.0131612,295.57138
0.67799997,156.61272,101.57045,310.42383,-6.6216159,295.57602
0.67900002,156.59909,101.72705,310.41043,-6.235321,295.58069
0.68000001,156.58626,101.88364,310.39703,-5.8544717,295.58533
0.68099999,156.57423,102.04023,310.38367,-5.4792495,295.58997
0.68199998,156.563,102.19679,310.37027,-5.1098266,295.59457
0.68300003,156.55254,102.35336,310.3569,-4.7463651,295.59918
0.68400002,156.54285,102.5099,310.34354,-4.3890166,295.60379
0.685,156.53391,102.66644,310.3302,-4.0379252,295.6084
0.68599999,156.52571,102.82297,310.31683,-3.6932237,295.61301
0.68699998,156.51823,102.97949,310.3035,-3.3550348,295.61758
0.68800002,156.51146,103.13601,310.29019,-3.023473,295.62216
0.68900001,156.50539,103.29251,310.27689,-2.6986446,295.62674
0.69,156.5,103.44901,310.26358,-2.380645,295.63129
0.69099998,156.49529,103.60551,310.25031,-2.0695622,295.63583
0.69199997,156.49121,103.76201,310.23703,-1.7654742,295.64038
0.69300002,156.48779,103.9185,310.22379,-1.4684529,295.64493
0.69400001,156.48499,104.07498,310.21054,-1.1785599,295.64944
0.69499999,156.48277,104.23147,310.1973,-0.89584917,295.65399
0.69599998,156.48117,104.38795,310.18408,-0.62036717,295.65848
0.69700003,156.48015,104.54443,310.1709,-0.35215318,295.66299
0.69800001,156.47968,104.70091,310.15771,-0.091237888,295.66751
0.699,156.47975,104.85739,310.14456,0.16235493,295.672
0.69999999,156.48036,105.01387,310.13141,0.40860853,295.67648
0.70099998,156.48148,105.17035,310.11829,0.64751303,295.68094
0.70200002,156.48309,105.32684,310.10516,0.87906569,295.68542
0.70300001,156.4852,105.48331,310.09207,1.1032701,295.68988
0.704,156.48778,105.6398,310.07898,1.3201362,295.69434
0.70499998,156.4908,105.7963,310.06592,1.5296804,295.69876
0.70599997,156.49426,105.95278,310.05286,1.7319249,295.70322
0.70700002,156.49815,106.10928,310.03983,1.9268978,295.70764
0.708,156.50244,106.26578,310.02682,2.1146326,295.71207
0.70899999,156.50711,106.42229,310.01382,2.2951686,295.71646
0.70999998,156.51218,106.5788,310.00085,2.4685504,295.72089
0.71100003,156.51759,106.73531,309.98788,2.6348271,295.72528
0.71200001,156.52335,106.89183,309.97495,2.7940533,295.72968
0.713,156.52943,107.04836,309.96204,2.9462876,295.73404
0.71399999,156.53584,107.20489,309.94913,3.0915942,295.73843
0.71499997,156.54256,107.36143,309.93622,3.2300403,295.7428
0.71600002,156.54955,107.51797,309.92337,3.3616979,295.74713
0.71700001,156.55682,107.67453,309.91049,3.4866433,295.7515
0.71799999,156.56435,107.83109,309.89767,3.6049562,295.75583
0.71899998,156.57211,107.98766,309.88486,3.7167194,295.76019
0.72000003,156.58011,108.14423,309.87204,3.8220201,295.7645
0.72100002,156.58833,108.30082,309.85925,3.920948,295.76883
0.722,156.59676,108.45741,309.8465,4.0135965,295.77313
0.72299999,156.60536,108.61401,309.83374,4.1000609,295.77747
0.72399998,156.61415,108.77062,309.82101,4.1804409,295.78174
0.72500002,156.62309,108.92724,309.80829,4.2548375,295.78604
0.72600001,156.6322,109.08387,309.79559,4.3233538,295.79031
0.727,156.64145,109.2405,309.7829,4.386096,295.79462
0.72799999,156.65082,109.39715,309.77023,4.4431729,295.79886
0.72899997,156.66029,109.5538,309.7576,4.4946938,295.80313
0.73000002,156.66989,109.71047,309.74496,4.5407705,295.80737
0.73100001,156.67957,109.86714,309.73233,4.5815172,295.81165
0.73199999,156.68933,110.02383,309.71973,4.6170478,295.81589
0.73299998,156.69916,110.18053,309.70715,4.6474795,295.8201
0.73400003,156.70905,110.33723,309.69458,4.6729293,295.82434
0.73500001,156.71899,110.49394,309.68204,4.6935158,295.82855
0.736,156.72896,110.65067,309.66949,4.7093587,295.83276
0.73699999,156.73897,110.8074,309.65695,4.7205782,295.83698
0.73799998,156.74899,110.96414,309.64444,4.7272954,295.84116
0.73900002,156.75903,111.1209,309.63196,4.7296319,295.84534
0.74000001,156.76907,111.27766,309.61948,4.7277098,295.84952
0.741,156.7791,111.43443,309.60703,4.7216511,295.8537
0.74199998,156.78911,111.59122,309.59457,4.7115788,295.85785
0.74299997,156.79909,111.74802,309.58215,4.6976147,295.86203
0.74400002,156.80904,111.90482,309.56973,4.679882,295.86618
0.745,156.81894,112.06163,309.55731,4.6585026,295.8703
0.74599999,156.82881,112.21845,309.54492,4.6335993,295.87445
0.74699998,156.83861,112.37529,309.53256,4.6052933,295.87857
0.74800003,156.84834,112.53214,309.5202,4.5737062,295.88269
0.74900001,156.85802,112.68899,309.50784,4.538959,295.88681
0.75,156.86761,112.84585,309.49551,4.5011721,295.89093
0.75099999,156.87712,113.00272,309.48322,4.460464,295.89502
0.75199997,156.88654,113.15961,309.47089,4.4169545,295.89911
0.75300002,156.89586,113.3165,309.45862,4.3707609,295.9032
0.75400001,156.90509,113.4734,309.44635,4.322,295.90729
0.755,156.9142,113.6303,309.43408,4.2707882,295.91135
0.75599998,156.92322,113.78722,309.42181,4.2172394,295.91541
0.75700003,156.9321,113.94415,309.40961,4.1614676,295.91946
0.75800002,156.94087,114.10109,309.39737,4.1035848,295.92352
0.759,156.94952,114.25803,309.38516,4.0437021,295.92755
0.75999999,156.95804,114.41499,309.37299,3.9819293,295.93161
0.76099998,156.96642,114.57195,309.36081,3.9183743,295.93564
