"Time","smee.is[1]","smee.idq_dr[1]","smee.idq_sr[2]","smee.lesigma.i","speed.phi","voltageController.I.y","smee.idq_sr[1]","smee.is[2]","speed.w","smee.idq_rr[2]"
5.8238001,0.00027240859,0.036323011,-0.0014145043,9.9982862,835.76056,49.972122,-1.7165688e-08,-0.0013382699,157.07964,-1.8896941e-05
5.8239002,0.00031587301,0.036304634,-0.0014145038,9.9982843,835.77625,49.972103,-1.7172807e-08,-0.0013519984,157.07964,-1.8882065e-05
5.8239999,0.00035902567,0.036286257,-0.0014145033,9.9982834,835.79199,49.972088,-1.7179929e-08,-0.0013643927,157.07964,-1.8867202e-05
5.8241,0.00040182399,0.03626788,-0.0014145029,9.9982824,835.80768,49.972073,-1.7187048e-08,-0.0013754404,157.07964,-1.8852352e-05
5.8242002,0.00044422573,0.036249503,-0.0014145025,9.9982805,835.82336,49.972054,-1.719417e-08,-0.0013851307,157.07964,-1.8837512e-05
5.8242998,0.00048618906,0.036231127,-0.001414502,9.9982796,835.83911,49.972038,-1.7201291e-08,-0.001393454,157.07964,-1.8822684e-05
5.8243999,0.00052767253,0.03621275,-0.0014145016,9.9982786,835.8548,49.972023,-1.7208411e-08,-0.0014004023,157.07964,-1.8807868e-05
5.8245001,0.00056863524,0.036194373,-0.0014145011,9.9982777,835.87048,49.972008,-1.7215532e-08,-0.0014059684,157.07964,-1.8793064e-05
5.8246002,0.00060903677,0.036175996,-0.0014145006,9.9982758,835.88623,49.971989,-1.7222654e-08,-0.0014101471,157.07964,-1.8778272e-05
5.8246999,0.00064883719,0.036157619,-0.0014145002,9.9982748,835.90192,49.971973,-1.7229775e-08,-0.001412934,157.07964,-1.8763491e-05
5.8248,0.00068799732,0.036139242,-0.0014144998,9.9982738,835.9176,49.971958,-1.7236896e-08,-0.0014143266,157.07964,-1.8748722e-05
5.8249002,0.00072647841,0.036120865,-0.0014144994,9.9982729,835.93335,49.971943,-1.7244018e-08,-0.0014143235,157.07964,-1.8733965e-05
5.8249998,0.00076424255,0.036102489,-0.0014144989,9.998271,835.94904,49.971928,-1.7251141e-08,-0.0014129245,157.07964,-1.871922e-05
5.8250999,0.00080125243,0.036084108,-0.0014144984,9.99827,835.96472,49.971909,-1.7258262e-08,-0.0014101312,157.07964,-1.8704486e-05
5.8252001,0.00083747157,0.036065731,-0.001414498,9.9982691,835.98047,49.971893,-1.7265384e-08,-0.0014059462,157.07964,-1.8689763e-05
5.8253002,0.00087286416,0.036047354,-0.0014144976,9.9982681,835.99615,49.971878,-1.7272507e-08,-0.0014003738,157.07964,-1.8675053e-05
5.8253999,0.00090739538,0.036028977,-0.0014144972,9.9982662,836.0119,49.971863,-1.7279628e-08,-0.0013934193,157.07964,-1.8660356e-05
5.8255,0.00094103103,0.036010597,-0.0014144967,9.9982653,836.02759,49.971848,-1.728675e-08,-0.0013850898,157.07964,-1.8645667e-05
5.8256001,0.00097373803,0.03599222,-0.0014144962,9.9982643,836.04327,49.971828,-1.7293873e-08,-0.0013753932,157.07964,-1.8630994e-05
5.8256998,0.001005484,0.035973839,-0.0014144958,9.9982634,836.05902,49.971813,-1.7300996e-08,-0.0013643395,157.07964,-1.8616329e-05
5.8257999,0.0010362377,0.035955463,-0.0014144954,9.9982615,836.07471,49.971798,-1.7308118e-08,-0.0013519392,157.07964,-1.8601677e-05
5.8259001,0.0010659688,0.035937086,-0.0014144949,9.9982605,836.09039,49.971783,-1.7315241e-08,-0.0013382047,157.07964,-1.8587038e-05
5.8260002,0.0010946478,0.035918705,-0.0014144945,9.9982595,836.10614,49.971767,-1.7322362e-08,-0.0013231497,157.07964,-1.8572407e-05
5.8260999,0.0011222465,0.035900328,-0.001414494,9.9982586,836.12183,49.971752,-1.7329485e-08,-0.0013067888,157.07964,-1.8557792e-05
5.8262,0.0011487376,0.035881948,-0.0014144935,9.9982567,836.13751,49.971733,-1.7336609e-08,-0.0012891383,157.07964,-1.8543185e-05
5.8263001,0.0011740952,0.035863571,-0.0014144932,9.9982557,836.15326,49.971718,-1.7343732e-08,-0.0012702156,157.07964,-1.8528592e-05
5.8263998,0.001198294,0.035845194,-0.0014144927,9.9982548,836.16895,49.971703,-1.7350855e-08,-0.0012500393,157.07964,-1.8514009e-05
5.8264999,0.0012213101,0.035826813,-0.0014144923,9.9982538,836.18469,49.971687,-1.7357978e-08,-0.0012286295,157.07964,-1.8499439e-05
5.8266001,0.0012431211,0.035808437,-0.0014144918,9.9982529,836.20038,49.971672,-1.73651e-08,-0.0012060071,157.07964,-1.848488e-05
5.8267002,0.0012637052,0.035790056,-0.0014144913,9.998251,836.21606,49.971657,-1.7372223e-08,-0.0011821946,157.07964,-1.8470331e-05
5.8267999,0.0012830421,0.035771679,-0.001414491,9.99825,836.23181,49.971642,-1.7379346e-08,-0.0011572154,157.07964,-1.8455796e-05
5.8269,0.0013011128,0.035753299,-0.0014144905,9.9982491,836.2475,49.971626,-1.7386469e-08,-0.0011310942,157.07964,-1.8441271e-05
5.8270001,0.0013178996,0.035734922,-0.00141449,9.9982481,836.26318,49.971611,-1.7393592e-08,-0.0011038567,157.07964,-1.8426757e-05
5.8270998,0.0013333856,0.035716545,-0.0014144896,9.9982462,836.27893,49.971592,-1.7400716e-08,-0.00107553,157.07964,-1.8412256e-05
5.8271999,0.0013475558,0.035698164,-0.0014144892,9.9982452,836.29462,49.971577,-1.7407841e-08,-0.0010461417,157.07964,-1.8397766e-05
5.8273001,0.001360396,0.035679787,-0.0014144888,9.9982443,836.3103,49.971561,-1.7414964e-08,-0.0010157211,157.07964,-1.8383289e-05
5.8274002,0.0013718938,0.035661411,-0.0014144883,9.9982433,836.32605,49.971546,-1.7422087e-08,-0.00098429818,157.07964,-1.8368821e-05
5.8274999,0.0013820376,0.03564303,-0.0014144878,9.9982424,836.34174,49.971531,-1.742921e-08,-0.00095190381,157.07964,-1.8354365e-05
5.8276,0.0013908175,0.035624653,-0.0014144874,9.9982405,836.35742,49.971516,-1.7436333e-08,-0.00091857009,157.07964,-1.8339922e-05
5.8277001,0.0013982248,0.035606276,-0.001414487,9.9982395,836.37317,49.9715,-1.7443456e-08,-0.00088432984,157.07964,-1.8325489e-05
5.8277998,0.0014042524,0.035587896,-0.0014144866,9.9982386,836.38885,49.971485,-1.745058e-08,-0.00084921694,157.07964,-1.8311068e-05
5.8278999,0.001408894,0.035569519,-0.0014144861,9.9982376,836.4046,49.97147,-1.7457705e-08,-0.00081326597,157.07964,-1.8296658e-05
5.8280001,0.0014121452,0.035551142,-0.0014144856,9.9982367,836.42029,49.971455,-1.7464828e-08,-0.00077651237,157.07964,-1.828226e-05
5.8281002,0.0014140027,0.035532765,-0.0014144853,9.9982347,836.43597,49.971439,-1.7471951e-08,-0.00073899253,157.07964,-1.8267872e-05
5.8281999,0.0014144649,0.035514388,-0.0014144848,9.9982338,836.45172,49.971424,-1.7479074e-08,-0.0007007434,157.07964,-1.8253497e-05
5.8283,0.0014135313,0.035496008,-0.0014144843,9.9982328,836.46741,49.971409,-1.7486197e-08,-0.00066180271,157.07964,-1.8239134e-05
5.8284001,0.0014112025,0.035477631,-0.0014144839,9.9982319,836.48309,49.971394,-1.7493322e-08,-0.00062220899,157.07964,-1.822478e-05
5.8284998,0.001407481,0.035459254,-0.0014144835,9.9982309,836.49884,49.971378,-1.7500446e-08,-0.00058200123,157.07964,-1.821044e-05
5.8285999,0.0014023706,0.035440877,-0.0014144831,9.998229,836.51453,49.971363,-1.7507569e-08,-0.00054121908,157.07964,-1.819611e-05
5.8287001,0.0013958763,0.0354225,-0.0014144826,9.9982281,836.53021,49.971348,-1.7514692e-08,-0.00049990288,157.07964,-1.818179e-05
5.8288002,0.0013880043,0.035404123,-0.0014144821,9.9982271,836.54596,49.971333,-1.7521817e-08,-0.00045809339,157.07964,-1.8167484e-05
5.8288999,0.0013787625,0.03538575,-0.0014144818,9.9982262,836.56165,49.971317,-1.752894e-08,-0.0004158318,157.07964,-1.8153189e-05
5.829,0.0013681601,0.035367373,-0.0014144813,9.9982252,836.57739,49.971302,-1.7536063e-08,-0.00037315988,157.07964,-1.8138904e-05
5.8291001,0.0013562075,0.035348997,-0.0014144809,9.9982243,836.59308,49.971287,-1.7543186e-08,-0.00033011971,157.07964,-1.8124631e-05
5.8291998,0.0013429165,0.03533062,-0.0014144804,9.9982224,836.60876,49.971272,-1.755031e-08,-0.00028675378,157.07964,-1.811037e-05
5.8292999,0.0013283002,0.035312247,-0.00141448,9.9982214,836.62451,49.971256,-1.7557435e-08,-0.00024310489,157.07964,-1.8096118e-05
5.8294001,0.0013123731,0.03529387,-0.0014144796,9.9982204,836.6402,49.971241,-1.7564558e-08,-0.00019921611,157.07964,-1.8081879e-05
5.8295002,0.0012951508,0.035275497,-0.0014144791,9.9982195,836.65588,49.971226,-1.7571681e-08,-0.00015513075,157.07964,-1.8067651e-05
5.8295999,0.0012766503,0.03525712,-0.0014144786,9.9982185,836.67163,49.97121,-1.7578804e-08,-0.00011089233,157.07964,-1.8053435e-05
5.8297,0.00125689,0.035238747,-0.0014144783,9.9982166,836.68732,49.971195,-1.7585927e-08,-6.6544497e-05,157.07964,-1.8039229e-05
5.8298001,0.0012358893,0.03522037,-0.0014144778,9.9982157,836.703,49.971184,-1.7593051e-08,-2.2131022e-05,157.07964,-1.8025035e-05
5.8298998,0.001213669,0.035201997,-0.0014144774,9.9982147,836.71875,49.971169,-1.7600174e-08,2.2304268e-05,157.07964,-1.8010853e-05
5.8299999,0.0011902509,0.035183623,-0.001414477,9.9982138,836.73444,49.971153,-1.7607297e-08,6.6717519e-05,157.07964,-1.7996681e-05
5.8301001,0.0011656581,0.03516525,-0.0014144765,9.9982128,836.75012,49.971138,-1.761442e-08,0.0001110649,157.07964,-1.798252e-05
5.8302002,0.001139915,0.035146873,-0.0014144761,9.9982119,836.76587,49.971123,-1.7621543e-08,0.00015530265,157.07964,-1.7968372e-05
5.8302999,0.001113047,0.0351285,-0.0014144756,9.99821,836.78156,49.971107,-1.7628667e-08,0.0001993871,157.07964,-1.7954233e-05
5.8304,0.0010850806,0.035110131,-0.0014144753,9.998209,836.7973,49.971092,-1.763579e-08,0.00024327476,157.07964,-1.7940107e-05
5.8305001,0.0010560433,0.035091758,-0.0014144748,9.998208,836.81299,49.971077,-1.7642913e-08,0.00028692232,157.07964,-1.7925991e-05
5.8305998,0.0010259638,0.035073385,-0.0014144743,9.9982071,836.82867,49.971062,-1.7650036e-08,0.00033028668,157.07964,-1.7911887e-05
5.8306999,0.00099487195,0.035055012,-0.001414474,9.9982061,836.84442,49.97105,-1.7657159e-08,0.00037332505,157.07964,-1.7897793e-05
5.8308001,0.00096279819,0.035036642,-0.0014144735,9.9982052,836.86011,49.971035,-1.7664282e-08,0.00041599499,157.07964,-1.7883711e-05
5.8309002,0.00092977437,0.035018269,-0.0014144731,9.9982042,836.87579,49.97102,-1.7671404e-08,0.00045825436,157.07964,-1.7869641e-05
5.8309999,0.00089583296,0.0349999,-0.0014144727,9.9982023,836.89154,49.971004,-1.7678527e-08,0.00050006149,157.07964,-1.785558e-05
5.8311,0.00086100749,0.034981526,-0.0014144722,9.9982014,836.90723,49.970989,-1.768565e-08,0.00054137502,157.07964,-1.7841532e-05
5.8312001,0.0008253323,0.034963157,-0.0014144718,9.9982004,836.92291,49.970974,-1.7692772e-08,0.00058215432,157.07964,-1.7827495e-05
5.8312998,0.00078884268,0.034944788,-0.0014144713,9.9981995,836.93866,49.970963,-1.7699895e-08,0.00062235905,157.07964,-1.7813469e-05
5.8313999,0.00075157452,0.034926418,-0.001414471,9.9981985,836.95435,49.970947,-1.7707018e-08,0.00066194957,157.07964,-1.7799453e-05
5.8315001,0.00071356475,0.034908049,-0.0014144705,9.9981976,836.97003,49.970932,-1.7714139e-08,0.00070088683,157.07964,-1.7785449e-05
5.8316002,0.00067485077,0.034889679,-0.00141447,9.9981956,836.98578,49.970917,-1.7721261e-08,0.00073913235,157.07964,-1.7771457e-05
5.8316998,0.00063547079,0.03487131,-0.0014144697,9.9981947,837.00146,49.970901,-1.7728384e-08,0.00077664841,157.07964,-1.7757475e-05
5.8318,0.00059546373,0.034852941,-0.0014144692,9.9981937,837.01721,49.97089,-1.7735506e-08,0.00081339799,157.07964,-1.7743503e-05
5.8319001,0.00055486907,0.034834575,-0.0014144687,9.9981928,837.0329,49.970875,-1.7742627e-08,0.00084934483,157.07964,-1.7729544e-05
5.8319998,0.00051372679,0.034816206,-0.0014144684,9.9981918,837.04858,49.97086,-1.774975e-08,0.00088445342,157.07964,-1.7715596e-05
5.8320999,0.00047207758,0.03479784,-0.0014144679,9.9981909,837.06433,49.970844,-1.7756872e-08,0.00091868918,157.07964,-1.7701657e-05
5.8322001,0.0004299625,0.034779474,-0.0014144675,9.9981899,837.08002,49.970829,-1.7763993e-08,0.00095201825,157.07964,-1.7687731e-05
5.8323002,0.00038742315,0.034761105,-0.0014144671,9.998189,837.0957,49.970818,-1.7771114e-08,0.00098440784,157.07964,-1.7673816e-05
5.8323998,0.00034450146,0.034742739,-0.0014144666,9.9981871,837.11145,49.970802,-1.7778236e-08,0.0010158259,157.07964,-1.7659911e-05
5.8325,0.00030123981,0.034724377,-0.0014144662,9.9981861,837.12714,49.970787,-1.7785357e-08,0.0010462414,157.07964,-1.7646018e-05
5.8326001,0.00025768092,0.034706011,-0.0014144658,9.9981852,837.14282,49.970772,-1.7792479e-08,0.0010756244,157.07964,-1.7632135e-05
5.8326998,0.00021386775,0.034687646,-0.0014144654,9.9981842,837.15857,49.97076,-1.77996e-08,0.0011039458,157.07964,-1.7618264e-05
5.8327999,0.00016984355,0.03466928,-0.0014144649,9.9981833,837.17426,49.970745,-1.780672e-08,0.0011311778,157.07964,-1.7604403e-05
5.8329,0.00012565176,0.034650918,-0.0014144646,9.9981823,837.19,49.97073,-1.7813841e-08,0.0011572934,157.07964,-1.7590553e-05
5.8330002,8.133598e-05,0.034632556,-0.0014144641,9.9981813,837.20569,49.970718,-1.7820962e-08,0.001182267,157.07964,-1.7576715e-05
5.8330998,3.6939968e-05,0.034614194,-0.0014144636,9.9981804,837.22137,49.970703,-1.7828082e-08,0.0012060737,157.07964,-1.7562887e-05
5.8332,-7.4924742e-06,0.034595829,-0.0014144633,9.9981785,837.23712,49.970688,-1.7835202e-08,0.0012286901,157.07964,-1.754907e-05
5.8333001,-5.1917494e-05,0.03457747,-0.0014144628,9.9981775,837.25281,49.970673,-1.7842323e-08,0.001250094,157.07964,-1.7535263e-05
5.8333998,-9.6291253e-05,0.034559108,-0.0014144623,9.9981766,837.26849,49.970661,-1.7849443e-08,0.0012702643,157.07964,-1.7521468e-05
5.8334999,-0.00014056996,0.034540746,-0.001414462,9.9981756,837.28424,49.970646,-1.7856562e-08,0.0012891808,157.07964,-1.7507686e-05
5.8336,-0.0001847099,0.034522388,-0.0014144615,9.9981747,837.29993,49.970631,-1.7863682e-08,0.0013068251,157.07964,-1.7493912e-05
5.8337002,-0.00022866754,0.034504026,-0.0014144611,9.9981737,837.31561,49.970619,-1.7870802e-08,0.0013231797,157.07964,-1.748015e-05
5.8337998,-0.00027239948,0.034485668,-0.0014144607,9.9981728,837.33136,49.970604,-1.7877921e-08,0.0013382285,157.07964,-1.7466398e-05
5.8339,-0.00031586259,0.03446731,-0.0014144602,9.9981718,837.34705,49.970589,-1.7885041e-08,0.0013519566,157.07964,-1.7452658e-05
5.8340001,-0.00035901394,0.034448951,-0.0014144598,9.9981709,837.36273,49.970577,-1.7892161e-08,0.0013643506,157.07964,-1.7438928e-05
5.8340998,-0.00040181095,0.034430593,-0.0014144594,9.9981699,837.37848,49.970562,-1.789928e-08,0.0013753979,157.07964,-1.7425209e-05
5.8341999,-0.00044421142,0.034412235,-0.001414459,9.998168,837.39417,49.970547,-1.7906398e-08,0.001385088,157.07964,-1.7411503e-05
5.8343,-0.00048617346,0.034393881,-0.0014144586,9.998167,837.40991,49.970535,-1.7913518e-08,0.0013934112,157.07964,-1.7397806e-05
5.8344002,-0.00052765571,0.034375522,-0.0014144582,9.9981661,837.4256,49.97052,-1.7920636e-08,0.0014003592,157.07964,-1.738412e-05
5.8344998,-0.00056861714,0.034357168,-0.0014144577,9.9981651,837.44128,49.970505,-1.7927754e-08,0.0014059253,157.07964,-1.7370443e-05
5.8346,-0.00060901744,0.034338813,-0.0014144573,9.9981642,837.45703,49.970493,-1.7934873e-08,0.0014101038,157.07964,-1.7356779e-05
5.8347001,-0.0006488167,0.034320459,-0.0014144569,9.9981632,837.47272,49.970478,-1.7941991e-08,0.0014128907,157.07964,-1.7343125e-05
5.8347998,-0.00068797561,0.034302104,-0.0014144564,9.9981623,837.4884,49.970467,-1.7949109e-08,0.0014142833,157.07964,-1.7329483e-05
5.8348999,-0.00072645553,0.034283753,-0.0014144561,9.9981613,837.50415,49.970451,-1.7956227e-08,0.0014142802,157.07964,-1.7315851e-05
5.835,-0.00076421857,0.034265399,-0.0014144556,9.9981604,837.51984,49.970436,-1.7963343e-08,0.0014128813,157.07964,-1.7302229e-05
5.8351002,-0.00080122735,0.034247048,-0.0014144552,9.9981594,837.53552,49.970425,-1.7970461e-08,0.0014100882,157.07964,-1.7288619e-05
5.8351998,-0.00083744538,0.034228697,-0.0014144548,9.9981585,837.55127,49.970409,-1.7977579e-08,0.0014059034,157.07964,-1.7275019e-05
5.8353,-0.00087283691,0.034210347,-0.0014144543,9.9981565,837.56696,49.970398,-1.7984695e-08,0.0014003312,157.07964,-1.7261429e-05
5.8354001,-0.0009073671,0.034191996,-0.001414454,9.9981556,837.5827,49.970383,-1.7991811e-08,0.001393377,157.07964,-1.7247852e-05
5.8354998,-0.00094100181,0.034173649,-0.0014144535,9.9981546,837.59839,49.970367,-1.7998929e-08,0.0013850477,157.07964,-1.7234284e-05
5.8355999,-0.00097370782,0.034155298,-0.001414453,9.9981537,837.61407,49.970356,-1.8006045e-08,0.0013753515,157.07964,-1.7220727e-05
5.8357,-0.0010054528,0.034136951,-0.0014144527,9.9981527,837.62982,49.970341,-1.8013161e-08,0.001364298,157.07964,-1.7207181e-05
5.8358002,-0.0010362057,0.034118604,-0.0014144522,9.9981518,837.64551,49.970329,-1.8020277e-08,0.0013518982,157.07964,-1.7193646e-05
5.8358998,-0.0010659358,0.034100257,-0.0014144519,9.9981508,837.66119,49.970314,-1.8027393e-08,0.0013381642,157.07964,-1.718012e-05
5.836,-0.0010946139,0.03408191,-0.0014144514,9.9981499,837.67694,49.970303,-1.8034507e-08,0.0013231096,157.07964,-1.7166607e-05
5.8361001,-0.0011222119,0.034063566,-0.0014144509,9.9981489,837.69263,49.970287,-1.8041623e-08,0.0013067493,157.07964,-1.7153103e-05
5.8362002,-0.0011487023,0.034045223,-0.0014144506,9.998148,837.70831,49.970276,-1.8048738e-08,0.0012890995,157.07964,-1.7139611e-05
5.8362999,-0.0011740591,0.034026876,-0.0014144501,9.998147,837.72406,49.970261,-1.8055852e-08,0.0012701773,157.07964,-1.7126129e-05
5.8364,-0.0011982572,0.034008533,-0.0014144498,9.9981461,837.73975,49.970249,-1.8062968e-08,0.0012500017,157.07964,-1.7112658e-05
5.8365002,-0.0012212727,0.033990193,-0.0014144493,9.9981451,837.75543,49.970234,-1.8070082e-08,0.0012285926,157.07964,-1.7099197e-05
5.8365998,-0.001243083,0.03397185,-0.0014144488,9.9981441,837.77118,49.970222,-1.8077197e-08,0.0012059709,157.07964,-1.7085747e-05
5.8367,-0.0012636665,0.03395351,-0.0014144485,9.9981432,837.78687,49.970207,-1.8084309e-08,0.0011821592,157.07964,-1.7072307e-05
5.8368001,-0.0012830029,0.033935167,-0.001414448,9.9981413,837.80261,49.970196,-1.8091423e-08,0.0011571808,157.07964,-1.7058879e-05
5.8369002,-0.0013010731,0.033916827,-0.0014144477,9.9981403,837.8183,49.970181,-1.8098538e-08,0.0011310604,157.07964,-1.704546e-05
5.8369999,-0.0013178594,0.033898491,-0.0014144472,9.9981394,837.83398,49.970169,-1.810565e-08,0.0011038238,157.07964,-1.7032053e-05
5.8371,-0.001333345,0.033880152,-0.0014144469,9.9981384,837.84973,49.970154,-1.8112763e-08,0.0010754978,157.07964,-1.7018656e-05
5.8372002,-0.0013475148,0.033861816,-0.0014144464,9.9981375,837.86542,49.970142,-1.8119875e-08,0.0010461105,157.07964,-1.700527e-05
5.8372998,-0.0013603547,0.033843476,-0.0014144459,9.9981365,837.8811,49.970127,-1.8126988e-08,0.001015691,157.07964,-1.6991893e-05
5.8374,-0.0013718521,0.03382514,-0.0014144456,9.9981356,837.89685,49.970116,-1.81341e-08,0.00098426896,157.07964,-1.6978527e-05
5.8375001,-0.0013819957,0.033806808,-0.0014144451,9.9981346,837.91254,49.9701,-1.8141213e-08,0.00095187558,157.07964,-1.6965174e-05
5.8376002,-0.0013907754,0.033788472,-0.0014144448,9.9981337,837.92822,49.970089,-1.8148324e-08,0.00091854291,157.07964,-1.695183e-05
5.8376999,-0.0013981826,0.03377014,-0.0014144443,9.9981327,837.94397,49.970074,-1.8155436e-08,0.00088430376,157.07964,-1.6938495e-05
5.8378,-0.0014042099,0.033751804,-0.0014144439,9.9981318,837.95966,49.970062,-1.8162547e-08,0.00084919191,157.07964,-1.6925173e-05
5.8379002,-0.0014088515,0.033733472,-0.0014144435,9.9981308,837.97534,49.970051,-1.8169658e-08,0.00081324199,157.07964,-1.6911859e-05
5.8379998,-0.0014121026,0.033715144,-0.001414443,9.9981298,837.99109,49.970036,-1.8176769e-08,0.00077648961,157.07964,-1.6898557e-05
5.8381,-0.0014139602,0.033696812,-0.0014144427,9.9981289,838.00677,49.970024,-1.8183879e-08,0.00073897088,157.07964,-1.6885266e-05
5.8382001,-0.0014144224,0.033678483,-0.0014144422,9.9981279,838.02252,49.970009,-1.8190988e-08,0.00070072291,157.07964,-1.6871985e-05
5.8383002,-0.0014134888,0.033660155,-0.0014144419,9.998127,838.03821,49.969997,-1.8198099e-08,0.00066178344,157.07964,-1.6858714e-05
5.8383999,-0.0014111601,0.033641826,-0.0014144414,9.998126,838.05389,49.969986,-1.8205208e-08,0.00062219094,157.07964,-1.6845454e-05
5.8385,-0.0014074389,0.033623498,-0.001414441,9.9981251,838.06964,49.969971,-1.8212317e-08,0.00058198441,157.07964,-1.6832204e-05
5.8386002,-0.0014023286,0.033605173,-0.0014144406,9.9981241,838.08533,49.969959,-1.8219426e-08,0.00054120354,157.07964,-1.6818965e-05
5.8386998,-0.0013958345,0.033586849,-0.0014144402,9.9981232,838.10101,49.969944,-1.8226535e-08,0.00049988856,157.07964,-1.6805736e-05
5.8388,-0.0013879628,0.033568524,-0.0014144398,9.9981222,838.11676,49.969933,-1.8233644e-08,0.00045808032,157.07964,-1.6792517e-05
5.8389001,-0.0013787214,0.033550199,-0.0014144393,9.9981213,838.13245,49.969921,-1.8240751e-08,0.00041582002,157.07964,-1.677931e-05
5.8390002,-0.0013681194,0.033531878,-0.0014144389,9.9981203,838.14813,49.969906,-1.824786e-08,0.00037314938,157.07964,-1.6766113e-05
5.8390999,-0.0013561671,0.033513553,-0.0014144385,9.9981194,838.16388,49.969894,-1.8254967e-08,0.00033011052,157.07964,-1.6752925e-05
5.8392,-0.0013428766,0.033495232,-0.0014144381,9.9981184,838.17957,49.969883,-1.8262075e-08,0.0002867459,157.07964,-1.6739748e-05
5.8393002,-0.0013282608,0.033476915,-0.0014144377,9.9981174,838.19531,49.969868,-1.8269182e-08,0.00024309831,157.07964,-1.6726583e-05
5.8393998,-0.0013123341,0.033458594,-0.0014144373,9.9981165,838.211,49.969856,-1.8276289e-08,0.00019921086,157.07964,-1.6713426e-05
5.8395,-0.0012951124,0.033440277,-0.0014144368,9.9981155,838.22668,49.969845,-1.8283394e-08,0.00015512682,157.07964,-1.670028e-05
5.8396001,-0.0012766125,0.03342196,-0.0014144365,9.9981146,838.24243,49.96983,-1.82905e-08,0.00011088973,157.07964,-1.6687145e-05
5.8397002,-0.0012568529,0.033403642,-0.001414436,9.9981136,838.25812,49.969818,-1.8297607e-08,6.6543224e-05,157.07964,-1.6674021e-05
5.8397999,-0.0012358528,0.033385329,-0.0014144357,9.9981127,838.2738,49.969807,-1.8304711e-08,2.2131075e-05,157.07964,-1.6660906e-05
5.8399,-0.0012136331,0.033367012,-0.0014144352,9.9981117,838.28955,49.969791,-1.8311816e-08,-2.2302891e-05,157.07964,-1.6647802e-05
5.8400002,-0.0011902157,0.033348698,-0.0014144349,9.9981108,838.30524,49.96978,-1.8318921e-08,-6.671482e-05,157.07964,-1.6634707e-05
5.8400998,-0.0011656238,0.033330385,-0.0014144344,9.9981098,838.32092,49.969769,-1.8326025e-08,-0.00011106089,157.07964,-1.6621625e-05
5.8401999,-0.0011398816,0.033312075,-0.0014144341,9.9981089,838.33667,49.969753,-1.8333131e-08,-0.00015529731,157.07964,-1.660855e-05
5.8403001,-0.0011130143,0.033293765,-0.0014144336,9.9981079,838.35236,49.969742,-1.8340234e-08,-0.00019938046,157.07964,-1.6595488e-05
5.8404002,-0.0010850488,0.033275455,-0.0014144332,9.998107,838.36804,49.96973,-1.8347338e-08,-0.00024326683,157.07964,-1.6582435e-05
5.8404999,-0.0010560123,0.033257145,-0.0014144328,9.998106,838.38379,49.969719,-1.835444e-08,-0.0002869131,157.07964,-1.6569393e-05
5.8406,-0.0010259339,0.033238836,-0.0014144324,9.998105,838.39948,49.969704,-1.8361543e-08,-0.00033027618,157.07964,-1.6556362e-05
5.8407001,-0.00099484297,0.03322053,-0.001414432,9.9981041,838.41522,49.969692,-1.8368645e-08,-0.00037331329,157.07964,-1.6543339e-05
5.8407998,-0.00096277019,0.033202223,-0.0014144315,9.9981031,838.43091,49.969681,-1.8375747e-08,-0.00041598198,157.07964,-1.6530328e-05
5.8408999,-0.0009297473,0.033183921,-0.0014144311,9.9981022,838.44659,49.969666,-1.8382849e-08,-0.0004582401,157.07964,-1.6517326e-05
5.8410001,-0.00089580694,0.033165615,-0.0014144307,9.9981012,838.46234,49.969654,-1.8389951e-08,-0.00050004601,157.07964,-1.6504335e-05
5.8411002,-0.00086098252,0.033147313,-0.0014144303,9.9981003,838.47803,49.969643,-1.8397051e-08,-0.00054135837,157.07964,-1.6491354e-05
5.8411999,-0.00082530844,0.03312901,-0.0014144299,9.9980993,838.49371,49.969631,-1.8404153e-08,-0.00058213645,157.07964,-1.6478385e-05
5.8413,-0.00078881992,0.033110708,-0.0014144295,9.9980984,838.50946,49.96962,-1.8411253e-08,-0.00062234001,157.07964,-1.6465423e-05
5.8414001,-0.00075155293,0.033092409,-0.0014144292,9.9980974,838.52515,49.969604,-1.8418351e-08,-0.00066192937,157.07964,-1.6452477e-05
5.8414998,-0.00071354426,0.033074114,-0.0014144287,9.9980965,838.54083,49.969593,-1.8425451e-08,-0.00070086546,157.07964,-1.6439542e-05
5.8415999,-0.00067483145,0.033055816,-0.0014144283,9.9980955,838.55658,49.969582,-1.843255e-08,-0.00073910988,157.07964,-1.6426618e-05
5.8417001,-0.00063545268,0.033037521,-0.0014144279,9.9980946,838.57227,49.96957,-1.8439648e-08,-0.00077662489,157.07964,-1.6413705e-05
5.8418002,-0.00059544679,0.033019226,-0.0014144275,9.9980936,838.58795,49.969555,-1.8446746e-08,-0.00081337342,157.07964,-1.6400802e-05
5.8418999,-0.00055485335,0.033000935,-0.0014144271,9.9980927,838.6037,49.969543,-1.8453845e-08,-0.00084931921,157.07964,-1.6387909e-05
5.842,-0.00051371229,0.032982644,-0.0014144267,9.9980917,838.61938,49.969532,-1.8460941e-08,-0.00088442682,157.07964,-1.6375025e-05
5.8421001,-0.00047206433,0.032964353,-0.0014144263,9.9980907,838.63513,49.969521,-1.8468038e-08,-0.00091866159,157.07964,-1.6362152e-05
