"Time","T","rho","mu","cp","k"
0.082000002,318.28522,58.429646,1.3140982e-05,0,0.016487222
0.082199998,318.29849,58.453239,1.3141763e-05,0,0.016489163
0.082400002,318.31174,58.476837,1.3142544e-05,0,0.016491104
0.082599998,318.32498,58.500439,1.3143325e-05,0,0.016493045
0.082800001,318.33823,58.52404,1.3144107e-05,0,0.016494986
0.082999997,318.35147,58.547649,1.3144887e-05,0,0.016496927
0.0832,318.36469,58.571255,1.3145668e-05,0,0.016498867
0.083400004,318.37793,58.594868,1.3146449e-05,0,0.01650081
0.0836,318.39114,58.618481,1.314723e-05,0,0.016502751
0.083800003,318.40439,58.642097,1.314801e-05,0,0.016504692
0.083999999,318.4176,58.665718,1.3148791e-05,0,0.016506633
0.084200002,318.43082,58.689342,1.3149572e-05,0,0.016508576
0.084399998,318.44403,58.712967,1.3150352e-05,0,0.016510516
0.084600002,318.45724,58.736595,1.3151132e-05,0,0.016512459
0.084799998,318.47046,58.760223,1.3151913e-05,0,0.0165144
0.085000001,318.48367,58.783859,1.3152693e-05,0,0.016516343
0.085199997,318.49686,58.807495,1.3153473e-05,0,0.016518284
0.0854,318.51007,58.831135,1.3154254e-05,0,0.016520226
0.085600004,318.52325,58.854774,1.3155033e-05,0,0.016522169
0.0858,318.53644,58.878418,1.3155814e-05,0,0.016524112
0.086000003,318.54965,58.902065,1.3156594e-05,0,0.016526053
0.086199999,318.56284,58.925716,1.3157373e-05,0,0.016527995
0.086400002,318.57599,58.949368,1.3158154e-05,0,0.016529938
0.086599998,318.58917,58.973022,1.3158933e-05,0,0.016531881
0.086800002,318.60236,58.996681,1.3159713e-05,0,0.016533824
0.086999997,318.61554,59.020344,1.3160493e-05,0,0.016535766
0.087200001,318.62869,59.044006,1.3161272e-05,0,0.016537709
0.087399997,318.64185,59.067673,1.3162052e-05,0,0.016539654
0.0876,318.65503,59.091339,1.3162831e-05,0,0.016541597
0.087800004,318.66818,59.115013,1.3163611e-05,0,0.016543539
0.088,318.68134,59.138687,1.316439e-05,0,0.016545484
0.088200003,318.69449,59.162365,1.316517e-05,0,0.016547427
0.088399999,318.70764,59.186043,1.3165949e-05,0,0.016549369
0.088600002,318.72076,59.209724,1.3166728e-05,0,0.016551314
0.088799998,318.73392,59.23341,1.3167507e-05,0,0.016553257
0.089000002,318.74707,59.257099,1.3168286e-05,0,0.016555201
0.089199997,318.76019,59.280792,1.3169065e-05,0,0.016557146
0.089400001,318.77332,59.304485,1.3169844e-05,0,0.016559089
0.089599997,318.78644,59.328178,1.3170623e-05,0,0.016561033
0.0898,318.79956,59.351879,1.3171402e-05,0,0.016562978
0.090000004,318.81268,59.37558,1.3172181e-05,0,0.016564922
0.0902,318.82581,59.399284,1.3172959e-05,0,0.016566867
0.090400003,318.83893,59.422993,1.3173738e-05,0,0.016568812
0.090599999,318.85205,59.446701,1.3174516e-05,0,0.016570756
0.090800002,318.86514,59.470417,1.3175295e-05,0,0.016572701
0.090999998,318.87823,59.494129,1.3176073e-05,0,0.016574645
0.091200002,318.89136,59.517849,1.3176852e-05,0,0.01657659
0.091399997,318.90445,59.541569,1.3177631e-05,0,0.016578535
0.091600001,318.91754,59.565292,1.3178409e-05,0,0.016580481
0.091799997,318.93063,59.58902,1.3179187e-05,0,0.016582426
0.092,318.94373,59.612751,1.3179965e-05,0,0.016584372
0.092200004,318.95682,59.636482,1.3180744e-05,0,0.016586317
0.092399999,318.96988,59.660217,1.3181521e-05,0,0.016588263
0.092600003,318.98297,59.683952,1.31823e-05,0,0.016590208
0.092799999,318.99603,59.707695,1.3183077e-05,0,0.016592154
0.093000002,319.00909,59.731438,1.3183855e-05,0,0.016594101
0.093199998,319.02219,59.75518,1.3184634e-05,0,0.016596045
0.093400002,319.03525,59.778931,1.3185411e-05,0,0.016597992
0.093599997,319.04831,59.802681,1.3186189e-05,0,0.016599938
0.093800001,319.06137,59.826435,1.3186966e-05,0,0.016601885
0.093999997,319.0744,59.850193,1.3187744e-05,0,0.016603831
0.0942,319.08746,59.873951,1.3188522e-05,0,0.016605778
0.094400004,319.10052,59.897713,1.3189299e-05,0,0.016607724
0.094599999,319.11356,59.921478,1.3190076e-05,0,0.016609671
0.094800003,319.12659,59.945244,1.3190854e-05,0,0.016611617
0.094999999,319.13965,59.969017,1.3191631e-05,0,0.016613565
0.095200002,319.15268,59.99279,1.3192408e-05,0,0.016615512
0.095399998,319.16571,60.016563,1.3193186e-05,0,0.016617458
0.095600002,319.17874,60.040344,1.3193963e-05,0,0.016619407
0.095799997,319.19177,60.064125,1.319474e-05,0,0.016621353
0.096000001,319.20477,60.08791,1.3195517e-05,0,0.016623301
0.096199997,319.2178,60.111694,1.3196294e-05,0,0.01662525
0.0964,319.2308,60.135487,1.3197071e-05,0,0.016627196
0.096600004,319.24384,60.159279,1.3197848e-05,0,0.016629145
0.096799999,319.25684,60.183071,1.3198624e-05,0,0.016631093
0.097000003,319.26984,60.206871,1.3199401e-05,0,0.016633041
0.097199999,319.28284,60.230671,1.3200178e-05,0,0.01663499
0.097400002,319.29584,60.254475,1.3200955e-05,0,0.016636936
0.097599998,319.30884,60.278278,1.3201731e-05,0,0.016638886
0.097800002,319.32184,60.30209,1.3202508e-05,0,0.016640835
0.097999997,319.33481,60.325901,1.3203285e-05,0,0.016642783
0.098200001,319.34781,60.349716,1.320406e-05,0,0.016644731
0.098399997,319.36078,60.373531,1.3204837e-05,0,0.016646679
0.0986,319.37378,60.39735,1.3205613e-05,0,0.01664863
0.098800004,319.38675,60.421173,1.320639e-05,0,0.016650578
0.098999999,319.39972,60.445,1.3207165e-05,0,0.016652528
0.099200003,319.41269,60.468826,1.3207942e-05,0,0.016654477
0.099399999,319.42566,60.492657,1.3208718e-05,0,0.016656427
0.099600002,319.4386,60.516491,1.3209494e-05,0,0.016658375
0.099799998,319.45157,60.540329,1.321027e-05,0,0.016660325
0.1,319.46454,60.564167,1.3211046e-05,0,0.016662275
0.1002,319.47748,60.588009,1.3211822e-05,0,0.016664226
0.1004,319.49045,60.611855,1.3212598e-05,0,0.016666174
0.1006,319.50339,60.6357,1.3213374e-05,0,0.016668124
0.1008,319.51633,60.65955,1.3214149e-05,0,0.016670074
0.101,319.52927,60.683403,1.3214924e-05,0,0.016672026
0.1012,319.54221,60.70726,1.32157e-05,0,0.016673977
0.1014,319.55515,60.731117,1.3216476e-05,0,0.016675927
0.1016,319.56805,60.754978,1.3217252e-05,0,0.016677877
0.1018,319.58099,60.778843,1.3218027e-05,0,0.016679829
0.102,319.5939,60.802711,1.3218802e-05,0,0.016681779
0.1022,319.60684,60.82658,1.3219577e-05,0,0.016683729
0.1024,319.61975,60.850452,1.3220353e-05,0,0.016685681
0.1026,319.63266,60.874325,1.3221128e-05,0,0.016687633
0.1028,319.64557,60.898205,1.3221903e-05,0,0.016689584
0.103,319.65848,60.922085,1.3222679e-05,0,0.016691536
0.1032,319.67139,60.945969,1.3223454e-05,0,0.016693488
0.1034,319.6843,60.969852,1.3224228e-05,0,0.01669544
0.1036,319.6972,60.993744,1.3225003e-05,0,0.01669739
0.1038,319.71008,61.017635,1.3225778e-05,0,0.016699342
0.104,319.72299,61.041527,1.3226553e-05,0,0.016701296
0.1042,319.73587,61.065426,1.3227328e-05,0,0.016703248
0.1044,319.74875,61.089325,1.3228103e-05,0,0.0167052
0.1046,319.76163,61.113228,1.3228877e-05,0,0.016707152
0.1048,319.77451,61.137131,1.3229652e-05,0,0.016709104
0.105,319.78738,61.161041,1.3230427e-05,0,0.016711058
0.1052,319.80026,61.184952,1.3231201e-05,0,0.01671301
0.1054,319.81314,61.208866,1.3231976e-05,0,0.016714964
0.1056,319.82602,61.23278,1.323275e-05,0,0.016716916
0.1058,319.83887,61.256699,1.3233524e-05,0,0.01671887
0.106,319.85172,61.280621,1.3234298e-05,0,0.016720824
0.1062,319.86459,61.304546,1.3235073e-05,0,0.016722776
0.1064,319.87744,61.328476,1.3235847e-05,0,0.01672473
0.1066,319.89029,61.352406,1.3236621e-05,0,0.016726684
0.1068,319.90314,61.376339,1.3237395e-05,0,0.016728638
0.107,319.91599,61.400272,1.3238169e-05,0,0.016730592
0.1072,319.92883,61.42421,1.3238944e-05,0,0.016732546
0.1074,319.94165,61.448154,1.3239718e-05,0,0.016734499
0.1076,319.9545,61.472095,1.3240491e-05,0,0.016736455
0.1078,319.96732,61.496044,1.3241265e-05,0,0.016738409
0.108,319.98016,61.519993,1.3242039e-05,0,0.016740363
0.1082,319.99298,61.543945,1.3242813e-05,0,0.016742319
0.1084,320.0058,61.567902,1.3243587e-05,0,0.016744273
0.1086,320.01862,61.591858,1.324436e-05,0,0.016746229
0.1088,320.03143,61.615818,1.3245134e-05,0,0.016748184
0.109,320.04425,61.639782,1.3245907e-05,0,0.016750138
0.1092,320.05707,61.66375,1.3246681e-05,0,0.016752094
0.1094,320.06985,61.687717,1.3247454e-05,0,0.01675405
0.1096,320.08267,61.711689,1.3248228e-05,0,0.016756006
0.1098,320.09546,61.735664,1.3249001e-05,0,0.016757961
0.11,320.10828,61.75964,1.3249774e-05,0,0.016759917
0.1102,320.12106,61.783619,1.3250548e-05,0,0.016761873
0.1104,320.13385,61.807602,1.3251321e-05,0,0.016763829
0.1106,320.14664,61.831589,1.3252095e-05,0,0.016765786
0.1108,320.15942,61.855576,1.3252868e-05,0,0.016767742
0.111,320.17221,61.879566,1.3253641e-05,0,0.0167697
0.1112,320.185,61.903561,1.3254414e-05,0,0.016771656
0.1114,320.19775,61.927559,1.3255187e-05,0,0.016773613
0.1116,320.21054,61.951557,1.325596e-05,0,0.016775569
0.1118,320.2233,61.975559,1.3256732e-05,0,0.016777527
0.112,320.23605,61.999565,1.3257505e-05,0,0.016779484
0.1122,320.24884,62.023571,1.3258278e-05,0,0.016781442
0.1124,320.2616,62.047585,1.325905e-05,0,0.0167834
0.1126,320.27435,62.071594,1.3259823e-05,0,0.016785357
0.1128,320.28711,62.095612,1.3260596e-05,0,0.016787315
0.113,320.29984,62.119629,1.3261369e-05,0,0.016789272
0.1132,320.31259,62.143654,1.3262141e-05,0,0.01679123
0.1134,320.32535,62.167675,1.3262914e-05,0,0.016793188
0.1136,320.33807,62.191704,1.3263686e-05,0,0.016795147
0.1138,320.3508,62.215733,1.3264458e-05,0,0.016797105
0.114,320.36356,62.239765,1.326523e-05,0,0.016799064
0.1142,320.37628,62.263802,1.3266003e-05,0,0.016801022
0.1144,320.38901,62.287838,1.3266776e-05,0,0.016802981
0.1146,320.40173,62.311882,1.3267548e-05,0,0.016804941
0.1148,320.41446,62.335926,1.326832e-05,0,0.016806899
0.115,320.42719,62.35997,1.3269092e-05,0,0.016808858
0.1152,320.43988,62.384022,1.3269864e-05,0,0.016810818
0.1154,320.45261,62.408073,1.3270635e-05,0,0.016812777
0.1156,320.4653,62.432129,1.3271408e-05,0,0.016814737
0.1158,320.47803,62.456184,1.327218e-05,0,0.016816698
0.116,320.49072,62.480244,1.3272952e-05,0,0.016818658
0.1162,320.50342,62.504307,1.3273723e-05,0,0.016820617
0.1164,320.51611,62.528374,1.3274495e-05,0,0.016822578
0.1166,320.52881,62.552444,1.3275267e-05,0,0.016824538
0.1168,320.5415,62.576515,1.3276039e-05,0,0.016826499
0.117,320.5542,62.60059,1.327681e-05,0,0.016828459
0.1172,320.56686,62.624668,1.3277582e-05,0,0.01683042
0.1174,320.57956,62.648746,1.3278353e-05,0,0.016832381
0.1176,320.59222,62.672829,1.3279125e-05,0,0.016834343
0.1178,320.60492,62.696915,1.3279896e-05,0,0.016836304
0.118,320.61758,62.721004,1.3280668e-05,0,0.016838266
0.1182,320.63025,62.745094,1.3281439e-05,0,0.016840227
0.1184,320.64291,62.769188,1.3282211e-05,0,0.016842188
0.1186,320.65558,62.793285,1.3282982e-05,0,0.01684415
0.1188,320.66824,62.817383,1.3283753e-05,0,0.016846111
0.119,320.68091,62.841484,1.3284524e-05,0,0.016848074
0.1192,320.69354,62.865589,1.3285296e-05,0,0.016850036
0.1194,320.70621,62.889698,1.3286066e-05,0,0.016851999
0.1196,320.71884,62.913807,1.3286837e-05,0,0.01685396
0.1198,320.73151,62.937923,1.3287608e-05,0,0.016855923
0.12,320.74414,62.96204,1.328838e-05,0,0.016857887
0.1202,320.75677,62.986156,1.328915e-05,0,0.01685985
0.1204,320.76941,63.010277,1.3289921e-05,0,0.016861813
0.1206,320.78204,63.034405,1.3290692e-05,0,0.016863776
0.1208,320.79468,63.058529,1.3291463e-05,0,0.01686574
0.121,320.80731,63.082661,1.3292233e-05,0,0.016867703
0.1212,320.81992,63.106792,1.3293004e-05,0,0.016869666
0.1214,320.83255,63.130928,1.3293775e-05,0,0.016871631
0.1216,320.84515,63.155067,1.3294545e-05,0,0.016873594
0.1218,320.85779,63.179207,1.3295316e-05,0,0.016875558
0.122,320.87039,63.203354,1.3296087e-05,0,0.016877523
0.1222,320.883,63.227497,1.3296857e-05,0,0.016879488
0.1224,320.8956,63.251648,1.3297627e-05,0,0.016881451
0.1226,320.9082,63.275799,1.3298398e-05,0,0.016883416
0.1228,320.92081,63.299957,1.3299168e-05,0,0.016885381
0.123,320.93341,63.324112,1.3299938e-05,0,0.016887346
0.1232,320.94598,63.348274,1.3300709e-05,0,0.016889311
0.1234,320.95859,63.372437,1.3301478e-05,0,0.016891276
0.1236,320.97116,63.396603,1.3302249e-05,0,0.016893243
0.1238,320.98376,63.420773,1.3303019e-05,0,0.016895209
0.124,320.99634,63.444946,1.3303789e-05,0,0.016897174
0.1242,321.00891,63.46912,1.3304559e-05,0,0.016899141
0.1244,321.02148,63.493298,1.3305329e-05,0,0.016901106
0.1246,321.03406,63.517479,1.3306099e-05,0,0.016903073
0.1248,321.04663,63.54166,1.3306869e-05,0,0.01690504
0.125,321.0592,63.565845,1.3307639e-05,0,0.016907005
0.1252,321.07175,63.590034,1.3308409e-05,0,0.016908972
0.12540001,321.08432,63.614227,1.3309178e-05,0,0.016910939
0.1256,321.09686,63.63842,1.3309948e-05,0,0.016912905
0.1258,321.10944,63.662617,1.3310718e-05,0,0.016914872
0.126,321.12198,63.686817,1.3311487e-05,0,0.016916839
0.12620001,321.13452,63.711018,1.3312257e-05,0,0.016918808
0.12639999,321.14706,63.735226,1.3313027e-05,0,0.016920775
0.1266,321.15961,63.759434,1.3313796e-05,0,0.016922744
0.1268,321.17215,63.783646,1.3314566e-05,0,0.016924711
0.127,321.18469,63.807858,1.3315335e-05,0,0.01692668
0.12720001,321.1972,63.832073,1.3316105e-05,0,0.016928647
0.1274,321.20975,63.856293,1.3316874e-05,0,0.016930616
0.1276,321.22226,63.880516,1.3317643e-05,0,0.016932584
0.1278,321.2348,63.904739,1.3318412e-05,0,0.016934553
0.12800001,321.24731,63.928967,1.3319182e-05,0,0.016936522
0.12819999,321.25983,63.953197,1.3319951e-05,0,0.016938491
0.1284,321.27234,63.977432,1.332072e-05,0,0.01694046
0.1286,321.28485,64.001671,1.3321489e-05,0,0.01694243
0.1288,321.29736,64.025909,1.3322258e-05,0,0.016944399
0.12899999,321.30988,64.050148,1.3323027e-05,0,0.016946368
0.1292,321.32239,64.074394,1.3323796e-05,0,0.016948339
0.1294,321.33487,64.09864,1.3324565e-05,0,0.016950309
0.1296,321.34738,64.122894,1.3325334e-05,0,0.016952278
0.12980001,321.35986,64.147141,1.3326103e-05,0,0.016954249
0.13,321.37234,64.171402,1.3326871e-05,0,0.016956219
0.1302,321.38486,64.195656,1.3327641e-05,0,0.01695819
0.1304,321.39734,64.219917,1.3328409e-05,0,0.016960161
0.13060001,321.40982,64.244186,1.3329178e-05,0,0.016962131
0.13079999,321.4223,64.268448,1.3329946e-05,0,0.016964102
0.131,321.43475,64.292717,1.3330715e-05,0,0.016966075
0.1312,321.44724,64.316994,1.3331483e-05,0,0.016968045
0.1314,321.45972,64.34127,1.3332252e-05,0,0.016970018
0.13160001,321.47217,64.365547,1.333302e-05,0,0.016971989
0.1318,321.48465,64.389824,1.3333789e-05,0,0.016973961
0.132,321.4971,64.414108,1.3334557e-05,0,0.016975934
0.1322,321.50955,64.4384,1.3335326e-05,0,0.016977904
0.13240001,321.522,64.462685,1.3336095e-05,0,0.016979877
0.13259999,321.53445,64.486977,1.3336862e-05,0,0.016981849
0.1328,321.54691,64.511276,1.3337631e-05,0,0.016983824
0.133,321.55936,64.535568,1.3338399e-05,0,0.016985796
0.1332,321.57181,64.559875,1.3339168e-05,0,0.016987769
0.13339999,321.58426,64.584175,1.3339935e-05,0,0.016989741
0.1336,321.59668,64.608482,1.3340704e-05,0,0.016991716
0.1338,321.60913,64.63279,1.3341471e-05,0,0.016993688
0.134,321.62155,64.657104,1.334224e-05,0,0.016995663
0.13420001,321.63397,64.681419,1.3343008e-05,0,0.016997637
0.1344,321.64639,64.705734,1.3343775e-05,0,0.016999612
0.1346,321.65884,64.730057,1.3344544e-05,0,0.017001584
0.1348,321.67123,64.754379,1.3345311e-05,0,0.017003559
0.13500001,321.68365,64.778702,1.3346079e-05,0,0.017005535
0.13519999,321.69608,64.803032,1.3346847e-05,0,0.017007509
0.1354,321.7085,64.827362,1.3347615e-05,0,0.017009484
0.1356,321.72089,64.8517,1.3348383e-05,0,0.017011458
0.1358,321.73331,64.876038,1.334915e-05,0,0.017013434
0.13600001,321.7457,64.900375,1.3349918e-05,0,0.017015409
0.1362,321.75812,64.924721,1.3350686e-05,0,0.017017385
0.1364,321.77051,64.949066,1.3351453e-05,0,0.017019361
0.1366,321.7829,64.973412,1.3352221e-05,0,0.017021336
0.13680001,321.79529,64.997765,1.3352988e-05,0,0.017023312
0.13699999,321.80768,65.022118,1.3353755e-05,0,0.017025288
0.1372,321.82007,65.046471,1.3354523e-05,0,0.017027264
0.1374,321.83243,65.070831,1.335529e-05,0,0.017029243
0.1376,321.84482,65.095192,1.3356058e-05,0,0.017031219
0.13779999,321.85721,65.11956,1.3356825e-05,0,0.017033195
0.138,321.86957,65.143929,1.3357592e-05,0,0.017035173
0.1382,321.88193,65.168297,1.335836e-05,0,0.01703715
0.1384,321.89432,65.192673,1.3359127e-05,0,0.017039128
0.13860001,321.90668,65.217049,1.3359894e-05,0,0.017041104
0.1388,321.91904,65.241432,1.3360661e-05,0,0.017043082
0.139,321.9314,65.265808,1.3361429e-05,0,0.01704506
0.1392,321.94376,65.290199,1.3362195e-05,0,0.017047038
0.13940001,321.95609,65.314583,1.3362962e-05,0,0.017049016
0.13959999,321.96844,65.338974,1.336373e-05,0,0.017050996
0.1398,321.9808,65.363365,1.3364496e-05,0,0.017052975
0.14,321.99313,65.387764,1.3365263e-05,0,0.017054953
0.1402,322.00549,65.412163,1.336603e-05,0,0.017056933
0.14040001,322.01782,65.436562,1.3366796e-05,0,0.017058911
0.1406,322.03015,65.460968,1.3367564e-05,0,0.017060891
0.1408,322.04248,65.485374,1.3368331e-05,0,0.017062871
0.141,322.05481,65.509789,1.3369097e-05,0,0.017064849
0.14120001,322.06714,65.534203,1.3369864e-05,0,0.017066829
0.14139999,322.07947,65.558617,1.3370631e-05,0,0.017068809
0.1416,322.0918,65.583031,1.3371397e-05,0,0.017070791
0.1418,322.1041,65.607452,1.3372163e-05,0,0.017072771
0.142,322.11642,65.631882,1.337293e-05,0,0.017074751
0.14219999,322.12872,65.656311,1.3373697e-05,0,0.017076731
0.1424,322.14105,65.68074,1.3374463e-05,0,0.017078713
0.1426,322.15335,65.70517,1.337523e-05,0,0.017080694
0.1428,322.16565,65.729607,1.3375996e-05,0,0.017082674
0.14300001,322.17795,65.754044,1.3376763e-05,0,0.017084656
0.1432,322.19025,65.778488,1.3377528e-05,0,0.017086638
0.1434,322.20255,65.802933,1.3378295e-05,0,0.01708862
0.1436,322.21484,65.827377,1.3379062e-05,0,0.017090602
0.14380001,322.22714,65.85183,1.3379828e-05,0,0.017092584
0.14399999,322.23941,65.876282,1.3380594e-05,0,0.017094567
0.1442,322.25171,65.900734,1.338136e-05,0,0.017096549
0.1444,322.26398,65.925194,1.3382126e-05,0,0.017098531
0.1446,322.27625,65.949654,1.3382893e-05,0,0.017100515
0.14480001,322.28854,65.974121,1.3383658e-05,0,0.017102499
0.145,322.30081,65.998581,1.3384424e-05,0,0.01710448
0.1452,322.31308,66.023056,1.3385191e-05,0,0.017106464
0.1454,322.32535,66.047523,1.3385957e-05,0,0.017108448
0.14560001,322.33762,66.071999,1.3386722e-05,0,0.017110432
0.14579999,322.34985,66.096481,1.3387488e-05,0,0.017112415
0.146,322.36212,66.120956,1.3388254e-05,0,0.017114401
0.1462,322.37439,66.145447,1.338902e-05,0,0.017116385
0.1464,322.38663,66.16993,1.3389786e-05,0,0.017118368
0.14659999,322.3989,66.19442,1.3390551e-05,0,0.017120354
0.1468,322.41113,66.21891,1.3391317e-05,0,0.017122339
0.147,322.42337,66.243408,1.3392083e-05,0,0.017124323
0.1472,322.43561,66.267906,1.3392849e-05,0,0.017126309
0.14740001,322.44785,66.292404,1.3393615e-05,0,0.017128294
0.1476,322.46008,66.31691,1.3394379e-05,0,0.01713028
0.1478,322.47232,66.341415,1.3395145e-05,0,0.017132265
0.148,322.48456,66.365921,1.3395911e-05,0,0.017134253
0.14820001,322.49677,66.390434,1.3396677e-05,0,0.017136239
0.14839999,322.509,66.414948,1.3397442e-05,0,0.017138224
0.1486,322.52121,66.439468,1.3398208e-05,0,0.017140212
0.1488,322.53345,66.463989,1.3398973e-05,0,0.017142199
0.149,322.54565,66.48851,1.3399738e-05,0,0.017144185
0.14920001,322.55786,66.513039,1.3400504e-05,0,0.017146172
0.1494,322.57007,66.537567,1.3401269e-05,0,0.017148159
0.1496,322.58228,66.562096,1.3402035e-05,0,0.017150147
0.1498,322.59448,66.586632,1.34028e-05,0,0.017152134
0.15000001,322.60669,66.611168,1.3403564e-05,0,0.017154124
0.15019999,322.6189,66.635712,1.340433e-05,0,0.017156111
0.1504,322.63107,66.660255,1.3405095e-05,0,0.017158099
0.1506,322.64328,66.684799,1.340586e-05,0,0.017160088
0.1508,322.65546,66.709351,1.3406625e-05,0,0.017162077
0.15099999,322.66766,66.733902,1.3407391e-05,0,0.017164065
0.1512,322.67984,66.758453,1.3408156e-05,0,0.017166054
0.1514,322.69202,66.783012,1.340892e-05,0,0.017168043
0.1516,322.70419,66.807571,1.3409685e-05,0,0.017170032
0.15180001,322.71637,66.832138,1.341045e-05,0,0.017172022
0.152,322.72855,66.856697,1.3411215e-05,0,0.017174013
0.1522,322.74072,66.881271,1.341198e-05,0,0.017176002
0.1524,322.7529,66.905838,1.3412745e-05,0,0.017177993
0.15260001,322.76505,66.930412,1.341351e-05,0,0.017179983
0.15279999,322.77722,66.954994,1.3414275e-05,0,0.017181974
0.153,322.78937,66.979568,1.341504e-05,0,0.017183965
0.1532,322.80151,67.004158,1.3415804e-05,0,0.017185956
0.1534,322.81369,67.02874,1.3416568e-05,0,0.017187947
0.15360001,322.82584,67.053329,1.3417333e-05,0,0.017189939
