"Time","B5.medium.h","B5.level","B5.InnerTankTop[1].m_flow_negative","B5.InnerTankSide[1].m_flow_negative","B5.InnerTankBottom[1].m_flow_negative","controller.Transition1.enableFire","controller.Transition2.enableFire","controller.Transition3.enableFire","controller.Transition4.enableFire","controller.Transition5.enableFire","controller.Transition6.enableFire","controller.Transition7.enableFire","controller.Transition8.enableFire","controller.Transition9.enableFire","controller.Transition10.enableFire","controller.Transition11.enableFire","controller.Transition12.enableFire","controller.Transition13.enableFire","controller.TransitionWithSignal1.enableFire","volume5.medium.p","volume5.medium.h","P1.medium.p","P1.medium.h","P2.medium.p","P2.medium.h","B1.level","B1.medium.h","P1_on.y","P2_on.y","B2.level","B2.medium.h","B3.level","B3.medium.h","B4.level","B4.medium.h","B7.level","B7.medium.h","pipeB1B2.mediums[1].p","pipeB1B2.mediums[1].h","pipeB1B2.mediums[2].p","pipeB1B2.mediums[2].h","pipePump1B1.mediums[1].p","pipePump1B1.mediums[1].h","pipePump1B1.mediums[2].p","pipePump1B1.mediums[2].h","pipePump2B2.mediums[1].p","pipePump2B2.mediums[1].h","pipePump2B2.mediums[2].p","pipePump2B2.mediums[2].h","B6.level","B6.medium.h","volume4.medium.p","volume4.medium.h"
233,83989.586,0.059115019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.17948794,84014.008,0.0089996168,103730.55,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999554,103970.69,101325,84013.055
233.5,83990.133,0.060884677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.1777183,84014.008,0.0089996159,103729.34,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999554,103969.98,101325,84013.055
234,83990.672,0.062645525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.17595744,84014.008,0.008999615,103728.12,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999553,103969.27,101325,84013.055
234.5,83991.195,0.064397559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.17420541,84014.008,0.008999614,103726.91,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999553,103968.57,101325,84013.055
235,83991.688,0.066140778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.17246218,84014.008,0.0089996131,103725.71,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999551,103967.87,101325,84013.055
235.5,83992.148,0.067875192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.17072777,84014.008,0.0089996122,103724.5,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999551,103967.16,101325,84013.055
236,83992.578,0.069600791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.16900218,84014.008,0.0089996122,103723.29,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999549,103966.45,101325,84013.055
236.5,83992.984,0.071317583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.16728538,84014.008,0.0089996113,103722.09,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999549,103965.75,101325,84013.055
237,83993.383,0.073025562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.16557741,84014.008,0.0089996103,103720.88,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999547,103965.05,101325,84013.055
237.5,83993.75,0.074724734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.16387823,84014.008,0.0089996094,103719.66,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999547,103964.34,101325,84013.055
238,83994.109,0.076415092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.16218787,84014.008,0.0089996085,103718.46,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999545,103963.63,101325,84013.055
238.5,83994.438,0.078096643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.16050632,84014.008,0.0089996075,103717.25,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999545,103962.93,101325,84013.055
239,83994.758,0.079769388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.15883358,84014.008,0.0089996066,103716.04,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999543,103962.23,101325,84013.055
239.5,83995.062,0.081433319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.15716964,84014.008,0.0089996066,103714.84,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999543,103961.52,101325,84013.055
240,83995.352,0.083088443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.15551452,84014.008,0.0089996057,103713.62,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999541,103960.81,101325,84013.055
240.5,83995.625,0.08473476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.15386821,84014.008,0.0089996047,103712.41,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999541,103960.11,101325,84013.055
241,83995.883,0.086372264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.15223071,84014.008,0.0089996038,103711.21,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999539,103959.41,101325,84013.055
241.5,83996.141,0.088000961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.150602,84014.008,0.0089996029,103710,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999539,103958.7,101325,84013.055
242,83996.375,0.089620851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.14898211,84014.008,0.0089996019,103708.8,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999538,103958,101325,84013.055
242.5,83996.609,0.091231935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.14737102,84014.008,0.008999601,103707.59,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999538,103957.29,101325,84013.055
243,83996.828,0.092834212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.14576876,84014.008,0.0089996001,103706.38,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999536,103956.59,101325,84013.055
243.5,83997.039,0.094427682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.14417529,84014.008,0.0089996001,103705.17,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999536,103955.88,101325,84013.055
244,83997.242,0.096012346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.14259063,84014.008,0.0089995991,103703.96,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999534,103955.18,101325,84013.055
244.5,83997.438,0.097588204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.14101477,84014.008,0.0089995982,103702.76,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999534,103954.48,101325,84013.055
245,83997.633,0.099155255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.13944772,84014.008,0.0089995973,103701.55,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999532,103953.77,101325,84013.055
245.5,83997.828,0.1007135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.13788947,84014.008,0.0089995963,103700.34,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999532,103953.06,101325,84013.055
246,83998.016,0.10226294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.13634004,84014.008,0.0089995954,103699.13,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.01999953,103952.36,101325,84013.055
246.5,83998.203,0.10380357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.13479941,84014.008,0.0089995945,103697.93,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.01999953,103951.66,101325,84013.055
247,83998.391,0.10533539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.13326757,84014.008,0.0089995945,103696.72,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999528,103950.95,101325,84013.055
247.5,83998.555,0.10685842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.13174455,84014.008,0.0089995936,103695.52,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999528,103950.24,101325,84013.055
248,83998.703,0.10837264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.13023032,84014.008,0.0089995926,103694.3,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999526,103949.54,101325,84013.055
248.5,83998.844,0.10987806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.1287249,84014.008,0.0089995917,103693.1,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999526,103948.84,101325,84013.055
249,83998.977,0.11137467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.12722829,84014.008,0.0089995908,103691.89,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999525,103948.13,101325,84013.055
249.5,83999.102,0.11286248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.12574048,84014.008,0.0089995898,103690.69,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999525,103947.43,101325,84013.055
250,83999.227,0.11434149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.12426148,84014.008,0.0089995889,103689.48,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999523,103946.73,101325,84013.055
250.5,83999.336,0.1158117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.12279128,84014.008,0.008999588,103688.27,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999523,103946.02,101325,84013.055
251,83999.445,0.1172731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.12132987,84014.008,0.008999588,103687.07,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999521,103945.31,101325,84013.055
251.5,83999.547,0.1187257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.11987727,84014.008,0.008999587,103685.86,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999521,103944.61,101325,84013.055
252,83999.648,0.1201695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.11843347,84014.008,0.0089995861,103684.66,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999519,103943.91,101325,84013.055
252.5,83999.734,0.12160449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.11699847,84014.008,0.0089995852,103683.45,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999519,103943.2,101325,84013.055
253,83999.82,0.12303069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.11557227,84014.008,0.0089995842,103682.24,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999517,103942.5,101325,84013.055
253.5,83999.906,0.12444809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.11415488,84014.008,0.0089995833,103681.04,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999517,103941.8,101325,84013.055
254,83999.977,0.12585668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.11274628,84014.008,0.0089995824,103679.83,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999515,103941.09,101325,84013.055
254.5,84000.055,0.12725648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.11134648,84014.008,0.0089995824,103678.62,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999515,103940.38,101325,84013.055
255,84000.117,0.12864748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.10995548,84014.008,0.0089995814,103677.42,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999513,103939.68,101325,84013.055
255.5,84000.188,0.13002968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.10857329,84014.008,0.0089995805,103676.21,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999513,103938.98,101325,84013.055
256,84000.25,0.13140307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.10719989,84014.008,0.0089995796,103675.01,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999512,103938.27,101325,84013.055
256.5,84000.305,0.13276768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.10583529,84014.008,0.0089995787,103673.8,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999512,103937.57,101325,84013.055
257,84000.359,0.13412347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.10447949,84014.008,0.0089995777,103672.6,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.01999951,103936.87,101325,84013.055
257.5,84000.414,0.13547048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.10313249,84014.008,0.0089995768,103671.39,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999508,103936.16,101325,84013.055
258,84000.461,0.13680868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.10179428,84014.008,0.0089995759,103670.19,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999508,103935.46,101325,84013.055
258.5,84000.516,0.1381381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.10046487,84014.008,0.0089995759,103668.98,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999506,103934.76,101325,84013.055
259,84000.57,0.13945872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.099144258,84014.008,0.0089995749,103667.77,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999506,103934.05,101325,84013.055
259.5,84000.617,0.14077052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.097832434,84014.008,0.008999574,103666.57,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999504,103933.34,101325,84013.055
260,84000.672,0.14207356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.089860871,84013.055,0,0,0.097505793,84013.055,0.0099303806,84013.977,0.096529417,84014.008,0.0089995731,103665.37,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999504,103932.64,101325,84013.055
