"Time","smpm.idq_sr[1]","smpm.idq_sr[2]","inertiaLoad.phi","inertiaLoad.w","dqCurrentController.PI_d.x","dqCurrentController.PI_q.x"
1.021,-74.978531,117.7766,16.847307,128.56371,-1.1855347,3.1621056
1.022,-74.978218,117.77572,16.975916,128.65317,-1.1864583,3.16466
1.023,-74.977905,117.77485,17.104614,128.74232,-1.1873789,3.167206
1.024,-74.977592,117.77398,17.2334,128.83119,-1.1882964,3.169744
1.025,-74.97728,117.77312,17.362276,128.91975,-1.189211,3.1722739
1.026,-74.976967,117.77225,17.49124,129.00803,-1.1901227,3.1747954
1.027,-74.976662,117.77139,17.620293,129.09599,-1.1910313,3.1773088
1.028,-74.976349,117.77054,17.749432,129.18367,-1.1919371,3.1798141
1.029,-74.976044,117.76969,17.87866,129.27104,-1.1928399,3.1823113
1.03,-74.975739,117.76884,18.007975,129.35812,-1.1937397,3.1848004
1.031,-74.975433,117.76799,18.137375,129.44492,-1.1946366,3.1872814
1.0319999,-74.975128,117.76715,18.266865,129.53142,-1.1955305,3.1897545
1.033,-74.974823,117.76631,18.396439,129.61761,-1.1964216,3.1922195
1.034,-74.974525,117.76547,18.526098,129.70354,-1.1973097,3.1946764
1.035,-74.974228,117.76464,18.655846,129.78915,-1.198195,3.1971252
1.036,-74.973923,117.76381,18.785677,129.87448,-1.1990774,3.1995661
1.0369999,-74.973625,117.76299,18.915594,129.95953,-1.1999569,3.2019992
1.038,-74.973328,117.76216,19.045597,130.04428,-1.2008334,3.2044244
1.039,-74.973038,117.76134,19.175682,130.12875,-1.2017071,3.2068415
1.04,-74.97274,117.76052,19.305853,130.21294,-1.2025779,3.2092507
1.041,-74.972443,117.7597,19.436108,130.29683,-1.2034459,3.211652
1.0420001,-74.972153,117.7589,19.566446,130.38045,-1.2043111,3.2140455
1.043,-74.971863,117.75809,19.696869,130.46378,-1.2051734,3.2164314
1.044,-74.971573,117.75728,19.827375,130.54681,-1.2060329,3.2188091
1.045,-74.971283,117.75648,19.957962,130.62958,-1.2068894,3.2211792
1.046,-74.970993,117.75568,20.088634,130.71205,-1.2077433,3.2235415
1.0470001,-74.970711,117.75488,20.219387,130.79425,-1.2085942,3.2258961
1.048,-74.970421,117.75409,20.350222,130.87617,-1.2094424,3.2282429
1.049,-74.970139,117.7533,20.481138,130.95781,-1.2102878,3.230582
1.05,-74.969856,117.75251,20.612137,131.03917,-1.2111304,3.2329133
1.051,-74.969574,117.75172,20.743217,131.12025,-1.2119701,3.2352371
1.052,-74.969292,117.75095,20.874378,131.20107,-1.2128072,3.2375531
1.053,-74.969009,117.75017,21.005619,131.28159,-1.2136414,3.2398615
1.054,-74.968727,117.74939,21.13694,131.36185,-1.2144729,3.2421622
1.0549999,-74.968452,117.74862,21.268343,131.44182,-1.2153016,3.2444556
1.056,-74.96817,117.74785,21.399824,131.52153,-1.2161275,3.2467411
1.057,-74.967896,117.74709,21.531385,131.60097,-1.2169508,3.2490191
1.058,-74.967621,117.74632,21.663027,131.68011,-1.2177713,3.2512896
1.059,-74.967346,117.74556,21.794746,131.759,-1.2185891,3.2535527
1.0599999,-74.967072,117.7448,21.926544,131.83763,-1.2194041,3.2558081
1.061,-74.966805,117.74404,22.05842,131.91597,-1.2202164,3.2580562
1.062,-74.96653,117.74329,22.190376,131.99405,-1.2210259,3.2602966
1.063,-74.966263,117.74254,22.322409,132.07185,-1.2218329,3.2625296
1.064,-74.965988,117.7418,22.454519,132.1494,-1.2226372,3.2647552
1.0650001,-74.965721,117.74105,22.586708,132.22667,-1.2234386,3.2669735
1.066,-74.965454,117.74031,22.718973,132.30368,-1.2242376,3.2691846
1.067,-74.965187,117.73957,22.851315,132.38042,-1.2250338,3.2713881
1.068,-74.96492,117.73884,22.983734,132.45689,-1.2258272,3.2735841
1.069,-74.964661,117.73811,23.116228,132.53311,-1.2266181,3.275773
1.0700001,-74.964394,117.73737,23.2488,132.60907,-1.2274063,3.2779546
1.071,-74.964134,117.73665,23.381447,132.68475,-1.2281919,3.2801287
1.072,-74.963875,117.73592,23.51417,132.76018,-1.2289748,3.2822957
1.073,-74.963615,117.7352,23.646967,132.83534,-1.2297552,3.2844555
1.074,-74.963356,117.73448,23.77984,132.91025,-1.2305328,3.286608
1.075,-74.963097,117.73376,23.912786,132.98489,-1.2313079,3.2887533
1.076,-74.962837,117.73305,24.045809,133.05928,-1.2320803,3.2908914
1.077,-74.962585,117.73234,24.178905,133.13341,-1.2328502,3.2930222
1.0779999,-74.962326,117.73163,24.312077,133.20729,-1.2336174,3.295146
1.079,-74.962074,117.73093,24.44532,133.2809,-1.2343822,3.2972627
1.08,-74.961823,117.73022,24.578638,133.35426,-1.2351443,3.2993722
1.081,-74.961571,117.72952,24.712029,133.42737,-1.2359037,3.3014746
1.082,-74.961319,117.72883,24.845493,133.50021,-1.2366607,3.3035698
1.0829999,-74.961067,117.72813,24.979029,133.57281,-1.2374151,3.3056581
1.084,-74.960815,117.72744,25.112638,133.64517,-1.2381669,3.3077395
1.085,-74.960571,117.72675,25.246319,133.71725,-1.2389163,3.3098137
1.086,-74.96032,117.72607,25.380072,133.78911,-1.239663,3.3118808
1.087,-74.960075,117.72538,25.513897,133.8607,-1.2404073,3.3139412
1.0880001,-74.959831,117.7247,25.647795,133.93204,-1.2411491,3.3159945
1.089,-74.959579,117.72402,25.781761,134.00313,-1.2418883,3.3180408
1.09,-74.959343,117.72334,25.9158,134.07397,-1.2426249,3.3200803
1.091,-74.959099,117.72267,26.04991,134.14458,-1.2433591,3.3221128
1.092,-74.958855,117.722,26.18409,134.21494,-1.2440908,3.3241384
1.0930001,-74.958611,117.72133,26.318338,134.28503,-1.24482,3.3261571
1.094,-74.958374,117.72066,26.45266,134.35489,-1.2455467,3.3281691
1.095,-74.958138,117.72,26.587049,134.42451,-1.246271,3.3301742
1.096,-74.957893,117.71934,26.721508,134.49388,-1.2469928,3.3321726
1.097,-74.957657,117.71868,26.856037,134.56302,-1.2477121,3.3341641
1.098,-74.95742,117.71803,26.990633,134.6319,-1.2484289,3.3361487
1.099,-74.957184,117.71737,27.125299,134.70055,-1.2491434,3.3381267
1.1,-74.956955,117.71672,27.260035,134.76895,-1.2498554,3.3400979
1.101,-74.956718,117.71607,27.394838,134.83711,-1.2505649,3.3420625
1.102,-74.956482,117.71542,27.529709,134.90504,-1.2512721,3.3440204
1.103,-74.956253,117.71478,27.664648,134.97273,-1.2519767,3.3459716
1.104,-74.956024,117.71413,27.799654,135.04018,-1.2526791,3.3479161
1.105,-74.955795,117.7135,27.934729,135.10739,-1.253379,3.349854
1.1059999,-74.955566,117.71286,28.069868,135.17436,-1.2540765,3.3517852
1.107,-74.955338,117.71223,28.205076,135.2411,-1.2547716,3.3537099
1.108,-74.955109,117.71159,28.340351,135.30762,-1.2554643,3.355628
1.109,-74.95488,117.71097,28.475693,135.37389,-1.2561547,3.3575394
1.11,-74.954651,117.71034,28.611099,135.43993,-1.2568426,3.3594444
1.1109999,-74.95443,117.70972,28.746572,135.50572,-1.2575282,3.3613429
1.112,-74.954208,117.7091,28.882111,135.57129,-1.2582114,3.3632348
1.113,-74.953979,117.70847,29.017714,135.63664,-1.2588923,3.3651202
1.114,-74.953758,117.70786,29.153383,135.70175,-1.2595708,3.3669991
1.115,-74.953537,117.70724,29.289118,135.76663,-1.2602471,3.3688717
1.1160001,-74.953316,117.70663,29.424917,135.83127,-1.260921,3.3707378
1.117,-74.953094,117.70602,29.56078,135.89569,-1.2615925,3.3725975
1.118,-74.952881,117.70541,29.696707,135.95988,-1.2622617,3.3744507
1.119,-74.95266,117.70481,29.832699,136.02386,-1.2629287,3.3762975
1.12,-74.952446,117.70421,29.968756,136.0876,-1.2635933,3.3781381
1.1210001,-74.952225,117.70361,30.104874,136.15111,-1.2642556,3.3799722
1.122,-74.952011,117.703,30.241056,136.2144,-1.2649157,3.3818002
1.123,-74.951797,117.70241,30.377304,136.27747,-1.2655735,3.3836217
1.124,-74.951584,117.70181,30.513613,136.3403,-1.2662289,3.385437
1.125,-74.95137,117.70123,30.649984,136.40292,-1.2668822,3.3872459
1.126,-74.951157,117.70064,30.786417,136.46532,-1.2675331,3.3890486
1.127,-74.950943,117.70005,30.922915,136.5275,-1.2681818,3.3908453
1.128,-74.950737,117.69946,31.059473,136.58945,-1.2688283,3.3926356
1.1289999,-74.950523,117.69888,31.196093,136.65118,-1.2694725,3.3944197
1.13,-74.950317,117.6983,31.332775,136.71269,-1.2701144,3.3961976
1.131,-74.950104,117.69772,31.469519,136.77399,-1.2707541,3.3979692
1.132,-74.949898,117.69714,31.606323,136.83507,-1.2713916,3.399735
1.133,-74.949692,117.69657,31.743189,136.89592,-1.2720269,3.4014945
1.1339999,-74.949486,117.696,31.880114,136.95657,-1.27266,3.4032478
1.135,-74.94928,117.69543,32.017101,137.017,-1.2732909,3.4049952
1.136,-74.949074,117.69486,32.154148,137.07721,-1.2739196,3.4067364
1.137,-74.948875,117.6943,32.291256,137.13721,-1.274546,3.4084716
1.138,-74.948669,117.69374,32.428421,137.19698,-1.2751703,3.4102008
1.1390001,-74.948471,117.69318,32.565647,137.25655,-1.2757925,3.4119239
1.14,-74.948265,117.69262,32.702934,137.3159,-1.2764125,3.413641
1.141,-74.948067,117.69206,32.840282,137.37505,-1.2770302,3.4153523
1.142,-74.947868,117.69151,32.977684,137.43398,-1.2776458,3.4170575
1.143,-74.94767,117.69096,33.115147,137.49271,-1.2782594,3.4187567
1.1440001,-74.947472,117.69041,33.25267,137.55121,-1.2788707,3.42045
1.145,-74.947273,117.68986,33.390251,137.60951,-1.2794799,3.4221375
1.146,-74.947075,117.68932,33.527889,137.6676,-1.280087,3.4238191
1.147,-74.946884,117.68877,33.665585,137.72549,-1.2806919,3.4254947
1.148,-74.946686,117.68822,33.803341,137.78317,-1.2812947,3.4271646
1.149,-74.946487,117.68769,33.941151,137.84064,-1.2818954,3.4288285
1.15,-74.946297,117.68715,34.079021,137.8979,-1.2824939,3.4304867
1.151,-74.946106,117.68661,34.216946,137.95496,-1.2830905,3.4321389
1.152,-74.945915,117.68608,34.354931,138.01181,-1.2836848,3.4337854
1.153,-74.945724,117.68555,34.49297,138.06847,-1.2842772,3.4354262
1.154,-74.945534,117.68502,34.631065,138.12491,-1.2848674,3.4370613
1.155,-74.945343,117.68449,34.769218,138.18115,-1.2854556,3.4386904
1.156,-74.945152,117.68398,34.907429,138.2372,-1.2860417,3.4403141
1.1569999,-74.944962,117.68345,35.045692,138.29303,-1.2866257,3.441932
1.158,-74.944778,117.68293,35.184013,138.34868,-1.2872077,3.4435441
1.159,-74.944588,117.68241,35.322392,138.40411,-1.2877876,3.4451506
1.16,-74.944405,117.68189,35.460823,138.45935,-1.2883655,3.4467516
1.161,-74.944214,117.68137,35.599308,138.51439,-1.2889413,3.4483469
1.1619999,-74.944031,117.68086,35.73785,138.56923,-1.2895151,3.4499364
1.163,-74.943848,117.68035,35.87645,138.62387,-1.2900869,3.4515204
1.164,-74.943665,117.67985,36.015099,138.67833,-1.2906567,3.453099
1.165,-74.943481,117.67934,36.153805,138.73257,-1.2912244,3.4546719
1.166,-74.943298,117.67883,36.292564,138.78662,-1.2917901,3.4562392
1.1670001,-74.943115,117.67833,36.431377,138.84048,-1.2923539,3.4578009
1.168,-74.94294,117.67783,36.570244,138.89415,-1.2929156,3.4593573
1.169,-74.942757,117.67733,36.709164,138.94762,-1.2934754,3.4609079
1.17,-74.942581,117.67683,36.848141,139.0009,-1.2940332,3.4624534
1.171,-74.942398,117.67634,36.987167,139.05399,-1.2945889,3.4639933
1.1720001,-74.942223,117.67584,37.126247,139.10687,-1.2951428,3.4655275
1.173,-74.942047,117.67535,37.265381,139.15958,-1.2956946,3.4670565
1.174,-74.941872,117.67487,37.404568,139.21208,-1.2962445,3.4685802
1.175,-74.941696,117.67438,37.543804,139.2644,-1.2967925,3.4700983
1.176,-74.941521,117.67389,37.683094,139.31653,-1.2973385,3.471611
1.177,-74.941345,117.67341,37.822437,139.36847,-1.2978826,3.4731185
1.178,-74.94117,117.67292,37.96183,139.42023,-1.2984246,3.4746206
1.179,-74.940994,117.67244,38.101276,139.47179,-1.2989649,3.4761174
1.1799999,-74.940826,117.67197,38.240776,139.52316,-1.2995031,3.4776087
1.181,-74.940651,117.67149,38.380325,139.57436,-1.3000395,3.479095
1.182,-74.940483,117.67101,38.519924,139.62537,-1.3005739,3.4805758
1.183,-74.940315,117.67054,38.659573,139.67618,-1.3011065,3.4820514
1.184,-74.94014,117.67007,38.799274,139.72682,-1.3016372,3.4835217
1.1849999,-74.939972,117.6696,38.939026,139.77727,-1.3021659,3.4849868
1.186,-74.939804,117.66914,39.078831,139.82755,-1.3026928,3.4864466
1.187,-74.939636,117.66867,39.218681,139.87762,-1.3032178,3.4879014
1.188,-74.939468,117.66821,39.358585,139.92752,-1.303741,3.489351
1.189,-74.939301,117.66774,39.498539,139.97725,-1.3042622,3.4907954
1.1900001,-74.93914,117.66728,39.638538,140.02679,-1.3047816,3.4922347
1.191,-74.938972,117.66682,39.778591,140.07616,-1.3052992,3.4936688
1.192,-74.938805,117.66637,39.91869,140.12534,-1.3058149,3.4950976
1.193,-74.938644,117.66591,40.058842,140.17433,-1.3063287,3.4965215
1.194,-74.938484,117.66546,40.199039,140.22316,-1.3068407,3.4979403
1.1950001,-74.938316,117.66501,40.339287,140.2718,-1.3073509,3.4993541
1.196,-74.938156,117.66456,40.479584,140.32027,-1.3078592,3.5007627
1.197,-74.937996,117.66411,40.619926,140.36856,-1.3083657,3.5021665
1.198,-74.937836,117.66367,40.760319,140.41667,-1.3088704,3.5035651
1.199,-74.937675,117.66322,40.900761,140.4646,-1.3093734,3.5049586
1.2,-74.937515,117.66278,41.041248,140.51237,-1.3098744,3.5063474
1.201,-74.937355,117.66234,41.181786,140.55995,-1.3103738,3.507731
1.202,-74.937195,117.6619,41.322369,140.60738,-1.3108712,3.5091097
1.2029999,-74.937042,117.66146,41.463001,140.65462,-1.311367,3.5104835
1.204,-74.936882,117.66103,41.60368,140.70168,-1.3118609,3.5118523
1.205,-74.936729,117.66059,41.744404,140.74858,-1.3123531,3.5132163
1.206,-74.936569,117.66016,41.885174,140.7953,-1.3128436,3.5145752
1.207,-74.936417,117.65973,42.025993,140.84186,-1.3133321,3.5159295
1.2079999,-74.936264,117.6593,42.166859,140.88823,-1.3138191,3.5172787
1.209,-74.936104,117.65887,42.30777,140.93445,-1.3143041,3.5186231
1.21,-74.935951,117.65845,42.448727,140.98048,-1.3147875,3.5199625
1.211,-74.935799,117.65802,42.589729,141.02637,-1.3152691,3.5212975
1.212,-74.935646,117.6576,42.730782,141.07207,-1.315749,3.5226274
1.2130001,-74.935501,117.65718,42.871876,141.1176,-1.3162272,3.5239527
1.214,-74.935349,117.65676,43.013016,141.16298,-1.3167037,3.5252731
1.215,-74.935196,117.65634,43.154202,141.20818,-1.3171784,3.5265887
1.216,-74.935043,117.65593,43.295429,141.25322,-1.3176514,3.5278997
1.217,-74.934898,117.65551,43.436707,141.2981,-1.3181226,3.5292058
1.2180001,-74.934746,117.6551,43.578026,141.3428,-1.3185923,3.5305073
1.219,-74.934601,117.65469,43.719391,141.38734,-1.3190602,3.5318041
1.22,-74.934456,117.65428,43.860802,141.43172,-1.3195264,3.5330963
1.221,-74.934303,117.65387,44.002254,141.47594,-1.3199909,3.5343838
1.222,-74.934158,117.65347,44.143753,141.51999,-1.3204538,3.5356665
1.223,-74.934013,117.65306,44.285294,141.56387,-1.320915,3.5369446
1.224,-74.933868,117.65266,44.42688,141.6076,-1.3213744,3.5382183
1.225,-74.933723,117.65226,44.568512,141.65118,-1.3218323,3.5394871
1.226,-74.933578,117.65186,44.710182,141.6946,-1.3222884,3.5407517
1.227,-74.933434,117.65146,44.851898,141.73784,-1.3227429,3.5420115
1.228,-74.933296,117.65106,44.99366,141.78093,-1.3231958,3.5432665
1.229,-74.933151,117.65067,45.13546,141.82385,-1.3236471,3.5445173
1.23,-74.933006,117.65028,45.277306,141.86662,-1.3240967,3.5457635
1.2309999,-74.932869,117.64988,45.419193,141.90924,-1.3245447,3.5470052
1.232,-74.932724,117.64949,45.561127,141.95171,-1.324991,3.5482423
1.233,-74.932587,117.6491,45.703098,141.994,-1.3254358,3.549475
1.234,-74.932449,117.64871,45.845112,142.03615,-1.3258789,3.5507033
1.235,-74.932304,117.64832,45.987171,142.07812,-1.3263203,3.5519269
1.2359999,-74.932167,117.64794,46.129269,142.11996,-1.3267602,3.5531461
1.237,-74.93203,117.64756,46.271408,142.16164,-1.3271985,3.5543611
1.238,-74.931892,117.64718,46.413593,142.20317,-1.3276352,3.5555716
1.239,-74.931755,117.6468,46.555817,142.24454,-1.3280703,3.5567777
1.24,-74.931618,117.64642,46.698082,142.28575,-1.3285038,3.5579793
1.2410001,-74.931488,117.64604,46.840389,142.32683,-1.3289357,3.5591767
1.242,-74.931351,117.64567,46.982735,142.36774,-1.3293662,3.5603695
1.243,-74.931213,117.64529,47.125122,142.40849,-1.329795,3.5615582
1.244,-74.931084,117.64492,47.267551,142.44911,-1.3302222,3.5627425
1.245,-74.930946,117.64455,47.410023,142.48956,-1.3306478,3.5639224
1.2460001,-74.930817,117.64418,47.552532,142.52988,-1.331072,3.565098
1.247,-74.930679,117.64381,47.69508,142.57004,-1.3314946,3.5662696
1.248,-74.93055,117.64344,47.837669,142.61005,-1.3319156,3.5674367
1.249,-74.93042,117.64307,47.980301,142.64992,-1.3323351,3.5685995
1.25,-74.930283,117.64272,48.122971,142.68964,-1.3327531,3.5697582
1.251,-74.930153,117.64235,48.265678,142.7292,-1.3331696,3.5709126
1.252,-74.930023,117.64199,48.408428,142.76863,-1.3335844,3.5720627
1.253,-74.929893,117.64163,48.551216,142.80791,-1.3339978,3.5732088
1.2539999,-74.929764,117.64127,48.694046,142.84703,-1.3344097,3.5743506
1.255,-74.929634,117.64091,48.83691,142.88602,-1.3348202,3.5754881
1.256,-74.929512,117.64056,48.979816,142.92485,-1.335229,3.5766215
1.257,-74.929382,117.64021,49.122761,142.96355,-1.3356364,3.5777509
1.258,-74.929253,117.63985,49.265743,143.00211,-1.3360423,3.5788763
1.2589999,-74.929131,117.6395,49.408764,143.04051,-1.3364466,3.5799973
1.26,-74.929001,117.63915,49.551826,143.07877,-1.3368496,3.5811143
1.261,-74.928879,117.6388,49.694923,143.1169,-1.3372511,3.5822272
1.262,-74.928749,117.63845,49.838058,143.15488,-1.337651,3.5833361
1.263,-74.928627,117.63811,49.981232,143.19272,-1.3380495,3.5844407
1.2640001,-74.928505,117.63776,50.124443,143.23042,-1.3384466,3.5855415
1.265,-74.928375,117.63742,50.267693,143.26797,-1.3388422,3.5866382
1.266,-74.928253,117.63708,50.41098,143.30539,-1.3392364,3.5877309
1.267,-74.928131,117.63673,50.554302,143.34267,-1.3396291,3.5888195
1.268,-74.928009,117.6364,50.697666,143.37981,-1.3400203,3.5899043
1.2690001,-74.927887,117.63606,50.841064,143.41681,-1.3404101,3.5909848
1.27,-74.927765,117.63572,50.984501,143.45367,-1.3407985,3.5920615
1.271,-74.927643,117.63538,51.127972,143.4904,-1.3411855,3.5931344
1.272,-74.927528,117.63506,51.271481,143.52699,-1.341571,3.5942032
1.273,-74.927406,117.63472,51.415024,143.56345,-1.3419551,3.595268
1.274,-74.927284,117.63439,51.558605,143.59976,-1.3423377,3.5963292
1.275,-74.92717,117.63406,51.702225,143.63594,-1.342719,3.5973861
1.276,-74.927048,117.63373,51.845879,143.672,-1.3430989,3.5984395
1.277,-74.926933,117.6334,51.989567,143.7079,-1.3434774,3.5994887
1.278,-74.926811,117.63308,52.133293,143.74368,-1.3438544,3.6005342
1.279,-74.926697,117.63275,52.277058,143.77933,-1.3442302,3.6015759
1.28,-74.926582,117.63243,52.420853,143.81483,-1.3446045,3.6026137
1.281,-74.92646,117.6321,52.564686,143.85022,-1.3449774,3.6036475
1.2819999,-74.926346,117.63178,52.708553,143.88547,-1.345349,3.6046777
1.283,-74.926231,117.63146,52.852455,143.92058,-1.3457191,3.6057041
1.284,-74.926117,117.63114,52.996395,143.95555,-1.3460879,3.6067266
1.285,-74.926003,117.63083,53.140369,143.9904,-1.3464555,3.6077454
1.286,-74.925888,117.63051,53.284374,144.02513,-1.3468215,3.6087606
1.2869999,-74.925774,117.6302,53.428417,144.05972,-1.3471862,3.6097717
1.288,-74.925659,117.62988,53.572495,144.09418,-1.3475497,3.6107793
1.289,-74.925552,117.62957,53.716606,144.12851,-1.3479117,3.6117833
1.29,-74.925438,117.62926,53.860752,144.16272,-1.3482724,3.6127834
1.291,-74.925323,117.62895,54.004932,144.19679,-1.3486319,3.6137798
1.2920001,-74.925217,117.62864,54.149147,144.23074,-1.3489898,3.6147726
1.293,-74.925102,117.62833,54.293392,144.26456,-1.3493466,3.6157618
1.294,-74.924995,117.62803,54.437675,144.29826,-1.349702,3.6167471
1.295,-74.924881,117.62772,54.581989,144.33182,-1.3500561,3.6177289
1.296,-74.924774,117.62742,54.726337,144.36526,-1.3504089,3.6187072
1.2970001,-74.924667,117.62711,54.87072,144.39859,-1.3507603,3.6196816
1.298,-74.924553,117.62682,55.015137,144.43178,-1.3511106,3.6206527
1.299,-74.924446,117.62651,55.159584,144.46484,-1.3514594,3.6216199
1.3,-74.924339,117.62621,55.304066,144.49779,-1.351807,3.6225836
1.301,-74.924232,117.62592,55.448578,144.53061,-1.3521533,3.623544
1.302,-74.924126,117.62562,55.593124,144.56329,-1.3524983,3.6245005
1.303,-74.924019,117.62532,55.737705,144.59587,-1.352842,3.6254537
1.304,-74.923912,117.62503,55.882317,144.62833,-1.3531845,3.6264031
1.3049999,-74.923805,117.62473,56.026962,144.66064,-1.3535256,3.6273491
1.306,-74.923698,117.62444,56.171638,144.69286,-1.3538656,3.6282918
1.307,-74.923599,117.62415,56.316349,144.72495,-1.3542042,3.6292307
1.308,-74.923492,117.62386,56.46109,144.75691,-1.3545417,3.6301663
1.309,-74.923386,117.62357,56.605862,144.78876,-1.3548777,3.6310985
1.3099999,-74.923286,117.62328,56.750668,144.82048,-1.3552127,3.6320271
1.311,-74.92318,117.62299,56.895504,144.85208,-1.3555464,3.6329522
1.312,-74.92308,117.62271,57.040371,144.88356,-1.3558787,3.6338739
1.313,-74.922974,117.62243,57.185268,144.91493,-1.3562099,3.6347923
1.314,-74.922874,117.62215,57.3302,144.94618,-1.3565398,3.6357071
1.3150001,-74.922775,117.62186,57.475163,144.97731,-1.3568685,3.6366186
1.316,-74.922668,117.62158,57.620155,145.00833,-1.357196,3.6375268
1.317,-74.922569,117.6213,57.765179,145.03923,-1.3575222,3.6384315
1.318,-74.92247,117.62103,57.910233,145.07001,-1.3578473,3.639333
1.319,-74.922371,117.62074,58.055321,145.10068,-1.3581711,3.6402309
1.3200001,-74.922272,117.62047,58.200436,145.13123,-1.3584938,3.6411257
1.321,-74.922173,117.62019,58.345581,145.16167,-1.3588152,3.6420169
1.322,-74.922073,117.61992,58.490757,145.19199,-1.3591354,3.642905
1.323,-74.921974,117.61964,58.635967,145.22218,-1.3594545,3.6437895
1.324,-74.921875,117.61937,58.781204,145.25227,-1.3597723,3.644671
1.325,-74.921776,117.6191,58.926472,145.28226,-1.3600889,3.6455491
1.326,-74.921677,117.61883,59.071766,145.31212,-1.3604045,3.6464241
1.327,-74.921585,117.61856,59.217094,145.34187,-1.3607187,3.6472957
1.3279999,-74.921486,117.61829,59.36245,145.37151,-1.3610319,3.648164
1.329,-74.921387,117.61803,59.507835,145.40103,-1.3613439,3.649029
1.33,-74.921295,117.61776,59.653252,145.43045,-1.3616546,3.6498909
1.331,-74.921196,117.61749,59.798698,145.45976,-1.3619642,3.6507494
1.332,-74.921104,117.61723,59.944172,145.48895,-1.3622727,3.6516049
1.3329999,-74.921013,117.61697,60.089676,145.51804,-1.3625801,3.6524572
1.334,-74.920914,117.61671,60.235207,145.54701,-1.3628862,3.6533062
1.335,-74.920822,117.61645,60.380772,145.57587,-1.3631912,3.6541522
1.336,-74.920731,117.61619,60.52636,145.60463,-1.3634951,3.654995
1.337,-74.920631,117.61593,60.671978,145.63327,-1.3637979,3.6558344
1.3380001,-74.92054,117.61567,60.817627,145.6618,-1.3640995,3.656671
1.339,-74.920448,117.61541,60.963303,145.69025,-1.3644,3.6575043
1.34,-74.920357,117.61516,61.109009,145.71857,-1.3646994,3.6583345
1.341,-74.920265,117.6149,61.254742,145.74678,-1.3649976,3.6591616
1.342,-74.920174,117.61465,61.400501,145.77489,-1.3652947,3.6599855
1.3430001,-74.920082,117.6144,61.546291,145.80289,-1.3655907,3.6608067
1.344,-74.919991,117.61414,61.692108,145.83078,-1.3658856,3.6616244
1.345,-74.919899,117.61389,61.837952,145.85857,-1.3661793,3.6624391
1.346,-74.919815,117.61364,61.983822,145.88626,-1.3664721,3.6632509
1.347,-74.919724,117.6134,62.129723,145.91383,-1.3667637,3.6640596
1.348,-74.919632,117.61314,62.27565,145.94131,-1.3670542,3.6648653
1.349,-74.91954,117.6129,62.421608,145.96869,-1.3673435,3.6656678
1.35,-74.919456,117.61266,62.567589,145.99596,-1.3676319,3.6664674
1.351,-74.919365,117.61241,62.7136,146.02312,-1.3679192,3.6672642
1.352,-74.919281,117.61217,62.859634,146.05017,-1.3682053,3.6680577
1.353,-74.919189,117.61192,63.005699,146.07713,-1.3684905,3.6688485
1.354,-74.919106,117.61168,63.151791,146.10399,-1.3687744,3.6696362
1.355,-74.919014,117.61144,63.297905,146.13074,-1.3690574,3.6704209
1.3559999,-74.91893,117.6112,63.44405,146.15739,-1.3693392,3.6712027
1.357,-74.918846,117.61096,63.590221,146.18394,-1.3696201,3.6719816
1.358,-74.918762,117.61073,63.73642,146.21039,-1.3698999,3.6727574
1.359,-74.918671,117.61048,63.882641,146.23674,-1.3701786,3.6735303
1.36,-74.918587,117.61024,64.028893,146.26299,-1.3704562,3.6743007
1.3609999,-74.918503,117.61002,64.175171,146.28914,-1.3707329,3.6750677
1.362,-74.918419,117.60978,64.321472,146.31519,-1.3710084,3.675832
1.363,-74.918335,117.60954,64.467796,146.34114,-1.3712829,3.6765935
1.364,-74.918251,117.60931,64.614151,146.36699,-1.3715565,3.6773522
1.365,-74.918167,117.60908,64.760536,146.39275,-1.371829,3.678108
1.3660001,-74.918083,117.60885,64.906937,146.4184,-1.3721005,3.6788607
1.367,-74.917999,117.60862,65.053368,146.44395,-1.3723708,3.6796107
1.368,-74.917915,117.60839,65.199829,146.46942,-1.3726403,3.6803579
1.369,-74.917839,117.60816,65.346306,146.49478,-1.3729087,3.6811025
1.37,-74.917755,117.60793,65.492813,146.52005,-1.3731761,3.681844
1.3710001,-74.917671,117.60771,65.639351,146.54523,-1.3734424,3.6825829
1.372,-74.917595,117.60748,65.785904,146.5703,-1.3737079,3.6833191
1.373,-74.917511,117.60726,65.932487,146.59528,-1.3739722,3.6840522
1.374,-74.917427,117.60703,66.079094,146.62016,-1.3742356,3.6847827
1.375,-74.917351,117.60681,66.225731,146.64496,-1.374498,3.6855104
1.376,-74.917274,117.60659,66.372383,146.66965,-1.3747593,3.6862354
1.377,-74.917191,117.60637,66.519066,146.69426,-1.3750198,3.6869578
1.378,-74.917114,117.60615,66.665771,146.71877,-1.3752792,3.6876774
1.3789999,-74.91703,117.60593,66.812508,146.74318,-1.3755376,3.6883941
1.38,-74.916954,117.60571,66.959259,146.7675,-1.3757951,3.6891084
1.381,-74.916878,117.60549,67.106041,146.79173,-1.3760517,3.6898198
1.382,-74.916794,117.60528,67.252846,146.81587,-1.3763071,3.6905284
1.383,-74.916718,117.60506,67.399673,146.8399,-1.3765616,3.6912346
1.3839999,-74.916641,117.60484,67.546524,146.86386,-1.3768153,3.6919379
1.385,-74.916565,117.60463,67.693398,146.88773,-1.3770679,3.6926386
