"Time","mass1.v","mass2.v","mass3.v","mass4.v"
4.2561002,-3.7283067e-14,1.4177649,19.025555,8.3114423e-23
4.2561998,-3.7300902e-14,1.4176232,19.025194,8.3154181e-23
4.2563,-3.7318652e-14,1.4174814,19.024832,8.3193751e-23
4.2564001,-3.7336311e-14,1.4173397,19.024469,8.3233118e-23
4.2564998,-3.7353882e-14,1.4171979,19.024107,8.3272283e-23
4.2565999,-3.7371361e-14,1.4170562,19.023746,8.3311253e-23
4.2567,-3.7388753e-14,1.4169145,19.023384,8.3350027e-23
4.2568002,-3.7406056e-14,1.4167728,19.023022,8.3388599e-23
4.2568998,-3.7423267e-14,1.4166311,19.022659,8.342697e-23
4.257,-3.7440391e-14,1.4164895,19.022299,8.3465144e-23
4.2571001,-3.7457423e-14,1.4163479,19.021936,8.3503117e-23
4.2571998,-3.7474367e-14,1.4162062,19.021574,8.3540887e-23
4.2572999,-3.7491223e-14,1.4160646,19.021214,8.3578456e-23
4.2574,-3.7507984e-14,1.415923,19.020851,8.3615829e-23
4.2575002,-3.7524657e-14,1.4157815,19.020489,8.3653e-23
4.2575998,-3.7541242e-14,1.4156399,19.020126,8.3689963e-23
4.2577,-3.7557736e-14,1.4154984,19.019766,8.372673e-23
4.2578001,-3.7574138e-14,1.4153568,19.019403,8.3763296e-23
4.2579002,-3.7590448e-14,1.4152153,19.019041,8.3799659e-23
4.2579999,-3.7606667e-14,1.4150738,19.018681,8.383582e-23
4.2581,-3.7622798e-14,1.4149323,19.018318,8.387178e-23
4.2582002,-3.7638837e-14,1.4147907,19.017958,8.3907531e-23
4.2582998,-3.7654785e-14,1.4146492,19.017595,8.3943087e-23
4.2584,-3.7670642e-14,1.4145079,19.017233,8.3978434e-23
4.2585001,-3.7686407e-14,1.4143664,19.016872,8.4013579e-23
4.2586002,-3.770208e-14,1.414225,19.01651,8.4048516e-23
4.2586999,-3.7717662e-14,1.4140835,19.01615,8.4083258e-23
4.2588,-3.7733153e-14,1.4139421,19.015787,8.4117784e-23
4.2589002,-3.7748552e-14,1.4138007,19.015425,8.4152116e-23
4.2589998,-3.7763856e-14,1.4136593,19.015064,8.4186239e-23
4.2591,-3.7779072e-14,1.4135181,19.014702,8.4220153e-23
4.2592001,-3.7794193e-14,1.4133767,19.014341,8.4253866e-23
4.2593002,-3.7809223e-14,1.4132353,19.013979,8.4287371e-23
4.2593999,-3.7824161e-14,1.413094,19.013618,8.4320673e-23
4.2595,-3.7839008e-14,1.4129528,19.013256,8.4353767e-23
4.2596002,-3.785376e-14,1.4128114,19.012896,8.4386654e-23
4.2596998,-3.7868421e-14,1.4126701,19.012533,8.4419338e-23
4.2598,-3.7882986e-14,1.4125289,19.012171,8.4451813e-23
4.2599001,-3.789746e-14,1.4123876,19.01181,8.4484081e-23
4.2600002,-3.7911843e-14,1.4122465,19.011448,8.451614e-23
4.2600999,-3.7926131e-14,1.4121052,19.011087,8.4547991e-23
4.2602,-3.7940323e-14,1.4119641,19.010727,8.4579634e-23
4.2603002,-3.7954425e-14,1.4118228,19.010365,8.4611069e-23
4.2603998,-3.7968435e-14,1.4116817,19.010004,8.4642295e-23
4.2605,-3.7982346e-14,1.4115405,19.009642,8.4673313e-23
4.2606001,-3.7996167e-14,1.4113994,19.009281,8.4704123e-23
4.2607002,-3.8009895e-14,1.4112582,19.008919,8.4734724e-23
4.2607999,-3.8023526e-14,1.4111171,19.008558,8.4765111e-23
4.2609,-3.8037065e-14,1.4109759,19.008196,8.4795296e-23
4.2610002,-3.8050509e-14,1.4108349,19.007835,8.4825267e-23
4.2610998,-3.8063858e-14,1.4106939,19.007473,8.4855022e-23
4.2612,-3.8077113e-14,1.4105527,19.007113,8.4884576e-23
4.2613001,-3.8090275e-14,1.4104117,19.006752,8.4913916e-23
4.2614002,-3.810334e-14,1.4102707,19.00639,8.494304e-23
4.2614999,-3.8116313e-14,1.4101297,19.006029,8.4971957e-23
4.2616,-3.8129188e-14,1.4099886,19.005667,8.5000665e-23
4.2617002,-3.8141968e-14,1.4098476,19.005306,8.5029159e-23
4.2617998,-3.8154657e-14,1.4097067,19.004946,8.5057438e-23
4.2618999,-3.8167247e-14,1.4095657,19.004583,8.5085509e-23
4.2620001,-3.8179742e-14,1.4094248,19.004223,8.5113365e-23
4.2621002,-3.8192143e-14,1.4092839,19.003862,8.5141007e-23
4.2621999,-3.8204445e-14,1.409143,19.0035,8.5168434e-23
4.2623,-3.8216656e-14,1.4090021,19.003139,8.5195652e-23
4.2624002,-3.8228769e-14,1.4088612,19.002779,8.5222657e-23
4.2624998,-3.8240786e-14,1.4087203,19.002417,8.5249446e-23
4.2625999,-3.8252706e-14,1.4085793,19.002056,8.5276022e-23
4.2627001,-3.826453e-14,1.4084386,19.001696,8.5302382e-23
4.2628002,-3.827626e-14,1.4082977,19.001333,8.5328528e-23
4.2628999,-3.8287892e-14,1.4081569,19.000973,8.535446e-23
4.263,-3.8299428e-14,1.4080161,19.000612,8.5380177e-23
4.2631001,-3.8310867e-14,1.4078753,19.000252,8.5405672e-23
4.2631998,-3.8322207e-14,1.4077345,18.999889,8.543096e-23
4.2632999,-3.8333452e-14,1.4075937,18.999529,8.5456027e-23
4.2634001,-3.8344602e-14,1.4074529,18.999168,8.5480879e-23
4.2635002,-3.8355654e-14,1.4073123,18.998808,8.5505517e-23
4.2635999,-3.8366608e-14,1.4071715,18.998446,8.5529934e-23
4.2637,-3.8377464e-14,1.4070308,18.998085,8.5554136e-23
4.2638001,-3.8388221e-14,1.4068902,18.997725,8.5578124e-23
4.2638998,-3.8398883e-14,1.4067495,18.997364,8.5601891e-23
4.2639999,-3.8409448e-14,1.4066088,18.997002,8.5625443e-23
4.2641001,-3.8419914e-14,1.4064682,18.996641,8.5648774e-23
4.2642002,-3.8430281e-14,1.4063275,18.996281,8.5671885e-23
4.2642999,-3.8440554e-14,1.4061868,18.99592,8.5694781e-23
4.2644,-3.8450725e-14,1.4060463,18.99556,8.5717462e-23
4.2645001,-3.8460798e-14,1.4059056,18.995197,8.5739916e-23
4.2645998,-3.8470773e-14,1.4057651,18.994837,8.5762156e-23
4.2646999,-3.8480653e-14,1.4056245,18.994476,8.5784174e-23
4.2648001,-3.8490431e-14,1.405484,18.994116,8.5805972e-23
4.2649002,-3.8500111e-14,1.4053434,18.993755,8.5827549e-23
4.2649999,-3.8509689e-14,1.4052029,18.993395,8.5848911e-23
4.2651,-3.8519172e-14,1.4050623,18.993034,8.5870047e-23
4.2652001,-3.8528554e-14,1.4049219,18.992672,8.5890967e-23
4.2652998,-3.8537841e-14,1.4047813,18.992311,8.5911661e-23
4.2653999,-3.8547023e-14,1.4046409,18.991951,8.5932139e-23
4.2655001,-3.855611e-14,1.4045005,18.99159,8.5952391e-23
4.2656002,-3.8565095e-14,1.4043601,18.99123,8.5972422e-23
4.2656999,-3.8573979e-14,1.4042196,18.99087,8.5992232e-23
4.2658,-3.8582767e-14,1.4040792,18.990509,8.6011814e-23
4.2659001,-3.8591451e-14,1.4039388,18.990149,8.6031182e-23
4.2659998,-3.860004e-14,1.4037983,18.989788,8.6050323e-23
4.2660999,-3.8608524e-14,1.403658,18.989428,8.6069243e-23
4.2662001,-3.8616913e-14,1.4035176,18.989067,8.6087936e-23
4.2663002,-3.8625197e-14,1.4033773,18.988707,8.6106408e-23
4.2663999,-3.8633383e-14,1.403237,18.988344,8.6124653e-23
4.2665,-3.8641467e-14,1.4030967,18.987984,8.6142677e-23
4.2666001,-3.8649453e-14,1.4029564,18.987623,8.616048e-23
4.2666998,-3.8657333e-14,1.4028161,18.987263,8.6178049e-23
4.2667999,-3.8665116e-14,1.4026757,18.986902,8.6195398e-23
4.2669001,-3.86728e-14,1.4025356,18.986542,8.6212526e-23
4.2670002,-3.868038e-14,1.4023952,18.986181,8.622942e-23
4.2670999,-3.8687857e-14,1.4022551,18.985821,8.6246093e-23
4.2672,-3.8695237e-14,1.4021149,18.98546,8.626254e-23
4.2673001,-3.8702511e-14,1.4019747,18.9851,8.6278765e-23
4.2673998,-3.8709687e-14,1.4018345,18.984739,8.6294757e-23
4.2674999,-3.8716758e-14,1.4016943,18.984381,8.6310528e-23
4.2676001,-3.8723731e-14,1.4015541,18.98402,8.6326065e-23
4.2677002,-3.8730598e-14,1.4014139,18.98366,8.6341381e-23
4.2677999,-3.8737368e-14,1.4012738,18.983299,8.6356464e-23
4.2679,-3.8744032e-14,1.4011337,18.982939,8.637132e-23
4.2680001,-3.8750595e-14,1.4009936,18.982578,8.6385955e-23
4.2680998,-3.8757056e-14,1.4008535,18.982218,8.6400357e-23
4.2681999,-3.8763413e-14,1.4007134,18.981857,8.6414531e-23
4.2683001,-3.8769667e-14,1.4005734,18.981497,8.6428472e-23
4.2684002,-3.877582e-14,1.4004333,18.981136,8.6442192e-23
4.2684999,-3.8781871e-14,1.4002932,18.980776,8.6455678e-23
4.2686,-3.8787817e-14,1.4001533,18.980415,8.6468931e-23
4.2687001,-3.8793662e-14,1.4000132,18.980057,8.6481956e-23
4.2687998,-3.8799401e-14,1.3998733,18.979696,8.6494755e-23
4.2688999,-3.8805039e-14,1.3997333,18.979336,8.650732e-23
4.2690001,-3.8810572e-14,1.3995934,18.978975,8.6519658e-23
4.2691002,-3.8816e-14,1.3994534,18.978615,8.6531762e-23
4.2691998,-3.8821329e-14,1.3993134,18.978254,8.6543639e-23
4.2693,-3.882655e-14,1.3991735,18.977894,8.6555283e-23
4.2694001,-3.883167e-14,1.3990335,18.977535,8.6566693e-23
4.2694998,-3.8836684e-14,1.3988937,18.977175,8.6577869e-23
4.2695999,-3.8841594e-14,1.3987538,18.976814,8.6588819e-23
4.2697001,-3.8846401e-14,1.3986139,18.976454,8.6599535e-23
4.2698002,-3.8851104e-14,1.3984741,18.976093,8.6610017e-23
4.2698998,-3.8855702e-14,1.3983343,18.975735,8.6620266e-23
4.27,-3.8860194e-14,1.3981944,18.975374,8.6630281e-23
4.2701001,-3.8864582e-14,1.3980546,18.975014,8.6640063e-23
4.2701998,-3.8868865e-14,1.3979148,18.974653,8.6649611e-23
4.2702999,-3.8873042e-14,1.3977751,18.974295,8.6658926e-23
4.2704,-3.8877118e-14,1.3976352,18.973934,8.6668008e-23
4.2705002,-3.8881086e-14,1.3974955,18.973574,8.6676856e-23
4.2705998,-3.8884948e-14,1.3973558,18.973213,8.6685464e-23
4.2707,-3.8888706e-14,1.3972161,18.972855,8.6693844e-23
4.2708001,-3.8892358e-14,1.3970764,18.972494,8.6701986e-23
4.2708998,-3.8895905e-14,1.3969367,18.972134,8.6709893e-23
4.2709999,-3.8899348e-14,1.3967969,18.971773,8.6717561e-23
4.2711,-3.8902682e-14,1.3966572,18.971415,8.6724995e-23
4.2712002,-3.8905911e-14,1.3965176,18.971054,8.6732196e-23
4.2712998,-3.8909034e-14,1.3963779,18.970694,8.6739157e-23
4.2714,-3.891205e-14,1.3962383,18.970335,8.6745884e-23
4.2715001,-3.891496e-14,1.3960987,18.969975,8.6752372e-23
4.2715998,-3.8917766e-14,1.3959591,18.969614,8.6758619e-23
4.2716999,-3.8920463e-14,1.3958195,18.969255,8.6764634e-23
4.2718,-3.8923055e-14,1.39568,18.968895,8.6770414e-23
4.2719002,-3.8925538e-14,1.3955404,18.968534,8.6775949e-23
4.2719998,-3.8927913e-14,1.3954009,18.968176,8.678125e-23
4.2721,-3.8930183e-14,1.3952613,18.967815,8.6786312e-23
4.2722001,-3.8932348e-14,1.3951218,18.967455,8.6791133e-23
4.2722998,-3.8934405e-14,1.3949823,18.967096,8.6795715e-23
4.2723999,-3.8936353e-14,1.3948429,18.966736,8.6800057e-23
4.2725,-3.8938193e-14,1.3947034,18.966377,8.6804165e-23
4.2726002,-3.8939927e-14,1.3945639,18.966017,8.6808027e-23
4.2726998,-3.8941554e-14,1.3944244,18.965656,8.681165e-23
4.2728,-3.8943072e-14,1.394285,18.965298,8.6815039e-23
4.2729001,-3.8944481e-14,1.3941456,18.964937,8.6818182e-23
4.2729998,-3.8945782e-14,1.3940061,18.964579,8.6821085e-23
4.2730999,-3.8946978e-14,1.3938668,18.964218,8.6823748e-23
4.2732,-3.8948062e-14,1.3937274,18.96386,8.6826165e-23
4.2733002,-3.8949041e-14,1.3935881,18.963499,8.6828342e-23
4.2733998,-3.8949909e-14,1.3934487,18.96314,8.683028e-23
4.2735,-3.8950668e-14,1.3933094,18.96278,8.6831977e-23
4.2736001,-3.8951322e-14,1.39317,18.962421,8.6833429e-23
4.2737002,-3.8951864e-14,1.3930308,18.962061,8.683464e-23
4.2737999,-3.8952297e-14,1.3928914,18.9617,8.6835606e-23
4.2739,-3.8952623e-14,1.3927522,18.961342,8.6836325e-23
4.2740002,-3.8952836e-14,1.3926128,18.960981,8.6836811e-23
4.2740998,-3.8952945e-14,1.3924736,18.960623,8.6837045e-23
4.2742,-3.8952941e-14,1.3923343,18.960264,8.6837039e-23
4.2743001,-3.8952826e-14,1.3921951,18.959904,8.6836786e-23
4.2744002,-3.8952606e-14,1.392056,18.959545,8.6836294e-23
4.2744999,-3.8952274e-14,1.3919168,18.959185,8.6835549e-23
4.2746,-3.895183e-14,1.3917775,18.958826,8.6834565e-23
4.2747002,-3.8951278e-14,1.3916384,18.958466,8.6833334e-23
4.2747998,-3.8950617e-14,1.3914993,18.958107,8.6831857e-23
4.2749,-3.8949844e-14,1.39136,18.957747,8.6830134e-23
4.2750001,-3.894896e-14,1.3912209,18.957388,8.6828165e-23
4.2751002,-3.8947967e-14,1.3910818,18.957029,8.6825957e-23
4.2751999,-3.8946866e-14,1.3909427,18.956669,8.6823495e-23
4.2753,-3.894565e-14,1.3908037,18.95631,8.6820788e-23
4.2754002,-3.8944325e-14,1.3906646,18.95595,8.6817834e-23
4.2754998,-3.8942889e-14,1.3905256,18.955591,8.6814629e-23
4.2756,-3.8941344e-14,1.3903865,18.955233,8.6811183e-23
4.2757001,-3.8939683e-14,1.3902475,18.954872,8.6807485e-23
4.2758002,-3.8937915e-14,1.3901085,18.954514,8.680354e-23
4.2758999,-3.8936034e-14,1.3899695,18.954153,8.679935e-23
4.276,-3.8934042e-14,1.3898305,18.953794,8.6794907e-23
4.2761002,-3.8931938e-14,1.3896915,18.953436,8.6790218e-23
4.2761998,-3.8929722e-14,1.3895525,18.953075,8.6785277e-23
4.2763,-3.8927395e-14,1.3894136,18.952717,8.6780089e-23
4.2764001,-3.8924955e-14,1.3892746,18.952358,8.6774649e-23
4.2765002,-3.8922404e-14,1.3891357,18.951998,8.6768963e-23
4.2765999,-3.8919741e-14,1.3889968,18.951639,8.6763024e-23
4.2767,-3.8916963e-14,1.3888578,18.951281,8.6756833e-23
4.2768002,-3.8914076e-14,1.3887191,18.950922,8.6750396e-23
4.2768998,-3.8911074e-14,1.3885802,18.950562,8.6743707e-23
4.277,-3.890796e-14,1.3884413,18.950203,8.6736765e-23
4.2771001,-3.8904735e-14,1.3883024,18.949844,8.6729577e-23
4.2772002,-3.8901394e-14,1.3881637,18.949484,8.672213e-23
4.2772999,-3.8897945e-14,1.3880248,18.949125,8.6714437e-23
4.2774,-3.8894377e-14,1.387886,18.948767,8.6706485e-23
4.2775002,-3.8890701e-14,1.3877473,18.948408,8.6698287e-23
4.2775998,-3.888691e-14,1.3876085,18.948048,8.6689837e-23
4.2776999,-3.8883003e-14,1.3874698,18.947689,8.6681128e-23
4.2778001,-3.8878985e-14,1.387331,18.94733,8.6672173e-23
4.2779002,-3.8874852e-14,1.3871922,18.946972,8.6662959e-23
4.2779999,-3.8870606e-14,1.3870536,18.946613,8.6653493e-23
4.2781,-3.8866246e-14,1.3869148,18.946253,8.6643774e-23
4.2782001,-3.8861773e-14,1.3867762,18.945894,8.6633803e-23
4.2782998,-3.8857186e-14,1.3866376,18.945536,8.6623573e-23
4.2783999,-3.8852483e-14,1.3864988,18.945177,8.661309e-23
4.2785001,-3.8847665e-14,1.3863602,18.944818,8.6602349e-23
4.2786002,-3.8842735e-14,1.3862216,18.944458,8.6591356e-23
4.2786999,-3.8837687e-14,1.386083,18.944099,8.658011e-23
4.2788,-3.8832527e-14,1.3859444,18.943741,8.6568605e-23
4.2789001,-3.8827252e-14,1.3858058,18.943382,8.6556848e-23
4.2789998,-3.8821861e-14,1.3856672,18.943024,8.6544832e-23
4.2790999,-3.8816359e-14,1.3855287,18.942665,8.6532557e-23
4.2792001,-3.8810738e-14,1.3853902,18.942307,8.652003e-23
4.2793002,-3.8805002e-14,1.3852516,18.941946,8.6507238e-23
4.2793999,-3.8799151e-14,1.3851131,18.941587,8.64942e-23
4.2795,-3.8793184e-14,1.3849746,18.941229,8.6480896e-23
4.2796001,-3.8787102e-14,1.3848361,18.94087,8.6467334e-23
4.2796998,-3.8780902e-14,1.3846976,18.940512,8.645352e-23
4.2797999,-3.877459e-14,1.3845592,18.940153,8.6439446e-23
4.2799001,-3.8768159e-14,1.3844206,18.939795,8.6425108e-23
4.2800002,-3.8761613e-14,1.3842822,18.939436,8.6410517e-23
4.2800999,-3.8754952e-14,1.3841438,18.939077,8.6395668e-23
4.2802,-3.8748173e-14,1.3840054,18.938719,8.6380559e-23
4.2803001,-3.8741278e-14,1.383867,18.93836,8.6365186e-23
4.2803998,-3.8734268e-14,1.3837286,18.938002,8.6349554e-23
4.2804999,-3.8727139e-14,1.3835903,18.937643,8.6333663e-23
4.2806001,-3.8719895e-14,1.3834519,18.937284,8.6317514e-23
4.2807002,-3.8712533e-14,1.3833137,18.936926,8.6301105e-23
4.2807999,-3.8705055e-14,1.3831753,18.936567,8.6284432e-23
4.2809,-3.8697459e-14,1.383037,18.936209,8.62675e-23
4.2810001,-3.8689748e-14,1.3828987,18.93585,8.6250309e-23
4.2810998,-3.8681918e-14,1.3827604,18.935492,8.6232853e-23
4.2811999,-3.8673969e-14,1.3826221,18.935133,8.6215132e-23
4.2813001,-3.8665902e-14,1.3824838,18.934774,8.6197152e-23
4.2814002,-3.865772e-14,1.3823457,18.934416,8.6178914e-23
4.2814999,-3.8649419e-14,1.3822074,18.934057,8.6160404e-23
4.2816,-3.8641003e-14,1.3820692,18.933699,8.6141642e-23
4.2817001,-3.8632465e-14,1.3819309,18.93334,8.6122608e-23
4.2817998,-3.8623811e-14,1.3817928,18.932981,8.6103316e-23
4.2818999,-3.8615036e-14,1.3816546,18.932623,8.6083758e-23
4.2820001,-3.8606146e-14,1.3815165,18.932264,8.6063936e-23
4.2821002,-3.8597137e-14,1.3813783,18.931906,8.6043848e-23
4.2821999,-3.8588006e-14,1.3812402,18.931547,8.6023502e-23
4.2823,-3.8578759e-14,1.3811021,18.931189,8.6002884e-23
4.2824001,-3.8569395e-14,1.3809639,18.93083,8.5982008e-23
4.2824998,-3.8559908e-14,1.3808259,18.930473,8.596086e-23
4.2825999,-3.8550306e-14,1.3806878,18.930115,8.5939454e-23
4.2827001,-3.8540582e-14,1.3805498,18.929756,8.5917776e-23
4.2828002,-3.8530739e-14,1.3804117,18.929398,8.5895833e-23
4.2828999,-3.8520778e-14,1.3802737,18.929039,8.5873625e-23
4.283,-3.8510695e-14,1.3801357,18.92868,8.5851152e-23
4.2831001,-3.8500493e-14,1.3799976,18.928322,8.5828407e-23
4.2831998,-3.8490173e-14,1.3798597,18.927965,8.5805404e-23
4.2832999,-3.8479734e-14,1.3797216,18.927607,8.578213e-23
4.2834001,-3.8469174e-14,1.3795837,18.927248,8.5758584e-23
4.2835002,-3.8458491e-14,1.3794458,18.926889,8.5734773e-23
4.2835999,-3.8447689e-14,1.3793079,18.926531,8.5710697e-23
4.2837,-3.843677e-14,1.3791699,18.926172,8.5686349e-23
4.2838001,-3.8425728e-14,1.379032,18.925816,8.5661737e-23
4.2838998,-3.8414567e-14,1.3788941,18.925457,8.5636853e-23
4.2839999,-3.8403281e-14,1.3787562,18.925098,8.5611698e-23
4.2841001,-3.839188e-14,1.3786184,18.92474,8.5586277e-23
4.2842002,-3.8380354e-14,1.3784804,18.924383,8.5560586e-23
4.2842999,-3.8368709e-14,1.3783426,18.924025,8.5534623e-23
4.2844,-3.8356942e-14,1.3782048,18.923666,8.5508388e-23
4.2845001,-3.8345053e-14,1.378067,18.923307,8.5481889e-23
4.2845998,-3.8333045e-14,1.3779292,18.922951,8.5455118e-23
4.2846999,-3.8320916e-14,1.3777914,18.922592,8.5428076e-23
4.2848001,-3.8308661e-14,1.3776536,18.922234,8.5400763e-23
4.2849002,-3.8296287e-14,1.3775159,18.921875,8.5373178e-23
4.2849998,-3.8283792e-14,1.3773781,18.921518,8.5345321e-23
4.2851,-3.8271175e-14,1.3772404,18.92116,8.5317194e-23
4.2852001,-3.8258435e-14,1.3771027,18.920801,8.5288789e-23
4.2852998,-3.8245574e-14,1.376965,18.920444,8.5260118e-23
4.2853999,-3.8232587e-14,1.3768274,18.920086,8.523117e-23
4.2855,-3.8219482e-14,1.3766897,18.919727,8.5201957e-23
4.2856002,-3.8206255e-14,1.376552,18.919371,8.5172466e-23
4.2856998,-3.8192902e-14,1.3764143,18.919012,8.5142698e-23
4.2858,-3.8179427e-14,1.3762767,18.918653,8.5112658e-23
4.2859001,-3.8165831e-14,1.376139,18.918297,8.5082347e-23
4.2859998,-3.8152109e-14,1.3760015,18.917938,8.5051764e-23
4.2860999,-3.8138265e-14,1.3758639,18.91758,8.5020904e-23
4.2862,-3.8124299e-14,1.3757263,18.917223,8.4989766e-23
4.2863002,-3.8110211e-14,1.3755888,18.916864,8.4958357e-23
4.2863998,-3.8095998e-14,1.3754512,18.916506,8.492667e-23
4.2865,-3.8081659e-14,1.3753136,18.916149,8.4894712e-23
4.2866001,-3.8067199e-14,1.3751761,18.915791,8.4862475e-23
4.2866998,-3.8052616e-14,1.3750386,18.915434,8.4829962e-23
4.2867999,-3.8037908e-14,1.3749012,18.915075,8.4797177e-23
4.2869,-3.8023075e-14,1.3747636,18.914717,8.4764114e-23
4.2870002,-3.800812e-14,1.3746262,18.91436,8.4730767e-23
4.2870998,-3.7993039e-14,1.3744887,18.914001,8.4697155e-23
4.2872,-3.7977837e-14,1.3743513,18.913645,8.466326e-23
4.2873001,-3.7962506e-14,1.3742138,18.913286,8.4629086e-23
4.2873998,-3.7947052e-14,1.3740765,18.91293,8.4594635e-23
4.2874999,-3.7931477e-14,1.373939,18.912571,8.4559906e-23
4.2876,-3.7915773e-14,1.3738016,18.912214,8.45249e-23
4.2877002,-3.7899944e-14,1.3736643,18.911856,8.4489616e-23
4.2877998,-3.7883992e-14,1.3735269,18.911499,8.4454054e-23
4.2879,-3.7867912e-14,1.3733896,18.91114,8.4418208e-23
4.2880001,-3.785171e-14,1.3732523,18.910784,8.4382091e-23
4.2880998,-3.7835383e-14,1.3731149,18.910425,8.434569e-23
4.2881999,-3.7818927e-14,1.3729776,18.910069,8.4309004e-23
4.2883,-3.7802349e-14,1.3728403,18.90971,8.4272048e-23
4.2884002,-3.7785645e-14,1.3727031,18.909353,8.4234807e-23
4.2884998,-3.7768813e-14,1.3725657,18.908995,8.4197283e-23
4.2886,-3.7751855e-14,1.3724285,18.908638,8.4159481e-23
4.2887001,-3.7734772e-14,1.3722913,18.908279,8.4121401e-23
4.2887998,-3.7717564e-14,1.3721541,18.907923,8.4083037e-23
4.2888999,-3.7700227e-14,1.3720169,18.907564,8.4044389e-23
4.289,-3.7682764e-14,1.3718797,18.907207,8.4005463e-23
4.2891002,-3.7665177e-14,1.3717425,18.906851,8.3966254e-23
4.2891998,-3.7647464e-14,1.3716053,18.906492,8.392676e-23
4.2893,-3.7629622e-14,1.3714682,18.906136,8.3886989e-23
4.2894001,-3.7611654e-14,1.3713311,18.905777,8.3846934e-23
4.2895002,-3.7593558e-14,1.3711939,18.90542,8.3806595e-23
4.2895999,-3.7575334e-14,1.3710568,18.905064,8.3765971e-23
4.2897,-3.7556987e-14,1.3709197,18.904705,8.3725064e-23
4.2898002,-3.7538508e-14,1.3707826,18.904348,8.3683873e-23
4.2898998,-3.7519904e-14,1.3706455,18.90399,8.3642398e-23
4.29,-3.7501171e-14,1.3705086,18.903633,8.3600639e-23
4.2901001,-3.7482312e-14,1.3703715,18.903276,8.3558596e-23
4.2902002,-3.7463325e-14,1.3702344,18.902918,8.3516269e-23
4.2902999,-3.744421e-14,1.3700974,18.902561,8.3473657e-23
4.2904,-3.7424968e-14,1.3699604,18.902205,8.3430756e-23
4.2905002,-3.7405595e-14,1.3698235,18.901846,8.3387571e-23
4.2905998,-3.7386096e-14,1.3696865,18.901489,8.3344101e-23
4.2907,-3.7366469e-14,1.3695495,18.901133,8.3300348e-23
4.2908001,-3.7346713e-14,1.3694125,18.900776,8.3256304e-23
4.2909002,-3.7326828e-14,1.3692756,18.900417,8.3211977e-23
4.2909999,-3.7306814e-14,1.3691387,18.900061,8.3167365e-23
4.2911,-3.7286672e-14,1.3690017,18.899704,8.3122463e-23
4.2912002,-3.72664e-14,1.3688649,18.899345,8.3077271e-23
4.2912998,-3.7246e-14,1.368728,18.898989,8.3031794e-23
4.2914,-3.7225472e-14,1.3685912,18.898632,8.2986028e-23
4.2915001,-3.7204814e-14,1.3684543,18.898275,8.2939977e-23
4.2916002,-3.7184028e-14,1.3683175,18.897917,8.2893636e-23
4.2916999,-3.716311e-14,1.3681806,18.89756,8.2847005e-23
4.2918,-3.7142063e-14,1.3680438,18.897203,8.2800084e-23
4.2919002,-3.7120887e-14,1.367907,18.896847,8.2752878e-23
4.2919998,-3.7099582e-14,1.3677702,18.896488,8.2705383e-23
4.2921,-3.7078146e-14,1.3676335,18.896132,8.265759e-23
4.2922001,-3.705658e-14,1.3674967,18.895775,8.2609514e-23
4.2923002,-3.7034883e-14,1.36736,18.895418,8.2561147e-23
4.2923999,-3.7013056e-14,1.3672233,18.895061,8.251249e-23
4.2925,-3.6991098e-14,1.3670865,18.894705,8.2463543e-23
4.2926002,-3.696901e-14,1.3669498,18.894346,8.2414306e-23
4.2926998,-3.6946795e-14,1.3668132,18.89399,8.2364778e-23
4.2927999,-3.6924446e-14,1.3666764,18.893633,8.2314953e-23
4.2929001,-3.6901966e-14,1.3665398,18.893276,8.2264839e-23
4.2930002,-3.6879357e-14,1.3664031,18.89292,8.2214434e-23
4.2930999,-3.6856616e-14,1.3662665,18.892563,8.2163738e-23
4.2932,-3.6833743e-14,1.3661299,18.892204,8.2112753e-23
4.2933002,-3.6810737e-14,1.3659933,18.891848,8.206147e-23
4.2933998,-3.6787603e-14,1.3658566,18.891491,8.2009891e-23
4.2934999,-3.6764337e-14,1.3657202,18.891134,8.1958022e-23
4.2936001,-3.6740938e-14,1.3655835,18.890778,8.1905863e-23
4.2937002,-3.6717408e-14,1.365447,18.890421,8.1853407e-23
4.2937999,-3.6693745e-14,1.3653104,18.890064,8.180066e-23
4.2939,-3.666995e-14,1.3651739,18.889708,8.1747617e-23
4.2940001,-3.6646027e-14,1.3650374,18.889351,8.1694278e-23
4.2940998,-3.6621968e-14,1.3649009,18.888994,8.1640648e-23
4.2941999,-3.6597776e-14,1.3647645,18.888638,8.1586721e-23
4.2943001,-3.6573456e-14,1.364628,18.888279,8.1532498e-23
4.2944002,-3.6549001e-14,1.3644916,18.887922,8.1477978e-23
4.2944999,-3.6524413e-14,1.3643551,18.887566,8.1423168e-23
4.2946,-3.649969e-14,1.3642187,18.887209,8.1368055e-23
4.2947001,-3.6474838e-14,1.3640822,18.886852,8.1312652e-23
4.2947998,-3.644985e-14,1.3639458,18.886496,8.1256946e-23
4.2948999,-3.6424731e-14,1.3638095,18.886139,8.1200949e-23
4.2950001,-3.6399479e-14,1.3636731,18.885782,8.1144656e-23
4.2951002,-3.6374092e-14,1.3635367,18.885426,8.108806e-23
4.2951999,-3.6348572e-14,1.3634003,18.885069,8.1031174e-23
4.2953,-3.6322917e-14,1.3632641,18.884712,8.0973984e-23
